season,week,date,home_team,home_points,home_code,away_team,away_points,away_code,neutral_site,venue
2008,1,20080828,Buffalo,42,74,UTEP,17,62,False,UB Stadium
2008,1,20080828,Ball St.,48,72,Northeastern,14,369,False,Scheumann Stadium
2008,1,20080828,Eastern Michigan,52,76,Indiana State,0,183,False,Rynearson Stadium
2008,1,20080828,Central Michigan,31,75,Eastern Illinois,12,202,False,Kelly/Shorts Stadium
2008,1,20080828,Cincinnati,40,2,Eastern Kentucky,7,203,False,Nippert Stadium
2008,1,20080828,Miami (FL),52,19,Charleston Southern,7,145,False,Hard Rock Stadium
2008,1,20080828,Miami (OH),13,78,Vanderbilt,34,120,False,Yager Stadium
2008,1,20080828,Georgia Tech,41,17,Jacksonville State,14,204,False,Bobby Dodd Stadium at Historic Grant Field
2008,1,20080828,Connecticut,35,3,Hofstra,3,326,False,Rentschler Field
2008,1,20080828,Middle Tennessee,17,56,Troy,31,129,False,"Johnny Red"""" Floyd Stadium"""""
2008,1,20080828,South Carolina,34,117,NC State,0,20,False,Williams-Brice Stadium
2008,1,20080828,Iowa St.,44,42,South Dakota State,17,188,False,Jack Trice Stadium
2008,1,20080828,Baylor,13,41,Wake Forest,41,26,False,Floyd Casey Stadium
2008,1,20080828,Stanford,36,101,Oregon St.,28,100,False,Stanford Stadium
2008,1,20080829,Army,7,65,Temple,35,10,False,Blaik Field at Michie Stadium
2008,1,20080829,Rice,56,59,SMU,27,8,False,Rice Stadium
2008,1,20080830,LSU,41,113,Appalachian St.,13,121,False,Tiger Stadium
2008,1,20080830,Penn State,66,37,Coastal Carolina,10,123,False,Beaver Stadium
2008,1,20080830,Wisconsin,38,40,Akron,17,71,False,Camp Randall Stadium
2008,1,20080830,East Carolina,27,4,Virginia Tech,22,25,True,
2008,1,20080830,Indiana,31,28,Western Kentucky,13,64,False,Memorial Stadium
2008,1,20080830,Northwestern,30,35,Syracuse,10,23,False,Ryan Field
2008,1,20080830,Pittsburgh,17,22,Bowling Green,27,73,False,Heinz Field
2008,1,20080830,Ohio St.,43,36,Youngstown State,0,191,False,Ohio Stadium
2008,1,20080830,Iowa,46,29,Maine,3,156,False,Kinnick Stadium
2008,1,20080830,Florida,56,110,Hawaii,10,87,False,Ben Hill Griffin Stadium
2008,1,20080830,Georgia,45,111,Georgia Southern,21,124,False,Sanford Stadium
2008,1,20080830,Air Force,41,83,Southern Utah,7,141,False,Falcon Stadium
2008,1,20080830,Wyoming,21,94,Ohio,20,80,False,War Memorial Stadium
2008,1,20080830,Michigan,23,31,Utah,25,104,False,Michigan Stadium
2008,1,20080830,West Virginia,48,50,Villanova,21,162,False,Mountaineer Field at Milan Puskar Stadium
2008,1,20080830,Virginia,7,24,USC,52,103,False,Scott Stadium
2008,1,20080830,Washington St.,13,106,Oklahoma St.,39,46,False,
2008,1,20080830,Navy,41,7,Towson,13,161,False,Navy-Marine Corps Memorial Stadium
2008,1,20080830,Maryland,14,30,Delaware,7,153,False,Maryland Stadium
2008,1,20080830,UAB,22,61,Tulsa,45,12,False,Legion Field
2008,1,20080830,Marshall,35,55,Illinois State,10,182,False,Joan C. Edwards Stadium
2008,1,20080830,North Carolina,35,21,McNeese State,27,241,False,Kenan Memorial Stadium
2008,1,20080830,BYU,41,66,Northern Iowa,17,186,False,LaVell Edwards Stadium
2008,1,20080830,New Mexico,3,89,TCU,26,47,False,University Stadium
2008,1,20080830,Central Florida,17,1,South Carolina State,0,181,False,Bright House Networks Stadium
2008,1,20080830,Louisiana Tech,22,54,Mississippi St.,14,114,False,Joe Aillet Stadium
2008,1,20080830,Houston,55,5,Southern,3,255,False,Robertson Stadium
2008,1,20080830,Arkansas,28,108,Western Illinois,24,190,False,Donald W. Reynolds Razorback Stadium Frank Broyles Field
2008,1,20080830,Minnesota,31,33,Northern Illinois,27,79,False,
2008,1,20080830,Ole Miss,41,116,Memphis,24,6,False,Vaught-Hemingway Stadium
2008,1,20080830,Duke,31,15,James Madison,7,155,False,Wallace Wade Stadium
2008,1,20080830,Southern Miss,51,60,Louisiana,21,126,False,M. M. Roberts Stadium
2008,1,20080830,Nebraska,47,34,Western Michigan,24,82,False,Memorial Stadium
2008,1,20080830,South Florida,56,9,Tennessee-Martin,7,209,False,Raymond James Stadium
2008,1,20080830,Auburn,34,109,UL Monroe,0,130,False,Jordan-Hare Stadium
2008,1,20080830,Texas,52,48,Florida Atlantic,10,52,False,Darrell K Royal-Texas Memorial Stadium
2008,1,20080830,Oklahoma,57,45,Chattanooga,2,227,False,Gaylord Family Oklahoma Memorial Stadium
2008,1,20080830,Texas Tech,49,49,Eastern Washington,24,132,False,Jones AT&T Stadium
2008,1,20080830,Kansas,40,43,Florida Intl,10,53,False,Memorial Stadium
2008,1,20080830,Texas A&M,14,119,Arkansas St.,18,122,False,Kyle Field
2008,1,20080830,Kansas St.,45,44,North Texas,6,57,False,Bill Snyder Family Football Stadium
2008,1,20080830,Kent State,0,77,Boston College,21,13,False,
2008,1,20080830,California,38,97,Michigan St.,31,32,False,California Memorial Stadium
2008,1,20080830,Boise St.,49,84,Idaho State,7,134,False,Albertsons Stadium
2008,1,20080830,San Jose St.,13,91,UC Davis,10,142,False,Spartan Stadium
2008,1,20080830,Clemson,10,14,Alabama,34,107,True,Georgia Dome
2008,1,20080830,Missouri,52,115,Illinois,42,27,True,
2008,1,20080830,Nevada,49,88,Grambling,13,251,False,Mackay Stadium
2008,1,20080830,San Diego St.,27,90,Cal Poly,29,131,False,Qualcomm Stadium
2008,1,20080830,UNLV,27,92,Utah St.,17,93,False,Sam Boyd Stadium
2008,1,20080830,Arizona,70,95,Idaho,0,133,False,Arizona Stadium
2008,1,20080830,Oregon,44,99,Washington,10,105,False,Autzen Stadium
2008,1,20080830,Arizona St.,30,96,Northern Arizona,13,137,False,Sun Devil Stadium
2008,1,20080831,Louisville,2,18,Kentucky,27,112,False,Papa John's Cardinal Stadium
2008,1,20080831,Colorado,38,98,Colorado St.,17,85,True,
2008,1,20080901,Rutgers,7,39,Fresno St.,24,86,False,High Point Solutions Stadium
2008,1,20080901,UCLA,27,102,Tennessee,24,118,False,Rose Bowl
2008,2,20080904,Vanderbilt,24,120,South Carolina,17,117,False,Vanderbilt Stadium
2008,2,20080905,Ball St.,35,72,Navy,23,7,False,Scheumann Stadium
2008,2,20080906,Ohio St.,26,36,Ohio,14,80,False,Ohio Stadium
2008,2,20080906,Illinois,47,27,Eastern Illinois,21,202,False,Memorial Stadium
2008,2,20080906,Wisconsin,51,40,Marshall,14,55,False,Camp Randall Stadium
2008,2,20080906,Michigan,16,31,Miami (OH),6,78,False,Michigan Stadium
2008,2,20080906,Purdue,42,38,Northern Colorado,10,138,False,Ross-Ade Stadium
2008,2,20080906,Temple,9,10,Connecticut,12,3,False,Lincoln Financial Field
2008,2,20080906,Boston College,16,13,Georgia Tech,19,17,False,Alumni Stadium
2008,2,20080906,Michigan St.,42,32,Eastern Michigan,10,76,False,Spartan Stadium
2008,2,20080906,Iowa,42,29,Florida Intl,0,53,False,Kinnick Stadium
2008,2,20080906,Nebraska,35,34,San Jose St.,12,91,False,Memorial Stadium
2008,2,20080906,Auburn,27,109,Southern Miss,13,60,False,Jordan-Hare Stadium
2008,2,20080906,Army,10,65,New Hampshire,28,157,False,Blaik Field at Michie Stadium
2008,2,20080906,Virginia Tech,24,25,Furman,7,230,False,Lane Stadium
2008,2,20080906,Washington,27,105,BYU,28,66,False,Husky Stadium
2008,2,20080906,Oklahoma,52,45,Cincinnati,26,2,False,Gaylord Family Oklahoma Memorial Stadium
2008,2,20080906,Georgia,56,111,Central Michigan,17,75,False,Sanford Stadium
2008,2,20080906,Wake Forest,30,26,Ole Miss,28,116,False,BB&T Field
2008,2,20080906,Penn State,45,37,Oregon St.,14,100,False,Beaver Stadium
2008,2,20080906,Colorado St.,23,85,Sacramento State,20,140,False,Sonny Lubick Field at Hughes Stadium
2008,2,20080906,Louisville,51,18,Tennessee Tech,10,208,False,Papa John's Cardinal Stadium
2008,2,20080906,Syracuse,28,23,Akron,42,71,False,Carrier Dome
2008,2,20080906,Wyoming,3,94,Air Force,23,83,False,War Memorial Stadium
2008,2,20080906,Clemson,45,14,Citadel,17,228,False,Memorial Stadium
2008,2,20080906,Colorado,31,98,Eastern Washington,24,132,False,Folsom Field
2008,2,20080906,Oregon,66,99,Utah St.,24,93,False,Autzen Stadium
2008,2,20080906,Notre Dame,21,70,San Diego St.,13,90,False,Notre Dame Stadium
2008,2,20080906,Virginia,16,24,Richmond,0,159,False,Scott Stadium
2008,2,20080906,Florida Atlantic,49,52,UAB,34,61,False,
2008,2,20080906,East Carolina,24,4,West Virginia,3,50,False,Dowdy-Ficklen Stadium
2008,2,20080906,Idaho,42,133,Idaho State,27,134,False,Kibbie Dome
2008,2,20080906,New Mexico,22,89,Texas A&M,28,119,False,University Stadium
2008,2,20080906,NC State,34,20,William & Mary,24,163,False,Carter-Finley Stadium
2008,2,20080906,Kentucky,38,112,Norfolk State,3,178,False,Kroger Field
2008,2,20080906,Pittsburgh,27,22,Buffalo,16,74,False,Heinz Field
2008,2,20080906,Florida St.,69,16,Western Carolina,0,234,False,Bobby Bowden Field at Doak Campbell Stadium
2008,2,20080906,Eastern Kentucky,13,203,Western Kentucky,37,64,False,Roy Kidd Stadium
2008,2,20080906,Washington St.,3,106,California,66,97,False,Martin Stadium
2008,2,20080906,Mississippi St.,34,114,Southeastern Louisiana,10,245,False,Davis Wade Stadium
2008,2,20080906,Arkansas St.,83,122,Texas Southern,10,256,False,Centennial Bank Stadium
2008,2,20080906,Baylor,51,41,Northwestern State,6,243,False,Floyd Casey Stadium
2008,2,20080906,Middle Tennessee,24,56,Maryland,14,30,False,"Johnny Red"""" Floyd Stadium"""""
2008,2,20080906,UL Monroe,27,130,Arkansas,28,108,True,
2008,2,20080906,Western Michigan,29,82,Northern Illinois,26,79,False,Waldo Stadium
2008,2,20080906,TCU,67,47,Stephen F. Austin,7,246,False,Amon G. Carter Stadium
2008,2,20080906,Indiana,45,28,Murray State,3,205,False,Memorial Stadium
2008,2,20080906,Iowa St.,48,42,Kent State,28,77,False,Jack Trice Stadium
2008,2,20080906,Duke,20,15,Northwestern,24,35,False,Wallace Wade Stadium
2008,2,20080906,Central Florida,24,1,South Florida,31,9,False,Bright House Networks Stadium
2008,2,20080906,Alabama,20,107,Tulane,6,11,False,Bryant Denny Stadium
2008,2,20080906,Missouri,52,115,Southeast Missouri,3,206,False,Faurot Field
2008,2,20080906,North Texas,26,57,Tulsa,56,12,False,
2008,2,20080906,Oklahoma St.,56,46,Houston,37,5,False,Boone Pickens Stadium
2008,2,20080906,Kansas St.,69,44,Montana State,10,136,False,Bill Snyder Family Football Stadium
2008,2,20080906,Kansas,29,43,Louisiana Tech,0,54,False,Memorial Stadium
2008,2,20080906,Bowling Green,17,73,Minnesota,42,33,False,Doyt Perry Stadium
2008,2,20080906,SMU,47,8,Texas St.,36,128,False,Gerald J. Ford Stadium
2008,2,20080906,Memphis,35,6,Rice,42,59,False,Liberty Bowl Memorial Stadium
2008,2,20080906,Florida,26,110,Miami (FL),3,19,False,Ben Hill Griffin Stadium
2008,2,20080906,Utah,42,104,UNLV,21,92,False,Rice-Eccles Stadium
2008,2,20080906,Nevada,19,88,Texas Tech,35,49,False,Mackay Stadium
2008,2,20080906,Arizona,41,95,Toledo,16,81,False,Arizona Stadium
2008,2,20080906,Arizona St.,41,96,Stanford,17,101,False,Sun Devil Stadium
2008,2,20080906,UTEP,13,62,Texas,42,48,False,Sun Bowl Stadium
2008,2,20080907,Hawaii,36,87,Weber State,17,143,False,Aloha Stadium
2008,3,20080911,Rutgers,12,39,North Carolina,44,21,False,High Point Solutions Stadium
2008,3,20080912,South Florida,37,9,Kansas,34,43,False,Raymond James Stadium
2008,3,20080912,Baylor,45,41,Washington St.,17,106,False,Floyd Casey Stadium
2008,3,20080912,UL Monroe,37,130,Alabama A&M,15,247,False,Malone Stadium
2008,3,20080913,Houston,28,5,Air Force,31,83,False,Gerald J. Ford Stadium
2008,3,20080913,Michigan St.,17,32,Florida Atlantic,0,52,False,Spartan Stadium
2008,3,20080913,Minnesota,35,33,Montana State,23,136,False,
2008,3,20080913,Buffalo,30,74,Temple,28,10,False,UB Stadium
2008,3,20080913,Eastern Michigan,17,76,Toledo,41,81,False,Rynearson Stadium
2008,3,20080913,Illinois,20,27,Louisiana,17,126,False,Memorial Stadium
2008,3,20080913,Duke,41,15,Navy,31,7,False,Wallace Wade Stadium
2008,3,20080913,Maryland,35,30,California,27,97,False,Maryland Stadium
2008,3,20080913,Clemson,27,14,NC State,9,20,False,Memorial Stadium
2008,3,20080913,Northwestern,33,35,Southern Illinois,7,189,False,Ryan Field
2008,3,20080913,Iowa,17,29,Iowa St.,5,42,False,Kinnick Stadium
2008,3,20080913,Tennessee,35,118,UAB,3,61,False,Neyland Stadium
2008,3,20080913,Missouri,69,115,Nevada,17,88,False,Faurot Field
2008,3,20080913,TCU,31,47,Stanford,14,101,False,Amon G. Carter Stadium
2008,3,20080913,Akron,24,71,Ball St.,41,72,False,
2008,3,20080913,Oklahoma St.,57,46,Missouri State,13,184,False,Boone Pickens Stadium
2008,3,20080913,Ohio,28,80,Central Michigan,31,75,False,Peden Stadium
2008,3,20080913,Kent State,24,77,Delaware State,3,174,False,Dix Stadium
2008,3,20080913,Wyoming,16,94,North Dakota State,13,185,False,War Memorial Stadium
2008,3,20080913,Miami (OH),38,78,Charleston Southern,27,145,False,Yager Stadium
2008,3,20080913,Tulane,24,11,East Carolina,28,4,False,Mercedes-Benz Superdome
2008,3,20080913,BYU,59,66,UCLA,0,102,False,LaVell Edwards Stadium
2008,3,20080913,Virginia Tech,20,25,Georgia Tech,17,17,False,Lane Stadium
2008,3,20080913,Purdue,26,38,Oregon,32,99,False,Ross-Ade Stadium
2008,3,20080913,Syracuse,13,23,Penn State,55,37,False,Carrier Dome
2008,3,20080913,South Carolina,7,117,Georgia,14,111,False,Williams-Brice Stadium
2008,3,20080913,Notre Dame,35,70,Michigan,17,31,False,Notre Dame Stadium
2008,3,20080913,Florida St.,46,16,Chattanooga,7,227,False,Bobby Bowden Field at Doak Campbell Stadium
2008,3,20080913,Oregon St.,45,100,Hawaii,7,87,False,Reser Stadium
2008,3,20080913,Idaho,28,133,Western Michigan,51,82,False,Kibbie Dome
2008,3,20080913,Arkansas St.,24,122,Southern Miss,27,60,False,Centennial Bank Stadium
2008,3,20080913,Nebraska,38,34,New Mexico State,7,69,False,Memorial Stadium
2008,3,20080913,Vanderbilt,38,120,Rice,21,59,False,Vanderbilt Stadium
2008,3,20080913,Marshall,17,55,Memphis,16,6,False,Joan C. Edwards Stadium
2008,3,20080913,Kentucky,20,112,Middle Tennessee,14,56,False,Kroger Field
2008,3,20080913,Ole Miss,34,116,Samford,10,232,False,Vaught-Hemingway Stadium
2008,3,20080913,Troy,65,129,Alcorn State,0,249,False,Veterans Memorial Stadium
2008,3,20080913,Mississippi St.,2,114,Auburn,3,109,False,Davis Wade Stadium
2008,3,20080913,Alabama,41,107,Western Kentucky,7,64,False,Bryant Denny Stadium
2008,3,20080913,Texas Tech,43,49,SMU,7,8,False,Jones AT&T Stadium
2008,3,20080913,Connecticut,45,3,Virginia,10,24,False,Rentschler Field
2008,3,20080913,Washington,14,105,Oklahoma,55,45,False,Husky Stadium
2008,3,20080913,Boise St.,20,84,Bowling Green,7,73,False,Albertsons Stadium
2008,3,20080913,Utah St.,10,93,Utah,58,104,False,Romney Stadium
2008,3,20080913,San Jose St.,35,91,San Diego St.,10,90,False,Spartan Stadium
2008,3,20080913,LSU,41,113,North Texas,3,57,False,Tiger Stadium
2008,3,20080913,New Mexico,36,89,Arizona,28,95,False,University Stadium
2008,3,20080913,USC,35,103,Ohio St.,3,36,False,Los Angeles Memorial Coliseum
2008,3,20080913,Arizona St.,20,96,UNLV,23,92,False,Sun Devil Stadium
2008,3,20080913,Fresno St.,10,86,Wisconsin,13,40,False,Bulldog Stadium
2008,4,20080917,Louisville,38,18,Kansas St.,29,44,False,Papa John's Cardinal Stadium
2008,4,20080918,Colorado,17,98,West Virginia,14,50,False,Folsom Field
2008,4,20080919,Connecticut,31,3,Baylor,28,41,False,Rentschler Field
2008,4,20080920,Pittsburgh,21,22,Iowa,20,29,False,Heinz Field
2008,4,20080920,Ohio St.,28,36,Troy,10,129,False,Ohio Stadium
2008,4,20080920,NC State,30,20,East Carolina,24,4,False,Carter-Finley Stadium
2008,4,20080920,Penn State,45,37,Temple,3,10,False,Beaver Stadium
2008,4,20080920,Georgia Tech,38,17,Mississippi St.,7,114,False,Bobby Dodd Stadium at Historic Grant Field
2008,4,20080920,Minnesota,37,33,Florida Atlantic,3,52,False,
2008,4,20080920,Purdue,32,38,Central Michigan,25,75,False,Ross-Ade Stadium
2008,4,20080920,Northwestern,16,35,Ohio,8,80,False,Ryan Field
2008,4,20080920,Arkansas,14,108,Alabama,49,107,False,Donald W. Reynolds Razorback Stadium Frank Broyles Field
2008,4,20080920,Army,3,65,Akron,22,71,False,Blaik Field at Michie Stadium
2008,4,20080920,Clemson,54,14,South Carolina State,0,181,False,Memorial Stadium
2008,4,20080920,Maryland,51,30,Eastern Michigan,24,76,False,Maryland Stadium
2008,4,20080920,Boston College,34,13,Central Florida,7,1,False,Alumni Stadium
2008,4,20080920,Missouri,42,115,Buffalo,21,74,False,Faurot Field
2008,4,20080920,Northern Illinois,48,79,Indiana State,3,183,False,Brigham Field at Huskie Stadium
2008,4,20080920,BYU,44,66,Wyoming,0,94,False,LaVell Edwards Stadium
