season,week,date,home_team,home_points,home_code,away_team,away_points,away_code,neutral_site,venue
2006,1,20060831,Central Michigan,24,75,Boston College,31,13,False,Kelly/Shorts Stadium
2006,1,20060831,Middle Tennessee,7,56,Florida Intl,6,53,False,"Johnny Red"""" Floyd Stadium"""""
2006,1,20060831,Tulsa,45,12,Stephen F. Austin,7,246,False,
2006,1,20060831,Buffalo,9,74,Temple,3,10,False,UB Stadium
2006,1,20060831,Kent State,0,77,Minnesota,44,33,False,Dix Stadium
2006,1,20060831,Ball St.,38,72,Eastern Michigan,20,76,False,Scheumann Stadium
2006,1,20060831,Miami (OH),3,78,Northwestern,21,35,False,Yager Stadium
2006,1,20060831,Connecticut,52,3,Rhode Island,7,158,False,Rentschler Field
2006,1,20060831,Iowa St.,45,42,Toledo,43,81,False,Jack Trice Stadium
2006,1,20060831,Mississippi St.,0,114,South Carolina,15,117,False,Davis Wade Stadium
2006,1,20060831,UL Monroe,24,130,Alcorn State,6,249,False,Malone Stadium
2006,1,20060831,New Mexico State,30,69,Southeastern Louisiana,15,245,False,Aggie Memorial Stadium
2006,1,20060831,Boise St.,45,84,Sacramento State,0,140,False,Albertsons Stadium
2006,1,20060831,Arizona St.,35,96,Northern Arizona,14,137,False,Sun Devil Stadium
2006,1,20060831,Oregon St.,56,100,Eastern Washington,17,132,False,Reser Stadium
2006,1,20060831,San Diego St.,27,90,UTEP,34,62,False,Qualcomm Stadium
2006,1,20060901,Fresno St.,28,86,Nevada,19,88,False,Bulldog Stadium
2006,1,20060902,Texas,56,48,North Texas,7,57,False,Darrell K Royal-Texas Memorial Stadium
2006,1,20060902,Michigan,27,31,Vanderbilt,7,120,False,Michigan Stadium
2006,1,20060902,Michigan St.,27,32,Idaho,17,133,False,Spartan Stadium
2006,1,20060902,Iowa,41,29,Montana,7,135,False,Kinnick Stadium
2006,1,20060902,Georgia,48,111,Western Kentucky,12,64,False,Sanford Stadium
2006,1,20060902,Purdue,60,38,Indiana State,35,183,False,Ross-Ade Stadium
2006,1,20060902,Virginia Tech,38,25,Northeastern,0,369,False,Lane Stadium
2006,1,20060902,Colorado,10,98,Montana State,19,136,False,Folsom Field
2006,1,20060902,Ohio St.,35,36,Northern Illinois,12,79,False,Ohio Stadium
2006,1,20060902,West Virginia,42,50,Marshall,10,55,False,Mountaineer Field at Milan Puskar Stadium
2006,1,20060902,Clemson,54,14,Florida Atlantic,6,52,False,Memorial Stadium
2006,1,20060902,Penn State,34,37,Akron,16,71,False,Beaver Stadium
2006,1,20060902,Nebraska,49,34,Louisiana Tech,10,54,False,Memorial Stadium
2006,1,20060902,Oregon,48,99,Stanford,10,101,False,Autzen Stadium
2006,1,20060902,Washington,35,105,San Jose St.,29,91,False,Husky Stadium
2006,1,20060902,North Carolina,16,21,Rutgers,21,39,False,Kenan Memorial Stadium
2006,1,20060902,Wyoming,38,94,Utah St.,7,93,False,
2006,1,20060902,Colorado St.,30,85,Weber State,6,143,False,Sonny Lubick Field at Hughes Stadium
2006,1,20060902,Navy,28,7,East Carolina,23,4,False,Navy-Marine Corps Memorial Stadium
2006,1,20060902,Tennessee,35,118,California,18,97,False,Neyland Stadium
2006,1,20060902,Indiana,39,28,Western Michigan,20,82,False,Memorial Stadium
2006,1,20060902,NC State,23,20,Appalachian St.,10,121,False,Carter-Finley Stadium
2006,1,20060902,Maryland,27,30,William & Mary,14,163,False,Maryland Stadium
2006,1,20060902,Duke,0,15,Richmond,13,159,False,Wallace Wade Stadium
2006,1,20060902,Florida,34,110,Southern Miss,7,60,False,Ben Hill Griffin Stadium
2006,1,20060902,Central Florida,35,1,Villanova,16,162,False,
2006,1,20060902,Wake Forest,20,26,Syracuse,10,23,False,BB&T Field
2006,1,20060902,South Florida,41,9,McNeese State,10,241,False,Raymond James Stadium
2006,1,20060902,Texas Tech,35,49,SMU,3,8,False,Jones AT&T Stadium
2006,1,20060902,Alabama,25,107,Hawaii,17,87,False,Bryant Denny Stadium
2006,1,20060902,Illinois,42,27,Eastern Illinois,17,202,False,Memorial Stadium
2006,1,20060902,Troy,38,129,Alabama State,0,248,False,Veterans Memorial Stadium
2006,1,20060902,Texas A&M,35,119,Citadel,3,228,False,Kyle Field
2006,1,20060902,Oklahoma,24,45,UAB,17,61,False,Gaylord Family Oklahoma Memorial Stadium
2006,1,20060902,Missouri,47,115,Murray State,7,205,False,Faurot Field
2006,1,20060902,UCLA,31,102,Utah,10,104,False,Rose Bowl
2006,1,20060902,Ohio,29,80,Tennessee-Martin,3,209,False,Peden Stadium
2006,1,20060902,Oklahoma St.,52,46,Missouri State,10,184,False,Boone Pickens Stadium
2006,1,20060902,Bowling Green,14,73,Wisconsin,35,40,False,
2006,1,20060902,Pittsburgh,38,22,Virginia,13,24,False,Heinz Field
2006,1,20060902,Kansas,49,43,Northwestern State,18,243,False,Memorial Stadium
2006,1,20060902,Arkansas St.,14,122,Army,6,65,False,
2006,1,20060902,Kansas St.,24,44,Illinois State,23,182,False,Bill Snyder Family Football Stadium
2006,1,20060902,Cincinnati,31,2,Eastern Kentucky,0,203,False,Nippert Stadium
2006,1,20060902,Auburn,40,109,Washington St.,14,106,False,Jordan-Hare Stadium
2006,1,20060902,Georgia Tech,10,17,Notre Dame,14,70,False,Bobby Dodd Stadium at Historic Grant Field
2006,1,20060902,LSU,45,113,Louisiana,3,126,False,Tiger Stadium
2006,1,20060902,New Mexico,6,89,Portland State,17,139,False,University Stadium
2006,1,20060902,Arkansas,14,108,USC,50,103,False,Donald W. Reynolds Razorback Stadium Frank Broyles Field
2006,1,20060902,Rice,30,59,Houston,31,5,False,Rice Stadium
2006,1,20060902,UNLV,54,92,Idaho State,10,134,False,Sam Boyd Stadium
2006,1,20060902,Arizona,16,95,BYU,13,66,False,Arizona Stadium
2006,1,20060903,Ole Miss,28,116,Memphis,25,6,False,Vaught-Hemingway Stadium
2006,1,20060903,Baylor,7,41,TCU,17,47,False,Floyd Casey Stadium
2006,1,20060903,Louisville,59,18,Kentucky,28,112,False,Papa John's Cardinal Stadium
2006,1,20060904,Miami (FL),10,19,Florida St.,13,16,False,
2006,2,20060907,Boise St.,42,84,Oregon St.,14,100,False,Albertsons Stadium
2006,2,20060908,Cincinnati,15,2,Pittsburgh,33,22,False,Nippert Stadium
2006,2,20060909,North Carolina,10,21,Virginia Tech,35,25,False,Kenan Memorial Stadium
2006,2,20060909,Michigan,41,31,Central Michigan,17,75,False,Michigan Stadium
2006,2,20060909,Rutgers,33,39,Illinois,0,27,False,High Point Solutions Stadium
2006,2,20060909,Temple,0,10,Louisville,62,18,False,Lincoln Financial Field
2006,2,20060909,Wake Forest,14,26,Duke,13,15,False,BB&T Field
2006,2,20060909,NC State,17,20,Akron,20,71,False,Carter-Finley Stadium
2006,2,20060909,Missouri,34,115,Ole Miss,7,116,False,Faurot Field
2006,2,20060909,Mississippi St.,0,114,Auburn,34,109,False,Davis Wade Stadium
2006,2,20060909,Army,17,65,Kent State,14,77,False,Blaik Field at Michie Stadium
2006,2,20060909,West Virginia,52,50,Eastern Washington,3,132,False,Mountaineer Field at Milan Puskar Stadium
2006,2,20060909,Purdue,38,38,Miami (OH),31,78,False,Ross-Ade Stadium
2006,2,20060909,Navy,21,7,Massachusetts,20,68,False,Navy-Marine Corps Memorial Stadium
2006,2,20060909,Nebraska,56,34,Nicholls State,7,242,False,Memorial Stadium
2006,2,20060909,Northwestern,17,35,New Hampshire,34,157,False,Ryan Field
2006,2,20060909,Bowling Green,48,73,Buffalo,40,74,False,Doyt Perry Stadium
2006,2,20060909,Northern Illinois,23,79,Ohio,35,80,False,Brigham Field at Huskie Stadium
2006,2,20060909,Michigan St.,52,32,Eastern Michigan,20,76,False,Spartan Stadium
2006,2,20060909,Oklahoma,37,45,Washington,20,105,False,Gaylord Family Oklahoma Memorial Stadium
2006,2,20060909,Syracuse,13,23,Iowa,20,29,False,Carrier Dome
2006,2,20060909,Boston College,34,13,Clemson,33,14,False,Alumni Stadium
2006,2,20060909,Notre Dame,41,70,Penn State,17,37,False,Notre Dame Stadium
2006,2,20060909,Alabama,13,107,Vanderbilt,10,120,False,Bryant Denny Stadium
2006,2,20060909,Wisconsin,34,40,Western Illinois,10,190,False,Camp Randall Stadium
2006,2,20060909,Virginia,13,24,Wyoming,12,94,False,Scott Stadium
2006,2,20060909,Georgia Tech,38,17,Samford,6,232,False,Bobby Dodd Stadium at Historic Grant Field
