season,week,date,home_team,home_points,home_code,away_team,away_points,away_code,neutral_site,venue
2017,1,20170826,Colorado St.,58,85,Oregon St.,27,100,False,Canvas Stadium
2017,1,20170826,BYU,20,66,Portland State,6,139,False,LaVell Edwards Stadium
2017,1,20170826,Massachusetts,35,68,Hawaii,38,87,False,Warren McGuirk Alumni Stadium
2017,1,20170826,San Jose St.,22,91,South Florida,42,9,False,Spartan Stadium
2017,1,20170826,Rice,7,59,Stanford,62,101,True,Allianz Stadium
2017,1,20170831,Central Florida,61,1,Florida Intl,17,53,False,Bright House Networks Stadium
2017,1,20170831,Wake Forest,51,26,Presbyterian,7,151,False,BB&T Field
2017,1,20170831,Minnesota,17,33,Buffalo,7,74,False,TCF Bank Stadium
2017,1,20170831,Georgia St.,10,125,Tennessee State,17,207,False,Georgia State Stadium
2017,1,20170831,Toledo,47,81,Elon,13,154,False,Glass Bowl
2017,1,20170831,Cincinnati,26,2,Austin Peay,14,201,False,Nippert Stadium
2017,1,20170831,Central Michigan,30,75,Rhode Island,27,158,False,Kelly/Shorts Stadium
2017,1,20170831,Oklahoma St.,59,46,Tulsa,24,12,False,Boone Pickens Stadium
2017,1,20170831,Connecticut,27,3,Holy Cross,20,214,False,Rentschler Field
2017,1,20170831,Utah,37,104,North Dakota,16,164,False,Rice-Eccles Stadium
2017,1,20170831,Arkansas,49,108,Florida A&M,7,175,True,War Memorial Stadium
2017,1,20170831,Indiana,21,28,Ohio St.,49,36,False,Memorial Stadium
2017,1,20170831,Idaho,28,133,Sacramento State,6,140,False,Kibbie Dome
2017,1,20170831,Memphis,37,6,UL Monroe,29,130,False,Liberty Bowl Memorial Stadium
2017,1,20170831,Arizona St.,37,96,New Mexico State,31,69,False,Sun Devil Stadium
2017,1,20170901,Army,64,65,Fordham,6,212,False,Blaik Field at Michie Stadium
2017,1,20170901,Eastern Michigan,24,76,Charlotte,7,51,False,Rynearson Stadium
2017,1,20170901,Syracuse,50,23,Central Connecticut,7,193,False,Carrier Dome
2017,1,20170901,Rutgers,14,39,Washington,30,105,False,High Point Solutions Stadium
2017,1,20170901,Florida Atlantic,19,52,Navy,42,7,False,FAU Stadium
2017,1,20170901,Colorado,17,98,Colorado St.,3,85,True,Sports Authority Field at Mile High
2017,1,20170901,Wisconsin,59,40,Utah St.,10,93,False,Camp Randall Stadium
2017,1,20170901,Northern Illinois,20,79,Boston College,23,13,False,Brigham Field at Huskie Stadium
2017,1,20170902,Illinois,24,27,Ball St.,21,72,False,Memorial Stadium
2017,1,20170902,Clemson,56,14,Kent State,3,77,False,Memorial Stadium
2017,1,20170902,Penn State,52,37,Akron,0,71,False,Beaver Stadium
2017,1,20170902,Missouri,72,115,Missouri State,43,184,False,Faurot Field
2017,1,20170902,Michigan St.,35,32,Bowling Green,10,73,False,Spartan Stadium
2017,1,20170902,Iowa,24,29,Wyoming,3,94,False,Kinnick Stadium
2017,1,20170902,Texas,41,48,Maryland,51,30,False,Darrell K Royal-Texas Memorial Stadium
2017,1,20170902,North Carolina,30,21,California,35,97,False,Kenan Memorial Stadium
2017,1,20170902,Miami (FL),41,19,Bethune-Cookman,13,173,False,Hard Rock Stadium
2017,1,20170902,Pittsburgh,28,22,Youngstown State,21,191,False,Heinz Field
2017,1,20170902,Oregon St.,35,100,Portland State,32,139,False,Reser Stadium
2017,1,20170902,Air Force,62,83,VMI,0,233,False,Falcon Stadium
2017,1,20170902,South Carolina,35,117,NC State,28,20,True,Bank of America Stadium
2017,1,20170902,Notre Dame,49,70,Temple,16,10,False,Notre Dame Stadium
2017,1,20170902,Virginia,28,24,William & Mary,10,163,False,Scott Stadium
2017,1,20170902,Northwestern,31,35,Nevada,20,88,False,Ryan Field
2017,1,20170902,Florida,17,110,Michigan,33,31,True,AT&T Stadium
2017,1,20170902,Oklahoma,56,45,UTEP,7,62,False,Gaylord Family Oklahoma Memorial Stadium
2017,1,20170902,UAB,38,61,Alabama A&M,7,247,False,Legion Field
2017,1,20170902,Boise St.,24,84,Troy,13,129,False,Albertsons Stadium
2017,1,20170902,Mississippi St.,49,114,Charleston Southern,0,145,False,Davis Wade Stadium
2017,1,20170902,South Florida,31,9,Stony Brook,17,160,False,Raymond James Stadium
2017,1,20170902,Texas Tech,56,49,Eastern Washington,10,132,False,Jones AT&T Stadium
2017,1,20170902,Southern Miss,17,60,Kentucky,24,112,False,M. M. Roberts Stadium
2017,1,20170902,USC,49,103,Western Michigan,31,82,False,Los Angeles Memorial Coliseum
2017,1,20170902,Old Dominion,31,58,Albany,17,152,False,Foreman Field
2017,1,20170902,East Carolina,14,4,James Madison,34,155,False,Dowdy-Ficklen Stadium
2017,1,20170902,Duke,60,15,North Carolina Central,7,180,False,Wallace Wade Stadium
2017,1,20170902,Georgia,31,111,Appalachian St.,10,121,False,Sanford Stadium
2017,1,20170902,Marshall,31,55,Miami (OH),26,78,False,Joan C. Edwards Stadium
2017,1,20170902,SMU,58,8,Stephen F. Austin,14,246,False,Gerald J. Ford Stadium
2017,1,20170902,North Texas,59,57,Lamar,14,240,False,Apogee Stadium
2017,1,20170902,Western Kentucky,31,64,Eastern Kentucky,17,203,False,Houchens Industries-L. T. Smith Stadium
2017,1,20170902,Louisiana Tech,52,54,Northwestern State,24,243,False,Joe Aillet Stadium
2017,1,20170902,Coastal Carolina,38,123,Massachusetts,28,68,False,Brooks Stadium
2017,1,20170902,Baylor,45,41,Liberty,48,67,False,McLane Stadium
2017,1,20170902,Kansas,38,43,Southeast Missouri,16,206,False,Memorial Stadium
2017,1,20170902,Ohio,59,80,Hampton,0,147,False,Peden Stadium
2017,1,20170902,Louisiana,51,126,Southeastern Louisiana,48,245,False,Cajun Field
2017,1,20170902,Texas St.,20,128,Houston Baptist,11,238,False,Jim Wacker Field at Bobcat Stadium
2017,1,20170902,Kansas St.,55,44,Central Arkansas,19,237,False,Bill Snyder Family Football Stadium
2017,1,20170902,Ole Miss,47,116,South Alabama,27,127,False,Vaught-Hemingway Stadium
2017,1,20170902,Purdue,28,38,Louisville,35,18,True,Lucas Oil Stadium
2017,1,20170902,Auburn,41,109,Georgia Southern,7,124,False,Jordan-Hare Stadium
2017,1,20170902,San Jose St.,34,91,Cal Poly,13,131,False,Spartan Stadium
2017,1,20170902,Middle Tennessee,6,56,Vanderbilt,28,120,False,"Johnny Red"""" Floyd Stadium"""""
2017,1,20170902,Alabama,24,107,Florida St.,7,16,True,Mercedes-Benz Stadium
2017,1,20170902,Nebraska,43,34,Arkansas St.,36,122,False,Memorial Stadium
2017,1,20170902,TCU,63,47,Jackson State,0,252,False,Amon G. Carter Stadium
2017,1,20170902,Iowa St.,42,42,Northern Iowa,24,186,False,Jack Trice Stadium
2017,1,20170902,Tulane,43,11,Grambling,14,251,False,Benson Field at Yulman Stadium
2017,1,20170902,New Mexico,38,89,Abilene Christian,14,236,False,University Stadium
2017,1,20170902,Oregon,77,99,Southern Utah,21,141,False,Autzen Stadium
2017,1,20170902,San Diego St.,38,90,UC Davis,17,142,False,Qualcomm Stadium
2017,1,20170902,UNLV,40,92,Howard,43,176,False,Sam Boyd Stadium
2017,1,20170902,LSU,27,113,BYU,0,66,True,Mercedes-Benz Superdome
2017,1,20170902,Fresno St.,66,86,Incarnate Word,0,239,False,Bulldog Stadium
2017,1,20170902,Washington St.,31,106,Montana State,0,136,False,Martin Stadium
2017,1,20170902,Arizona,62,95,Northern Arizona,24,137,False,Arizona Stadium
2017,1,20170902,Hawaii,41,87,Western Carolina,18,234,False,Aloha Stadium
2017,1,20170903,Virginia Tech,31,25,West Virginia,24,50,True,FedEx Field
2017,1,20170903,UCLA,45,102,Texas A&M,44,119,False,Rose Bowl
2017,1,20170904,Georgia Tech,41,17,Tennessee,42,118,True,Mercedes-Benz Stadium
2017,2,20170907,Utah St.,51,93,Idaho State,13,134,False,Romney Stadium
2017,2,20170908,Florida Intl,17,53,Alcorn State,10,249,True,Legion Field
2017,2,20170908,South Alabama,7,127,Oklahoma St.,44,46,False,Ladd Peebles Stadium
2017,2,20170908,Purdue,44,38,Ohio,21,80,False,Ross-Ade Stadium
2017,2,20170909,Ole Miss,45,116,Tennessee-Martin,23,209,False,Vaught-Hemingway Stadium
2017,2,20170909,Duke,41,15,Northwestern,17,35,False,Wallace Wade Stadium
2017,2,20170909,Kentucky,27,112,Eastern Kentucky,16,203,False,Kroger Field
2017,2,20170909,Maryland,63,30,Towson,17,161,False,Maryland Stadium
2017,2,20170909,Army,21,65,Buffalo,17,74,False,Blaik Field at Michie Stadium
2017,2,20170909,Kansas St.,55,44,Charlotte,7,51,False,Bill Snyder Family Football Stadium
2017,2,20170909,Iowa St.,41,42,Iowa,44,29,False,Jack Trice Stadium
2017,2,20170909,West Virginia,56,50,East Carolina,20,4,False,Mountaineer Field at Milan Puskar Stadium
2017,2,20170909,Michigan,36,31,Cincinnati,14,2,False,Michigan Stadium
2017,2,20170909,Wisconsin,31,40,Florida Atlantic,14,52,False,Camp Randall Stadium
2017,2,20170909,North Carolina,35,21,Louisville,47,18,False,Kenan Memorial Stadium
2017,2,20170909,Georgia Tech,37,17,Jacksonville State,10,204,False,Bobby Dodd Stadium at Historic Grant Field
2017,2,20170909,Boston College,10,13,Wake Forest,34,26,False,Alumni Stadium
2017,2,20170909,Colorado,37,98,Texas St.,3,128,False,Folsom Field
2017,2,20170909,Ball St.,51,72,UAB,31,61,False,Scheumann Stadium
2017,2,20170909,Navy,23,7,Tulane,21,11,False,Navy-Marine Corps Memorial Stadium
2017,2,20170909,Alabama,41,107,Fresno St.,10,86,False,Bryant Denny Stadium
2017,2,20170909,Penn State,33,37,Pittsburgh,14,22,False,Beaver Stadium
2017,2,20170909,Virginia Tech,27,25,Delaware,0,153,False,Lane Stadium
2017,2,20170909,Arkansas,7,108,TCU,28,47,False,Donald W. Reynolds Razorback Stadium Frank Broyles Field
2017,2,20170909,Virginia,17,24,Indiana,34,28,False,Scott Stadium
2017,2,20170909,Temple,16,10,Villanova,13,162,False,Lincoln Financial Field
2017,2,20170909,Appalachian St.,54,121,Savannah State,7,383,False,Kidd Brewer Stadium
2017,2,20170909,Miami (OH),31,78,Austin Peay,10,201,False,Yager Stadium
2017,2,20170909,Northern Illinois,38,79,Eastern Illinois,10,202,False,Brigham Field at Huskie Stadium
2017,2,20170909,Kent State,38,77,Howard,31,176,False,Dix Stadium
2017,2,20170909,Syracuse,23,23,Middle Tennessee,30,56,False,Carrier Dome
2017,2,20170909,Massachusetts,7,68,Old Dominion,17,58,False,Warren McGuirk Alumni Stadium
2017,2,20170909,Michigan St.,28,32,Western Michigan,14,82,False,Spartan Stadium
2017,2,20170909,Rutgers,13,39,Eastern Michigan,16,76,False,High Point Solutions Stadium
2017,2,20170909,Texas,56,48,San Jose St.,0,91,False,Darrell K Royal-Texas Memorial Stadium
2017,2,20170909,Colorado St.,38,85,Abilene Christian,10,236,False,Canvas Stadium
2017,2,20170909,Vanderbilt,42,120,Alabama A&M,0,247,False,Vanderbilt Stadium
2017,2,20170909,Kansas,27,43,Central Michigan,45,75,False,Memorial Stadium
2017,2,20170909,Tennessee,42,118,Indiana State,7,183,False,Neyland Stadium
2017,2,20170909,Wyoming,27,94,Gardner-Webb,0,146,False,War Memorial Stadium
2017,2,20170909,Tulsa,66,12,Louisiana,42,126,False,Skelly Field at H. A. Chapman Stadium
2017,2,20170909,Georgia Southern,12,124,New Hampshire,22,157,True,Legion Field
2017,2,20170909,Oregon,42,99,Nebraska,35,34,False,Autzen Stadium
2017,2,20170909,UCLA,56,102,Hawaii,23,87,False,Rose Bowl
2017,2,20170909,California,33,97,Weber State,20,143,False,California Memorial Stadium
2017,2,20170909,NC State,37,20,Marshall,20,55,False,Carter-Finley Stadium
2017,2,20170909,Bowling Green,27,73,South Dakota,35,187,False,Doyt Perry Stadium
2017,2,20170909,Troy,34,129,Alabama State,7,248,False,Veterans Memorial Stadium
2017,2,20170909,Akron,52,71,Arkansas-Pine Bluff,3,250,False,Summa Field at InfoCision Stadium
2017,2,20170909,Nevada,24,88,Toledo,37,81,False,Mackay Stadium
2017,2,20170909,Clemson,14,14,Auburn,6,109,False,Memorial Stadium
2017,2,20170909,Idaho,16,133,UNLV,44,92,False,Kibbie Dome
2017,2,20170909,Southern Miss,45,60,Southern,0,255,False,M. M. Roberts Stadium
2017,2,20170909,SMU,54,8,North Texas,32,57,False,Gerald J. Ford Stadium
2017,2,20170909,Missouri,13,115,South Carolina,31,117,False,Faurot Field
2017,2,20170909,Texas A&M,24,119,Nicholls State,14,242,False,Kyle Field
2017,2,20170909,Ohio St.,16,36,Oklahoma,31,45,False,Ohio Stadium
2017,2,20170909,LSU,45,113,Chattanooga,10,227,False,Tiger Stadium
2017,2,20170909,Notre Dame,19,70,Georgia,20,111,False,Notre Dame Stadium
2017,2,20170909,Louisiana Tech,21,54,Mississippi St.,57,114,False,Joe Aillet Stadium
2017,2,20170909,Illinois,20,27,Western Kentucky,7,64,False,Memorial Stadium
2017,2,20170909,New Mexico,28,89,New Mexico State,30,69,False,University Stadium
2017,2,20170909,Washington,63,105,Montana,7,135,False,Husky Stadium
2017,2,20170909,Baylor,10,41,UTSA,17,63,False,McLane Stadium
2017,2,20170909,UTEP,14,62,Rice,31,59,False,Sun Bowl Stadium
