School,Team Code,Date,G,Loc,Opponent,Team Code opp,WL,Points For,Points Against,Points Difference,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Pass Int,Rush Att,Rush Yard,Rush Avg,Rush TD,TFL,Sk,Fum,Turnovers,Total TD,Pass Comp opp,Pass Att opp,Comp Pct opp,Pass Yard opp,Pass TD opp,Rush Att opp,Rush Yard opp,Rush Avg opp,Rush TD opp,Fum opp,Pass Int opp,Turnovers opp,Total TD opp
Miami (OH),78,2015-09-26,4,@,Western Kentucky,64,L,14,56,-42,15,28,53.6,168,2,3,40,123,3.1,0,6,3.0,1,4,2,34,42,81.0,464,6,32,105,3.3,2,0,0,0,8
Michigan,31,2015-09-26,4,,BYU,66,W,31,0,31,14,25,56.0,194,1,0,51,254,5.0,3,6,3.0,0,0,4,12,28,42.9,55,0,22,50,2.3,0,0,0,0,0
Michigan St.,32,2015-09-26,4,,Central Michigan,75,W,30,10,20,11,19,57.9,143,1,0,36,181,5.0,3,10,4.0,0,0,4,26,39,66.7,285,1,26,55,2.1,0,1,0,1,1
Middle Tennessee,56,2015-09-26,4,@,Illinois,27,L,25,27,-2,29,43,67.4,330,3,0,37,38,1.0,0,5,2.0,1,1,3,29,49,59.2,238,1,39,140,3.6,1,0,0,0,3
Minnesota,33,2015-09-26,4,,Ohio,80,W,27,24,3,22,31,71.0,264,0,0,36,204,5.7,3,9,2.0,1,1,3,17,27,63.0,194,2,38,151,4.0,1,0,0,0,3
Mississippi St.,114,2015-09-26,4,@,Auburn,109,W,17,9,8,29,41,70.7,270,2,0,21,56,2.7,0,8,4.0,1,1,2,20,28,71.4,188,0,50,201,4.0,0,0,1,1,0
Missouri,115,2015-09-26,4,@,Kentucky,112,L,13,21,-8,18,35,51.4,227,1,0,33,111,3.4,0,7,2.0,0,0,1,22,27,81.5,249,2,38,120,3.2,1,0,0,0,3
Navy,7,2015-09-26,3,@,Connecticut,3,W,28,18,10,3,5,60.0,40,1,0,61,303,5.0,3,9,5.0,0,0,4,19,32,59.4,219,2,31,106,3.4,0,1,0,1,2
Nebraska,34,2015-09-26,4,,Southern Miss,60,W,36,28,8,23,35,65.7,368,2,1,39,242,6.2,1,8,4.0,1,2,3,26,42,61.9,447,2,23,11,0.5,2,1,0,1,4
Nevada,88,2015-09-26,4,@,Buffalo,74,W,24,21,3,12,21,57.1,90,0,0,39,289,7.4,3,3,2.0,0,0,3,28,46,60.9,338,2,35,149,4.3,0,1,2,3,2
New Mexico,89,2015-09-26,4,@,Wyoming,94,W,38,28,10,5,8,62.5,107,1,0,47,302,6.4,4,10,3.0,0,0,5,30,42,71.4,366,4,30,42,1.4,0,0,2,2,4
North Carolina,21,2015-09-26,4,,Delaware,153,W,41,14,27,23,33,69.7,377,4,0,35,191,5.5,1,5,,1,1,5,4,10,40.0,24,0,49,279,5.7,0,0,1,1,0
NC State,20,2015-09-26,4,@,South Alabama,127,W,63,13,50,21,27,77.8,256,2,0,41,330,8.0,7,6,2.0,0,0,9,16,35,45.7,213,1,26,45,1.7,0,1,2,3,1
North Texas,57,2015-09-26,3,@,Iowa,29,L,16,62,-46,17,43,39.5,173,1,2,45,183,4.1,0,5,1.0,1,3,1,19,22,86.4,278,2,43,210,4.9,5,2,0,2,9
Northern Illinois,79,2015-09-26,4,@,Boston College,13,L,14,17,-3,11,25,44.0,81,0,1,31,72,2.3,1,10,1.0,1,2,1,5,14,35.7,92,1,63,234,3.7,1,0,1,1,2
Northwestern,35,2015-09-26,4,,Ball St.,72,W,24,19,5,18,31,58.1,256,3,1,57,290,5.1,0,3,,2,3,3,14,35,40.0,178,2,34,181,5.3,0,1,0,1,2
Notre Dame,70,2015-09-26,4,,Massachusetts,68,W,62,27,35,18,28,64.3,224,2,1,51,457,9.0,6,8,2.0,0,1,8,28,48,58.3,302,1,29,148,5.1,3,0,1,1,4
Ohio,80,2015-09-26,4,@,Minnesota,33,L,24,27,-3,17,27,63.0,194,2,0,38,151,4.0,1,4,1.0,0,0,3,22,31,71.0,264,0,36,204,5.7,3,1,0,1,3
Ohio St.,36,2015-09-26,4,,Western Michigan,82,W,38,12,26,20,36,55.6,288,2,2,34,223,6.6,2,4,2.0,0,2,5,18,33,54.5,169,2,41,169,4.1,0,0,1,1,2
Oklahoma St.,46,2015-09-26,4,@,Texas,48,W,30,27,3,24,36,66.7,292,2,2,46,103,2.2,1,12,7.0,1,3,3,9,17,52.9,119,0,42,171,4.1,1,0,1,1,3
Old Dominion,58,2015-09-26,4,,Appalachian St.,121,L,0,49,-49,16,28,57.1,133,0,2,21,42,2.0,0,4,1.0,2,4,0,12,17,70.6,198,4,56,303,5.4,2,1,0,1,7
Ole Miss,116,2015-09-26,4,,Vanderbilt,120,W,27,16,11,24,42,57.1,321,1,2,42,151,3.6,2,7,,0,2,3,23,42,54.8,194,1,43,128,3.0,0,0,0,0,1
Oregon,99,2015-09-26,4,,Utah,104,L,20,62,-42,14,30,46.7,178,2,2,40,222,5.6,1,4,,1,3,3,20,32,62.5,257,5,42,273,6.5,2,0,0,0,8
Penn State,37,2015-09-26,4,,San Diego St.,90,W,37,21,16,22,36,61.1,328,3,0,34,72,2.1,0,9,5.0,1,1,4,10,29,34.5,141,1,34,101,3.0,1,3,0,3,3
Purdue,38,2015-09-26,4,,Bowling Green,73,L,28,35,-7,30,40,75.0,349,2,1,38,77,2.0,2,3,2.0,0,1,4,43,59,72.9,402,1,33,137,4.2,4,1,1,2,5
Rice,59,2015-09-26,4,@,Baylor,41,L,17,70,-53,11,21,52.4,152,1,0,45,94,2.1,1,3,,2,2,2,19,25,76.0,366,7,53,427,8.1,3,1,0,1,10
Rutgers,39,2015-09-26,4,,Kansas,43,W,27,14,13,18,25,72.0,201,2,2,58,312,5.4,2,7,3.0,1,3,4,19,32,59.4,278,0,29,64,2.2,2,0,1,1,2
San Diego St.,90,2015-09-26,4,@,Penn State,37,L,21,37,-16,10,29,34.5,141,1,0,34,101,3.0,1,10,2.0,3,3,3,22,36,61.1,328,3,34,72,2.1,0,1,0,1,4
San Jose St.,91,2015-09-26,4,,Fresno St.,86,W,49,23,26,20,23,87.0,252,3,0,58,291,5.0,3,8,2.0,1,1,7,19,33,57.6,159,2,29,88,3.0,1,0,1,1,3
SMU,8,2015-09-26,4,,James Madison,155,L,45,48,-3,18,30,60.0,262,1,0,44,232,5.3,5,1,,2,2,6,20,33,60.6,289,0,52,440,8.5,0,0,3,3,0
South Alabama,127,2015-09-26,4,,NC State,20,L,13,63,-50,16,35,45.7,213,1,2,26,45,1.7,0,4,1.0,1,3,1,21,27,77.8,256,2,41,330,8.0,7,0,0,0,9
South Carolina,117,2015-09-26,4,,Central Florida,1,W,31,14,17,12,25,48.0,184,2,0,43,216,5.0,1,5,2.0,1,1,3,23,38,60.5,204,1,23,26,1.1,1,0,2,2,2
Southern Miss,60,2015-09-26,4,@,Nebraska,34,L,28,36,-8,26,42,61.9,447,2,0,23,11,0.5,2,4,1.0,1,1,4,23,35,65.7,368,2,39,242,6.2,1,1,1,2,3
Syracuse,23,2015-09-26,4,,LSU,113,L,24,34,-10,16,38,42.1,154,3,1,31,127,4.1,0,7,2.0,0,1,3,8,16,50.0,157,1,42,268,6.4,2,0,0,0,4
Tennessee,118,2015-09-26,4,@,Florida,110,L,27,28,-1,12,19,63.2,165,1,0,51,254,5.0,2,6,3.0,1,1,3,23,43,53.5,283,2,28,109,3.9,2,0,1,1,4
Texas,48,2015-09-26,4,,Oklahoma St.,46,L,27,30,-3,9,17,52.9,119,0,1,42,171,4.1,1,8,3.0,0,1,3,24,36,66.7,292,2,46,103,2.2,1,1,2,3,3
Texas A&M,119,2015-09-26,4,N,Arkansas,108,W,28,21,7,21,28,75.0,358,2,0,20,65,3.3,1,2,2.0,0,0,3,20,25,80.0,225,1,42,232,5.5,2,1,1,2,3
TCU,47,2015-09-26,4,@,Texas Tech,49,W,55,52,3,35,56,62.5,503,4,0,47,247,5.3,3,5,1.0,0,0,7,25,45,55.6,392,2,39,215,5.5,5,0,0,0,7
Texas St.,128,2015-09-26,4,@,Houston,5,L,14,59,-45,31,50,62.0,302,0,2,32,99,3.1,2,3,1.0,2,4,2,18,24,75.0,323,4,54,366,6.8,3,0,0,0,8
Texas Tech,49,2015-09-26,4,,TCU,47,L,52,55,-3,25,45,55.6,392,2,0,39,215,5.5,5,5,,0,0,7,35,56,62.5,503,4,47,247,5.3,3,0,0,0,7
Toledo,81,2015-09-26,4,,Arkansas St.,122,W,37,7,30,25,52,48.1,308,0,1,46,169,3.7,3,6,6.0,0,1,4,18,35,51.4,223,0,24,-14,-0.6,0,2,3,5,1
Central Florida,1,2015-09-26,4,@,South Carolina,117,L,14,31,-17,23,38,60.5,204,1,2,23,26,1.1,1,5,1.0,0,2,2,12,25,48.0,184,2,43,216,5.0,1,1,0,1,3
UCLA,102,2015-09-26,4,@,Arizona,95,W,56,30,26,19,28,67.9,284,2,0,47,213,4.5,6,5,1.0,0,0,8,10,28,35.7,115,2,59,353,6.0,2,2,1,3,4
UNLV,92,2015-09-26,4,,Idaho State,134,W,80,8,72,10,15,66.7,109,4,0,54,517,9.6,6,5,1.0,0,0,11,20,46,43.5,201,0,30,91,3.0,0,2,4,6,0
USC,103,2015-09-26,4,@,Arizona St.,96,W,42,14,28,20,34,58.8,379,5,1,32,76,2.4,0,8,3.0,1,2,6,23,44,52.3,272,0,35,182,5.2,2,3,1,4,2
Utah,104,2015-09-26,4,@,Oregon,99,W,62,20,42,20,32,62.5,257,5,0,42,273,6.5,2,6,5.0,0,0,8,14,30,46.7,178,2,40,222,5.6,1,1,2,3,3
UTEP,62,2015-09-26,4,,Incarnate Word,239,W,27,17,10,20,28,71.4,275,2,0,31,81,2.6,0,4,4.0,0,0,3,18,38,47.4,295,0,29,119,4.1,0,1,2,3,0
UTSA,63,2015-09-26,4,,Colorado St.,85,L,31,33,-2,9,18,50.0,153,1,1,34,279,8.2,3,3,1.0,0,1,4,16,30,53.3,267,3,46,171,3.7,1,0,0,0,4
Vanderbilt,120,2015-09-26,4,@,Ole Miss,116,L,16,27,-11,23,42,54.8,194,1,0,43,128,3.0,0,9,3.0,0,0,1,24,42,57.1,321,1,42,151,3.6,2,0,2,2,3
Virginia Tech,25,2015-09-26,4,@,East Carolina,4,L,28,35,-7,20,35,57.1,281,1,1,42,158,3.8,3,11,1.0,0,1,4,14,20,70.0,228,2,43,182,4.2,3,1,1,2,5
Wake Forest,26,2015-09-26,4,,Indiana,28,L,24,31,-7,20,48,41.7,264,1,1,32,99,3.1,2,3,1.0,0,1,3,19,34,55.9,205,2,52,211,4.1,1,0,0,0,4
Washington,105,2015-09-26,4,,California,97,L,24,30,-6,17,28,60.7,152,0,2,27,107,4.0,2,10,5.0,3,5,3,24,41,58.5,342,2,51,139,2.7,1,1,1,2,3
West Virginia,50,2015-09-26,3,,Maryland,30,W,45,6,39,23,37,62.2,297,4,1,59,304,5.2,2,9,3.0,1,2,6,14,36,38.9,153,1,29,173,6.0,0,1,5,6,1
Western Kentucky,64,2015-09-26,4,,Miami (OH),78,W,56,14,42,34,42,81.0,464,6,0,32,105,3.3,2,10,3.0,0,0,8,15,28,53.6,168,2,40,123,3.1,0,1,3,4,2
Western Michigan,82,2015-09-26,4,@,Ohio St.,36,L,12,38,-26,18,33,54.5,169,2,1,41,169,4.1,0,3,1.0,0,1,2,20,36,55.6,288,2,34,223,6.6,2,0,2,2,5
Wisconsin,40,2015-09-26,4,,Hawaii,87,W,28,0,28,15,25,60.0,186,1,0,54,326,6.0,3,4,3.0,0,0,4,16,34,47.1,240,0,18,15,0.8,0,0,0,0,0
Wyoming,94,2015-09-26,4,,New Mexico,89,L,28,38,-10,30,42,71.4,366,4,2,30,42,1.4,0,3,,0,2,4,5,8,62.5,107,1,47,302,6.4,4,0,0,0,5
Cincinnati,2,2015-10-01,5,,Miami (FL),19,W,34,23,11,22,33,66.7,279,2,1,34,167,4.9,2,4,1.0,0,1,4,25,40,62.5,281,0,32,146,4.6,2,0,0,0,2
Miami (FL),19,2015-10-01,4,@,Cincinnati,2,L,23,34,-11,25,40,62.5,281,0,0,32,146,4.6,2,5,2.0,0,0,2,22,33,66.7,279,2,34,167,4.9,2,0,1,1,4
BYU,66,2015-10-02,5,,Connecticut,3,W,30,13,17,35,54,64.8,365,2,2,41,174,4.2,1,7,4.0,1,3,3,14,28,50.0,168,1,27,62,2.3,0,0,2,2,1
Charlotte,51,2015-10-02,5,,Temple,10,L,3,37,-34,13,27,48.1,131,0,1,44,223,5.1,0,3,,0,1,0,11,23,47.8,116,2,45,206,4.6,2,1,0,1,5
Connecticut,3,2015-10-02,5,@,BYU,66,L,13,30,-17,14,28,50.0,168,1,2,27,62,2.3,0,4,2.0,0,2,1,35,54,64.8,365,2,41,174,4.2,1,1,2,3,3
Memphis,6,2015-10-02,5,@,South Florida,9,W,24,17,7,20,33,60.6,305,2,0,39,120,3.1,1,3,,0,0,3,17,26,65.4,199,1,43,178,4.1,1,0,1,1,2
South Florida,9,2015-10-02,4,,Memphis,6,L,17,24,-7,17,26,65.4,199,1,1,43,178,4.1,1,6,2.0,0,1,2,20,33,60.6,305,2,39,120,3.1,1,0,0,0,3
Temple,10,2015-10-02,4,@,Charlotte,51,W,37,3,34,11,23,47.8,116,2,0,45,206,4.6,2,6,,1,1,5,13,27,48.1,131,0,44,223,5.1,0,0,1,1,0
Air Force,83,2015-10-03,4,@,Navy,7,L,11,33,-22,5,12,41.7,73,0,1,56,204,3.6,1,8,3.0,3,4,1,4,10,40.0,117,1,51,270,5.3,3,0,0,0,4
Akron,71,2015-10-03,5,,Ohio,80,L,12,14,-2,18,38,47.4,231,0,1,35,88,2.5,0,5,3.0,0,1,0,18,29,62.1,179,1,32,48,1.5,1,0,1,1,2
Alabama,107,2015-10-03,5,@,Georgia,111,W,38,10,28,11,16,68.8,190,1,0,47,189,4.0,2,4,2.0,2,2,5,11,31,35.5,106,0,38,193,5.1,1,1,3,4,1
Appalachian St.,121,2015-10-03,4,,Wyoming,94,W,31,13,18,3,12,25.0,65,1,1,34,249,7.3,2,9,4.0,0,1,4,14,19,73.7,155,1,51,218,4.3,1,2,1,3,2
Arizona,95,2015-10-03,5,@,Stanford,101,L,17,55,-38,17,33,51.5,196,1,0,34,118,3.5,1,4,2.0,0,0,2,21,23,91.3,256,3,46,314,6.8,4,0,0,0,7
Arizona St.,96,2015-10-03,5,@,UCLA,102,W,38,23,15,27,44,61.4,273,2,1,46,192,4.2,2,7,2.0,0,1,4,22,40,55.0,280,2,28,62,2.2,1,0,1,1,3
Arkansas,108,2015-10-03,5,@,Tennessee,118,W,24,20,4,11,24,45.8,219,1,0,49,288,5.9,2,7,1.0,0,0,3,20,37,54.1,232,0,33,133,4.0,1,0,0,0,2
Arkansas St.,122,2015-10-03,5,,Idaho,133,W,49,35,14,16,25,64.0,188,1,1,53,333,6.3,6,6,2.0,1,2,7,24,42,57.1,166,0,29,172,5.9,4,0,3,3,5
Army,65,2015-10-03,5,@,Penn State,37,L,14,20,-6,1,1,100.0,32,0,0,55,261,4.7,2,6,3.0,3,3,2,10,19,52.6,156,1,34,108,3.2,1,0,0,0,2
Auburn,109,2015-10-03,5,,San Jose St.,91,W,35,21,14,6,10,60.0,108,0,0,48,234,4.9,5,4,1.0,0,0,5,21,33,63.6,224,1,38,182,4.8,2,2,2,4,3
Ball St.,72,2015-10-03,5,,Toledo,81,L,10,24,-14,23,37,62.2,236,1,0,30,26,0.9,0,1,,1,1,1,16,22,72.7,164,2,48,280,5.8,1,0,2,2,3
Baylor,41,2015-10-03,4,N,Texas Tech,49,W,63,35,28,16,24,66.7,312,4,1,52,368,7.1,5,3,,0,1,9,40,65,61.5,530,4,24,106,4.4,1,2,2,4,5
Boise St.,84,2015-10-03,5,,Hawaii,87,W,55,0,55,20,29,69.0,275,3,0,59,279,4.7,4,3,1.0,0,0,7,11,38,28.9,88,0,30,82,2.7,0,1,3,4,0
Boston College,13,2015-10-03,5,@,Duke,15,L,7,9,-2,8,21,38.1,141,1,0,41,164,4.0,0,8,2.0,1,1,1,18,36,50.0,195,0,35,33,0.9,0,0,0,0,0
Bowling Green,73,2015-10-03,5,@,Buffalo,74,W,28,22,6,23,29,79.3,324,1,0,42,212,5.0,3,5,1.0,0,0,4,35,59,59.3,348,1,37,152,4.1,1,0,1,1,2
Buffalo,74,2015-10-03,5,,Bowling Green,73,L,22,28,-6,35,59,59.3,348,1,1,37,152,4.1,1,6,4.0,0,1,2,23,29,79.3,324,1,42,212,5.0,3,0,0,0,4
California,97,2015-10-03,5,,Washington St.,106,W,34,28,6,33,45,73.3,390,4,1,30,79,2.6,0,11,7.0,1,2,5,35,49,71.4,389,2,25,14,0.6,2,3,1,4,4
Central Michigan,75,2015-10-03,5,,Northern Illinois,79,W,29,19,10,16,32,50.0,182,2,1,34,93,2.7,1,4,,0,1,3,12,30,40.0,105,0,59,211,3.6,2,3,1,4,2
Clemson,14,2015-10-03,4,,Notre Dame,70,W,24,22,2,11,22,50.0,97,2,1,42,199,4.7,1,9,4.0,0,1,3,19,35,54.3,321,2,33,116,3.5,1,3,1,4,3
Colorado,98,2015-10-03,5,,Oregon,99,L,24,41,-17,25,42,59.5,231,1,1,36,77,2.1,2,8,3.0,2,3,3,13,21,61.9,176,2,60,361,6.0,3,0,1,1,5
Colorado St.,85,2015-10-03,5,@,Utah St.,93,L,18,33,-15,21,46,45.7,252,1,1,31,109,3.5,1,10,1.0,2,3,2,12,21,57.1,137,1,45,298,6.6,2,0,0,0,3
Duke,15,2015-10-03,5,,Boston College,13,W,9,7,2,18,36,50.0,195,0,0,35,33,0.9,0,7,,0,0,0,8,21,38.1,141,1,41,164,4.0,0,1,0,1,1
East Carolina,4,2015-10-03,5,@,SMU,8,W,49,23,26,19,26,73.1,249,3,2,54,306,5.7,4,11,8.0,0,2,7,20,38,52.6,289,3,30,40,1.3,0,0,0,0,3
Eastern Michigan,76,2015-10-03,5,@,LSU,113,L,22,44,-22,17,24,70.8,161,1,3,33,94,2.8,2,4,2.0,0,3,3,4,14,28.6,80,0,50,391,7.8,4,1,0,1,5
Florida,110,2015-10-03,5,,Ole Miss,116,W,38,10,28,24,29,82.8,271,4,0,34,84,2.5,1,11,4.0,0,0,5,26,40,65.0,259,1,33,69,2.1,0,3,1,4,1
Florida Intl,53,2015-10-03,5,@,Massachusetts,68,L,14,24,-10,22,34,64.7,115,1,0,29,73,2.5,1,7,3.0,0,0,2,32,43,74.4,363,3,39,132,3.4,0,2,0,2,3
Florida St.,16,2015-10-03,4,@,Wake Forest,26,W,24,16,8,20,31,64.5,202,1,0,21,127,6.0,2,2,2.0,0,0,3,27,43,62.8,215,1,36,142,3.9,0,1,1,2,1
Fresno St.,86,2015-10-03,5,@,San Diego St.,90,L,7,21,-14,12,25,48.0,77,1,0,22,12,0.5,0,4,3.0,0,0,1,5,12,41.7,104,2,60,305,5.1,1,1,0,1,3
Georgia,111,2015-10-03,5,,Alabama,107,L,10,38,-28,11,31,35.5,106,0,3,38,193,5.1,1,4,,1,4,1,11,16,68.8,190,1,47,189,4.0,2,2,0,2,5
Georgia Southern,124,2015-10-03,5,@,UL Monroe,130,W,51,31,20,3,10,30.0,48,0,1,67,455,6.8,6,7,3.0,0,1,7,21,36,58.3,232,3,26,47,1.8,0,0,3,3,4
Georgia St.,125,2015-10-03,4,,Liberty,67,L,33,41,-8,18,29,62.1,394,3,1,14,11,0.8,1,5,,0,1,4,25,32,78.1,239,0,50,263,5.3,0,1,0,1,0
Georgia Tech,17,2015-10-03,5,,North Carolina,21,L,31,38,-7,12,21,57.1,162,1,1,59,255,4.3,3,5,2.0,1,2,4,15,26,57.7,182,1,31,231,7.5,4,0,0,0,5
Hawaii,87,2015-10-03,5,@,Boise St.,84,L,0,55,-55,11,38,28.9,88,0,3,30,82,2.7,0,5,,1,4,0,20,29,69.0,275,3,59,279,4.7,4,0,0,0,7
Houston,5,2015-10-03,4,@,Tulsa,12,W,38,24,14,22,38,57.9,273,0,0,56,365,6.5,5,7,5.0,1,1,5,26,45,57.8,326,0,43,130,3.0,3,1,1,2,3
Idaho,133,2015-10-03,5,@,Arkansas St.,122,L,35,49,-14,24,42,57.1,166,0,3,29,172,5.9,4,4,2.0,0,3,5,16,25,64.0,188,1,53,333,6.3,6,1,1,2,7
Illinois,27,2015-10-03,5,,Nebraska,34,W,14,13,1,23,45,51.1,251,2,0,32,131,4.1,0,8,1.0,0,0,2,10,31,32.3,105,0,34,187,5.5,1,1,1,2,1
Indiana,28,2015-10-03,5,,Ohio St.,36,L,27,34,-7,17,36,47.2,226,0,0,55,176,3.2,3,7,2.0,0,0,3,18,27,66.7,245,1,34,272,8.0,3,2,1,3,4
Iowa,29,2015-10-03,5,@,Wisconsin,40,W,10,6,4,9,21,42.9,77,1,1,40,144,3.6,0,6,2.0,1,2,1,21,38,55.3,234,0,34,86,2.5,0,2,2,4,0
Iowa St.,42,2015-10-03,4,,Kansas,43,W,38,13,25,27,37,73.0,269,2,2,37,243,6.6,3,8,5.0,0,2,5,23,37,62.2,250,1,33,38,1.2,0,1,0,1,1
Kansas,43,2015-10-03,4,@,Iowa St.,42,L,13,38,-25,23,37,62.2,250,1,0,33,38,1.2,0,4,2.0,1,1,1,27,37,73.0,269,2,37,243,6.6,3,0,2,2,5
Kansas St.,44,2015-10-03,4,@,Oklahoma St.,46,L,34,36,-2,13,25,52.0,207,2,1,42,144,3.4,3,4,2.0,0,1,5,35,56,62.5,441,4,27,49,1.8,1,1,1,2,5
Kent State,77,2015-10-03,5,,Miami (OH),78,W,20,14,6,12,21,57.1,136,1,0,41,214,5.2,1,7,3.0,1,1,2,21,51,41.2,325,1,36,91,2.5,1,0,4,4,2
Kentucky,112,2015-10-03,5,,Eastern Kentucky,203,W,34,27,7,29,42,69.0,329,3,2,36,55,1.5,2,5,2.0,1,3,5,19,32,59.4,183,0,51,180,3.5,0,1,0,1,0
Louisiana,126,2015-10-03,4,@,Louisiana Tech,54,L,14,43,-29,19,37,51.4,182,1,2,27,149,5.5,1,7,,1,3,2,20,33,60.6,290,2,35,138,3.9,2,1,0,1,5
Louisiana Tech,54,2015-10-03,5,,Louisiana,126,W,43,14,29,20,33,60.6,290,2,0,35,138,3.9,2,3,1.0,1,1,5,19,37,51.4,182,1,27,149,5.5,1,1,2,3,2
UL Monroe,130,2015-10-03,4,,Georgia Southern,124,L,31,51,-20,21,36,58.3,232,3,3,26,47,1.8,0,4,,0,3,4,3,10,30.0,48,0,67,455,6.8,6,0,1,1,7
Louisville,18,2015-10-03,5,@,NC State,20,W,20,13,7,10,27,37.0,103,1,0,45,203,4.5,1,10,3.0,0,0,2,16,28,57.1,183,1,30,45,1.5,1,2,0,2,2
LSU,113,2015-10-03,5,,Eastern Michigan,76,W,44,22,22,4,14,28.6,80,0,0,50,391,7.8,4,8,2.0,1,1,5,17,24,70.8,161,1,33,94,2.8,2,0,3,3,3
Marshall,55,2015-10-03,5,,Old Dominion,58,W,27,7,20,21,35,60.0,212,2,0,40,112,2.8,1,6,4.0,2,2,3,13,37,35.1,101,0,43,184,4.3,1,2,2,4,1
Maryland,30,2015-10-03,5,,Michigan,31,L,0,28,-28,10,36,27.8,76,0,3,26,29,1.1,0,5,2.0,0,3,0,16,33,48.5,180,1,40,198,5.0,2,2,1,3,3
Massachusetts,68,2015-10-03,4,,Florida Intl,53,W,24,14,10,32,43,74.4,363,3,0,39,132,3.4,0,7,3.0,2,2,3,22,34,64.7,115,1,29,73,2.5,1,0,0,0,2
Miami (OH),78,2015-10-03,5,@,Kent State,77,L,14,20,-6,21,51,41.2,325,1,4,36,91,2.5,1,14,,0,4,2,12,21,57.1,136,1,41,214,5.2,1,1,0,1,2
Michigan,31,2015-10-03,5,@,Maryland,30,W,28,0,28,16,33,48.5,180,1,1,40,198,5.0,2,8,3.0,2,3,3,10,36,27.8,76,0,26,29,1.1,0,0,3,3,0
Michigan St.,32,2015-10-03,5,,Purdue,38,W,24,21,3,13,19,68.4,139,1,0,47,267,5.7,2,6,3.0,0,0,3,15,31,48.4,136,1,32,165,5.2,2,2,1,3,3
Middle Tennessee,56,2015-10-03,5,,Vanderbilt,120,L,13,17,-4,32,51,62.7,286,1,0,23,34,1.5,0,3,2.0,2,2,1,18,31,58.1,177,0,41,237,5.8,2,1,2,3,2
Minnesota,33,2015-10-03,5,@,Northwestern,35,L,0,27,-27,15,32,46.9,99,0,1,33,74,2.2,0,7,1.0,1,2,0,14,19,73.7,128,0,51,184,3.6,2,0,0,0,3
Mississippi St.,114,2015-10-03,5,@,Texas A&M,119,L,17,30,-13,20,34,58.8,210,0,0,34,196,5.8,2,4,1.0,2,2,2,25,41,61.0,322,2,45,194,4.3,1,0,0,0,3
Missouri,115,2015-10-03,5,,South Carolina,117,W,24,10,14,21,28,75.0,136,2,0,42,163,3.9,1,7,4.0,0,0,3,17,30,56.7,186,1,34,112,3.3,0,0,3,3,1
Navy,7,2015-10-03,4,,Air Force,83,W,33,11,22,4,10,40.0,117,1,0,51,270,5.3,3,2,,0,0,4,5,12,41.7,73,0,56,204,3.6,1,3,1,4,1
Nebraska,34,2015-10-03,5,@,Illinois,27,L,13,14,-1,10,31,32.3,105,0,1,34,187,5.5,1,12,2.0,1,2,1,23,45,51.1,251,2,32,131,4.1,0,0,0,0,2
Nevada,88,2015-10-03,5,,UNLV,92,L,17,23,-6,20,44,45.5,202,1,1,35,141,4.0,1,9,3.0,0,1,2,13,19,68.4,134,0,44,167,3.8,2,0,1,1,3
New Mexico,89,2015-10-03,5,,New Mexico State,69,W,38,29,9,5,17,29.4,45,0,1,61,401,6.6,4,11,7.0,1,2,5,12,28,42.9,108,0,39,308,7.9,3,1,2,3,3
New Mexico State,69,2015-10-03,4,@,New Mexico,89,L,29,38,-9,12,28,42.9,108,0,2,39,308,7.9,3,4,,1,3,3,5,17,29.4,45,0,61,401,6.6,4,1,1,2,5
North Carolina,21,2015-10-03,5,@,Georgia Tech,17,W,38,31,7,15,26,57.7,182,1,0,31,231,7.5,4,6,,0,0,5,12,21,57.1,162,1,59,255,4.3,3,1,1,2,4
NC State,20,2015-10-03,5,,Louisville,18,L,13,20,-7,16,28,57.1,183,1,0,30,45,1.5,1,10,3.0,2,2,2,10,27,37.0,103,1,45,203,4.5,1,0,0,0,2
North Texas,57,2015-10-03,4,@,Southern Miss,60,L,14,49,-35,14,32,43.8,201,1,1,49,185,3.8,1,3,,0,1,2,27,36,75.0,325,4,33,248,7.5,3,0,0,0,7
Northern Illinois,79,2015-10-03,5,@,Central Michigan,75,L,19,29,-10,12,30,40.0,105,0,1,59,211,3.6,2,4,,3,4,2,16,32,50.0,182,2,34,93,2.7,1,0,1,1,3
Northwestern,35,2015-10-03,5,,Minnesota,33,W,27,0,27,14,19,73.7,128,0,0,51,184,3.6,2,10,3.0,0,0,3,15,32,46.9,99,0,33,74,2.2,0,1,1,2,0
Notre Dame,70,2015-10-03,5,@,Clemson,14,L,22,24,-2,19,35,54.3,321,2,1,33,116,3.5,1,6,,3,4,3,11,22,50.0,97,2,42,199,4.7,1,0,1,1,3
Ohio,80,2015-10-03,5,@,Akron,71,W,14,12,2,18,29,62.1,179,1,1,32,48,1.5,1,8,2.0,0,1,2,18,38,47.4,231,0,35,88,2.5,0,0,1,1,0
Ohio St.,36,2015-10-03,5,@,Indiana,28,W,34,27,7,18,27,66.7,245,1,1,34,272,8.0,3,11,1.0,2,3,4,17,36,47.2,226,0,55,176,3.2,3,0,0,0,3
Oklahoma,45,2015-10-03,4,,West Virginia,50,W,44,24,20,14,25,56.0,320,3,1,33,107,3.2,1,12,7.0,1,2,5,17,32,53.1,173,1,54,196,3.6,2,2,3,5,3
