School,Team Code,Date,G,Loc,Opponent,Team Code opp,WL,Points For,Points Against,Points Difference,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Pass Int,Rush Att,Rush Yard,Rush Avg,Rush TD,TFL,Sk,Fum,Turnovers,Total TD,Pass Comp opp,Pass Att opp,Comp Pct opp,Pass Yard opp,Pass TD opp,Rush Att opp,Rush Yard opp,Rush Avg opp,Rush TD opp,Fum opp,Pass Int opp,Turnovers opp,Total TD opp
California,97,2009-09-26,4,@,Oregon,99,L,3,42,-39,13,36,36.1,130,0,0,32,77,2.4,0,9,1,2,2,0,25,32,78.1,288,3,52,236,4.5,2,3,0,3,5
Central Michigan,75,2009-09-26,4,,Akron,71,W,48,21,27,23,31,74.2,197,4,1,53,326,6.2,3,8,5,0,1,7,12,19,63.2,127,0,37,69,1.9,3,1,0,1,3
Cincinnati,2,2009-09-26,4,,Fresno St.,86,W,28,20,8,18,26,69.2,300,3,0,16,57,3.6,1,5,0,0,0,4,16,27,59.3,153,1,57,290,5.1,1,0,1,1,2
Clemson,14,2009-09-26,4,,TCU,47,L,10,14,-4,17,37,45.9,192,0,0,32,117,3.7,1,7,1,0,0,1,17,26,65.4,226,2,40,162,4.1,0,0,0,0,2
Colorado St.,85,2009-09-26,4,@,BYU,66,L,23,42,-19,31,51,60.8,372,2,2,28,66,2.4,1,3,3,0,2,3,18,29,62.1,241,2,34,132,3.9,4,0,2,2,6
Connecticut,3,2009-09-26,4,,Rhode Island,158,W,52,10,42,23,30,76.7,289,2,0,42,199,4.7,5,9,3,3,3,7,14,23,60.9,119,1,32,29,0.9,0,1,2,3,1
Duke,15,2009-09-26,4,,North Carolina Central,180,W,49,14,35,25,37,67.6,254,3,1,41,233,5.7,3,8,1,0,1,7,8,19,42.1,111,0,28,70,2.5,1,1,0,1,2
East Carolina,4,2009-09-26,4,,Central Florida,1,W,19,14,5,27,41,65.9,293,1,1,38,110,2.9,1,7,4,2,3,2,21,34,61.8,266,1,24,70,2.9,1,1,4,5,2
Florida,110,2009-09-26,4,@,Kentucky,112,W,41,7,34,9,16,56.3,133,2,0,52,362,7.0,2,5,3,1,1,5,14,31,45.2,93,1,32,86,2.7,0,0,2,2,1
Florida Atlantic,52,2009-09-26,3,,UL Monroe,130,L,25,27,-2,30,50,60.0,347,2,0,34,142,4.2,1,4,2,1,1,3,18,25,72.0,207,0,40,157,3.9,3,1,0,1,3
Florida Intl,53,2009-09-26,3,,Toledo,81,L,31,41,-10,19,43,44.2,224,1,0,42,148,3.5,3,3,0,2,2,4,18,32,56.3,343,2,34,223,6.6,3,0,1,1,5
Florida St.,16,2009-09-26,4,,South Florida,9,L,7,17,-10,25,37,67.6,269,0,0,27,19,0.7,1,4,2,4,4,1,8,21,38.1,215,2,42,153,3.6,0,0,2,2,2
Fresno St.,86,2009-09-26,4,@,Cincinnati,2,L,20,28,-8,16,27,59.3,153,1,1,57,290,5.1,1,2,1,0,1,2,18,26,69.2,300,3,16,57,3.6,1,0,0,0,4
Georgia,111,2009-09-26,4,,Arizona St.,96,W,20,17,3,17,31,54.8,242,1,2,31,92,3.0,1,9,1,1,3,2,10,32,31.3,116,1,28,88,3.1,0,0,1,1,2
Georgia Tech,17,2009-09-26,4,,North Carolina,21,W,24,7,17,7,11,63.6,89,0,0,69,317,4.6,3,3,1,0,0,3,11,26,42.3,137,1,18,17,0.9,0,1,2,3,1
Houston,5,2009-09-26,3,,Texas Tech,49,W,29,28,1,38,58,65.5,435,1,1,36,144,4.0,2,2,2,0,1,3,30,47,63.8,321,1,32,163,5.1,3,2,0,2,4
Idaho,133,2009-09-26,4,@,Northern Illinois,79,W,34,31,3,18,23,78.3,270,3,0,41,212,5.2,1,5,2,0,0,4,17,24,70.8,184,2,30,128,4.3,1,0,0,0,3
Illinois,27,2009-09-26,3,@,Ohio St.,36,L,0,30,-30,15,29,51.7,88,0,3,34,82,2.4,0,4,0,0,3,0,8,13,61.5,82,1,46,236,5.1,2,2,0,2,3
Indiana,28,2009-09-26,4,@,Michigan,31,L,33,36,-3,21,38,55.3,270,0,1,33,197,6.0,3,8,2,0,1,3,13,24,54.2,223,2,50,149,3.0,3,1,1,2,5
Iowa,29,2009-09-26,4,@,Penn State,37,W,21,10,11,11,26,42.3,135,0,2,37,163,4.4,1,6,2,0,2,2,12,32,37.5,198,1,33,109,3.3,0,1,3,4,1
Iowa St.,42,2009-09-26,4,,Army,65,W,31,10,21,10,19,52.6,173,1,0,44,203,4.6,3,4,1,0,0,4,11,26,42.3,130,1,48,186,3.9,0,0,1,1,1
Kansas,43,2009-09-26,4,,Southern Miss,60,W,35,28,7,30,42,71.4,331,3,1,45,102,2.3,2,4,1,1,2,5,28,42,66.7,331,3,26,64,2.5,1,1,1,2,4
Kansas St.,44,2009-09-26,4,,Tennessee Tech,208,W,49,7,42,10,11,90.9,152,0,0,60,296,4.9,5,8,3,0,0,7,12,19,63.2,126,1,25,-19,-0.8,0,0,1,1,1
Kent State,77,2009-09-26,4,,Miami (OH),78,W,29,19,10,5,11,45.5,77,1,0,41,173,4.2,1,7,3,0,0,3,31,53,58.5,337,1,38,215,5.7,1,3,2,5,2
Kentucky,112,2009-09-26,3,,Florida,110,L,7,41,-34,14,31,45.2,93,1,2,32,86,2.7,0,4,2,0,2,1,9,16,56.3,133,2,52,362,7.0,2,1,0,1,5
Louisiana,126,2009-09-26,4,@,Nebraska,34,L,0,55,-55,15,27,55.6,120,0,1,37,102,2.8,0,5,1,2,3,0,22,26,84.6,300,2,34,133,3.9,4,0,0,0,7
UL Monroe,130,2009-09-26,4,@,Florida Atlantic,52,W,27,25,2,18,25,72.0,207,0,0,40,157,3.9,3,4,2,1,1,3,30,50,60.0,347,2,34,142,4.2,1,1,0,1,3
Louisville,18,2009-09-26,3,@,Utah,104,L,14,30,-16,15,33,45.5,181,1,1,35,80,2.3,1,5,3,2,3,2,17,22,77.3,202,2,42,214,5.1,1,0,1,1,3
LSU,113,2009-09-26,4,@,Mississippi St.,114,W,30,26,4,15,28,53.6,233,2,0,31,30,1.0,0,5,0,0,0,4,17,40,42.5,223,1,46,151,3.3,2,1,3,4,3
Marshall,55,2009-09-26,4,@,Memphis,6,W,27,16,11,11,19,57.9,124,0,0,41,243,5.9,3,4,0,1,1,3,17,35,48.6,232,1,27,119,4.4,0,0,2,2,1
Maryland,30,2009-09-26,4,,Rutgers,39,L,13,34,-21,21,38,55.3,271,1,3,24,28,1.2,0,4,3,2,5,1,4,13,30.8,42,0,49,207,4.2,2,0,0,0,4
Memphis,6,2009-09-26,4,,Marshall,55,L,16,27,-11,17,35,48.6,232,1,2,27,119,4.4,0,8,4,0,2,1,11,19,57.9,124,0,41,243,5.9,3,1,0,1,3
Miami (FL),19,2009-09-26,3,@,Virginia Tech,25,L,7,31,-24,9,25,36.0,150,0,1,34,59,1.7,1,2,0,1,2,1,4,9,44.4,98,1,55,272,4.9,2,1,0,1,4
Miami (OH),78,2009-09-26,4,@,Kent State,77,L,19,29,-10,31,53,58.5,337,1,2,38,215,5.7,1,8,1,3,5,2,5,11,45.5,77,1,41,173,4.2,1,0,0,0,3
Michigan,31,2009-09-26,4,,Indiana,28,W,36,33,3,13,24,54.2,223,2,1,50,149,3.0,3,5,1,1,2,5,21,38,55.3,270,0,33,197,6.0,3,0,1,1,3
Michigan St.,32,2009-09-26,4,@,Wisconsin,40,L,30,38,-8,24,46,52.2,396,4,3,22,90,4.1,0,3,0,1,4,4,19,31,61.3,243,4,50,193,3.9,1,1,0,1,5
Middle Tennessee,56,2009-09-26,4,@,North Texas,57,W,37,21,16,21,43,48.8,269,2,0,45,187,4.2,2,4,0,0,0,4,35,54,64.8,313,0,25,157,6.3,3,2,3,5,3
Minnesota,33,2009-09-26,4,@,Northwestern,35,W,35,24,11,15,26,57.7,186,2,1,42,166,4.0,3,6,4,0,1,5,32,47,68.1,309,2,29,64,2.2,1,2,1,3,3
Mississippi St.,114,2009-09-26,4,,LSU,113,L,26,30,-4,17,40,42.5,223,1,3,46,151,3.3,2,4,2,1,4,3,15,28,53.6,233,2,31,30,1.0,0,0,0,0,4
Navy,7,2009-09-26,4,,Western Kentucky,64,W,38,22,16,4,5,80.0,100,1,0,64,373,5.8,4,5,2,1,1,5,22,29,75.9,276,2,33,158,4.8,1,1,2,3,3
Nebraska,34,2009-09-26,4,,Louisiana,126,W,55,0,55,22,26,84.6,300,2,0,34,133,3.9,4,6,2,0,0,7,15,27,55.6,120,0,37,102,2.8,0,2,1,3,0
New Mexico,89,2009-09-26,4,,New Mexico State,69,L,17,20,-3,16,28,57.1,206,1,1,25,150,6.0,1,10,4,0,1,2,14,24,58.3,96,1,56,122,2.2,1,1,1,2,2
New Mexico State,69,2009-09-26,4,@,New Mexico,89,W,20,17,3,14,24,58.3,96,1,1,56,122,2.2,1,4,0,1,2,2,16,28,57.1,206,1,25,150,6.0,1,0,1,1,2
North Carolina,21,2009-09-26,4,@,Georgia Tech,17,L,7,24,-17,11,26,42.3,137,1,2,18,17,0.9,0,11,1,1,3,1,7,11,63.6,89,0,69,317,4.6,3,0,0,0,3
NC State,20,2009-09-26,4,,Pittsburgh,22,W,38,31,7,21,35,60.0,322,4,0,46,208,4.5,1,4,1,1,1,5,12,23,52.2,206,2,23,94,4.1,2,0,0,0,4
North Texas,57,2009-09-26,4,,Middle Tennessee,56,L,21,37,-16,35,54,64.8,313,0,3,25,157,6.3,3,5,1,2,5,3,21,43,48.8,269,2,45,187,4.2,2,0,0,0,4
Northern Illinois,79,2009-09-26,4,,Idaho,133,L,31,34,-3,17,24,70.8,184,2,0,30,128,4.3,1,6,3,0,0,3,18,23,78.3,270,3,41,212,5.2,1,0,0,0,4
Northwestern,35,2009-09-26,4,,Minnesota,33,L,24,35,-11,32,47,68.1,309,2,1,29,64,2.2,1,2,1,2,3,3,15,26,57.7,186,2,42,166,4.0,3,0,1,1,5
Notre Dame,70,2009-09-26,4,@,Purdue,38,W,24,21,3,20,36,55.6,216,1,1,43,167,3.9,2,8,2,0,1,3,22,38,57.9,289,3,26,74,2.8,0,1,1,2,3
Ohio,80,2009-09-26,4,@,Tennessee,118,L,23,34,-11,30,52,57.7,319,1,1,17,21,1.2,0,4,2,1,2,2,17,34,50.0,222,2,39,177,4.5,1,1,1,2,4
Ohio St.,36,2009-09-26,4,,Illinois,27,W,30,0,30,8,13,61.5,82,1,0,46,236,5.1,2,8,3,2,2,3,15,29,51.7,88,0,34,82,2.4,0,0,3,3,0
Oklahoma St.,46,2009-09-26,4,,Grambling,251,W,56,6,50,17,23,73.9,266,3,2,43,321,7.5,5,10,3,2,4,8,11,26,42.3,104,0,42,156,3.7,0,1,1,2,0
Oregon,99,2009-09-26,4,,California,97,W,42,3,39,25,32,78.1,288,3,0,52,236,4.5,2,11,5,3,3,5,13,36,36.1,130,0,32,77,2.4,0,2,0,2,0
Oregon St.,100,2009-09-26,4,,Arizona,95,L,32,37,-5,31,49,63.3,303,2,2,30,104,3.5,2,3,0,0,2,4,25,34,73.5,254,3,33,134,4.1,2,0,0,0,5
Penn State,37,2009-09-26,4,,Iowa,29,L,10,21,-11,12,32,37.5,198,1,3,33,109,3.3,0,8,2,1,4,1,11,26,42.3,135,0,37,163,4.4,1,0,2,2,2
Pittsburgh,22,2009-09-26,4,@,NC State,20,L,31,38,-7,12,23,52.2,206,2,0,23,94,4.1,2,9,1,0,0,4,21,35,60.0,322,4,46,208,4.5,1,1,0,1,5
Purdue,38,2009-09-26,4,,Notre Dame,70,L,21,24,-3,22,38,57.9,289,3,1,26,74,2.8,0,7,4,1,2,3,20,36,55.6,216,1,43,167,3.9,2,0,1,1,3
Rice,59,2009-09-26,4,,Vanderbilt,120,L,17,36,-19,12,32,37.5,122,1,4,40,160,4.0,1,10,3,0,4,2,23,41,56.1,268,0,43,216,5.0,4,0,1,1,4
Rutgers,39,2009-09-26,4,@,Maryland,30,W,34,13,21,4,13,30.8,42,0,0,49,207,4.2,2,8,3,0,0,4,21,38,55.3,271,1,24,28,1.2,0,2,3,5,1
San Diego St.,90,2009-09-26,4,@,Air Force,83,L,14,26,-12,25,41,61.0,284,2,4,25,39,1.6,0,3,0,2,6,2,3,7,42.9,51,0,58,243,4.2,0,0,0,0,2
San Jose St.,91,2009-09-26,4,,Cal Poly,131,W,19,9,10,18,32,56.3,172,2,1,31,242,7.8,1,9,2,0,1,3,10,26,38.5,135,0,43,179,4.2,1,1,1,2,1
South Florida,9,2009-09-26,4,@,Florida St.,16,W,17,7,10,8,21,38.1,215,2,2,42,153,3.6,0,12,5,0,2,2,25,37,67.6,269,0,27,19,0.7,1,4,0,4,1
Southern Miss,60,2009-09-26,4,@,Kansas,43,L,28,35,-7,28,42,66.7,331,3,1,26,64,2.5,1,9,5,1,2,4,30,42,71.4,331,3,45,102,2.3,2,1,1,2,5
Stanford,101,2009-09-26,4,,Washington,105,W,34,14,20,7,14,50.0,103,0,0,50,321,6.4,3,4,1,2,2,4,16,31,51.6,191,1,28,99,3.5,0,1,2,3,2
Syracuse,23,2009-09-26,4,,Maine,156,W,41,24,17,21,28,75.0,270,2,0,31,115,3.7,3,5,1,1,1,5,25,36,69.4,340,3,28,90,3.2,0,0,2,2,3
Temple,10,2009-09-26,3,,Buffalo,74,W,37,13,24,6,17,35.3,95,1,1,40,198,5.0,1,2,1,0,1,4,26,41,63.4,281,1,30,99,3.3,0,1,4,5,1
Tennessee,118,2009-09-26,4,,Ohio,80,W,34,23,11,17,34,50.0,222,2,1,39,177,4.5,1,5,0,1,2,4,30,52,57.7,319,1,17,21,1.2,0,1,1,2,2
Texas,48,2009-09-26,4,,UTEP,62,W,64,7,57,33,41,80.5,335,3,1,42,304,7.2,4,11,4,2,3,8,9,26,34.6,44,0,25,9,0.4,0,1,4,5,1
Texas A&M,119,2009-09-26,3,,UAB,61,W,56,19,37,25,31,80.6,308,3,0,51,236,4.6,5,7,4,1,1,8,9,25,36.0,74,0,35,229,6.5,2,0,0,0,2
TCU,47,2009-09-26,3,@,Clemson,14,W,14,10,4,17,26,65.4,226,2,0,40,162,4.1,0,2,0,0,0,2,17,37,45.9,192,0,32,117,3.7,1,0,0,0,1
Texas Tech,49,2009-09-26,4,@,Houston,5,L,28,29,-1,30,47,63.8,321,1,0,32,163,5.1,3,4,2,2,2,4,38,58,65.5,435,1,36,144,4.0,2,0,1,1,3
Toledo,81,2009-09-26,4,@,Florida Intl,53,W,41,31,10,18,32,56.3,343,2,1,34,223,6.6,3,5,2,0,1,5,19,43,44.2,224,1,42,148,3.5,3,2,0,2,4
Troy,129,2009-09-26,4,@,Arkansas St.,122,W,30,27,3,34,49,69.4,373,2,0,37,134,3.6,1,5,2,3,3,3,15,27,55.6,235,1,25,70,2.8,2,3,0,3,3
Tulane,11,2009-09-26,3,,McNeese State,241,W,42,32,10,10,13,76.9,222,2,2,39,205,5.3,4,4,2,0,2,6,16,25,64.0,221,1,48,252,5.3,3,2,0,2,4
Tulsa,12,2009-09-26,4,,Sam Houston State,244,W,56,3,53,14,19,73.7,278,4,0,44,238,5.4,4,5,1,1,1,8,8,21,38.1,100,0,42,141,3.4,0,2,0,2,0
UAB,61,2009-09-26,4,@,Texas A&M,119,L,19,56,-37,9,25,36.0,74,0,0,35,229,6.5,2,6,1,0,0,2,25,31,80.6,308,3,51,236,4.6,5,1,0,1,8
Central Florida,1,2009-09-26,4,@,East Carolina,4,L,14,19,-5,21,34,61.8,266,1,4,24,70,2.9,1,11,2,1,5,2,27,41,65.9,293,1,38,110,2.9,1,2,1,3,2
UNLV,92,2009-09-26,4,@,Wyoming,94,L,27,30,-3,26,45,57.8,260,1,2,32,126,3.9,2,4,1,2,4,3,25,39,64.1,248,3,32,109,3.4,0,0,0,0,3
USC,103,2009-09-26,4,,Washington St.,106,W,27,6,21,13,22,59.1,247,2,0,29,156,5.4,2,14,8,2,2,4,16,31,51.6,144,0,46,85,1.8,1,2,1,3,1
Utah,104,2009-09-26,4,,Louisville,18,W,30,14,16,17,22,77.3,202,2,1,42,214,5.1,1,9,4,0,1,3,15,33,45.5,181,1,35,80,2.3,1,2,1,3,2
Utah St.,93,2009-09-26,3,,Southern Utah,141,W,53,34,19,16,22,72.7,345,4,0,44,259,5.9,3,7,3,3,3,7,26,53,49.1,262,3,31,105,3.4,1,1,2,3,4
UTEP,62,2009-09-26,4,@,Texas,48,L,7,64,-57,9,26,34.6,44,0,4,25,9,0.4,0,7,0,1,5,1,33,41,80.5,335,3,42,304,7.2,4,2,1,3,8
Vanderbilt,120,2009-09-26,4,@,Rice,59,W,36,17,19,23,41,56.1,268,0,1,43,216,5.0,4,6,4,0,1,4,12,32,37.5,122,1,40,160,4.0,1,0,4,4,2
Virginia Tech,25,2009-09-26,4,,Miami (FL),19,W,31,7,24,4,9,44.4,98,1,0,55,272,4.9,2,9,3,1,1,4,9,25,36.0,150,0,34,59,1.7,1,1,1,2,1
Wake Forest,26,2009-09-26,4,@,Boston College,13,L,24,27,-3,25,35,71.4,354,2,1,31,142,4.6,1,5,0,2,3,3,18,29,62.1,228,3,45,170,3.8,0,0,1,1,3
Washington,105,2009-09-26,4,@,Stanford,101,L,14,34,-20,16,31,51.6,191,1,2,28,99,3.5,0,7,0,1,3,2,7,14,50.0,103,0,50,321,6.4,3,2,0,2,4
Washington St.,106,2009-09-26,4,@,USC,103,L,6,27,-21,16,31,51.6,144,0,1,46,85,1.8,1,5,1,2,3,1,13,22,59.1,247,2,29,156,5.4,2,2,0,2,4
Western Kentucky,64,2009-09-26,4,@,Navy,7,L,22,38,-16,22,29,75.9,276,2,2,33,158,4.8,1,1,1,1,3,3,4,5,80.0,100,1,64,373,5.8,4,1,0,1,5
Western Michigan,82,2009-09-26,4,,Hofstra,326,W,24,10,14,34,43,79.1,338,2,1,31,164,5.3,1,4,3,2,3,3,18,30,60.0,189,1,35,140,4.0,0,2,0,2,1
Wisconsin,40,2009-09-26,4,,Michigan St.,32,W,38,30,8,19,31,61.3,243,4,0,50,193,3.9,1,5,2,1,1,5,24,46,52.2,396,4,22,90,4.1,0,1,3,4,4
Wyoming,94,2009-09-26,4,,UNLV,92,W,30,27,3,25,39,64.1,248,3,0,32,109,3.4,0,4,0,0,0,3,26,45,57.8,260,1,32,126,3.9,2,2,2,4,3
Hawaii,87,2009-09-30,4,@,Louisiana Tech,54,L,6,27,-21,25,45,55.6,308,0,2,16,-7,-0.4,0,5,1,1,3,0,13,22,59.1,97,0,57,352,6.2,3,0,0,0,3
Louisiana Tech,54,2009-09-30,4,,Hawaii,87,W,27,6,21,13,22,59.1,97,0,0,57,352,6.2,3,7,7,0,0,3,25,45,55.6,308,0,16,-7,-0.4,0,1,2,3,0
Colorado,98,2009-10-01,4,@,West Virginia,50,L,24,35,-11,27,54,50.0,292,2,3,30,100,3.3,1,8,3,0,3,3,12,19,63.2,148,2,42,257,6.1,3,4,0,4,5
Southern Miss,60,2009-10-01,5,@,UAB,61,L,17,30,-13,25,35,71.4,234,2,1,29,111,3.8,0,8,1,2,3,2,6,13,46.2,23,1,47,222,4.7,1,0,0,0,3
UAB,61,2009-10-01,5,,Southern Miss,60,W,30,17,13,6,13,46.2,23,1,0,47,222,4.7,1,4,3,0,0,3,25,35,71.4,234,2,29,111,3.8,0,2,1,3,2
West Virginia,50,2009-10-01,4,,Colorado,98,W,35,24,11,12,19,63.2,148,2,0,42,257,6.1,3,5,2,4,4,5,27,54,50.0,292,2,30,100,3.3,1,0,3,3,3
BYU,66,2009-10-02,5,,Utah St.,93,W,35,17,18,16,23,69.6,218,3,2,43,213,5.0,2,5,3,1,3,5,20,30,66.7,213,1,37,109,2.9,1,1,0,1,2
Louisville,18,2009-10-02,4,,Pittsburgh,22,L,10,35,-25,19,31,61.3,204,0,0,37,101,2.7,1,4,1,1,1,1,16,23,69.6,242,3,38,162,4.3,2,1,0,1,5
Pittsburgh,22,2009-10-02,5,@,Louisville,18,W,35,10,25,16,23,69.6,242,3,0,38,162,4.3,2,10,6,1,1,5,19,31,61.3,204,0,37,101,2.7,1,1,0,1,1
Utah St.,93,2009-10-02,4,@,BYU,66,L,17,35,-18,20,30,66.7,213,1,0,37,109,2.9,1,2,1,1,1,2,16,23,69.6,218,3,43,213,5.0,2,1,2,3,5
Air Force,83,2009-10-03,5,@,Navy,7,L,13,16,-3,6,14,42.9,57,0,1,53,183,3.5,0,3,0,1,2,1,3,4,75.0,36,0,56,173,3.1,1,1,1,2,1
Alabama,107,2009-10-03,5,@,Kentucky,112,W,38,20,18,15,26,57.7,148,2,0,42,204,4.9,2,5,2,0,0,5,17,32,53.1,168,1,38,133,3.5,1,1,3,4,2
Arizona St.,96,2009-10-03,4,,Oregon St.,100,L,17,28,-11,32,58,55.2,338,1,1,31,68,2.2,1,3,1,1,2,2,18,30,60.0,216,2,24,79,3.3,2,0,1,1,4
Arkansas,108,2009-10-03,4,N,Texas A&M,119,W,47,19,28,17,27,63.0,271,4,1,31,163,5.3,1,9,2,2,3,6,30,58,51.7,345,2,35,113,3.2,0,2,0,2,2
Arkansas St.,122,2009-10-03,4,@,Iowa,29,L,21,24,-3,22,40,55.0,216,2,1,25,80,3.2,0,4,0,1,2,3,18,27,66.7,296,3,33,124,3.8,0,0,2,2,3
Army,65,2009-10-03,5,,Tulane,11,L,16,17,-1,3,5,60.0,26,0,1,56,196,3.5,1,7,2,0,1,1,14,24,58.3,166,1,31,120,3.9,1,1,0,1,2
Auburn,109,2009-10-03,5,@,Tennessee,118,W,26,22,4,20,35,57.1,235,1,0,48,224,4.7,1,3,0,0,0,2,20,44,45.5,259,2,29,151,5.2,1,1,0,1,3
Ball St.,72,2009-10-03,5,,Toledo,81,L,30,37,-7,25,41,61.0,234,2,1,38,76,2.0,1,6,1,0,1,3,30,38,78.9,422,5,24,57,2.4,0,2,1,3,5
Baylor,41,2009-10-03,4,,Kent State,77,W,31,15,16,20,27,74.1,216,0,0,45,158,3.5,4,3,0,1,1,4,25,46,54.3,259,1,25,165,6.6,1,1,2,3,2
Boise St.,84,2009-10-03,5,,UC Davis,142,W,34,16,18,22,31,71.0,285,3,1,33,101,3.1,1,8,1,0,1,4,24,36,66.7,206,2,17,28,1.6,0,0,0,0,2
Boston College,13,2009-10-03,5,,Florida St.,16,W,28,21,7,13,22,59.1,211,2,0,38,188,4.9,2,3,1,2,2,4,29,42,69.0,340,0,29,71,2.4,2,1,0,1,2
Bowling Green,73,2009-10-03,5,,Ohio,80,L,37,44,-7,28,53,52.8,390,2,0,33,84,2.5,2,1,0,1,1,4,11,19,57.9,203,2,35,216,6.2,3,1,0,1,6
Buffalo,74,2009-10-03,5,,Central Michigan,75,L,13,20,-7,16,32,50.0,210,1,1,37,223,6.0,0,4,1,0,1,1,22,28,78.6,268,2,35,144,4.1,1,1,1,2,3
California,97,2009-10-03,5,,USC,103,L,3,30,-27,15,40,37.5,199,0,1,25,86,3.4,0,4,1,1,2,0,20,35,57.1,283,0,42,174,4.1,2,0,1,1,3
Central Michigan,75,2009-10-03,5,@,Buffalo,74,W,20,13,7,22,28,78.6,268,2,1,35,144,4.1,1,5,1,1,2,3,16,32,50.0,210,1,37,223,6.0,0,0,1,1,1
Cincinnati,2,2009-10-03,5,@,Miami (OH),78,W,37,13,24,23,42,54.8,270,2,1,19,164,8.6,3,13,10,0,1,5,33,47,70.2,286,1,35,30,0.9,1,0,2,2,2
Clemson,14,2009-10-03,5,@,Maryland,30,L,21,24,-3,22,40,55.0,193,0,1,30,81,2.7,1,9,4,2,3,2,19,26,73.1,215,2,45,69,1.5,1,2,0,2,3
Colorado St.,85,2009-10-03,5,@,Idaho,133,L,29,31,-2,19,35,54.3,297,4,1,32,139,4.3,0,6,3,0,1,4,25,38,65.8,333,3,33,70,2.1,1,0,1,1,4
Duke,15,2009-10-03,5,,Virginia Tech,25,L,26,34,-8,22,40,55.0,359,2,0,31,38,1.2,0,8,1,0,0,2,17,22,77.3,327,2,39,150,3.8,2,1,0,1,4
East Carolina,4,2009-10-03,5,@,Marshall,55,W,21,17,4,14,23,60.9,131,0,1,35,155,4.4,3,5,1,0,1,3,16,32,50.0,127,0,38,179,4.7,2,0,2,2,2
Eastern Michigan,76,2009-10-03,4,,Temple,10,L,12,24,-12,25,37,67.6,230,0,1,29,50,1.7,1,9,2,1,2,1,9,18,50.0,123,1,44,242,5.5,2,1,0,1,3
Florida Atlantic,52,2009-10-03,4,,Wyoming,94,L,28,30,-2,19,31,61.3,261,1,0,28,113,4.0,2,10,3,1,1,4,29,38,76.3,223,0,46,198,4.3,4,1,1,2,4
Florida Intl,53,2009-10-03,4,@,UL Monroe,130,L,35,48,-13,28,46,60.9,314,3,2,27,77,2.9,2,7,2,0,2,5,19,36,52.8,273,2,53,304,5.7,4,1,2,3,6
Florida St.,16,2009-10-03,5,@,Boston College,13,L,21,28,-7,29,42,69.0,340,0,0,29,71,2.4,2,6,1,1,1,2,13,22,59.1,211,2,38,188,4.9,2,2,0,2,4
Georgia,111,2009-10-03,5,,LSU,113,L,13,20,-7,18,34,52.9,229,2,1,24,45,1.9,0,9,6,0,1,2,18,27,66.7,212,0,45,156,3.5,2,0,1,1,2
Georgia Tech,17,2009-10-03,5,@,Mississippi St.,114,W,42,31,11,11,14,78.6,266,1,0,54,213,3.9,4,4,1,1,1,6,20,30,66.7,278,1,38,209,5.5,2,4,1,5,4
Houston,5,2009-10-03,4,@,UTEP,62,L,41,58,-17,51,76,67.1,536,5,0,27,128,4.7,0,0,0,2,2,5,19,30,63.3,276,2,41,305,7.4,5,0,0,0,8
Idaho,133,2009-10-03,5,,Colorado St.,85,W,31,29,2,25,38,65.8,333,3,1,33,70,2.1,1,2,0,0,1,4,19,35,54.3,297,4,32,139,4.3,0,0,1,1,4
Illinois,27,2009-10-03,4,,Penn State,37,L,17,35,-18,20,37,54.1,263,1,1,35,130,3.7,1,1,0,1,2,2,17,25,68.0,175,0,40,338,8.5,5,1,0,1,5
Indiana,28,2009-10-03,5,,Ohio St.,36,L,14,33,-19,20,34,58.8,210,2,2,26,18,0.7,0,7,3,1,3,2,17,28,60.7,166,3,46,212,4.6,1,1,1,2,4
Iowa,29,2009-10-03,5,,Arkansas St.,122,W,24,21,3,18,27,66.7,296,3,2,33,124,3.8,0,6,2,0,2,3,22,40,55.0,216,2,25,80,3.2,0,1,1,2,3
Iowa St.,42,2009-10-03,5,@,Kansas St.,44,L,23,24,-1,13,27,48.1,164,2,0,41,207,5.0,1,3,1,2,2,3,16,23,69.6,206,2,42,154,3.7,1,1,1,2,3
Kansas St.,44,2009-10-03,5,,Iowa St.,42,W,24,23,1,16,23,69.6,206,2,1,42,154,3.7,1,2,0,1,2,3,13,27,48.1,164,2,41,207,5.0,1,2,0,2,3
Kent State,77,2009-10-03,5,@,Baylor,41,L,15,31,-16,25,46,54.3,259,1,2,25,165,6.6,1,12,2,1,3,2,20,27,74.1,216,0,45,158,3.5,4,1,0,1,4
Kentucky,112,2009-10-03,4,,Alabama,107,L,20,38,-18,17,32,53.1,168,1,3,38,133,3.5,1,4,1,1,4,2,15,26,57.7,148,2,42,204,4.9,2,0,0,0,5
UL Monroe,130,2009-10-03,5,,Florida Intl,53,W,48,35,13,19,36,52.8,273,2,2,53,304,5.7,4,4,1,1,3,6,28,46,60.9,314,3,27,77,2.9,2,0,2,2,5
LSU,113,2009-10-03,5,@,Georgia,111,W,20,13,7,18,27,66.7,212,0,1,45,156,3.5,2,4,0,0,1,2,18,34,52.9,229,2,24,45,1.9,0,0,1,1,2
Marshall,55,2009-10-03,5,,East Carolina,4,L,17,21,-4,16,32,50.0,127,0,2,38,179,4.7,2,5,0,0,2,2,14,23,60.9,131,0,35,155,4.4,3,0,1,1,3
