School,Team Code,Date,G,Loc,Opponent,Team Code opp,WL,Points For,Points Against,Points Difference,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Pass Int,Rush Att,Rush Yard,Rush Avg,Rush TD,TFL,Sk,Fum,Turnovers,Total TD,Pass Comp opp,Pass Att opp,Comp Pct opp,Pass Yard opp,Pass TD opp,Rush Att opp,Rush Yard opp,Rush Avg opp,Rush TD opp,Fum opp,Pass Int opp,Turnovers opp,Total TD opp
Western Michigan,82,2011-09-17,3,,Central Michigan,75,W,44,14,30,28.0,38.0,73.7,355.0,3.0,1.0,33.0,87.0,2.6,2.0,4.0,2.0,1.0,2.0,5,20,36,55.6,215,0,29,147,5.1,1,2,0,2,2
Wisconsin,40,2011-09-17,3,N,Northern Illinois,79,W,49,7,42,24.0,34.0,70.6,355.0,3.0,1.0,47.0,266.0,5.7,4.0,4.0,1.0,0.0,1.0,7,17,27,63.0,173,0,25,64,2.6,1,0,0,0,1
Wyoming,94,2011-09-17,3,@,Bowling Green,73,W,28,27,1,25.0,39.0,64.1,267.0,1.0,0.0,34.0,129.0,3.8,2.0,5.0,3.0,1.0,1.0,4,34,55,61.8,437,4,33,77,2.3,0,4,2,6,4
Cincinnati,2,2011-09-22,4,,NC State,20,W,44,14,30,25.0,34.0,73.5,263.0,2.0,1.0,46.0,240.0,5.2,3.0,12.0,7.0,0.0,1.0,5,28,40,70.0,348,2,22,-26,-1.2,0,1,2,3,2
NC State,20,2011-09-22,4,@,Cincinnati,2,L,14,44,-30,28.0,40.0,70.0,348.0,2.0,2.0,22.0,-26.0,-1.2,0.0,8.0,1.0,1.0,3.0,2,25,34,73.5,263,2,46,240,5.2,3,0,1,1,5
BYU,66,2011-09-23,4,,Central Florida,1,W,24,17,7,16.0,35.0,45.7,133.0,0.0,1.0,32.0,127.0,4.0,2.0,5.0,4.0,0.0,1.0,3,21,31,67.7,318,0,34,81,2.4,2,2,1,3,2
Central Florida,1,2011-09-23,4,@,BYU,66,L,17,24,-7,21.0,31.0,67.7,318.0,0.0,1.0,34.0,81.0,2.4,2.0,7.0,1.0,2.0,3.0,2,16,35,45.7,133,0,32,127,4.0,2,0,1,1,3
Air Force,83,2011-09-24,3,,Tennessee State,207,W,63,24,39,13.0,15.0,86.7,197.0,3.0,0.0,66.0,595.0,9.0,6.0,6.0,2.0,2.0,2.0,9,9,25,36.0,206,2,45,188,4.2,1,0,1,1,3
Akron,71,2011-09-24,4,,VMI,233,W,36,13,23,14.0,29.0,48.3,240.0,3.0,0.0,52.0,294.0,5.7,2.0,5.0,3.0,0.0,0.0,5,14,31,45.2,139,1,25,100,4.0,1,2,0,2,2
Alabama,107,2011-09-24,4,,Arkansas,108,W,38,14,24,15.0,20.0,75.0,200.0,2.0,0.0,39.0,197.0,5.1,1.0,10.0,1.0,0.0,0.0,5,24,40,60.0,209,2,19,17,0.9,0,0,2,2,2
Arizona,95,2011-09-24,4,,Oregon,99,L,31,56,-25,34.0,57.0,59.6,398.0,3.0,0.0,35.0,82.0,2.3,1.0,5.0,0.0,0.0,0.0,4,11,20,55.0,101,2,47,415,8.8,6,0,0,0,8
Arizona St.,96,2011-09-24,4,,USC,103,W,43,22,21,25.0,32.0,78.1,223.0,2.0,0.0,36.0,169.0,4.7,3.0,6.0,2.0,0.0,0.0,6,21,33,63.6,227,1,33,175,5.3,1,2,2,4,2
Arkansas,108,2011-09-24,4,@,Alabama,107,L,14,38,-24,24.0,40.0,60.0,209.0,2.0,2.0,19.0,17.0,0.9,0.0,6.0,2.0,0.0,2.0,2,15,20,75.0,200,2,39,197,5.1,1,0,0,0,5
Arkansas St.,122,2011-09-24,4,,Central Arkansas,237,W,53,24,29,23.0,32.0,71.9,271.0,1.0,1.0,56.0,375.0,6.7,3.0,8.0,2.0,1.0,2.0,5,17,32,53.1,225,2,32,97,3.0,1,0,1,1,3
Army,65,2011-09-24,4,@,Ball St.,72,L,21,48,-27,0.0,4.0,0.0,0.0,0.0,1.0,59.0,402.0,6.8,3.0,5.0,0.0,0.0,1.0,3,26,33,78.8,383,3,42,162,3.9,3,0,0,0,6
Auburn,109,2011-09-24,4,,Florida Atlantic,52,W,30,14,16,16.0,29.0,55.2,178.0,2.0,1.0,33.0,137.0,4.2,0.0,6.0,1.0,0.0,1.0,3,21,32,65.6,199,1,34,108,3.2,0,0,3,3,1
Ball St.,72,2011-09-24,4,,Army,65,W,48,21,27,26.0,33.0,78.8,383.0,3.0,0.0,42.0,162.0,3.9,3.0,3.0,1.0,0.0,0.0,6,0,4,0.0,0,0,59,402,6.8,3,0,1,1,3
Baylor,41,2011-09-24,3,,Rice,59,W,56,31,25,31.0,35.0,88.6,367.0,5.0,0.0,50.0,306.0,6.1,2.0,8.0,2.0,2.0,2.0,8,23,39,59.0,260,3,38,156,4.1,1,1,1,2,4
Boise St.,84,2011-09-24,3,,Tulsa,12,W,41,21,20,28.0,37.0,75.7,327.0,5.0,0.0,45.0,131.0,2.9,1.0,2.0,0.0,1.0,1.0,6,15,26,57.7,136,2,30,155,5.2,1,0,4,4,3
Boston College,13,2011-09-24,4,,Massachusetts,68,W,45,17,28,14.0,22.0,63.6,196.0,3.0,0.0,49.0,193.0,3.9,1.0,6.0,1.0,1.0,1.0,6,18,37,48.6,195,0,30,118,3.9,1,2,2,4,2
Bowling Green,73,2011-09-24,4,@,Miami (OH),78,W,37,23,14,19.0,24.0,79.2,183.0,3.0,1.0,38.0,127.0,3.3,2.0,8.0,6.0,1.0,2.0,5,25,40,62.5,265,0,31,43,1.4,2,1,2,3,3
Buffalo,74,2011-09-24,4,,Connecticut,3,L,3,17,-14,18.0,40.0,45.0,193.0,0.0,1.0,31.0,126.0,4.1,0.0,7.0,2.0,0.0,1.0,0,12,22,54.5,213,2,42,80,1.9,0,0,0,0,2
California,97,2011-09-24,4,@,Washington,105,L,23,31,-8,23.0,43.0,53.5,349.0,1.0,0.0,33.0,108.0,3.3,1.0,6.0,2.0,0.0,0.0,2,19,25,76.0,292,3,34,117,3.4,1,2,0,2,4
Central Michigan,75,2011-09-24,4,@,Michigan St.,32,L,7,45,-38,12.0,33.0,36.4,91.0,1.0,4.0,18.0,21.0,1.2,0.0,4.0,0.0,0.0,4.0,1,20,30,66.7,284,2,47,197,4.2,3,0,1,1,6
Clemson,14,2011-09-24,4,,Florida St.,16,W,35,30,5,22.0,35.0,62.9,344.0,3.0,0.0,50.0,99.0,2.0,2.0,2.0,2.0,1.0,1.0,5,24,38,63.2,336,3,15,29,1.9,0,0,1,1,4
Colorado,98,2011-09-24,4,@,Ohio St.,36,L,17,37,-20,22.0,39.0,56.4,238.0,2.0,0.0,16.0,76.0,4.8,0.0,6.0,3.0,2.0,2.0,2,7,15,46.7,110,2,47,226,4.8,2,0,0,0,4
Colorado St.,85,2011-09-24,4,@,Utah St.,93,W,35,34,1,16.0,28.0,57.1,108.0,1.0,0.0,47.0,124.0,2.6,2.0,4.0,3.0,1.0,1.0,4,9,15,60.0,86,0,52,279,5.4,5,4,0,4,5
Connecticut,3,2011-09-24,4,@,Buffalo,74,W,17,3,14,12.0,22.0,54.5,213.0,2.0,0.0,42.0,80.0,1.9,0.0,4.0,3.0,0.0,0.0,2,18,40,45.0,193,0,31,126,4.1,0,0,1,1,0
Duke,15,2011-09-24,4,,Tulane,11,W,48,27,21,24.0,36.0,66.7,333.0,1.0,1.0,43.0,151.0,3.5,5.0,8.0,3.0,1.0,2.0,6,18,37,48.6,263,1,22,55,2.5,1,0,1,1,3
East Carolina,4,2011-09-24,3,,UAB,61,W,28,23,5,35.0,42.0,83.3,361.0,3.0,3.0,32.0,181.0,5.7,1.0,6.0,3.0,4.0,7.0,4,31,48,64.6,283,0,33,117,3.5,2,2,1,3,3
Eastern Michigan,76,2011-09-24,4,@,Penn State,37,L,6,34,-28,18.0,31.0,58.1,202.0,0.0,1.0,43.0,68.0,1.6,0.0,3.0,0.0,2.0,3.0,0,23,35,65.7,364,4,25,104,4.2,0,2,1,3,4
Florida,110,2011-09-24,4,@,Kentucky,112,W,48,10,38,8.0,18.0,44.4,115.0,1.0,1.0,46.0,405.0,8.8,4.0,8.0,4.0,2.0,3.0,6,22,44,50.0,165,1,36,134,3.7,0,2,2,4,1
Florida Atlantic,52,2011-09-24,3,@,Auburn,109,L,14,30,-16,21.0,32.0,65.6,199.0,1.0,3.0,34.0,108.0,3.2,0.0,8.0,3.0,0.0,3.0,1,16,29,55.2,178,2,33,137,4.2,0,0,1,1,3
Florida Intl,53,2011-09-24,4,,Louisiana,126,L,31,36,-5,18.0,30.0,60.0,224.0,0.0,1.0,44.0,190.0,4.3,4.0,6.0,0.0,0.0,1.0,4,15,30,50.0,232,3,33,187,5.7,1,0,0,0,4
Florida St.,16,2011-09-24,4,@,Clemson,14,L,30,35,-5,24.0,38.0,63.2,336.0,3.0,1.0,15.0,29.0,1.9,0.0,7.0,2.0,0.0,1.0,4,22,35,62.9,344,3,50,99,2.0,2,1,0,1,5
Fresno St.,86,2011-09-24,4,@,Idaho,133,W,48,24,24,24.0,37.0,64.9,371.0,5.0,2.0,34.0,142.0,4.2,0.0,6.0,2.0,0.0,2.0,6,23,43,53.5,239,2,24,44,1.8,1,1,0,1,3
Georgia,111,2011-09-24,4,@,Ole Miss,116,W,27,13,14,17.0,26.0,65.4,268.0,2.0,1.0,56.0,207.0,3.7,1.0,8.0,4.0,0.0,1.0,3,12,30,40.0,149,1,26,34,1.3,0,0,2,2,2
Georgia Tech,17,2011-09-24,4,,North Carolina,21,W,35,28,7,10.0,14.0,71.4,184.0,1.0,1.0,58.0,312.0,5.4,3.0,8.0,7.0,1.0,2.0,4,17,25,68.0,204,2,27,128,4.7,2,0,2,2,4
Hawaii,87,2011-09-24,4,,UC Davis,142,W,56,14,42,43.0,60.0,71.7,512.0,7.0,0.0,24.0,125.0,5.2,1.0,5.0,3.0,1.0,1.0,8,12,27,44.4,147,1,24,49,2.0,1,2,1,3,2
Houston,5,2011-09-24,4,,Georgia St.,125,W,56,0,56,40.0,50.0,80.0,561.0,3.0,0.0,39.0,171.0,4.4,5.0,7.0,2.0,2.0,2.0,8,12,27,44.4,133,0,35,108,3.1,0,1,1,2,0
Idaho,133,2011-09-24,4,,Fresno St.,86,L,24,48,-24,23.0,43.0,53.5,239.0,2.0,0.0,24.0,44.0,1.8,1.0,5.0,0.0,1.0,1.0,3,24,37,64.9,371,5,34,142,4.2,0,0,2,2,6
Illinois,27,2011-09-24,4,,Western Michigan,82,W,23,20,3,17.0,26.0,65.4,167.0,1.0,1.0,52.0,296.0,5.7,1.0,6.0,2.0,1.0,2.0,2,30,48,62.5,306,2,21,35,1.7,0,0,1,1,2
Indiana,28,2011-09-24,4,@,North Texas,57,L,21,24,-3,30.0,52.0,57.7,354.0,2.0,1.0,27.0,50.0,1.9,0.0,5.0,0.0,1.0,2.0,3,10,20,50.0,201,3,48,226,4.7,0,2,1,3,3
Iowa,29,2011-09-24,4,,UL Monroe,130,W,45,17,28,22.0,33.0,66.7,273.0,3.0,0.0,34.0,180.0,5.3,3.0,5.0,2.0,1.0,1.0,6,29,44,65.9,293,0,30,59,2.0,2,0,0,0,2
Kansas St.,44,2011-09-24,3,@,Miami (FL),19,W,28,24,4,12.0,18.0,66.7,133.0,2.0,0.0,44.0,265.0,6.0,2.0,1.0,0.0,0.0,0.0,4,21,31,67.7,272,2,27,139,5.1,1,0,1,1,3
Kent State,77,2011-09-24,4,,South Alabama,127,W,33,25,8,10.0,19.0,52.6,94.0,1.0,0.0,49.0,187.0,3.8,3.0,6.0,1.0,1.0,1.0,4,14,38,36.8,281,1,27,93,3.4,2,1,3,4,3
Kentucky,112,2011-09-24,4,,Florida,110,L,10,48,-38,22.0,44.0,50.0,165.0,1.0,2.0,36.0,134.0,3.7,0.0,3.0,1.0,2.0,4.0,1,8,18,44.4,115,1,46,405,8.8,4,2,1,3,6
Louisiana,126,2011-09-24,4,@,Florida Intl,53,W,36,31,5,15.0,30.0,50.0,232.0,3.0,0.0,33.0,187.0,5.7,1.0,7.0,3.0,0.0,0.0,4,18,30,60.0,224,0,44,190,4.3,4,0,1,1,4
Louisiana Tech,54,2011-09-24,4,@,Mississippi St.,114,L,20,26,-6,30.0,41.0,73.2,252.0,1.0,2.0,37.0,107.0,2.9,1.0,3.0,0.0,1.0,3.0,2,14,29,48.3,164,1,44,176,4.0,1,0,1,1,3
UL Monroe,130,2011-09-24,4,@,Iowa,29,L,17,45,-28,29.0,44.0,65.9,293.0,0.0,0.0,30.0,59.0,2.0,2.0,3.0,0.0,0.0,0.0,2,22,33,66.7,273,3,34,180,5.3,3,1,0,1,6
LSU,113,2011-09-24,4,@,West Virginia,50,W,47,21,26,16.0,28.0,57.1,180.0,3.0,0.0,41.0,186.0,4.5,3.0,3.0,0.0,0.0,0.0,7,38,65,58.5,463,2,22,70,3.2,1,2,2,4,3
Marshall,55,2011-09-24,4,,Virginia Tech,25,L,10,30,-20,17.0,33.0,51.5,245.0,1.0,1.0,24.0,6.0,0.3,0.0,7.0,0.0,1.0,2.0,1,22,33,66.7,229,0,41,215,5.2,4,1,1,2,4
Maryland,30,2011-09-24,3,,Temple,10,L,7,38,-31,21.0,37.0,56.8,195.0,1.0,1.0,23.0,45.0,2.0,0.0,4.0,2.0,0.0,1.0,1,9,9,100.0,140,0,62,285,4.6,5,1,0,1,5
Memphis,6,2011-09-24,4,,SMU,8,L,0,42,-42,17.0,32.0,53.1,153.0,0.0,0.0,24.0,-14.0,-0.6,0.0,3.0,2.0,1.0,1.0,0,28,44,63.6,357,3,30,162,5.4,3,3,1,4,6
Miami (FL),19,2011-09-24,3,,Kansas St.,44,L,24,28,-4,21.0,31.0,67.7,272.0,2.0,1.0,27.0,139.0,5.1,1.0,8.0,3.0,0.0,1.0,3,12,18,66.7,133,2,44,265,6.0,2,0,0,0,4
Miami (OH),78,2011-09-24,3,,Bowling Green,73,L,23,37,-14,25.0,40.0,62.5,265.0,0.0,2.0,31.0,43.0,1.4,2.0,11.0,4.0,1.0,3.0,3,19,24,79.2,183,3,38,127,3.3,2,1,1,2,5
Michigan,31,2011-09-24,4,,San Diego St.,90,W,28,7,21,8.0,17.0,47.1,93.0,0.0,2.0,45.0,320.0,7.1,4.0,4.0,1.0,2.0,4.0,4,23,48,47.9,253,1,29,123,4.2,0,3,0,3,1
Michigan St.,32,2011-09-24,4,,Central Michigan,75,W,45,7,38,20.0,30.0,66.7,284.0,2.0,1.0,47.0,197.0,4.2,3.0,5.0,1.0,0.0,1.0,6,12,33,36.4,91,1,18,21,1.2,0,0,4,4,1
Middle Tennessee,56,2011-09-24,3,@,Troy,129,L,35,38,-3,28.0,48.0,58.3,415.0,5.0,1.0,42.0,167.0,4.0,0.0,8.0,2.0,1.0,2.0,5,27,42,64.3,347,3,36,132,3.7,1,1,1,2,5
Minnesota,33,2011-09-24,4,,North Dakota State,185,L,24,37,-13,9.0,20.0,45.0,124.0,1.0,2.0,41.0,168.0,4.1,2.0,5.0,0.0,0.0,2.0,3,16,21,76.2,197,0,28,139,5.0,3,0,0,0,5
Mississippi St.,114,2011-09-24,4,,Louisiana Tech,54,W,26,20,6,14.0,29.0,48.3,164.0,1.0,1.0,44.0,176.0,4.0,1.0,7.0,4.0,0.0,1.0,3,30,41,73.2,252,1,37,107,2.9,1,1,2,3,2
Missouri,115,2011-09-24,4,@,Oklahoma,45,L,28,38,-10,16.0,33.0,48.5,291.0,1.0,0.0,42.0,241.0,5.7,3.0,6.0,0.0,0.0,0.0,4,35,48,72.9,448,3,39,144,3.7,2,0,2,2,5
Nebraska,34,2011-09-24,4,@,Wyoming,94,W,38,14,24,12.0,21.0,57.1,157.0,1.0,0.0,49.0,333.0,6.8,4.0,3.0,1.0,1.0,1.0,5,18,34,52.9,168,2,31,137,4.4,0,0,1,1,2
Nevada,88,2011-09-24,3,@,Texas Tech,49,L,34,35,-1,15.0,24.0,62.5,250.0,2.0,0.0,46.0,312.0,6.8,2.0,5.0,2.0,0.0,0.0,4,26,38,68.4,222,3,38,219,5.8,2,0,0,0,5
New Mexico,89,2011-09-24,4,,Sam Houston State,244,L,45,48,-3,32.0,53.0,60.4,434.0,4.0,0.0,26.0,94.0,3.6,1.0,5.0,1.0,1.0,1.0,6,10,18,55.6,174,2,60,373,6.2,5,1,0,1,7
New Mexico State,69,2011-09-24,4,@,San Jose St.,91,L,24,34,-10,17.0,30.0,56.7,238.0,1.0,1.0,32.0,185.0,5.8,2.0,3.0,0.0,0.0,1.0,3,24,38,63.2,236,2,39,230,5.9,2,1,0,1,4
North Carolina,21,2011-09-24,4,@,Georgia Tech,17,L,28,35,-7,17.0,25.0,68.0,204.0,2.0,2.0,27.0,128.0,4.7,2.0,7.0,0.0,0.0,2.0,4,10,14,71.4,184,1,58,312,5.4,3,1,1,2,4
North Texas,57,2011-09-24,4,,Indiana,28,W,24,21,3,10.0,20.0,50.0,201.0,3.0,1.0,48.0,226.0,4.7,0.0,7.0,4.0,2.0,3.0,3,30,52,57.7,354,2,27,50,1.9,0,1,1,2,3
Northern Illinois,79,2011-09-24,4,,Cal Poly,131,W,47,30,17,18.0,21.0,85.7,187.0,2.0,0.0,52.0,356.0,6.8,4.0,4.0,1.0,2.0,2.0,6,6,11,54.5,75,1,60,297,5.0,3,0,0,0,4
Notre Dame,70,2011-09-24,4,@,Pittsburgh,22,W,15,12,3,24.0,41.0,58.5,216.0,1.0,1.0,32.0,182.0,5.7,1.0,8.0,6.0,1.0,2.0,2,22,32,68.8,165,1,38,103,2.7,0,0,0,0,1
Ohio,80,2011-09-24,4,@,Rutgers,39,L,26,38,-12,23.0,36.0,63.9,339.0,3.0,0.0,23.0,100.0,4.3,0.0,6.0,1.0,4.0,4.0,3,22,35,62.9,251,3,43,159,3.7,1,1,1,2,5
Ohio St.,36,2011-09-24,4,,Colorado,98,W,37,17,20,7.0,15.0,46.7,110.0,2.0,0.0,47.0,226.0,4.8,2.0,1.0,1.0,0.0,0.0,4,22,39,56.4,238,2,16,76,4.8,0,2,0,2,2
Oklahoma,45,2011-09-24,3,,Missouri,115,W,38,28,10,35.0,48.0,72.9,448.0,3.0,2.0,39.0,144.0,3.7,2.0,4.0,2.0,0.0,2.0,5,16,33,48.5,291,1,42,241,5.7,3,0,0,0,4
Oklahoma St.,46,2011-09-24,4,@,Texas A&M,119,W,30,29,1,47.0,60.0,78.3,438.0,2.0,0.0,35.0,46.0,1.3,1.0,7.0,2.0,1.0,1.0,3,28,47,59.6,309,2,27,162,6.0,1,1,3,4,3
Ole Miss,116,2011-09-24,4,,Georgia,111,L,13,27,-14,12.0,30.0,40.0,149.0,1.0,2.0,26.0,34.0,1.3,0.0,10.0,3.0,0.0,2.0,2,17,26,65.4,268,2,56,207,3.7,1,0,1,1,3
Oregon,99,2011-09-24,4,@,Arizona,95,W,56,31,25,11.0,20.0,55.0,101.0,2.0,0.0,47.0,415.0,8.8,6.0,8.0,5.0,0.0,0.0,8,34,57,59.6,398,3,35,82,2.3,1,0,0,0,4
Oregon St.,100,2011-09-24,3,,UCLA,102,L,19,27,-8,24.0,40.0,60.0,287.0,1.0,1.0,29.0,88.0,3.0,0.0,4.0,2.0,1.0,2.0,2,7,12,58.3,146,1,49,211,4.3,3,0,0,0,4
Penn State,37,2011-09-24,4,,Eastern Michigan,76,W,34,6,28,23.0,35.0,65.7,364.0,4.0,1.0,25.0,104.0,4.2,0.0,13.0,3.0,2.0,3.0,4,18,31,58.1,202,0,43,68,1.6,0,2,1,3,0
Pittsburgh,22,2011-09-24,4,,Notre Dame,70,L,12,15,-3,22.0,32.0,68.8,165.0,1.0,0.0,38.0,103.0,2.7,0.0,5.0,2.0,0.0,0.0,1,24,41,58.5,216,1,32,182,5.7,1,1,1,2,2
Rice,59,2011-09-24,3,@,Baylor,41,L,31,56,-25,23.0,39.0,59.0,260.0,3.0,1.0,38.0,156.0,4.1,1.0,1.0,0.0,1.0,2.0,4,31,35,88.6,367,5,50,306,6.1,2,2,0,2,8
Rutgers,39,2011-09-24,3,,Ohio,80,W,38,26,12,22.0,35.0,62.9,251.0,3.0,1.0,43.0,159.0,3.7,1.0,7.0,3.0,1.0,2.0,5,23,36,63.9,339,3,23,100,4.3,0,4,0,4,3
San Diego St.,90,2011-09-24,4,@,Michigan,31,L,7,28,-21,23.0,48.0,47.9,253.0,1.0,0.0,29.0,123.0,4.2,0.0,4.0,0.0,3.0,3.0,1,8,17,47.1,93,0,45,320,7.1,4,2,2,4,4
San Jose St.,91,2011-09-24,4,,New Mexico State,69,W,34,24,10,24.0,38.0,63.2,236.0,2.0,0.0,39.0,230.0,5.9,2.0,2.0,1.0,1.0,1.0,4,17,30,56.7,238,1,32,185,5.8,2,0,1,1,3
SMU,8,2011-09-24,4,@,Memphis,6,W,42,0,42,28.0,44.0,63.6,357.0,3.0,1.0,30.0,162.0,5.4,3.0,10.0,4.0,3.0,4.0,6,17,32,53.1,153,0,24,-14,-0.6,0,1,0,1,0
South Carolina,117,2011-09-24,4,,Vanderbilt,120,W,21,3,18,17.0,32.0,53.1,236.0,1.0,4.0,40.0,131.0,3.3,1.0,12.0,6.0,0.0,4.0,3,16,23,69.6,73,0,25,4,0.2,0,2,1,3,0
South Florida,9,2011-09-24,4,,UTEP,62,W,52,24,28,15.0,24.0,62.5,202.0,2.0,0.0,45.0,373.0,8.3,4.0,10.0,4.0,0.0,0.0,7,27,42,64.3,244,2,32,95,3.0,1,0,3,3,3
Southern Miss,60,2011-09-24,4,@,Virginia,24,W,30,24,6,27.0,42.0,64.3,313.0,3.0,0.0,35.0,61.0,1.7,0.0,7.0,0.0,1.0,1.0,3,26,44,59.1,221,1,40,153,3.8,2,0,3,3,3
Syracuse,23,2011-09-24,4,,Toledo,81,W,33,30,3,16.0,25.0,64.0,213.0,2.0,0.0,41.0,153.0,3.7,1.0,4.0,1.0,1.0,1.0,3,28,42,66.7,300,1,37,138,3.7,2,0,1,1,3
Temple,10,2011-09-24,4,@,Maryland,30,W,38,7,31,9.0,9.0,100.0,140.0,0.0,0.0,62.0,285.0,4.6,5.0,6.0,3.0,1.0,1.0,5,21,37,56.8,195,1,23,45,2.0,0,0,1,1,1
Texas A&M,119,2011-09-24,3,,Oklahoma St.,46,L,29,30,-1,28.0,47.0,59.6,309.0,2.0,3.0,27.0,162.0,6.0,1.0,8.0,3.0,1.0,4.0,3,47,60,78.3,438,2,35,46,1.3,1,1,0,1,3
TCU,47,2011-09-24,4,,Portland State,139,W,55,13,42,14.0,20.0,70.0,214.0,3.0,1.0,33.0,248.0,7.5,2.0,7.0,2.0,0.0,1.0,7,19,34,55.9,176,0,44,119,2.7,1,0,1,1,1
Texas Tech,49,2011-09-24,3,,Nevada,88,W,35,34,1,26.0,38.0,68.4,222.0,3.0,0.0,38.0,219.0,5.8,2.0,6.0,1.0,0.0,0.0,5,15,24,62.5,250,2,46,312,6.8,2,0,0,0,4
Toledo,81,2011-09-24,4,@,Syracuse,23,L,30,33,-3,28.0,42.0,66.7,300.0,1.0,1.0,37.0,138.0,3.7,2.0,4.0,1.0,0.0,1.0,3,16,25,64.0,213,2,41,153,3.7,1,1,0,1,3
Troy,129,2011-09-24,3,,Middle Tennessee,56,W,38,35,3,27.0,42.0,64.3,347.0,3.0,1.0,36.0,132.0,3.7,1.0,7.0,2.0,1.0,2.0,5,28,48,58.3,415,5,42,167,4.0,0,1,1,2,5
Tulane,11,2011-09-24,4,@,Duke,15,L,27,48,-21,18.0,37.0,48.6,263.0,1.0,1.0,22.0,55.0,2.5,1.0,2.0,0.0,0.0,1.0,3,24,36,66.7,333,1,43,151,3.5,5,1,1,2,6
Tulsa,12,2011-09-24,4,@,Boise St.,84,L,21,41,-20,15.0,26.0,57.7,136.0,2.0,4.0,30.0,155.0,5.2,1.0,8.0,1.0,0.0,4.0,3,28,37,75.7,327,5,45,131,2.9,1,1,0,1,6
UAB,61,2011-09-24,3,@,East Carolina,4,L,23,28,-5,31.0,48.0,64.6,283.0,0.0,1.0,33.0,117.0,3.5,2.0,2.0,1.0,2.0,3.0,3,35,42,83.3,361,3,32,181,5.7,1,4,3,7,4
UCLA,102,2011-09-24,4,@,Oregon St.,100,W,27,19,8,7.0,12.0,58.3,146.0,1.0,0.0,49.0,211.0,4.3,3.0,6.0,0.0,0.0,0.0,4,24,40,60.0,287,1,29,88,3.0,0,1,1,2,2
UNLV,92,2011-09-24,4,,Southern Utah,141,L,16,41,-25,29.0,49.0,59.2,294.0,2.0,3.0,38.0,108.0,2.8,0.0,3.0,0.0,2.0,5.0,2,16,34,47.1,178,0,26,78,3.0,2,0,2,2,5
USC,103,2011-09-24,4,@,Arizona St.,96,L,22,43,-21,21.0,33.0,63.6,227.0,1.0,2.0,33.0,175.0,5.3,1.0,2.0,1.0,2.0,4.0,2,25,32,78.1,223,2,36,169,4.7,3,0,0,0,6
Utah St.,93,2011-09-24,3,,Colorado St.,85,L,34,35,-1,9.0,15.0,60.0,86.0,0.0,0.0,52.0,279.0,5.4,5.0,8.0,4.0,4.0,4.0,5,16,28,57.1,108,1,47,124,2.6,2,1,0,1,4
UTEP,62,2011-09-24,4,@,South Florida,9,L,24,52,-28,27.0,42.0,64.3,244.0,2.0,3.0,32.0,95.0,3.0,1.0,4.0,2.0,0.0,3.0,3,15,24,62.5,202,2,45,373,8.3,4,0,0,0,7
Vanderbilt,120,2011-09-24,4,@,South Carolina,117,L,3,21,-18,16.0,23.0,69.6,73.0,0.0,1.0,25.0,4.0,0.2,0.0,4.0,0.0,2.0,3.0,0,17,32,53.1,236,1,40,131,3.3,1,0,4,4,3
Virginia,24,2011-09-24,4,,Southern Miss,60,L,24,30,-6,26.0,44.0,59.1,221.0,1.0,3.0,40.0,153.0,3.8,2.0,11.0,3.0,0.0,3.0,3,27,42,64.3,313,3,35,61,1.7,0,1,0,1,3
Virginia Tech,25,2011-09-24,4,@,Marshall,55,W,30,10,20,22.0,33.0,66.7,229.0,0.0,1.0,41.0,215.0,5.2,4.0,9.0,5.0,1.0,2.0,4,17,33,51.5,245,1,24,6,0.3,0,1,1,2,1
Washington,105,2011-09-24,4,,California,97,W,31,23,8,19.0,25.0,76.0,292.0,3.0,0.0,34.0,117.0,3.4,1.0,4.0,1.0,2.0,2.0,4,23,43,53.5,349,1,33,108,3.3,1,0,0,0,2
West Virginia,50,2011-09-24,4,,LSU,113,L,21,47,-26,38.0,65.0,58.5,463.0,2.0,2.0,22.0,70.0,3.2,1.0,5.0,0.0,2.0,4.0,3,16,28,57.1,180,3,41,186,4.5,3,0,0,0,7
Western Michigan,82,2011-09-24,4,@,Illinois,27,L,20,23,-3,30.0,48.0,62.5,306.0,2.0,1.0,21.0,35.0,1.7,0.0,6.0,3.0,0.0,1.0,2,17,26,65.4,167,1,52,296,5.7,1,1,1,2,2
Wisconsin,40,2011-09-24,4,,South Dakota,187,W,59,10,49,19.0,27.0,70.4,345.0,3.0,1.0,43.0,267.0,6.2,5.0,8.0,3.0,0.0,1.0,8,10,17,58.8,49,1,37,124,3.4,0,0,2,2,1
Wyoming,94,2011-09-24,4,,Nebraska,34,L,14,38,-24,18.0,34.0,52.9,168.0,2.0,1.0,31.0,137.0,4.4,0.0,3.0,1.0,0.0,1.0,2,12,21,57.1,157,1,49,333,6.8,4,1,0,1,5
Houston,5,2011-09-29,5,@,UTEP,62,W,49,42,7,30.0,46.0,65.2,471.0,2.0,0.0,31.0,239.0,7.7,3.0,10.0,4.0,0.0,0.0,6,19,29,65.5,267,3,41,271,6.6,3,1,1,2,6
Pittsburgh,22,2011-09-29,5,,South Florida,9,W,44,17,27,22.0,33.0,66.7,216.0,1.0,0.0,58.0,307.0,5.3,4.0,6.0,2.0,1.0,1.0,5,18,36,50.0,223,0,38,202,5.3,2,2,0,2,2
