School,Team Code,Date,G,Loc,Opponent,Team Code opp,WL,Points For,Points Against,Points Difference,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Pass Int,Rush Att,Rush Yard,Rush Avg,Rush TD,TFL,Sk,Fum,Turnovers,Total TD,Pass Comp opp,Pass Att opp,Comp Pct opp,Pass Yard opp,Pass TD opp,Rush Att opp,Rush Yard opp,Rush Avg opp,Rush TD opp,Fum opp,Pass Int opp,Turnovers opp,Total TD opp
Idaho,133,2006-09-23,4,@,Oregon St.,100,L,0,38,-38,8,23,34.8,128,0,4,24,57,2.4,0,4,1,2,6,0,20,35,57.1,206,1,38,174,4.6,3,1,1,2,5
Illinois,27,2006-09-23,4,,Iowa,29,L,7,24,-17,12,39,30.8,194,1,4,35,121,3.5,0,6,1,0,4,1,17,27,63.0,190,1,42,154,3.7,2,0,1,1,3
Indiana,28,2006-09-23,4,,Connecticut,3,L,7,14,-7,20,43,46.5,192,0,3,27,0,0.0,0,7,4,1,4,1,5,13,38.5,27,0,53,257,4.8,1,1,2,3,2
Iowa,29,2006-09-23,4,@,Illinois,27,W,24,7,17,17,27,63.0,190,1,1,42,154,3.7,2,6,3,0,1,3,12,39,30.8,194,1,35,121,3.5,0,0,4,4,1
Iowa St.,42,2006-09-23,4,@,Texas,48,L,14,37,-23,25,45,55.6,302,2,2,27,21,0.8,0,6,1,0,2,2,19,24,79.2,246,2,40,193,4.8,3,1,1,2,5
Kansas,43,2006-09-23,4,,South Florida,9,W,13,7,6,25,35,71.4,273,0,0,35,118,3.4,1,5,3,2,2,1,17,34,50.0,196,0,29,113,3.9,1,1,2,3,1
Kansas St.,44,2006-09-23,4,,Louisville,18,L,6,24,-18,17,45,37.8,139,0,2,19,108,5.7,1,5,2,0,2,1,18,26,69.2,173,1,42,228,5.4,2,2,1,3,3
Kent State,77,2006-09-23,4,@,Bowling Green,73,W,38,3,35,14,22,63.6,141,1,0,38,216,5.7,3,6,5,0,0,5,15,31,48.4,125,0,45,157,3.5,0,3,3,6,0
Kentucky,112,2006-09-23,4,@,Florida,110,L,7,26,-19,26,38,68.4,210,1,0,22,39,1.8,0,3,3,0,0,1,16,28,57.1,279,2,38,235,6.2,2,1,1,2,4
Louisiana,126,2006-09-23,3,,North Carolina A&T,179,W,48,7,41,5,11,45.5,78,1,0,46,330,7.2,5,5,3,0,0,7,14,26,53.8,154,1,28,41,1.5,0,1,0,1,1
Louisiana Tech,54,2006-09-23,3,@,Texas A&M,119,L,14,45,-31,13,32,40.6,229,1,0,24,73,3.0,1,6,1,1,1,2,21,33,63.6,336,3,34,153,4.5,3,1,0,1,6
Louisville,18,2006-09-23,4,@,Kansas St.,44,W,24,6,18,18,26,69.2,173,1,1,42,228,5.4,2,5,3,2,3,3,17,45,37.8,139,0,19,108,5.7,1,0,2,2,1
LSU,113,2006-09-23,4,,Tulane,11,W,49,7,42,18,28,64.3,201,2,0,32,172,5.4,5,6,4,0,0,7,12,32,37.5,119,0,35,112,3.2,1,1,2,3,1
Marshall,55,2006-09-23,4,@,Tennessee,118,L,7,33,-26,8,14,57.1,110,0,1,48,126,2.6,1,6,2,1,2,1,18,27,66.7,258,1,24,176,7.3,3,0,1,1,4
Maryland,30,2006-09-23,4,,Florida Intl,53,W,14,10,4,17,30,56.7,158,2,1,40,117,2.9,0,6,0,0,1,2,15,34,44.1,221,1,19,89,4.7,0,0,1,1,1
Miami (OH),78,2006-09-23,4,@,Syracuse,23,L,14,34,-20,25,39,64.1,241,2,1,29,31,1.1,0,9,4,0,1,2,14,20,70.0,163,2,34,152,4.5,1,0,0,0,4
Michigan,31,2006-09-23,4,,Wisconsin,40,W,27,13,14,18,25,72.0,211,2,3,39,111,2.8,1,10,4,0,3,3,22,43,51.2,236,1,27,12,0.4,0,1,0,1,1
Michigan St.,32,2006-09-23,4,,Notre Dame,70,L,37,40,-3,11,23,47.8,140,3,2,43,248,5.8,1,3,2,1,3,5,20,36,55.6,319,5,17,47,2.8,0,1,1,2,6
Middle Tennessee,56,2006-09-23,4,@,Oklahoma,45,L,0,59,-59,6,20,30.0,73,0,2,28,22,0.8,0,10,1,3,5,0,14,20,70.0,272,3,44,190,4.3,3,2,0,2,8
Minnesota,33,2006-09-23,4,@,Purdue,38,L,21,27,-6,21,35,60.0,227,2,1,45,194,4.3,1,1,0,1,2,3,18,27,66.7,243,2,32,178,5.6,1,0,0,0,3
Mississippi St.,114,2006-09-23,4,@,UAB,61,W,16,10,6,14,23,60.9,115,0,0,44,166,3.8,2,3,1,2,2,2,12,26,46.2,116,0,32,94,2.9,1,0,2,2,1
Missouri,115,2006-09-23,4,,Ohio,80,W,31,6,25,18,34,52.9,258,2,1,39,170,4.4,2,7,2,2,3,4,17,33,51.5,145,1,30,43,1.4,0,1,1,2,1
Navy,7,2006-09-23,4,,Tulsa,12,L,23,24,-1,6,11,54.5,73,1,1,51,283,5.5,2,2,0,0,1,3,24,36,66.7,285,3,30,159,5.3,0,0,0,0,3
Nebraska,34,2006-09-23,4,,Troy,129,W,56,0,56,16,23,69.6,281,2,1,46,316,6.9,6,10,4,0,1,8,15,24,62.5,92,0,27,48,1.8,0,2,1,3,0
New Mexico,89,2006-09-23,4,,UTEP,62,W,26,13,13,11,19,57.9,96,2,1,45,193,4.3,1,5,5,0,1,3,26,37,70.3,211,1,23,30,1.3,0,1,0,1,1
North Carolina,21,2006-09-23,4,@,Clemson,14,L,7,52,-45,7,23,30.4,96,0,1,22,54,2.5,1,3,1,1,2,1,14,21,66.7,180,0,58,324,5.6,7,0,1,1,7
NC State,20,2006-09-23,4,,Boston College,13,W,17,15,2,15,32,46.9,179,1,1,23,141,6.1,1,4,3,0,1,2,13,25,52.0,149,1,42,172,4.1,1,0,1,1,2
North Texas,57,2006-09-23,4,@,Akron,71,L,13,33,-20,17,36,47.2,112,1,2,36,175,4.9,1,4,2,1,3,2,14,20,70.0,173,3,31,105,3.4,2,0,0,0,5
Northern Illinois,79,2006-09-23,4,,Indiana State,183,W,48,14,34,12,16,75.0,106,0,0,52,314,6.0,5,6,3,0,0,6,14,26,53.8,160,1,38,104,2.7,1,2,0,2,2
Notre Dame,70,2006-09-23,4,@,Michigan St.,32,W,40,37,3,20,36,55.6,319,5,1,17,47,2.8,0,7,3,1,2,6,11,23,47.8,140,3,43,248,5.8,1,1,2,3,5
Ohio,80,2006-09-23,4,@,Missouri,115,L,6,31,-25,17,33,51.5,145,1,1,30,43,1.4,0,7,0,1,2,1,18,34,52.9,258,2,39,170,4.4,2,2,1,3,4
Ohio St.,36,2006-09-23,4,,Penn State,37,W,28,6,22,12,22,54.5,115,1,2,29,138,4.8,1,8,3,0,2,4,16,25,64.0,106,0,40,142,3.6,0,0,3,3,0
Oklahoma,45,2006-09-23,4,,Middle Tennessee,56,W,59,0,59,14,20,70.0,272,3,0,44,190,4.3,3,11,3,2,2,8,6,20,30.0,73,0,28,22,0.8,0,3,2,5,0
Oklahoma St.,46,2006-09-23,4,@,Houston,5,L,25,34,-9,13,22,59.1,281,3,0,27,165,6.1,0,5,3,2,2,3,21,28,75.0,313,4,46,196,4.3,0,1,0,1,4
Ole Miss,116,2006-09-23,4,,Wake Forest,26,L,3,27,-24,21,40,52.5,211,0,1,31,26,0.8,0,6,0,0,1,0,4,5,80.0,43,0,53,240,4.5,3,1,0,1,3
Oregon St.,100,2006-09-23,3,,Idaho,133,W,38,0,38,20,35,57.1,206,1,1,38,174,4.6,3,6,3,1,2,5,8,23,34.8,128,0,24,57,2.4,0,2,4,6,0
Penn State,37,2006-09-23,4,@,Ohio St.,36,L,6,28,-22,16,25,64.0,106,0,3,40,142,3.6,0,2,0,0,3,0,12,22,54.5,115,1,29,138,4.8,1,0,2,2,4
Pittsburgh,22,2006-09-23,4,,Citadel,228,W,51,6,45,18,22,81.8,361,5,0,36,145,4.0,2,6,3,1,1,7,17,26,65.4,99,1,32,53,1.7,0,1,1,2,1
Purdue,38,2006-09-23,4,,Minnesota,33,W,27,21,6,18,27,66.7,243,2,0,32,178,5.6,1,5,3,0,0,3,21,35,60.0,227,2,45,194,4.3,1,1,1,2,3
Rice,59,2006-09-23,4,@,Florida St.,16,L,7,55,-48,9,27,33.3,128,1,1,37,113,3.1,0,3,2,2,3,1,13,23,56.5,213,2,38,287,7.6,5,1,0,1,7
Rutgers,39,2006-09-23,4,,Howard,176,W,56,7,49,10,17,58.8,142,1,1,53,215,4.1,7,10,1,1,2,8,12,26,46.2,124,0,31,48,1.5,0,2,1,3,1
San Diego St.,90,2006-09-23,3,,Utah,104,L,7,38,-31,9,20,45.0,83,1,5,45,204,4.5,0,3,0,0,5,1,13,28,46.4,167,1,41,192,4.7,2,1,1,2,5
San Jose St.,91,2006-09-23,3,,Cal Poly,131,W,17,7,10,20,32,62.5,152,0,1,39,167,4.3,2,5,2,1,2,2,10,24,41.7,142,1,32,78,2.4,0,1,3,4,1
SMU,8,2006-09-23,4,,Arkansas St.,122,W,55,9,46,17,28,60.7,231,5,1,31,226,7.3,1,8,5,1,2,7,13,28,46.4,193,1,41,69,1.7,0,4,1,5,1
South Carolina,117,2006-09-23,4,,Florida Atlantic,52,W,45,6,39,19,34,55.9,292,5,0,38,200,5.3,1,6,3,0,0,6,8,25,32.0,105,1,35,138,3.9,0,1,1,2,1
South Florida,9,2006-09-23,4,@,Kansas,43,L,7,13,-6,17,34,50.0,196,0,2,29,113,3.9,1,7,2,1,3,1,25,35,71.4,273,0,35,118,3.4,1,2,0,2,1
Stanford,101,2006-09-23,4,,Washington St.,106,L,10,36,-26,15,25,60.0,167,1,1,31,28,0.9,0,3,1,1,2,1,21,33,63.6,228,2,49,240,4.9,2,3,0,3,5
Syracuse,23,2006-09-23,4,,Miami (OH),78,W,34,14,20,14,20,70.0,163,2,0,34,152,4.5,1,12,8,0,0,4,25,39,64.1,241,2,29,31,1.1,0,0,1,1,2
Temple,10,2006-09-23,4,@,Western Michigan,82,L,7,41,-34,12,26,46.2,140,0,3,29,9,0.3,1,4,0,1,4,1,15,26,57.7,143,2,34,151,4.4,2,1,0,1,5
Tennessee,118,2006-09-23,4,,Marshall,55,W,33,7,26,18,27,66.7,258,1,1,24,176,7.3,3,8,3,0,1,4,8,14,57.1,110,0,48,126,2.6,1,1,1,2,1
Texas,48,2006-09-23,4,,Iowa St.,42,W,37,14,23,19,24,79.2,246,2,1,40,193,4.8,3,10,7,1,2,5,25,45,55.6,302,2,27,21,0.8,0,0,2,2,2
Texas A&M,119,2006-09-23,4,,Louisiana Tech,54,W,45,14,31,21,33,63.6,336,3,0,34,153,4.5,3,4,2,1,1,6,13,32,40.6,229,1,24,73,3.0,1,1,0,1,2
Texas Tech,49,2006-09-23,4,,Southeastern Louisiana,245,W,62,0,62,31,44,70.5,403,5,0,17,106,6.2,3,8,4,0,0,8,12,19,63.2,61,0,32,58,1.8,0,2,0,2,0
Toledo,81,2006-09-23,4,,McNeese State,241,W,41,7,34,17,30,56.7,186,1,0,44,219,5.0,4,4,3,0,0,5,10,22,45.5,116,1,37,155,4.2,0,2,1,3,1
Troy,129,2006-09-23,4,@,Nebraska,34,L,0,56,-56,15,24,62.5,92,0,1,27,48,1.8,0,2,1,2,3,0,16,23,69.6,281,2,46,316,6.9,6,0,1,1,8
Tulane,11,2006-09-23,3,@,LSU,113,L,7,49,-42,12,32,37.5,119,0,2,35,112,3.2,1,2,1,1,3,1,18,28,64.3,201,2,32,172,5.4,5,0,0,0,7
Tulsa,12,2006-09-23,4,@,Navy,7,W,24,23,1,24,36,66.7,285,3,0,30,159,5.3,0,5,2,0,0,3,6,11,54.5,73,1,51,283,5.5,2,0,1,1,3
UAB,61,2006-09-23,4,,Mississippi St.,114,L,10,16,-6,12,26,46.2,116,0,2,32,94,2.9,1,5,1,0,2,1,14,23,60.9,115,0,44,166,3.8,2,2,0,2,2
UCLA,102,2006-09-23,3,@,Washington,105,L,19,29,-10,18,31,58.1,135,0,2,34,143,4.2,1,6,3,0,2,1,18,29,62.1,200,3,27,49,1.8,0,3,1,4,4
USC,103,2006-09-23,3,@,Arizona,95,W,20,3,17,24,39,61.5,179,1,1,42,202,4.8,1,7,5,1,2,2,14,25,56.0,170,0,19,-16,-0.8,0,1,1,2,0
Utah,104,2006-09-23,4,@,San Diego St.,90,W,38,7,31,13,28,46.4,167,1,1,41,192,4.7,2,7,3,1,2,5,9,20,45.0,83,1,45,204,4.5,0,0,5,5,1
Utah St.,93,2006-09-23,4,@,BYU,66,L,0,38,-38,17,28,60.7,122,0,1,42,120,2.9,0,4,0,1,2,0,20,28,71.4,305,1,34,136,4.0,3,0,1,1,5
UTEP,62,2006-09-23,3,@,New Mexico,89,L,13,26,-13,26,37,70.3,211,1,0,23,30,1.3,0,9,3,1,1,1,11,19,57.9,96,2,45,193,4.3,1,0,1,1,3
Vanderbilt,120,2006-09-23,4,,Tennessee State,207,W,38,9,29,12,17,70.6,129,2,1,37,179,4.8,2,7,4,1,2,5,11,22,50.0,181,1,36,71,2.0,0,2,2,4,1
Virginia Tech,25,2006-09-23,4,,Cincinnati,2,W,29,13,16,11,23,47.8,188,1,1,33,145,4.4,1,7,2,1,2,3,14,20,70.0,159,0,38,121,3.2,1,1,2,3,1
Wake Forest,26,2006-09-23,4,@,Ole Miss,116,W,27,3,24,4,5,80.0,43,0,0,53,240,4.5,3,8,5,1,1,3,21,40,52.5,211,0,31,26,0.8,0,0,1,1,0
Washington,105,2006-09-23,4,,UCLA,102,W,29,19,10,18,29,62.1,200,3,1,27,49,1.8,0,8,3,3,4,4,18,31,58.1,135,0,34,143,4.2,1,0,2,2,1
Washington St.,106,2006-09-23,4,@,Stanford,101,W,36,10,26,21,33,63.6,228,2,0,49,240,4.9,2,9,8,3,3,5,15,25,60.0,167,1,31,28,0.9,0,1,1,2,1
West Virginia,50,2006-09-23,4,@,East Carolina,4,W,27,10,17,17,24,70.8,216,2,3,42,153,3.6,1,6,0,0,3,3,22,47,46.8,276,1,24,41,1.7,0,1,2,3,1
Western Michigan,82,2006-09-23,4,,Temple,10,W,41,7,34,15,26,57.7,143,2,0,34,151,4.4,2,10,5,1,1,5,12,26,46.2,140,0,29,9,0.3,1,1,3,4,1
Wisconsin,40,2006-09-23,4,@,Michigan,31,L,13,27,-14,22,43,51.2,236,1,0,27,12,0.4,0,2,2,1,1,1,18,25,72.0,211,2,39,111,2.8,1,0,3,3,3
Wyoming,94,2006-09-23,4,,Air Force,83,L,24,31,-7,13,21,61.9,169,2,0,21,77,3.7,0,2,1,2,2,3,3,7,42.9,40,1,70,327,4.7,3,1,0,1,4
Southern Miss,60,2006-09-26,4,@,Central Florida,1,W,19,14,5,15,31,48.4,184,1,0,29,89,3.1,0,5,3,0,0,2,18,31,58.1,191,1,39,134,3.4,1,1,1,2,2
Central Florida,1,2006-09-26,4,,Southern Miss,60,L,14,19,-5,18,31,58.1,191,1,1,39,134,3.4,1,3,1,1,2,2,15,31,48.4,184,1,29,89,3.1,0,0,0,0,2
Auburn,109,2006-09-28,5,@,South Carolina,117,W,24,17,7,13,19,68.4,180,1,0,35,127,3.6,2,5,4,1,1,3,21,35,60.0,240,2,34,109,3.2,0,1,1,2,2
BYU,66,2006-09-28,5,@,TCU,47,W,31,17,14,23,37,62.2,321,3,0,34,72,2.1,1,2,1,0,0,4,26,50,52.0,296,1,32,141,4.4,1,1,1,2,2
South Carolina,117,2006-09-28,5,,Auburn,109,L,17,24,-7,21,35,60.0,240,2,1,34,109,3.2,0,5,3,1,2,2,13,19,68.4,180,1,35,127,3.6,2,1,0,1,3
TCU,47,2006-09-28,4,,BYU,66,L,17,31,-14,26,50,52.0,296,1,1,32,141,4.4,1,7,2,1,2,2,23,37,62.2,321,3,34,72,2.1,1,0,0,0,4
Rutgers,39,2006-09-29,5,@,South Florida,9,W,22,20,2,11,20,55.0,100,0,1,45,226,5.0,2,4,2,0,1,2,17,26,65.4,255,1,25,92,3.7,2,1,2,3,3
South Florida,9,2006-09-29,5,,Rutgers,39,L,20,22,-2,17,26,65.4,255,1,2,25,92,3.7,2,1,1,1,3,3,11,20,55.0,100,0,45,226,5.0,2,0,1,1,2
Air Force,83,2006-09-30,3,,New Mexico,89,W,24,7,17,3,6,50.0,19,0,1,62,262,4.2,3,5,5,0,1,3,16,30,53.3,232,1,31,41,1.3,0,2,1,3,1
Akron,71,2006-09-30,5,@,Kent State,77,L,15,37,-22,19,38,50.0,261,2,0,23,73,3.2,0,4,2,2,2,2,17,21,81.0,305,2,55,156,2.8,3,1,0,1,5
Alabama,107,2006-09-30,5,@,Florida,110,L,13,28,-15,21,40,52.5,240,0,3,30,83,2.8,0,4,1,0,3,1,15,21,71.4,197,2,33,133,4.0,1,2,0,2,4
Arizona,95,2006-09-30,5,,Washington,105,L,10,21,-11,24,41,58.5,308,1,1,24,-7,-0.3,0,4,0,0,1,1,14,26,53.8,293,2,40,154,3.9,1,0,1,1,3
Arizona St.,96,2006-09-30,5,,Oregon,99,L,13,48,-35,6,19,31.6,33,0,1,34,142,4.2,0,0,0,1,2,1,23,37,62.2,259,4,40,315,7.9,2,1,0,1,6
Arkansas St.,122,2006-09-30,4,@,Florida Intl,53,W,31,6,25,10,22,45.5,108,0,1,47,222,4.7,4,7,3,0,1,4,18,35,51.4,177,0,19,9,0.5,1,1,3,4,1
Army,65,2006-09-30,5,,Rice,59,L,14,48,-34,14,30,46.7,162,1,1,31,140,4.5,1,3,1,3,4,2,30,40,75.0,329,5,28,128,4.6,0,0,0,0,6
Ball St.,72,2006-09-30,5,,Northern Illinois,79,L,28,40,-12,29,40,72.5,307,4,0,26,78,3.0,0,8,1,1,1,4,20,27,74.1,252,2,41,358,8.7,3,1,0,1,5
Baylor,41,2006-09-30,5,,Kansas St.,44,W,17,3,14,26,47,55.3,294,2,1,19,18,0.9,0,1,0,3,4,2,22,55,40.0,296,0,21,45,2.1,0,2,3,5,0
Boise St.,84,2006-09-30,5,@,Utah,104,W,36,3,33,15,22,68.2,210,1,2,42,188,4.5,2,3,0,1,3,4,8,27,29.6,51,0,29,127,4.4,0,0,4,4,0
Boston College,13,2006-09-30,5,,Maine,156,W,22,0,22,19,30,63.3,195,0,0,32,159,5.0,2,11,3,2,2,2,16,23,69.6,88,0,38,52,1.4,0,3,1,4,0
Bowling Green,73,2006-09-30,5,@,Ohio,80,W,21,9,12,10,19,52.6,108,0,0,44,148,3.4,3,9,4,1,1,3,20,34,58.8,188,1,32,54,1.7,0,1,2,3,1
California,97,2006-09-30,5,@,Oregon St.,100,W,41,13,28,22,31,71.0,341,4,1,33,142,4.3,1,5,4,0,1,5,23,34,67.6,244,0,24,56,2.3,1,1,0,1,1
Central Michigan,75,2006-09-30,5,@,Kentucky,112,L,36,45,-9,26,47,55.3,411,4,1,34,147,4.3,0,5,2,3,4,4,20,32,62.5,266,4,31,107,3.5,2,1,1,2,6
Cincinnati,2,2006-09-30,5,,Miami (OH),78,W,24,10,14,5,11,45.5,43,1,1,42,253,6.0,2,11,4,2,3,3,21,48,43.8,190,0,25,36,1.4,0,1,2,3,1
Clemson,14,2006-09-30,5,,Louisiana Tech,54,W,51,0,51,10,17,58.8,133,2,0,41,393,9.6,3,10,4,3,3,7,23,46,50.0,226,0,29,33,1.1,0,1,4,5,0
Colorado,98,2006-09-30,5,@,Missouri,115,L,13,28,-15,13,27,48.1,190,0,0,36,183,5.1,1,5,1,0,0,1,23,37,62.2,253,4,40,100,2.5,0,0,2,2,4
Colorado St.,85,2006-09-30,4,@,Fresno St.,86,W,35,23,12,15,23,65.2,248,3,0,44,54,1.2,1,2,0,2,2,5,19,42,45.2,205,1,23,115,5.0,1,0,3,3,3
Connecticut,3,2006-09-30,4,,Navy,7,L,17,41,-24,15,37,40.5,176,2,0,28,167,6.0,0,5,2,3,3,2,5,11,45.5,141,1,56,464,8.3,4,0,0,0,5
Duke,15,2006-09-30,4,,Virginia,24,L,0,37,-37,11,25,44.0,121,0,3,36,-21,-0.6,0,10,5,2,5,0,16,23,69.6,147,2,38,106,2.8,2,1,0,1,5
Eastern Michigan,76,2006-09-30,5,@,Louisiana,126,L,14,33,-19,23,35,65.7,171,0,0,24,75,3.1,2,3,2,1,1,2,17,23,73.9,202,2,41,179,4.4,2,0,0,0,4
Florida,110,2006-09-30,5,,Alabama,107,W,28,13,15,15,21,71.4,197,2,0,33,133,4.0,1,4,3,2,2,4,21,40,52.5,240,0,30,83,2.8,0,0,3,3,1
Florida Atlantic,52,2006-09-30,5,@,UL Monroe,130,W,21,19,2,13,19,68.4,185,1,0,38,151,4.0,2,4,1,0,0,3,23,38,60.5,285,1,28,122,4.4,1,0,2,2,2
Florida Intl,53,2006-09-30,5,,Arkansas St.,122,L,6,31,-25,18,35,51.4,177,0,3,19,9,0.5,1,5,1,1,4,1,10,22,45.5,108,0,47,222,4.7,4,0,1,1,4
Fresno St.,86,2006-09-30,4,,Colorado St.,85,L,23,35,-12,19,42,45.2,205,1,3,23,115,5.0,1,11,5,0,3,3,15,23,65.2,248,3,44,54,1.2,1,2,0,2,5
Georgia,111,2006-09-30,5,@,Ole Miss,116,W,14,9,5,11,28,39.3,115,0,0,33,133,4.0,2,8,4,0,0,2,6,15,40.0,87,1,42,156,3.7,0,0,1,1,1
Georgia Tech,17,2006-09-30,5,@,Virginia Tech,25,W,38,27,11,9,17,52.9,176,2,2,36,149,4.1,2,6,4,0,2,5,27,54,50.0,339,1,27,42,1.6,2,2,0,2,3
Hawaii,87,2006-09-30,4,,Eastern Illinois,202,W,44,9,35,35,51,68.6,529,5,1,17,42,2.5,1,6,1,1,2,6,8,21,38.1,57,0,40,234,5.9,1,0,3,3,1
Houston,5,2006-09-30,5,@,Miami (FL),19,L,13,14,-1,18,28,64.3,196,0,0,25,80,3.2,1,3,0,1,1,1,16,27,59.3,190,1,42,230,5.5,1,0,2,2,2
Idaho,133,2006-09-30,5,@,Utah St.,93,W,41,21,20,10,20,50.0,188,1,0,35,128,3.7,2,7,1,1,1,5,19,27,70.4,186,1,35,119,3.4,2,1,2,3,3
Illinois,27,2006-09-30,5,@,Michigan St.,32,W,23,20,3,10,17,58.8,138,2,1,44,252,5.7,0,8,5,0,1,2,17,27,63.0,177,0,32,82,2.6,1,1,0,1,2
Indiana,28,2006-09-30,5,,Wisconsin,40,L,17,52,-35,13,30,43.3,113,0,0,33,167,5.1,1,2,0,2,2,2,18,23,78.3,330,3,46,209,4.5,4,1,1,2,7
Iowa,29,2006-09-30,5,,Ohio St.,36,L,17,38,-21,19,41,46.3,249,1,3,20,87,4.4,1,5,1,1,4,2,16,25,64.0,186,4,50,214,4.3,1,0,0,0,5
Iowa St.,42,2006-09-30,5,,Northern Iowa,186,W,28,27,1,24,29,82.8,323,2,1,28,81,2.9,1,4,1,2,3,4,23,30,76.7,158,1,37,176,4.8,1,0,0,0,3
Kansas,43,2006-09-30,5,@,Nebraska,34,L,32,39,-7,27,54,50.0,405,2,3,40,169,4.2,2,4,2,1,4,4,15,33,45.5,395,4,32,116,3.6,1,3,0,3,5
Kansas St.,44,2006-09-30,5,@,Baylor,41,L,3,17,-14,22,55,40.0,296,0,3,21,45,2.1,0,7,4,2,5,0,26,47,55.3,294,2,19,18,0.9,0,3,1,4,2
Kent State,77,2006-09-30,5,,Akron,71,W,37,15,22,17,21,81.0,305,2,0,55,156,2.8,3,9,4,1,1,5,19,38,50.0,261,2,23,73,3.2,0,2,0,2,2
Kentucky,112,2006-09-30,5,,Central Michigan,75,W,45,36,9,20,32,62.5,266,4,1,31,107,3.5,2,8,4,1,2,6,26,47,55.3,411,4,34,147,4.3,0,3,1,4,4
Louisiana,126,2006-09-30,4,,Eastern Michigan,76,W,33,14,19,17,23,73.9,202,2,0,41,179,4.4,2,5,2,0,0,4,23,35,65.7,171,0,24,75,3.1,2,1,0,1,2
Louisiana Tech,54,2006-09-30,4,@,Clemson,14,L,0,51,-51,23,46,50.0,226,0,4,29,33,1.1,0,1,0,1,5,0,10,17,58.8,133,2,41,393,9.6,3,3,0,3,7
UL Monroe,130,2006-09-30,4,,Florida Atlantic,52,L,19,21,-2,23,38,60.5,285,1,2,28,122,4.4,1,6,1,0,2,2,13,19,68.4,185,1,38,151,4.0,2,0,0,0,3
LSU,113,2006-09-30,5,,Mississippi St.,114,W,48,17,31,19,23,82.6,338,3,1,38,108,2.8,4,5,5,1,2,7,15,29,51.7,212,1,21,14,0.7,0,0,1,1,2
Memphis,6,2006-09-30,4,,Tennessee,118,L,7,41,-34,11,17,64.7,79,1,1,20,42,2.1,0,6,0,0,1,1,25,29,86.2,361,4,52,205,3.9,1,2,0,2,5
Miami (FL),19,2006-09-30,4,,Houston,5,W,14,13,1,16,27,59.3,190,1,2,42,230,5.5,1,5,4,0,2,2,18,28,64.3,196,0,25,80,3.2,1,1,0,1,1
Miami (OH),78,2006-09-30,5,@,Cincinnati,2,L,10,24,-14,21,48,43.8,190,0,2,25,36,1.4,0,2,0,1,3,1,5,11,45.5,43,1,42,253,6.0,2,2,1,3,3
Michigan,31,2006-09-30,5,@,Minnesota,33,W,28,14,14,17,24,70.8,284,3,0,45,234,5.2,1,4,0,0,0,4,17,34,50.0,215,2,24,108,4.5,0,0,0,0,2
Michigan St.,32,2006-09-30,5,,Illinois,27,L,20,23,-3,17,27,63.0,177,0,0,32,82,2.6,1,1,0,1,1,2,10,17,58.8,138,2,44,252,5.7,0,0,1,1,2
Middle Tennessee,56,2006-09-30,5,@,North Texas,57,W,35,0,35,13,18,72.2,154,1,0,57,212,3.7,4,9,6,0,0,5,7,16,43.8,63,0,24,40,1.7,0,1,2,3,0
Minnesota,33,2006-09-30,5,,Michigan,31,L,14,28,-14,17,34,50.0,215,2,0,24,108,4.5,0,4,1,0,0,2,17,24,70.8,284,3,45,234,5.2,1,0,0,0,4
Mississippi St.,114,2006-09-30,5,@,LSU,113,L,17,48,-31,15,29,51.7,212,1,1,21,14,0.7,0,6,2,0,1,2,19,23,82.6,338,3,38,108,2.8,4,1,1,2,7
Missouri,115,2006-09-30,5,,Colorado,98,W,28,13,15,23,37,62.2,253,4,2,40,100,2.5,0,6,4,0,2,4,13,27,48.1,190,0,36,183,5.1,1,0,0,0,1
Navy,7,2006-09-30,5,@,Connecticut,3,W,41,17,24,5,11,45.5,141,1,0,56,464,8.3,4,4,0,0,0,5,15,37,40.5,176,2,28,167,6.0,0,3,0,3,2
Nebraska,34,2006-09-30,5,,Kansas,43,W,39,32,7,15,33,45.5,395,4,0,32,116,3.6,1,7,0,3,3,5,27,54,50.0,405,2,40,169,4.2,2,1,3,4,4
Nevada,88,2006-09-30,5,@,UNLV,92,W,31,3,28,9,15,60.0,131,1,0,37,180,4.9,3,8,5,0,0,4,18,32,56.3,153,0,31,74,2.4,0,2,2,4,0
New Mexico,89,2006-09-30,5,@,Air Force,83,L,7,24,-17,16,30,53.3,232,1,1,31,41,1.3,0,6,2,2,3,1,3,6,50.0,19,0,62,262,4.2,3,0,1,1,3
New Mexico State,69,2006-09-30,4,@,UTEP,62,L,38,44,-6,48,73,65.8,506,4,1,23,67,2.9,1,2,0,1,2,5,18,26,69.2,414,3,27,123,4.6,1,1,2,3,5
North Texas,57,2006-09-30,5,,Middle Tennessee,56,L,0,35,-35,7,16,43.8,63,0,2,24,40,1.7,0,6,1,1,3,0,13,18,72.2,154,1,57,212,3.7,4,0,0,0,5
Northern Illinois,79,2006-09-30,5,@,Ball St.,72,W,40,28,12,20,27,74.1,252,2,0,41,358,8.7,3,3,2,1,1,5,29,40,72.5,307,4,26,78,3.0,0,1,0,1,4
Northwestern,35,2006-09-30,5,@,Penn State,37,L,7,33,-26,14,30,46.7,157,0,1,28,81,2.9,1,3,0,0,1,1,20,35,57.1,295,0,48,233,4.9,3,1,1,2,3
