Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Pass Comp,Pass Att,Pass Pct,Pass Yard,Pass TD,Pass Int,QBR,Sk,Sk Yds,YPA,AYPA,unique_id
Trent Green,QB,30.084,2000-10-01,NFL,STL,,SDG,W 57-31,5,5,Sun,3,4,75.00,75,1,0,156.2,0,0,18.75,23.75,GreeTr00
Brian Griese,QB,25.197,2000-10-01,NFL,DEN,,NWE,L 19-28,5,5,Sun,31,50,62.00,361,1,1,82.2,4,35,7.22,6.72,GrieBr00
Jim Harbaugh,QB,36.283,2000-10-01,NFL,SDG,@,STL,L 31-57,5,5,Sun,27,40,67.50,348,2,1,100.8,3,15,8.70,8.58,HarbJi00
Brad Johnson,QB,32.018,2000-10-01,NFL,WAS,,TAM,W 20-17,5,5,Sun,20,32,62.50,207,1,0,91.5,3,22,6.47,7.09,JohnBr00
Rob Johnson,QB,27.197,2000-10-01,NFL,BUF,,IND,L 16-18,4,5,Sun,21,32,65.63,246,1,0,99.2,4,31,7.69,8.31,JohnRo00
Danny Kanell,QB,26.315,2000-10-01,NFL,ATL,@,PHI,L 10-38,5,5,Sun,1,1,100.00,5,0,0,87.5,0,0,5.00,5.00,KaneDa00
Shaun King,QB,23.125,2000-10-01,NFL,TAM,@,WAS,L 17-20,5,5,Sun,19,38,50.00,202,1,1,63.7,4,19,5.32,4.66,KingSh00
Peyton Manning,QB,24.191,2000-10-01,NFL,IND,@,BUF,W 18-16,4,5,Sun,16,27,59.26,187,2,1,89.6,1,3,6.93,6.74,MannPe00
Jamie Martin,QB,30.236,2000-10-01,NFL,JAX,,PIT,L 13-24,5,5,Sun,8,13,61.54,88,1,0,107.2,0,0,6.77,8.31,MartJa00
Donovan McNabb,QB,23.311,2000-10-01,NFL,PHI,,ATL,W 38-10,5,5,Sun,30,44,68.18,311,2,1,94.0,1,4,7.07,6.95,McNaDo00
Steve McNair,QB,27.230,2000-10-01,NFL,TEN,,NYG,W 28-14,4,5,Sun,24,35,68.57,293,3,0,122.7,2,9,8.37,10.09,McNaSt00
Cade McNown,QB,23.263,2000-10-01,NFL,CHI,@,GNB,W 27-24,5,5,Sun,11,20,55.00,203,2,0,123.5,5,11,10.15,12.15,McNoCa00
Doug Pederson,QB,32.244,2000-10-01,NFL,CLE,,BAL,L 0-12,5,5,Sun,1,1,100.00,4,0,0,83.3,0,0,4.00,4.00,PedeDo00
Jake Plummer,QB,25.287,2000-10-01,NFL,ARI,@,SFO,L 20-27,4,5,Sun,24,41,58.54,239,1,0,83.3,0,0,5.83,6.32,PlumJa00
Torrance Small,WR,30.027,2000-10-01,NFL,PHI,,ATL,W 38-10,5,5,Sun,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,SmalTo00
Akili Smith,QB,25.041,2000-10-01,NFL,CIN,,MIA,L 16-31,4,5,Sun,20,38,52.63,178,1,0,74.2,3,19,4.68,5.21,SmitAk00
Kordell Stewart,QB,27.351,2000-10-01,NFL,PIT,@,JAX,W 24-13,4,5,Sun,10,16,62.50,132,0,1,62.5,2,9,8.25,5.44,StewKo00
Kurt Warner*,QB,29.101,2000-10-01,NFL,STL,,SDG,W 57-31,5,5,Sun,24,30,80.00,390,4,0,158.3,2,14,13.00,15.67,WarnKu00
Elvis Grbac,QB,30.050,2000-10-02,NFL,KAN,,SEA,W 24-17,5,5,Mon,16,27,59.26,256,2,0,115.7,2,14,9.48,10.96,GrbaEl00
Jon Kitna,QB,28.011,2000-10-02,NFL,SEA,@,KAN,L 17-24,5,5,Mon,17,28,60.71,140,1,1,70.5,5,37,5.00,4.11,KitnJo00
Tony Banks,QB,27.186,2000-10-08,NFL,BAL,@,JAX,W 15-10,6,6,Sun,17,39,43.59,154,0,0,54.9,2,16,3.95,3.95,BankTo00
Charlie Batch,QB,25.308,2000-10-08,NFL,DET,,GNB,W 31-24,6,6,Sun,13,26,50.00,199,3,1,98.1,3,20,7.65,8.23,BatcCh00
Steve Beuerlein,QB,35.215,2000-10-08,NFL,CAR,,SEA,W 26-3,5,6,Sun,27,39,69.23,332,2,1,101.7,2,10,8.51,8.38,BeueSt00
Michael Bishop,QB,24.146,2000-10-08,NFL,NWE,,IND,W 24-16,6,6,Sun,1,1,100.00,44,1,0,158.3,0,0,44.00,64.00,BishMi00
Jeff Blake,QB,29.309,2000-10-08,NFL,NOR,@,CHI,W 31-10,5,6,Sun,18,25,72.00,232,3,1,123.7,2,15,9.28,9.88,BlakJe00
Drew Bledsoe,QB,28.237,2000-10-08,NFL,NWE,,IND,W 24-16,6,6,Sun,15,23,65.22,142,2,0,111.1,3,21,6.17,7.91,BledDr00
Mark Brunell,QB,30.021,2000-10-08,NFL,JAX,,BAL,L 10-15,6,6,Sun,18,28,64.29,167,0,2,50.7,3,7,5.96,2.75,BrunMa00
Chris Chandler,QB,34.362,2000-10-08,NFL,ATL,,NYG,L 6-13,6,6,Sun,8,12,66.67,89,0,1,53.8,1,9,7.42,3.67,ChanCh00
Kerry Collins,QB,27.283,2000-10-08,NFL,NYG,@,ATL,W 13-6,6,6,Sun,14,25,56.00,151,0,2,40.6,0,0,6.04,2.44,CollKe00
Tim Couch,QB,23.069,2000-10-08,NFL,CLE,@,ARI,L 21-29,6,6,Sun,16,22,72.73,138,0,0,88.8,1,2,6.27,6.27,CoucTi00
Brett Favre*,QB,30.364,2000-10-08,NFL,GNB,@,DET,L 24-31,6,6,Sun,27,43,62.79,293,2,3,69.2,4,23,6.81,4.60,FavrBr00
Jay Fiedler,QB,28.284,2000-10-08,NFL,MIA,,BUF,W 22-13,6,6,Sun,14,24,58.33,142,1,1,71.9,1,8,5.92,4.88,FiedJa00
Doug Flutie,QB,37.351,2000-10-08,NFL,BUF,@,MIA,L 13-22,5,6,Sun,3,6,50.00,44,0,1,34.7,1,4,7.33,-0.17,FlutDo00
Rich Gannon,QB,34.293,2000-10-08,NFL,OAK,@,SFO,W 34-28,5,6,Sun,21,43,48.84,310,2,1,78.6,1,3,7.21,7.09,GannRi00
Jeff Garcia,QB,30.227,2000-10-08,NFL,SFO,,OAK,L 28-34,6,6,Sun,28,41,68.29,336,4,0,125.7,0,0,8.20,10.15,GarcJe00
Brian Griese,QB,25.204,2000-10-08,NFL,DEN,@,SDG,W 21-7,6,6,Sun,27,40,67.50,235,3,0,107.8,2,27,5.88,7.38,GrieBr00
Jim Harbaugh,QB,36.290,2000-10-08,NFL,SDG,,DEN,L 7-21,6,6,Sun,18,43,41.86,237,1,3,38.6,4,25,5.51,2.84,HarbJi00
Brock Huard,QB,24.176,2000-10-08,NFL,SEA,@,CAR,L 3-26,6,6,Sun,19,34,55.88,172,0,0,69.7,3,26,5.06,5.06,HuarBr00
Brad Johnson,QB,32.025,2000-10-08,NFL,WAS,@,PHI,W 17-14,6,6,Sun,25,36,69.44,289,0,1,81.8,3,23,8.03,6.78,JohnBr00
Lee Johnson,P,38.316,2000-10-08,NFL,NWE,,IND,W 24-16,6,6,Sun,1,1,100.00,18,0,0,118.7,0,0,18.00,18.00,johnslee01
Rob Johnson,QB,27.204,2000-10-08,NFL,BUF,@,MIA,L 13-22,5,6,Sun,11,26,42.31,178,0,0,65.9,5,40,6.85,6.85,JohnRo00
Danny Kanell,QB,26.322,2000-10-08,NFL,ATL,,NYG,L 6-13,6,6,Sun,15,35,42.86,166,0,1,45.7,3,21,4.74,3.46,KaneDa00
Ray Lucas,QB,28.063,2000-10-08,NFL,NYJ,,PIT,L 3-20,5,6,Sun,13,25,52.00,99,0,2,28.6,1,5,3.96,0.36,LucaRa00
Peyton Manning,QB,24.198,2000-10-08,NFL,IND,@,NWE,L 16-24,5,6,Sun,31,54,57.41,334,1,3,58.7,2,10,6.19,4.06,MannPe00
Jamie Martin,QB,30.243,2000-10-08,NFL,JAX,,BAL,L 10-15,6,6,Sun,11,15,73.33,93,0,1,61.3,0,0,6.20,3.20,MartJa00
Donovan McNabb,QB,23.318,2000-10-08,NFL,PHI,,WAS,L 14-17,6,6,Sun,17,34,50.00,186,2,2,61.6,2,11,5.47,4.00,McNaDo00
Steve McNair,QB,27.237,2000-10-08,NFL,TEN,@,CIN,W 23-14,5,6,Sun,19,31,61.29,230,1,1,81.4,2,16,7.42,6.61,McNaSt00
Cade McNown,QB,23.270,2000-10-08,NFL,CHI,,NOR,L 10-31,6,6,Sun,18,37,48.65,202,0,3,31.6,5,29,5.46,1.81,McNoCa00
Brian Mitchell,RB,32.051,2000-10-08,NFL,PHI,,WAS,L 14-17,6,6,Sun,1,1,100.00,21,0,0,118.7,0,0,21.00,21.00,MitcBr00
Jake Plummer,QB,25.294,2000-10-08,NFL,ARI,,CLE,W 29-21,5,6,Sun,17,30,56.67,171,2,0,95.3,1,2,5.70,7.03,PlumJa00
Akili Smith,QB,25.048,2000-10-08,NFL,CIN,,TEN,L 14-23,5,6,Sun,10,23,43.48,85,0,0,53.7,1,1,3.70,3.70,SmitAk00
Kordell Stewart,QB,27.358,2000-10-08,NFL,PIT,@,NYJ,W 20-3,5,6,Sun,17,26,65.38,140,1,0,91.8,1,3,5.38,6.15,StewKo00
Vinny Testaverde,QB,36.330,2000-10-08,NFL,NYJ,,PIT,L 3-20,5,6,Sun,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,TestVi00
Mike Alstott,FB,26.293,2000-10-09,NFL,TAM,@,MIN,L 23-30,6,6,Mon,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,AlstMi00
Daunte Culpepper,QB,23.255,2000-10-09,NFL,MIN,,TAM,W 30-23,5,6,Mon,15,19,78.95,231,2,1,130.5,6,24,12.16,11.89,CulpDa00
Shaun King,QB,23.133,2000-10-09,NFL,TAM,@,MIN,L 23-30,6,6,Mon,26,40,65.00,295,0,0,87.0,2,12,7.38,7.38,KingSh00
Troy Aikman*,QB,33.329,2000-10-15,NFL,DAL,@,NYG,L 14-19,6,7,Sun,22,42,52.38,211,1,5,35.0,2,18,5.02,0.14,AikmTr00
Tony Banks,QB,27.193,2000-10-15,NFL,BAL,@,WAS,L 3-10,7,7,Sun,16,27,59.26,135,0,1,56.9,3,27,5.00,3.33,BankTo00
Steve Beuerlein,QB,35.222,2000-10-15,NFL,CAR,@,NOR,L 6-24,6,7,Sun,15,28,53.57,172,0,1,57.4,6,29,6.14,4.54,BeueSt00
Michael Bishop,QB,24.153,2000-10-15,NFL,NWE,,NYJ,L 17-34,7,7,Sun,2,6,33.33,36,0,1,15.3,0,0,6.00,-1.50,BishMi00
Jeff Blake,QB,29.316,2000-10-15,NFL,NOR,,CAR,W 24-6,6,7,Sun,11,23,47.83,161,1,0,85.6,1,13,7.00,7.87,BlakJe00
Drew Bledsoe,QB,28.244,2000-10-15,NFL,NWE,,NYJ,L 17-34,7,7,Sun,16,35,45.71,208,0,3,29.2,7,46,5.94,2.09,BledDr00
Chris Chandler,QB,35.003,2000-10-15,NFL,ATL,@,STL,L 29-45,7,7,Sun,18,30,60.00,220,2,1,91.0,3,22,7.33,7.17,ChanCh00
Kerry Collins,QB,27.290,2000-10-15,NFL,NYG,,DAL,W 19-14,7,7,Sun,14,25,56.00,119,1,0,81.9,2,11,4.76,5.56,CollKe00
Tim Couch,QB,23.076,2000-10-15,NFL,CLE,@,DEN,L 10-44,7,7,Sun,24,40,60.00,266,1,3,56.9,5,47,6.65,3.78,CoucTi00
Daunte Culpepper,QB,23.261,2000-10-15,NFL,MIN,@,CHI,W 28-16,6,7,Sun,15,26,57.69,198,3,0,120.4,3,21,7.62,9.92,CulpDa00
Brett Favre*,QB,31.005,2000-10-15,NFL,GNB,,SFO,W 31-28,7,7,Sun,20,27,74.07,266,1,0,117.2,2,20,9.85,10.59,FavrBr00
Doug Flutie,QB,37.358,2000-10-15,NFL,BUF,,SDG,W 27-24,6,7,Sun,2,3,66.67,30,0,0,99.3,0,0,10.00,10.00,FlutDo00
Gus Frerotte,QB,29.076,2000-10-15,NFL,DEN,,CLE,W 44-10,7,7,Sun,3,6,50.00,17,0,0,56.2,0,0,2.83,2.83,FrerGu00
Rich Gannon,QB,34.300,2000-10-15,NFL,OAK,@,KAN,W 20-17,6,7,Sun,28,33,84.85,244,2,0,117.7,2,14,7.39,8.61,GannRi00
Jeff Garcia,QB,30.234,2000-10-15,NFL,SFO,@,GNB,L 28-31,7,7,Sun,27,42,64.29,336,4,0,120.7,2,17,8.00,9.90,GarcJe00
Kent Graham,QB,31.349,2000-10-15,NFL,PIT,,CIN,W 15-0,6,7,Sun,13,33,39.39,173,1,0,66.9,1,2,5.24,5.85,GrahKe00
Elvis Grbac,QB,30.063,2000-10-15,NFL,KAN,,OAK,L 17-20,6,7,Sun,23,40,57.50,288,2,0,96.7,1,0,7.20,8.20,GrbaEl00
Brian Griese,QB,25.211,2000-10-15,NFL,DEN,,CLE,W 44-10,7,7,Sun,19,34,55.88,336,3,0,119.2,0,0,9.88,11.65,GrieBr00
Jim Harbaugh,QB,36.297,2000-10-15,NFL,SDG,@,BUF,L 24-27,7,7,Sun,21,33,63.64,287,2,2,86.3,3,28,8.70,7.18,HarbJi00
Brock Huard,QB,24.183,2000-10-15,NFL,SEA,,IND,L 24-37,7,7,Sun,19,26,73.08,226,3,1,121.6,5,27,8.69,9.27,HuarBr00
Brad Johnson,QB,32.032,2000-10-15,NFL,WAS,,BAL,W 10-3,7,7,Sun,18,27,66.67,158,0,1,66.6,1,13,5.85,4.19,JohnBr00
Rob Johnson,QB,27.211,2000-10-15,NFL,BUF,,SDG,W 27-24,6,7,Sun,29,47,61.70,321,1,1,80.2,4,22,6.83,6.30,JohnRo00
Jon Kitna,QB,28.024,2000-10-15,NFL,SEA,,IND,L 24-37,7,7,Sun,5,6,83.33,57,0,0,106.2,1,4,9.50,9.50,KitnJo00
Jeff Lewis,QB,27.181,2000-10-15,NFL,CAR,@,NOR,L 6-24,6,7,Sun,0,3,0.00,0,0,0,39.6,2,12,0.00,0.00,LewiJe01
Peyton Manning,QB,24.205,2000-10-15,NFL,IND,@,SEA,W 37-24,6,7,Sun,20,30,66.67,281,1,0,107.8,1,1,9.37,10.03,MannPe00
Donovan McNabb,QB,23.325,2000-10-15,NFL,PHI,@,ARI,W 33-14,7,7,Sun,24,34,70.59,226,1,0,98.4,3,7,6.65,7.24,McNaDo00
Cade McNown,QB,23.277,2000-10-15,NFL,CHI,,MIN,L 16-28,7,7,Sun,19,33,57.58,210,1,0,86.7,2,14,6.36,6.97,McNoCa00
Brian Mitchell,RB,32.058,2000-10-15,NFL,PHI,@,ARI,W 33-14,7,7,Sun,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,MitcBr00
Scott Mitchell,QB,32.287,2000-10-15,NFL,CIN,@,PIT,L 0-15,6,7,Sun,4,16,25.00,39,0,2,0.0,1,4,2.44,-3.19,MitcSc00
Moses Moreno,QB,25.040,2000-10-15,NFL,SDG,@,BUF,L 24-27,7,7,Sun,0,1,0.00,0,0,0,39.6,1,8,0.00,0.00,MoreMo00
Jake Plummer,QB,25.301,2000-10-15,NFL,ARI,,PHI,L 14-33,6,7,Sun,18,30,60.00,213,2,2,76.1,1,6,7.10,5.43,PlumJa00
Akili Smith,QB,25.055,2000-10-15,NFL,CIN,@,PIT,L 0-15,6,7,Sun,10,20,50.00,97,0,0,64.0,3,20,4.85,4.85,SmitAk00
Vinny Testaverde,QB,36.337,2000-10-15,NFL,NYJ,@,NWE,W 34-17,6,7,Sun,15,23,65.22,139,0,0,81.6,3,9,6.04,6.04,TestVi00
Kurt Warner*,QB,29.115,2000-10-15,NFL,STL,,ATL,W 45-29,6,7,Sun,24,40,60.00,313,3,1,99.3,3,11,7.83,8.20,WarnKu00
Ricky Williams,RB,23.147,2000-10-15,NFL,NOR,,CAR,W 24-6,6,7,Sun,1,1,100.00,34,0,0,118.7,0,0,34.00,34.00,WillRi00
Spergon Wynn,QB,22.066,2000-10-15,NFL,CLE,@,DEN,L 10-44,7,7,Sun,2,5,40.00,21,0,0,52.9,0,0,4.20,4.20,WynnSp00
Mark Brunell,QB,30.029,2000-10-16,NFL,JAX,@,TEN,L 13-27,7,7,Mon,18,27,66.67,196,0,0,87.9,5,35,7.26,7.26,BrunMa00
Steve McNair,QB,27.245,2000-10-16,NFL,TEN,,JAX,W 27-13,6,7,Mon,13,21,61.90,234,2,0,131.8,0,0,11.14,13.05,McNaSt00
Charlie Batch,QB,25.319,2000-10-19,NFL,DET,@,TAM,W 28-14,7,8,Thu,13,31,41.94,144,0,0,56.4,7,37,4.65,4.65,BatcCh00
Shaun King,QB,23.143,2000-10-19,NFL,TAM,,DET,L 14-28,7,8,Thu,17,34,50.00,149,0,3,25.2,0,0,4.38,0.41,KingSh00
Troy Aikman*,QB,33.336,2000-10-22,NFL,DAL,,ARI,W 48-7,7,8,Sun,9,15,60.00,154,2,0,134.4,1,7,10.27,12.93,AikmTr00
Tony Banks,QB,27.200,2000-10-22,NFL,BAL,,TEN,L 6-14,8,8,Sun,17,32,53.13,229,0,3,37.1,3,24,7.16,2.94,BankTo00
Steve Beuerlein,QB,35.229,2000-10-22,NFL,CAR,,SFO,W 34-16,7,8,Sun,28,44,63.64,309,3,0,107.1,3,17,7.02,8.39,BeueSt00
Jeff Blake,QB,29.323,2000-10-22,NFL,NOR,@,ATL,W 21-19,7,8,Sun,19,31,61.29,209,0,1,67.8,1,3,6.74,5.29,BlakJe00
Drew Bledsoe,QB,28.251,2000-10-22,NFL,NWE,@,IND,L 23-30,8,8,Sun,23,34,67.65,231,1,0,96.6,0,0,6.79,7.38,BledDr00
Mark Brunell,QB,30.035,2000-10-22,NFL,JAX,,WAS,L 16-35,8,8,Sun,21,42,50.00,271,1,2,58.7,6,32,6.45,4.79,BrunMa00
Chris Chandler,QB,35.010,2000-10-22,NFL,ATL,,NOR,L 19-21,8,8,Sun,15,20,75.00,240,2,0,147.9,6,37,12.00,14.00,ChanCh00
Daunte Culpepper,QB,23.268,2000-10-22,NFL,MIN,,BUF,W 31-27,7,8,Sun,17,29,58.62,251,3,1,107.1,0,0,8.66,9.17,CulpDa00
Trent Dilfer,QB,28.223,2000-10-22,NFL,BAL,,TEN,L 6-14,8,8,Sun,7,13,53.85,58,0,1,33.5,2,11,4.46,1.00,DilfTr00
Doug Flutie,QB,37.365,2000-10-22,NFL,BUF,@,MIN,L 27-31,7,8,Sun,28,43,65.12,294,2,0,100.3,1,8,6.84,7.77,FlutDo00
Rich Gannon,QB,34.307,2000-10-22,NFL,OAK,,SEA,W 31-3,7,8,Sun,15,22,68.18,176,3,1,112.9,1,2,8.00,8.68,GannRi00
Jeff Garcia,QB,30.241,2000-10-22,NFL,SFO,@,CAR,L 16-34,8,8,Sun,25,39,64.10,307,2,1,94.7,3,24,7.87,7.74,GarcJe00
Kent Graham,QB,31.356,2000-10-22,NFL,PIT,,CLE,W 22-0,7,8,Sun,3,12,25.00,46,0,0,43.1,1,5,3.83,3.83,GrahKe00
Elvis Grbac,QB,30.070,2000-10-22,NFL,KAN,,STL,W 54-34,7,8,Sun,18,30,60.00,266,2,0,111.2,2,13,8.87,10.20,GrbaEl00
Trent Green,QB,30.105,2000-10-22,NFL,STL,@,KAN,L 34-54,7,8,Sun,15,21,71.43,205,3,1,122.0,2,14,9.76,10.48,GreeTr00
Brian Griese,QB,25.218,2000-10-22,NFL,DEN,@,CIN,L 21-31,8,8,Sun,30,45,66.67,365,2,1,97.0,2,7,8.11,8.00,GrieBr00
Brock Huard,QB,24.190,2000-10-22,NFL,SEA,@,OAK,L 3-31,8,8,Sun,4,12,33.33,64,0,1,17.4,1,2,5.33,1.58,HuarBr00
Brad Johnson,QB,32.039,2000-10-22,NFL,WAS,@,JAX,W 35-16,8,8,Sun,16,24,66.67,269,3,1,126.6,0,0,11.21,11.83,JohnBr00
Jon Kitna,QB,28.031,2000-10-22,NFL,SEA,@,OAK,L 3-31,8,8,Sun,11,18,61.11,85,0,0,72.7,1,1,4.72,4.72,KitnJo00
Jermaine Lewis,WR,26.006,2000-10-22,NFL,BAL,,TEN,L 6-14,8,8,Sun,1,1,100.00,3,0,0,79.2,0,0,3.00,3.00,LewiJe00
Peyton Manning,QB,24.212,2000-10-22,NFL,IND,,NWE,W 30-23,7,8,Sun,16,20,80.00,268,3,0,158.3,0,0,13.40,16.40,MannPe00
Donovan McNabb,QB,23.332,2000-10-22,NFL,PHI,,CHI,W 13-9,8,8,Sun,22,35,62.86,207,1,1,76.7,1,6,5.91,5.20,McNaDo00
Steve McNair,QB,27.251,2000-10-22,NFL,TEN,@,BAL,W 14-6,7,8,Sun,11,21,52.38,101,1,1,61.8,0,0,4.81,3.62,McNaSt00
Cade McNown,QB,23.284,2000-10-22,NFL,CHI,@,PHI,L 9-13,8,8,Sun,6,9,66.67,49,0,0,80.3,2,13,5.44,5.44,McNoCa00
Jim Miller,QB,29.256,2000-10-22,NFL,CHI,@,PHI,L 9-13,8,8,Sun,14,34,41.18,128,0,1,39.8,1,4,3.76,2.44,MillJi00
Scott Mitchell,QB,32.294,2000-10-22,NFL,CIN,,DEN,W 31-21,7,8,Sun,0,5,0.00,0,0,0,39.6,1,9,0.00,0.00,MitcSc00
Warren Moon*,QB,43.339,2000-10-22,NFL,KAN,,STL,W 54-34,7,8,Sun,3,3,100.00,78,1,0,158.3,0,0,26.00,32.67,MoonWa00
Sylvester Morris,WR,23.016,2000-10-22,NFL,KAN,,STL,W 54-34,7,8,Sun,1,1,100.00,31,0,0,118.7,0,0,31.00,31.00,MorrSy00
Doug Pederson,QB,32.265,2000-10-22,NFL,CLE,@,PIT,L 0-22,8,8,Sun,9,20,45.00,61,0,3,12.7,1,8,3.05,-3.70,PedeDo00
Jake Plummer,QB,25.308,2000-10-22,NFL,ARI,@,DAL,L 7-48,7,8,Sun,20,31,64.52,180,0,3,40.5,1,13,5.81,1.45,PlumJa00
Akili Smith,QB,25.062,2000-10-22,NFL,CIN,,DEN,W 31-21,7,8,Sun,2,9,22.22,34,0,0,42.8,1,11,3.78,3.78,SmitAk00
Kordell Stewart,QB,28.006,2000-10-22,NFL,PIT,,CLE,W 22-0,7,8,Sun,7,13,53.85,74,0,0,70.7,2,10,5.69,5.69,StewKo00
Kurt Warner*,QB,29.122,2000-10-22,NFL,STL,@,KAN,L 34-54,7,8,Sun,15,25,60.00,185,1,2,62.9,2,14,7.40,4.60,WarnKu00
Spergon Wynn,QB,22.073,2000-10-22,NFL,CLE,@,PIT,L 0-22,8,8,Sun,1,3,33.33,2,0,0,42.4,0,0,0.67,0.67,WynnSp00
Jay Fiedler,QB,28.299,2000-10-23,NFL,MIA,@,NYJ,L 37-40,7,8,Mon,16,35,45.71,250,2,3,53.3,1,13,7.14,4.43,FiedJa00
Vinny Testaverde,QB,36.345,2000-10-23,NFL,NYJ,,MIA,W 40-37,7,8,Mon,36,59,61.02,378,5,3,86.7,1,2,6.41,5.81,TestVi00
Troy Aikman*,QB,33.343,2000-10-29,NFL,DAL,,JAX,L 17-23,8,9,Sun,4,5,80.00,43,1,0,142.1,0,0,8.60,12.60,AikmTr00
Charlie Batch,QB,25.329,2000-10-29,NFL,DET,@,IND,L 18-30,8,9,Sun,18,39,46.15,190,1,2,48.0,3,16,4.87,3.08,BatcCh00
Steve Beuerlein,QB,35.236,2000-10-29,NFL,CAR,@,ATL,L 12-13,8,9,Sun,21,41,51.22,202,0,3,34.8,5,23,4.93,1.63,BeueSt00
Jeff Blake,QB,29.330,2000-10-29,NFL,NOR,@,ARI,W 21-10,8,9,Sun,16,26,61.54,167,1,1,76.9,2,9,6.42,5.46,BlakJe00
Mark Brunell,QB,30.042,2000-10-29,NFL,JAX,@,DAL,W 23-17,9,9,Sun,20,24,83.33,231,3,0,146.4,0,0,9.63,12.13,BrunMa00
Chris Chandler,QB,35.017,2000-10-29,NFL,ATL,,CAR,W 13-12,9,9,Sun,19,29,65.52,191,0,2,55.4,1,7,6.59,3.48,ChanCh00
Kerry Collins,QB,27.304,2000-10-29,NFL,NYG,,PHI,W 24-7,8,9,Sun,22,37,59.46,253,1,0,89.1,3,21,6.84,7.38,CollKe00
Daunte Culpepper,QB,23.275,2000-10-29,NFL,MIN,@,TAM,L 13-41,8,9,Sun,29,53,54.72,313,1,2,62.9,2,11,5.91,4.58,CulpDa00
Randall Cunningham,QB,37.216,2000-10-29,NFL,DAL,,JAX,L 17-23,8,9,Sun,13,20,65.00,177,0,1,72.3,2,13,8.85,6.60,CunnRa00
Trent Dilfer,QB,28.230,2000-10-29,NFL,BAL,,PIT,L 6-9,9,9,Sun,12,25,48.00,152,0,1,50.7,3,13,6.08,4.28,DilfTr00
Brett Favre*,QB,31.019,2000-10-29,NFL,GNB,@,MIA,L 20-28,8,9,Sun,21,34,61.76,194,0,1,65.1,2,8,5.71,4.38,FavrBr00
Jay Fiedler,QB,28.305,2000-10-29,NFL,MIA,,GNB,W 28-20,8,9,Sun,16,25,64.00,158,1,0,95.1,1,2,6.32,7.12,FiedJa00
Doug Flutie,QB,38.006,2000-10-29,NFL,BUF,,NYJ,W 23-20,8,9,Sun,18,35,51.43,253,0,0,75.1,1,1,7.23,7.23,FlutDo00
Rich Gannon,QB,34.314,2000-10-29,NFL,OAK,@,SDG,W 15-13,8,9,Sun,16,35,45.71,156,0,1,46.8,1,11,4.46,3.17,GannRi00
Jeff Garcia,QB,30.248,2000-10-29,NFL,SFO,,STL,L 24-34,9,9,Sun,26,44,59.09,243,2,0,89.5,2,10,5.52,6.43,GarcJe00
Elvis Grbac,QB,30.077,2000-10-29,NFL,KAN,@,SEA,W 24-19,8,9,Sun,22,35,62.86,342,3,3,88.0,1,8,9.77,7.63,GrbaEl00
Trent Green,QB,30.112,2000-10-29,NFL,STL,@,SFO,W 34-24,8,9,Sun,22,39,56.41,310,2,1,88.6,2,12,7.95,7.82,GreeTr00
Jim Harbaugh,QB,36.311,2000-10-29,NFL,SDG,,OAK,L 13-15,8,9,Sun,25,35,71.43,222,2,1,95.2,3,27,6.34,6.20,HarbJi00
Shaun King,QB,23.153,2000-10-29,NFL,TAM,,MIN,W 41-13,8,9,Sun,16,23,69.57,267,4,0,148.0,1,6,11.61,15.09,KingSh00
Jon Kitna,QB,28.038,2000-10-29,NFL,SEA,,KAN,L 19-24,9,9,Sun,26,42,61.90,224,2,3,62.0,3,16,5.33,3.07,KitnJo00
Peyton Manning,QB,24.219,2000-10-29,NFL,IND,,DET,W 30-18,8,9,Sun,22,33,66.67,288,3,2,99.1,1,7,8.73,7.82,MannPe00
Donovan McNabb,QB,23.339,2000-10-29,NFL,PHI,@,NYG,L 7-24,9,9,Sun,10,31,32.26,129,1,1,43.6,4,9,4.16,3.35,McNaDo00
Doug Pederson,QB,32.272,2000-10-29,NFL,CLE,,CIN,L 3-12,9,9,Sun,6,16,37.50,65,0,0,50.3,0,0,4.06,4.06,PedeDo00
Jake Plummer,QB,25.315,2000-10-29,NFL,ARI,,NOR,L 10-21,8,9,Sun,26,47,55.32,289,1,2,63.2,3,20,6.15,4.66,PlumJa00
Akili Smith,QB,25.069,2000-10-29,NFL,CIN,@,CLE,W 12-3,8,9,Sun,7,20,35.00,84,0,1,27.9,4,23,4.20,1.95,SmitAk00
Kordell Stewart,QB,28.013,2000-10-29,NFL,PIT,@,BAL,W 9-6,8,9,Sun,9,18,50.00,133,1,0,93.1,5,22,7.39,8.50,StewKo00
Vinny Testaverde,QB,36.351,2000-10-29,NFL,NYJ,@,BUF,L 20-23,8,9,Sun,28,38,73.68,293,2,2,91.2,1,7,7.71,6.39,TestVi00
Spergon Wynn,QB,22.080,2000-10-29,NFL,CLE,,CIN,L 3-12,9,9,Sun,7,16,43.75,82,0,1,33.9,2,19,5.13,2.31,WynnSp00
