Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,XP Made,XP Att,XP %,FG Made,FG Att,FG %,2PM,Sfty,TD,Pts,unique_id
Phil Dawson,K,41.239,2016-09-18,NFL,SFO,@,CAR,L 27-46,2,2,Sun,3,3,100.0,2,2,100.0,,,0,9,dawsophi01
Andrew Franks,K,23.251,2016-09-18,NFL,MIA,@,NWE,L 24-31,2,2,Sun,3,3,100.0,1,1,100.0,,,0,6,FranAn01
Graham Gano,K,29.162,2016-09-18,NFL,CAR,,SFO,W 46-27,2,2,Sun,4,5,80.0,4,4,100.0,,,0,16,GanoGr44
Stephen Gostkowski,K,32.234,2016-09-18,NFL,NWE,,MIA,W 31-24,2,2,Sun,4,4,100.0,1,2,50.0,,,0,7,GostSt20
Stephen Hauschka,K,31.081,2016-09-18,NFL,SEA,@,LAR,L 3-9,2,2,Sun,,,,1,1,100.0,,,0,3,HausSt00
Dustin Hopkins,K,25.353,2016-09-18,NFL,WAS,,DAL,L 23-27,2,2,Sun,2,2,100.0,3,3,100.0,,,0,11,HopkDu00
Sebastian Janikowski,K,38.200,2016-09-18,NFL,OAK,,ATL,L 28-35,2,2,Sun,4,4,100.0,,1,0.0,,,0,4,janikseb01
Josh Lambo,K,25.304,2016-09-18,NFL,SDG,,JAX,W 38-14,2,2,Sun,5,5,100.0,1,1,100.0,,,0,8,LambJo00
Wil Lutz,K,22.073,2016-09-18,NFL,NOR,@,NYG,L 13-16,2,2,Sun,1,1,100.0,2,3,66.7,,,0,7,LutzWi00
Brandon McManus,K,25.055,2016-09-18,NFL,DEN,,IND,W 34-20,2,2,Sun,2,2,100.0,4,5,80.0,,,0,14,McMaBr01
Patrick Murray,K,25.088,2016-09-18,NFL,CLE,,BAL,L 20-25,2,2,Sun,2,3,66.7,,1,0.0,,,0,2,MurrPa01
Jason Myers,K,25.129,2016-09-18,NFL,JAX,@,SDG,L 14-38,2,2,Sun,2,2,100.0,,1,0.0,,,0,2,MyerJa00
Nick Novak,K,35.028,2016-09-18,NFL,HOU,,KAN,W 19-12,2,2,Sun,1,1,100.0,4,5,80.0,,,0,13,novaknic01
Mike Nugent,K,34.200,2016-09-18,NFL,CIN,@,PIT,L 16-24,2,2,Sun,1,1,100.0,3,3,100.0,,,0,10,nugenmik01
Matt Prater,K,32.039,2016-09-18,NFL,DET,,TEN,L 15-16,2,2,Sun,1,1,100.0,2,2,100.0,,,0,7,PratMa20
Cairo Santos,K,24.311,2016-09-18,NFL,KAN,@,HOU,L 12-19,2,2,Sun,,,,4,4,100.0,,,0,12,SantCa01
Ryan Succop,K,29.365,2016-09-18,NFL,TEN,@,DET,W 16-15,2,2,Sun,1,1,100.0,1,2,50.0,,,0,4,SuccRy44
Justin Tucker,K,26.302,2016-09-18,NFL,BAL,@,CLE,W 25-20,2,2,Sun,2,2,100.0,3,3,100.0,,,0,11,TuckJu00
Adam Vinatieri,K,43.265,2016-09-18,NFL,IND,@,DEN,L 20-34,2,2,Sun,2,2,100.0,2,2,100.0,,,0,8,vinatada01
Blair Walsh,K,26.254,2016-09-18,NFL,MIN,,GNB,W 17-14,2,2,Sun,2,2,100.0,1,1,100.0,,,0,5,WalsBl00
Greg Zuerlein,K,28.266,2016-09-18,NFL,LAR,,SEA,W 9-3,2,2,Sun,,,,3,3,100.0,,,0,9,ZuerGr00
Connor Barth,K,30.161,2016-09-19,NFL,CHI,,PHI,L 14-29,2,2,Mon,2,2,100.0,,1,0.0,,,0,2,barthco01
Caleb Sturgis,K,27.041,2016-09-19,NFL,PHI,@,CHI,W 29-14,2,2,Mon,2,3,66.7,3,3,100.0,,,0,11,SturCa00
Stephen Gostkowski,K,32.238,2016-09-22,NFL,NWE,,HOU,W 27-0,3,3,Thu,3,3,100.0,2,2,100.0,,,0,9,GostSt20
Roberto Aguayo,K,22.131,2016-09-25,NFL,TAM,,LAR,L 32-37,3,3,Sun,2,3,66.7,,1,0.0,,,0,2,AguaRo00
Dan Bailey,K,28.243,2016-09-25,NFL,DAL,,CHI,W 31-17,3,3,Sun,4,4,100.0,1,2,50.0,,,0,7,BailDa00
Connor Barth,K,30.167,2016-09-25,NFL,CHI,@,DAL,L 17-31,3,3,Sun,2,2,100.0,1,1,100.0,,,0,5,barthco01
Chris Boswell,K,25.193,2016-09-25,NFL,PIT,@,PHI,L 3-34,3,3,Sun,,,,1,2,50.0,,,0,3,BoswCh00
Josh Brown,K,37.149,2016-09-25,NFL,NYG,,WAS,L 27-29,3,3,Sun,3,3,100.0,2,2,100.0,,,0,9,brownjos01
Dan Carpenter,K,30.305,2016-09-25,NFL,BUF,,ARI,W 33-18,3,3,Sun,3,4,75.0,2,2,100.0,,,0,9,CarpDa44
Chandler Catanzaro,K,25.212,2016-09-25,NFL,ARI,@,BUF,L 18-33,3,3,Sun,1,1,100.0,1,1,100.0,,,0,4,CataCh00
Mason Crosby,K,32.022,2016-09-25,NFL,GNB,,DET,W 34-27,3,3,Sun,4,4,100.0,2,2,100.0,,,0,10,CrosMa20
Phil Dawson,K,41.246,2016-09-25,NFL,SFO,@,SEA,L 18-37,3,3,Sun,1,1,100.0,1,2,50.0,,,0,4,dawsophi01
Nick Folk,K,31.325,2016-09-25,NFL,NYJ,@,KAN,L 3-24,3,3,Sun,,,,1,1,100.0,,,0,3,FolkNi20
Andrew Franks,K,23.258,2016-09-25,NFL,MIA,,CLE,W 30-24,3,3,Sun,3,3,100.0,1,1,100.0,,,0,6,FranAn01
Graham Gano,K,29.169,2016-09-25,NFL,CAR,,MIN,L 10-22,3,3,Sun,1,1,100.0,1,2,50.0,,,0,4,GanoGr44
Stephen Hauschka,K,31.088,2016-09-25,NFL,SEA,,SFO,W 37-18,3,3,Sun,4,4,100.0,3,3,100.0,,,0,13,HausSt00
Dustin Hopkins,K,25.360,2016-09-25,NFL,WAS,@,NYG,W 29-27,3,3,Sun,2,2,100.0,5,5,100.0,,,0,17,HopkDu00
Sebastian Janikowski,K,38.207,2016-09-25,NFL,OAK,@,TEN,W 17-10,3,3,Sun,2,2,100.0,1,1,100.0,,,0,5,janikseb01
Josh Lambo,K,25.311,2016-09-25,NFL,SDG,@,IND,L 22-26,3,3,Sun,1,2,50.0,3,3,100.0,,,0,10,LambJo00
Brandon McManus,K,25.062,2016-09-25,NFL,DEN,@,CIN,W 29-17,3,3,Sun,2,3,66.7,1,1,100.0,,,0,5,McMaBr01
Jason Myers,K,25.136,2016-09-25,NFL,JAX,,BAL,L 17-19,3,3,Sun,2,2,100.0,1,2,50.0,,,0,5,MyerJa00
Mike Nugent,K,34.207,2016-09-25,NFL,CIN,,DEN,L 17-29,3,3,Sun,2,2,100.0,1,1,100.0,,,0,5,nugenmik01
Cody Parkey,K,24.219,2016-09-25,NFL,CLE,@,MIA,L 24-30,3,3,Sun,1,1,100.0,3,6,50.0,,,0,10,ParkCo03
Matt Prater,K,32.046,2016-09-25,NFL,DET,@,GNB,L 27-34,3,3,Sun,3,3,100.0,2,3,66.7,,,0,9,PratMa20
Cairo Santos,K,24.318,2016-09-25,NFL,KAN,,NYJ,W 24-3,3,3,Sun,3,3,100.0,1,1,100.0,,,0,6,SantCa01
Caleb Sturgis,K,27.047,2016-09-25,NFL,PHI,,PIT,W 34-3,3,3,Sun,4,4,100.0,2,2,100.0,,,0,10,SturCa00
Ryan Succop,K,30.006,2016-09-25,NFL,TEN,,OAK,L 10-17,3,3,Sun,1,1,100.0,1,1,100.0,,,0,4,SuccRy44
Justin Tucker,K,26.309,2016-09-25,NFL,BAL,@,JAX,W 19-17,3,3,Sun,1,1,100.0,4,4,100.0,,,0,13,TuckJu00
Adam Vinatieri,K,43.272,2016-09-25,NFL,IND,,SDG,W 26-22,3,3,Sun,2,2,100.0,2,2,100.0,,,0,8,vinatada01
Blair Walsh,K,26.261,2016-09-25,NFL,MIN,@,CAR,W 22-10,3,3,Sun,,1,0.0,2,2,100.0,,,0,6,WalsBl00
Greg Zuerlein,K,28.273,2016-09-25,NFL,LAR,@,TAM,W 37-32,3,3,Sun,4,4,100.0,1,1,100.0,,,0,7,ZuerGr00
Matt Bryant,K,41.120,2016-09-26,NFL,ATL,@,NOR,W 45-32,3,3,Mon,6,6,100.0,1,1,100.0,,,0,9,bryanmat01
Wil Lutz,K,22.081,2016-09-26,NFL,NOR,,ATL,L 32-45,3,3,Mon,3,3,100.0,1,1,100.0,,,0,6,LutzWi00
Mike Nugent,K,34.211,2016-09-29,NFL,CIN,,MIA,W 22-7,4,4,Thu,1,1,100.0,5,5,100.0,,,0,16,nugenmik01
Dan Bailey,K,28.250,2016-10-02,NFL,DAL,@,SFO,W 24-17,4,4,Sun,3,3,100.0,1,2,50.0,,,0,6,BailDa00
Connor Barth,K,30.174,2016-10-02,NFL,CHI,,DET,W 17-14,4,4,Sun,2,2,100.0,1,2,50.0,,,0,5,barthco01
Matt Bryant,K,41.126,2016-10-02,NFL,ATL,,CAR,W 48-33,4,4,Sun,6,6,100.0,2,2,100.0,,,0,12,bryanmat01
Dan Carpenter,K,30.312,2016-10-02,NFL,BUF,@,NWE,W 16-0,4,4,Sun,1,1,100.0,3,4,75.0,,,0,10,CarpDa44
Chandler Catanzaro,K,25.219,2016-10-02,NFL,ARI,,LAR,L 13-17,4,4,Sun,1,1,100.0,2,2,100.0,,,0,7,CataCh00
Phil Dawson,K,41.253,2016-10-02,NFL,SFO,,DAL,L 17-24,4,4,Sun,2,2,100.0,1,1,100.0,,,0,5,dawsophi01
Nick Folk,K,31.332,2016-10-02,NFL,NYJ,,SEA,L 17-27,4,4,Sun,2,2,100.0,1,1,100.0,,,0,5,FolkNi20
Graham Gano,K,29.176,2016-10-02,NFL,CAR,@,ATL,L 33-48,4,4,Sun,2,2,100.0,1,1,100.0,,,0,5,GanoGr44
Stephen Gostkowski,K,32.248,2016-10-02,NFL,NWE,,BUF,L 0-16,4,4,Sun,,,,,1,0.0,,,0,0,GostSt20
Stephen Hauschka,K,31.095,2016-10-02,NFL,SEA,@,NYJ,W 27-17,4,4,Sun,3,3,100.0,2,2,100.0,,,0,9,HausSt00
Dustin Hopkins,K,26.001,2016-10-02,NFL,WAS,,CLE,W 31-20,4,4,Sun,4,4,100.0,1,1,100.0,,,0,7,HopkDu00
Josh Lambo,K,25.318,2016-10-02,NFL,SDG,,NOR,L 34-35,4,4,Sun,4,4,100.0,2,2,100.0,,,0,10,LambJo00
Brandon McManus,K,25.069,2016-10-02,NFL,DEN,@,TAM,W 27-7,4,4,Sun,3,3,100.0,2,2,100.0,,,0,9,McMaBr01
Jason Myers,K,25.143,2016-10-02,NFL,JAX,,IND,W 30-27,4,4,Sun,3,3,100.0,3,3,100.0,,,0,12,MyerJa00
Nick Novak,K,35.042,2016-10-02,NFL,HOU,,TEN,W 27-20,4,4,Sun,3,3,100.0,2,3,66.7,,,0,9,novaknic01
Cody Parkey,K,24.226,2016-10-02,NFL,CLE,@,WAS,L 20-31,4,4,Sun,2,2,100.0,2,2,100.0,,,0,8,ParkCo03
Matt Prater,K,32.053,2016-10-02,NFL,DET,@,CHI,L 14-17,4,4,Sun,,,,2,2,100.0,,,0,6,PratMa20
Cairo Santos,K,24.325,2016-10-02,NFL,KAN,@,PIT,L 14-43,4,4,Sun,2,2,100.0,,1,0.0,,,0,2,SantCa01
Ryan Succop,K,30.013,2016-10-02,NFL,TEN,@,HOU,L 20-27,4,4,Sun,2,2,100.0,2,2,100.0,,,0,8,SuccRy44
Justin Tucker,K,26.316,2016-10-02,NFL,BAL,,OAK,L 27-28,4,4,Sun,1,1,100.0,2,2,100.0,,,0,7,TuckJu00
Adam Vinatieri,K,43.279,2016-10-02,NFL,IND,@,JAX,L 27-30,4,4,Sun,3,3,100.0,2,2,100.0,,,0,9,vinatada01
Greg Zuerlein,K,28.280,2016-10-02,NFL,LAR,@,ARI,W 17-13,4,4,Sun,2,2,100.0,1,1,100.0,,,0,5,ZuerGr00
Josh Brown,K,37.157,2016-10-03,NFL,NYG,@,MIN,L 10-24,4,4,Mon,1,1,100.0,1,1,100.0,,,0,4,brownjos01
Blair Walsh,K,26.269,2016-10-03,NFL,MIN,,NYG,W 24-10,4,4,Mon,3,3,100.0,1,2,50.0,,,0,6,WalsBl00
Chandler Catanzaro,K,25.223,2016-10-06,NFL,ARI,@,SFO,W 33-21,5,5,Thu,4,4,100.0,1,1,100.0,,,0,7,CataCh00
Connor Barth,K,30.181,2016-10-09,NFL,CHI,@,IND,L 23-29,5,5,Sun,2,2,100.0,3,4,75.0,,,0,11,barthco01
Chris Boswell,K,25.207,2016-10-09,NFL,PIT,,NYJ,W 31-13,5,5,Sun,4,4,100.0,1,1,100.0,,,0,7,BoswCh00
Josh Brown,K,37.163,2016-10-09,NFL,NYG,@,GNB,L 16-23,5,5,Sun,1,1,100.0,3,3,100.0,,,0,10,brownjos01
Matt Bryant,K,41.133,2016-10-09,NFL,ATL,@,DEN,W 23-16,5,5,Sun,2,2,100.0,3,3,100.0,,,0,11,bryanmat01
Dan Carpenter,K,30.319,2016-10-09,NFL,BUF,@,LAR,W 30-19,5,5,Sun,3,4,75.0,1,1,100.0,,,0,6,CarpDa44
Mason Crosby,K,32.036,2016-10-09,NFL,GNB,,NYG,W 23-16,4,5,Sun,2,2,100.0,3,3,100.0,,,0,11,CrosMa20
Nick Folk,K,31.339,2016-10-09,NFL,NYJ,@,PIT,L 13-31,5,5,Sun,1,1,100.0,2,2,100.0,,,0,7,FolkNi20
Andrew Franks,K,23.272,2016-10-09,NFL,MIA,,TEN,L 17-30,5,5,Sun,2,2,100.0,1,1,100.0,,,0,5,FranAn01
Stephen Gostkowski,K,32.255,2016-10-09,NFL,NWE,@,CLE,W 33-13,5,5,Sun,4,4,100.0,1,2,50.0,,,0,7,GostSt20
Dustin Hopkins,K,26.008,2016-10-09,NFL,WAS,@,BAL,W 16-10,5,5,Sun,1,2,50.0,1,2,50.0,,,0,4,HopkDu00
Sebastian Janikowski,K,38.221,2016-10-09,NFL,OAK,,SDG,W 34-31,5,5,Sun,2,2,100.0,4,5,80.0,,,0,14,janikseb01
Josh Lambo,K,25.325,2016-10-09,NFL,SDG,@,OAK,L 31-34,5,5,Sun,4,4,100.0,1,1,100.0,,,0,7,LambJo00
Brandon McManus,K,25.076,2016-10-09,NFL,DEN,,ATL,L 16-23,5,5,Sun,1,1,100.0,3,3,100.0,,,0,10,McMaBr01
Nick Novak,K,35.049,2016-10-09,NFL,HOU,@,MIN,L 13-31,5,5,Sun,1,1,100.0,2,3,66.7,,,0,7,novaknic01
Mike Nugent,K,34.221,2016-10-09,NFL,CIN,@,DAL,L 14-28,5,5,Sun,2,2,100.0,,1,0.0,,,0,2,nugenmik01
Matt Prater,K,32.060,2016-10-09,NFL,DET,,PHI,W 24-23,5,5,Sun,3,3,100.0,1,1,100.0,,,0,6,PratMa20
Caleb Sturgis,K,27.061,2016-10-09,NFL,PHI,@,DET,L 23-24,4,5,Sun,2,2,100.0,3,3,100.0,,,0,11,SturCa00
Ryan Succop,K,30.020,2016-10-09,NFL,TEN,@,MIA,W 30-17,5,5,Sun,3,4,75.0,1,1,100.0,,,0,6,SuccRy44
Justin Tucker,K,26.323,2016-10-09,NFL,BAL,,WAS,L 10-16,5,5,Sun,1,1,100.0,1,1,100.0,,,0,4,TuckJu00
Adam Vinatieri,K,43.286,2016-10-09,NFL,IND,,CHI,W 29-23,5,5,Sun,2,2,100.0,5,5,100.0,,,0,17,vinatada01
Blair Walsh,K,26.275,2016-10-09,NFL,MIN,,HOU,W 31-13,5,5,Sun,4,4,100.0,1,1,100.0,,,0,7,WalsBl00
Greg Zuerlein,K,28.287,2016-10-09,NFL,LAR,,BUF,L 19-30,5,5,Sun,1,1,100.0,4,4,100.0,,,0,13,ZuerGr00
Roberto Aguayo,K,22.146,2016-10-10,NFL,TAM,@,CAR,W 17-14,5,5,Mon,,,,3,5,60.0,,,0,9,AguaRo00
Graham Gano,K,29.184,2016-10-10,NFL,CAR,,TAM,L 14-17,5,5,Mon,2,2,100.0,,1,0.0,,,0,2,GanoGr44
Josh Lambo,K,25.329,2016-10-13,NFL,SDG,,DEN,W 21-13,6,6,Thu,1,1,100.0,4,4,100.0,,,0,13,LambJo00
Brandon McManus,K,25.080,2016-10-13,NFL,DEN,@,SDG,L 13-21,6,6,Thu,1,1,100.0,2,3,66.7,,,0,7,McMaBr01
Dan Bailey,K,28.264,2016-10-16,NFL,DAL,@,GNB,W 30-16,6,6,Sun,3,3,100.0,3,3,100.0,,,0,12,BailDa00
Connor Barth,K,30.188,2016-10-16,NFL,CHI,,JAX,L 16-17,6,6,Sun,1,1,100.0,3,3,100.0,,,0,10,barthco01
Josh Brown,K,37.170,2016-10-16,NFL,NYG,,BAL,W 27-23,6,6,Sun,3,3,100.0,2,2,100.0,,,0,9,brownjos01
Matt Bryant,K,41.140,2016-10-16,NFL,ATL,@,SEA,L 24-26,6,6,Sun,3,3,100.0,1,1,100.0,,,0,6,bryanmat01
Dan Carpenter,K,30.326,2016-10-16,NFL,BUF,,SFO,W 45-16,6,6,Sun,6,6,100.0,1,1,100.0,,,0,9,CarpDa44
Mason Crosby,K,32.043,2016-10-16,NFL,GNB,,DAL,L 16-30,5,6,Sun,1,1,100.0,3,3,100.0,,,0,10,CrosMa20
Phil Dawson,K,41.267,2016-10-16,NFL,SFO,@,BUF,L 16-45,6,6,Sun,1,1,100.0,3,3,100.0,,,0,10,dawsophi01
Andrew Franks,K,23.279,2016-10-16,NFL,MIA,,PIT,W 30-15,6,6,Sun,3,3,100.0,3,5,60.0,,,0,12,FranAn01
Graham Gano,K,29.190,2016-10-16,NFL,CAR,@,NOR,L 38-41,6,6,Sun,3,4,75.0,1,1,100.0,,,0,6,GanoGr44
Stephen Gostkowski,K,32.262,2016-10-16,NFL,NWE,,CIN,W 35-17,6,6,Sun,3,4,75.0,2,2,100.0,,,0,9,GostSt20
Stephen Hauschka,K,31.109,2016-10-16,NFL,SEA,,ATL,W 26-24,5,6,Sun,2,3,66.7,2,3,66.7,,,0,8,HausSt00
Dustin Hopkins,K,26.015,2016-10-16,NFL,WAS,,PHI,W 27-20,6,6,Sun,3,3,100.0,2,2,100.0,,,0,9,HopkDu00
Sebastian Janikowski,K,38.228,2016-10-16,NFL,OAK,,KAN,L 10-26,6,6,Sun,1,1,100.0,1,2,50.0,,,0,4,janikseb01
Wil Lutz,K,22.101,2016-10-16,NFL,NOR,,CAR,W 41-38,5,6,Sun,5,5,100.0,2,3,66.7,,,0,11,LutzWi00
Jason Myers,K,25.157,2016-10-16,NFL,JAX,@,CHI,W 17-16,5,6,Sun,2,2,100.0,1,1,100.0,,,0,5,MyerJa00
Nick Novak,K,35.056,2016-10-16,NFL,HOU,,IND,W 26-23,6,6,Sun,2,3,66.7,2,2,100.0,,,0,8,novaknic01
Mike Nugent,K,34.228,2016-10-16,NFL,CIN,@,NWE,L 17-35,6,6,Sun,2,2,100.0,1,1,100.0,,,0,5,nugenmik01
Cody Parkey,K,24.240,2016-10-16,NFL,CLE,@,TEN,L 26-28,6,6,Sun,2,2,100.0,2,2,100.0,,,0,8,ParkCo03
Matt Prater,K,32.067,2016-10-16,NFL,DET,,LAR,W 31-28,6,6,Sun,4,4,100.0,1,1,100.0,,,0,7,PratMa20
Cairo Santos,K,24.339,2016-10-16,NFL,KAN,@,OAK,W 26-10,5,6,Sun,2,3,66.7,2,3,66.7,,,0,8,SantCa01
Caleb Sturgis,K,27.068,2016-10-16,NFL,PHI,@,WAS,L 20-27,5,6,Sun,2,2,100.0,2,2,100.0,,,0,8,SturCa00
Ryan Succop,K,30.027,2016-10-16,NFL,TEN,,CLE,W 28-26,6,6,Sun,4,4,100.0,,1,0.0,,,0,4,SuccRy44
Justin Tucker,K,26.330,2016-10-16,NFL,BAL,@,NYG,L 23-27,6,6,Sun,2,2,100.0,3,3,100.0,,,0,11,TuckJu00
Adam Vinatieri,K,43.293,2016-10-16,NFL,IND,@,HOU,L 23-26,6,6,Sun,2,2,100.0,3,3,100.0,,,0,11,vinatada01
Nick Folk,K,31.347,2016-10-17,NFL,NYJ,@,ARI,L 3-28,6,6,Mon,,,,1,1,100.0,,,0,3,FolkNi20
Connor Barth,K,30.192,2016-10-20,NFL,CHI,@,GNB,L 10-26,7,7,Thu,1,1,100.0,1,1,100.0,,,0,4,barthco01
Mason Crosby,K,32.047,2016-10-20,NFL,GNB,,CHI,W 26-10,6,7,Thu,2,3,66.7,2,3,66.7,,,0,8,CrosMa20
Roberto Aguayo,K,22.159,2016-10-23,NFL,TAM,@,SFO,W 34-17,6,7,Sun,4,4,100.0,2,3,66.7,,,0,10,AguaRo00
Chris Boswell,K,25.221,2016-10-23,NFL,PIT,,NWE,L 16-27,7,7,Sun,1,1,100.0,3,5,60.0,,,0,10,BoswCh00
Matt Bryant,K,41.147,2016-10-23,NFL,ATL,,SDG,L 30-33,7,7,Sun,3,3,100.0,3,4,75.0,,,0,12,bryanmat01
Dan Carpenter,K,30.333,2016-10-23,NFL,BUF,@,MIA,L 25-28,7,7,Sun,2,2,100.0,1,1,100.0,,,0,5,CarpDa44
Chandler Catanzaro,K,25.240,2016-10-23,NFL,ARI,,SEA,T 6-6,7,7,Sun,,,,2,4,50.0,,,0,6,CataCh00
Phil Dawson,K,41.274,2016-10-23,NFL,SFO,,TAM,L 17-34,7,7,Sun,2,2,100.0,1,1,100.0,,,0,5,dawsophi01
Nick Folk,K,31.353,2016-10-23,NFL,NYJ,,BAL,W 24-16,7,7,Sun,3,3,100.0,1,2,50.0,,,0,6,FolkNi20
Andrew Franks,K,23.286,2016-10-23,NFL,MIA,,BUF,W 28-25,7,7,Sun,2,2,100.0,2,2,100.0,,,0,8,FranAn01
Robbie Gould,K,33.322,2016-10-23,NFL,NYG,@,LAR,W 17-10,7,7,Sun,2,2,100.0,1,1,100.0,,,0,5,gouldrob01
Stephen Hauschka,K,31.116,2016-10-23,NFL,SEA,@,ARI,T 6-6,6,7,Sun,,,,2,3,66.7,,,0,6,HausSt00
Dustin Hopkins,K,26.022,2016-10-23,NFL,WAS,@,DET,L 17-20,7,7,Sun,2,2,100.0,1,2,50.0,,,0,5,HopkDu00
