Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Punt Ret,Punt Ret Yds,Punt Ret YPA,Punt Ret TD,unique_id
B.J. Sams,RB,24.317,2005-09-11,NFL,BAL,,IND,L 7-24,1,1,Sun,3,51,17.00,0,SamsB.00
Darren Sproles,RB/K,22.083,2005-09-11,NFL,SDG,,DAL,L 24-28,1,1,Sun,2,25,12.50,0,SproDa00
Reggie Swinton,WR,30.049,2005-09-11,NFL,ARI,@,NYG,L 19-42,1,1,Sun,1,-5,-5.00,0,SwinRe00
Andrae Thurman,WR,24.321,2005-09-11,NFL,TEN,@,PIT,L 7-34,1,1,Sun,1,10,10.00,0,ThurAn00
Troy Walters,WR,28.270,2005-09-11,NFL,IND,@,BAL,W 24-7,1,1,Sun,1,0,0.00,0,WaltTr00
Peter Warrick,WR,28.084,2005-09-11,NFL,SEA,@,JAX,L 14-26,1,1,Sun,1,5,5.00,0,WarrPe00
Wes Welker,WR,24.133,2005-09-11,NFL,MIA,,DEN,W 34-10,1,1,Sun,4,64,16.00,0,WelkWe00
Darrent Williams,,22.349,2005-09-11,NFL,DEN,@,MIA,L 10-34,1,1,Sun,1,13,13.00,0,WillDa21
Allen Rossum,CB,29.325,2005-09-12,NFL,ATL,,PHI,W 14-10,1,1,Mon,2,0,0.00,0,RossAl99
Dexter Wynn,CB,24.199,2005-09-12,NFL,PHI,@,ATL,L 10-14,1,1,Mon,3,28,9.33,0,WynnDe20
Otis Amey,WR,23.288,2005-09-18,NFL,SFO,@,PHI,L 3-42,2,2,Sun,1,0,0.00,0,AmeyFr00
Phillip Buchanon,LCB,24.364,2005-09-18,NFL,HOU,,PIT,L 7-27,2,2,Sun,1,6,6.00,0,BuchPh20
Chris Carr,DB,22.141,2005-09-18,NFL,OAK,,KAN,L 17-23,2,2,Sun,2,34,17.00,0,CarrCh22
Antonio Chatman,WR/K,26.218,2005-09-18,NFL,GNB,,CLE,L 24-26,2,2,Sun,1,9,9.00,0,ChatAn00
Nate Clements,RCB,25.280,2005-09-18,NFL,BUF,@,TAM,L 3-19,2,2,Sun,3,20,6.67,0,ClemNa99
Eddie Drummond,WR,25.159,2005-09-18,NFL,DET,@,CHI,L 6-38,2,2,Sun,2,20,10.00,0,DrumEd00
Tim Dwight,WR,30.067,2005-09-18,NFL,NWE,@,CAR,L 17-27,2,2,Sun,1,0,0.00,0,DwigTi00
Bobby Engram,WR,32.254,2005-09-18,NFL,SEA,,ATL,W 21-18,2,2,Sun,1,9,9.00,0,EngrBo00
Brian Finneran,WR,29.230,2005-09-18,NFL,ATL,@,SEA,L 18-21,2,2,Sun,1,2,2.00,0,FinnBr00
Chris Gamble,RCB,22.191,2005-09-18,NFL,CAR,,NWE,W 27-17,2,2,Sun,1,76,76.00,0,GambCh20
Dante Hall,WR,27.017,2005-09-18,NFL,KAN,@,OAK,W 23-17,2,2,Sun,4,32,8.00,0,HallDa00
DeAngelo Hall,LCB,21.303,2005-09-18,NFL,ATL,@,SEA,L 18-21,2,2,Sun,1,27,27.00,0,HallDe99
Keenan Howry,WR,24.093,2005-09-18,NFL,MIN,@,CIN,L 8-37,2,2,Sun,1,5,5.00,0,HowrKe00
Mark Jones,WR,24.319,2005-09-18,NFL,TAM,,BUF,W 19-3,2,2,Sun,3,50,16.67,0,JoneMa01
Justin McCareins,FL,26.291,2005-09-18,NFL,NYJ,,MIA,W 17-7,2,2,Sun,1,0,0.00,0,McCaJu00
Shaun McDonald,WR,24.097,2005-09-18,NFL,STL,@,ARI,W 17-12,2,2,Sun,3,14,4.67,0,McDoSh00
Justin Miller,CB,21.216,2005-09-18,NFL,NYJ,,MIA,W 17-7,2,2,Sun,2,12,6.00,0,MillJu99
Dennis Northcutt,WR,27.270,2005-09-18,NFL,CLE,@,GNB,W 26-24,2,2,Sun,1,-11,-11.00,0,NortDe00
Chad Owens,WR/K,23.168,2005-09-18,NFL,JAX,@,IND,L 3-10,2,2,Sun,3,6,2.00,0,OwenCh00
Alvin Pearman,RB,23.039,2005-09-18,NFL,JAX,@,IND,L 3-10,2,2,Sun,2,40,20.00,0,PearAl00
Antwaan Randle El,SE,26.032,2005-09-18,NFL,PIT,@,HOU,W 27-7,2,2,Sun,2,10,5.00,0,RandAn00
Keiwan Ratliff,NCB,24.152,2005-09-18,NFL,CIN,,MIN,W 37-8,2,2,Sun,2,15,7.50,0,RatlKe20
B.J. Sams,RB,24.324,2005-09-18,NFL,BAL,@,TEN,L 10-25,2,2,Sun,3,5,1.67,0,SamsB.00
Steve Smith,WR,26.129,2005-09-18,NFL,CAR,,NWE,W 27-17,2,2,Sun,5,52,10.40,0,SmitSt01
Darren Sproles,RB/K,22.090,2005-09-18,NFL,SDG,@,DEN,L 17-20,2,2,Sun,1,0,0.00,0,SproDa00
Reggie Swinton,WR,30.056,2005-09-18,NFL,ARI,,STL,L 12-17,2,2,Sun,3,19,6.33,0,SwinRe00
Andrae Thurman,WR,24.328,2005-09-18,NFL,TEN,,BAL,W 25-10,2,2,Sun,5,21,4.20,0,ThurAn00
Bobby Wade,WR,24.205,2005-09-18,NFL,CHI,,DET,W 38-6,2,2,Sun,3,87,29.00,1,WadeBo00
Troy Walters,WR,28.277,2005-09-18,NFL,IND,,JAX,W 10-3,2,2,Sun,2,12,6.00,0,WaltTr00
Peter Warrick,WR,28.091,2005-09-18,NFL,SEA,,ATL,W 21-18,2,2,Sun,2,10,5.00,0,WarrPe00
Wes Welker,WR,24.140,2005-09-18,NFL,MIA,@,NYJ,L 7-17,2,2,Sun,5,26,5.20,0,WelkWe00
Darrent Williams,,22.356,2005-09-18,NFL,DEN,,SDG,W 20-17,2,2,Sun,4,66,16.50,0,WillDa21
Dexter Wynn,CB,24.205,2005-09-18,NFL,PHI,,SFO,W 42-3,2,2,Sun,4,13,3.25,0,WynnDe20
James Butler,S,23.012,2005-09-19,NFL,NYG,@,NOR,W 27-10,2,2,Mon,1,0,0.00,0,ButlJa20
Patrick Crayton,WR,26.165,2005-09-19,NFL,DAL,,WAS,L 13-14,2,2,Mon,4,29,7.25,0,CrayPa00
Michael Lewis,WR,33.309,2005-09-19,NFL,NOR,,NYG,L 10-27,2,2,Mon,3,8,2.67,0,LewiMi00
Chad Morton,RB,28.168,2005-09-19,NFL,NYG,@,NOR,W 27-10,2,2,Mon,1,7,7.00,0,MortCh00
Donte' Stallworth,WR,24.313,2005-09-19,NFL,NOR,,NYG,L 10-27,2,2,Mon,1,27,27.00,0,StalDo00
James Thrash,WR,30.144,2005-09-19,NFL,WAS,@,DAL,W 14-13,2,2,Mon,1,9,9.00,0,ThraJa00
Otis Amey,WR,23.295,2005-09-25,NFL,SFO,,DAL,L 31-34,3,3,Sun,1,10,10.00,0,AmeyFr00
Chris Carr,CB,22.148,2005-09-25,NFL,OAK,@,PHI,L 20-23,3,3,Sun,4,17,4.25,0,CarrCh22
Antonio Chatman,WR/K,26.225,2005-09-25,NFL,GNB,,TAM,L 16-17,3,3,Sun,3,23,7.67,0,ChatAn00
Patrick Crayton,WR,26.171,2005-09-25,NFL,DAL,@,SFO,W 34-31,3,3,Sun,2,8,4.00,0,CrayPa00
Tim Dwight,WR,30.074,2005-09-25,NFL,NWE,@,PIT,W 23-20,3,3,Sun,4,55,13.75,0,DwigTi00
Chris Gamble,RCB,22.198,2005-09-25,NFL,CAR,@,MIA,L 24-27,3,3,Sun,2,17,8.50,0,GambCh20
DeAngelo Hall,LCB,21.310,2005-09-25,NFL,ATL,@,BUF,W 24-16,3,3,Sun,1,10,10.00,0,HallDe99
Keenan Howry,WR,24.100,2005-09-25,NFL,MIN,,NOR,W 33-16,3,3,Sun,3,8,2.67,0,HowrKe00
Michael Jenkins,WR,23.099,2005-09-25,NFL,ATL,@,BUF,W 24-16,3,3,Sun,1,4,4.00,0,JenkMi00
Mark Jones,WR,24.326,2005-09-25,NFL,TAM,@,GNB,W 17-16,3,3,Sun,2,23,11.50,0,JoneMa01
Rashean Mathis,LCB,25.029,2005-09-25,NFL,JAX,@,NYJ,W 26-20,3,3,Sun,1,-1,-1.00,0,MathRa99
Shaun McDonald,WR,24.104,2005-09-25,NFL,STL,,TEN,W 31-27,3,3,Sun,1,1,1.00,0,McDoSh00
Justin Miller,CB,21.223,2005-09-25,NFL,NYJ,,JAX,L 20-26,3,3,Sun,3,-3,-1.00,0,MillJu99
Chad Morton,RB,28.174,2005-09-25,NFL,NYG,@,SDG,L 23-45,3,3,Sun,1,-2,-2.00,0,MortCh00
Dennis Northcutt,WR,27.277,2005-09-25,NFL,CLE,@,IND,L 6-13,3,3,Sun,1,12,12.00,0,NortDe00
Alvin Pearman,RB,23.046,2005-09-25,NFL,JAX,@,NYJ,W 26-20,3,3,Sun,4,32,8.00,0,PearAl00
Antwaan Randle El,SE,26.039,2005-09-25,NFL,PIT,,NWE,L 20-23,3,3,Sun,3,20,6.67,0,RandAn00
Keiwan Ratliff,CB,24.159,2005-09-25,NFL,CIN,@,CHI,W 24-7,3,3,Sun,3,17,5.67,0,RatlKe20
Jonathan Smith,WR,23.301,2005-09-25,NFL,BUF,,ATL,L 16-24,3,3,Sun,2,24,12.00,0,SmitJo00
Steve Smith,WR,26.136,2005-09-25,NFL,CAR,@,MIA,L 24-27,3,3,Sun,1,0,0.00,0,SmitSt01
Darren Sproles,RB/K,22.097,2005-09-25,NFL,SDG,,NYG,W 45-23,3,3,Sun,2,10,5.00,0,SproDa00
Donte' Stallworth,WR,24.319,2005-09-25,NFL,NOR,@,MIN,L 16-33,3,3,Sun,3,9,3.00,0,StalDo00
Reggie Swinton,WR/K,30.063,2005-09-25,NFL,ARI,@,SEA,L 12-37,3,3,Sun,2,16,8.00,0,SwinRe00
Andrae Thurman,WR,24.335,2005-09-25,NFL,TEN,@,STL,L 27-31,3,3,Sun,1,0,0.00,0,ThurAn00
Bobby Wade,WR,24.212,2005-09-25,NFL,CHI,,CIN,L 7-24,3,3,Sun,4,12,3.00,0,WadeBo00
Troy Walters,WR,28.284,2005-09-25,NFL,IND,,CLE,W 13-6,3,3,Sun,2,10,5.00,0,WaltTr00
Peter Warrick,WR,28.098,2005-09-25,NFL,SEA,,ARI,W 37-12,3,3,Sun,3,14,4.67,0,WarrPe00
Wes Welker,WR,24.147,2005-09-25,NFL,MIA,,CAR,W 27-24,3,3,Sun,1,4,4.00,0,WelkWe00
Jimmy Williams,CB,26.199,2005-09-25,NFL,SEA,,ARI,W 37-12,3,3,Sun,1,0,0.00,0,WillJi22
Charles Woodson,CB,28.353,2005-09-25,NFL,OAK,@,PHI,L 20-23,3,3,Sun,1,0,0.00,0,WoodCh00
Dexter Wynn,CB,24.212,2005-09-25,NFL,PHI,,OAK,W 23-20,3,3,Sun,3,17,5.67,0,WynnDe20
Charlie Adams,CB,25.338,2005-09-26,NFL,DEN,,KAN,W 30-10,3,3,Mon,1,0,0.00,0,AdamCh00
Dante Hall,WR,27.025,2005-09-26,NFL,KAN,@,DEN,L 10-30,3,3,Mon,1,10,10.00,0,HallDa00
Darrent Williams,,22.364,2005-09-26,NFL,DEN,,KAN,W 30-10,3,3,Mon,1,1,1.00,0,WillDa21
Charlie Adams,WR,25.344,2005-10-02,NFL,DEN,@,JAX,W 20-7,4,4,Sun,2,31,15.50,0,AdamCh00
Otis Amey,WR,23.302,2005-10-02,NFL,SFO,@,ARI,L 14-31,4,4,Sun,2,7,3.50,0,AmeyFr00
Phillip Buchanon,CB,25.013,2005-10-02,NFL,HOU,@,CIN,L 10-16,3,4,Sun,1,4,4.00,0,BuchPh20
Chris Carr,CB,22.155,2005-10-02,NFL,OAK,,DAL,W 19-13,4,4,Sun,4,30,7.50,0,CarrCh22
Jerricho Cotchery,WR,23.108,2005-10-02,NFL,NYJ,@,BAL,L 3-13,4,4,Sun,4,32,8.00,0,CotcJe00
Eddie Drummond,WR,25.173,2005-10-02,NFL,DET,@,TAM,L 13-17,3,4,Sun,3,17,5.67,0,DrumEd00
Tim Dwight,WR,30.081,2005-10-02,NFL,NWE,,SDG,L 17-41,4,4,Sun,1,8,8.00,0,DwigTi00
Az-Zahir Hakim,WR,28.121,2005-10-02,NFL,NOR,,BUF,W 19-7,4,4,Sun,2,13,6.50,0,HakiAz00
Dante Hall,WR,27.031,2005-10-02,NFL,KAN,,PHI,L 31-37,4,4,Sun,1,0,0.00,0,HallDa00
Mark Jones,WR,24.333,2005-10-02,NFL,TAM,,DET,W 17-13,4,4,Sun,3,15,5.00,0,JoneMa01
Shaun McDonald,WR,24.111,2005-10-02,NFL,STL,@,NYG,L 24-44,4,4,Sun,1,5,5.00,0,McDoSh00
Chad Morton,RB,28.181,2005-10-02,NFL,NYG,,STL,W 44-24,4,4,Sun,1,11,11.00,0,MortCh00
Santana Moss,WR,26.123,2005-10-02,NFL,WAS,,SEA,W 20-17,3,4,Sun,1,9,9.00,0,MossSa00
Alvin Pearman,RB,23.053,2005-10-02,NFL,JAX,,DEN,L 7-20,4,4,Sun,3,24,8.00,0,PearAl00
Keiwan Ratliff,CB,24.166,2005-10-02,NFL,CIN,,HOU,W 16-10,4,4,Sun,2,7,3.50,0,RatlKe20
Koren Robinson,WR,25.197,2005-10-02,NFL,MIN,@,ATL,L 10-30,4,4,Sun,2,0,0.00,0,RobiKo00
Allen Rossum,CB,29.345,2005-10-02,NFL,ATL,,MIN,W 30-10,4,4,Sun,3,14,4.67,0,RossAl99
B.J. Sams,RB,24.338,2005-10-02,NFL,BAL,,NYJ,W 13-3,3,4,Sun,4,56,14.00,0,SamsB.00
Jonathan Smith,WR,23.308,2005-10-02,NFL,BUF,@,NOR,L 7-19,4,4,Sun,1,8,8.00,0,SmitJo00
Darren Sproles,RB/K,22.104,2005-10-02,NFL,SDG,@,NWE,W 41-17,4,4,Sun,3,24,8.00,0,SproDa00
Donte' Stallworth,WR,24.326,2005-10-02,NFL,NOR,,BUF,W 19-7,4,4,Sun,2,12,6.00,0,StalDo00
Reggie Swinton,WR/K,30.070,2005-10-02,NFL,ARI,,SFO,W 31-14,4,4,Sun,5,71,14.20,0,SwinRe00
Andrae Thurman,WR,24.342,2005-10-02,NFL,TEN,,IND,L 10-31,4,4,Sun,1,1,1.00,0,ThurAn00
Jimmy Williams,CB,26.206,2005-10-02,NFL,SEA,@,WAS,L 17-20,4,4,Sun,1,-3,-3.00,0,WillJi22
Charles Woodson,CB,28.360,2005-10-02,NFL,OAK,,DAL,W 19-13,4,4,Sun,1,5,5.00,0,WoodCh00
Dexter Wynn,CB,24.219,2005-10-02,NFL,PHI,@,KAN,W 37-31,4,4,Sun,2,2,1.00,0,WynnDe20
Antonio Chatman,WR/K,26.233,2005-10-03,NFL,GNB,@,CAR,L 29-32,4,4,Mon,4,29,7.25,0,ChatAn00
Chris Gamble,RCB,22.206,2005-10-03,NFL,CAR,,GNB,W 32-29,4,4,Mon,2,12,6.00,0,GambCh20
Steve Smith,WR,26.144,2005-10-03,NFL,CAR,,GNB,W 32-29,4,4,Mon,2,5,2.50,0,SmitSt01
Otis Amey,WR,23.309,2005-10-09,NFL,SFO,,IND,L 3-28,5,5,Sun,1,7,7.00,0,AmeyFr00
Phillip Buchanon,CB,25.020,2005-10-09,NFL,HOU,,TEN,L 20-34,4,5,Sun,2,19,9.50,0,BuchPh20
Antonio Chatman,WR/K,26.239,2005-10-09,NFL,GNB,,NOR,W 52-3,5,5,Sun,4,22,5.50,0,ChatAn00
Jerricho Cotchery,WR,23.115,2005-10-09,NFL,NYJ,,TAM,W 14-12,5,5,Sun,4,29,7.25,0,CotcJe00
Patrick Crayton,WR,26.185,2005-10-09,NFL,DAL,,PHI,W 33-10,5,5,Sun,7,84,12.00,0,CrayPa00
Tim Dwight,WR,30.088,2005-10-09,NFL,NWE,@,ATL,W 31-28,5,5,Sun,2,5,2.50,0,DwigTi00
Terry Fair,CB,29.081,2005-10-09,NFL,STL,,SEA,L 31-37,5,5,Sun,3,7,2.33,0,FairTe20
Az-Zahir Hakim,WR,28.128,2005-10-09,NFL,NOR,@,GNB,L 3-52,5,5,Sun,4,20,5.00,0,HakiAz00
Mark Jones,WR,24.340,2005-10-09,NFL,TAM,@,NYJ,L 12-14,5,5,Sun,4,18,4.50,0,JoneMa01
Jerome Mathis,WR,22.075,2005-10-09,NFL,HOU,,TEN,L 20-34,4,5,Sun,1,1,1.00,0,MathJe00
Shaun McDonald,WR,24.118,2005-10-09,NFL,STL,,SEA,L 31-37,5,5,Sun,1,-1,-1.00,0,McDoSh00
R.W. McQuarters,CB,28.292,2005-10-09,NFL,DET,,BAL,W 35-17,4,5,Sun,4,75,18.75,0,McQuR.20
Santana Moss,WR,26.130,2005-10-09,NFL,WAS,@,DEN,L 19-21,4,5,Sun,2,17,8.50,0,MossSa00
Dennis Northcutt,WR,27.291,2005-10-09,NFL,CLE,,CHI,W 20-10,4,5,Sun,1,15,15.00,0,NortDe00
Alvin Pearman,RB,23.060,2005-10-09,NFL,JAX,,CIN,W 23-20,5,5,Sun,1,8,8.00,0,PearAl00
Keiwan Ratliff,CB,24.173,2005-10-09,NFL,CIN,@,JAX,L 20-23,5,5,Sun,2,8,4.00,0,RatlKe20
Allen Rossum,CB,29.352,2005-10-09,NFL,ATL,,NWE,L 28-31,5,5,Sun,1,8,8.00,0,RossAl99
B.J. Sams,RB,24.345,2005-10-09,NFL,BAL,@,DET,L 17-35,4,5,Sun,3,24,8.00,0,SamsB.00
Jonathan Smith,WR,23.315,2005-10-09,NFL,BUF,,MIA,W 20-14,5,5,Sun,2,1,0.50,0,SmitJo00
Reggie Swinton,WR/K,30.077,2005-10-09,NFL,ARI,,CAR,L 20-24,5,5,Sun,3,33,11.00,0,SwinRe00
James Thrash,WR,30.164,2005-10-09,NFL,WAS,@,DEN,L 19-21,4,5,Sun,1,7,7.00,0,ThraJa00
Andrae Thurman,WR,24.349,2005-10-09,NFL,TEN,@,HOU,W 34-20,5,5,Sun,1,-1,-1.00,0,ThurAn00
Bobby Wade,WR,24.226,2005-10-09,NFL,CHI,@,CLE,L 10-20,4,5,Sun,1,0,0.00,0,WadeBo00
Troy Walters,WR,28.298,2005-10-09,NFL,IND,@,SFO,W 28-3,5,5,Sun,3,16,5.33,0,WaltTr00
Wes Welker,WR,24.161,2005-10-09,NFL,MIA,@,BUF,L 14-20,4,5,Sun,5,33,6.60,0,WelkWe00
Jimmy Williams,CB,26.213,2005-10-09,NFL,SEA,@,STL,W 37-31,5,5,Sun,2,28,14.00,0,WillJi22
Tank Williams,SS,25.101,2005-10-09,NFL,TEN,@,HOU,W 34-20,5,5,Sun,1,9,9.00,0,WillTa20
Dexter Wynn,CB,24.226,2005-10-09,NFL,PHI,@,DAL,L 10-33,5,5,Sun,1,0,0.00,0,WynnDe20
Antwaan Randle El,SE,26.054,2005-10-10,NFL,PIT,@,SDG,W 24-22,4,5,Mon,1,0,0.00,0,RandAn00
Darren Sproles,RB/K,22.112,2005-10-10,NFL,SDG,,PIT,L 22-24,5,5,Mon,2,11,5.50,0,SproDa00
Charlie Adams,WR,25.358,2005-10-16,NFL,DEN,,NWE,W 28-20,6,6,Sun,1,6,6.00,0,AdamCh00
Chris Carr,CB,22.169,2005-10-16,NFL,OAK,,SDG,L 14-27,5,6,Sun,2,0,0.00,0,CarrCh22
Jerricho Cotchery,WR,23.122,2005-10-16,NFL,NYJ,@,BUF,L 17-27,6,6,Sun,1,9,9.00,0,CotcJe00
Patrick Crayton,WR,26.192,2005-10-16,NFL,DAL,,NYG,W 16-13,6,6,Sun,3,10,3.33,0,CrayPa00
Tim Dwight,WR,30.095,2005-10-16,NFL,NWE,@,DEN,L 20-28,6,6,Sun,6,38,6.33,0,DwigTi00
Az-Zahir Hakim,WR,28.135,2005-10-16,NFL,NOR,,ATL,L 31-34,6,6,Sun,4,7,1.75,0,HakiAz00
Dante Hall,WR,27.045,2005-10-16,NFL,KAN,,WAS,W 28-21,5,6,Sun,2,2,1.00,0,HallDa00
Keenan Howry,WR,24.121,2005-10-16,NFL,MIN,@,CHI,L 3-28,5,6,Sun,3,11,3.67,0,HowrKe00
Brandon Jones,WR,23.210,2005-10-16,NFL,TEN,,CIN,L 23-31,6,6,Sun,2,34,17.00,0,JoneBr02
Mark Jones,WR,24.347,2005-10-16,NFL,TAM,,MIA,W 27-13,6,6,Sun,3,20,6.67,0,JoneMa01
Keenan McCardell,WR,35.283,2005-10-16,NFL,SDG,@,OAK,W 27-14,6,6,Sun,1,14,14.00,0,McCaKe00
Justin McCareins,FL,26.319,2005-10-16,NFL,NYJ,@,BUF,L 17-27,6,6,Sun,1,12,12.00,0,McCaJu00
R.W. McQuarters,CB,28.299,2005-10-16,NFL,DET,,CAR,L 20-21,5,6,Sun,2,3,1.50,0,McQuR.20
Dennis Northcutt,WR,27.298,2005-10-16,NFL,CLE,@,BAL,L 3-16,5,6,Sun,5,38,7.60,0,NortDe00
Eric Parker,WR,26.185,2005-10-16,NFL,SDG,@,OAK,W 27-14,6,6,Sun,2,-2,-1.00,0,ParkEr00
Alvin Pearman,RB,23.067,2005-10-16,NFL,JAX,@,PIT,W 23-17,6,6,Sun,3,15,5.00,0,PearAl00
Antwaan Randle El,SE,26.060,2005-10-16,NFL,PIT,,JAX,L 17-23,5,6,Sun,5,94,18.80,1,RandAn00
Keiwan Ratliff,CB,24.180,2005-10-16,NFL,CIN,@,TEN,W 31-23,6,6,Sun,1,7,7.00,0,RatlKe20
B.J. Sams,RB,24.352,2005-10-16,NFL,BAL,,CLE,W 16-3,5,6,Sun,3,74,24.67,0,SamsB.00
Jonathan Smith,WR,23.322,2005-10-16,NFL,BUF,,NYJ,W 27-17,6,6,Sun,1,8,8.00,0,SmitJo00
Steve Smith,WR,26.157,2005-10-16,NFL,CAR,@,DET,W 21-20,6,6,Sun,4,14,3.50,0,SmitSt01
Bobby Wade,WR,24.233,2005-10-16,NFL,CHI,,MIN,W 28-3,5,6,Sun,3,63,21.00,0,WadeBo00
Wes Welker,WR,24.168,2005-10-16,NFL,MIA,@,TAM,L 13-27,5,6,Sun,4,70,17.50,0,WelkWe00
Darrent Williams,,23.019,2005-10-16,NFL,DEN,,NWE,W 28-20,6,6,Sun,2,2,1.00,0,WillDa21
Jimmy Williams,CB,26.220,2005-10-16,NFL,SEA,,HOU,W 42-10,6,6,Sun,4,18,4.50,0,WillJi22
Charles Woodson,CB,29.009,2005-10-16,NFL,OAK,,SDG,L 14-27,5,6,Sun,1,15,15.00,0,WoodCh00
Troy Walters,WR,28.306,2005-10-17,NFL,IND,,STL,W 45-28,6,6,Mon,1,19,19.00,0,WaltTr00
Dante Hall,WR,27.050,2005-10-21,NFL,KAN,@,MIA,W 30-20,6,7,Fri,5,19,3.80,0,HallDa00
Wes Welker,WR,24.173,2005-10-21,NFL,MIA,,KAN,L 20-30,6,7,Fri,2,55,27.50,0,WelkWe00
Charlie Adams,WR,26.000,2005-10-23,NFL,DEN,@,NYG,L 23-24,7,7,Sun,1,16,16.00,0,AdamCh00
Chris Carr,CB,22.176,2005-10-23,NFL,OAK,,BUF,W 38-17,6,7,Sun,4,31,7.75,0,CarrCh22
Nate Clements,RCB,25.315,2005-10-23,NFL,BUF,@,OAK,L 17-38,7,7,Sun,2,12,6.00,0,ClemNa99
Az-Zahir Hakim,WR,28.142,2005-10-23,NFL,NOR,@,STL,L 17-28,7,7,Sun,5,45,9.00,0,HakiAz00
Adam Jones,RCB,22.023,2005-10-23,NFL,TEN,@,ARI,L 10-20,7,7,Sun,6,38,6.33,0,JonePa20
Brandon Jones,WR,23.217,2005-10-23,NFL,TEN,@,ARI,L 10-20,7,7,Sun,3,41,13.67,0,JoneBr02
Rasheed Marshall,WR,24.104,2005-10-23,NFL,SFO,@,WAS,L 17-52,6,7,Sun,2,12,6.00,0,MarsRa00
R.W. McQuarters,CB,28.306,2005-10-23,NFL,DET,@,CLE,W 13-10,6,7,Sun,1,18,18.00,0,McQuR.20
Mewelde Moore,RB,23.091,2005-10-23,NFL,MIN,,GNB,W 23-20,6,7,Sun,3,9,3.00,0,MoorMe00
Chad Morton,RB,28.202,2005-10-23,NFL,NYG,,DEN,W 24-23,6,7,Sun,1,0,0.00,0,MortCh00
Santana Moss,WR,26.144,2005-10-23,NFL,WAS,,SFO,W 52-17,6,7,Sun,1,6,6.00,0,MossSa00
Dennis Northcutt,WR,27.305,2005-10-23,NFL,CLE,,DET,L 10-13,6,7,Sun,3,27,9.00,0,NortDe00
Eric Parker,WR,26.192,2005-10-23,NFL,SDG,@,PHI,L 17-20,7,7,Sun,2,6,3.00,0,ParkEr00
Roscoe Parrish,WR,23.099,2005-10-23,NFL,BUF,@,OAK,L 17-38,7,7,Sun,1,10,10.00,0,ParrRo00
Peerless Price,WR,28.361,2005-10-23,NFL,DAL,@,SEA,L 10-13,7,7,Sun,5,17,3.40,0,PricPe00
