Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Kick Ret,Kick Ret Yds,Kick Ret YPA,Kick Ret TD,unique_id
Torrie Cox,CB,24.317,2005-09-11,NFL,TAM,@,MIN,W 24-13,1,1,Sun,4,83,20.75,0,CoxxTo21
Josh Cribbs,WR,22.094,2005-09-11,NFL,CLE,,CIN,L 13-27,1,1,Sun,1,14,14.00,0,CribJo01
Najeh Davenport,RB,26.215,2005-09-11,NFL,GNB,@,DET,L 3-17,1,1,Sun,1,17,17.00,0,DaveNa00
Reuben Droughns,RB,27.021,2005-09-11,NFL,CLE,,CIN,L 13-27,1,1,Sun,5,119,23.80,0,DrouRe00
Eddie Drummond,WR,25.152,2005-09-11,NFL,DET,,GNB,W 17-3,1,1,Sun,2,29,14.50,0,DrumEd00
Robert Ferguson,WR,25.268,2005-09-11,NFL,GNB,@,DET,L 3-17,1,1,Sun,2,44,22.00,0,FergRo00
Aaron Glenn,CB,33.057,2005-09-11,NFL,DAL,@,SDG,W 28-24,1,1,Sun,1,20,20.00,0,GlenAa00
Nick Goings,RB,27.228,2005-09-11,NFL,CAR,,NOR,L 20-23,1,1,Sun,1,21,21.00,0,GoinNi00
Justin Green,FB,23.134,2005-09-11,NFL,BAL,,IND,L 7-24,1,1,Sun,1,10,10.00,0,GreeJu00
Dante Hall,WR,27.010,2005-09-11,NFL,KAN,,NYJ,W 27-7,1,1,Sun,2,39,19.50,0,HallDa00
Maurice Hicks,RB,27.051,2005-09-11,NFL,SFO,,STL,W 28-25,1,1,Sun,4,106,26.50,0,HickMa00
Brandon Jacobs,RB,23.067,2005-09-11,NFL,NYG,,ARI,W 42-19,1,1,Sun,1,33,33.00,0,JacoBr00
Chris Johnson,CB,25.351,2005-09-11,NFL,STL,@,SFO,L 25-28,1,1,Sun,4,55,13.75,0,JohnCh26
Michael Lewis,WR,33.301,2005-09-11,NFL,NOR,@,CAR,W 23-20,1,1,Sun,4,75,18.75,0,LewiMi00
Kris Mangum,TE,32.027,2005-09-11,NFL,CAR,,NOR,L 20-23,1,1,Sun,1,9,9.00,0,MangKr00
Terrence McGee,LCB,24.332,2005-09-11,NFL,BUF,,HOU,W 22-7,1,1,Sun,1,16,16.00,0,McGeTe99
Justin Miller,CB,21.209,2005-09-11,NFL,NYJ,@,KAN,L 7-27,1,1,Sun,6,182,30.33,0,MillJu99
Mewelde Moore,RB,23.049,2005-09-11,NFL,MIN,,TAM,L 13-24,1,1,Sun,3,66,22.00,0,MoorMe00
Vernand Morency,RB,25.219,2005-09-11,NFL,HOU,@,BUF,L 7-22,1,1,Sun,5,101,20.20,0,MoreVe00
Eric Parker,WR,26.150,2005-09-11,NFL,SDG,,DAL,L 24-28,1,1,Sun,1,16,16.00,0,ParkEr00
Alvin Pearman,RB,23.032,2005-09-11,NFL,JAX,,SEA,W 26-14,1,1,Sun,1,17,17.00,0,PearAl00
Tab Perry,WR,23.234,2005-09-11,NFL,CIN,@,CLE,W 27-13,1,1,Sun,4,108,27.00,0,PerrTa00
Willie Ponder,WR,25.209,2005-09-11,NFL,NYG,,ARI,W 42-19,1,1,Sun,4,191,47.75,1,PondWi00
Courtney Roby,WR,22.244,2005-09-11,NFL,TEN,@,PIT,L 7-34,1,1,Sun,6,132,22.00,0,RobyCo00
B.J. Sams,RB,24.317,2005-09-11,NFL,BAL,,IND,L 7-24,1,1,Sun,3,68,22.67,0,SamsB.00
Josh Scobey,RB,25.274,2005-09-11,NFL,SEA,@,JAX,L 14-26,1,1,Sun,3,81,27.00,0,ScobJo00
Daimon Shelton,FB,32.361,2005-09-11,NFL,BUF,,HOU,W 22-7,1,1,Sun,1,16,16.00,0,ShelDa00
Rod Smart,RB,28.245,2005-09-11,NFL,CAR,,NOR,L 20-23,1,1,Sun,3,46,15.33,0,SmarRo00
Darren Sproles,RB/K,22.083,2005-09-11,NFL,SDG,,DAL,L 24-28,1,1,Sun,4,146,36.50,0,SproDa00
Reggie Swinton,WR,30.049,2005-09-11,NFL,ARI,@,NYG,L 19-42,1,1,Sun,6,164,27.33,0,SwinRe00
Ike Taylor,LCB,25.129,2005-09-11,NFL,PIT,,TEN,W 34-7,1,1,Sun,2,40,20.00,0,TaylIk20
Wes Welker,WR,24.133,2005-09-11,NFL,MIA,,DEN,W 34-10,1,1,Sun,2,51,25.50,0,WelkWe00
Darrent Williams,,22.349,2005-09-11,NFL,DEN,@,MIA,L 10-34,1,1,Sun,3,79,26.33,0,WillDa21
Domanick Williams,RB,24.345,2005-09-11,NFL,HOU,@,BUF,L 7-22,1,1,Sun,1,29,29.00,0,DaviDo01
Troy Williamson,WR,22.134,2005-09-11,NFL,MIN,,TAM,L 13-24,1,1,Sun,2,23,11.50,0,WillTr01
Derrick Wimbush,RB/K,25.016,2005-09-11,NFL,JAX,,SEA,W 26-14,1,1,Sun,2,46,23.00,0,WimbDe00
Roderick Hood,CB,23.344,2005-09-12,NFL,PHI,@,ATL,L 10-14,1,1,Mon,3,48,16.00,0,HoodRo20
Allen Rossum,CB,29.325,2005-09-12,NFL,ATL,,PHI,W 14-10,1,1,Mon,2,53,26.50,0,RossAl99
Otis Amey,WR,23.288,2005-09-18,NFL,SFO,@,PHI,L 3-42,2,2,Sun,4,71,17.75,0,AmeyFr00
Jerry Azumah,CB,28.017,2005-09-18,NFL,CHI,,DET,W 38-6,2,2,Sun,2,67,33.50,0,AzumJe00
Romby Bryant,WR,25.271,2005-09-18,NFL,ATL,@,SEA,L 18-21,2,2,Sun,4,81,20.25,0,BryaRo00
Chris Carr,DB,22.141,2005-09-18,NFL,OAK,,KAN,L 17-23,2,2,Sun,6,130,21.67,0,CarrCh22
Ahmad Carroll,CB,22.046,2005-09-18,NFL,GNB,,CLE,L 24-26,2,2,Sun,2,34,17.00,0,CarrAh20
Najeh Davenport,RB,26.222,2005-09-18,NFL,GNB,,CLE,L 24-26,2,2,Sun,3,54,18.00,0,DaveNa00
Darnell Dinkins,TE,28.241,2005-09-18,NFL,BAL,@,TEN,L 10-25,2,2,Sun,1,10,10.00,0,DinkDa00
Eddie Drummond,WR,25.159,2005-09-18,NFL,DET,@,CHI,L 6-38,2,2,Sun,6,159,26.50,0,DrumEd00
Kevin Faulk,RB,29.105,2005-09-18,NFL,NWE,@,CAR,L 17-27,2,2,Sun,1,23,23.00,0,FaulKe00
William Green,RB,25.275,2005-09-18,NFL,CLE,@,GNB,W 26-24,2,2,Sun,1,18,18.00,0,GreeWi01
Dante Hall,WR,27.017,2005-09-18,NFL,KAN,@,OAK,W 23-17,2,2,Sun,4,136,34.00,0,HallDa00
E.J. Henderson,WLB,25.046,2005-09-18,NFL,MIN,@,CIN,L 8-37,2,2,Sun,1,13,13.00,0,HendE.20
Maurice Hicks,RB,27.058,2005-09-18,NFL,SFO,@,PHI,L 3-42,2,2,Sun,3,60,20.00,0,HickMa00
Ellis Hobbs,CB,22.125,2005-09-18,NFL,NWE,@,CAR,L 17-27,2,2,Sun,5,123,24.60,0,HobbEl20
Roderick Hood,CB,23.350,2005-09-18,NFL,PHI,,SFO,W 42-3,2,2,Sun,1,22,22.00,0,HoodRo20
Chris Johnson,CB,25.358,2005-09-18,NFL,STL,@,ARI,W 17-12,2,2,Sun,1,25,25.00,0,JohnCh26
Adam Jones,CB,21.353,2005-09-18,NFL,TEN,,BAL,W 25-10,2,2,Sun,1,23,23.00,0,JonePa20
Mark Jones,WR,24.319,2005-09-18,NFL,TAM,,BUF,W 19-3,2,2,Sun,3,49,16.33,0,JoneMa01
Terrence McGee,LCB,24.339,2005-09-18,NFL,BUF,@,TAM,L 3-19,2,2,Sun,3,105,35.00,0,McGeTe99
Mewelde Moore,RB,23.056,2005-09-18,NFL,MIN,@,CIN,L 8-37,2,2,Sun,1,6,6.00,0,MoorMe00
Vernand Morency,RB,25.226,2005-09-18,NFL,HOU,,PIT,L 7-27,2,2,Sun,5,101,20.20,0,MoreVe00
Alvin Pearman,RB,23.039,2005-09-18,NFL,JAX,@,IND,L 3-10,2,2,Sun,3,62,20.67,0,PearAl00
Antonio Perkins,DB,23.252,2005-09-18,NFL,CLE,@,GNB,W 26-24,2,2,Sun,3,82,27.33,0,PerkAn20
Tab Perry,WR,23.241,2005-09-18,NFL,CIN,,MIN,W 37-8,2,2,Sun,1,18,18.00,0,PerrTa00
Dominic Rhodes,RB,26.244,2005-09-18,NFL,IND,,JAX,W 10-3,2,2,Sun,2,51,25.50,0,RhodDo00
Courtney Roby,WR,22.251,2005-09-18,NFL,TEN,,BAL,W 25-10,2,2,Sun,2,81,40.50,0,RobyCo00
B.J. Sams,RB,24.324,2005-09-18,NFL,BAL,@,TEN,L 10-25,2,2,Sun,3,66,22.00,0,SamsB.00
Josh Scobey,RB,25.281,2005-09-18,NFL,SEA,,ATL,W 21-18,2,2,Sun,3,58,19.33,0,ScobJo00
Rod Smart,RB,28.252,2005-09-18,NFL,CAR,,NWE,W 27-17,2,2,Sun,4,105,26.25,0,SmarRo00
Darren Sproles,RB/K,22.090,2005-09-18,NFL,SDG,@,DEN,L 17-20,2,2,Sun,3,71,23.67,0,SproDa00
Reggie Swinton,WR,30.056,2005-09-18,NFL,ARI,,STL,L 12-17,2,2,Sun,4,83,20.75,0,SwinRe00
Ike Taylor,LCB,25.136,2005-09-18,NFL,PIT,@,HOU,W 27-7,2,2,Sun,1,19,19.00,0,TaylIk20
Wes Welker,WR,24.140,2005-09-18,NFL,MIA,@,NYJ,L 7-17,2,2,Sun,4,73,18.25,0,WelkWe00
Darrent Williams,,22.356,2005-09-18,NFL,DEN,,SDG,W 20-17,2,2,Sun,3,64,21.33,0,WillDa21
Moe Williams,RB,31.054,2005-09-18,NFL,MIN,@,CIN,L 8-37,2,2,Sun,1,16,16.00,0,WillMo00
Troy Williamson,WR,22.141,2005-09-18,NFL,MIN,@,CIN,L 8-37,2,2,Sun,5,66,13.20,0,WillTr01
Kenderick Allen,DT,27.005,2005-09-19,NFL,NYG,@,NOR,W 27-10,2,2,Mon,1,2,2.00,0,AlleKe20
Ladell Betts,RB,26.023,2005-09-19,NFL,WAS,@,DAL,W 14-13,2,2,Mon,4,82,20.50,0,BettLa00
Brandon Jacobs,RB,23.075,2005-09-19,NFL,NYG,@,NOR,W 27-10,2,2,Mon,1,25,25.00,0,JacoBr00
Michael Lewis,WR,33.309,2005-09-19,NFL,NOR,,NYG,L 10-27,2,2,Mon,4,62,15.50,0,LewiMi00
Willie Ponder,WR,25.217,2005-09-19,NFL,NYG,@,NOR,W 27-10,2,2,Mon,1,10,10.00,0,PondWi00
Tyson Thompson,RB,24.121,2005-09-19,NFL,DAL,,WAS,L 13-14,2,2,Mon,3,94,31.33,0,ThomTy00
Willie Whitehead,DT,32.236,2005-09-19,NFL,NOR,,NYG,L 10-27,2,2,Mon,1,12,12.00,0,WhitWi23
Otis Amey,WR,23.295,2005-09-25,NFL,SFO,,DAL,L 31-34,3,3,Sun,2,28,14.00,0,AmeyFr00
Jerry Azumah,DB,28.024,2005-09-25,NFL,CHI,,CIN,L 7-24,3,3,Sun,5,88,17.60,0,AzumJe00
Romby Bryant,WR,25.278,2005-09-25,NFL,ATL,@,BUF,W 24-16,3,3,Sun,4,56,14.00,0,BryaRo00
Chris Carr,CB,22.148,2005-09-25,NFL,OAK,@,PHI,L 20-23,3,3,Sun,3,35,11.67,0,CarrCh22
Ran Carthon,RB,24.227,2005-09-25,NFL,IND,,CLE,W 13-6,3,3,Sun,3,61,20.33,0,CartRa00
Ricardo Colclough,CB,21.364,2005-09-25,NFL,PIT,,NWE,L 20-23,3,3,Sun,3,81,27.00,0,ColcRi20
Terrance Copper,WR,23.197,2005-09-25,NFL,DAL,@,SFO,W 34-31,3,3,Sun,1,11,11.00,0,CoppTe00
Torrie Cox,CB,24.331,2005-09-25,NFL,TAM,@,GNB,W 17-16,3,3,Sun,4,68,17.00,0,CoxxTo21
Najeh Davenport,RB,26.229,2005-09-25,NFL,GNB,,TAM,L 16-17,3,3,Sun,2,32,16.00,0,DaveNa00
Doug Gabriel,WR,25.029,2005-09-25,NFL,OAK,@,PHI,L 20-23,3,3,Sun,1,9,9.00,0,GabrDo00
William Green,RB,25.282,2005-09-25,NFL,CLE,@,IND,L 6-13,3,3,Sun,4,61,15.25,0,GreeWi01
James Harrison,LB,27.144,2005-09-25,NFL,PIT,,NWE,L 20-23,3,3,Sun,1,-2,-2.00,0,HarrJa23
Maurice Hicks,RB,27.065,2005-09-25,NFL,SFO,,DAL,L 31-34,3,3,Sun,3,66,22.00,0,HickMa00
Ellis Hobbs,CB,22.132,2005-09-25,NFL,NWE,@,PIT,W 23-20,3,3,Sun,2,59,29.50,0,HobbEl20
Roderick Hood,CB,23.357,2005-09-25,NFL,PHI,,OAK,W 23-20,3,3,Sun,1,26,26.00,0,HoodRo20
James Jackson,RB,29.052,2005-09-25,NFL,ARI,@,SEA,L 12-37,3,3,Sun,1,14,14.00,0,JackJa00
Bethel Johnson,WR,26.226,2005-09-25,NFL,NWE,@,PIT,W 23-20,3,3,Sun,3,69,23.00,0,JohnBe00
Bryant Johnson,WR,24.202,2005-09-25,NFL,ARI,@,SEA,L 12-37,3,3,Sun,2,45,22.50,0,JohnBr02
Chris Johnson,CB,26.000,2005-09-25,NFL,STL,,TEN,W 31-27,3,3,Sun,4,94,23.50,0,JohnCh26
Adam Jones,CB,21.360,2005-09-25,NFL,TEN,@,STL,L 27-31,3,3,Sun,4,109,27.25,0,JonePa20
Fred McAfee,RB,37.097,2005-09-25,NFL,NOR,@,MIN,L 16-33,3,3,Sun,7,184,26.29,0,McAfFr00
Terrence McGee,LCB,24.346,2005-09-25,NFL,BUF,,ATL,L 16-24,3,3,Sun,2,55,27.50,0,McGeTe99
Justin Miller,CB,21.223,2005-09-25,NFL,NYJ,,JAX,L 20-26,3,3,Sun,3,75,25.00,0,MillJu99
Terrence Murphy,WR,22.284,2005-09-25,NFL,GNB,,TAM,L 16-17,3,3,Sun,2,54,27.00,0,MurpTe00
Tab Perry,WR,23.248,2005-09-25,NFL,CIN,@,CHI,W 24-7,3,3,Sun,2,56,28.00,0,PerrTa00
Willie Ponder,WR,25.223,2005-09-25,NFL,NYG,@,SDG,L 23-45,3,3,Sun,6,156,26.00,0,PondWi00
Koren Robinson,WR,25.190,2005-09-25,NFL,MIN,,NOR,W 33-16,3,3,Sun,4,91,22.75,0,RobiKo00
Josh Scobey,RB,25.288,2005-09-25,NFL,SEA,,ARI,W 37-12,3,3,Sun,2,57,28.50,0,ScobJo00
Visanthe Shiancoe,TE,25.099,2005-09-25,NFL,NYG,@,SDG,L 23-45,3,3,Sun,1,5,5.00,0,ShiaVi00
Rod Smart,RB,28.259,2005-09-25,NFL,CAR,@,MIA,L 24-27,3,3,Sun,3,73,24.33,0,SmarRo00
Steve Smith,WR,26.136,2005-09-25,NFL,CAR,@,MIA,L 24-27,3,3,Sun,1,12,12.00,0,SmitSt01
Darren Sproles,RB/K,22.097,2005-09-25,NFL,SDG,,NYG,W 45-23,3,3,Sun,4,134,33.50,0,SproDa00
Aaron Stecker,RB,29.316,2005-09-25,NFL,NOR,@,MIN,L 16-33,3,3,Sun,1,9,9.00,0,StecAa00
Reggie Swinton,WR/K,30.063,2005-09-25,NFL,ARI,@,SEA,L 12-37,3,3,Sun,5,83,16.60,0,SwinRe00
Tyson Thompson,RB,24.127,2005-09-25,NFL,DAL,@,SFO,W 34-31,3,3,Sun,5,103,20.60,0,ThomTy00
Michael Turner,RB,23.224,2005-09-25,NFL,SDG,,NYG,W 45-23,3,3,Sun,1,0,0.00,0,TurnMi00
Wes Welker,WR,24.147,2005-09-25,NFL,MIA,,CAR,W 27-24,3,3,Sun,4,80,20.00,0,WelkWe00
Derrick Wimbush,RB-K,25.030,2005-09-25,NFL,JAX,@,NYJ,W 26-20,3,3,Sun,4,93,23.25,0,WimbDe00
Dexter Wynn,CB,24.212,2005-09-25,NFL,PHI,,OAK,W 23-20,3,3,Sun,3,72,24.00,0,WynnDe20
Dante Hall,WR,27.025,2005-09-26,NFL,KAN,@,DEN,L 10-30,3,3,Mon,5,125,25.00,0,HallDa00
Darrent Williams,,22.364,2005-09-26,NFL,DEN,,KAN,W 30-10,3,3,Mon,1,32,32.00,0,WillDa21
Charlie Adams,WR,25.344,2005-10-02,NFL,DEN,@,JAX,W 20-7,4,4,Sun,1,22,22.00,0,AdamCh00
Chris Baker,TE,25.318,2005-10-02,NFL,NYJ,@,BAL,L 3-13,4,4,Sun,1,11,11.00,0,BakeCh00
Ladell Betts,RB,26.036,2005-10-02,NFL,WAS,,SEA,W 20-17,3,4,Sun,4,95,23.75,0,BettLa00
Joe Burns,RB/F,26.017,2005-10-02,NFL,BUF,@,NOR,L 7-19,4,4,Sun,1,13,13.00,0,BurnJo00
Chris Carr,CB,22.155,2005-10-02,NFL,OAK,,DAL,W 19-13,4,4,Sun,2,59,29.50,0,CarrCh22
Ran Carthon,RB,24.234,2005-10-02,NFL,IND,@,TEN,W 31-10,4,4,Sun,1,17,17.00,0,CartRa00
Torrie Cox,CB,24.338,2005-10-02,NFL,TAM,,DET,W 17-13,4,4,Sun,1,17,17.00,0,CoxxTo21
Jared DeVries,DE,29.113,2005-10-02,NFL,DET,@,TAM,L 13-17,3,4,Sun,1,7,7.00,0,DeVrJa20
Eddie Drummond,WR,25.173,2005-10-02,NFL,DET,@,TAM,L 13-17,3,4,Sun,2,26,13.00,0,DrumEd00
Dante Hall,WR,27.031,2005-10-02,NFL,KAN,,PHI,L 31-37,4,4,Sun,8,234,29.25,1,HallDa00
Arlen Harris,RB,25.163,2005-10-02,NFL,STL,@,NYG,L 24-44,4,4,Sun,1,21,21.00,0,HarrAr00
Maurice Hicks,RB,27.072,2005-10-02,NFL,SFO,@,ARI,L 14-31,4,4,Sun,2,38,19.00,0,HickMa00
Ellis Hobbs,CB,22.139,2005-10-02,NFL,NWE,,SDG,L 17-41,4,4,Sun,3,60,20.00,0,HobbEl20
Roderick Hood,CB,23.364,2005-10-02,NFL,PHI,@,KAN,W 37-31,4,4,Sun,4,108,27.00,0,HoodRo20
Bethel Johnson,WR,26.233,2005-10-02,NFL,NWE,,SDG,L 17-41,4,4,Sun,5,143,28.60,0,JohnBe00
Chris Johnson,CB,26.007,2005-10-02,NFL,STL,@,NYG,L 24-44,4,4,Sun,6,146,24.33,0,JohnCh26
Adam Jones,RCB,22.002,2005-10-02,NFL,TEN,,IND,L 10-31,4,4,Sun,4,95,23.75,0,JonePa20
Jerome Mathis,WR,22.068,2005-10-02,NFL,HOU,@,CIN,L 10-16,3,4,Sun,5,130,26.00,0,MathJe00
Fred McAfee,RB,37.104,2005-10-02,NFL,NOR,,BUF,W 19-7,4,4,Sun,2,45,22.50,0,McAfFr00
Terrence McGee,LCB,24.353,2005-10-02,NFL,BUF,@,NOR,L 7-19,4,4,Sun,4,159,39.75,0,McGeTe99
Justin Miller,CB,21.230,2005-10-02,NFL,NYJ,@,BAL,L 3-13,4,4,Sun,3,78,26.00,0,MillJu99
Maurice Morris,RB,25.305,2005-10-02,NFL,SEA,@,WAS,L 17-20,4,4,Sun,1,0,0.00,0,MorrMa00
Alvin Pearman,RB,23.053,2005-10-02,NFL,JAX,,DEN,L 7-20,4,4,Sun,3,87,29.00,0,PearAl00
Tab Perry,WR,23.255,2005-10-02,NFL,CIN,,HOU,W 16-10,4,4,Sun,2,55,27.50,0,PerrTa00
Willie Ponder,WR,25.230,2005-10-02,NFL,NYG,,STL,W 44-24,4,4,Sun,3,65,21.67,0,PondWi00
Koren Robinson,WR,25.197,2005-10-02,NFL,MIN,@,ATL,L 10-30,4,4,Sun,4,95,23.75,0,RobiKo00
Allen Rossum,CB,29.345,2005-10-02,NFL,ATL,,MIN,W 30-10,4,4,Sun,1,36,36.00,0,RossAl99
B.J. Sams,RB,24.338,2005-10-02,NFL,BAL,,NYJ,W 13-3,3,4,Sun,2,52,26.00,0,SamsB.00
Josh Scobey,RB,25.295,2005-10-02,NFL,SEA,@,WAS,L 17-20,4,4,Sun,2,44,22.00,0,ScobJo00
Alex Smith,TE,23.133,2005-10-02,NFL,TAM,,DET,W 17-13,4,4,Sun,1,12,12.00,0,SmitAl02
Jonathan Smith,WR,23.308,2005-10-02,NFL,BUF,@,NOR,L 7-19,4,4,Sun,1,44,44.00,0,SmitJo00
Darren Sproles,RB/K,22.104,2005-10-02,NFL,SDG,@,NWE,W 41-17,4,4,Sun,4,80,20.00,0,SproDa00
Reggie Swinton,WR/K,30.070,2005-10-02,NFL,ARI,,SFO,W 31-14,4,4,Sun,1,19,19.00,0,SwinRe00
Dontarrious Thomas,LB,25.030,2005-10-02,NFL,MIN,@,ATL,L 10-30,4,4,Sun,1,6,6.00,0,ThomDo21
Tyson Thompson,RB,24.134,2005-10-02,NFL,DAL,@,OAK,L 13-19,4,4,Sun,1,22,22.00,0,ThomTy00
Andrae Thurman,WR,24.342,2005-10-02,NFL,TEN,,IND,L 10-31,4,4,Sun,2,42,21.00,0,ThurAn00
Najeh Davenport,RB,26.237,2005-10-03,NFL,GNB,@,CAR,L 29-32,4,4,Mon,4,86,21.50,0,DaveNa00
Terrence Murphy,WR,22.292,2005-10-03,NFL,GNB,@,CAR,L 29-32,4,4,Mon,3,37,12.33,0,MurpTe00
Rod Smart,RB,28.267,2005-10-03,NFL,CAR,,GNB,W 32-29,4,4,Mon,2,79,39.50,0,SmarRo00
Steve Smith,WR,26.144,2005-10-03,NFL,CAR,,GNB,W 32-29,4,4,Mon,1,33,33.00,0,SmitSt01
Charlie Adams,WR,25.351,2005-10-09,NFL,DEN,,WAS,W 21-19,5,5,Sun,2,56,28.00,0,AdamCh00
Otis Amey,WR,23.309,2005-10-09,NFL,SFO,,IND,L 3-28,5,5,Sun,2,39,19.50,0,AmeyFr00
Jerry Azumah,CB,28.038,2005-10-09,NFL,CHI,@,CLE,L 10-20,4,5,Sun,3,82,27.33,0,AzumJe00
Chris Baker,TE,25.325,2005-10-09,NFL,NYJ,,TAM,W 14-12,5,5,Sun,1,0,0.00,0,BakeCh00
Ladell Betts,RB,26.043,2005-10-09,NFL,WAS,@,DEN,L 19-21,4,5,Sun,1,28,28.00,0,BettLa00
Dwayne Carswell,G,33.264,2005-10-09,NFL,DEN,,WAS,W 21-19,5,5,Sun,1,0,0.00,0,CarsDw00
Torrie Cox,CB,24.345,2005-10-09,NFL,TAM,@,NYJ,L 12-14,5,5,Sun,1,-1,-1.00,0,CoxxTo21
Josh Cribbs,WR,22.122,2005-10-09,NFL,CLE,,CHI,W 20-10,4,5,Sun,3,61,20.33,0,CribJo01
Eddie Drummond,WR,25.180,2005-10-09,NFL,DET,,BAL,W 35-17,4,5,Sun,1,15,15.00,0,DrumEd00
Earnest Graham,RB,25.267,2005-10-09,NFL,TAM,@,NYJ,L 12-14,5,5,Sun,1,22,22.00,0,GrahEa00
Will Heller,TE,24.223,2005-10-09,NFL,MIA,@,BUF,L 14-20,4,5,Sun,1,11,11.00,0,HellWi00
Maurice Hicks,RB,27.079,2005-10-09,NFL,SFO,,IND,L 3-28,5,5,Sun,3,62,20.67,0,HickMa00
Roderick Hood,CB,24.006,2005-10-09,NFL,PHI,@,DAL,L 10-33,5,5,Sun,1,18,18.00,0,HoodRo20
Bethel Johnson,WR,26.240,2005-10-09,NFL,NWE,@,ATL,W 31-28,5,5,Sun,4,86,21.50,0,JohnBe00
Chris Johnson,CB,26.014,2005-10-09,NFL,STL,,SEA,L 31-37,5,5,Sun,6,202,33.67,1,JohnCh26
Kevin Johnson,WR,29.086,2005-10-09,NFL,DET,,BAL,W 35-17,4,5,Sun,1,14,14.00,0,JohnKe01
Adam Jones,RCB,22.009,2005-10-09,NFL,TEN,@,HOU,W 34-20,5,5,Sun,4,145,36.25,0,JonePa20
Jamal Jones,WR,20.149,2005-10-09,NFL,GNB,,NOR,W 52-3,5,5,Sun,1,25,25.00,0,JoneJa02
Jerome Mathis,WR,22.075,2005-10-09,NFL,HOU,,TEN,L 20-34,4,5,Sun,6,141,23.50,0,MathJe00
Fred McAfee,RB,37.111,2005-10-09,NFL,NOR,@,GNB,L 3-52,5,5,Sun,6,129,21.50,0,McAfFr00
Terrence McGee,LCB,24.360,2005-10-09,NFL,BUF,,MIA,W 20-14,5,5,Sun,2,80,40.00,0,McGeTe99
R.W. McQuarters,CB,28.292,2005-10-09,NFL,DET,,BAL,W 35-17,4,5,Sun,1,19,19.00,0,McQuR.20
Justin Miller,CB,21.237,2005-10-09,NFL,NYJ,,TAM,W 14-12,5,5,Sun,4,109,27.25,0,MillJu99
Vernand Morency,RB,25.247,2005-10-09,NFL,HOU,,TEN,L 20-34,4,5,Sun,1,30,30.00,0,MoreVe00
Tab Perry,WR,23.262,2005-10-09,NFL,CIN,@,JAX,L 20-23,5,5,Sun,3,82,27.33,0,PerrTa00
Adrian Peterson,RB,26.100,2005-10-09,NFL,CHI,@,CLE,L 10-20,4,5,Sun,2,32,16.00,0,PeteAd00
Jamal Robertson,RB,28.272,2005-10-09,NFL,CAR,@,ARI,W 24-20,5,5,Sun,3,95,31.67,0,RobeJa00
Allen Rossum,CB,29.352,2005-10-09,NFL,ATL,,NWE,L 28-31,5,5,Sun,6,119,19.83,0,RossAl99
B.J. Sams,RB,24.345,2005-10-09,NFL,BAL,@,DET,L 17-35,4,5,Sun,5,96,19.20,0,SamsB.00
Josh Scobey,RB,25.302,2005-10-09,NFL,SEA,@,STL,W 37-31,5,5,Sun,5,117,23.40,0,ScobJo00
Antowain Smith,RB,33.209,2005-10-09,NFL,NOR,@,GNB,L 3-52,5,5,Sun,1,30,30.00,0,SmitAn00
Jonathan Smith,WR,23.315,2005-10-09,NFL,BUF,,MIA,W 20-14,5,5,Sun,1,25,25.00,0,SmitJo00
Aaron Stecker,RB,29.330,2005-10-09,NFL,NOR,@,GNB,L 3-52,5,5,Sun,1,24,24.00,0,StecAa00
