Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Kick Ret,Kick Ret Yds,Kick Ret YPA,Kick Ret TD,unique_id
Antonio Cromartie,CB,27.156,2011-09-18,NFL,NYJ,,JAX,W 32-3,2,2,Sun,2,85,42.50,0,CromAn20
Donald Driver,WR,36.228,2011-09-18,NFL,GNB,@,CAR,W 30-23,2,2,Sun,1,5,5.00,0,DrivDo00
Julian Edelman,WR,25.119,2011-09-18,NFL,NWE,,SDG,W 35-21,2,2,Sun,2,39,19.50,0,EdelJu00
Clyde Gates,WR,25.097,2011-09-18,NFL,MIA,,HOU,L 13-23,2,2,Sun,3,77,25.67,0,GateCl00
Richard Goodman,WR,24.148,2011-09-18,NFL,SDG,@,NWE,L 21-35,2,2,Sun,3,63,21.00,0,GoodRi00
Mike Goodson,RB,24.118,2011-09-18,NFL,CAR,,GNB,L 23-30,2,2,Sun,5,107,21.40,0,GoodMi00
Percy Harvin,WR,23.113,2011-09-18,NFL,MIN,,TAM,L 20-24,2,2,Sun,1,2,2.00,0,HarvPe00
Devin Hester,WR,28.318,2011-09-18,NFL,CHI,@,NOR,L 13-30,2,2,Sun,2,47,23.50,0,HestDe99
Kendall Hunter,RB,23.002,2011-09-18,NFL,SFO,,DAL,L 24-27,2,2,Sun,1,43,43.00,0,HuntKe00
A.J. Jefferson,LCB,23.167,2011-09-18,NFL,ARI,@,WAS,L 21-22,2,2,Sun,2,62,31.00,0,JeffA.00
Deji Karim,RB/K,24.304,2011-09-18,NFL,JAX,@,NYJ,L 3-32,2,2,Sun,5,91,18.20,0,KariDe00
Jeremy Kerley,WR,22.314,2011-09-18,NFL,NYJ,,JAX,W 32-3,2,2,Sun,1,15,15.00,0,KerlJe00
Johnny Knox,WR,24.319,2011-09-18,NFL,CHI,@,NOR,L 13-30,2,2,Sun,1,30,30.00,0,KnoxJo00
Vonta Leach,FB,29.316,2011-09-18,NFL,BAL,@,TEN,L 13-26,2,2,Sun,1,15,15.00,0,LeacVo00
Joe Lefeged,DB,23.108,2011-09-18,NFL,IND,,CLE,L 19-27,2,2,Sun,3,66,22.00,0,LefeJo00
Dion Lewis,RB,20.356,2011-09-18,NFL,PHI,@,ATL,L 31-35,2,2,Sun,5,113,22.60,0,LewiDi00
Danieal Manning,FS,29.040,2011-09-18,NFL,HOU,@,MIA,W 23-13,2,2,Sun,2,77,38.50,0,MannDa21
Bryan McCann,CB,23.354,2011-09-18,NFL,DAL,@,SFO,W 27-24,2,2,Sun,1,26,26.00,0,McCaBr01
Dexter McCluster,WR,22.024,2011-09-18,NFL,KAN,@,DET,L 3-48,2,2,Sun,3,69,23.00,0,McClDe00
Nick Miller,WR,24.173,2011-09-18,NFL,OAK,@,BUF,L 35-38,2,2,Sun,4,61,15.25,0,MillNi00
Montell Owens,FB,27.137,2011-09-18,NFL,JAX,@,NYJ,L 3-32,2,2,Sun,1,13,13.00,0,OwenMo01
Preston Parker,WR,24.217,2011-09-18,NFL,TAM,@,MIN,W 24-20,2,2,Sun,3,70,23.33,0,ParkPr00
David Reed,WR,24.180,2011-09-18,NFL,BAL,@,TEN,L 13-26,2,2,Sun,3,125,41.67,0,ReedDa00
Darren Sproles,RB,28.090,2011-09-18,NFL,NOR,,CHI,W 30-13,2,2,Sun,1,24,24.00,0,SproDa00
Micheal Spurlock,WR,28.230,2011-09-18,NFL,TAM,@,MIN,W 24-20,2,2,Sun,1,21,21.00,0,SpurMi00
Cassius Vaughn,LCB,23.319,2011-09-18,NFL,DEN,,CIN,W 24-22,2,2,Sun,1,23,23.00,0,VaugCa00
Leon Washington,RB,29.020,2011-09-18,NFL,SEA,@,PIT,L 0-24,2,2,Sun,2,39,19.50,0,WashLe00
Eric Weems,WR,26.076,2011-09-18,NFL,ATL,,PHI,W 35-31,2,2,Sun,3,78,26.00,0,WeemEr00
Quinn Porter,RB,25.229,2011-09-19,NFL,STL,@,NYG,L 16-28,2,2,Mon,4,90,22.50,0,PortQu00
Devin Thomas,WR,24.308,2011-09-19,NFL,NYG,,STL,W 28-16,2,2,Mon,2,51,25.50,0,ThomDe02
Javier Arenas,CB,23.332,2011-09-25,NFL,KAN,@,SDG,L 17-20,3,3,Sun,3,87,29.00,0,ArenJa99
Lorenzo Booker,RB,27.103,2011-09-25,NFL,MIN,,DET,L 23-26,3,3,Sun,3,113,37.67,0,BookLo00
Nate Clements,LCB,31.287,2011-09-25,NFL,CIN,,SFO,L 8-13,3,3,Sun,1,4,4.00,0,ClemNa99
John Conner,FB,24.109,2011-09-25,NFL,NYJ,@,OAK,L 24-34,3,3,Sun,1,11,11.00,0,ConnJo00
Quan Cosby,WR,28.276,2011-09-25,NFL,DEN,@,TEN,L 14-17,3,3,Sun,1,19,19.00,0,CosbQu00
Antonio Cromartie,CB,27.163,2011-09-25,NFL,NYJ,@,OAK,L 24-34,3,3,Sun,2,29,14.50,0,CromAn20
Julian Edelman,WR,25.126,2011-09-25,NFL,NWE,@,BUF,L 31-34,3,3,Sun,3,63,21.00,0,EdelJu00
Armanti Edwards,WR,23.201,2011-09-25,NFL,CAR,,JAX,W 16-10,3,3,Sun,1,4,4.00,0,EdwaAr00
Andre Fluellen,DT,26.202,2011-09-25,NFL,DET,@,MIN,W 26-23,3,3,Sun,1,6,6.00,0,FlueAn99
Clyde Gates,WR,25.104,2011-09-25,NFL,MIA,@,CLE,L 16-17,3,3,Sun,3,60,20.00,0,GateCl00
Ted Ginn,WR,26.166,2011-09-25,NFL,SFO,@,CIN,W 13-8,3,3,Sun,2,59,29.50,0,GinnTe00
Richard Goodman,WR,24.155,2011-09-25,NFL,SDG,,KAN,W 20-17,3,3,Sun,1,20,20.00,0,GoodRi00
Percy Harvin,WR,23.120,2011-09-25,NFL,MIN,,DET,L 23-26,3,3,Sun,2,47,23.50,0,HarvPe00
Devin Hester,WR,28.325,2011-09-25,NFL,CHI,,GNB,L 17-27,3,3,Sun,1,24,24.00,0,HestDe99
Jacob Hester,FB,26.140,2011-09-25,NFL,SDG,,KAN,W 20-17,3,3,Sun,1,24,24.00,0,HestJa00
A.J. Jefferson,LCB,23.174,2011-09-25,NFL,ARI,@,SEA,L 10-13,3,3,Sun,3,88,29.33,0,JeffA.00
Taiwan Jones,RB,23.061,2011-09-25,NFL,OAK,,NYJ,W 34-24,3,3,Sun,3,52,17.33,0,JoneTa00
Deji Karim,RB/K,24.311,2011-09-25,NFL,JAX,@,CAR,L 10-16,3,3,Sun,2,61,30.50,0,KariDe00
Johnny Knox,WR,24.326,2011-09-25,NFL,CHI,,GNB,L 17-27,3,3,Sun,2,40,20.00,0,KnoxJo00
Joe Lefeged,DB,23.115,2011-09-25,NFL,IND,,PIT,L 20-23,3,3,Sun,3,75,25.00,0,LefeJo00
Dion Lewis,RB,20.363,2011-09-25,NFL,PHI,,NYG,L 16-29,3,3,Sun,2,45,22.50,0,LewiDi00
Stefan Logan,WR,30.115,2011-09-25,NFL,DET,@,MIN,W 26-23,3,3,Sun,3,74,24.67,0,LogaSt00
Danieal Manning,FS,29.047,2011-09-25,NFL,HOU,@,NOR,L 33-40,3,3,Sun,3,83,27.67,0,MannDa21
Dexter McCluster,WR,22.031,2011-09-25,NFL,KAN,@,SDG,L 17-20,3,3,Sun,1,29,29.00,0,McClDe00
Joe McKnight,RB,23.162,2011-09-25,NFL,NYJ,@,OAK,L 24-34,3,3,Sun,1,50,50.00,0,McKnJo00
Maurice Morris,RB,31.298,2011-09-25,NFL,DET,@,MIN,W 26-23,3,3,Sun,1,15,15.00,0,MorrMa00
Rob Ninkovich,OLB,27.236,2011-09-25,NFL,NWE,@,BUF,L 31-34,3,3,Sun,1,10,10.00,0,NinkRo20
Jerious Norwood,RB,28.058,2011-09-25,NFL,STL,,BAL,L 7-37,3,3,Sun,2,51,25.50,0,NorwJe00
Preston Parker,WR,24.224,2011-09-25,NFL,TAM,,ATL,W 16-13,3,3,Sun,1,24,24.00,0,ParkPr00
Buster Skrine,DB,22.152,2011-09-25,NFL,CLE,,MIA,W 17-16,3,3,Sun,1,23,23.00,0,SkriBu00
C.J. Spiller,RB,24.051,2011-09-25,NFL,BUF,,NWE,W 34-31,3,3,Sun,1,16,16.00,0,SpilC.00
Darren Sproles,RB,28.097,2011-09-25,NFL,NOR,,HOU,W 40-33,3,3,Sun,4,103,25.75,0,SproDa00
Brandon Tate,WR,23.355,2011-09-25,NFL,CIN,,SFO,L 8-13,3,3,Sun,2,50,25.00,0,TateBr00
Devin Thomas,WR,24.314,2011-09-25,NFL,NYG,@,PHI,W 29-16,3,3,Sun,1,33,33.00,0,ThomDe02
Leon Washington,RB,29.027,2011-09-25,NFL,SEA,,ARI,W 13-10,3,3,Sun,2,29,14.50,0,WashLe00
Eric Weems,WR,26.083,2011-09-25,NFL,ATL,@,TAM,L 13-16,3,3,Sun,3,58,19.33,0,WeemEr00
LaQuan Williams,WR,23.090,2011-09-25,NFL,BAL,@,STL,W 37-7,3,3,Sun,2,60,30.00,0,WillLa01
Brandon Banks,WR,23.279,2011-09-26,NFL,WAS,@,DAL,L 16-18,3,3,Mon,5,100,20.00,0,BankBr00
Javier Arenas,CB,23.339,2011-10-02,NFL,KAN,,MIN,W 22-17,4,4,Sun,2,37,18.50,0,ArenJa99
Brandon Banks,WR,23.285,2011-10-02,NFL,WAS,@,STL,W 17-10,4,4,Sun,2,35,17.50,0,BankBr00
Kahlil Bell,RB,24.296,2011-10-02,NFL,CHI,,CAR,W 34-29,4,4,Sun,1,20,20.00,0,BellKa00
Lorenzo Booker,RB,27.110,2011-10-02,NFL,MIN,@,KAN,L 17-22,4,4,Sun,1,30,30.00,0,BookLo00
Antonio Brown,WR,23.084,2011-10-02,NFL,PIT,@,HOU,L 10-17,4,4,Sun,2,44,22.00,0,BrowAn04
Rock Cartwright,RB,31.303,2011-10-02,NFL,OAK,,NWE,L 19-31,4,4,Sun,1,1,1.00,0,CartRo01
Randall Cobb,WR,21.041,2011-10-02,NFL,GNB,,DEN,W 49-23,4,4,Sun,2,59,29.50,0,CobbRa00
Quan Cosby,WR,28.283,2011-10-02,NFL,DEN,@,GNB,L 23-49,4,4,Sun,4,115,28.75,0,CosbQu00
Josh Cribbs,WR,28.115,2011-10-02,NFL,CLE,,TEN,L 13-31,4,4,Sun,2,28,14.00,0,CribJo01
Julian Edelman,WR,25.133,2011-10-02,NFL,NWE,@,OAK,W 31-19,4,4,Sun,2,47,23.50,0,EdelJu00
Jacoby Ford,WR,24.067,2011-10-02,NFL,OAK,,NWE,L 19-31,4,4,Sun,2,45,22.50,0,FordJa01
Clyde Gates,WR,25.111,2011-10-02,NFL,MIA,@,SDG,L 16-26,4,4,Sun,3,66,22.00,0,GateCl00
Ted Ginn,WR,26.173,2011-10-02,NFL,SFO,@,PHI,W 24-23,4,4,Sun,3,74,24.67,0,GinnTe00
Richard Goodman,WR,24.162,2011-10-02,NFL,SDG,,MIA,W 26-16,4,4,Sun,1,21,21.00,0,GoodRi00
Mike Goodson,RB,24.132,2011-10-02,NFL,CAR,@,CHI,L 29-34,4,4,Sun,4,94,23.50,0,GoodMi00
Dwayne Harris,WR,24.016,2011-10-02,NFL,DAL,,DET,L 30-34,4,4,Sun,2,56,28.00,0,HarrDw00
Percy Harvin,WR,23.127,2011-10-02,NFL,MIN,@,KAN,L 17-22,4,4,Sun,1,25,25.00,0,HarvPe00
Devin Hester,WR,28.332,2011-10-02,NFL,CHI,,CAR,W 34-29,4,4,Sun,2,73,36.50,0,HestDe99
Kendall Hunter,RB,23.016,2011-10-02,NFL,SFO,@,PHI,W 24-23,4,4,Sun,1,16,16.00,0,HuntKe00
A.J. Jefferson,LCB,23.181,2011-10-02,NFL,ARI,,NYG,L 27-31,4,4,Sun,2,53,26.50,0,JeffA.00
Taiwan Jones,RB,23.068,2011-10-02,NFL,OAK,,NWE,L 19-31,4,4,Sun,1,16,16.00,0,JoneTa00
Deji Karim,RB/K,24.318,2011-10-02,NFL,JAX,,NOR,L 10-23,4,4,Sun,3,64,21.33,0,KariDe00
Johnny Knox,WR,24.333,2011-10-02,NFL,CHI,,CAR,W 34-29,4,4,Sun,1,32,32.00,0,KnoxJo00
Dion Lewis,RB,21.005,2011-10-02,NFL,PHI,,SFO,L 23-24,4,4,Sun,2,40,20.00,0,LewiDi00
Sean Lissemore,DE,24.021,2011-10-02,NFL,DAL,,DET,L 30-34,4,4,Sun,1,38,38.00,0,LissSe99
Stefan Logan,WR,30.122,2011-10-02,NFL,DET,@,DAL,W 34-30,4,4,Sun,3,76,25.33,0,LogaSt00
Danieal Manning,FS,29.054,2011-10-02,NFL,HOU,,PIT,W 17-10,4,4,Sun,2,34,17.00,0,MannDa21
Owen Marecic,FB,22.363,2011-10-02,NFL,CLE,,TEN,L 13-31,4,4,Sun,1,8,8.00,0,MareOw00
Marc Mariani,WR,24.153,2011-10-02,NFL,TEN,@,CLE,W 31-13,4,4,Sun,2,48,24.00,0,MariMa00
Joe McKnight,RB,23.169,2011-10-02,NFL,NYJ,@,BAL,L 17-34,4,4,Sun,2,135,67.50,1,McKnJo00
Austin Pettis,WR,23.148,2011-10-02,NFL,STL,,WAS,L 10-17,4,4,Sun,1,19,19.00,0,PettAu00
Quinn Porter,RB,25.242,2011-10-02,NFL,STL,,WAS,L 10-17,4,4,Sun,1,13,13.00,0,PortQu00
Jordan Pugh,S,23.246,2011-10-02,NFL,CAR,@,CHI,L 29-34,4,4,Sun,2,51,25.50,0,PughJo99
Isaac Redman,RB,26.326,2011-10-02,NFL,PIT,@,HOU,L 10-17,4,4,Sun,1,18,18.00,0,RedmIs20
Andre Roberts,WR,23.266,2011-10-02,NFL,ARI,,NYG,L 27-31,4,4,Sun,1,21,21.00,0,RobeAn00
Brad Smith,QB/W,27.294,2011-10-02,NFL,BUF,@,CIN,L 20-23,4,4,Sun,1,23,23.00,0,SmitBr01
Darren Sproles,RB,28.104,2011-10-02,NFL,NOR,@,JAX,W 23-10,4,4,Sun,2,48,24.00,0,SproDa00
Brandon Tate,WR,23.362,2011-10-02,NFL,CIN,,BUF,W 23-20,4,4,Sun,3,66,22.00,0,TateBr00
Devin Thomas,WR,24.321,2011-10-02,NFL,NYG,@,ARI,W 31-27,4,4,Sun,4,103,25.75,0,ThomDe02
Cassius Vaughn,LCB,23.333,2011-10-02,NFL,DEN,@,GNB,L 23-49,4,4,Sun,1,31,31.00,0,VaugCa00
Danny Ware,RB,26.226,2011-10-02,NFL,NYG,@,ARI,W 31-27,4,4,Sun,1,17,17.00,0,WareDa00
Leon Washington,RB,29.034,2011-10-02,NFL,SEA,,ATL,L 28-30,4,4,Sun,4,94,23.50,0,WashLe00
Eric Weems,WR,26.090,2011-10-02,NFL,ATL,@,SEA,W 30-28,4,4,Sun,1,19,19.00,0,WeemEr00
LaQuan Williams,WR,23.097,2011-10-02,NFL,BAL,,NYJ,W 34-17,4,4,Sun,3,49,16.33,0,WillLa01
Joe Lefeged,DB,23.123,2011-10-03,NFL,IND,@,TAM,L 17-24,4,4,Mon,2,36,18.00,0,LefeJo00
Preston Parker,WR,24.232,2011-10-03,NFL,TAM,,IND,W 24-17,4,4,Mon,1,24,24.00,0,ParkPr00
Lorenzo Booker,RB,27.117,2011-10-09,NFL,MIN,,ARI,W 34-10,5,5,Sun,2,43,21.50,0,BookLo00
Antonio Brown,WR,23.091,2011-10-09,NFL,PIT,,TEN,W 38-17,5,5,Sun,2,83,41.50,0,BrowAn04
Randall Cobb,WR,21.048,2011-10-09,NFL,GNB,@,ATL,W 25-14,5,5,Sun,3,67,22.33,0,CobbRa00
Riley Cooper,WR,24.030,2011-10-09,NFL,PHI,@,BUF,L 24-31,5,5,Sun,1,16,16.00,0,CoopRi00
Quan Cosby,WR,28.290,2011-10-09,NFL,DEN,,SDG,L 24-29,5,5,Sun,1,28,28.00,0,CosbQu00
Jacoby Ford,WR,24.074,2011-10-09,NFL,OAK,@,HOU,W 25-20,5,5,Sun,3,94,31.33,0,FordJa01
Kendall Hunter,RB,23.023,2011-10-09,NFL,SFO,,TAM,W 48-3,5,5,Sun,1,22,22.00,0,HuntKe00
Deji Karim,RB/K,24.325,2011-10-09,NFL,JAX,,CIN,L 20-30,5,5,Sun,2,58,29.00,0,KariDe00
Joe Lefeged,DB,23.129,2011-10-09,NFL,IND,,KAN,L 24-28,5,5,Sun,1,18,18.00,0,LefeJo00
Dion Lewis,RB,21.012,2011-10-09,NFL,PHI,@,BUF,L 24-31,5,5,Sun,3,62,20.67,0,LewiDi00
Danieal Manning,FS,29.061,2011-10-09,NFL,HOU,,OAK,L 20-25,5,5,Sun,4,90,22.50,0,MannDa21
Marc Mariani,WR,24.160,2011-10-09,NFL,TEN,@,PIT,L 17-38,5,5,Sun,3,93,31.00,0,MariMa00
Joe McKnight,RB,23.176,2011-10-09,NFL,NYJ,@,NWE,L 21-30,5,5,Sun,5,198,39.60,0,McKnJo00
Preston Parker,WR,24.238,2011-10-09,NFL,TAM,@,SFO,L 3-48,5,5,Sun,4,86,21.50,0,ParkPr00
Kealoha Pilares,WR,23.231,2011-10-09,NFL,CAR,,NOR,L 27-30,5,5,Sun,2,36,18.00,0,PilaKe00
Stevan Ridley,RB,22.255,2011-10-09,NFL,NWE,,NYJ,W 30-21,5,5,Sun,3,71,23.67,0,RidlSt00
Brad Smith,QB/W,27.301,2011-10-09,NFL,BUF,,PHI,W 31-24,5,5,Sun,2,38,19.00,0,SmitBr01
LaRod Stephens-Howling,RB,24.166,2011-10-09,NFL,ARI,@,MIN,L 10-34,5,5,Sun,5,115,23.00,0,StepLa00
Brandon Tate,WR,24.004,2011-10-09,NFL,CIN,@,JAX,W 30-20,5,5,Sun,3,76,25.33,0,TateBr00
Devin Thomas,WR,24.328,2011-10-09,NFL,NYG,,SEA,L 25-36,5,5,Sun,3,82,27.33,0,ThomDe02
Leon Washington,RB,29.041,2011-10-09,NFL,SEA,@,NYG,W 36-25,5,5,Sun,3,71,23.67,0,WashLe00
Eric Weems,WR,26.097,2011-10-09,NFL,ATL,,GNB,L 14-25,5,5,Sun,1,28,28.00,0,WeemEr00
Devin Hester,WR,28.340,2011-10-10,NFL,CHI,@,DET,L 13-24,5,5,Mon,4,84,21.00,0,HestDe99
Kyle Adams,TE,23.270,2011-10-16,NFL,CHI,,MIN,W 39-10,6,6,Sun,1,0,0.00,0,AdamKy00
Mike Adams,FS,30.206,2011-10-16,NFL,CLE,@,OAK,L 17-24,5,6,Sun,1,30,30.00,0,AdamMi21
Brandon Banks,WR,23.299,2011-10-16,NFL,WAS,,PHI,L 13-20,5,6,Sun,5,149,29.80,0,BankBr00
Lorenzo Booker,RB,27.124,2011-10-16,NFL,MIN,@,CHI,L 10-39,6,6,Sun,4,98,24.50,0,BookLo00
Antonio Brown,WR,23.098,2011-10-16,NFL,PIT,,JAX,W 17-13,6,6,Sun,1,34,34.00,0,BrowAn04
Randall Cobb,WR,21.055,2011-10-16,NFL,GNB,,STL,W 24-3,6,6,Sun,1,16,16.00,0,CobbRa00
Tom Crabtree,TE,25.346,2011-10-16,NFL,GNB,,STL,W 24-3,6,6,Sun,1,11,11.00,0,CrabTo00
Josh Cribbs,WR,28.129,2011-10-16,NFL,CLE,@,OAK,L 17-24,5,6,Sun,3,53,17.67,0,CribJo01
Tim Crowder,DE,26.108,2011-10-16,NFL,TAM,,NOR,W 26-20,6,6,Sun,1,0,0.00,0,CrowTi99
Jacoby Ford,WR,24.081,2011-10-16,NFL,OAK,,CLE,W 24-17,6,6,Sun,2,138,69.00,1,FordJa01
Ted Ginn,WR,26.187,2011-10-16,NFL,SFO,@,DET,W 25-19,6,6,Sun,4,105,26.25,0,GinnTe00
Dwayne Harris,WR,24.030,2011-10-16,NFL,DAL,@,NWE,L 16-20,5,6,Sun,1,18,18.00,0,HarrDw00
Percy Harvin,WR,23.141,2011-10-16,NFL,MIN,@,CHI,L 10-39,6,6,Sun,2,48,24.00,0,HarvPe00
Devin Hester,WR,28.346,2011-10-16,NFL,CHI,,MIN,W 39-10,6,6,Sun,2,107,53.50,1,HestDe99
Sam Hurd,WR,26.175,2011-10-16,NFL,CHI,,MIN,W 39-10,6,6,Sun,1,24,24.00,0,HurdSa00
Taiwan Jones,RB,23.082,2011-10-16,NFL,OAK,,CLE,W 24-17,6,6,Sun,1,13,13.00,0,JoneTa00
Deji Karim,RB/K,24.332,2011-10-16,NFL,JAX,@,PIT,L 13-17,6,6,Sun,3,87,29.00,0,KariDe00
Vonta Leach,FB,29.344,2011-10-16,NFL,BAL,,HOU,W 29-14,5,6,Sun,1,14,14.00,0,LeacVo00
Joe Lefeged,DB,23.136,2011-10-16,NFL,IND,@,CIN,L 17-27,6,6,Sun,3,29,9.67,0,LefeJo00
Danieal Manning,FS,29.068,2011-10-16,NFL,HOU,@,BAL,L 14-29,6,6,Sun,1,26,26.00,0,MannDa21
Bryan McCann,CB,24.017,2011-10-16,NFL,BAL,,HOU,W 29-14,5,6,Sun,2,53,26.50,0,McCaBr01
DeMarco Murray,RB,23.246,2011-10-16,NFL,DAL,@,NWE,L 16-20,5,6,Sun,1,22,22.00,0,MurrDe00
Preston Parker,WR,24.245,2011-10-16,NFL,TAM,,NOR,W 26-20,6,6,Sun,2,30,15.00,0,ParkPr00
Kealoha Pilares,WR,23.238,2011-10-16,NFL,CAR,@,ATL,L 17-31,6,6,Sun,4,88,22.00,0,PilaKe00
Quinn Porter,RB,25.256,2011-10-16,NFL,STL,@,GNB,L 3-24,5,6,Sun,2,40,20.00,0,PortQu00
