Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Rush Att,Rush Yard,Rush Avg,Rush TD,unique_id
Cory Schlesinger,FB,27.088,1999-09-19,NFL,DET,,GNB,W 23-15,2,2,Sun,7,10,1.43,0,SchlCo00
Sedrick Shaw,RB,25.307,1999-09-19,NFL,CLE,@,TEN,L 9-26,2,2,Sun,1,3,3.00,0,ShawSe00
Rashaan Shehee,RB,24.091,1999-09-19,NFL,KAN,,DEN,W 26-10,2,2,Sun,3,7,2.33,0,ShehRa00
Akili Smith,QB,24.029,1999-09-19,NFL,CIN,,SDG,L 7-34,2,2,Sun,2,4,2.00,0,SmitAk00
Antowain Smith,RB,27.189,1999-09-19,NFL,BUF,,NYJ,W 17-3,2,2,Sun,30,113,3.77,1,SmitAn00
Detron Smith,FB,25.206,1999-09-19,NFL,DEN,@,KAN,L 10-26,2,2,Sun,1,7,7.00,0,SmitDe00
Lamar Smith,RB,28.294,1999-09-19,NFL,NOR,@,SFO,L 21-28,2,2,Sun,2,11,5.50,0,SmitLa00
Robert Smith,RB,27.199,1999-09-19,NFL,MIN,,OAK,L 17-22,2,2,Sun,11,24,2.18,0,SmitRo00
Jerald Sowell,FB,25.241,1999-09-19,NFL,NYJ,@,BUF,L 3-17,2,2,Sun,3,5,1.67,0,SoweJe00
Duce Staley,RB,24.204,1999-09-19,NFL,PHI,,TAM,L 5-19,2,2,Sun,13,42,3.23,0,StalDu00
Chad Stanley,P,23.233,1999-09-19,NFL,SFO,,NOR,W 28-21,2,2,Sun,1,0,0.00,0,StanCh20
James Stewart,RB,27.266,1999-09-19,NFL,JAX,@,CAR,W 22-20,2,2,Sun,27,124,4.59,2,StewJa00
Kordell Stewart,QB,26.338,1999-09-19,NFL,PIT,@,BAL,W 23-20,2,2,Sun,8,51,6.38,1,StewKo00
Fred Taylor,RB,23.235,1999-09-19,NFL,JAX,@,CAR,W 22-20,2,2,Sun,5,27,5.40,0,TaylFr00
Rodney Thomas,RB,26.173,1999-09-19,NFL,TEN,,CLE,W 26-9,2,2,Sun,1,6,6.00,0,ThomRo00
Kevin Turner,FB,30.099,1999-09-19,NFL,PHI,,TAM,L 5-19,2,2,Sun,1,2,2.00,0,TurnKe00
Tommy Vardell,FB,30.211,1999-09-19,NFL,SFO,,NOR,W 28-21,2,2,Sun,5,1,0.20,1,VardTo00
Dedric Ward,WR,24.355,1999-09-19,NFL,NYJ,@,BUF,L 3-17,2,2,Sun,1,-1,-1.00,0,WardDe00
Hines Ward,FL,23.195,1999-09-19,NFL,PIT,@,BAL,W 23-20,2,2,Sun,1,3,3.00,0,WardHi00
Lamont Warren,RB,26.258,1999-09-19,NFL,NWE,,IND,W 31-28,2,2,Sun,4,18,4.50,0,WarrLa00
Ricky Watters,RB,30.165,1999-09-19,NFL,SEA,@,CHI,W 14-13,2,2,Sun,23,99,4.30,0,WattRi00
Charles Way,FB,26.266,1999-09-19,NFL,NYG,,WAS,L 21-50,2,2,Sun,3,15,5.00,1,WayxCh00
Casey Weldon,QB,30.228,1999-09-19,NFL,WAS,@,NYG,W 50-21,2,2,Sun,3,-2,-0.67,0,WeldCa00
Michael Westbrook,WR,27.074,1999-09-19,NFL,WAS,@,NYG,W 50-21,2,2,Sun,1,-4,-4.00,0,WestMi00
Tyrone Wheatley,RB,27.243,1999-09-19,NFL,OAK,@,MIN,W 22-17,2,2,Sun,18,83,4.61,0,WheaTy00
Ricky Williams,RB,22.121,1999-09-19,NFL,NOR,@,SFO,L 21-28,2,2,Sun,22,80,3.64,0,WillRi00
Jon Witman,FB,27.110,1999-09-19,NFL,PIT,@,BAL,W 23-20,2,2,Sun,1,0,0.00,0,WitmJo00
Steve Young*,QB,37.343,1999-09-19,NFL,SFO,,NOR,W 28-21,2,2,Sun,3,13,4.33,0,YounSt00
Troy Aikman*,QB,32.303,1999-09-20,NFL,DAL,,ATL,W 24-7,2,2,Mon,1,2,2.00,0,AikmTr00
Jamal Anderson,RB,26.355,1999-09-20,NFL,ATL,@,DAL,L 7-24,2,2,Mon,3,9,3.00,0,AndeJa00
Tony Graziani,QB,25.271,1999-09-20,NFL,ATL,@,DAL,L 7-24,2,2,Mon,1,0,0.00,0,GrazTo00
Byron Hanspard,RB,23.240,1999-09-20,NFL,ATL,@,DAL,L 7-24,2,2,Mon,19,76,4.00,0,HansBy00
Terance Mathis,WR,32.105,1999-09-20,NFL,ATL,@,DAL,L 7-24,2,2,Mon,1,0,0.00,0,MathTe00
Emmitt Smith*,RB,30.128,1999-09-20,NFL,DAL,,ATL,W 24-7,2,2,Mon,29,109,3.76,2,SmitEm00
Jason Tucker,WR,23.088,1999-09-20,NFL,DAL,,ATL,W 24-7,2,2,Mon,1,8,8.00,0,TuckJa00
Chris Warren,RB,31.239,1999-09-20,NFL,DAL,,ATL,W 24-7,2,2,Mon,6,15,2.50,0,WarrCh00
Terry Allen,RB,31.217,1999-09-26,NFL,NWE,,NYG,W 16-14,3,3,Sun,20,50,2.50,1,AlleTe00
Mike Alstott,FB,25.279,1999-09-26,NFL,TAM,,DEN,W 13-10,3,3,Sun,25,131,5.24,1,AlstMi00
Reidel Anthony,WR,22.341,1999-09-26,NFL,TAM,,DEN,W 13-10,3,3,Sun,1,2,2.00,0,AnthRe00
Tavian Banks,RB,25.221,1999-09-26,NFL,JAX,,TEN,L 19-20,3,3,Sun,1,0,0.00,0,BankTa00
Tiki Barber,RB,24.172,1999-09-26,NFL,NYG,@,NWE,L 14-16,3,3,Sun,1,3,3.00,0,BarbTi00
Bryan Barker,P,35.090,1999-09-26,NFL,JAX,,TEN,L 19-20,3,3,Sun,1,6,6.00,0,BarkBr20
Charlie Batch,QB,24.295,1999-09-26,NFL,DET,@,KAN,L 21-31,3,3,Sun,4,12,3.00,0,BatcCh00
Donnell Bennett,RB,27.012,1999-09-26,NFL,KAN,,DET,W 31-21,3,3,Sun,12,73,6.08,1,BennDo00
Sean Bennett,RB,23.321,1999-09-26,NFL,NYG,@,NWE,L 14-16,3,3,Sun,1,1,1.00,0,BennSe00
Jerome Bettis*,RB,27.222,1999-09-26,NFL,PIT,,SEA,L 10-29,3,3,Sun,11,39,3.55,0,BettJe00
Steve Beuerlein,QB,34.203,1999-09-26,NFL,CAR,,CIN,W 27-3,3,3,Sun,3,0,0.00,0,BeueSt00
Tim Biakabutuka,RB,25.245,1999-09-26,NFL,CAR,,CIN,W 27-3,3,3,Sun,8,132,16.50,2,BiakTi00
Jeff Blake,QB,28.296,1999-09-26,NFL,CIN,@,CAR,L 3-27,3,3,Sun,4,9,2.25,0,BlakJe00
Drew Bledsoe,QB,27.224,1999-09-26,NFL,NWE,,NYG,W 16-14,3,3,Sun,3,0,0.00,0,BledDr00
Fabien Bownes,WR,27.209,1999-09-26,NFL,SEA,@,PIT,W 29-10,3,3,Sun,1,-14,-14.00,0,BownFa00
Reggie Brown,FB,26.092,1999-09-26,NFL,SEA,@,PIT,W 29-10,3,3,Sun,1,9,9.00,0,BrowRe00
Isaac Bruce,WR,26.320,1999-09-26,NFL,STL,,ATL,W 35-7,2,3,Sun,1,11,11.00,0,BrucIs00
Mark Brunell,QB,29.009,1999-09-26,NFL,JAX,,TEN,L 19-20,3,3,Sun,6,33,5.50,0,BrunMa00
Tony Carter,FB,27.034,1999-09-26,NFL,NWE,,NYG,W 16-14,3,3,Sun,2,10,5.00,0,CartTo00
Stoney Case,QB,27.081,1999-09-26,NFL,BAL,,CLE,W 17-10,3,3,Sun,11,57,5.18,2,CaseSt00
Chris Chandler,QB,33.349,1999-09-26,NFL,ATL,@,STL,L 7-35,3,3,Sun,1,0,0.00,0,ChanCh00
Bob Christian,FB,30.316,1999-09-26,NFL,ATL,@,STL,L 7-35,3,3,Sun,1,3,3.00,0,ChriBo00
Tim Couch,QB,22.057,1999-09-26,NFL,CLE,@,BAL,L 10-17,3,3,Sun,6,49,8.17,0,CoucTi00
Germane Crowell,ZR,23.013,1999-09-26,NFL,DET,@,KAN,L 21-31,3,3,Sun,1,20,20.00,0,CrowGe00
Randall Cunningham,QB,36.183,1999-09-26,NFL,MIN,@,GNB,L 20-23,3,3,Sun,2,1,0.50,0,CunnRa00
Stephen Davis,RB,25.209,1999-09-26,NFL,WAS,@,NYJ,W 27-20,3,3,Sun,24,93,3.88,3,DaviSt00
Terrell Davis*,RB,26.333,1999-09-26,NFL,DEN,@,TAM,L 10-13,3,3,Sun,19,53,2.79,0,DaviTe00
Trent Dilfer,QB,27.197,1999-09-26,NFL,TAM,,DEN,W 13-10,3,3,Sun,8,17,2.13,0,DilfTr00
Corey Dillon,RB,24.337,1999-09-26,NFL,CIN,@,CAR,L 3-27,3,3,Sun,20,113,5.65,0,DillCo00
Warrick Dunn,RB,24.264,1999-09-26,NFL,TAM,,DEN,W 13-10,3,3,Sun,8,15,1.88,0,DunnWa00
Curtis Enis,RB,23.103,1999-09-26,NFL,CHI,@,OAK,L 17-24,3,3,Sun,15,35,2.33,0,EnisCu00
Charles Evans,FB,32.163,1999-09-26,NFL,BAL,,CLE,W 17-10,3,3,Sun,3,13,4.33,0,EvanCh00
Marshall Faulk*,RB,26.212,1999-09-26,NFL,STL,,ATL,W 35-7,2,3,Sun,17,105,6.18,0,FaulMa00
Brett Favre*,QB,29.351,1999-09-26,NFL,GNB,,MIN,W 23-20,3,3,Sun,3,13,4.33,0,FavrBr00
Terrell Fletcher,RB,26.012,1999-09-26,NFL,SDG,,IND,L 19-27,2,3,Sun,2,14,7.00,0,FletTe00
William Floyd,FB,27.221,1999-09-26,NFL,CAR,,CIN,W 27-3,3,3,Sun,2,9,4.50,0,FloyWi00
Doug Flutie,QB,36.338,1999-09-26,NFL,BUF,,PHI,W 26-0,3,3,Sun,5,32,6.40,0,FlutDo00
Rich Gannon,QB,33.280,1999-09-26,NFL,OAK,,CHI,W 24-17,3,3,Sun,5,47,9.40,0,GannRi00
Eddie George,RB,26.002,1999-09-26,NFL,TEN,@,JAX,W 20-19,3,3,Sun,18,57,3.17,0,GeorEd00
Kent Graham,QB,30.329,1999-09-26,NFL,NYG,@,NWE,L 14-16,3,3,Sun,6,12,2.00,0,GrahKe00
Tony Graziani,QB,25.277,1999-09-26,NFL,ATL,@,STL,L 7-35,3,3,Sun,1,9,9.00,0,GrazTo00
Elvis Grbac,QB,29.044,1999-09-26,NFL,KAN,,DET,W 31-21,3,3,Sun,2,6,3.00,0,GrbaEl00
Brian Griese,QB,24.192,1999-09-26,NFL,DEN,@,TAM,L 10-13,3,3,Sun,1,0,0.00,0,GrieBr00
Clif Groce,FB,27.058,1999-09-26,NFL,CIN,@,CAR,L 3-27,3,3,Sun,1,3,3.00,0,GrocCl00
Byron Hanspard,RB,23.246,1999-09-26,NFL,ATL,@,STL,L 7-35,3,3,Sun,17,50,2.94,0,HansBy00
Jim Harbaugh,QB,35.277,1999-09-26,NFL,SDG,,IND,L 19-27,2,3,Sun,4,22,5.50,0,HarbJi00
Marvin Harrison*,WR,27.032,1999-09-26,NFL,IND,@,SDG,W 27-19,3,3,Sun,1,4,4.00,0,HarrMa00
William Henderson,FB,28.219,1999-09-26,NFL,GNB,,MIN,W 23-20,3,3,Sun,1,9,9.00,0,HendWi00
Leroy Hoard,RB,31.134,1999-09-26,NFL,MIN,@,GNB,L 20-23,3,3,Sun,4,1,0.25,1,HoarLe00
Robert Holcombe,FB,23.289,1999-09-26,NFL,STL,,ATL,W 35-7,2,3,Sun,8,24,3.00,1,HolcRo00
Richard Huntley,RB,27.008,1999-09-26,NFL,PIT,,SEA,L 10-29,3,3,Sun,5,19,3.80,0,HuntRi00
Sedrick Irvin,RB,21.180,1999-09-26,NFL,DET,@,KAN,L 21-31,3,3,Sun,3,20,6.67,1,IrviSe00
Edgerrin James,RB,21.056,1999-09-26,NFL,IND,@,SDG,W 27-19,3,3,Sun,17,46,2.71,0,JameEd00
Brad Johnson,QB,31.013,1999-09-26,NFL,WAS,@,NYJ,W 27-20,3,3,Sun,3,1,0.33,0,JohnBr00
LeShon Johnson,RB,28.254,1999-09-26,NFL,NYG,@,NWE,L 14-16,3,3,Sun,10,18,1.80,0,JohnLe01
Rob Johnson,QB,26.192,1999-09-26,NFL,BUF,,PHI,W 26-0,3,3,Sun,1,25,25.00,0,JohnRo00
Randy Jordan,RB,29.112,1999-09-26,NFL,OAK,,CHI,W 24-17,3,3,Sun,2,4,2.00,0,JordRa00
Napoleon Kaufman,RB,26.111,1999-09-26,NFL,OAK,,CHI,W 24-17,3,3,Sun,10,18,1.80,0,KaufNa00
Terry Kirby,RB,29.249,1999-09-26,NFL,CLE,@,BAL,L 10-17,3,3,Sun,18,51,2.83,0,KirbTe00
Jon Kitna,QB,27.005,1999-09-26,NFL,SEA,@,PIT,W 29-10,3,3,Sun,3,-3,-1.00,0,KitnJo00
Fred Lane,RB,24.020,1999-09-26,NFL,CAR,,CIN,W 27-3,3,3,Sun,5,5,1.00,0,LaneFr00
Dorsey Levens,RB,29.128,1999-09-26,NFL,GNB,,MIN,W 23-20,3,3,Sun,18,49,2.72,0,LeveDo00
Jermaine Lewis,WR,24.345,1999-09-26,NFL,BAL,,CLE,W 17-10,3,3,Sun,1,1,1.00,0,LewiJe00
Jonathan Linton,FB,24.323,1999-09-26,NFL,BUF,,PHI,W 26-0,3,3,Sun,15,57,3.80,0,LintJo00
Nick Luchey,FB,22.180,1999-09-26,NFL,CIN,@,CAR,L 3-27,3,3,Sun,3,4,1.33,0,WillNi00
Peyton Manning,QB,23.186,1999-09-26,NFL,IND,@,SDG,W 27-19,3,3,Sun,4,14,3.50,1,MannPe00
Curtis Martin*,RB,26.148,1999-09-26,NFL,NYJ,,WAS,L 20-27,3,3,Sun,20,85,4.25,1,MartCu00
Shane Matthews,QB,29.117,1999-09-26,NFL,CHI,@,OAK,L 17-24,3,3,Sun,1,-1,-1.00,0,MattSh00
Donovan McNabb,QB,22.305,1999-09-26,NFL,PHI,@,BUF,L 0-26,3,3,Sun,1,10,10.00,0,McNaDo00
Natrone Means,RB,27.153,1999-09-26,NFL,SDG,,IND,L 19-27,2,3,Sun,19,59,3.11,1,MeanNa00
Rick Mirer,QB,29.191,1999-09-26,NFL,NYJ,,WAS,L 20-27,3,3,Sun,1,6,6.00,0,MireRi00
Brian Mitchell,RB,31.039,1999-09-26,NFL,WAS,@,NYJ,W 27-20,3,3,Sun,2,2,1.00,0,MitcBr00
Bam Morris,RB,27.256,1999-09-26,NFL,KAN,,DET,W 31-21,3,3,Sun,7,16,2.29,0,MorrBa00
Eric Moulds,WR,26.071,1999-09-26,NFL,BUF,,PHI,W 26-0,3,3,Sun,1,1,1.00,0,MoulEr00
Neil O'Donnell,QB,33.085,1999-09-26,NFL,TEN,@,JAX,W 20-19,3,3,Sun,6,1,0.17,0,ODonNe00
Ken Oxendine,RB,23.357,1999-09-26,NFL,ATL,@,STL,L 7-35,3,3,Sun,2,6,3.00,0,OxenKe00
Bernie Parmalee,RB,32.010,1999-09-26,NFL,NYJ,,WAS,L 20-27,3,3,Sun,10,51,5.10,0,ParmBe00
Doug Pederson,QB,31.238,1999-09-26,NFL,PHI,@,BUF,L 0-26,3,3,Sun,1,6,6.00,0,PedeDo00
Errict Rhett,RB,28.289,1999-09-26,NFL,BAL,,CLE,W 17-10,3,3,Sun,22,113,5.14,0,RhetEr00
Tony Richardson,FB,27.283,1999-09-26,NFL,KAN,,DET,W 31-21,3,3,Sun,3,14,4.67,0,RichTo00
Jon Ritchie,FB,25.022,1999-09-26,NFL,OAK,,CHI,W 24-17,3,3,Sun,1,-1,-1.00,0,RitcJo00
Ron Rivers,HB,27.317,1999-09-26,NFL,DET,@,KAN,L 21-31,3,3,Sun,13,66,5.08,0,RiveRo00
Cory Schlesinger,FB,27.095,1999-09-26,NFL,DET,@,KAN,L 21-31,3,3,Sun,1,0,0.00,0,SchlCo00
Rashaan Shehee,RB,24.098,1999-09-26,NFL,KAN,,DET,W 31-21,3,3,Sun,11,46,4.18,1,ShehRa00
Antowain Smith,RB,27.196,1999-09-26,NFL,BUF,,PHI,W 26-0,3,3,Sun,16,64,4.00,1,SmitAn00
Robert Smith,RB,27.206,1999-09-26,NFL,MIN,@,GNB,L 20-23,3,3,Sun,21,85,4.05,0,SmitRo00
Duce Staley,RB,24.211,1999-09-26,NFL,PHI,@,BUF,L 0-26,3,3,Sun,10,6,0.60,0,StalDu00
James Stewart,RB,27.273,1999-09-26,NFL,JAX,,TEN,L 19-20,3,3,Sun,25,98,3.92,0,StewJa00
Kordell Stewart,QB,26.345,1999-09-26,NFL,PIT,,SEA,L 10-29,3,3,Sun,2,3,1.50,0,StewKo00
Rodney Thomas,RB,26.180,1999-09-26,NFL,TEN,@,JAX,W 20-19,3,3,Sun,2,-7,-3.50,0,ThomRo00
Mike Tomczak,QB,36.338,1999-09-26,NFL,PIT,,SEA,L 10-29,3,3,Sun,1,4,4.00,0,TomcMi00
Alex Van Pelt,QB,29.148,1999-09-26,NFL,BUF,,PHI,W 26-0,3,3,Sun,1,-1,-1.00,0,VanPAl00
Kurt Warner*,QB,28.096,1999-09-26,NFL,STL,,ATL,W 35-7,2,3,Sun,2,7,3.50,1,WarnKu00
Lamont Warren,RB,26.265,1999-09-26,NFL,NWE,,NYG,W 16-14,3,3,Sun,4,7,1.75,0,WarrLa00
Justin Watson,RB,24.262,1999-09-26,NFL,STL,,ATL,W 35-7,2,3,Sun,6,20,3.33,0,WatsJu00
Ricky Watters,RB,30.172,1999-09-26,NFL,SEA,@,PIT,W 29-10,3,3,Sun,29,98,3.38,0,WattRi00
Charles Way,FB,26.273,1999-09-26,NFL,NYG,@,NWE,L 14-16,3,3,Sun,8,23,2.88,0,WayxCh00
Tyrone Wheatley,RB,27.250,1999-09-26,NFL,OAK,,CHI,W 24-17,3,3,Sun,8,41,5.13,1,WheaTy00
Kevin Williams,WR,28.244,1999-09-26,NFL,BUF,,PHI,W 26-0,3,3,Sun,1,13,13.00,0,WillKe00
Moe Williams,RB,25.062,1999-09-26,NFL,MIN,@,GNB,L 20-23,3,3,Sun,2,10,5.00,0,WillMo00
Mario Bates,RB,26.254,1999-09-27,NFL,ARI,,SFO,L 10-24,3,3,Mon,1,1,1.00,1,BateMa00
Jeff Garcia,QB,29.215,1999-09-27,NFL,SFO,@,ARI,W 24-10,3,3,Mon,3,9,3.00,0,GarcJe00
Charlie Garner,RB,27.226,1999-09-27,NFL,SFO,@,ARI,W 24-10,3,3,Mon,21,75,3.57,1,GarnCh00
Joel Makovicka,FB,23.356,1999-09-27,NFL,ARI,,SFO,L 10-24,3,3,Mon,1,3,3.00,0,MakoJo00
Adrian Murrell,RB,28.346,1999-09-27,NFL,ARI,,SFO,L 10-24,3,3,Mon,16,42,2.63,0,MurrAd00
Lawrence Phillips,RB,24.138,1999-09-27,NFL,SFO,@,ARI,W 24-10,3,3,Mon,9,102,11.33,1,PhilLa00
Michael Pittman,RB,24.044,1999-09-27,NFL,ARI,,SFO,L 10-24,3,3,Mon,6,35,5.83,0,PittMi00
Jake Plummer,QB,24.282,1999-09-27,NFL,ARI,,SFO,L 10-24,3,3,Mon,5,20,4.00,0,PlumJa00
Tommy Vardell,FB,30.219,1999-09-27,NFL,SFO,@,ARI,W 24-10,3,3,Mon,1,5,5.00,0,VardTo00
Steve Young*,QB,37.351,1999-09-27,NFL,SFO,@,ARI,W 24-10,3,3,Mon,2,19,9.50,0,YounSt00
Troy Aikman*,QB,32.316,1999-10-03,NFL,DAL,,ARI,W 35-7,3,4,Sun,2,1,0.50,0,AikmTr00
Derrick Alexander,FL,27.331,1999-10-03,NFL,KAN,@,SDG,L 14-21,4,4,Sun,1,0,0.00,0,AlexDe00
James Allen,RB,24.189,1999-10-03,NFL,CHI,,NOR,W 14-10,4,4,Sun,1,4,4.00,0,AlleJa00
Terry Allen,RB,31.224,1999-10-03,NFL,NWE,@,CLE,W 19-7,4,4,Sun,21,68,3.24,1,AlleTe00
Mike Alstott,FB,25.286,1999-10-03,NFL,TAM,@,MIN,L 14-21,4,4,Sun,6,32,5.33,0,AlstMi00
Tavian Banks,RB,25.228,1999-10-03,NFL,JAX,@,PIT,W 17-3,4,4,Sun,1,2,2.00,0,BankTa00
Michael Basnight,RB,22.030,1999-10-03,NFL,CIN,,STL,L 10-38,4,4,Sun,6,27,4.50,0,BasnMi00
Fred Beasley,FB,25.015,1999-10-03,NFL,SFO,,TEN,W 24-22,4,4,Sun,2,4,2.00,0,BeasFr00
Donnell Bennett,RB,27.019,1999-10-03,NFL,KAN,@,SDG,L 14-21,4,4,Sun,10,31,3.10,0,BennDo00
Jerome Bettis*,RB,27.229,1999-10-03,NFL,PIT,,JAX,L 3-17,4,4,Sun,20,58,2.90,0,BettJe00
Tim Biakabutuka,RB,25.252,1999-10-03,NFL,CAR,@,WAS,L 36-38,4,4,Sun,12,142,11.83,3,BiakTi00
Jeff Blake,QB,28.303,1999-10-03,NFL,CIN,,STL,L 10-38,4,4,Sun,2,14,7.00,0,BlakJe00
Drew Bledsoe,QB,27.231,1999-10-03,NFL,NWE,@,CLE,W 19-7,4,4,Sun,4,-1,-0.25,0,BledDr00
James Bostic,RB,27.204,1999-10-03,NFL,PHI,@,NYG,L 15-16,4,4,Sun,1,5,5.00,0,BostJa00
Bubby Brister,QB,37.049,1999-10-03,NFL,DEN,,NYJ,L 13-21,4,4,Sun,1,17,17.00,0,BrisBu00
Gary Brown,RB,30.094,1999-10-03,NFL,NYG,,PHI,W 16-15,4,4,Sun,27,87,3.22,0,BrowGa00
Reggie Brown,FB,26.099,1999-10-03,NFL,SEA,,OAK,W 22-21,4,4,Sun,1,4,4.00,0,BrowRe00
Mark Brunell,QB,29.016,1999-10-03,NFL,JAX,@,PIT,W 17-3,4,4,Sun,5,21,4.20,0,BrunMa00
Kenny Bynum,RB,25.127,1999-10-03,NFL,SDG,,KAN,W 21-14,3,4,Sun,1,0,0.00,0,BynuKe00
Rae Carruth,WR,25.256,1999-10-03,NFL,CAR,@,WAS,L 36-38,4,4,Sun,1,4,4.00,0,CarrRa00
Tony Carter,FB,27.041,1999-10-03,NFL,NWE,@,CLE,W 19-7,4,4,Sun,1,4,4.00,0,CartTo00
Stoney Case,QB,27.088,1999-10-03,NFL,BAL,@,ATL,W 19-13,4,4,Sun,5,3,0.60,0,CaseSt00
Bob Christian,FB,30.323,1999-10-03,NFL,ATL,,BAL,L 13-19,4,4,Sun,1,5,5.00,0,ChriBo00
Kerry Collins,QB,26.277,1999-10-03,NFL,NYG,,PHI,W 16-15,4,4,Sun,2,-2,-1.00,0,CollKe00
Tim Couch,QB,22.064,1999-10-03,NFL,CLE,,NWE,L 7-19,4,4,Sun,3,11,3.67,0,CoucTi00
Aaron Craver,FB,30.289,1999-10-03,NFL,NOR,@,CHI,L 10-14,3,4,Sun,1,0,0.00,0,CravAa00
Zack Crockett,RB,26.305,1999-10-03,NFL,OAK,@,SEA,L 21-22,4,4,Sun,3,11,3.67,0,CrocZa00
Randall Cunningham,QB,36.190,1999-10-03,NFL,MIN,,TAM,W 21-14,4,4,Sun,1,3,3.00,0,CunnRa00
Stephen Davis,RB,25.216,1999-10-03,NFL,WAS,,CAR,W 38-36,4,4,Sun,21,72,3.43,1,DaviSt00
Terrell Davis*,RB,26.340,1999-10-03,NFL,DEN,,NYJ,L 13-21,4,4,Sun,8,18,2.25,1,DaviTe00
Trent Dilfer,QB,27.204,1999-10-03,NFL,TAM,@,MIN,L 14-21,4,4,Sun,2,3,1.50,0,DilfTr00
Corey Dillon,RB,24.344,1999-10-03,NFL,CIN,,STL,L 10-38,4,4,Sun,15,39,2.60,0,DillCo00
Warrick Dunn,RB,24.271,1999-10-03,NFL,TAM,@,MIN,L 14-21,4,4,Sun,16,49,3.06,0,DunnWa00
Curtis Enis,RB,23.110,1999-10-03,NFL,CHI,,NOR,W 14-10,4,4,Sun,23,83,3.61,0,EnisCu00
Charles Evans,FB,32.170,1999-10-03,NFL,BAL,@,ATL,W 19-13,4,4,Sun,1,4,4.00,0,EvanCh00
Marshall Faulk*,RB,26.219,1999-10-03,NFL,STL,@,CIN,W 38-10,3,4,Sun,11,23,2.09,0,FaulMa00
Terrell Fletcher,RB,26.019,1999-10-03,NFL,SDG,,KAN,W 21-14,3,4,Sun,1,7,7.00,0,FletTe00
Chris Floyd,FB,24.102,1999-10-03,NFL,NWE,@,CLE,W 19-7,4,4,Sun,3,9,3.00,0,FloyCh00
William Floyd,FB,27.228,1999-10-03,NFL,CAR,@,WAS,L 36-38,4,4,Sun,2,0,0.00,0,FloyWi00
Rich Gannon,QB,33.287,1999-10-03,NFL,OAK,@,SEA,L 21-22,4,4,Sun,2,13,6.50,0,GannRi00
Jeff Garcia,QB,29.221,1999-10-03,NFL,SFO,,TEN,W 24-22,4,4,Sun,8,8,1.00,1,GarcJe00
Charlie Garner,RB,27.232,1999-10-03,NFL,SFO,,TEN,W 24-22,4,4,Sun,12,69,5.75,0,GarnCh00
Jason Garrett,QB,33.189,1999-10-03,NFL,DAL,,ARI,W 35-7,3,4,Sun,2,-2,-1.00,0,GarrJa00
Eddie George,RB,26.009,1999-10-03,NFL,TEN,@,SFO,L 22-24,4,4,Sun,15,26,1.73,0,GeorEd00
Kent Graham,QB,30.336,1999-10-03,NFL,NYG,,PHI,W 16-15,4,4,Sun,3,23,7.67,0,GrahKe00
Elvis Grbac,QB,29.051,1999-10-03,NFL,KAN,@,SDG,L 14-21,4,4,Sun,1,1,1.00,0,GrbaEl00
Brian Griese,QB,24.199,1999-10-03,NFL,DEN,,NYJ,L 13-21,4,4,Sun,4,16,4.00,0,GrieBr00
Byron Hanspard,RB,23.253,1999-10-03,NFL,ATL,,BAL,L 13-19,4,4,Sun,14,20,1.43,0,HansBy00
Billy Joe Hobert,QB,28.268,1999-10-03,NFL,NOR,@,CHI,L 10-14,3,4,Sun,1,2,2.00,1,HobeBi00
James Hodgins,RB,22.156,1999-10-03,NFL,STL,@,CIN,W 38-10,3,4,Sun,2,3,1.50,0,HodgJa00
Robert Holcombe,FB,23.296,1999-10-03,NFL,STL,@,CIN,W 38-10,3,4,Sun,7,20,2.86,1,HolcRo00
Torry Holt,WR,23.120,1999-10-03,NFL,STL,@,CIN,W 38-10,3,4,Sun,1,14,14.00,0,HoltTo00
Richard Huntley,RB,27.015,1999-10-03,NFL,PIT,,JAX,L 3-17,4,4,Sun,5,18,3.60,0,HuntRi00
Rocket Ismail,WR,29.319,1999-10-03,NFL,DAL,,ARI,W 35-7,3,4,Sun,2,14,7.00,0,IsmaRa00
Brad Johnson,QB,31.020,1999-10-03,NFL,WAS,,CAR,W 38-36,4,4,Sun,4,11,2.75,0,JohnBr00
Keyshawn Johnson,WR,27.073,1999-10-03,NFL,NYJ,@,DEN,W 21-13,4,4,Sun,1,-1,-1.00,0,JohnKe00
LeShon Johnson,RB,28.261,1999-10-03,NFL,NYG,,PHI,W 16-15,4,4,Sun,1,1,1.00,0,JohnLe01
George Jones,RB,25.276,1999-10-03,NFL,CLE,,NWE,L 7-19,4,4,Sun,1,2,2.00,0,JoneGe00
Napoleon Kaufman,RB,26.118,1999-10-03,NFL,OAK,@,SEA,L 21-22,4,4,Sun,7,42,6.00,0,KaufNa00
Terry Kirby,RB,29.256,1999-10-03,NFL,CLE,,NWE,L 7-19,4,4,Sun,15,71,4.73,0,KirbTe00
Jon Kitna,QB,27.012,1999-10-03,NFL,SEA,,OAK,W 22-21,4,4,Sun,1,0,0.00,0,KitnJo00
Fred Lane,RB,24.027,1999-10-03,NFL,CAR,@,WAS,L 36-38,4,4,Sun,4,9,2.25,0,LaneFr00
Jermaine Lewis,WR,24.352,1999-10-03,NFL,BAL,@,ATL,W 19-13,4,4,Sun,1,1,1.00,0,LewiJe00
