Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Fantasy Pts,PPR,DK Pts,FD Pts,Pass_cmp,Pass_att,Pass_yds,Pass_td,Pass_int,Run_att,Run_yds,Run_td,Rec,Rec_yds,Rec_td,Fmb,FGM,FGA,XPM,XPA,unique_id 
Marion Barber,RB,24.105,2007-09-23,NFL,DAL,@,CHI,W 34-10,3,3,Sun,23.20,24.2,27.2,23.7,0,0,0,0,0,15,102,1,1,10,1,0,,,,,BarbMa01
Arnaz Battle,WR,27.213,2007-09-23,NFL,SFO,@,PIT,L 16-37,3,3,Sun,3.50,5.5,5.5,4.5,0,0,0,0,0,1,8,0,2,27,0,0,,,,,BattAr00
Tatum Bell,HB,26.205,2007-09-23,NFL,DET,@,PHI,L 21-56,3,3,Sun,4.50,9.5,9.5,7.0,0,0,0,0,0,5,20,0,5,25,0,0,,,,,BellTa00
Michael Bennett,RB,29.041,2007-09-23,NFL,KAN,,MIN,W 13-10,3,3,Sun,1.60,4.6,4.6,3.1,0,0,0,0,0,4,7,0,3,9,0,0,,,,,BennMi00
Cedric Benson,RB,24.269,2007-09-23,NFL,CHI,,DAL,L 10-34,3,3,Sun,9.40,10.4,11.4,9.9,0,0,0,0,0,16,46,1,1,8,0,0,,,,,BensCe00
Bernard Berrian,WR,26.270,2007-09-23,NFL,CHI,,DAL,L 10-34,3,3,Sun,7.30,13.3,13.3,10.3,0,0,0,0,0,0,0,0,6,73,0,0,,,,,BerrBe00
Ladell Betts,RB,28.027,2007-09-23,NFL,WAS,,NYG,L 17-24,3,3,Sun,2.20,3.2,3.2,2.7,0,0,0,0,0,7,9,0,1,13,0,0,,,,,BettLa00
Anquan Boldin,WR,26.355,2007-09-23,NFL,ARI,@,BAL,L 23-26,3,3,Sun,30.10,44.1,47.1,37.1,0,0,0,0,0,0,0,0,14,181,2,0,,,,,BoldAn00
Kyle Boller,QB,26.098,2007-09-23,NFL,BAL,,ARI,W 26-23,3,3,Sun,3.52,3.5,3.5,3.5,8,10,83,0,0,1,2,0,0,0,0,0,,,,,BollKy00
Marty Booker,WR,31.054,2007-09-23,NFL,MIA,@,NYJ,L 28-31,3,3,Sun,6.00,11.0,11.0,8.5,0,0,0,0,0,0,0,0,5,60,0,0,,,,,BookMa00
Dwayne Bowe,WR,23.002,2007-09-23,NFL,KAN,,MIN,W 13-10,3,3,Sun,13.10,18.1,18.1,15.6,0,0,0,0,0,0,0,0,5,71,1,0,,,,,BoweDw00
Kyle Brady,TE,35.252,2007-09-23,NFL,NWE,,BUF,W 38-7,3,3,Sun,2.00,3.0,3.0,2.5,0,0,0,0,0,0,0,0,1,20,0,0,,,,,BradKy00
Tom Brady,QB,30.051,2007-09-23,NFL,NWE,,BUF,W 38-7,3,3,Sun,26.64,26.6,30.6,26.6,23,29,311,4,0,1,2,0,0,0,0,0,,,,,BradTo00
Deion Branch,WR,28.067,2007-09-23,NFL,SEA,,CIN,W 24-21,3,3,Sun,13.70,19.7,19.7,16.7,0,0,0,0,0,0,0,0,6,77,1,0,,,,,BranDe00
Josh Brown,K,28.147,2007-09-23,NFL,SEA,,CIN,W 24-21,3,3,Sun,6.00,6.0,,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,brownjos01
Kris Brown,K,30.274,2007-09-23,NFL,HOU,,IND,L 24-30,3,3,Sun,6.00,6.0,,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,brownkri01
Reggie Brown,WR,26.253,2007-09-23,NFL,PHI,,DET,W 56-21,3,3,Sun,2.30,4.3,4.3,3.3,0,0,0,0,0,0,0,0,2,23,0,0,,,,,BrowRe01
Ronnie Brown,RB,25.285,2007-09-23,NFL,MIA,@,NYJ,L 28-31,3,3,Sun,39.10,45.1,48.1,42.1,0,0,0,0,0,23,112,2,6,99,1,0,,,,,BrowRo05
Isaac Bruce,WR,34.317,2007-09-23,NFL,STL,@,TAM,L 3-24,3,3,Sun,1.40,4.4,4.4,2.9,0,0,0,0,0,0,0,0,3,14,0,0,,,,,BrucIs00
Matt Bryant,K,32.117,2007-09-23,NFL,TAM,,STL,W 24-3,3,3,Sun,6.00,6.0,,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,bryanmat01
Correll Buckhalter,RB,28.352,2007-09-23,NFL,PHI,,DET,W 56-21,3,3,Sun,10.30,10.3,10.3,10.3,0,0,0,0,0,7,43,1,0,0,0,0,,,,,BuckCo00
Nate Burleson,WR,26.035,2007-09-23,NFL,SEA,,CIN,W 24-21,3,3,Sun,13.60,19.6,19.6,16.6,0,0,0,0,0,0,0,0,6,76,1,0,,,,,BurlNa00
Plaxico Burress,WR,30.042,2007-09-23,NFL,NYG,@,WAS,W 24-17,3,3,Sun,14.60,19.6,19.6,17.1,0,0,0,0,0,0,0,0,5,86,1,0,,,,,BurrPl00
Brian Calhoun,RB,23.138,2007-09-23,NFL,DET,@,PHI,L 21-56,3,3,Sun,2.40,3.4,3.4,2.9,0,0,0,0,0,2,13,0,1,11,0,0,,,,,CalhBr00
Jason Campbell,QB,25.266,2007-09-23,NFL,WAS,,NYG,L 17-24,3,3,Sun,10.80,10.8,11.8,10.8,16,34,190,1,0,4,12,0,0,0,0,0,,,,,CampJa00
John Carney,PK,43.156,2007-09-23,NFL,JAX,@,DEN,W 23-14,3,3,Sun,11.00,11.0,,11.0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,carnejoh01
David Carr,QB,28.064,2007-09-23,NFL,CAR,@,ATL,W 27-20,3,3,Sun,2.14,2.1,2.1,2.1,3,4,56,0,0,2,-1,0,0,0,0,0,,,,,CarrDa00
Drew Carter,WR,26.018,2007-09-23,NFL,CAR,@,ATL,W 27-20,3,3,Sun,1.70,2.7,2.7,2.2,0,0,0,0,0,0,0,0,1,17,0,0,,,,,CartDr00
Tim Carter,WR,28.002,2007-09-23,NFL,CLE,@,OAK,L 24-26,3,3,Sun,1.40,2.4,2.4,1.9,0,0,0,0,0,0,0,0,1,14,0,0,,,,,CartTi00
Chris Chambers,WR,29.042,2007-09-23,NFL,MIA,@,NYJ,L 28-31,3,3,Sun,10.10,16.1,19.1,13.1,0,0,0,0,0,0,0,0,6,101,0,0,,,,,ChamCh00
Dallas Clark,TE,28.103,2007-09-23,NFL,IND,@,HOU,W 30-24,3,3,Sun,11.80,15.8,15.8,13.8,0,0,0,0,0,0,0,0,4,58,1,0,,,,,ClarDa00
Desmond Clark,TE,30.156,2007-09-23,NFL,CHI,,DAL,L 10-34,3,3,Sun,5.80,7.8,7.8,6.8,0,0,0,0,0,0,0,0,2,58,0,0,,,,,ClarDe00
Mark Clayton,WR,25.083,2007-09-23,NFL,BAL,,ARI,W 26-23,3,3,Sun,3.40,8.4,8.4,5.9,0,0,0,0,0,0,0,0,5,34,0,0,,,,,ClayMa01
Michael Clayton,WR,24.345,2007-09-23,NFL,TAM,,STL,W 24-3,3,3,Sun,1.40,2.4,2.4,1.9,0,0,0,0,0,2,2,0,1,12,0,0,,,,,ClayMi00
Daniel Coats,TE,23.160,2007-09-23,NFL,CIN,@,SEA,L 21-24,3,3,Sun,1.00,2.0,2.0,1.5,0,0,0,0,0,0,0,0,1,10,0,0,,,,,CoatDa00
Keary Colbert,WR,25.125,2007-09-23,NFL,CAR,@,ATL,W 27-20,3,3,Sun,5.20,8.2,8.2,6.7,0,0,0,0,0,0,0,0,3,52,0,0,,,,,ColbKe00
Laveranues Coles,WR,29.268,2007-09-23,NFL,NYJ,,MIA,W 31-28,3,3,Sun,9.00,12.0,12.0,10.5,0,0,0,0,0,0,0,0,3,30,1,0,,,,,ColeLa00
Jameel Cook,FB,28.227,2007-09-23,NFL,HOU,,IND,L 24-30,3,3,Sun,2.70,4.7,4.7,3.7,0,0,0,0,0,5,15,0,2,12,0,0,,,,,CookJa00
Chris Cooley,TE,25.074,2007-09-23,NFL,WAS,,NYG,L 17-24,3,3,Sun,7.90,10.9,10.9,9.4,0,0,0,0,0,0,0,0,3,19,1,0,,,,,CoolCh00
Jerricho Cotchery,WR,25.099,2007-09-23,NFL,NYJ,,MIA,W 31-28,3,3,Sun,5.40,10.4,10.4,7.9,0,0,0,0,0,0,0,0,5,54,0,0,,,,,CotcJe00
Patrick Crayton,WR,28.169,2007-09-23,NFL,DAL,@,CHI,W 34-10,3,3,Sun,2.70,5.7,5.7,4.2,0,0,0,0,0,0,0,0,3,27,0,0,,,,,CrayPa00
Josh Cribbs,WR,24.106,2007-09-23,NFL,CLE,@,OAK,L 24-26,3,3,Sun,6.70,6.7,6.7,6.7,0,0,0,0,0,1,7,0,0,0,0,0,,,,,CribJo01
Mason Crosby,K,23.020,2007-09-23,NFL,GNB,,SDG,W 31-24,3,3,Sun,7.00,7.0,,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,CrosMa20
Alge Crumpler,TE,29.274,2007-09-23,NFL,ATL,,CAR,L 20-27,3,3,Sun,12.30,18.3,18.3,15.3,0,0,0,0,0,0,0,0,6,63,1,0,,,,,CrumAl00
Daunte Culpepper,QB,30.238,2007-09-23,NFL,OAK,,CLE,W 26-24,3,3,Sun,4.72,4.7,4.7,4.7,8,14,118,0,0,0,0,0,0,0,0,0,,,,,CulpDa00
Ronald Curry,WR,28.118,2007-09-23,NFL,OAK,,CLE,W 26-24,3,3,Sun,12.20,15.2,15.2,13.7,0,0,0,0,0,0,0,0,3,62,1,0,,,,,CurrRo01
Kevin Curtis,WR,29.068,2007-09-23,NFL,PHI,,DET,W 56-21,3,3,Sun,40.10,51.1,54.1,45.6,0,0,0,0,0,0,0,0,11,221,3,0,,,,,CurtKe00
Jay Cutler,QB,24.147,2007-09-23,NFL,DEN,,JAX,L 14-23,3,3,Sun,10.78,10.8,11.8,11.8,16,23,222,1,1,2,-1,0,0,0,0,0,,,,,CutlJa00
Owen Daniels,TE,24.318,2007-09-23,NFL,HOU,,IND,L 24-30,3,3,Sun,5.60,12.6,12.6,9.1,0,0,0,0,0,0,0,0,7,56,0,0,,,,,DaniOw00
Najeh Davenport,RB,28.227,2007-09-23,NFL,PIT,,SFO,W 37-16,3,3,Sun,10.70,10.7,10.7,10.7,0,0,0,0,0,5,47,1,0,0,0,0,,,,,DaveNa00
Andre' Davis,WR,28.103,2007-09-23,NFL,HOU,,IND,L 24-30,3,3,Sun,7.00,11.0,11.0,9.0,0,0,0,0,0,0,0,0,4,70,0,0,,,,,DaviAn01
Craig Davis,WR,21.356,2007-09-23,NFL,SDG,@,GNB,L 24-31,3,3,Sun,9.10,13.1,13.1,11.1,0,0,0,0,0,0,0,0,4,31,1,0,,,,,DaviCr00
Vernon Davis,TE,23.235,2007-09-23,NFL,SFO,@,PIT,L 16-37,3,3,Sun,5.60,9.6,9.6,7.6,0,0,0,0,0,0,0,0,4,56,0,0,,,,,DaviVe00
Phil Dawson,K,32.243,2007-09-23,NFL,CLE,@,OAK,L 24-26,3,3,Sun,6.00,6.0,,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,dawsophi01
Jake Delhomme,QB,32.256,2007-09-23,NFL,CAR,@,ATL,W 27-20,3,3,Sun,12.46,12.5,12.5,12.5,10,18,109,2,0,2,1,0,0,0,0,0,,,,,DelhJa00
Donald Driver,WR,32.233,2007-09-23,NFL,GNB,,SDG,W 31-24,3,3,Sun,18.60,24.6,27.6,21.6,0,0,0,0,0,0,0,0,6,126,1,0,,,,,DrivDo00
Reuben Droughns,RB,29.033,2007-09-23,NFL,NYG,@,WAS,W 24-17,3,3,Sun,12.30,12.3,12.3,12.3,0,0,0,0,0,3,3,2,0,0,0,0,,,,,DrouRe00
Warrick Dunn,RB,32.261,2007-09-23,NFL,ATL,,CAR,L 20-27,3,3,Sun,4.80,8.8,9.8,6.8,0,0,0,0,0,11,55,0,4,13,0,0,,,,,DunnWa00
Braylon Edwards,WR,24.214,2007-09-23,NFL,CLE,@,OAK,L 24-26,3,3,Sun,14.30,18.3,18.3,16.3,0,0,0,0,0,0,0,0,4,83,1,0,,,,,EdwaBr00
Trent Edwards,QB,23.328,2007-09-23,NFL,BUF,@,NWE,L 7-38,3,3,Sun,1.88,1.9,2.9,2.9,10,20,97,0,1,1,0,0,0,0,0,0,,,,,EdwaTr01
Bobby Engram,WR,34.259,2007-09-23,NFL,SEA,,CIN,W 24-21,3,3,Sun,12.20,17.2,17.2,14.7,0,0,0,0,0,0,0,0,5,62,1,0,,,,,EngrBo00
Greg Estandia,TE,24.309,2007-09-23,NFL,JAX,@,DEN,W 23-14,3,3,Sun,2.30,3.3,3.3,2.8,0,0,0,0,0,0,0,0,1,23,0,0,,,,,EstaGr01
Heath Evans,RB,28.267,2007-09-23,NFL,NWE,,BUF,W 38-7,3,3,Sun,1.20,1.2,1.2,1.2,0,0,0,0,0,4,12,0,0,0,0,0,,,,,EvanHe00
Justin Fargas,RB,27.241,2007-09-23,NFL,OAK,,CLE,W 26-24,3,3,Sun,5.70,6.7,6.7,6.2,0,0,0,0,0,8,50,0,1,7,0,0,,,,,FargJu00
Kevin Faulk,RB,31.110,2007-09-23,NFL,NWE,,BUF,W 38-7,3,3,Sun,5.20,10.2,10.2,7.7,0,0,0,0,0,2,14,0,5,38,0,0,,,,,FaulKe00
Brett Favre*,QB,37.348,2007-09-23,NFL,GNB,,SDG,W 31-24,3,3,Sun,26.86,26.9,29.9,26.9,28,45,369,3,0,2,1,0,0,0,0,0,,,,,FavrBr00
Jay Feely,K,31.123,2007-09-23,NFL,MIA,@,NYJ,L 28-31,3,3,Sun,8.00,8.0,,8.0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,feelyjay01
Larry Fitzgerald,WR,24.023,2007-09-23,NFL,ARI,@,BAL,L 23-26,3,3,Sun,6.50,11.5,12.5,9.0,0,0,0,0,0,0,0,0,5,85,0,0,,,,,FitzLa00
Malcom Floyd,WR,26.015,2007-09-23,NFL,SDG,@,GNB,L 24-31,3,3,Sun,2.50,3.5,3.5,3.0,0,0,0,0,0,0,0,0,1,25,0,0,,,,,FloyMa00
Nick Folk,K,22.322,2007-09-23,NFL,DAL,@,CHI,W 34-10,3,3,Sun,10.00,10.0,,11.0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,4,FolkNi20
DeShaun Foster,RB,27.256,2007-09-23,NFL,CAR,@,ATL,W 27-20,3,3,Sun,25.50,26.5,29.5,26.0,0,0,0,0,0,20,122,1,1,13,1,0,,,,,FostDe00
Bubba Franks,TE,29.260,2007-09-23,NFL,GNB,,SDG,W 31-24,3,3,Sun,6.50,7.5,7.5,7.0,0,0,0,0,0,0,0,0,1,5,1,0,,,,,FranBu00
Mike Furrey,WR,30.134,2007-09-23,NFL,DET,@,PHI,L 21-56,3,3,Sun,4.30,9.3,9.3,6.8,0,0,0,0,0,0,0,0,5,43,0,0,,,,,FurrMi00
Samkon Gado,RB,24.314,2007-09-23,NFL,HOU,,IND,L 24-30,3,3,Sun,8.10,11.1,11.1,9.6,0,0,0,0,0,6,12,1,3,9,0,0,,,,,GadoSa00
Jabar Gaffney,WR,26.296,2007-09-23,NFL,NWE,,BUF,W 38-7,3,3,Sun,7.50,9.5,9.5,8.5,0,0,0,0,0,0,0,0,2,15,1,0,,,,,GaffJa00
Joey Galloway,WR,35.307,2007-09-23,NFL,TAM,,STL,W 24-3,3,3,Sun,4.20,8.2,8.2,6.2,0,0,0,0,0,0,0,0,4,42,0,0,,,,,GallJo00
Jeff Garcia,QB,37.211,2007-09-23,NFL,TAM,,STL,W 24-3,3,3,Sun,6.34,6.3,6.3,6.3,14,22,151,0,0,3,3,0,0,0,0,0,,,,,GarcJe00
David Garrard,QB,29.221,2007-09-23,NFL,JAX,@,DEN,W 23-14,3,3,Sun,13.36,13.4,14.4,13.4,14,20,154,1,0,12,52,0,0,0,0,0,,,,,GarrDa00
Antonio Gates,TE,27.097,2007-09-23,NFL,SDG,@,GNB,L 24-31,3,3,Sun,11.30,22.3,25.3,16.8,0,0,0,0,0,0,0,0,11,113,0,0,,,,,GateAn00
Ted Ginn,WR,22.164,2007-09-23,NFL,MIA,@,NYJ,L 28-31,3,3,Sun,1.50,2.5,2.5,2.0,0,0,0,0,0,0,0,0,1,15,0,0,,,,,GinnTe00
Anthony Gonzalez,WR,23.005,2007-09-23,NFL,IND,@,HOU,W 30-24,3,3,Sun,3.90,5.9,5.9,4.9,0,0,0,0,0,0,0,0,2,39,0,0,,,,,GonzAn00
Tony Gonzalez*,TE,31.208,2007-09-23,NFL,KAN,,MIN,W 13-10,3,3,Sun,9.60,16.6,16.6,13.1,0,0,0,0,0,0,0,0,7,96,0,0,,,,,GonzTo00
Frank Gore,RB,24.132,2007-09-23,NFL,SFO,@,PIT,L 16-37,3,3,Sun,5.10,7.1,7.1,6.1,0,0,0,0,0,14,39,0,2,12,0,0,,,,,GoreFr00
Stephen Gostkowski,K,23.238,2007-09-23,NFL,NWE,,BUF,W 38-7,3,3,Sun,8.00,8.0,,8.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5,GostSt20
Robbie Gould,K,24.291,2007-09-23,NFL,CHI,,DAL,L 10-34,3,3,Sun,4.00,4.0,,4.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,gouldrob01
Earnest Graham,RB,27.251,2007-09-23,NFL,TAM,,STL,W 24-3,3,3,Sun,19.50,19.5,19.5,19.5,0,0,0,0,0,8,75,2,0,0,0,0,,,,,GrahEa00
Shayne Graham,K,29.288,2007-09-23,NFL,CIN,@,SEA,L 21-24,3,3,Sun,7.00,7.0,,8.0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,grahasha01
Ahman Green,RB,30.219,2007-09-23,NFL,HOU,,IND,L 24-30,3,3,Sun,1.60,3.6,3.6,2.6,0,0,0,0,0,4,5,0,2,11,0,0,,,,,GreeAh00
Skyler Green,WR,23.011,2007-09-23,NFL,CIN,@,SEA,L 21-24,3,3,Sun,1.60,3.6,3.6,2.6,0,0,0,0,0,1,1,0,2,15,0,0,,,,,GreeSk20
Trent Green,QB,37.076,2007-09-23,NFL,MIA,@,NYJ,L 28-31,3,3,Sun,14.72,14.7,18.7,15.7,23,36,318,1,1,0,0,0,0,0,0,0,,,,,GreeTr00
Rex Grossman,QB,27.031,2007-09-23,NFL,CHI,,DAL,L 10-34,3,3,Sun,3.00,3.0,6.0,6.0,15,32,195,0,3,1,12,0,0,0,0,0,,,,,GrosRe00
Jason Hanson,K,37.098,2007-09-23,NFL,DET,@,PHI,L 21-56,3,3,Sun,3.00,3.0,,3.0,0,0,0,0,0,0,0,0,0,0,0,0,,1,3,3,hansojas01
Joey Harrington,QB,28.337,2007-09-23,NFL,ATL,,CAR,L 20-27,3,3,Sun,22.84,22.8,25.8,22.8,31,44,361,2,0,1,4,0,0,0,0,0,,,,,HarrJo00
Marvin Harrison*,WR,35.029,2007-09-23,NFL,IND,@,HOU,W 30-24,3,3,Sun,5.30,11.3,11.3,8.3,0,0,0,0,0,0,0,0,6,53,0,0,,,,,HarrMa00
Matt Hasselbeck,QB,31.363,2007-09-23,NFL,SEA,,CIN,W 24-21,3,3,Sun,17.82,17.8,19.8,19.8,24,37,248,3,2,3,-1,0,0,0,0,0,,,,,HassMa00
Todd Heap,TE,27.191,2007-09-23,NFL,BAL,,ARI,W 26-23,3,3,Sun,6.00,10.0,10.0,8.0,0,0,0,0,0,0,0,0,4,60,0,0,,,,,HeapTo00
Will Heller,TE,26.207,2007-09-23,NFL,SEA,,CIN,W 24-21,3,3,Sun,1.20,3.2,3.2,2.2,0,0,0,0,0,0,0,0,2,12,0,0,,,,,HellWi00
Travis Henry,RB,28.329,2007-09-23,NFL,DEN,,JAX,L 14-23,3,3,Sun,9.50,9.5,9.5,9.5,0,0,0,0,0,11,35,1,0,0,0,0,,,,,HenrTr00
Ike Hilliard,WR,31.171,2007-09-23,NFL,TAM,,STL,W 24-3,3,3,Sun,3.20,5.2,5.2,4.2,0,0,0,0,0,0,0,0,2,32,0,0,,,,,HillIk00
Kelly Holcomb,QB,34.076,2007-09-23,NFL,MIN,@,KAN,L 10-13,3,3,Sun,6.76,6.8,6.8,6.8,14,28,169,0,0,0,0,0,0,0,0,0,,,,,HolcKe00
Santonio Holmes,SE,23.204,2007-09-23,NFL,PIT,,SFO,W 37-16,3,3,Sun,4.90,7.9,7.9,6.4,0,0,0,0,0,0,0,0,3,49,0,0,,,,,HolmSa00
Torry Holt,WR,31.110,2007-09-23,NFL,STL,@,TAM,L 3-24,3,3,Sun,6.30,11.3,11.3,8.8,0,0,0,0,0,0,0,0,5,63,0,0,,,,,HoltTo00
Joe Horn,WR,35.250,2007-09-23,NFL,ATL,,CAR,L 20-27,3,3,Sun,3.60,6.6,6.6,5.1,0,0,0,0,0,0,0,0,3,36,0,0,,,,,HornJo00
T.J. Houshmandzadeh,WR,29.362,2007-09-23,NFL,CIN,@,SEA,L 21-24,3,3,Sun,18.40,30.4,34.4,24.4,0,0,0,0,0,1,3,0,12,141,1,0,,,,,HousTJ00
Damon Huard,QB,34.076,2007-09-23,NFL,KAN,,MIN,W 13-10,3,3,Sun,10.64,10.6,11.6,10.6,20,29,206,1,0,2,4,0,0,0,0,0,,,,,HuarDa00
Tony Hunt,RB,21.303,2007-09-23,NFL,PHI,,DET,W 56-21,3,3,Sun,6.10,6.1,6.1,6.1,0,0,0,0,0,4,1,1,0,0,0,0,,,,,HuntTo01
Sam Hurd,WR,22.152,2007-09-23,NFL,DAL,@,CHI,W 34-10,3,3,Sun,2.50,3.5,3.5,3.0,0,0,0,0,0,0,0,0,1,25,0,0,,,,,HurdSa00
Brandon Jackson,RB,21.356,2007-09-23,NFL,GNB,,SDG,W 31-24,3,3,Sun,10.40,13.4,13.4,11.9,0,0,0,0,0,6,22,1,3,22,0,0,,,,,JackBr00
Darrell Jackson,WR,28.291,2007-09-23,NFL,SFO,@,PIT,L 16-37,3,3,Sun,6.90,10.9,10.9,8.9,0,0,0,0,0,0,0,0,4,69,0,0,,,,,JackDa00
Nate Jackson,TE,28.111,2007-09-23,NFL,DEN,,JAX,L 14-23,3,3,Sun,6.10,7.1,7.1,6.6,0,0,0,0,0,0,0,0,1,1,1,0,,,,,JackNa00
Steven Jackson,RB,24.063,2007-09-23,NFL,STL,@,TAM,L 3-24,3,3,Sun,13.30,17.3,20.3,15.3,0,0,0,0,0,30,115,0,4,18,0,0,,,,,JackSt00
Vincent Jackson,WR,24.252,2007-09-23,NFL,SDG,@,GNB,L 24-31,3,3,Sun,15.80,21.8,21.8,18.8,0,0,0,0,0,0,0,0,6,98,1,0,,,,,JackVi00
Taylor Jacobs,WR,26.116,2007-09-23,NFL,SFO,@,PIT,L 16-37,3,3,Sun,8.60,10.6,10.6,9.6,0,0,0,0,0,0,0,0,2,26,1,0,,,,,JacoTa00
Edgerrin James,RB,29.053,2007-09-23,NFL,ARI,@,BAL,L 23-26,3,3,Sun,6.70,7.7,7.7,7.2,0,0,0,0,0,10,57,0,1,10,0,0,,,,,JameEd00
Sebastian Janikowski,K,29.205,2007-09-23,NFL,OAK,,CLE,W 26-24,3,3,Sun,14.00,14.0,,15.0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,2,janikseb01
Michael Jenkins,WR,25.097,2007-09-23,NFL,ATL,,CAR,L 20-27,3,3,Sun,7.60,13.6,13.6,10.6,0,0,0,0,0,0,0,0,6,76,0,0,,,,,JenkMi00
Greg Jennings,WR,24.002,2007-09-23,NFL,GNB,,SDG,W 31-24,3,3,Sun,14.20,18.2,18.2,16.2,0,0,0,0,0,0,0,0,4,82,1,0,,,,,JennGr00
Bryant Johnson,WR,26.200,2007-09-23,NFL,ARI,@,BAL,L 23-26,3,3,Sun,1.80,2.8,2.8,2.3,0,0,0,0,0,0,0,0,1,18,0,0,,,,,JohnBr02
Calvin Johnson,TE,21.359,2007-09-23,NFL,DET,@,PHI,L 21-56,3,3,Sun,5.80,7.8,7.8,6.8,0,0,0,0,0,0,0,0,2,58,0,0,,,,,JohnCa00
Chad Johnson,WR,29.257,2007-09-23,NFL,CIN,@,SEA,L 21-24,3,3,Sun,13.80,22.8,25.8,18.3,0,0,0,0,0,0,0,0,9,138,0,0,,,,,JohnCh01
Jeremi Johnson,FB,27.019,2007-09-23,NFL,CIN,@,SEA,L 21-24,3,3,Sun,1.20,1.2,1.2,1.2,0,0,0,0,0,1,12,0,0,0,0,0,,,,,JohnJe00
Larry Johnson,RB,27.308,2007-09-23,NFL,KAN,,MIN,W 13-10,3,3,Sun,3.70,4.7,4.7,4.2,0,0,0,0,0,24,42,0,1,-5,0,0,,,,,JohnLa00
Rudi Johnson,HB,27.357,2007-09-23,NFL,CIN,@,SEA,L 21-24,3,3,Sun,4.20,5.2,5.2,4.7,0,0,0,0,0,17,9,0,1,33,0,0,,,,,JohnRu00
Greg Jones,FB,26.137,2007-09-23,NFL,JAX,@,DEN,W 23-14,3,3,Sun,6.40,6.4,6.4,6.4,0,0,0,0,0,1,4,1,0,0,0,0,,,,,JoneGr01
Jacoby Jones,WR,23.074,2007-09-23,NFL,HOU,,IND,L 24-30,3,3,Sun,2.90,5.9,5.9,4.4,0,0,0,0,0,1,3,0,3,26,0,0,,,,,JoneJa03
James Jones,WR,23.176,2007-09-23,NFL,GNB,,SDG,W 31-24,3,3,Sun,7.90,13.9,13.9,10.9,0,0,0,0,0,0,0,0,6,79,0,0,,,,,JoneJa04
Julius Jones,RB,26.040,2007-09-23,NFL,DAL,@,CHI,W 34-10,3,3,Sun,5.50,7.5,7.5,6.5,0,0,0,0,0,7,26,0,2,29,0,0,,,,,JoneJu01
Kevin Jones,RB,25.033,2007-09-23,NFL,DET,@,PHI,L 21-56,3,3,Sun,8.10,9.1,9.1,8.6,0,0,0,0,0,3,5,1,1,16,0,0,,,,,JoneKe02
Thomas Jones,RB,29.035,2007-09-23,NFL,NYJ,,MIA,W 31-28,3,3,Sun,11.10,13.1,16.1,12.1,0,0,0,0,0,25,110,0,2,1,0,0,,,,,JoneTh00
Maurice Jones-Drew,RB/K,22.184,2007-09-23,NFL,JAX,@,DEN,W 23-14,3,3,Sun,3.50,5.5,6.5,4.5,0,0,0,0,0,15,37,0,2,18,0,0,,,,,DrewMa00
LaMont Jordan,RB,28.316,2007-09-23,NFL,OAK,,CLE,W 26-24,3,3,Sun,21.30,23.3,26.3,22.3,0,0,0,0,0,29,121,1,2,32,0,0,,,,,JordLa00
Joe Jurevicius,WR,32.274,2007-09-23,NFL,CLE,@,OAK,L 24-26,3,3,Sun,3.30,6.3,6.3,4.8,0,0,0,0,0,0,0,0,3,33,0,0,,,,,JureJo00
Nate Kaeding,K,25.181,2007-09-23,NFL,SDG,@,GNB,L 24-31,3,3,Sun,6.00,6.0,,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,kaedinat01
John Kasay,K,37.331,2007-09-23,NFL,CAR,@,ATL,W 27-20,3,3,Sun,9.00,9.0,,11.0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,kasayjoh01
Kenton Keith,RB,27.071,2007-09-23,NFL,IND,@,HOU,W 30-24,3,3,Sun,2.00,2.0,2.0,2.0,0,0,0,0,0,7,20,0,0,0,0,0,,,,,KeitKe00
Jeff King,TE,24.216,2007-09-23,NFL,CAR,@,ATL,W 27-20,3,3,Sun,11.60,15.6,15.6,13.6,0,0,0,0,0,0,0,0,4,56,1,0,,,,,KingJe00
Jon Kitna,QB,35.002,2007-09-23,NFL,DET,@,PHI,L 21-56,3,3,Sun,19.94,19.9,25.9,20.9,29,46,446,2,1,1,1,0,0,0,0,0,,,,,KitnJo00
