Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Kick Ret,Kick Ret Yds,Kick Ret YPA,Kick Ret TD,unique_id
James Thrash,WR,32.162,2007-10-07,NFL,WAS,,DET,W 34-3,4,5,Sun,1,20,20.00,0,ThraJa00
Troy Walters,WR,30.296,2007-10-07,NFL,DET,@,WAS,L 3-34,5,5,Sun,4,89,22.25,0,WaltTr00
Leon Washington,RB,25.039,2007-10-07,NFL,NYJ,@,NYG,L 24-35,5,5,Sun,3,155,51.67,1,WashLe00
Wes Welker,WR,26.159,2007-10-07,NFL,NWE,,CLE,W 34-17,5,5,Sun,2,51,25.50,0,WelkWe00
DeAngelo Williams,RB,24.165,2007-10-07,NFL,CAR,@,NOR,W 16-13,5,5,Sun,3,39,13.00,0,WillDe02
Tramon Williams,CB,24.205,2007-10-07,NFL,GNB,,CHI,L 20-27,5,5,Sun,6,173,28.83,0,WillTr99
Jason Wright,RB,25.087,2007-10-07,NFL,CLE,@,NWE,L 17-34,5,5,Sun,1,19,19.00,0,WrigJa01
Dexter Wynn,CB,26.224,2007-10-07,NFL,HOU,,MIA,W 22-19,5,5,Sun,5,164,32.80,0,WynnDe20
Terrence McGee,RCB,26.359,2007-10-08,NFL,BUF,,DAL,L 24-25,5,5,Mon,3,144,48.00,1,McGeTe99
Roscoe Parrish,WR,25.084,2007-10-08,NFL,BUF,,DAL,L 24-25,5,5,Mon,1,21,21.00,0,ParrRo00
Tyson Thompson,RB,26.140,2007-10-08,NFL,DAL,@,BUF,W 25-24,5,5,Mon,4,83,20.75,0,ThomTy00
Deon Anderson,FB,24.260,2007-10-14,NFL,DAL,,NWE,L 27-48,6,6,Sun,1,10,10.00,0,AndeDe01
J.J. Arrington,RB,24.264,2007-10-14,NFL,ARI,,CAR,L 10-25,6,6,Sun,2,76,38.00,0,ArriJ.00
Steve Breaston,WR,24.055,2007-10-14,NFL,ARI,,CAR,L 10-25,6,6,Sun,5,123,24.60,0,BreaSt00
Correll Buckhalter,RB,29.008,2007-10-14,NFL,PHI,@,NYJ,W 16-9,5,6,Sun,2,35,17.50,0,BuckCo00
Chris Carr,CB,24.167,2007-10-14,NFL,OAK,@,SDG,L 14-28,5,6,Sun,4,74,18.50,0,CarrCh22
Rock Cartwright,RB,27.315,2007-10-14,NFL,WAS,@,GNB,L 14-17,5,6,Sun,4,109,27.25,0,CartRo01
Jesse Chatman,RB,28.022,2007-10-14,NFL,MIA,@,CLE,L 31-41,6,6,Sun,1,10,10.00,0,ChatJe00
Josh Cribbs,WR,24.127,2007-10-14,NFL,CLE,,MIA,W 41-31,6,6,Sun,5,141,28.20,0,CribJo01
Andre' Davis,WR,28.124,2007-10-14,NFL,HOU,@,JAX,L 17-37,6,6,Sun,1,15,15.00,0,DaviAn01
Rashied Davis,WR,28.082,2007-10-14,NFL,CHI,,MIN,L 31-34,6,6,Sun,1,20,20.00,0,DaviRa00
Eddie Drummond,WR,27.185,2007-10-14,NFL,KAN,,CIN,W 27-20,6,6,Sun,2,45,22.50,0,DrumEd00
Yamon Figurs,WR/R,24.277,2007-10-14,NFL,BAL,,STL,W 22-3,6,6,Sun,1,54,54.00,0,FiguYa00
Ted Ginn,WR,22.185,2007-10-14,NFL,MIA,@,CLE,L 31-41,6,6,Sun,5,122,24.40,0,GinnTe00
Michael Griffin,DB,22.283,2007-10-14,NFL,TEN,@,TAM,L 10-13,5,6,Sun,4,59,14.75,0,GrifMi99
Geoff Hangartner,C,25.175,2007-10-14,NFL,CAR,@,ARI,W 25-10,6,6,Sun,1,10,10.00,0,HangGe20
Devin Hester,KR/W,24.344,2007-10-14,NFL,CHI,,MIN,L 31-34,6,6,Sun,4,86,21.50,0,HestDe99
Ellis Hobbs,RCB,24.151,2007-10-14,NFL,NWE,@,DAL,W 48-27,6,6,Sun,4,90,22.50,0,HobbEl20
Glenn Holt,WR,23.075,2007-10-14,NFL,CIN,@,KAN,L 20-27,5,6,Sun,4,75,18.75,0,HoltGl00
Mark Jones,WR,26.345,2007-10-14,NFL,TAM,,TEN,W 13-10,6,6,Sun,1,33,33.00,0,JoneMa01
Maurice Jones-Drew,RB,22.205,2007-10-14,NFL,JAX,,HOU,W 37-17,5,6,Sun,4,76,19.00,0,DrewMa00
Brandon Manumaleuna,TE,27.283,2007-10-14,NFL,SDG,,OAK,W 28-14,6,6,Sun,1,6,6.00,0,ManuBr00
Justin Peelle,TE,28.213,2007-10-14,NFL,MIA,@,CLE,L 31-41,6,6,Sun,1,0,0.00,0,PeelJu00
Adrian Peterson,RB,28.105,2007-10-14,NFL,CHI,,MIN,L 31-34,6,6,Sun,1,14,14.00,0,PeteAd00
Adrian Peterson,RB,22.207,2007-10-14,NFL,MIN,@,CHI,W 34-31,5,6,Sun,4,128,32.00,0,PeteAd01
Darren Sproles,RB/K,24.116,2007-10-14,NFL,SDG,,OAK,W 28-14,6,6,Sun,1,18,18.00,0,SproDa00
Courtney Taylor,WR,23.190,2007-10-14,NFL,SEA,,NOR,L 17-28,6,6,Sun,1,27,27.00,0,TaylCo00
Pierre Thomas,RB,22.300,2007-10-14,NFL,NOR,@,SEA,W 28-17,5,6,Sun,1,17,17.00,0,ThomPi00
Tyson Thompson,RB,26.146,2007-10-14,NFL,DAL,,NWE,L 27-48,6,6,Sun,6,167,27.83,0,ThomTy00
Leon Washington,RB-K,25.046,2007-10-14,NFL,NYJ,,PHI,L 9-16,6,6,Sun,3,112,37.33,0,WashLe00
Wes Welker,WR,26.166,2007-10-14,NFL,NWE,@,DAL,W 48-27,6,6,Sun,2,55,27.50,0,WelkWe00
Brandon Williams,WR,23.232,2007-10-14,NFL,STL,@,BAL,L 3-22,6,6,Sun,5,112,22.40,0,WillBr01
DeAngelo Williams,RB,24.172,2007-10-14,NFL,CAR,@,ARI,W 25-10,6,6,Sun,1,21,21.00,0,WillDe02
Tramon Williams,CB,24.212,2007-10-14,NFL,GNB,,WAS,W 17-14,6,6,Sun,3,43,14.33,0,WillTr99
Troy Williamson,WR,24.167,2007-10-14,NFL,MIN,@,CHI,W 34-31,5,6,Sun,1,30,30.00,0,WillTr01
Josh Wilson,CB,22.217,2007-10-14,NFL,SEA,,NOR,L 17-28,6,6,Sun,4,92,23.00,0,WilsJo99
Dexter Wynn,CB,26.231,2007-10-14,NFL,HOU,@,JAX,L 17-37,6,6,Sun,5,67,13.40,0,WynnDe20
Reuben Droughns,RB,29.055,2007-10-15,NFL,NYG,@,ATL,W 31-10,6,6,Mon,3,70,23.33,0,DrouRe00
Ovie Mughelli,FB,27.127,2007-10-15,NFL,ATL,,NYG,L 10-31,6,6,Mon,1,18,18.00,0,MughOv00
Jerious Norwood,RB,24.078,2007-10-15,NFL,ATL,,NYG,L 10-31,6,6,Mon,5,87,17.40,0,NorwJe00
Mike Anderson,RB,34.030,2007-10-21,NFL,BAL,@,BUF,L 14-19,7,7,Sun,1,10,10.00,0,AndeMi00
Willie Andrews,DB,23.353,2007-10-21,NFL,NWE,@,MIA,W 49-28,7,7,Sun,1,77,77.00,1,AndrWi20
Steve Breaston,WR,24.062,2007-10-21,NFL,ARI,@,WAS,L 19-21,7,7,Sun,4,57,14.25,0,BreaSt00
Correll Buckhalter,RB,29.015,2007-10-21,NFL,PHI,,CHI,L 16-19,6,7,Sun,5,115,23.00,0,BuckCo00
Nate Burleson,WR,26.063,2007-10-21,NFL,SEA,,STL,W 33-6,7,7,Sun,2,117,58.50,1,BurlNa00
Chris Carr,CB,24.174,2007-10-21,NFL,OAK,,KAN,L 10-12,6,7,Sun,2,45,22.50,0,CarrCh22
Rock Cartwright,RB,27.322,2007-10-21,NFL,WAS,,ARI,W 21-19,6,7,Sun,1,80,80.00,0,CartRo01
Jerricho Cotchery,WR,25.127,2007-10-21,NFL,NYJ,@,CIN,L 31-38,7,7,Sun,1,32,32.00,0,CotcJe00
Torrie Cox,CB,26.357,2007-10-21,NFL,TAM,@,DET,L 16-23,7,7,Sun,1,27,27.00,0,CoxxTo21
Najeh Davenport,RB,28.255,2007-10-21,NFL,PIT,@,DEN,L 28-31,6,7,Sun,1,19,19.00,0,DaveNa00
Andre' Davis,WR,28.131,2007-10-21,NFL,HOU,,TEN,L 36-38,7,7,Sun,6,158,26.33,0,DaviAn01
Chris Davis,WR,23.271,2007-10-21,NFL,TEN,@,HOU,W 38-36,6,7,Sun,1,18,18.00,0,DaviCh02
Rashied Davis,WR,28.089,2007-10-21,NFL,CHI,@,PHI,W 19-16,7,7,Sun,3,24,8.00,0,DaviRa00
Reuben Droughns,RB,29.061,2007-10-21,NFL,NYG,,SFO,W 33-15,7,7,Sun,2,39,19.50,0,DrouRe00
Yamon Figurs,WR/R,24.284,2007-10-21,NFL,BAL,@,BUF,L 14-19,7,7,Sun,3,58,19.33,0,FiguYa00
Ted Ginn,WR,22.192,2007-10-21,NFL,MIA,,NWE,L 28-49,7,7,Sun,4,86,21.50,0,GinnTe00
Michael Griffin,DB,22.290,2007-10-21,NFL,TEN,@,HOU,W 38-36,6,7,Sun,2,55,27.50,0,GrifMi99
Maurice Hicks,RB,29.091,2007-10-21,NFL,SFO,@,NYG,L 15-33,6,7,Sun,6,135,22.50,0,HickMa00
Ellis Hobbs,RCB,24.158,2007-10-21,NFL,NWE,@,MIA,W 49-28,7,7,Sun,2,67,33.50,0,HobbEl20
Glenn Holt,WR,23.082,2007-10-21,NFL,CIN,,NYJ,W 38-31,6,7,Sun,5,109,21.80,0,HoltGl00
Jacoby Jones,WR,23.102,2007-10-21,NFL,HOU,,TEN,L 36-38,7,7,Sun,2,41,20.50,0,JoneJa03
Mark Jones,WR,26.352,2007-10-21,NFL,TAM,@,DET,L 16-23,7,7,Sun,2,44,22.00,0,JoneMa01
Greg Lewis,WR,27.251,2007-10-21,NFL,PHI,,CHI,L 16-19,6,7,Sun,1,3,3.00,0,LewiGr01
Michael Lewis,WR,35.341,2007-10-21,NFL,SFO,@,NYG,L 15-33,6,7,Sun,1,16,16.00,0,LewiMi00
Glenn Martinez,WR,25.325,2007-10-21,NFL,DEN,,PIT,W 31-28,6,7,Sun,1,31,31.00,0,MartGl00
Terrence McGee,RCB,27.007,2007-10-21,NFL,BUF,,BAL,W 19-14,6,7,Sun,3,66,22.00,0,McGeTe99
Jerious Norwood,RB,24.084,2007-10-21,NFL,ATL,@,NOR,L 16-22,7,7,Sun,2,38,19.00,0,NorwJe00
Adrian Peterson,RB,28.112,2007-10-21,NFL,CHI,@,PHI,W 19-16,7,7,Sun,1,2,2.00,0,PeteAd00
Adrian Peterson,RB,22.214,2007-10-21,NFL,MIN,@,DAL,L 14-24,6,7,Sun,3,65,21.67,0,PeteAd01
Dominic Rhodes,RB,28.277,2007-10-21,NFL,OAK,,KAN,L 10-12,6,7,Sun,2,45,22.50,0,RhodDo00
Michael Robinson,RB,24.257,2007-10-21,NFL,SFO,@,NYG,L 15-33,6,7,Sun,1,21,21.00,0,RobiMi00
Allen Rossum,KR,31.364,2007-10-21,NFL,PIT,@,DEN,L 28-31,6,7,Sun,3,48,16.00,0,RossAl99
Pierre Thomas,RB,22.307,2007-10-21,NFL,NOR,,ATL,W 22-16,6,7,Sun,3,78,26.00,0,ThomPi00
Tyson Thompson,RB,26.153,2007-10-21,NFL,DAL,,MIN,W 24-14,7,7,Sun,1,17,17.00,0,ThomTy00
James Thrash,WR,32.176,2007-10-21,NFL,WAS,,ARI,W 21-19,6,7,Sun,1,16,16.00,0,ThraJa00
Troy Walters,WR,30.310,2007-10-21,NFL,DET,,TAM,W 23-16,6,7,Sun,2,45,22.50,0,WaltTr00
Leon Washington,RB/K,25.053,2007-10-21,NFL,NYJ,@,CIN,L 31-38,7,7,Sun,5,118,23.60,0,WashLe00
Wes Welker,WR,26.173,2007-10-21,NFL,NWE,@,MIA,W 49-28,7,7,Sun,1,25,25.00,0,WelkWe00
Brandon Williams,WR,23.239,2007-10-21,NFL,STL,@,SEA,L 6-33,7,7,Sun,7,171,24.43,0,WillBr01
Troy Williamson,WR,24.174,2007-10-21,NFL,MIN,@,DAL,L 14-24,6,7,Sun,1,13,13.00,0,WillTr01
Selvin Young,RB,24.020,2007-10-21,NFL,DEN,,PIT,W 31-28,6,7,Sun,2,47,23.50,0,YounSe00
Maurice Jones-Drew,RB/K,22.213,2007-10-22,NFL,JAX,,IND,L 7-29,6,7,Mon,4,133,33.25,0,DrewMa00
T.J. Rushing,DB,24.136,2007-10-22,NFL,IND,@,JAX,W 29-7,6,7,Mon,3,56,18.67,0,RushT.20
George Wrighster,TE,26.204,2007-10-22,NFL,JAX,,IND,L 7-29,6,7,Mon,1,6,6.00,0,WrigGe00
Lorenzo Alexander,DT,24.150,2007-10-28,NFL,WAS,@,NWE,L 7-52,7,8,Sun,1,10,10.00,0,AlexLo99
Chris Baker,TE,27.344,2007-10-28,NFL,NYJ,,BUF,L 3-13,8,8,Sun,1,-1,-1.00,0,BakeCh00
Ladell Betts,RB,28.062,2007-10-28,NFL,WAS,@,NWE,L 7-52,7,8,Sun,5,108,21.60,0,BettLa00
Ahmad Bradshaw,RB,21.223,2007-10-28,NFL,NYG,@,MIA,W 13-10,8,8,Sun,1,35,35.00,0,BradAh00
Phillip Buchanon,RCB,27.039,2007-10-28,NFL,TAM,,JAX,L 23-24,8,8,Sun,1,16,16.00,0,BuchPh20
Correll Buckhalter,RB,29.022,2007-10-28,NFL,PHI,@,MIN,W 23-16,7,8,Sun,4,62,15.50,0,BuckCo00
Chris Carr,CB,24.181,2007-10-28,NFL,OAK,@,TEN,L 9-13,7,8,Sun,2,30,15.00,0,CarrCh22
Aveion Cason,RB,28.108,2007-10-28,NFL,DET,@,CHI,W 16-7,7,8,Sun,1,19,19.00,0,CasoAv00
Patrick Cobbs,RB,24.270,2007-10-28,NFL,MIA,,NYG,L 10-13,8,8,Sun,1,9,9.00,0,CobbPa00
Torrie Cox,CB,26.364,2007-10-28,NFL,TAM,,JAX,L 23-24,8,8,Sun,1,14,14.00,0,CoxxTo21
Casey Cramer,FB,25.296,2007-10-28,NFL,TEN,,OAK,W 13-9,7,8,Sun,1,13,13.00,0,CramCa00
Josh Cribbs,WR,24.141,2007-10-28,NFL,CLE,@,STL,W 27-20,7,8,Sun,2,57,28.50,0,CribJo01
Andre' Davis,WR,28.138,2007-10-28,NFL,HOU,@,SDG,L 10-35,8,8,Sun,5,98,19.60,0,DaviAn01
Chris Davis,WR,23.278,2007-10-28,NFL,TEN,,OAK,W 13-9,7,8,Sun,1,19,19.00,0,DaviCh02
Rashied Davis,WR,28.096,2007-10-28,NFL,CHI,,DET,L 7-16,8,8,Sun,1,14,14.00,0,DaviRa00
Darnell Dinkins,TE,30.281,2007-10-28,NFL,CLE,@,STL,W 27-20,7,8,Sun,1,19,19.00,0,DinkDa00
Reuben Droughns,RB,29.068,2007-10-28,NFL,NYG,@,MIA,W 13-10,8,8,Sun,1,31,31.00,0,DrouRe00
Lennie Friedman,OL,31.076,2007-10-28,NFL,CLE,@,STL,W 27-20,7,8,Sun,1,13,13.00,0,FrieLe20
Ted Ginn,WR,22.199,2007-10-28,NFL,MIA,,NYG,L 10-13,8,8,Sun,3,65,21.67,0,GinnTe00
Geoff Hangartner,C,25.189,2007-10-28,NFL,CAR,,IND,L 7-31,7,8,Sun,1,16,16.00,0,HangGe20
Devin Hester,KR/W,24.358,2007-10-28,NFL,CHI,,DET,L 7-16,8,8,Sun,1,20,20.00,0,HestDe99
Maurice Hicks,RB,29.098,2007-10-28,NFL,SFO,,NOR,L 10-31,7,8,Sun,4,97,24.25,0,HickMa00
Ellis Hobbs,RCB,24.165,2007-10-28,NFL,NWE,,WAS,W 52-7,8,8,Sun,1,16,16.00,0,HobbEl20
Glenn Holt,WR,23.089,2007-10-28,NFL,CIN,,PIT,L 13-24,7,8,Sun,5,141,28.20,0,HoltGl00
Jacoby Jones,WR,23.109,2007-10-28,NFL,HOU,@,SDG,L 10-35,8,8,Sun,1,19,19.00,0,JoneJa03
Michael Lewis,WR,35.348,2007-10-28,NFL,SFO,,NOR,L 10-31,7,8,Sun,1,18,18.00,0,LewiMi00
Chad Lucas,WR,25.355,2007-10-28,NFL,TAM,,JAX,L 23-24,8,8,Sun,2,35,17.50,0,LucaCh00
Terrence McGee,RCB,27.014,2007-10-28,NFL,BUF,@,NYJ,W 13-3,7,8,Sun,2,51,25.50,0,McGeTe99
Adrian Peterson,RB,22.221,2007-10-28,NFL,MIN,,PHI,L 16-23,7,8,Sun,2,11,5.50,0,PeteAd01
Dominic Rhodes,RB,28.284,2007-10-28,NFL,OAK,@,TEN,L 9-13,7,8,Sun,2,48,24.00,0,RhodDo00
Allen Rossum,CB,32.006,2007-10-28,NFL,PIT,@,CIN,W 24-13,7,8,Sun,3,71,23.67,0,RossAl99
T.J. Rushing,DB,24.142,2007-10-28,NFL,IND,@,CAR,W 31-7,7,8,Sun,1,28,28.00,0,RushT.20
Brad Smith,WR,23.320,2007-10-28,NFL,NYJ,,BUF,L 3-13,8,8,Sun,1,4,4.00,0,SmitBr01
Darren Sproles,RB/K,24.130,2007-10-28,NFL,SDG,,HOU,W 35-10,7,8,Sun,2,54,27.00,0,SproDa00
Scott Starks,CB,24.123,2007-10-28,NFL,JAX,@,TAM,W 24-23,7,8,Sun,2,33,16.50,0,StarSc20
Maurice Stovall,WR,22.249,2007-10-28,NFL,TAM,,JAX,L 23-24,8,8,Sun,1,22,22.00,0,StovMa00
Pierre Thomas,RB,22.314,2007-10-28,NFL,NOR,@,SFO,W 31-10,7,8,Sun,1,19,19.00,0,ThomPi00
LaBrandon Toefield,RB,27.034,2007-10-28,NFL,JAX,@,TAM,W 24-23,7,8,Sun,3,57,19.00,0,ToefLa00
Mike Vrabel,OLB,32.075,2007-10-28,NFL,NWE,,WAS,W 52-7,8,8,Sun,1,3,3.00,0,VrabMi20
Leon Washington,RB/K,25.060,2007-10-28,NFL,NYJ,,BUF,L 3-13,8,8,Sun,2,48,24.00,0,WashLe00
Brandon Williams,WR,23.246,2007-10-28,NFL,STL,,CLE,L 20-27,8,8,Sun,6,134,22.33,0,WillBr01
DeAngelo Williams,RB,24.186,2007-10-28,NFL,CAR,,IND,L 7-31,7,8,Sun,4,73,18.25,0,WillDe02
Troy Williamson,WR,24.181,2007-10-28,NFL,MIN,,PHI,L 16-23,7,8,Sun,4,99,24.75,0,WillTr01
George Wrighster,TE,26.210,2007-10-28,NFL,JAX,@,TAM,W 24-23,7,8,Sun,1,29,29.00,0,WrigGe00
Shaun Bodiford,WR,25.178,2007-10-29,NFL,GNB,@,DEN,W 19-13,7,8,Mon,1,19,19.00,0,BodiSh00
Andre Hall,RB,25.070,2007-10-29,NFL,DEN,,GNB,L 13-19,7,8,Mon,2,49,24.50,0,HallAn01
Tramon Williams,CB,24.227,2007-10-29,NFL,GNB,@,DEN,W 19-13,7,8,Mon,2,42,21.00,0,WillTr99
Aundrae Allison,WR,21.198,2007-11-04,NFL,MIN,,SDG,W 35-17,8,9,Sun,2,80,40.00,0,AlliAu00
Steve Breaston,WR,24.076,2007-11-04,NFL,ARI,@,TAM,L 10-17,8,9,Sun,4,81,20.25,0,BreaSt00
John Broussard,WR,23.321,2007-11-04,NFL,JAX,@,NOR,L 24-41,8,9,Sun,1,20,20.00,0,BrouJo00
Correll Buckhalter,RB,29.029,2007-11-04,NFL,PHI,,DAL,L 17-38,8,9,Sun,7,147,21.00,0,BuckCo00
Nate Burleson,WR,26.077,2007-11-04,NFL,SEA,@,CLE,L 30-33,8,9,Sun,4,75,18.75,0,BurlNa00
Chris Carr,CB,24.188,2007-11-04,NFL,OAK,,HOU,L 17-24,8,9,Sun,2,58,29.00,0,CarrCh22
Rock Cartwright,RB,27.336,2007-11-04,NFL,WAS,@,NYJ,W 23-20,8,9,Sun,4,104,26.00,0,CartRo01
Aveion Cason,RB,28.115,2007-11-04,NFL,DET,,DEN,W 44-7,8,9,Sun,1,33,33.00,0,CasoAv00
Josh Cribbs,WR,24.148,2007-11-04,NFL,CLE,,SEA,W 33-30,8,9,Sun,6,161,26.83,0,CribJo01
De Dorsey,HB,23.095,2007-11-04,NFL,CIN,@,BUF,L 21-33,8,9,Sun,1,0,0.00,0,DorsDe00
Eddie Drummond,WR,27.206,2007-11-04,NFL,KAN,,GNB,L 22-33,8,9,Sun,6,126,21.00,0,DrumEd00
Andre Hall,RB,25.076,2007-11-04,NFL,DEN,@,DET,L 7-44,8,9,Sun,4,116,29.00,0,HallAn01
Chris Henry,RB,22.151,2007-11-04,NFL,TEN,,CAR,W 20-7,8,9,Sun,1,46,46.00,0,HenrCh01
Ellis Hobbs,RCB,24.172,2007-11-04,NFL,NWE,@,IND,W 24-20,9,9,Sun,4,96,24.00,0,HobbEl20
Glenn Holt,WR,23.096,2007-11-04,NFL,CIN,@,BUF,L 21-33,8,9,Sun,5,176,35.20,1,HoltGl00
Adam Jennings,WR,24.352,2007-11-04,NFL,ATL,,SFO,W 20-16,8,9,Sun,1,28,28.00,0,JennAd00
Maurice Jones-Drew,RB/K,22.226,2007-11-04,NFL,JAX,@,NOR,L 24-41,8,9,Sun,3,142,47.33,1,DrewMa00
Michael Lewis,WR,35.355,2007-11-04,NFL,SFO,@,ATL,L 16-20,8,9,Sun,3,52,17.33,0,LewiMi00
Glenn Martinez,WR,25.339,2007-11-04,NFL,DEN,@,DET,L 7-44,8,9,Sun,2,41,20.50,0,MartGl00
Turk McBride,DE,22.158,2007-11-04,NFL,KAN,,GNB,L 22-33,8,9,Sun,1,6,6.00,0,McBrTu99
Terrence McGee,RCB,27.021,2007-11-04,NFL,BUF,,CIN,W 33-21,8,9,Sun,3,82,27.33,0,McGeTe99
Ryan Neufeld,TE,31.347,2007-11-04,NFL,BUF,,CIN,W 33-21,8,9,Sun,1,-1,-1.00,0,NeufRy00
Jerious Norwood,RB,24.098,2007-11-04,NFL,ATL,,SFO,W 20-16,8,9,Sun,4,96,24.00,0,NorwJe00
Dominic Rhodes,RB,28.291,2007-11-04,NFL,OAK,,HOU,L 17-24,8,9,Sun,3,56,18.67,0,RhodDo00
Koren Robinson,WR,27.230,2007-11-04,NFL,GNB,@,KAN,W 33-22,8,9,Sun,3,60,20.00,0,RobiKo00
Ryne Robinson,WR,23.000,2007-11-04,NFL,CAR,@,TEN,L 7-20,8,9,Sun,3,52,17.33,0,RobiRy00
T.J. Rushing,DB,24.149,2007-11-04,NFL,IND,,NWE,L 20-24,8,9,Sun,3,46,15.33,0,RushT.20
Benny Sapp,CB,26.288,2007-11-04,NFL,KAN,,GNB,L 22-33,8,9,Sun,1,11,11.00,0,SappBe20
Brad Smith,WR,23.327,2007-11-04,NFL,NYJ,,WAS,L 20-23,9,9,Sun,2,45,22.50,0,SmitBr01
Darren Sproles,RB/K,24.137,2007-11-04,NFL,SDG,@,MIN,L 17-35,8,9,Sun,4,122,30.50,0,SproDa00
Micheal Spurlock,WR,24.277,2007-11-04,NFL,TAM,,ARI,W 17-10,9,9,Sun,2,57,28.50,0,SpurMi00
Isaiah Stanback,WR,23.080,2007-11-04,NFL,DAL,@,PHI,W 38-17,8,9,Sun,3,78,26.00,0,StanIs00
Aaron Stecker,RB,31.356,2007-11-04,NFL,NOR,,JAX,W 41-24,8,9,Sun,2,36,18.00,0,StecAa00
Pierre Thomas,RB,22.321,2007-11-04,NFL,NOR,,JAX,W 41-24,8,9,Sun,3,61,20.33,0,ThomPi00
Ben Troupe,TE,25.064,2007-11-04,NFL,TEN,,CAR,W 20-7,8,9,Sun,1,12,12.00,0,TrouBe00
Troy Walters,WR,30.324,2007-11-04,NFL,DET,,DEN,W 44-7,8,9,Sun,1,9,9.00,0,WaltTr00
Leon Washington,RB/K,25.067,2007-11-04,NFL,NYJ,,WAS,L 20-23,9,9,Sun,3,125,41.67,1,WashLe00
Wes Welker,WR,26.187,2007-11-04,NFL,NWE,@,IND,W 24-20,9,9,Sun,1,26,26.00,0,WelkWe00
Josh Wilson,CB,22.238,2007-11-04,NFL,SEA,@,CLE,L 30-33,8,9,Sun,2,24,12.00,0,WilsJo99
Dexter Wynn,CB,26.252,2007-11-04,NFL,HOU,@,OAK,W 24-17,9,9,Sun,2,51,25.50,0,WynnDe20
Najeh Davenport,RB,28.270,2007-11-05,NFL,PIT,,BAL,W 38-7,8,9,Mon,1,17,17.00,0,DaveNa00
Yamon Figurs,WR/R,24.299,2007-11-05,NFL,BAL,@,PIT,L 7-38,8,9,Mon,3,71,23.67,0,FiguYa00
Allen Rossum,CB,32.014,2007-11-05,NFL,PIT,,BAL,W 38-7,8,9,Mon,1,29,29.00,0,RossAl99
Musa Smith,RB,25.158,2007-11-05,NFL,BAL,@,PIT,L 7-38,8,9,Mon,3,89,29.67,0,SmitMu00
Aundrae Allison,WR,21.205,2007-11-11,NFL,MIN,@,GNB,L 0-34,9,10,Sun,1,28,28.00,0,AlliAu00
Miles Austin,WR,23.134,2007-11-11,NFL,DAL,@,NYG,W 31-20,9,10,Sun,3,59,19.67,0,AustMi00
Ahmad Bradshaw,RB,21.237,2007-11-11,NFL,NYG,,DAL,L 20-31,9,10,Sun,4,49,12.25,0,BradAh00
Steve Breaston,WR,24.083,2007-11-11,NFL,ARI,,DET,W 31-21,9,10,Sun,2,69,34.50,0,BreaSt00
Chris Carr,CB,24.195,2007-11-11,NFL,OAK,,CHI,L 6-17,9,10,Sun,2,37,18.50,0,CarrCh22
Rock Cartwright,RB,27.343,2007-11-11,NFL,WAS,,PHI,L 25-33,9,10,Sun,6,141,23.50,0,CartRo01
Aveion Cason,RB,28.122,2007-11-11,NFL,DET,@,ARI,L 21-31,9,10,Sun,4,98,24.50,0,CasoAv00
Patrick Cobbs,RB,24.284,2007-11-11,NFL,MIA,,BUF,L 10-13,9,10,Sun,1,11,11.00,0,CobbPa00
Josh Cribbs,WR,24.155,2007-11-11,NFL,CLE,@,PIT,L 28-31,9,10,Sun,4,204,51.00,1,CribJo01
Najeh Davenport,RB,28.276,2007-11-11,NFL,PIT,,CLE,W 31-28,9,10,Sun,1,11,11.00,0,DaveNa00
Darnell Dinkins,TE,30.295,2007-11-11,NFL,CLE,@,PIT,L 28-31,9,10,Sun,3,17,5.67,0,DinkDa00
Reuben Droughns,RB,29.082,2007-11-11,NFL,NYG,,DAL,L 20-31,9,10,Sun,2,30,15.00,0,DrouRe00
Eddie Drummond,WR,27.213,2007-11-11,NFL,KAN,,DEN,L 11-27,9,10,Sun,4,73,18.25,0,DrumEd00
Tim Dwight,WR,32.121,2007-11-11,NFL,OAK,,CHI,L 6-17,9,10,Sun,1,30,30.00,0,DwigTi00
Ted Ginn,WR,22.213,2007-11-11,NFL,MIA,,BUF,L 10-13,9,10,Sun,2,29,14.50,0,GinnTe00
Andre Hall,RB,25.083,2007-11-11,NFL,DEN,@,KAN,W 27-11,9,10,Sun,4,103,25.75,0,HallAn01
Chris Henry,RB,22.158,2007-11-11,NFL,TEN,,JAX,L 13-28,9,10,Sun,5,65,13.00,0,HenrCh01
Devin Hester,KR,25.007,2007-11-11,NFL,CHI,@,OAK,W 17-6,9,10,Sun,2,34,17.00,0,HestDe99
Glenn Holt,WR,23.103,2007-11-11,NFL,CIN,@,BAL,W 21-7,9,10,Sun,1,23,23.00,0,HoltGl00
Adam Jennings,WR,24.359,2007-11-11,NFL,ATL,@,CAR,W 20-13,9,10,Sun,3,67,22.33,0,JennAd00
Nate Jones,CB,25.149,2007-11-11,NFL,DAL,@,NYG,W 31-20,9,10,Sun,1,27,27.00,0,JoneNa20
Maurice Jones-Drew,RB/K,22.233,2007-11-11,NFL,JAX,@,TEN,W 28-13,9,10,Sun,2,29,14.50,0,DrewMa00
Terrence McGee,RCB,27.028,2007-11-11,NFL,BUF,@,MIA,W 13-10,9,10,Sun,1,21,21.00,0,McGeTe99
