Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,XP Made,XP Att,XP %,FG Made,FG Att,FG %,2PM,Sfty,TD,Pts,unique_id
Garrett Hartley,K,27.115,2013-09-08,NFL,NOR,,ATL,W 23-17,1,1,Sun,2,2,100.0,3,3,100.0,,,0,11,HartGa00
Sebastian Janikowski,K,35.190,2013-09-08,NFL,OAK,@,IND,L 17-21,1,1,Sun,2,2,100.0,1,2,50.0,,,0,5,janikseb01
Rian Lindell,K,36.231,2013-09-08,NFL,TAM,@,NYJ,L 17-18,1,1,Sun,2,2,100.0,1,1,100.0,,,0,5,linderia01
Mike Nugent,K,31.190,2013-09-08,NFL,CIN,@,CHI,L 21-24,1,1,Sun,3,3,100.0,,,,,,0,3,nugenmik01
Caleb Sturgis,K,24.030,2013-09-08,NFL,MIA,@,CLE,W 23-10,1,1,Sun,2,2,100.0,3,3,100.0,,,0,11,SturCa00
Ryan Succop,K,26.354,2013-09-08,NFL,KAN,@,JAX,W 28-2,1,1,Sun,4,4,100.0,,,,,,0,4,SuccRy44
Shaun Suisham,K,31.253,2013-09-08,NFL,PIT,,TEN,L 9-16,1,1,Sun,1,1,100.0,,,,,,0,1,suishsha01
Adam Vinatieri,K,40.254,2013-09-08,NFL,IND,,OAK,W 21-17,1,1,Sun,3,3,100.0,,,,,,0,3,vinatada01
Blair Walsh,K,23.243,2013-09-08,NFL,MIN,@,DET,L 24-34,1,1,Sun,3,3,100.0,1,1,100.0,,,0,6,WalsBl00
Greg Zuerlein,K,25.255,2013-09-08,NFL,STL,,ARI,W 27-24,1,1,Sun,1,1,100.0,4,4,100.0,,,0,13,ZuerGr00
Randy Bullock,K,23.267,2013-09-09,NFL,HOU,@,SDG,W 31-28,1,1,Mon,4,4,100.0,1,2,50.0,,,0,7,BullRa00
Kai Forbath,K,26.007,2013-09-09,NFL,WAS,,PHI,L 27-33,1,1,Mon,3,3,100.0,,1,0.0,,,0,3,ForbKa00
Alex Henery,K,26.022,2013-09-09,NFL,PHI,@,WAS,W 33-27,1,1,Mon,4,4,100.0,1,1,100.0,,,0,7,HeneAl00
Nick Novak,K,32.019,2013-09-09,NFL,SDG,,HOU,L 28-31,1,1,Mon,4,4,100.0,,,,,,0,4,novaknic01
Nick Folk,K,28.311,2013-09-12,NFL,NYJ,@,NWE,L 10-13,2,2,Thu,1,1,100.0,1,1,100.0,,,0,4,FolkNi20
Stephen Gostkowski,K,29.227,2013-09-12,NFL,NWE,,NYJ,W 13-10,2,2,Thu,1,1,100.0,2,3,66.7,,,0,7,GostSt20
David Akers,K,38.280,2013-09-15,NFL,DET,@,ARI,L 21-25,2,2,Sun,3,3,100.0,,2,0.0,,,0,3,akersdav01
Dan Bailey,K,25.232,2013-09-15,NFL,DAL,@,KAN,L 16-17,2,2,Sun,1,1,100.0,3,3,100.0,,,0,10,BailDa00
Rob Bironas,K,35.229,2013-09-15,NFL,TEN,@,HOU,L 24-30,2,2,Sun,3,3,100.0,1,2,50.0,,,0,6,bironrob01
Josh Brown,K,34.139,2013-09-15,NFL,NYG,,DEN,L 23-41,2,2,Sun,2,2,100.0,3,3,100.0,,,0,11,brownjos01
Matt Bryant,K,38.109,2013-09-15,NFL,ATL,,STL,W 31-24,2,2,Sun,4,4,100.0,1,1,100.0,,,0,7,bryanmat01
Randy Bullock,K,23.273,2013-09-15,NFL,HOU,,TEN,W 30-24,2,2,Sun,2,2,100.0,,3,0.0,,,0,2,BullRa00
Dan Carpenter,K,27.294,2013-09-15,NFL,BUF,,CAR,W 24-23,2,2,Sun,1,1,100.0,3,4,75.0,,,0,10,CarpDa44
Mason Crosby,K,29.012,2013-09-15,NFL,GNB,,WAS,W 38-20,2,2,Sun,5,5,100.0,1,1,100.0,,,0,8,CrosMa20
Jay Feely,K,37.115,2013-09-15,NFL,ARI,,DET,W 25-21,2,2,Sun,1,1,100.0,4,4,100.0,,,0,13,feelyjay01
Graham Gano,K,26.159,2013-09-15,NFL,CAR,@,BUF,L 23-24,2,2,Sun,2,2,100.0,3,3,100.0,,,0,11,GanoGr44
Robbie Gould,K,30.283,2013-09-15,NFL,CHI,,MIN,W 31-30,2,2,Sun,4,4,100.0,1,1,100.0,,,0,7,gouldrob01
Garrett Hartley,K,27.122,2013-09-15,NFL,NOR,@,TAM,W 16-14,2,2,Sun,1,1,100.0,3,4,75.0,,,0,10,HartGa00
Stephen Hauschka,K,28.078,2013-09-15,NFL,SEA,,SFO,W 29-3,2,2,Sun,3,3,100.0,2,2,100.0,,,0,9,HausSt00
Alex Henery,K,26.028,2013-09-15,NFL,PHI,,SDG,L 30-33,2,2,Sun,3,3,100.0,3,4,75.0,,,0,12,HeneAl00
Sebastian Janikowski,K,35.197,2013-09-15,NFL,OAK,,JAX,W 19-9,2,2,Sun,1,1,100.0,4,5,80.0,,,0,13,janikseb01
Rian Lindell,K,36.238,2013-09-15,NFL,TAM,,NOR,L 14-16,2,2,Sun,2,2,100.0,,1,0.0,,,0,2,linderia01
Nick Novak,K,32.025,2013-09-15,NFL,SDG,@,PHI,W 33-30,2,2,Sun,3,3,100.0,4,4,100.0,,,0,15,novaknic01
John Potter,K,23.234,2013-09-15,NFL,WAS,@,GNB,L 20-38,2,2,Sun,2,2,100.0,,1,0.0,,,0,2,PottJo00
Matt Prater,K,29.036,2013-09-15,NFL,DEN,@,NYG,W 41-23,2,2,Sun,5,5,100.0,2,2,100.0,,,0,11,PratMa20
Caleb Sturgis,K,24.037,2013-09-15,NFL,MIA,@,IND,W 24-20,2,2,Sun,3,3,100.0,1,1,100.0,,,0,6,SturCa00
Ryan Succop,K,26.361,2013-09-15,NFL,KAN,,DAL,W 17-16,2,2,Sun,2,2,100.0,1,2,50.0,,,0,5,SuccRy44
Justin Tucker,K,23.298,2013-09-15,NFL,BAL,,CLE,W 14-6,2,2,Sun,2,2,100.0,,2,0.0,,,0,2,TuckJu00
Adam Vinatieri,K,40.261,2013-09-15,NFL,IND,,MIA,L 20-24,2,2,Sun,2,2,100.0,2,3,66.7,,,0,8,vinatada01
Blair Walsh,K,23.250,2013-09-15,NFL,MIN,@,CHI,L 30-31,2,2,Sun,3,3,100.0,3,3,100.0,,,0,12,WalsBl00
Greg Zuerlein,K,25.262,2013-09-15,NFL,STL,@,ATL,L 24-31,2,2,Sun,3,3,100.0,1,1,100.0,,,0,6,ZuerGr00
Mike Nugent,K,31.198,2013-09-16,NFL,CIN,,PIT,W 20-10,2,2,Mon,2,2,100.0,2,2,100.0,,,0,8,nugenmik01
Shaun Suisham,K,31.261,2013-09-16,NFL,PIT,@,CIN,L 10-20,2,2,Mon,1,1,100.0,1,1,100.0,,,0,4,suishsha01
Alex Henery,K,26.032,2013-09-19,NFL,PHI,,KAN,L 16-26,3,3,Thu,1,1,100.0,1,2,50.0,,,0,4,HeneAl00
Ryan Succop,K,27.000,2013-09-19,NFL,KAN,@,PHI,W 26-16,3,3,Thu,2,2,100.0,4,5,80.0,,,0,14,SuccRy44
David Akers,K,38.287,2013-09-22,NFL,DET,@,WAS,W 27-20,3,3,Sun,3,3,100.0,2,2,100.0,,,0,9,akersdav01
Dan Bailey,K,25.239,2013-09-22,NFL,DAL,,STL,W 31-7,3,3,Sun,4,4,100.0,1,2,50.0,,,0,7,BailDa00
Rob Bironas,K,35.236,2013-09-22,NFL,TEN,,SDG,W 20-17,3,3,Sun,2,2,100.0,2,3,66.7,,,0,8,bironrob01
Matt Bryant,K,38.116,2013-09-22,NFL,ATL,@,MIA,L 23-27,3,3,Sun,2,2,100.0,3,4,75.0,,,0,11,bryanmat01
Mason Crosby,K,29.019,2013-09-22,NFL,GNB,@,CIN,L 30-34,3,3,Sun,3,3,100.0,3,3,100.0,,,0,12,CrosMa20
Billy Cundiff,K,33.176,2013-09-22,NFL,CLE,@,MIN,W 31-27,3,3,Sun,3,3,100.0,1,1,100.0,,,0,6,cundibil01
Phil Dawson,K,38.242,2013-09-22,NFL,SFO,,IND,L 7-27,3,3,Sun,1,1,100.0,,,,,,0,1,dawsophi01
Jay Feely,K,37.122,2013-09-22,NFL,ARI,@,NOR,L 7-31,3,3,Sun,1,1,100.0,,,,,,0,1,feelyjay01
Nick Folk,K,28.321,2013-09-22,NFL,NYJ,,BUF,W 27-20,3,3,Sun,3,3,100.0,2,2,100.0,,,0,9,FolkNi20
Graham Gano,K,26.166,2013-09-22,NFL,CAR,,NYG,W 38-0,3,3,Sun,5,5,100.0,1,1,100.0,,,0,8,GanoGr44
Stephen Gostkowski,K,29.237,2013-09-22,NFL,NWE,,TAM,W 23-3,3,3,Sun,2,2,100.0,3,3,100.0,,,0,11,GostSt20
Robbie Gould,K,30.290,2013-09-22,NFL,CHI,@,PIT,W 40-23,3,3,Sun,4,5,80.0,2,2,100.0,,,0,10,gouldrob01
Garrett Hartley,K,27.129,2013-09-22,NFL,NOR,,ARI,W 31-7,3,3,Sun,4,4,100.0,1,1,100.0,,,0,7,HartGa00
Stephen Hauschka,K,28.085,2013-09-22,NFL,SEA,,JAX,W 45-17,3,3,Sun,6,6,100.0,1,1,100.0,,,0,9,HausSt00
Spencer Lanning,P,25.124,2013-09-22,NFL,CLE,@,MIN,W 31-27,3,3,Sun,1,1,100.0,,,,,,0,1,LannSp00
Nick Novak,K,32.032,2013-09-22,NFL,SDG,@,TEN,L 17-20,3,3,Sun,2,2,100.0,1,2,50.0,,,0,5,novaknic01
Mike Nugent,K,31.204,2013-09-22,NFL,CIN,,GNB,W 34-30,3,3,Sun,4,5,80.0,,1,0.0,,,0,4,nugenmik01
John Potter,K,23.241,2013-09-22,NFL,WAS,,DET,L 20-27,3,3,Sun,2,2,100.0,2,2,100.0,,,0,8,PottJo00
Josh Scobee,K,31.091,2013-09-22,NFL,JAX,@,SEA,L 17-45,3,3,Sun,2,2,100.0,1,1,100.0,,,0,5,scobejos01
Caleb Sturgis,K,24.044,2013-09-22,NFL,MIA,,ATL,W 27-23,3,3,Sun,3,3,100.0,2,2,100.0,,,0,9,SturCa00
Shaun Suisham,K,31.267,2013-09-22,NFL,PIT,,CHI,L 23-40,3,3,Sun,2,2,100.0,3,3,100.0,,,0,11,suishsha01
Justin Tucker,K,23.305,2013-09-22,NFL,BAL,,HOU,W 30-9,3,3,Sun,3,3,100.0,3,3,100.0,,,0,12,TuckJu00
Adam Vinatieri,K,40.268,2013-09-22,NFL,IND,@,SFO,W 27-7,3,3,Sun,3,3,100.0,2,3,66.7,,,0,9,vinatada01
Blair Walsh,K,23.257,2013-09-22,NFL,MIN,,CLE,L 27-31,3,3,Sun,3,3,100.0,2,2,100.0,,,0,9,WalsBl00
Greg Zuerlein,K,25.269,2013-09-22,NFL,STL,@,DAL,L 7-31,3,3,Sun,1,1,100.0,,,,,,0,1,ZuerGr00
Sebastian Janikowski,K,35.205,2013-09-23,NFL,OAK,@,DEN,L 21-37,3,3,Mon,3,3,100.0,,,,,,0,3,janikseb01
Matt Prater,K,29.044,2013-09-23,NFL,DEN,,OAK,W 37-21,3,3,Mon,4,4,100.0,3,3,100.0,,,0,13,PratMa20
Phil Dawson,K,38.246,2013-09-26,NFL,SFO,@,STL,W 35-11,4,4,Thu,5,5,100.0,,2,0.0,,,0,5,dawsophi01
David Akers,K,38.294,2013-09-29,NFL,DET,,CHI,W 40-32,4,4,Sun,4,4,100.0,4,4,100.0,,,0,16,akersdav01
Dan Bailey,K,25.246,2013-09-29,NFL,DAL,@,SDG,L 21-30,4,4,Sun,3,3,100.0,,1,0.0,,,0,3,BailDa00
Rob Bironas,K,35.243,2013-09-29,NFL,TEN,,NYJ,W 38-13,4,4,Sun,5,5,100.0,1,1,100.0,,,0,8,bironrob01
Josh Brown,K,34.153,2013-09-29,NFL,NYG,@,KAN,L 7-31,4,4,Sun,1,1,100.0,,1,0.0,,,0,1,brownjos01
Matt Bryant,K,38.123,2013-09-29,NFL,ATL,,NWE,L 23-30,4,4,Sun,2,2,100.0,3,3,100.0,,,0,11,bryanmat01
Randy Bullock,K,23.287,2013-09-29,NFL,HOU,,SEA,L 20-23,4,4,Sun,2,2,100.0,2,2,100.0,,,0,8,BullRa00
Dan Carpenter,K,27.308,2013-09-29,NFL,BUF,,BAL,W 23-20,4,4,Sun,2,2,100.0,3,3,100.0,,,0,11,CarpDa44
Billy Cundiff,K,33.183,2013-09-29,NFL,CLE,,CIN,W 17-6,4,4,Sun,2,2,100.0,1,3,33.3,,,0,5,cundibil01
Jay Feely,K,37.129,2013-09-29,NFL,ARI,@,TAM,W 13-10,4,4,Sun,1,1,100.0,2,2,100.0,,,0,7,feelyjay01
Nick Folk,K,28.328,2013-09-29,NFL,NYJ,@,TEN,L 13-38,4,4,Sun,1,1,100.0,2,2,100.0,,,0,7,FolkNi20
Stephen Gostkowski,K,29.244,2013-09-29,NFL,NWE,@,ATL,W 30-23,4,4,Sun,3,3,100.0,3,3,100.0,,,0,12,GostSt20
Robbie Gould,K,30.297,2013-09-29,NFL,CHI,@,DET,L 32-40,4,4,Sun,1,1,100.0,3,3,100.0,,,0,10,gouldrob01
Stephen Hauschka,K,28.092,2013-09-29,NFL,SEA,@,HOU,W 23-20,4,4,Sun,2,2,100.0,3,3,100.0,,,0,11,HausSt00
Alex Henery,K,26.042,2013-09-29,NFL,PHI,@,DEN,L 20-52,4,4,Sun,2,2,100.0,2,3,66.7,,,0,8,HeneAl00
Sebastian Janikowski,K,35.211,2013-09-29,NFL,OAK,,WAS,L 14-24,4,4,Sun,2,2,100.0,,1,0.0,,,0,2,janikseb01
Rian Lindell,K,36.252,2013-09-29,NFL,TAM,,ARI,L 10-13,4,4,Sun,1,1,100.0,1,1,100.0,,,0,4,linderia01
Nick Novak,K,32.039,2013-09-29,NFL,SDG,,DAL,W 30-21,4,4,Sun,3,3,100.0,3,3,100.0,,,0,12,novaknic01
John Potter,K,23.248,2013-09-29,NFL,WAS,@,OAK,W 24-14,4,4,Sun,3,3,100.0,1,1,100.0,,,0,6,PottJo00
Matt Prater,K,29.050,2013-09-29,NFL,DEN,,PHI,W 52-20,4,4,Sun,7,7,100.0,1,1,100.0,,,0,10,PratMa20
Ryan Succop,K,27.010,2013-09-29,NFL,KAN,,NYG,W 31-7,4,4,Sun,4,4,100.0,1,1,100.0,,,0,7,SuccRy44
Shaun Suisham,K,31.274,2013-09-29,NFL,PIT,@,MIN,L 27-34,4,4,Sun,3,3,100.0,2,2,100.0,,,0,9,suishsha01
Justin Tucker,K,23.312,2013-09-29,NFL,BAL,@,BUF,L 20-23,4,4,Sun,2,2,100.0,2,2,100.0,,,0,8,TuckJu00
Adam Vinatieri,K,40.275,2013-09-29,NFL,IND,@,JAX,W 37-3,4,4,Sun,4,4,100.0,3,3,100.0,,,0,13,vinatada01
Blair Walsh,K,23.264,2013-09-29,NFL,MIN,,PIT,W 34-27,4,4,Sun,4,4,100.0,2,3,66.7,,,0,10,WalsBl00
Garrett Hartley,K,27.137,2013-09-30,NFL,NOR,,MIA,W 38-17,4,4,Mon,5,5,100.0,1,2,50.0,,,0,8,HartGa00
Caleb Sturgis,K,24.052,2013-09-30,NFL,MIA,@,NOR,L 17-38,4,4,Mon,2,2,100.0,1,1,100.0,,,0,5,SturCa00
Dan Carpenter,K,27.312,2013-10-03,NFL,BUF,@,CLE,L 24-37,5,5,Thu,3,3,100.0,1,1,100.0,,,0,6,CarpDa44
Billy Cundiff,K,33.187,2013-10-03,NFL,CLE,,BUF,W 37-24,5,5,Thu,4,4,100.0,3,3,100.0,,,0,13,cundibil01
Dan Bailey,K,25.253,2013-10-06,NFL,DAL,,DEN,L 48-51,5,5,Sun,4,4,100.0,2,2,100.0,,,0,10,BailDa00
Rob Bironas,K,35.250,2013-10-06,NFL,TEN,,KAN,L 17-26,5,5,Sun,2,2,100.0,1,2,50.0,,,0,5,bironrob01
Josh Brown,K,34.160,2013-10-06,NFL,NYG,,PHI,L 21-36,5,5,Sun,3,3,100.0,,,,,,0,3,brownjos01
Mason Crosby,K,29.033,2013-10-06,NFL,GNB,,DET,W 22-9,4,5,Sun,1,1,100.0,5,5,100.0,,,0,16,CrosMa20
Phil Dawson,K,38.256,2013-10-06,NFL,SFO,,HOU,W 34-3,5,5,Sun,4,4,100.0,2,2,100.0,,,0,10,dawsophi01
Jay Feely,K,37.136,2013-10-06,NFL,ARI,,CAR,W 22-6,5,5,Sun,2,2,100.0,2,2,100.0,,,0,8,feelyjay01
Robbie Gould,K,30.304,2013-10-06,NFL,CHI,,NOR,L 18-26,5,5,Sun,1,1,100.0,1,1,100.0,,,0,4,gouldrob01
Garrett Hartley,K,27.143,2013-10-06,NFL,NOR,@,CHI,W 26-18,5,5,Sun,2,2,100.0,4,4,100.0,,,0,14,HartGa00
Stephen Hauschka,K,28.099,2013-10-06,NFL,SEA,@,IND,L 28-34,5,5,Sun,2,2,100.0,4,5,80.0,,,0,14,HausSt00
Alex Henery,K,26.049,2013-10-06,NFL,PHI,@,NYG,W 36-21,5,5,Sun,3,3,100.0,5,5,100.0,,,0,18,HeneAl00
Sebastian Janikowski,K,35.218,2013-10-06,NFL,OAK,,SDG,W 27-17,5,5,Sun,3,3,100.0,2,2,100.0,,,0,9,janikseb01
Nick Novak,K,32.046,2013-10-06,NFL,SDG,@,OAK,L 17-27,5,5,Sun,2,2,100.0,1,2,50.0,,,0,5,novaknic01
Mike Nugent,K,31.218,2013-10-06,NFL,CIN,,NWE,W 13-6,5,5,Sun,1,1,100.0,2,2,100.0,,,0,7,nugenmik01
Matt Prater,K,29.057,2013-10-06,NFL,DEN,@,DAL,W 51-48,5,5,Sun,6,6,100.0,3,3,100.0,,,0,15,PratMa20
Josh Scobee,K,31.105,2013-10-06,NFL,JAX,@,STL,L 20-34,5,5,Sun,2,2,100.0,2,2,100.0,,,0,8,scobejos01
Caleb Sturgis,K,24.058,2013-10-06,NFL,MIA,,BAL,L 23-26,5,5,Sun,2,2,100.0,3,4,75.0,,,0,11,SturCa00
Ryan Succop,K,27.017,2013-10-06,NFL,KAN,@,TEN,W 26-17,5,5,Sun,2,2,100.0,4,4,100.0,,,0,14,SuccRy44
Justin Tucker,K,23.319,2013-10-06,NFL,BAL,@,MIA,W 26-23,5,5,Sun,2,2,100.0,4,4,100.0,,,0,14,TuckJu00
Adam Vinatieri,K,40.282,2013-10-06,NFL,IND,,SEA,W 34-28,5,5,Sun,2,2,100.0,2,2,100.0,,,0,8,vinatada01
Greg Zuerlein,K,25.283,2013-10-06,NFL,STL,,JAX,W 34-20,5,5,Sun,4,4,100.0,2,2,100.0,,,0,10,ZuerGr00
Matt Bryant,K,38.131,2013-10-07,NFL,ATL,,NYJ,L 28-30,5,5,Mon,4,4,100.0,,,,,,0,4,bryanmat01
Nick Folk,K,28.336,2013-10-07,NFL,NYJ,@,ATL,W 30-28,5,5,Mon,3,3,100.0,3,3,100.0,,,0,12,FolkNi20
Josh Brown,K,34.164,2013-10-10,NFL,NYG,@,CHI,L 21-27,6,6,Thu,3,3,100.0,,,,,,0,3,brownjos01
Robbie Gould,K,30.308,2013-10-10,NFL,CHI,,NYG,W 27-21,6,6,Thu,3,3,100.0,2,2,100.0,,,0,9,gouldrob01
David Akers,K,38.308,2013-10-13,NFL,DET,@,CLE,W 31-17,6,6,Sun,4,4,100.0,1,1,100.0,,,0,7,akersdav01
Dan Bailey,K,25.260,2013-10-13,NFL,DAL,,WAS,W 31-16,6,6,Sun,4,4,100.0,1,1,100.0,,,0,7,BailDa00
Rob Bironas,K,35.257,2013-10-13,NFL,TEN,@,SEA,L 13-20,6,6,Sun,1,1,100.0,2,2,100.0,,,0,7,bironrob01
Randy Bullock,K,23.301,2013-10-13,NFL,HOU,,STL,L 13-38,6,6,Sun,1,1,100.0,2,2,100.0,,,0,7,BullRa00
Dan Carpenter,K,27.322,2013-10-13,NFL,BUF,,CIN,L 24-27,6,6,Sun,3,3,100.0,1,1,100.0,,,0,6,CarpDa44
Mason Crosby,K,29.040,2013-10-13,NFL,GNB,@,BAL,W 19-17,5,6,Sun,1,1,100.0,4,5,80.0,,,0,13,CrosMa20
Billy Cundiff,K,33.197,2013-10-13,NFL,CLE,,DET,L 17-31,6,6,Sun,2,2,100.0,1,1,100.0,,,0,5,cundibil01
Phil Dawson,K,38.263,2013-10-13,NFL,SFO,,ARI,W 32-20,6,6,Sun,3,3,100.0,3,3,100.0,,,0,12,dawsophi01
Jay Feely,K,37.143,2013-10-13,NFL,ARI,@,SFO,L 20-32,6,6,Sun,2,2,100.0,,,,,,0,2,feelyjay01
Kai Forbath,K,26.041,2013-10-13,NFL,WAS,@,DAL,L 16-31,5,6,Sun,1,1,100.0,3,4,75.0,,,0,10,ForbKa00
Graham Gano,K,26.187,2013-10-13,NFL,CAR,@,MIN,W 35-10,5,6,Sun,5,5,100.0,,,,,,0,5,GanoGr44
Stephen Gostkowski,K,29.258,2013-10-13,NFL,NWE,,NOR,W 30-27,6,6,Sun,3,3,100.0,3,3,100.0,,,0,12,GostSt20
Garrett Hartley,K,27.150,2013-10-13,NFL,NOR,@,NWE,L 27-30,6,6,Sun,3,3,100.0,2,2,100.0,,,0,9,HartGa00
Stephen Hauschka,K,28.106,2013-10-13,NFL,SEA,,TEN,W 20-13,6,6,Sun,2,2,100.0,2,2,100.0,,,0,8,HausSt00
Alex Henery,K,26.056,2013-10-13,NFL,PHI,@,TAM,W 31-20,6,6,Sun,4,4,100.0,1,1,100.0,,,0,7,HeneAl00
Sebastian Janikowski,K,35.225,2013-10-13,NFL,OAK,@,KAN,L 7-24,6,6,Sun,1,1,100.0,,1,0.0,,,0,1,janikseb01
Rian Lindell,K,36.266,2013-10-13,NFL,TAM,,PHI,L 20-31,5,6,Sun,2,2,100.0,2,2,100.0,,,0,8,linderia01
Mike Nugent,K,31.225,2013-10-13,NFL,CIN,@,BUF,W 27-24,6,6,Sun,3,3,100.0,2,3,66.7,,,0,9,nugenmik01
Matt Prater,K,29.064,2013-10-13,NFL,DEN,,JAX,W 35-19,6,6,Sun,5,5,100.0,,,,,,0,5,PratMa20
Josh Scobee,K,31.112,2013-10-13,NFL,JAX,@,DEN,L 19-35,6,6,Sun,1,1,100.0,2,2,100.0,,,0,7,scobejos01
Ryan Succop,K,27.024,2013-10-13,NFL,KAN,,OAK,W 24-7,6,6,Sun,3,3,100.0,1,1,100.0,,,0,6,SuccRy44
Shaun Suisham,K,31.288,2013-10-13,NFL,PIT,@,NYJ,W 19-6,5,6,Sun,1,1,100.0,4,4,100.0,,,0,13,suishsha01
Justin Tucker,K,23.326,2013-10-13,NFL,BAL,,GNB,L 17-19,6,6,Sun,2,2,100.0,1,1,100.0,,,0,5,TuckJu00
Blair Walsh,K,23.278,2013-10-13,NFL,MIN,,CAR,L 10-35,5,6,Sun,1,1,100.0,1,1,100.0,,,0,4,WalsBl00
Greg Zuerlein,K,25.290,2013-10-13,NFL,STL,@,HOU,W 38-13,6,6,Sun,5,5,100.0,1,1,100.0,,,0,8,ZuerGr00
Nick Novak,K,32.054,2013-10-14,NFL,SDG,,IND,W 19-9,6,6,Mon,1,1,100.0,4,4,100.0,,,0,13,novaknic01
Jay Feely,K,37.147,2013-10-17,NFL,ARI,,SEA,L 22-34,7,7,Thu,1,1,100.0,3,3,100.0,,,0,10,feelyjay01
Stephen Hauschka,K,28.110,2013-10-17,NFL,SEA,@,ARI,W 34-22,7,7,Thu,4,4,100.0,2,2,100.0,,,0,10,HausSt00
David Akers,K,38.315,2013-10-20,NFL,DET,,CIN,L 24-27,7,7,Sun,3,3,100.0,1,2,50.0,,,0,6,akersdav01
Dan Bailey,K,25.267,2013-10-20,NFL,DAL,@,PHI,W 17-3,7,7,Sun,2,2,100.0,1,1,100.0,,,0,5,BailDa00
Rob Bironas,K,35.264,2013-10-20,NFL,TEN,,SFO,L 17-31,7,7,Sun,2,2,100.0,1,1,100.0,,,0,5,bironrob01
Matt Bryant,K,38.144,2013-10-20,NFL,ATL,,TAM,W 31-23,6,7,Sun,4,4,100.0,1,1,100.0,,,0,7,bryanmat01
Randy Bullock,K,23.308,2013-10-20,NFL,HOU,@,KAN,L 16-17,7,7,Sun,1,1,100.0,3,3,100.0,,,0,10,BullRa00
Dan Carpenter,K,27.329,2013-10-20,NFL,BUF,@,MIA,W 23-21,7,7,Sun,2,2,100.0,3,3,100.0,,,0,11,CarpDa44
Mason Crosby,K,29.047,2013-10-20,NFL,GNB,,CLE,W 31-13,6,7,Sun,4,4,100.0,1,2,50.0,,,0,7,CrosMa20
Billy Cundiff,K,33.204,2013-10-20,NFL,CLE,@,GNB,L 13-31,7,7,Sun,1,1,100.0,2,2,100.0,,,0,7,cundibil01
Phil Dawson,K,38.270,2013-10-20,NFL,SFO,@,TEN,W 31-17,7,7,Sun,4,4,100.0,1,1,100.0,,,0,7,dawsophi01
Nick Folk,K,28.349,2013-10-20,NFL,NYJ,,NWE,W 30-27,7,7,Sun,3,3,100.0,3,3,100.0,,,0,12,FolkNi20
Kai Forbath,K,26.048,2013-10-20,NFL,WAS,,CHI,W 45-41,6,7,Sun,6,6,100.0,1,1,100.0,,,0,9,ForbKa00
Graham Gano,K,26.194,2013-10-20,NFL,CAR,,STL,W 30-15,6,7,Sun,3,3,100.0,3,3,100.0,,,0,12,GanoGr44
