Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Fmb,Fumble Forced,FR,FR Yds,FR TD,unique_id
David Bruton,S,28.056,2015-09-17,NFL,DEN,@,KAN,W 31-24,2,2,Thu,0,1,0,0,0,BrutDa99
Bennie Fowler,WR,24.099,2015-09-17,NFL,DEN,@,KAN,W 31-24,2,2,Thu,0,1,0,0,0,FowlBe00
Brandon Marshall,ILB,26.007,2015-09-17,NFL,DEN,@,KAN,W 31-24,2,2,Thu,0,1,0,0,0,MarsBr01
Vic Beasley,DE,23.074,2015-09-20,NFL,ATL,@,NYG,W 24-20,2,2,Sun,0,1,0,0,0,BeasVi00
Kroy Biermann,DE,30.008,2015-09-20,NFL,ATL,@,NYG,W 24-20,2,2,Sun,0,1,0,0,0,BierKr99
Alan Branch,DT,30.265,2015-09-20,NFL,NWE,@,BUF,W 40-32,2,2,Sun,0,1,0,0,0,BranAl99
Preston Brown,MLB,22.328,2015-09-20,NFL,BUF,,NWE,L 32-40,2,2,Sun,0,1,1,0,0,BrowPr00
Armonty Bryant,DL,25.123,2015-09-20,NFL,CLE,,TEN,W 28-14,2,2,Sun,0,1,0,0,0,BryaAr00
Deone Bucannon,SS,23.021,2015-09-20,NFL,ARI,@,CHI,W 48-23,2,2,Sun,0,1,0,0,0,BucaDe00
Donald Butler,ILB,26.338,2015-09-20,NFL,SDG,@,CIN,L 19-24,2,2,Sun,0,1,1,1,0,ButlDo99
T.J. Carrie,CB,25.054,2015-09-20,NFL,OAK,,BAL,W 37-33,2,2,Sun,0,1,0,0,0,CarrTr00
Jamie Collins,LB,25.335,2015-09-20,NFL,NWE,@,BUF,W 40-32,2,2,Sun,0,1,0,0,0,CollJa00
Chris Conte,SS,26.209,2015-09-20,NFL,TAM,@,NOR,W 26-19,2,2,Sun,0,1,0,0,0,ContCh00
Jayrone Elliott,LB,23.313,2015-09-20,NFL,GNB,,SEA,W 27-17,2,2,Sun,1,1,1,0,0,ElliJa02
Bradley Fletcher,CB,29.087,2015-09-20,NFL,NWE,@,BUF,W 40-32,2,2,Sun,0,1,0,0,0,FletBr99
Wallace Gilberry,DE,30.289,2015-09-20,NFL,CIN,,SDG,W 24-19,2,2,Sun,0,1,0,0,0,GilbWa00
Jordan Hicks,LB,23.085,2015-09-20,NFL,PHI,,DAL,L 10-20,2,2,Sun,0,1,0,0,0,HickJo00
Jerry Hughes,RDE,27.038,2015-09-20,NFL,BUF,,NWE,L 32-40,2,2,Sun,0,1,0,0,0,HughJe99
John Hughes,DT,27.146,2015-09-20,NFL,CLE,,TEN,W 28-14,2,2,Sun,0,1,0,0,0,HughJo00
James Ihedigbo,SS,31.291,2015-09-20,NFL,DET,@,MIN,L 16-26,2,2,Sun,0,2,0,0,0,IhedJa00
Ryan Kerrigan,WLB,27.035,2015-09-20,NFL,WAS,,STL,W 24-10,2,2,Sun,0,1,0,0,0,KerrRy00
Hau'oli Kikaha,SAM,23.058,2015-09-20,NFL,NOR,,TAM,L 19-26,2,2,Sun,0,1,0,0,0,KikaHa00
Byron Maxwell,CB,27.209,2015-09-20,NFL,PHI,,DAL,L 10-20,2,2,Sun,0,1,0,0,0,MaxwBy00
Sterling Moore,DB,25.229,2015-09-20,NFL,TAM,@,NOR,W 26-19,2,2,Sun,0,1,0,0,0,MoorSt00
Derrick Morgan,OLB,26.257,2015-09-20,NFL,TEN,@,CLE,L 14-28,2,2,Sun,0,1,0,0,0,MorgDe99
Captain Munnerlyn,CB,27.163,2015-09-20,NFL,MIN,,DET,W 26-16,2,2,Sun,0,1,0,0,0,MunnCa99
Jared Odrick,DE,27.263,2015-09-20,NFL,JAX,,MIA,W 23-20,2,2,Sun,0,1,0,0,0,OdriJa99
Robert Quinn,RDE,25.125,2015-09-20,NFL,STL,@,WAS,L 10-24,2,2,Sun,0,1,0,0,0,QuinRo00
Craig Robertson,LB,27.221,2015-09-20,NFL,CLE,,TEN,W 28-14,2,2,Sun,0,1,0,0,0,RobeCr00
Frostee Rucker,DT,32.006,2015-09-20,NFL,ARI,@,CHI,W 48-23,2,2,Sun,0,1,0,0,0,RuckFr99
Ryan Shazier,LILB,23.014,2015-09-20,NFL,PIT,,SFO,W 43-18,2,2,Sun,0,1,1,0,0,ShazRy00
Harrison Smith,FS,26.230,2015-09-20,NFL,MIN,,DET,W 26-16,2,2,Sun,0,1,0,0,0,SmitHa00
Jacquies Smith,RDE,25.186,2015-09-20,NFL,TAM,@,NOR,W 26-19,2,2,Sun,0,2,0,0,0,SmitJa01
K'Waun Williams,DB,24.070,2015-09-20,NFL,CLE,,TEN,W 28-14,2,2,Sun,0,1,0,0,0,WillKW00
Kevin Williams,RDT,35.035,2015-09-20,NFL,NOR,,TAM,L 19-26,2,2,Sun,0,1,0,0,0,WillKe98
Wesley Woodyard,ILB,29.061,2015-09-20,NFL,TEN,@,CLE,L 14-28,2,2,Sun,0,1,0,0,0,WoodWe20
K.J. Wright,OLB,26.059,2015-09-20,NFL,SEA,@,GNB,L 17-27,2,2,Sun,0,1,1,0,0,WrigK.00
David Harris,ILB,31.243,2015-09-21,NFL,NYJ,@,IND,W 20-7,2,2,Mon,0,1,0,0,0,HarrDa99
D'Qwell Jackson,MIKE,31.360,2015-09-21,NFL,IND,,NYJ,L 7-20,2,2,Mon,0,1,0,0,0,JackDQ20
Uani Unga,LB,27.270,2015-09-24,NFL,NYG,,WAS,W 32-21,3,3,Thu,0,1,0,0,0,UngaUa00
Trevin Wade,CB,26.054,2015-09-24,NFL,NYG,,WAS,W 32-21,3,3,Thu,0,1,0,0,0,WadeTr00
Anthony Barr,SLB,23.193,2015-09-27,NFL,MIN,,SDG,W 31-14,3,3,Sun,0,1,0,0,0,BarrAn00
Shaquil Barrett,OLB,22.314,2015-09-27,NFL,DEN,@,DET,W 24-12,3,3,Sun,0,1,0,0,0,BarrSh00
Justin Bethel,CB,25.102,2015-09-27,NFL,ARI,,SFO,W 47-7,3,3,Sun,0,1,0,0,0,BethJu00
Tank Carradine,DT,25.221,2015-09-27,NFL,SFO,@,ARI,L 7-47,3,3,Sun,0,1,0,0,0,CarrCo00
Stefan Charles,DT,27.110,2015-09-27,NFL,BUF,@,MIA,W 41-14,3,3,Sun,0,1,0,0,0,CharSt00
Jamie Collins,LB,25.342,2015-09-27,NFL,NWE,,JAX,W 51-17,3,3,Sun,0,1,0,0,0,CollJa00
Thomas Davis,WLB,32.189,2015-09-27,NFL,CAR,,NOR,W 27-22,3,3,Sun,0,1,0,0,0,DaviTh20
Elvis Dumervil,OLB,31.251,2015-09-27,NFL,BAL,,CIN,L 24-28,3,3,Sun,0,1,0,0,0,DumeEl20
David Harris,ILB,31.249,2015-09-27,NFL,NYJ,,PHI,L 17-24,3,3,Sun,0,1,0,0,0,HarrDa99
Malcolm Jenkins,S,27.281,2015-09-27,NFL,PHI,@,NYJ,W 24-17,3,3,Sun,0,2,0,0,0,JenkMa99
Christian Kirksey,LB,23.027,2015-09-27,NFL,CLE,,OAK,L 20-27,3,3,Sun,0,1,0,0,0,KirkCh00
Karl Klug,DL,27.180,2015-09-27,NFL,TEN,,IND,L 33-35,3,3,Sun,0,1,0,0,0,KlugKa00
Danny Lansanah,SLB,30.030,2015-09-27,NFL,TAM,@,HOU,L 9-19,3,3,Sun,0,1,0,0,0,LansDa00
Khalil Mack,DE,24.217,2015-09-27,NFL,OAK,@,CLE,W 27-20,3,3,Sun,0,1,0,0,0,MackKh00
Rashean Mathis,CB,35.031,2015-09-27,NFL,DET,,DEN,L 12-24,3,3,Sun,0,1,0,0,0,MathRa99
Cedric Peerman,HB,28.352,2015-09-27,NFL,CIN,@,BAL,W 28-24,3,3,Sun,0,1,0,0,0,PeerCe00
Robert Quinn,RDE,25.132,2015-09-27,NFL,STL,,PIT,L 6-12,3,3,Sun,0,1,0,0,0,QuinRo00
Mike Daniels,DT,26.146,2015-09-28,NFL,GNB,,KAN,W 38-28,3,3,Mon,0,1,0,0,0,DaniMi00
Nick Perry,LOLB,25.169,2015-09-28,NFL,GNB,,KAN,W 38-28,3,3,Mon,0,1,0,0,0,PerrNi00
Cameron Heyward,LDE,26.148,2015-10-01,NFL,PIT,,BAL,L 20-23,4,4,Thu,0,1,0,0,0,HeywCa01
David Amerson,CB,23.300,2015-10-04,NFL,OAK,@,CHI,L 20-22,4,4,Sun,0,1,0,0,0,AmerDa00
Prince Amukamara,RCB,26.120,2015-10-04,NFL,NYG,@,BUF,W 24-10,4,4,Sun,0,1,1,0,0,AmukPr00
Mark Barron,S,25.342,2015-10-04,NFL,STL,@,ARI,W 24-22,4,4,Sun,0,1,0,0,0,BarrMa00
Allen Bradford,LB,27.034,2015-10-04,NFL,ATL,,HOU,W 48-21,4,4,Sun,0,1,0,0,0,BradAl00
Darius Butler,CB,29.200,2015-10-04,NFL,IND,,JAX,W 16-13,4,4,Sun,0,1,0,0,0,ButlDa99
Chris Conte,SS,26.223,2015-10-04,NFL,TAM,,CAR,L 23-37,4,4,Sun,0,1,0,0,0,ContCh00
Ryan Davis,DE,26.222,2015-10-04,NFL,JAX,@,IND,L 13-16,4,4,Sun,0,1,0,0,0,DaviRy00
Mario Edwards,DE,21.168,2015-10-04,NFL,OAK,@,CHI,L 20-22,4,4,Sun,0,1,0,0,0,EdwaMa01
Josh Evans,S,24.121,2015-10-04,NFL,JAX,@,IND,L 13-16,4,4,Sun,0,1,0,0,0,EvanJo00
Brandon Graham,OLB,27.184,2015-10-04,NFL,PHI,@,WAS,L 20-23,4,4,Sun,0,1,0,0,0,GrahBr99
Melvin Ingram,OLB,26.161,2015-10-04,NFL,SDG,,CLE,W 30-27,4,4,Sun,0,1,1,0,0,IngrMe00
Michael Johnson,RDE,28.239,2015-10-04,NFL,CIN,,KAN,W 36-21,4,4,Sun,0,1,0,0,0,JohnMi98
James Laurinaitis,MLB,28.305,2015-10-04,NFL,STL,@,ARI,W 24-22,4,4,Sun,0,1,0,0,0,LaurJa99
Tyrann Mathieu,FS,23.144,2015-10-04,NFL,ARI,,STL,L 22-24,4,4,Sun,0,1,0,0,0,MathTy00
Rodney McLeod,FS,25.103,2015-10-04,NFL,STL,@,ARI,W 24-22,4,4,Sun,0,1,0,0,0,McLeRo00
William Moore,S,30.139,2015-10-04,NFL,ATL,,HOU,W 48-21,4,4,Sun,0,1,0,0,0,MoorWi99
Bradley Roby,CB,23.156,2015-10-04,NFL,DEN,,MIN,W 23-20,4,4,Sun,0,1,0,0,0,RobyBr00
Dan Skuta,LB,29.166,2015-10-04,NFL,JAX,@,IND,L 13-16,4,4,Sun,0,1,0,0,0,SkutDa00
Darian Stewart,S,27.061,2015-10-04,NFL,DEN,,MIN,W 23-20,4,4,Sun,0,1,0,0,0,StewDa00
Joe Thomas,LB,24.151,2015-10-04,NFL,GNB,@,SFO,W 17-3,4,4,Sun,0,1,0,0,0,ThomJo04
T.J. Ward,SS,28.296,2015-10-04,NFL,DEN,,MIN,W 23-20,4,4,Sun,0,1,0,0,0,WardT.99
Muhammad Wilkerson,DE,25.347,2015-10-04,NFL,NYJ,@,MIA,W 27-14,4,4,Sun,0,1,0,0,0,WilkMu00
Ezekiel Ansah,DE,26.129,2015-10-05,NFL,DET,@,SEA,L 10-13,4,4,Mon,0,1,1,0,0,AnsaEz00
Kam Chancellor,SS,27.185,2015-10-05,NFL,SEA,,DET,W 13-10,4,4,Mon,0,1,0,0,0,ChanKa99
James Ihedigbo,SS,31.306,2015-10-05,NFL,DET,@,SEA,L 10-13,4,4,Mon,0,1,0,0,0,IhedJa00
Darryl Tapp,DE,31.022,2015-10-05,NFL,DET,@,SEA,L 10-13,4,4,Mon,0,1,0,0,0,TappDa20
Phillip Adams,CB,27.083,2015-10-11,NFL,ATL,,WAS,W 25-19,5,5,Sun,0,1,0,0,0,AdamPh00
Allen Bailey,DE,26.200,2015-10-11,NFL,KAN,,CHI,L 17-18,5,5,Sun,0,1,0,0,0,BailAl00
Chris Baker,LDE,28.003,2015-10-11,NFL,WAS,@,ATL,L 19-25,5,5,Sun,0,2,0,0,0,BakeCh99
Shaquil Barrett,OLB,22.328,2015-10-11,NFL,DEN,@,OAK,W 16-10,5,5,Sun,0,1,0,0,0,BarrSh00
Michael Bennett,LDE,29.332,2015-10-11,NFL,SEA,@,CIN,L 24-27,5,5,Sun,0,1,0,0,0,BennMi99
Will Blackmon,CB,30.349,2015-10-11,NFL,WAS,@,ATL,L 19-25,5,5,Sun,0,1,0,0,0,BlacWi20
Jamie Collins,LB,25.356,2015-10-11,NFL,NWE,@,DAL,W 30-6,4,5,Sun,0,1,0,0,0,CollJa00
Fletcher Cox,DE,24.302,2015-10-11,NFL,PHI,,NOR,W 39-17,5,5,Sun,0,2,1,0,0,CoxxFl00
Jalston Fowler,FB,25.077,2015-10-11,NFL,TEN,,BUF,L 13-14,4,5,Sun,0,1,0,0,0,FowlJa00
Greg Hardy,DE,27.075,2015-10-11,NFL,DAL,,NWE,L 6-30,5,5,Sun,0,1,0,0,0,HardGr99
Tony Jefferson,S,23.257,2015-10-11,NFL,ARI,@,DET,W 42-17,5,5,Sun,0,2,0,0,0,JeffTo00
George Johnson,DE,27.304,2015-10-11,NFL,TAM,,JAX,W 38-31,5,5,Sun,0,1,0,0,0,JohnGe00
Von Miller,SLB,26.199,2015-10-11,NFL,DEN,@,OAK,W 16-10,5,5,Sun,0,1,1,0,0,MillVo00
Damontre Moore,DE,23.030,2015-10-11,NFL,NYG,,SFO,W 30-27,5,5,Sun,0,1,0,0,0,MoorDa01
Julius Peppers,LOLB,35.266,2015-10-11,NFL,GNB,,STL,W 24-10,5,5,Sun,0,1,0,0,0,PeppJu99
Ropati Pitoitua,DE,30.188,2015-10-11,NFL,TEN,,BUF,L 13-14,4,5,Sun,0,1,0,0,0,PitoRo00
Robert Quinn,RDE,25.146,2015-10-11,NFL,STL,@,GNB,L 10-24,5,5,Sun,0,1,0,0,0,QuinRo00
Dominique Rodgers-Cromartie,LCB,29.187,2015-10-11,NFL,NYG,,SFO,W 30-27,5,5,Sun,0,2,0,0,0,RodgDo99
DeMeco Ryans,ILB,31.075,2015-10-11,NFL,PHI,,NOR,W 39-17,5,5,Sun,0,1,0,0,0,RyanDe20
Stepfan Taylor,RB,24.124,2015-10-11,NFL,ARI,@,DET,W 42-17,5,5,Sun,0,1,0,0,0,TaylSt00
T.J. Ward,SS,28.303,2015-10-11,NFL,DEN,@,OAK,W 16-10,5,5,Sun,0,1,0,0,0,WardT.99
Jarvis Jones,ROLB,25.364,2015-10-12,NFL,PIT,@,SDG,W 24-20,5,5,Mon,0,1,0,0,0,JoneJa05
Dannell Ellerbe,WILL,29.320,2015-10-15,NFL,NOR,,ATL,W 31-21,6,6,Thu,0,1,1,0,0,ElleDa99
Cameron Jordan,RDE,26.097,2015-10-15,NFL,NOR,,ATL,W 31-21,6,6,Thu,0,1,1,0,0,JordCa00
Hau'oli Kikaha,SAM,23.083,2015-10-15,NFL,NOR,,ATL,W 31-21,6,6,Thu,0,1,0,0,0,KikaHa00
Sam Acho,LB,27.042,2015-10-18,NFL,CHI,@,DET,L 34-37,6,6,Sun,0,1,0,0,0,AchoSa00
Ezekiel Ansah,DE,26.142,2015-10-18,NFL,DET,,CHI,W 37-34,6,6,Sun,0,1,0,0,0,AnsaEz00
Allen Bailey,RDE,26.207,2015-10-18,NFL,KAN,@,MIN,L 10-16,6,6,Sun,0,1,0,0,0,BailAl00
Shaquil Barrett,WLB,22.335,2015-10-18,NFL,DEN,@,CLE,W 26-23,6,6,Sun,0,1,1,0,0,BarrSh00
Bashaud Breeland,CB,23.261,2015-10-18,NFL,WAS,@,NYJ,L 20-34,6,6,Sun,0,1,2,-1,0,BreeBa00
Chris Clemons,LDE,33.352,2015-10-18,NFL,JAX,,HOU,L 20-31,6,6,Sun,0,1,0,0,0,ClemCh23
Ha Ha Clinton-Dix,FS,22.301,2015-10-18,NFL,GNB,,SDG,W 27-20,6,6,Sun,0,1,0,0,0,ClinHa00
James Harrison,ROLB,37.167,2015-10-18,NFL,PIT,,ARI,W 25-13,6,6,Sun,0,1,0,0,0,HarrJa23
Danielle Hunter,RDE,20.354,2015-10-18,NFL,MIN,,KAN,W 16-10,5,6,Sun,0,1,0,0,0,HuntDa01
Kyshoen Jarrett,S,22.167,2015-10-18,NFL,WAS,@,NYJ,L 20-34,6,6,Sun,0,1,0,0,0,JarrKy00
Anthony Levine,DB,28.205,2015-10-18,NFL,BAL,@,SFO,L 20-25,6,6,Sun,0,1,0,0,0,LeviAn00
Mike Neal,ROLB,28.114,2015-10-18,NFL,GNB,,SDG,W 27-20,6,6,Sun,0,1,0,0,0,NealMi99
Denzel Perryman,ILB,22.317,2015-10-18,NFL,SDG,@,GNB,L 20-27,6,6,Sun,0,1,0,0,0,PerrDe00
Cameron Wake,LDE,33.261,2015-10-18,NFL,MIA,@,TEN,W 38-10,5,6,Sun,0,2,0,0,0,WakeCa00
Fletcher Cox,DE,24.310,2015-10-19,NFL,PHI,,NYG,W 27-7,6,6,Mon,0,1,0,0,0,CoxxFl00
Malcolm Jenkins,S,27.303,2015-10-19,NFL,PHI,,NYG,W 27-7,6,6,Mon,0,1,0,0,0,JenkMa99
Uani Unga,RDE,27.295,2015-10-19,NFL,NYG,@,PHI,L 7-27,6,6,Mon,0,1,0,0,0,UngaUa00
Cliff Avril,RDE,29.197,2015-10-22,NFL,SEA,@,SFO,W 20-3,7,7,Thu,0,1,0,0,0,AvriCl99
Ezekiel Ansah,DE,26.149,2015-10-25,NFL,DET,,MIN,L 19-28,7,7,Sun,0,1,0,0,0,AnsaEz00
Andre Branch,DE,26.103,2015-10-25,NFL,JAX,,BUF,W 34-31,7,7,Sun,0,1,0,0,0,BranAn00
Aaron Colvin,RCB,24.023,2015-10-25,NFL,JAX,,BUF,W 34-31,7,7,Sun,0,1,0,0,0,ColvAa00
Jared Crick,LDE,26.065,2015-10-25,NFL,HOU,@,MIA,L 26-44,7,7,Sun,0,1,0,0,0,CricJa00
Johnathan Cyprien,SS,25.088,2015-10-25,NFL,JAX,,BUF,W 34-31,7,7,Sun,0,1,0,0,0,CyprJo00
Akeem Davis,S,25.304,2015-10-25,NFL,NOR,@,IND,W 27-21,7,7,Sun,0,1,0,0,0,DaviAk00
Tamba Hali,ROLB,31.356,2015-10-25,NFL,KAN,,PIT,W 23-13,7,7,Sun,0,1,0,0,0,HaliTa20
David Hawthorne,LB,30.164,2015-10-25,NFL,NOR,@,IND,W 27-21,7,7,Sun,0,1,0,0,0,HawtDa20
D.J. Hayden,CB,25.120,2015-10-25,NFL,OAK,@,SDG,W 37-29,6,7,Sun,0,1,0,0,0,HaydDJ00
William Hayes,LDE,30.176,2015-10-25,NFL,STL,,CLE,W 24-6,6,7,Sun,0,2,0,0,0,HayeWi99
Jackson Jeffcoat,LB,23.303,2015-10-25,NFL,WAS,,TAM,W 31-30,7,7,Sun,0,1,0,0,0,JeffJa00
Janoris Jenkins,RCB,26.361,2015-10-25,NFL,STL,,CLE,W 24-6,6,7,Sun,0,1,0,0,0,JenkJa03
Jelani Jenkins,LB,23.226,2015-10-25,NFL,MIA,,HOU,W 44-26,6,7,Sun,0,1,0,0,0,JenkJe00
Chandler Jones,RDE,25.240,2015-10-25,NFL,NWE,,NYJ,W 30-23,6,7,Sun,0,1,0,0,0,JoneCh03
T.J. McDonald,SS,24.272,2015-10-25,NFL,STL,,CLE,W 24-6,6,7,Sun,0,1,0,0,0,McDoTJ00
Sheldon Richardson,RDE,24.330,2015-10-25,NFL,NYJ,@,NWE,L 23-30,6,7,Sun,0,1,0,0,0,RichSh00
Kawann Short,RDT,26.265,2015-10-25,NFL,CAR,,PHI,W 27-16,6,7,Sun,0,1,0,0,0,ShorKa00
Jacquies Smith,DE,25.221,2015-10-25,NFL,TAM,@,WAS,L 30-31,6,7,Sun,0,1,0,0,0,SmitJa01
Greg Toler,LCB,30.296,2015-10-25,NFL,IND,,NOR,L 21-27,7,7,Sun,0,1,0,0,0,ToleGr99
Cameron Wake,LDE,33.268,2015-10-25,NFL,MIA,,HOU,W 44-26,6,7,Sun,0,2,0,0,0,WakeCa00
Donte Whitner,SS,30.093,2015-10-25,NFL,CLE,@,STL,L 6-24,7,7,Sun,0,1,0,0,0,WhitDo20
Justin Bethel,CB,25.131,2015-10-26,NFL,ARI,,BAL,W 26-18,7,7,Mon,0,1,2,0,0,BethJu00
Kwon Alexander,MLB,21.090,2015-11-01,NFL,TAM,@,ATL,W 23-20,7,8,Sun,0,1,1,20,0,AlexKw00
Armonty Bryant,LB,25.165,2015-11-01,NFL,CLE,,ARI,L 20-34,8,8,Sun,0,1,1,34,0,BryaAr00
Jairus Byrd,FS,29.025,2015-11-01,NFL,NOR,,NYG,W 52-49,8,8,Sun,0,1,1,1,0,ByrdJa99
Craig Dahl,S,30.137,2015-11-01,NFL,NYG,@,NOR,L 49-52,8,8,Sun,0,1,0,0,0,DahlCr99
Karlos Dansby,MIKE,33.363,2015-11-01,NFL,CLE,,ARI,L 20-34,8,8,Sun,0,1,0,0,0,DansKa20
Kurtis Drummond,S,23.276,2015-11-01,NFL,HOU,,TEN,W 20-6,8,8,Sun,0,1,0,0,0,DrumKu01
Dwight Freeney,LB,35.255,2015-11-01,NFL,ARI,@,CLE,W 34-20,8,8,Sun,0,1,0,0,0,FreeDw00
Chris Harris,RCB,26.136,2015-11-01,NFL,DEN,,GNB,W 29-10,7,8,Sun,0,1,0,0,0,HarrCh01
Howard Jones,DE,25.264,2015-11-01,NFL,TAM,@,ATL,W 23-20,7,8,Sun,0,1,0,0,0,JoneHo01
Brandon Marshall,ILB,26.052,2015-11-01,NFL,DEN,,GNB,W 29-10,7,8,Sun,0,1,0,0,0,MarsBr01
Jaquiski Tartt,SS,23.262,2015-11-01,NFL,SFO,@,STL,L 6-27,8,8,Sun,0,1,0,0,0,TartJa00
DeMarcus Ware,WLB,33.093,2015-11-01,NFL,DEN,,GNB,W 29-10,7,8,Sun,0,1,0,0,0,WareDe99
J.J. Watt,RDE,26.224,2015-11-01,NFL,HOU,,TEN,W 20-6,8,8,Sun,0,1,0,0,0,WattJ.00
K'Waun Williams,DB,24.112,2015-11-01,NFL,CLE,,ARI,L 20-34,8,8,Sun,0,2,1,0,0,WillKW00
Trent Cole,OLB,33.028,2015-11-02,NFL,IND,@,CAR,L 26-29,8,8,Mon,0,1,0,0,0,ColeTr20
Kony Ealy,LDE,23.316,2015-11-02,NFL,CAR,,IND,W 29-26,7,8,Mon,0,1,0,0,0,EalyKo00
Star Lotulelei,LDT,25.317,2015-11-02,NFL,CAR,,IND,W 29-26,7,8,Mon,0,1,0,0,0,LotuSt00
Akeem Ayers,RLB,26.121,2015-11-08,NFL,STL,@,MIN,L 18-21,8,9,Sun,0,1,0,0,0,AyerAk00
Will Blackmon,CB,31.012,2015-11-08,NFL,WAS,@,NWE,L 10-27,8,9,Sun,0,1,1,0,0,BlacWi20
Antwon Blake,RCB,25.091,2015-11-08,NFL,PIT,,OAK,W 38-35,9,9,Sun,0,1,0,0,0,BlakAn00
Alan Branch,DT,30.314,2015-11-08,NFL,NWE,,WAS,W 27-10,8,9,Sun,0,1,0,0,0,BranAl99
Jasper Brinkley,MLB,30.119,2015-11-08,NFL,NYG,@,TAM,W 32-18,9,9,Sun,0,1,1,0,0,BrinJa99
Kony Ealy,LDE,23.322,2015-11-08,NFL,CAR,,GNB,W 37-29,8,9,Sun,0,1,0,0,0,EalyKo00
Jonathan Freeny,LB,26.146,2015-11-08,NFL,NWE,,WAS,W 27-10,8,9,Sun,0,1,0,0,0,FreeJo01
Brandon Graham,OLB,27.219,2015-11-08,NFL,PHI,@,DAL,W 33-27,8,9,Sun,0,2,0,0,0,GrahBr99
Johnathan Hankins,RDT,23.224,2015-11-08,NFL,NYG,@,TAM,W 32-18,9,9,Sun,0,1,0,0,0,HankJo00
David Hawthorne,WILL,30.178,2015-11-08,NFL,NOR,,TEN,L 28-34,9,9,Sun,0,1,0,0,0,HawtDa20
Andre Holmes,WR,27.145,2015-11-08,NFL,OAK,@,PIT,L 35-38,8,9,Sun,0,1,0,0,0,HolmAn00
Jerry Hughes,RDE,27.087,2015-11-08,NFL,BUF,,MIA,W 33-17,8,9,Sun,0,1,1,2,0,HughJe99
Mike Mitchell,FS,28.151,2015-11-08,NFL,PIT,,OAK,W 38-35,9,9,Sun,0,1,0,0,0,MitcMi99
Sterling Moore,CB,25.278,2015-11-08,NFL,TAM,,NYG,L 18-32,8,9,Sun,0,1,0,0,0,MoorSt00
Roosevelt Nix,FB,23.223,2015-11-08,NFL,PIT,,OAK,W 38-35,9,9,Sun,0,1,0,0,0,NixxRo01
