Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Fmb,Fumble Forced,FR,FR Yds,FR TD,unique_id
Terrence Kiel,SS,24.291,2005-09-11,NFL,SDG,,DAL,L 24-28,1,1,Sun,,1,0,,,KielTe20
Sammy Knight,SS,30.001,2005-09-11,NFL,KAN,,NYJ,W 27-7,1,1,Sun,0,1,0,0,0,KnigSa00
Leonard Little,LDE,30.327,2005-09-11,NFL,STL,@,SFO,L 25-28,1,1,Sun,0,2,0,0,0,LittLe00
Robert Mathis,DE,24.197,2005-09-11,NFL,IND,@,BAL,W 24-7,1,1,Sun,0,1,0,0,0,MathRo20
Adewale Ogunleye,LDE,28.033,2005-09-11,NFL,CHI,@,WAS,L 7-9,1,1,Sun,0,1,0,0,0,OgunAd00
Alvin Pearman,RB,23.032,2005-09-11,NFL,JAX,,SEA,W 26-14,1,1,Sun,0,1,0,0,0,PearAl00
Joey Porter,ROLB,28.173,2005-09-11,NFL,PIT,,TEN,W 34-7,1,1,Sun,0,1,0,0,0,PortJo00
Shelton Quarles,MLB,34.000,2005-09-11,NFL,TAM,@,MIN,W 24-13,1,1,Sun,,2,0,,,QuarSh20
Simeon Rice,RDE,31.199,2005-09-11,NFL,TAM,@,MIN,W 24-13,1,1,Sun,0,1,0,0,0,RiceSi00
Darren Sharper,FS,29.312,2005-09-11,NFL,MIN,,TAM,L 13-24,1,1,Sun,0,1,0,0,0,SharDa00
Will Smith,DE,24.069,2005-09-11,NFL,NOR,@,CAR,W 23-20,1,1,Sun,0,1,0,0,0,SmitWi99
Takeo Spikes,WLB,28.268,2005-09-11,NFL,BUF,,HOU,W 22-7,1,1,Sun,0,1,0,0,0,SpikTa00
Omar Stoutmire,S,31.064,2005-09-11,NFL,WAS,,CHI,W 9-7,1,1,Sun,,1,0,,,StouOm20
Jason Taylor*,RDE,31.010,2005-09-11,NFL,MIA,,DEN,W 34-10,1,1,Sun,0,1,1,0,1,TaylJa03
Chaun Thompson,LB,25.112,2005-09-11,NFL,CLE,,CIN,L 13-27,1,1,Sun,0,1,0,0,0,ThomCh23
John Thornton,RDT,28.344,2005-09-11,NFL,CIN,@,CLE,W 27-13,1,1,Sun,,1,0,,,ThorJo21
Charles Tillman,LCB,24.200,2005-09-11,NFL,CHI,@,WAS,L 7-9,1,1,Sun,,1,0,,,TillCh20
Marcus Trufant,RCB,24.260,2005-09-11,NFL,SEA,@,JAX,L 14-26,1,1,Sun,0,1,0,0,0,TrufMa20
Marcus Wilkins,LB,25.252,2005-09-11,NFL,CIN,@,CLE,W 27-13,1,1,Sun,,1,0,,,WilkMa20
D.J. Williams,CB,23.053,2005-09-11,NFL,DEN,@,MIA,L 10-34,1,1,Sun,,1,0,,,WillD.20
Brian Dawkins*,FS,31.334,2005-09-12,NFL,PHI,@,ATL,L 10-14,1,1,Mon,0,1,0,0,0,DawkBr00
Patrick Kerney,LDE,28.256,2005-09-12,NFL,ATL,,PHI,W 14-10,1,1,Mon,0,1,0,0,0,KernPa99
Michael Lewis,SS,25.136,2005-09-12,NFL,PHI,@,ATL,L 10-14,1,1,Mon,0,1,1,0,0,LewiMi99
Darwin Walker,RDT,28.089,2005-09-12,NFL,PHI,@,ATL,L 10-14,1,1,Mon,0,1,1,0,0,WalkDa21
John Abraham,WE,27.135,2005-09-18,NFL,NYJ,,MIA,W 17-7,2,2,Sun,0,1,0,0,0,AbraJo00
Mike Adams,WR,24.178,2005-09-18,NFL,SFO,@,PHI,L 3-42,2,2,Sun,,1,0,,,AdamMi21
Raheem Brock,LDE,27.100,2005-09-18,NFL,IND,,JAX,W 10-3,2,2,Sun,0,1,0,0,0,BrocRa20
Rod Davis,MLB,24.169,2005-09-18,NFL,MIN,@,CIN,L 8-37,2,2,Sun,,1,0,,,DaviRo21
Marques Douglas,RDE,28.197,2005-09-18,NFL,SFO,@,PHI,L 3-42,2,2,Sun,0,1,1,0,0,DougMa20
Shaun Ellis,DE,28.086,2005-09-18,NFL,NYJ,,MIA,W 17-7,2,2,Sun,0,1,0,0,0,ElliSh00
Chris Gamble,RCB,22.191,2005-09-18,NFL,CAR,,NWE,W 27-17,2,2,Sun,0,1,0,0,0,GambCh20
Randall Godfrey,ILB,32.165,2005-09-18,NFL,SDG,@,DEN,L 17-20,2,2,Sun,,1,0,,,GodfRa20
Ian Gold,WLB,27.026,2005-09-18,NFL,DEN,,SDG,W 20-17,2,2,Sun,0,1,0,0,0,GoldIa00
Clark Haggans,LOLB,28.251,2005-09-18,NFL,PIT,@,HOU,W 27-7,2,2,Sun,0,1,0,0,0,HaggCl20
Reggie Howard,LCB,28.124,2005-09-18,NFL,MIA,@,NYJ,L 7-17,2,2,Sun,,1,0,,,HowaRe21
Grady Jackson,DT,32.240,2005-09-18,NFL,GNB,,CLE,L 24-26,2,2,Sun,,1,0,,,JackGr20
Jimmy Kennedy,DT,25.307,2005-09-18,NFL,STL,@,ARI,W 17-12,2,2,Sun,0,1,0,0,0,KennJi21
Robert Mathis,DE,24.204,2005-09-18,NFL,IND,,JAX,W 10-3,2,2,Sun,0,1,0,0,0,MathRo20
Kassim Osgood,WR,25.121,2005-09-18,NFL,SDG,@,DEN,L 17-20,2,2,Sun,0,1,0,0,0,OsgoKa00
Samari Rolle,RCB,29.039,2005-09-18,NFL,BAL,@,TEN,L 10-25,2,2,Sun,,1,0,,,RollSa00
Mike Rucker,RDE,30.202,2005-09-18,NFL,CAR,,NWE,W 27-17,2,2,Sun,0,1,0,0,0,RuckMi20
Benny Sapp,CB,24.241,2005-09-18,NFL,KAN,@,OAK,W 23-17,2,2,Sun,0,1,0,0,0,SappBe20
Corey Simon,RDT,28.200,2005-09-18,NFL,IND,,JAX,W 10-3,2,2,Sun,,1,0,,,SimoCo00
Zach Thomas,MLB,32.017,2005-09-18,NFL,MIA,@,NYJ,L 7-17,2,2,Sun,,1,0,,,ThomZa01
John Thornton,RDT,28.351,2005-09-18,NFL,CIN,,MIN,W 37-8,2,2,Sun,,1,0,,,ThorJo21
Odell Thurman,LB,22.071,2005-09-18,NFL,CIN,,MIN,W 37-8,2,2,Sun,,1,0,,,ThurOd20
Jason Webster,RCB,28.010,2005-09-18,NFL,ATL,@,SEA,L 18-21,2,2,Sun,,1,0,,,WebsJa20
Charles Woodson,FS,28.346,2005-09-18,NFL,OAK,,KAN,L 17-23,2,2,Sun,,1,0,,,WoodCh00
Andre Woolfolk,LCB,25.235,2005-09-18,NFL,TEN,,BAL,W 25-10,2,2,Sun,,1,0,,,WoolAn20
Nick Greisen,LB,26.040,2005-09-19,NFL,NYG,@,NOR,W 27-10,2,2,Mon,,1,0,,,GreiNi20
Roy Williams,SS,25.036,2005-09-19,NFL,DAL,,WAS,L 13-14,2,2,Mon,0,1,0,0,0,WillRo03
John Abraham,WE,27.142,2005-09-25,NFL,NYJ,,JAX,L 20-26,3,3,Sun,0,1,0,0,0,AbraJo00
David Barrett,RCB,27.277,2005-09-25,NFL,NYJ,,JAX,L 20-26,3,3,Sun,,1,1,,,BarrDa22
Michael Boulware,SS,24.008,2005-09-25,NFL,SEA,,ARI,W 37-12,3,3,Sun,0,1,0,0,0,BoulMi20
Keith Bulluck,RLB,28.174,2005-09-25,NFL,TEN,@,STL,L 27-31,3,3,Sun,,1,1,,,BullKe00
Roderick Coleman,LDT,29.040,2005-09-25,NFL,ATL,@,BUF,W 24-16,3,3,Sun,0,1,0,0,0,ColeRo99
Angelo Crowell,LB,24.040,2005-09-25,NFL,BUF,,ATL,L 16-24,3,3,Sun,,1,0,,,CrowAn20
Donnie Edwards,ILB,32.172,2005-09-25,NFL,SDG,,NYG,W 45-23,3,3,Sun,0,1,0,0,0,EdwaDo20
Dwight Freeney,RDE,25.218,2005-09-25,NFL,IND,,CLE,W 13-6,3,3,Sun,0,1,0,0,0,FreeDw00
Scott Fujita,LB,26.150,2005-09-25,NFL,DAL,@,SFO,W 34-31,3,3,Sun,,1,0,,,FujiSc20
Nick Greisen,LB,26.046,2005-09-25,NFL,NYG,@,SDG,L 23-45,3,3,Sun,,1,0,,,GreiNi20
Clark Haggans,LOLB,28.258,2005-09-25,NFL,PIT,,NWE,L 20-23,3,3,Sun,0,2,0,0,0,HaggCl20
Reggie Hayward,RDE,26.195,2005-09-25,NFL,JAX,@,NYJ,W 26-20,3,3,Sun,0,1,0,0,0,HaywRe20
Erasmus James,DE,22.325,2005-09-25,NFL,MIN,,NOR,W 33-16,3,3,Sun,,1,0,,,JameEr20
Chris Johnson,CB,26.000,2005-09-25,NFL,STL,,TEN,W 31-27,3,3,Sun,0,1,0,0,0,JohnCh26
Daylon McCutcheon,LCB,28.290,2005-09-25,NFL,CLE,@,IND,L 6-13,3,3,Sun,0,1,0,0,0,McCuDa22
Richard Owens,TE,24.325,2005-09-25,NFL,MIN,,NOR,W 33-16,3,3,Sun,0,1,1,0,0,OwenRi00
Mike Patterson,RDT,22.024,2005-09-25,NFL,PHI,,OAK,W 23-20,3,3,Sun,0,1,0,0,0,PattMi20
Tab Perry,WR,23.248,2005-09-25,NFL,CIN,@,CHI,W 24-7,3,3,Sun,0,1,0,0,0,PerrTa00
Shelton Quarles,MLB,34.014,2005-09-25,NFL,TAM,@,GNB,W 17-16,3,3,Sun,,1,0,,,QuarSh20
Keiwan Ratliff,CB,24.159,2005-09-25,NFL,CIN,@,CHI,W 24-7,3,3,Sun,0,1,0,0,0,RatlKe20
Mike Rumph,FS,25.321,2005-09-25,NFL,SFO,,DAL,L 31-34,3,3,Sun,,1,0,,,RumpMi20
Lance Schulters,FS,30.121,2005-09-25,NFL,MIA,,CAR,W 27-24,3,3,Sun,0,1,0,0,0,SchuLa00
Stuart Schweigert,S,24.096,2005-09-25,NFL,OAK,@,PHI,L 20-23,3,3,Sun,,1,0,,,SchwSt20
Jamie Sharper,OLB,30.306,2005-09-25,NFL,SEA,,ARI,W 37-12,3,3,Sun,,1,0,,,SharJa20
Paul Spicer,LDE,30.038,2005-09-25,NFL,JAX,@,NYJ,W 26-20,3,3,Sun,0,1,0,0,0,SpicPa20
Zach Thomas,MLB,32.024,2005-09-25,NFL,MIA,,CAR,W 27-24,3,3,Sun,0,1,0,0,0,ThomZa01
Lamont Thompson,FS,27.057,2005-09-25,NFL,TEN,@,STL,L 27-31,3,3,Sun,,1,0,,,ThomLa21
Jeremiah Trotter,MLB,28.248,2005-09-25,NFL,PHI,,OAK,W 23-20,3,3,Sun,,1,0,,,TrotJe00
Brian Urlacher*,MLB,27.123,2005-09-25,NFL,CHI,,CIN,L 7-24,3,3,Sun,,1,0,,,UrlaBr00
Kyle Vanden Bosch,LDE,26.312,2005-09-25,NFL,TEN,@,STL,L 27-31,3,3,Sun,0,1,0,0,0,VandKy99
Ian Gold,WLB,27.034,2005-09-26,NFL,DEN,,KAN,W 30-10,3,3,Mon,,1,0,,,GoldIa00
Derrick Johnson,LOLB,22.308,2005-09-26,NFL,KAN,@,DEN,L 10-30,3,3,Mon,,1,0,,,JohnDe25
Jared Allen,LDE,23.182,2005-10-02,NFL,KAN,,PHI,L 31-37,4,4,Sun,0,1,0,0,0,AlleJa22
David Barrett,CB,27.284,2005-10-02,NFL,NYJ,@,BAL,L 3-13,4,4,Sun,,1,0,,,BarrDa22
Bertrand Berry,RDE,30.048,2005-10-02,NFL,ARI,,SFO,W 31-14,4,4,Sun,0,1,0,0,0,BerrBe99
Roderick Coleman,LDT,29.047,2005-10-02,NFL,ATL,,MIN,W 30-10,4,4,Sun,0,1,0,0,0,ColeRo99
Kalimba Edwards,DE,25.280,2005-10-02,NFL,DET,@,TAM,L 13-17,3,4,Sun,0,1,0,0,0,EdwaKa20
Nick Ferguson,SS,30.309,2005-10-02,NFL,DEN,@,JAX,W 20-7,4,4,Sun,0,1,0,0,0,FergNi20
Charles Grant,RDE,27.029,2005-10-02,NFL,NOR,,BUF,W 19-7,4,4,Sun,0,1,0,0,0,GranCh21
Eric Green,CB,23.200,2005-10-02,NFL,ARI,,SFO,W 31-14,4,4,Sun,,1,1,,,GreeEr20
Travis Hall,DE,33.060,2005-10-02,NFL,SFO,@,ARI,L 14-31,4,4,Sun,,1,0,,,HallTr20
Reynaldo Hill,CB,23.035,2005-10-02,NFL,TEN,,IND,L 10-31,4,4,Sun,,1,0,,,HillRe21
Darren Howard,LDE,28.317,2005-10-02,NFL,NOR,,BUF,W 19-7,4,4,Sun,0,1,0,0,0,HowaDa21
Jevon Kearse,LDE,29.029,2005-10-02,NFL,PHI,@,KAN,W 37-31,4,4,Sun,0,1,0,0,0,KearJe00
Brian Kelly,LCB,29.261,2005-10-02,NFL,TAM,,DET,W 17-13,4,4,Sun,,1,0,,,KellBr21
Ross Kolodziej,NT,27.144,2005-10-02,NFL,ARI,,SFO,W 31-14,4,4,Sun,0,1,0,0,0,KoloRo20
Mike Labinjo,LB,25.086,2005-10-02,NFL,PHI,@,KAN,W 37-31,4,4,Sun,,1,0,,,LabiMi20
Keith O'Neil,LB,25.037,2005-10-02,NFL,IND,@,TEN,W 31-10,4,4,Sun,,1,0,,,ONeiKe20
Shaun Phillips,LB,24.142,2005-10-02,NFL,SDG,@,NWE,W 41-17,4,4,Sun,,1,0,,,PhilSh20
Dunta Robinson,RCB,23.174,2005-10-02,NFL,HOU,@,CIN,L 10-16,3,4,Sun,0,1,0,0,0,RobiDu20
Carlos Rogers,LCB,24.092,2005-10-02,NFL,WAS,,SEA,W 20-17,3,4,Sun,,1,0,,,RogeCa20
Brady Smith,RDE,32.119,2005-10-02,NFL,ATL,,MIN,W 30-10,4,4,Sun,0,1,0,0,0,SmitBr21
Justin Smith,LDE,26.002,2005-10-02,NFL,CIN,,HOU,W 16-10,4,4,Sun,0,1,0,0,0,SmitJu20
Robert Tate,CB,31.348,2005-10-02,NFL,ARI,,SFO,W 31-14,4,4,Sun,0,1,0,0,0,TateRo00
Tyson Thompson,RB,24.134,2005-10-02,NFL,DAL,@,OAK,L 13-19,4,4,Sun,0,1,0,0,0,ThomTy00
Lenny Walls,RCB,26.006,2005-10-02,NFL,DEN,@,JAX,W 20-7,4,4,Sun,,1,0,,,WallLe20
Dewayne Washington,CB,32.279,2005-10-02,NFL,KAN,,PHI,L 31-37,4,4,Sun,,1,0,,,WashDe20
Al Wilson,MLB,28.103,2005-10-02,NFL,DEN,@,JAX,W 20-7,4,4,Sun,0,2,0,0,0,WilsAl00
Gibril Wilson,SS,23.324,2005-10-02,NFL,NYG,,STL,W 44-24,4,4,Sun,,1,0,,,WilsGi20
Bryant Young,LDE,33.248,2005-10-02,NFL,SFO,@,ARI,L 14-31,4,4,Sun,0,1,0,0,0,YounBr00
Kabeer Gbaja-Biamila,RDE,28.009,2005-10-03,NFL,GNB,@,CAR,L 29-32,4,4,Mon,0,1,0,0,0,GbajKa20
Mike Rucker,RDE,30.217,2005-10-03,NFL,CAR,,GNB,W 32-29,4,4,Mon,0,1,0,0,0,RuckMi20
Jordan Babineaux,CB,23.039,2005-10-09,NFL,SEA,@,STL,W 37-31,5,5,Sun,,1,0,,,BabiJo21
Gary Baxter,RCB,26.319,2005-10-09,NFL,CLE,,CHI,W 20-10,4,5,Sun,,1,0,,,BaxtGa20
Dre' Bly,RCB,28.140,2005-10-09,NFL,DET,,BAL,W 35-17,4,5,Sun,0,1,1,0,0,BlyxDr00
Nate Clements,RCB,25.301,2005-10-09,NFL,BUF,,MIA,W 20-14,5,5,Sun,0,1,0,0,0,ClemNa99
Marcus Coleman,FS,31.138,2005-10-09,NFL,HOU,,TEN,L 20-34,4,5,Sun,,1,0,,,ColeMa20
Nick Collins,FS,22.054,2005-10-09,NFL,GNB,,NOR,W 52-3,5,5,Sun,,1,0,,,CollNi20
Chris Crocker,SS,25.214,2005-10-09,NFL,CLE,,CHI,W 20-10,4,5,Sun,0,2,1,0,0,CrocCh20
Karlos Dansby,SLB,23.340,2005-10-09,NFL,ARI,,CAR,L 20-24,5,5,Sun,,1,0,,,DansKa20
Thomas Davis,S,22.201,2005-10-09,NFL,CAR,@,ARI,W 24-20,5,5,Sun,,1,0,,,DaviTh20
Dwight Freeney,RDE,25.232,2005-10-09,NFL,IND,@,SFO,W 28-3,5,5,Sun,0,1,0,0,0,FreeDw00
Bryan Gilmore,WR,27.080,2005-10-09,NFL,MIA,@,BUF,L 14-20,4,5,Sun,0,1,0,0,0,GilmBr00
Earl Holmes,MLB,32.164,2005-10-09,NFL,DET,,BAL,W 35-17,4,5,Sun,,1,0,,,HolmEa20
Isaiah Kacyvenski,LB,28.006,2005-10-09,NFL,SEA,@,STL,W 37-31,5,5,Sun,,1,0,,,KacyIs20
Brad Kassell,MLB,25.275,2005-10-09,NFL,TEN,@,HOU,W 34-20,5,5,Sun,,1,0,,,KassBr20
Robert Mathis,DE,24.225,2005-10-09,NFL,IND,@,SFO,W 28-3,5,5,Sun,0,1,0,0,0,MathRo20
Hannibal Navies,LB,28.082,2005-10-09,NFL,CIN,@,JAX,L 20-23,5,5,Sun,,1,1,,,NaviHa20
Antwan Odom,RDE,24.015,2005-10-09,NFL,TEN,@,HOU,W 34-20,5,5,Sun,0,1,0,0,0,OdomAn20
Kenny Peterson,DE/D,26.322,2005-10-09,NFL,GNB,,NOR,W 52-3,5,5,Sun,0,1,1,0,0,PeteKe21
Mike Peterson,MLB,29.114,2005-10-09,NFL,JAX,,CIN,W 23-20,5,5,Sun,,1,0,,,PeteMi20
Lito Sheppard,LCB,24.184,2005-10-09,NFL,PHI,@,DAL,L 10-33,5,5,Sun,,1,0,,,ShepLi99
Daryl Smith,OLB,23.209,2005-10-09,NFL,JAX,,CIN,W 23-20,5,5,Sun,0,1,0,0,0,SmitDa24
Jason Taylor*,OE,31.038,2005-10-09,NFL,MIA,@,BUF,L 14-20,4,5,Sun,0,1,0,0,0,TaylJa03
Jeff Ulbrich,RILB,28.234,2005-10-09,NFL,SFO,,IND,L 3-28,5,5,Sun,,1,0,,,UlbrJe20
Jonathan Vilma,MLB,23.176,2005-10-09,NFL,NYJ,,TAM,W 14-12,5,5,Sun,,1,0,,,VilmJo99
Troy Vincent,FS,34.123,2005-10-09,NFL,BUF,,MIA,W 20-14,5,5,Sun,0,1,1,0,0,VincTr00
Matt Ware,CB,22.311,2005-10-09,NFL,PHI,@,DAL,L 10-33,5,5,Sun,,1,0,,,WareMa20
Tyrone Carter,S,29.193,2005-10-10,NFL,PIT,@,SDG,W 24-22,4,5,Mon,,1,1,,,CartTy20
Shawne Merriman,LB,21.138,2005-10-10,NFL,SDG,,PIT,L 22-24,5,5,Mon,0,1,0,0,0,MerrSh99
Jared Allen,RDE,23.196,2005-10-16,NFL,KAN,,WAS,W 28-21,5,6,Sun,0,2,2,0,0,AlleJa22
Akin Ayodele,OLB,26.029,2005-10-16,NFL,JAX,@,PIT,W 23-17,6,6,Sun,,1,0,,,AyodAk20
Monty Beisel,LB,27.057,2005-10-16,NFL,NWE,@,DEN,L 20-28,6,6,Sun,,1,0,,,BeisMo20
Michael Boley,MLB,23.053,2005-10-16,NFL,ATL,@,NOR,W 34-31,6,6,Sun,,1,0,,,BoleMi20
Jarrod Cooper,S,27.199,2005-10-16,NFL,OAK,,SDG,L 14-27,5,6,Sun,,1,0,,,CoopJa20
Domonique Foxworth,CB,22.203,2005-10-16,NFL,DEN,,NWE,W 28-20,6,6,Sun,,1,0,,,FoxwDo20
La'Roi Glover,NT,31.104,2005-10-16,NFL,DAL,,NYG,W 16-13,6,6,Sun,0,1,0,0,0,GlovLa00
Carlos Hall,DE,26.273,2005-10-16,NFL,KAN,,WAS,W 28-21,5,6,Sun,,1,0,,,HallCa20
Anthony Henry,RCB,28.347,2005-10-16,NFL,DAL,,NYG,W 16-13,6,6,Sun,0,1,0,0,0,HenrAn20
Earl Holmes,MLB,32.171,2005-10-16,NFL,DET,,CAR,L 20-21,5,6,Sun,,1,0,,,HolmEa20
Terrence Holt,FS,25.225,2005-10-16,NFL,DET,,CAR,L 20-21,5,6,Sun,,1,1,,,HoltTe20
Tory James,CB,32.151,2005-10-16,NFL,CIN,@,TEN,W 31-23,6,6,Sun,,1,1,,,JameTo99
Kenoy Kennedy,SS,27.335,2005-10-16,NFL,DET,,CAR,L 20-21,5,6,Sun,0,1,0,0,0,KennKe21
Alvin McKinley,RDE,27.129,2005-10-16,NFL,CLE,@,BAL,L 3-16,5,6,Sun,0,1,0,0,0,McKiAl20
Mike Minter,FS,31.274,2005-10-16,NFL,CAR,@,DET,W 21-20,6,6,Sun,,1,0,,,MintMi21
Kindal Moorehead,DT,27.002,2005-10-16,NFL,CAR,@,DET,W 21-20,6,6,Sun,,1,1,,,MoorKi20
Antwan Peek,ROLB,25.352,2005-10-16,NFL,HOU,@,SEA,L 10-42,5,6,Sun,0,1,0,0,0,PeekAn20
Julius Peppers,LDE,25.271,2005-10-16,NFL,CAR,@,DET,W 21-20,6,6,Sun,0,1,0,0,0,PeppJu99
Joey Porter,ROLB,28.208,2005-10-16,NFL,PIT,,JAX,L 17-23,5,6,Sun,0,1,0,0,0,PortJo00
Simeon Rice,RDE,31.234,2005-10-16,NFL,TAM,,MIA,W 27-13,6,6,Sun,0,1,0,0,0,RiceSi00
Bart Scott,LB,25.059,2005-10-16,NFL,BAL,,CLE,W 16-3,5,6,Sun,,1,0,,,ScotBa20
Brian Simmons,LB,30.117,2005-10-16,NFL,CIN,@,TEN,W 31-23,6,6,Sun,,1,0,,,SimmBr20
Greg Spires,LDE,31.065,2005-10-16,NFL,TAM,,MIA,W 27-13,6,6,Sun,0,1,0,0,0,SpirGr20
Terrell Suggs,RDE,23.005,2005-10-16,NFL,BAL,,CLE,W 16-3,5,6,Sun,0,1,0,0,0,SuggTe99
Sean Taylor,FS,22.198,2005-10-16,NFL,WAS,@,KAN,L 21-28,5,6,Sun,,1,0,,,TaylSe20
Zach Thomas,MLB,32.045,2005-10-16,NFL,MIA,@,TAM,L 13-27,5,6,Sun,0,1,0,0,0,ThomZa01
Osi Umenyiora,RDE,23.334,2005-10-16,NFL,NYG,@,DAL,L 13-16,5,6,Sun,0,1,0,0,0,UmenOs99
Al Wallace,DE,31.205,2005-10-16,NFL,CAR,@,DET,W 21-20,6,6,Sun,0,1,1,0,0,WallAl20
Jonathan Wells,FB,26.087,2005-10-16,NFL,HOU,@,SEA,L 10-42,5,6,Sun,0,1,0,0,0,WellJo00
Pat Williams,NT,32.357,2005-10-16,NFL,MIN,@,CHI,L 3-28,5,6,Sun,,1,0,,,WillPa20
Roy Williams,SS,25.063,2005-10-16,NFL,DAL,,NYG,W 16-13,6,6,Sun,,1,1,,,WillRo03
Gibril Wilson,SS,23.338,2005-10-16,NFL,NYG,@,DAL,L 13-16,5,6,Sun,,1,0,,,WilsGi20
Dwight Freeney,RDE,25.240,2005-10-17,NFL,IND,,STL,W 45-28,6,6,Mon,,1,0,,,FreeDw00
Corey Ivy,CB,28.202,2005-10-17,NFL,STL,@,IND,L 28-45,6,6,Mon,,1,0,,,IvyxCo20
Robert Mathis,DE,24.233,2005-10-17,NFL,IND,,STL,W 45-28,6,6,Mon,0,1,0,0,0,MathRo20
Kendrell Bell,ROLB,27.111,2005-10-21,NFL,KAN,@,MIA,W 30-20,6,7,Fri,0,1,0,0,0,BellKe20
Nick Barnett,MLB,24.149,2005-10-23,NFL,GNB,@,MIN,L 20-23,6,7,Sun,,1,0,,,BarnNi20
Raheem Brock,LDE,27.135,2005-10-23,NFL,IND,@,HOU,W 38-20,7,7,Sun,0,1,0,0,0,BrocRa20
Sheldon Brown,RCB,26.218,2005-10-23,NFL,PHI,,SDG,W 20-17,6,7,Sun,0,1,0,0,0,BrowSh20
Jason Craft,CB,29.252,2005-10-23,NFL,NOR,@,STL,L 17-28,7,7,Sun,,1,0,,,CrafJa20
Angelo Crowell,WLB,24.068,2005-10-23,NFL,BUF,@,OAK,L 17-38,7,7,Sun,0,1,0,0,0,CrowAn20
Karlos Dansby,SLB,23.354,2005-10-23,NFL,ARI,,TEN,W 20-10,6,7,Sun,0,1,1,0,0,DansKa20
Dwight Freeney,RDE,25.246,2005-10-23,NFL,IND,@,HOU,W 38-20,7,7,Sun,0,1,0,0,0,FreeDw00
Robert Griffith,FS,34.327,2005-10-23,NFL,ARI,,TEN,W 20-10,6,7,Sun,,1,0,,,GrifRo00
Kelly Herndon,LCB,28.354,2005-10-23,NFL,SEA,,DAL,W 13-10,7,7,Sun,,1,0,,,HernKe20
Tyoka Jackson,LDE,33.335,2005-10-23,NFL,STL,,NOR,W 28-17,7,7,Sun,,1,0,,,JackTy20
D.D. Lewis,OLB,26.288,2005-10-23,NFL,SEA,,DAL,W 13-10,7,7,Sun,,1,0,,,LewiD.21
Robert Mathis,DE,24.239,2005-10-23,NFL,IND,@,HOU,W 38-20,7,7,Sun,0,1,0,0,0,MathRo20
Terence Newman,LCB,27.049,2005-10-23,NFL,DAL,@,SEA,L 10-13,7,7,Sun,0,1,0,0,0,NewmTe20
Shantee Orr,LB,24.148,2005-10-23,NFL,HOU,,IND,L 20-38,6,7,Sun,0,1,0,0,0,OrrxSh20
Richard Owens,TE,24.353,2005-10-23,NFL,MIN,,GNB,W 23-20,6,7,Sun,0,1,0,0,0,OwenRi00
Matt Stewart,LLB,26.053,2005-10-23,NFL,CLE,,DET,L 10-13,6,7,Sun,,1,0,,,StewMa21
