Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Fantasy Pts,PPR,DK Pts,FD Pts,Pass_cmp,Pass_att,Pass_yds,Pass_td,Pass_int,Run_att,Run_yds,Run_td,Rec,Rec_yds,Rec_td,Fmb,FGM,FGA,XPM,XPA,unique_id
Drew Brees,QB,26.239,2005-09-11,NFL,SDG,,DAL,L 24-28,1,1,Sun,12.56,12.6,14.6,14.6,18,35,209,2,2,1,2,0,0,0,0,0,,,,,BreeDr00
Aaron Brooks,QB,29.171,2005-09-11,NFL,NOR,@,CAR,W 23-20,1,1,Sun,8.88,8.9,9.9,8.9,18,24,192,0,0,3,32,0,0,0,0,0,,,,,BrooAa00
Chris Brown,RB,24.147,2005-09-11,NFL,TEN,@,PIT,L 7-34,1,1,Sun,6.30,6.3,6.3,6.3,0,0,0,0,0,11,63,0,0,0,0,0,,,,,BrowCh03
Ronnie Brown,RB,23.273,2005-09-11,NFL,MIA,,DEN,W 34-10,1,1,Sun,6.10,7.1,7.1,6.6,0,0,0,0,0,22,57,0,1,4,0,0,,,,,BrowRo05
Isaac Bruce,WR,32.305,2005-09-11,NFL,STL,@,SFO,L 25-28,1,1,Sun,12.10,15.1,15.1,13.6,0,0,0,0,0,0,0,0,3,61,1,0,,,,,BrucIs00
Mark Bruener,TE,32.360,2005-09-11,NFL,HOU,@,BUF,L 7-22,1,1,Sun,1.90,2.9,2.9,2.4,0,0,0,0,0,0,0,0,1,19,0,0,,,,,BrueMa00
Mark Brunell,QB,34.359,2005-09-11,NFL,WAS,,CHI,W 9-7,1,1,Sun,2.60,2.6,2.6,2.6,8,14,70,0,0,5,-2,0,0,0,0,0,,,,,BrunMa00
Antonio Bryant,WR,24.186,2005-09-11,NFL,CLE,,CIN,L 13-27,1,1,Sun,6.50,11.5,11.5,9.0,0,0,0,0,0,0,0,0,5,65,0,0,,,,,BryaAn00
Matt Bryant,K,30.105,2005-09-11,NFL,TAM,@,MIN,W 24-13,1,1,Sun,6.00,6.0,,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,bryanmat01
Marc Bulger,QB,28.159,2005-09-11,NFL,STL,@,SFO,L 25-28,1,1,Sun,21.28,21.3,25.3,22.3,34,56,362,2,1,2,8,0,0,0,0,0,,,,,BulgMa00
Nate Burleson,WR,24.023,2005-09-11,NFL,MIN,,TAM,L 13-24,1,1,Sun,4.50,7.5,7.5,6.0,0,0,0,0,0,0,0,0,3,45,0,0,,,,,BurlNa00
Plaxico Burress,WR,28.030,2005-09-11,NFL,NYG,,ARI,W 42-19,1,1,Sun,13.60,18.6,18.6,16.1,0,0,0,0,0,0,0,0,5,76,1,0,,,,,BurrPl00
Reche Caldwell,WR,26.167,2005-09-11,NFL,SDG,,DAL,L 24-28,1,1,Sun,1.60,2.6,2.6,2.1,0,0,0,0,0,1,7,0,1,9,0,0,,,,,CaldRe00
Mark Campbell,TE,29.279,2005-09-11,NFL,BUF,,HOU,W 22-7,1,1,Sun,1.80,3.8,3.8,2.8,0,0,0,0,0,0,0,0,2,18,0,0,,,,,CampMa00
John Carney,K,41.144,2005-09-11,NFL,NOR,@,CAR,W 23-20,1,1,Sun,11.00,11.0,,13.0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,carnejoh01
David Carr,QB,26.052,2005-09-11,NFL,HOU,@,BUF,L 7-22,1,1,Sun,4.80,4.8,8.8,7.8,9,21,70,0,3,7,40,1,0,0,0,0,,,,,CarrDa00
Chris Chambers,WR,27.030,2005-09-11,NFL,MIA,,DEN,W 34-10,1,1,Sun,8.10,13.1,14.1,10.6,0,0,0,0,0,1,61,0,5,40,0,0,,,,,ChamCh00
Antonio Chatman,WR,26.211,2005-09-11,NFL,GNB,@,DET,L 3-17,1,1,Sun,1.10,2.1,2.1,1.6,0,0,0,0,0,0,0,0,1,11,0,0,,,,,ChatAn00
Wayne Chrebet,WR,32.028,2005-09-11,NFL,NYJ,@,KAN,L 7-27,1,1,Sun,3.30,6.3,6.3,4.8,0,0,0,0,0,0,0,0,3,33,0,0,,,,,ChreWa00
Desmond Clark,TE,28.144,2005-09-11,NFL,CHI,@,WAS,L 7-9,1,1,Sun,2.60,5.6,5.6,4.1,0,0,0,0,0,0,0,0,3,26,0,0,,,,,ClarDe00
Mark Clayton,WR,23.071,2005-09-11,NFL,BAL,,IND,L 7-24,1,1,Sun,4.40,9.4,9.4,6.9,0,0,0,0,0,0,0,0,5,44,0,0,,,,,ClayMa01
Michael Clayton,WR,22.333,2005-09-11,NFL,TAM,@,MIN,W 24-13,1,1,Sun,5.70,9.7,9.7,7.7,0,0,0,0,0,0,0,0,4,57,0,0,,,,,ClayMi00
Keary Colbert,WR,23.113,2005-09-11,NFL,CAR,,NOR,L 20-23,1,1,Sun,1.10,3.1,3.1,2.1,0,0,0,0,0,0,0,0,2,11,0,0,,,,,ColbKe00
Laveranues Coles,WR,27.256,2005-09-11,NFL,NYJ,@,KAN,L 7-27,1,1,Sun,6.60,12.6,12.6,9.6,0,0,0,0,0,0,0,0,6,66,0,0,,,,,ColeLa00
Ernie Conwell,TE,33.025,2005-09-11,NFL,NOR,@,CAR,W 23-20,1,1,Sun,7.10,13.1,13.1,10.1,0,0,0,0,0,0,0,0,6,71,0,0,,,,,ConwEr00
Chris Cooley,HB,23.062,2005-09-11,NFL,WAS,,CHI,W 9-7,1,1,Sun,3.40,6.4,6.4,4.9,0,0,0,0,0,0,0,0,3,34,0,0,,,,,CoolCh00
Patrick Crayton,WR,26.157,2005-09-11,NFL,DAL,@,SDG,W 28-24,1,1,Sun,14.90,20.9,20.9,17.9,0,0,0,0,0,0,0,0,6,89,1,0,,,,,CrayPa00
Ronnie Cruz,FB,24.092,2005-09-11,NFL,KAN,,NYJ,W 27-7,1,1,Sun,1.50,2.5,2.5,2.0,0,0,0,0,0,0,0,0,1,15,0,0,,,,,CruzRo00
Daunte Culpepper,QB,28.226,2005-09-11,NFL,MIN,,TAM,L 13-24,1,1,Sun,1.22,1.2,6.2,4.2,22,33,233,0,3,3,19,0,0,0,0,0,,,,,CulpDa00
Kevin Curtis,WR,27.056,2005-09-11,NFL,STL,@,SFO,L 25-28,1,1,Sun,6.30,13.3,13.3,9.8,0,0,0,0,0,0,0,0,7,63,0,0,,,,,CurtKe00
Stephen Davis,RB,31.194,2005-09-11,NFL,CAR,,NOR,L 20-23,1,1,Sun,14.10,14.1,14.1,14.1,0,0,0,0,0,13,81,1,0,0,0,0,,,,,DaviSt00
Phil Dawson,K,30.231,2005-09-11,NFL,CLE,,CIN,L 13-27,1,1,Sun,7.00,7.0,,7.0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,dawsophi01
Jake Delhomme,QB,30.244,2005-09-11,NFL,CAR,,NOR,L 20-23,1,1,Sun,8.18,8.2,11.2,10.2,19,31,212,1,2,2,17,0,0,0,0,0,,,,,DelhJa00
Trent Dilfer,QB,33.182,2005-09-11,NFL,CLE,,CIN,L 13-27,1,1,Sun,9.62,9.6,12.6,11.6,26,43,278,1,2,2,5,0,0,0,0,0,,,,,DilfTr00
Darnell Dinkins,TE,28.234,2005-09-11,NFL,BAL,,IND,L 7-24,1,1,Sun,3.00,6.0,6.0,4.5,0,0,0,0,0,0,0,0,3,30,0,0,,,,,DinkDa00
Donald Driver,WR,30.221,2005-09-11,NFL,GNB,@,DET,L 3-17,1,1,Sun,4.80,8.8,8.8,6.8,0,0,0,0,0,0,0,0,4,48,0,0,,,,,DrivDo00
Reuben Droughns,RB,27.021,2005-09-11,NFL,CLE,,CIN,L 13-27,1,1,Sun,10.00,13.0,13.0,11.5,0,0,0,0,0,12,78,0,3,22,0,0,,,,,DrouRe00
Paul Edinger,K,27.237,2005-09-11,NFL,MIN,,TAM,L 13-24,1,1,Sun,9.00,9.0,,9.0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,edingpau01
Braylon Edwards,WR,22.202,2005-09-11,NFL,CLE,,CIN,L 13-27,1,1,Sun,1.60,3.6,3.6,2.6,0,0,0,0,0,0,0,0,2,16,0,0,,,,,EdwaBr00
Jason Elam,K,35.187,2005-09-11,NFL,DEN,@,MIA,L 10-34,1,1,Sun,4.00,4.0,,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,elamxjas01
Bobby Engram,WR,32.247,2005-09-11,NFL,SEA,@,JAX,L 14-26,1,1,Sun,7.90,15.9,15.9,11.9,0,0,0,0,0,0,0,0,8,79,0,0,,,,,EngrBo00
Lee Evans,WR,24.184,2005-09-11,NFL,BUF,,HOU,W 22-7,1,1,Sun,5.80,8.8,8.8,7.3,0,0,0,0,0,1,-10,0,3,68,0,0,,,,,EvanLe00
Marshall Faulk*,RB,32.197,2005-09-11,NFL,STL,@,SFO,L 25-28,1,1,Sun,1.60,2.6,2.6,2.1,0,0,0,0,0,3,12,0,1,4,0,0,,,,,FaulMa00
Brett Favre*,QB,35.336,2005-09-11,NFL,GNB,@,DET,L 3-17,1,1,Sun,1.94,1.9,4.9,3.9,27,44,201,0,2,1,-1,0,0,0,0,0,,,,,FavrBr00
Jay Fiedler,QB,33.256,2005-09-11,NFL,NYJ,@,KAN,L 7-27,1,1,Sun,7.52,7.5,7.5,7.5,6,10,88,1,0,1,0,0,0,0,0,0,,,,,FiedJa00
Tony Fisher,RB,25.334,2005-09-11,NFL,GNB,@,DET,L 3-17,1,1,Sun,2.40,6.4,6.4,4.4,0,0,0,0,0,0,0,0,4,24,0,0,,,,,FishTo00
Larry Fitzgerald,WR,22.011,2005-09-11,NFL,ARI,@,NYG,L 19-42,1,1,Sun,21.50,34.5,37.5,28.0,0,0,0,0,0,0,0,0,13,155,1,0,,,,,FitzLa00
DeShaun Foster,RB,25.244,2005-09-11,NFL,CAR,,NOR,L 20-23,1,1,Sun,5.60,8.6,8.6,7.1,0,0,0,0,0,9,41,0,3,15,0,0,,,,,FostDe00
Bubba Franks,TE,27.248,2005-09-11,NFL,GNB,@,DET,L 3-17,1,1,Sun,2.70,6.7,6.7,4.7,0,0,0,0,0,0,0,0,4,27,0,0,,,,,FranBu00
Gus Frerotte,QB,34.042,2005-09-11,NFL,MIA,,DEN,W 34-10,1,1,Sun,17.20,17.2,18.2,18.2,24,36,275,2,1,3,2,0,0,0,0,0,,,,,FrerGu00
Justin Gage,WR,24.229,2005-09-11,NFL,CHI,@,WAS,L 7-9,1,1,Sun,1.00,2.0,2.0,1.5,0,0,0,0,0,0,0,0,1,10,0,0,,,,,GageJu00
Joey Galloway,WR,33.295,2005-09-11,NFL,TAM,@,MIN,W 24-13,1,1,Sun,9.70,14.7,14.7,12.2,0,0,0,0,0,1,0,0,5,97,0,0,,,,,GallJo00
Terry Glenn,TE,31.050,2005-09-11,NFL,DAL,@,SDG,W 28-24,1,1,Sun,4.20,7.2,7.2,5.7,0,0,0,0,0,0,0,0,3,42,0,0,,,,,GlenTe00
Nick Goings,RB,27.228,2005-09-11,NFL,CAR,,NOR,L 20-23,1,1,Sun,1.70,3.7,3.7,2.7,0,0,0,0,0,1,2,0,2,15,0,0,,,,,GoinNi00
Tony Gonzalez*,TE,29.196,2005-09-11,NFL,KAN,,NYJ,W 27-7,1,1,Sun,5.10,9.1,9.1,7.1,0,0,0,0,0,0,0,0,4,51,0,0,,,,,GonzTo00
Frank Gore,RB,22.120,2005-09-11,NFL,SFO,,STL,W 28-25,1,1,Sun,3.80,5.8,5.8,4.8,0,0,0,0,0,4,17,0,2,21,0,0,,,,,GoreFr00
Shayne Graham,K,27.276,2005-09-11,NFL,CIN,@,CLE,W 27-13,1,1,Sun,9.00,9.0,,9.0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,grahasha01
Ahman Green,HB,28.207,2005-09-11,NFL,GNB,@,DET,L 3-17,1,1,Sun,9.20,14.2,14.2,11.7,0,0,0,0,0,12,58,0,5,34,0,0,,,,,GreeAh00
Trent Green,QB,35.064,2005-09-11,NFL,KAN,,NYJ,W 27-7,1,1,Sun,5.90,5.9,6.9,6.9,15,26,200,0,1,1,-1,0,0,0,0,0,,,,,GreeTr00
William Green,RB,25.268,2005-09-11,NFL,CLE,,CIN,L 13-27,1,1,Sun,1.20,1.2,1.2,1.2,0,0,0,0,0,4,12,0,0,0,0,0,,,,,GreeWi01
Brian Griese,QB,30.177,2005-09-11,NFL,TAM,@,MIN,W 24-13,1,1,Sun,12.32,12.3,14.3,14.3,18,29,213,2,2,2,-2,0,0,0,0,0,,,,,GrieBr00
John Hall,K,31.178,2005-09-11,NFL,WAS,,CHI,W 9-7,1,1,Sun,9.00,9.0,,11.0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,,,hallxjoh01
Jason Hanson,K,35.086,2005-09-11,NFL,DET,,GNB,W 17-3,1,1,Sun,5.00,5.0,,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,hansojas01
Joey Harrington,QB,26.325,2005-09-11,NFL,DET,,GNB,W 17-3,1,1,Sun,16.08,16.1,16.1,16.1,15,28,167,2,0,3,14,0,0,0,0,0,,,,,HarrJo00
Marvin Harrison*,WR,33.017,2005-09-11,NFL,IND,@,BAL,W 24-7,1,1,Sun,12.90,18.9,18.9,15.9,0,0,0,0,0,0,0,0,6,69,1,0,,,,,HarrMa00
Matt Hasselbeck,QB,29.351,2005-09-11,NFL,SEA,@,JAX,L 14-26,1,1,Sun,11.44,11.4,15.4,13.4,21,36,246,2,2,2,16,0,0,0,0,0,,,,,HassMa00
Verron Haynes,RB,26.206,2005-09-11,NFL,PIT,,TEN,W 34-7,1,1,Sun,9.30,9.3,9.3,9.3,0,0,0,0,0,11,33,1,0,0,0,0,,,,,HaynVe00
Todd Heap,TE,25.179,2005-09-11,NFL,BAL,,IND,L 7-24,1,1,Sun,3.80,7.8,7.8,5.8,0,0,0,0,0,0,0,0,4,38,0,0,,,,,HeapTo00
Steve Heiden,TE,28.355,2005-09-11,NFL,CLE,,CIN,L 13-27,1,1,Sun,3.20,6.2,6.2,4.7,0,0,0,0,0,0,0,0,3,32,0,0,,,,,HeidSt00
William Henderson,FB,34.204,2005-09-11,NFL,GNB,@,DET,L 3-17,1,1,Sun,2.00,5.0,5.0,3.5,0,0,0,0,0,0,0,0,3,20,0,0,,,,,HendWi00
Travis Henry,RB,26.317,2005-09-11,NFL,TEN,@,PIT,L 7-34,1,1,Sun,1.50,1.5,2.5,1.5,0,0,0,0,0,10,35,0,0,0,0,0,,,,,HenrTr00
Priest Holmes,RB,31.339,2005-09-11,NFL,KAN,,NYJ,W 27-7,1,1,Sun,15.00,16.0,16.0,15.5,0,0,0,0,0,22,85,1,1,5,0,0,,,,,HolmPr00
Torry Holt,WR,29.098,2005-09-11,NFL,STL,@,SFO,L 25-28,1,1,Sun,12.50,22.5,25.5,17.5,0,0,0,0,0,0,0,0,10,125,0,0,,,,,HoltTo00
Brad Hoover,FB,28.304,2005-09-11,NFL,CAR,,NOR,L 20-23,1,1,Sun,1.10,3.1,3.1,2.1,0,0,0,0,0,0,0,0,2,11,0,0,,,,,HoovBr00
Chris Horn,WR,28.060,2005-09-11,NFL,KAN,,NYJ,W 27-7,1,1,Sun,1.10,2.1,2.1,1.6,0,0,0,0,0,0,0,0,1,11,0,0,,,,,HornCh00
Joe Horn,WR,33.238,2005-09-11,NFL,NOR,@,CAR,W 23-20,1,1,Sun,6.60,11.6,11.6,9.1,0,0,0,0,0,0,0,0,5,66,0,0,,,,,HornJo00
T.J. Houshmandzadeh,WR,27.350,2005-09-11,NFL,CIN,@,CLE,W 27-13,1,1,Sun,7.50,12.5,12.5,10.0,0,0,0,0,0,0,0,0,5,75,0,0,,,,,HousTJ00
Darrell Jackson,WR,26.279,2005-09-11,NFL,SEA,@,JAX,L 14-26,1,1,Sun,12.50,18.5,18.5,15.5,0,0,0,0,0,0,0,0,6,65,1,0,,,,,JackDa00
Frisman Jackson,WR,26.091,2005-09-11,NFL,CLE,,CIN,L 13-27,1,1,Sun,18.80,26.8,29.8,22.8,0,0,0,0,0,0,0,0,8,128,1,0,,,,,JackFr01
Steven Jackson,RB,22.051,2005-09-11,NFL,STL,@,SFO,L 25-28,1,1,Sun,7.30,10.3,10.3,8.8,0,0,0,0,0,19,60,0,3,13,0,0,,,,,JackSt00
Brandon Jacobs,RB,23.067,2005-09-11,NFL,NYG,,ARI,W 42-19,1,1,Sun,9.90,9.9,9.9,9.9,0,0,0,0,0,6,39,1,0,0,0,0,,,,,JacoBr00
Edgerrin James,RB,27.041,2005-09-11,NFL,IND,@,BAL,W 24-7,1,1,Sun,11.40,14.4,14.4,12.9,0,0,0,0,0,23,88,0,3,26,0,0,,,,,JameEd00
Andre Johnson,WR,24.062,2005-09-11,NFL,HOU,@,BUF,L 7-22,1,1,Sun,2.50,5.5,5.5,4.0,0,0,0,0,0,2,7,0,3,18,0,0,,,,,JohnAn02
Bryant Johnson,WR,24.188,2005-09-11,NFL,ARI,@,NYG,L 19-42,1,1,Sun,2.70,4.7,4.7,3.7,0,0,0,0,0,0,0,0,2,27,0,0,,,,,JohnBr02
Chad Johnson,WR,27.245,2005-09-11,NFL,CIN,@,CLE,W 27-13,1,1,Sun,10.20,19.2,19.2,14.7,0,0,0,0,0,1,11,0,9,91,0,0,,,,,JohnCh01
Jeremi Johnson,FB,25.007,2005-09-11,NFL,CIN,@,CLE,W 27-13,1,1,Sun,7.80,8.8,8.8,8.3,0,0,0,0,0,0,0,0,1,18,1,0,,,,,JohnJe00
Kevin Johnson,WR,29.058,2005-09-11,NFL,DET,,GNB,W 17-3,1,1,Sun,3.80,5.8,5.8,4.8,0,0,0,0,0,0,0,0,2,38,0,0,,,,,JohnKe01
Keyshawn Johnson,WR,33.051,2005-09-11,NFL,DAL,@,SDG,W 28-24,1,1,Sun,18.50,23.5,23.5,21.0,0,0,0,0,0,0,0,0,5,65,2,0,,,,,JohnKe00
Kyle Johnson,FB,26.270,2005-09-11,NFL,DEN,@,MIA,L 10-34,1,1,Sun,8.10,10.1,10.1,9.1,0,0,0,0,0,0,0,0,2,21,1,0,,,,,JohnKy00
Larry Johnson,RB,25.296,2005-09-11,NFL,KAN,,NYJ,W 27-7,1,1,Sun,24.10,25.1,28.1,24.6,0,0,0,0,0,9,110,2,1,11,0,0,,,,,JohnLa00
Rudi Johnson,HB,25.345,2005-09-11,NFL,CIN,@,CLE,W 27-13,1,1,Sun,19.80,21.8,24.8,20.8,0,0,0,0,0,26,126,1,2,12,0,0,,,,,JohnRu00
Doug Jolley,TE,26.252,2005-09-11,NFL,NYJ,@,KAN,L 7-27,1,1,Sun,1.80,3.8,3.8,2.8,0,0,0,0,0,0,0,0,2,18,0,0,,,,,JollDo00
Brandon Jones,WR,23.175,2005-09-11,NFL,TEN,@,PIT,L 7-34,1,1,Sun,3.00,5.0,5.0,4.0,0,0,0,0,0,0,0,0,2,30,0,0,,,,,JoneBr02
Greg Jones,FB,24.125,2005-09-11,NFL,JAX,,SEA,W 26-14,1,1,Sun,1.00,2.0,2.0,1.5,0,0,0,0,0,0,0,0,1,10,0,0,,,,,JoneGr01
Julius Jones,RB,24.028,2005-09-11,NFL,DAL,@,SDG,W 28-24,1,1,Sun,17.10,20.1,20.1,18.6,0,0,0,0,0,26,93,1,3,18,0,0,,,,,JoneJu01
Kevin Jones,HB,23.021,2005-09-11,NFL,DET,,GNB,W 17-3,1,1,Sun,9.60,11.6,11.6,10.6,0,0,0,0,0,25,87,0,2,9,0,0,,,,,JoneKe02
Matt Jones,WR,22.142,2005-09-11,NFL,JAX,,SEA,W 26-14,1,1,Sun,5.24,7.2,7.2,6.2,1,1,6,0,0,2,28,0,2,22,0,0,,,,,JoneMa00
Thomas Jones,RB,27.023,2005-09-11,NFL,CHI,@,WAS,L 7-9,1,1,Sun,10.50,12.5,12.5,11.5,0,0,0,0,0,15,31,1,2,14,0,0,,,,,JoneTh00
