Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Punt Ret,Punt Ret Yds,Punt Ret YPA,Punt Ret TD,unique_id
Jeremy Kerley,WR,29.305,2018-09-09,NFL,BUF,@,BAL,L 3-47,1,1,Sun,2,10,5.00,0,KerlJe00
Christian Kirk,WR,21.295,2018-09-09,NFL,ARI,,WAS,L 6-24,1,1,Sun,2,44,22.00,0,KirkCh01
Tommylee Lewis,WR,25.320,2018-09-09,NFL,NOR,,TAM,L 40-48,1,1,Sun,1,0,0.00,0,LewiTo00
Tyler Lockett,WR,25.346,2018-09-09,NFL,SEA,@,DEN,L 24-27,1,1,Sun,3,11,3.67,0,LockTy00
Rishard Matthews,WR,28.332,2018-09-09,NFL,TEN,@,MIA,L 20-27,1,1,Sun,1,18,18.00,0,MattRi00
Riley McCarron,WR,25.085,2018-09-09,NFL,NWE,,HOU,W 27-20,1,1,Sun,1,0,0.00,0,McCaRi00
Jaydon Mickens,WR,24.141,2018-09-09,NFL,JAX,@,NYG,W 20-15,1,1,Sun,2,10,5.00,0,MickJa01
D.J. Moore,WR,21.148,2018-09-09,NFL,CAR,,DAL,W 16-8,1,1,Sun,1,15,15.00,0,MoorD.00
Marcus Murphy,RB,27.183,2018-09-09,NFL,BUF,@,BAL,L 3-47,1,1,Sun,1,9,9.00,0,MurpMa03
Jabrill Peppers,S,22.340,2018-09-09,NFL,CLE,,PIT,T 21-21,1,1,Sun,1,15,15.00,0,PeppJa00
Dante Pettis,WR,22.321,2018-09-09,NFL,SFO,@,MIN,L 16-24,1,1,Sun,2,14,7.00,0,PettDa00
Trey Quinn,WR,22.276,2018-09-09,NFL,WAS,@,ARI,W 24-6,1,1,Sun,2,12,6.00,0,QuinTr00
Chester Rogers,WR,24.240,2018-09-09,NFL,IND,,CIN,L 23-34,1,1,Sun,1,0,0.00,0,RogeCh02
Marcus Sherels,DB,30.344,2018-09-09,NFL,MIN,,SFO,W 24-16,1,1,Sun,3,7,2.33,0,SherMa20
Ryan Switzer,WR,23.309,2018-09-09,NFL,PIT,@,CLE,T 21-21,1,1,Sun,5,56,11.20,0,SwitRy00
Pharoh Cooper,WR,23.187,2018-09-10,NFL,LAR,@,OAK,W 33-13,1,1,Mon,2,12,6.00,0,CoopPh00
Dwayne Harris,WR,30.359,2018-09-10,NFL,OAK,,LAR,L 13-33,1,1,Mon,1,10,10.00,0,HarrDw00
Andre Roberts,WR,30.244,2018-09-10,NFL,NYJ,@,DET,W 48-17,1,1,Mon,3,137,45.67,1,RobeAn00
Janarion Grant,WR,24.297,2018-09-13,NFL,BAL,@,CIN,L 23-34,2,2,Thu,1,-2,-2.00,0,GranJa01
Darius Phillips,CB,23.079,2018-09-13,NFL,CIN,,BAL,W 34-23,2,2,Thu,2,24,12.00,0,PhilDa02
Nelson Agholor,WR,25.115,2018-09-16,NFL,PHI,@,TAM,L 21-27,2,2,Sun,1,0,0.00,0,AghoNe00
Jamal Agnew,CB,23.166,2018-09-16,NFL,DET,@,SFO,L 27-30,2,2,Sun,4,11,2.75,0,AgneJa00
Tavon Austin,WR,28.185,2018-09-16,NFL,DAL,,NYG,W 20-13,2,2,Sun,1,0,0.00,0,AustTa00
Odell Beckham,WR,25.315,2018-09-16,NFL,NYG,@,DAL,L 13-20,2,2,Sun,1,3,3.00,0,BeckOd00
Kaelin Clay,WR,26.256,2018-09-16,NFL,NYG,@,DAL,L 13-20,2,2,Sun,2,11,5.50,0,ClayKa00
Corey Clement,RB,23.318,2018-09-16,NFL,PHI,@,TAM,L 21-27,2,2,Sun,2,13,6.50,0,ClemCo00
Randall Cobb,WR,28.025,2018-09-16,NFL,GNB,,MIN,T 29-29,2,2,Sun,2,0,0.00,0,CobbRa00
Tyler Ervin,RB,24.344,2018-09-16,NFL,HOU,@,TEN,L 17-20,2,2,Sun,4,25,6.25,0,ErviTy00
Jakeem Grant,WR,25.351,2018-09-16,NFL,MIA,@,NYJ,W 20-12,2,2,Sun,3,48,16.00,0,GranJa00
Justin Hardy,WR,26.272,2018-09-16,NFL,ATL,,CAR,W 31-24,2,2,Sun,1,3,3.00,0,HardJu00
Tyreek Hill,WR,24.199,2018-09-16,NFL,KAN,@,PIT,W 42-37,2,2,Sun,1,0,0.00,0,HillTy00
Adam Humphries,WR,25.084,2018-09-16,NFL,TAM,,PHI,W 27-21,2,2,Sun,3,18,6.00,0,HumpAd00
Adoree' Jackson,CB,22.363,2018-09-16,NFL,TEN,,HOU,W 20-17,2,2,Sun,1,2,2.00,0,JackAd00
DeSean Jackson,WR,31.289,2018-09-16,NFL,TAM,,PHI,W 27-21,2,2,Sun,1,11,11.00,0,JackDe00
Adam Jones,RCB,34.351,2018-09-16,NFL,DEN,,OAK,W 20-19,2,2,Sun,1,1,1.00,0,JonePa20
JJ Jones,WR,25.284,2018-09-16,NFL,LAC,@,BUF,W 31-20,2,2,Sun,3,17,5.67,0,JoneJJ00
Tommylee Lewis,WR,25.327,2018-09-16,NFL,NOR,,CLE,W 21-18,2,2,Sun,1,0,0.00,0,LewiTo00
Jaydon Mickens,WR,24.148,2018-09-16,NFL,JAX,,NWE,W 31-20,2,2,Sun,2,21,10.50,0,MickJa01
D.J. Moore,WR,21.155,2018-09-16,NFL,CAR,@,ATL,L 24-31,2,2,Sun,2,9,4.50,0,MoorD.00
Marcus Murphy,RB,27.190,2018-09-16,NFL,BUF,,LAC,L 20-31,2,2,Sun,1,6,6.00,0,MurpMa03
Jojo Natson,WR,24.227,2018-09-16,NFL,LAR,,ARI,W 34-0,2,2,Sun,6,133,22.17,0,NatsJo00
Jordy Nelson,WR,33.108,2018-09-16,NFL,OAK,@,DEN,L 19-20,2,2,Sun,1,7,7.00,0,NelsJo00
Jabrill Peppers,S,22.347,2018-09-16,NFL,CLE,@,NOR,L 18-21,2,2,Sun,1,0,0.00,0,PeppJa00
Dante Pettis,WR,22.328,2018-09-16,NFL,SFO,,DET,W 30-27,2,2,Sun,2,14,7.00,0,PettDa00
Andre Roberts,WR,30.250,2018-09-16,NFL,NYJ,,MIA,L 12-20,2,2,Sun,1,4,4.00,0,RobeAn00
Marcus Sherels,CB,30.351,2018-09-16,NFL,MIN,@,GNB,T 29-29,2,2,Sun,1,13,13.00,0,SherMa20
Greg Stroman,CB,22.192,2018-09-16,NFL,WAS,,IND,L 9-21,2,2,Sun,1,6,6.00,0,StroGr00
Ryan Switzer,WR,23.316,2018-09-16,NFL,PIT,,KAN,L 37-42,2,2,Sun,1,6,6.00,0,SwitRy00
De'Anthony Thomas,WR,25.254,2018-09-16,NFL,KAN,@,PIT,W 42-37,2,2,Sun,1,48,48.00,0,ThomDe05
Tarik Cohen,RB,23.053,2018-09-17,NFL,CHI,,SEA,W 24-17,2,2,Mon,4,58,14.50,0,CoheTa00
Tyler Lockett,WR,25.354,2018-09-17,NFL,SEA,@,CHI,L 17-24,2,2,Mon,1,14,14.00,0,LockTy00
Terrence Brooks,S,26.202,2018-09-20,NFL,NYJ,@,CLE,L 17-21,3,3,Thu,1,0,0.00,0,BrooTe00
Jarvis Landry,WR,25.296,2018-09-20,NFL,CLE,,NYJ,W 21-17,3,3,Thu,2,10,5.00,0,LandJa00
Jabrill Peppers,S,22.351,2018-09-20,NFL,CLE,,NYJ,W 21-17,3,3,Thu,3,10,3.33,0,PeppJa00
Andre Roberts,WR,30.254,2018-09-20,NFL,NYJ,@,CLE,L 17-21,3,3,Thu,1,12,12.00,0,RobeAn00
Jamal Agnew,CB,23.173,2018-09-23,NFL,DET,,NWE,W 26-10,3,3,Sun,3,28,9.33,0,AgneJa00
Tavon Austin,WR,28.192,2018-09-23,NFL,DAL,@,SEA,L 13-24,3,3,Sun,4,20,5.00,0,AustTa00
Corey Clement,RB,23.325,2018-09-23,NFL,PHI,,IND,W 20-16,3,3,Sun,4,4,1.00,0,ClemCo00
Randall Cobb,WR,28.032,2018-09-23,NFL,GNB,@,WAS,L 17-31,3,3,Sun,4,29,7.25,0,CobbRa00
Tarik Cohen,RB,23.059,2018-09-23,NFL,CHI,@,ARI,W 16-14,3,3,Sun,2,24,12.00,0,CoheTa00
Stacy Coley,WR,24.133,2018-09-23,NFL,NYG,@,HOU,W 27-22,3,3,Sun,2,6,3.00,0,ColeSt00
Alex Erickson,WR,25.321,2018-09-23,NFL,CIN,@,CAR,L 21-31,3,3,Sun,1,9,9.00,0,EricAl01
Tyler Ervin,RB,24.351,2018-09-23,NFL,HOU,,NYG,L 22-27,3,3,Sun,3,45,15.00,0,ErviTy00
DaeSean Hamilton,WR,23.197,2018-09-23,NFL,DEN,@,BAL,L 14-27,3,3,Sun,3,31,10.33,0,HamiDa01
Justin Hardy,WR,26.279,2018-09-23,NFL,ATL,,NOR,L 37-43,3,3,Sun,2,12,6.00,0,HardJu00
Dwayne Harris,WR,31.007,2018-09-23,NFL,OAK,@,MIA,L 20-28,3,3,Sun,1,11,11.00,0,HarrDw00
Tyreek Hill,WR,24.206,2018-09-23,NFL,KAN,,SFO,W 38-27,3,3,Sun,1,5,5.00,0,HillTy00
T.Y. Hilton,WR,28.313,2018-09-23,NFL,IND,@,PHI,L 16-20,3,3,Sun,1,2,2.00,0,HiltT.00
Mike Hughes,CB,21.224,2018-09-23,NFL,MIN,,BUF,L 6-27,3,3,Sun,1,0,0.00,0,HughMi00
Adoree' Jackson,CB,23.005,2018-09-23,NFL,TEN,@,JAX,W 9-6,3,3,Sun,1,6,6.00,0,JackAd00
JJ Jones,WR,25.291,2018-09-23,NFL,LAC,@,LAR,L 23-35,3,3,Sun,1,11,11.00,0,JoneJJ00
Alvin Kamara,RB,23.060,2018-09-23,NFL,NOR,@,ATL,W 43-37,3,3,Sun,3,16,5.33,0,KamaAl00
Christian Kirk,WR,21.309,2018-09-23,NFL,ARI,,CHI,L 14-16,3,3,Sun,1,0,0.00,0,KirkCh01
Tyler Lockett,WR,25.360,2018-09-23,NFL,SEA,,DAL,W 24-13,3,3,Sun,3,25,8.33,0,LockTy00
Rishard Matthews,WR,28.346,2018-09-23,NFL,TEN,@,JAX,W 9-6,3,3,Sun,3,20,6.67,0,MattRi00
Ray-Ray McCloud,FB,21.343,2018-09-23,NFL,BUF,@,MIN,W 27-6,3,3,Sun,1,13,13.00,0,McClRa00
Jaydon Mickens,WR,24.155,2018-09-23,NFL,JAX,,TEN,L 6-9,3,3,Sun,2,11,5.50,0,MickJa01
D.J. Moore,WR,21.162,2018-09-23,NFL,CAR,,CIN,W 31-21,3,3,Sun,1,4,4.00,0,MoorD.00
Jojo Natson,WR,24.234,2018-09-23,NFL,LAR,,LAC,W 35-23,3,3,Sun,2,8,4.00,0,NatsJo00
Jordy Nelson,WR,33.115,2018-09-23,NFL,OAK,@,MIA,L 20-28,3,3,Sun,1,0,0.00,0,NelsJo00
Patrick Peterson,CB,28.074,2018-09-23,NFL,ARI,,CHI,L 14-16,3,3,Sun,1,7,7.00,0,PetePa00
Dante Pettis,WR,22.335,2018-09-23,NFL,SFO,@,KAN,L 27-38,3,3,Sun,1,1,1.00,0,PettDa00
Dominique Rodgers-Cromartie,CB,32.169,2018-09-23,NFL,OAK,@,MIA,L 20-28,3,3,Sun,1,0,0.00,0,RodgDo99
Greg Stroman,CB,22.199,2018-09-23,NFL,WAS,,GNB,W 31-17,3,3,Sun,1,9,9.00,0,StroGr00
Tim White,WR,24.070,2018-09-23,NFL,BAL,,DEN,W 27-14,3,3,Sun,3,12,4.00,0,WhitTi00
DeSean Jackson,WR,31.297,2018-09-24,NFL,TAM,,PIT,L 27-30,3,3,Mon,1,0,0.00,0,JackDe00
Ryan Switzer,WR,23.324,2018-09-24,NFL,PIT,@,TAM,W 30-27,3,3,Mon,1,16,16.00,0,SwitRy00
Cooper Kupp,WR,25.104,2018-09-27,NFL,LAR,,MIN,W 38-31,4,4,Thu,1,4,4.00,0,KuppCo00
Danny Amendola,WR,32.332,2018-09-30,NFL,MIA,@,NWE,L 7-38,4,4,Sun,1,12,12.00,0,AmenDa00
Antonio Callaway,WR,21.264,2018-09-30,NFL,CLE,@,OAK,L 42-45,4,4,Sun,1,9,9.00,0,CallAn00
DeAndre Carter,WR,25.173,2018-09-30,NFL,PHI,@,TEN,L 23-26,4,4,Sun,2,42,21.00,0,CartDe02
Tarik Cohen,RB,23.066,2018-09-30,NFL,CHI,,TAM,W 48-10,4,4,Sun,3,14,4.67,0,CoheTa00
Alex Erickson,WR,25.328,2018-09-30,NFL,CIN,@,ATL,W 37-36,4,4,Sun,1,13,13.00,0,EricAl01
Tyler Ervin,RB,24.358,2018-09-30,NFL,HOU,@,IND,W 37-34,4,4,Sun,2,20,10.00,0,ErviTy00
Jakeem Grant,WR,26.000,2018-09-30,NFL,MIA,@,NWE,L 7-38,4,4,Sun,1,11,11.00,0,GranJa00
Dwayne Harris,WR,31.014,2018-09-30,NFL,OAK,,CLE,W 45-42,4,4,Sun,5,98,19.60,0,HarrDw00
DeSean Jackson,WR,31.303,2018-09-30,NFL,TAM,@,CHI,L 10-48,4,4,Sun,1,2,2.00,0,JackDe00
Cyrus Jones,DB,24.305,2018-09-30,NFL,NWE,,MIA,W 38-7,4,4,Sun,5,45,9.00,0,JoneCy00
Desmond King,CB,23.290,2018-09-30,NFL,LAC,,SFO,W 29-27,4,4,Sun,4,82,20.50,0,KingDe01
Christian Kirk,WR,21.316,2018-09-30,NFL,ARI,,SEA,L 17-20,4,4,Sun,1,0,0.00,0,KirkCh01
Tyler Lockett,WR,26.002,2018-09-30,NFL,SEA,@,ARI,W 20-17,4,4,Sun,4,39,9.75,0,LockTy00
Ray-Ray McCloud,WR,21.350,2018-09-30,NFL,BUF,@,GNB,L 0-22,4,4,Sun,1,-1,-1.00,0,McClRa00
Jaydon Mickens,WR,24.162,2018-09-30,NFL,JAX,,NYJ,W 31-12,4,4,Sun,4,11,2.75,0,MickJa01
Jabrill Peppers,S,22.361,2018-09-30,NFL,CLE,@,OAK,L 42-45,4,4,Sun,1,1,1.00,0,PeppJa00
Dante Pettis,WR,22.342,2018-09-30,NFL,SFO,@,LAC,L 27-29,4,4,Sun,1,-3,-3.00,0,PettDa00
Andre Roberts,WR,30.264,2018-09-30,NFL,NYJ,@,JAX,L 12-31,4,4,Sun,1,7,7.00,0,RobeAn00
Chester Rogers,WR,24.261,2018-09-30,NFL,IND,,HOU,L 34-37,4,4,Sun,1,19,19.00,0,RogeCh02
Ryan Switzer,WR,23.330,2018-09-30,NFL,PIT,,BAL,L 14-26,4,4,Sun,1,3,3.00,0,SwitRy00
Brandon Tate,WR,30.360,2018-09-30,NFL,NOR,@,NYG,W 33-18,4,4,Sun,3,15,5.00,0,TateBr00
Trent Taylor,WR,24.153,2018-09-30,NFL,SFO,@,LAC,L 27-29,4,4,Sun,1,8,8.00,0,TaylTr02
Tim White,WR,24.077,2018-09-30,NFL,BAL,@,PIT,W 26-14,4,4,Sun,1,4,4.00,0,WhitTi00
Nick Williams,WR,27.311,2018-09-30,NFL,TEN,,PHI,W 26-23,4,4,Sun,2,8,4.00,0,WillNi02
Tramon Williams,CB,35.198,2018-09-30,NFL,GNB,,BUF,W 22-0,4,4,Sun,5,20,4.00,0,WillTr99
Tyreek Hill,WR,24.214,2018-10-01,NFL,KAN,@,DEN,W 27-23,4,4,Mon,1,37,37.00,0,HillTy00
Adam Jones,CB,35.001,2018-10-01,NFL,DEN,,KAN,L 23-27,4,4,Mon,1,2,2.00,0,JonePa20
Julian Edelman,WR,32.135,2018-10-04,NFL,NWE,,IND,W 38-24,5,5,Thu,2,20,10.00,0,EdelJu00
Chester Rogers,WR,24.265,2018-10-04,NFL,IND,@,NWE,L 24-38,5,5,Thu,2,38,19.00,0,RogeCh02
Tavon Austin,WR,28.206,2018-10-07,NFL,DAL,@,HOU,L 16-19,5,5,Sun,2,22,11.00,0,AustTa00
Odell Beckham,WR,25.336,2018-10-07,NFL,NYG,@,CAR,L 31-33,5,5,Sun,3,15,5.00,0,BeckOd00
Damiere Byrd,WR,25.253,2018-10-07,NFL,CAR,,NYG,W 33-31,4,5,Sun,1,-3,-3.00,0,ByrdDa00
Marqui Christian,S,23.345,2018-10-07,NFL,LAR,@,SEA,W 33-31,5,5,Sun,1,11,11.00,0,ChriMa00
Alex Erickson,WR,25.335,2018-10-07,NFL,CIN,,MIA,W 27-17,5,5,Sun,2,19,9.50,0,EricAl01
Tyler Ervin,RB,25.000,2018-10-07,NFL,HOU,,DAL,W 19-16,5,5,Sun,2,29,14.50,0,ErviTy00
Jakeem Grant,WR,26.007,2018-10-07,NFL,MIA,@,CIN,L 17-27,5,5,Sun,3,85,28.33,1,GranJa00
Justin Hardy,WR,26.293,2018-10-07,NFL,ATL,@,PIT,L 17-41,5,5,Sun,2,3,1.50,0,HardJu00
Dwayne Harris,WR,31.021,2018-10-07,NFL,OAK,@,LAC,L 10-26,5,5,Sun,1,2,2.00,0,HarrDw00
Tyreek Hill,WR,24.220,2018-10-07,NFL,KAN,,JAX,W 30-14,5,5,Sun,1,2,2.00,0,HillTy00
Mike Hughes,LCB,21.238,2018-10-07,NFL,MIN,@,PHI,W 23-21,5,5,Sun,1,13,13.00,0,HughMi00
Adam Jones,CB,35.007,2018-10-07,NFL,DEN,@,NYJ,L 16-34,5,5,Sun,1,1,1.00,0,JonePa20
Desmond King,CB,23.297,2018-10-07,NFL,LAC,,OAK,W 26-10,5,5,Sun,4,35,8.75,0,KingDe01
Kevin King,CB,23.155,2018-10-07,NFL,GNB,@,DET,L 23-31,5,5,Sun,1,0,0.00,0,KingKe01
Christian Kirk,WR,21.323,2018-10-07,NFL,ARI,@,SFO,W 28-18,5,5,Sun,1,0,0.00,0,KirkCh01
Tyler Lockett,WR,26.009,2018-10-07,NFL,SEA,,LAR,L 31-33,5,5,Sun,1,-3,-3.00,0,LockTy00
Ray-Ray McCloud,WR,21.357,2018-10-07,NFL,BUF,,TEN,W 13-12,5,5,Sun,1,8,8.00,0,McClRa00
Jaydon Mickens,WR,24.169,2018-10-07,NFL,JAX,@,KAN,L 14-30,5,5,Sun,1,6,6.00,0,MickJa01
Jabrill Peppers,S,23.003,2018-10-07,NFL,CLE,,BAL,W 12-9,5,5,Sun,3,23,7.67,0,PeppJa00
Andre Roberts,WR,30.271,2018-10-07,NFL,NYJ,,DEN,W 34-16,5,5,Sun,4,71,17.75,0,RobeAn00
Trent Taylor,WR,24.160,2018-10-07,NFL,SFO,,ARI,L 18-28,5,5,Sun,3,3,1.00,0,TaylTr02
Tim White,WR,24.084,2018-10-07,NFL,BAL,@,CLE,L 9-12,5,5,Sun,5,59,11.80,0,WhitTi00
Nick Williams,WR,27.318,2018-10-07,NFL,TEN,@,BUF,L 12-13,5,5,Sun,2,39,19.50,0,WillNi02
Tramon Williams,CB,35.205,2018-10-07,NFL,GNB,@,DET,L 23-31,5,5,Sun,1,2,2.00,0,WillTr99
Brandon Zylstra,WR,25.196,2018-10-07,NFL,MIN,@,PHI,W 23-21,5,5,Sun,1,9,9.00,0,ZylsBr00
Alvin Kamara,RB,23.075,2018-10-08,NFL,NOR,,WAS,W 43-19,5,5,Mon,1,0,0.00,0,KamaAl00
Odell Beckham,WR,25.340,2018-10-11,NFL,NYG,,PHI,L 13-34,6,6,Thu,3,0,0.00,0,BeckOd00
DeAndre Carter,WR,25.184,2018-10-11,NFL,PHI,@,NYG,W 34-13,6,6,Thu,5,47,9.40,0,CartDe02
Keenan Allen,WR,26.170,2018-10-14,NFL,LAC,@,CLE,W 38-14,6,6,Sun,1,0,0.00,0,AlleKe00
Tavon Austin,WR,28.213,2018-10-14,NFL,DAL,,JAX,W 40-7,6,6,Sun,1,3,3.00,0,AustTa00
Cameron Batson,WR,22.298,2018-10-14,NFL,TEN,,BAL,L 0-21,6,6,Sun,1,0,0.00,0,BatsCa00
Cole Beasley,WR,29.171,2018-10-14,NFL,DAL,,JAX,W 40-7,6,6,Sun,1,6,6.00,0,BeasCo00
Tarik Cohen,RB,23.080,2018-10-14,NFL,CHI,@,MIA,L 28-31,5,6,Sun,1,5,5.00,0,CoheTa00
Alex Erickson,WR,25.342,2018-10-14,NFL,CIN,,PIT,L 21-28,6,6,Sun,1,6,6.00,0,EricAl01
Tyler Ervin,RB,25.007,2018-10-14,NFL,HOU,,BUF,W 20-13,6,6,Sun,3,7,2.33,0,ErviTy00
Justin Hardy,WR,26.300,2018-10-14,NFL,ATL,,TAM,W 34-29,6,6,Sun,2,14,7.00,0,HardJu00
Adam Humphries,WR,25.112,2018-10-14,NFL,TAM,@,ATL,L 29-34,5,6,Sun,1,6,6.00,0,HumpAd00
Micah Hyde,SS,27.287,2018-10-14,NFL,BUF,@,HOU,L 13-20,6,6,Sun,2,8,4.00,0,HydeMi00
DeSean Jackson,WR,31.317,2018-10-14,NFL,TAM,@,ATL,L 29-34,5,6,Sun,1,9,9.00,0,JackDe00
Cyrus Jones,DB,24.319,2018-10-14,NFL,BAL,@,TEN,W 21-0,6,6,Sun,4,50,12.50,0,JoneCy00
Desmond King,DB,23.304,2018-10-14,NFL,LAC,@,CLE,W 38-14,6,6,Sun,2,36,18.00,0,KingDe01
Christian Kirk,WR,21.330,2018-10-14,NFL,ARI,@,MIN,L 17-27,6,6,Sun,3,17,5.67,0,KirkCh01
Tyler Lockett,WR,26.016,2018-10-14,NFL,SEA,@,OAK,W 27-3,6,6,Sun,1,0,0.00,0,LockTy00
Ray-Ray McCloud,WR,21.364,2018-10-14,NFL,BUF,@,HOU,L 13-20,6,6,Sun,1,0,0.00,0,McClRa00
Jaydon Mickens,WR,24.176,2018-10-14,NFL,JAX,@,DAL,L 7-40,6,6,Sun,1,0,0.00,0,MickJa01
D.J. Moore,WR,21.183,2018-10-14,NFL,CAR,@,WAS,L 17-23,5,6,Sun,1,1,1.00,0,MoorD.00
Jojo Natson,WR,24.255,2018-10-14,NFL,LAR,@,DEN,W 23-20,6,6,Sun,2,29,14.50,0,NatsJo00
Jabrill Peppers,S,23.010,2018-10-14,NFL,CLE,,LAC,L 14-38,6,6,Sun,4,51,12.75,0,PeppJa00
Andre Roberts,WR,30.278,2018-10-14,NFL,NYJ,,IND,W 42-34,6,6,Sun,1,6,6.00,0,RobeAn00
Marcus Sherels,CB,31.014,2018-10-14,NFL,MIN,,ARI,W 27-17,6,6,Sun,3,26,8.67,0,SherMa20
Greg Stroman,CB,22.220,2018-10-14,NFL,WAS,,CAR,W 23-17,5,6,Sun,1,10,10.00,0,StroGr00
Ryan Switzer,WR,23.344,2018-10-14,NFL,PIT,@,CIN,W 28-21,6,6,Sun,2,22,11.00,0,SwitRy00
Dede Westbrook,WR,24.327,2018-10-14,NFL,JAX,@,DAL,L 7-40,6,6,Sun,1,6,6.00,0,WestDe00
Richie James,WR,23.040,2018-10-15,NFL,SFO,@,GNB,L 30-33,6,6,Mon,1,0,0.00,0,JameRi00
Tramon Williams,CB,35.213,2018-10-15,NFL,GNB,,SFO,W 33-30,6,6,Mon,1,6,6.00,0,WillTr99
Christian Kirk,WR,21.334,2018-10-18,NFL,ARI,,DEN,L 10-45,7,7,Thu,2,17,8.50,0,KirkCh01
Phillip Lindsay,RB,24.086,2018-10-18,NFL,DEN,@,ARI,W 45-10,7,7,Thu,3,23,7.67,0,LindPh00
Cole Beasley,WR,29.178,2018-10-21,NFL,DAL,@,WAS,L 17-20,7,7,Sun,3,11,3.67,0,BeasCo00
Damiere Byrd,WR,25.267,2018-10-21,NFL,CAR,@,PHI,W 21-17,6,7,Sun,1,9,9.00,0,ByrdDa00
DeAndre Carter,WR,25.194,2018-10-21,NFL,PHI,,CAR,L 17-21,7,7,Sun,2,14,7.00,0,CartDe02
Tarik Cohen,RB,23.087,2018-10-21,NFL,CHI,,NWE,L 31-38,6,7,Sun,1,17,17.00,0,CoheTa00
Julian Edelman,WR,32.152,2018-10-21,NFL,NWE,@,CHI,W 38-31,7,7,Sun,2,3,1.50,0,EdelJu00
Tyler Ervin,RB,25.014,2018-10-21,NFL,HOU,@,JAX,W 20-7,7,7,Sun,2,0,0.00,0,ErviTy00
Jakeem Grant,WR,26.021,2018-10-21,NFL,MIA,,DET,L 21-32,7,7,Sun,1,19,19.00,0,GranJa00
Tyreek Hill,WR,24.234,2018-10-21,NFL,KAN,,CIN,W 45-10,7,7,Sun,3,21,7.00,0,HillTy00
Adam Humphries,WR,25.119,2018-10-21,NFL,TAM,,CLE,W 26-23,6,7,Sun,4,20,5.00,0,HumpAd00
Adoree' Jackson,CB,23.033,2018-10-21,NFL,TEN,@,LAC,L 19-20,7,7,Sun,1,0,0.00,0,JackAd00
Richie James,WR,23.046,2018-10-21,NFL,SFO,,LAR,L 10-39,7,7,Sun,1,6,6.00,0,JameRi00
Cyrus Jones,DB,24.326,2018-10-21,NFL,BAL,,NOR,L 23-24,7,7,Sun,1,8,8.00,0,JoneCy00
Alvin Kamara,RB,23.088,2018-10-21,NFL,NOR,@,BAL,W 24-23,6,7,Sun,1,12,12.00,0,KamaAl00
