Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Fmb,Fumble Forced,FR,FR Yds,FR TD,unique_id
Jamal Adams,S,24.024,2019-11-10,NFL,NYJ,,NYG,W 34-27,9,10,Sun,0,2,1,25,1,AdamJa00
Blessuan Austin,CB,23.114,2019-11-10,NFL,NYJ,,NYG,W 34-27,9,10,Sun,0,1,0,0,0,AustBl00
Jerome Baker,LB,22.320,2019-11-10,NFL,MIA,@,IND,W 16-12,9,10,Sun,0,1,0,0,0,BakeJe00
Ibraheim Campbell,S,27.181,2019-11-10,NFL,GNB,,CAR,W 24-16,10,10,Sun,0,1,0,0,0,CampIb00
Chuck Clark,S,24.205,2019-11-10,NFL,BAL,@,CIN,W 49-13,9,10,Sun,0,1,0,0,0,ClarCh00
Lavonte David,ILB,29.291,2019-11-10,NFL,TAM,,ARI,W 30-27,9,10,Sun,0,1,1,0,0,DaviLa00
Joe Haden,CB,30.210,2019-11-10,NFL,PIT,,LAR,W 17-12,9,10,Sun,0,1,0,0,0,HadeJo99
Javon Hargrave,NT,26.276,2019-11-10,NFL,PIT,,LAR,W 17-12,9,10,Sun,0,1,0,0,0,HargJa00
Chandler Jones,LB,29.256,2019-11-10,NFL,ARI,@,TAM,L 27-30,10,10,Sun,0,1,0,0,0,JoneCh03
Chris Jones,DT,25.130,2019-11-10,NFL,KAN,@,TEN,L 32-35,10,10,Sun,0,1,0,0,0,JoneCh09
Darius Leonard,LB,24.106,2019-11-10,NFL,IND,,MIA,L 12-16,9,10,Sun,0,1,0,0,0,LeonDa00
Cory Littleton,LB,25.357,2019-11-10,NFL,LAR,@,PIT,L 12-17,9,10,Sun,0,1,1,3,0,LittCo01
David Long,LB,21.029,2019-11-10,NFL,TEN,,KAN,W 35-32,10,10,Sun,0,1,0,0,0,LongDa04
Johnny Mundt,TE,24.352,2019-11-10,NFL,LAR,@,PIT,L 12-17,9,10,Sun,0,1,0,0,0,MundJo00
Patrick Ricard,FB/DL,25.167,2019-11-10,NFL,BAL,@,CIN,W 49-13,9,10,Sun,0,1,0,0,0,RicaPa00
Sheldon Richardson,DT,28.346,2019-11-10,NFL,CLE,,BUF,W 19-16,9,10,Sun,0,1,0,0,0,RichSh00
Nickell Robey-Coleman,CB,27.297,2019-11-10,NFL,LAR,@,PIT,L 12-17,9,10,Sun,0,1,0,0,0,RobeNi00
T.J. Watt,LB,25.030,2019-11-10,NFL,PIT,,LAR,W 17-12,9,10,Sun,0,1,0,0,0,WattT.00
Arik Armstead,DL,25.361,2019-11-11,NFL,SFO,,SEA,L 24-27,9,10,Mon,0,1,0,0,0,ArmsAr01
Jadeveon Clowney,DE,26.270,2019-11-11,NFL,SEA,@,SFO,W 27-24,10,10,Mon,0,1,1,10,1,ClowJa00
Jarran Reed,DT,26.330,2019-11-11,NFL,SEA,@,SFO,W 27-24,10,10,Mon,0,1,0,0,0,ReedJa02
Jaquiski Tartt,S,27.272,2019-11-11,NFL,SFO,,SEA,L 24-27,9,10,Mon,0,1,1,0,0,TartJa00
Fred Warner,LB,22.357,2019-11-11,NFL,SFO,,SEA,L 24-27,9,10,Mon,0,1,0,0,0,WarnFr00
K'Waun Williams,CB,28.122,2019-11-11,NFL,SFO,,SEA,L 24-27,9,10,Mon,0,2,0,0,0,WillKW00
Juston Burris,DB,26.102,2019-11-14,NFL,CLE,,PIT,W 21-7,10,11,Thu,0,1,0,0,0,BurrJu00
Mario Addison,LB/DE,32.072,2019-11-17,NFL,CAR,,ATL,L 3-29,10,11,Sun,0,1,0,0,0,AddiMa00
Ryan Anderson,LB,25.097,2019-11-17,NFL,WAS,,NYJ,L 17-34,10,11,Sun,0,1,0,0,0,AndeRy00
Brandon Bolden,RB,29.295,2019-11-17,NFL,NWE,@,PHI,W 17-10,10,11,Sun,0,1,0,0,0,BoldBr00
Maxx Crosby,DE,22.087,2019-11-17,NFL,OAK,,CIN,W 17-10,10,11,Sun,0,1,0,0,0,CrosMa00
Carlton Davis,CB,22.321,2019-11-17,NFL,TAM,,NOR,L 17-34,10,11,Sun,0,1,0,0,0,DaviCa02
Jarrad Davis,LB,24.001,2019-11-17,NFL,DET,,DAL,L 27-35,10,11,Sun,0,1,1,0,0,DaviJa01
Shelby Harris,DE,28.098,2019-11-17,NFL,DEN,@,MIN,L 23-27,10,11,Sun,0,1,0,0,0,HarrSh00
Eddie Jackson,DB,26.342,2019-11-17,NFL,CHI,@,LAR,L 7-17,10,11,Sun,0,1,0,0,0,JackEd01
Matt Judon,OLB,27.094,2019-11-17,NFL,BAL,,HOU,W 41-7,10,11,Sun,0,1,0,0,0,JudoMa00
Ryan Kerrigan,LB,31.093,2019-11-17,NFL,WAS,,NYJ,L 17-34,10,11,Sun,0,1,0,0,0,KerrRy00
Ty Montgomery,WR/RB,26.299,2019-11-17,NFL,NYJ,@,WAS,W 34-17,10,11,Sun,0,1,0,0,0,MontTy01
Damontre Moore,DE,27.067,2019-11-17,NFL,SFO,,ARI,W 36-26,10,11,Sun,0,1,0,0,0,MoorDa01
Avery Moss,DE,25.062,2019-11-17,NFL,MIA,,BUF,L 20-37,10,11,Sun,0,1,0,0,0,MossAv00
Nik Needham,CB,23.013,2019-11-17,NFL,MIA,,BUF,L 20-37,10,11,Sun,0,1,0,0,0,NeedNi00
Yannick Ngakoue,DE,24.231,2019-11-17,NFL,JAX,@,IND,L 13-33,10,11,Sun,0,1,0,0,0,NgakYa00
Will Parks,S,25.111,2019-11-17,NFL,DEN,@,MIN,L 23-27,10,11,Sun,0,1,0,0,0,ParkWi01
D.J. Reed,DB,23.006,2019-11-17,NFL,SFO,,ARI,W 36-26,10,11,Sun,0,1,1,4,1,ReedD.00
Danny Shelton,DL,26.089,2019-11-17,NFL,NWE,@,PHI,W 17-10,10,11,Sun,0,1,0,0,0,ShelDa01
Buster Skrine,DB,30.205,2019-11-17,NFL,CHI,@,LAR,L 7-17,10,11,Sun,0,2,0,0,0,SkriBu00
Josh Tupou,DT,25.199,2019-11-17,NFL,CIN,@,OAK,L 10-17,10,11,Sun,0,1,0,0,0,TupoJo00
