Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Sack,Tackle Solo,Tackle Assist,Tackle Tot,Tackle for Loss,QBHits,unique_id
Sylvester Williams,NT,27.292,2016-09-08,NFL,DEN,,CAR,W 21-20,1,1,Thu,0.0,1,0,1,0,0,WillSy00
Derek Wolfe,DE,26.197,2016-09-08,NFL,DEN,,CAR,W 21-20,1,1,Thu,0.0,2,0,2,0,0,WolfDe00
Isa Abdul-Quddus,S,27.039,2016-09-11,NFL,MIA,@,SEA,L 10-12,1,1,Sun,0.0,3,5,8,0,0,AbduIs00
Sam Acho,LB,28.005,2016-09-11,NFL,CHI,@,HOU,L 14-23,1,1,Sun,0.0,1,0,1,0,0,AchoSa00
Mike Adams,SS,35.171,2016-09-11,NFL,IND,,DET,L 35-39,1,1,Sun,0.0,6,2,8,0,0,AdamMi21
Jahleel Addae,SS,26.231,2016-09-11,NFL,SDG,@,KAN,L 27-33,1,1,Sun,0.0,4,1,5,0,0,AddaJa00
Jude Adjei-Barimah,CB,24.052,2016-09-11,NFL,TAM,@,ATL,W 31-24,1,1,Sun,0.0,1,0,1,0,0,AdjeJu00
Dominique Alexander,LB,21.144,2016-09-11,NFL,CLE,@,PHI,L 10-29,1,1,Sun,0.0,1,0,1,0,0,AlexDo01
Kwon Alexander,MLB,22.039,2016-09-11,NFL,TAM,@,ATL,W 31-24,1,1,Sun,1.0,15,2,17,2,2,AlexKw00
Lorenzo Alexander,OLB,33.103,2016-09-11,NFL,BUF,@,BAL,L 7-13,1,1,Sun,0.5,1,2,3,1,2,AlexLo99
Robert Alford,CB,27.315,2016-09-11,NFL,ATL,,TAM,L 24-31,1,1,Sun,0.0,2,3,5,0,0,AlfoRo00
Beau Allen,DT,24.302,2016-09-11,NFL,PHI,,CLE,W 29-10,1,1,Sun,0.0,0,1,1,0,0,AlleBe00
Ricardo Allen,S,24.268,2016-09-11,NFL,ATL,,TAM,L 24-31,1,1,Sun,0.0,5,2,7,0,0,AlleRi00
Kiko Alonso,LB,26.028,2016-09-11,NFL,MIA,@,SEA,L 10-12,1,1,Sun,0.0,3,8,11,0,1,AlonKi00
David Amerson,LCB,24.278,2016-09-11,NFL,OAK,@,NOR,W 35-34,1,1,Sun,0.0,4,0,4,0,0,AmerDa00
Adrian Amos,S,23.135,2016-09-11,NFL,CHI,@,HOU,L 14-23,1,1,Sun,0.0,5,0,5,1,0,AmosAd00
Prince Amukamara,RCB,27.097,2016-09-11,NFL,JAX,,GNB,L 23-27,1,1,Sun,0.0,2,0,2,0,0,AmukPr00
Jonathan Anderson,LB,24.320,2016-09-11,NFL,CHI,@,HOU,L 14-23,1,1,Sun,0.0,0,1,1,0,0,AndeJo01
Ezekiel Ansah,DE,27.105,2016-09-11,NFL,DET,@,IND,W 39-35,1,1,Sun,0.0,1,1,2,1,2,AnsaEz00
Stephone Anthony,SAM,24.045,2016-09-11,NFL,NOR,,OAK,L 34-35,1,1,Sun,0.0,1,0,1,1,0,AnthSt00
Eli Apple,CB,21.033,2016-09-11,NFL,NYG,@,DAL,W 20-19,1,1,Sun,0.0,4,0,4,0,0,ApplEl00
Geno Atkins,DT,28.167,2016-09-11,NFL,CIN,@,NYJ,W 23-22,1,1,Sun,1.0,3,1,4,3,1,AtkiGe99
Jeremiah Attaochu,OLB,23.238,2016-09-11,NFL,SDG,@,KAN,L 27-33,1,1,Sun,1.0,1,1,2,1,2,AttaJe00
Denico Autry,DL,26.058,2016-09-11,NFL,OAK,@,NOR,W 35-34,1,1,Sun,0.0,1,2,3,0,0,AutrDe00
Cliff Avril,RDE,30.156,2016-09-11,NFL,SEA,,MIA,W 12-10,1,1,Sun,1.0,2,0,2,1,2,AvriCl99
Akeem Ayers,OLB,27.063,2016-09-11,NFL,IND,,DET,L 35-39,1,1,Sun,0.0,1,0,1,0,0,AyerAk00
Robert Ayers,DE,31.005,2016-09-11,NFL,TAM,@,ATL,W 31-24,1,1,Sun,1.0,2,0,2,1,1,AyerRo99
Jonathan Babineaux,DT,34.335,2016-09-11,NFL,ATL,,TAM,L 24-31,1,1,Sun,0.0,2,0,2,0,0,BabiJo20
Johnson Bademosi,CB,26.050,2016-09-11,NFL,DET,@,IND,W 39-35,1,1,Sun,0.0,0,1,1,0,0,BadeJo00
Allen Bailey,RDE,27.170,2016-09-11,NFL,KAN,,SDG,W 33-27,1,1,Sun,0.0,2,0,2,1,0,BailAl00
Adairius Barnes,CB,22.134,2016-09-11,NFL,DET,@,IND,W 39-35,1,1,Sun,0.0,1,0,1,0,0,BarnAd01
Anthony Barr,SLB,24.177,2016-09-11,NFL,MIN,@,TEN,W 25-16,1,1,Sun,0.0,1,1,2,0,1,BarrAn00
Connor Barwin,DE,29.332,2016-09-11,NFL,PHI,,CLE,W 29-10,1,1,Sun,1.0,2,0,2,1,1,BarwCo99
Daren Bates,LB,25.289,2016-09-11,NFL,OAK,@,NOR,W 35-34,1,1,Sun,0.0,1,0,1,0,0,BateDa00
Arrelious Benn,WR,28.003,2016-09-11,NFL,JAX,,GNB,L 23-27,1,1,Sun,0.0,1,0,1,0,0,BennAr00
Michael Bennett,LDE,30.303,2016-09-11,NFL,SEA,,MIA,W 12-10,1,1,Sun,1.0,2,4,6,1,3,BennMi99
Nat Berhe,FS,25.067,2016-09-11,NFL,NYG,@,DAL,W 20-19,1,1,Sun,0.0,4,2,6,0,0,BerhNa00
Eric Berry,SS,27.257,2016-09-11,NFL,KAN,,SDG,W 33-27,1,1,Sun,0.0,6,0,6,0,0,BerrEr99
Angelo Blackson,DE,23.302,2016-09-11,NFL,TEN,,MIN,L 16-25,1,1,Sun,0.0,1,1,2,1,0,BlacAn00
Antwon Blake,CB,26.033,2016-09-11,NFL,TEN,,MIN,L 16-25,1,1,Sun,0.0,0,1,1,0,0,BlakAn00
Alfred Blue,RB,25.137,2016-09-11,NFL,HOU,,CHI,W 23-14,1,1,Sun,0.0,2,0,2,0,0,BlueAl00
Brandon Bolden,RB,26.229,2016-09-11,NFL,NWE,@,ARI,W 23-21,1,1,Sun,0.0,1,0,1,0,0,BoldBr00
A.J. Bouye,CB,25.026,2016-09-11,NFL,HOU,,CHI,W 23-14,1,1,Sun,1.0,3,0,3,1,1,BouyA.00
Nigel Bradham,OLB,27.007,2016-09-11,NFL,PHI,,CLE,W 29-10,1,1,Sun,0.0,4,1,5,0,0,BradNi00
Alan Branch,DT,31.257,2016-09-11,NFL,NWE,@,ARI,W 23-21,1,1,Sun,0.0,1,1,2,0,0,BranAl99
Andre Branch,DE,27.059,2016-09-11,NFL,MIA,@,SEA,L 10-12,1,1,Sun,0.0,0,4,4,0,0,BranAn00
Tyvon Branch,DB,29.275,2016-09-11,NFL,ARI,,NWE,L 21-23,1,1,Sun,0.0,7,0,7,0,0,BranTy99
Jay Bromley,DT,24.106,2016-09-11,NFL,NYG,@,DAL,W 20-19,1,1,Sun,0.0,1,1,2,0,0,BromJa00
Anthony Brown,CB,22.271,2016-09-11,NFL,DAL,,NYG,L 19-20,1,1,Sun,0.0,0,1,1,0,0,BrowAn02
Jaron Brown,WR,26.247,2016-09-11,NFL,ARI,,NWE,L 21-23,1,1,Sun,0.0,1,0,1,0,0,BrowJa03
Jatavis Brown,ILB,22.206,2016-09-11,NFL,SDG,@,KAN,L 27-33,1,1,Sun,0.0,1,2,3,0,0,BrowJa05
Malcom Brown,DT,22.222,2016-09-11,NFL,NWE,@,ARI,W 23-21,1,1,Sun,0.0,1,0,1,0,0,BrowMa01
Preston Brown,MIKE,23.320,2016-09-11,NFL,BUF,@,BAL,L 7-13,1,1,Sun,0.0,6,2,8,0,0,BrowPr00
Zach Brown,WILL,26.324,2016-09-11,NFL,BUF,@,BAL,L 7-13,1,1,Sun,0.0,4,4,8,0,0,BrowZa00
Corbin Bryant,NT,28.251,2016-09-11,NFL,BUF,@,BAL,L 7-13,1,1,Sun,0.0,1,2,3,0,0,BryaCo00
Deone Bucannon,ILB,24.012,2016-09-11,NFL,ARI,,NWE,L 21-23,1,1,Sun,0.0,6,0,6,0,0,BucaDe00
Max Bullough,LB,24.213,2016-09-11,NFL,HOU,,CHI,W 23-14,1,1,Sun,0.0,5,0,5,1,0,BullMa00
Morgan Burnett,SS,27.242,2016-09-11,NFL,GNB,@,JAX,W 27-23,1,1,Sun,1.0,8,1,9,1,1,BurnMo99
Rafael Bush,S,29.122,2016-09-11,NFL,DET,@,IND,W 39-35,1,1,Sun,0.0,1,2,3,0,0,BushRa00
Malcolm Butler,LCB,26.193,2016-09-11,NFL,NWE,@,ARI,W 23-21,1,1,Sun,0.0,3,1,4,0,0,ButlMa01
Kevin Byard,S,23.025,2016-09-11,NFL,TEN,,MIN,L 16-25,1,1,Sun,0.0,5,0,5,1,0,ByarKe01
Jairus Byrd,FS,29.340,2016-09-11,NFL,NOR,,OAK,L 34-35,1,1,Sun,0.0,2,2,4,0,0,ByrdJa99
Calais Campbell,DT,30.010,2016-09-11,NFL,ARI,,NWE,L 21-23,1,1,Sun,0.0,2,1,3,0,0,CampCa99
De'Vondre Campbell,LB,23.070,2016-09-11,NFL,ATL,,TAM,L 24-31,1,1,Sun,0.0,4,0,4,1,0,CampDe00
Ibraheim Campbell,SS,24.121,2016-09-11,NFL,CLE,@,PHI,L 10-29,1,1,Sun,0.0,6,0,6,0,1,CampIb00
Don Carey,S,29.210,2016-09-11,NFL,DET,@,IND,W 39-35,1,1,Sun,0.0,0,1,1,0,0,CareDo00
Brandon Carr,CB,30.115,2016-09-11,NFL,DAL,,NYG,L 19-20,1,1,Sun,0.0,2,0,2,0,0,CarrBr99
T.J. Carrie,CB,26.045,2016-09-11,NFL,OAK,@,NOR,W 35-34,1,1,Sun,0.0,1,0,1,0,0,CarrTr00
Nolan Carroll,CB,29.239,2016-09-11,NFL,PHI,,CLE,W 29-10,1,1,Sun,0.0,3,0,3,0,0,CarrNo00
Jurrell Casey,DT,26.281,2016-09-11,NFL,TEN,,MIN,L 16-25,1,1,Sun,0.0,3,1,4,1,2,CaseJu00
Jonathan Casillas,WLB,29.100,2016-09-11,NFL,NYG,@,DAL,W 20-19,1,1,Sun,0.0,7,4,11,0,0,CasiJo99
Kam Chancellor,SS,28.161,2016-09-11,NFL,SEA,,MIA,W 12-10,1,1,Sun,0.0,3,4,7,1,0,ChanKa99
Patrick Chung,S,29.023,2016-09-11,NFL,NWE,@,ARI,W 23-21,1,1,Sun,0.0,3,3,6,0,0,ChunPa99
Barry Church,SS,28.213,2016-09-11,NFL,DAL,,NYG,L 19-20,1,1,Sun,0.0,4,3,7,0,0,ChurBa99
Frank Clark,DE,23.089,2016-09-11,NFL,SEA,,MIA,W 12-10,1,1,Sun,1.0,1,2,3,1,1,ClarFr01
Kenny Clark,DT,20.343,2016-09-11,NFL,GNB,@,JAX,W 27-23,1,1,Sun,0.0,0,1,1,0,0,ClarKe01
Adrian Clayborn,DE,28.067,2016-09-11,NFL,ATL,,TAM,L 24-31,1,1,Sun,0.0,2,0,2,1,2,ClayAd00
Ha Ha Clinton-Dix,FS,23.265,2016-09-11,NFL,GNB,@,JAX,W 27-23,1,1,Sun,0.0,5,0,5,0,0,ClinHa00
Jadeveon Clowney,RDE,23.210,2016-09-11,NFL,HOU,,CHI,W 23-14,1,1,Sun,1.0,3,1,4,2,2,ClowJa00
Trent Cole,OLB,33.342,2016-09-11,NFL,IND,,DET,L 35-39,1,1,Sun,0.0,1,1,2,1,0,ColeTr20
Jamie Collins,LB,26.327,2016-09-11,NFL,NWE,@,ARI,W 23-21,1,1,Sun,1.0,3,1,4,1,1,CollJa00
Landon Collins,SS,22.245,2016-09-11,NFL,NYG,@,DAL,W 20-19,1,1,Sun,0.0,6,0,6,0,0,CollLa00
Chris Conte,S,27.201,2016-09-11,NFL,TAM,@,ATL,W 31-24,1,1,Sun,0.0,7,4,11,0,0,ContCh00
Xavier Cooper,DL,24.286,2016-09-11,NFL,CLE,@,PHI,L 10-29,1,1,Sun,0.0,4,0,4,0,0,CoopXa00
Christian Covington,DT,22.331,2016-09-11,NFL,HOU,,CHI,W 23-14,1,1,Sun,0.0,0,1,1,0,0,CoviCh00
Fletcher Cox,DT,25.273,2016-09-11,NFL,PHI,,CLE,W 29-10,1,1,Sun,1.0,4,0,4,1,2,CoxxFl00
Morgan Cox,LS,30.138,2016-09-11,NFL,BAL,,BUF,W 13-7,1,1,Sun,0.0,1,0,1,0,0,CoxxMo00
Perrish Cox,CB,29.245,2016-09-11,NFL,TEN,,MIN,L 16-25,1,1,Sun,0.0,3,0,3,0,0,CoxxPe99
Jack Crawford,LDE,28.004,2016-09-11,NFL,DAL,,NYG,L 19-20,1,1,Sun,0.0,1,2,3,0,0,CrawJa00
Tyrone Crawford,DT,26.294,2016-09-11,NFL,DAL,,NYG,L 19-20,1,1,Sun,0.0,2,0,2,0,0,CrawTy00
Ken Crawley,DB,23.216,2016-09-11,NFL,NOR,,OAK,L 34-35,1,1,Sun,0.0,4,0,4,0,0,CrawKe02
Antonio Cromartie,RCB,32.149,2016-09-11,NFL,IND,,DET,L 35-39,1,1,Sun,0.0,2,0,2,0,0,CromAn20
Isaiah Crowell,RB,23.247,2016-09-11,NFL,CLE,@,PHI,L 10-29,1,1,Sun,0.0,1,0,1,0,0,CrowIs00
Brian Cushing,MIKE,29.231,2016-09-11,NFL,HOU,,CHI,W 23-14,1,1,Sun,0.0,1,1,2,0,0,CushBr99
Johnathan Cyprien,SS,26.044,2016-09-11,NFL,JAX,,GNB,L 23-27,1,1,Sun,0.0,9,0,9,0,0,CyprJo00
Mike Daniels,DT,27.129,2016-09-11,NFL,GNB,@,JAX,W 27-23,1,1,Sun,0.0,1,0,1,1,1,DaniMi00
Karlos Dansby,LB,34.313,2016-09-11,NFL,CIN,@,NYJ,W 23-22,1,1,Sun,0.0,5,6,11,1,0,DansKa20
Ronald Darby,CB,22.253,2016-09-11,NFL,BUF,@,BAL,L 7-13,1,1,Sun,0.0,7,0,7,0,1,DarbRo00
Lavonte David,WLB,26.232,2016-09-11,NFL,TAM,@,ATL,W 31-24,1,1,Sun,0.0,6,2,8,3,0,DaviLa00
Demario Davis,ILB,27.244,2016-09-11,NFL,CLE,@,PHI,L 10-29,1,1,Sun,0.0,6,1,7,0,0,DaviDe00
Kellen Davis,TE,30.336,2016-09-11,NFL,NYJ,,CIN,L 22-23,1,1,Sun,0.0,0,1,1,0,0,DaviKe01
Tyeler Davison,DT,23.354,2016-09-11,NFL,NOR,,OAK,L 34-35,1,1,Sun,0.0,1,0,1,0,0,DaviTy01
Quintin Demps,SS,31.074,2016-09-11,NFL,HOU,,CHI,W 23-14,1,1,Sun,0.0,3,1,4,0,0,DempQu99
Zak DeOssie,LS,32.110,2016-09-11,NFL,NYG,@,DAL,W 20-19,1,1,Sun,0.0,1,0,1,0,0,DeOsZa99
Quandre Diggs,CB,23.233,2016-09-11,NFL,DET,@,IND,W 39-35,1,1,Sun,0.0,5,1,6,0,0,DiggQu00
Leger Douzable,DE,30.103,2016-09-11,NFL,BUF,@,BAL,L 7-13,1,1,Sun,1.5,1,1,2,1,3,DouzLe00
Carlos Dunlap,LDE,27.196,2016-09-11,NFL,CIN,@,NYJ,W 23-22,1,1,Sun,0.0,4,1,5,0,1,DunlCa99
Justin Durant,LB,30.357,2016-09-11,NFL,DAL,,NYG,L 19-20,1,1,Sun,0.0,2,3,5,0,0,DuraJu99
Nate Ebner,DB,27.272,2016-09-11,NFL,NWE,@,ARI,W 23-21,1,1,Sun,0.0,1,0,1,0,0,EbneNa00
Justin Ellis,NT,25.259,2016-09-11,NFL,OAK,@,NOR,W 35-34,1,1,Sun,0.0,3,0,3,0,0,ElliJu01
Kyle Emanuel,OLB,25.026,2016-09-11,NFL,SDG,@,KAN,L 27-33,1,1,Sun,0.0,2,0,2,0,0,EmanKy00
Gavin Escobar,TE,25.221,2016-09-11,NFL,DAL,,NYG,L 19-20,1,1,Sun,0.0,1,0,1,0,0,EscoGa00
Kyler Fackrell,LB,24.291,2016-09-11,NFL,GNB,@,JAX,W 27-23,1,1,Sun,0.0,1,0,1,0,0,FackKy00
Nick Fairley,DT,28.232,2016-09-11,NFL,NOR,,OAK,L 34-35,1,1,Sun,0.0,2,1,3,0,0,FairNi00
Brandon Flowers,LCB,30.206,2016-09-11,NFL,SDG,@,KAN,L 27-33,1,1,Sun,0.0,8,0,8,2,0,FlowBr99
Marquis Flowers,LB,24.208,2016-09-11,NFL,CIN,@,NYJ,W 23-22,1,1,Sun,0.0,1,0,1,0,0,FlowMa00
Trey Flowers,DL,23.026,2016-09-11,NFL,NWE,@,ARI,W 23-21,1,1,Sun,0.0,0,1,1,0,1,FlowTr00
Leonard Floyd,OLB,24.003,2016-09-11,NFL,CHI,@,HOU,L 14-23,1,1,Sun,0.5,2,4,6,0,1,FloyLe00
Dee Ford,LOLB,25.176,2016-09-11,NFL,KAN,,SDG,W 33-27,1,1,Sun,1.0,4,0,4,1,1,FordDe00
Dante Fowler,LDE,22.039,2016-09-11,NFL,JAX,,GNB,L 23-27,1,1,Sun,0.0,2,1,3,1,0,FowlDa00
Jerrell Freeman,ILB,30.133,2016-09-11,NFL,CHI,@,HOU,L 14-23,1,1,Sun,0.0,9,8,17,1,0,FreeJe00
Phillip Gaines,RCB,25.160,2016-09-11,NFL,KAN,,SDG,W 33-27,1,1,Sun,0.0,4,0,4,0,0,GainPh00
Wallace Gilberry,DE,31.281,2016-09-11,NFL,DET,@,IND,W 39-35,1,1,Sun,0.0,1,0,1,0,0,GilbWa00
Marcus Gilchrist,FS,27.278,2016-09-11,NFL,NYJ,,CIN,L 22-23,1,1,Sun,0.0,2,0,2,1,0,GilcMa00
Stephon Gilmore,CB,25.358,2016-09-11,NFL,BUF,@,BAL,L 7-13,1,1,Sun,0.0,3,2,5,0,0,GilmSt00
Tashaun Gipson,FS,26.035,2016-09-11,NFL,JAX,,GNB,L 23-27,1,1,Sun,0.0,3,0,3,0,0,GipsTa00
Jacoby Glenn,CB,23.038,2016-09-11,NFL,CHI,@,HOU,L 14-23,1,1,Sun,0.0,5,0,5,0,0,GlenJa01
Markus Golden,LB,25.182,2016-09-11,NFL,ARI,,NWE,L 21-23,1,1,Sun,1.0,2,0,2,1,0,GoldMa00
Eddie Goldman,NT,22.249,2016-09-11,NFL,CHI,@,HOU,L 14-23,1,1,Sun,0.5,2,4,6,0,2,GoldEd00
Brandon Graham,DE,28.161,2016-09-11,NFL,PHI,,CLE,W 29-10,1,1,Sun,1.0,2,1,3,1,2,GrahBr99
Corey Graham,S,31.048,2016-09-11,NFL,BUF,@,BAL,L 7-13,1,1,Sun,0.0,3,0,3,0,0,GrahCo99
Dwayne Gratz,CB,26.187,2016-09-11,NFL,JAX,,GNB,L 23-27,1,1,Sun,0.0,1,0,1,0,0,GratDw00
MarQueis Gray,TE,26.309,2016-09-11,NFL,MIA,@,SEA,L 10-12,1,1,Sun,0.0,0,1,1,0,0,GrayMa00
T.J. Green,FS,21.180,2016-09-11,NFL,IND,,DET,L 35-39,1,1,Sun,0.0,1,2,3,0,0,GreeT.00
Everson Griffen,RDE,28.264,2016-09-11,NFL,MIN,@,TEN,W 25-16,1,1,Sun,0.0,3,0,3,0,1,GrifEv99
Jonathan Grimes,RB,26.265,2016-09-11,NFL,HOU,,CHI,W 23-14,1,1,Sun,0.0,1,0,1,0,0,GrimJo01
Kamu Grugier-Hill,LB,22.118,2016-09-11,NFL,PHI,,CLE,W 29-10,1,1,Sun,0.0,1,0,1,1,0,GrugKa00
Letroy Guion,NT,29.082,2016-09-11,NFL,GNB,@,JAX,W 27-23,1,1,Sun,0.0,2,0,2,2,0,GuioLe99
Ladarius Gunter,CB,24.121,2016-09-11,NFL,GNB,@,JAX,W 27-23,1,1,Sun,0.0,2,0,2,0,0,GuntLa00
Lawrence Guy,DE,26.178,2016-09-11,NFL,BAL,,BUF,W 13-7,1,1,Sun,0.0,1,0,1,1,0,GuyxLa00
Winston Guy,S,26.141,2016-09-11,NFL,IND,,DET,L 35-39,1,1,Sun,0.0,2,1,3,0,0,GuyxWi00
Joe Haden,CB,27.150,2016-09-11,NFL,CLE,@,PHI,L 10-29,1,1,Sun,0.0,3,0,3,0,0,HadeJo99
Andre Hal,FS,24.104,2016-09-11,NFL,HOU,,CHI,W 23-14,1,1,Sun,0.0,2,0,2,0,0,HalxAn00
Tamba Hali,OLB,32.313,2016-09-11,NFL,KAN,,SDG,W 33-27,1,1,Sun,0.0,1,0,1,0,0,HaliTa20
Deiondre' Hall,DB,22.103,2016-09-11,NFL,CHI,@,HOU,L 14-23,1,1,Sun,0.0,2,1,3,0,0,HallDe02
Johnathan Hankins,RDT,24.166,2016-09-11,NFL,NYG,@,DAL,W 20-19,1,1,Sun,0.0,2,3,5,0,1,HankJo00
Vernon Hargreaves,CB,21.100,2016-09-11,NFL,TAM,@,ATL,W 31-24,1,1,Sun,0.0,1,1,2,0,0,HargVe00
Duron Harmon,DB,25.231,2016-09-11,NFL,NWE,@,ARI,W 23-21,1,1,Sun,0.0,1,0,1,0,0,HarmDu00
Roman Harper,S,33.275,2016-09-11,NFL,NOR,,OAK,L 34-35,1,1,Sun,0.0,1,0,1,0,0,HarpRo21
David Harris,ILB,32.234,2016-09-11,NFL,NYJ,,CIN,L 22-23,1,1,Sun,0.0,2,2,4,0,0,HarrDa99
De'Vante Harris,DB,23.100,2016-09-11,NFL,NOR,,OAK,L 34-35,1,1,Sun,0.0,3,0,3,0,0,HarrDe04
Demetrius Harris,TE,25.044,2016-09-11,NFL,KAN,,SDG,W 33-27,1,1,Sun,0.0,1,0,1,0,0,HarrDe03
Erik Harris,DB,26.162,2016-09-11,NFL,NOR,,OAK,L 34-35,1,1,Sun,0.0,1,0,1,0,0,HarrEr00
Damon Harrison,LDT,27.287,2016-09-11,NFL,NYG,@,DAL,W 20-19,1,1,Sun,0.0,2,3,5,1,0,HarrDa03
Stephen Hauschka,K,31.074,2016-09-11,NFL,SEA,,MIA,W 12-10,1,1,Sun,0.0,1,0,1,0,0,HausSt00
D.J. Hayden,CB,26.076,2016-09-11,NFL,OAK,@,NOR,W 35-34,1,1,Sun,0.0,4,1,5,0,0,HaydDJ00
Casey Hayward,CB,27.002,2016-09-11,NFL,SDG,@,KAN,L 27-33,1,1,Sun,0.0,2,2,4,0,0,HaywCa00
Jeff Heath,S,25.120,2016-09-11,NFL,DAL,,NYG,L 19-20,1,1,Sun,0.0,1,0,1,0,0,HeatJe00
Ben Heeney,MLB,24.121,2016-09-11,NFL,OAK,@,NOR,W 35-34,1,1,Sun,0.0,3,2,5,0,0,HeenBe00
Erin Henderson,ILB,30.072,2016-09-11,NFL,NYJ,,CIN,L 22-23,1,1,Sun,0.0,1,1,2,0,0,HendEr99
Akiem Hicks,DE,26.300,2016-09-11,NFL,CHI,@,HOU,L 14-23,1,1,Sun,0.0,3,0,3,0,0,HickAk00
Jordan Hicks,MLB,24.076,2016-09-11,NFL,PHI,,CLE,W 29-10,1,1,Sun,0.0,4,0,4,0,0,HickJo00
Dont'a Hightower,LB,26.183,2016-09-11,NFL,NWE,@,ARI,W 23-21,1,1,Sun,0.0,1,0,1,0,1,HighDo01
