Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Sack,Tackle Solo,Tackle Assist,Tackle Tot,Tackle for Loss,QBHits,unique_id
Sam Garnes,SS,29.054,2003-09-04,NFL,NYJ,@,WAS,L 13-16,1,1,Thu,0.0,5,1,6,0,,GarnSa20
Jason Glenn,LB,24.015,2003-09-04,NFL,NYJ,@,WAS,L 13-16,1,1,Thu,0.0,2,1,3,0,,GlenJa20
Jermaine Haley,LDT,30.203,2003-09-04,NFL,WAS,,NYJ,W 16-13,1,1,Thu,0.0,1,1,2,0,,HaleJe20
Victor Hobson,LB,23.213,2003-09-04,NFL,NYJ,@,WAS,L 13-16,1,1,Thu,0.0,1,0,1,0,,HobsVi20
Patrick Johnson,WR,27.025,2003-09-04,NFL,WAS,,NYJ,W 16-13,1,1,Thu,0.0,2,0,2,0,,JohnPa00
Marvin Jones,MLB,31.068,2003-09-04,NFL,NYJ,@,WAS,L 13-16,1,1,Thu,0.0,0,3,3,0,,JoneMa23
Mo Lewis,SLB,33.318,2003-09-04,NFL,NYJ,@,WAS,L 13-16,1,1,Thu,0.0,3,0,3,0,,LewiMo00
Chester McGlockton,DT,33.353,2003-09-04,NFL,NYJ,@,WAS,L 13-16,1,1,Thu,0.0,1,0,1,1,,McGlCh00
Jon McGraw,FS,24.155,2003-09-04,NFL,NYJ,@,WAS,L 13-16,1,1,Thu,0.0,1,0,1,0,,McGrJo21
Ray Mickens,CB,30.243,2003-09-04,NFL,NYJ,@,WAS,L 13-16,1,1,Thu,0.0,1,1,2,0,,MickRa20
Kevin Mitchell,LB,32.246,2003-09-04,NFL,WAS,,NYJ,W 16-13,1,1,Thu,0.0,1,0,1,0,,MitcKe21
Ifeanyi Ohalete,SS,24.105,2003-09-04,NFL,WAS,,NYJ,W 16-13,1,1,Thu,0.0,2,0,2,0,,OhalIf20
Antonio Pierce,LB,24.313,2003-09-04,NFL,WAS,,NYJ,W 16-13,1,1,Thu,0.0,1,0,1,0,,PierAn20
James Reed,DT,26.213,2003-09-04,NFL,NYJ,@,WAS,L 13-16,1,1,Thu,0.0,2,0,2,0,,ReedJa21
Dewayne Robertson,LDT,21.323,2003-09-04,NFL,NYJ,@,WAS,L 13-16,1,1,Thu,0.0,1,1,2,0,,RobeDe20
Jacoby Shepherd,DB,24.004,2003-09-04,NFL,NYJ,@,WAS,L 13-16,1,1,Thu,0.0,1,0,1,0,,ShepJa20
Bruce Smith*,RDE,40.078,2003-09-04,NFL,WAS,,NYJ,W 16-13,1,1,Thu,0.5,1,1,2,0,,SmitBr00
Fred Smoot,RCB,23.045,2003-09-04,NFL,WAS,,NYJ,W 16-13,1,1,Thu,0.0,4,0,4,0,,SmooFr20
Kevin Swayne,WR,28.230,2003-09-04,NFL,NYJ,@,WAS,L 13-16,1,1,Thu,0.0,0,1,1,0,,SwayKe00
Bryan Thomas,DE,24.089,2003-09-04,NFL,NYJ,@,WAS,L 13-16,1,1,Thu,0.0,1,1,2,0,,ThomBr21
Jeremiah Trotter,MLB,26.227,2003-09-04,NFL,WAS,,NYJ,W 16-13,1,1,Thu,0.0,7,0,7,1,,TrotJe00
Regan Upshaw,DE,28.023,2003-09-04,NFL,WAS,,NYJ,W 16-13,1,1,Thu,0.0,1,0,1,1,,UpshRe20
Renaldo Wynn,LDE,29.001,2003-09-04,NFL,WAS,,NYJ,W 16-13,1,1,Thu,0.5,1,1,2,0,,WynnRe20
Peppi Zellner,DE,28.174,2003-09-04,NFL,WAS,,NYJ,W 16-13,1,1,Thu,0.0,0,1,1,0,,ZellPe20
Khalid Abdullah,OLB,24.185,2003-09-07,NFL,CIN,,DEN,L 10-30,1,1,Sun,0.0,0,1,1,0,,AbduKh20
Rabih Abdullah,RB,28.133,2003-09-07,NFL,CHI,@,SFO,L 7-49,1,1,Sun,0.0,1,0,1,0,,AbduRa00
Anthony Adams,DE,23.081,2003-09-07,NFL,SFO,,CHI,W 49-7,1,1,Sun,0.0,2,0,2,0,,AdamAn20
Sam Adams,LDT,30.086,2003-09-07,NFL,BUF,,NWE,W 31-0,1,1,Sun,1.0,1,0,1,1,,AdamSa00
Chidi Ahanotu,DE,32.331,2003-09-07,NFL,SFO,,CHI,W 49-7,1,1,Sun,0.0,1,0,1,0,,AhanCh20
Chris Akins,S,26.282,2003-09-07,NFL,NWE,@,BUF,L 0-31,1,1,Sun,0.0,0,1,1,0,,AkinCh20
Brent Alexander,FS,32.059,2003-09-07,NFL,PIT,,BAL,W 34-15,1,1,Sun,0.0,2,2,4,1,,AlexBr20
Brian Allen,LB,25.159,2003-09-07,NFL,CAR,,JAX,W 24-23,1,1,Sun,0.0,1,0,1,0,,AlleBr21
James Allen,WLB,23.300,2003-09-07,NFL,NOR,@,SEA,L 10-27,1,1,Sun,0.0,6,1,7,0,,AlleJa21
Will Allen,LCB,25.033,2003-09-07,NFL,NYG,,STL,W 23-13,1,1,Sun,0.0,7,0,7,0,,AlleWi20
Ashley Ambrose,RCB,32.355,2003-09-07,NFL,NOR,@,SEA,L 10-27,1,1,Sun,0.0,2,1,3,0,,AmbrAs00
Marques Anderson,S,24.104,2003-09-07,NFL,GNB,,MIN,L 25-30,1,1,Sun,0.0,4,4,8,0,,AndeMa22
Mike Anderson,RB,29.351,2003-09-07,NFL,DEN,@,CIN,W 30-10,1,1,Sun,0.0,1,0,1,0,,AndeMi00
Adam Archuleta,SS,25.284,2003-09-07,NFL,STL,@,NYG,L 13-23,1,1,Sun,1.0,7,1,8,1,,ArchAd20
Brendon Ayanbadejo,LB,27.001,2003-09-07,NFL,MIA,,HOU,L 20-21,1,1,Sun,0.0,0,1,1,0,,AyanBr99
Obafemi Ayanbadejo,FB,28.186,2003-09-07,NFL,MIA,,HOU,L 20-21,1,1,Sun,0.0,0,1,1,0,,AyanOb00
Akin Ayodele,WLB,23.355,2003-09-07,NFL,JAX,@,CAR,L 23-24,1,1,Sun,1.0,8,2,10,1,,AyodAk20
Jerry Azumah,RCB,26.006,2003-09-07,NFL,CHI,@,SFO,L 7-49,1,1,Sun,0.0,4,2,6,0,,AzumJe00
Boss Bailey,SLB,23.328,2003-09-07,NFL,DET,,ARI,W 42-24,1,1,Sun,0.0,3,1,4,1,,BailBo20
Rodney Bailey,DE,23.335,2003-09-07,NFL,PIT,,BAL,W 34-15,1,1,Sun,0.0,1,0,1,0,,BailRo21
Shawn Barber,ROLB,28.236,2003-09-07,NFL,KAN,,SDG,W 27-14,1,1,Sun,0.0,4,2,6,0,,BarbSh20
Nick Barnett,MLB,22.103,2003-09-07,NFL,GNB,,MIN,L 25-30,1,1,Sun,0.0,1,4,5,0,,BarnNi20
David Barrett,RCB,25.259,2003-09-07,NFL,ARI,@,DET,L 24-42,1,1,Sun,0.0,3,1,4,0,,BarrDa22
Micheal Barrow,MLB,33.141,2003-09-07,NFL,NYG,,STL,W 23-13,1,1,Sun,1.5,4,4,8,1,,BarrMi20
Eric Barton,OLB,25.343,2003-09-07,NFL,OAK,@,TEN,L 20-25,1,1,Sun,0.0,8,4,12,0,,BartEr20
Idrees Bashir,FS,24.274,2003-09-07,NFL,IND,@,CLE,W 9-6,1,1,Sun,0.0,5,3,8,0,,BashId20
Fred Baxter,TE,32.085,2003-09-07,NFL,NWE,@,BUF,L 0-31,1,1,Sun,0.0,1,0,1,0,,BaxtFr00
Gary Baxter,FS,24.287,2003-09-07,NFL,BAL,@,PIT,L 15-34,1,1,Sun,0.0,4,1,5,0,,BaxtGa20
Rogers Beckett,SS,26.219,2003-09-07,NFL,CIN,,DEN,L 10-30,1,1,Sun,0.0,4,1,5,0,,BeckRo20
Monty Beisel,LB,25.018,2003-09-07,NFL,KAN,,SDG,W 27-14,1,1,Sun,0.0,2,0,2,0,,BeisMo20
Kendrell Bell,RILB,25.067,2003-09-07,NFL,PIT,,BAL,W 34-15,1,1,Sun,0.0,1,1,2,0,,BellKe20
Jay Bellamy,SS,31.061,2003-09-07,NFL,NOR,@,SEA,L 10-27,1,1,Sun,0.0,7,1,8,0,,BellJa22
Brandon Bennett,HB-K,30.216,2003-09-07,NFL,CIN,,DEN,L 10-30,1,1,Sun,0.0,1,0,1,0,,BennBr00
Kevin Bentley,SLB,23.252,2003-09-07,NFL,CLE,,IND,L 6-9,1,1,Sun,0.0,1,2,3,0,,BentKe20
Eddie Berlin,WR,25.236,2003-09-07,NFL,TEN,,OAK,W 25-20,1,1,Sun,0.0,0,1,1,0,,BerlEd00
Rocky Bernard,DT,24.141,2003-09-07,NFL,SEA,,NOR,W 27-10,1,1,Sun,0.0,0,2,2,0,,BernRo20
Bertrand Berry,RDE,28.023,2003-09-07,NFL,DEN,@,CIN,W 30-10,1,1,Sun,2.0,3,0,3,2,,BerrBe99
Greg Biekert,MLB,34.177,2003-09-07,NFL,MIN,@,GNB,W 30-25,1,1,Sun,0.0,5,0,5,0,,BiekGr20
Derrick Blaylock,RB,24.015,2003-09-07,NFL,KAN,,SDG,W 27-14,1,1,Sun,0.0,1,0,1,0,,BlayDe00
Dre' Bly,RCB,26.108,2003-09-07,NFL,DET,,ARI,W 42-24,1,1,Sun,0.0,6,0,6,0,,BlyxDr00
Leigh Bodden,DB,21.348,2003-09-07,NFL,CLE,,IND,L 6-9,1,1,Sun,0.0,1,0,1,0,,BoddLe20
Marc Boerigter,WR,25.126,2003-09-07,NFL,KAN,,SDG,W 27-14,1,1,Sun,0.0,1,0,1,0,,BoerMa00
Rocky Boiman,LB,23.226,2003-09-07,NFL,TEN,,OAK,W 25-20,1,1,Sun,0.5,1,1,2,0,,BoimRo20
Alfonso Boone,DT,27.239,2003-09-07,NFL,CHI,@,SFO,L 7-49,1,1,Sun,0.0,3,0,3,0,,BoonAl20
Peter Boulware,ROLB,28.263,2003-09-07,NFL,BAL,@,PIT,L 15-34,1,1,Sun,0.0,2,3,5,2,,BoulPe00
Tim Bowens,LDT,30.212,2003-09-07,NFL,MIA,,HOU,L 20-21,1,1,Sun,0.0,3,2,5,0,,BoweTi00
Brant Boyer,LB,32.072,2003-09-07,NFL,CLE,,IND,L 6-9,1,1,Sun,0.0,1,0,1,0,,BoyeBr20
Tony Brackens,LDE,28.255,2003-09-07,NFL,JAX,@,CAR,L 23-24,1,1,Sun,2.0,4,0,4,1,,BracTo00
Gary Brackett,LB,23.107,2003-09-07,NFL,IND,@,CLE,W 9-6,1,1,Sun,0.0,2,0,2,0,,BracGa20
Colin Branch,S,23.189,2003-09-07,NFL,CAR,,JAX,W 24-23,1,1,Sun,0.0,2,0,2,0,,BranCo20
Sam Brandon,FS,24.064,2003-09-07,NFL,DEN,@,CIN,W 30-10,1,1,Sun,0.0,3,1,4,0,,BranSa20
Chad Bratzke,DE,31.357,2003-09-07,NFL,IND,@,CLE,W 9-6,1,1,Sun,0.0,1,0,1,0,,BratCh20
Tyler Brayton,DE,23.291,2003-09-07,NFL,OAK,@,TEN,L 20-25,1,1,Sun,0.0,3,1,4,0,,BrayTy20
Lance Briggs,LB,22.299,2003-09-07,NFL,CHI,@,SFO,L 7-49,1,1,Sun,0.0,1,0,1,0,,BrigLa99
Raheem Brock,LDE,25.089,2003-09-07,NFL,IND,@,CLE,W 9-6,1,1,Sun,0.0,0,2,2,0,,BrocRa20
Keith Brooking,ILB,27.312,2003-09-07,NFL,ATL,@,DAL,W 27-13,1,1,Sun,0.0,3,0,3,0,,BrooKe00
Alex Brown,RDE,24.095,2003-09-07,NFL,CHI,@,SFO,L 7-49,1,1,Sun,0.0,5,2,7,1,,BrowAl20
Chad Brown,OLB,33.057,2003-09-07,NFL,SEA,,NOR,W 27-10,1,1,Sun,0.0,4,1,5,1,,BrowCh04
Courtney Brown,LDE,25.205,2003-09-07,NFL,CLE,,IND,L 6-9,1,1,Sun,1.0,2,0,2,1,,BrowCo22
Eric Brown,SS,28.171,2003-09-07,NFL,HOU,@,MIA,W 21-20,1,1,Sun,0.0,3,1,4,0,,BrowEr21
Fakhir Brown,CB,25.351,2003-09-07,NFL,NOR,@,SEA,L 10-27,1,1,Sun,0.0,1,1,2,0,,BrowFa20
Gilbert Brown,NT,32.197,2003-09-07,NFL,GNB,,MIN,L 25-30,1,1,Sun,0.0,1,0,1,0,,BrowGi20
Josh Brown,K,24.131,2003-09-07,NFL,SEA,,NOR,W 27-10,1,1,Sun,0.0,0,1,1,0,,brownjos01
Mike Brown,FS,25.206,2003-09-07,NFL,CHI,@,SFO,L 7-49,1,1,Sun,0.0,3,2,5,0,,BrowMi99
Ralph Brown,DB,24.356,2003-09-07,NFL,NYG,,STL,W 23-13,1,1,Sun,0.0,7,2,9,0,,BrowRa20
John Browning,LDT,29.342,2003-09-07,NFL,KAN,,SDG,W 27-14,1,1,Sun,0.0,2,0,2,0,,BrowJo24
Tedy Bruschi,ILB,30.090,2003-09-07,NFL,NWE,@,BUF,L 0-31,1,1,Sun,0.0,4,2,6,1,,BrusTe99
Fernando Bryant,LCB,26.165,2003-09-07,NFL,JAX,@,CAR,L 23-24,1,1,Sun,0.0,3,1,4,0,,BryaFe20
Ray Buchanan,LCB,31.343,2003-09-07,NFL,ATL,@,DAL,W 27-13,1,1,Sun,0.0,1,0,1,0,,BuchRa00
Phillip Buchanon,CB,22.353,2003-09-07,NFL,OAK,@,TEN,L 20-25,1,1,Sun,0.0,3,0,3,0,,BuchPh20
Terrell Buckley,CB,32.092,2003-09-07,NFL,MIA,,HOU,L 20-21,1,1,Sun,0.0,0,1,1,0,,BuckTe20
Brentson Buckner,LDT,31.342,2003-09-07,NFL,CAR,,JAX,W 24-23,1,1,Sun,0.0,4,1,5,0,,BuckBr20
Keith Bulluck,RLB,26.156,2003-09-07,NFL,TEN,,OAK,W 25-20,1,1,Sun,0.0,5,0,5,0,,BullKe00
Rob Burnett,DE,36.011,2003-09-07,NFL,MIA,,HOU,L 20-21,1,1,Sun,0.0,0,1,1,0,,BurnRo00
Joe Burns,RB,23.357,2003-09-07,NFL,BUF,,NWE,W 31-0,1,1,Sun,0.0,1,0,1,0,,BurnJo00
Keith Burns,LB,31.114,2003-09-07,NFL,DEN,@,CIN,W 30-10,1,1,Sun,0.0,1,2,3,0,,BurnKe21
Jeff Burris,LCB,31.092,2003-09-07,NFL,CIN,,DEN,L 10-30,1,1,Sun,0.0,3,2,5,0,,BurrJe20
Shane Burton,DT,29.232,2003-09-07,NFL,CAR,,JAX,W 24-23,1,1,Sun,0.0,1,0,1,0,,BurtSh20
Jerametrius Butler,LCB,24.283,2003-09-07,NFL,STL,@,NYG,L 13-23,1,1,Sun,0.0,2,1,3,0,,ButlJe20
Dwaine Carpenter,S,26.307,2003-09-07,NFL,SFO,,CHI,W 49-7,1,1,Sun,0.0,0,1,1,0,,CarpDw20
Keion Carpenter,FS,25.311,2003-09-07,NFL,ATL,@,DAL,W 27-13,1,1,Sun,0.0,3,1,4,0,,CarpKe20
Travis Carroll,LB,24.316,2003-09-07,NFL,NOR,@,SEA,L 10-27,1,1,Sun,0.0,0,1,1,0,,CarrTr20
Andre Carter,RDE,24.118,2003-09-07,NFL,SFO,,CHI,W 49-7,1,1,Sun,1.0,1,1,2,1,,CartAn20
Dale Carter,LCB,33.283,2003-09-07,NFL,NOR,@,SEA,L 10-27,1,1,Sun,0.0,4,0,4,0,,CartDa00
Kerry Carter,RB,22.262,2003-09-07,NFL,SEA,,NOR,W 27-10,1,1,Sun,0.0,1,0,1,0,,CartKe01
Kevin Carter,LDE,29.351,2003-09-07,NFL,TEN,,OAK,W 25-20,1,1,Sun,0.5,0,3,3,0,,CartKe00
Matt Chatham,LB,26.071,2003-09-07,NFL,NWE,@,BUF,L 0-31,1,1,Sun,0.0,1,0,1,0,,ChatMa20
Jesse Chatman,RB,23.350,2003-09-07,NFL,SDG,@,KAN,L 14-27,1,1,Sun,0.0,1,0,1,0,,ChatJe00
Corey Chavous,SS,27.235,2003-09-07,NFL,MIN,@,GNB,W 30-25,1,1,Sun,0.0,5,2,7,0,,ChavCo00
Je'Rod Cherry,S,30.100,2003-09-07,NFL,NWE,@,BUF,L 0-31,1,1,Sun,0.0,1,0,1,0,,CherJe20
Larry Chester,RDT,27.325,2003-09-07,NFL,MIA,,HOU,L 20-21,1,1,Sun,0.0,3,1,4,1,,ChesLa20
Chris Claiborne,WLB,25.043,2003-09-07,NFL,MIN,@,GNB,W 30-25,1,1,Sun,1.0,8,1,9,1,,ClaiCh20
Danny Clark,LB,26.121,2003-09-07,NFL,JAX,@,CAR,L 23-24,1,1,Sun,0.0,1,0,1,0,,ClarDa21
Ryan Clark,S,23.330,2003-09-07,NFL,NYG,,STL,W 23-13,1,1,Sun,0.0,0,1,1,0,,ClarRy20
Nate Clements,RCB,23.269,2003-09-07,NFL,BUF,,NWE,W 31-0,1,1,Sun,0.0,2,0,2,0,,ClemNa99
Charlie Clemons,ROLB,31.065,2003-09-07,NFL,HOU,@,MIA,W 21-20,1,1,Sun,0.0,1,0,1,0,,ClemCh22
Duane Clemons,DE,29.107,2003-09-07,NFL,CIN,,DEN,L 10-30,1,1,Sun,1.0,5,0,5,1,,ClemDu20
Rich Coady,S,27.224,2003-09-07,NFL,STL,@,NYG,L 13-23,1,1,Sun,0.0,2,0,2,0,,CoadRi21
Dexter Coakley,WLB,30.322,2003-09-07,NFL,DAL,,ATL,L 13-27,1,1,Sun,0.0,4,4,8,0,,CoakDe00
Sherrod Coates,LB,24.259,2003-09-07,NFL,CLE,,IND,L 6-9,1,1,Sun,0.0,0,1,1,0,,CoatSh20
Tay Cody,CB,25.336,2003-09-07,NFL,SDG,@,KAN,L 14-27,1,1,Sun,0.0,2,1,3,0,,CodyTa20
Kenyon Coleman,DE,24.150,2003-09-07,NFL,DAL,,ATL,L 13-27,1,1,Sun,0.0,1,1,2,0,,ColeKe20
Marcus Coleman,RCB,29.106,2003-09-07,NFL,HOU,@,MIA,W 21-20,1,1,Sun,0.0,2,0,2,0,,ColeMa20
Roderick Coleman,DT,27.022,2003-09-07,NFL,OAK,@,TEN,L 20-25,1,1,Sun,1.0,1,0,1,0,,ColeRo99
Rosevelt Colvin,OLB,26.002,2003-09-07,NFL,NWE,@,BUF,L 0-31,1,1,Sun,1.0,2,2,4,1,,ColvRo20
Chris Cooper,DT,26.192,2003-09-07,NFL,OAK,@,TEN,L 20-25,1,1,Sun,0.0,1,0,1,1,,CoopCh20
Jarrod Cooper,CB,25.160,2003-09-07,NFL,CAR,,JAX,W 24-23,1,1,Sun,0.0,1,0,1,0,,CoopJa20
Stephen Cooper,LB,24.080,2003-09-07,NFL,SDG,@,KAN,L 14-27,1,1,Sun,0.0,1,0,1,0,,CoopSt20
Terry Cousin,LCB,28.180,2003-09-07,NFL,CAR,,JAX,W 24-23,1,1,Sun,0.0,3,0,3,0,,CousTe20
Jason Craft,RCB,27.206,2003-09-07,NFL,JAX,@,CAR,L 23-24,1,1,Sun,0.0,4,2,6,0,,CrafJa20
Chris Crocker,DB,23.182,2003-09-07,NFL,CLE,,IND,L 6-9,1,1,Sun,0.0,2,0,2,0,,CrocCh20
Henri Crockett,SLB,28.314,2003-09-07,NFL,MIN,@,GNB,W 30-25,1,1,Sun,0.0,2,0,2,1,,CrocHe20
Clifton Crosby,DB,28.355,2003-09-07,NFL,IND,@,CLE,W 9-6,1,1,Sun,0.0,2,0,2,0,,CrosCl21
Donte Curry,LB,25.047,2003-09-07,NFL,DET,,ARI,W 42-24,1,1,Sun,0.0,1,0,1,0,,CurrDo21
Ronald Curry,WR,24.102,2003-09-07,NFL,OAK,@,TEN,L 20-25,1,1,Sun,0.0,1,0,1,0,,CurrRo01
Phillip Daniels,LDE,30.187,2003-09-07,NFL,CHI,@,SFO,L 7-49,1,1,Sun,0.0,3,0,3,0,,DaniPh20
Jean-Phillipe Darche,LS,28.191,2003-09-07,NFL,SEA,,NOR,W 27-10,1,1,Sun,0.0,2,0,2,0,,DarcJe20
Donovin Darius,SS,28.026,2003-09-07,NFL,JAX,@,CAR,L 23-24,1,1,Sun,0.0,3,0,3,0,,DariDo20
James Darling,LB,28.252,2003-09-07,NFL,ARI,@,DET,L 24-42,1,1,Sun,0.0,3,0,3,0,,DarlJa20
Andra Davis,WR,24.258,2003-09-07,NFL,CLE,,IND,L 6-9,1,1,Sun,0.0,8,0,8,0,,DaviAn20
Russell Davis,RDT,28.163,2003-09-07,NFL,ARI,@,DET,L 24-42,1,1,Sun,0.0,3,0,3,0,,DaviRu20
Sammy Davis,RCB,23.152,2003-09-07,NFL,SDG,@,KAN,L 14-27,1,1,Sun,0.0,3,0,3,0,,DaviSa21
Will Demps,S,23.304,2003-09-07,NFL,BAL,@,PIT,L 15-34,1,1,Sun,0.0,2,2,4,0,,DempWi20
Ryan Denney,LDE,26.084,2003-09-07,NFL,BUF,,NWE,W 31-0,1,1,Sun,0.0,1,1,2,0,,DennRy20
Jared DeVries,DE,27.088,2003-09-07,NFL,DET,,ARI,W 42-24,1,1,Sun,1.0,1,0,1,0,,DeVrJa20
Na'il Diggs,WLB,25.061,2003-09-07,NFL,GNB,,MIN,L 25-30,1,1,Sun,0.0,8,0,8,1,,DiggNa20
Adrian Dingle,DE,26.074,2003-09-07,NFL,SDG,@,KAN,L 14-27,1,1,Sun,2.0,5,1,6,4,,DingAd20
Tony Dixon,S,24.081,2003-09-07,NFL,DAL,,ATL,L 13-27,1,1,Sun,0.0,2,0,2,0,,DixoTo20
Jason Doering,DB,25.138,2003-09-07,NFL,IND,@,CLE,W 9-6,1,1,Sun,0.0,1,0,1,0,,DoerJa20
Anthony Dorsett,S,29.358,2003-09-07,NFL,OAK,@,TEN,L 20-25,1,1,Sun,0.0,3,2,5,0,,DorsAn20
Mike Doss,SS,22.167,2003-09-07,NFL,IND,@,CLE,W 9-6,1,1,Sun,0.0,7,3,10,1,,DossMi20
Hugh Douglas,RDE,32.015,2003-09-07,NFL,JAX,@,CAR,L 23-24,1,1,Sun,1.0,5,0,5,1,,DougHu00
Marques Douglas,RDE,26.186,2003-09-07,NFL,BAL,@,PIT,L 15-34,1,1,Sun,0.0,4,2,6,1,,DougMa20
Eric Downing,DT,24.356,2003-09-07,NFL,KAN,,SDG,W 27-14,1,1,Sun,0.0,0,1,1,0,,DownEr20
Chris Draft,ILB,27.193,2003-09-07,NFL,ATL,@,DAL,W 27-13,1,1,Sun,0.0,3,0,3,0,,DrafCh20
Reuben Droughns,RB,25.017,2003-09-07,NFL,DEN,@,CIN,W 30-10,1,1,Sun,0.0,0,2,2,0,,DrouRe00
Eddie Drummond,WR,23.148,2003-09-07,NFL,DET,,ARI,W 42-24,1,1,Sun,0.0,1,0,1,0,,DrumEd00
Jamie Duncan,LB,28.049,2003-09-07,NFL,STL,@,NYG,L 13-23,1,1,Sun,0.0,2,0,2,0,,DuncJa20
Andre Dyson,LCB,24.105,2003-09-07,NFL,TEN,,OAK,W 25-20,1,1,Sun,0.0,1,1,2,0,,DysoAn20
Chris Edmonds,FB,25.249,2003-09-07,NFL,CIN,,DEN,L 10-30,1,1,Sun,0.0,0,1,1,0,,EdmoCh20
Antuan Edwards,SS,26.104,2003-09-07,NFL,GNB,,MIN,L 25-30,1,1,Sun,0.0,7,1,8,0,,EdwaAn21
Donnie Edwards,ROLB,30.154,2003-09-07,NFL,SDG,@,KAN,L 14-27,1,1,Sun,0.0,8,0,8,0,,EdwaDo20
Mario Edwards,RCB,27.280,2003-09-07,NFL,DAL,,ATL,L 13-27,1,1,Sun,0.0,3,0,3,0,,EdwaMa20
Ebenezer Ekuban,RDE,27.101,2003-09-07,NFL,DAL,,ATL,L 13-27,1,1,Sun,0.0,0,1,1,0,,EkubEb20
Aaron Elling,K,25.099,2003-09-07,NFL,MIN,@,GNB,W 30-25,1,1,Sun,0.0,1,0,1,0,,ellinaar01
Greg Ellis,LDE,28.024,2003-09-07,NFL,DAL,,ATL,L 13-27,1,1,Sun,0.0,5,1,6,1,,ElliGr20
John Engelberger,LDE,26.324,2003-09-07,NFL,SFO,,CHI,W 49-7,1,1,Sun,0.5,0,1,1,0,,EngeJo20
Troy Evans,LB,25.278,2003-09-07,NFL,HOU,@,MIA,W 21-20,1,1,Sun,0.0,1,0,1,0,,EvanTr20
James Farrior,LILB,28.244,2003-09-07,NFL,PIT,,BAL,W 34-15,1,1,Sun,0.0,7,7,14,1,,FarrJa99
Jimmy Farris,WR,25.147,2003-09-07,NFL,ATL,@,DAL,W 27-13,1,1,Sun,0.0,1,0,1,0,,FarrJi00
Mario Fatafehi,DT,24.223,2003-09-07,NFL,DEN,@,CIN,W 30-10,1,1,Sun,0.0,1,0,1,0,,FataMa20
Greg Favors,SLB,28.342,2003-09-07,NFL,CAR,,JAX,W 24-23,1,1,Sun,0.0,3,1,4,0,,FavoGr20
James Fenderson,RB,26.318,2003-09-07,NFL,NOR,@,SEA,L 10-27,1,1,Sun,0.0,2,0,2,0,,FendJa00
Nick Ferguson,S,28.284,2003-09-07,NFL,DEN,@,CIN,W 30-10,1,1,Sun,0.0,1,1,2,0,,FergNi20
Jim Finn,FB,26.272,2003-09-07,NFL,NYG,,STL,W 23-13,1,1,Sun,0.0,2,0,2,0,,FinnJi00
Bryce Fisher,DE,26.118,2003-09-07,NFL,STL,@,NYG,L 13-23,1,1,Sun,0.0,1,0,1,0,,FishBr20
Levar Fisher,RLB,24.067,2003-09-07,NFL,ARI,@,DET,L 24-42,1,1,Sun,0.0,4,0,4,0,,FishLe20
Tony Fisher,RB,23.330,2003-09-07,NFL,GNB,,MIN,L 25-30,1,1,Sun,0.0,1,0,1,0,,FishTo00
Travis Fisher,RCB,23.360,2003-09-07,NFL,STL,@,NYG,L 13-23,1,1,Sun,0.0,2,3,5,0,,FishTr20
