Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Kick Ret,Kick Ret Yds,Kick Ret YPA,Kick Ret TD,unique_id
Nate Jacquet,WR,26.007,2001-09-09,NFL,MIN,,CAR,L 13-24,1,1,Sun,5,93,18.60,0,JacqNa00
Ronney Jenkins,RB/K,24.107,2001-09-09,NFL,SDG,,WAS,W 30-3,1,1,Sun,1,14,14.00,0,JenkRo00
Curtis Keaton,HB-K,24.326,2001-09-09,NFL,CIN,,NWE,W 23-17,1,1,Sun,3,109,36.33,0,KeatCu00
Andre King,WR,27.287,2001-09-09,NFL,CLE,,SEA,L 6-9,1,1,Sun,1,21,21.00,0,KingAn00
Brian Kozlowski,TE,30.340,2001-09-09,NFL,ATL,@,SFO,L 13-16,1,1,Sun,1,7,7.00,0,KozlBr00
Jermaine Lewis,WR,26.328,2001-09-09,NFL,BAL,,CHI,W 17-6,1,1,Sun,3,70,23.33,0,LewiJe00
Jonas Lewis,RB,24.256,2001-09-09,NFL,SFO,,ATL,W 16-13,1,1,Sun,2,32,16.00,0,LewiJo00
Michael Lewis,WR,29.299,2001-09-09,NFL,NOR,@,BUF,W 24-6,1,1,Sun,2,55,27.50,0,LewiMi00
Brock Marion,FS,31.090,2001-09-09,NFL,MIA,@,TEN,W 31-23,1,1,Sun,4,130,32.50,0,MariBr00
Derrick Mason,WR,27.235,2001-09-09,NFL,TEN,,MIA,L 23-31,1,1,Sun,2,41,20.50,0,MasoDe00
Deuce McAllister,RB,22.256,2001-09-09,NFL,NOR,@,BUF,W 24-6,1,1,Sun,1,13,13.00,0,McAlDe00
Justin McCareins,WR,22.282,2001-09-09,NFL,TEN,,MIA,L 23-31,1,1,Sun,1,18,18.00,0,McCaJu00
Glyn Milburn,KR/W,30.202,2001-09-09,NFL,CHI,@,BAL,L 6-17,1,1,Sun,1,29,29.00,0,MilbGl00
Brian Mitchell,RB/K,33.022,2001-09-09,NFL,PHI,,STL,L 17-20,1,1,Sun,3,87,29.00,0,MitcBr00
Chad Morton,RB-K,24.158,2001-09-09,NFL,NYJ,,IND,L 24-45,1,1,Sun,4,69,17.25,0,MortCh00
J.R. Redmond,RB,23.346,2001-09-09,NFL,NWE,@,CIN,L 17-23,1,1,Sun,2,57,28.50,0,RedmJ.00
Dominic Rhodes,RB,22.235,2001-09-09,NFL,IND,@,NYJ,W 45-24,1,1,Sun,2,49,24.50,0,RhodDo00
Charlie Rogers,RB,25.082,2001-09-09,NFL,SEA,@,CLE,W 9-6,1,1,Sun,3,93,31.00,0,RogeCh00
Allen Rossum,CB/K,25.322,2001-09-09,NFL,GNB,,DET,W 28-6,1,1,Sun,3,62,20.67,0,RossAl99
O.J. Santiago,TE,27.189,2001-09-09,NFL,CLE,,SEA,L 6-9,1,1,Sun,1,-4,-4.00,0,SantO.00
Steve Smith,WR,22.120,2001-09-09,NFL,CAR,@,MIN,W 24-13,1,1,Sun,3,134,44.67,1,SmitSt01
Vinny Sutherland,WR/K,23.140,2001-09-09,NFL,SFO,,ATL,W 16-13,1,1,Sun,2,45,22.50,0,SuthVi00
Reggie Swinton,WR,26.047,2001-09-09,NFL,DAL,,TAM,L 6-10,1,1,Sun,3,131,43.67,0,SwinRe00
James Thrash,WR,26.134,2001-09-09,NFL,PHI,,STL,L 17-20,1,1,Sun,1,27,27.00,0,ThraJa00
Darrick Vaughn,CB,22.342,2001-09-09,NFL,ATL,@,SFO,L 13-16,1,1,Sun,3,51,17.00,0,VaugDa20
Jamel White,RB,24.210,2001-09-09,NFL,CLE,,SEA,L 6-9,1,1,Sun,1,11,11.00,0,WhitJa00
Terrence Wilkins,WR,26.042,2001-09-09,NFL,IND,@,NYJ,W 45-24,1,1,Sun,2,59,29.50,0,WilkTe00
Karl Williams,WR,30.152,2001-09-09,NFL,TAM,@,DAL,W 10-6,1,1,Sun,1,13,13.00,0,WillKa00
Ron Dixon,WR,25.105,2001-09-10,NFL,NYG,@,DEN,L 20-31,1,1,Mon,4,89,22.25,0,DixoRo00
Olandis Gary,RB,26.115,2001-09-10,NFL,DEN,,NYG,W 31-20,1,1,Mon,1,18,18.00,0,GaryOl00
Kevin Kasper,WR,23.261,2001-09-10,NFL,DEN,,NYG,W 31-20,1,1,Mon,1,29,29.00,0,KaspKe00
Jerry Azumah,CB,24.022,2001-09-23,NFL,CHI,,MIN,W 17-10,2,2,Sun,1,17,17.00,0,AzumJe00
Eddie Berlin,WR,23.252,2001-09-23,NFL,TEN,@,JAX,L 6-13,2,2,Sun,1,32,32.00,0,BerlEd00
Jason Brookins,RB,25.261,2001-09-23,NFL,BAL,@,CIN,L 10-21,2,2,Sun,1,23,23.00,0,BrooJa01
Isaac Byrd,WR,26.311,2001-09-23,NFL,CAR,@,ATL,L 16-24,2,2,Sun,2,46,23.00,0,ByrdIs00
Trung Canidate,RB,24.204,2001-09-23,NFL,STL,@,SFO,W 30-26,2,2,Sun,2,55,27.50,0,CaniTr00
Nate Clements,CB,21.285,2001-09-23,NFL,BUF,@,IND,L 26-42,2,2,Sun,3,64,21.33,0,ClemNa99
Ron Dixon,WR,25.118,2001-09-23,NFL,NYG,@,KAN,W 13-3,2,2,Sun,1,23,23.00,0,DixoRo00
Tony Driver,S,24.050,2001-09-23,NFL,BUF,@,IND,L 26-42,2,2,Sun,4,79,19.75,0,DrivTo20
David Dunn,WR,29.105,2001-09-23,NFL,OAK,@,MIA,L 15-18,2,2,Sun,3,63,21.00,0,DunnDa00
Kevin Faulk,RB,25.110,2001-09-23,NFL,NWE,,NYJ,L 3-10,2,2,Sun,2,50,25.00,0,FaulKe00
Ben Gay,RB,21.207,2001-09-23,NFL,CLE,,DET,W 24-14,2,2,Sun,2,39,19.50,0,GayxBe00
Damon Gibson,WR/K,26.210,2001-09-23,NFL,JAX,,TEN,W 13-6,2,2,Sun,2,47,23.50,0,GibsDa00
Dante Hall,WR,23.022,2001-09-23,NFL,KAN,,NYG,L 3-13,2,2,Sun,2,42,21.00,0,HallDa00
Corey Harris,SS,31.333,2001-09-23,NFL,BAL,@,CIN,L 10-21,2,2,Sun,1,22,22.00,0,HarrCo20
Desmond Howard,WR,31.131,2001-09-23,NFL,DET,@,CLE,L 14-24,2,2,Sun,5,128,25.60,0,HowaDe00
MarTay Jenkins,WR,26.207,2001-09-23,NFL,ARI,,DEN,L 17-38,1,2,Sun,7,173,24.71,0,JenkMa00
Ronney Jenkins,RB/K,24.121,2001-09-23,NFL,SDG,@,DAL,W 32-21,2,2,Sun,3,86,28.67,0,JenkRo00
Patrick Johnson,WR,25.044,2001-09-23,NFL,BAL,@,CIN,L 10-21,2,2,Sun,2,39,19.50,0,JohnPa00
Kevin Kasper,WR,23.274,2001-09-23,NFL,DEN,@,ARI,W 38-17,2,2,Sun,2,53,26.50,0,KaspKe00
Curtis Keaton,HB-K,24.340,2001-09-23,NFL,CIN,,BAL,W 21-10,2,2,Sun,3,90,30.00,0,KeatCu00
Brock Marion,FS,31.104,2001-09-23,NFL,MIA,,OAK,W 18-15,2,2,Sun,4,59,14.75,0,MariBr00
Derrick Mason,WR,27.249,2001-09-23,NFL,TEN,@,JAX,L 6-13,2,2,Sun,1,14,14.00,0,MasoDe00
Justin McCareins,WR,22.296,2001-09-23,NFL,TEN,@,JAX,L 6-13,2,2,Sun,2,31,15.50,0,McCaJu00
Glyn Milburn,KR/W,30.216,2001-09-23,NFL,CHI,,MIN,W 17-10,2,2,Sun,2,45,22.50,0,MilbGl00
Brian Mitchell,RB/K,33.036,2001-09-23,NFL,PHI,@,SEA,W 27-3,2,2,Sun,1,19,19.00,0,MitcBr00
Don Morgan,SS,26.005,2001-09-23,NFL,MIN,@,CHI,L 10-17,2,2,Sun,1,16,16.00,0,MorgDo20
Chad Morton,RB-K,24.172,2001-09-23,NFL,NYJ,@,NWE,W 10-3,2,2,Sun,2,63,31.50,0,MortCh00
Yo Murphy,WR,28.135,2001-09-23,NFL,STL,@,SFO,W 30-26,2,2,Sun,1,23,23.00,0,MurpYo00
Charlie Rogers,RB,25.096,2001-09-23,NFL,SEA,,PHI,L 3-27,2,2,Sun,5,94,18.80,0,RogeCh00
Steve Smith,WR,22.134,2001-09-23,NFL,CAR,@,ATL,L 16-24,2,2,Sun,2,41,20.50,0,SmitSt01
Vinny Sutherland,WR/K,23.154,2001-09-23,NFL,SFO,,STL,L 26-30,2,2,Sun,5,122,24.40,0,SuthVi00
Reggie Swinton,WR,26.061,2001-09-23,NFL,DAL,,SDG,L 21-32,2,2,Sun,5,127,25.40,0,SwinRe00
Darrick Vaughn,CB,22.356,2001-09-23,NFL,ATL,,CAR,W 24-16,2,2,Sun,4,100,25.00,0,VaugDa20
Troy Walters,WR,24.282,2001-09-23,NFL,MIN,@,CHI,L 10-17,2,2,Sun,3,78,26.00,0,WaltTr00
Jamel White,RB,24.224,2001-09-23,NFL,CLE,,DET,W 24-14,2,2,Sun,1,22,22.00,0,WhitJa00
Terrence Wilkins,WR,26.056,2001-09-23,NFL,IND,,BUF,W 42-26,2,2,Sun,4,97,24.25,0,WilkTe00
Cedrick Wilson,WR,22.280,2001-09-23,NFL,SFO,,STL,L 26-30,2,2,Sun,1,34,34.00,0,WilsCe00
Michael Bates,RB,31.279,2001-09-24,NFL,WAS,@,GNB,L 0-37,2,2,Mon,6,167,27.83,0,BateMi00
Rondell Mealey,RB,24.212,2001-09-24,NFL,GNB,,WAS,W 37-0,2,2,Mon,1,12,12.00,0,MealRo00
Derrius Thompson,WR,24.081,2001-09-24,NFL,WAS,@,GNB,L 0-37,2,2,Mon,2,17,8.50,0,ThomDe00
Tom Ackerman,C/G,29.024,2001-09-30,NFL,NOR,@,NYG,L 13-21,2,3,Sun,1,11,11.00,0,AckeTo20
Michael Bates,RB,31.285,2001-09-30,NFL,WAS,,KAN,L 13-45,3,3,Sun,5,143,28.60,0,BateMi00
Avion Black,WR,24.159,2001-09-30,NFL,BUF,,PIT,L 3-20,3,3,Sun,1,20,20.00,0,BlacAv00
Troy Brown,WR,30.090,2001-09-30,NFL,NWE,,IND,W 44-13,3,3,Sun,1,13,13.00,0,BrowTr00
Isaac Byrd,WR,26.318,2001-09-30,NFL,CAR,,GNB,L 7-28,3,3,Sun,1,19,19.00,0,ByrdIs00
Dan Campbell,TE,25.170,2001-09-30,NFL,NYG,,NOR,W 21-13,3,3,Sun,1,0,0.00,0,CampDa00
Trung Canidate,RB,24.211,2001-09-30,NFL,STL,,MIA,W 42-10,3,3,Sun,3,73,24.33,0,CaniTr00
Ki-Jana Carter,RB,28.018,2001-09-30,NFL,WAS,,KAN,L 13-45,3,3,Sun,2,21,10.50,0,CartKi00
Chris Chambers,WR,23.049,2001-09-30,NFL,MIA,@,STL,L 10-42,3,3,Sun,2,69,34.50,0,ChamCh00
Nate Clements,CB,21.292,2001-09-30,NFL,BUF,,PIT,L 3-20,3,3,Sun,2,43,21.50,0,ClemNa99
Ron Dixon,WR,25.125,2001-09-30,NFL,NYG,,NOR,W 21-13,3,3,Sun,2,48,24.00,0,DixoRo00
David Dunn,WR,29.112,2001-09-30,NFL,OAK,,SEA,W 38-14,3,3,Sun,3,44,14.67,0,DunnDa00
Marc Edwards,FB,26.317,2001-09-30,NFL,NWE,,IND,W 44-13,3,3,Sun,1,23,23.00,0,EdwaMa00
Troy Edwards,WR,24.176,2001-09-30,NFL,PIT,@,BUF,W 20-3,2,3,Sun,1,12,12.00,0,EdwaTr00
Kevin Faulk,RB,25.117,2001-09-30,NFL,NWE,,IND,W 44-13,3,3,Sun,1,25,25.00,0,FaulKe00
Ben Gay,RB,21.214,2001-09-30,NFL,CLE,@,JAX,W 23-14,3,3,Sun,2,27,13.50,0,GayxBe00
Damon Gibson,WR/K,26.217,2001-09-30,NFL,JAX,,CLE,L 14-23,3,3,Sun,5,90,18.00,0,GibsDa00
Dante Hall,WR,23.029,2001-09-30,NFL,KAN,@,WAS,W 45-13,3,3,Sun,3,68,22.67,0,HallDa00
Richard Huntley,RB,29.012,2001-09-30,NFL,CAR,,GNB,L 7-28,3,3,Sun,1,20,20.00,0,HuntRi00
MarTay Jenkins,WR,26.214,2001-09-30,NFL,ARI,,ATL,L 14-34,2,3,Sun,4,78,19.50,0,JenkMa00
Ronney Jenkins,RB/K,24.128,2001-09-30,NFL,SDG,,CIN,W 28-14,3,3,Sun,2,58,29.00,0,JenkRo00
Kevin Kasper,WR,23.281,2001-09-30,NFL,DEN,,BAL,L 13-20,3,3,Sun,5,165,33.00,0,KaspKe00
Curtis Keaton,HB-K,24.347,2001-09-30,NFL,CIN,@,SDG,L 14-28,3,3,Sun,3,66,22.00,0,KeatCu00
Jermaine Lewis,WR/R,26.349,2001-09-30,NFL,BAL,@,DEN,W 20-13,3,3,Sun,3,55,18.33,0,LewiJe00
Michael Lewis,WR,29.320,2001-09-30,NFL,NOR,@,NYG,L 13-21,2,3,Sun,2,82,41.00,0,LewiMi00
Brock Marion,FS,31.111,2001-09-30,NFL,MIA,@,STL,L 10-42,3,3,Sun,4,95,23.75,0,MariBr00
Fred McAfee,RB,33.102,2001-09-30,NFL,NOR,@,NYG,L 13-21,2,3,Sun,1,22,22.00,0,McAfFr00
Rondell Mealey,RB,24.218,2001-09-30,NFL,GNB,@,CAR,W 28-7,3,3,Sun,1,24,24.00,0,MealRo00
Brian Mitchell,RB/K,33.043,2001-09-30,NFL,PHI,,DAL,W 40-18,3,3,Sun,3,69,23.00,0,MitcBr00
Chukie Nwokorie,DE,26.082,2001-09-30,NFL,IND,@,NWE,L 13-44,3,3,Sun,1,6,6.00,0,NwokCh20
Jerome Pathon,WR,25.288,2001-09-30,NFL,IND,@,NWE,L 13-44,3,3,Sun,1,13,13.00,0,PathJe00
Charlie Rogers,RB,25.103,2001-09-30,NFL,SEA,@,OAK,L 14-38,3,3,Sun,5,75,15.00,0,RogeCh00
Dwight Smith,CB,23.048,2001-09-30,NFL,TAM,@,MIN,L 16-20,2,3,Sun,5,126,25.20,0,SmitDw20
Steve Smith,WR,22.141,2001-09-30,NFL,CAR,,GNB,L 7-28,3,3,Sun,4,71,17.75,0,SmitSt01
Paul Spicer,RDE,26.043,2001-09-30,NFL,JAX,,CLE,L 14-23,3,3,Sun,1,8,8.00,0,SpicPa20
Reggie Swinton,WR,26.068,2001-09-30,NFL,DAL,@,PHI,L 18-40,3,3,Sun,5,105,21.00,0,SwinRe00
Darrick Vaughn,CB,22.363,2001-09-30,NFL,ATL,@,ARI,W 34-14,3,3,Sun,1,20,20.00,0,VaugDa20
Troy Walters,WR,24.289,2001-09-30,NFL,MIN,,TAM,W 20-16,3,3,Sun,2,42,21.00,0,WaltTr00
Jamel White,RB,24.231,2001-09-30,NFL,CLE,@,JAX,W 23-14,3,3,Sun,1,19,19.00,0,WhitJa00
Michael Wiley,RB,23.268,2001-09-30,NFL,DAL,@,PHI,L 18-40,3,3,Sun,1,17,17.00,0,WileMi00
Terrence Wilkins,WR,26.063,2001-09-30,NFL,IND,@,NWE,L 13-44,3,3,Sun,5,104,20.80,0,WilkTe00
Laveranues Coles,WR,23.276,2001-10-01,NFL,NYJ,,SFO,L 17-19,3,3,Mon,3,87,29.00,0,ColeLa00
Chad Morton,RB-K,24.180,2001-10-01,NFL,NYJ,,SFO,L 17-19,3,3,Mon,2,31,15.50,0,MortCh00
Vinny Sutherland,WR-K,23.162,2001-10-01,NFL,SFO,@,NYJ,W 19-17,3,3,Mon,3,115,38.33,0,SuthVi00
Michael Bates,RB,31.292,2001-10-07,NFL,WAS,@,NYG,L 9-23,4,4,Sun,3,92,30.67,0,BateMi00
Avion Black,WR,24.166,2001-10-07,NFL,BUF,,NYJ,L 36-42,4,4,Sun,3,48,16.00,0,BlacAv00
Ki-Jana Carter,RB,28.025,2001-10-07,NFL,WAS,@,NYG,L 9-23,4,4,Sun,3,67,22.33,0,CartKi00
Chris Chambers,WR,23.056,2001-10-07,NFL,MIA,,NWE,W 30-10,4,4,Sun,3,67,22.33,0,ChamCh00
Nate Clements,CB,21.299,2001-10-07,NFL,BUF,,NYJ,L 36-42,4,4,Sun,3,65,21.67,0,ClemNa99
Chris Cole,WR,23.329,2001-10-07,NFL,DEN,,KAN,W 20-6,4,4,Sun,2,44,22.00,0,ColeCh00
Chris Coleman,WR,24.152,2001-10-07,NFL,TEN,@,BAL,L 7-26,3,4,Sun,6,136,22.67,0,ColeCh01
Laveranues Coles,WR,23.282,2001-10-07,NFL,NYJ,@,BUF,W 42-36,4,4,Sun,3,67,22.33,0,ColeLa00
Ron Dixon,WR,25.132,2001-10-07,NFL,NYG,,WAS,W 23-9,4,4,Sun,2,32,16.00,0,DixoRo00
David Dunn,WR,29.119,2001-10-07,NFL,OAK,,DAL,W 28-21,4,4,Sun,3,60,20.00,0,DunnDa00
Troy Edwards,WR,24.183,2001-10-07,NFL,PIT,,CIN,W 16-7,3,4,Sun,1,21,21.00,0,EdwaTr00
Kevin Faulk,RB,25.124,2001-10-07,NFL,NWE,@,MIA,L 10-30,4,4,Sun,2,42,21.00,0,FaulKe00
Ben Gay,RB,21.221,2001-10-07,NFL,CLE,,SDG,W 20-16,4,4,Sun,2,67,33.50,0,GayxBe00
Damon Gibson,WR/K,26.224,2001-10-07,NFL,JAX,@,SEA,L 15-24,4,4,Sun,4,79,19.75,0,GibsDa00
Dante Hall,WR,23.036,2001-10-07,NFL,KAN,@,DEN,L 6-20,4,4,Sun,3,61,20.33,0,HallDa00
MarTay Jenkins,WR,26.221,2001-10-07,NFL,ARI,@,PHI,W 21-20,3,4,Sun,5,87,17.40,0,JenkMa00
Ronney Jenkins,RB/K,24.135,2001-10-07,NFL,SDG,@,CLE,L 16-20,4,4,Sun,5,86,17.20,0,JenkRo00
Kevin Kasper,WR,23.288,2001-10-07,NFL,DEN,,KAN,W 20-6,4,4,Sun,1,18,18.00,0,KaspKe00
Curtis Keaton,HB-K,24.354,2001-10-07,NFL,CIN,@,PIT,L 7-16,4,4,Sun,5,75,15.00,0,KeatCu00
Jermaine Lewis,WR/R,26.356,2001-10-07,NFL,BAL,,TEN,W 26-7,4,4,Sun,1,14,14.00,0,LewiJe00
Michael Lewis,WR,29.327,2001-10-07,NFL,NOR,,MIN,W 28-15,3,4,Sun,3,89,29.67,0,LewiMi00
Quentin McCord,WR,23.103,2001-10-07,NFL,ATL,,CHI,L 3-31,4,4,Sun,1,23,23.00,0,McCoQu00
Glyn Milburn,KR/W,30.230,2001-10-07,NFL,CHI,@,ATL,W 31-3,3,4,Sun,1,37,37.00,0,MilbGl00
Brian Mitchell,RB/K,33.050,2001-10-07,NFL,PHI,,ARI,L 20-21,4,4,Sun,1,20,20.00,0,MitcBr00
Hank Poteat,CB,24.038,2001-10-07,NFL,PIT,,CIN,W 16-7,3,4,Sun,1,30,30.00,0,PoteHa20
Marcellus Rivers,TE,22.346,2001-10-07,NFL,NYG,,WAS,W 23-9,4,4,Sun,1,11,11.00,0,RiveMa00
Charlie Rogers,RB,25.110,2001-10-07,NFL,SEA,,JAX,W 24-15,4,4,Sun,5,104,20.80,0,RogeCh00
Mike Sellers,HB,26.078,2001-10-07,NFL,CLE,,SDG,W 20-16,4,4,Sun,1,21,21.00,0,SellMi00
Dwight Smith,CB,23.055,2001-10-07,NFL,TAM,,GNB,W 14-10,3,4,Sun,3,78,26.00,0,SmitDw20
Steve Smith,WR,22.148,2001-10-07,NFL,CAR,@,SFO,L 14-24,4,4,Sun,4,85,21.25,0,SmitSt01
Greg Spires,DE,27.056,2001-10-07,NFL,CLE,,SDG,W 20-16,4,4,Sun,1,13,13.00,0,SpirGr20
Vinny Sutherland,KR/H,23.168,2001-10-07,NFL,SFO,,CAR,W 24-14,4,4,Sun,3,75,25.00,0,SuthVi00
Reggie Swinton,WR,26.075,2001-10-07,NFL,DAL,@,OAK,L 21-28,4,4,Sun,3,92,30.67,0,SwinRe00
David Terrell,WR,26.091,2001-10-07,NFL,CHI,@,ATL,W 31-3,3,4,Sun,1,8,8.00,0,TerrDa00
James Thrash,WR,26.162,2001-10-07,NFL,PHI,,ARI,L 20-21,4,4,Sun,1,34,34.00,0,ThraJa00
Darrick Vaughn,CB,23.005,2001-10-07,NFL,ATL,,CHI,L 3-31,4,4,Sun,3,77,25.67,0,VaugDa20
Troy Walters,WR,24.296,2001-10-07,NFL,MIN,@,NOR,L 15-28,4,4,Sun,8,178,22.25,0,WaltTr00
Michael Wiley,RB,23.275,2001-10-07,NFL,DAL,@,OAK,L 21-28,4,4,Sun,1,17,17.00,0,WileMi00
Trung Canidate,RB,24.219,2001-10-08,NFL,STL,@,DET,W 35-0,4,4,Mon,1,21,21.00,0,CaniTr00
Desmond Howard,WR,31.146,2001-10-08,NFL,DET,,STL,L 0-35,3,4,Mon,6,128,21.33,0,HowaDe00
Jerry Azumah,CB,24.043,2001-10-14,NFL,CHI,,ARI,W 20-13,4,5,Sun,1,12,12.00,0,AzumJe00
Jason Belser,S,31.139,2001-10-14,NFL,KAN,,PIT,L 17-20,5,5,Sun,1,24,24.00,0,BelsJa20
Eddie Berlin,WR,23.273,2001-10-14,NFL,TEN,,TAM,W 31-28,4,5,Sun,2,40,20.00,0,BerlEd00
Trung Canidate,RB,24.225,2001-10-14,NFL,STL,,NYG,W 15-14,5,5,Sun,3,56,18.67,0,CaniTr00
Chris Chambers,WR,23.063,2001-10-14,NFL,MIA,@,NYJ,L 17-21,5,5,Sun,3,84,28.00,0,ChamCh00
Mike Cloud,RB,26.105,2001-10-14,NFL,KAN,,PIT,L 17-20,5,5,Sun,2,51,25.50,0,ClouMi00
Chris Cole,WR,23.336,2001-10-14,NFL,DEN,@,SEA,L 21-34,5,5,Sun,6,136,22.67,0,ColeCh00
Chris Coleman,WR,24.159,2001-10-14,NFL,TEN,,TAM,W 31-28,4,5,Sun,1,18,18.00,0,ColeCh01
Ron Dixon,WR,25.139,2001-10-14,NFL,NYG,@,STL,L 14-15,5,5,Sun,1,12,12.00,0,DixoRo00
David Dunn,WR,29.126,2001-10-14,NFL,OAK,@,IND,W 23-18,5,5,Sun,5,110,22.00,0,DunnDa00
Troy Edwards,WR,24.190,2001-10-14,NFL,PIT,@,KAN,W 20-17,4,5,Sun,2,32,16.00,0,EdwaTr00
Kevin Faulk,RB,25.131,2001-10-14,NFL,NWE,,SDG,W 29-26,5,5,Sun,5,99,19.80,0,FaulKe00
Antonio Freeman,WR,29.140,2001-10-14,NFL,GNB,,BAL,W 31-23,5,5,Sun,1,4,4.00,0,FreeAn00
Desmond Howard,WR,31.152,2001-10-14,NFL,DET,@,MIN,L 26-31,4,5,Sun,5,94,18.80,0,HowaDe00
MarTay Jenkins,WR,26.228,2001-10-14,NFL,ARI,@,CHI,L 13-20,4,5,Sun,2,54,27.00,0,JenkMa00
Ronney Jenkins,RB/K,24.142,2001-10-14,NFL,SDG,@,NWE,L 26-29,5,5,Sun,7,214,30.57,0,JenkRo00
Curtis Keaton,HB-K,24.361,2001-10-14,NFL,CIN,,CLE,W 24-14,5,5,Sun,2,36,18.00,0,KeatCu00
Brian Kozlowski,TE,31.010,2001-10-14,NFL,ATL,,SFO,L 31-37,5,5,Sun,1,14,14.00,0,KozlBr00
Jermaine Lewis,WR/R,26.363,2001-10-14,NFL,BAL,@,GNB,L 23-31,5,5,Sun,4,76,19.00,0,LewiJe00
Michael Lewis,WR,29.334,2001-10-14,NFL,NOR,@,CAR,W 27-25,4,5,Sun,6,126,21.00,0,LewiMi00
Joel Makovicka,FB,26.008,2001-10-14,NFL,ARI,@,CHI,L 13-20,4,5,Sun,1,7,7.00,0,MakoJo00
Justin McCareins,WR,22.317,2001-10-14,NFL,TEN,,TAM,W 31-28,4,5,Sun,1,21,21.00,0,McCaJu00
Rondell Mealey,RB,24.232,2001-10-14,NFL,GNB,,BAL,W 31-23,5,5,Sun,2,27,13.50,0,MealRo00
Glyn Milburn,KR/W,30.237,2001-10-14,NFL,CHI,,ARI,W 20-13,4,5,Sun,2,41,20.50,0,MilbGl00
Larry Parker,WR,25.092,2001-10-14,NFL,KAN,,PIT,L 17-20,5,5,Sun,1,22,22.00,0,ParkLa00
Patrick Pass,FB,23.287,2001-10-14,NFL,NWE,,SDG,W 29-26,5,5,Sun,1,18,18.00,0,PassPa00
Dominic Rhodes,RB,22.270,2001-10-14,NFL,IND,,OAK,L 18-23,4,5,Sun,3,74,24.67,0,RhodDo00
Mike Sellers,HB,26.085,2001-10-14,NFL,CLE,@,CIN,L 14-24,5,5,Sun,2,39,19.50,0,SellMi00
Dwight Smith,CB,23.062,2001-10-14,NFL,TAM,@,TEN,L 28-31,4,5,Sun,3,82,27.33,0,SmitDw20
Paul Smith,RB,23.256,2001-10-14,NFL,SFO,@,ATL,W 37-31,5,5,Sun,1,6,6.00,0,SmitPa00
Steve Smith,WR,22.155,2001-10-14,NFL,CAR,,NOR,L 25-27,5,5,Sun,4,104,26.00,0,SmitSt01
Omar Stoutmire,S,27.097,2001-10-14,NFL,NYG,@,STL,L 14-15,5,5,Sun,2,32,16.00,0,StouOm20
Mack Strong,FB,30.033,2001-10-14,NFL,SEA,,DEN,W 34-21,5,5,Sun,1,16,16.00,0,StroMa00
Vinny Sutherland,KR/H,23.175,2001-10-14,NFL,SFO,@,ATL,W 37-31,5,5,Sun,6,128,21.33,0,SuthVi00
Darrick Vaughn,CB,23.012,2001-10-14,NFL,ATL,,SFO,L 31-37,5,5,Sun,5,117,23.40,0,VaugDa20
Troy Walters,WR,24.303,2001-10-14,NFL,MIN,,DET,W 31-26,5,5,Sun,4,113,28.25,0,WaltTr00
Jamel White,RB,24.245,2001-10-14,NFL,CLE,@,CIN,L 14-24,5,5,Sun,2,52,26.00,0,WhitJa00
James Williams,WR,23.222,2001-10-14,NFL,SEA,,DEN,W 34-21,5,5,Sun,2,26,13.00,0,WillJa01
