Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Fmb,Fumble Forced,FR,FR Yds,FR TD,unique_id
John Abraham,RDE,30.131,2008-09-14,NFL,ATL,@,TAM,L 9-24,2,2,Sun,0,1,0,0,0,AbraJo00
Josh Bullocks,SS,25.199,2008-09-14,NFL,NOR,@,WAS,L 24-29,2,2,Sun,0,1,0,0,0,BullJo20
Derrick Burgess,LDE,30.033,2008-09-14,NFL,OAK,@,KAN,W 23-8,2,2,Sun,0,1,0,0,0,BurgDe99
Nate Clements,CB,28.277,2008-09-14,NFL,SFO,@,SEA,W 33-30,2,2,Sun,0,1,0,0,0,ClemNa99
Channing Crowder,ILB,24.287,2008-09-14,NFL,MIA,@,ARI,L 10-31,2,2,Sun,0,1,0,0,0,CrowCh20
Thomas Davis,WLB,25.176,2008-09-14,NFL,CAR,,CHI,W 20-17,2,2,Sun,0,1,0,0,0,DaviTh20
Aaron Francisco,FS,25.071,2008-09-14,NFL,ARI,,MIA,W 31-10,2,2,Sun,0,1,0,0,0,FranAa20
Dwight Freeney,RDE,28.208,2008-09-14,NFL,IND,@,MIN,W 18-15,2,2,Sun,0,1,0,0,0,FreeDw00
Howard Green,DT,29.246,2008-09-14,NFL,SEA,,SFO,L 30-33,2,2,Sun,0,1,0,0,0,GreeHo20
Quentin Groves,DE,24.071,2008-09-14,NFL,JAX,,BUF,L 16-20,2,2,Sun,0,1,0,0,0,GrovQu99
Nick Harper,LCB,34.004,2008-09-14,NFL,TEN,@,CIN,W 24-7,2,2,Sun,0,1,0,0,0,HarpNi20
Chris Harris,SS,26.039,2008-09-14,NFL,CAR,,CHI,W 20-17,2,2,Sun,0,1,0,0,0,HarrCh20
Albert Haynesworth,RDT,27.089,2008-09-14,NFL,TEN,@,CIN,W 24-7,2,2,Sun,0,1,0,0,0,HaynAl20
Tye Hill,LCB,26.103,2008-09-14,NFL,STL,,NYG,L 13-41,2,2,Sun,0,1,0,0,0,HillTy20
Thomas Howard,ROLB,25.062,2008-09-14,NFL,OAK,@,KAN,W 23-8,2,2,Sun,0,1,0,0,0,HowaTh20
Quentin Jammer,LCB,29.087,2008-09-14,NFL,SDG,@,DEN,L 38-39,2,2,Sun,0,1,0,0,0,JammQu20
Jevon Kearse,LDE,32.011,2008-09-14,NFL,TEN,@,CIN,W 24-7,2,2,Sun,0,1,0,0,0,KearJe00
Rocky McIntosh,WLB,25.304,2008-09-14,NFL,WAS,,NOR,W 29-24,2,2,Sun,0,1,0,0,0,McInRo20
Antwan Odom,DE,26.356,2008-09-14,NFL,CIN,,TEN,L 7-24,2,2,Sun,0,1,0,0,0,OdomAn20
Jarrad Page,FS,23.331,2008-09-14,NFL,KAN,,OAK,L 8-23,2,2,Sun,0,1,0,0,0,PageJa20
Sabby Piscitelli,S,25.021,2008-09-14,NFL,TAM,,ATL,W 24-9,2,2,Sun,0,1,0,0,0,PiscSa99
Bernard Pollard,SS,23.266,2008-09-14,NFL,KAN,,OAK,L 8-23,2,2,Sun,0,1,2,0,0,PollBe20
Dewayne White,RDE,28.331,2008-09-14,NFL,DET,,GNB,L 25-48,2,2,Sun,0,1,1,0,0,WhitDe20
Sheldon Brown,RCB,29.180,2008-09-15,NFL,PHI,@,DAL,L 37-41,2,2,Mon,0,1,0,0,0,BrowSh20
Brian Dawkins*,FS,34.338,2008-09-15,NFL,PHI,@,DAL,L 37-41,2,2,Mon,0,1,0,0,0,DawkBr00
John Abraham,RDE,30.138,2008-09-21,NFL,ATL,,KAN,W 38-14,3,3,Sun,0,1,0,0,0,AbraJo00
Nnamdi Asomugha,CB,27.077,2008-09-21,NFL,OAK,@,BUF,L 23-24,3,3,Sun,0,1,0,0,0,AsomNn20
Will Blackmon,CB,23.330,2008-09-21,NFL,GNB,,DAL,L 16-27,3,3,Sun,0,1,1,0,0,BlacWi20
Brandon Chillar,SAM,25.336,2008-09-21,NFL,GNB,,DAL,L 16-27,3,3,Sun,0,1,0,0,0,ChilBr20
Erik Coleman,FS,26.138,2008-09-21,NFL,ATL,,KAN,W 38-14,3,3,Sun,0,1,0,0,0,ColeEr21
Brian Dawkins*,FS,34.344,2008-09-21,NFL,PHI,,PIT,W 15-6,3,3,Sun,0,1,1,0,0,DawkBr00
Zach Diles,SAM,23.102,2008-09-21,NFL,HOU,@,TEN,L 12-31,2,3,Sun,0,1,0,0,0,DileZa99
Kalimba Edwards,DE,28.270,2008-09-21,NFL,OAK,@,BUF,L 23-24,3,3,Sun,0,1,0,0,0,EdwaKa20
John Engelberger,LDE,31.339,2008-09-21,NFL,DEN,,NOR,W 34-32,3,3,Sun,0,1,0,0,0,EngeJo20
James Farrior,LILB,33.259,2008-09-21,NFL,PIT,@,PHI,L 6-15,3,3,Sun,0,1,0,0,0,FarrJa99
Chad Greenway,SLB,25.253,2008-09-21,NFL,MIN,,CAR,W 20-10,3,3,Sun,0,1,0,0,0,GreeCh99
Rodney Harrison,SS,35.281,2008-09-21,NFL,NWE,,MIA,L 13-38,3,3,Sun,0,1,0,0,0,HarrRo01
Cullen Jenkins,RDE,27.245,2008-09-21,NFL,GNB,,DAL,L 16-27,3,3,Sun,0,1,0,0,0,JenkCu20
Adam Jones,CB,24.357,2008-09-21,NFL,DAL,@,GNB,W 27-16,3,3,Sun,0,1,1,21,0,JonePa20
Chris Kelsay,LDE,28.326,2008-09-21,NFL,BUF,,OAK,W 24-23,3,3,Sun,0,1,0,0,0,KelsCh21
Keith Lewis,S,26.337,2008-09-21,NFL,SFO,,DET,W 31-13,3,3,Sun,0,1,0,0,0,LewiKe20
David Martin,TE,29.192,2008-09-21,NFL,MIA,@,NWE,W 38-13,3,3,Sun,0,1,0,0,0,MartDa00
Rocky McIntosh,WLB,25.311,2008-09-21,NFL,WAS,,ARI,W 24-17,3,3,Sun,0,1,0,0,0,McInRo20
Kirk Morrison,MLB,26.215,2008-09-21,NFL,OAK,@,BUF,L 23-24,3,3,Sun,0,1,0,0,0,MorrKi20
Juqua Parker,LDE,30.129,2008-09-21,NFL,PHI,,PIT,W 15-6,3,3,Sun,0,1,0,0,0,ThomJu20
Julian Peterson,OLB,30.055,2008-09-21,NFL,SEA,,STL,W 37-13,3,3,Sun,0,1,1,0,0,PeteJu00
Joey Porter,WLB,31.183,2008-09-21,NFL,MIA,@,NWE,W 38-13,3,3,Sun,0,1,0,0,0,PortJo00
Scott Shanle,WLB,28.303,2008-09-21,NFL,NOR,@,DEN,L 32-34,3,3,Sun,0,1,0,0,0,ShanSc20
Justin Smith,RDE,28.357,2008-09-21,NFL,SFO,,DET,W 31-13,3,3,Sun,0,1,0,0,0,SmitJu20
Takeo Spikes,LB,31.279,2008-09-21,NFL,SFO,,DET,W 31-13,3,3,Sun,0,1,0,0,0,SpikTa00
Terrell Suggs,ROLB,25.346,2008-09-21,NFL,BAL,,CLE,W 28-10,2,3,Sun,0,1,0,0,0,SuggTe99
Charles Tillman,LCB,27.211,2008-09-21,NFL,CHI,,TAM,L 24-27,3,3,Sun,0,1,0,0,0,TillCh20
Kyle Vanden Bosch,RDE,29.309,2008-09-21,NFL,TEN,,HOU,W 31-12,3,3,Sun,0,1,0,0,0,VandKy99
Corey Webster,RCB,26.203,2008-09-21,NFL,NYG,,CIN,W 26-23,3,3,Sun,0,1,0,0,0,WebsCo20
Antoine Winfield,LCB,31.089,2008-09-21,NFL,MIN,,CAR,W 20-10,3,3,Sun,0,1,1,19,1,WinfAn20
Tim Dobbins,ILB,25.287,2008-09-22,NFL,SDG,,NYJ,W 48-29,3,3,Mon,0,1,0,0,0,DobbTi20
Champ Bailey*,LCB,30.098,2008-09-28,NFL,DEN,@,KAN,L 19-33,4,4,Sun,0,1,0,0,0,BailCh00
David Bowens,LB,31.087,2008-09-28,NFL,NYJ,,ARI,W 56-35,4,4,Sun,0,2,1,0,0,BoweDa20
Derrick Brooks*,WLB,35.163,2008-09-28,NFL,TAM,,GNB,W 30-21,4,4,Sun,0,1,0,0,0,BrooDe00
Ricky Brown,OLB,24.276,2008-09-28,NFL,OAK,,SDG,L 18-28,4,4,Sun,0,1,0,0,0,BrowRi22
Trent Cole,RDE,25.359,2008-09-28,NFL,PHI,@,CHI,L 20-24,4,4,Sun,0,1,0,0,0,ColeTr20
Shaun Ellis,LDE,31.096,2008-09-28,NFL,NYJ,,ARI,W 56-35,4,4,Sun,0,1,0,0,0,ElliSh00
London Fletcher,MLB,33.132,2008-09-28,NFL,WAS,@,DAL,W 26-24,4,4,Sun,0,1,0,0,0,FletLo20
Vincent Fuller,S,26.056,2008-09-28,NFL,TEN,,MIN,W 30-17,4,4,Sun,0,1,0,0,0,FullVi20
Alex Hall,LOLB,23.042,2008-09-28,NFL,CLE,@,CIN,W 20-12,4,4,Sun,0,1,0,0,0,HallAl99
Marques Harris,OLB,27.008,2008-09-28,NFL,SDG,@,OAK,W 28-18,4,4,Sun,0,1,1,0,0,HarrMa20
Erin Henderson,,22.089,2008-09-28,NFL,MIN,@,TEN,L 17-30,4,4,Sun,0,1,0,0,0,HendEr99
Derrick Johnson,ROLB,25.311,2008-09-28,NFL,KAN,,DEN,W 33-19,4,4,Sun,0,1,0,0,0,JohnDe25
Todd Johnson,S,29.285,2008-09-28,NFL,STL,,BUF,L 14-31,4,4,Sun,0,1,0,0,0,JohnTo20
Michael Lewis,SS,28.152,2008-09-28,NFL,SFO,@,NOR,L 17-31,4,4,Sun,0,1,0,0,0,LewiMi99
Dwight Lowery,RCB,22.249,2008-09-28,NFL,NYJ,,ARI,W 56-35,4,4,Sun,0,1,0,0,0,LoweDw99
Rashean Mathis,LCB,28.032,2008-09-28,NFL,JAX,,HOU,W 30-27,4,4,Sun,0,1,0,0,0,MathRa99
Turk McBride,LDE,23.121,2008-09-28,NFL,KAN,,DEN,W 33-19,4,4,Sun,0,1,0,0,0,McBrTu99
Leodis McKelvin,CB,23.027,2008-09-28,NFL,BUF,@,STL,W 31-14,4,4,Sun,1,1,1,0,0,McKeLe99
Calvin Pace,OLB,27.336,2008-09-28,NFL,NYJ,,ARI,W 56-35,4,4,Sun,0,1,1,0,0,PaceCa20
Daryl Smith,OLB,26.198,2008-09-28,NFL,JAX,,HOU,W 30-27,4,4,Sun,0,1,0,0,0,SmitDa24
Will Smith,RDE,27.086,2008-09-28,NFL,NOR,,SFO,W 31-17,4,4,Sun,0,1,0,0,0,SmitWi99
David Thornton,LLB,29.332,2008-09-28,NFL,TEN,,MIN,W 30-17,4,4,Sun,0,1,0,0,0,ThorDa20
Kyle Vanden Bosch,RDE,29.316,2008-09-28,NFL,TEN,,MIN,W 30-17,4,4,Sun,0,1,0,0,0,VandKy99
Kamerion Wimbley,ROLB,24.351,2008-09-28,NFL,CLE,@,CIN,W 20-12,4,4,Sun,0,1,0,0,0,WimbKa20
Ashton Youboty,CB,24.083,2008-09-28,NFL,BUF,@,STL,W 31-14,4,4,Sun,0,1,0,0,0,YoubAs20
James Harrison,ROLB,30.148,2008-09-29,NFL,PIT,,BAL,W 23-20,4,4,Mon,0,1,0,0,0,HarrJa23
Jarret Johnson,LOLB,27.046,2008-09-29,NFL,BAL,@,PIT,L 20-23,3,4,Mon,0,1,0,0,0,JohnJa23
Bart Scott,RILB,28.042,2008-09-29,NFL,BAL,@,PIT,L 20-23,3,4,Mon,0,1,0,0,0,ScotBa20
LaMarr Woodley,LOLB,23.331,2008-09-29,NFL,PIT,,BAL,W 23-20,4,4,Mon,0,1,1,7,1,WoodLa99
Nick Barnett,MIKE,27.131,2008-10-05,NFL,GNB,,ATL,L 24-27,5,5,Sun,0,1,0,0,0,BarnNi20
Tyler Brayton,LDE,28.320,2008-10-05,NFL,CAR,,KAN,W 34-0,5,5,Sun,0,1,0,0,0,BrayTy20
Raheem Brock,LDE,30.117,2008-10-05,NFL,IND,@,HOU,W 31-27,4,5,Sun,0,1,0,0,0,BrocRa20
Alex Brown,RDE,29.123,2008-10-05,NFL,CHI,@,DET,W 34-7,5,5,Sun,0,1,0,0,0,BrowAl20
Daniel Bullocks,FS,25.220,2008-10-05,NFL,DET,,CHI,L 7-34,4,5,Sun,0,1,0,0,0,BullDa20
Glenn Dorsey,RDT,23.065,2008-10-05,NFL,KAN,@,CAR,L 0-34,5,5,Sun,0,1,0,0,0,DorsGl99
Dwight Freeney,RDE,28.229,2008-10-05,NFL,IND,@,HOU,W 31-27,4,5,Sun,0,1,0,0,0,FreeDw00
James Harrison,ROLB,30.154,2008-10-05,NFL,PIT,@,JAX,W 26-21,5,5,Sun,0,1,0,0,0,HarrJa23
Gerald Hayes,MLB,27.361,2008-10-05,NFL,ARI,,BUF,W 41-17,5,5,Sun,0,1,1,0,0,HayeGe20
Jacob Hester,RB-F,23.150,2008-10-05,NFL,SDG,@,MIA,L 10-17,5,5,Sun,0,1,1,0,0,HestJa00
Tank Johnson,NT,26.303,2008-10-05,NFL,DAL,,CIN,W 31-22,5,5,Sun,0,1,0,0,0,JohnTa20
Patrick Kerney,LDE,31.280,2008-10-05,NFL,SEA,@,NYG,L 6-44,4,5,Sun,0,1,0,0,0,KernPa99
Robert Mathis,DE,27.222,2008-10-05,NFL,IND,@,HOU,W 31-27,4,5,Sun,0,1,1,0,0,MathRo20
Julius Peppers,RDE,28.261,2008-10-05,NFL,CAR,,KAN,W 34-0,5,5,Sun,0,1,0,0,0,PeppJu99
Keith Rivers,WLB,22.153,2008-10-05,NFL,CIN,@,DAL,L 22-31,5,5,Sun,0,1,0,0,0,RiveKe99
Frostee Rucker,DE,25.021,2008-10-05,NFL,CIN,@,DAL,L 22-31,5,5,Sun,0,1,0,0,0,RuckFr99
Gabe Watson,DT,25.011,2008-10-05,NFL,ARI,,BUF,W 41-17,5,5,Sun,0,1,0,0,0,WatsGa20
Chad Greenway,SLB,25.268,2008-10-06,NFL,MIN,@,NOR,W 30-27,5,5,Mon,0,1,0,0,0,GreeCh99
Cedric Griffin,RCB,25.330,2008-10-06,NFL,MIN,@,NOR,W 30-27,5,5,Mon,0,1,0,0,0,GrifCe20
Antoine Winfield,LCB,31.104,2008-10-06,NFL,MIN,@,NOR,W 30-27,5,5,Mon,0,1,1,9,0,WinfAn20
Brian Young,DT,31.090,2008-10-06,NFL,NOR,,MIN,L 27-30,5,5,Mon,0,1,0,0,0,YounBr20
Will Allen,LCB,30.068,2008-10-12,NFL,MIA,@,HOU,L 28-29,5,6,Sun,0,1,0,0,0,AlleWi20
O.J. Atogwe,FS,27.111,2008-10-12,NFL,STL,@,WAS,W 19-17,5,6,Sun,0,1,1,75,1,AtogO.20
Boss Bailey,SLB,28.364,2008-10-12,NFL,DEN,,JAX,L 17-24,6,6,Sun,0,1,0,0,0,BailBo20
Bertrand Berry,DE,33.058,2008-10-12,NFL,ARI,,DAL,W 30-24,6,6,Sun,0,1,0,0,0,BerrBe99
Leigh Bodden,RCB,27.018,2008-10-12,NFL,DET,@,MIN,L 10-12,5,6,Sun,0,1,1,0,0,BoddLe20
Raheem Brock,LDE,30.124,2008-10-12,NFL,IND,,BAL,W 31-3,5,6,Sun,0,1,0,0,0,BrocRa20
Daniel Bullocks,SS,25.227,2008-10-12,NFL,DET,@,MIN,L 10-12,5,6,Sun,0,1,0,0,0,BullDa20
Calais Campbell,DE,22.041,2008-10-12,NFL,ARI,,DAL,W 30-24,6,6,Sun,1,1,0,0,0,CampCa99
Trent Cole,RDE,26.007,2008-10-12,NFL,PHI,@,SFO,W 40-26,6,6,Sun,0,1,0,0,0,ColeTr20
Nick Collins,FS,25.057,2008-10-12,NFL,GNB,@,SEA,W 27-17,6,6,Sun,0,1,0,0,0,CollNi20
Tim Dobbins,ILB,25.307,2008-10-12,NFL,SDG,,NWE,W 30-10,6,6,Sun,0,1,0,0,0,DobbTi20
Drayton Florence,CB,27.298,2008-10-12,NFL,JAX,@,DEN,W 24-17,6,6,Sun,0,1,1,18,0,FlorDr20
Corey Graham,RCB,23.079,2008-10-12,NFL,CHI,@,ATL,L 20-22,6,6,Sun,0,1,0,0,0,GrahCo99
Marques Harris,OLB,27.022,2008-10-12,NFL,SDG,,NWE,W 30-10,6,6,Sun,0,1,0,0,0,HarrMa20
Reggie Hayward,DE,29.212,2008-10-12,NFL,JAX,@,DEN,W 24-17,6,6,Sun,0,1,0,0,0,HaywRe20
Tim Jennings,LCB,24.293,2008-10-12,NFL,IND,,BAL,W 31-3,5,6,Sun,0,1,0,0,0,JennTi20
Leonard Little,DE,33.359,2008-10-12,NFL,STL,@,WAS,W 19-17,5,6,Sun,0,1,0,0,0,LittLe00
Robert Mathis,DE,27.229,2008-10-12,NFL,IND,,BAL,W 31-3,5,6,Sun,0,1,1,0,0,MathRo20
Bobby McCray,DE,26.346,2008-10-12,NFL,NOR,,OAK,W 34-3,6,6,Sun,0,1,0,0,0,McCrBo20
Antwan Odom,RDE,27.018,2008-10-12,NFL,CIN,@,NYJ,L 14-26,6,6,Sun,0,1,0,0,0,OdomAn20
Chike Okeafor,SLB,32.199,2008-10-12,NFL,ARI,,DAL,W 30-24,6,6,Sun,0,1,0,0,0,OkeaCh20
Calvin Pace,OLB,27.350,2008-10-12,NFL,NYJ,,CIN,W 26-14,5,6,Sun,0,1,1,0,0,PaceCa20
Kalvin Pearson,S,29.356,2008-10-12,NFL,DET,@,MIN,L 10-12,5,6,Sun,0,1,0,0,0,PearKa20
Julian Peterson,OLB,30.076,2008-10-12,NFL,SEA,,GNB,L 17-27,5,6,Sun,0,1,0,0,0,PeteJu00
Kenny Peterson,DT,29.326,2008-10-12,NFL,DEN,,JAX,L 17-24,6,6,Sun,0,1,0,0,0,PeteKe21
Hank Poteat,DB,31.043,2008-10-12,NFL,NYJ,,CIN,W 26-14,5,6,Sun,0,1,0,0,0,PoteHa20
Corey Smith,DE,28.345,2008-10-12,NFL,DET,@,MIN,L 10-12,5,6,Sun,0,1,0,0,0,SmitCo20
Pisa Tinoisamoa,WLB,27.089,2008-10-12,NFL,STL,@,WAS,W 19-17,5,6,Sun,0,1,0,0,0,TinoPi20
Frank Walker,RCB,28.067,2008-10-12,NFL,BAL,@,IND,L 3-31,5,6,Sun,0,1,0,0,0,WalkFr20
Marcus Washington,SLB,30.361,2008-10-12,NFL,WAS,,STL,L 17-19,6,6,Sun,0,1,0,0,0,WashMa99
Nate Webster,MLB,30.318,2008-10-12,NFL,DEN,,JAX,L 17-24,6,6,Sun,0,1,0,0,0,WebsNa20
Mario Williams,RDE,23.255,2008-10-12,NFL,HOU,,MIA,W 29-28,5,6,Sun,0,1,0,0,0,WillMa22
Jared Allen,RDE,26.199,2008-10-19,NFL,MIN,@,CHI,L 41-48,7,7,Sun,0,1,0,0,0,AlleJa22
Jordan Babineaux,RCB,26.049,2008-10-19,NFL,SEA,@,TAM,L 10-20,6,7,Sun,0,1,0,0,0,BabiJo21
Yeremiah Bell,SS,30.230,2008-10-19,NFL,MIA,,BAL,L 13-27,6,7,Sun,0,1,0,0,0,BellYe20
Chase Blackburn,MLB,25.131,2008-10-19,NFL,NYG,,SFO,W 29-17,6,7,Sun,0,1,0,0,0,BlacCh21
Gary Brackett,MIKE,28.149,2008-10-19,NFL,IND,@,GNB,L 14-34,6,7,Sun,0,1,0,0,0,BracGa20
Ahmad Carroll,DB,25.077,2008-10-19,NFL,NYJ,@,OAK,L 13-16,6,7,Sun,0,1,0,0,0,CarrAh20
Aubrayo Franklin,RDT,28.053,2008-10-19,NFL,SFO,@,NYG,L 17-29,7,7,Sun,0,1,0,0,0,FranAu20
Cedric Griffin,RCB,25.343,2008-10-19,NFL,MIN,@,CHI,L 41-48,7,7,Sun,0,1,0,0,0,GrifCe20
Tyjuan Hagler,LB,26.321,2008-10-19,NFL,IND,@,GNB,L 14-34,6,7,Sun,0,1,0,0,0,HaglTy20
Sean Jones,SS,26.231,2008-10-19,NFL,CLE,@,WAS,L 11-14,6,7,Sun,0,1,0,0,0,JoneSe20
Johnathan Joseph,LCB,24.186,2008-10-19,NFL,CIN,,PIT,L 10-38,7,7,Sun,0,1,0,0,0,JoseJo20
Manny Lawson,OLB,24.098,2008-10-19,NFL,SFO,@,NYG,L 17-29,7,7,Sun,0,1,0,0,0,LawsMa20
Leonard Little,LDE,34.000,2008-10-19,NFL,STL,,DAL,W 34-14,6,7,Sun,0,1,0,0,0,LittLe00
Brandon Mebane,LDT,23.278,2008-10-19,NFL,SEA,@,TAM,L 10-20,6,7,Sun,0,1,0,0,0,MebaBr99
Kawika Mitchell,SLB,29.009,2008-10-19,NFL,BUF,,SDG,W 23-14,6,7,Sun,0,1,0,0,0,MitcKa20
Kirk Morrison,MLB,26.243,2008-10-19,NFL,OAK,,NYJ,W 16-13,6,7,Sun,0,1,0,0,0,MorrKi20
Julius Peppers,RDE,28.275,2008-10-19,NFL,CAR,,NOR,W 30-7,7,7,Sun,0,1,0,0,0,PeppJu99
Trevor Scott,DE,24.050,2008-10-19,NFL,OAK,,NYJ,W 16-13,6,7,Sun,0,1,0,0,0,ScotTr99
Lofa Tatupu,MLB,25.339,2008-10-19,NFL,SEA,@,TAM,L 10-20,6,7,Sun,0,1,0,0,0,TatuLo99
Justin Tuck,LDE,25.204,2008-10-19,NFL,NYG,,SFO,W 29-17,6,7,Sun,0,2,0,0,0,TuckJu20
Dewayne White,RDE,29.000,2008-10-19,NFL,DET,@,HOU,L 21-28,6,7,Sun,0,1,0,0,0,WhitDe20
Tramon Williams,RCB,25.217,2008-10-19,NFL,GNB,,IND,W 34-14,7,7,Sun,0,1,0,0,0,WillTr99
LaMarr Woodley,LOLB,23.351,2008-10-19,NFL,PIT,@,CIN,W 38-10,6,7,Sun,0,1,1,0,0,WoodLa99
Eric Wright,LCB,23.087,2008-10-19,NFL,CLE,@,WAS,L 11-14,6,7,Sun,0,1,0,0,0,WrigEr99
Lewis Sanders,DB,30.120,2008-10-20,NFL,NWE,,DEN,W 41-7,6,7,Mon,0,1,0,0,0,SandLe20
Ty Warren,LDE,27.257,2008-10-20,NFL,NWE,,DEN,W 41-7,6,7,Mon,0,1,0,0,0,WarrTy20
Mike Wright,DL,26.233,2008-10-20,NFL,NWE,,DEN,W 41-7,6,7,Mon,0,1,0,0,0,WrigMi20
Cliff Avril,DE,22.201,2008-10-26,NFL,DET,,WAS,L 17-25,7,8,Sun,0,1,0,0,0,AvriCl99
Beau Bell,LB,22.153,2008-10-26,NFL,CLE,@,JAX,W 23-17,7,8,Sun,0,1,0,0,0,BellBe99
Yeremiah Bell,SS,30.237,2008-10-26,NFL,MIA,,BUF,W 25-16,7,8,Sun,0,1,0,0,0,BellYe20
Rocky Bernard,RDT,29.190,2008-10-26,NFL,SEA,@,SFO,W 34-13,7,8,Sun,0,1,0,0,0,BernRo20
Karlos Dansby,WLB,26.358,2008-10-26,NFL,ARI,@,CAR,L 23-27,7,8,Sun,0,1,1,0,0,DansKa20
Tim Dobbins,ILB,25.321,2008-10-26,NFL,SDG,@,NOR,L 32-37,8,8,Sun,0,1,0,0,0,DobbTi20
Roderick Hood,LCB,27.023,2008-10-26,NFL,ARI,@,CAR,L 23-27,7,8,Sun,0,1,0,0,0,HoodRo20
Charles Johnson,DE,22.108,2008-10-26,NFL,CAR,,ARI,W 27-23,8,8,Sun,0,1,0,0,0,JohnCh98
Derrick Johnson,ROLB,25.339,2008-10-26,NFL,KAN,@,NYJ,L 24-28,7,8,Sun,0,1,0,0,0,JohnDe25
Ma'ake Kemoeatu,LDT,29.290,2008-10-26,NFL,CAR,,ARI,W 27-23,8,8,Sun,0,1,0,0,0,KemoMa20
Patrick Kerney,LDE,31.301,2008-10-26,NFL,SEA,@,SFO,W 34-13,7,8,Sun,0,1,1,50,0,KernPa99
Mathias Kiwanuka,RDE,25.232,2008-10-26,NFL,NYG,@,PIT,W 21-14,7,8,Sun,0,1,0,0,0,KiwaMa20
LaRon Landry,FS,24.012,2008-10-26,NFL,WAS,@,DET,W 25-17,8,8,Sun,0,1,0,0,0,LandLa99
Curtis Lofton,MLB,22.146,2008-10-26,NFL,ATL,@,PHI,L 14-27,7,8,Sun,0,1,0,0,0,LoftCu99
