Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Sack,Tackle Solo,Tackle Assist,Tackle Tot,Tackle for Loss,QBHits,unique_id 
Samari Rolle,RCB,23.054,1999-10-03,NFL,TEN,@,SFO,L 22-24,4,4,Sun,0.0,3,0,3,0,,RollSa00
Bill Romanowski,SLB,33.184,1999-10-03,NFL,DEN,,NYJ,L 13-21,4,4,Sun,0.0,8,2,10,0,,RomaBi00
Adrian Ross,ROLB,24.226,1999-10-03,NFL,CIN,,STL,L 10-38,4,4,Sun,0.0,1,0,1,0,,RossAd20
Allen Rossum,CB,23.346,1999-10-03,NFL,PHI,@,NYG,L 15-16,4,4,Sun,0.0,3,0,3,0,,RossAl99
Orpheus Roye,LDE,26.255,1999-10-03,NFL,PIT,,JAX,L 3-17,4,4,Sun,0.0,3,3,6,1,,RoyeOr20
Mike Rucker,DE,24.217,1999-10-03,NFL,CAR,@,WAS,L 36-38,4,4,Sun,1.0,1,0,1,1,,RuckMi20
Dwayne Rudd,WLB,23.242,1999-10-03,NFL,MIN,,TAM,W 21-14,4,4,Sun,0.0,4,5,9,0,,RuddDw20
Orlando Ruff,LB,23.005,1999-10-03,NFL,SDG,,KAN,W 21-14,3,4,Sun,0.0,1,1,2,0,,RuffOr20
Darrell Russell,DT,23.129,1999-10-03,NFL,OAK,@,SEA,L 21-22,4,4,Sun,0.0,1,0,1,1,,RussDa00
Twan Russell,LB,25.161,1999-10-03,NFL,WAS,,CAR,W 38-36,4,4,Sun,0.0,1,0,1,0,,RussTw20
Deion Sanders*,RCB,32.055,1999-10-03,NFL,DAL,,ARI,W 35-7,3,4,Sun,0.0,1,0,1,0,,SandDe00
Patrick Sapp,LB,26.145,1999-10-03,NFL,ARI,@,DAL,L 7-35,4,4,Sun,0.0,4,0,4,0,,SappPa20
Craig Sauer,LB,26.294,1999-10-03,NFL,ATL,,BAL,L 13-19,4,4,Sun,0.0,3,0,3,2,,SaueCr20
Mike Schneck,LS,22.060,1999-10-03,NFL,PIT,,JAX,L 3-17,4,4,Sun,0.0,0,1,1,0,,SchnMi20
Lance Schulters,FS,24.129,1999-10-03,NFL,SFO,,TEN,W 24-22,4,4,Sun,0.0,3,0,3,0,,SchuLa00
Chad Scott,LCB,25.027,1999-10-03,NFL,PIT,,JAX,L 3-17,4,4,Sun,0.0,1,1,2,0,,ScotCh20
Junior Seau*,ILB,30.257,1999-10-03,NFL,SDG,,KAN,W 21-14,3,4,Sun,0.0,8,2,10,3,,SeauJu00
Jason Sehorn,LCB,28.171,1999-10-03,NFL,NYG,,PHI,W 16-15,4,4,Sun,0.0,2,0,2,1,,SehoJa20
Mike Sellers,FB,24.074,1999-10-03,NFL,WAS,,CAR,W 38-36,4,4,Sun,0.0,1,0,1,0,,SellMi00
Kato Serwanga,CB,23.072,1999-10-03,NFL,NWE,@,CLE,W 19-7,4,4,Sun,0.0,1,0,1,0,,SerwKa20
Sam Shade,SS,26.111,1999-10-03,NFL,WAS,,CAR,W 38-36,4,4,Sun,0.0,3,0,3,0,,ShadSa20
Jamie Sharper,LB,24.314,1999-10-03,NFL,BAL,@,ATL,W 19-13,4,4,Sun,0.0,7,2,9,1,,SharJa20
Kenny Shedd,WR,28.231,1999-10-03,NFL,OAK,@,SEA,L 21-22,4,4,Sun,0.0,1,0,1,0,,ShedKe00
Scott Shields,S,23.188,1999-10-03,NFL,PIT,,JAX,L 3-17,4,4,Sun,0.0,3,5,8,1,,ShieSc20
Dainon Sidney,CB,24.126,1999-10-03,NFL,TEN,@,SFO,L 22-24,4,4,Sun,0.0,1,0,1,0,,SidnDa20
Anthony Simmons,MLB,23.105,1999-10-03,NFL,SEA,,OAK,W 22-21,4,4,Sun,0.0,6,3,9,0,,SimmAn20
Brian Simmons,LILB,24.104,1999-10-03,NFL,CIN,,STL,L 10-38,4,4,Sun,0.0,6,0,6,0,,SimmBr20
Clyde Simmons,DE,35.060,1999-10-03,NFL,CHI,,NOR,W 14-10,4,4,Sun,1.0,1,0,1,1,,SimmCl00
Michael Sinclair,LDE,31.245,1999-10-03,NFL,SEA,,OAK,W 22-21,4,4,Sun,1.0,3,0,3,1,,SincMi00
Chris Slade,SLB,28.246,1999-10-03,NFL,NWE,@,CLE,W 19-7,4,4,Sun,0.0,1,1,2,0,,SladCh00
Joel Smeenge,RDE,31.185,1999-10-03,NFL,JAX,@,PIT,W 17-3,4,4,Sun,1.0,3,4,7,2,,SmeeJo20
Brady Smith,RDE,26.120,1999-10-03,NFL,NOR,@,CHI,L 10-14,3,4,Sun,0.0,2,1,3,1,,SmitBr21
Chuck Smith,DE,29.286,1999-10-03,NFL,ATL,,BAL,L 13-19,4,4,Sun,0.5,3,1,4,1,,SmitCh23
Darrin Smith,LOLB,29.171,1999-10-03,NFL,SEA,,OAK,W 22-21,4,4,Sun,0.0,6,2,8,0,,SmitDa22
Derek Smith,MLB,24.258,1999-10-03,NFL,WAS,,CAR,W 38-36,4,4,Sun,0.0,2,1,3,0,,SmitDe21
Detron Smith,FB,25.220,1999-10-03,NFL,DEN,,NYJ,L 13-21,4,4,Sun,0.0,1,0,1,0,,SmitDe00
Fernando Smith,DE,28.062,1999-10-03,NFL,BAL,@,ATL,W 19-13,4,4,Sun,1.0,1,0,1,1,,SmitFe20
Frankie Smith,CB,30.360,1999-10-03,NFL,CHI,,NOR,W 14-10,4,4,Sun,0.0,2,0,2,0,,SmitFr20
Larry Smith,DT,24.303,1999-10-03,NFL,JAX,@,PIT,W 17-3,4,4,Sun,0.0,1,0,1,0,,SmitLa22
Mark Smith,DT,25.036,1999-10-03,NFL,ARI,@,DAL,L 7-35,4,4,Sun,0.0,3,0,3,0,,SmitMa20
Marquis Smith,S,24.263,1999-10-03,NFL,CLE,,NWE,L 7-19,4,4,Sun,0.0,2,0,2,0,,SmitMa21
Neil Smith,DE,33.176,1999-10-03,NFL,DEN,,NYJ,L 13-21,4,4,Sun,0.0,0,1,1,0,,SmitNe00
Otis Smith,RCB,33.346,1999-10-03,NFL,NYJ,@,DEN,W 21-13,4,4,Sun,0.0,3,0,3,0,,SmitOt20
Shevin Smith,S,24.108,1999-10-03,NFL,TAM,@,MIN,L 14-21,4,4,Sun,0.0,1,1,2,0,,SmitSh21
Vinson Smith,LB,34.092,1999-10-03,NFL,NOR,@,CHI,L 10-14,3,4,Sun,0.0,1,0,1,0,,SmitVi20
Phillippi Sparks,RCB,30.171,1999-10-03,NFL,NYG,,PHI,W 16-15,4,4,Sun,0.0,4,0,4,0,,SparPh20
Alonzo Spellman,DT,28.006,1999-10-03,NFL,DAL,,ARI,W 35-7,3,4,Sun,0.0,1,1,2,0,,SpelAl20
Jimmy Spencer,CB,30.188,1999-10-03,NFL,SDG,,KAN,W 21-14,3,4,Sun,0.0,1,0,1,0,,SpenJi21
Takeo Spikes,RILB,22.290,1999-10-03,NFL,CIN,,STL,L 10-38,4,4,Sun,0.0,3,1,4,1,,SpikTa00
Greg Spires,DE,25.052,1999-10-03,NFL,NWE,@,CLE,W 19-7,4,4,Sun,0.0,1,0,1,0,,SpirGr20
Marcus Spriggs,DT,23.069,1999-10-03,NFL,CLE,,NWE,L 7-19,4,4,Sun,0.0,1,0,1,1,,SpriMa21
Shawn Springs,LCB,24.206,1999-10-03,NFL,SEA,,OAK,W 22-21,4,4,Sun,0.0,3,1,4,0,,SpriSh00
Jeremy Staat,DE,22.358,1999-10-03,NFL,PIT,,JAX,L 3-17,4,4,Sun,0.0,2,0,2,0,,StaaJe20
Duane Starks,CB,25.133,1999-10-03,NFL,BAL,@,ATL,W 19-13,4,4,Sun,0.0,5,0,5,0,,StarDu20
Joel Steed,NT,30.228,1999-10-03,NFL,PIT,,JAX,L 3-17,4,4,Sun,0.0,3,5,8,1,,SteeJo00
Glen Steele,DT,24.364,1999-10-03,NFL,CIN,,STL,L 10-38,4,4,Sun,0.0,1,0,1,0,,SteeGl20
Tremayne Stephens,RB,23.170,1999-10-03,NFL,SDG,,KAN,W 21-14,3,4,Sun,0.0,1,0,1,1,,StepTr00
Matt Stevens,S,26.111,1999-10-03,NFL,WAS,,CAR,W 38-36,4,4,Sun,0.0,4,0,4,0,,StevMa22
Dwight Stone,WR,35.248,1999-10-03,NFL,NYJ,@,DEN,W 21-13,4,4,Sun,0.0,0,1,1,0,,StonDw00
Michael Strahan*,LDE,27.316,1999-10-03,NFL,NYG,,PHI,W 16-15,4,4,Sun,2.0,5,0,5,2,,StraMi02
Fred Strickland,LB,33.049,1999-10-03,NFL,WAS,,CAR,W 38-36,4,4,Sun,0.0,1,0,1,0,,StriFr20
Dana Stubblefield,RDT,28.323,1999-10-03,NFL,WAS,,CAR,W 38-36,4,4,Sun,0.0,4,0,4,1,,StubDa00
Lorenzo Styles,LB,25.245,1999-10-03,NFL,STL,@,CIN,W 38-10,3,4,Sun,0.0,4,0,4,0,,StylLo20
Shawn Swayda,DE,25.029,1999-10-03,NFL,ATL,,BAL,L 13-19,4,4,Sun,0.0,1,0,1,0,,SwaySh20
Michael Swift,CB,25.217,1999-10-03,NFL,CAR,@,WAS,L 36-38,4,4,Sun,0.0,5,0,5,0,,SwifMi20
Rashod Swinger,LDT,24.310,1999-10-03,NFL,ARI,@,DAL,L 7-35,4,4,Sun,0.0,3,1,4,0,,SwinRa20
Maa Tanuvasa,LDE,28.331,1999-10-03,NFL,DEN,,NYJ,L 13-21,4,4,Sun,0.5,0,2,2,0,,TanuMa20
Robert Tate,WR,25.349,1999-10-03,NFL,MIN,,TAM,W 21-14,4,4,Sun,0.0,1,0,1,0,,TateRo00
Bobby Taylor,CB,25.279,1999-10-03,NFL,PHI,@,NYG,L 15-16,4,4,Sun,0.0,5,0,5,1,,TaylBo00
George Teague,SS,28.227,1999-10-03,NFL,DAL,,ARI,W 35-7,3,4,Sun,0.0,4,1,5,0,,TeagGe20
Trey Teague,T,24.280,1999-10-03,NFL,DEN,,NYJ,L 13-21,4,4,Sun,0.0,1,0,1,0,,TeagTr20
Chris Terry,RT,24.056,1999-10-03,NFL,CAR,@,WAS,L 36-38,4,4,Sun,0.0,0,1,1,0,,TerrCh20
John Thierry,ROLB,28.029,1999-10-03,NFL,CLE,,NWE,L 7-19,4,4,Sun,1.0,1,0,1,1,,ThieJo20
Dave Thomas,CB,31.039,1999-10-03,NFL,JAX,@,PIT,W 17-3,4,4,Sun,0.0,1,0,1,0,,ThomDa21
Derrick Thomas*,LOLB,32.275,1999-10-03,NFL,KAN,@,SDG,L 14-21,4,4,Sun,0.0,4,0,4,1,,ThomDe01
Henry Thomas,RDT,34.264,1999-10-03,NFL,NWE,@,CLE,W 19-7,4,4,Sun,0.0,1,0,1,1,,ThomHe00
Hollis Thomas,DT,25.266,1999-10-03,NFL,PHI,@,NYG,L 15-16,4,4,Sun,0.0,2,1,3,1,,ThomHo20
Orlando Thomas,FS,26.347,1999-10-03,NFL,MIN,,TAM,W 21-14,4,4,Sun,0.0,3,0,3,0,,ThomOr20
Robert Thomas,FB,24.306,1999-10-03,NFL,DAL,,ARI,W 35-7,3,4,Sun,0.0,1,0,1,0,,ThomRo02
William Thomas,LB,31.051,1999-10-03,NFL,PHI,@,NYG,L 15-16,4,4,Sun,0.0,2,1,3,1,,ThomWi00
Bennie Thompson,S,36.235,1999-10-03,NFL,BAL,@,ATL,W 19-13,4,4,Sun,0.0,1,0,1,0,,ThomBe00
John Thornton,LDT,23.001,1999-10-03,NFL,TEN,@,SFO,L 22-24,4,4,Sun,0.0,3,1,4,2,,ThorJo21
James Thrash,WR,24.158,1999-10-03,NFL,WAS,,CAR,W 38-36,4,4,Sun,0.0,1,0,1,0,,ThraJa00
Pat Tillman,S,22.331,1999-10-03,NFL,ARI,@,DAL,L 7-35,4,4,Sun,0.0,2,1,3,0,,TillPa20
Jared Tomich,DE,25.162,1999-10-03,NFL,NOR,@,CHI,L 10-14,3,4,Sun,0.0,1,0,1,0,,TomiJa20
Reggie Tongue,SS,26.175,1999-10-03,NFL,KAN,@,SDG,L 14-21,4,4,Sun,0.0,3,0,3,0,,TongRe20
Steve Tovar,MLB,29.161,1999-10-03,NFL,CAR,@,WAS,L 36-38,4,4,Sun,0.0,4,0,4,0,,TovaSt20
Deshea Townsend,CB,24.025,1999-10-03,NFL,PIT,,JAX,L 3-17,4,4,Sun,0.0,1,1,2,0,,TownDe20
James Trapp,CB,29.279,1999-10-03,NFL,BAL,@,ATL,W 19-13,4,4,Sun,0.0,1,0,1,0,,TrapJa20
Jeremiah Trotter,LB,22.256,1999-10-03,NFL,PHI,@,NYG,L 15-16,4,4,Sun,0.0,11,2,13,1,,TrotJe00
Esera Tuaolo,DT,31.084,1999-10-03,NFL,CAR,@,WAS,L 36-38,4,4,Sun,0.0,2,0,2,1,,TuaoEs20
Winfred Tubbs,LILB,29.009,1999-10-03,NFL,SFO,,TEN,W 24-22,4,4,Sun,0.0,4,1,5,0,,TubbWi20
Jason Tucker,WR,23.101,1999-10-03,NFL,DAL,,ARI,W 35-7,3,4,Sun,0.0,1,0,1,0,,TuckJa00
Jessie Tuggle,LB,34.182,1999-10-03,NFL,ATL,,BAL,L 13-19,4,4,Sun,1.0,5,1,6,1,,TuggJe00
Eric Turner,FS,31.013,1999-10-03,NFL,OAK,@,SEA,L 21-22,4,4,Sun,0.0,4,0,4,0,,TurnEr00
Scott Turner,CB,27.219,1999-10-03,NFL,SDG,,KAN,W 21-14,3,4,Sun,0.0,2,0,2,0,,TurnSc20
Artie Ulmer,LB,26.065,1999-10-03,NFL,DEN,,NYJ,L 13-21,4,4,Sun,0.0,1,0,1,0,,UlmeAr20
Regan Upshaw,DE,24.052,1999-10-03,NFL,TAM,@,MIN,L 14-21,4,4,Sun,0.0,0,1,1,0,,UpshRe20
Troy Vincent,CB,28.117,1999-10-03,NFL,PHI,@,NYG,L 15-16,4,4,Sun,0.0,10,0,10,2,,VincTr00
Kimo von Oelhoffen,DT,28.246,1999-10-03,NFL,CIN,,STL,L 10-38,4,4,Sun,0.0,2,0,2,0,,vonOKi20
Andre Wadsworth,LDE,24.349,1999-10-03,NFL,ARI,@,DAL,L 7-35,4,4,Sun,0.0,4,0,4,0,,WadsAn20
Bracy Walker,FS,28.340,1999-10-03,NFL,KAN,@,SDG,L 14-21,4,4,Sun,0.0,3,0,3,0,,WalkBr20
Brian Walker,S,27.125,1999-10-03,NFL,SEA,,OAK,W 22-21,4,4,Sun,0.0,0,1,1,0,,WalkBr21
Denard Walker,LCB,26.055,1999-10-03,NFL,TEN,@,SFO,L 22-24,4,4,Sun,0.0,1,1,2,0,,WalkDe20
Gary Walker,LDT,26.217,1999-10-03,NFL,JAX,@,PIT,W 17-3,4,4,Sun,0.0,3,2,5,0,,WalkGa00
Marquis Walker,CB,27.089,1999-10-03,NFL,OAK,@,SEA,L 21-22,4,4,Sun,0.0,2,0,2,0,,WalkMa21
Chris Walsh,WR,30.295,1999-10-03,NFL,MIN,,TAM,W 21-14,4,4,Sun,0.0,1,0,1,0,,WalsCh00
Zack Walz,RLB,23.242,1999-10-03,NFL,ARI,@,DAL,L 7-35,4,4,Sun,0.0,4,0,4,0,,WalzZa20
Eric Warfield,CB,23.214,1999-10-03,NFL,KAN,@,SDG,L 14-21,4,4,Sun,0.0,1,0,1,0,,WarfEr20
Dewayne Washington,RCB,26.280,1999-10-03,NFL,PIT,,JAX,L 3-17,4,4,Sun,0.0,5,0,5,0,,WashDe20
Keith Washington,DE,26.289,1999-10-03,NFL,BAL,@,ATL,W 19-13,4,4,Sun,0.0,1,0,1,1,,WashKe20
Fred Weary,CB,25.174,1999-10-03,NFL,NOR,@,CHI,L 10-14,3,4,Sun,0.0,3,0,3,0,,WearFr20
Andre Weathers,CB,23.058,1999-10-03,NFL,NYG,,PHI,W 16-15,4,4,Sun,0.0,1,0,1,0,,WeatAn20
Larry Webster,DT,30.258,1999-10-03,NFL,BAL,@,ATL,W 19-13,4,4,Sun,0.0,3,0,3,0,,WebsLa20
Dean Wells,LB,29.075,1999-10-03,NFL,CAR,@,WAS,L 36-38,4,4,Sun,0.0,5,1,6,0,,WellDe20
Mike Wells,RDT,28.260,1999-10-03,NFL,CHI,,NOR,W 14-10,4,4,Sun,0.0,3,0,3,0,,WellMi23
Lyle West,S,22.287,1999-10-03,NFL,NYG,,PHI,W 16-15,4,4,Sun,0.0,1,0,1,0,,WestLy20
Ryan Wetnight,TE,28.332,1999-10-03,NFL,CHI,,NOR,W 14-10,4,4,Sun,0.0,1,0,1,0,,WetnRy00
Mark Wheeler,DT,29.185,1999-10-03,NFL,PHI,@,NYG,L 15-16,4,4,Sun,0.0,2,0,2,0,,WheeMa20
Larry Whigham,S,27.102,1999-10-03,NFL,NWE,@,CLE,W 19-7,4,4,Sun,0.0,2,0,2,0,,WhigLa00
Brandon Whiting,DE,23.065,1999-10-03,NFL,PHI,@,NYG,L 15-16,4,4,Sun,0.0,1,1,2,0,,WhitBr21
Corey Widmer,MLB,30.282,1999-10-03,NFL,NYG,,PHI,W 16-15,4,4,Sun,0.0,2,4,6,0,,WidmCo20
Chuck Wiley,RDE,24.211,1999-10-03,NFL,CAR,@,WAS,L 36-38,4,4,Sun,0.0,4,0,4,1,,WileCh21
Gabe Wilkins,RDE,28.032,1999-10-03,NFL,SFO,,TEN,W 24-22,4,4,Sun,0.0,1,0,1,1,,WilkGa20
Dan Wilkinson,LDT,26.204,1999-10-03,NFL,WAS,,CAR,W 38-36,4,4,Sun,1.0,2,1,3,1,,WilkDa22
Aeneas Williams*,LCB,31.247,1999-10-03,NFL,ARI,@,DAL,L 7-35,4,4,Sun,0.0,2,0,2,0,,WillAe00
Alfred Williams,RDE,30.331,1999-10-03,NFL,DEN,,NYJ,L 13-21,4,4,Sun,0.0,3,0,3,1,,WillAl00
Charlie Williams,CB,27.243,1999-10-03,NFL,DAL,,ARI,W 35-7,3,4,Sun,0.0,7,0,7,0,,WillCh22
Dan Williams,RDE,29.292,1999-10-03,NFL,KAN,@,SDG,L 14-21,4,4,Sun,0.0,2,0,2,0,,WillDa20
Darryl Williams,SS,29.268,1999-10-03,NFL,SEA,,OAK,W 22-21,4,4,Sun,0.0,5,3,8,0,,WillDa03
Elijah Williams,CB,24.044,1999-10-03,NFL,ATL,,BAL,L 13-19,4,4,Sun,0.0,2,0,2,0,,WillEl20
Jamal Williams,DT,23.158,1999-10-03,NFL,SDG,,KAN,W 21-14,3,4,Sun,0.0,2,0,2,0,,WillJa99
Jay Williams,DE,27.355,1999-10-03,NFL,STL,@,CIN,W 38-10,3,4,Sun,0.0,1,0,1,0,,WillJa26
K.D. Williams,OLB,26.164,1999-10-03,NFL,OAK,@,SEA,L 21-22,4,4,Sun,0.0,4,0,4,0,,WillK.20
Kevin Williams,CB,24.060,1999-10-03,NFL,NYJ,@,DEN,W 21-13,4,4,Sun,0.0,1,0,1,0,,WillKe25
Moe Williams,RB,25.069,1999-10-03,NFL,MIN,,TAM,W 21-14,4,4,Sun,0.0,2,0,2,0,,WillMo00
Tony Williams,UT,24.086,1999-10-03,NFL,MIN,,TAM,W 21-14,4,4,Sun,1.0,2,3,5,0,,WillTo23
James Willis,LB,27.031,1999-10-03,NFL,SEA,,OAK,W 22-21,4,4,Sun,0.0,1,0,1,0,,WillJa28
Al Wilson,LB,22.104,1999-10-03,NFL,DEN,,NYJ,L 13-21,4,4,Sun,0.0,3,1,4,0,,WilsAl00
Reinard Wilson,LB,25.290,1999-10-03,NFL,CIN,,STL,L 10-38,4,4,Sun,1.0,5,1,6,1,,WilsRe20
Troy Wilson,LDE,28.315,1999-10-03,NFL,NOR,@,CHI,L 10-14,3,4,Sun,0.0,3,0,3,0,,WilsTr21
Jason Wiltz,DT,22.314,1999-10-03,NFL,NYJ,@,DEN,W 21-13,4,4,Sun,0.0,1,2,3,0,,WiltJa20
Grant Wistrom,RDE,23.092,1999-10-03,NFL,STL,@,CIN,W 38-10,3,4,Sun,1.0,2,0,2,1,,WistGr20
Lee Woodall,LOLB,29.337,1999-10-03,NFL,SFO,,TEN,W 24-22,4,4,Sun,1.0,6,0,6,0,,WoodLe00
Charles Woodson,CB,22.361,1999-10-03,NFL,OAK,@,SEA,L 21-22,4,4,Sun,0.0,3,0,3,0,,WoodCh00
Darren Woodson,FS,30.161,1999-10-03,NFL,DAL,,ARI,W 35-7,3,4,Sun,0.0,7,0,7,1,,WoodDa01
Rod Woodson*,S,34.207,1999-10-03,NFL,BAL,@,ATL,W 19-13,4,4,Sun,0.0,2,1,3,0,,WoodRo01
Barron Wortham,MLB,29.336,1999-10-03,NFL,TEN,@,SFO,L 22-24,4,4,Sun,0.0,5,1,6,0,,WortBa20
Kenny Wright,CB,22.019,1999-10-03,NFL,MIN,,TAM,W 21-14,4,4,Sun,0.0,0,1,1,0,,WrigKe20
Lawrence Wright,S,26.027,1999-10-03,NFL,CIN,,STL,L 10-38,4,4,Sun,0.0,2,1,3,0,,WrigLa20
Bryant Young,LDT,27.249,1999-10-03,NFL,SFO,,TEN,W 24-22,4,4,Sun,0.0,4,0,4,1,,YounBr00
Jeff Zgonina,DT,29.132,1999-10-03,NFL,STL,@,CIN,W 38-10,3,4,Sun,0.0,1,0,1,1,,ZgonJe20
Trace Armstrong,DE,33.364,1999-10-04,NFL,MIA,,BUF,L 18-23,3,4,Mon,0.0,0,1,1,0,,ArmsTr00
Tim Bowens,LDT,26.239,1999-10-04,NFL,MIA,,BUF,L 18-23,3,4,Mon,0.0,0,1,1,0,,BoweTi00
Lorenzo Bromell,DE,24.011,1999-10-04,NFL,MIA,,BUF,L 18-23,3,4,Mon,0.0,0,1,1,0,,BromLo20
Terrell Buckley,LCB,28.119,1999-10-04,NFL,MIA,,BUF,L 18-23,3,4,Mon,0.0,2,0,2,0,,BuckTe20
Steve Christie,K,31.325,1999-10-04,NFL,BUF,@,MIA,W 23-18,4,4,Mon,0.0,1,0,1,0,,chrisste01
Sam Cowart,LB,24.220,1999-10-04,NFL,BUF,@,MIA,W 23-18,4,4,Mon,0.0,1,3,4,0,,CowaSa00
Joe Cummings,LB,25.118,1999-10-04,NFL,BUF,@,MIA,W 23-18,4,4,Mon,0.0,1,0,1,0,,CummJo20
Daryl Gardener,RDT,26.221,1999-10-04,NFL,MIA,,BUF,L 18-23,3,4,Mon,0.0,0,2,2,0,,GardDa20
Hunter Goodwin,TE,26.359,1999-10-04,NFL,MIA,,BUF,L 18-23,3,4,Mon,0.0,0,1,1,0,,GoodHu00
Phil Hansen,DE,31.137,1999-10-04,NFL,BUF,@,MIA,W 23-18,4,4,Mon,0.0,1,0,1,0,,HansPh20
John Holecek,LB,27.150,1999-10-04,NFL,BUF,@,MIA,W 23-18,4,4,Mon,1.0,4,1,5,0,,HoleJo20
Dwight Hollier,LB,30.166,1999-10-04,NFL,MIA,,BUF,L 18-23,3,4,Mon,0.0,1,1,2,0,,HollDw20
Ken Irvin,CB,27.085,1999-10-04,NFL,BUF,@,MIA,W 23-18,4,4,Mon,0.0,2,0,2,0,,IrviKe20
Calvin Jackson,SS,26.341,1999-10-04,NFL,MIA,,BUF,L 18-23,3,4,Mon,1.0,2,2,4,1,,JackCa20
Henry Jones,S,31.279,1999-10-04,NFL,BUF,@,MIA,W 23-18,4,4,Mon,0.0,5,1,6,1,,JoneHe00
Robert Jones,SLB,30.007,1999-10-04,NFL,MIA,,BUF,L 18-23,3,4,Mon,0.0,1,2,3,0,,JoneRo21
Sam Madison,RCB,25.164,1999-10-04,NFL,MIA,,BUF,L 18-23,3,4,Mon,0.0,2,0,2,0,,MadiSa00
Brock Marion,FS,29.115,1999-10-04,NFL,MIA,,BUF,L 18-23,3,4,Mon,0.0,1,3,4,0,,MariBr00
Emanuel Martin,S,30.065,1999-10-04,NFL,BUF,@,MIA,W 23-18,4,4,Mon,0.0,3,0,3,0,,MartEm20
Kenny Mixon,LDE,24.126,1999-10-04,NFL,MIA,,BUF,L 18-23,3,4,Mon,0.0,1,0,1,0,,MixoKe20
Sean Moran,DT,26.121,1999-10-04,NFL,BUF,@,MIA,W 23-18,4,4,Mon,0.0,1,1,2,0,,MoraSe20
Gabe Northern,LB,25.118,1999-10-04,NFL,BUF,@,MIA,W 23-18,4,4,Mon,0.0,2,1,3,0,,NortGa20
Rich Owens,DE,27.135,1999-10-04,NFL,MIA,,BUF,L 18-23,3,4,Mon,0.0,5,1,6,1,,OwenRi20
Shawn Price,DE,29.190,1999-10-04,NFL,BUF,@,MIA,W 23-18,4,4,Mon,0.0,1,0,1,0,,PricSh20
Derrick Rodgers,WLB,27.355,1999-10-04,NFL,MIA,,BUF,L 18-23,3,4,Mon,0.0,0,2,2,0,,RodgDe20
Sam Rogers,LB,29.127,1999-10-04,NFL,BUF,@,MIA,W 23-18,4,4,Mon,0.0,7,2,9,1,,RogeSa20
Kurt Schulz,S,30.296,1999-10-04,NFL,BUF,@,MIA,W 23-18,4,4,Mon,0.0,2,0,2,1,,SchuKu20
Bruce Smith*,DE,36.108,1999-10-04,NFL,BUF,@,MIA,W 23-18,4,4,Mon,1.0,4,2,6,0,,SmitBr00
Thomas Smith,CB,28.303,1999-10-04,NFL,BUF,@,MIA,W 23-18,4,4,Mon,0.0,5,2,7,0,,SmitTh21
Patrick Surtain,CB,23.107,1999-10-04,NFL,MIA,,BUF,L 18-23,3,4,Mon,0.0,2,0,2,0,,SurtPa00
Jason Taylor*,RDE,25.033,1999-10-04,NFL,MIA,,BUF,L 18-23,3,4,Mon,0.0,1,2,3,1,,TaylJa03
Zach Thomas,MLB,26.033,1999-10-04,NFL,MIA,,BUF,L 18-23,3,4,Mon,0.0,5,3,8,2,,ThomZa01
Ted Washington,DT,31.174,1999-10-04,NFL,BUF,@,MIA,W 23-18,4,4,Mon,0.0,4,0,4,0,,WashTe01
Pat Williams,DT,26.345,1999-10-04,NFL,BUF,@,MIA,W 23-18,4,4,Mon,0.0,1,0,1,1,,WillPa20
Jerry Wilson,CB,26.079,1999-10-04,NFL,MIA,,BUF,L 18-23,3,4,Mon,0.0,3,0,3,0,,WilsJe22
Antoine Winfield,CB,22.102,1999-10-04,NFL,BUF,@,MIA,W 23-18,4,4,Mon,0.0,3,1,4,0,,WinfAn20
Shawn Wooden,S,25.346,1999-10-04,NFL,MIA,,BUF,L 18-23,3,4,Mon,0.0,4,1,5,0,,WoodSh20
Rabih Abdullah,RB,24.166,1999-10-10,NFL,TAM,@,GNB,L 23-26,5,5,Sun,0.0,1,0,1,0,,AbduRa00
Rahim Abdullah,LILB,23.202,1999-10-10,NFL,CLE,,CIN,L 17-18,5,5,Sun,0.0,3,0,3,0,,AbduRa20
Donnie Abraham,LCB,26.002,1999-10-10,NFL,TAM,@,GNB,L 23-26,5,5,Sun,0.0,1,1,2,0,,AbraDo00
Ray Agnew,LDT,31.305,1999-10-10,NFL,STL,,SFO,W 42-20,4,5,Sun,0.0,2,0,2,0,,AgneRa20
Chidi Ahanotu,LDE,28.364,1999-10-10,NFL,TAM,@,GNB,L 23-26,5,5,Sun,1.0,3,0,3,0,,AhanCh20
David Akers,K,24.305,1999-10-10,NFL,PHI,,DAL,W 13-10,5,5,Sun,0.0,0,1,1,0,,akersdav01
Allen Aldridge,SLB,27.133,1999-10-10,NFL,DET,,SDG,L 10-20,4,5,Sun,1.0,2,1,3,1,,AldrAl21
Derrick Alexander,RDE,25.331,1999-10-10,NFL,CLE,,CIN,L 17-18,5,5,Sun,0.0,3,0,3,1,,AlexDe20
Eric Allen,CB,33.322,1999-10-10,NFL,OAK,,DEN,L 13-16,5,5,Sun,0.0,7,2,9,0,,AlleEr00
Ashley Ambrose,LCB,29.023,1999-10-10,NFL,NOR,,ATL,L 17-20,4,5,Sun,0.0,3,1,4,0,,AmbrAs00
