Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Punt Ret,Punt Ret Yds,Punt Ret YPA,Punt Ret TD,unique_id
Dwayne Harris,WR/RS,32.041,2019-10-27,NFL,OAK,@,HOU,L 24-27,7,8,Sun,1,0,0.00,0,HarrDw00
Dontrell Hilliard,RB,24.243,2019-10-27,NFL,CLE,@,NWE,L 13-27,7,8,Sun,2,2,1.00,0,HillDo00
Richie James,WR,24.052,2019-10-27,NFL,SFO,,CAR,W 51-13,7,8,Sun,6,49,8.17,0,JameRi00
Desmond King,DB,24.317,2019-10-27,NFL,LAC,@,CHI,W 17-16,8,8,Sun,1,0,0.00,0,KingDe01
T.J. Logan,RB,25.054,2019-10-27,NFL,TAM,@,TEN,L 23-27,7,8,Sun,3,45,15.00,0,LogaT.00
Gunner Olszewski,WR,22.335,2019-10-27,NFL,NWE,,CLE,W 27-13,8,8,Sun,1,8,8.00,0,OlszGu00
Jabrill Peppers,S,24.023,2019-10-27,NFL,NYG,@,DET,L 26-31,8,8,Sun,1,2,2.00,0,PeppJa00
Chester Rogers,WR,25.288,2019-10-27,NFL,IND,,DEN,W 15-13,7,8,Sun,1,8,8.00,0,RogeCh02
Boston Scott,RB,24.183,2019-10-27,NFL,PHI,@,BUF,W 31-13,8,8,Sun,1,6,6.00,0,ScotBo02
Diontae Spencer,WR,27.222,2019-10-27,NFL,DEN,@,IND,L 13-15,8,8,Sun,3,22,7.33,0,SpenDi00
Dede Westbrook,WR,25.340,2019-10-27,NFL,JAX,,NYJ,W 29-15,8,8,Sun,2,22,11.00,0,WestDe00
Brandon Zylstra,WR,26.216,2019-10-27,NFL,CAR,@,SFO,L 13-51,7,8,Sun,1,0,0.00,0,ZylsBr00
Ryan Switzer,WR,24.358,2019-10-28,NFL,PIT,,MIA,W 27-14,7,8,Mon,1,2,2.00,0,SwitRy00
Preston Williams,WR,22.215,2019-10-28,NFL,MIA,@,PIT,L 14-27,7,8,Mon,3,35,11.67,0,WillPr01
Pharoh Cooper,WR,24.238,2019-10-31,NFL,ARI,,SFO,L 25-28,9,9,Thu,3,17,5.67,0,CoopPh00
Richie James,WR,24.056,2019-10-31,NFL,SFO,@,ARI,W 28-25,8,9,Thu,3,25,8.33,0,JameRi00
Tarik Cohen,RB,24.100,2019-11-03,NFL,CHI,@,PHI,L 14-22,8,9,Sun,4,36,9.00,0,CoheTa00
Trevor Davis,WR,26.122,2019-11-03,NFL,OAK,,DET,W 31-24,8,9,Sun,1,16,16.00,0,DaviTr03
Greg Dortch,WR,21.158,2019-11-03,NFL,CAR,,TEN,W 30-20,8,9,Sun,2,11,5.50,0,DortGr01
Mecole Hardman,WR,21.236,2019-11-03,NFL,KAN,,MIN,W 26-23,9,9,Sun,2,17,8.50,0,HardMe00
Dontrell Hilliard,RB,24.250,2019-11-03,NFL,CLE,@,DEN,L 19-24,8,9,Sun,2,20,10.00,0,HillDo00
Mike Hughes,CB,22.265,2019-11-03,NFL,MIN,@,KAN,L 23-26,9,9,Sun,5,29,5.80,0,HughMi00
Adam Humphries,WR,26.132,2019-11-03,NFL,TEN,@,CAR,L 20-30,9,9,Sun,1,11,11.00,0,HumpAd00
Cyrus Jones,CB/RS,25.339,2019-11-03,NFL,BAL,,NWE,W 37-20,8,9,Sun,2,7,3.50,0,JoneCy00
Desmond King,DB,24.324,2019-11-03,NFL,LAC,,GNB,W 26-11,9,9,Sun,2,1,0.50,0,KingDe01
Tyler Lockett,WR,27.036,2019-11-03,NFL,SEA,,TAM,W 40-34,9,9,Sun,2,15,7.50,0,LockTy00
T.J. Logan,RB,25.061,2019-11-03,NFL,TAM,@,SEA,L 34-40,8,9,Sun,3,32,10.67,0,LogaT.00
Trey Quinn,WR,23.331,2019-11-03,NFL,WAS,@,BUF,L 9-24,9,9,Sun,1,0,0.00,0,QuinTr00
Tremon Smith,DB,23.106,2019-11-03,NFL,GNB,@,LAC,L 11-26,9,9,Sun,1,0,0.00,0,SmitTr04
Diontae Spencer,WR,27.229,2019-11-03,NFL,DEN,,CLE,W 24-19,9,9,Sun,1,20,20.00,0,SpenDi00
Darren Sproles,RB,36.136,2019-11-03,NFL,PHI,,CHI,W 22-14,9,9,Sun,2,2,1.00,0,SproDa00
Ryan Switzer,WR,24.364,2019-11-03,NFL,PIT,,IND,W 26-24,8,9,Sun,1,0,0.00,0,SwitRy00
Michael Walker,WR,23.005,2019-11-03,NFL,JAX,,HOU,L 3-26,9,9,Sun,2,8,4.00,0,WalkMi00
Preston Williams,WR,22.221,2019-11-03,NFL,MIA,,NYJ,W 26-18,8,9,Sun,2,19,9.50,0,WillPr01
Tavon Austin,WR,29.234,2019-11-04,NFL,DAL,@,NYG,W 37-18,8,9,Mon,2,24,12.00,0,AustTa00
Golden Tate,WR,31.094,2019-11-04,NFL,NYG,,DAL,L 18-37,9,9,Mon,1,15,15.00,0,TateGo00
Trevor Davis,WR,26.126,2019-11-07,NFL,OAK,,LAC,W 26-24,9,10,Thu,2,11,5.50,0,DaviTr03
Desmond King,DB,24.328,2019-11-07,NFL,LAC,@,OAK,L 24-26,10,10,Thu,3,19,6.33,0,KingDe01
Jamal Agnew,CB,24.221,2019-11-10,NFL,DET,@,CHI,L 13-20,9,10,Sun,3,27,9.00,0,AgneJa00
Tavon Austin,WR,29.240,2019-11-10,NFL,DAL,,MIN,L 24-28,9,10,Sun,1,0,0.00,0,AustTa00
Kenjon Barner,RB,29.196,2019-11-10,NFL,ATL,@,NOR,W 26-9,9,10,Sun,2,33,16.50,0,BarnKe00
Braxton Berrios,WR,24.035,2019-11-10,NFL,NYJ,,NYG,W 34-27,9,10,Sun,3,29,9.67,0,BerrBr00
Tarik Cohen,RB,24.107,2019-11-10,NFL,CHI,,DET,W 20-13,9,10,Sun,2,9,4.50,0,CoheTa00
Pharoh Cooper,WR,24.248,2019-11-10,NFL,ARI,@,TAM,L 27-30,10,10,Sun,1,2,2.00,0,CoopPh00
Mecole Hardman,WR,21.243,2019-11-10,NFL,KAN,@,TEN,L 32-35,10,10,Sun,1,5,5.00,0,HardMe00
Deonte Harris,WR/RS,21.341,2019-11-10,NFL,NOR,,ATL,L 9-26,9,10,Sun,1,19,19.00,0,HarrDe07
Dontrell Hilliard,RB,24.257,2019-11-10,NFL,CLE,,BUF,W 19-16,9,10,Sun,1,0,0.00,0,HillDo00
Diontae Johnson,WR,23.128,2019-11-10,NFL,PIT,,LAR,W 17-12,9,10,Sun,3,22,7.33,0,JohnDi01
T.J. Logan,RB,25.068,2019-11-10,NFL,TAM,,ARI,W 30-27,9,10,Sun,2,9,4.50,0,LogaT.00
Jojo Natson,WR,25.282,2019-11-10,NFL,LAR,@,PIT,L 12-17,9,10,Sun,3,21,7.00,0,NatsJo00
Andre Roberts,WR,31.305,2019-11-10,NFL,BUF,@,CLE,L 16-19,9,10,Sun,2,34,17.00,0,RobeAn00
Chester Rogers,WR,25.302,2019-11-10,NFL,IND,,MIA,L 12-16,9,10,Sun,3,38,12.67,0,RogeCh02
Marcus Sherels,CB,32.041,2019-11-10,NFL,MIA,@,IND,W 16-12,9,10,Sun,2,16,8.00,0,SherMa20
Ryan Switzer,WR,25.006,2019-11-10,NFL,PIT,,LAR,W 17-12,9,10,Sun,1,-1,-1.00,0,SwitRy00
Golden Tate,WR,31.100,2019-11-10,NFL,NYG,@,NYJ,L 27-34,10,10,Sun,1,8,8.00,0,TateGo00
De'Anthony Thomas,WR/RS,26.309,2019-11-10,NFL,BAL,@,CIN,W 49-13,9,10,Sun,1,8,8.00,0,ThomDe05
Richie James,WR,24.067,2019-11-11,NFL,SFO,,SEA,L 24-27,9,10,Mon,3,2,0.67,0,JameRi00
Tyler Lockett,WR,27.044,2019-11-11,NFL,SEA,@,SFO,W 27-24,10,10,Mon,1,20,20.00,0,LockTy00
David Moore,WR,24.300,2019-11-11,NFL,SEA,@,SFO,W 27-24,10,10,Mon,1,4,4.00,0,MoorDa03
Dontrell Hilliard,RB,24.261,2019-11-14,NFL,CLE,,PIT,W 21-7,10,11,Thu,3,16,5.33,0,HillDo00
Diontae Johnson,WR,23.132,2019-11-14,NFL,PIT,@,CLE,L 7-21,10,11,Thu,1,10,10.00,0,JohnDi01
Cameron Sutton,CB,24.260,2019-11-14,NFL,PIT,@,CLE,L 7-21,10,11,Thu,1,8,8.00,0,SuttCa00
Jamal Agnew,CB,24.228,2019-11-17,NFL,DET,,DAL,L 27-35,10,11,Sun,2,35,17.50,0,AgneJa00
Tavon Austin,WR,29.247,2019-11-17,NFL,DAL,@,DET,W 35-27,10,11,Sun,2,2,1.00,0,AustTa00
Kenjon Barner,RB,29.203,2019-11-17,NFL,ATL,@,CAR,W 29-3,10,11,Sun,2,78,39.00,1,BarnKe00
Braxton Berrios,WR,24.042,2019-11-17,NFL,NYJ,@,WAS,W 34-17,10,11,Sun,3,43,14.33,0,BerrBr00
Trevor Davis,WR,26.136,2019-11-17,NFL,OAK,,CIN,W 17-10,10,11,Sun,1,0,0.00,0,DaviTr03
Alex Erickson,WR,27.011,2019-11-17,NFL,CIN,@,OAK,L 10-17,10,11,Sun,3,32,10.67,0,EricAl01
Mike Hughes,CB,22.279,2019-11-17,NFL,MIN,,DEN,W 27-23,11,11,Sun,2,0,0.00,0,HughMi00
Richie James,WR,24.073,2019-11-17,NFL,SFO,,ARI,W 36-26,10,11,Sun,2,8,4.00,0,JameRi00
Alvin Kamara,RB,24.115,2019-11-17,NFL,NOR,@,TAM,W 34-17,10,11,Sun,3,32,10.67,0,KamaAl00
T.J. Logan,RB,25.075,2019-11-17,NFL,TAM,,NOR,L 17-34,10,11,Sun,1,7,7.00,0,LogaT.00
D.J. Moore,WR,22.217,2019-11-17,NFL,CAR,,ATL,L 3-29,10,11,Sun,1,6,6.00,0,MoorD.00
Jojo Natson,WR,25.289,2019-11-17,NFL,LAR,,CHI,W 17-7,10,11,Sun,2,0,0.00,0,NatsJo00
Bobby Okereke,LB,23.111,2019-11-17,NFL,IND,,JAX,W 33-13,10,11,Sun,1,0,0.00,0,OkerBo00
Trey Quinn,WR,23.345,2019-11-17,NFL,WAS,,NYJ,L 17-34,10,11,Sun,2,9,4.50,0,QuinTr00
Andre Roberts,WR,31.312,2019-11-17,NFL,BUF,@,MIA,W 37-20,10,11,Sun,3,21,7.00,0,RobeAn00
Chester Rogers,WR,25.309,2019-11-17,NFL,IND,,JAX,W 33-13,10,11,Sun,2,9,4.50,0,RogeCh02
Mohamed Sanu,WR,30.087,2019-11-17,NFL,NWE,@,PHI,W 17-10,10,11,Sun,3,23,7.67,0,SanuMo00
Boston Scott,RB,24.204,2019-11-17,NFL,PHI,,NWE,L 10-17,10,11,Sun,2,13,6.50,0,ScotBo02
De'Anthony Thomas,WR/RS,26.316,2019-11-17,NFL,BAL,,HOU,W 41-7,10,11,Sun,2,4,2.00,0,ThomDe05
Dede Westbrook,WR,25.361,2019-11-17,NFL,JAX,@,IND,L 13-33,10,11,Sun,1,0,0.00,0,WestDe00
