Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Punt Ret,Punt Ret Yds,Punt Ret YPA,Punt Ret TD,unique_id
Phillip Buchanon,CB,23.031,2003-10-20,NFL,OAK,,KAN,L 10-17,7,7,Mon,2,11,5.50,0,BuchPh20
Dante Hall,WR,25.049,2003-10-20,NFL,KAN,@,OAK,W 17-10,7,7,Mon,2,15,7.50,0,HallDa00
David Allen,RB/K,25.259,2003-10-26,NFL,JAX,,TEN,L 17-30,7,8,Sun,2,31,15.50,0,AlleDa00
Dre' Bly,RCB,26.157,2003-10-26,NFL,DET,@,CHI,L 16-24,7,8,Sun,1,6,6.00,0,BlyxDr00
Antonio Brown,WR,25.237,2003-10-26,NFL,BUF,@,KAN,L 5-38,8,8,Sun,1,0,0.00,0,BrowAn01
Troy Brown,WR,32.116,2003-10-26,NFL,NWE,,CLE,W 9-3,8,8,Sun,5,44,8.80,0,BrowTr00
Bobby Engram,TE,30.292,2003-10-26,NFL,SEA,@,CIN,L 24-27,7,8,Sun,3,12,4.00,0,EngrBo00
Joey Galloway,WR,31.340,2003-10-26,NFL,DAL,@,TAM,L 0-16,7,8,Sun,2,19,9.50,0,GallJo00
DeJuan Groce,RCB,23.251,2003-10-26,NFL,STL,@,PIT,W 33-21,7,8,Sun,4,8,2.00,0,GrocDe20
Keenan Howry,WR,22.131,2003-10-26,NFL,MIN,,NYG,L 17-29,7,8,Sun,2,18,9.00,0,HowrKe00
Michael Lewis,WR,31.346,2003-10-26,NFL,NOR,,CAR,L 20-23,8,8,Sun,2,45,22.50,0,LewiMi00
Justin McCareins,WR,24.329,2003-10-26,NFL,TEN,@,JAX,W 30-17,8,8,Sun,2,11,5.50,0,McCaJu00
R.W. McQuarters,CB,26.309,2003-10-26,NFL,CHI,,DET,W 24-16,7,8,Sun,5,56,11.20,0,McQuR.20
Brian Mitchell,RB,35.069,2003-10-26,NFL,NYG,@,MIN,W 29-17,7,8,Sun,1,0,0.00,0,MitcBr00
J.J. Moses,WR,24.044,2003-10-26,NFL,HOU,@,IND,L 21-30,7,8,Sun,2,11,5.50,0,MoseJ.00
Dennis Northcutt,WR,25.308,2003-10-26,NFL,CLE,@,NWE,L 3-9,8,8,Sun,1,-1,-1.00,0,NortDe00
Brad Pyatt,WR,23.193,2003-10-26,NFL,IND,,HOU,W 30-21,7,8,Sun,1,0,0.00,0,PyatBr00
Antwaan Randle El,WR,24.070,2003-10-26,NFL,PIT,,STL,L 21-33,7,8,Sun,4,92,23.00,1,RandAn00
Rod Smith,WR,33.164,2003-10-26,NFL,DEN,@,BAL,L 6-26,8,8,Sun,2,19,9.50,0,SmitRo01
Steve Smith,WR,24.167,2003-10-26,NFL,CAR,@,NOR,W 23-20,7,8,Sun,3,27,9.00,0,SmitSt01
Reggie Swinton,WR,28.094,2003-10-26,NFL,DET,@,CHI,L 16-24,7,8,Sun,3,39,13.00,0,SwinRe00
Tim Wansley,RCB,24.353,2003-10-26,NFL,TAM,,DAL,W 16-0,7,8,Sun,1,8,8.00,0,WansTi20
Dedric Ward,WR,29.027,2003-10-26,NFL,BAL,,DEN,W 26-6,7,8,Sun,3,26,8.67,0,WardDe00
Peter Warrick,WR-P,26.129,2003-10-26,NFL,CIN,,SEA,W 27-24,7,8,Sun,1,0,0.00,0,WarrPe00
Jimmy Williams,CB,24.230,2003-10-26,NFL,SFO,@,ARI,L 13-16,8,8,Sun,2,22,11.00,0,WillJi22
Antoine Winfield,LCB,26.124,2003-10-26,NFL,BUF,@,KAN,L 5-38,8,8,Sun,1,0,0.00,0,WinfAn20
Eric Parker,FB,24.196,2003-10-27,NFL,SDG,,MIA,L 10-26,7,8,Mon,2,4,2.00,0,ParkEr00
Sam Simmons,WR,23.336,2003-10-27,NFL,MIA,@,SDG,W 26-10,7,8,Mon,1,12,12.00,0,SimmSa20
David Allen,RB/K,25.266,2003-11-02,NFL,JAX,@,BAL,L 17-24,8,9,Sun,2,5,2.50,0,AlleDa00
Anquan Boldin,WR,23.030,2003-11-02,NFL,ARI,,CIN,W 17-14,8,9,Sun,4,20,5.00,0,BoldAn00
Lamont Brightful,DB,24.277,2003-11-02,NFL,BAL,,JAX,W 24-17,8,9,Sun,5,31,6.20,0,BrigLa20
Phillip Buchanon,CB,23.044,2003-11-02,NFL,OAK,@,DET,L 13-23,8,9,Sun,2,6,3.00,0,BuchPh20
Antonio Chatman,WR/K,24.263,2003-11-02,NFL,GNB,@,MIN,W 30-27,8,9,Sun,1,9,9.00,0,ChatAn00
Bobby Engram,WR,30.299,2003-11-02,NFL,SEA,,PIT,W 23-16,8,9,Sun,2,21,10.50,0,EngrBo00
Joey Galloway,WR,31.347,2003-11-02,NFL,DAL,,WAS,W 21-14,8,9,Sun,5,77,15.40,0,GallJo00
DeJuan Groce,CB,23.258,2003-11-02,NFL,STL,@,SFO,L 10-30,8,9,Sun,1,8,8.00,0,GrocDe20
Keenan Howry,WR,22.138,2003-11-02,NFL,MIN,,GNB,L 27-30,8,9,Sun,2,23,11.50,0,HowrKe00
Patrick Johnson,WR,27.084,2003-11-02,NFL,WAS,@,DAL,L 14-21,8,9,Sun,1,6,6.00,0,JohnPa00
Michael Lewis,WR,31.353,2003-11-02,NFL,NOR,@,TAM,W 17-14,9,9,Sun,2,22,11.00,0,LewiMi00
Reno Mahe,RB,23.152,2003-11-02,NFL,PHI,@,ATL,W 23-16,8,9,Sun,2,25,12.50,0,MaheRe00
R.W. McQuarters,CB,26.316,2003-11-02,NFL,CHI,,SDG,W 20-7,8,9,Sun,5,55,11.00,0,McQuR.20
Brian Mitchell,RB,35.076,2003-11-02,NFL,NYG,@,NYJ,W 31-28,8,9,Sun,1,2,2.00,0,MitcBr00
Santana Moss,WR,24.154,2003-11-02,NFL,NYJ,,NYG,L 28-31,8,9,Sun,4,14,3.50,0,MossSa00
Eric Parker,87,24.202,2003-11-02,NFL,SDG,@,CHI,L 7-20,8,9,Sun,2,5,2.50,0,ParkEr00
Brad Pyatt,WR,23.200,2003-11-02,NFL,IND,@,MIA,W 23-17,8,9,Sun,1,11,11.00,0,PyatBr00
Antwaan Randle El,WR,24.077,2003-11-02,NFL,PIT,@,SEA,L 16-23,8,9,Sun,2,8,4.00,0,RandAn00
Allen Rossum,CB,28.011,2003-11-02,NFL,ATL,,PHI,L 16-23,8,9,Sun,3,81,27.00,0,RossAl99
Sam Simmons,WR,23.342,2003-11-02,NFL,MIA,,IND,L 17-23,8,9,Sun,2,24,12.00,0,SimmSa20
Steve Smith,WR,24.174,2003-11-02,NFL,CAR,@,HOU,L 10-14,8,9,Sun,1,7,7.00,0,SmitSt01
Reggie Swinton,WR,28.101,2003-11-02,NFL,DET,,OAK,W 23-13,8,9,Sun,4,43,10.75,0,SwinRe00
Troy Walters,WR,26.322,2003-11-02,NFL,IND,@,MIA,W 23-17,8,9,Sun,3,45,15.00,0,WaltTr00
Tim Wansley,LCB,24.360,2003-11-02,NFL,TAM,,NOR,L 14-17,8,9,Sun,2,17,8.50,0,WansTi20
Peter Warrick,WR,26.136,2003-11-02,NFL,CIN,@,ARI,L 14-17,8,9,Sun,1,15,15.00,0,WarrPe00
Jimmy Williams,CB,24.237,2003-11-02,NFL,SFO,,STL,W 30-10,9,9,Sun,2,32,16.00,0,WillJi22
Karl Williams,WR,32.206,2003-11-02,NFL,TAM,,NOR,L 14-17,8,9,Sun,2,23,11.50,0,WillKa00
Deion Branch,WR,24.108,2003-11-03,NFL,NWE,@,DEN,W 30-26,9,9,Mon,3,15,5.00,0,BranDe00
Troy Brown,WR,32.124,2003-11-03,NFL,NWE,@,DEN,W 30-26,9,9,Mon,1,9,9.00,0,BrowTr00
Kevin Faulk,RB,27.151,2003-11-03,NFL,NWE,@,DEN,W 30-26,9,9,Mon,1,6,6.00,0,FaulKe00
Deltha O'Neal,CB,26.277,2003-11-03,NFL,DEN,,NWE,L 26-30,9,9,Mon,2,60,30.00,1,ONeaDe00
David Allen,RB/K,25.273,2003-11-09,NFL,JAX,,IND,W 28-23,9,10,Sun,2,41,20.50,0,AlleDa00
Reggie Barlow,WR,30.291,2003-11-09,NFL,TAM,@,CAR,L 24-27,9,10,Sun,1,0,0.00,0,BarlRe00
William Bartee,CB,26.137,2003-11-09,NFL,KAN,,CLE,W 41-20,9,10,Sun,1,0,0.00,0,BartWi20
Anquan Boldin,WR,23.037,2003-11-09,NFL,ARI,@,PIT,L 15-28,9,10,Sun,3,5,1.67,0,BoldAn00
Lamont Brightful,DB,24.284,2003-11-09,NFL,BAL,@,STL,L 22-33,9,10,Sun,5,75,15.00,0,BrigLa20
Antonio Brown,WR,25.251,2003-11-09,NFL,BUF,@,DAL,L 6-10,9,10,Sun,1,7,7.00,0,BrowAn01
Phillip Buchanon,CB,23.051,2003-11-09,NFL,OAK,,NYJ,L 24-27,9,10,Sun,3,96,32.00,1,BuchPh20
Jeff Burris,LCB,31.155,2003-11-09,NFL,CIN,,HOU,W 34-27,9,10,Sun,1,0,0.00,0,BurrJe20
Tim Dwight,WR,28.119,2003-11-09,NFL,SDG,,MIN,W 42-28,9,10,Sun,2,0,0.00,0,DwigTi00
Bobby Engram,WR,30.306,2003-11-09,NFL,SEA,@,WAS,L 20-27,9,10,Sun,2,15,7.50,0,EngrBo00
Mike Furrey,WR,26.181,2003-11-09,NFL,STL,,BAL,W 33-22,9,10,Sun,2,22,11.00,0,FurrMi00
Joey Galloway,WR,31.354,2003-11-09,NFL,DAL,,BUF,W 10-6,9,10,Sun,6,64,10.67,0,GallJo00
DeJuan Groce,CB,23.265,2003-11-09,NFL,STL,,BAL,W 33-22,9,10,Sun,2,10,5.00,0,GrocDe20
Keenan Howry,WR,22.145,2003-11-09,NFL,MIN,@,SDG,L 28-42,9,10,Sun,1,15,15.00,0,HowrKe00
Bryant Johnson,WR,22.247,2003-11-09,NFL,ARI,@,PIT,L 15-28,9,10,Sun,1,3,3.00,0,JohnBr02
Patrick Johnson,WR,27.091,2003-11-09,NFL,WAS,,SEA,W 27-20,9,10,Sun,1,11,11.00,0,JohnPa00
Dane Looker,WR,27.218,2003-11-09,NFL,STL,,BAL,W 33-22,9,10,Sun,1,44,44.00,0,LookDa00
David Macklin,DB,25.118,2003-11-09,NFL,IND,@,JAX,L 23-28,9,10,Sun,1,0,0.00,0,MackDa20
Justin McCareins,WR,24.343,2003-11-09,NFL,TEN,,MIA,W 31-7,9,10,Sun,1,15,15.00,0,McCaJu00
R.W. McQuarters,CB,26.323,2003-11-09,NFL,CHI,@,DET,L 10-12,9,10,Sun,3,9,3.00,0,McQuR.20
Brian Mitchell,RB,35.083,2003-11-09,NFL,NYG,,ATL,L 7-27,9,10,Sun,5,7,1.40,0,MitcBr00
J.J. Moses,WR,24.058,2003-11-09,NFL,HOU,@,CIN,L 27-34,9,10,Sun,2,3,1.50,0,MoseJ.00
Santana Moss,WR,24.161,2003-11-09,NFL,NYJ,@,OAK,W 27-24,9,10,Sun,2,23,11.50,0,MossSa00
Antwaan Randle El,WR,24.084,2003-11-09,NFL,PIT,,ARI,W 28-15,9,10,Sun,3,64,21.33,1,RandAn00
Allen Rossum,CB,28.018,2003-11-09,NFL,ATL,@,NYG,W 27-7,9,10,Sun,2,6,3.00,0,RossAl99
Sam Simmons,WR,23.349,2003-11-09,NFL,MIA,@,TEN,L 7-31,9,10,Sun,1,6,6.00,0,SimmSa20
Steve Smith,WR,24.181,2003-11-09,NFL,CAR,,TAM,W 27-24,9,10,Sun,4,33,8.25,0,SmitSt01
Reggie Swinton,WR,28.108,2003-11-09,NFL,DET,,CHI,W 12-10,9,10,Sun,2,21,10.50,0,SwinRe00
Troy Walters,WR,26.329,2003-11-09,NFL,IND,@,JAX,L 23-28,9,10,Sun,1,22,22.00,0,WaltTr00
Peter Warrick,WR,26.143,2003-11-09,NFL,CIN,,HOU,W 34-27,9,10,Sun,1,0,0.00,0,WarrPe00
Karl Williams,WR,32.213,2003-11-09,NFL,TAM,@,CAR,L 24-27,9,10,Sun,1,5,5.00,0,WillKa00
Reno Mahe,RB,23.160,2003-11-10,NFL,PHI,@,GNB,W 17-14,9,10,Mon,4,30,7.50,0,MaheRe00
Reggie Barlow,WR,30.298,2003-11-16,NFL,TAM,,GNB,L 13-20,10,11,Sun,1,0,0.00,0,BarlRe00
Anquan Boldin,WR,23.044,2003-11-16,NFL,ARI,@,CLE,L 6-44,10,11,Sun,1,-1,-1.00,0,BoldAn00
Antonio Brown,WR,25.258,2003-11-16,NFL,BUF,,HOU,L 10-12,10,11,Sun,2,13,6.50,0,BrowAn01
Phillip Buchanon,CB,23.058,2003-11-16,NFL,OAK,,MIN,W 28-18,10,11,Sun,1,5,5.00,0,BuchPh20
Antonio Chatman,WR/K,24.277,2003-11-16,NFL,GNB,@,TAM,W 20-13,10,11,Sun,5,61,12.20,0,ChatAn00
Bobby Engram,WR,30.313,2003-11-16,NFL,SEA,,DET,W 35-14,10,11,Sun,4,84,21.00,1,EngrBo00
Kevin Faulk,RB,27.164,2003-11-16,NFL,NWE,,DAL,W 12-0,10,11,Sun,2,30,15.00,0,FaulKe00
Mike Furrey,WR,26.188,2003-11-16,NFL,STL,@,CHI,W 23-21,10,11,Sun,3,44,14.67,0,FurrMi00
Jabar Gaffney,WR,22.350,2003-11-16,NFL,HOU,@,BUF,W 12-10,10,11,Sun,4,22,5.50,0,GaffJa00
Victor Green,S,33.343,2003-11-16,NFL,NOR,,ATL,W 23-20,10,11,Sun,1,6,6.00,0,GreeVi20
Dante Hall,WR,25.076,2003-11-16,NFL,KAN,@,CIN,L 19-24,10,11,Sun,4,63,15.75,0,HallDa00
Keenan Howry,WR,22.152,2003-11-16,NFL,MIN,@,OAK,L 18-28,10,11,Sun,1,11,11.00,0,HowrKe00
Michael Lewis,WR,32.002,2003-11-16,NFL,NOR,,ATL,W 23-20,10,11,Sun,3,12,4.00,0,LewiMi00
Dane Looker,WR,27.225,2003-11-16,NFL,STL,@,CHI,W 23-21,10,11,Sun,1,3,3.00,0,LookDa00
Justin McCareins,WR,24.350,2003-11-16,NFL,TEN,,JAX,W 10-3,10,11,Sun,3,37,12.33,0,McCaJu00
R.W. McQuarters,CB,26.330,2003-11-16,NFL,CHI,,STL,L 21-23,10,11,Sun,3,70,23.33,1,McQuR.20
Brian Mitchell,RB,35.090,2003-11-16,NFL,NYG,@,PHI,L 10-28,10,11,Sun,2,2,1.00,0,MitcBr00
Chad Morton,RB/K,26.226,2003-11-16,NFL,WAS,@,CAR,L 17-20,10,11,Sun,2,31,15.50,0,MortCh00
Dennis Northcutt,WR,25.329,2003-11-16,NFL,CLE,,ARI,W 44-6,10,11,Sun,3,13,4.33,0,NortDe00
Tyrone Poole,RCB,31.286,2003-11-16,NFL,NWE,,DAL,W 12-0,10,11,Sun,1,10,10.00,0,PoolTy20
Kris Richard,CB,25.019,2003-11-16,NFL,SEA,,DET,W 35-14,10,11,Sun,1,0,0.00,0,RichKr20
Allen Rossum,CB,28.025,2003-11-16,NFL,ATL,@,NOR,L 20-23,10,11,Sun,4,45,11.25,0,RossAl99
Sam Simmons,WR,23.356,2003-11-16,NFL,MIA,,BAL,W 9-6,10,11,Sun,3,46,15.33,0,SimmSa20
Rod Smith,WR,33.185,2003-11-16,NFL,DEN,,SDG,W 37-8,10,11,Sun,3,93,31.00,1,SmitRo01
Steve Smith,WR,24.188,2003-11-16,NFL,CAR,,WAS,W 20-17,10,11,Sun,3,16,5.33,0,SmitSt01
Zuriel Smith,WR,23.305,2003-11-16,NFL,DAL,@,NWE,L 0-12,10,11,Sun,2,8,4.00,0,SmitZu00
Reggie Swinton,WR,28.115,2003-11-16,NFL,DET,@,SEA,L 14-35,10,11,Sun,3,7,2.33,0,SwinRe00
Peter Warrick,WR,26.150,2003-11-16,NFL,CIN,,KAN,W 24-19,10,11,Sun,4,87,21.75,1,WarrPe00
Brian Westbrook,RB,24.075,2003-11-16,NFL,PHI,,NYG,W 28-10,10,11,Sun,1,0,0.00,0,WestBr00
Terrence Wilkins,WR,28.110,2003-11-16,NFL,IND,,NYJ,W 38-31,10,11,Sun,2,8,4.00,0,WilkTe00
Antwaan Randle El,WR,24.092,2003-11-17,NFL,PIT,@,SFO,L 14-30,10,11,Mon,1,0,0.00,0,RandAn00
Jimmy Williams,CB,24.252,2003-11-17,NFL,SFO,,PIT,W 30-14,10,11,Mon,2,5,2.50,0,WillJi22
David Allen,RB-K,25.287,2003-11-23,NFL,JAX,@,NYJ,L 10-13,11,12,Sun,2,67,33.50,0,AlleDa00
Anquan Boldin,WR,23.051,2003-11-23,NFL,ARI,,STL,L 27-30,11,12,Sun,1,19,19.00,0,BoldAn00
Lamont Brightful,DB,24.298,2003-11-23,NFL,BAL,,SEA,W 44-41,11,12,Sun,3,11,3.67,0,BrigLa20
Phillip Buchanon,RCB,23.065,2003-11-23,NFL,OAK,@,KAN,L 24-27,11,12,Sun,3,58,19.33,0,BuchPh20
Antonio Chatman,WR/K,24.284,2003-11-23,NFL,GNB,,SFO,W 20-10,11,12,Sun,2,16,8.00,0,ChatAn00
Nate Clements,RCB,23.346,2003-11-23,NFL,BUF,,IND,L 14-17,11,12,Sun,2,17,8.50,0,ClemNa99
Terrence Edwards,WR,24.208,2003-11-23,NFL,ATL,,TEN,L 31-38,11,12,Sun,1,2,2.00,0,EdwaTe00
Bobby Engram,WR,30.320,2003-11-23,NFL,SEA,@,BAL,L 41-44,11,12,Sun,2,12,6.00,0,EngrBo00
Joey Galloway,WR,32.003,2003-11-23,NFL,DAL,,CAR,W 24-20,11,12,Sun,4,15,3.75,0,GallJo00
Dante Hall,WR,25.083,2003-11-23,NFL,KAN,,OAK,W 27-24,11,12,Sun,3,37,12.33,0,HallDa00
Keenan Howry,WR,22.159,2003-11-23,NFL,MIN,,DET,W 24-14,11,12,Sun,5,59,11.80,0,HowrKe00
Leon Johnson,RB,29.133,2003-11-23,NFL,SDG,,CIN,L 27-34,11,12,Sun,3,30,10.00,0,JohnLe00
Patrick Johnson,WR,27.105,2003-11-23,NFL,WAS,@,MIA,L 23-24,11,12,Sun,1,0,0.00,0,JohnPa00
Ken Lucas,CB,24.304,2003-11-23,NFL,SEA,@,BAL,L 41-44,11,12,Sun,1,0,0.00,0,LucaKe20
Justin McCareins,WR,24.357,2003-11-23,NFL,TEN,@,ATL,W 38-31,11,12,Sun,1,58,58.00,1,McCaJu00
R.W. McQuarters,CB,26.337,2003-11-23,NFL,CHI,@,DEN,W 19-10,11,12,Sun,4,39,9.75,0,McQuR.20
J.J. Moses,WR,24.072,2003-11-23,NFL,HOU,,NWE,L 20-23,11,12,Sun,1,0,0.00,0,MoseJ.00
Santana Moss,WR,24.175,2003-11-23,NFL,NYJ,,JAX,W 13-10,11,12,Sun,1,18,18.00,0,MossSa00
Kendall Newson,WR,23.263,2003-11-23,NFL,MIA,,WAS,W 24-23,11,12,Sun,1,0,0.00,0,NewsKe00
Dennis Northcutt,WR,25.336,2003-11-23,NFL,CLE,,PIT,L 6-13,11,12,Sun,6,47,7.83,0,NortDe00
Deltha O'Neal,CB/W,26.297,2003-11-23,NFL,DEN,,CHI,L 10-19,11,12,Sun,1,9,9.00,0,ONeaDe00
Tyrone Poole,RCB,31.293,2003-11-23,NFL,NWE,@,HOU,W 23-20,11,12,Sun,4,42,10.50,0,PoolTy20
Antwaan Randle El,WR,24.098,2003-11-23,NFL,PIT,@,CLE,W 13-6,11,12,Sun,2,9,4.50,0,RandAn00
Allen Rossum,CB,28.032,2003-11-23,NFL,ATL,,TEN,L 31-38,11,12,Sun,2,56,28.00,1,RossAl99
Sam Simmons,WR,23.363,2003-11-23,NFL,MIA,,WAS,W 24-23,11,12,Sun,1,12,12.00,0,SimmSa20
Steve Smith,WR,24.195,2003-11-23,NFL,CAR,@,DAL,L 20-24,11,12,Sun,2,-1,-0.50,0,SmitSt01
Reggie Swinton,WR,28.122,2003-11-23,NFL,DET,@,MIN,L 14-24,11,12,Sun,2,28,14.00,0,SwinRe00
Peter Warrick,WR,26.157,2003-11-23,NFL,CIN,@,SDG,W 34-27,11,12,Sun,1,1,1.00,0,WarrPe00
Brian Westbrook,RB,24.082,2003-11-23,NFL,PHI,,NOR,W 33-20,11,12,Sun,1,15,15.00,0,WestBr00
Terrence Wilkins,WR,28.117,2003-11-23,NFL,IND,@,BUF,W 17-14,11,12,Sun,4,17,4.25,0,WilkTe00
Jimmy Williams,CB,24.258,2003-11-23,NFL,SFO,@,GNB,L 10-20,11,12,Sun,2,12,6.00,0,WillJi22
Reggie Barlow,WR,30.306,2003-11-24,NFL,TAM,,NYG,W 19-13,11,12,Mon,2,16,8.00,0,BarlRe00
Delvin Joyce,RB,25.064,2003-11-24,NFL,NYG,@,TAM,L 13-19,11,12,Mon,1,8,8.00,0,JoycDe00
Brian Mitchell,RB,35.098,2003-11-24,NFL,NYG,@,TAM,L 13-19,11,12,Mon,1,10,10.00,0,MitcBr00
Antonio Chatman,WR,24.288,2003-11-27,NFL,GNB,@,DET,L 14-22,12,13,Thu,2,5,2.50,0,ChatAn00
Eddie Drummond,WR,23.229,2003-11-27,NFL,DET,,GNB,W 22-14,12,13,Thu,1,7,7.00,0,DrumEd00
Charlie Rogers,RB,27.161,2003-11-27,NFL,MIA,@,DAL,W 40-21,12,13,Thu,4,16,4.00,0,RogeCh00
Reggie Swinton,WR,28.126,2003-11-27,NFL,DET,,GNB,W 22-14,12,13,Thu,2,22,11.00,0,SwinRe00
David Allen,RB-K,25.294,2003-11-30,NFL,JAX,,TAM,W 17-10,12,13,Sun,2,29,14.50,0,AlleDa00
Reggie Barlow,WR,30.312,2003-11-30,NFL,TAM,@,JAX,L 10-17,12,13,Sun,1,1,1.00,0,BarlRe00
Anquan Boldin,WR,23.058,2003-11-30,NFL,ARI,@,CHI,L 3-28,12,13,Sun,1,14,14.00,0,BoldAn00
Lamont Brightful,DB,24.305,2003-11-30,NFL,BAL,,SFO,W 44-6,12,13,Sun,2,22,11.00,0,BrigLa20
Phillip Buchanon,CB,23.072,2003-11-30,NFL,OAK,,DEN,L 8-22,12,13,Sun,3,61,20.33,0,BuchPh20
Nate Clements,RCB,23.353,2003-11-30,NFL,BUF,@,NYG,W 24-7,12,13,Sun,4,13,3.25,0,ClemNa99
Keyuo Craver,CB,23.100,2003-11-30,NFL,NOR,@,WAS,W 24-20,12,13,Sun,2,22,11.00,0,CravKe20
Bobby Engram,FB,30.327,2003-11-30,NFL,SEA,,CLE,W 34-7,12,13,Sun,1,9,9.00,0,EngrBo00
Kevin Faulk,RB,27.178,2003-11-30,NFL,NWE,@,IND,W 38-34,12,13,Sun,1,18,18.00,0,FaulKe00
Mike Furrey,WR,26.202,2003-11-30,NFL,STL,,MIN,W 48-17,12,13,Sun,1,8,8.00,0,FurrMi00
Dante Hall,WR,25.090,2003-11-30,NFL,KAN,@,SDG,W 28-24,12,13,Sun,1,4,4.00,0,HallDa00
Leon Johnson,RB,29.140,2003-11-30,NFL,SDG,,KAN,L 24-28,12,13,Sun,2,20,10.00,0,JohnLe00
R.W. McQuarters,CB,26.344,2003-11-30,NFL,CHI,,ARI,W 28-3,12,13,Sun,3,39,13.00,0,McQuR.20
Brian Mitchell,RB,35.104,2003-11-30,NFL,NYG,,BUF,L 7-24,12,13,Sun,2,16,8.00,0,MitcBr00
Chad Morton,RB,26.240,2003-11-30,NFL,WAS,,NOR,L 20-24,12,13,Sun,1,4,4.00,0,MortCh00
J.J. Moses,WR,24.079,2003-11-30,NFL,HOU,,ATL,W 17-13,12,13,Sun,3,45,15.00,0,MoseJ.00
Deltha O'Neal,CB/W,26.304,2003-11-30,NFL,DEN,@,OAK,W 22-8,12,13,Sun,2,13,6.50,0,ONeaDe00
Tyrone Poole,RCB,31.300,2003-11-30,NFL,NWE,@,IND,W 38-34,12,13,Sun,1,3,3.00,0,PoolTy20
Allen Rossum,CB,28.039,2003-11-30,NFL,ATL,@,HOU,L 13-17,12,13,Sun,3,48,16.00,0,RossAl99
Steve Smith,WR,24.202,2003-11-30,NFL,CAR,,PHI,L 16-25,12,13,Sun,2,1,0.50,0,SmitSt01
Peter Warrick,WR,26.164,2003-11-30,NFL,CIN,@,PIT,W 24-20,12,13,Sun,2,16,8.00,0,WarrPe00
Brian Westbrook,RB/K,24.089,2003-11-30,NFL,PHI,@,CAR,W 25-16,12,13,Sun,2,11,5.50,0,WestBr00
Terrence Wilkins,WR,28.124,2003-11-30,NFL,IND,,NWE,L 34-38,12,13,Sun,1,0,0.00,0,WilkTe00
Jimmy Williams,CB,24.265,2003-11-30,NFL,SFO,@,BAL,L 6-44,12,13,Sun,2,-1,-0.50,0,WillJi22
Justin McCareins,WR,25.000,2003-12-01,NFL,TEN,@,NYJ,L 17-24,12,13,Mon,3,35,11.67,0,McCaJu00
Santana Moss,WR,24.183,2003-12-01,NFL,NYJ,,TEN,W 24-17,12,13,Mon,2,16,8.00,0,MossSa00
David Allen,RB-K,25.301,2003-12-07,NFL,JAX,,HOU,W 27-0,13,14,Sun,6,55,9.17,0,AlleDa00
Reggie Barlow,WR,30.319,2003-12-07,NFL,TAM,@,NOR,W 14-7,13,14,Sun,2,5,2.50,0,BarlRe00
Juran Bolden,LCB,29.163,2003-12-07,NFL,ATL,,CAR,W 20-14,13,14,Sun,1,14,14.00,0,BoldJu20
Lamont Brightful,DB,24.312,2003-12-07,NFL,BAL,,CIN,W 31-13,13,14,Sun,3,13,4.33,0,BrigLa20
Phillip Buchanon,CB,23.079,2003-12-07,NFL,OAK,@,PIT,L 7-27,13,14,Sun,1,-3,-3.00,0,BuchPh20
Terrell Buckley,CB,32.183,2003-12-07,NFL,MIA,@,NWE,L 0-12,13,14,Sun,1,2,2.00,0,BuckTe20
Antonio Chatman,WR/K,24.298,2003-12-07,NFL,GNB,,CHI,W 34-21,13,14,Sun,3,3,1.00,0,ChatAn00
Nate Clements,RCB,23.360,2003-12-07,NFL,BUF,,NYJ,W 17-6,13,14,Sun,1,6,6.00,0,ClemNa99
Eddie Drummond,WR,23.239,2003-12-07,NFL,DET,,SDG,L 7-14,13,14,Sun,5,33,6.60,0,DrumEd00
Kevin Faulk,RB,27.185,2003-12-07,NFL,NWE,,MIA,W 12-0,13,14,Sun,1,12,12.00,0,FaulKe00
Keenan Howry,WR,22.173,2003-12-07,NFL,MIN,,SEA,W 34-7,13,14,Sun,4,10,2.50,0,HowrKe00
Leon Johnson,RB,29.147,2003-12-07,NFL,SDG,@,DET,W 14-7,13,14,Sun,8,40,5.00,0,JohnLe00
Michael Lewis,WR,32.023,2003-12-07,NFL,NOR,,TAM,L 7-14,13,14,Sun,4,57,14.25,0,LewiMi00
Justin McCareins,WR,25.006,2003-12-07,NFL,TEN,,IND,L 27-29,13,14,Sun,2,12,6.00,0,McCaJu00
R.W. McQuarters,CB,26.351,2003-12-07,NFL,CHI,@,GNB,L 21-34,13,14,Sun,1,25,25.00,0,McQuR.20
Brian Mitchell,RB,35.111,2003-12-07,NFL,NYG,,WAS,L 7-20,13,14,Sun,1,5,5.00,0,MitcBr00
Chad Morton,RB,26.247,2003-12-07,NFL,WAS,@,NYG,W 20-7,13,14,Sun,1,4,4.00,0,MortCh00
J.J. Moses,WR,24.086,2003-12-07,NFL,HOU,@,JAX,L 0-27,13,14,Sun,3,3,1.00,0,MoseJ.00
Santana Moss,WR,24.189,2003-12-07,NFL,NYJ,@,BUF,L 6-17,13,14,Sun,2,8,4.00,0,MossSa00
Tyrone Poole,RCB,31.307,2003-12-07,NFL,NWE,,MIA,W 12-0,13,14,Sun,5,20,4.00,0,PoolTy20
Antwaan Randle El,WR,24.112,2003-12-07,NFL,PIT,,OAK,W 27-7,13,14,Sun,5,132,26.40,0,RandAn00
