Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Fmb,Fumble Forced,FR,FR Yds,FR TD,unique_id
Ray Lewis*,MIKE,36.119,2011-09-11,NFL,BAL,,PIT,W 35-7,1,1,Sun,0,1,0,0,0,LewiRa00
Jason McCourty,CB,24.029,2011-09-11,NFL,TEN,@,JAX,L 14-16,1,1,Sun,0,1,0,0,0,McCoJa99
Danny McCray,S,23.185,2011-09-11,NFL,DAL,@,NYJ,L 24-27,1,1,Sun,0,1,0,0,0,McCrDa00
Quintin Mikell,FS,30.360,2011-09-11,NFL,STL,,PHI,L 13-31,1,1,Sun,0,1,0,0,0,MikeQu20
Haloti Ngata,DT,27.233,2011-09-11,NFL,BAL,,PIT,W 35-7,1,1,Sun,0,1,2,0,0,NgatHa20
Jason Pierre-Paul,RDE,22.253,2011-09-11,NFL,NYG,@,WAS,L 14-28,1,1,Sun,0,1,0,0,0,PierJa99
Antonio Smith,DE,29.325,2011-09-11,NFL,HOU,,IND,W 34-7,1,1,Sun,0,1,0,0,0,SmitAn22
Anthony Spencer,SLB,27.231,2011-09-11,NFL,DAL,@,NYJ,L 24-27,1,1,Sun,0,1,0,0,0,SpenAn99
Terrell Suggs,RLB,28.335,2011-09-11,NFL,BAL,,PIT,W 35-7,1,1,Sun,0,2,0,0,0,SuggTe99
Darryl Tapp,DE,26.363,2011-09-11,NFL,PHI,@,STL,W 31-13,1,1,Sun,0,1,0,0,0,TappDa20
Charles Tillman,RCB,30.200,2011-09-11,NFL,CHI,,ATL,W 30-12,1,1,Sun,0,1,0,0,0,TillCh20
Kyle Vanden Bosch,RDE,32.298,2011-09-11,NFL,DET,@,TAM,W 27-20,1,1,Sun,0,1,0,0,0,VandKy99
Chris White,LB,22.239,2011-09-11,NFL,BUF,@,KAN,W 41-7,1,1,Sun,0,1,0,0,0,WhitCh03
Mario Williams,WLB,26.223,2011-09-11,NFL,HOU,,IND,W 34-7,1,1,Sun,0,1,0,0,0,WillMa22
George Wilson,SS,30.181,2011-09-11,NFL,BUF,@,KAN,W 41-7,1,1,Sun,0,1,0,0,0,WilsGe01
Antoine Winfield,LCB,34.079,2011-09-11,NFL,MIN,@,SDG,L 17-24,1,1,Sun,0,1,0,0,0,WinfAn20
Matt Giordano,S,28.331,2011-09-12,NFL,OAK,@,DEN,W 23-20,1,1,Mon,0,1,0,0,0,GiorMa20
Quentin Groves,LB,27.069,2011-09-12,NFL,OAK,@,DEN,W 23-20,1,1,Mon,0,1,0,0,0,GrovQu99
Jason Hunter,DE,28.015,2011-09-12,NFL,DEN,,OAK,L 20-23,1,1,Mon,0,1,0,0,0,HuntJa24
Chris Johnson,CB,31.352,2011-09-12,NFL,OAK,@,DEN,W 23-20,1,1,Mon,0,1,0,0,0,JohnCh26
Von Miller,SLB,22.170,2011-09-12,NFL,DEN,,OAK,L 20-23,1,1,Mon,0,1,0,0,0,MillVo00
Isa Abdul-Quddus,S,22.046,2011-09-18,NFL,NOR,,CHI,W 30-13,2,2,Sun,0,1,0,0,0,AbduIs00
John Abraham,RDE,33.135,2011-09-18,NFL,ATL,,PHI,W 35-31,2,2,Sun,0,1,0,0,0,AbraJo00
Mark Anderson,DE,28.115,2011-09-18,NFL,NWE,,SDG,W 35-21,2,2,Sun,0,1,0,0,0,AndeMa21
Pat Angerer,MLB,24.230,2011-09-18,NFL,IND,,CLE,L 19-27,2,2,Sun,0,1,0,0,0,AngePa99
Nick Barnett,WLB,30.114,2011-09-18,NFL,BUF,,OAK,W 38-35,2,2,Sun,0,1,0,0,0,BarnNi20
Morgan Burnett,SS,22.248,2011-09-18,NFL,GNB,@,CAR,W 30-23,2,2,Sun,0,1,0,0,0,BurnMo99
Kavell Conner,WLB,24.207,2011-09-18,NFL,IND,,CLE,L 19-27,2,2,Sun,0,1,0,0,0,ConnKa99
Mason Foster,MLB,22.201,2011-09-18,NFL,TAM,@,MIN,W 24-20,2,2,Sun,0,1,0,0,0,FostMa00
Dwight Freeney,RDE,31.211,2011-09-18,NFL,IND,,CLE,L 19-27,2,2,Sun,0,1,0,0,0,FreeDw00
Roman Harper,SS,28.281,2011-09-18,NFL,NOR,,CHI,W 30-13,2,2,Sun,0,1,0,0,0,HarpRo21
Kareem Jackson,CB,23.161,2011-09-18,NFL,HOU,@,MIA,W 23-13,2,2,Sun,0,1,0,0,0,JackKa99
Peria Jerry,DT,27.026,2011-09-18,NFL,ATL,,PHI,W 35-31,2,2,Sun,0,1,0,0,0,JerrPe99
Michael Johnson,RDE,24.223,2011-09-18,NFL,CIN,@,DEN,L 22-24,2,2,Sun,0,1,0,0,0,JohnMi98
Karl Klug,DL,23.171,2011-09-18,NFL,TEN,,BAL,W 26-13,2,2,Sun,0,2,0,0,0,KlugKa00
Jerod Mayo,ILB,25.207,2011-09-18,NFL,NWE,,SDG,W 35-21,2,2,Sun,0,1,0,0,0,MayoJe99
Turk McBride,LDE,26.111,2011-09-18,NFL,NOR,,CHI,W 30-13,2,2,Sun,0,1,0,0,0,McBrTu99
Reggie Nelson,FS,27.362,2011-09-18,NFL,CIN,@,DEN,L 22-24,2,2,Sun,0,1,0,0,0,NelsRe99
Stephen Nicholas,LB,28.140,2011-09-18,NFL,ATL,,PHI,W 35-31,2,2,Sun,0,1,1,2,0,NichSt99
Brian Orakpo,ROLB,25.049,2011-09-18,NFL,WAS,,ARI,W 22-21,2,2,Sun,0,1,0,0,0,OrakBr99
Jordan Senn,LB,27.099,2011-09-18,NFL,CAR,,GNB,L 23-30,2,2,Sun,0,1,0,0,0,SennJo00
Jabaal Sheard,LDE,22.131,2011-09-18,NFL,CLE,@,IND,W 27-19,2,2,Sun,0,1,1,5,0,SheaJa00
Justin Smith,RDT,31.353,2011-09-18,NFL,SFO,,DAL,L 24-27,2,2,Sun,0,1,0,0,0,SmitJu20
Andy Studebaker,LB,26.002,2011-09-18,NFL,KAN,@,DET,L 3-48,2,2,Sun,0,1,0,0,0,StudAn99
Charles Tillman,RCB,30.207,2011-09-18,NFL,CHI,@,NOR,L 13-30,2,2,Sun,0,1,1,1,0,TillCh20
Kyle Vanden Bosch,RDE,32.305,2011-09-18,NFL,DET,,KAN,W 48-3,2,2,Sun,0,1,0,0,0,VandKy99
Byron Westbrook,CB,25.266,2011-09-18,NFL,WAS,,ARI,W 22-21,2,2,Sun,0,1,0,0,0,WestBy00
Philip Wheeler,SLB,26.280,2011-09-18,NFL,IND,,CLE,L 19-27,2,2,Sun,0,1,0,0,0,WheePh99
Patrick Willis,ILB,26.236,2011-09-18,NFL,SFO,,DAL,L 24-27,2,2,Sun,0,1,0,0,0,WillPa98
Eric Wright,RCB,26.056,2011-09-18,NFL,DET,,KAN,W 48-3,2,2,Sun,0,1,0,0,0,WrigEr99
Antrel Rolle,FS,28.277,2011-09-19,NFL,NYG,,STL,W 28-16,2,2,Mon,0,1,0,0,0,RollAn20
Dave Tollefson,DE,29.071,2011-09-19,NFL,NYG,,STL,W 28-16,2,2,Mon,0,1,1,0,0,TollDa99
Jared Allen,RDE,29.175,2011-09-25,NFL,MIN,,DET,L 23-26,3,3,Sun,0,1,0,0,0,AlleJa22
Cliff Avril,LDE,25.170,2011-09-25,NFL,DET,@,MIN,W 26-23,3,3,Sun,0,1,0,0,0,AvriCl99
Antwan Barnes,LB,26.341,2011-09-25,NFL,SDG,,KAN,W 20-17,3,3,Sun,0,1,0,0,0,BarnAn99
Lance Briggs,WLB,30.317,2011-09-25,NFL,CHI,,GNB,L 17-27,3,3,Sun,0,1,0,0,0,BrigLa99
Raheem Brock,DE,33.107,2011-09-25,NFL,SEA,,ARI,W 13-10,3,3,Sun,0,1,0,0,0,BrocRa20
Chris Chamberlain,LB,25.360,2011-09-25,NFL,STL,,BAL,L 7-37,3,3,Sun,0,1,0,0,0,ChamCh99
Kam Chancellor,SS,23.175,2011-09-25,NFL,SEA,,ARI,W 13-10,3,3,Sun,0,1,0,0,0,ChanKa99
Adrian Clayborn,RDE,23.081,2011-09-25,NFL,TAM,,ATL,W 16-13,3,3,Sun,0,1,0,0,0,ClayAd00
Bruce Davis,LB,26.023,2011-09-25,NFL,OAK,,NYJ,W 34-24,3,3,Sun,,1,0,,,DaviBr99
Dwight Freeney,RDE,31.218,2011-09-25,NFL,IND,,PIT,L 20-23,3,3,Sun,0,1,0,0,0,FreeDw00
Wallace Gilberry,DE,26.294,2011-09-25,NFL,KAN,@,SDG,L 17-20,3,3,Sun,0,1,0,0,0,GilbWa00
James Harrison,ROLB,33.144,2011-09-25,NFL,PIT,@,IND,W 23-20,3,3,Sun,0,1,0,0,0,HarrJa23
LeRoy Hill,OLB,29.011,2011-09-25,NFL,SEA,,ARI,W 13-10,3,3,Sun,0,1,0,0,0,HillLe20
Israel Idonije,LDE,30.312,2011-09-25,NFL,CHI,,GNB,L 17-27,3,3,Sun,0,1,0,0,0,IdonIs20
Justin King,LCB,24.137,2011-09-25,NFL,STL,,BAL,L 7-37,3,3,Sun,0,1,0,0,0,KingJu99
Ray Lewis*,MIKE,36.133,2011-09-25,NFL,BAL,@,STL,W 37-7,3,3,Sun,0,1,0,0,0,LewiRa00
Robert Mathis,LDE,30.211,2011-09-25,NFL,IND,,PIT,L 20-23,3,3,Sun,0,1,1,0,0,MathRo20
Rey Maualuga,MLB,24.248,2011-09-25,NFL,CIN,,SFO,L 8-13,3,3,Sun,0,1,0,0,0,MauaRe99
Von Miller,SLB,22.183,2011-09-25,NFL,DEN,@,TEN,L 14-17,3,3,Sun,0,1,0,0,0,MillVo00
Jayme Mitchell,RDE,27.194,2011-09-25,NFL,CLE,,MIA,W 17-16,3,3,Sun,0,1,0,0,0,MitcJa20
Domata Peko,NT,26.302,2011-09-25,NFL,CIN,,SFO,L 8-13,3,3,Sun,0,1,0,0,0,PekoDo20
Kenny Phillips,SS,24.305,2011-09-25,NFL,NYG,@,PHI,W 29-16,3,3,Sun,0,1,0,0,0,PhilKe99
Jordan Pugh,SS,23.239,2011-09-25,NFL,CAR,,JAX,W 16-10,3,3,Sun,0,1,0,0,0,PughJo99
Dan Skuta,LB,25.157,2011-09-25,NFL,CIN,,SFO,L 8-13,3,3,Sun,0,1,0,0,0,SkutDa00
Donald Washington,S/CB,25.059,2011-09-25,NFL,KAN,@,SDG,L 17-20,3,3,Sun,0,1,0,0,0,WashDo98
Dekoda Watson,SLB,23.206,2011-09-25,NFL,TAM,,ATL,W 16-13,3,3,Sun,0,1,0,0,0,WatsDe99
Kedric Golston,DL,28.119,2011-09-26,NFL,WAS,@,DAL,L 16-18,3,3,Mon,0,1,0,0,0,GolsKe20
Ryan Kerrigan,LOLB,23.041,2011-09-26,NFL,WAS,@,DAL,L 16-18,3,3,Mon,0,1,0,0,0,KerrRy00
LaRon Landry,SS,26.347,2011-09-26,NFL,WAS,@,DAL,L 16-18,3,3,Mon,0,1,0,0,0,LandLa99
Anthony Spencer,SLB,27.246,2011-09-26,NFL,DAL,,WAS,W 18-16,3,3,Mon,0,1,0,0,0,SpenAn99
Jason Babin,LDE,31.131,2011-10-02,NFL,PHI,,SFO,L 23-24,4,4,Sun,0,1,0,0,0,BabiJa20
Justin Bannan,RDT,32.167,2011-10-02,NFL,STL,,WAS,L 10-17,4,4,Sun,0,1,0,0,0,BannJu20
Desmond Bishop,MLB,27.070,2011-10-02,NFL,GNB,,DEN,W 49-23,4,4,Sun,0,1,0,0,0,BishDe99
Curtis Brown,CB,23.008,2011-10-02,NFL,PIT,@,HOU,L 10-17,4,4,Sun,0,1,0,0,0,BrowCu01
Calais Campbell,DE,25.031,2011-10-02,NFL,ARI,,NYG,L 27-31,4,4,Sun,0,1,0,0,0,CampCa99
David Carter,DT,23.296,2011-10-02,NFL,ARI,,NYG,L 27-31,4,4,Sun,0,1,0,0,0,CartDa01
Karlos Dansby,ILB,29.333,2011-10-02,NFL,MIA,@,SDG,L 16-26,4,4,Sun,0,1,0,0,0,DansKa20
Ryan Kerrigan,LOLB,23.047,2011-10-02,NFL,WAS,@,STL,W 17-10,4,4,Sun,0,1,0,0,0,KerrRy00
Aaron Maybin,LB,23.179,2011-10-02,NFL,NYJ,@,BAL,L 17-34,4,4,Sun,0,1,0,0,0,MaybAa99
Joe McKnight,RB,23.169,2011-10-02,NFL,NYJ,@,BAL,L 17-34,4,4,Sun,0,1,0,0,0,McKnJo00
Haloti Ngata,DT,27.254,2011-10-02,NFL,BAL,,NYJ,W 34-17,4,4,Sun,0,1,0,0,0,NgatHa20
Jared Odrick,DE,23.275,2011-10-02,NFL,MIA,@,SDG,L 16-26,4,4,Sun,0,1,0,0,0,OdriJa99
Brian Orakpo,ROLB,25.063,2011-10-02,NFL,WAS,@,STL,W 17-10,4,4,Sun,0,1,0,0,0,OrakBr99
Calvin Pace,OLB,30.339,2011-10-02,NFL,NYJ,@,BAL,L 17-34,4,4,Sun,0,1,0,0,0,PaceCa20
Robert Quinn,DE,21.137,2011-10-02,NFL,STL,,WAS,L 10-17,4,4,Sun,0,1,0,0,0,QuinRo00
Ed Reed*,FS,33.021,2011-10-02,NFL,BAL,,NYJ,W 34-17,4,4,Sun,0,1,0,0,0,ReedEd00
Justin Smith,RDT,32.002,2011-10-02,NFL,SFO,@,PHI,W 24-23,4,4,Sun,0,1,0,0,0,SmitJu20
Osi Umenyiora,RDE,29.320,2011-10-02,NFL,NYG,@,ARI,W 31-27,4,4,Sun,0,1,0,0,0,UmenOs99
Cary Williams,RCB,26.283,2011-10-02,NFL,BAL,,NYJ,W 34-17,4,4,Sun,0,1,0,0,0,WillCa99
Michael Bennett,LDE,25.324,2011-10-03,NFL,TAM,,IND,W 24-17,4,4,Mon,0,1,1,0,0,BennMi99
Robert Ayers,LDE,26.033,2011-10-09,NFL,DEN,,SDG,L 24-29,5,5,Sun,0,1,0,0,0,AyerRo99
Rocky Bernard,DT,32.173,2011-10-09,NFL,NYG,,SEA,L 25-36,5,5,Sun,0,1,1,0,0,BernRo20
Jairus Byrd,FS,25.002,2011-10-09,NFL,BUF,,PHI,W 31-24,5,5,Sun,0,1,1,0,0,ByrdJa99
Chris Clemons,LDE,29.343,2011-10-09,NFL,SEA,@,NYG,W 36-25,5,5,Sun,0,1,0,0,0,ClemCh23
Drew Coleman,CB,28.170,2011-10-09,NFL,JAX,,CIN,L 20-30,5,5,Sun,0,1,0,0,0,ColeDr20
Dashon Goldson,FS,27.021,2011-10-09,NFL,SFO,,TAM,W 48-3,5,5,Sun,0,1,0,0,0,GoldDa99
Cedric Griffin,CB,28.332,2011-10-09,NFL,MIN,,ARI,W 34-10,5,5,Sun,0,1,0,0,0,GrifCe20
Brent Grimes,LCB,28.082,2011-10-09,NFL,ATL,,GNB,L 14-25,5,5,Sun,0,1,0,0,0,GrimBr20
Clark Haggans,LOLB,34.272,2011-10-09,NFL,ARI,@,MIN,L 10-34,5,5,Sun,0,1,0,0,0,HaggCl20
Cameron Heyward,DE,22.156,2011-10-09,NFL,PIT,,TEN,W 38-17,5,5,Sun,0,1,0,0,0,HeywCa01
Jacob Lacey,LCB,24.134,2011-10-09,NFL,IND,,KAN,L 24-28,5,5,Sun,0,1,0,0,0,LaceJa99
Brian Robison,LDE,28.165,2011-10-09,NFL,MIN,,ARI,W 34-10,5,5,Sun,0,1,0,0,0,RobiBr98
Will Smith,RDE,30.097,2011-10-09,NFL,NOR,@,CAR,W 30-27,5,5,Sun,0,1,0,0,0,SmitWi99
Walter Thurmond,LCB,24.058,2011-10-09,NFL,SEA,@,NYG,W 36-25,5,5,Sun,0,1,0,0,0,ThurWa99
Osi Umenyiora,RDE,29.327,2011-10-09,NFL,NYG,,SEA,L 25-36,5,5,Sun,0,1,0,0,0,UmenOs99
Gibril Wilson,S,29.331,2011-10-09,NFL,CIN,@,JAX,W 30-20,5,5,Sun,0,1,0,0,0,WilsGi20
Jared Allen,RDE,29.196,2011-10-16,NFL,MIN,@,CHI,L 10-39,6,6,Sun,0,1,1,0,0,AlleJa22
Morgan Burnett,FS,22.276,2011-10-16,NFL,GNB,,STL,W 24-3,6,6,Sun,0,1,0,0,0,BurnMo99
John Chick,DE,28.330,2011-10-16,NFL,JAX,@,PIT,L 13-17,6,6,Sun,0,1,0,0,0,ChicJo00
Nate Clements,LCB,31.308,2011-10-16,NFL,CIN,,IND,W 27-17,6,6,Sun,0,1,0,0,0,ClemNa99
Geno Hayes,WLB,24.067,2011-10-16,NFL,TAM,,NOR,W 26-20,6,6,Sun,0,1,0,0,0,HayeGe98
Erin Henderson,WLB,25.107,2011-10-16,NFL,MIN,@,CHI,L 10-39,6,6,Sun,0,1,0,0,0,HendEr99
Bradie James,MLB,30.272,2011-10-16,NFL,DAL,@,NWE,L 16-20,5,6,Sun,0,1,0,0,0,JameBr20
Tim Jamison,DE,25.232,2011-10-16,NFL,HOU,@,BAL,L 14-29,6,6,Sun,0,1,1,0,0,JamiTi99
Mathias Kiwanuka,SLB,28.222,2011-10-16,NFL,NYG,,BUF,W 27-24,6,6,Sun,0,1,0,0,0,KiwaMa20
Pernell McPhee,DE,22.303,2011-10-16,NFL,BAL,,HOU,W 29-14,5,6,Sun,0,1,0,0,0,McPhPe00
William Moore,S,26.151,2011-10-16,NFL,ATL,,CAR,W 31-17,6,6,Sun,0,1,0,0,0,MoorWi99
Reggie Nelson,FS,28.025,2011-10-16,NFL,CIN,,IND,W 27-17,6,6,Sun,0,1,0,0,0,NelsRe99
Stephen Nicholas,OLB,28.168,2011-10-16,NFL,ATL,,CAR,W 31-17,6,6,Sun,0,1,0,0,0,NichSt99
John Phillips,FB,24.127,2011-10-16,NFL,DAL,@,NWE,L 16-20,5,6,Sun,0,1,0,0,0,PhilJo00
Jabaal Sheard,LDE,22.159,2011-10-16,NFL,CLE,@,OAK,L 17-24,5,6,Sun,0,1,0,0,0,SheaJa00
Aldon Smith,LB,22.021,2011-10-16,NFL,SFO,@,DET,W 25-19,6,6,Sun,0,1,0,0,0,SmitAl04
Kyle Vanden Bosch,RDE,32.333,2011-10-16,NFL,DET,,SFO,L 19-25,6,6,Sun,0,1,1,0,0,VandKy99
Lardarius Webb,LCB,26.004,2011-10-16,NFL,BAL,,HOU,W 29-14,5,6,Sun,0,1,0,0,0,WebbLa99
Vince Wilfork,RDT,29.346,2011-10-16,NFL,NWE,,DAL,W 20-16,6,6,Sun,0,1,0,0,0,WilfVi20
Jim Leonhard,S,28.355,2011-10-17,NFL,NYJ,,MIA,W 24-6,6,6,Mon,0,1,0,0,0,LeonJi23
Aaron Maybin,LB,23.194,2011-10-17,NFL,NYJ,,MIA,W 24-6,6,6,Mon,0,2,0,0,0,MaybAa99
Calvin Pace,OLB,30.354,2011-10-17,NFL,NYJ,,MIA,W 24-6,6,6,Mon,0,1,0,0,0,PaceCa20
Bart Scott,WILL,31.060,2011-10-17,NFL,NYJ,,MIA,W 24-6,6,6,Mon,0,1,0,0,0,ScotBa20
Jimmy Wilson,CB,25.079,2011-10-17,NFL,MIA,@,NYJ,L 6-24,5,6,Mon,0,1,0,0,0,WilsJi00
Antwan Applewhite,DE,25.296,2011-10-23,NFL,CAR,,WAS,W 33-20,7,7,Sun,0,1,0,0,0,ApplAn99
Donald Butler,ILB,23.006,2011-10-23,NFL,SDG,@,NYJ,L 21-27,6,7,Sun,0,1,1,37,1,ButlDo99
Tyrone Culver,FS,28.109,2011-10-23,NFL,MIA,,DEN,L 15-18,6,7,Sun,0,1,0,0,0,CulvTy20
Akeem Dent,LB,24.026,2011-10-23,NFL,ATL,@,DET,W 23-16,7,7,Sun,0,1,0,0,0,DentAk00
Reed Doughty,FS,28.353,2011-10-23,NFL,WAS,@,CAR,L 20-33,6,7,Sun,0,1,0,0,0,DougRe20
Abram Elam,SS,30.008,2011-10-23,NFL,DAL,,STL,W 34-7,6,7,Sun,0,1,1,1,0,ElamAb20
Charles Johnson,RDE,25.105,2011-10-23,NFL,CAR,,WAS,W 33-20,7,7,Sun,0,1,0,0,0,JohnCh98
Tom Johnson,DT,27.054,2011-10-23,NFL,NOR,,IND,W 62-7,7,7,Sun,0,1,0,0,0,JohnTo01
Johnathan Joseph,RCB,27.190,2011-10-23,NFL,HOU,@,TEN,W 41-7,7,7,Sun,0,1,0,0,0,JoseJo20
Kendall Langford,LDE,25.269,2011-10-23,NFL,MIA,,DEN,L 15-18,6,7,Sun,0,1,0,0,0,LangKe98
Quintin Mikell,FS,31.037,2011-10-23,NFL,STL,@,DAL,L 7-34,6,7,Sun,0,1,0,0,0,MikeQu20
Jesse Nading,LB,26.112,2011-10-23,NFL,HOU,@,TEN,W 41-7,7,7,Sun,0,1,0,0,0,NadiJe00
Sabby Piscitelli,S,28.060,2011-10-23,NFL,KAN,@,OAK,W 28-0,6,7,Sun,0,1,0,0,0,PiscSa99
T.J. Ward,SS,24.315,2011-10-23,NFL,CLE,,SEA,W 6-3,6,7,Sun,0,1,0,0,0,WardT.99
DeMarcus Ware,JLB,29.084,2011-10-23,NFL,DAL,,STL,W 34-7,6,7,Sun,0,1,0,0,0,WareDe99
D.J. Williams,WLB,29.095,2011-10-23,NFL,DEN,@,MIA,W 18-15,6,7,Sun,0,1,1,0,0,WillD.20
Brandon McKinney,NT,28.061,2011-10-24,NFL,BAL,@,JAX,L 7-12,6,7,Mon,0,1,0,0,0,McKiBr20
Jeremy Mincey,RDE,27.314,2011-10-24,NFL,JAX,,BAL,W 12-7,7,7,Mon,0,1,0,0,0,MincJe99
Bernard Pollard,SS,26.305,2011-10-24,NFL,BAL,@,JAX,L 7-12,6,7,Mon,0,2,0,0,0,PollBe20
Daryl Smith,OLB,29.224,2011-10-24,NFL,JAX,,BAL,W 12-7,7,7,Mon,0,1,0,0,0,SmitDa24
Sam Acho,ROLB,23.054,2011-10-30,NFL,ARI,@,BAL,L 27-30,7,8,Sun,0,1,0,0,0,AchoSa00
Jared Allen,RDE,29.210,2011-10-30,NFL,MIN,@,CAR,W 24-21,8,8,Sun,0,1,1,5,0,AlleJa22
Cliff Avril,LDE,25.205,2011-10-30,NFL,DET,@,DEN,W 45-10,8,8,Sun,0,2,1,24,1,AvriCl99
Ahmad Brooks,OLB,27.230,2011-10-30,NFL,SFO,,CLE,W 20-10,7,8,Sun,0,1,0,0,0,BrooAh21
Tommie Campbell,DB,24.041,2011-10-30,NFL,TEN,,IND,W 27-10,7,8,Sun,0,1,0,0,0,CampTo00
Andre Carter,RDE,32.171,2011-10-30,NFL,NWE,@,PIT,L 17-25,7,8,Sun,0,1,0,0,0,CartAn20
Everson Griffen,DE,23.312,2011-10-30,NFL,MIN,@,CAR,W 24-21,8,8,Sun,0,1,0,0,0,GrifEv99
Parys Haralson,OLB,27.279,2011-10-30,NFL,SFO,,CLE,W 20-10,7,8,Sun,0,1,0,0,0,HaraPa20
E.J. Henderson,WLB,31.088,2011-10-30,NFL,MIN,@,CAR,W 24-21,8,8,Sun,0,1,0,0,0,HendE.20
Thomas Howard,LB,28.108,2011-10-30,NFL,CIN,@,SEA,W 34-12,7,8,Sun,0,1,0,0,0,HowaTh20
Malcolm Jenkins,FS,23.314,2011-10-30,NFL,NOR,@,STL,L 21-31,8,8,Sun,0,1,0,0,0,JenkMa99
Jarret Johnson,SAM,30.077,2011-10-30,NFL,BAL,,ARI,W 30-27,7,8,Sun,0,1,0,0,0,JohnJa23
Brett Keisel,DE,33.041,2011-10-30,NFL,PIT,,NWE,W 25-17,8,8,Sun,0,1,0,0,0,KeisBr20
Dawan Landry,S,28.304,2011-10-30,NFL,JAX,@,HOU,L 14-24,8,8,Sun,0,1,0,0,0,LandDa21
Captain Munnerlyn,RCB,23.203,2011-10-30,NFL,CAR,,MIN,L 21-24,8,8,Sun,0,1,1,0,0,MunnCa99
O'Brien Schofield,LB,24.210,2011-10-30,NFL,ARI,@,BAL,L 27-30,7,8,Sun,0,1,0,0,0,SchoOB99
Clint Session,OLB,27.038,2011-10-30,NFL,JAX,@,HOU,L 14-24,8,8,Sun,0,1,0,10,0,SessCl99
Alphonso Smith,CB,26.010,2011-10-30,NFL,DET,@,DEN,W 45-10,8,8,Sun,0,1,0,0,0,SmitAl98
Phil Taylor,DT,23.206,2011-10-30,NFL,CLE,@,SFO,L 10-20,7,8,Sun,0,1,0,0,0,TaylPh00
Jonathan Vilma,MLB,29.197,2011-10-30,NFL,NOR,@,STL,L 21-31,8,8,Sun,0,1,1,0,1,VilmJo99
DeMarcus Ware,JLB,29.091,2011-10-30,NFL,DAL,@,PHI,L 7-34,7,8,Sun,0,1,0,0,0,WareDe99
Donte Whitner,SS,26.098,2011-10-30,NFL,SFO,,CLE,W 20-10,7,8,Sun,0,1,0,0,0,WhitDo20
Tamba Hali,ROLB,27.362,2011-10-31,NFL,KAN,,SDG,W 23-20,7,8,Mon,0,1,0,0,0,HaliTa20
Travis LaBoy,OLB,30.072,2011-10-31,NFL,SDG,@,KAN,L 20-23,7,8,Mon,0,1,0,0,0,LaBoTr20
Corey Liuget,RDE,21.227,2011-10-31,NFL,SDG,@,KAN,L 20-23,7,8,Mon,0,1,0,0,0,LiugCo00
Jon McGraw,SS,32.212,2011-10-31,NFL,KAN,,SDG,W 23-20,7,8,Mon,0,1,0,0,0,McGrJo21
Jonathon Amaya,S,22.346,2011-11-06,NFL,NOR,,TAM,W 27-16,9,9,Sun,0,1,0,0,0,AmayJo00
Champ Bailey*,LCB,33.137,2011-11-06,NFL,DEN,@,OAK,W 38-24,8,9,Sun,0,1,0,0,0,BailCh00
Michael Boley,WLB,29.074,2011-11-06,NFL,NYG,@,NWE,W 24-20,8,9,Sun,0,1,0,0,0,BoleMi20
Nate Clements,LCB,31.329,2011-11-06,NFL,CIN,@,TEN,W 24-17,8,9,Sun,0,1,1,0,0,ClemNa99
