Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Fmb,Fumble Forced,FR,FR Yds,FR TD,unique_id
Brandon Spikes,LB,25.027,2012-09-30,NFL,NWE,@,BUF,W 52-28,4,4,Sun,0,2,0,0,0,SpikBr99
Olivier Vernon,DE,21.359,2012-09-30,NFL,MIA,@,ARI,L 21-24,4,4,Sun,0,1,0,0,0,VernOl00
Vance Walker,DT,25.157,2012-09-30,NFL,ATL,,CAR,W 30-28,4,4,Sun,0,1,0,0,0,WalkVa99
Daryl Washington,ILB,25.357,2012-09-30,NFL,ARI,,MIA,W 24-21,4,4,Sun,0,1,0,0,0,WashDa99
Adrian Wilson,SS,32.354,2012-09-30,NFL,ARI,,MIA,W 24-21,4,4,Sun,0,1,0,0,0,WilsAd99
Lance Briggs,WLB,31.324,2012-10-01,NFL,CHI,@,DAL,W 34-18,4,4,Mon,0,1,0,0,0,BrigLa99
DeMarcus Ware,JLB,30.062,2012-10-01,NFL,DAL,,CHI,L 18-34,4,4,Mon,0,1,0,0,0,WareDe99
Robert Quinn,RDE,22.139,2012-10-04,NFL,STL,,ARI,W 17-3,5,5,Thu,0,1,0,0,0,QuinRo00
Nick Barnett,WLB,31.133,2012-10-07,NFL,BUF,@,SFO,L 3-45,5,5,Sun,0,1,0,0,0,BarnNi20
Jasper Brinkley,MLB,27.087,2012-10-07,NFL,MIN,,TEN,W 30-7,5,5,Sun,0,1,0,0,0,BrinJa99
Brandon Browner,RCB,28.066,2012-10-07,NFL,SEA,@,CAR,W 16-12,5,5,Sun,0,1,1,0,0,BrowBr00
Antoine Cason,RCB,26.090,2012-10-07,NFL,SDG,@,NOR,L 24-31,5,5,Sun,0,1,0,0,0,CasoAn99
Ryan Clark,FS,32.361,2012-10-07,NFL,PIT,,PHI,W 16-14,4,5,Sun,0,1,0,0,0,ClarRy20
Nate Clements,SS,32.300,2012-10-07,NFL,CIN,,MIA,L 13-17,5,5,Sun,0,1,0,0,0,ClemNa99
Terrance Copper,WR,30.209,2012-10-07,NFL,KAN,,BAL,L 6-9,5,5,Sun,0,1,0,0,0,CoppTe00
Elvis Dumervil,RDE,28.262,2012-10-07,NFL,DEN,@,NWE,L 21-31,5,5,Sun,0,1,0,0,0,DumeEl20
Erin Henderson,WLB,26.098,2012-10-07,NFL,MIN,,TEN,W 30-7,5,5,Sun,0,1,0,0,0,HendEr99
Will Hill,S,22.214,2012-10-07,NFL,NYG,,CLE,W 41-27,5,5,Sun,0,1,0,0,0,HillWi01
Bruce Irvin,DE,24.341,2012-10-07,NFL,SEA,@,CAR,W 16-12,5,5,Sun,0,1,0,0,0,IrviBr00
Arthur Jones,DE,26.099,2012-10-07,NFL,BAL,@,KAN,W 9-6,5,5,Sun,0,1,0,0,0,JoneAr22
Keenan Lewis,LCB,26.143,2012-10-07,NFL,PIT,,PHI,W 16-14,4,5,Sun,0,1,0,0,0,LewiKe96
Clay Matthews,ROLB,26.146,2012-10-07,NFL,GNB,@,IND,L 27-30,5,5,Sun,0,1,0,0,0,MattCl99
Steve McLendon,NT,26.278,2012-10-07,NFL,PIT,,PHI,W 16-14,4,5,Sun,0,1,0,0,0,McLeSt00
Von Miller,SLB,23.195,2012-10-07,NFL,DEN,@,NWE,L 21-31,5,5,Sun,0,1,0,0,0,MillVo00
Koa Misi,LB,25.264,2012-10-07,NFL,MIA,@,CIN,W 17-13,5,5,Sun,0,1,0,0,0,MisiKo99
Sterling Moore,DB,22.247,2012-10-07,NFL,NWE,,DEN,W 31-21,5,5,Sun,0,1,1,14,0,MoorSt00
Rob Ninkovich,LDE,28.249,2012-10-07,NFL,NWE,,DEN,W 31-21,5,5,Sun,0,2,0,0,0,NinkRo20
Jason Phillips,LB,26.236,2012-10-07,NFL,CAR,,SEA,L 12-16,5,5,Sun,0,1,0,0,0,PhilJa99
Richard Sherman,LCB,24.191,2012-10-07,NFL,SEA,@,CAR,W 16-12,5,5,Sun,0,1,0,0,0,SherRi00
Sean Smith,CB,25.085,2012-10-07,NFL,MIA,@,CIN,W 17-13,5,5,Sun,0,1,0,0,0,SmitSe99
Lawrence Timmons,RILB,26.146,2012-10-07,NFL,PIT,,PHI,W 16-14,4,5,Sun,0,1,0,0,0,TimmLa99
Eric Weddle,FS,27.277,2012-10-07,NFL,SDG,@,NOR,L 24-31,5,5,Sun,0,1,0,0,0,WeddEr99
Patrick Willis,ILB,27.256,2012-10-07,NFL,SFO,,BUF,W 45-3,5,5,Sun,0,1,0,0,0,WillPa98
Martez Wilson,DE,24.016,2012-10-07,NFL,NOR,,SDG,W 31-24,5,5,Sun,0,1,1,0,0,WilsMa01
Corey Wootton,DE,25.107,2012-10-07,NFL,CHI,@,JAX,W 41-3,5,5,Sun,0,1,0,0,0,WootCo99
Brooks Reed,SLB,25.223,2012-10-08,NFL,HOU,@,NYJ,W 23-17,5,5,Mon,0,1,0,0,0,ReedBr00
Will Allen,SS,30.116,2012-10-11,NFL,PIT,@,TEN,L 23-26,5,6,Thu,0,1,0,0,0,AlleWi21
Larry Foote,LILB,32.121,2012-10-11,NFL,PIT,@,TEN,L 23-26,5,6,Thu,0,1,0,0,0,FootLa20
John Abraham,RDE,34.161,2012-10-14,NFL,ATL,,OAK,W 23-20,6,6,Sun,0,1,0,0,0,AbraJo00
Jonathan Babineaux,DT,31.002,2012-10-14,NFL,ATL,,OAK,W 23-20,6,6,Sun,0,1,0,0,0,BabiJo20
John Denney,LS,33.306,2012-10-14,NFL,MIA,,STL,W 17-14,6,6,Sun,0,1,0,0,0,DennJo20
Shaun Draughn,RB,24.312,2012-10-14,NFL,KAN,@,TAM,L 10-38,6,6,Sun,0,1,0,0,0,DrauSh00
Jo-Lonn Dunbar,WLB,27.215,2012-10-14,NFL,STL,@,MIA,L 14-17,6,6,Sun,0,1,0,0,0,DunbJo20
Tamba Hali,ROLB,28.346,2012-10-14,NFL,KAN,@,TAM,L 10-38,6,6,Sun,0,1,0,0,0,HaliTa20
Chandler Jones,RDE,22.230,2012-10-14,NFL,NWE,@,SEA,L 23-24,6,6,Sun,0,1,0,0,0,JoneCh03
Akeem Jordan,LB,27.058,2012-10-14,NFL,PHI,,DET,L 23-26,6,6,Sun,0,1,0,0,0,JordAk99
Jerod Mayo,LB,26.234,2012-10-14,NFL,NWE,@,SEA,L 23-24,6,6,Sun,0,1,1,0,0,MayoJe99
Reggie Nelson,FS,29.023,2012-10-14,NFL,CIN,@,CLE,L 24-34,6,6,Sun,0,1,0,0,0,NelsRe99
Jamarca Sanford,SS,27.048,2012-10-14,NFL,MIN,@,WAS,L 26-38,6,6,Sun,0,1,0,0,0,SanfJa99
Emmanuel Stephens,DL,25.240,2012-10-14,NFL,CLE,,CIN,W 34-24,6,6,Sun,0,1,0,0,0,StepEm00
Daryl Washington,ILB,26.005,2012-10-14,NFL,ARI,,BUF,L 16-19,6,6,Sun,0,1,0,0,0,WashDa99
Muhammad Wilkerson,DT,22.358,2012-10-14,NFL,NYJ,,IND,W 35-9,6,6,Sun,0,1,0,0,0,WilkMu00
Jimmy Wilson,S,26.076,2012-10-14,NFL,MIA,,STL,W 17-14,6,6,Sun,0,1,0,0,0,WilsJi00
Kyle Wilson,CB,25.137,2012-10-14,NFL,NYJ,,IND,W 35-9,6,6,Sun,0,1,0,0,0,WilsKy99
Mike Adams,SS,31.205,2012-10-15,NFL,DEN,@,SDG,W 35-24,6,6,Mon,0,1,1,0,0,AdamMi21
Elvis Dumervil,RDE,28.270,2012-10-15,NFL,DEN,@,SDG,W 35-24,6,6,Mon,0,2,0,0,0,DumeEl20
Darrell Stuckey,S,25.121,2012-10-15,NFL,SDG,,DEN,L 24-35,6,6,Mon,0,1,0,0,0,StucDa20
Richard Sherman,LCB,24.202,2012-10-18,NFL,SEA,@,SFO,L 6-13,7,7,Thu,0,1,0,0,0,SherRi00
Chase Blackburn,MLB,29.133,2012-10-21,NFL,NYG,,WAS,W 27-23,7,7,Sun,0,2,0,0,0,BlacCh21
Sheldon Brown,RCB,33.216,2012-10-21,NFL,CLE,@,IND,L 13-17,7,7,Sun,0,1,1,0,0,BrowSh20
Jairus Byrd,FS,26.014,2012-10-21,NFL,BUF,,TEN,L 34-35,7,7,Sun,0,1,0,0,0,ByrdJa99
Thomas Davis,WLB,29.213,2012-10-21,NFL,CAR,,DAL,L 14-19,6,7,Sun,0,1,0,0,0,DaviTh20
Corey Graham,CB,27.088,2012-10-21,NFL,BAL,@,HOU,L 13-43,7,7,Sun,0,1,0,0,0,GrahCo99
Lex Hilliard,FB,28.083,2012-10-21,NFL,NYJ,@,NWE,L 26-29,7,7,Sun,0,1,0,0,0,HillLe00
Lamarr Houston,LDE,25.119,2012-10-21,NFL,OAK,,JAX,W 26-23,6,7,Sun,0,1,0,0,0,HousLa99
Cameron Jordan,LDE,23.103,2012-10-21,NFL,NOR,@,TAM,W 35-28,6,7,Sun,0,1,0,0,0,JordCa00
Linval Joseph,LDT,24.011,2012-10-21,NFL,NYG,,WAS,W 27-23,7,7,Sun,0,1,1,0,0,JoseLi99
Terrance Knighton,DT,26.109,2012-10-21,NFL,JAX,@,OAK,L 23-26,6,7,Sun,0,1,0,0,0,KnigTe99
Jerod Mayo,LB,26.241,2012-10-21,NFL,NWE,,NYJ,W 29-26,7,7,Sun,0,1,0,0,0,MayoJe99
Tyrone McKenzie,LB,26.315,2012-10-21,NFL,MIN,,ARI,W 21-14,7,7,Sun,0,1,0,0,0,McKeTy99
Whitney Mercilus,OLB,22.092,2012-10-21,NFL,HOU,,BAL,W 43-13,7,7,Sun,0,1,0,0,0,MercWh00
Rob Ninkovich,LB,28.263,2012-10-21,NFL,NWE,,NYJ,W 29-26,7,7,Sun,0,1,1,0,0,NinkRo20
Jason Pierre-Paul,RDE,23.294,2012-10-21,NFL,NYG,,WAS,W 27-23,7,7,Sun,0,1,0,0,0,PierJa99
Brian Robison,LDE,29.177,2012-10-21,NFL,MIN,,ARI,W 21-14,7,7,Sun,0,1,0,0,0,RobiBr98
Devon Still,DT,23.102,2012-10-21,NFL,CIN,,PIT,L 17-24,7,7,Sun,0,1,0,0,0,StilDe00
Kamerion Wimbley,RDE,29.008,2012-10-21,NFL,TEN,@,BUF,W 35-34,7,7,Sun,0,1,0,0,0,WimbKa20
Lance Briggs,WLB,31.345,2012-10-22,NFL,CHI,,DET,W 13-7,6,7,Mon,0,1,0,0,0,BrigLa99
Henry Melton,DT,26.011,2012-10-22,NFL,CHI,,DET,W 13-7,6,7,Mon,0,1,0,0,0,MeltHe99
Charles Tillman,RCB,31.242,2012-10-22,NFL,CHI,,DET,W 13-7,6,7,Mon,0,2,0,0,0,TillCh20
Ronde Barber,FS,37.201,2012-10-25,NFL,TAM,@,MIN,W 36-17,7,8,Thu,0,1,0,0,0,BarbRo00
Michael Bennett,LDE,26.347,2012-10-25,NFL,TAM,@,MIN,W 36-17,7,8,Thu,0,1,0,0,0,BennMi99
Andre Branch,DE,23.106,2012-10-28,NFL,JAX,@,GNB,L 15-24,7,8,Sun,0,1,1,0,0,BranAn00
Morgan Burnett,SS,23.289,2012-10-28,NFL,GNB,,JAX,W 24-15,8,8,Sun,0,1,1,0,0,BurnMo99
Nolan Carroll,CB,25.286,2012-10-28,NFL,MIA,@,NYJ,W 30-9,7,8,Sun,0,1,0,0,0,CarrNo00
Kenyon Coleman,DT,33.201,2012-10-28,NFL,DAL,,NYG,L 24-29,7,8,Sun,0,1,0,0,0,ColeKe20
Kurt Coleman,FS,24.119,2012-10-28,NFL,PHI,,ATL,L 17-30,7,8,Sun,0,1,0,0,0,ColeKu99
Zak DeOssie,LS,28.157,2012-10-28,NFL,NYG,@,DAL,W 29-24,8,8,Sun,0,1,0,0,0,DeOsZa99
Michael Griffin,SS,27.298,2012-10-28,NFL,TEN,,IND,L 13-19,8,8,Sun,0,1,0,0,0,GrifMi99
David Harris,MIKE,28.281,2012-10-28,NFL,NYJ,,MIA,L 9-30,8,8,Sun,0,1,0,0,0,HarrDa99
Akiem Hicks,DT,22.347,2012-10-28,NFL,NOR,@,DEN,L 14-34,7,8,Sun,0,1,0,0,0,HickAk00
Chris Houston,LCB,28.010,2012-10-28,NFL,DET,,SEA,W 28-24,7,8,Sun,0,1,0,0,0,HousCh99
D'Qwell Jackson,MLB,29.032,2012-10-28,NFL,CLE,,SDG,W 7-6,8,8,Sun,0,1,0,0,0,JackDQ20
Charles Johnson,RDE,26.110,2012-10-28,NFL,CAR,@,CHI,L 22-23,7,8,Sun,0,2,1,0,0,JohnCh98
Brad Jones,MLB,26.210,2012-10-28,NFL,GNB,,JAX,W 24-15,8,8,Sun,0,1,0,0,0,JoneBr99
Jerod Mayo,LB,26.248,2012-10-28,NFL,NWE,@,STL,W 45-7,8,8,Sun,0,1,0,0,0,MayoJe99
Rolando McClain,LB,23.106,2012-10-28,NFL,OAK,@,KAN,W 26-16,7,8,Sun,0,1,0,0,0,McClRo00
Henry Melton,DT,26.017,2012-10-28,NFL,CHI,,CAR,W 23-22,7,8,Sun,0,1,0,0,0,MeltHe99
William Moore,S,27.163,2012-10-28,NFL,ATL,@,PHI,W 30-17,7,8,Sun,0,1,0,0,0,MoorWi99
Derrick Morgan,LDE,23.296,2012-10-28,NFL,TEN,,IND,L 13-19,8,8,Sun,0,1,0,0,0,MorgDe99
Patrick Robinson,RCB,25.051,2012-10-28,NFL,NOR,@,DEN,L 14-34,7,8,Sun,0,1,0,0,0,RobiPa99
Eric Weddle,FS,27.298,2012-10-28,NFL,SDG,@,CLE,L 6-7,7,8,Sun,1,1,1,0,0,WeddEr99
Wesley Woodyard,WLB,26.099,2012-10-28,NFL,DEN,,NOR,W 34-14,7,8,Sun,0,1,0,0,0,WoodWe20
Major Wright,SS,24.119,2012-10-28,NFL,CHI,,CAR,W 23-22,7,8,Sun,0,1,0,0,0,WrigMa99
Jalil Brown,CB,25.018,2012-11-01,NFL,KAN,@,SDG,L 13-31,8,9,Thu,0,1,0,0,0,BrowJa00
Donald Butler,ILB,24.015,2012-11-01,NFL,SDG,,KAN,W 31-13,8,9,Thu,0,1,0,0,0,ButlDo99
Jarret Johnson,OLB,31.079,2012-11-01,NFL,SDG,,KAN,W 31-13,8,9,Thu,0,1,0,0,0,JohnJa23
E.J. Biggers,LCB,25.144,2012-11-04,NFL,TAM,@,OAK,W 42-32,8,9,Sun,0,1,0,0,0,BiggE.99
Ahmad Black,S,22.328,2012-11-04,NFL,TAM,@,OAK,W 42-32,8,9,Sun,0,1,0,0,0,BlacAh00
Andre Carter,DE,33.176,2012-11-04,NFL,OAK,,TAM,L 32-42,8,9,Sun,0,1,0,0,0,CartAn20
Jurrell Casey,RDT,22.335,2012-11-04,NFL,TEN,,CHI,L 20-51,9,9,Sun,0,1,0,0,0,CaseJu00
