Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Int Ret,Int Ret Yds,Int Ret TD,Pass Broken Up,unique_id
Ahtyba Rubin,NT,24.056,2010-09-19,NFL,CLE,,KAN,L 14-16,2,2,Sun,1,1,0,1,RubiAh99
Bart Scott,WILL,30.032,2010-09-19,NFL,NYJ,,NWE,W 28-14,2,2,Sun,0,0,0,1,ScotBa20
Brandon Siler,ILB,24.288,2010-09-19,NFL,SDG,,JAX,W 38-13,2,2,Sun,1,0,0,2,SileBr99
Ernie Sims,WILL,25.270,2010-09-19,NFL,PHI,@,DET,W 35-32,2,2,Sun,0,0,0,1,SimsEr20
Pat Sims,DT,24.294,2010-09-19,NFL,CIN,,BAL,W 15-10,2,2,Sun,0,0,0,1,SimsPa99
Randy Starks,RDE,26.279,2010-09-19,NFL,MIA,@,MIN,W 14-10,2,2,Sun,0,0,0,1,StarRa20
Aqib Talib,LCB,24.218,2010-09-19,NFL,TAM,@,CAR,W 20-7,2,2,Sun,1,21,0,1,TaliAq99
Lofa Tatupu,MLB,27.308,2010-09-19,NFL,SEA,@,DEN,L 14-31,2,2,Sun,0,0,0,1,TatuLo99
Charles Tillman,RCB,29.208,2010-09-19,NFL,CHI,@,DAL,W 27-20,2,2,Sun,0,0,0,1,TillCh20
Matt Toeaina,DT,25.345,2010-09-19,NFL,CHI,@,DAL,W 27-20,2,2,Sun,0,0,0,1,ToeaMa99
Torell Troup,NT,21.293,2010-09-19,NFL,BUF,@,GNB,L 7-34,2,2,Sun,0,0,0,1,TrouTo00
Stephen Tulloch,MLB,25.261,2010-09-19,NFL,TEN,,PIT,L 11-19,2,2,Sun,0,0,0,1,TullSt20
Jonathan Wade,RCB,26.176,2010-09-19,NFL,DET,,PHI,L 32-35,2,2,Sun,0,0,0,2,WadeJo99
DeMarcus Ware,WLB,28.050,2010-09-19,NFL,DAL,,CHI,L 20-27,2,2,Sun,0,0,0,1,WareDe99
Fabian Washington,RCB,27.102,2010-09-19,NFL,BAL,@,CIN,L 10-15,2,2,Sun,0,0,0,3,WashFa20
Brian Williams,CB,31.079,2010-09-19,NFL,ATL,,ARI,W 41-7,2,2,Sun,0,0,0,1,WillBr22
Kevin Williams,UT,30.034,2010-09-19,NFL,MIN,,MIA,L 10-14,2,2,Sun,0,0,0,1,WillKe98
Mario Williams,RDE,25.231,2010-09-19,NFL,HOU,@,WAS,W 30-27,2,2,Sun,0,0,0,2,WillMa22
Eugene Wilson,FS,30.033,2010-09-19,NFL,HOU,@,WAS,W 30-27,2,2,Sun,0,0,0,1,WilsEu20
Kyle Wilson,CB,23.112,2010-09-19,NFL,NYJ,,NWE,W 28-14,2,2,Sun,0,0,0,1,WilsKy99
LaMarr Woodley,LOLB,25.320,2010-09-19,NFL,PIT,@,TEN,W 19-11,2,2,Sun,1,8,0,1,WoodLa99
Eric Wright,LCB,25.057,2010-09-19,NFL,CLE,,KAN,L 14-16,2,2,Sun,0,0,0,1,WrigEr99
Jo-Lonn Dunbar,SLB,25.191,2010-09-20,NFL,NOR,@,SFO,W 25-22,2,2,Mon,0,0,0,1,DunbJo20
Aubrayo Franklin,NT,30.024,2010-09-20,NFL,SFO,,NOR,L 22-25,2,2,Mon,0,0,0,1,FranAu20
Roman Harper,SS,27.283,2010-09-20,NFL,NOR,@,SFO,W 25-22,2,2,Mon,1,6,0,1,HarpRo21
Manny Lawson,SAM,26.069,2010-09-20,NFL,SFO,,NOR,L 22-25,2,2,Mon,0,0,0,1,LawsMa20
Marvin Mitchell,LB,25.334,2010-09-20,NFL,NOR,@,SFO,W 25-22,2,2,Mon,0,0,0,1,MitcMa99
Tracy Porter,RCB,24.040,2010-09-20,NFL,NOR,@,SFO,W 25-22,2,2,Mon,1,5,0,1,PortTr99
Reggie Smith,S,24.007,2010-09-20,NFL,SFO,,NOR,L 22-25,2,2,Mon,0,0,0,2,SmitRe99
Will Smith,RDE,29.078,2010-09-20,NFL,NOR,@,SFO,W 25-22,2,2,Mon,0,0,0,1,SmitWi99
Husain Abdullah,SS,25.061,2010-09-26,NFL,MIN,,DET,W 24-10,3,3,Sun,0,0,0,2,AbduHu99
Michael Adams,CB,25.101,2010-09-26,NFL,ARI,,OAK,W 24-23,3,3,Sun,0,0,0,1,AdamMi98
Lorenzo Alexander,LB,27.118,2010-09-26,NFL,WAS,@,STL,L 16-30,3,3,Sun,0,0,0,1,AlexLo99
Jason Allen,RCB,27.083,2010-09-26,NFL,MIA,,NYJ,L 23-31,3,3,Sun,0,0,0,1,AlleJa23
James Anderson,SLB,27.000,2010-09-26,NFL,CAR,,CIN,L 7-20,3,3,Sun,0,0,0,2,AndeJa21
Nnamdi Asomugha,CB,29.082,2010-09-26,NFL,OAK,@,ARI,L 23-24,3,3,Sun,0,0,0,1,AsomNn20
O.J. Atogwe,FS,29.095,2010-09-26,NFL,STL,,WAS,W 30-16,3,3,Sun,0,0,0,1,AtogO.20
Cliff Avril,LDE,24.171,2010-09-26,NFL,DET,@,MIN,L 10-24,3,3,Sun,0,0,0,1,AvriCl99
Champ Bailey*,LCB,32.096,2010-09-26,NFL,DEN,,IND,L 13-27,3,3,Sun,0,0,0,2,BailCh00
Jon Beason,WLB,25.255,2010-09-26,NFL,CAR,,CIN,L 7-20,3,3,Sun,0,0,0,1,BeasJo99
Yeremiah Bell,FS,32.207,2010-09-26,NFL,MIA,,NYJ,L 23-31,3,3,Sun,0,0,0,1,BellYe20
Antoine Bethea,FS,26.061,2010-09-26,NFL,IND,@,DEN,W 27-13,3,3,Sun,0,0,0,1,BethAn20
Quincy Black,SLB,26.210,2010-09-26,NFL,TAM,,PIT,L 13-38,3,3,Sun,1,4,0,1,BlacQu99
Gary Brackett,MLB,30.126,2010-09-26,NFL,IND,@,DEN,W 27-13,3,3,Sun,0,0,0,1,BracGa20
Keith Brooking,MOLB,34.331,2010-09-26,NFL,DAL,@,HOU,W 27-13,3,3,Sun,0,0,0,1,BrooKe00
Alex Brown,LDE,31.114,2010-09-26,NFL,NOR,,ATL,L 24-27,3,3,Sun,0,0,0,1,BrowAl20
C.C. Brown,SS,27.242,2010-09-26,NFL,DET,@,MIN,L 10-24,3,3,Sun,0,0,0,1,BrowC.20
Phillip Buchanon,CB,30.007,2010-09-26,NFL,WAS,@,STL,L 16-30,3,3,Sun,0,0,0,1,BuchPh20
Chris Carr,CB,27.149,2010-09-26,NFL,BAL,,CLE,W 24-17,3,3,Sun,0,0,0,1,CarrCh22
Adam Carriker,LDE,26.143,2010-09-26,NFL,WAS,@,STL,L 16-30,3,3,Sun,0,0,0,1,CarrAd99
Patrick Chung,S,23.038,2010-09-26,NFL,NWE,,BUF,W 38-30,3,3,Sun,1,26,0,1,ChunPa99
Colin Cole,RDT,30.094,2010-09-26,NFL,SEA,,SDG,W 27-20,3,3,Sun,0,0,0,1,ColeCo20
Trent Cole,RDE,27.356,2010-09-26,NFL,PHI,@,JAX,W 28-3,3,3,Sun,0,0,0,1,ColeTr20
Drew Coleman,CB,27.157,2010-09-26,NFL,NYJ,@,MIA,W 31-23,3,3,Sun,1,0,0,1,ColeDr20
Chris Cook,CB,23.223,2010-09-26,NFL,MIN,,DET,W 24-10,3,3,Sun,0,0,0,1,CookCh99
Perrish Cox,RCB,23.259,2010-09-26,NFL,DEN,,IND,L 13-27,3,3,Sun,0,0,0,4,CoxxPe99
Chris Crocker,FS,30.201,2010-09-26,NFL,CIN,@,CAR,W 20-7,3,3,Sun,0,0,0,1,CrocCh20
Antonio Cromartie,CB,26.164,2010-09-26,NFL,NYJ,@,MIA,W 31-23,3,3,Sun,0,0,0,1,CromAn20
Travis Daniels,CB,28.018,2010-09-26,NFL,KAN,,SFO,W 31-10,3,3,Sun,0,0,0,1,DaniTr20
Thomas DeCoud,S,25.191,2010-09-26,NFL,ATL,@,NOR,W 27-24,3,3,Sun,1,0,0,1,DeCoTh99
Shaun Ellis,END,33.094,2010-09-26,NFL,NYJ,@,MIA,W 31-23,3,3,Sun,0,0,0,1,ElliSh00
Cortland Finnegan,RCB,26.236,2010-09-26,NFL,TEN,@,NYG,W 29-10,3,3,Sun,0,0,0,1,FinnCo20
Bradley Fletcher,RCB,24.093,2010-09-26,NFL,STL,,WAS,W 30-16,3,3,Sun,1,4,0,1,FletBr99
Drayton Florence,CB,29.281,2010-09-26,NFL,BUF,@,NWE,L 30-38,3,3,Sun,0,0,0,1,FlorDr20
Brandon Flowers,LCB,24.220,2010-09-26,NFL,KAN,,SFO,W 31-10,3,3,Sun,1,0,0,3,FlowBr99
Chris Gamble,LCB,27.199,2010-09-26,NFL,CAR,,CIN,L 7-20,3,3,Sun,0,0,0,1,GambCh20
Gary Gibson,RDT,28.144,2010-09-26,NFL,STL,,WAS,W 30-16,3,3,Sun,0,0,0,2,GibsGa99
Charles Godfrey,SS,24.315,2010-09-26,NFL,CAR,,CIN,L 7-20,3,3,Sun,1,38,0,1,GodfCh99
Jonathan Goff,MLB,24.288,2010-09-26,NFL,NYG,,TEN,L 10-29,3,3,Sun,0,0,0,1,GoffJo99
Dashon Goldson,FS,26.008,2010-09-26,NFL,SFO,@,KAN,L 10-31,3,3,Sun,0,0,0,1,GoldDa99
Courtney Greene,SS,23.307,2010-09-26,NFL,JAX,,PHI,L 3-28,3,3,Sun,0,0,0,1,GreeCo99
Jabari Greer,LCB,28.227,2010-09-26,NFL,NOR,,ATL,L 24-27,3,3,Sun,0,0,0,1,GreeJa22
Brent Grimes,LCB,27.069,2010-09-26,NFL,ATL,@,NOR,W 27-24,3,3,Sun,1,36,0,1,GrimBr20
Quentin Groves,OLB,26.083,2010-09-26,NFL,OAK,@,ARI,L 23-24,3,3,Sun,1,-4,0,1,GrovQu99
Joe Haden,DB,21.165,2010-09-26,NFL,CLE,@,BAL,L 17-24,3,3,Sun,0,0,0,1,HadeJo99
Leon Hall,RCB,25.291,2010-09-26,NFL,CIN,@,CAR,W 20-7,3,3,Sun,1,0,0,2,HallLe98
Roman Harper,SS,27.289,2010-09-26,NFL,NOR,,ATL,L 24-27,3,3,Sun,0,0,0,1,HarpRo21
Larry Hart,DE,23.072,2010-09-26,NFL,JAX,,PHI,L 3-28,3,3,Sun,0,0,0,1,HartLa99
Kelvin Hayden,LCB,27.065,2010-09-26,NFL,IND,@,DEN,W 27-13,3,3,Sun,0,0,0,1,HaydKe20
Ellis Hobbs,RCB,27.133,2010-09-26,NFL,PHI,@,JAX,W 28-3,3,3,Sun,0,0,0,1,HobbEl20
Evander Hood,DE,23.222,2010-09-26,NFL,PIT,@,TAM,W 38-13,3,3,Sun,0,0,0,1,HoodEv99
Chris Hope,SS,29.362,2010-09-26,NFL,TEN,@,NYG,W 29-10,3,3,Sun,0,0,0,1,HopeCh21
Kareem Jackson,RCB,22.169,2010-09-26,NFL,HOU,,DAL,L 13-27,3,3,Sun,0,0,0,1,JackKa99
Quentin Jammer,LCB,31.099,2010-09-26,NFL,SDG,@,SEA,L 20-27,3,3,Sun,1,0,0,2,JammQu20
Mike Jenkins,RCB,25.188,2010-09-26,NFL,DAL,@,HOU,W 27-13,3,3,Sun,1,-4,0,1,JenkMi99
Kelly Jennings,RCB,27.300,2010-09-26,NFL,SEA,,SDG,W 27-20,3,3,Sun,0,0,0,2,JennKe20
Derrick Johnson,RILB,27.308,2010-09-26,NFL,KAN,,SFO,W 31-10,3,3,Sun,0,0,0,1,JohnDe25
Rashad Johnson,S,24.267,2010-09-26,NFL,ARI,,OAK,W 24-23,3,3,Sun,0,0,0,1,JohnRa98
Akeem Jordan,SAM,25.040,2010-09-26,NFL,PHI,@,JAX,W 28-3,3,3,Sun,0,0,0,1,JordAk99
Aaron Kampman,DE,30.300,2010-09-26,NFL,JAX,,PHI,L 3-28,3,3,Sun,0,0,0,1,KampAa99
Brett Keisel,DE,32.007,2010-09-26,NFL,PIT,@,TAM,W 38-13,3,3,Sun,1,79,1,1,KeisBr20
Terrance Knighton,DT,24.084,2010-09-26,NFL,JAX,,PHI,L 3-28,3,3,Sun,0,0,0,1,KnigTe99
Jacob Lacey,CB,23.121,2010-09-26,NFL,IND,@,DEN,W 27-13,3,3,Sun,1,44,0,2,LaceJa99
Kendall Langford,LDE,24.242,2010-09-26,NFL,MIA,,NYJ,L 23-31,3,3,Sun,0,0,0,2,LangKe98
James Laurinaitis,MLB,23.297,2010-09-26,NFL,STL,,WAS,W 30-16,3,3,Sun,0,0,0,1,LaurJa99
Trevor Laws,DT,25.104,2010-09-26,NFL,PHI,@,JAX,W 28-3,3,3,Sun,0,0,0,2,LawsTr99
Ben Leber,LB,31.293,2010-09-26,NFL,MIN,,DET,W 24-10,3,3,Sun,1,19,0,1,LebeBe20
Paris Lenon,ILB,32.304,2010-09-26,NFL,ARI,,OAK,W 24-23,3,3,Sun,1,10,0,1,LenoPa20
Jim Leonhard,S,27.334,2010-09-26,NFL,NYJ,@,MIA,W 31-23,3,3,Sun,0,0,0,1,LeonJi23
Kendrick Lewis,FS,22.102,2010-09-26,NFL,KAN,,SFO,W 31-10,3,3,Sun,0,0,0,1,LewiKe00
Roy Lewis,CB,25.130,2010-09-26,NFL,SEA,,SDG,W 27-20,3,3,Sun,0,0,0,2,LewiRo22
Sen'Derrick Marks,DT,23.215,2010-09-26,NFL,TEN,@,NYG,W 29-10,3,3,Sun,1,-6,0,1,MarkSe99
Richard Marshall,RCB,25.288,2010-09-26,NFL,CAR,,CIN,L 7-20,3,3,Sun,0,0,0,1,MarsRi20
Sherrod Martin,FS,25.349,2010-09-26,NFL,CAR,,CIN,L 7-20,3,3,Sun,0,0,0,2,MartSh99
Jason McCourty,LCB,23.044,2010-09-26,NFL,TEN,@,NYG,W 29-10,3,3,Sun,1,0,0,1,McCoJa99
Danny McCray,S,22.200,2010-09-26,NFL,DAL,@,HOU,W 27-13,3,3,Sun,1,0,0,1,McCrDa00
Bryant McFadden,RCB,28.309,2010-09-26,NFL,PIT,@,TAM,W 38-13,3,3,Sun,0,0,0,1,McFaBr20
Brandon Meriweather,S,26.255,2010-09-26,NFL,NWE,,BUF,W 38-30,3,3,Sun,1,0,0,1,MeriBr99
Quintin Mikell,SS,30.010,2010-09-26,NFL,PHI,@,JAX,W 28-3,3,3,Sun,0,0,0,1,MikeQu20
Kareem Moore,FS,26.044,2010-09-26,NFL,WAS,@,STL,L 16-30,3,3,Sun,1,5,0,2,MoorKa99
Captain Munnerlyn,CB,22.169,2010-09-26,NFL,CAR,,CIN,L 7-20,3,3,Sun,1,2,0,1,MunnCa99
Terence Newman,LCB,32.022,2010-09-26,NFL,DAL,@,HOU,W 27-13,3,3,Sun,0,0,0,1,NewmTe20
Haloti Ngata,DT,26.248,2010-09-26,NFL,BAL,,CLE,W 24-17,3,3,Sun,0,0,0,1,NgatHa20
Chris Owens,CB,23.299,2010-09-26,NFL,ATL,@,NOR,W 27-24,3,3,Sun,0,0,0,1,OwenCh99
Bernard Pollard,SS,25.277,2010-09-26,NFL,HOU,,DAL,L 13-27,3,3,Sun,0,0,0,1,PollBe20
Sione Pouha,NT,31.235,2010-09-26,NFL,NYJ,@,MIA,W 31-23,3,3,Sun,0,0,0,1,PouhSi20
Jerraud Powers,RCB,23.069,2010-09-26,NFL,IND,@,DEN,W 27-13,3,3,Sun,0,0,0,4,PoweJe99
Glover Quin,LCB,24.254,2010-09-26,NFL,HOU,,DAL,L 13-27,3,3,Sun,0,0,0,1,QuinGl99
Jay Ratliff,NT,29.028,2010-09-26,NFL,DAL,@,HOU,W 27-13,3,3,Sun,0,0,0,1,RatlJa20
Kerry Rhodes,FS,28.055,2010-09-26,NFL,ARI,,OAK,W 24-23,3,3,Sun,0,0,0,3,RhodKe20
Fred Robbins,LDT,33.185,2010-09-26,NFL,STL,,WAS,W 30-16,3,3,Sun,0,0,0,1,RobbFr20
Dunta Robinson,RCB,28.168,2010-09-26,NFL,ATL,@,NOR,W 27-24,3,3,Sun,0,0,0,1,RobiDu20
Patrick Robinson,CB,23.019,2010-09-26,NFL,NOR,,ATL,L 24-27,3,3,Sun,0,0,0,1,RobiPa99
Dominique Rodgers-Cromartie,LCB,24.172,2010-09-26,NFL,ARI,,OAK,W 24-23,3,3,Sun,0,0,0,1,RodgDo99
Carlos Rogers,RCB,29.086,2010-09-26,NFL,WAS,@,STL,L 16-30,3,3,Sun,0,0,0,1,RogeCa20
Frostee Rucker,DE,27.012,2010-09-26,NFL,CIN,@,CAR,W 20-7,3,3,Sun,0,0,0,1,RuckFr99
Asante Samuel,LCB,29.263,2010-09-26,NFL,PHI,@,JAX,W 28-3,3,3,Sun,1,5,0,2,SamuAs20
Alphonso Smith,DB,24.341,2010-09-26,NFL,DET,@,MIN,L 10-24,3,3,Sun,1,0,0,1,SmitAl98
Shawntae Spencer,LCB,28.216,2010-09-26,NFL,SFO,@,KAN,L 10-31,3,3,Sun,1,0,0,1,SpenSh20
Donald Strickland,CB,29.306,2010-09-26,NFL,SDG,@,SEA,L 20-27,3,3,Sun,0,0,0,1,StriDo20
Aqib Talib,LCB,24.225,2010-09-26,NFL,TAM,,PIT,L 13-38,3,3,Sun,1,0,0,1,TaliAq99
Earl Thomas,FS,21.142,2010-09-26,NFL,SEA,,SDG,W 27-20,3,3,Sun,2,55,0,2,ThomEa99
Walter Thurmond,CB,23.045,2010-09-26,NFL,SEA,,SDG,W 27-20,3,3,Sun,0,0,0,1,ThurWa99
Lawrence Timmons,RILB,24.135,2010-09-26,NFL,PIT,@,TAM,W 38-13,3,3,Sun,0,0,0,1,TimmLa99
Greg Toler,RCB,25.267,2010-09-26,NFL,ARI,,OAK,W 24-23,3,3,Sun,0,0,0,2,ToleGr99
Morgan Trent,CB,24.286,2010-09-26,NFL,CIN,@,CAR,W 20-7,3,3,Sun,0,0,0,2,TrenMo99
Stephen Tulloch,MLB,25.268,2010-09-26,NFL,TEN,@,NYG,W 29-10,3,3,Sun,0,0,0,1,TullSt20
Kyle Vanden Bosch,RDE,31.313,2010-09-26,NFL,DET,@,MIN,L 10-24,3,3,Sun,0,0,0,1,VandKy99
Alterraun Verner,CB,21.287,2010-09-26,NFL,TEN,@,NYG,W 29-10,3,3,Sun,0,0,0,1,VernAl99
Kevin Vickerson,DL,27.261,2010-09-26,NFL,DEN,,IND,L 13-27,3,3,Sun,0,0,0,1,VickKe99
Cameron Wake,WLB,28.239,2010-09-26,NFL,MIA,,NYJ,L 23-31,3,3,Sun,0,0,0,1,WakeCa00
T.J. Ward,S,23.288,2010-09-26,NFL,CLE,@,BAL,L 17-24,3,3,Sun,0,0,0,1,WardT.99
Fabian Washington,RCB,27.109,2010-09-26,NFL,BAL,,CLE,W 24-17,3,3,Sun,0,0,0,1,WashFa20
Corey Williams,DT,30.040,2010-09-26,NFL,DET,@,MIN,L 10-24,3,3,Sun,1,27,0,2,WillCo21
Kevin Williams,UT,30.041,2010-09-26,NFL,MIN,,DET,W 24-10,3,3,Sun,0,0,0,1,WillKe98
Kyle Williams,NT,27.108,2010-09-26,NFL,BUF,@,NWE,L 30-38,3,3,Sun,0,0,0,1,WillKy20
Antoine Winfield,LCB,33.094,2010-09-26,NFL,MIN,,DET,W 24-10,3,3,Sun,1,0,0,1,WinfAn20
Will Witherspoon,OLB,30.038,2010-09-26,NFL,TEN,@,NYG,W 29-10,3,3,Sun,0,0,0,1,WithWi20
LaMarr Woodley,LOLB,25.327,2010-09-26,NFL,PIT,@,TAM,W 38-13,3,3,Sun,0,0,0,1,WoodLa99
Eric Wright,LCB,25.064,2010-09-26,NFL,CLE,@,BAL,L 17-24,3,3,Sun,0,0,0,1,WrigEr99
Lance Briggs,WLB,29.319,2010-09-27,NFL,CHI,,GNB,W 20-17,3,3,Mon,1,1,0,1,BrigLa99
Nick Collins,FS,27.042,2010-09-27,NFL,GNB,@,CHI,L 17-20,3,3,Mon,0,0,0,1,CollNi20
Chris Harris,FS,28.052,2010-09-27,NFL,CHI,,GNB,W 20-17,3,3,Mon,0,0,0,1,HarrCh20
Danieal Manning,SS,28.049,2010-09-27,NFL,CHI,,GNB,W 20-17,3,3,Mon,0,0,0,1,MannDa21
Derrick Martin,S,25.134,2010-09-27,NFL,GNB,@,CHI,L 17-20,3,3,Mon,1,15,0,1,MartDe22
Ryan Pickett,LDE,30.354,2010-09-27,NFL,GNB,@,CHI,L 17-20,3,3,Mon,0,0,0,1,PickRy20
Brian Urlacher*,MLB,32.125,2010-09-27,NFL,CHI,,GNB,W 20-17,3,3,Mon,0,0,0,1,UrlaBr00
Gerald Alexander,FS,26.097,2010-10-03,NFL,JAX,,IND,W 31-28,4,4,Sun,0,0,0,1,AlexGe99
Nate Allen,FS,22.307,2010-10-03,NFL,PHI,,WAS,L 12-17,4,4,Sun,1,16,0,1,AlleNa99
Jamaal Anderson,DE,24.239,2010-10-03,NFL,ATL,,SFO,W 16-14,4,4,Sun,0,0,0,1,AndeJa98
Nnamdi Asomugha,CB,29.089,2010-10-03,NFL,OAK,,HOU,L 24-31,4,4,Sun,0,0,0,1,AsomNn20
Remi Ayodele,NT,27.164,2010-10-03,NFL,NOR,,CAR,W 16-14,4,4,Sun,0,0,0,1,AyodRe99
Ron Bartell,LCB,28.223,2010-10-03,NFL,STL,,SEA,W 20-3,4,4,Sun,0,0,0,1,BartRo20
David Bowens,LB,33.092,2010-10-03,NFL,CLE,,CIN,W 23-20,4,4,Sun,0,0,0,1,BoweDa20
Tyler Brayton,DE,30.317,2010-10-03,NFL,CAR,@,NOR,L 14-16,4,4,Sun,0,0,0,1,BrayTy20
Tarell Brown,CB,25.270,2010-10-03,NFL,SFO,@,ATL,L 14-16,4,4,Sun,0,0,0,1,BrowTa99
Kevin Burnett,ILB,27.283,2010-10-03,NFL,SDG,,ARI,W 41-10,4,4,Sun,0,0,0,1,BurnKe20
Jarrett Bush,3CB,26.135,2010-10-03,NFL,GNB,,DET,W 28-26,4,4,Sun,0,0,0,1,BushJa20
Antoine Cason,RCB,24.086,2010-10-03,NFL,SDG,,ARI,W 41-10,4,4,Sun,0,0,0,1,CasoAn99
Ryan Clark,FS,30.356,2010-10-03,NFL,PIT,,BAL,L 14-17,4,4,Sun,0,0,0,1,ClarRy20
Nate Clements,RCB,30.295,2010-10-03,NFL,SFO,@,ATL,L 14-16,4,4,Sun,1,39,0,1,ClemNa99
Drew Coleman,CB,27.164,2010-10-03,NFL,NYJ,@,BUF,W 38-14,4,4,Sun,0,0,0,1,ColeDr20
Dan Connor,MLB,24.335,2010-10-03,NFL,CAR,@,NOR,L 14-16,4,4,Sun,0,0,0,1,ConnDa99
Reggie Corner,CB,26.320,2010-10-03,NFL,BUF,,NYJ,L 14-38,4,4,Sun,0,0,0,1,CornRe99
Perrish Cox,RCB,23.266,2010-10-03,NFL,DEN,@,TEN,W 26-20,4,4,Sun,0,0,0,1,CoxxPe99
Sedrick Ellis,DT,25.086,2010-10-03,NFL,NOR,,CAR,W 16-14,4,4,Sun,0,0,0,2,ElliSe99
James Farrior,LILB,35.270,2010-10-03,NFL,PIT,,BAL,L 14-17,4,4,Sun,0,0,0,1,FarrJa99
Bradley Fletcher,RCB,24.100,2010-10-03,NFL,STL,,SEA,W 20-3,4,4,Sun,1,28,0,2,FletBr99
Dwight Freeney,RDE,30.226,2010-10-03,NFL,IND,@,JAX,L 28-31,4,4,Sun,0,0,0,1,FreeDw00
Vincent Fuller,DB,28.061,2010-10-03,NFL,TEN,,DEN,L 20-26,4,4,Sun,0,0,0,1,FullVi20
Chris Gamble,LCB,27.206,2010-10-03,NFL,CAR,@,NOR,L 14-16,4,4,Sun,0,0,0,1,GambCh20
William Gay,CB,25.275,2010-10-03,NFL,PIT,,BAL,L 14-17,4,4,Sun,0,0,0,2,GayxWi99
Dashon Goldson,FS,26.015,2010-10-03,NFL,SFO,@,ATL,L 14-16,4,4,Sun,0,0,0,1,GoldDa99
Deon Grant,DB,31.203,2010-10-03,NFL,NYG,,CHI,W 17-3,4,4,Sun,1,0,0,1,GranDe21
Larry Grant,WLB,25.229,2010-10-03,NFL,STL,,SEA,W 20-3,4,4,Sun,0,0,0,1,GranLa99
Jabari Greer,LCB,28.234,2010-10-03,NFL,NOR,,CAR,W 16-14,4,4,Sun,0,0,0,1,GreeJa22
Steve Gregory,SS,27.268,2010-10-03,NFL,SDG,,ARI,W 41-10,4,4,Sun,1,0,0,1,GregSt20
Michael Griffin,FS,25.272,2010-10-03,NFL,TEN,,DEN,L 20-26,4,4,Sun,1,9,0,1,GrifMi99
Brent Grimes,LCB,27.076,2010-10-03,NFL,ATL,,SFO,W 16-14,4,4,Sun,0,0,0,2,GrimBr20
Joe Haden,DB,21.172,2010-10-03,NFL,CLE,,CIN,W 23-20,4,4,Sun,0,0,0,1,HadeJo99
DeAngelo Hall,LCB,26.318,2010-10-03,NFL,WAS,@,PHI,W 17-12,4,4,Sun,1,0,0,1,HallDe99
James Hall,RDE,33.241,2010-10-03,NFL,STL,,SEA,W 20-3,4,4,Sun,0,0,0,1,HallJa21
Leon Hall,RCB,25.298,2010-10-03,NFL,CIN,@,CLE,L 20-23,4,4,Sun,1,-3,0,1,HallLe98
A.J. Hawk,BLB,26.270,2010-10-03,NFL,GNB,,DET,W 28-26,4,4,Sun,1,12,0,2,HawkA.20
David Hawthorne,OLB,25.142,2010-10-03,NFL,SEA,@,STL,L 3-20,4,4,Sun,0,0,0,1,HawtDa20
Kelvin Hayden,LCB,27.072,2010-10-03,NFL,IND,@,JAX,L 28-31,4,4,Sun,0,0,0,2,HaydKe20
Albert Haynesworth,DL,29.108,2010-10-03,NFL,WAS,@,PHI,W 17-12,4,4,Sun,0,0,0,1,HaynAl20
Renaldo Hill,S,31.325,2010-10-03,NFL,DEN,@,TEN,W 26-20,4,4,Sun,0,0,0,1,HillRe20
Ellis Hobbs,RCB,27.140,2010-10-03,NFL,PHI,,WAS,L 12-17,4,4,Sun,0,0,0,1,HobbEl20
Chris Houston,LCB,25.350,2010-10-03,NFL,DET,@,GNB,L 26-28,4,4,Sun,1,0,0,1,HousCh99
Michael Huff,FS,27.211,2010-10-03,NFL,OAK,,HOU,L 24-31,4,4,Sun,0,0,0,1,HuffMi20
Kareem Jackson,RCB,22.176,2010-10-03,NFL,HOU,@,OAK,W 31-24,4,4,Sun,0,0,0,1,JackKa99
Quentin Jammer,LCB,31.106,2010-10-03,NFL,SDG,,ARI,W 41-10,4,4,Sun,0,0,0,3,JammQu20
Tim Jennings,LCB,26.283,2010-10-03,NFL,CHI,@,NYG,L 3-17,4,4,Sun,0,0,0,2,JennTi20
Chris Johnson,CB,31.008,2010-10-03,NFL,OAK,,HOU,L 24-31,4,4,Sun,0,0,0,1,JohnCh26
Edward Johnson,LDT,26.289,2010-10-03,NFL,CAR,@,NOR,L 14-16,4,4,Sun,0,0,0,1,JohnEd99
Spencer Johnson,LDE,28.295,2010-10-03,NFL,BUF,,NYJ,L 14-38,4,4,Sun,0,0,0,1,JohnSp20
Adam Jones,CB,27.003,2010-10-03,NFL,CIN,@,CLE,L 20-23,4,4,Sun,0,0,0,1,JonePa20
David Jones,CB,25.014,2010-10-03,NFL,JAX,,IND,W 31-28,4,4,Sun,0,0,0,2,JoneDa99
Paul Kruger,DE,24.230,2010-10-03,NFL,BAL,@,PIT,W 17-14,4,4,Sun,0,0,0,1,KrugPa99
Paris Lenon,ILB,32.311,2010-10-03,NFL,ARI,@,SDG,L 10-41,4,4,Sun,0,0,0,1,LenoPa20
Ray Lewis*,MIKE,35.141,2010-10-03,NFL,BAL,@,PIT,W 17-14,4,4,Sun,1,2,0,2,LewiRa00
Curtis Lofton,MLB,24.123,2010-10-03,NFL,ATL,,SFO,W 16-14,4,4,Sun,1,2,0,1,LoftCu99
Richard Marshall,RCB,25.295,2010-10-03,NFL,CAR,@,NOR,L 14-16,4,4,Sun,0,0,0,1,MarsRi20
