Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Int Ret,Int Ret Yds,Int Ret TD,Pass Broken Up,unique_id
Glover Quin,FS,31.246,2017-09-18,NFL,DET,@,NYG,W 24-10,2,2,Mon,0,0,0,1,QuinGl99
Darius Slay,CB,26.260,2017-09-18,NFL,DET,@,NYG,W 24-10,2,2,Mon,0,0,0,2,SlayDa00
Darian Thompson,FS,23.361,2017-09-18,NFL,NYG,,DET,L 10-24,2,2,Mon,0,0,0,1,ThomDa05
Tahir Whitehead,OLB,27.169,2017-09-18,NFL,DET,@,NYG,W 24-10,2,2,Mon,1,18,0,1,WhitTa00
Troy Hill,CB,26.023,2017-09-21,NFL,LAR,@,SFO,W 41-39,3,3,Thu,0,0,0,1,HillTr01
Trumaine Johnson,LCB,27.263,2017-09-21,NFL,LAR,@,SFO,W 41-39,3,3,Thu,0,0,0,1,JohnTr05
Alec Ogletree,ILB,25.361,2017-09-21,NFL,LAR,@,SFO,W 41-39,3,3,Thu,0,0,0,1,OgleAl00
Nickell Robey-Coleman,RCB,25.247,2017-09-21,NFL,LAR,@,SFO,W 41-39,3,3,Thu,1,25,0,2,RobeNi00
Jaquiski Tartt,SS,25.221,2017-09-21,NFL,SFO,,LAR,L 39-41,3,3,Thu,0,0,0,1,TartJa00
Jamal Adams,SS,21.342,2017-09-24,NFL,NYJ,,MIA,W 20-6,3,3,Sun,0,0,0,1,AdamJa00
Robert Alford,CB,28.327,2017-09-24,NFL,ATL,@,DET,W 30-26,3,3,Sun,0,0,0,2,AlfoRo00
David Amerson,LCB,25.290,2017-09-24,NFL,OAK,@,WAS,L 10-27,3,3,Sun,0,0,0,3,AmerDa00
Prince Amukamara,DB,28.110,2017-09-24,NFL,CHI,,PIT,W 23-17,3,3,Sun,0,0,0,2,AmukPr00
Jonathan Bostic,WILL,26.142,2017-09-24,NFL,IND,,CLE,W 31-28,3,3,Sun,0,0,0,1,BostJo00
A.J. Bouye,RCB,26.039,2017-09-24,NFL,JAX,,BAL,W 44-7,3,3,Sun,1,19,0,1,BouyA.00
Bashaud Breeland,CB,25.237,2017-09-24,NFL,WAS,,OAK,W 27-10,3,3,Sun,0,0,0,1,BreeBa00
Terrence Brooks,S,25.206,2017-09-24,NFL,NYJ,,MIA,W 20-6,3,3,Sun,2,13,0,3,BrooTe00
Artie Burns,RCB,22.146,2017-09-24,NFL,PIT,@,CHI,L 17-23,3,3,Sun,0,0,0,1,BurnAr00
Darius Butler,S,31.190,2017-09-24,NFL,IND,,CLE,W 31-28,3,3,Sun,0,0,0,1,ButlDa99
Kevin Byard,FS,24.038,2017-09-24,NFL,TEN,,SEA,W 33-27,3,3,Sun,0,0,0,1,ByarKe01
Ibraheim Campbell,DB,25.134,2017-09-24,NFL,CLE,@,IND,L 28-31,3,3,Sun,0,0,0,1,CampIb00
Morris Claiborne,CB,27.229,2017-09-24,NFL,NYJ,,MIA,W 20-6,3,3,Sun,0,0,0,1,ClaiMo00
Aaron Colvin,CB,25.357,2017-09-24,NFL,JAX,,BAL,W 44-7,3,3,Sun,0,0,0,1,ColvAa00
Marcus Cooper,CB,27.235,2017-09-24,NFL,CHI,,PIT,W 23-17,3,3,Sun,0,0,0,2,CoopMa00
Kamalei Correa,LB,23.150,2017-09-24,NFL,BAL,@,JAX,L 7-44,3,3,Sun,0,0,0,1,CorrKa00
Ken Crawley,RCB,24.228,2017-09-24,NFL,NOR,@,CAR,W 34-13,3,3,Sun,0,0,0,2,CrawKe02
Demario Davis,ILB,28.256,2017-09-24,NFL,NYJ,,MIA,W 20-6,3,3,Sun,0,0,0,1,DaviDe00
Pierre Desir,RCB,27.016,2017-09-24,NFL,IND,,CLE,W 31-28,3,3,Sun,0,0,0,1,DesiPi00
Quandre Diggs,CB,24.245,2017-09-24,NFL,DET,,ATL,L 26-30,3,3,Sun,0,0,0,1,DiggQu00
Rasul Douglas,CB,22.026,2017-09-24,NFL,PHI,,NYG,W 27-24,3,3,Sun,1,0,0,1,DougRa00
Deshazor Everett,SS,25.214,2017-09-24,NFL,WAS,,OAK,W 27-10,3,3,Sun,0,0,0,1,EverDe01
Kendall Fuller,CB,22.223,2017-09-24,NFL,WAS,,OAK,W 27-10,3,3,Sun,1,0,0,1,FullKe00
Kyle Fuller,CB,25.220,2017-09-24,NFL,CHI,,PIT,W 23-17,3,3,Sun,0,0,0,2,FullKy00
E.J. Gaines,RCB,25.213,2017-09-24,NFL,BUF,,DEN,W 26-16,3,3,Sun,1,1,0,3,GainE.00
Junior Galette,LB,29.181,2017-09-24,NFL,WAS,,OAK,W 27-10,3,3,Sun,0,0,0,1,GaleJu00
William Gay,CB,32.266,2017-09-24,NFL,PIT,@,CHI,L 17-23,3,3,Sun,0,0,0,1,GayxWi99
Marcus Gilchrist,S,28.290,2017-09-24,NFL,HOU,@,NWE,L 33-36,3,3,Sun,0,0,0,1,GilcMa00
Stephon Gilmore,CB,27.005,2017-09-24,NFL,NWE,,HOU,W 36-33,3,3,Sun,1,39,0,1,GilmSt00
Adam Gotsis,DE,25.001,2017-09-24,NFL,DEN,@,BUF,L 16-26,3,3,Sun,0,0,0,1,GotsAd00
Brandon Graham,DE,29.174,2017-09-24,NFL,PHI,,NYG,W 27-24,3,3,Sun,0,0,0,1,GrahBr99
Rob Gronkowski,TE,28.133,2017-09-24,NFL,NWE,,HOU,W 36-33,3,3,Sun,0,0,0,1,GronRo00
Joe Haden,LCB,28.163,2017-09-24,NFL,PIT,@,CHI,L 17-23,3,3,Sun,0,0,0,1,HadeJo99
Nate Hairston,CB,23.086,2017-09-24,NFL,IND,,CLE,W 31-28,3,3,Sun,0,0,0,1,HairNa00
Andre Hal,FS,25.117,2017-09-24,NFL,HOU,@,NWE,L 33-36,3,3,Sun,0,0,0,1,HalxAn00
Duron Harmon,S,26.243,2017-09-24,NFL,NWE,,HOU,W 36-33,3,3,Sun,1,12,0,1,HarmDu00
Malik Hooker,FS,21.175,2017-09-24,NFL,IND,,CLE,W 31-28,3,3,Sun,1,12,0,1,HookMa00
Justin Houston,LOLB,28.255,2017-09-24,NFL,KAN,@,LAC,W 24-10,3,3,Sun,0,0,0,2,HousJu00
Xavien Howard,CB,24.082,2017-09-24,NFL,MIA,@,NYJ,L 6-20,2,3,Sun,0,0,0,1,HowaXa00
Ramon Humber,WLB,30.045,2017-09-24,NFL,BUF,,DEN,W 26-16,3,3,Sun,0,0,0,1,HumbRa00
Marlon Humphrey,CB,21.078,2017-09-24,NFL,BAL,@,JAX,L 7-44,3,3,Sun,0,0,0,2,HumpMa00
Margus Hunt,DE,30.072,2017-09-24,NFL,IND,,CLE,W 31-28,3,3,Sun,0,0,0,1,HuntMa00
Micah Hyde,SS,26.267,2017-09-24,NFL,BUF,,DEN,W 26-16,3,3,Sun,0,0,0,1,HydeMi00
Adoree' Jackson,CB,22.006,2017-09-24,NFL,TEN,,SEA,W 33-27,3,3,Sun,0,0,0,2,JackAd00
Kareem Jackson,RC,29.167,2017-09-24,NFL,HOU,@,NWE,L 33-36,3,3,Sun,0,0,0,1,JackKa99
William Jackson,CB,24.332,2017-09-24,NFL,CIN,@,GNB,L 24-27,3,3,Sun,1,75,1,1,JackWi02
Janoris Jenkins,CB,28.330,2017-09-24,NFL,NYG,@,PHI,L 24-27,3,3,Sun,0,0,0,2,JenkJa03
Deion Jones,LB,22.324,2017-09-24,NFL,ATL,@,DET,W 30-26,3,3,Sun,0,0,0,1,JoneDe01
Mychal Kendricks,LB,26.361,2017-09-24,NFL,PHI,,NYG,W 27-24,3,3,Sun,0,0,0,2,KendMy00
Christian Kirksey,WILL,25.024,2017-09-24,NFL,CLE,@,IND,L 28-31,3,3,Sun,0,0,0,1,KirkCh00
Luke Kuechly,MLB,26.157,2017-09-24,NFL,CAR,,NOR,L 13-34,3,3,Sun,0,0,0,1,KuecLu00
Brice McCain,CB,30.288,2017-09-24,NFL,TEN,,SEA,W 33-27,3,3,Sun,0,0,0,1,McCaBr99
Jason McCourty,CB,30.042,2017-09-24,NFL,CLE,@,IND,L 28-31,3,3,Sun,0,0,0,1,McCoJa99
Takkarist McKinley,DE,21.326,2017-09-24,NFL,ATL,@,DET,W 30-26,3,3,Sun,0,0,0,1,McKiTa00
Rashaan Melvin,LCB,27.357,2017-09-24,NFL,IND,,CLE,W 31-28,3,3,Sun,2,28,0,4,MelvRa00
Jalen Mills,CB,23.171,2017-09-24,NFL,PHI,,NYG,W 27-24,3,3,Sun,0,0,0,2,MillJa02
Mike Mitchell,FS,30.106,2017-09-24,NFL,PIT,@,CHI,L 17-23,3,3,Sun,0,0,0,1,MitcMi99
Terrance Mitchell,RCB,25.130,2017-09-24,NFL,KAN,@,LAC,W 24-10,3,3,Sun,2,0,0,4,MitcTe00
Carl Nassib,DE,24.165,2017-09-24,NFL,CLE,@,IND,L 28-31,3,3,Sun,0,0,0,1,NassCa00
Montae Nicholson,S,21.294,2017-09-24,NFL,WAS,,OAK,W 27-10,3,3,Sun,1,0,0,1,NichMo00
Brian Orakpo,OLB,31.055,2017-09-24,NFL,TEN,,SEA,W 33-27,3,3,Sun,0,0,0,1,OrakBr99
Marcus Peters,LCB,24.258,2017-09-24,NFL,KAN,@,LAC,W 24-10,3,3,Sun,1,38,0,2,PeteMa00
Brian Poole,CB,24.339,2017-09-24,NFL,ATL,@,DET,W 30-26,3,3,Sun,0,0,0,2,PoolBr01
Paul Posluszny,MLB,32.349,2017-09-24,NFL,JAX,,BAL,W 44-7,3,3,Sun,0,0,0,1,PoluPa99
Glover Quin,FS,31.252,2017-09-24,NFL,DET,,ATL,L 26-30,3,3,Sun,1,37,1,1,QuinGl99
Jalen Ramsey,LCB,22.335,2017-09-24,NFL,JAX,,BAL,W 44-7,3,3,Sun,1,1,0,1,RamsJa00
Jarran Reed,LDT,24.282,2017-09-24,NFL,SEA,@,TEN,L 27-33,3,3,Sun,0,0,0,1,ReedJa02
Xavier Rhodes,RCB,27.097,2017-09-24,NFL,MIN,,TAM,W 34-17,3,3,Sun,0,0,0,1,RhodXa00
Darryl Roberts,CB,26.302,2017-09-24,NFL,NYJ,,MIA,W 20-6,3,3,Sun,0,0,0,1,RobeDa00
A'Shawn Robinson,DT,22.187,2017-09-24,NFL,DET,,ATL,L 26-30,3,3,Sun,0,0,0,1,RobiAS00
Patrick Robinson,CB,30.017,2017-09-24,NFL,PHI,,NYG,W 27-24,3,3,Sun,1,0,0,3,RobiPa99
Bradley Roby,CB,25.146,2017-09-24,NFL,DEN,@,BUF,L 16-26,3,3,Sun,0,0,0,1,RobyBr00
Logan Ryan,CB,26.227,2017-09-24,NFL,TEN,,SEA,W 33-27,3,3,Sun,0,0,0,3,RyanLo00
Andrew Sendejo,SS,30.015,2017-09-24,NFL,MIN,,TAM,W 34-17,3,3,Sun,1,36,0,2,SendAn00
Richard Sherman,LCB,29.178,2017-09-24,NFL,SEA,@,TEN,L 27-33,3,3,Sun,0,0,0,1,SherRi00
LeShaun Sims,CB,24.006,2017-09-24,NFL,TEN,,SEA,W 33-27,3,3,Sun,0,0,0,1,SimsLe00
Darius Slay,CB,26.266,2017-09-24,NFL,DET,,ATL,L 26-30,3,3,Sun,2,52,0,3,SlayDa00
Harrison Smith,FS,28.234,2017-09-24,NFL,MIN,,TAM,W 34-17,3,3,Sun,1,12,0,1,SmitHa00
Jimmy Smith,RCB,29.060,2017-09-24,NFL,BAL,@,JAX,L 7-44,3,3,Sun,0,0,0,2,SmitJi03
Preston Smith,SLB,24.311,2017-09-24,NFL,WAS,,OAK,W 27-10,3,3,Sun,0,0,0,1,SmitPr00
Ryan Smith,CB,24.017,2017-09-24,NFL,TAM,@,MIN,L 17-34,2,3,Sun,0,0,0,1,SmitRy00
Daniel Sorensen,S,27.203,2017-09-24,NFL,KAN,@,LAC,W 24-10,3,3,Sun,0,0,0,1,SoreDa01
Damion Square,NT,28.230,2017-09-24,NFL,LAC,,KAN,L 10-24,3,3,Sun,0,0,0,1,SquaDa00
Aqib Talib,LCB,31.223,2017-09-24,NFL,DEN,@,BUF,L 16-26,3,3,Sun,0,0,0,1,TaliAq99
John Timu,ILB,25.028,2017-09-24,NFL,CHI,,PIT,W 23-17,3,3,Sun,0,0,0,1,TimuJo00
Korey Toomer,ILB,28.289,2017-09-24,NFL,LAC,,KAN,L 10-24,3,3,Sun,0,0,0,1,ToomKo00
Desmond Trufant,CB,27.014,2017-09-24,NFL,ATL,@,DET,W 30-26,3,3,Sun,0,0,0,2,TrufDe00
Brent Urban,DE,26.142,2017-09-24,NFL,BAL,@,JAX,L 7-44,3,3,Sun,0,0,0,1,UrbaBr00
Kenny Vaccaro,SS,26.221,2017-09-24,NFL,NOR,@,CAR,W 34-13,3,3,Sun,1,30,0,2,VaccKe00
T.J. Ward,SS,30.286,2017-09-24,NFL,TAM,@,MIN,L 17-34,2,3,Sun,0,0,0,1,WardT.99
Trae Waynes,LCB,25.061,2017-09-24,NFL,MIN,,TAM,W 34-17,3,3,Sun,1,18,0,1,WaynTr00
TreDavious White,LCB,22.251,2017-09-24,NFL,BUF,,DEN,W 26-16,3,3,Sun,1,14,0,4,WhitTr01
J.J. Wilcox,DB,26.222,2017-09-24,NFL,PIT,@,CHI,L 17-23,3,3,Sun,1,0,0,1,WilcJ.00
Marcus Williams,S,21.016,2017-09-24,NFL,NOR,@,CAR,W 34-13,3,3,Sun,1,0,0,1,WillMa06
P.J. Williams,LCB,24.115,2017-09-24,NFL,NOR,@,CAR,W 34-13,3,3,Sun,1,7,0,1,WillP.00
Deatrich Wise,DL,23.060,2017-09-24,NFL,NWE,,HOU,W 36-33,3,3,Sun,0,0,0,1,WiseDe00
Byron Jones,FS,24.364,2017-09-25,NFL,DAL,@,ARI,W 28-17,3,3,Mon,0,0,0,2,JoneBy00
Jourdan Lewis,CB,22.025,2017-09-25,NFL,DAL,@,ARI,W 28-17,3,3,Mon,0,0,0,1,LewiJo01
Orlando Scandrick,CB,30.227,2017-09-25,NFL,DAL,@,ARI,W 28-17,3,3,Mon,0,0,0,1,ScanOr99
Damien Wilson,LB,24.120,2017-09-25,NFL,DAL,@,ARI,W 28-17,3,3,Mon,0,0,0,1,WilsDa02
Xavier Woods,S,22.061,2017-09-25,NFL,DAL,@,ARI,W 28-17,3,3,Mon,0,0,0,1,WoodXa00
Kentrell Brice,S,23.048,2017-09-28,NFL,GNB,,CHI,W 35-14,4,4,Thu,1,11,0,1,BricKe00
Jonathan Bullard,DL,23.341,2017-09-28,NFL,CHI,@,GNB,L 14-35,4,4,Thu,0,0,0,1,BullJo00
Ha Ha Clinton-Dix,FS,24.281,2017-09-28,NFL,GNB,,CHI,W 35-14,4,4,Thu,1,3,0,1,ClinHa00
Quinton Dial,DT,27.069,2017-09-28,NFL,GNB,,CHI,W 35-14,4,4,Thu,0,0,0,1,DialQu00
Josh Hawkins,CB,24.248,2017-09-28,NFL,GNB,,CHI,W 35-14,4,4,Thu,0,0,0,3,HawkJo00
Eddie Jackson,S,24.292,2017-09-28,NFL,CHI,@,GNB,L 14-35,4,4,Thu,0,0,0,1,JackEd01
Joe Thomas,LB,26.145,2017-09-28,NFL,GNB,,CHI,W 35-14,4,4,Thu,0,0,0,1,ThomJo04
Mike Adams,SS,36.191,2017-10-01,NFL,CAR,@,NWE,W 33-30,4,4,Sun,0,0,0,2,AdamMi21
Jahleel Addae,SS,27.250,2017-10-01,NFL,LAC,,PHI,L 24-26,4,4,Sun,0,0,0,1,AddaJa00
Mackensie Alexander,CB,23.323,2017-10-01,NFL,MIN,,DET,L 7-14,4,4,Sun,0,0,0,1,AlexMa01
Eli Apple,CB,22.053,2017-10-01,NFL,NYG,@,TAM,L 23-25,4,4,Sun,0,0,0,2,ApplEl00
Ray-Ray Armstrong,WILL,26.210,2017-10-01,NFL,SFO,@,ARI,L 15-18,4,4,Sun,1,0,0,1,ArmsRa01
Anthony Barr,SLB,25.197,2017-10-01,NFL,MIN,,DET,L 7-14,4,4,Sun,0,0,0,1,BarrAn00
Mark Barron,ILB,27.339,2017-10-01,NFL,LAR,@,DAL,W 35-30,4,4,Sun,1,4,0,1,BarrMa00
Vonn Bell,FS,22.293,2017-10-01,NFL,NOR,@,MIA,W 20-0,4,4,Sun,0,0,0,1,BellVo00
Antoine Bethea,S,33.066,2017-10-01,NFL,ARI,,SFO,W 18-15,4,4,Sun,1,16,0,2,BethAn20
Justin Bethel,RCB,27.106,2017-10-01,NFL,ARI,,SFO,W 18-15,4,4,Sun,0,0,0,1,BethJu00
A.J. Bouye,RCB,26.046,2017-10-01,NFL,JAX,@,NYJ,L 20-23,4,4,Sun,1,0,0,2,BouyA.00
NaVorro Bowman,MIKE,29.187,2017-10-01,NFL,SFO,@,ARI,L 15-18,4,4,Sun,0,0,0,1,BowmNa99
James Bradberry,LCB,24.058,2017-10-01,NFL,CAR,@,NWE,W 33-30,4,4,Sun,0,0,0,1,BradJa00
Michael Brockers,NT,26.284,2017-10-01,NFL,LAR,@,DAL,W 35-30,4,4,Sun,0,0,0,2,BrocMi00
Jay Bromley,DT,25.126,2017-10-01,NFL,NYG,@,TAM,L 23-25,4,4,Sun,0,0,0,1,BromJa00
Anthony Brown,CB,23.290,2017-10-01,NFL,DAL,,LAR,L 30-35,4,4,Sun,0,0,0,1,BrowAn02
DeForest Buckner,RDT,23.198,2017-10-01,NFL,SFO,@,ARI,L 15-18,4,4,Sun,0,0,0,1,BuckDe00
Artie Burns,RCB,22.153,2017-10-01,NFL,PIT,@,BAL,W 26-9,4,4,Sun,0,0,0,1,BurnAr00
Juston Burris,CB,24.058,2017-10-01,NFL,NYJ,,JAX,W 23-20,4,4,Sun,0,0,0,1,BurrJu00
Malcolm Butler,CB,27.213,2017-10-01,NFL,NWE,,CAR,L 30-33,4,4,Sun,1,-2,0,1,ButlMa01
Kevin Byard,FS,24.045,2017-10-01,NFL,TEN,@,HOU,L 14-57,4,4,Sun,1,7,0,2,ByarKe01
Dylan Cole,ILB,23.135,2017-10-01,NFL,HOU,,TEN,W 57-14,4,4,Sun,1,25,1,1,ColeDy00
Justin Coleman,CB,24.188,2017-10-01,NFL,SEA,,IND,W 46-18,4,4,Sun,1,28,1,1,ColeJu01
Landon Collins,SS,23.264,2017-10-01,NFL,NYG,@,TAM,L 23-25,4,4,Sun,0,0,0,2,CollLa00
Chris Conte,S,28.220,2017-10-01,NFL,TAM,,NYG,W 25-23,3,4,Sun,0,0,0,1,ContCh00
Ken Crawley,RCB,24.235,2017-10-01,NFL,NOR,@,MIA,W 20-0,4,4,Sun,1,0,0,2,CrawKe02
Karlos Dansby,ILB,35.332,2017-10-01,NFL,ARI,,SFO,W 18-15,4,4,Sun,0,0,0,1,DansKa20
Sean Davis,SS,23.343,2017-10-01,NFL,PIT,@,BAL,W 26-9,4,4,Sun,0,0,0,1,DaviSe00
Carlos Dunlap,LDE,28.215,2017-10-01,NFL,CIN,@,CLE,W 31-7,4,4,Sun,0,0,0,1,DunlCa99
Kony Ealy,DL,25.284,2017-10-01,NFL,NYJ,,JAX,W 23-20,4,4,Sun,1,9,0,4,EalyKo00
Matthias Farley,SS,25.078,2017-10-01,NFL,IND,@,SEA,L 18-46,4,4,Sun,1,0,0,1,FarlMa00
Clayton Fejedelem,S,24.121,2017-10-01,NFL,CIN,@,CLE,W 31-7,4,4,Sun,1,5,0,1,FejeCl00
Marcus Gilchrist,SS,28.297,2017-10-01,NFL,HOU,,TEN,W 57-14,4,4,Sun,1,17,0,1,GilcMa00
Tashaun Gipson,FS,27.055,2017-10-01,NFL,JAX,@,NYJ,L 20-23,4,4,Sun,0,0,0,1,GipsTa00
Shaquill Griffin,CB,22.073,2017-10-01,NFL,SEA,,IND,W 46-18,4,4,Sun,0,0,0,1,GrifSh00
Brent Grimes,CB,34.074,2017-10-01,NFL,TAM,,NYG,W 25-23,3,4,Sun,0,0,0,3,GrimBr20
Andre Hal,FS,25.124,2017-10-01,NFL,HOU,,TEN,W 57-14,4,4,Sun,2,3,0,2,HalxAn00
Vernon Hargreaves,CB,22.120,2017-10-01,NFL,TAM,,NYG,W 25-23,3,4,Sun,0,0,0,1,HargVe00
Chris Harris,RCB,28.105,2017-10-01,NFL,DEN,,OAK,W 16-10,4,4,Sun,0,0,0,1,HarrCh01
Damon Harrison,LDT,28.306,2017-10-01,NFL,NYG,@,TAM,L 23-25,4,4,Sun,0,0,0,1,HarrDa03
Casey Hayward,LCB,28.022,2017-10-01,NFL,LAC,,PHI,L 24-26,4,4,Sun,0,0,0,5,HaywCa00
Willie Henry,DT,23.195,2017-10-01,NFL,BAL,,PIT,L 9-26,4,4,Sun,0,0,0,2,HenrWi00
Mike Hilton,CB,23.206,2017-10-01,NFL,PIT,@,BAL,W 26-9,4,4,Sun,1,19,0,1,HiltMi01
Malik Hooker,FS,21.182,2017-10-01,NFL,IND,@,SEA,L 18-46,4,4,Sun,1,29,0,1,HookMa00
Danielle Hunter,LDE,22.337,2017-10-01,NFL,MIN,,DET,L 7-14,4,4,Sun,0,0,0,1,HuntDa01
Micah Hyde,SS,26.274,2017-10-01,NFL,BUF,@,ATL,W 23-17,4,4,Sun,2,37,0,2,HydeMi00
Adoree' Jackson,CB,22.013,2017-10-01,NFL,TEN,@,HOU,L 14-57,4,4,Sun,0,0,0,1,JackAd00
William Jackson,CB,24.339,2017-10-01,NFL,CIN,@,CLE,W 31-7,4,4,Sun,0,0,0,2,JackWi02
Janoris Jenkins,CB,28.337,2017-10-01,NFL,NYG,@,TAM,L 23-25,4,4,Sun,0,0,0,2,JenkJa03
Dontae Johnson,RCB,25.304,2017-10-01,NFL,SFO,@,ARI,L 15-18,4,4,Sun,0,0,0,2,JohnDo02
Michael Johnson,DT,30.236,2017-10-01,NFL,CIN,@,CLE,W 31-7,4,4,Sun,0,0,0,1,JohnMi98
Trumaine Johnson,LCB,27.273,2017-10-01,NFL,LAR,@,DAL,W 35-30,4,4,Sun,0,0,0,1,JohnTr05
Byron Jones,FS,25.005,2017-10-01,NFL,DAL,,LAR,L 30-35,4,4,Sun,0,0,0,1,JoneBy00
Nazair Jones,DT,22.292,2017-10-01,NFL,SEA,,IND,W 46-18,4,4,Sun,0,0,0,1,JoneNa00
Johnathan Joseph,LCB,33.168,2017-10-01,NFL,HOU,,TEN,W 57-14,4,4,Sun,0,0,0,1,JoseJo20
Miles Killebrew,SS,24.144,2017-10-01,NFL,DET,@,MIN,W 14-7,4,4,Sun,0,0,0,2,KillMi00
Desmond King,CB,22.291,2017-10-01,NFL,LAC,,PHI,L 24-26,4,4,Sun,0,0,0,1,KingDe01
Nevin Lawson,CB,26.161,2017-10-01,NFL,DET,@,MIN,W 14-7,4,4,Sun,0,0,0,2,LawsNe00
Robert McClain,CB,29.071,2017-10-01,NFL,TAM,,NYG,W 25-23,3,4,Sun,0,0,0,1,McClRo98
Jason McCourty,CB,30.049,2017-10-01,NFL,CLE,,CIN,L 7-31,4,4,Sun,0,0,0,2,McCoJa99
Rashaan Melvin,LCB,27.364,2017-10-01,NFL,IND,@,SEA,L 18-46,4,4,Sun,0,0,0,1,MelvRa00
Jalen Mills,CB,23.178,2017-10-01,NFL,PHI,@,LAC,W 26-24,4,4,Sun,0,0,0,1,MillJa02
Keanu Neal,S,22.067,2017-10-01,NFL,ATL,,BUF,L 17-23,4,4,Sun,0,0,0,1,NealKe01
Reggie Nelson,FS,34.010,2017-10-01,NFL,OAK,@,DEN,L 10-16,4,4,Sun,0,0,0,1,NelsRe99
Will Parks,S,23.064,2017-10-01,NFL,DEN,,OAK,W 16-10,4,4,Sun,0,0,0,1,ParkWi01
Patrick Peterson,LCB,27.082,2017-10-01,NFL,ARI,,SFO,W 18-15,4,4,Sun,0,0,0,1,PetePa00
Jalen Ramsey,LCB,22.342,2017-10-01,NFL,JAX,@,NYJ,L 20-23,4,4,Sun,0,0,0,1,RamsJa00
Xavier Rhodes,RCB,27.104,2017-10-01,NFL,MIN,,DET,L 7-14,4,4,Sun,0,0,0,1,RhodXa00
Patrick Robinson,CB,30.024,2017-10-01,NFL,PHI,@,LAC,W 26-24,4,4,Sun,0,0,0,1,RobiPa99
Rashard Robinson,LCB,22.070,2017-10-01,NFL,SFO,@,ARI,L 15-18,4,4,Sun,0,0,0,4,RobiRa00
Bradley Roby,CB,25.153,2017-10-01,NFL,DEN,,OAK,W 16-10,4,4,Sun,0,0,0,1,RobyBr00
Ryan Shazier,LILB,25.025,2017-10-01,NFL,PIT,@,BAL,W 26-9,4,4,Sun,1,2,0,4,ShazRy00
Richard Sherman,LCB,29.185,2017-10-01,NFL,SEA,,IND,W 46-18,4,4,Sun,0,0,0,1,SherRi00
Justin Simmons,SS,23.316,2017-10-01,NFL,DEN,,OAK,W 16-10,4,4,Sun,1,0,0,2,SimmJu00
Darius Slay,CB,26.273,2017-10-01,NFL,DET,@,MIN,W 14-7,4,4,Sun,0,0,0,1,SlayDa00
Jimmy Smith,RCB,29.067,2017-10-01,NFL,BAL,,PIT,L 9-26,4,4,Sun,0,0,0,1,SmitJi03
Cordrea Tankersley,CB,23.316,2017-10-01,NFL,MIA,,NOR,L 0-20,3,4,Sun,0,0,0,1,TankCo00
Adarius Taylor,SLB,27.010,2017-10-01,NFL,TAM,,NYG,W 25-23,3,4,Sun,0,0,0,1,GlanAd00
Jamar Taylor,CB,27.002,2017-10-01,NFL,CLE,,CIN,L 7-31,4,4,Sun,0,0,0,1,TaylJa01
Earl Thomas,FS,28.147,2017-10-01,NFL,SEA,,IND,W 46-18,4,4,Sun,0,0,0,1,ThomEa99
Desmond Trufant,CB,27.021,2017-10-01,NFL,ATL,,BUF,L 17-23,4,4,Sun,0,0,0,1,TrufDe00
J.J. Watt,LDE,28.193,2017-10-01,NFL,HOU,,TEN,W 57-14,4,4,Sun,0,0,0,1,WattJ.00
T.J. Watt,ROLB,22.355,2017-10-01,NFL,PIT,@,BAL,W 26-9,4,4,Sun,0,0,0,1,WattT.00
Trae Waynes,LCB,25.068,2017-10-01,NFL,MIN,,DET,L 7-14,4,4,Sun,0,0,0,1,WaynTr00
Kayvon Webster,RCB,26.242,2017-10-01,NFL,LAR,@,DAL,W 35-30,4,4,Sun,0,0,0,1,WebsKa00
Eric Weddle,FS,32.270,2017-10-01,NFL,BAL,,PIT,L 9-26,4,4,Sun,1,0,0,2,WeddEr99
TreDavious White,LCB,22.258,2017-10-01,NFL,BUF,@,ATL,W 23-17,4,4,Sun,0,0,0,1,WhitTr01
Trevor Williams,RCB,24.016,2017-10-01,NFL,LAC,,PHI,L 24-26,4,4,Sun,0,0,0,1,WillTr05
Eddie Yarbrough,LDE,24.160,2017-10-01,NFL,BUF,@,ATL,W 23-17,4,4,Sun,0,0,0,1,YarbEd01
Bashaud Breeland,CB,25.245,2017-10-02,NFL,WAS,@,KAN,L 20-29,4,4,Mon,0,0,0,1,BreeBa00
Terrance Mitchell,RCB,25.138,2017-10-02,NFL,KAN,,WAS,W 29-20,4,4,Mon,0,0,0,2,MitcTe00
Josh Norman,CB,29.291,2017-10-02,NFL,WAS,@,KAN,L 20-29,4,4,Mon,0,0,0,1,NormJo01
Malcolm Butler,LCB,27.217,2017-10-05,NFL,NWE,@,TAM,W 19-14,5,5,Thu,0,0,0,1,ButlMa01
Patrick Chung,S,30.047,2017-10-05,NFL,NWE,@,TAM,W 19-14,5,5,Thu,0,0,0,3,ChunPa99
Justin Evans,S,22.040,2017-10-05,NFL,TAM,,NWE,L 14-19,4,5,Thu,1,2,0,2,EvanJu00
Duron Harmon,DB,26.254,2017-10-05,NFL,NWE,@,TAM,W 19-14,5,5,Thu,0,0,0,1,HarmDu00
Jonathan Jones,DB,24.015,2017-10-05,NFL,NWE,@,TAM,W 19-14,5,5,Thu,0,0,0,1,JoneJo03
