Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Targets,Rec,Rec Yards,Rec Avg,Rec TD,Catch Pct,YPTgt,unique_id 
Jerheme Urban,WR,28.319,2009-10-11,NFL,ARI,,HOU,W 28-21,4,5,Sun,5,4,41,10.25,0,80.0%,8.20,UrbaJe00
Mike Vrabel,LOLB,34.058,2009-10-11,NFL,KAN,,DAL,L 20-26,5,5,Sun,1,1,1,1.00,1,100.0%,1.00,VrabMi20
Bobby Wade,WR,28.228,2009-10-11,NFL,KAN,,DAL,L 20-26,5,5,Sun,8,4,42,10.50,0,50.0%,5.25,WadeBo00
Delanie Walker,TE,25.060,2009-10-11,NFL,SFO,,ATL,L 10-45,5,5,Sun,3,1,39,39.00,0,33.3%,13.00,WalkHu00
Mike Wallace,WR,23.071,2009-10-11,NFL,PIT,@,DET,W 28-20,5,5,Sun,5,2,52,26.00,1,40.0%,10.40,WallMi00
Kevin Walter,WR,28.068,2009-10-11,NFL,HOU,@,ARI,L 21-28,5,5,Sun,6,4,37,9.25,0,66.7%,6.17,WaltKe00
Hines Ward,WR,33.217,2009-10-11,NFL,PIT,@,DET,W 28-20,5,5,Sun,7,7,85,12.14,1,100.0%,12.14,WardHi00
Kelley Washington,WR,30.051,2009-10-11,NFL,BAL,,CIN,L 14-17,5,5,Sun,1,1,21,21.00,0,100.0%,21.00,WashKe00
Nate Washington,WR,26.044,2009-10-11,NFL,TEN,,IND,L 9-31,5,5,Sun,6,3,37,12.33,0,50.0%,6.17,WashNa00
Ben Watson,TE,28.297,2009-10-11,NFL,NWE,@,DEN,L 17-20,5,5,Sun,2,2,13,6.50,1,100.0%,6.50,WatsBe00
Reggie Wayne,WR,30.328,2009-10-11,NFL,IND,@,TEN,W 31-9,5,5,Sun,8,6,60,10.00,1,75.0%,7.50,WaynRe00
Leonard Weaver,FB,27.018,2009-10-11,NFL,PHI,,TAM,W 33-14,4,5,Sun,1,1,20,20.00,1,100.0%,20.00,WeavLe00
Wes Welker,WR,28.163,2009-10-11,NFL,NWE,@,DEN,L 17-20,5,5,Sun,15,8,86,10.75,1,53.3%,5.73,WelkWe00
Brian Westbrook,RB,30.039,2009-10-11,NFL,PHI,,TAM,W 33-14,4,5,Sun,2,2,17,8.50,0,100.0%,8.50,WestBr00
Roddy White,WR,27.343,2009-10-11,NFL,ATL,@,SFO,W 45-10,4,5,Sun,10,8,210,26.25,2,80.0%,21.00,WhitRo00
Cadillac Williams,RB,27.173,2009-10-11,NFL,TAM,@,PHI,L 14-33,5,5,Sun,3,3,8,2.67,0,100.0%,2.67,WillCa02
DeAngelo Williams,RB,26.169,2009-10-11,NFL,CAR,,WAS,W 20-17,4,5,Sun,2,2,19,9.50,0,100.0%,9.50,WillDe02
Derrick Williams,WR,23.097,2009-10-11,NFL,DET,,PIT,L 20-28,5,5,Sun,3,2,37,18.50,0,66.7%,12.33,WillDe05
Kellen Winslow,TE,26.082,2009-10-11,NFL,TAM,@,PHI,L 14-33,5,5,Sun,12,9,102,11.33,2,75.0%,8.50,WinsKe01
Jason Witten,TE,27.158,2009-10-11,NFL,DAL,@,KAN,W 26-20,5,5,Sun,6,5,47,9.40,0,83.3%,7.83,WittJa00
Davone Bess,WR,24.029,2009-10-12,NFL,MIA,,NYJ,W 31-27,5,5,Mon,3,3,18,6.00,0,100.0%,6.00,BessDa00
Ronnie Brown,RB,27.304,2009-10-12,NFL,MIA,,NYJ,W 31-27,5,5,Mon,4,3,14,4.67,0,75.0%,3.50,BrowRo05
Greg Camarillo,WR,27.177,2009-10-12,NFL,MIA,,NYJ,W 31-27,5,5,Mon,3,3,33,11.00,0,100.0%,11.00,CamaGr00
David Clowney,WR,24.097,2009-10-12,NFL,NYJ,@,MIA,L 27-31,5,5,Mon,4,4,72,18.00,0,100.0%,18.00,ClowDa00
Patrick Cobbs,RB,26.254,2009-10-12,NFL,MIA,,NYJ,W 31-27,5,5,Mon,1,1,5,5.00,0,100.0%,5.00,CobbPa00
Jerricho Cotchery,WR,27.118,2009-10-12,NFL,NYJ,@,MIA,L 27-31,5,5,Mon,2,1,4,4.00,0,50.0%,2.00,CotcJe00
Braylon Edwards,WR,26.233,2009-10-12,NFL,NYJ,@,MIA,L 27-31,5,5,Mon,9,5,64,12.80,1,55.6%,7.11,EdwaBr00
Anthony Fasano,TE,25.175,2009-10-12,NFL,MIA,,NYJ,W 31-27,5,5,Mon,7,4,38,9.50,1,57.1%,5.43,FasaAn00
Ted Ginn,WR,24.183,2009-10-12,NFL,MIA,,NYJ,W 31-27,5,5,Mon,2,2,57,28.50,1,100.0%,28.50,GinnTe00
Brian Hartline,WR,22.324,2009-10-12,NFL,MIA,,NYJ,W 31-27,5,5,Mon,2,1,10,10.00,0,50.0%,5.00,HartBr00
Joey Haynos,TE,25.045,2009-10-12,NFL,MIA,,NYJ,W 31-27,5,5,Mon,2,1,17,17.00,0,50.0%,8.50,HaynJo00
Brad Smith,WR,25.304,2009-10-12,NFL,NYJ,@,MIA,L 27-31,5,5,Mon,2,1,19,19.00,0,50.0%,9.50,SmitBr01
Leon Washington,RB-K,27.044,2009-10-12,NFL,NYJ,@,MIA,L 27-31,5,5,Mon,2,1,13,13.00,0,50.0%,6.50,WashLe00
Ricky Williams,RB,32.144,2009-10-12,NFL,MIA,,NYJ,W 31-27,5,5,Mon,3,3,70,23.33,0,100.0%,23.33,WillRi00
Sam Aiken,WR,28.308,2009-10-18,NFL,NWE,,TEN,W 59-0,6,6,Sun,7,4,30,7.50,0,57.1%,4.29,AikeSa00
Danny Amendola,WR,23.350,2009-10-18,NFL,STL,@,JAX,L 20-23,6,6,Sun,4,3,25,8.33,0,75.0%,6.25,AmenDa00
David Anderson,WR,26.082,2009-10-18,NFL,HOU,@,CIN,W 28-17,6,6,Sun,1,1,12,12.00,0,100.0%,12.00,AndeDa01
Donnie Avery,WR,25.128,2009-10-18,NFL,STL,@,JAX,L 20-23,6,6,Sun,3,1,17,17.00,1,33.3%,5.67,AverDo00
Chris Baker,TE,29.334,2009-10-18,NFL,NWE,,TEN,W 59-0,6,6,Sun,1,1,2,2.00,0,100.0%,2.00,BakeCh00
Earl Bennett,WR,22.209,2009-10-18,NFL,CHI,@,ATL,L 14-21,5,6,Sun,5,4,57,14.25,0,80.0%,11.40,BennEa00
Cedric Benson,HB,26.294,2009-10-18,NFL,CIN,,HOU,L 17-28,6,6,Sun,2,2,1,0.50,0,100.0%,0.50,BensCe00
Bernard Berrian,WR,28.295,2009-10-18,NFL,MIN,,BAL,W 33-31,6,6,Sun,5,3,18,6.00,1,60.0%,3.60,BerrBe00
Ladell Betts,RB,30.052,2009-10-18,NFL,WAS,,KAN,L 6-14,6,6,Sun,3,2,11,5.50,0,66.7%,3.67,BettLa00
Anquan Boldin,WR,29.015,2009-10-18,NFL,ARI,@,SEA,W 27-3,5,6,Sun,7,6,54,9.00,0,85.7%,7.71,BoldAn00
Kevin Boss,TE,25.280,2009-10-18,NFL,NYG,@,NOR,L 27-48,6,6,Sun,2,1,18,18.00,0,50.0%,9.00,BossKe00
Dwayne Bowe,WR,25.027,2009-10-18,NFL,KAN,@,WAS,W 14-6,6,6,Sun,14,6,109,18.17,0,42.9%,7.79,BoweDw00
Mark Bradley,WR,27.262,2009-10-18,NFL,KAN,@,WAS,W 14-6,6,6,Sun,5,2,22,11.00,0,40.0%,4.40,BradMa00
Deion Branch,WR,30.092,2009-10-18,NFL,SEA,,ARI,L 3-27,6,6,Sun,7,2,9,4.50,0,28.6%,1.29,BranDe00
Steve Breaston,WR,26.059,2009-10-18,NFL,ARI,@,SEA,W 27-3,5,6,Sun,9,7,77,11.00,1,77.8%,8.56,BreaSt00
Antonio Bryant,WR,28.223,2009-10-18,NFL,TAM,,CAR,L 21-28,6,6,Sun,3,2,37,18.50,0,66.7%,12.33,BryaAn00
Nate Burleson,WR,28.060,2009-10-18,NFL,SEA,,ARI,L 3-27,6,6,Sun,5,2,40,20.00,0,40.0%,8.00,BurlNa00
Keenan Burton,WR,24.354,2009-10-18,NFL,STL,@,JAX,L 20-23,6,6,Sun,6,5,37,7.40,0,83.3%,6.17,BurtKe00
Michael Bush,RB,25.124,2009-10-18,NFL,OAK,,PHI,W 13-9,6,6,Sun,1,1,2,2.00,0,100.0%,2.00,BushMi00
Reggie Bush,RB,24.230,2009-10-18,NFL,NOR,,NYG,W 48-27,5,6,Sun,3,1,7,7.00,0,33.3%,2.33,BushRe00
Andre Caldwell,WR,24.186,2009-10-18,NFL,CIN,,HOU,L 17-28,6,6,Sun,9,6,57,9.50,0,66.7%,6.33,CaldAn00
John Carlson,TE,25.159,2009-10-18,NFL,SEA,,ARI,L 3-27,6,6,Sun,6,2,55,27.50,0,33.3%,9.17,CarlJo00
Tim Carter,WR,30.027,2009-10-18,NFL,STL,@,JAX,L 20-23,6,6,Sun,3,1,6,6.00,0,33.3%,2.00,CartTi00
Brent Celek,TE,24.266,2009-10-18,NFL,PHI,@,OAK,L 9-13,5,6,Sun,7,4,75,18.75,0,57.1%,10.71,CeleBr00
Jamaal Charles,RB,22.295,2009-10-18,NFL,KAN,@,WAS,W 14-6,6,6,Sun,1,1,2,2.00,0,100.0%,2.00,CharJa00
Desmond Clark,TE,32.181,2009-10-18,NFL,CHI,@,ATL,L 14-21,5,6,Sun,4,3,32,10.67,0,75.0%,8.00,ClarDe00
Mark Clayton,WR,27.108,2009-10-18,NFL,BAL,@,MIN,L 31-33,6,6,Sun,8,3,57,19.00,1,37.5%,7.13,ClayMa01
Michael Clayton,WR,27.005,2009-10-18,NFL,TAM,,CAR,L 21-28,6,6,Sun,3,1,9,9.00,0,33.3%,3.00,ClayMi00
Daniel Coats,TE,25.185,2009-10-18,NFL,CIN,,HOU,L 17-28,6,6,Sun,6,4,32,8.00,0,66.7%,5.33,CoatDa00
Laveranues Coles,WR,31.293,2009-10-18,NFL,CIN,,HOU,L 17-28,6,6,Sun,5,4,40,10.00,1,80.0%,8.00,ColeLa00
Marques Colston,WR,26.135,2009-10-18,NFL,NOR,,NYG,W 48-27,5,6,Sun,8,8,166,20.75,1,100.0%,20.75,ColsMa00
Chris Cooley,TE,27.099,2009-10-18,NFL,WAS,,KAN,L 6-14,6,6,Sun,9,5,57,11.40,0,55.6%,6.33,CoolCh00
Owen Daniels,TE,26.343,2009-10-18,NFL,HOU,@,CIN,W 28-17,6,6,Sun,9,7,78,11.14,2,77.8%,8.67,DaniOw00
Kenneth Darby,RB,26.296,2009-10-18,NFL,STL,@,JAX,L 20-23,6,6,Sun,1,1,7,7.00,0,100.0%,7.00,DarbKe00
Fred Davis,TE,23.276,2009-10-18,NFL,WAS,,KAN,L 6-14,6,6,Sun,1,1,12,12.00,0,100.0%,12.00,DaviFr01
Donald Driver,WR,34.258,2009-10-18,NFL,GNB,,DET,W 26-0,5,6,Sun,8,7,107,15.29,0,87.5%,13.38,DrivDo00
Julian Edelman,WR,23.149,2009-10-18,NFL,NWE,,TEN,W 59-0,6,6,Sun,6,6,43,7.17,0,100.0%,7.17,EdelJu00
Braylon Edwards,WR,26.239,2009-10-18,NFL,NYJ,,BUF,L 13-16,6,6,Sun,9,3,40,13.33,0,33.3%,4.44,EdwaBr00
Heath Evans,FB,30.292,2009-10-18,NFL,NOR,,NYG,W 48-27,5,6,Sun,1,1,5,5.00,0,100.0%,5.00,EvanHe00
Lee Evans,WR,28.221,2009-10-18,NFL,BUF,@,NYJ,W 16-13,6,6,Sun,11,4,68,17.00,1,36.4%,6.18,EvanLe00
Justin Fargas,RB,29.266,2009-10-18,NFL,OAK,,PHI,W 13-9,6,6,Sun,1,1,11,11.00,0,100.0%,11.00,FargJu00
Kevin Faulk,RB,33.135,2009-10-18,NFL,NWE,,TEN,W 59-0,6,6,Sun,3,3,54,18.00,1,100.0%,18.00,FaulKe00
Daniel Fells,TE,26.025,2009-10-18,NFL,STL,@,JAX,L 20-23,6,6,Sun,4,2,11,5.50,0,50.0%,2.75,FellDa00
Jerome Felton,FB,23.107,2009-10-18,NFL,DET,@,GNB,L 0-26,6,6,Sun,1,1,4,4.00,0,100.0%,4.00,FeltJe00
Derek Fine,TE,26.055,2009-10-18,NFL,BUF,@,NYJ,W 16-13,6,6,Sun,1,1,5,5.00,0,100.0%,5.00,FineDe00
Jermichael Finley,TE,22.206,2009-10-18,NFL,GNB,,DET,W 26-0,5,6,Sun,5,5,54,10.80,0,100.0%,10.80,FinlJe00
Brian Finneran,WR,33.260,2009-10-18,NFL,ATL,,CHI,W 21-14,5,6,Sun,2,1,4,4.00,0,50.0%,2.00,FinnBr00
Larry Fitzgerald,WR,26.048,2009-10-18,NFL,ARI,@,SEA,W 27-3,5,6,Sun,15,13,100,7.69,1,86.7%,6.67,FitzLa00
Justin Forsett,RB,24.004,2009-10-18,NFL,SEA,,ARI,L 3-27,6,6,Sun,1,1,16,16.00,0,100.0%,16.00,ForsJu00
Matt Forte,RB,23.312,2009-10-18,NFL,CHI,@,ATL,L 14-21,5,6,Sun,5,5,37,7.40,0,100.0%,7.40,FortMa00
J.P. Foschi,TE,27.152,2009-10-18,NFL,CIN,,HOU,L 17-28,6,6,Sun,3,1,6,6.00,0,33.3%,2.00,FoscJo00
Tony Gonzalez*,TE,33.233,2009-10-18,NFL,ATL,,CHI,W 21-14,5,6,Sun,9,4,52,13.00,1,44.4%,5.78,GonzTo00
Earnest Graham,RB,29.276,2009-10-18,NFL,TAM,,CAR,L 21-28,6,6,Sun,1,1,2,2.00,0,100.0%,2.00,GrahEa00
Ryan Grant,RB,26.313,2009-10-18,NFL,GNB,,DET,W 26-0,5,6,Sun,4,3,17,5.67,0,75.0%,4.25,GranRy00
BenJarvus Green-Ellis,RB,24.108,2009-10-18,NFL,NWE,,TEN,W 59-0,6,6,Sun,3,2,11,5.50,0,66.7%,3.67,GreeBe00
Ahmard Hall,FB,29.339,2009-10-18,NFL,TEN,@,NWE,L 0-59,6,6,Sun,1,1,15,15.00,0,100.0%,15.00,HallAh00
Percy Harvin,WR,21.143,2009-10-18,NFL,MIN,,BAL,W 33-31,6,6,Sun,4,2,10,5.00,0,50.0%,2.50,HarvPe00
Spencer Havner,TE/L,26.258,2009-10-18,NFL,GNB,,DET,W 26-0,5,6,Sun,1,1,9,9.00,0,100.0%,9.00,HavnSp00
Todd Heap,TE,29.216,2009-10-18,NFL,BAL,@,MIN,L 31-33,6,6,Sun,3,3,51,17.00,0,100.0%,17.00,HeapTo00
Will Heller,TE,28.232,2009-10-18,NFL,DET,@,GNB,L 0-26,6,6,Sun,3,1,22,22.00,0,33.3%,7.33,HellWi00
Devery Henderson,WR,27.206,2009-10-18,NFL,NOR,,NYG,W 48-27,5,6,Sun,3,1,6,6.00,0,33.3%,2.00,HendDe00
Chris Henry,WR,26.154,2009-10-18,NFL,CIN,,HOU,L 17-28,6,6,Sun,3,1,20,20.00,0,33.3%,6.67,HenrCh00
Devin Hester,WR,26.348,2009-10-18,NFL,CHI,@,ATL,L 14-21,5,6,Sun,10,6,83,13.83,0,60.0%,8.30,HestDe99
Johnnie Lee Higgins,WR,26.040,2009-10-18,NFL,OAK,,PHI,W 13-9,6,6,Sun,2,1,2,2.00,0,50.0%,1.00,HiggJo00
Tim Hightower,RB,23.148,2009-10-18,NFL,ARI,@,SEA,W 27-3,5,6,Sun,4,4,26,6.50,0,100.0%,6.50,HighTi00
Domenik Hixon,WR,25.010,2009-10-18,NFL,NYG,@,NOR,L 27-48,6,6,Sun,7,3,22,7.33,0,42.9%,3.14,HixoDo00
Santonio Holmes,WR,25.229,2009-10-18,NFL,PIT,,CLE,W 27-14,6,6,Sun,8,5,104,20.80,0,62.5%,13.00,HolmSa00
Torry Holt,WR,33.135,2009-10-18,NFL,JAX,,STL,W 23-20,6,6,Sun,8,5,101,20.20,0,62.5%,12.63,HoltTo00
T.J. Houshmandzadeh,WR,32.022,2009-10-18,NFL,SEA,,ARI,L 3-27,6,6,Sun,8,4,34,8.50,0,50.0%,4.25,HousTJ00
Brandon Jackson,RB,24.016,2009-10-18,NFL,GNB,,DET,W 26-0,5,6,Sun,1,1,12,12.00,0,100.0%,12.00,JackBr00
DeSean Jackson,WR,22.321,2009-10-18,NFL,PHI,@,OAK,L 9-13,5,6,Sun,12,6,94,15.67,0,50.0%,7.83,JackDe00
Steven Jackson,RB,26.088,2009-10-18,NFL,STL,@,JAX,L 20-23,6,6,Sun,8,6,78,13.00,0,75.0%,9.75,JackSt00
Brandon Jacobs,RB,27.104,2009-10-18,NFL,NYG,@,NOR,L 27-48,6,6,Sun,2,1,2,2.00,0,50.0%,1.00,JacoBr00
Michael Jenkins,WR,27.122,2009-10-18,NFL,ATL,,CHI,W 21-14,5,6,Sun,6,2,15,7.50,0,33.3%,2.50,JenkMi00
Greg Jennings,WR,26.027,2009-10-18,NFL,GNB,,DET,W 26-0,5,6,Sun,8,6,64,10.67,0,75.0%,8.00,JennGr00
Rashad Jennings,RB,24.206,2009-10-18,NFL,JAX,,STL,W 23-20,6,6,Sun,1,1,-3,-3.00,0,100.0%,-3.00,JennRa00
Andre Johnson,WR,28.099,2009-10-18,NFL,HOU,@,CIN,W 28-17,6,6,Sun,14,8,135,16.88,0,57.1%,9.64,JohnAn02
Bryant Johnson,WR,28.225,2009-10-18,NFL,DET,@,GNB,L 0-26,6,6,Sun,4,2,27,13.50,0,50.0%,6.75,JohnBr02
Chad Johnson,,31.282,2009-10-18,NFL,CIN,,HOU,L 17-28,6,6,Sun,7,5,103,20.60,0,71.4%,14.71,JohnCh01
Larry Johnson,RB,29.333,2009-10-18,NFL,KAN,@,WAS,W 14-6,6,6,Sun,4,3,12,4.00,0,75.0%,3.00,JohnLa00
Jacoby Jones,WR,25.099,2009-10-18,NFL,HOU,@,CIN,W 28-17,6,6,Sun,2,2,29,14.50,1,100.0%,14.50,JoneJa03
James Jones,WR,25.201,2009-10-18,NFL,GNB,,DET,W 26-0,5,6,Sun,3,2,55,27.50,1,66.7%,18.33,JoneJa04
Thomas Jones,RB,31.060,2009-10-18,NFL,NYJ,,BUF,L 13-16,6,6,Sun,2,2,17,8.50,0,100.0%,8.50,JoneTh00
Maurice Jones-Drew,RB,24.209,2009-10-18,NFL,JAX,,STL,W 23-20,6,6,Sun,7,5,45,9.00,0,71.4%,6.43,DrewMa00
Dustin Keller,TE,25.023,2009-10-18,NFL,NYJ,,BUF,L 13-16,6,6,Sun,10,2,16,8.00,0,20.0%,1.60,KellDu00
Jeff King,TE,26.241,2009-10-18,NFL,CAR,@,TAM,W 28-21,5,6,Sun,2,2,8,4.00,1,100.0%,4.00,KingJe00
Jim Kleinsasser,TE,32.260,2009-10-18,NFL,MIN,,BAL,W 33-31,6,6,Sun,1,1,3,3.00,0,100.0%,3.00,KleiJi00
Johnny Knox,WR,22.349,2009-10-18,NFL,CHI,@,ATL,L 14-21,5,6,Sun,7,3,34,11.33,1,42.9%,4.86,KnoxJo00
John Kuhn,FB,27.039,2009-10-18,NFL,GNB,,DET,W 26-0,5,6,Sun,1,1,1,1.00,1,100.0%,1.00,KuhnJo00
Vonta Leach,FB,27.346,2009-10-18,NFL,HOU,@,CIN,W 28-17,6,6,Sun,1,1,7,7.00,0,100.0%,7.00,LeacVo00
Donald Lee,TE,29.048,2009-10-18,NFL,GNB,,DET,W 26-0,5,6,Sun,4,3,39,13.00,0,75.0%,9.75,LeexDo00
Jamal Lewis,RB,30.050,2009-10-18,NFL,CLE,@,PIT,L 14-27,6,6,Sun,5,2,15,7.50,0,40.0%,3.00,LewiJa00
Marcedes Lewis,TE,25.152,2009-10-18,NFL,JAX,,STL,W 23-20,6,6,Sun,3,1,5,5.00,0,33.3%,1.67,LewiMa00
Marshawn Lynch,RB,23.179,2009-10-18,NFL,BUF,@,NYJ,W 16-13,6,6,Sun,3,2,11,5.50,0,66.7%,3.67,LyncMa00
Jeremy Maclin,WR,21.160,2009-10-18,NFL,PHI,@,OAK,L 9-13,5,6,Sun,6,1,6,6.00,0,16.7%,1.00,MaclJe00
Mario Manningham,WR,23.146,2009-10-18,NFL,NYG,@,NOR,L 27-48,6,6,Sun,9,4,50,12.50,1,44.4%,5.56,MannMa01
Laurence Maroney,RB,24.255,2009-10-18,NFL,NWE,,TEN,W 59-0,6,6,Sun,3,3,10,3.33,0,100.0%,3.33,MaroLa00
Derrick Mason,WR,35.274,2009-10-18,NFL,BAL,@,MIN,L 31-33,6,6,Sun,12,7,97,13.86,1,58.3%,8.08,MasoDe00
Mohamed Massaquoi,WR,22.328,2009-10-18,NFL,CLE,@,PIT,L 14-27,6,6,Sun,10,5,83,16.60,0,50.0%,8.30,MassMo00
Le'Ron McClain,FB,24.295,2009-10-18,NFL,BAL,@,MIN,L 31-33,6,6,Sun,1,1,-2,-2.00,0,100.0%,-2.00,McClLe00
Corey McIntyre,FB,30.266,2009-10-18,NFL,BUF,@,NYJ,W 16-13,6,6,Sun,3,2,18,9.00,0,66.7%,6.00,McInCo00
Jason McKie,FB,29.149,2009-10-18,NFL,CHI,@,ATL,L 14-21,5,6,Sun,2,1,0,0.00,0,50.0%,0.00,McKiJa00
Randy McMichael,TE,30.112,2009-10-18,NFL,STL,@,JAX,L 20-23,6,6,Sun,3,3,32,10.67,0,100.0%,10.67,McMiRa01
Robert Meachem,WR,25.020,2009-10-18,NFL,NOR,,NYG,W 48-27,5,6,Sun,3,2,70,35.00,1,66.7%,23.33,MeacRo00
Rashard Mendenhall,RB,22.121,2009-10-18,NFL,PIT,,CLE,W 27-14,6,6,Sun,2,2,15,7.50,0,100.0%,7.50,MendRa00
Heath Miller,TE,26.361,2009-10-18,NFL,PIT,,CLE,W 27-14,6,6,Sun,7,5,80,16.00,1,71.4%,11.43,MillHe00
Zach Miller,TE,23.311,2009-10-18,NFL,OAK,,PHI,W 13-9,6,6,Sun,11,6,139,23.17,1,54.5%,12.64,MillZa01
Zach Miller,TE,25.014,2009-10-18,NFL,JAX,,STL,W 23-20,6,6,Sun,1,1,14,14.00,0,100.0%,14.00,MillZa02
Lance Moore,WR,26.048,2009-10-18,NFL,NOR,,NYG,W 48-27,5,6,Sun,7,6,78,13.00,1,85.7%,11.14,MoorLa00
Sammy Morris,RB,32.209,2009-10-18,NFL,NWE,,TEN,W 59-0,6,6,Sun,1,1,3,3.00,0,100.0%,3.00,MorrSa00
Randy Moss*,WR,32.247,2009-10-18,NFL,NWE,,TEN,W 59-0,6,6,Sun,10,8,129,16.13,3,80.0%,12.90,MossRa00
Santana Moss,WR,30.139,2009-10-18,NFL,WAS,,KAN,L 6-14,6,6,Sun,4,1,42,42.00,0,25.0%,10.50,MossSa00
Muhsin Muhammad,WR,36.166,2009-10-18,NFL,CAR,@,TAM,W 28-21,5,6,Sun,4,3,27,9.00,0,75.0%,6.75,MuhaMu00
Shawn Nelson,TE,24.013,2009-10-18,NFL,BUF,@,NYJ,W 16-13,6,6,Sun,2,2,34,17.00,0,100.0%,17.00,NelsSh00
Hakeem Nicks,WR,21.277,2009-10-18,NFL,NYG,@,NOR,L 27-48,6,6,Sun,8,5,114,22.80,1,62.5%,14.25,NickHa01
Dennis Northcutt,WR,31.300,2009-10-18,NFL,DET,@,GNB,L 0-26,6,6,Sun,6,5,40,8.00,0,83.3%,6.67,NortDe00
Jerious Norwood,RB,26.081,2009-10-18,NFL,ATL,,CHI,W 21-14,5,6,Sun,2,2,12,6.00,0,100.0%,6.00,NorwJe00
Greg Olsen,TE,24.221,2009-10-18,NFL,CHI,@,ATL,L 14-21,5,6,Sun,10,5,57,11.40,1,50.0%,5.70,OlseGr00
Terrell Owens*,WR,35.315,2009-10-18,NFL,BUF,@,NYJ,W 16-13,6,6,Sun,8,3,13,4.33,0,37.5%,1.63,OwenTe00
Willie Parker,RB,28.341,2009-10-18,NFL,PIT,,CLE,W 27-14,6,6,Sun,1,1,9,9.00,0,100.0%,9.00,ParkWi00
Ben Patrick,TE,25.056,2009-10-18,NFL,ARI,@,SEA,W 27-3,5,6,Sun,1,1,10,10.00,0,100.0%,10.00,PatrBe00
Justin Peelle,TE,30.217,2009-10-18,NFL,ATL,,CHI,W 21-14,5,6,Sun,2,2,8,4.00,0,100.0%,4.00,PeelJu00
Adrian Peterson,HB,24.211,2009-10-18,NFL,MIN,,BAL,W 33-31,6,6,Sun,6,4,23,5.75,0,66.7%,3.83,PeteAd01
Leonard Pope,TE,26.038,2009-10-18,NFL,KAN,@,WAS,W 14-6,6,6,Sun,2,1,5,5.00,0,50.0%,2.50,PopeLe00
Clinton Portis,RB,28.047,2009-10-18,NFL,WAS,,KAN,L 6-14,6,6,Sun,4,3,15,5.00,0,75.0%,3.75,PortCl00
Antwaan Randle El,WR,30.062,2009-10-18,NFL,WAS,,KAN,L 6-14,6,6,Sun,4,2,23,11.50,0,50.0%,5.75,RandAn00
Josh Reed,WR,29.170,2009-10-18,NFL,BUF,@,NYJ,W 16-13,6,6,Sun,1,1,10,10.00,0,100.0%,10.00,ReedJo01
Ray Rice,RB,22.269,2009-10-18,NFL,BAL,@,MIN,L 31-33,6,6,Sun,11,10,117,11.70,0,90.9%,10.64,RiceRa00
Sidney Rice,WR,23.047,2009-10-18,NFL,MIN,,BAL,W 33-31,6,6,Sun,7,6,176,29.33,0,85.7%,25.14,RiceSi01
Brian Robiskie,WR,21.319,2009-10-18,NFL,CLE,@,PIT,L 14-27,6,6,Sun,3,1,23,23.00,0,33.3%,7.67,RobiBr00
Dante Rosario,TE,24.358,2009-10-18,NFL,CAR,@,TAM,W 28-21,5,6,Sun,4,1,6,6.00,0,25.0%,1.50,RosaDa00
Gary Russell,FB,23.040,2009-10-18,NFL,OAK,,PHI,W 13-9,6,6,Sun,5,5,55,11.00,0,100.0%,11.00,RussGa00
Sean Ryan,TE,29.205,2009-10-18,NFL,KAN,@,WAS,W 14-6,6,6,Sun,2,1,11,11.00,0,50.0%,5.50,RyanSe00
Mike Sellers,FB,34.089,2009-10-18,NFL,WAS,,KAN,L 6-14,6,6,Sun,1,1,4,4.00,0,100.0%,4.00,SellMi00
Visanthe Shiancoe,TE,29.122,2009-10-18,NFL,MIN,,BAL,W 33-31,6,6,Sun,4,4,48,12.00,2,100.0%,12.00,ShiaVi00
Jeremy Shockey,TE,29.061,2009-10-18,NFL,NOR,,NYG,W 48-27,5,6,Sun,5,4,37,9.25,1,80.0%,7.40,ShocJe00
Mike Sims-Walker,WR,24.331,2009-10-18,NFL,JAX,,STL,W 23-20,6,6,Sun,11,9,120,13.33,0,81.8%,10.91,WalkMi01
Steve Slaton,RB,23.287,2009-10-18,NFL,HOU,@,CIN,W 28-17,6,6,Sun,6,6,102,17.00,1,100.0%,17.00,SlatSt00
Steve Smith,WR,30.159,2009-10-18,NFL,CAR,@,TAM,W 28-21,5,6,Sun,5,1,4,4.00,0,20.0%,0.80,SmitSt01
Steve Smith,WR,24.165,2009-10-18,NFL,NYG,@,NOR,L 27-48,6,6,Sun,6,4,44,11.00,0,66.7%,7.33,SmitSt02
Jason Snelling,RB,25.293,2009-10-18,NFL,ATL,,CHI,W 21-14,5,6,Sun,2,2,22,11.00,0,100.0%,11.00,SnelJa00
John Standeford,WR,27.186,2009-10-18,NFL,DET,@,GNB,L 0-26,6,6,Sun,3,1,5,5.00,0,33.3%,1.67,StanJo00
Tony Stewart,TE,30.070,2009-10-18,NFL,OAK,,PHI,W 13-9,6,6,Sun,2,2,11,5.50,0,100.0%,5.50,StewTo00
Sammie Stroughter,WR,23.288,2009-10-18,NFL,TAM,,CAR,L 21-28,6,6,Sun,5,3,65,21.67,0,60.0%,13.00,StroSa00
Naufahu Tahi,FB,27.353,2009-10-18,NFL,MIN,,BAL,W 33-31,6,6,Sun,1,1,0,0.00,0,100.0%,0.00,TahiNa00
