Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Punt Ret,Punt Ret Yds,Punt Ret YPA,Punt Ret TD,unique_id
Allen Rossum,CB,32.006,2007-10-28,NFL,PIT,@,CIN,W 24-13,7,8,Sun,1,3,3.00,0,RossAl99
T.J. Rushing,DB,24.142,2007-10-28,NFL,IND,@,CAR,W 31-7,7,8,Sun,4,45,11.25,0,RushT.20
Darren Sproles,RB/K,24.130,2007-10-28,NFL,SDG,,HOU,W 35-10,7,8,Sun,2,17,8.50,0,SproDa00
Bobby Wade,WR,26.245,2007-10-28,NFL,MIN,,PHI,L 16-23,7,8,Sun,4,42,10.50,0,WadeBo00
Troy Walters,WR,30.317,2007-10-28,NFL,DET,@,CHI,W 16-7,7,8,Sun,2,19,9.50,0,WaltTr00
Leon Washington,RB/K,25.060,2007-10-28,NFL,NYJ,,BUF,L 3-13,8,8,Sun,2,10,5.00,0,WashLe00
Brandon Williams,WR,23.246,2007-10-28,NFL,STL,,CLE,L 20-27,8,8,Sun,1,8,8.00,0,WillBr01
Glenn Martinez,WR,25.333,2007-10-29,NFL,DEN,,GNB,L 13-19,7,8,Mon,1,26,26.00,0,MartGl00
Charles Woodson,LCB,31.022,2007-10-29,NFL,GNB,@,DEN,W 19-13,7,8,Mon,2,13,6.50,0,WoodCh00
Steve Breaston,WR,24.076,2007-11-04,NFL,ARI,@,TAM,L 10-17,8,9,Sun,4,28,7.00,0,BreaSt00
Phillip Buchanon,RCB,27.046,2007-11-04,NFL,TAM,,ARI,W 17-10,9,9,Sun,3,7,2.33,0,BuchPh20
Nate Burleson,WR,26.077,2007-11-04,NFL,SEA,@,CLE,L 30-33,8,9,Sun,2,95,47.50,1,BurlNa00
Reggie Bush,WR,22.247,2007-11-04,NFL,NOR,,JAX,W 41-24,8,9,Sun,1,0,0.00,0,BushRe00
Josh Cribbs,WR,24.148,2007-11-04,NFL,CLE,,SEA,W 33-30,8,9,Sun,1,18,18.00,0,CribJo01
Chris Davis,WR,23.285,2007-11-04,NFL,TEN,,CAR,W 20-7,8,9,Sun,5,59,11.80,0,DaviCh02
Eddie Drummond,WR,27.206,2007-11-04,NFL,KAN,,GNB,L 22-33,8,9,Sun,2,14,7.00,0,DrumEd00
Johnnie Lee Higgins,WR,24.057,2007-11-04,NFL,OAK,,HOU,L 17-24,8,9,Sun,1,3,3.00,0,HiggJo00
Ike Hilliard,WR,31.213,2007-11-04,NFL,TAM,,ARI,W 17-10,9,9,Sun,1,8,8.00,0,HillIk00
Adam Jennings,WR,24.352,2007-11-04,NFL,ATL,,SFO,W 20-16,8,9,Sun,2,23,11.50,0,JennAd00
Jacoby Jones,WR,23.116,2007-11-04,NFL,HOU,@,OAK,W 24-17,9,9,Sun,2,22,11.00,0,JoneJa03
Maurice Jones-Drew,RB/K,22.226,2007-11-04,NFL,JAX,@,NOR,L 24-41,8,9,Sun,1,0,0.00,0,DrewMa00
Jim Leonhard,S,25.008,2007-11-04,NFL,BUF,,CIN,W 33-21,8,9,Sun,2,18,9.00,0,LeonJi23
Michael Lewis,WR,35.355,2007-11-04,NFL,SFO,@,ATL,L 16-20,8,9,Sun,4,27,6.75,0,LewiMi00
Reno Mahe,RB,27.154,2007-11-04,NFL,PHI,,DAL,L 17-38,8,9,Sun,1,8,8.00,0,MaheRe00
Glenn Martinez,WR,25.339,2007-11-04,NFL,DEN,@,DET,L 7-44,8,9,Sun,1,4,4.00,0,MartGl00
Lance Moore,WR,24.065,2007-11-04,NFL,NOR,,JAX,W 41-24,8,9,Sun,2,11,5.50,0,MoorLa00
Mewelde Moore,RB,25.103,2007-11-04,NFL,MIN,,SDG,W 35-17,8,9,Sun,4,59,14.75,0,MoorMe00
Roscoe Parrish,WR,25.111,2007-11-04,NFL,BUF,,CIN,W 33-21,8,9,Sun,2,18,9.00,0,ParrRo00
Antwaan Randle El,WR,28.079,2007-11-04,NFL,WAS,@,NYJ,W 23-20,8,9,Sun,1,7,7.00,0,RandAn00
Ryne Robinson,WR,23.000,2007-11-04,NFL,CAR,@,TEN,L 7-20,8,9,Sun,1,0,0.00,0,RobiRy00
T.J. Rushing,DB,24.149,2007-11-04,NFL,IND,,NWE,L 20-24,8,9,Sun,1,11,11.00,0,RushT.20
Darren Sproles,RB/K,24.137,2007-11-04,NFL,SDG,@,MIN,L 17-35,8,9,Sun,2,29,14.50,0,SproDa00
Troy Walters,WR,30.324,2007-11-04,NFL,DET,,DEN,W 44-7,8,9,Sun,1,0,0.00,0,WaltTr00
Leon Washington,RB/K,25.067,2007-11-04,NFL,NYJ,,WAS,L 20-23,9,9,Sun,1,3,3.00,0,WashLe00
Wes Welker,WR,26.187,2007-11-04,NFL,NWE,@,IND,W 24-20,9,9,Sun,3,60,20.00,0,WelkWe00
Charles Woodson,LCB,31.028,2007-11-04,NFL,GNB,@,KAN,W 33-22,8,9,Sun,4,32,8.00,0,WoodCh00
Ed Reed*,FS,29.055,2007-11-05,NFL,BAL,@,PIT,L 7-38,8,9,Mon,3,8,2.67,0,ReedEd00
Allen Rossum,CB,32.014,2007-11-05,NFL,PIT,,BAL,W 38-7,8,9,Mon,6,59,9.83,0,RossAl99
Steve Breaston,WR,24.083,2007-11-11,NFL,ARI,,DET,W 31-21,9,10,Sun,4,69,17.25,0,BreaSt00
Antonio Chatman,WR,28.272,2007-11-11,NFL,CIN,@,BAL,W 21-7,9,10,Sun,1,19,19.00,0,ChatAn00
Josh Cribbs,WR,24.155,2007-11-11,NFL,CLE,@,PIT,L 28-31,9,10,Sun,4,19,4.75,0,CribJo01
Eddie Drummond,WR,27.213,2007-11-11,NFL,KAN,,DEN,L 11-27,9,10,Sun,4,14,3.50,0,DrumEd00
Tim Dwight,WR,32.121,2007-11-11,NFL,OAK,,CHI,L 6-17,9,10,Sun,5,25,5.00,0,DwigTi00
Ted Ginn,WR,22.213,2007-11-11,NFL,MIA,,BUF,L 10-13,9,10,Sun,2,16,8.00,0,GinnTe00
Devin Hester,KR,25.007,2007-11-11,NFL,CHI,@,OAK,W 17-6,9,10,Sun,6,14,2.33,0,HestDe99
Johnnie Lee Higgins,WR,24.064,2007-11-11,NFL,OAK,,CHI,L 6-17,9,10,Sun,3,2,0.67,0,HiggJo00
Adam Jennings,WR,24.359,2007-11-11,NFL,ATL,@,CAR,W 20-13,9,10,Sun,5,34,6.80,0,JennAd00
Brandon Jones,WR,25.236,2007-11-11,NFL,TEN,,JAX,L 13-28,9,10,Sun,4,24,6.00,0,JoneBr02
Maurice Jones-Drew,RB/K,22.233,2007-11-11,NFL,JAX,@,TEN,W 28-13,9,10,Sun,2,28,14.00,0,DrewMa00
Reno Mahe,RB,27.161,2007-11-11,NFL,PHI,@,WAS,W 33-25,9,10,Sun,1,0,0.00,0,MaheRe00
Glenn Martinez,WR,25.346,2007-11-11,NFL,DEN,@,KAN,W 27-11,9,10,Sun,1,-5,-5.00,0,MartGl00
R.W. McQuarters,CB,30.325,2007-11-11,NFL,NYG,,DAL,L 20-31,9,10,Sun,1,10,10.00,0,McQuR.20
Lance Moore,WR,24.072,2007-11-11,NFL,NOR,,STL,L 29-37,9,10,Sun,1,8,8.00,0,MoorLa00
Dennis Northcutt,WR/K,29.324,2007-11-11,NFL,JAX,@,TEN,W 28-13,9,10,Sun,1,17,17.00,0,NortDe00
Roscoe Parrish,WR,25.118,2007-11-11,NFL,BUF,@,MIA,W 13-10,9,10,Sun,4,81,20.25,0,ParrRo00
Antwaan Randle El,WR,28.086,2007-11-11,NFL,WAS,,PHI,L 25-33,9,10,Sun,1,6,6.00,0,RandAn00
Ryne Robinson,WR,23.007,2007-11-11,NFL,CAR,,ATL,L 13-20,9,10,Sun,6,65,10.83,0,RobiRy00
Cory Ross,RB,25.050,2007-11-11,NFL,BAL,,CIN,L 7-21,9,10,Sun,2,27,13.50,0,RossCo00
Allen Rossum,CB,32.020,2007-11-11,NFL,PIT,,CLE,W 31-28,9,10,Sun,3,25,8.33,0,RossAl99
Darren Sproles,RB/K,24.144,2007-11-11,NFL,SDG,,IND,W 23-21,9,10,Sun,1,45,45.00,1,SproDa00
Craphonso Thorpe,WR,24.137,2007-11-11,NFL,IND,@,SDG,L 21-23,9,10,Sun,2,-5,-2.50,0,ThorCr00
Troy Walters,WR,30.331,2007-11-11,NFL,DET,@,ARI,L 21-31,9,10,Sun,1,9,9.00,0,WaltTr00
Charles Woodson,LCB,31.035,2007-11-11,NFL,GNB,,MIN,W 34-0,9,10,Sun,4,39,9.75,0,WoodCh00
Nate Burleson,WR,26.085,2007-11-12,NFL,SEA,,SFO,W 24-0,9,10,Mon,5,25,5.00,0,BurlNa00
Michael Lewis,WR,35.363,2007-11-12,NFL,SFO,@,SEA,L 0-24,9,10,Mon,1,11,11.00,0,LewiMi00
Phillip Buchanon,RCB,27.060,2007-11-18,NFL,TAM,@,ATL,W 31-7,10,11,Sun,3,3,1.00,0,BuchPh20
Nate Burleson,WR,26.091,2007-11-18,NFL,SEA,,CHI,W 30-23,10,11,Sun,3,22,7.33,0,BurlNa00
Antonio Chatman,WR,28.279,2007-11-18,NFL,CIN,,ARI,L 27-35,10,11,Sun,4,33,8.25,0,ChatAn00
Patrick Crayton,WR,28.225,2007-11-18,NFL,DAL,,WAS,W 28-23,10,11,Sun,1,9,9.00,0,CrayPa00
Josh Cribbs,WR,24.162,2007-11-18,NFL,CLE,@,BAL,W 33-30,10,11,Sun,4,61,15.25,0,CribJo01
Tim Dwight,WR,32.128,2007-11-18,NFL,OAK,@,MIN,L 22-29,10,11,Sun,1,10,10.00,0,DwigTi00
Ted Ginn,WR,22.220,2007-11-18,NFL,MIA,@,PHI,L 7-17,10,11,Sun,3,99,33.00,1,GinnTe00
Dante Hall,WR,29.078,2007-11-18,NFL,STL,@,SFO,W 13-9,10,11,Sun,5,54,10.80,0,HallDa00
Antoine Harris,CB,25.224,2007-11-18,NFL,ATL,,TAM,L 7-31,10,11,Sun,1,1,1.00,0,HarrAn98
Israel Idonije,DL,27.001,2007-11-18,NFL,CHI,@,SEA,L 23-30,10,11,Sun,1,0,0.00,0,IdonIs20
Adam Jennings,WR,25.001,2007-11-18,NFL,ATL,,TAM,L 7-31,10,11,Sun,3,14,4.67,0,JennAd00
Jacoby Jones,WR,23.130,2007-11-18,NFL,HOU,,NOR,W 23-10,10,11,Sun,3,31,10.33,0,JoneJa03
Eddie Kennison,WR,34.302,2007-11-18,NFL,KAN,@,IND,L 10-13,10,11,Sun,2,12,6.00,0,KennEd00
Michael Lewis,WR,36.004,2007-11-18,NFL,SFO,,STL,L 9-13,10,11,Sun,7,18,2.57,0,LewiMi00
Reno Mahe,RB,27.168,2007-11-18,NFL,PHI,,MIA,W 17-7,10,11,Sun,4,32,8.00,0,MaheRe00
R.W. McQuarters,CB,30.332,2007-11-18,NFL,NYG,@,DET,W 16-10,10,11,Sun,3,21,7.00,0,McQuR.20
Lance Moore,WR,24.079,2007-11-18,NFL,NOR,@,HOU,L 10-23,10,11,Sun,1,9,9.00,0,MoorLa00
Mewelde Moore,RB,25.117,2007-11-18,NFL,MIN,,OAK,W 29-22,10,11,Sun,2,5,2.50,0,MoorMe00
Dennis Northcutt,WR,29.331,2007-11-18,NFL,JAX,,SDG,W 24-17,10,11,Sun,2,38,19.00,0,NortDe00
Antwaan Randle El,WR,28.093,2007-11-18,NFL,WAS,@,DAL,L 23-28,10,11,Sun,2,20,10.00,0,RandAn00
Ed Reed*,FS,29.068,2007-11-18,NFL,BAL,,CLE,L 30-33,10,11,Sun,1,0,0.00,0,ReedEd00
Cory Ross,RB,25.057,2007-11-18,NFL,BAL,,CLE,L 30-33,10,11,Sun,2,6,3.00,0,RossCo00
Allen Rossum,CB,32.027,2007-11-18,NFL,PIT,@,NYJ,L 16-19,10,11,Sun,3,13,4.33,0,RossAl99
T.J. Rushing,DB,24.163,2007-11-18,NFL,IND,,KAN,W 13-10,10,11,Sun,2,16,8.00,0,RushT.20
Darren Sproles,RB/K,24.151,2007-11-18,NFL,SDG,@,JAX,L 17-24,10,11,Sun,3,17,5.67,0,SproDa00
Troy Walters,WR,30.338,2007-11-18,NFL,DET,,NYG,L 10-16,10,11,Sun,2,8,4.00,0,WaltTr00
Leon Washington,RB/K,25.081,2007-11-18,NFL,NYJ,,PIT,W 19-16,10,11,Sun,2,38,19.00,0,WashLe00
Wes Welker,WR,26.201,2007-11-18,NFL,NWE,@,BUF,W 56-10,10,11,Sun,1,4,4.00,0,WelkWe00
Tramon Williams,CB,24.247,2007-11-18,NFL,GNB,,CAR,W 31-17,10,11,Sun,1,94,94.00,1,WillTr99
Charles Woodson,LCB,31.042,2007-11-18,NFL,GNB,,CAR,W 31-17,10,11,Sun,3,8,2.67,0,WoodCh00
Chris Davis,WR,23.300,2007-11-19,NFL,TEN,@,DEN,L 20-34,10,11,Mon,1,11,11.00,0,DaviCh02
Brandon Jones,WR,25.244,2007-11-19,NFL,TEN,@,DEN,L 20-34,10,11,Mon,1,7,7.00,0,JoneBr02
Glenn Martinez,WR,25.354,2007-11-19,NFL,DEN,,TEN,W 34-20,10,11,Mon,2,80,40.00,1,MartGl00
Terence Newman,CB,29.079,2007-11-22,NFL,DAL,,NYJ,W 34-3,11,12,Thu,3,26,8.67,0,NewmTe20
T.J. Rushing,DB,24.167,2007-11-22,NFL,IND,@,ATL,W 31-13,11,12,Thu,3,29,9.67,0,RushT.20
Leon Washington,RB,25.085,2007-11-22,NFL,NYJ,@,DAL,L 3-34,11,12,Thu,2,8,4.00,0,WashLe00
Charles Woodson,LCB,31.046,2007-11-22,NFL,GNB,@,DET,W 37-26,11,12,Thu,1,34,34.00,0,WoodCh00
Steve Breaston,WR,24.097,2007-11-25,NFL,ARI,,SFO,L 31-37,11,12,Sun,4,28,7.00,0,BreaSt00
Phillip Buchanon,RCB,27.067,2007-11-25,NFL,TAM,,WAS,W 19-13,11,12,Sun,1,9,9.00,0,BuchPh20
Nate Burleson,WR,26.098,2007-11-25,NFL,SEA,@,STL,W 24-19,11,12,Sun,6,64,10.67,0,BurlNa00
Antonio Chatman,WR,28.286,2007-11-25,NFL,CIN,,TEN,W 35-6,11,12,Sun,1,2,2.00,0,ChatAn00
Josh Cribbs,WR,24.169,2007-11-25,NFL,CLE,,HOU,W 27-17,11,12,Sun,2,21,10.50,0,CribJo01
Dante Hall,WR,29.085,2007-11-25,NFL,STL,,SEA,L 19-24,11,12,Sun,2,51,25.50,0,HallDa00
Devin Hester,KR/P,25.021,2007-11-25,NFL,CHI,,DEN,W 37-34,11,12,Sun,5,81,16.20,1,HestDe99
Ike Hilliard,WR,31.234,2007-11-25,NFL,TAM,,WAS,W 19-13,11,12,Sun,1,0,0.00,0,HillIk00
Brandon Jones,WR,25.250,2007-11-25,NFL,TEN,@,CIN,L 6-35,11,12,Sun,1,-2,-2.00,0,JoneBr02
Jacoby Jones,WR,23.137,2007-11-25,NFL,HOU,@,CLE,L 17-27,11,12,Sun,1,16,16.00,0,JoneJa03
Michael Lewis,WR,36.011,2007-11-25,NFL,SFO,@,ARI,W 37-31,11,12,Sun,4,85,21.25,0,LewiMi00
Reno Mahe,RB,27.175,2007-11-25,NFL,PHI,@,NWE,L 28-31,11,12,Sun,1,-2,-2.00,0,MaheRe00
Glenn Martinez,WR,25.360,2007-11-25,NFL,DEN,@,CHI,L 34-37,11,12,Sun,2,5,2.50,0,MartGl00
Keenan McCardell,WR,37.323,2007-11-25,NFL,WAS,@,TAM,L 13-19,11,12,Sun,4,19,4.75,0,McCaKe00
R.W. McQuarters,CB,30.339,2007-11-25,NFL,NYG,,MIN,L 17-41,11,12,Sun,2,12,6.00,0,McQuR.20
Lance Moore,WR,24.086,2007-11-25,NFL,NOR,@,CAR,W 31-6,11,12,Sun,2,12,6.00,0,MoorLa00
Chad Nkang,DB,22.147,2007-11-25,NFL,JAX,,BUF,W 36-14,11,12,Sun,1,0,0.00,0,NkanCh99
Dennis Northcutt,WR,29.338,2007-11-25,NFL,JAX,,BUF,W 36-14,11,12,Sun,1,12,12.00,0,NortDe00
Kassim Osgood,WR,27.189,2007-11-25,NFL,SDG,,BAL,W 32-14,11,12,Sun,1,0,0.00,0,OsgoKa00
Roscoe Parrish,WR,25.132,2007-11-25,NFL,BUF,@,JAX,L 14-36,11,12,Sun,1,12,12.00,0,ParrRo00
Ryne Robinson,WR,23.021,2007-11-25,NFL,CAR,,NOR,L 6-31,11,12,Sun,2,12,6.00,0,RobiRy00
Darren Sproles,RB/K,24.158,2007-11-25,NFL,SDG,,BAL,W 32-14,11,12,Sun,3,17,5.67,0,SproDa00
Brian Westbrook,RB,28.084,2007-11-25,NFL,PHI,@,NWE,L 28-31,11,12,Sun,1,-2,-2.00,0,WestBr00
Allen Rossum,CB,32.035,2007-11-26,NFL,PIT,,MIA,W 3-0,11,12,Mon,2,38,19.00,0,RossAl99
Patrick Crayton,WR,28.236,2007-11-29,NFL,DAL,,GNB,W 37-27,12,13,Thu,1,10,10.00,0,CrayPa00
Tramon Williams,CB,24.258,2007-11-29,NFL,GNB,@,DAL,L 27-37,12,13,Thu,1,7,7.00,0,WillTr99
Dre' Bly,RCB,30.194,2007-12-02,NFL,DEN,@,OAK,L 20-34,12,13,Sun,1,10,10.00,0,BlyxDr00
Steve Breaston,WR,24.104,2007-12-02,NFL,ARI,,CLE,W 27-21,12,13,Sun,2,15,7.50,0,BreaSt00
Phillip Buchanon,RCB,27.074,2007-12-02,NFL,TAM,@,NOR,W 27-23,12,13,Sun,1,-6,-6.00,0,BuchPh20
Nate Burleson,WR,26.105,2007-12-02,NFL,SEA,@,PHI,W 28-24,12,13,Sun,3,55,18.33,0,BurlNa00
Antonio Chatman,WR,28.293,2007-12-02,NFL,CIN,@,PIT,L 10-24,12,13,Sun,3,19,6.33,0,ChatAn00
Nate Clements,LCB,27.355,2007-12-02,NFL,SFO,@,CAR,L 14-31,12,13,Sun,1,41,41.00,0,ClemNa99
Josh Cribbs,WR,24.176,2007-12-02,NFL,CLE,@,ARI,L 21-27,12,13,Sun,2,31,15.50,0,CribJo01
Tim Dwight,WR,32.142,2007-12-02,NFL,OAK,,DEN,W 34-20,12,13,Sun,2,16,8.00,0,DwigTi00
Cortland Finnegan,RCB,23.303,2007-12-02,NFL,TEN,,HOU,W 28-20,12,13,Sun,2,11,5.50,0,FinnCo20
Joey Galloway,WR,36.012,2007-12-02,NFL,TAM,@,NOR,W 27-23,12,13,Sun,1,2,2.00,0,GallJo00
Devin Hester,KR/P,25.028,2007-12-02,NFL,CHI,,NYG,L 16-21,12,13,Sun,3,16,5.33,0,HestDe99
Ike Hilliard,WR,31.241,2007-12-02,NFL,TAM,@,NOR,W 27-23,12,13,Sun,2,13,6.50,0,HillIk00
Adam Jennings,WR,25.015,2007-12-02,NFL,ATL,@,STL,L 16-28,12,13,Sun,5,38,7.60,0,JennAd00
Jacoby Jones,WR,23.144,2007-12-02,NFL,HOU,@,TEN,L 20-28,12,13,Sun,3,-4,-1.33,0,JoneJa03
Eddie Kennison,WR,34.316,2007-12-02,NFL,KAN,,SDG,L 10-24,12,13,Sun,3,41,13.67,0,KennEd00
Michael Lewis,WR,36.018,2007-12-02,NFL,SFO,@,CAR,L 14-31,12,13,Sun,4,4,1.00,0,LewiMi00
Reno Mahe,RB,27.182,2007-12-02,NFL,PHI,,SEA,L 24-28,12,13,Sun,2,6,3.00,0,MaheRe00
R.W. McQuarters,CB,30.346,2007-12-02,NFL,NYG,@,CHI,W 21-16,12,13,Sun,5,32,6.40,0,McQuR.20
Mewelde Moore,RB,25.131,2007-12-02,NFL,MIN,,DET,W 42-10,12,13,Sun,1,10,10.00,0,MoorMe00
Dennis Northcutt,WR/K,29.345,2007-12-02,NFL,JAX,@,IND,L 25-28,12,13,Sun,1,7,7.00,0,NortDe00
Kassim Osgood,WR,27.196,2007-12-02,NFL,SDG,@,KAN,W 24-10,12,13,Sun,1,0,0.00,0,OsgoKa00
Roscoe Parrish,WR,25.139,2007-12-02,NFL,BUF,@,WAS,W 17-16,12,13,Sun,2,37,18.50,0,ParrRo00
Ryne Robinson,WR,23.028,2007-12-02,NFL,CAR,,SFO,W 31-14,12,13,Sun,3,10,3.33,0,RobiRy00
Allen Rossum,CB,32.041,2007-12-02,NFL,PIT,,CIN,W 24-10,12,13,Sun,3,5,1.67,0,RossAl99
Darren Sproles,RB/K,24.165,2007-12-02,NFL,SDG,@,KAN,W 24-10,12,13,Sun,2,3,1.50,0,SproDa00
Brian Westbrook,RB,28.091,2007-12-02,NFL,PHI,,SEA,L 24-28,12,13,Sun,1,64,64.00,0,WestBr00
Brandon Williams,WR,23.281,2007-12-02,NFL,STL,,ATL,W 28-16,12,13,Sun,2,6,3.00,0,WillBr01
Yamon Figurs,WR/R,24.327,2007-12-03,NFL,BAL,,NWE,L 24-27,12,13,Mon,2,35,17.50,0,FiguYa00
Wes Welker,WR,26.216,2007-12-03,NFL,NWE,@,BAL,W 27-24,12,13,Mon,1,1,1.00,0,WelkWe00
Devin Hester,KR/P,25.032,2007-12-06,NFL,CHI,@,WAS,L 16-24,13,14,Thu,1,16,16.00,0,HestDe99
Antwaan Randle El,WR,28.111,2007-12-06,NFL,WAS,,CHI,W 24-16,13,14,Thu,3,10,3.33,0,RandAn00
Chris Barclay,RB,24.055,2007-12-09,NFL,TEN,,SDG,L 17-23,13,14,Sun,3,34,11.33,0,BarcCh00
Will Blackmon,CB,23.043,2007-12-09,NFL,GNB,,OAK,W 38-7,13,14,Sun,3,63,21.00,1,BlacWi20
Steve Breaston,WR,24.111,2007-12-09,NFL,ARI,@,SEA,L 21-42,13,14,Sun,3,-1,-0.33,0,BreaSt00
Nate Burleson,WR,26.112,2007-12-09,NFL,SEA,,ARI,W 42-21,13,14,Sun,3,34,11.33,0,BurlNa00
Antonio Chatman,WR,28.300,2007-12-09,NFL,CIN,,STL,W 19-10,13,14,Sun,3,1,0.33,0,ChatAn00
Nate Clements,LCB,27.362,2007-12-09,NFL,SFO,,MIN,L 7-27,13,14,Sun,4,32,8.00,0,ClemNa99
Josh Cribbs,WR,24.183,2007-12-09,NFL,CLE,@,NYJ,W 24-18,13,14,Sun,2,7,3.50,0,CribJo01
Craig Davis,WR,22.068,2007-12-09,NFL,SDG,@,TEN,W 23-17,13,14,Sun,3,44,14.67,0,DaviCr00
Tim Dwight,WR,32.149,2007-12-09,NFL,OAK,@,GNB,L 7-38,13,14,Sun,1,3,3.00,0,DwigTi00
Yamon Figurs,WR/R,24.333,2007-12-09,NFL,BAL,,IND,L 20-44,13,14,Sun,1,0,0.00,0,FiguYa00
William Gay,CB,22.342,2007-12-09,NFL,PIT,@,NWE,L 13-34,13,14,Sun,1,0,0.00,0,GayxWi99
Ted Ginn,WR,22.241,2007-12-09,NFL,MIA,@,BUF,L 17-38,13,14,Sun,4,3,0.75,0,GinnTe00
Marques Hagans,WR,24.345,2007-12-09,NFL,STL,@,CIN,L 10-19,13,14,Sun,1,0,0.00,0,HagaMa00
Chad Jackson,WR,22.278,2007-12-09,NFL,NWE,,PIT,W 34-13,13,14,Sun,2,7,3.50,0,JackCh00
Jacoby Jones,WR,23.151,2007-12-09,NFL,HOU,,TAM,W 28-14,13,14,Sun,2,4,2.00,0,JoneJa03
Eddie Kennison,WR,34.323,2007-12-09,NFL,KAN,@,DEN,L 7-41,13,14,Sun,3,27,9.00,0,KennEd00
Michael Lewis,WR,36.025,2007-12-09,NFL,SFO,,MIN,L 7-27,13,14,Sun,1,8,8.00,0,LewiMi00
Glenn Martinez,WR,26.009,2007-12-09,NFL,DEN,,KAN,W 41-7,13,14,Sun,4,14,3.50,0,MartGl00
R.W. McQuarters,CB,30.353,2007-12-09,NFL,NYG,@,PHI,W 16-13,13,14,Sun,3,53,17.67,0,McQuR.20
Mewelde Moore,RB,25.138,2007-12-09,NFL,MIN,@,SFO,W 27-7,13,14,Sun,1,6,6.00,0,MoorMe00
Dennis Northcutt,WR,29.352,2007-12-09,NFL,JAX,,CAR,W 37-6,13,14,Sun,3,60,20.00,0,NortDe00
Roscoe Parrish,WR,25.146,2007-12-09,NFL,BUF,,MIA,W 38-17,13,14,Sun,2,7,3.50,0,ParrRo00
Allen Rossum,CB,32.048,2007-12-09,NFL,PIT,@,NWE,L 13-34,13,14,Sun,1,4,4.00,0,RossAl99
Micheal Spurlock,WR,24.312,2007-12-09,NFL,TAM,@,HOU,L 14-28,13,14,Sun,1,3,3.00,0,SpurMi00
Troy Walters,WR,30.359,2007-12-09,NFL,DET,,DAL,L 27-28,13,14,Sun,1,2,2.00,0,WaltTr00
Leon Washington,RB/K,25.102,2007-12-09,NFL,NYJ,,CLE,L 18-24,13,14,Sun,2,53,26.50,0,WashLe00
Wes Welker,WR,26.222,2007-12-09,NFL,NWE,,PIT,W 34-13,13,14,Sun,1,2,2.00,0,WelkWe00
Brian Westbrook,RB,28.098,2007-12-09,NFL,PHI,,NYG,L 13-16,13,14,Sun,1,8,8.00,0,WestBr00
Adam Jennings,WR,25.023,2007-12-10,NFL,ATL,,NOR,L 14-34,13,14,Mon,2,6,3.00,0,JennAd00
Lance Moore,WR,24.101,2007-12-10,NFL,NOR,@,ATL,W 34-14,13,14,Mon,1,0,0.00,0,MoorLa00
Dre' Bly,RCB,30.205,2007-12-13,NFL,DEN,@,HOU,L 13-31,14,15,Thu,1,10,10.00,0,BlyxDr00
Jacoby Jones,WR,23.155,2007-12-13,NFL,HOU,,DEN,W 31-13,14,15,Thu,2,5,2.50,0,JoneJa03
Antonio Chatman,WR,28.306,2007-12-15,NFL,CIN,@,SFO,L 13-20,14,15,Sat,1,1,1.00,0,ChatAn00
Michael Lewis,WR,36.031,2007-12-15,NFL,SFO,,CIN,W 20-13,14,15,Sat,2,18,9.00,0,LewiMi00
Will Blackmon,CB,23.050,2007-12-16,NFL,GNB,@,STL,W 33-14,14,15,Sun,3,30,10.00,0,BlacWi20
Steve Breaston,WR,24.118,2007-12-16,NFL,ARI,@,NOR,L 24-31,14,15,Sun,2,26,13.00,0,BreaSt00
Nate Burleson,WR,26.119,2007-12-16,NFL,SEA,@,CAR,L 10-13,14,15,Sun,5,42,8.40,0,BurlNa00
Patrick Crayton,WR,28.253,2007-12-16,NFL,DAL,,PHI,L 6-10,14,15,Sun,3,20,6.67,0,CrayPa00
Josh Cribbs,WR,24.190,2007-12-16,NFL,CLE,,BUF,W 8-0,14,15,Sun,2,5,2.50,0,CribJo01
Chris Davis,WR,23.327,2007-12-16,NFL,TEN,@,KAN,W 26-17,14,15,Sun,3,20,6.67,0,DaviCh02
Craig Davis,WR,22.075,2007-12-16,NFL,SDG,,DET,W 51-14,14,15,Sun,1,9,9.00,0,DaviCr00
Eddie Drummond,WR,27.248,2007-12-16,NFL,KAN,,TEN,L 17-26,14,15,Sun,2,6,3.00,0,DrumEd00
Yamon Figurs,WR/R,24.340,2007-12-16,NFL,BAL,@,MIA,L 16-22,14,15,Sun,2,15,7.50,0,FiguYa00
Ted Ginn,WR,22.248,2007-12-16,NFL,MIA,,BAL,W 22-16,14,15,Sun,3,31,10.33,0,GinnTe00
Johnnie Lee Higgins,WR,24.099,2007-12-16,NFL,OAK,,IND,L 14-21,14,15,Sun,2,12,6.00,0,HiggJo00
Ike Hilliard,WR,31.255,2007-12-16,NFL,TAM,,ATL,W 37-3,14,15,Sun,5,31,6.20,0,HillIk00
Adam Jennings,WR,25.029,2007-12-16,NFL,ATL,@,TAM,L 3-37,14,15,Sun,1,0,0.00,0,JennAd00
Jim Leonhard,FS,25.050,2007-12-16,NFL,BUF,@,CLE,L 0-8,14,15,Sun,2,18,9.00,0,LeonJi23
Reno Mahe,RB,27.196,2007-12-16,NFL,PHI,@,DAL,W 10-6,14,15,Sun,4,34,8.50,0,MaheRe00
