Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Int Ret,Int Ret Yds,Int Ret TD,Pass Broken Up,unique_id
Jonathan Casillas,WLB,29.100,2016-09-11,NFL,NYG,@,DAL,W 20-19,1,1,Sun,0,0,0,1,CasiJo99
Ha Ha Clinton-Dix,FS,23.265,2016-09-11,NFL,GNB,@,JAX,W 27-23,1,1,Sun,0,0,0,1,ClinHa00
Justin Coleman,DB,23.168,2016-09-11,NFL,NWE,@,ARI,W 23-21,1,1,Sun,0,0,0,2,ColeJu01
Jamie Collins,LB,26.327,2016-09-11,NFL,NWE,@,ARI,W 23-21,1,1,Sun,0,0,0,1,CollJa00
Landon Collins,SS,22.245,2016-09-11,NFL,NYG,@,DAL,W 20-19,1,1,Sun,0,0,0,1,CollLa00
Antonio Cromartie,RCB,32.149,2016-09-11,NFL,IND,,DET,L 35-39,1,1,Sun,0,0,0,1,CromAn20
Ronald Darby,CB,22.253,2016-09-11,NFL,BUF,@,BAL,L 7-13,1,1,Sun,0,0,0,2,DarbRo00
Carlos Dunlap,LDE,27.196,2016-09-11,NFL,CIN,@,NYJ,W 23-22,1,1,Sun,0,0,0,2,DunlCa99
Stephon Gilmore,CB,25.358,2016-09-11,NFL,BUF,@,BAL,L 7-13,1,1,Sun,0,0,0,1,GilmSt00
Jacoby Glenn,CB,23.038,2016-09-11,NFL,CHI,@,HOU,L 14-23,1,1,Sun,0,0,0,2,GlenJa01
Brent Grimes,CB,33.054,2016-09-11,NFL,TAM,@,ATL,W 31-24,1,1,Sun,0,0,0,2,GrimBr20
Joe Haden,CB,27.150,2016-09-11,NFL,CLE,@,PHI,L 10-29,1,1,Sun,0,0,0,1,HadeJo99
Andre Hal,FS,24.104,2016-09-11,NFL,HOU,,CHI,W 23-14,1,1,Sun,1,12,0,1,HalxAn00
Deiondre' Hall,DB,22.103,2016-09-11,NFL,CHI,@,HOU,L 14-23,1,1,Sun,0,0,0,1,HallDe02
David Harris,ILB,32.234,2016-09-11,NFL,NYJ,,CIN,L 22-23,1,1,Sun,0,0,0,1,HarrDa99
Casey Hayward,CB,27.002,2016-09-11,NFL,SDG,@,KAN,L 27-33,1,1,Sun,0,0,0,2,HaywCa00
Jordan Hicks,MLB,24.076,2016-09-11,NFL,PHI,,CLE,W 29-10,1,1,Sun,0,0,0,1,HickJo00
Margus Hunt,DE,29.059,2016-09-11,NFL,CIN,@,NYJ,W 23-22,1,1,Sun,0,0,0,2,HuntMa00
Tyson Jackson,DE,30.097,2016-09-11,NFL,ATL,,TAM,L 24-31,1,1,Sun,0,0,0,1,JackTy98
Michael Johnson,RDE,29.217,2016-09-11,NFL,CIN,@,NYJ,W 23-22,1,1,Sun,0,0,0,1,JohnMi98
Byron Jones,FS,23.351,2016-09-11,NFL,DAL,,NYG,L 19-20,1,1,Sun,0,0,0,1,JoneBy00
Reshad Jones,S,28.199,2016-09-11,NFL,MIA,@,SEA,L 10-12,1,1,Sun,0,0,0,1,JoneRe99
Johnathan Joseph,LCB,32.148,2016-09-11,NFL,HOU,,CHI,W 23-14,1,1,Sun,0,0,0,1,JoseJo20
Eric Kendricks,MLB,24.195,2016-09-11,NFL,MIN,@,TEN,W 25-16,1,1,Sun,1,77,1,1,KendEr00
Dre Kirkpatrick,LCB,26.321,2016-09-11,NFL,CIN,@,NYJ,W 23-22,1,1,Sun,0,0,0,1,KirkDr00
Jeremy Lane,RCB,26.059,2016-09-11,NFL,SEA,,MIA,W 12-10,1,1,Sun,0,0,0,1,LaneJe00
James Laurinaitis,MLB,29.283,2016-09-11,NFL,NOR,,OAK,L 34-35,1,1,Sun,0,0,0,1,LaurJa99
DeAndre Levy,OLB,29.169,2016-09-11,NFL,DET,@,IND,W 39-35,1,1,Sun,0,0,0,1,LevyDe99
Byron Maxwell,CB,28.201,2016-09-11,NFL,MIA,@,SEA,L 10-12,1,1,Sun,0,0,0,1,MaxwBy00
Brice McCain,CB,29.276,2016-09-11,NFL,TEN,,MIN,L 16-25,1,1,Sun,0,0,0,1,McCaBr99
Jason McCourty,CB,29.029,2016-09-11,NFL,TEN,,MIN,L 16-25,1,1,Sun,0,0,0,1,McCoJa99
Gerald McCoy,DT,28.199,2016-09-11,NFL,TAM,@,ATL,W 31-24,1,1,Sun,0,0,0,2,McCoGe99
Bradley McDougald,S,25.301,2016-09-11,NFL,TAM,@,ATL,W 31-24,1,1,Sun,0,0,0,1,McDoBr01
Keith McGill,SS,27.186,2016-09-11,NFL,OAK,@,NOR,W 35-34,1,1,Sun,0,0,0,1,McGiKe00
Rodney McLeod,S,26.080,2016-09-11,NFL,PHI,,CLE,W 29-10,1,1,Sun,1,5,0,1,McLeRo00
Rashaan Melvin,CB,26.345,2016-09-11,NFL,IND,,DET,L 35-39,1,1,Sun,0,0,0,1,MelvRa00
Carl Nassib,DE,23.152,2016-09-11,NFL,CLE,@,PHI,L 10-29,1,1,Sun,0,0,0,1,NassCa00
Haloti Ngata,DT,32.234,2016-09-11,NFL,DET,@,IND,W 39-35,1,1,Sun,0,0,0,1,NgatHa20
Emmanuel Ogbah,OLB,22.310,2016-09-11,NFL,CLE,@,PHI,L 10-29,1,1,Sun,0,0,0,1,OgbaEm00
Ron Parker,FS,29.025,2016-09-11,NFL,KAN,,SDG,W 33-27,1,1,Sun,0,0,0,1,ParkRo01
Marcus Peters,LCB,23.246,2016-09-11,NFL,KAN,,SDG,W 33-27,1,1,Sun,0,0,0,1,PeteMa00
Tracy Porter,CB,30.031,2016-09-11,NFL,CHI,@,HOU,L 14-23,1,1,Sun,1,3,0,1,PortTr99
Glover Quin,FS,30.240,2016-09-11,NFL,DET,@,IND,W 39-35,1,1,Sun,0,0,0,1,QuinGl99
Damarious Randall,LCB,24.013,2016-09-11,NFL,GNB,@,JAX,W 27-23,1,1,Sun,0,0,0,2,RandDa00
Jarran Reed,TE,23.270,2016-09-11,NFL,SEA,,MIA,W 12-10,1,1,Sun,0,0,0,2,ReedJa02
Craig Robertson,WILL,28.213,2016-09-11,NFL,NOR,,OAK,L 34-35,1,1,Sun,0,0,0,1,RobeCr00
A'Shawn Robinson,DT,21.174,2016-09-11,NFL,DET,@,IND,W 39-35,1,1,Sun,0,0,0,1,RobiAS00
Patrick Robinson,LCB,29.004,2016-09-11,NFL,IND,,DET,L 35-39,1,1,Sun,0,0,0,1,RobiPa99
Brian Robison,LDE,33.137,2016-09-11,NFL,MIN,@,TEN,W 25-16,1,1,Sun,0,0,0,1,RobiBr98
Dominique Rodgers-Cromartie,LCB,30.157,2016-09-11,NFL,NYG,@,DAL,W 20-19,1,1,Sun,0,0,0,2,RodgDo99
Quinten Rollins,CB,24.058,2016-09-11,NFL,GNB,@,JAX,W 27-23,1,1,Sun,0,0,0,2,RollQu00
Jake Ryan,ILB,24.197,2016-09-11,NFL,GNB,@,JAX,W 27-23,1,1,Sun,0,0,0,1,RyanJa00
Logan Ryan,RCB,25.215,2016-09-11,NFL,NWE,@,ARI,W 23-21,1,1,Sun,0,0,0,1,RyanLo00
Joe Schobert,LB,22.310,2016-09-11,NFL,CLE,@,PHI,L 10-29,1,1,Sun,0,0,0,1,SchoJo00
Da'Norris Searcy,SS,27.300,2016-09-11,NFL,TEN,,MIN,L 16-25,1,1,Sun,0,0,0,1,SearDa00
Josh Shaw,DB,24.168,2016-09-11,NFL,CIN,@,NYJ,W 23-22,1,1,Sun,1,0,0,1,ShawJo00
DeShawn Shead,OLB,27.075,2016-09-11,NFL,SEA,,MIA,W 12-10,1,1,Sun,0,0,0,2,SheaDe00
Jimmy Smith,RCB,28.047,2016-09-11,NFL,BAL,,BUF,W 13-7,1,1,Sun,0,0,0,1,SmitJi03
Sean Smith,RCB,29.059,2016-09-11,NFL,OAK,@,NOR,W 35-34,1,1,Sun,0,0,0,1,SmitSe99
Sean Spence,LB,26.096,2016-09-11,NFL,TEN,,MIN,L 16-25,1,1,Sun,0,0,0,1,SpenSe00
Ndamukong Suh,DT,29.249,2016-09-11,NFL,MIA,@,SEA,L 10-12,1,1,Sun,0,0,0,1,SuhxNd99
Joe Thomas,LB,25.128,2016-09-11,NFL,GNB,@,JAX,W 27-23,1,1,Sun,1,9,0,1,ThomJo04
Desmond Trufant,CB,26.001,2016-09-11,NFL,ATL,,TAM,L 24-31,1,1,Sun,1,9,0,1,TrufDe00
Kenny Vaccaro,SS,25.209,2016-09-11,NFL,NOR,,OAK,L 34-35,1,1,Sun,0,0,0,1,VaccKe00
Kyle Van Noy,OLB,25.169,2016-09-11,NFL,DET,@,IND,W 39-35,1,1,Sun,0,0,0,1,VanNKy00
Jason Verrett,LCB,25.085,2016-09-11,NFL,SDG,@,KAN,L 27-33,1,1,Sun,1,0,0,1,VerrJa00
Eric Weddle,SS,31.251,2016-09-11,NFL,BAL,,BUF,W 13-7,1,1,Sun,0,0,0,1,WeddEr99
Tahir Whitehead,MLB,26.162,2016-09-11,NFL,DET,@,IND,W 39-35,1,1,Sun,0,0,0,2,WhitTa00
Vince Wilfork,NT,34.312,2016-09-11,NFL,HOU,,CHI,W 23-14,1,1,Sun,0,0,0,1,WilfVi20
Marcus Williams,CB,25.171,2016-09-11,NFL,NYJ,,CIN,L 22-23,1,1,Sun,1,14,0,1,WillMa03
P.J. Williams,CB,23.102,2016-09-11,NFL,NOR,,OAK,L 34-35,1,1,Sun,0,0,0,1,WillP.00
Frank Zombo,ROLB,29.190,2016-09-11,NFL,KAN,,SDG,W 33-27,1,1,Sun,0,0,0,1,ZombFr00
Maurice Alexander,FS,25.209,2016-09-12,NFL,LAR,@,SFO,L 0-28,1,1,Mon,0,0,0,1,AlexMa00
Ray-Ray Armstrong,LB,25.191,2016-09-12,NFL,SFO,,LAR,W 28-0,1,1,Mon,1,5,0,2,ArmsRa01
Mark Barron,S,26.321,2016-09-12,NFL,LAR,@,SFO,L 0-28,1,1,Mon,0,0,0,2,BarrMa00
NaVorro Bowman,ILB,28.168,2016-09-12,NFL,SFO,,LAR,W 28-0,1,1,Mon,1,0,0,1,BowmNa99
Bashaud Breeland,CB,24.226,2016-09-12,NFL,WAS,,PIT,L 16-38,1,1,Mon,1,26,0,1,BreeBa00
Tramaine Brock,LCB,28.023,2016-09-12,NFL,SFO,,LAR,W 28-0,1,1,Mon,0,0,0,1,BrocTr00
David Bruton,SS,29.051,2016-09-12,NFL,WAS,,PIT,L 16-38,1,1,Mon,0,0,0,1,BrutDa99
Quinton Dial,RDT,26.053,2016-09-12,NFL,SFO,,LAR,W 28-0,1,1,Mon,0,0,0,1,DialQu00
James Harrison,LB,38.131,2016-09-12,NFL,PIT,@,WAS,W 38-16,1,1,Mon,1,0,0,1,HarrJa23
Dontae Johnson,CB,24.286,2016-09-12,NFL,SFO,,LAR,W 28-0,1,1,Mon,0,0,0,1,JohnDo02
Mike Mitchell,FS,29.094,2016-09-12,NFL,PIT,@,WAS,W 38-16,1,1,Mon,0,0,0,1,MitcMi99
Arthur Moats,LOLB,28.182,2016-09-12,NFL,PIT,@,WAS,W 38-16,1,1,Mon,0,0,0,1,MoatAr00
Josh Norman,CB,28.272,2016-09-12,NFL,WAS,,PIT,L 16-38,1,1,Mon,0,0,0,2,NormJo01
Alec Ogletree,MLB,24.353,2016-09-12,NFL,LAR,@,SFO,L 0-28,1,1,Mon,0,0,0,1,OgleAl00
Ryan Shazier,LILB,24.006,2016-09-12,NFL,PIT,@,WAS,W 38-16,1,1,Mon,1,0,0,2,ShazRy00
Lawrence Timmons,RILB,30.121,2016-09-12,NFL,PIT,@,WAS,W 38-16,1,1,Mon,0,0,0,1,TimmLa99
Jimmie Ward,RCB,25.056,2016-09-12,NFL,SFO,,LAR,W 28-0,1,1,Mon,0,0,0,2,WardJi01
Ronald Darby,CB,22.257,2016-09-15,NFL,BUF,,NYJ,L 31-37,2,2,Thu,0,0,0,3,DarbRo00
Buster Skrine,CB,27.142,2016-09-15,NFL,NYJ,@,BUF,W 37-31,2,2,Thu,0,0,0,1,SkriBu00
Aaron Williams,S,26.145,2016-09-15,NFL,BUF,,NYJ,L 31-37,2,2,Thu,0,0,0,1,WillAa00
Marcus Williams,DB,25.175,2016-09-15,NFL,NYJ,@,BUF,W 37-31,2,2,Thu,1,0,0,2,WillMa03
Jahleel Addae,SS,26.238,2016-09-18,NFL,SDG,,JAX,W 38-14,2,2,Sun,0,0,0,1,AddaJa00
David Amerson,LCB,24.285,2016-09-18,NFL,OAK,,ATL,L 28-35,2,2,Sun,1,0,0,3,AmerDa00
Eli Apple,CB,21.040,2016-09-18,NFL,NYG,,NOR,W 16-13,2,2,Sun,0,0,0,1,ApplEl00
Mark Barron,S,26.327,2016-09-18,NFL,LAR,,SEA,W 9-3,2,2,Sun,0,0,0,1,BarrMa00
Bene Benwikere,RCB,25.015,2016-09-18,NFL,CAR,,SFO,W 46-27,2,2,Sun,0,0,0,1,BenwBe00
Antoine Bethea,SS,32.053,2016-09-18,NFL,SFO,@,CAR,L 27-46,2,2,Sun,1,0,0,1,BethAn20
A.J. Bouye,CB,25.033,2016-09-18,NFL,HOU,,KAN,W 19-12,2,2,Sun,0,0,0,2,BouyA.00
NaVorro Bowman,ILB,28.174,2016-09-18,NFL,SFO,@,CAR,L 27-46,2,2,Sun,0,0,0,1,BowmNa99
James Bradberry,LCB,23.045,2016-09-18,NFL,CAR,,SFO,W 46-27,2,2,Sun,1,1,0,2,BradJa00
Tyvon Branch,DB,29.282,2016-09-18,NFL,ARI,,TAM,W 40-7,2,2,Sun,0,0,0,1,BranTy99
Bashaud Breeland,CB,24.232,2016-09-18,NFL,WAS,,DAL,L 23-27,2,2,Sun,0,0,0,2,BreeBa00
Tramaine Brock,LCB,28.029,2016-09-18,NFL,SFO,@,CAR,L 27-46,2,2,Sun,0,0,0,1,BrocTr00
Ahmad Brooks,OLB,32.188,2016-09-18,NFL,SFO,@,CAR,L 27-46,2,2,Sun,0,0,0,1,BrooAh21
Jatavis Brown,ILB,22.213,2016-09-18,NFL,SDG,,JAX,W 38-14,2,2,Sun,0,0,0,1,BrowJa05
Morgan Burnett,SS,27.249,2016-09-18,NFL,GNB,@,MIN,L 14-17,2,2,Sun,0,0,0,1,BurnMo99
Artie Burns,CB,21.140,2016-09-18,NFL,PIT,,CIN,W 24-16,2,2,Sun,0,0,0,1,BurnAr00
Darius Butler,CB,30.184,2016-09-18,NFL,IND,@,DEN,L 20-34,2,2,Sun,1,19,0,1,ButlDa99
Malcolm Butler,LCB,26.200,2016-09-18,NFL,NWE,,MIA,W 31-24,2,2,Sun,0,0,0,1,ButlMa01
Calais Campbell,DT,30.017,2016-09-18,NFL,ARI,,TAM,W 40-7,2,2,Sun,0,0,0,1,CampCa99
Brandon Carr,CB,30.122,2016-09-18,NFL,DAL,@,WAS,W 27-23,2,2,Sun,0,0,0,1,CarrBr99
Jonathan Casillas,WLB,29.107,2016-09-18,NFL,NYG,,NOR,W 16-13,2,2,Sun,0,0,0,1,CasiJo99
Barry Church,SS,28.220,2016-09-18,NFL,DAL,@,WAS,W 27-23,2,2,Sun,1,0,0,1,ChurBa99
Kenny Clark,DT,20.350,2016-09-18,NFL,GNB,@,MIN,L 14-17,2,2,Sun,0,0,0,1,ClarKe01
Jadeveon Clowney,LDE,23.217,2016-09-18,NFL,HOU,,KAN,W 19-12,2,2,Sun,0,0,0,1,ClowJa00
Ross Cockrell,RCB,25.043,2016-09-18,NFL,PIT,,CIN,W 24-16,2,2,Sun,0,0,0,2,CockRo00
Jamie Collins,LB,26.334,2016-09-18,NFL,NWE,,MIA,W 31-24,2,2,Sun,1,13,0,1,CollJa00
William Compton,MLB,26.365,2016-09-18,NFL,WAS,,DAL,L 23-27,2,2,Sun,0,0,0,1,CompWi00
Marcus Cooper,CB,26.230,2016-09-18,NFL,ARI,,TAM,W 40-7,2,2,Sun,2,83,1,3,CoopMa00
Perrish Cox,CB,29.252,2016-09-18,NFL,TEN,@,DET,W 16-15,2,2,Sun,1,3,0,1,CoxxPe99
Ken Crawley,DB,23.223,2016-09-18,NFL,NOR,@,NYG,L 13-16,2,2,Sun,0,0,0,1,CrawKe02
Jared Crick,DE,27.028,2016-09-18,NFL,DEN,,IND,W 34-20,2,2,Sun,0,0,0,1,CricJa00
Karlos Dansby,LB,34.320,2016-09-18,NFL,CIN,@,PIT,L 16-24,2,2,Sun,0,0,0,1,DansKa20
Pierre Desir,CB,26.010,2016-09-18,NFL,SDG,,JAX,W 38-14,2,2,Sun,0,0,0,1,DesiPi00
Justin Durant,LB,30.364,2016-09-18,NFL,DAL,@,WAS,W 27-23,2,2,Sun,0,0,0,1,DuraJu99
Lavar Edwards,DE,26.173,2016-09-18,NFL,CAR,,SFO,W 46-27,2,2,Sun,0,0,0,1,EdwaLa00
Brandon Flowers,LCB,30.213,2016-09-18,NFL,SDG,,JAX,W 38-14,2,2,Sun,0,0,0,1,FlowBr99
Dee Ford,LOLB,25.183,2016-09-18,NFL,KAN,@,HOU,L 12-19,2,2,Sun,0,0,0,1,FordDe00
Phillip Gaines,RCB,25.167,2016-09-18,NFL,KAN,@,HOU,L 12-19,2,2,Sun,0,0,0,1,GainPh00
William Gay,LCB,31.261,2016-09-18,NFL,PIT,,CIN,W 24-16,2,2,Sun,0,0,0,2,GayxWi99
Robert Golden,SS,26.005,2016-09-18,NFL,PIT,,CIN,W 24-16,2,2,Sun,0,0,0,1,GoldRo00
Joe Haden,CB,27.157,2016-09-18,NFL,CLE,,BAL,L 20-25,2,2,Sun,2,9,0,4,HadeJo99
Andre Hal,FS,24.111,2016-09-18,NFL,HOU,,KAN,W 19-12,2,2,Sun,0,0,0,1,HalxAn00
DeAngelo Hall,FS,32.304,2016-09-18,NFL,WAS,,DAL,L 23-27,2,2,Sun,0,0,0,1,HallDe99
Duron Harmon,DB,25.238,2016-09-18,NFL,NWE,,MIA,W 31-24,2,2,Sun,1,0,0,2,HarmDu00
Chris Harris,RCB,27.092,2016-09-18,NFL,DEN,,IND,W 34-20,2,2,Sun,0,0,0,1,HarrCh01
Casey Hayward,CB,27.009,2016-09-18,NFL,SDG,,JAX,W 38-14,2,2,Sun,2,29,0,2,HaywCa00
Cameron Heyward,LDE,27.135,2016-09-18,NFL,PIT,,CIN,W 24-16,2,2,Sun,0,0,0,2,HeywCa01
Troy Hill,CB,25.020,2016-09-18,NFL,LAR,,SEA,W 9-3,2,2,Sun,0,0,0,1,HillTr01
Xavien Howard,CB,23.076,2016-09-18,NFL,MIA,@,NWE,L 24-31,2,2,Sun,0,0,0,1,HowaXa00
George Iloka,FS,26.171,2016-09-18,NFL,CIN,@,PIT,L 16-24,2,2,Sun,0,0,0,1,IlokGe00
David Irving,DT,23.031,2016-09-18,NFL,DAL,@,WAS,W 27-23,2,2,Sun,0,0,0,1,IrviDa00
Kemal Ishmael,S,25.135,2016-09-18,NFL,ATL,@,OAK,W 35-28,2,2,Sun,0,0,0,1,IshmKe00
D'Qwell Jackson,MIKE,32.358,2016-09-18,NFL,IND,@,DEN,L 20-34,2,2,Sun,0,0,0,1,JackDQ20
Kareem Jackson,RCB,28.161,2016-09-18,NFL,HOU,,KAN,W 19-12,2,2,Sun,0,0,0,1,JackKa99
Janoris Jenkins,RCB,27.325,2016-09-18,NFL,NYG,,NOR,W 16-13,2,2,Sun,0,0,0,2,JenkJa03
Jelani Jenkins,LB,24.189,2016-09-18,NFL,MIA,@,NWE,L 24-31,2,2,Sun,0,0,0,1,JenkJe00
Kevin Johnson,DB,24.044,2016-09-18,NFL,HOU,,KAN,W 19-12,2,2,Sun,0,0,0,1,JohnKe04
Adam Jones,RCB,32.354,2016-09-18,NFL,CIN,@,PIT,L 16-24,2,2,Sun,1,2,0,2,JonePa20
Cameron Jordan,DE,27.070,2016-09-18,NFL,NOR,@,NYG,L 13-16,2,2,Sun,0,0,0,1,JordCa00
Johnathan Joseph,LCB,32.155,2016-09-18,NFL,HOU,,KAN,W 19-12,2,2,Sun,0,0,0,2,JoseJo20
Lamarcus Joyner,DB,25.296,2016-09-18,NFL,LAR,,SEA,W 9-3,2,2,Sun,0,0,0,2,JoynLa00
Eric Kendricks,MLB,24.202,2016-09-18,NFL,MIN,,GNB,W 17-14,2,2,Sun,0,0,0,1,KendEr00
Derrick Kindred,DB,22.278,2016-09-18,NFL,CLE,,BAL,L 20-25,2,2,Sun,0,0,0,2,KindDe00
Dre Kirkpatrick,LCB,26.328,2016-09-18,NFL,CIN,@,PIT,L 16-24,2,2,Sun,1,0,0,2,KirkDr00
Luke Kuechly,MLB,25.151,2016-09-18,NFL,CAR,,SFO,W 46-27,2,2,Sun,1,16,0,1,KuecLu00
Nevin Lawson,CB,25.148,2016-09-18,NFL,DET,,TEN,L 15-16,2,2,Sun,0,0,0,1,LawsNe00
Sean Lee,WLB,30.058,2016-09-18,NFL,DAL,@,WAS,W 27-23,2,2,Sun,0,0,0,1,LeexSe99
Chris Long,LDE,31.174,2016-09-18,NFL,NWE,,MIA,W 31-24,2,2,Sun,0,0,0,1,LongCh99
Dwight Lowery,FS,30.239,2016-09-18,NFL,SDG,,JAX,W 38-14,2,2,Sun,0,0,0,1,LoweDw99
Brandon Marshall,ILB,27.008,2016-09-18,NFL,DEN,,IND,W 34-20,2,2,Sun,0,0,0,1,MarsBr01
Josh Mauro,DT,25.214,2016-09-18,NFL,ARI,,TAM,W 40-7,2,2,Sun,0,0,0,1,MaurJo00
Dexter McCoil,S,25.013,2016-09-18,NFL,SDG,,JAX,W 38-14,2,2,Sun,0,0,0,1,McCoDe00
Devin McCourty,S,29.036,2016-09-18,NFL,NWE,,MIA,W 31-24,2,2,Sun,0,0,0,1,McCoDe99
Jason McCourty,CB,29.036,2016-09-18,NFL,TEN,@,DET,W 16-15,2,2,Sun,0,0,0,1,McCoJa99
Tony McDaniel,DT,31.242,2016-09-18,NFL,SEA,@,LAR,L 3-9,2,2,Sun,0,0,0,1,McDaTo20
Bradley McDougald,S,25.308,2016-09-18,NFL,TAM,@,ARI,L 7-40,2,2,Sun,0,0,0,1,McDoBr01
Von Miller,SLB,27.176,2016-09-18,NFL,DEN,,IND,W 34-20,2,2,Sun,0,0,0,1,MillVo00
Mike Mitchell,FS,29.100,2016-09-18,NFL,PIT,,CIN,W 24-16,2,2,Sun,0,0,0,1,MitcMi99
Sterling Moore,CB,26.228,2016-09-18,NFL,NOR,@,NYG,L 13-16,2,2,Sun,0,0,0,1,MoorSt00
C.J. Mosley,ILB,24.091,2016-09-18,NFL,BAL,@,CLE,W 25-20,2,2,Sun,1,0,0,1,MoslC.00
Captain Munnerlyn,CB,28.161,2016-09-18,NFL,MIN,,GNB,W 17-14,2,2,Sun,0,0,0,1,MunnCa99
Terence Newman,LCB,38.014,2016-09-18,NFL,MIN,,GNB,W 17-14,2,2,Sun,0,0,0,2,NewmTe20
Josh Norman,CB,28.278,2016-09-18,NFL,WAS,,DAL,L 23-27,2,2,Sun,0,0,0,3,NormJo01
Alec Ogletree,MLB,24.359,2016-09-18,NFL,LAR,,SEA,W 9-3,2,2,Sun,0,0,0,1,OgleAl00
Ron Parker,FS,29.032,2016-09-18,NFL,KAN,@,HOU,L 12-19,2,2,Sun,0,0,0,1,ParkRo01
Denzel Perryman,ILB,23.288,2016-09-18,NFL,SDG,,JAX,W 38-14,2,2,Sun,0,0,0,1,PerrDe00
Marcus Peters,LCB,23.253,2016-09-18,NFL,KAN,@,HOU,L 12-19,2,2,Sun,2,47,0,4,PeteMa00
Patrick Peterson,LCB,26.069,2016-09-18,NFL,ARI,,TAM,W 40-7,2,2,Sun,1,25,0,1,PetePa00
Jason Pierre-Paul,LDE,27.261,2016-09-18,NFL,NYG,,NOR,W 16-13,2,2,Sun,0,0,0,1,PierJa99
Jordan Poyer,FS,25.146,2016-09-18,NFL,CLE,,BAL,L 20-25,2,2,Sun,0,0,0,1,PoyeJo00
Glover Quin,FS,30.247,2016-09-18,NFL,DET,,TEN,L 15-16,2,2,Sun,1,0,0,1,QuinGl99
Keith Reaser,DB,25.049,2016-09-18,NFL,SFO,@,CAR,L 27-46,2,2,Sun,0,0,0,1,ReasKe00
Caraun Reid,DT,24.300,2016-09-18,NFL,SDG,,JAX,W 38-14,2,2,Sun,0,0,0,1,ReidCa00
A'Shawn Robinson,DT,21.181,2016-09-18,NFL,DET,,TEN,L 15-16,2,2,Sun,0,0,0,1,RobiAS00
Keenan Robinson,LB,27.073,2016-09-18,NFL,NYG,,NOR,W 16-13,2,2,Sun,0,0,0,1,RobiKe01
Jake Ryan,ILB,24.204,2016-09-18,NFL,GNB,@,MIN,L 14-17,2,2,Sun,0,0,0,1,RyanJa00
Da'Norris Searcy,S,27.307,2016-09-18,NFL,TEN,@,DET,W 16-15,2,2,Sun,0,0,0,1,SearDa00
Kelvin Sheppard,MLB,28.260,2016-09-18,NFL,NYG,,NOR,W 16-13,2,2,Sun,0,0,0,1,ShepKe00
Darius Slay,CB,25.261,2016-09-18,NFL,DET,,TEN,L 15-16,2,2,Sun,0,0,0,1,SlayDa00
Daimion Stafford,S,25.213,2016-09-18,NFL,TEN,@,DET,W 16-15,2,2,Sun,0,0,0,1,StafDa00
