Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Fantasy Pts,PPR,DK Pts,FD Pts,Pass_cmp,Pass_att,Pass_yds,Pass_td,Pass_int,Run_att,Run_yds,Run_td,Rec,Rec_yds,Rec_td,Fmb,FGM,FGA,XPM,XPA,unique_id 
John Carney,K,39.168,2003-10-05,NFL,NOR,@,CAR,L 13-19,5,5,Sun,7.00,7.0,,7.0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,carnejoh01
Dwayne Carswell,TE,31.260,2003-10-05,NFL,DEN,@,KAN,L 23-24,5,5,Sun,6.60,7.6,7.6,7.1,0,0,0,0,0,0,0,0,1,6,1,0,,,,,CarsDw00
Quincy Carter,QB,25.357,2003-10-05,NFL,DAL,,ARI,W 24-7,4,5,Sun,17.68,17.7,18.7,18.7,20,31,277,2,1,3,6,0,0,0,0,0,,,,,CartQu00
Rock Cartwright,FB,23.306,2003-10-05,NFL,WAS,@,PHI,L 25-27,5,5,Sun,1.20,2.2,2.2,1.7,0,0,0,0,0,3,3,0,1,9,0,0,,,,,CartRo01
Aveion Cason,RB,24.085,2003-10-05,NFL,DAL,,ARI,W 24-7,4,5,Sun,2.00,5.0,5.0,3.5,0,0,0,0,0,2,-4,0,3,24,0,0,,,,,CasoAv00
Larry Centers,RB,35.126,2003-10-05,NFL,NWE,,TEN,W 38-30,5,5,Sun,2.40,6.4,6.4,4.4,0,0,0,0,0,1,6,0,4,18,0,0,,,,,CentLa00
Chris Chambers,WR,25.054,2003-10-05,NFL,MIA,@,NYG,W 23-10,4,5,Sun,1.90,4.9,4.9,3.4,0,0,0,0,0,0,0,0,3,19,0,0,,,,,ChamCh00
Doug Chapman,RB,26.044,2003-10-05,NFL,MIN,@,ATL,W 39-26,5,5,Sun,2.20,2.2,2.2,2.2,0,0,0,0,0,10,22,0,0,0,0,0,,,,,ChapDo00
Mike Cloud,RB,28.096,2003-10-05,NFL,NWE,,TEN,W 38-30,5,5,Sun,19.30,19.3,19.3,19.3,0,0,0,0,0,7,73,2,0,0,0,0,,,,,ClouMi00
Laveranues Coles,WR,25.280,2003-10-05,NFL,WAS,@,PHI,L 25-27,5,5,Sun,6.40,11.4,11.4,8.9,0,0,0,0,0,1,4,0,5,60,0,0,,,,,ColeLa00
Kerry Collins,QB,30.279,2003-10-05,NFL,NYG,,MIA,L 10-23,4,5,Sun,5.04,5.0,8.0,8.0,31,43,276,0,3,0,0,0,0,0,0,0,,,,,CollKe00
Ernie Conwell,TE,31.049,2003-10-05,NFL,NOR,@,CAR,L 13-19,5,5,Sun,4.40,8.4,8.4,6.4,0,0,0,0,0,0,0,0,4,44,0,0,,,,,ConwEr00
Tim Couch,QB,26.066,2003-10-05,NFL,CLE,@,PIT,W 33-13,5,5,Sun,21.42,21.4,22.4,22.4,20,25,208,2,1,4,11,1,0,0,0,0,,,,,CoucTi00
Zack Crockett,FB,30.307,2003-10-05,NFL,OAK,@,CHI,L 21-24,5,5,Sun,7.20,8.2,8.2,7.7,0,0,0,0,0,4,3,1,1,9,0,0,,,,,CrocZa00
Alge Crumpler,TE,25.286,2003-10-05,NFL,ATL,,MIN,L 26-39,5,5,Sun,3.10,7.1,7.1,5.1,0,0,0,0,0,0,0,0,4,31,0,0,,,,,CrumAl00
Billy Cundiff,K,23.189,2003-10-05,NFL,DAL,,ARI,W 24-7,4,5,Sun,8.00,8.0,,8.0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,cundibil01
Ronald Curry,WR,24.130,2003-10-05,NFL,OAK,@,CHI,L 21-24,5,5,Sun,1.00,3.0,3.0,2.0,0,0,0,0,0,0,0,0,2,10,0,0,,,,,CurrRo01
Andre' Davis,,24.115,2003-10-05,NFL,CLE,@,PIT,W 33-13,5,5,Sun,9.20,12.2,12.2,10.7,0,0,0,0,0,0,0,0,3,32,1,0,,,,,DaviAn01
Stephen Davis,RB,29.218,2003-10-05,NFL,CAR,,NOR,W 19-13,4,5,Sun,20.20,21.2,25.2,20.7,0,0,0,0,0,30,159,1,1,3,0,0,,,,,DaviSt00
Phil Dawson,K,28.255,2003-10-05,NFL,CLE,@,PIT,W 33-13,5,5,Sun,9.00,9.0,,9.0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,4,dawsophi01
Jake Delhomme,QB,28.268,2003-10-05,NFL,CAR,,NOR,W 19-13,4,5,Sun,4.76,4.8,4.8,4.8,15,23,124,0,0,2,-2,0,0,0,0,0,,,,,DelhJa00
Donald Driver,WR,28.245,2003-10-05,NFL,GNB,,SEA,W 35-13,5,5,Sun,13.70,20.7,20.7,17.2,0,0,0,0,0,1,5,0,7,72,1,0,,,,,DrivDo00
T.J. Duckett,RB,22.230,2003-10-05,NFL,ATL,,MIN,L 26-39,5,5,Sun,7.90,9.9,9.9,8.9,0,0,0,0,0,11,69,0,2,10,0,0,,,,,DuckT.00
Warrick Dunn,RB,28.273,2003-10-05,NFL,ATL,,MIN,L 26-39,5,5,Sun,13.80,19.8,20.8,16.8,0,0,0,0,0,3,15,1,6,83,0,0,,,,,DunnWa00
Tim Dwight,WR,28.084,2003-10-05,NFL,SDG,@,JAX,L 21-27,5,5,Sun,3.60,5.6,5.6,4.6,0,0,0,0,0,1,5,0,2,31,0,0,,,,,DwigTi00
Paul Edinger,K,25.261,2003-10-05,NFL,CHI,,OAK,W 24-21,4,5,Sun,12.00,12.0,,13.0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,edingpau01
Marc Edwards,FB,28.322,2003-10-05,NFL,JAX,,SDG,W 27-21,5,5,Sun,2.60,5.6,5.6,4.1,0,0,0,0,0,0,0,0,3,26,0,0,,,,,EdwaMa00
Troy Edwards,WR,26.181,2003-10-05,NFL,JAX,,SDG,W 27-21,5,5,Sun,9.90,12.9,12.9,11.4,0,0,0,0,0,0,0,0,3,39,1,0,,,,,EdwaTr00
Jason Elam,K,33.211,2003-10-05,NFL,DEN,@,KAN,L 23-24,5,5,Sun,11.00,11.0,,12.0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,2,elamxjas01
Aaron Elling,K,25.127,2003-10-05,NFL,MIN,@,ATL,W 39-26,5,5,Sun,9.00,9.0,,9.0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,ellinaar01
Bobby Engram,WR,30.271,2003-10-05,NFL,SEA,@,GNB,L 13-35,4,5,Sun,4.50,7.5,7.5,6.0,0,0,0,0,0,0,0,0,3,45,0,0,,,,,EngrBo00
Jimmy Farris,WR,25.175,2003-10-05,NFL,ATL,,MIN,L 26-39,5,5,Sun,6.80,7.8,7.8,7.3,0,0,0,0,0,0,0,0,1,8,1,0,,,,,FarrJi00
Christian Fauria,TE,32.013,2003-10-05,NFL,NWE,,TEN,W 38-30,5,5,Sun,3.30,5.3,5.3,4.3,0,0,0,0,0,0,0,0,2,33,0,0,,,,,FaurCh00
Brett Favre*,QB,33.360,2003-10-05,NFL,GNB,,SEA,W 35-13,5,5,Sun,15.50,15.5,15.5,15.5,19,25,185,2,0,3,1,0,0,0,0,0,,,,,FavrBr00
Jay Feely,K,27.135,2003-10-05,NFL,ATL,,MIN,L 26-39,5,5,Sun,8.00,8.0,,8.0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,feelyjay01
Jay Fiedler,QB,31.280,2003-10-05,NFL,MIA,@,NYG,W 23-10,4,5,Sun,5.88,5.9,6.9,5.9,14,26,167,0,0,4,12,0,0,0,0,0,,,,,FiedJa00
Jim Finn,FB,26.300,2003-10-05,NFL,NYG,,MIA,L 10-23,4,5,Sun,1.40,4.4,4.4,2.9,0,0,0,0,0,0,0,0,3,14,0,0,,,,,FinnJi00
Tony Fisher,RB,23.358,2003-10-05,NFL,GNB,,SEA,W 35-13,5,5,Sun,9.30,9.3,9.3,9.3,0,0,0,0,0,3,33,1,0,0,0,0,,,,,FishTo00
Casey Fitzsimmons,TE,22.360,2003-10-05,NFL,DET,@,SFO,L 17-24,5,5,Sun,2.20,4.2,4.2,3.2,0,0,0,0,0,0,0,0,2,22,0,0,,,,,FitzCa00
DeShaun Foster,RB,23.268,2003-10-05,NFL,CAR,,NOR,W 19-13,4,5,Sun,2.50,2.5,2.5,2.5,0,0,0,0,0,7,25,0,0,0,0,0,,,,,FostDe00
Bubba Franks,TE,25.272,2003-10-05,NFL,GNB,,SEA,W 35-13,5,5,Sun,4.00,7.0,7.0,5.5,0,0,0,0,0,0,0,0,3,40,0,0,,,,,FranBu00
Antonio Freeman,WR,31.131,2003-10-05,NFL,GNB,,SEA,W 35-13,5,5,Sun,1.40,2.4,2.4,1.9,0,0,0,0,0,0,0,0,1,14,0,0,,,,,FreeAn00
Gus Frerotte,QB,32.066,2003-10-05,NFL,MIN,@,ATL,W 39-26,5,5,Sun,17.86,17.9,18.9,18.9,14,24,239,2,1,3,3,0,0,0,0,0,,,,,FrerGu00
Chris Fuamatu-Ma'afala,RB,26.215,2003-10-05,NFL,JAX,,SDG,W 27-21,5,5,Sun,3.00,3.0,3.0,3.0,0,0,0,0,0,6,30,0,0,0,0,0,,,,,FuamCh00
Joey Galloway,WR,31.319,2003-10-05,NFL,DAL,,ARI,W 24-7,4,5,Sun,5.30,7.3,7.3,6.3,0,0,0,0,0,1,7,0,2,46,0,0,,,,,GallJo00
Rich Gannon,QB,37.289,2003-10-05,NFL,OAK,@,CHI,L 21-24,5,5,Sun,3.78,3.8,5.8,5.8,17,35,187,0,2,1,3,0,0,0,0,0,,,,,GannRi00
Jeff Garcia,QB,33.223,2003-10-05,NFL,SFO,,DET,W 24-17,5,5,Sun,23.18,23.2,24.2,24.2,15,27,192,2,1,11,35,1,0,0,0,0,,,,,GarcJe00
Rod Gardner,WR,25.344,2003-10-05,NFL,WAS,@,PHI,L 25-27,5,5,Sun,2.50,5.5,5.5,4.0,0,0,0,0,0,0,0,0,3,25,0,0,,,,,GardRo00
Charlie Garner,RB,31.234,2003-10-05,NFL,OAK,@,CHI,L 21-24,5,5,Sun,9.50,10.5,10.5,10.0,0,0,0,0,0,15,92,0,1,3,0,0,,,,,GarnCh00
Olandis Gary,RB,28.140,2003-10-05,NFL,DET,@,SFO,L 17-24,5,5,Sun,13.80,15.8,15.8,14.8,0,0,0,0,0,14,64,1,2,14,0,0,,,,,GaryOl00
Sam Gash,FB,34.212,2003-10-05,NFL,BUF,,CIN,W 22-16,5,5,Sun,3.20,6.2,6.2,4.7,0,0,0,0,0,0,0,0,3,32,0,0,,,,,GashSa00
Eddie George,RB,30.011,2003-10-05,NFL,TEN,@,NWE,L 30-38,5,5,Sun,4.80,6.8,6.8,5.8,0,0,0,0,0,15,35,0,2,13,0,0,,,,,GeorEd00
Bryan Gilmore,WR,25.076,2003-10-05,NFL,ARI,@,DAL,L 7-24,5,5,Sun,9.00,11.0,11.0,10.0,0,0,0,0,0,0,0,0,2,30,1,0,,,,,GilmBr00
Terry Glenn,WR,29.074,2003-10-05,NFL,DAL,,ARI,W 24-7,4,5,Sun,16.80,20.8,23.8,18.8,0,0,0,0,0,1,4,0,4,104,1,0,,,,,GlenTe00
Tony Gonzalez*,TE,27.220,2003-10-05,NFL,KAN,,DEN,W 24-23,5,5,Sun,10.70,13.7,13.7,12.2,0,0,0,0,0,0,0,0,3,47,1,0,,,,,GonzTo00
Shayne Graham,K,25.300,2003-10-05,NFL,CIN,@,BUF,L 16-22,5,5,Sun,10.00,10.0,,10.0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,1,grahasha01
Ahman Green,RB,26.231,2003-10-05,NFL,GNB,,SEA,W 35-13,5,5,Sun,24.50,25.5,28.5,25.0,0,0,0,0,0,27,118,2,1,7,0,0,,,,,GreeAh00
Trent Green,QB,33.088,2003-10-05,NFL,KAN,,DEN,W 24-23,5,5,Sun,12.16,12.2,13.2,13.2,15,28,129,2,1,5,10,0,0,0,0,0,,,,,GreeTr00
William Green,RB,23.292,2003-10-05,NFL,CLE,@,PIT,W 33-13,5,5,Sun,12.00,13.0,16.0,12.5,0,0,0,0,0,33,115,0,1,5,0,0,,,,,GreeWi01
Az-Zahir Hakim,WR,26.124,2003-10-05,NFL,DET,@,SFO,L 17-24,5,5,Sun,3.44,6.4,6.4,4.9,1,1,21,0,0,0,0,0,3,26,0,0,,,,,HakiAz00
Dante Hall,WR,25.034,2003-10-05,NFL,KAN,,DEN,W 24-23,5,5,Sun,7.70,10.7,10.7,9.2,0,0,0,0,0,0,0,0,3,17,0,0,,,,,HallDa00
John Hall,K,29.202,2003-10-05,NFL,WAS,@,PHI,L 25-27,5,5,Sun,15.00,15.0,,17.0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,hallxjoh01
Troy Hambrick,RB,26.333,2003-10-05,NFL,DAL,,ARI,W 24-7,4,5,Sun,6.70,7.7,7.7,7.2,0,0,0,0,0,23,59,0,1,8,0,0,,,,,HambTr00
Jason Hanson,K,33.110,2003-10-05,NFL,DET,@,SFO,L 17-24,5,5,Sun,5.00,5.0,,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,hansojas01
Joey Harrington,QB,24.349,2003-10-05,NFL,DET,@,SFO,L 17-24,5,5,Sun,8.00,8.0,10.0,10.0,19,35,200,1,2,0,0,0,0,0,0,0,,,,,HarrJo00
Matt Hasselbeck,QB,28.010,2003-10-05,NFL,SEA,@,GNB,L 13-35,4,5,Sun,7.70,7.7,8.7,8.7,23,39,225,0,1,1,7,0,0,0,0,0,,,,,HassMa00
Matthew Hatchette,WR,29.157,2003-10-05,NFL,JAX,,SDG,W 27-21,5,5,Sun,4.50,5.5,5.5,5.0,0,0,0,0,0,0,0,0,1,45,0,0,,,,,HatcMa00
Garrison Hearst,RB,32.274,2003-10-05,NFL,SFO,,DET,W 24-17,5,5,Sun,8.40,9.4,9.4,8.9,0,0,0,0,0,19,74,0,1,10,0,0,,,,,HearGa00
Steve Heiden,TE,27.014,2003-10-05,NFL,CLE,@,PIT,W 33-13,5,5,Sun,3.00,5.0,5.0,4.0,0,0,0,0,0,0,0,0,2,30,0,0,,,,,HeidSt00
William Henderson,FB,32.228,2003-10-05,NFL,GNB,,SEA,W 35-13,5,5,Sun,8.80,11.8,11.8,10.3,0,0,0,0,0,0,0,0,3,28,1,0,,,,,HendWi00
Travis Henry,HB,24.341,2003-10-05,NFL,BUF,,CIN,W 22-16,5,5,Sun,21.90,23.9,23.9,22.9,0,0,0,0,0,25,85,1,2,14,1,0,,,,,HenrTr00
Craig Hentrich,P/K,32.140,2003-10-05,NFL,TEN,@,NWE,L 30-38,5,5,Sun,3.00,3.0,,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,hentrcra01
Ike Hilliard,WR,27.183,2003-10-05,NFL,NYG,,MIA,L 10-23,4,5,Sun,5.30,13.3,14.3,9.3,0,0,0,0,0,0,0,0,8,73,0,0,,,,,HillIk00
Robert Holcombe,RB,27.298,2003-10-05,NFL,TEN,@,NWE,L 30-38,5,5,Sun,1.90,3.9,3.9,2.9,0,0,0,0,0,3,4,0,2,15,0,0,,,,,HolcRo00
Priest Holmes,RB,29.363,2003-10-05,NFL,KAN,,DEN,W 24-23,5,5,Sun,9.10,13.1,14.1,11.1,0,1,0,0,0,17,97,0,4,14,0,0,,,,,HolmPr00
Joe Horn,WR,31.262,2003-10-05,NFL,NOR,@,CAR,L 13-19,5,5,Sun,11.60,15.6,15.6,13.6,0,0,0,0,0,0,0,0,4,56,1,0,,,,,HornJo00
Darrell Jackson,WR,24.303,2003-10-05,NFL,SEA,@,GNB,L 13-35,4,5,Sun,5.80,9.8,9.8,7.8,0,0,0,0,0,0,0,0,4,58,0,0,,,,,JackDa00
Sebastian Janikowski,K,25.217,2003-10-05,NFL,OAK,@,CHI,L 21-24,5,5,Sun,15.00,15.0,,16.0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,,1,janikseb01
Chad Johnson,WR,25.269,2003-10-05,NFL,CIN,@,BUF,L 16-22,5,5,Sun,5.90,11.9,11.9,8.9,0,0,0,0,0,0,0,0,6,59,0,0,,,,,JohnCh01
Doug Johnson,QB,25.343,2003-10-05,NFL,ATL,,MIN,L 26-39,5,5,Sun,20.08,20.1,25.1,22.1,28,40,352,2,2,2,20,0,0,0,0,0,,,,,JohnDo00
Jeremi Johnson,FB,23.031,2003-10-05,NFL,CIN,@,BUF,L 16-22,5,5,Sun,1.10,4.1,4.1,2.6,0,0,0,0,0,0,0,0,3,11,0,0,,,,,JohnJe00
Kevin Johnson,WR,27.082,2003-10-05,NFL,CLE,@,PIT,W 33-13,5,5,Sun,8.00,11.0,11.0,9.5,0,0,0,0,0,0,0,0,3,20,1,0,,,,,JohnKe01
Rudi Johnson,HB,24.004,2003-10-05,NFL,CIN,@,BUF,L 16-22,5,5,Sun,13.90,14.9,14.9,14.4,0,0,0,0,0,20,69,1,1,10,0,0,,,,,JohnRu00
Teyo Johnson,TE,21.310,2003-10-05,NFL,OAK,@,CHI,L 21-24,5,5,Sun,2.00,3.0,3.0,2.5,0,0,0,0,0,0,0,0,1,20,0,0,,,,,JohnTe00
Doug Jolley,TE,24.276,2003-10-05,NFL,OAK,@,CHI,L 21-24,5,5,Sun,3.50,8.5,8.5,6.0,0,0,0,0,0,0,0,0,5,35,0,0,,,,,JollDo00
Freddie Jones,TE,29.019,2003-10-05,NFL,ARI,@,DAL,L 7-24,5,5,Sun,3.90,7.9,7.9,5.9,0,0,0,0,0,0,0,0,4,39,0,0,,,,,JoneFr00
Delvin Joyce,RB,25.014,2003-10-05,NFL,NYG,,MIA,L 10-23,4,5,Sun,1.10,2.1,2.1,1.6,0,0,0,0,0,3,6,0,1,5,0,0,,,,,JoycDe00
John Kasay,K,33.343,2003-10-05,NFL,CAR,,NOR,W 19-13,4,5,Sun,7.00,7.0,,8.0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,kasayjoh01
Eddie Kennison,WR,30.258,2003-10-05,NFL,KAN,,DEN,W 24-23,5,5,Sun,1.40,3.4,3.4,2.4,0,0,0,0,0,0,0,0,2,14,0,0,,,,,KennEd00
Erron Kinney,TE/F,26.069,2003-10-05,NFL,TEN,@,NWE,L 30-38,5,5,Sun,1.40,3.4,3.4,2.4,0,0,0,0,0,0,0,0,2,14,0,0,,,,,KinnEr00
Jon Kitna,QB,31.014,2003-10-05,NFL,CIN,@,BUF,L 16-22,5,5,Sun,6.90,6.9,7.9,7.9,26,44,225,0,1,1,-1,0,0,0,0,0,,,,,KitnJo00
Rob Konrad,FB,26.327,2003-10-05,NFL,MIA,@,NYG,W 23-10,4,5,Sun,4.70,6.7,6.7,5.7,0,0,0,0,0,3,15,0,2,32,0,0,,,,,KonrRo00
Brian Kozlowski,TE,33.001,2003-10-05,NFL,ATL,,MIN,L 26-39,5,5,Sun,1.00,2.0,2.0,1.5,0,0,0,0,0,0,0,0,1,10,0,0,,,,,KozlBr00
Byron Leftwich,QB,23.264,2003-10-05,NFL,JAX,,SDG,W 27-21,5,5,Sun,19.34,19.3,23.3,19.3,19,28,336,2,0,2,-1,0,0,0,0,0,,,,,LeftBy00
Ashley Lelie,WR,23.231,2003-10-05,NFL,DEN,@,KAN,L 23-24,5,5,Sun,3.60,6.6,6.6,5.1,0,0,0,0,0,0,0,0,3,36,0,0,,,,,LeliAs00
Rian Lindell,K,26.258,2003-10-05,NFL,BUF,,CIN,W 22-16,5,5,Sun,10.00,10.0,,10.0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,linderia01
Brandon Lloyd,WR,22.092,2003-10-05,NFL,SFO,,DET,W 24-17,5,5,Sun,2.60,3.6,3.6,3.1,0,0,0,0,0,0,0,0,1,26,0,0,,,,,LloyBr00
Kris Mangum,TE,30.051,2003-10-05,NFL,CAR,,NOR,W 19-13,4,5,Sun,1.60,2.6,2.6,2.1,0,0,0,0,0,0,0,0,1,16,0,0,,,,,MangKr00
Olindo Mare,K,30.121,2003-10-05,NFL,MIA,@,NYG,W 23-10,4,5,Sun,11.00,11.0,,13.0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,marexoli01
Seth Marler,PK,22.192,2003-10-05,NFL,JAX,,SDG,W 27-21,5,5,Sun,11.00,11.0,,11.0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,marleset01
Derrick Mason,WR,29.261,2003-10-05,NFL,TEN,@,NWE,L 30-38,5,5,Sun,10.60,18.6,18.6,14.6,0,0,0,0,0,1,7,0,8,99,0,0,,,,,MasoDe00
Deuce McAllister,RB,24.282,2003-10-05,NFL,NOR,@,CAR,L 13-19,5,5,Sun,18.30,22.3,25.3,20.3,0,0,0,0,0,23,124,0,4,59,0,0,,,,,McAlDe00
Darnerien McCants,WR,26.292,2003-10-05,NFL,WAS,@,PHI,L 25-27,5,5,Sun,13.90,17.9,17.9,15.9,0,0,0,0,0,0,0,0,4,79,1,0,,,,,McCaDa00
Justin McCareins,WR,24.308,2003-10-05,NFL,TEN,@,NWE,L 30-38,5,5,Sun,7.20,9.2,9.2,8.2,0,0,0,0,0,0,0,0,2,72,0,0,,,,,McCaJu00
Quentin McCord,WR,25.101,2003-10-05,NFL,ATL,,MIN,L 26-39,5,5,Sun,4.20,6.2,6.2,5.2,0,0,0,0,0,0,0,0,2,42,0,0,,,,,McCoQu00
James McKnight,WR,31.110,2003-10-05,NFL,MIA,@,NYG,W 23-10,4,5,Sun,14.50,16.5,16.5,15.5,0,0,0,0,0,1,68,1,2,17,0,0,,,,,McKnJa00
Randy McMichael,TE,24.099,2003-10-05,NFL,MIA,@,NYG,W 23-10,4,5,Sun,5.70,7.7,7.7,6.7,0,0,0,0,0,0,0,0,2,57,0,0,,,,,McMiRa01
Donovan McNabb,QB,26.314,2003-10-05,NFL,PHI,,WAS,W 27-25,4,5,Sun,8.08,8.1,10.1,10.1,16,30,157,1,2,7,18,0,0,0,0,0,,,,,McNaDo00
Steve McNair,QB,30.233,2003-10-05,NFL,TEN,@,NWE,L 30-38,5,5,Sun,28.20,28.2,32.2,29.2,23,45,360,0,1,6,18,2,0,0,0,0,,,,,McNaSt00
Shad Meier,TE,25.120,2003-10-05,NFL,TEN,@,NWE,L 30-38,5,5,Sun,1.40,2.4,2.4,1.9,0,0,0,0,0,0,0,0,1,14,0,0,,,,,MeieSh00
Itula Mili,TE,30.168,2003-10-05,NFL,SEA,@,GNB,L 13-35,4,5,Sun,3.10,7.1,7.1,5.1,0,0,0,0,0,0,0,0,4,31,0,0,,,,,MiliIt00
Freddie Mitchell,WR,24.311,2003-10-05,NFL,PHI,,WAS,W 27-25,4,5,Sun,3.90,4.9,4.9,4.4,0,0,0,0,0,0,0,0,1,39,0,0,,,,,MitcFr00
Quincy Morgan,WR,26.012,2003-10-05,NFL,CLE,@,PIT,W 33-13,5,5,Sun,5.20,9.2,9.2,7.2,0,0,0,0,0,1,1,0,4,51,0,0,,,,,MorgQu00
Maurice Morris,RB,23.308,2003-10-05,NFL,SEA,@,GNB,L 13-35,4,5,Sun,1.80,1.8,1.8,1.8,0,0,0,0,0,1,18,0,0,0,0,0,,,,,MorrMa00
Chad Morton,RB/K,26.184,2003-10-05,NFL,WAS,@,PHI,L 25-27,5,5,Sun,3.00,5.0,5.0,4.0,0,0,0,0,0,1,6,0,2,24,0,0,,,,,MortCh00
Johnnie Morton,WR,31.363,2003-10-05,NFL,KAN,,DEN,W 24-23,5,5,Sun,11.50,12.5,12.5,12.0,0,0,0,0,0,1,27,0,1,28,1,0,,,,,MortJo00
Randy Moss*,WR,26.234,2003-10-05,NFL,MIN,@,ATL,W 39-26,5,5,Sun,20.10,25.1,25.1,22.6,0,0,0,0,0,0,0,0,5,81,2,0,,,,,MossRa00
Eric Moulds,WR,30.080,2003-10-05,NFL,BUF,,CIN,W 22-16,5,5,Sun,9.90,18.9,18.9,14.4,0,0,0,0,0,0,0,0,9,99,0,0,,,,,MoulEr00
Muhsin Muhammad,WR,30.153,2003-10-05,NFL,CAR,,NOR,W 19-13,4,5,Sun,4.20,9.2,9.2,6.7,0,0,0,0,0,0,0,0,5,42,0,0,,,,,MuhaMu00
Dennis Northcutt,WR,25.287,2003-10-05,NFL,CLE,@,PIT,W 33-13,5,5,Sun,3.80,8.8,9.8,6.3,0,0,0,0,0,0,0,0,5,58,0,0,,,,,NortDe00
Terrell Owens*,WR,29.302,2003-10-05,NFL,SFO,,DET,W 24-17,5,5,Sun,13.90,18.9,18.9,16.4,0,0,0,0,0,0,0,0,5,79,1,0,,,,,OwenTe00
Eric Parker,WR,24.174,2003-10-05,NFL,SDG,@,JAX,L 21-27,5,5,Sun,10.40,12.4,12.4,11.4,0,0,0,0,0,0,0,0,2,44,1,0,,,,,ParkEr00
David Patten,WR,29.047,2003-10-05,NFL,NWE,,TEN,W 38-30,5,5,Sun,1.30,2.3,2.3,1.8,0,0,0,0,0,0,0,0,1,13,0,0,,,,,PattDa00
Todd Pinkston,WR,26.165,2003-10-05,NFL,PHI,,WAS,W 27-25,4,5,Sun,2.20,4.2,4.2,3.2,0,0,0,0,0,0,0,0,2,22,0,0,,,,,PinkTo00
Jake Plummer,QB,28.290,2003-10-05,NFL,DEN,@,KAN,L 23-24,5,5,Sun,15.00,15.0,15.0,15.0,20,38,220,1,0,3,22,0,0,0,0,0,,,,,PlumJa00
Owen Pochman,K,26.064,2003-10-05,NFL,SFO,,DET,W 24-17,5,5,Sun,6.00,6.0,,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,pochmowe01
Clinton Portis,RB,22.034,2003-10-05,NFL,DEN,@,KAN,L 23-24,5,5,Sun,28.00,33.0,36.0,30.5,0,0,0,0,0,23,141,1,5,79,0,0,,,,,PortCl00
Peerless Price,WR,26.343,2003-10-05,NFL,ATL,,MIN,L 26-39,5,5,Sun,22.80,34.8,37.8,28.8,0,0,0,0,0,0,0,0,12,168,1,0,,,,,PricPe00
Stanley Pritchett,FB,29.287,2003-10-05,NFL,CHI,,OAK,W 24-21,4,5,Sun,7.90,8.9,8.9,8.4,0,0,0,0,0,2,17,1,1,2,0,0,,,,,PritSt00
Ricky Proehl,WR,35.212,2003-10-05,NFL,CAR,,NOR,W 19-13,4,5,Sun,2.20,6.2,6.2,4.2,0,0,0,0,0,0,0,0,4,22,0,0,,,,,ProeRi00
Patrick Ramsey,QB,24.233,2003-10-05,NFL,WAS,@,PHI,L 25-27,5,5,Sun,17.64,17.6,19.6,19.6,25,50,271,1,2,3,8,1,0,0,0,0,,,,,RamsPa00
Antwaan Randle El,WR,24.049,2003-10-05,NFL,PIT,,CLE,L 13-33,5,5,Sun,2.80,5.8,5.8,4.3,0,0,0,0,0,1,3,0,3,25,0,0,,,,,RandAn00
Jeff Reed,K,24.179,2003-10-05,NFL,PIT,,CLE,L 13-33,5,5,Sun,7.00,7.0,,7.0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,reedxjef01
Josh Reed,WR,23.157,2003-10-05,NFL,BUF,,CIN,W 22-16,5,5,Sun,2.00,3.0,3.0,2.5,0,0,0,0,0,0,0,0,1,20,0,0,,,,,ReedJo01
Jerry Rice*,WR,40.357,2003-10-05,NFL,OAK,@,CHI,L 21-24,5,5,Sun,5.10,8.1,8.1,6.6,0,0,0,0,0,0,0,0,3,51,0,0,,,,,RiceJe00
Mikhael Ricks,TE,28.325,2003-10-05,NFL,DET,@,SFO,L 17-24,5,5,Sun,13.60,17.6,17.6,15.6,0,0,0,0,0,0,0,0,4,76,1,0,,,,,RickMi00
Jon Ritchie,FB,29.031,2003-10-05,NFL,PHI,,WAS,W 27-25,4,5,Sun,7.40,9.4,9.4,8.4,0,0,0,0,0,0,0,0,2,14,1,0,,,,,RitcJo00
