Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Kick Ret,Kick Ret Yds,Kick Ret YPA,Kick Ret TD,unique_id
Kyle Williams,WR,24.059,2012-09-16,NFL,SFO,,DET,W 27-19,2,2,Sun,1,0,0.00,0,WillKy01
David Wilson,RB,21.093,2012-09-16,NFL,NYG,,TAM,W 41-34,2,2,Sun,3,86,28.67,0,WilsDa01
Omar Bolden,CB,23.272,2012-09-17,NFL,DEN,@,ATL,L 21-27,2,2,Mon,2,47,23.50,0,BoldOm00
Lousaka Polite,FB,31.003,2012-09-17,NFL,ATL,,DEN,W 27-21,2,2,Mon,1,24,24.00,0,PoliLo00
Jacquizz Rodgers,RB,22.224,2012-09-17,NFL,ATL,,DEN,W 27-21,2,2,Mon,1,23,23.00,0,RodgJa00
Joe Adams,WR,22.303,2012-09-20,NFL,CAR,,NYG,L 7-36,3,3,Thu,5,105,21.00,0,AdamJo01
Armanti Edwards,WR,24.196,2012-09-20,NFL,CAR,,NYG,L 7-36,3,3,Thu,1,21,21.00,0,EdwaAr00
David Wilson,RB,21.097,2012-09-20,NFL,NYG,@,CAR,W 36-7,3,3,Thu,1,19,19.00,0,WilsDa01
Javier Arenas,CB,24.331,2012-09-23,NFL,KAN,@,NOR,W 27-24,3,3,Sun,3,58,19.33,0,ArenJa99
Brandon Banks,WR,24.277,2012-09-23,NFL,WAS,,CIN,L 31-38,3,3,Sun,3,100,33.33,0,BankBr00
Arrelious Benn,WR,24.015,2012-09-23,NFL,TAM,@,DAL,L 10-16,3,3,Sun,1,15,15.00,0,BennAr00
Omar Bolden,CB,23.278,2012-09-23,NFL,DEN,,HOU,L 25-31,3,3,Sun,3,66,22.00,0,BoldOm00
Brandon Boykin,DB,22.072,2012-09-23,NFL,PHI,@,ARI,L 6-27,3,3,Sun,3,66,22.00,0,BoykBr00
James Casey,FB,28.001,2012-09-23,NFL,HOU,@,DEN,W 31-25,3,3,Sun,1,0,0.00,0,CaseJa00
Jed Collins,FB,26.204,2012-09-23,NFL,NOR,,KAN,L 24-27,3,3,Sun,1,0,0.00,0,CollJe01
Josh Cribbs,WR,29.106,2012-09-23,NFL,CLE,,BUF,L 14-24,3,3,Sun,3,85,28.33,0,CribJo01
Shaun Draughn,RB,24.291,2012-09-23,NFL,KAN,@,NOR,W 27-24,3,3,Sun,2,37,18.50,0,DrauSh00
Richard Goodman,WR-K,25.153,2012-09-23,NFL,SDG,,ATL,L 3-27,3,3,Sun,1,31,31.00,0,GoodRi00
Mike Goodson,RB,25.123,2012-09-23,NFL,OAK,,PIT,W 34-31,3,3,Sun,1,51,51.00,0,GoodMi00
Percy Harvin,WR,24.118,2012-09-23,NFL,MIN,,SFO,W 24-13,3,3,Sun,3,74,24.67,0,HarvPe00
Devin Hester,WR,29.324,2012-09-23,NFL,CHI,,STL,W 23-6,3,3,Sun,3,85,28.33,0,HestDe99
T.Y. Hilton,WR,22.314,2012-09-23,NFL,IND,,JAX,L 17-22,3,3,Sun,1,26,26.00,0,HiltT.00
Kendall Hunter,RB,24.007,2012-09-23,NFL,SFO,@,MIN,L 13-24,3,3,Sun,2,49,24.50,0,HuntKe00
Adam Jones,LCB,28.359,2012-09-23,NFL,CIN,@,WAS,W 38-31,3,3,Sun,1,18,18.00,0,JonePa20
Felix Jones,RB,25.138,2012-09-23,NFL,DAL,,TAM,W 16-10,3,3,Sun,1,18,18.00,0,JoneFe00
Jim Leonhard,FS,29.332,2012-09-23,NFL,DEN,,HOU,L 25-31,3,3,Sun,1,18,18.00,0,LeonJi23
Stefan Logan,RB,31.113,2012-09-23,NFL,DET,@,TEN,L 41-44,3,3,Sun,2,42,21.00,0,LogaSt00
Devin McCourty,LCB,25.041,2012-09-23,NFL,NWE,@,BAL,L 30-31,3,3,Sun,1,24,24.00,0,McCoDe99
Leodis McKelvin,CB,27.022,2012-09-23,NFL,BUF,@,CLE,W 24-14,3,3,Sun,1,34,34.00,0,McKeLe99
Joe McKnight,RB,24.160,2012-09-23,NFL,NYJ,@,MIA,W 23-20,3,3,Sun,3,62,20.67,0,McKnJo00
Isaiah Pead,RB,22.284,2012-09-23,NFL,STL,@,CHI,L 6-23,3,3,Sun,1,24,24.00,0,PeadIs00
Dennis Pitta,TE,27.086,2012-09-23,NFL,BAL,,NWE,W 31-30,3,3,Sun,1,0,0.00,0,PittDe00
Chris Rainey,RB,24.205,2012-09-23,NFL,PIT,@,OAK,L 31-34,3,3,Sun,2,44,22.00,0,RainCh00
Marcel Reece,FB,27.092,2012-09-23,NFL,OAK,,PIT,W 34-31,3,3,Sun,1,36,36.00,0,ReecMa00
Darius Reynaud,RB,27.269,2012-09-23,NFL,TEN,,DET,W 44-41,3,3,Sun,4,174,43.50,1,ReynDa00
Darren Sproles,RB,29.095,2012-09-23,NFL,NOR,,KAN,L 24-27,3,3,Sun,4,107,26.75,0,SproDa00
LaRod Stephens-Howling,RB,25.150,2012-09-23,NFL,ARI,,PHI,W 27-6,3,3,Sun,1,12,12.00,0,StepLa00
Brandon Tate,WR,24.354,2012-09-23,NFL,CIN,@,WAS,W 38-31,3,3,Sun,2,45,22.50,0,TateBr00
Marcus Thigpen,RB,26.131,2012-09-23,NFL,MIA,,NYJ,L 20-23,3,3,Sun,4,92,23.00,0,ThigMa00
Mike Thomas,WR,25.111,2012-09-23,NFL,JAX,@,IND,W 22-17,3,3,Sun,1,20,20.00,0,ThomMi01
Deonte Thompson,WR,23.222,2012-09-23,NFL,BAL,,NWE,W 31-30,3,3,Sun,3,81,27.00,0,ThomDe04
Cassius Vaughn,CB,24.325,2012-09-23,NFL,IND,,JAX,L 17-22,3,3,Sun,4,113,28.25,0,VaugCa00
Kyle Williams,WR,24.066,2012-09-23,NFL,SFO,@,MIN,L 13-24,3,3,Sun,2,144,72.00,0,WillKy01
Randall Cobb,WR,22.033,2012-09-24,NFL,GNB,@,SEA,L 12-14,3,3,Mon,1,23,23.00,0,CobbRa00
Leon Washington,RB,30.026,2012-09-24,NFL,SEA,,GNB,W 14-12,3,3,Mon,2,42,21.00,0,WashLe00
Travis Benjamin,WR,22.273,2012-09-27,NFL,CLE,@,BAL,L 16-23,4,4,Thu,2,47,23.50,0,BenjTr00
Deonte Thompson,WR,23.226,2012-09-27,NFL,BAL,,CLE,W 23-16,4,4,Thu,3,68,22.67,0,ThomDe04
Danny Amendola,WR,26.333,2012-09-30,NFL,STL,,SEA,W 19-13,4,4,Sun,1,12,12.00,0,AmenDa00
Christian Ballard,DT,23.271,2012-09-30,NFL,MIN,@,DET,W 20-13,4,4,Sun,1,4,4.00,0,BallCh00
Omar Bolden,CB,23.285,2012-09-30,NFL,DEN,,OAK,W 37-6,4,4,Sun,1,16,16.00,0,BoldOm00
Brandon Boykin,CB,22.079,2012-09-30,NFL,PHI,,NYG,W 19-17,4,4,Sun,3,50,16.67,0,BoykBr00
Randall Cobb,WR,22.039,2012-09-30,NFL,GNB,,NOR,W 28-27,4,4,Sun,3,88,29.33,0,CobbRa00
Shaun Draughn,RB,24.298,2012-09-30,NFL,KAN,,SDG,L 20-37,4,4,Sun,3,76,25.33,0,DrauSh00
Richard Goodman,WR-K,25.160,2012-09-30,NFL,SDG,@,KAN,W 37-20,4,4,Sun,2,53,26.50,0,GoodRi00
Cyrus Gray,RB,22.317,2012-09-30,NFL,KAN,,SDG,L 20-37,4,4,Sun,1,33,33.00,0,GrayCy00
Percy Harvin,WR,24.125,2012-09-30,NFL,MIN,@,DET,W 20-13,4,4,Sun,1,105,105.00,1,HarvPe00
Trindon Holliday,WR,26.156,2012-09-30,NFL,HOU,,TEN,W 38-14,4,4,Sun,2,56,28.00,0,HollTr00
Vincent Jackson,WR,29.260,2012-09-30,NFL,TAM,,WAS,L 22-24,4,4,Sun,1,2,2.00,0,JackVi00
Rashad Jennings,RB,27.188,2012-09-30,NFL,JAX,,CIN,L 10-27,4,4,Sun,1,27,27.00,0,JennRa00
Devin McCourty,LCB,25.048,2012-09-30,NFL,NWE,@,BUF,W 52-28,4,4,Sun,1,20,20.00,0,McCoDe99
Leodis McKelvin,CB,27.029,2012-09-30,NFL,BUF,,NWE,L 28-52,4,4,Sun,1,26,26.00,0,McKeLe99
Joe McKnight,RB,24.167,2012-09-30,NFL,NYJ,,SFO,L 0-34,4,4,Sun,2,73,36.50,0,McKnJo00
Jalen Parmele,RB,26.275,2012-09-30,NFL,JAX,,CIN,L 10-27,4,4,Sun,2,43,21.50,0,ParmJa00
Niles Paul,TE,23.052,2012-09-30,NFL,WAS,@,TAM,W 24-22,4,4,Sun,2,42,21.00,0,PaulNi00
Kealoha Pilares,WR,24.223,2012-09-30,NFL,CAR,@,ATL,L 28-30,4,4,Sun,2,55,27.50,0,PilaKe00
William Powell,RB,24.205,2012-09-30,NFL,ARI,,MIA,W 24-21,4,4,Sun,3,90,30.00,0,PoweWi00
Darius Reynaud,RB,27.276,2012-09-30,NFL,TEN,@,HOU,L 14-38,4,4,Sun,4,89,22.25,0,ReynDa00
Jacquizz Rodgers,RB,22.237,2012-09-30,NFL,ATL,,CAR,W 30-28,4,4,Sun,1,27,27.00,0,RodgJa00
Darren Sproles,RB,29.102,2012-09-30,NFL,NOR,@,GNB,L 27-28,4,4,Sun,3,91,30.33,0,SproDa00
Craig Stevens,TE,28.029,2012-09-30,NFL,TEN,@,HOU,L 14-38,4,4,Sun,1,18,18.00,0,StevCr00
Marcus Thigpen,RB,26.138,2012-09-30,NFL,MIA,@,ARI,L 21-24,4,4,Sun,1,23,23.00,0,ThigMa00
Leon Washington,RB,30.032,2012-09-30,NFL,SEA,@,STL,L 13-19,4,4,Sun,1,69,69.00,0,WashLe00
Kyle Williams,WR,24.073,2012-09-30,NFL,SFO,@,NYJ,W 34-0,4,4,Sun,1,25,25.00,0,WillKy01
David Wilson,RB,21.107,2012-09-30,NFL,NYG,@,PHI,L 17-19,4,4,Sun,6,217,36.17,0,WilsDa01
Devin Hester,WR,29.332,2012-10-01,NFL,CHI,@,DAL,W 34-18,4,4,Mon,2,50,25.00,0,HestDe99
Felix Jones,RB,25.146,2012-10-01,NFL,DAL,,CHI,L 18-34,4,4,Mon,2,48,24.00,0,JoneFe00
Corey Wootton,DE,25.101,2012-10-01,NFL,CHI,@,DAL,W 34-18,4,4,Mon,1,0,0.00,0,WootCo99
Chris Givens,WR,22.303,2012-10-04,NFL,STL,,ARI,W 17-3,5,5,Thu,1,36,36.00,0,GiveCh00
Doug Baldwin,WR,24.016,2012-10-07,NFL,SEA,@,CAR,W 16-12,5,5,Sun,1,3,3.00,0,BaldDo00
Brandon Banks,WR,24.291,2012-10-07,NFL,WAS,,ATL,L 17-24,5,5,Sun,4,113,28.25,0,BankBr00
Omar Bolden,CB,23.292,2012-10-07,NFL,DEN,@,NWE,L 21-31,5,5,Sun,3,61,20.33,0,BoldOm00
Brandon Boykin,CB,22.086,2012-10-07,NFL,PHI,@,PIT,L 14-16,5,5,Sun,3,65,21.67,0,BoykBr00
Andre Brown,RB,25.297,2012-10-07,NFL,NYG,,CLE,W 41-27,5,5,Sun,1,13,13.00,0,BrowAn03
Randall Cobb,WR,22.046,2012-10-07,NFL,GNB,@,IND,L 27-30,5,5,Sun,3,95,31.67,0,CobbRa00
Josh Cribbs,WR,29.120,2012-10-07,NFL,CLE,@,NYG,L 27-41,5,5,Sun,6,221,36.83,0,CribJo01
Shaun Draughn,RB,24.305,2012-10-07,NFL,KAN,,BAL,L 6-9,5,5,Sun,3,82,27.33,0,DrauSh00
Richard Goodman,WR-K,25.167,2012-10-07,NFL,SDG,@,NOR,L 24-31,5,5,Sun,5,127,25.40,0,GoodRi00
Chris Gronkowski,FB,25.286,2012-10-07,NFL,DEN,@,NWE,L 21-31,5,5,Sun,1,0,0.00,0,GronCh00
Rob Gronkowski,TE,23.146,2012-10-07,NFL,NWE,,DEN,W 31-21,5,5,Sun,1,0,0.00,0,GronRo00
Devin Hester,WR,29.338,2012-10-07,NFL,CHI,@,JAX,W 41-3,5,5,Sun,1,28,28.00,0,HestDe99
Rashad Jennings,RB,27.195,2012-10-07,NFL,JAX,,CHI,L 3-41,5,5,Sun,3,65,21.67,0,JennRa00
Adam Jones,CB,29.007,2012-10-07,NFL,CIN,,MIA,L 13-17,5,5,Sun,1,15,15.00,0,JonePa20
Devin McCourty,LCB,25.055,2012-10-07,NFL,NWE,,DEN,W 31-21,5,5,Sun,1,23,23.00,0,McCoDe99
Leodis McKelvin,CB,27.036,2012-10-07,NFL,BUF,@,SFO,L 3-45,5,5,Sun,1,59,59.00,0,McKeLe99
Captain Munnerlyn,LCB,24.180,2012-10-07,NFL,CAR,,SEA,L 12-16,5,5,Sun,1,17,17.00,0,MunnCa99
Kealoha Pilares,WR,24.230,2012-10-07,NFL,CAR,,SEA,L 12-16,5,5,Sun,3,64,21.33,0,PilaKe00
Chris Rainey,RB,24.219,2012-10-07,NFL,PIT,,PHI,W 16-14,4,5,Sun,2,57,28.50,0,RainCh00
Darius Reynaud,RB,27.283,2012-10-07,NFL,TEN,@,MIN,L 7-30,5,5,Sun,2,61,30.50,0,ReynDa00
Jacquizz Rodgers,RB,22.244,2012-10-07,NFL,ATL,@,WAS,W 24-17,5,5,Sun,2,36,18.00,0,RodgJa00
Brad Smith,QB-W,28.300,2012-10-07,NFL,BUF,@,SFO,L 3-45,5,5,Sun,1,28,28.00,0,SmitBr01
Darren Sproles,RB,29.109,2012-10-07,NFL,NOR,,SDG,W 31-24,5,5,Sun,2,49,24.50,0,SproDa00
Brandon Tate,WR,25.002,2012-10-07,NFL,CIN,,MIA,L 13-17,5,5,Sun,1,34,34.00,0,TateBr00
Marcus Thigpen,RB,26.145,2012-10-07,NFL,MIA,@,CIN,W 17-13,5,5,Sun,1,30,30.00,0,ThigMa00
Deonte Thompson,WR,23.236,2012-10-07,NFL,BAL,@,KAN,W 9-6,5,5,Sun,2,52,26.00,0,ThomDe04
Leon Washington,RB,30.039,2012-10-07,NFL,SEA,@,CAR,W 16-12,5,5,Sun,2,45,22.50,0,WashLe00
Kyle Williams,WR,24.080,2012-10-07,NFL,SFO,,BUF,W 45-3,5,5,Sun,2,45,22.50,0,WillKy01
David Wilson,RB,21.114,2012-10-07,NFL,NYG,,CLE,W 41-27,5,5,Sun,4,54,13.50,0,WilsDa01
Trindon Holliday,WR,26.164,2012-10-08,NFL,HOU,@,NYJ,W 23-17,5,5,Mon,3,33,11.00,0,HollTr00
Joe McKnight,RB,24.175,2012-10-08,NFL,NYJ,,HOU,L 17-23,5,5,Mon,4,141,35.25,1,McKnJo00
Eric Smith,S,29.205,2012-10-08,NFL,NYJ,,HOU,L 17-23,5,5,Mon,1,19,19.00,0,SmitEr22
Chris Rainey,RB,24.223,2012-10-11,NFL,PIT,@,TEN,L 23-26,5,6,Thu,3,97,32.33,0,RainCh00
Darius Reynaud,RB,27.287,2012-10-11,NFL,TEN,,PIT,W 26-23,6,6,Thu,5,131,26.20,0,ReynDa00
Arrelious Benn,WR,24.036,2012-10-14,NFL,TAM,,KAN,W 38-10,5,6,Sun,2,36,18.00,0,BennAr00
Brandon Boykin,CB,22.093,2012-10-14,NFL,PHI,,DET,L 23-26,6,6,Sun,5,122,24.40,0,BoykBr00
LaVon Brazill,WR,23.213,2012-10-14,NFL,IND,@,NYJ,L 9-35,5,6,Sun,2,35,17.50,0,BrazLa00
Randall Cobb,WR,22.053,2012-10-14,NFL,GNB,@,HOU,W 42-24,6,6,Sun,3,86,28.67,0,CobbRa00
Josh Cribbs,WR,29.127,2012-10-14,NFL,CLE,,CIN,W 34-24,6,6,Sun,2,63,31.50,0,CribJo01
Antonio Cromartie,CB,28.182,2012-10-14,NFL,NYJ,,IND,W 35-9,6,6,Sun,1,20,20.00,0,CromAn20
Chris Givens,WR,22.313,2012-10-14,NFL,STL,@,MIA,L 14-17,6,6,Sun,1,20,20.00,0,GiveCh00
Mike Goodson,RB,25.144,2012-10-14,NFL,OAK,@,ATL,L 20-23,5,6,Sun,2,25,12.50,0,GoodMi00
Percy Harvin,WR,24.139,2012-10-14,NFL,MIN,@,WAS,L 26-38,6,6,Sun,3,100,33.33,0,HarvPe00
Jacoby Jones,WR,28.095,2012-10-14,NFL,BAL,,DAL,W 31-29,6,6,Sun,3,159,53.00,1,JoneJa03
Stefan Logan,RB,31.134,2012-10-14,NFL,DET,@,PHI,W 26-23,5,6,Sun,2,26,13.00,0,LogaSt00
Keshawn Martin,WR,22.213,2012-10-14,NFL,HOU,,GNB,L 24-42,6,6,Sun,3,65,21.67,0,MartKe01
Leodis McKelvin,CB,27.043,2012-10-14,NFL,BUF,@,ARI,W 19-16,6,6,Sun,2,55,27.50,0,McKeLe99
