Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Targets,Rec,Rec Yards,Rec Avg,Rec TD,Catch Pct,YPTgt,unique_id
Marion Barber,RB,23.092,2006-09-10,NFL,DAL,@,JAX,L 17-24,1,1,Sun,4,2,13,6.50,0,50.0%,3.25,BarbMa01
Tiki Barber,RB,31.156,2006-09-10,NFL,NYG,,IND,L 21-26,1,1,Sun,6,5,61,12.20,0,83.3%,10.17,BarbTi00
Arnaz Battle,WR,26.200,2006-09-10,NFL,SFO,@,ARI,L 27-34,1,1,Sun,4,2,17,8.50,0,50.0%,4.25,BattAr00
Anthony Becht,TE,29.033,2006-09-10,NFL,TAM,,BAL,L 0-27,1,1,Sun,6,4,27,6.75,0,66.7%,4.50,BechAn00
Mike Bell,RB,23.140,2006-09-10,NFL,DEN,@,STL,L 10-18,1,1,Sun,4,4,30,7.50,0,100.0%,7.50,BellMi00
Drew Bennett,WR,28.015,2006-09-10,NFL,TEN,,NYJ,L 16-23,1,1,Sun,17,8,106,13.25,0,47.1%,6.24,BennDr00
Adam Bergen,TE,23.007,2006-09-10,NFL,ARI,,SFO,W 34-27,1,1,Sun,2,2,18,9.00,1,100.0%,9.00,BergAd00
Bernard Berrian,WR,25.257,2006-09-10,NFL,CHI,@,GNB,W 26-0,1,1,Sun,3,1,49,49.00,1,33.3%,16.33,BerrBe00
Derrick Blaylock,RB,27.018,2006-09-10,NFL,NYJ,@,TEN,W 23-16,1,1,Sun,3,2,10,5.00,0,66.7%,3.33,BlayDe00
Anquan Boldin,WR,25.342,2006-09-10,NFL,ARI,,SFO,W 34-27,1,1,Sun,9,4,62,15.50,1,44.4%,6.89,BoldAn00
Corey Bradford,WR,30.276,2006-09-10,NFL,DET,,SEA,L 6-9,1,1,Sun,5,3,36,12.00,0,60.0%,7.20,BradCo00
Chris Brown,RB,25.146,2006-09-10,NFL,TEN,,NYJ,L 16-23,1,1,Sun,4,1,4,4.00,0,25.0%,1.00,BrowCh03
Reggie Brown,WR,25.240,2006-09-10,NFL,PHI,@,HOU,W 24-10,1,1,Sun,6,2,20,10.00,1,33.3%,3.33,BrowRe01
Troy Brown,WR,35.070,2006-09-10,NFL,NWE,,BUF,W 19-17,1,1,Sun,3,2,18,9.00,1,66.7%,6.00,BrowTr00
Isaac Bruce,WR,33.304,2006-09-10,NFL,STL,,DEN,W 18-10,1,1,Sun,10,5,64,12.80,0,50.0%,6.40,BrucIs00
Antonio Bryant,WR,25.185,2006-09-10,NFL,SFO,@,ARI,L 27-34,1,1,Sun,7,4,114,28.50,0,57.1%,16.29,BryaAn00
Shawn Bryson,RB,29.294,2006-09-10,NFL,DET,,SEA,L 6-9,1,1,Sun,2,1,4,4.00,0,50.0%,2.00,BrysSh00
Correll Buckhalter,RB,27.339,2006-09-10,NFL,PHI,@,HOU,W 24-10,1,1,Sun,1,1,-1,-1.00,0,100.0%,-1.00,BuckCo00
Nate Burleson,TE,25.022,2006-09-10,NFL,SEA,@,DET,W 9-6,1,1,Sun,2,1,36,36.00,0,50.0%,18.00,BurlNa00
Plaxico Burress,WR,29.029,2006-09-10,NFL,NYG,,IND,L 21-26,1,1,Sun,8,4,80,20.00,1,50.0%,10.00,BurrPl00
Reggie Bush,RB,21.192,2006-09-10,NFL,NOR,@,CLE,W 19-14,1,1,Sun,9,7,52,7.43,0,77.8%,5.78,BushRe00
Reche Caldwell,WR,27.166,2006-09-10,NFL,NWE,,BUF,W 19-17,1,1,Sun,4,2,33,16.50,0,50.0%,8.25,CaldRe00
Dan Campbell,TE,30.150,2006-09-10,NFL,DET,,SEA,L 6-9,1,1,Sun,1,1,30,30.00,0,100.0%,30.00,CampDa00
Drew Carter,WR,25.005,2006-09-10,NFL,CAR,,ATL,L 6-20,1,1,Sun,10,5,62,12.40,0,50.0%,6.20,CartDr00
Dallas Clark,TE,27.090,2006-09-10,NFL,IND,@,NYG,W 26-21,1,1,Sun,5,3,39,13.00,1,60.0%,7.80,ClarDa00
Desmond Clark,TE,29.143,2006-09-10,NFL,CHI,@,GNB,W 26-0,1,1,Sun,8,5,77,15.40,0,62.5%,9.63,ClarDe00
Mark Clayton,WR,24.070,2006-09-10,NFL,BAL,@,TAM,W 27-0,1,1,Sun,4,2,18,9.00,0,50.0%,4.50,ClayMa01
Michael Clayton,WR,23.332,2006-09-10,NFL,TAM,,BAL,L 0-27,1,1,Sun,7,3,34,11.33,0,42.9%,4.86,ClayMi00
Keary Colbert,WR,24.112,2006-09-10,NFL,CAR,,ATL,L 6-20,1,1,Sun,5,3,32,10.67,0,60.0%,6.40,ColbKe00
Laveranues Coles,WR,28.255,2006-09-10,NFL,NYJ,@,TEN,W 23-16,1,1,Sun,10,8,153,19.13,0,80.0%,15.30,ColeLa00
Marques Colston,WR,23.097,2006-09-10,NFL,NOR,@,CLE,W 19-14,1,1,Sun,8,4,49,12.25,1,50.0%,6.13,ColsMa00
Jameel Cook,FB,27.214,2006-09-10,NFL,HOU,,PHI,L 10-24,1,1,Sun,1,1,0,0.00,0,100.0%,0.00,CookJa00
Jerricho Cotchery,WR,24.086,2006-09-10,NFL,NYJ,@,TEN,W 23-16,1,1,Sun,10,6,65,10.83,1,60.0%,6.50,CotcJe00
Alge Crumpler,TE,28.261,2006-09-10,NFL,ATL,@,CAR,W 20-6,1,1,Sun,6,3,27,9.00,1,50.0%,4.50,CrumAl00
Rashied Davis,WR,27.048,2006-09-10,NFL,CHI,@,GNB,W 26-0,1,1,Sun,2,1,8,8.00,0,50.0%,4.00,DaviRa00
Vernon Davis,TE,22.222,2006-09-10,NFL,SFO,@,ARI,L 27-34,1,1,Sun,8,5,37,7.40,1,62.5%,4.63,DaviVe00
Corey Dillon,RB,31.321,2006-09-10,NFL,NWE,,BUF,W 19-17,1,1,Sun,2,2,22,11.00,0,100.0%,11.00,DillCo00
Donald Driver,WR,31.220,2006-09-10,NFL,GNB,,CHI,L 0-26,1,1,Sun,11,7,96,13.71,0,63.6%,8.73,DrivDo00
Eddie Drummond,WR,26.151,2006-09-10,NFL,DET,,SEA,L 6-9,1,1,Sun,3,1,2,2.00,0,33.3%,0.67,DrumEd00
Warrick Dunn,RB,31.248,2006-09-10,NFL,ATL,@,CAR,W 20-6,1,1,Sun,1,1,10,10.00,0,100.0%,10.00,DunnWa00
Braylon Edwards,WR,23.201,2006-09-10,NFL,CLE,,NOR,L 14-19,1,1,Sun,6,2,23,11.50,0,33.3%,3.83,EdwaBr00
Bobby Engram,WR,33.246,2006-09-10,NFL,SEA,@,DET,W 9-6,1,1,Sun,7,5,52,10.40,0,71.4%,7.43,EngrBo00
Lee Evans,WR,25.183,2006-09-10,NFL,BUF,@,NWE,L 17-19,1,1,Sun,5,2,25,12.50,0,40.0%,5.00,EvanLe00
Kevin Faulk,RB,30.097,2006-09-10,NFL,NWE,,BUF,W 19-17,1,1,Sun,2,1,17,17.00,1,50.0%,8.50,FaulKe00
Robert Ferguson,WR,26.267,2006-09-10,NFL,GNB,,CHI,L 0-26,1,1,Sun,4,2,17,8.50,0,50.0%,4.25,FergRo00
Tony Fisher,RB,26.333,2006-09-10,NFL,STL,,DEN,W 18-10,1,1,Sun,2,2,54,27.00,0,100.0%,27.00,FishTo00
Larry Fitzgerald,WR,23.010,2006-09-10,NFL,ARI,,SFO,W 34-27,1,1,Sun,14,9,133,14.78,0,64.3%,9.50,FitzLa00
DeShaun Foster,RB,26.243,2006-09-10,NFL,CAR,,ATL,L 6-20,1,1,Sun,5,4,20,5.00,0,80.0%,4.00,FostDe00
Mike Furrey,WR,29.121,2006-09-10,NFL,DET,,SEA,L 6-9,1,1,Sun,6,5,55,11.00,0,83.3%,9.17,FurrMi00
Samkon Gado,RB,23.301,2006-09-10,NFL,GNB,,CHI,L 0-26,1,1,Sun,1,1,5,5.00,0,100.0%,5.00,GadoSa00
Bryan Gilmore,WR,28.051,2006-09-10,NFL,SFO,@,ARI,L 27-34,1,1,Sun,4,2,19,9.50,0,50.0%,4.75,GilmBr00
David Givens,WR,26.025,2006-09-10,NFL,TEN,,NYJ,L 16-23,1,1,Sun,4,3,27,9.00,0,75.0%,6.75,GiveDa00
Terry Glenn,WR,32.049,2006-09-10,NFL,DAL,@,JAX,L 17-24,1,1,Sun,7,4,81,20.25,0,57.1%,11.57,GlenTe00
Tony Gonzalez*,TE,30.195,2006-09-10,NFL,KAN,,CIN,L 10-23,1,1,Sun,12,10,81,8.10,1,83.3%,6.75,GonzTo00
Frank Gore,RB,23.119,2006-09-10,NFL,SFO,@,ARI,L 27-34,1,1,Sun,9,6,83,13.83,0,66.7%,9.22,GoreFr00
Daniel Graham,TE,27.298,2006-09-10,NFL,NWE,,BUF,W 19-17,1,1,Sun,3,1,23,23.00,0,33.3%,7.67,GrahDa00
Ahman Green,RB,29.206,2006-09-10,NFL,GNB,,CHI,L 0-26,1,1,Sun,4,3,22,7.33,0,75.0%,5.50,GreeAh00
Justin Green,FB,24.133,2006-09-10,NFL,BAL,@,TAM,W 27-0,1,1,Sun,1,1,2,2.00,0,100.0%,2.00,GreeJu00
Justin Griffith,FB,26.051,2006-09-10,NFL,ATL,@,CAR,W 20-6,1,1,Sun,1,1,16,16.00,0,100.0%,16.00,GrifJu00
Rex Grossman,QB,26.018,2006-09-10,NFL,CHI,@,GNB,W 26-0,1,1,Sun,1,1,-4,-4.00,0,100.0%,-4.00,GrosRe00
D.J. Hackett,WR,25.069,2006-09-10,NFL,SEA,@,DET,W 9-6,1,1,Sun,1,1,14,14.00,0,100.0%,14.00,HackD.00
Dante Hall,WR,28.009,2006-09-10,NFL,KAN,,CIN,L 10-23,1,1,Sun,7,5,31,6.20,0,71.4%,4.43,HallDa00
Marvin Harrison*,WR,34.016,2006-09-10,NFL,IND,@,NYG,W 26-21,1,1,Sun,15,9,113,12.56,0,60.0%,7.53,HarrMa00
Todd Heap,TE,26.178,2006-09-10,NFL,BAL,@,TAM,W 27-0,1,1,Sun,9,5,46,9.20,0,55.6%,5.11,HeapTo00
Steve Heiden,TE,29.354,2006-09-10,NFL,CLE,,NOR,L 14-19,1,1,Sun,2,1,7,7.00,0,50.0%,3.50,HeidSt00
Devery Henderson,WR,24.168,2006-09-10,NFL,NOR,@,CLE,W 19-14,1,1,Sun,4,3,44,14.67,0,75.0%,11.00,HendDe00
Chris Henry,WR,23.116,2006-09-10,NFL,CIN,@,KAN,W 23-10,1,1,Sun,3,1,-5,-5.00,0,33.3%,-1.67,HenrCh00
Travis Henry,RB,27.316,2006-09-10,NFL,TEN,,NYJ,L 16-23,1,1,Sun,1,1,2,2.00,0,100.0%,2.00,HenrTr00
Noah Herron,RB,24.160,2006-09-10,NFL,GNB,,CHI,L 0-26,1,1,Sun,1,1,16,16.00,0,100.0%,16.00,HerrNo00
Chris Hetherington,FB,33.287,2006-09-10,NFL,SFO,@,ARI,L 27-34,1,1,Sun,1,1,0,0.00,0,100.0%,0.00,HethCh00
Maurice Hicks,RB,28.050,2006-09-10,NFL,SFO,@,ARI,L 27-34,1,1,Sun,1,1,7,7.00,0,100.0%,7.00,HickMa00
Torry Holt,WR,30.097,2006-09-10,NFL,STL,,DEN,W 18-10,1,1,Sun,14,7,80,11.43,0,50.0%,5.71,HoltTo00
Brad Hoover,FB,29.303,2006-09-10,NFL,CAR,,ATL,L 6-20,1,1,Sun,1,1,0,0.00,0,100.0%,0.00,HoovBr00
Joe Horn,WR,34.237,2006-09-10,NFL,NOR,@,CLE,W 19-14,1,1,Sun,7,2,25,12.50,0,28.6%,3.57,HornJo00
Darrell Jackson,WR,27.278,2006-09-10,NFL,SEA,@,DET,W 9-6,1,1,Sun,6,5,47,9.40,0,83.3%,7.83,JackDa00
Steven Jackson,FB,23.050,2006-09-10,NFL,STL,,DEN,W 18-10,1,1,Sun,5,4,19,4.75,0,80.0%,3.80,JackSt00
Edgerrin James,RB,28.040,2006-09-10,NFL,ARI,,SFO,W 34-27,1,1,Sun,6,3,13,4.33,0,50.0%,2.17,JameEd00
Michael Jenkins,WR,24.084,2006-09-10,NFL,ATL,@,CAR,W 20-6,1,1,Sun,5,3,77,25.67,1,60.0%,15.40,JenkMi00
Greg Jennings,WR,22.354,2006-09-10,NFL,GNB,,CHI,L 0-26,1,1,Sun,6,1,5,5.00,0,16.7%,0.83,JennGr00
Michael Jennings,WR,27.003,2006-09-10,NFL,NYG,,IND,L 21-26,1,1,Sun,1,1,6,6.00,0,100.0%,6.00,JennMi00
Andre Johnson,WR,25.061,2006-09-10,NFL,HOU,,PHI,L 10-24,1,1,Sun,7,6,101,16.83,0,85.7%,14.43,JohnAn02
Bryant Johnson,WR,25.187,2006-09-10,NFL,ARI,,SFO,W 34-27,1,1,Sun,3,2,51,25.50,0,66.7%,17.00,JohnBr02
Chad Johnson,WR,28.244,2006-09-10,NFL,CIN,@,KAN,W 23-10,1,1,Sun,7,5,48,9.60,0,71.4%,6.86,JohnCh01
Eric Johnson,TE,30.133,2006-09-10,NFL,SFO,@,ARI,L 27-34,1,1,Sun,3,1,2,2.00,0,33.3%,0.67,JohnEr00
Keyshawn Johnson,WR,34.050,2006-09-10,NFL,CAR,,ATL,L 6-20,1,1,Sun,9,4,40,10.00,0,44.4%,4.44,JohnKe00
Larry Johnson,RB,26.295,2006-09-10,NFL,KAN,,CIN,L 10-23,1,1,Sun,7,5,80,16.00,0,71.4%,11.43,JohnLa00
Rudi Johnson,RB,26.344,2006-09-10,NFL,CIN,@,KAN,W 23-10,1,1,Sun,1,1,7,7.00,0,100.0%,7.00,JohnRu00
Julius Jones,RB,25.027,2006-09-10,NFL,DAL,@,JAX,L 17-24,1,1,Sun,2,1,39,39.00,0,50.0%,19.50,JoneJu01
Kevin Jones,HB,24.020,2006-09-10,NFL,DET,,SEA,L 6-9,1,1,Sun,8,5,45,9.00,0,62.5%,5.63,JoneKe02
Matt Jones,WR,23.141,2006-09-10,NFL,JAX,,DAL,W 24-17,1,1,Sun,9,5,71,14.20,0,55.6%,7.89,JoneMa00
Thomas Jones,RB,28.022,2006-09-10,NFL,CHI,@,GNB,W 26-0,1,1,Sun,1,1,0,0.00,0,100.0%,0.00,JoneTh00
Reggie Kelly,TE,29.200,2006-09-10,NFL,CIN,@,KAN,W 23-10,1,1,Sun,2,1,8,8.00,0,50.0%,4.00,KellRe00
Eddie Kennison,WR,33.233,2006-09-10,NFL,KAN,,CIN,L 10-23,1,1,Sun,4,1,14,14.00,0,25.0%,3.50,KennEd00
Donald Lee,TE,26.010,2006-09-10,NFL,GNB,,CHI,L 0-26,1,1,Sun,1,1,25,25.00,0,100.0%,25.00,LeexDo00
Ashley Lelie,WR,26.206,2006-09-10,NFL,ATL,@,CAR,W 20-6,1,1,Sun,2,1,5,5.00,0,50.0%,2.50,LeliAs00
Greg Lewis,WR,26.210,2006-09-10,NFL,PHI,@,HOU,W 24-10,1,1,Sun,3,3,24,8.00,0,100.0%,8.00,LewiGr01
Wali Lundy,RB,23.002,2006-09-10,NFL,HOU,,PHI,L 10-24,1,1,Sun,3,2,-1,-0.50,0,66.7%,-0.33,LundWa00
Kris Mangum,TE,33.026,2006-09-10,NFL,CAR,,ATL,L 6-20,1,1,Sun,5,3,24,8.00,0,60.0%,4.80,MangKr00
Derrick Mason,WR,32.236,2006-09-10,NFL,BAL,@,TAM,W 27-0,1,1,Sun,6,4,50,12.50,0,66.7%,8.33,MasoDe00
Justin McCareins,WR,27.283,2006-09-10,NFL,NYJ,@,TEN,W 23-16,1,1,Sun,3,2,34,17.00,0,66.7%,11.33,McCaJu00
Willis McGahee,RB,24.324,2006-09-10,NFL,BUF,@,NWE,L 17-19,1,1,Sun,2,2,24,12.00,0,100.0%,12.00,McGaWi00
Jason McKie,FB,26.111,2006-09-10,NFL,CHI,@,GNB,W 26-0,1,1,Sun,4,4,26,6.50,0,100.0%,6.50,McKiJa00
Itula Mili,TE,33.143,2006-09-10,NFL,SEA,@,DET,W 9-6,1,1,Sun,4,4,24,6.00,0,100.0%,6.00,MiliIt00
Vernand Morency,RB,26.218,2006-09-10,NFL,HOU,,PHI,L 10-24,1,1,Sun,1,1,6,6.00,0,100.0%,6.00,MoreVe00
Maurice Morris,FB,26.283,2006-09-10,NFL,SEA,@,DET,W 9-6,1,1,Sun,1,1,6,6.00,0,100.0%,6.00,MorrMa00
Eric Moulds,WR,33.055,2006-09-10,NFL,HOU,,PHI,L 10-24,1,1,Sun,6,6,68,11.33,1,100.0%,11.33,MoulEr00
Muhsin Muhammad,WR,33.128,2006-09-10,NFL,CHI,@,GNB,W 26-0,1,1,Sun,7,6,102,17.00,0,85.7%,14.57,MuhaMu00
Dennis Northcutt,WR,28.262,2006-09-10,NFL,CLE,,NOR,L 14-19,1,1,Sun,7,4,37,9.25,0,57.1%,5.29,NortDe00
Terrell Owens*,WR,32.277,2006-09-10,NFL,DAL,@,JAX,L 17-24,1,1,Sun,10,6,80,13.33,1,60.0%,8.00,OwenTe00
Samie Parker,WR,25.169,2006-09-10,NFL,KAN,,CIN,L 10-23,1,1,Sun,4,2,24,12.00,0,50.0%,6.00,ParkSa00
Roscoe Parrish,WR,24.056,2006-09-10,NFL,BUF,@,NWE,L 17-19,1,1,Sun,3,2,20,10.00,0,66.7%,6.67,ParrRo00
Tab Perry,WR,24.233,2006-09-10,NFL,CIN,@,KAN,W 23-10,1,1,Sun,2,2,44,22.00,0,100.0%,22.00,PerrTa00
Michael Pittman,RB,31.027,2006-09-10,NFL,TAM,,BAL,L 0-27,1,1,Sun,3,1,7,7.00,0,33.3%,2.33,PittMi00
Marcus Pollard,TE,34.214,2006-09-10,NFL,DET,,SEA,L 6-9,1,1,Sun,3,2,21,10.50,0,66.7%,7.00,PollMa00
Leonard Pope,TE,23.000,2006-09-10,NFL,ARI,,SFO,W 34-27,1,1,Sun,1,1,9,9.00,0,100.0%,9.00,PopeLe00
Peerless Price,WR,29.318,2006-09-10,NFL,BUF,@,NWE,L 17-19,1,1,Sun,3,3,25,8.33,0,100.0%,8.33,PricPe00
Jeb Putzier,TE,27.233,2006-09-10,NFL,HOU,,PHI,L 10-24,1,1,Sun,4,1,26,26.00,0,25.0%,6.50,PutzJe00
Josh Reed,WR,26.132,2006-09-10,NFL,BUF,@,NWE,L 17-19,1,1,Sun,3,3,40,13.33,0,100.0%,13.33,ReedJo01
Dominic Rhodes,RB,27.236,2006-09-10,NFL,IND,@,NYG,W 26-21,1,1,Sun,3,3,14,4.67,0,100.0%,4.67,RhodDo00
Michael Robinson,RB,23.216,2006-09-10,NFL,SFO,@,ARI,L 27-34,1,1,Sun,1,1,9,9.00,0,100.0%,9.00,RobiMi00
Robert Royal,TE,27.118,2006-09-10,NFL,BUF,@,NWE,L 17-19,1,1,Sun,2,1,14,14.00,0,50.0%,7.00,RoyaRo00
Sean Ryan,TE,26.167,2006-09-10,NFL,NYJ,@,TEN,W 23-16,1,1,Sun,1,1,10,10.00,0,100.0%,10.00,RyanSe00
Bo Scaife,TE,25.247,2006-09-10,NFL,TEN,,NYJ,L 16-23,1,1,Sun,4,1,12,12.00,0,25.0%,3.00,ScaiBo00
Tony Scheffler,TE,23.207,2006-09-10,NFL,DEN,@,STL,L 10-18,1,1,Sun,3,1,9,9.00,0,33.3%,3.00,ScheTo00
Jeremy Shockey,TE,26.023,2006-09-10,NFL,NYG,,IND,L 21-26,1,1,Sun,7,5,59,11.80,1,71.4%,8.43,ShocJe00
Alex Smith,TE,24.111,2006-09-10,NFL,TAM,,BAL,L 0-27,1,1,Sun,2,2,18,9.00,0,100.0%,9.00,SmitAl02
Brad Smith,WR,22.272,2006-09-10,NFL,NYJ,@,TEN,W 23-16,1,1,Sun,1,1,13,13.00,0,100.0%,13.00,SmitBr01
L.J. Smith,TE,26.120,2006-09-10,NFL,PHI,@,HOU,W 24-10,1,1,Sun,6,6,56,9.33,0,100.0%,9.33,SmitL.00
Musa Smith,RB,24.102,2006-09-10,NFL,BAL,@,TAM,W 27-0,1,1,Sun,1,1,4,4.00,0,100.0%,4.00,SmitMu00
Rod Smith,WR,36.118,2006-09-10,NFL,DEN,@,STL,L 10-18,1,1,Sun,7,3,34,11.33,0,42.9%,4.86,SmitRo01
Terrelle Smith,FB,28.182,2006-09-10,NFL,CLE,,NOR,L 14-19,1,1,Sun,1,1,2,2.00,0,100.0%,2.00,SmitTe00
Donte' Stallworth,WR,25.304,2006-09-10,NFL,PHI,@,HOU,W 24-10,1,1,Sun,9,6,141,23.50,1,66.7%,15.67,StalDo00
Tony Stewart,TE,27.032,2006-09-10,NFL,CIN,@,KAN,W 23-10,1,1,Sun,1,1,7,7.00,0,100.0%,7.00,StewTo00
Mack Strong,FB,34.364,2006-09-10,NFL,SEA,@,DET,W 9-6,1,1,Sun,6,6,30,5.00,0,100.0%,5.00,StroMa00
Thomas Tapeh,FB,26.166,2006-09-10,NFL,PHI,@,HOU,W 24-10,1,1,Sun,2,2,13,6.50,0,100.0%,6.50,TapeTh00
Fred Taylor,RB,30.226,2006-09-10,NFL,JAX,,DAL,W 24-17,1,1,Sun,6,6,41,6.83,0,100.0%,6.83,TaylFr00
Anthony Thomas,RB,28.307,2006-09-10,NFL,BUF,@,NWE,L 17-19,1,1,Sun,2,2,16,8.00,0,100.0%,8.00,ThomAn01
Amani Toomer,WR,32.002,2006-09-10,NFL,NYG,,IND,L 21-26,1,1,Sun,8,5,41,8.20,0,62.5%,5.13,ToomAm00
Ben Troupe,TE,24.009,2006-09-10,NFL,TEN,,NYJ,L 16-23,1,1,Sun,4,1,23,23.00,0,25.0%,5.75,TrouBe00
Ben Utecht,H-B,25.072,2006-09-10,NFL,IND,@,NYG,W 26-21,1,1,Sun,5,3,21,7.00,0,60.0%,4.20,UtecBe00
Bobby Wade,WR,25.197,2006-09-10,NFL,TEN,,NYJ,L 16-23,1,1,Sun,7,5,76,15.20,0,71.4%,10.86,WadeBo00
Javon Walker,WR,27.331,2006-09-10,NFL,DEN,@,STL,L 10-18,1,1,Sun,7,3,41,13.67,0,42.9%,5.86,WalkJa00
Kevin Walter,WR,25.037,2006-09-10,NFL,HOU,,PHI,L 10-24,1,1,Sun,1,1,8,8.00,0,100.0%,8.00,WaltKe00
Troy Walters,WR,29.269,2006-09-10,NFL,ARI,,SFO,W 34-27,1,1,Sun,2,2,15,7.50,1,100.0%,7.50,WaltTr00
Kelley Washington,WR,27.020,2006-09-10,NFL,CIN,@,KAN,W 23-10,1,1,Sun,2,1,10,10.00,0,50.0%,5.00,WashKe00
Ben Watson,TE,25.266,2006-09-10,NFL,NWE,,BUF,W 19-17,1,1,Sun,7,3,50,16.67,0,42.9%,7.14,WatsBe00
Kenny Watson,HB,28.181,2006-09-10,NFL,CIN,@,KAN,W 23-10,1,1,Sun,1,1,8,8.00,0,100.0%,8.00,WatsKe00
Reggie Wayne,WR,27.297,2006-09-10,NFL,IND,@,NYG,W 26-21,1,1,Sun,8,4,67,16.75,0,50.0%,8.38,WaynRe00
Brian Westbrook,RB,27.008,2006-09-10,NFL,PHI,@,HOU,W 24-10,1,1,Sun,6,4,61,15.25,1,66.7%,10.17,WestBr00
Roddy White,WR,24.312,2006-09-10,NFL,ATL,@,CAR,W 20-6,1,1,Sun,5,1,5,5.00,0,20.0%,1.00,WhitRo00
Daniel Wilcox,TE,29.171,2006-09-10,NFL,BAL,@,TAM,W 27-0,1,1,Sun,4,3,52,17.33,1,75.0%,13.00,WilcDa01
Ernest Wilford,WR,27.239,2006-09-10,NFL,JAX,,DAL,W 24-17,1,1,Sun,5,3,58,19.33,0,60.0%,11.60,WilfEr00
Cadillac Williams,RB,24.142,2006-09-10,NFL,TAM,,BAL,L 0-27,1,1,Sun,6,5,25,5.00,0,83.3%,4.17,WillCa02
DeAngelo Williams,RB,23.138,2006-09-10,NFL,CAR,,ATL,L 6-20,1,1,Sun,1,1,8,8.00,0,100.0%,8.00,WillDe02
Demetrius Williams,WR,23.166,2006-09-10,NFL,BAL,@,TAM,W 27-0,1,1,Sun,1,1,9,9.00,0,100.0%,9.00,WillDe03
Reggie Williams,WR,23.116,2006-09-10,NFL,JAX,,DAL,W 24-17,1,1,Sun,7,6,47,7.83,1,85.7%,6.71,WillRe00
Roy Williams,WR,24.264,2006-09-10,NFL,DET,,SEA,L 6-9,1,1,Sun,7,3,36,12.00,0,42.9%,5.14,WillRo04
Kellen Winslow,TE,23.051,2006-09-10,NFL,CLE,,NOR,L 14-19,1,1,Sun,9,8,63,7.88,1,88.9%,7.00,WinsKe01
Jason Witten,TE,24.127,2006-09-10,NFL,DAL,@,JAX,L 17-24,1,1,Sun,8,3,33,11.00,0,37.5%,4.13,WittJa00
George Wrighster,TE,25.162,2006-09-10,NFL,JAX,,DAL,W 24-17,1,1,Sun,5,3,20,6.67,0,60.0%,4.00,WrigGe00
