Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Int Ret,Int Ret Yds,Int Ret TD,Pass Broken Up,unique_id
Karlos Dansby,ILB,27.314,2009-09-13,NFL,ARI,,SFO,L 16-20,1,1,Sun,0,0,0,1,DansKa20
Louis Delmas,FS,22.154,2009-09-13,NFL,DET,@,NOR,L 27-45,1,1,Sun,0,0,0,1,DelmLo99
Zach Diles,WLB,24.094,2009-09-13,NFL,HOU,,NYJ,L 7-24,1,1,Sun,0,0,0,1,DileZa99
Elvis Dumervil,OLB,25.237,2009-09-13,NFL,DEN,@,CIN,W 12-7,1,1,Sun,0,0,0,1,DumeEl20
Sedrick Ellis,DT,24.066,2009-09-13,NFL,NOR,,DET,W 45-27,1,1,Sun,0,0,0,1,ElliSe99
Nick Ferguson,FS,34.290,2009-09-13,NFL,HOU,,NYJ,L 7-24,1,1,Sun,0,0,0,1,FergNi20
London Fletcher,MLB,34.117,2009-09-13,NFL,WAS,@,NYG,L 17-23,1,1,Sun,0,0,0,1,FletLo20
Larry Foote,MLB,29.093,2009-09-13,NFL,DET,@,NOR,L 27-45,1,1,Sun,0,0,0,1,FootLa20
Dwight Freeney,RDE,29.206,2009-09-13,NFL,IND,,JAX,W 14-12,1,1,Sun,0,0,0,1,FreeDw00
Scott Fujita,SLB,30.138,2009-09-13,NFL,NOR,,DET,W 45-27,1,1,Sun,0,0,0,1,FujiSc20
Chris Gamble,LCB,26.186,2009-09-13,NFL,CAR,,PHI,L 10-38,1,1,Sun,0,0,0,1,GambCh20
Randall Gay,CB,27.131,2009-09-13,NFL,NOR,,DET,W 45-27,1,1,Sun,0,0,0,1,GayxRa20
Chris Gocong,SAM,25.301,2009-09-13,NFL,PHI,@,CAR,W 38-10,1,1,Sun,0,0,0,1,GocoCh99
Charles Godfrey,FS,23.302,2009-09-13,NFL,CAR,,PHI,L 10-38,1,1,Sun,0,0,0,1,GodfCh99
Andre' Goodman,RCB,31.033,2009-09-13,NFL,DEN,@,CIN,W 12-7,1,1,Sun,0,0,0,1,GoodAn20
Chad Greenway,SLB,26.244,2009-09-13,NFL,MIN,@,CLE,W 34-20,1,1,Sun,0,0,0,1,GreeCh99
Jabari Greer,LCB,27.214,2009-09-13,NFL,NOR,,DET,W 45-27,1,1,Sun,0,0,0,2,GreeJa22
Cedric Griffin,RCB,26.306,2009-09-13,NFL,MIN,@,CLE,W 34-20,1,1,Sun,1,0,0,1,GrifCe20
DeAngelo Hall,CB,25.298,2009-09-13,NFL,WAS,@,NYG,L 17-23,1,1,Sun,1,18,0,1,HallDe99
Leon Hall,RCB,24.278,2009-09-13,NFL,CIN,,DEN,L 7-12,1,1,Sun,0,0,0,3,HallLe98
Joselio Hanson,CB,28.031,2009-09-13,NFL,PHI,@,CAR,W 38-10,1,1,Sun,1,2,0,3,HansJo20
Al Harris,RCB,34.280,2009-09-13,NFL,GNB,,CHI,W 21-15,1,1,Sun,1,29,0,1,HarrAl21
David Harris,MIKE,25.235,2009-09-13,NFL,NYJ,@,HOU,W 24-7,1,1,Sun,0,0,0,1,HarrDa99
Victor Harris,FS,23.209,2009-09-13,NFL,PHI,@,CAR,W 38-10,1,1,Sun,0,0,0,1,HarrVi99
Kelvin Hayden,LCB,26.052,2009-09-13,NFL,IND,,JAX,W 14-12,1,1,Sun,0,0,0,2,HaydKe20
Anthony Henry,LCB,32.314,2009-09-13,NFL,DET,@,NOR,L 27-45,1,1,Sun,1,26,0,2,HenrAn20
Will Herring,LB,26.016,2009-09-13,NFL,SEA,,STL,W 28-0,1,1,Sun,0,0,0,1,HerrWi99
Mike Jenkins,RCB,24.175,2009-09-13,NFL,DAL,@,TAM,W 34-21,1,1,Sun,0,0,0,1,JenkMi99
Brandon Johnson,LB,26.161,2009-09-13,NFL,CIN,,DEN,L 7-12,1,1,Sun,0,0,0,1,JohnBr20
Derrick Johnson,LB,26.295,2009-09-13,NFL,KAN,@,BAL,L 24-38,1,1,Sun,1,70,0,1,JohnDe25
Tyrell Johnson,SS,24.117,2009-09-13,NFL,MIN,@,CLE,W 34-20,1,1,Sun,0,0,0,1,JohnTy99
Johnny Jolly,LDE,26.204,2009-09-13,NFL,GNB,,CHI,W 21-15,1,1,Sun,1,2,0,1,JollJo20
Akeem Jordan,WILL,24.027,2009-09-13,NFL,PHI,@,CAR,W 38-10,1,1,Sun,1,11,0,1,JordAk99
Johnathan Joseph,LCB,25.150,2009-09-13,NFL,CIN,,DEN,L 7-12,1,1,Sun,0,0,0,1,JoseJo20
Eric King,RCB,27.126,2009-09-13,NFL,DET,@,NOR,L 27-45,1,1,Sun,0,0,0,1,KingEr20
LaRon Landry,FS,24.334,2009-09-13,NFL,WAS,@,NYG,L 17-23,1,1,Sun,0,0,0,1,LandLa99
Ben Leber,WLB,30.280,2009-09-13,NFL,MIN,@,CLE,W 34-20,1,1,Sun,0,0,0,1,LebeBe20
Maurice Leggett,LCB,22.346,2009-09-13,NFL,KAN,@,BAL,L 24-38,1,1,Sun,0,0,0,3,LeggMa99
Ray Lewis*,MIKE,34.121,2009-09-13,NFL,BAL,,KAN,W 38-24,1,1,Sun,0,0,0,1,LewiRa00
Ken Lucas,RCB,30.233,2009-09-13,NFL,SEA,,STL,W 28-0,1,1,Sun,0,0,0,1,LucaKe20
Marquand Manuel,SS,30.064,2009-09-13,NFL,DET,@,NOR,L 27-45,1,1,Sun,0,0,0,1,ManuMa20
Rashean Mathis,CB,29.017,2009-09-13,NFL,JAX,@,IND,L 12-14,1,1,Sun,0,0,0,1,MathRa99
Robert Mathis,LDE,28.199,2009-09-13,NFL,IND,,JAX,W 14-12,1,1,Sun,0,0,0,1,MathRo20
Bryant McFadden,RCB,27.296,2009-09-13,NFL,ARI,,SFO,L 16-20,1,1,Sun,0,0,0,2,McFaBr20
Antwan Odom,RDE,27.354,2009-09-13,NFL,CIN,,DEN,L 7-12,1,1,Sun,0,0,0,1,OdomAn20
Jarrad Page,FS,24.329,2009-09-13,NFL,KAN,@,BAL,L 24-38,1,1,Sun,0,0,0,2,PageJa20
Kevin Payne,FS,25.282,2009-09-13,NFL,CHI,@,GNB,L 15-21,1,1,Sun,0,0,0,1,PaynKe99
Julius Peppers,RDE,29.238,2009-09-13,NFL,CAR,,PHI,L 10-38,1,1,Sun,0,0,0,2,PeppJu99
Mike Peterson,WLB,33.088,2009-09-13,NFL,ATL,,MIA,W 19-7,1,1,Sun,1,39,0,1,PeteMi20
Will Peterson,CB,30.090,2009-09-13,NFL,DET,@,NOR,L 27-45,1,1,Sun,0,0,0,1,PeteWi20
Jerraud Powers,RCB,22.056,2009-09-13,NFL,IND,,JAX,W 14-12,1,1,Sun,0,0,0,2,PoweJe99
Keith Rivers,WLB,23.131,2009-09-13,NFL,CIN,,DEN,L 7-12,1,1,Sun,0,0,0,1,RiveKe99
Dunta Robinson,RCB,27.155,2009-09-13,NFL,HOU,,NYJ,L 7-24,1,1,Sun,0,0,0,1,RobiDu20
Dominique Rodgers-Cromartie,LCB,23.159,2009-09-13,NFL,ARI,,SFO,L 16-20,1,1,Sun,0,0,0,1,RodgDo99
Carlos Rogers,CB,28.073,2009-09-13,NFL,WAS,@,NYG,L 17-23,1,1,Sun,0,0,0,2,RogeCa20
Asante Samuel,LCB,28.250,2009-09-13,NFL,PHI,@,CAR,W 38-10,1,1,Sun,1,0,0,2,SamuAs20
Tony Scheffler,TE,26.210,2009-09-13,NFL,DEN,@,CIN,W 12-7,1,1,Sun,1,5,0,1,ScheTo00
Scott Shanle,WLB,29.294,2009-09-13,NFL,NOR,,DET,W 45-27,1,1,Sun,1,13,0,1,ShanSc20
Darren Sharper,FS,33.314,2009-09-13,NFL,NOR,,DET,W 45-27,1,1,Sun,2,79,0,2,SharDa00
Lito Sheppard,RCB,28.158,2009-09-13,NFL,NYJ,@,HOU,W 24-7,1,1,Sun,1,0,0,1,ShepLi99
Alphonso Smith,CB,23.328,2009-09-13,NFL,DEN,@,CIN,W 12-7,1,1,Sun,0,0,0,1,SmitAl98
Eric Smith,S,26.180,2009-09-13,NFL,NYJ,@,HOU,W 24-7,1,1,Sun,0,0,0,1,SmitEr22
Sean Smith,RCB,22.061,2009-09-13,NFL,MIA,@,ATL,L 7-19,1,1,Sun,0,0,0,2,SmitSe99
Isaac Sopoaga,LDE,28.009,2009-09-13,NFL,SFO,@,ARI,W 20-16,1,1,Sun,0,0,0,1,SopoIs20
Terrell Suggs,RLB,26.337,2009-09-13,NFL,BAL,,KAN,W 38-24,1,1,Sun,0,0,0,1,SuggTe99
Aqib Talib,LCB,23.212,2009-09-13,NFL,TAM,,DAL,L 21-34,1,1,Sun,0,0,0,2,TaliAq99
Darryl Tapp,DE,25.000,2009-09-13,NFL,SEA,,STL,W 28-0,1,1,Sun,0,0,0,2,TappDa20
Terrell Thomas,RCB,24.248,2009-09-13,NFL,NYG,,WAS,W 23-17,1,1,Sun,0,0,0,1,ThomTe99
Justin Tuck,LDE,26.168,2009-09-13,NFL,NYG,,WAS,W 23-17,1,1,Sun,0,0,0,1,TuckJu20
Osi Umenyiora,RDE,27.301,2009-09-13,NFL,NYG,,WAS,W 23-17,1,1,Sun,0,0,0,1,UmenOs99
Jonathan Vilma,ILB,27.150,2009-09-13,NFL,NOR,,DET,W 45-27,1,1,Sun,0,0,0,2,VilmJo99
Mike Vrabel,LOLB,34.030,2009-09-13,NFL,KAN,@,BAL,L 24-38,1,1,Sun,0,0,0,1,VrabMi20
Jonathan Wade,RCB,25.170,2009-09-13,NFL,STL,@,SEA,L 0-28,1,1,Sun,0,0,0,2,WadeJo99
Frank Walker,CB,29.038,2009-09-13,NFL,BAL,,KAN,W 38-24,1,1,Sun,0,0,0,1,WalkFr20
DeMarcus Ware,WLB,27.044,2009-09-13,NFL,DAL,@,TAM,W 34-21,1,1,Sun,0,0,0,2,WareDe99
Fabian Washington,LCB,26.096,2009-09-13,NFL,BAL,,KAN,W 38-24,1,1,Sun,0,0,0,1,WashFa20
Corey Webster,LCB,27.195,2009-09-13,NFL,NYG,,WAS,W 23-17,1,1,Sun,1,0,0,1,WebsCo20
D.J. Williams,ILB,27.055,2009-09-13,NFL,DEN,@,CIN,W 12-7,1,1,Sun,0,0,0,1,WillD.20
Mario Williams,RDE,24.225,2009-09-13,NFL,HOU,,NYJ,L 7-24,1,1,Sun,0,0,0,1,WillMa22
Tramon Williams,CB,26.181,2009-09-13,NFL,GNB,,CHI,W 21-15,1,1,Sun,1,67,0,3,WillTr99
Patrick Willis,MIKE,24.231,2009-09-13,NFL,SFO,@,ARI,W 20-16,1,1,Sun,1,4,0,1,WillPa98
Josh Wilson,LCB,24.186,2009-09-13,NFL,SEA,,STL,W 28-0,1,1,Sun,0,0,0,3,WilsJo99
Wesley Woodyard,ILB,23.054,2009-09-13,NFL,DEN,@,CIN,W 12-7,1,1,Sun,1,0,0,1,WoodWe20
Eric Wright,LCB,24.051,2009-09-13,NFL,CLE,,MIN,L 20-34,1,1,Sun,0,0,0,1,WrigEr99
Leigh Bodden,RCB,27.355,2009-09-14,NFL,NWE,,BUF,W 25-24,1,1,Mon,0,0,0,1,BoddLe20
Tyvon Branch,SS,22.277,2009-09-14,NFL,OAK,,SDG,L 20-24,1,1,Mon,0,0,0,1,BranTy99
Darius Butler,CB,23.180,2009-09-14,NFL,NWE,,BUF,W 25-24,1,1,Mon,0,0,0,1,ButlDa99
Antoine Cason,MCB,23.067,2009-09-14,NFL,SDG,@,OAK,W 24-20,1,1,Mon,1,0,0,1,CasoAn99
Stephen Cooper,ILB,30.087,2009-09-14,NFL,SDG,@,OAK,W 24-20,1,1,Mon,0,0,0,2,CoopSt20
Hiram Eugene,FS,28.294,2009-09-14,NFL,OAK,,SDG,L 20-24,1,1,Mon,0,0,0,1,EugeHi99
Thomas Howard,OLB,26.062,2009-09-14,NFL,OAK,,SDG,L 20-24,1,1,Mon,0,0,0,1,HowaTh20
Michael Huff,S,26.192,2009-09-14,NFL,OAK,,SDG,L 20-24,1,1,Mon,1,7,0,1,HuffMi20
Quentin Jammer,LCB,30.087,2009-09-14,NFL,SDG,@,OAK,W 24-20,1,1,Mon,1,21,0,3,JammQu20
Chris Johnson,CB,29.354,2009-09-14,NFL,OAK,,SDG,L 20-24,1,1,Mon,0,0,0,2,JohnCh26
Aaron Schobel,RDE,32.013,2009-09-14,NFL,BUF,@,NWE,L 24-25,1,1,Mon,1,26,1,2,SchoAa99
Adalius Thomas,OLB,32.027,2009-09-14,NFL,NWE,,BUF,W 25-24,1,1,Mon,0,0,0,1,ThomAd00
Eric Weddle,FS,24.253,2009-09-14,NFL,SDG,@,OAK,W 24-20,1,1,Mon,0,0,0,1,WeddEr99
Jonathan Wilhite,LCB,25.203,2009-09-14,NFL,NWE,,BUF,W 25-24,1,1,Mon,0,0,0,1,WilhJo99
Champ Bailey*,LCB,31.090,2009-09-20,NFL,DEN,,CLE,W 27-6,2,2,Sun,0,0,0,1,BailCh00
Ronde Barber,RCB,34.166,2009-09-20,NFL,TAM,@,BUF,L 20-33,2,2,Sun,0,0,0,1,BarbRo00
Antwan Barnes,LB,24.336,2009-09-20,NFL,BAL,@,SDG,W 31-26,2,2,Sun,1,4,0,1,BarnAn99
Ron Bartell,LCB,27.210,2009-09-20,NFL,STL,@,WAS,L 7-9,2,2,Sun,0,0,0,1,BartRo20
Fred Bennett,LCB,25.263,2009-09-20,NFL,HOU,@,TEN,W 34-31,2,2,Sun,0,0,0,1,BennFr99
Dre' Bly,CB,32.121,2009-09-20,NFL,SFO,,SEA,W 23-10,2,2,Sun,0,0,0,1,BlyxDr00
Keith Brooking,MOLB,33.325,2009-09-20,NFL,DAL,,NYG,L 31-33,2,2,Sun,0,0,0,1,BrooKe00
John Busing,FS,26.019,2009-09-20,NFL,HOU,@,TEN,W 34-31,2,2,Sun,0,0,0,1,BusiJo20
Calais Campbell,DE,23.019,2009-09-20,NFL,ARI,@,JAX,W 31-17,2,2,Sun,0,0,0,1,CampCa99
Brandon Carr,RCB,23.124,2009-09-20,NFL,KAN,,OAK,L 10-13,2,2,Sun,0,0,0,1,CarrBr99
Tyrone Carter,SS,33.173,2009-09-20,NFL,PIT,@,CHI,L 14-17,2,2,Sun,0,0,0,1,CartTy20
Antoine Cason,CB,23.073,2009-09-20,NFL,SDG,,BAL,L 26-31,2,2,Sun,1,22,0,1,CasoAn99
Nate Clements,LCB,29.282,2009-09-20,NFL,SFO,,SEA,W 23-10,2,2,Sun,0,0,0,4,ClemNa99
Colin Cole,RDT,29.088,2009-09-20,NFL,SEA,@,SFO,L 10-23,2,2,Sun,0,0,0,1,ColeCo20
Nick Collins,FS,26.035,2009-09-20,NFL,GNB,,CIN,L 24-31,2,2,Sun,0,0,0,1,CollNi20
Reggie Corner,CB,25.307,2009-09-20,NFL,BUF,,TAM,W 33-20,2,2,Sun,0,0,0,2,CornRe99
Chris Crocker,FS,29.195,2009-09-20,NFL,CIN,@,GNB,W 31-24,2,2,Sun,0,0,0,1,CrocCh20
Brian Cushing,SLB,22.239,2009-09-20,NFL,HOU,@,TEN,W 34-31,2,2,Sun,0,0,0,1,CushBr99
Thomas Davis,WLB,26.182,2009-09-20,NFL,CAR,@,ATL,L 20-28,2,2,Sun,0,0,0,1,DaviTh20
Brian Dawkins*,S,35.342,2009-09-20,NFL,DEN,,CLE,W 27-6,2,2,Sun,0,0,0,2,DawkBr00
Thomas DeCoud,FS,24.185,2009-09-20,NFL,ATL,,CAR,W 28-20,2,2,Sun,0,0,0,1,DeCoTh99
Louis Delmas,FS,22.161,2009-09-20,NFL,DET,,MIN,L 13-27,2,2,Sun,0,0,0,1,DelmLo99
Glenn Dorsey,RDE,24.050,2009-09-20,NFL,KAN,,OAK,L 10-13,2,2,Sun,0,0,0,1,DorsGl99
Elvis Dumervil,OLB,25.244,2009-09-20,NFL,DEN,,CLE,W 27-6,2,2,Sun,0,0,0,1,DumeEl20
Shaun Ellis,END,32.088,2009-09-20,NFL,NYJ,,NWE,W 16-9,2,2,Sun,0,0,0,1,ElliSh00
Brian Finneran,WR,33.232,2009-09-20,NFL,ATL,,CAR,W 28-20,2,2,Sun,0,0,0,1,FinnBr00
Brandon Flowers,LCB,23.214,2009-09-20,NFL,KAN,,OAK,L 10-13,2,2,Sun,0,0,0,2,FlowBr99
Domonique Foxworth,RCB,26.177,2009-09-20,NFL,BAL,@,SDG,W 31-26,2,2,Sun,0,0,0,2,FoxwDo20
Dashon Goldson,FS,25.002,2009-09-20,NFL,SFO,,SEA,W 23-10,2,2,Sun,1,0,0,1,GoldDa99
Chad Greenway,SLB,26.251,2009-09-20,NFL,MIN,@,DET,W 27-13,2,2,Sun,2,49,0,2,GreeCh99
Cornelius Griffin,DT,32.291,2009-09-20,NFL,WAS,,STL,W 9-7,2,2,Sun,0,0,0,1,GrifCo20
Brent Grimes,CB,26.063,2009-09-20,NFL,ATL,,CAR,W 28-20,2,2,Sun,0,0,0,1,GrimBr20
Tamba Hali,ROLB,25.321,2009-09-20,NFL,KAN,,OAK,L 10-13,2,2,Sun,0,0,0,1,HaliTa20
DeAngelo Hall,CB,25.305,2009-09-20,NFL,WAS,,STL,W 9-7,2,2,Sun,0,0,0,1,HallDe99
Anthony Hargrove,DE,26.062,2009-09-20,NFL,NOR,@,PHI,W 48-22,2,2,Sun,0,0,0,1,HargAn20
Victor Harris,FS,23.216,2009-09-20,NFL,PHI,,NOR,L 22-48,2,2,Sun,0,0,0,1,HarrVi99
Albert Haynesworth,DT,28.095,2009-09-20,NFL,WAS,,STL,W 9-7,2,2,Sun,0,0,0,1,HaynAl20
John Henderson,DT,30.254,2009-09-20,NFL,JAX,,ARI,L 17-31,2,2,Sun,0,0,0,1,HendJo99
Hunter Hillenmeyer,MLB,28.327,2009-09-20,NFL,CHI,,PIT,W 17-14,2,2,Sun,0,0,0,1,HillHu20
Chris Hope,SS,28.356,2009-09-20,NFL,TEN,,HOU,L 31-34,2,2,Sun,0,0,0,1,HopeCh21
Chris Horton,SS,24.265,2009-09-20,NFL,WAS,,STL,W 9-7,2,2,Sun,0,0,0,2,HortCh99
Chris Houston,CB,24.337,2009-09-20,NFL,ATL,,CAR,W 28-20,2,2,Sun,1,4,0,2,HousCh99
Michael Huff,S,26.198,2009-09-20,NFL,OAK,@,KAN,W 13-10,2,2,Sun,2,8,0,4,HuffMi20
Jason Hunter,LDE,26.023,2009-09-20,NFL,DET,,MIN,L 13-27,2,2,Sun,0,0,0,1,HuntJa24
Lawrence Jackson,DE,24.021,2009-09-20,NFL,SEA,@,SFO,L 10-23,2,2,Sun,0,0,0,1,JackLa98
Bradie James,MILB,28.246,2009-09-20,NFL,DAL,,NYG,L 31-33,2,2,Sun,0,0,0,1,JameBr20
Quentin Jammer,LCB,30.093,2009-09-20,NFL,SDG,,BAL,L 26-31,2,2,Sun,0,0,0,1,JammQu20
Mike Jenkins,CB,24.182,2009-09-20,NFL,DAL,,NYG,L 31-33,2,2,Sun,0,0,0,1,JenkMi99
Bruce Johnson,CB,21.276,2009-09-20,NFL,NYG,@,DAL,W 33-31,2,2,Sun,1,34,1,1,JohnBr97
Michael Johnson,FS,25.134,2009-09-20,NFL,NYG,@,DAL,W 33-31,2,2,Sun,0,0,0,1,JohnMi99
Tyrell Johnson,SS,24.124,2009-09-20,NFL,MIN,@,DET,W 27-13,2,2,Sun,0,0,0,1,JohnTy99
Jason Jones,DT,23.120,2009-09-20,NFL,TEN,,HOU,L 31-34,2,2,Sun,0,0,0,1,JoneJa99
Akeem Jordan,WILL,24.034,2009-09-20,NFL,PHI,,NOR,L 22-48,2,2,Sun,1,3,0,1,JordAk99
Dawan Landry,SS,26.264,2009-09-20,NFL,BAL,@,SDG,W 31-26,2,2,Sun,1,0,0,1,LandDa21
Maurice Leggett,CB,22.353,2009-09-20,NFL,KAN,,OAK,L 10-13,2,2,Sun,0,0,0,1,LeggMa99
Leonard Little,LDE,34.336,2009-09-20,NFL,STL,@,WAS,L 7-9,2,2,Sun,0,0,0,1,LittLe00
Dwight Lowery,CB,23.240,2009-09-20,NFL,NYJ,,NWE,W 16-9,2,2,Sun,0,0,0,2,LoweDw99
Elbert Mack,CB,23.068,2009-09-20,NFL,TAM,@,BUF,L 20-33,2,2,Sun,0,0,0,1,MackEl20
Richard Marshall,RCB,24.282,2009-09-20,NFL,CAR,@,ATL,L 20-28,2,2,Sun,1,13,0,1,MarsRi20
Clay Matthews,LB,23.129,2009-09-20,NFL,GNB,,CIN,L 24-31,2,2,Sun,0,0,0,1,MattCl99
Darcel McBath,S,23.327,2009-09-20,NFL,DEN,,CLE,W 27-6,2,2,Sun,1,3,0,1,McBaDa99
Brandon McDonald,RCB,24.025,2009-09-20,NFL,CLE,@,DEN,L 6-27,2,2,Sun,0,0,0,1,McDoBr99
Bryant McFadden,CB,27.303,2009-09-20,NFL,ARI,@,JAX,W 31-17,2,2,Sun,0,0,0,1,McFaBr20
Terrence McGee,LCB,28.341,2009-09-20,NFL,BUF,,TAM,W 33-20,2,2,Sun,0,0,0,1,McGeTe99
Leodis McKelvin,RCB,24.019,2009-09-20,NFL,BUF,,TAM,W 33-20,2,2,Sun,0,0,0,1,McKeLe99
Antwan Odom,RDE,27.361,2009-09-20,NFL,CIN,@,GNB,W 31-24,2,2,Sun,0,0,0,1,OdomAn20
Brian Orakpo,SLB,23.051,2009-09-20,NFL,WAS,,STL,W 9-7,2,2,Sun,0,0,0,1,OrakBr99
Mike Peterson,WLB,33.095,2009-09-20,NFL,ATL,,CAR,W 28-20,2,2,Sun,0,0,0,1,PeteMi20
Kenny Phillips,SS,22.300,2009-09-20,NFL,NYG,@,DAL,W 33-31,2,2,Sun,2,22,0,2,PhilKe99
Antonio Pierce,MLB,30.329,2009-09-20,NFL,NYG,@,DAL,W 33-31,2,2,Sun,0,0,0,1,PierAn20
Sabby Piscitelli,SS,26.027,2009-09-20,NFL,TAM,@,BUF,L 20-33,2,2,Sun,1,4,0,1,PiscSa99
Tracy Porter,RCB,23.040,2009-09-20,NFL,NOR,@,PHI,W 48-22,2,2,Sun,1,0,0,2,PortTr99
Darrelle Revis,LCB,24.068,2009-09-20,NFL,NYJ,,NWE,W 16-9,2,2,Sun,1,0,0,1,ReviDa99
Kerry Rhodes,S,27.049,2009-09-20,NFL,NYJ,,NWE,W 16-9,2,2,Sun,0,0,0,1,RhodKe20
Fred Robbins,DT,32.179,2009-09-20,NFL,NYG,@,DAL,W 33-31,2,2,Sun,0,0,0,1,RobbFr20
Dominique Rodgers-Cromartie,CB,23.166,2009-09-20,NFL,ARI,@,JAX,W 31-17,2,2,Sun,1,7,0,1,RodgDo99
Carlos Rogers,CB,28.080,2009-09-20,NFL,WAS,,STL,W 9-7,2,2,Sun,0,0,0,1,RogeCa20
Orlando Scandrick,RCB,22.222,2009-09-20,NFL,DAL,,NYG,L 31-33,2,2,Sun,0,0,0,2,ScanOr99
Bryan Scott,SS,28.160,2009-09-20,NFL,BUF,,TAM,W 33-20,2,2,Sun,1,27,0,2,ScotBr20
Scott Shanle,WLB,29.301,2009-09-20,NFL,NOR,@,PHI,W 48-22,2,2,Sun,1,3,0,1,ShanSc20
Darren Sharper,FS,33.321,2009-09-20,NFL,NOR,@,PHI,W 48-22,2,2,Sun,1,97,1,1,SharDa00
Lito Sheppard,RCB,28.165,2009-09-20,NFL,NYJ,,NWE,W 16-9,2,2,Sun,0,0,0,1,ShepLi99
