Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Punt Ret,Punt Ret Yds,Punt Ret YPA,Punt Ret TD,unique_id
Terrell Buckley,LCB,28.098,1999-09-13,NFL,MIA,@,DEN,W 38-21,1,1,Mon,1,0,0.00,0,BuckTe20
Chris Watson,CB,22.075,1999-09-13,NFL,DEN,,MIA,L 21-38,1,1,Mon,1,3,3.00,0,WatsCh20
Tiki Barber,RB,24.165,1999-09-19,NFL,NYG,,WAS,L 21-50,2,2,Sun,2,8,4.00,0,BarbTi00
Reggie Barlow,WR/K,26.240,1999-09-19,NFL,JAX,@,CAR,W 22-20,2,2,Sun,2,2,1.00,0,BarlRe00
David Boston,WR,21.031,1999-09-19,NFL,ARI,@,MIA,L 16-19,2,2,Sun,4,63,15.75,0,BostDa00
Troy Brown,WR,28.079,1999-09-19,NFL,NWE,,IND,W 31-28,2,2,Sun,2,5,2.50,0,BrowTr00
Terrell Buckley,LCB,28.104,1999-09-19,NFL,MIA,,ARI,W 19-16,2,2,Sun,3,18,6.00,0,BuckTe20
Troy Edwards,WR,22.165,1999-09-19,NFL,PIT,@,BAL,W 23-20,2,2,Sun,2,6,3.00,0,EdwaTr00
Terry Fair,RCB,23.061,1999-09-19,NFL,DET,,GNB,W 23-15,2,2,Sun,5,59,11.80,0,FairTe20
Darrien Gordon,CB,28.309,1999-09-19,NFL,OAK,@,MIN,W 22-17,2,2,Sun,1,11,11.00,0,GordDa20
Jacquez Green,WR,23.247,1999-09-19,NFL,TAM,@,PHI,W 19-5,2,2,Sun,3,17,5.67,0,GreeJa00
Desmond Howard,WR/K,29.127,1999-09-19,NFL,GNB,@,DET,L 15-23,2,2,Sun,3,26,8.67,0,HowaDe00
Kevin Johnson,WR,23.066,1999-09-19,NFL,CLE,@,TEN,L 9-26,2,2,Sun,1,3,3.00,0,JohnKe01
Eddie Kennison,WR,26.242,1999-09-19,NFL,NOR,@,SFO,L 21-28,2,2,Sun,1,0,0.00,0,KennEd00
Jermaine Lewis,WR,24.338,1999-09-19,NFL,BAL,,PIT,L 20-23,2,2,Sun,6,56,9.33,0,LewiJe00
O.J. McDuffie,WR,29.291,1999-09-19,NFL,MIA,,ARI,W 19-16,2,2,Sun,1,9,9.00,0,McDuO.00
R.W. McQuarters,CB,22.272,1999-09-19,NFL,SFO,,NOR,W 28-21,2,2,Sun,2,0,0.00,0,McQuR.20
Eric Metcalf,WR,31.239,1999-09-19,NFL,CAR,,JAX,L 20-22,2,2,Sun,1,15,15.00,0,MetcEr00
Glyn Milburn,RB,28.212,1999-09-19,NFL,CHI,,SEA,L 13-14,2,2,Sun,2,54,27.00,0,MilbGl00
Brian Mitchell,RB,31.032,1999-09-19,NFL,WAS,@,NYG,W 50-21,2,2,Sun,3,39,13.00,0,MitcBr00
David Palmer,WR,26.304,1999-09-19,NFL,MIN,,OAK,L 17-22,2,2,Sun,1,11,11.00,0,PalmDa00
Chris Penn,WR,28.152,1999-09-19,NFL,SDG,@,CIN,W 34-7,1,2,Sun,3,25,8.33,0,PennCh00
Roell Preston,WR,27.088,1999-09-19,NFL,TEN,,CLE,W 26-9,2,2,Sun,4,29,7.25,0,PresRo00
Charlie Rogers,WR,23.092,1999-09-19,NFL,SEA,@,CHI,W 14-13,2,2,Sun,2,45,22.50,0,RogeCh00
Allen Rossum,DB,23.332,1999-09-19,NFL,PHI,,TAM,L 5-19,2,2,Sun,2,9,4.50,0,RossAl99
Corey Sawyer,CB,27.350,1999-09-19,NFL,NYJ,@,BUF,L 3-17,2,2,Sun,1,6,6.00,0,SawyCo20
Tamarick Vanover,WR,25.206,1999-09-19,NFL,KAN,,DEN,W 26-10,2,2,Sun,2,10,5.00,0,VanoTa00
Chris Watson,CB,22.081,1999-09-19,NFL,DEN,@,KAN,L 10-26,2,2,Sun,3,6,2.00,0,WatsCh20
Terrence Wilkins,KR,24.052,1999-09-19,NFL,IND,@,NWE,L 28-31,2,2,Sun,3,38,12.67,0,WilkTe00
Kevin Williams,WR,28.237,1999-09-19,NFL,BUF,,NYJ,W 17-3,2,2,Sun,4,42,10.50,0,WillKe00
Tim Dwight,WR,24.069,1999-09-20,NFL,ATL,@,DAL,L 7-24,2,2,Mon,1,4,4.00,0,DwigTi00
Wane McGarity,WR,22.355,1999-09-20,NFL,DAL,,ATL,W 24-7,2,2,Mon,3,16,5.33,0,McGaWa00
Reggie Barlow,WR/K,26.247,1999-09-26,NFL,JAX,,TEN,L 19-20,3,3,Sun,2,14,7.00,0,BarlRe00
Will Blackwell,WR,24.079,1999-09-26,NFL,PIT,,SEA,L 10-29,3,3,Sun,1,39,39.00,0,BlacWi00
Troy Brown,WR,28.086,1999-09-26,NFL,NWE,,NYG,W 16-14,3,3,Sun,2,18,9.00,0,BrowTr00
Damon Gibson,WR,24.213,1999-09-26,NFL,CLE,@,BAL,L 10-17,3,3,Sun,2,9,4.50,0,GibsDa00
Darrien Gordon,CB,28.316,1999-09-26,NFL,OAK,,CHI,W 24-17,3,3,Sun,3,20,6.67,0,GordDa20
Jacquez Green,WR,23.254,1999-09-26,NFL,TAM,,DEN,W 13-10,3,3,Sun,4,40,10.00,0,GreeJa00
Az-Zahir Hakim,WR,22.115,1999-09-26,NFL,STL,,ATL,W 35-7,2,3,Sun,1,6,6.00,0,HakiAz00
Anthony Johnson,RB,31.336,1999-09-26,NFL,CAR,,CIN,W 27-3,3,3,Sun,1,3,3.00,0,JohnAn00
Kevin Johnson,WR,23.073,1999-09-26,NFL,CLE,@,BAL,L 10-17,3,3,Sun,2,21,10.50,0,JohnKe01
Jermaine Lewis,WR,24.345,1999-09-26,NFL,BAL,,CLE,W 17-10,3,3,Sun,6,63,10.50,0,LewiJe00
Eric Metcalf,WR,31.246,1999-09-26,NFL,CAR,,CIN,W 27-3,3,3,Sun,2,11,5.50,0,MetcEr00
Brian Mitchell,RB,31.039,1999-09-26,NFL,WAS,@,NYJ,W 27-20,3,3,Sun,5,47,9.40,0,MitcBr00
Winslow Oliver,RB,26.207,1999-09-26,NFL,ATL,@,STL,L 7-35,3,3,Sun,1,20,20.00,0,OlivWi00
Roell Preston,WR,27.095,1999-09-26,NFL,TEN,@,JAX,W 20-19,3,3,Sun,4,30,7.50,0,PresRo00
Peerless Price,WR,22.334,1999-09-26,NFL,BUF,,PHI,W 26-0,3,3,Sun,1,16,16.00,0,PricPe00
Charlie Rogers,WR,23.099,1999-09-26,NFL,SEA,@,PIT,W 29-10,3,3,Sun,2,106,53.00,1,RogeCh00
Iheanyi Uwaezuoke,WR,26.064,1999-09-26,NFL,DET,@,KAN,L 21-31,3,3,Sun,3,24,8.00,0,UwaeIh00
Tamarick Vanover,WR,25.213,1999-09-26,NFL,KAN,,DET,W 31-21,3,3,Sun,7,104,14.86,0,VanoTa00
Dedric Ward,WR,24.362,1999-09-26,NFL,NYJ,,WAS,L 20-27,3,3,Sun,4,17,4.25,0,WardDe00
Chris Watson,CB,22.088,1999-09-26,NFL,DEN,@,TAM,L 10-13,3,3,Sun,5,40,8.00,0,WatsCh20
Terrence Wilkins,KR,24.059,1999-09-26,NFL,IND,@,SDG,W 27-19,3,3,Sun,4,31,7.75,0,WilkTe00
Kevin Williams,WR,28.244,1999-09-26,NFL,BUF,,PHI,W 26-0,3,3,Sun,5,50,10.00,0,WillKe00
David Boston,WR,21.039,1999-09-27,NFL,ARI,,SFO,L 10-24,3,3,Mon,3,-1,-0.33,0,BostDa00
Tom Knight,CB,24.272,1999-09-27,NFL,ARI,,SFO,L 10-24,3,3,Mon,2,35,17.50,0,KnigTo20
R.W. McQuarters,CB,22.280,1999-09-27,NFL,SFO,@,ARI,W 24-10,3,3,Mon,3,14,4.67,0,McQuR.20
Tiki Barber,RB,24.179,1999-10-03,NFL,NYG,,PHI,W 16-15,4,4,Sun,5,58,11.60,0,BarbTi00
Reggie Barlow,WR/K,26.254,1999-10-03,NFL,JAX,@,PIT,W 17-3,4,4,Sun,4,47,11.75,0,BarlRe00
Troy Brown,WR,28.093,1999-10-03,NFL,NWE,@,CLE,W 19-7,4,4,Sun,6,35,5.83,0,BrowTr00
Mac Cody,WR,27.057,1999-10-03,NFL,ARI,@,DAL,L 7-35,4,4,Sun,4,59,14.75,0,CodyMa00
Troy Edwards,WR,22.179,1999-10-03,NFL,PIT,,JAX,L 3-17,4,4,Sun,2,36,18.00,0,EdwaTr00
Darrien Gordon,CB,28.323,1999-10-03,NFL,OAK,@,SEA,L 21-22,4,4,Sun,2,4,2.00,0,GordDa20
Jacquez Green,WR,23.261,1999-10-03,NFL,TAM,@,MIN,L 14-21,4,4,Sun,2,17,8.50,0,GreeJa00
Az-Zahir Hakim,WR,22.122,1999-10-03,NFL,STL,@,CIN,W 38-10,3,4,Sun,5,147,29.40,1,HakiAz00
Kevin Johnson,WR,23.080,1999-10-03,NFL,CLE,,NWE,L 7-19,4,4,Sun,3,12,4.00,0,JohnKe01
Eddie Kennison,WR,26.256,1999-10-03,NFL,NOR,@,CHI,L 10-14,3,4,Sun,4,34,8.50,0,KennEd00
Jermaine Lewis,WR,24.352,1999-10-03,NFL,BAL,@,ATL,W 19-13,4,4,Sun,1,6,6.00,0,LewiJe00
Derrick Mason,WR,25.259,1999-10-03,NFL,TEN,@,SFO,L 22-24,4,4,Sun,2,8,4.00,0,MasoDe00
R.W. McQuarters,CB,22.286,1999-10-03,NFL,SFO,,TEN,W 24-22,4,4,Sun,2,37,18.50,0,McQuR.20
Eric Metcalf,WR,31.253,1999-10-03,NFL,CAR,@,WAS,L 36-38,4,4,Sun,2,22,11.00,0,MetcEr00
Glyn Milburn,RB,28.226,1999-10-03,NFL,CHI,,NOR,W 14-10,4,4,Sun,3,18,6.00,0,MilbGl00
Brian Mitchell,RB,31.046,1999-10-03,NFL,WAS,,CAR,W 38-36,4,4,Sun,4,19,4.75,0,MitcBr00
Winslow Oliver,RB,26.214,1999-10-03,NFL,ATL,,BAL,L 13-19,4,4,Sun,2,12,6.00,0,OlivWi00
David Palmer,RB,26.318,1999-10-03,NFL,MIN,,TAM,W 21-14,4,4,Sun,2,9,4.50,0,PalmDa00
Chris Penn,WR,28.166,1999-10-03,NFL,SDG,,KAN,W 21-14,3,4,Sun,3,18,6.00,0,PennCh00
Charlie Rogers,WR,23.106,1999-10-03,NFL,SEA,,OAK,W 22-21,4,4,Sun,2,75,37.50,0,RogeCh00
Allen Rossum,CB,23.346,1999-10-03,NFL,PHI,@,NYG,L 15-16,4,4,Sun,1,8,8.00,0,RossAl99
Deion Sanders*,RCB,32.055,1999-10-03,NFL,DAL,,ARI,W 35-7,3,4,Sun,6,32,5.33,0,SandDe00
Tamarick Vanover,WR,25.220,1999-10-03,NFL,KAN,@,SDG,L 14-21,4,4,Sun,3,67,22.33,0,VanoTa00
Dedric Ward,WR,25.004,1999-10-03,NFL,NYJ,@,DEN,W 21-13,4,4,Sun,2,23,11.50,0,WardDe00
Chris Watson,CB,22.095,1999-10-03,NFL,DEN,,NYJ,L 13-21,4,4,Sun,3,6,2.00,0,WatsCh20
Karl Williams,WR,28.176,1999-10-03,NFL,TAM,@,MIN,L 14-21,4,4,Sun,2,19,9.50,0,WillKa00
Terrell Buckley,LCB,28.119,1999-10-04,NFL,MIA,,BUF,L 18-23,3,4,Mon,2,8,4.00,0,BuckTe20
Kevin Williams,WR,28.252,1999-10-04,NFL,BUF,@,MIA,W 23-18,4,4,Mon,1,14,14.00,0,WillKe00
Tiki Barber,RB,24.186,1999-10-10,NFL,NYG,@,ARI,L 3-14,5,5,Sun,6,72,12.00,0,BarbTi00
Mac Cody,WR,27.064,1999-10-10,NFL,ARI,,NYG,W 14-3,5,5,Sun,4,52,13.00,0,CodyMa00
Tim Dwight,WR,24.089,1999-10-10,NFL,ATL,@,NOR,W 20-17,5,5,Sun,2,-5,-2.50,0,DwigTi00
Troy Edwards,WR,22.186,1999-10-10,NFL,PIT,@,BUF,L 21-24,5,5,Sun,1,5,5.00,0,EdwaTr00
Terry Fair,RCB,23.082,1999-10-10,NFL,DET,,SDG,L 10-20,4,5,Sun,1,13,13.00,0,FairTe20
Kevin Faulk,RB,23.127,1999-10-10,NFL,NWE,@,KAN,L 14-16,5,5,Sun,1,-1,-1.00,0,FaulKe00
Darrien Gordon,CB,28.330,1999-10-10,NFL,OAK,,DEN,L 13-16,5,5,Sun,5,129,25.80,0,GordDa20
Az-Zahir Hakim,WR,22.129,1999-10-10,NFL,STL,,SFO,W 42-20,4,5,Sun,2,0,0.00,0,HakiAz00
Desmond Howard,WR/K,29.148,1999-10-10,NFL,GNB,,TAM,W 26-23,4,5,Sun,1,4,4.00,0,HowaDe00
Kevin Johnson,WR,23.087,1999-10-10,NFL,CLE,,CIN,L 17-18,5,5,Sun,4,43,10.75,0,JohnKe01
Eddie Kennison,WR,26.263,1999-10-10,NFL,NOR,,ATL,L 17-20,4,5,Sun,1,5,5.00,0,KennEd00
Jermaine Lewis,WR,24.359,1999-10-10,NFL,BAL,@,TEN,L 11-14,5,5,Sun,4,19,4.75,0,LewiJe00
Derrick Mason,WR,25.266,1999-10-10,NFL,TEN,,BAL,W 14-11,5,5,Sun,4,26,6.50,0,MasoDe00
O.J. McDuffie,WR,29.312,1999-10-10,NFL,MIA,@,IND,W 34-31,4,5,Sun,2,28,14.00,0,McDuO.00
Glyn Milburn,RB,28.233,1999-10-10,NFL,CHI,@,MIN,W 24-22,5,5,Sun,2,7,3.50,0,MilbGl00
Randy Moss*,WR,22.239,1999-10-10,NFL,MIN,,CHI,L 22-24,5,5,Sun,1,0,0.00,0,MossRa00
Chris Penn,WR,28.173,1999-10-10,NFL,SDG,@,DET,W 20-10,4,5,Sun,2,13,6.50,0,PennCh00
Allen Rossum,CB,23.353,1999-10-10,NFL,PHI,,DAL,W 13-10,5,5,Sun,1,13,13.00,0,RossAl99
Deion Sanders*,RCB,32.062,1999-10-10,NFL,DAL,@,PHI,L 10-13,4,5,Sun,5,55,11.00,0,SandDe00
Amani Toomer,WR,25.032,1999-10-10,NFL,NYG,@,ARI,L 3-14,5,5,Sun,1,14,14.00,0,ToomAm00
Iheanyi Uwaezuoke,WR,26.078,1999-10-10,NFL,DET,,SDG,L 10-20,4,5,Sun,1,20,20.00,0,UwaeIh00
Tamarick Vanover,WR,25.227,1999-10-10,NFL,KAN,,NWE,W 16-14,5,5,Sun,2,9,4.50,0,VanoTa00
Chris Watson,CB,22.102,1999-10-10,NFL,DEN,@,OAK,W 16-13,5,5,Sun,3,4,1.33,0,WatsCh20
Terrence Wilkins,WR,24.073,1999-10-10,NFL,IND,,MIA,L 31-34,4,5,Sun,2,14,7.00,0,WilkTe00
Karl Williams,WR,28.183,1999-10-10,NFL,TAM,@,GNB,L 23-26,5,5,Sun,2,48,24.00,0,WillKa00
Kevin Williams,WR,28.258,1999-10-10,NFL,BUF,,PIT,W 24-21,5,5,Sun,2,12,6.00,0,WillKe00
Reggie Barlow,WR/K,26.262,1999-10-11,NFL,JAX,@,NYJ,W 16-6,5,5,Mon,4,25,6.25,0,BarlRe00
Corey Sawyer,CB,28.007,1999-10-11,NFL,NYJ,,JAX,L 6-16,5,5,Mon,3,19,6.33,0,SawyCo20
Reggie Barlow,WR/K,26.268,1999-10-17,NFL,JAX,,CLE,W 24-7,6,6,Sun,2,21,10.50,0,BarlRe00
Tim Dwight,WR,24.096,1999-10-17,NFL,ATL,,STL,L 13-41,6,6,Sun,1,17,17.00,0,DwigTi00
Troy Edwards,WR,22.193,1999-10-17,NFL,PIT,@,CIN,W 17-3,6,6,Sun,3,22,7.33,0,EdwaTr00
Kevin Faulk,RB,23.134,1999-10-17,NFL,NWE,,MIA,L 30-31,6,6,Sun,3,17,5.67,0,FaulKe00
Reggie Givens,LB,28.014,1999-10-17,NFL,SFO,,CAR,L 29-31,6,6,Sun,1,0,0.00,0,GiveRe20
Darrien Gordon,SS,28.337,1999-10-17,NFL,OAK,@,BUF,W 20-14,6,6,Sun,2,19,9.50,0,GordDa20
Az-Zahir Hakim,WR,22.136,1999-10-17,NFL,STL,@,ATL,W 41-13,5,6,Sun,1,-3,-3.00,0,HakiAz00
Courtney Hawkins,WR,29.309,1999-10-17,NFL,PIT,@,CIN,W 17-3,6,6,Sun,1,8,8.00,0,HawkCo00
Desmond Howard,WR/K,29.155,1999-10-17,NFL,GNB,@,DEN,L 10-31,5,6,Sun,2,11,5.50,0,HowaDe00
Sedrick Irvin,RB,21.201,1999-10-17,NFL,DET,,MIN,W 25-23,5,6,Sun,2,15,7.50,0,IrviSe00
Nate Jacquet,WR,24.045,1999-10-17,NFL,MIA,@,NWE,W 31-30,5,6,Sun,4,86,21.50,0,JacqNa00
Kevin Johnson,WR,23.094,1999-10-17,NFL,CLE,@,JAX,L 7-24,6,6,Sun,3,18,6.00,0,JohnKe01
Eddie Kennison,WR,26.270,1999-10-17,NFL,NOR,,TEN,L 21-24,5,6,Sun,4,40,10.00,0,KennEd00
Derrick Mason,WR,25.273,1999-10-17,NFL,TEN,@,NOR,W 24-21,6,6,Sun,1,6,6.00,0,MasoDe00
J.J. McCleskey,RCB,29.190,1999-10-17,NFL,ARI,,WAS,L 10-24,6,6,Sun,1,0,0.00,0,McClJ.20
Travis McGriff,WR,23.115,1999-10-17,NFL,DEN,,GNB,W 31-10,6,6,Sun,6,44,7.33,0,McGrTr00
R.W. McQuarters,LCB,22.300,1999-10-17,NFL,SFO,,CAR,L 29-31,6,6,Sun,3,14,4.67,0,McQuR.20
Glyn Milburn,RB,28.240,1999-10-17,NFL,CHI,,PHI,L 16-20,6,6,Sun,2,13,6.50,0,MilbGl00
Brian Mitchell,RB,31.060,1999-10-17,NFL,WAS,@,ARI,W 24-10,5,6,Sun,2,-5,-2.50,0,MitcBr00
Winslow Oliver,RB,26.228,1999-10-17,NFL,ATL,,STL,L 13-41,6,6,Sun,1,-4,-4.00,0,OlivWi00
David Palmer,RB,26.332,1999-10-17,NFL,MIN,@,DET,L 23-25,6,6,Sun,2,18,9.00,0,PalmDa00
Chris Penn,WR,28.180,1999-10-17,NFL,SDG,,SEA,W 13-10,5,6,Sun,3,30,10.00,0,PennCh00
Darryl Pounds,CB,27.088,1999-10-17,NFL,WAS,@,ARI,W 24-10,5,6,Sun,1,0,0.00,0,PounDa20
Charlie Rogers,WR,23.120,1999-10-17,NFL,SEA,@,SDG,L 10-13,5,6,Sun,2,3,1.50,0,RogeCh00
Allen Rossum,CB,23.360,1999-10-17,NFL,PHI,@,CHI,W 20-16,6,6,Sun,2,17,8.50,0,RossAl99
Scott Turner,CB,27.233,1999-10-17,NFL,SDG,,SEA,W 13-10,5,6,Sun,1,0,0.00,0,TurnSc20
Dedric Ward,WR,25.018,1999-10-17,NFL,NYJ,,IND,L 13-16,6,6,Sun,3,42,14.00,0,WardDe00
Terrence Wilkins,KR,24.080,1999-10-17,NFL,IND,@,NYJ,W 16-13,5,6,Sun,1,11,11.00,0,WilkTe00
Kevin Williams,WR,28.265,1999-10-17,NFL,BUF,,OAK,L 14-20,6,6,Sun,3,31,10.33,0,WillKe00
Tiki Barber,RB,24.194,1999-10-18,NFL,NYG,,DAL,W 13-10,6,6,Mon,5,123,24.60,1,BarbTi00
Deion Sanders*,RCB,32.070,1999-10-18,NFL,DAL,@,NYG,L 10-13,5,6,Mon,1,10,10.00,0,SandDe00
Jermaine Lewis,WR,25.005,1999-10-21,NFL,BAL,,KAN,L 8-35,6,7,Thu,3,23,7.67,0,LewiJe00
Tamarick Vanover,WR,25.238,1999-10-21,NFL,KAN,@,BAL,W 35-8,6,7,Thu,4,28,7.00,0,VanoTa00
Tiki Barber,RB,24.200,1999-10-24,NFL,NYG,,NOR,W 31-3,7,7,Sun,3,25,8.33,0,BarbTi00
George Coghill,S,29.208,1999-10-24,NFL,DEN,@,NWE,L 23-24,7,7,Sun,3,25,8.33,0,CoghGe20
David Dunn,,27.136,1999-10-24,NFL,CLE,@,STL,L 3-34,7,7,Sun,1,13,13.00,0,DunnDa00
Kevin Faulk,RB,23.141,1999-10-24,NFL,NWE,,DEN,W 24-23,7,7,Sun,4,70,17.50,0,FaulKe00
Darrien Gordon,CB,28.344,1999-10-24,NFL,OAK,,NYJ,W 24-23,7,7,Sun,3,9,3.00,0,GordDa20
Jacquez Green,WR,23.282,1999-10-24,NFL,TAM,,CHI,W 6-3,6,7,Sun,2,40,20.00,0,GreeJa00
Torry Holt,WR,23.141,1999-10-24,NFL,STL,,CLE,W 34-3,6,7,Sun,3,15,5.00,0,HoltTo00
Nate Jacquet,WR,24.052,1999-10-24,NFL,MIA,,PHI,W 16-13,6,7,Sun,3,43,14.33,0,JacqNa00
Eddie Kennison,WR,26.277,1999-10-24,NFL,NOR,@,NYG,L 3-31,6,7,Sun,3,31,10.33,0,KennEd00
Eric Metcalf,WR,31.274,1999-10-24,NFL,CAR,,DET,L 9-24,6,7,Sun,1,-1,-1.00,0,MetcEr00
Glyn Milburn,RB,28.247,1999-10-24,NFL,CHI,@,TAM,L 3-6,7,7,Sun,6,34,5.67,0,MilbGl00
Brian Mitchell,RB,31.067,1999-10-24,NFL,WAS,@,DAL,L 20-38,6,7,Sun,3,12,4.00,0,MitcBr00
Jeff Ogden,WR,24.244,1999-10-24,NFL,DAL,,WAS,W 38-20,6,7,Sun,1,3,3.00,0,OgdeJe00
David Palmer,RB,26.339,1999-10-24,NFL,MIN,,SFO,W 40-16,7,7,Sun,3,12,4.00,0,PalmDa00
Chris Penn,WR,28.187,1999-10-24,NFL,SDG,,GNB,L 3-31,6,7,Sun,3,19,6.33,0,PennCh00
Roell Preston,WR,27.123,1999-10-24,NFL,MIA,,PHI,W 16-13,6,7,Sun,1,6,6.00,0,PresRo00
Charlie Rogers,WR,23.127,1999-10-24,NFL,SEA,,BUF,W 26-16,6,7,Sun,1,5,5.00,0,RogeCh00
Allen Rossum,CB,24.002,1999-10-24,NFL,PHI,@,MIA,L 13-16,7,7,Sun,2,54,27.00,0,RossAl99
Deion Sanders*,RCB,32.076,1999-10-24,NFL,DAL,,WAS,W 38-20,6,7,Sun,3,78,26.00,1,SandDe00
Dedric Ward,WR,25.025,1999-10-24,NFL,NYJ,@,OAK,L 23-24,7,7,Sun,1,0,0.00,0,WardDe00
Terrence Wilkins,WR,24.087,1999-10-24,NFL,IND,,CIN,W 31-10,6,7,Sun,4,28,7.00,0,WilkTe00
Karl Williams,TE,28.197,1999-10-24,NFL,TAM,,CHI,W 6-3,6,7,Sun,1,0,0.00,0,WillKa00
Tim Dwight,WR,24.104,1999-10-25,NFL,ATL,@,PIT,L 9-13,7,7,Mon,2,15,7.50,0,DwigTi00
Courtney Hawkins,WR,29.317,1999-10-25,NFL,PIT,,ATL,W 13-9,7,7,Mon,2,1,0.50,0,HawkCo00
Tiki Barber,RB,24.207,1999-10-31,NFL,NYG,@,PHI,W 23-17,8,8,Sun,2,10,5.00,0,BarbTi00
Reggie Barlow,WR/K,26.282,1999-10-31,NFL,JAX,@,CIN,W 41-10,7,8,Sun,2,14,7.00,0,BarlRe00
Mac Cody,WR,27.085,1999-10-31,NFL,ARI,,NWE,L 3-27,7,8,Sun,3,49,16.33,0,CodyMa00
David Dunn,,27.143,1999-10-31,NFL,CLE,@,NOR,W 21-16,8,8,Sun,2,8,4.00,0,DunnDa00
Tim Dwight,WR,24.110,1999-10-31,NFL,ATL,,CAR,W 27-20,8,8,Sun,1,11,11.00,0,DwigTi00
Kevin Faulk,RB,23.148,1999-10-31,NFL,NWE,@,ARI,W 27-3,8,8,Sun,2,4,2.00,0,FaulKe00
Darrien Gordon,CB,28.351,1999-10-31,NFL,OAK,,MIA,L 9-16,8,8,Sun,3,42,14.00,0,GordDa20
Jacquez Green,WR,23.289,1999-10-31,NFL,TAM,@,DET,L 3-20,7,8,Sun,2,22,11.00,0,GreeJa00
Az-Zahir Hakim,WR,22.150,1999-10-31,NFL,STL,@,TEN,L 21-24,7,8,Sun,7,68,9.71,0,HakiAz00
Nate Jacquet,WR,24.059,1999-10-31,NFL,MIA,@,OAK,W 16-9,7,8,Sun,3,64,21.33,0,JacqNa00
Eddie Kennison,WR,26.284,1999-10-31,NFL,NOR,,CLE,L 16-21,7,8,Sun,5,52,10.40,0,KennEd00
