Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,XP Made,XP Att,XP %,FG Made,FG Att,FG %,2PM,Sfty,TD,Pts,unique_id
Richie Cunningham,K,29.046,1999-10-03,NFL,DAL,,ARI,W 35-7,3,4,Sun,5,5,100.0,,1,0.0,,,0,5,cunniric01
Brad Daluiso,K,31.276,1999-10-03,NFL,NYG,,PHI,W 16-15,4,4,Sun,1,1,100.0,3,3,100.0,,,0,10,daluibra01
Phil Dawson,K,24.253,1999-10-03,NFL,CLE,,NWE,L 7-19,4,4,Sun,1,1,100.0,,1,0.0,,,0,1,dawsophi01
Al Del Greco,K,37.215,1999-10-03,NFL,TEN,@,SFO,L 22-24,4,4,Sun,1,1,100.0,3,3,100.0,,,0,10,delgralx01
Jason Elam,K,29.209,1999-10-03,NFL,DEN,,NYJ,L 13-21,4,4,Sun,1,1,100.0,2,2,100.0,,,0,7,elamxjas01
Martin Gramatica,K,23.310,1999-10-03,NFL,TAM,@,MIN,L 14-21,4,4,Sun,2,2,100.0,,,,,,0,2,gramamar01
John Hall,K,25.200,1999-10-03,NFL,NYJ,@,DEN,W 21-13,4,4,Sun,3,3,100.0,,1,0.0,,,0,3,hallxjoh01
Mike Hollis,K,27.134,1999-10-03,NFL,JAX,@,PIT,W 17-3,4,4,Sun,1,1,100.0,2,2,100.0,,,0,7,hollimik01
Michael Husted,K,29.109,1999-10-03,NFL,OAK,@,SEA,L 21-22,4,4,Sun,3,3,100.0,,1,0.0,,,0,3,hustemic01
Chris Jacke,K,33.205,1999-10-03,NFL,ARI,@,DAL,L 7-35,4,4,Sun,1,1,100.0,,,,,,0,1,jackechr01
Jeff Jaeger,K,34.311,1999-10-03,NFL,CHI,,NOR,W 14-10,4,4,Sun,2,2,100.0,,1,0.0,,,0,2,jaegejef01
Norm Johnson,K,39.125,1999-10-03,NFL,PHI,@,NYG,L 15-16,4,4,Sun,1,1,100.0,2,2,100.0,,,0,7,johnsnor01
John Kasay,K,29.341,1999-10-03,NFL,CAR,@,WAS,L 36-38,4,4,Sun,3,3,100.0,3,4,75.0,,,0,12,kasayjoh01
Doug Pelfrey,K,29.008,1999-10-03,NFL,CIN,,STL,L 10-38,4,4,Sun,1,1,100.0,1,2,50.0,,,0,4,pelfrdou01
Todd Peterson,K,29.241,1999-10-03,NFL,SEA,,OAK,W 22-21,4,4,Sun,1,1,100.0,3,3,100.0,,,0,10,petertod01
Wade Richey,K,23.137,1999-10-03,NFL,SFO,,TEN,W 24-22,4,4,Sun,3,3,100.0,1,1,100.0,,,0,6,richewad01
Matt Stover,K,31.249,1999-10-03,NFL,BAL,@,ATL,W 19-13,4,4,Sun,1,1,100.0,2,3,66.7,,,0,7,stovemat01
Pete Stoyanovich,K,32.158,1999-10-03,NFL,KAN,@,SDG,L 14-21,4,4,Sun,2,2,100.0,,1,0.0,,,0,2,stoyapet01
Adam Vinatieri,K,26.279,1999-10-03,NFL,NWE,@,CLE,W 19-7,4,4,Sun,1,1,100.0,2,3,66.7,,,0,7,vinatada01
Jeff Wilkins,K,27.167,1999-10-03,NFL,STL,@,CIN,W 38-10,3,4,Sun,5,5,100.0,1,1,100.0,,,0,8,wilkijef01
Steve Christie,K,31.325,1999-10-04,NFL,BUF,@,MIA,W 23-18,4,4,Mon,2,2,100.0,3,3,100.0,,,0,11,chrisste01
Morten Andersen*,K,39.052,1999-10-10,NFL,ATL,@,NOR,W 20-17,5,5,Sun,2,2,100.0,2,2,100.0,,,0,8,andermor01
Gary Anderson,K,40.086,1999-10-10,NFL,MIN,,CHI,L 22-24,5,5,Sun,1,1,100.0,5,5,100.0,,,0,16,andergar02
Doug Brien,K,28.320,1999-10-10,NFL,NOR,,ATL,L 17-20,4,5,Sun,2,2,100.0,1,3,33.3,,,0,5,briendou01
Kris Brown,K,22.291,1999-10-10,NFL,PIT,@,BUF,L 21-24,5,5,Sun,3,3,100.0,,,,,,0,3,brownkri01
John Carney,K,35.173,1999-10-10,NFL,SDG,@,DET,W 20-10,4,5,Sun,2,2,100.0,2,3,66.7,,,0,8,carnejoh01
Steve Christie,K,31.331,1999-10-10,NFL,BUF,,PIT,W 24-21,5,5,Sun,3,3,100.0,1,2,50.0,,,0,6,chrisste01
Richie Cunningham,K,29.053,1999-10-10,NFL,DAL,@,PHI,L 10-13,4,5,Sun,1,1,100.0,1,2,50.0,,,0,4,cunniric01
Phil Dawson,K,24.260,1999-10-10,NFL,CLE,,CIN,L 17-18,5,5,Sun,2,2,100.0,1,1,100.0,,,1,11,dawsophi01
Al Del Greco,K,37.222,1999-10-10,NFL,TEN,,BAL,W 14-11,5,5,Sun,2,2,100.0,,,,,,0,2,delgralx01
Jason Elam,K,29.216,1999-10-10,NFL,DEN,@,OAK,W 16-13,5,5,Sun,1,1,100.0,3,3,100.0,,,0,10,elamxjas01
Martin Gramatica,K,23.317,1999-10-10,NFL,TAM,@,GNB,L 23-26,5,5,Sun,2,2,100.0,3,3,100.0,,,0,11,gramamar01
Jason Hanson,K,29.115,1999-10-10,NFL,DET,,SDG,L 10-20,4,5,Sun,1,1,100.0,1,1,100.0,,,0,4,hansojas01
Michael Husted,K,29.116,1999-10-10,NFL,OAK,,DEN,L 13-16,5,5,Sun,1,1,100.0,2,3,66.7,,,0,7,hustemic01
Chris Jacke,K,33.212,1999-10-10,NFL,ARI,,NYG,W 14-3,5,5,Sun,2,2,100.0,,2,0.0,,,0,2,jackechr01
Jeff Jaeger,K,34.318,1999-10-10,NFL,CHI,@,MIN,W 24-22,5,5,Sun,3,3,100.0,1,4,25.0,,,0,6,jaegejef01
Norm Johnson,K,39.132,1999-10-10,NFL,PHI,,DAL,W 13-10,5,5,Sun,1,1,100.0,2,2,100.0,,,0,7,johnsnor01
Ryan Longwell,K,25.055,1999-10-10,NFL,GNB,,TAM,W 26-23,4,5,Sun,2,2,100.0,4,5,80.0,,,0,14,longwrya01
Olindo Mare,K,26.126,1999-10-10,NFL,MIA,@,IND,W 34-31,4,5,Sun,2,2,100.0,4,4,100.0,,,0,14,marexoli01
Wade Richey,K,23.144,1999-10-10,NFL,SFO,@,STL,L 20-42,5,5,Sun,2,2,100.0,2,2,100.0,,,0,8,richewad01
Pete Stoyanovich,K,32.165,1999-10-10,NFL,KAN,,NWE,W 16-14,5,5,Sun,1,1,100.0,3,3,100.0,,,0,10,stoyapet01
Mike Vanderjagt,K,29.200,1999-10-10,NFL,IND,,MIA,L 31-34,4,5,Sun,4,4,100.0,1,1,100.0,,,0,7,vandemik01
Adam Vinatieri,K,26.286,1999-10-10,NFL,NWE,@,KAN,L 14-16,5,5,Sun,2,2,100.0,,2,0.0,,,0,2,vinatada01
Jeff Wilkins,K,27.174,1999-10-10,NFL,STL,,SFO,W 42-20,4,5,Sun,6,6,100.0,,,,,,0,6,wilkijef01
Mike Hollis,K,27.142,1999-10-11,NFL,JAX,@,NYJ,W 16-6,5,5,Mon,1,1,100.0,3,3,100.0,,,0,10,hollimik01
Morten Andersen*,K,39.059,1999-10-17,NFL,ATL,,STL,L 13-41,6,6,Sun,1,1,100.0,2,2,100.0,,,0,7,andermor01
Gary Anderson,K,40.093,1999-10-17,NFL,MIN,@,DET,L 23-25,6,6,Sun,2,2,100.0,1,1,100.0,,,0,5,andergar02
Chris Boniol,K,27.312,1999-10-17,NFL,CHI,,PHI,L 16-20,6,6,Sun,1,1,100.0,3,4,75.0,,,0,10,boniochr01
Doug Brien,K,28.327,1999-10-17,NFL,NOR,,TEN,L 21-24,5,6,Sun,1,1,100.0,2,2,100.0,,,0,7,briendou01
Kris Brown,K,22.298,1999-10-17,NFL,PIT,@,CIN,W 17-3,6,6,Sun,2,2,100.0,1,1,100.0,,,0,5,brownkri01
John Carney,K,35.180,1999-10-17,NFL,SDG,,SEA,W 13-10,5,6,Sun,1,1,100.0,2,3,66.7,,,0,7,carnejoh01
Steve Christie,K,31.338,1999-10-17,NFL,BUF,,OAK,L 14-20,6,6,Sun,2,2,100.0,,,,,,0,2,chrisste01
Brett Conway,K,24.223,1999-10-17,NFL,WAS,@,ARI,W 24-10,5,6,Sun,3,3,100.0,1,2,50.0,,,0,6,conwabre01
Phil Dawson,K,24.267,1999-10-17,NFL,CLE,@,JAX,L 7-24,6,6,Sun,1,1,100.0,,,,,,0,1,dawsophi01
Al Del Greco,K,37.229,1999-10-17,NFL,TEN,@,NOR,W 24-21,6,6,Sun,3,3,100.0,1,2,50.0,,,0,6,delgralx01
Jason Elam,K,29.223,1999-10-17,NFL,DEN,,GNB,W 31-10,6,6,Sun,4,4,100.0,1,2,50.0,,,0,7,elamxjas01
John Hall,K,25.214,1999-10-17,NFL,NYJ,,IND,L 13-16,6,6,Sun,1,1,100.0,2,3,66.7,,,0,7,hallxjoh01
Jason Hanson,K,29.122,1999-10-17,NFL,DET,,MIN,W 25-23,5,6,Sun,1,1,100.0,6,7,85.7,,,0,19,hansojas01
Mike Hollis,K,27.148,1999-10-17,NFL,JAX,,CLE,W 24-7,6,6,Sun,1,1,100.0,3,3,100.0,,,0,10,hollimik01
Michael Husted,K,29.123,1999-10-17,NFL,OAK,@,BUF,W 20-14,6,6,Sun,2,2,100.0,2,3,66.7,,,0,8,hustemic01
Chris Jacke,K,33.219,1999-10-17,NFL,ARI,,WAS,L 10-24,6,6,Sun,1,1,100.0,1,2,50.0,,,0,4,jackechr01
Norm Johnson,K,39.139,1999-10-17,NFL,PHI,@,CHI,W 20-16,6,6,Sun,2,2,100.0,2,2,100.0,,,0,8,johnsnor01
John Kasay,K,29.355,1999-10-17,NFL,CAR,@,SFO,W 31-29,5,6,Sun,4,4,100.0,1,1,100.0,,,0,7,kasayjoh01
Ryan Longwell,K,25.062,1999-10-17,NFL,GNB,@,DEN,L 10-31,5,6,Sun,1,1,100.0,1,1,100.0,,,0,4,longwrya01
Olindo Mare,K,26.133,1999-10-17,NFL,MIA,@,NWE,W 31-30,5,6,Sun,1,1,100.0,6,6,100.0,,,0,19,marexoli01
Todd Peterson,K,29.255,1999-10-17,NFL,SEA,@,SDG,L 10-13,5,6,Sun,1,1,100.0,1,2,50.0,,,0,4,petertod01
Wade Richey,K,23.151,1999-10-17,NFL,SFO,,CAR,L 29-31,6,6,Sun,2,2,100.0,3,3,100.0,,,0,11,richewad01
Mike Vanderjagt,K,29.207,1999-10-17,NFL,IND,@,NYJ,W 16-13,5,6,Sun,1,1,100.0,3,3,100.0,,,0,10,vandemik01
Adam Vinatieri,K,26.293,1999-10-17,NFL,NWE,,MIA,L 30-31,6,6,Sun,3,3,100.0,3,3,100.0,,,0,12,vinatada01
Jeff Wilkins,K,27.181,1999-10-17,NFL,STL,@,ATL,W 41-13,5,6,Sun,5,5,100.0,2,2,100.0,,,0,11,wilkijef01
Richie Cunningham,K,29.061,1999-10-18,NFL,DAL,@,NYG,L 10-13,5,6,Mon,1,1,100.0,1,3,33.3,,,0,4,cunniric01
Brad Daluiso,K,31.291,1999-10-18,NFL,NYG,,DAL,W 13-10,6,6,Mon,1,1,100.0,2,2,100.0,,,0,7,daluibra01
Pete Stoyanovich,K,32.176,1999-10-21,NFL,KAN,@,BAL,W 35-8,6,7,Thu,5,5,100.0,,1,0.0,,,0,5,stoyapet01
Gary Anderson,K,40.100,1999-10-24,NFL,MIN,,SFO,W 40-16,7,7,Sun,5,5,100.0,1,2,50.0,,,0,8,andergar02
Cary Blanchard,K,30.353,1999-10-24,NFL,NYG,,NOR,W 31-3,7,7,Sun,4,4,100.0,1,1,100.0,,,0,7,blanccar01
Steve Christie,K,31.345,1999-10-24,NFL,BUF,@,SEA,L 16-26,7,7,Sun,1,1,100.0,1,1,100.0,,,0,4,chrisste01
Brett Conway,K,24.230,1999-10-24,NFL,WAS,@,DAL,L 20-38,6,7,Sun,2,2,100.0,2,2,100.0,,,0,8,conwabre01
Richie Cunningham,K,29.067,1999-10-24,NFL,DAL,,WAS,W 38-20,6,7,Sun,5,5,100.0,1,1,100.0,,,0,8,cunniric01
Jason Elam,K,29.230,1999-10-24,NFL,DEN,@,NWE,L 23-24,7,7,Sun,2,2,100.0,3,4,75.0,,,0,11,elamxjas01
John Hall,K,25.221,1999-10-24,NFL,NYJ,@,OAK,L 23-24,7,7,Sun,2,2,100.0,3,3,100.0,,,0,11,hallxjoh01
Jason Hanson,K,29.129,1999-10-24,NFL,DET,@,CAR,W 24-9,6,7,Sun,3,3,100.0,1,1,100.0,,,0,6,hansojas01
Michael Husted,K,29.130,1999-10-24,NFL,OAK,,NYJ,W 24-23,7,7,Sun,3,3,100.0,1,1,100.0,,,0,6,hustemic01
Norm Johnson,K,39.146,1999-10-24,NFL,PHI,@,MIA,L 13-16,7,7,Sun,1,1,100.0,1,2,50.0,,,0,4,johnsnor01
Ryan Longwell,K,25.069,1999-10-24,NFL,GNB,@,SDG,W 31-3,6,7,Sun,4,4,100.0,1,1,100.0,,,0,7,longwrya01
Olindo Mare,K,26.140,1999-10-24,NFL,MIA,,PHI,W 16-13,6,7,Sun,1,1,100.0,3,3,100.0,,,0,10,marexoli01
Doug Pelfrey,K,29.029,1999-10-24,NFL,CIN,@,IND,L 10-31,7,7,Sun,1,1,100.0,1,1,100.0,,,0,4,pelfrdou01
Todd Peterson,K,29.262,1999-10-24,NFL,SEA,,BUF,W 26-16,6,7,Sun,2,2,100.0,4,4,100.0,,,0,14,petertod01
Wade Richey,K,23.158,1999-10-24,NFL,SFO,@,MIN,L 16-40,7,7,Sun,1,1,100.0,3,3,100.0,,,0,10,richewad01
Mike Vanderjagt,K,29.214,1999-10-24,NFL,IND,,CIN,W 31-10,6,7,Sun,4,4,100.0,1,2,50.0,,,0,7,vandemik01
Adam Vinatieri,K,26.300,1999-10-24,NFL,NWE,,DEN,W 24-23,7,7,Sun,3,3,100.0,1,1,100.0,,,0,6,vinatada01
Jeff Wilkins,K,27.188,1999-10-24,NFL,STL,,CLE,W 34-3,6,7,Sun,4,4,100.0,2,2,100.0,,,0,10,wilkijef01
Morten Andersen*,K,39.067,1999-10-25,NFL,ATL,@,PIT,L 9-13,7,7,Mon,1,1,100.0,,1,0.0,,,0,1,andermor01
Kris Brown,K,22.306,1999-10-25,NFL,PIT,,ATL,W 13-9,7,7,Mon,1,1,100.0,2,2,100.0,,,0,7,brownkri01
Morten Andersen*,K,39.073,1999-10-31,NFL,ATL,,CAR,W 27-20,8,8,Sun,3,3,100.0,2,2,100.0,,,0,9,andermor01
Gary Anderson,K,40.107,1999-10-31,NFL,MIN,@,DEN,W 23-20,8,8,Sun,2,2,100.0,1,1,100.0,,,0,5,andergar02
Cary Blanchard,K,30.360,1999-10-31,NFL,NYG,@,PHI,W 23-17,8,8,Sun,2,2,100.0,1,2,50.0,,,0,5,blanccar01
