Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Sack,Tackle Solo,Tackle Assist,Tackle Tot,Tackle for Loss,QBHits,unique_id
Adam Archuleta,SS,27.288,2005-09-11,NFL,STL,@,SFO,L 25-28,1,1,Sun,0.0,3,1,4,0,,ArchAd20
LaVar Arrington,LB,27.083,2005-09-11,NFL,WAS,,CHI,W 9-7,1,1,Sun,0.0,1,0,1,1,,ArriLa00
O.J. Atogwe,S,24.080,2005-09-11,NFL,STL,@,SFO,L 25-28,1,1,Sun,0.0,1,1,2,0,,AtogO.20
Brendon Ayanbadejo,LB,29.005,2005-09-11,NFL,CHI,@,WAS,L 7-9,1,1,Sun,0.0,1,0,1,0,,AyanBr99
Obafemi Ayanbadejo,FB,30.190,2005-09-11,NFL,ARI,@,NYG,L 19-42,1,1,Sun,0.0,1,0,1,0,,AyanOb00
Akin Ayodele,OLB,25.359,2005-09-11,NFL,JAX,,SEA,W 26-14,1,1,Sun,1.0,3,0,3,0,,AyodAk20
Jerry Azumah,CB,28.010,2005-09-11,NFL,CHI,@,WAS,L 7-9,1,1,Sun,0.0,3,0,3,0,,AzumJe00
Jason Babin,LOLB,25.110,2005-09-11,NFL,HOU,@,BUF,L 7-22,1,1,Sun,0.0,2,3,5,0,,BabiJa20
Jordan Babineaux,CB,23.011,2005-09-11,NFL,SEA,@,JAX,L 14-26,1,1,Sun,0.0,3,0,3,0,,BabiJo21
Boss Bailey,SLB,25.332,2005-09-11,NFL,DET,,GNB,W 17-3,1,1,Sun,0.0,4,2,6,0,,BailBo20
Champ Bailey*,LCB,27.081,2005-09-11,NFL,DEN,@,MIA,L 10-34,1,1,Sun,0.0,7,0,7,0,,BailCh00
Dave Ball,DE,24.250,2005-09-11,NFL,SDG,,DAL,L 24-28,1,1,Sun,0.0,0,1,1,0,,BallDa20
Marion Barber,RB,22.093,2005-09-11,NFL,DAL,@,SDG,W 28-24,1,1,Sun,0.0,1,1,2,0,,BarbMa01
Ronde Barber,RCB,30.157,2005-09-11,NFL,TAM,@,MIN,W 24-13,1,1,Sun,0.0,3,0,3,0,,BarbRo00
Nick Barnett,MLB,24.107,2005-09-11,NFL,GNB,@,DET,L 3-17,1,1,Sun,0.0,6,3,9,2,,BarnNi20
David Barrett,RCB,27.263,2005-09-11,NFL,NYJ,@,KAN,L 7-27,1,1,Sun,0.0,6,0,6,0,,BarrDa22
William Bartee,S,28.078,2005-09-11,NFL,KAN,,NYJ,W 27-7,1,1,Sun,0.0,1,0,1,0,,BartWi20
Eric Barton,ROLB,27.347,2005-09-11,NFL,NYJ,@,KAN,L 7-27,1,1,Sun,0.0,4,0,4,0,,BartEr20
Tony Beckham,RCB,26.345,2005-09-11,NFL,TEN,@,PIT,L 7-34,1,1,Sun,0.0,3,1,4,0,,BeckTo20
Jason Bell,CB,27.163,2005-09-11,NFL,HOU,@,BUF,L 7-22,1,1,Sun,0.0,1,0,1,0,,BellJa21
Kendrell Bell,ROLB,27.071,2005-09-11,NFL,KAN,,NYJ,W 27-7,1,1,Sun,0.0,3,0,3,0,,BellKe20
Yeremiah Bell,S,27.192,2005-09-11,NFL,MIA,,DEN,W 34-10,1,1,Sun,0.0,1,0,1,0,,BellYe20
Jay Bellamy,SS,33.065,2005-09-11,NFL,NOR,@,CAR,W 23-20,1,1,Sun,0.0,1,0,1,0,,BellJa22
Kevin Bentley,LB,25.256,2005-09-11,NFL,SEA,@,JAX,L 14-26,1,1,Sun,0.0,1,0,1,0,,BentKe20
Rocky Bernard,DT,26.145,2005-09-11,NFL,SEA,@,JAX,L 14-26,1,1,Sun,1.0,2,0,2,2,,BernRo20
Bertrand Berry,RDE,30.027,2005-09-11,NFL,ARI,@,NYG,L 19-42,1,1,Sun,1.0,4,1,5,1,,BerrBe99
Darryl Blackstock,OLB,22.104,2005-09-11,NFL,ARI,@,NYG,L 19-42,1,1,Sun,0.0,0,1,1,0,,BlacDa20
Dre' Bly,RCB,28.112,2005-09-11,NFL,DET,,GNB,W 17-3,1,1,Sun,0.0,2,0,2,0,,BlyxDr00
Colby Bockwoldt,WLB,24.150,2005-09-11,NFL,NOR,@,CAR,W 23-20,1,1,Sun,0.0,2,1,3,0,,BockCo20
Leigh Bodden,RCB,23.352,2005-09-11,NFL,CLE,,CIN,L 13-27,1,1,Sun,0.0,7,0,7,0,,BoddLe20
Rocky Boiman,LB,25.230,2005-09-11,NFL,TEN,@,PIT,L 7-34,1,1,Sun,0.0,2,1,3,0,,BoimRo20
Juran Bolden,CB,31.076,2005-09-11,NFL,TAM,@,MIN,W 24-13,1,1,Sun,0.0,6,0,6,0,,BoldJu20
Ryan Boschetti,DL,23.339,2005-09-11,NFL,WAS,,CHI,W 9-7,1,1,Sun,0.0,1,0,1,0,,BoscRy20
Michael Boulware,SS,23.359,2005-09-11,NFL,SEA,@,JAX,L 14-26,1,1,Sun,0.0,6,0,6,0,,BoulMi20
Peter Boulware,LB,30.267,2005-09-11,NFL,BAL,,IND,L 7-24,1,1,Sun,0.0,1,0,1,0,,BoulPe00
David Bowens,DE,28.070,2005-09-11,NFL,MIA,,DEN,W 34-10,1,1,Sun,0.0,1,0,1,0,,BoweDa20
Gary Brackett,MLB,25.111,2005-09-11,NFL,IND,@,BAL,W 24-7,1,1,Sun,0.0,8,2,10,0,,BracGa20
Sam Brandon,S,26.068,2005-09-11,NFL,DEN,@,MIA,L 10-34,1,1,Sun,0.0,1,1,2,0,,BranSa20
Lance Briggs,WLB,24.303,2005-09-11,NFL,CHI,@,WAS,L 7-9,1,1,Sun,1.0,3,1,4,0,,BrigLa99
Raheem Brock,LDE,27.093,2005-09-11,NFL,IND,@,BAL,W 24-7,1,1,Sun,0.0,3,0,3,2,,BrocRa20
John Bronson,TE,23.065,2005-09-11,NFL,ARI,@,NYG,L 19-42,1,1,Sun,0.0,1,1,2,0,,BronJo00
Derrick Brooks*,WLB,32.146,2005-09-11,NFL,TAM,@,MIN,W 24-13,1,1,Sun,0.0,4,0,4,0,,BrooDe00
Alex Brown,RDE,26.099,2005-09-11,NFL,CHI,@,WAS,L 7-9,1,1,Sun,0.0,2,0,2,0,,BrowAl20
C.C. Brown,SS,22.227,2005-09-11,NFL,HOU,@,BUF,L 7-22,1,1,Sun,0.0,4,2,6,1,,BrowC.20
Fakhir Brown,RCB,27.355,2005-09-11,NFL,NOR,@,CAR,W 23-20,1,1,Sun,0.0,6,0,6,0,,BrowFa20
Mike Brown,SS,27.210,2005-09-11,NFL,CHI,@,WAS,L 7-9,1,1,Sun,0.0,9,0,9,0,,BrowMi99
Ralph Brown,CB,26.360,2005-09-11,NFL,MIN,,TAM,L 13-24,1,1,Sun,0.0,3,0,3,0,,BrowRa20
John Browning,RDE,31.346,2005-09-11,NFL,KAN,,NYJ,W 27-7,1,1,Sun,0.0,2,1,3,0,,BrowJo24
Fernando Bryant,LCB,28.169,2005-09-11,NFL,DET,,GNB,W 17-3,1,1,Sun,0.0,6,1,7,1,,BryaFe20
Phillip Buchanon,LCB,24.357,2005-09-11,NFL,HOU,@,BUF,L 7-22,1,1,Sun,0.0,6,1,7,0,,BuchPh20
Brentson Buckner,LDT,33.346,2005-09-11,NFL,CAR,,NOR,L 20-23,1,1,Sun,0.0,4,1,5,0,,BuckBr20
Keith Bulluck,RLB,28.160,2005-09-11,NFL,TEN,@,PIT,L 7-34,1,1,Sun,0.0,5,3,8,0,,BullKe00
Keith Burns,LB,33.118,2005-09-11,NFL,DEN,@,MIA,L 10-34,1,1,Sun,0.0,1,0,1,0,,BurnKe21
James Butler,S,23.004,2005-09-11,NFL,NYG,,ARI,W 42-19,1,1,Sun,0.0,4,0,4,0,,ButlJa20
Khary Campbell,LB,26.160,2005-09-11,NFL,WAS,,CHI,W 9-7,1,1,Sun,0.0,1,0,1,0,,CampKh20
Chris Canty,DE,22.305,2005-09-11,NFL,DAL,@,SDG,W 28-24,1,1,Sun,0.0,1,1,2,0,,CantCh21
Dwaine Carpenter,S,28.311,2005-09-11,NFL,SFO,,STL,W 28-25,1,1,Sun,0.0,1,0,1,0,,CarpDw20
Ahmad Carroll,LCB,22.039,2005-09-11,NFL,GNB,@,DET,L 3-17,1,1,Sun,0.0,1,0,1,0,,CarrAh20
Jordan Carstens,DT,24.232,2005-09-11,NFL,CAR,,NOR,L 20-23,1,1,Sun,0.0,1,1,2,0,,CarsJo20
Andre Carter,LB,26.122,2005-09-11,NFL,SFO,,STL,W 28-25,1,1,Sun,0.5,2,1,3,1,,CartAn20
Dale Carter,CB,35.287,2005-09-11,NFL,BAL,,IND,L 7-24,1,1,Sun,0.0,0,1,1,0,,CartDa00
Jerome Carter,S,22.321,2005-09-11,NFL,STL,@,SFO,L 25-28,1,1,Sun,0.0,2,2,4,0,,CartJe20
Kevin Carter,LDE,31.355,2005-09-11,NFL,MIA,,DEN,W 34-10,1,1,Sun,0.0,1,0,1,0,,CartKe00
Tyrone Carter,S,29.164,2005-09-11,NFL,PIT,,TEN,W 34-7,1,1,Sun,0.0,1,0,1,0,,CartTy20
Rock Cartwright,FB,25.282,2005-09-11,NFL,WAS,,CHI,W 9-7,1,1,Sun,0.0,2,0,2,0,,CartRo01
Luis Castillo,DT/D,22.038,2005-09-11,NFL,SDG,,DAL,L 24-28,1,1,Sun,0.0,2,0,2,0,,CastLu20
Jacques Cesaire,LDE,25.012,2005-09-11,NFL,SDG,,DAL,L 24-28,1,1,Sun,0.0,1,1,2,0,,CesaJa20
Corey Chavous,SS,29.239,2005-09-11,NFL,MIN,,TAM,L 13-24,1,1,Sun,0.0,4,6,10,0,,ChavCo00
Brandon Chillar,WLB,22.325,2005-09-11,NFL,STL,@,SFO,L 25-28,1,1,Sun,0.0,2,3,5,0,,ChilBr20
Chris Claiborne,LB,27.047,2005-09-11,NFL,STL,@,SFO,L 25-28,1,1,Sun,0.0,2,1,3,0,,ClaiCh20
Kendrick Clancy,LDT,26.359,2005-09-11,NFL,NYG,,ARI,W 42-19,1,1,Sun,0.0,2,0,2,0,,ClanKe20
Jared Clauss,DT,24.157,2005-09-11,NFL,TEN,@,PIT,L 7-34,1,1,Sun,0.0,3,0,3,1,,ClauJa20
Nate Clements,RCB,25.273,2005-09-11,NFL,BUF,,HOU,W 22-7,1,1,Sun,0.0,6,1,7,0,,ClemNa99
Dexter Coakley,LB,32.326,2005-09-11,NFL,STL,@,SFO,L 25-28,1,1,Sun,0.0,2,2,4,0,,CoakDe00
Shaun Cody,DT,22.232,2005-09-11,NFL,DET,,GNB,W 17-3,1,1,Sun,0.0,1,0,1,0,,CodySh20
Ricardo Colclough,CB,21.350,2005-09-11,NFL,PIT,,TEN,W 34-7,1,1,Sun,0.0,2,1,3,0,,ColcRi20
Colin Cole,DT,25.079,2005-09-11,NFL,GNB,@,DET,L 3-17,1,1,Sun,0.0,2,3,5,0,,ColeCo20
Erik Coleman,FS,23.128,2005-09-11,NFL,NYJ,@,KAN,L 7-27,1,1,Sun,0.0,4,1,5,0,,ColeEr21
Kenyon Coleman,LDE,26.154,2005-09-11,NFL,DAL,@,SDG,W 28-24,1,1,Sun,0.0,1,0,1,0,,ColeKe20
Marco Coleman,DE,35.267,2005-09-11,NFL,DEN,@,MIA,L 10-34,1,1,Sun,0.0,3,1,4,0,,ColeMa00
Marcus Coleman,FS,31.110,2005-09-11,NFL,HOU,@,BUF,L 7-22,1,1,Sun,0.0,6,0,6,0,,ColeMa20
Nick Collins,FS,22.026,2005-09-11,NFL,GNB,@,DET,L 3-17,1,1,Sun,0.0,0,1,1,0,,CollNi20
Marquis Cooper,LB,23.184,2005-09-11,NFL,TAM,@,MIN,W 24-13,1,1,Sun,0.0,2,1,3,0,,CoopMa21
Terrance Copper,WR,23.183,2005-09-11,NFL,DAL,@,SDG,W 28-24,1,1,Sun,0.0,1,0,1,0,,CoppTe00
Jose Cortez,K,30.107,2005-09-11,NFL,DAL,@,SDG,W 28-24,1,1,Sun,0.0,1,0,1,0,,cortejos01
Terry Cousin,CB,30.184,2005-09-11,NFL,JAX,,SEA,W 26-14,1,1,Sun,0.0,3,0,3,1,,CousTe20
Sam Cowart,LB,30.197,2005-09-11,NFL,MIN,,TAM,L 13-24,1,1,Sun,0.0,3,2,5,0,,CowaSa00
Torrie Cox,CB,24.317,2005-09-11,NFL,TAM,@,MIN,W 24-13,1,1,Sun,0.0,1,0,1,0,,CoxxTo21
Jason Craft,CB,29.210,2005-09-11,NFL,NOR,@,CAR,W 23-20,1,1,Sun,0.0,4,0,4,0,,CrafJa20
Josh Cribbs,WR,22.094,2005-09-11,NFL,CLE,,CIN,L 13-27,1,1,Sun,0.0,0,1,1,0,,CribJo01
Chris Crocker,SS,25.186,2005-09-11,NFL,CLE,,CIN,L 13-27,1,1,Sun,1.0,8,2,10,1,,CrocCh20
Channing Crowder,WLB,21.283,2005-09-11,NFL,MIA,,DEN,W 34-10,1,1,Sun,0.0,1,2,3,0,,CrowCh20
Donte Curry,LB,27.051,2005-09-11,NFL,DET,,GNB,W 17-3,1,1,Sun,0.0,0,1,1,0,,CurrDo21
Lional Dalton,RDT,30.202,2005-09-11,NFL,KAN,,NYJ,W 27-7,1,1,Sun,0.0,1,0,1,0,,DaltLi20
Phillip Daniels,RDE,32.191,2005-09-11,NFL,WAS,,CHI,W 9-7,1,1,Sun,0.0,2,0,2,1,,DaniPh20
Karlos Dansby,SLB,23.312,2005-09-11,NFL,ARI,@,NYG,L 19-42,1,1,Sun,1.0,3,0,3,2,,DansKa20
Chartric Darby,LDT,29.324,2005-09-11,NFL,SEA,@,JAX,L 14-26,1,1,Sun,0.0,1,0,1,0,,DarbCh20
Donovin Darius,SS,30.030,2005-09-11,NFL,JAX,,SEA,W 26-14,1,1,Sun,0.0,1,1,2,0,,DariDo20
James Darling,MLB,30.256,2005-09-11,NFL,ARI,@,NYG,L 19-42,1,1,Sun,0.0,1,0,1,0,,DarlJa20
Jason David,DB,23.091,2005-09-11,NFL,IND,@,BAL,W 24-7,1,1,Sun,0.0,2,1,3,0,,DaviJa20
Andra Davis,MLB,26.262,2005-09-11,NFL,CLE,,CIN,L 13-27,1,1,Sun,0.0,4,6,10,1,,DaviAn20
James Davis,LB,26.138,2005-09-11,NFL,DET,,GNB,W 17-3,1,1,Sun,0.0,3,3,6,1,,DaviJa24
Keith Davis,FS,26.255,2005-09-11,NFL,DAL,@,SDG,W 28-24,1,1,Sun,0.0,2,1,3,0,,DaviKe21
Rob Davis,LS,36.275,2005-09-11,NFL,GNB,@,DET,L 3-17,1,1,Sun,0.0,1,0,1,0,,DaviRo20
Russell Davis,NT,30.167,2005-09-11,NFL,ARI,@,NYG,L 19-42,1,1,Sun,0.0,3,0,3,0,,DaviRu20
Sammy Davis,CB,25.156,2005-09-11,NFL,SDG,,DAL,L 24-28,1,1,Sun,1.0,3,0,3,1,,DaviSa21
Thomas Davis,SS,22.173,2005-09-11,NFL,CAR,,NOR,L 20-23,1,1,Sun,0.0,4,1,5,0,,DaviTh20
Curtis DeLoatch,RCB,23.342,2005-09-11,NFL,NYG,,ARI,W 42-19,1,1,Sun,0.0,5,2,7,1,,DeLoCu20
Will Demps,FS,25.308,2005-09-11,NFL,BAL,,IND,L 7-24,1,1,Sun,0.0,4,1,5,0,,DempWi20
Ryan Denney,DE,28.088,2005-09-11,NFL,BUF,,HOU,W 22-7,1,1,Sun,0.0,0,1,1,0,,DennRy20
Todd Devoe,WR,25.159,2005-09-11,NFL,DEN,@,MIA,L 10-34,1,1,Sun,0.0,1,0,1,0,,DevoTo00
Jared DeVries,DE,29.092,2005-09-11,NFL,DET,,GNB,W 17-3,1,1,Sun,0.0,0,1,1,0,,DeVrJa20
Darnell Dinkins,TE,28.234,2005-09-11,NFL,BAL,,IND,L 7-24,1,1,Sun,0.0,1,1,2,0,,DinkDa00
Darnell Dockett,UT,24.107,2005-09-11,NFL,ARI,@,NYG,L 19-42,1,1,Sun,0.0,1,1,2,0,,DockDa20
Marques Douglas,RDE,28.190,2005-09-11,NFL,SFO,,STL,W 28-25,1,1,Sun,0.0,1,2,3,0,,DougMa20
Andre Dyson,LCB,26.109,2005-09-11,NFL,SEA,@,JAX,L 14-26,1,1,Sun,0.0,2,0,2,0,,DysoAn20
Nick Eason,DL,25.105,2005-09-11,NFL,CLE,,CIN,L 13-27,1,1,Sun,0.0,0,2,2,0,,EasoNi20
Donnie Edwards,ILB,32.158,2005-09-11,NFL,SDG,,DAL,L 24-28,1,1,Sun,0.0,6,5,11,0,,EdwaDo20
Kalimba Edwards,DE,25.259,2005-09-11,NFL,DET,,GNB,W 17-3,1,1,Sun,1.0,1,0,1,1,,EdwaKa20
Ron Edwards,RDT,26.061,2005-09-11,NFL,BUF,,HOU,W 22-7,1,1,Sun,0.0,1,0,1,0,,EdwaRo20
Ebenezer Ekuban,LDE,29.105,2005-09-11,NFL,DEN,@,MIA,L 10-34,1,1,Sun,0.0,0,1,1,0,,EkubEb20
Greg Ellis,RDE,30.028,2005-09-11,NFL,DAL,@,SDG,W 28-24,1,1,Sun,0.5,1,1,2,0,,ElliGr20
Shaun Ellis,LDE,28.079,2005-09-11,NFL,NYJ,@,KAN,L 7-27,1,1,Sun,0.0,1,0,1,0,,ElliSh00
Carlos Emmons,WLB,32.008,2005-09-11,NFL,NYG,,ARI,W 42-19,1,1,Sun,0.0,5,2,7,0,,EmmoCa20
Demetric Evans,DL,26.008,2005-09-11,NFL,WAS,,CHI,W 9-7,1,1,Sun,1.0,1,0,1,1,,EvanDe20
James Farrior,LILB,30.248,2005-09-11,NFL,PIT,,TEN,W 34-7,1,1,Sun,0.0,3,5,8,0,,FarrJa99
Nick Ferguson,SS,30.288,2005-09-11,NFL,DEN,@,MIA,L 10-34,1,1,Sun,0.0,10,2,12,0,,FergNi20
Robert Ferguson,WR,25.268,2005-09-11,NFL,GNB,@,DET,L 3-17,1,1,Sun,0.0,2,0,2,0,,FergRo00
Bryce Fisher,LDE,28.122,2005-09-11,NFL,SEA,@,JAX,L 14-26,1,1,Sun,1.0,2,1,3,1,,FishBr20
Jason Fisk,NT,33.007,2005-09-11,NFL,CLE,,CIN,L 13-27,1,1,Sun,0.0,1,0,1,0,,FiskJa20
Bryan Fletcher,TE,26.172,2005-09-11,NFL,IND,@,BAL,W 24-7,1,1,Sun,0.0,1,0,1,0,,FletBr00
London Fletcher,MLB,30.115,2005-09-11,NFL,BUF,,HOU,W 22-7,1,1,Sun,0.0,5,5,10,0,,FletLo20
Drayton Florence,RCB,24.266,2005-09-11,NFL,SDG,,DAL,L 24-28,1,1,Sun,0.0,4,1,5,0,,FlorDr20
Steve Foley,OLB,30.000,2005-09-11,NFL,SDG,,DAL,L 24-28,1,1,Sun,1.0,4,2,6,1,,FoleSt21
Larry Foote,RILB,25.091,2005-09-11,NFL,PIT,,TEN,W 34-7,1,1,Sun,0.0,1,1,2,1,,FootLa20
Carl Ford,WR,24.338,2005-09-11,NFL,CHI,@,WAS,L 7-9,1,1,Sun,0.0,1,0,1,0,,FordCa00
Ryan Fowler,LB,23.114,2005-09-11,NFL,DAL,@,SDG,W 28-24,1,1,Sun,0.0,3,0,3,0,,FowlRy20
Keyaron Fox,LB,23.230,2005-09-11,NFL,KAN,,NYJ,W 27-7,1,1,Sun,0.0,3,0,3,1,,FoxxKe20
Vernon Fox,S,25.337,2005-09-11,NFL,DET,,GNB,W 17-3,1,1,Sun,0.0,1,0,1,0,,FoxxVe20
Domonique Foxworth,CB,22.168,2005-09-11,NFL,DEN,@,MIA,L 10-34,1,1,Sun,0.0,1,0,1,0,,FoxwDo20
Andre Frazier,LB,23.074,2005-09-11,NFL,PIT,,TEN,W 34-7,1,1,Sun,1.0,3,0,3,0,,FrazAn20
Dwight Freeney,RDE,25.204,2005-09-11,NFL,IND,@,BAL,W 24-7,1,1,Sun,0.0,3,0,3,1,,FreeDw00
Scott Fujita,LB,26.136,2005-09-11,NFL,DAL,@,SDG,W 28-24,1,1,Sun,0.0,1,0,1,0,,FujiSc20
Mike Furrey,S,28.122,2005-09-11,NFL,STL,@,SFO,L 25-28,1,1,Sun,0.0,1,1,2,0,,FurrMi00
Chris Gamble,RCB,22.184,2005-09-11,NFL,CAR,,NOR,L 20-23,1,1,Sun,0.0,4,2,6,0,,GambCh20
Kabeer Gbaja-Biamila,RDE,27.352,2005-09-11,NFL,GNB,@,DET,L 3-17,1,1,Sun,0.5,2,2,4,0,,GbajKa20
