Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Int Ret,Int Ret Yds,Int Ret TD,Pass Broken Up,unique_id
Preston Brown,MLB,25.317,2018-09-09,NFL,CIN,@,IND,W 34-23,1,1,Sun,1,2,0,1,BrowPr00
Malcolm Butler,CB,28.191,2018-09-09,NFL,TEN,@,MIA,L 20-27,1,1,Sun,1,34,0,2,ButlMa01
Kevin Byard,FS,25.023,2018-09-09,NFL,TEN,@,MIA,L 20-27,1,1,Sun,0,0,0,1,ByarKe01
Brandon Carr,LCB,32.113,2018-09-09,NFL,BAL,,BUF,W 47-3,1,1,Sun,1,32,0,3,CarrBr99
Lorenzo Carter,LB,22.273,2018-09-09,NFL,NYG,,JAX,L 15-20,1,1,Sun,0,0,0,1,CartLo01
Taco Charlton,DT,23.306,2018-09-09,NFL,DAL,@,CAR,L 8-16,1,1,Sun,0,0,0,1,CharTa00
Barry Church,SS,30.210,2018-09-09,NFL,JAX,@,NYG,W 20-15,1,1,Sun,0,0,0,1,ChurBa99
Dylan Cole,ILB,24.113,2018-09-09,NFL,HOU,@,NWE,L 20-27,1,1,Sun,0,0,0,1,ColeDy00
Jamie Collins,SAM,28.324,2018-09-09,NFL,CLE,,PIT,T 21-21,1,1,Sun,0,0,0,1,CollJa00
Landon Collins,SS,24.242,2018-09-09,NFL,NYG,,JAX,L 15-20,1,1,Sun,0,0,0,1,CollLa00
Zach Cunningham,WILL,23.271,2018-09-09,NFL,HOU,@,NWE,L 20-27,1,1,Sun,0,0,0,1,CunnZa00
Marcus Davenport,DE,22.005,2018-09-09,NFL,NOR,,TAM,L 40-48,1,1,Sun,0,0,0,1,DaveMa00
Sean Davis,FS,24.321,2018-09-09,NFL,PIT,@,CLE,T 21-21,1,1,Sun,0,0,0,2,DaviSe00
Darqueze Dennard,CB,26.334,2018-09-09,NFL,CIN,@,IND,W 34-23,1,1,Sun,0,0,0,1,DennDa00
Quinton Dunbar,CB,26.049,2018-09-09,NFL,WAS,@,ARI,W 24-6,1,1,Sun,1,-3,0,3,DunbQu00
Carlos Dunlap,LDE,29.193,2018-09-09,NFL,CIN,@,IND,W 34-23,1,1,Sun,0,0,0,1,DunlCa99
Bud Dupree,ROLB,25.209,2018-09-09,NFL,PIT,@,CLE,T 21-21,1,1,Sun,0,0,0,2,DuprAl00
Terrell Edmunds,SS,21.232,2018-09-09,NFL,PIT,@,CLE,T 21-21,1,1,Sun,0,0,0,1,EdmuTe00
Tremaine Edmunds,MLB,20.130,2018-09-09,NFL,BUF,@,BAL,L 3-47,1,1,Sun,0,0,0,2,EdmuTr01
Minkah Fitzpatrick,S,21.309,2018-09-09,NFL,MIA,,TEN,W 27-20,1,1,Sun,0,0,0,1,FitzMi00
Kavon Frazier,FS,24.029,2018-09-09,NFL,DAL,@,CAR,L 8-16,1,1,Sun,0,0,0,1,FrazKa00
Phillip Gaines,RCB,27.158,2018-09-09,NFL,BUF,@,BAL,L 3-47,1,1,Sun,0,0,0,1,GainPh00
Myles Garrett,DE,22.254,2018-09-09,NFL,CLE,,PIT,T 21-21,1,1,Sun,0,0,0,1,GarrMy00
Stephon Gilmore,RCB,27.355,2018-09-09,NFL,NWE,,HOU,W 27-20,1,1,Sun,1,0,0,2,GilmSt00
Tashaun Gipson,FS,28.033,2018-09-09,NFL,JAX,@,NYG,W 20-15,1,1,Sun,0,0,0,1,GipsTa00
Adam Gotsis,DE,25.351,2018-09-09,NFL,DEN,,SEA,W 27-24,1,1,Sun,0,0,0,2,GotsAd00
Everson Griffen,RDE,30.261,2018-09-09,NFL,MIN,,SFO,W 24-16,1,1,Sun,0,0,0,1,GrifEv99
Joe Haden,LCB,29.148,2018-09-09,NFL,PIT,@,CLE,T 21-21,1,1,Sun,0,0,0,1,HadeJo99
Vernon Hargreaves,CB,23.098,2018-09-09,NFL,TAM,@,NOR,W 48-40,1,1,Sun,0,0,0,1,HargVe00
Chris Harris,RCB,29.083,2018-09-09,NFL,DEN,,SEA,W 27-24,1,1,Sun,0,0,0,2,HarrCh01
Josh Harvey-Clemons,LB,24.201,2018-09-09,NFL,WAS,@,ARI,W 24-6,1,1,Sun,0,0,0,1,HarvJo01
D.J. Hayden,CB,28.074,2018-09-09,NFL,JAX,@,NYG,W 20-15,1,1,Sun,0,0,0,1,HaydDJ00
Mike Hilton,CB,24.184,2018-09-09,NFL,PIT,@,CLE,T 21-21,1,1,Sun,0,0,0,2,HiltMi01
Mike Hughes,DB,21.210,2018-09-09,NFL,MIN,,SFO,W 24-16,1,1,Sun,1,28,1,3,HughMi00
Marlon Humphrey,RCB,22.063,2018-09-09,NFL,BAL,,BUF,W 47-3,1,1,Sun,0,0,0,3,HumpMa00
Myles Jack,MLB,23.006,2018-09-09,NFL,JAX,@,NYG,W 20-15,1,1,Sun,1,32,1,1,JackMy00
Derwin James,S,22.037,2018-09-09,NFL,LAC,,KAN,L 28-38,1,1,Sun,0,0,0,2,JameDe00
Tony Jefferson,SS,26.225,2018-09-09,NFL,BAL,,BUF,W 47-3,1,1,Sun,1,15,0,2,JeffTo00
Janoris Jenkins,DT,29.315,2018-09-09,NFL,NYG,,JAX,L 15-20,1,1,Sun,1,0,0,2,JenkJa03
Abry Jones,DT,27.001,2018-09-09,NFL,JAX,@,NYG,W 20-15,1,1,Sun,0,0,0,2,JoneAb00
Adam Jones,CB,34.344,2018-09-09,NFL,DEN,,SEA,W 27-24,1,1,Sun,1,0,0,1,JonePa20
Jonathan Jones,DB,24.354,2018-09-09,NFL,NWE,,HOU,W 27-20,1,1,Sun,0,0,0,2,JoneJo03
Reshad Jones,S,30.196,2018-09-09,NFL,MIA,,TEN,W 27-20,1,1,Sun,2,80,0,2,JoneRe99
Cameron Jordan,LDE,29.061,2018-09-09,NFL,NOR,,TAM,L 40-48,1,1,Sun,0,0,0,1,JordCa00
Dion Jordan,DE,28.188,2018-09-09,NFL,SEA,@,DEN,L 24-27,1,1,Sun,0,0,0,1,JordDi00
Johnathan Joseph,CB,34.146,2018-09-09,NFL,HOU,@,NWE,L 20-27,1,1,Sun,0,0,0,1,JoseJo20
Eric Kendricks,MLB,26.192,2018-09-09,NFL,MIN,,SFO,W 24-16,1,1,Sun,0,0,0,1,KendEr00
Desmond King,CB,23.269,2018-09-09,NFL,LAC,,KAN,L 28-38,1,1,Sun,0,0,0,1,KingDe01
Dre Kirkpatrick,LCB,28.318,2018-09-09,NFL,CIN,@,IND,W 34-23,1,1,Sun,0,0,0,3,KirkDr00
Christian Kirksey,WILL,26.009,2018-09-09,NFL,CLE,,PIT,T 21-21,1,1,Sun,0,0,0,1,KirkCh00
Marshon Lattimore,LCB,22.113,2018-09-09,NFL,NOR,,TAM,L 40-48,1,1,Sun,0,0,0,1,LattMa01
Shaq Lawson,LDE,24.084,2018-09-09,NFL,BUF,@,BAL,L 3-47,1,1,Sun,0,0,0,1,LawsSh00
Sean Lee,WLB,32.049,2018-09-09,NFL,DAL,@,CAR,L 8-16,1,1,Sun,0,0,0,1,LeexSe99
Khalil Mack,LB,27.199,2018-09-09,NFL,CHI,@,GNB,L 23-24,1,1,Sun,1,27,1,1,MackKh00
Tyrann Mathieu,S,26.119,2018-09-09,NFL,HOU,@,NWE,L 20-27,1,1,Sun,1,0,0,1,MathTy00
Bobby McCain,CB,25.022,2018-09-09,NFL,MIA,,TEN,W 27-20,1,1,Sun,0,0,0,2,McCaBo01
Jason McCourty,CB,31.027,2018-09-09,NFL,NWE,,HOU,W 27-20,1,1,Sun,0,0,0,1,McCoJa99
Bradley McDougald,SS,27.298,2018-09-09,NFL,SEA,@,DEN,L 24-27,1,1,Sun,2,39,0,2,McDoBr01
Terrance Mitchell,CB,26.115,2018-09-09,NFL,CLE,,PIT,T 21-21,1,1,Sun,0,0,0,1,MitcTe00
Kenny Moore,CB,23.017,2018-09-09,NFL,IND,,CIN,L 23-34,1,1,Sun,1,32,0,1,MoorKe03
Steven Nelson,RCB,25.230,2018-09-09,NFL,KAN,@,LAC,W 38-28,1,1,Sun,0,0,0,1,NelsSt01
Mark Nzeocha,LB,28.233,2018-09-09,NFL,SFO,@,MIN,L 16-24,1,1,Sun,0,0,0,1,NzeoMa00
Emmanuel Ogbah,DE,24.307,2018-09-09,NFL,CLE,,PIT,T 21-21,1,1,Sun,0,0,0,1,OgbaEm00
Alec Ogletree,SLB,26.349,2018-09-09,NFL,NYG,,JAX,L 15-20,1,1,Sun,0,0,0,1,OgleAl00
Ron Parker,S,31.023,2018-09-09,NFL,KAN,@,LAC,W 38-28,1,1,Sun,1,0,0,2,ParkRo01
Damarious Randall,S,26.011,2018-09-09,NFL,CLE,,PIT,T 21-21,1,1,Sun,1,0,0,2,RandDa00
Justin Reid,S,21.206,2018-09-09,NFL,HOU,@,NWE,L 20-27,1,1,Sun,0,0,0,1,ReidJu00
Xavier Rhodes,RCB,28.082,2018-09-09,NFL,MIN,,SFO,W 24-16,1,1,Sun,1,3,0,1,RhodXa00
Eric Rowe,LCB,25.341,2018-09-09,NFL,NWE,,HOU,W 27-20,1,1,Sun,0,0,0,1,RoweEr00
Orlando Scandrick,CB,31.211,2018-09-09,NFL,KAN,@,LAC,W 38-28,1,1,Sun,0,0,0,1,ScanOr99
Joe Schobert,MIKE,24.307,2018-09-09,NFL,CLE,,PIT,T 21-21,1,1,Sun,0,0,0,1,SchoJo00
Jabaal Sheard,DE,29.122,2018-09-09,NFL,IND,,CIN,L 23-34,1,1,Sun,0,0,0,1,SheaJa00
Richard Sherman,LCB,30.163,2018-09-09,NFL,SFO,@,MIN,L 16-24,1,1,Sun,0,0,0,1,SherRi00
Justin Simmons,FS,24.294,2018-09-09,NFL,DEN,,SEA,W 27-24,1,1,Sun,1,0,0,1,SimmJu00
Harrison Smith,FS,29.219,2018-09-09,NFL,MIN,,SFO,W 24-16,1,1,Sun,1,14,0,1,SmitHa00
Ryan Smith,CB,25.002,2018-09-09,NFL,TAM,@,NOR,W 48-40,1,1,Sun,0,0,0,1,SmitRy00
Damion Square,NT,29.215,2018-09-09,NFL,LAC,,KAN,L 28-38,1,1,Sun,0,0,0,1,SquaDa00
Cameron Sutton,CB,23.194,2018-09-09,NFL,PIT,@,CLE,T 21-21,1,1,Sun,1,0,0,2,SuttCa00
D.J. Swearinger,FS,27.008,2018-09-09,NFL,WAS,@,ARI,W 24-6,1,1,Sun,0,0,0,1,SweaDJ00
Jaquiski Tartt,SS,26.209,2018-09-09,NFL,SFO,@,MIN,L 16-24,1,1,Sun,0,0,0,1,TartJa00
Earl Thomas,FS,29.125,2018-09-09,NFL,SEA,@,DEN,L 24-27,1,1,Sun,1,25,0,2,ThomEa99
Kenny Vaccaro,SS,27.206,2018-09-09,NFL,TEN,@,MIA,L 20-27,1,1,Sun,1,0,0,1,VaccKe00
Bobby Wagner,MLB,28.074,2018-09-09,NFL,SEA,@,DEN,L 24-27,1,1,Sun,0,0,0,1,WagnBo00
Denzel Ward,CB,21.134,2018-09-09,NFL,CLE,,PIT,T 21-21,1,1,Sun,2,26,0,3,WardDe02
Fred Warner,MIKE,21.294,2018-09-09,NFL,SFO,@,MIN,L 16-24,1,1,Sun,0,0,0,1,WarnFr00
Trae Waynes,LCB,26.046,2018-09-09,NFL,MIN,,SFO,W 24-16,1,1,Sun,0,0,0,1,WaynTr00
Jermaine Whitehead,S,25.181,2018-09-09,NFL,GNB,,CHI,W 24-23,1,1,Sun,0,0,0,1,WhitJe02
K'Waun Williams,DB,27.059,2018-09-09,NFL,SFO,@,MIN,L 16-24,1,1,Sun,0,0,0,1,WillKW00
Trevor Williams,LCB,24.359,2018-09-09,NFL,LAC,,KAN,L 28-38,1,1,Sun,0,0,0,1,WillTr05
Ahkello Witherspoon,RCB,23.172,2018-09-09,NFL,SFO,@,MIN,L 16-24,1,1,Sun,0,0,0,1,WithAh00
Chris Wormley,DE,24.319,2018-09-09,NFL,BAL,,BUF,W 47-3,1,1,Sun,0,0,0,2,WormCh00
Tavon Young,CB,24.179,2018-09-09,NFL,BAL,,BUF,W 47-3,1,1,Sun,0,0,0,1,YounTa01
Jamal Adams,SS,22.328,2018-09-10,NFL,NYJ,@,DET,W 48-17,1,1,Mon,1,38,0,3,AdamJa00
Morris Claiborne,CB,28.215,2018-09-10,NFL,NYJ,@,DET,W 48-17,1,1,Mon,1,0,0,2,ClaiMo00
Quandre Diggs,CB,25.231,2018-09-10,NFL,DET,,NYJ,L 17-48,1,1,Mon,1,37,1,1,DiggQu00
Marcus Gilchrist,S,29.276,2018-09-10,NFL,OAK,,LAR,L 13-33,1,1,Mon,0,0,0,1,GilcMa00
Leon Hall,CB,33.275,2018-09-10,NFL,OAK,,LAR,L 13-33,1,1,Mon,0,0,0,1,HallLe98
John Johnson,S,22.265,2018-09-10,NFL,LAR,@,OAK,W 33-13,1,1,Mon,1,0,0,2,JohnJo10
Trumaine Johnson,CB,28.252,2018-09-10,NFL,NYJ,@,DET,W 48-17,1,1,Mon,1,7,0,1,JohnTr05
Darron Lee,ILB,23.327,2018-09-10,NFL,NYJ,@,DET,W 48-17,1,1,Mon,2,57,1,3,LeexDa00
Cory Littleton,LB,24.296,2018-09-10,NFL,LAR,@,OAK,W 33-13,1,1,Mon,1,7,0,1,LittCo01
Frankie Luvu,LB,21.356,2018-09-10,NFL,NYJ,@,DET,W 48-17,1,1,Mon,0,0,0,1,LuvuFr00
Rashaan Melvin,CB,28.343,2018-09-10,NFL,OAK,,LAR,L 13-33,1,1,Mon,0,0,0,1,MelvRa00
Doug Middleton,FS,24.350,2018-09-10,NFL,NYJ,@,DET,W 48-17,1,1,Mon,0,0,0,1,MiddDo01
Marcus Peters,CB,25.244,2018-09-10,NFL,LAR,@,OAK,W 33-13,1,1,Mon,1,50,1,1,PeteMa00
Dominique Rodgers-Cromartie,CB,32.156,2018-09-10,NFL,OAK,,LAR,L 13-33,1,1,Mon,0,0,0,1,RodgDo99
Buster Skrine,CB,29.137,2018-09-10,NFL,NYJ,@,DET,W 48-17,1,1,Mon,0,0,0,1,SkriBu00
Tahir Whitehead,LB,28.161,2018-09-10,NFL,OAK,,LAR,L 13-33,1,1,Mon,0,0,0,1,WhitTa00
Jessie Bates,FS,21.199,2018-09-13,NFL,CIN,,BAL,W 34-23,2,2,Thu,1,21,0,1,BateJe00
Brandon Carr,LCB,32.117,2018-09-13,NFL,BAL,@,CIN,L 23-34,2,2,Thu,0,0,0,1,CarrBr99
Carlos Dunlap,LDE,29.197,2018-09-13,NFL,CIN,,BAL,W 34-23,2,2,Thu,0,0,0,3,DunlCa99
William Jackson,RCB,25.321,2018-09-13,NFL,CIN,,BAL,W 34-23,2,2,Thu,0,0,0,2,JackWi02
Tony Jefferson,SS,26.229,2018-09-13,NFL,BAL,@,CIN,L 23-34,2,2,Thu,0,0,0,1,JeffTo00
Dre Kirkpatrick,LCB,28.322,2018-09-13,NFL,CIN,,BAL,W 34-23,2,2,Thu,0,0,0,1,KirkDr00
Hardy Nickerson,LB,24.251,2018-09-13,NFL,CIN,,BAL,W 34-23,2,2,Thu,0,0,0,1,NickHa02
Terrell Suggs,DL,35.337,2018-09-13,NFL,BAL,@,CIN,L 23-34,2,2,Thu,0,0,0,3,SuggTe99
Brent Urban,DE,27.131,2018-09-13,NFL,BAL,@,CIN,L 23-34,2,2,Thu,0,0,0,1,UrbaBr00
Nick Vigil,LB,25.024,2018-09-13,NFL,CIN,,BAL,W 34-23,2,2,Thu,0,0,0,1,VigiNi00
Eric Weddle,FS,33.252,2018-09-13,NFL,BAL,@,CIN,L 23-34,2,2,Thu,0,0,0,1,WeddEr99
Shawn Williams,SS,27.123,2018-09-13,NFL,CIN,,BAL,W 34-23,2,2,Thu,1,1,0,1,WillSh02
Jordan Willis,DE,23.134,2018-09-13,NFL,CIN,,BAL,W 34-23,2,2,Thu,0,0,0,1,WillJo09
Jahleel Addae,S,28.235,2018-09-16,NFL,LAC,@,BUF,W 31-20,2,2,Sun,0,0,0,1,AddaJa00
Jamal Agnew,CB,23.166,2018-09-16,NFL,DET,@,SFO,L 27-30,2,2,Sun,0,0,0,1,AgneJa00
Lorenzo Alexander,LB,35.108,2018-09-16,NFL,BUF,,LAC,L 20-31,2,2,Sun,0,0,0,1,AlexLo99
Robert Alford,CB,29.319,2018-09-16,NFL,ATL,,CAR,W 31-24,2,2,Sun,0,0,0,2,AlfoRo00
Ricardo Allen,S,26.272,2018-09-16,NFL,ATL,,CAR,W 31-24,2,2,Sun,1,28,0,2,AlleRi00
Connor Barwin,LB,31.336,2018-09-16,NFL,NYG,@,DAL,L 13-20,2,2,Sun,0,0,0,1,BarwCo99
Tramaine Brock,CB,30.027,2018-09-16,NFL,DEN,,OAK,W 20-19,2,2,Sun,0,0,0,1,BrocTr00
Anthony Brown,CB,24.275,2018-09-16,NFL,DAL,,NYG,W 20-13,2,2,Sun,0,0,0,1,BrowAn02
Jatavis Brown,LB,24.210,2018-09-16,NFL,LAC,@,BUF,W 31-20,2,2,Sun,0,0,0,1,BrowJa05
Malcolm Butler,CB,28.198,2018-09-16,NFL,TEN,,HOU,W 20-17,2,2,Sun,0,0,0,2,ButlMa01
Josh Bynes,MLB,29.023,2018-09-16,NFL,ARI,@,LAR,L 0-34,2,2,Sun,0,0,0,1,ByneJo00
Kenny Clark,NT,22.347,2018-09-16,NFL,GNB,,MIN,T 29-29,2,2,Sun,0,0,0,1,ClarKe01
Ha Ha Clinton-Dix,S,25.269,2018-09-16,NFL,GNB,,MIN,T 29-29,2,2,Sun,1,24,0,1,ClinHa00
Gareon Conley,CB,23.079,2018-09-16,NFL,OAK,@,DEN,L 19-20,2,2,Sun,0,0,0,4,ConlGa00
Ken Crawley,LCB,25.220,2018-09-16,NFL,NOR,,CLE,W 21-18,2,2,Sun,0,0,0,1,CrawKe02
Ronald Darby,CB,24.257,2018-09-16,NFL,PHI,@,TAM,L 21-27,2,2,Sun,1,16,0,1,DarbRo00
Lavonte David,LB,28.236,2018-09-16,NFL,TAM,,PHI,W 27-21,2,2,Sun,0,0,0,1,DaviLa00
Carlton Davis,CB,21.259,2018-09-16,NFL,TAM,,PHI,W 27-21,2,2,Sun,0,0,0,1,DaviCa02
Sheldon Day,DL,24.077,2018-09-16,NFL,SFO,,DET,W 30-27,2,2,Sun,0,0,0,1,DayxSh00
Donte Deayon,CB,24.231,2018-09-16,NFL,NYG,@,DAL,L 13-20,2,2,Sun,0,0,0,1,DeayDo01
Pierre Desir,SAM,28.008,2018-09-16,NFL,IND,@,WAS,W 21-9,2,2,Sun,0,0,0,3,DesiPi00
Quandre Diggs,SS,25.237,2018-09-16,NFL,DET,@,SFO,L 27-30,2,2,Sun,0,0,0,2,DiggQu00
Quinton Dunbar,CB,26.056,2018-09-16,NFL,WAS,,IND,L 9-21,2,2,Sun,0,0,0,1,DunbQu00
Justin Evans,S,23.021,2018-09-16,NFL,TAM,,PHI,W 27-21,2,2,Sun,0,0,0,1,EvanJu00
Matthias Farley,S,26.063,2018-09-16,NFL,IND,@,WAS,W 21-9,2,2,Sun,0,0,0,1,FarlMa00
Mason Foster,MLB,29.199,2018-09-16,NFL,WAS,,IND,L 9-21,2,2,Sun,0,0,0,1,FostMa00
Kendall Fuller,RCB,23.215,2018-09-16,NFL,KAN,@,PIT,W 42-37,2,2,Sun,0,0,0,2,FullKe00
Ben Gedeon,LB,23.335,2018-09-16,NFL,MIN,@,GNB,T 29-29,2,2,Sun,0,0,0,1,GedeBe00
Stephon Gilmore,LCB,27.362,2018-09-16,NFL,NWE,@,JAX,L 20-31,2,2,Sun,0,0,0,2,GilmSt00
Leon Hall,CB,33.281,2018-09-16,NFL,OAK,@,DEN,L 19-20,2,2,Sun,0,0,0,1,HallLe98
Casey Hayward,RCB,29.007,2018-09-16,NFL,LAC,@,BUF,W 31-20,2,2,Sun,0,0,0,1,HaywCa00
Jeff Heath,FS,27.125,2018-09-16,NFL,DAL,,NYG,W 20-13,2,2,Sun,0,0,0,1,HeatJe00
Xavien Howard,CB,25.074,2018-09-16,NFL,MIA,@,NYJ,W 20-12,2,2,Sun,1,0,0,1,HowaXa00
Margus Hunt,DE,31.064,2018-09-16,NFL,IND,@,WAS,W 21-9,2,2,Sun,0,0,0,1,HuntMa00
Adoree' Jackson,CB,22.363,2018-09-16,NFL,TEN,,HOU,W 20-17,2,2,Sun,1,0,0,2,JackAd00
Donte Jackson,RCB,22.312,2018-09-16,NFL,CAR,@,ATL,L 24-31,2,2,Sun,1,0,0,1,JackDo02
Kareem Jackson,CB,30.159,2018-09-16,NFL,HOU,@,TEN,L 17-20,2,2,Sun,0,0,0,2,JackKa99
Derwin James,S,22.044,2018-09-16,NFL,LAC,@,BUF,W 31-20,2,2,Sun,0,0,0,1,JameDe00
John Johnson,SS,22.271,2018-09-16,NFL,LAR,,ARI,W 34-0,2,2,Sun,0,0,0,1,JohnJo10
Chandler Jones,DE,28.201,2018-09-16,NFL,ARI,@,LAR,L 0-34,2,2,Sun,0,0,0,1,JoneCh03
Eric Kendricks,MLB,26.199,2018-09-16,NFL,MIN,@,GNB,T 29-29,2,2,Sun,0,0,0,1,KendEr00
Nevin Lawson,CB,27.146,2018-09-16,NFL,DET,@,SFO,L 27-30,2,2,Sun,0,0,0,1,LawsNe00
Darius Leonard,WLB,23.051,2018-09-16,NFL,IND,@,WAS,W 21-9,2,2,Sun,0,0,0,1,LeonDa00
Blake Martinez,ILB,24.250,2018-09-16,NFL,GNB,,MIN,T 29-29,2,2,Sun,0,0,0,1,MartBl01
Bobby McCain,CB,25.029,2018-09-16,NFL,MIA,@,NYJ,W 20-12,2,2,Sun,0,0,0,1,McCaBo01
T.J. McDonald,S,27.233,2018-09-16,NFL,MIA,@,NYJ,W 20-12,2,2,Sun,1,31,0,1,McDoTJ00
Rodney McLeod,S,28.085,2018-09-16,NFL,PHI,@,TAM,L 21-27,2,2,Sun,0,0,0,1,McLeRo00
Rashaan Melvin,CB,28.349,2018-09-16,NFL,OAK,@,DEN,L 19-20,2,2,Sun,1,15,0,3,MelvRa00
Montae Nicholson,SS,22.286,2018-09-16,NFL,WAS,,IND,L 9-21,2,2,Sun,0,0,0,1,NichMo00
Patrick Peterson,CB,28.067,2018-09-16,NFL,ARI,@,LAR,L 0-34,2,2,Sun,1,0,0,1,PetePa00
Adrian Phillips,S,26.172,2018-09-16,NFL,LAC,@,BUF,W 31-20,2,2,Sun,1,0,0,1,PhilAd00
Jordan Phillips,DT,25.360,2018-09-16,NFL,MIA,@,NYJ,W 20-12,2,2,Sun,0,0,0,1,PhilJo01
Damarious Randall,S,26.018,2018-09-16,NFL,CLE,@,NOR,L 18-21,2,2,Sun,0,0,0,2,RandDa00
Jabaal Sheard,DE,29.129,2018-09-16,NFL,IND,@,WAS,W 21-9,2,2,Sun,0,0,0,1,SheaJa00
Sam Shields,CB,30.282,2018-09-16,NFL,LAR,,ARI,W 34-0,2,2,Sun,1,22,0,1,ShieSa00
Ryan Smith,CB,25.009,2018-09-16,NFL,TAM,,PHI,W 27-21,2,2,Sun,0,0,0,2,SmitRy00
D.J. Swearinger,FS,27.015,2018-09-16,NFL,WAS,,IND,L 9-21,2,2,Sun,2,11,0,2,SweaDJ00
Aqib Talib,RCB,32.215,2018-09-16,NFL,LAR,,ARI,W 34-0,2,2,Sun,0,0,0,2,TaliAq99
Adarius Taylor,LB,27.360,2018-09-16,NFL,TAM,,PHI,W 27-21,2,2,Sun,0,0,0,1,GlanAd00
Desmond Trufant,CB,28.006,2018-09-16,NFL,ATL,,CAR,W 31-24,2,2,Sun,0,0,0,1,TrufDe00
Stephon Tuitt,DE,25.116,2018-09-16,NFL,PIT,,KAN,L 37-42,2,2,Sun,0,0,0,1,TuitSt00
Kyle Van Noy,LB,27.174,2018-09-16,NFL,NWE,@,JAX,L 20-31,2,2,Sun,1,0,0,1,VanNKy00
Kyzir White,OLB,22.176,2018-09-16,NFL,LAC,@,BUF,W 31-20,2,2,Sun,1,9,0,2,WhitKy00
Jermaine Whitehead,S,25.188,2018-09-16,NFL,GNB,,MIN,T 29-29,2,2,Sun,0,0,0,1,WhitJe02
Marcus Williams,FS,22.008,2018-09-16,NFL,NOR,,CLE,W 21-18,2,2,Sun,1,22,0,1,WillMa06
Blidi Wreh-Wilson,CB,28.285,2018-09-16,NFL,ATL,,CAR,W 31-24,2,2,Sun,0,0,0,1,WrehBl00
Prince Amukamara,CB,29.103,2018-09-17,NFL,CHI,,SEA,W 24-17,2,2,Mon,1,49,1,2,AmukPr00
Austin Calitro,RILB,24.250,2018-09-17,NFL,SEA,@,CHI,L 17-24,2,2,Mon,0,0,0,1,CaliAu00
Justin Coleman,CB,25.174,2018-09-17,NFL,SEA,@,CHI,L 17-24,2,2,Mon,0,0,0,1,ColeJu01
Leonard Floyd,OLB,26.009,2018-09-17,NFL,CHI,,SEA,W 24-17,2,2,Mon,0,0,0,1,FloyLe00
