Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,XP Made,XP Att,XP %,FG Made,FG Att,FG %,2PM,Sfty,TD,Pts,unique_id
Kaare Vedvik,K,25.176,2019-09-08,NFL,NYJ,,BUF,L 16-17,1,1,Sun,,1,0.0,,1,0.0,,,0,0,VedvKa00
Adam Vinatieri,K,46.254,2019-09-08,NFL,IND,@,LAC,L 24-30,1,1,Sun,1,2,50.0,1,3,33.3,,,0,4,vinatada01
Greg Zuerlein,K,31.255,2019-09-08,NFL,LAR,@,CAR,W 30-27,1,1,Sun,3,3,100.0,3,4,75.0,,,0,12,ZuerGr00
Daniel Carlson,K,24.229,2019-09-09,NFL,OAK,,DEN,W 24-16,1,1,Mon,3,3,100.0,1,1,100.0,,,0,6,CarlDa00
Ka'imi Fairbairn,K,25.223,2019-09-09,NFL,HOU,@,NOR,L 28-30,1,1,Mon,4,4,100.0,,,,,,0,4,FairKa01
Wil Lutz,K,25.064,2019-09-09,NFL,NOR,,HOU,W 30-28,1,1,Mon,3,3,100.0,3,4,75.0,,,0,12,LutzWi00
Brandon McManus,K,28.046,2019-09-09,NFL,DEN,@,OAK,L 16-24,1,1,Mon,1,1,100.0,3,4,75.0,,,0,10,McMaBr01
Matt Gay,K,25.181,2019-09-12,NFL,TAM,@,CAR,W 20-14,2,2,Thu,2,2,100.0,2,3,66.7,,,0,8,GayxMa00
Dan Bailey,K,31.232,2019-09-15,NFL,MIN,@,GNB,L 16-21,2,2,Sun,1,2,50.0,1,2,50.0,,,0,4,BailDa00
Chris Boswell,K,28.183,2019-09-15,NFL,PIT,,SEA,L 26-28,2,2,Sun,2,2,100.0,2,2,100.0,,,0,8,BoswCh00
Matt Bryant,K,44.109,2019-09-15,NFL,ATL,,PHI,W 24-20,2,2,Sun,3,3,100.0,1,2,50.0,,,0,6,bryanmat01
Randy Bullock,K,29.273,2019-09-15,NFL,CIN,,SFO,L 17-41,2,2,Sun,2,2,100.0,1,2,50.0,,,0,5,BullRa00
Harrison Butker,K,24.063,2019-09-15,NFL,KAN,@,OAK,W 28-10,2,2,Sun,4,4,100.0,,,,,,0,4,ButkHa00
Daniel Carlson,K,24.235,2019-09-15,NFL,OAK,,KAN,L 10-28,2,2,Sun,1,1,100.0,1,1,100.0,,,0,4,CarlDa00
Mason Crosby,K,35.012,2019-09-15,NFL,GNB,,MIN,W 21-16,2,2,Sun,3,3,100.0,,,,,,0,3,CrosMa20
Ka'imi Fairbairn,K,25.229,2019-09-15,NFL,HOU,,JAX,W 13-12,2,2,Sun,1,1,100.0,2,2,100.0,,,0,7,FairKa01
Stephen Gostkowski,K,35.230,2019-09-15,NFL,NWE,@,MIA,W 43-0,2,2,Sun,4,6,66.7,1,2,50.0,,,0,7,GostSt20
Robbie Gould,K,36.283,2019-09-15,NFL,SFO,@,CIN,W 41-17,2,2,Sun,5,5,100.0,2,3,66.7,,,0,11,gouldrob01
Stephen Hauschka,K,34.078,2019-09-15,NFL,BUF,@,NYG,W 28-14,2,2,Sun,4,4,100.0,,,,,,0,4,HausSt00
Dustin Hopkins,K,28.349,2019-09-15,NFL,WAS,,DAL,L 21-31,2,2,Sun,3,3,100.0,,,,,,0,3,HopkDu00
Ty Long,P,26.162,2019-09-15,NFL,LAC,@,DET,L 10-13,2,2,Sun,1,1,100.0,1,3,33.3,,,0,4,LongTy00
Brett Maher,K,29.298,2019-09-15,NFL,DAL,@,WAS,W 31-21,2,2,Sun,4,4,100.0,1,1,100.0,,,0,7,MaheBr01
Jason Myers,K,28.126,2019-09-15,NFL,SEA,@,PIT,W 28-26,2,2,Sun,4,4,100.0,,1,0.0,,,0,4,MyerJa00
Eddy Pineiro,K,24.002,2019-09-15,NFL,CHI,@,DEN,W 16-14,2,2,Sun,1,1,100.0,3,3,100.0,,,0,10,PineEd00
Matt Prater,K,35.036,2019-09-15,NFL,DET,,LAC,W 13-10,2,2,Sun,1,2,50.0,,1,0.0,,,0,1,PratMa20
Aldrick Rosas,K,24.259,2019-09-15,NFL,NYG,,BUF,L 14-28,2,2,Sun,2,2,100.0,,1,0.0,,,0,2,RosaAl00
Cairo Santos,K,27.307,2019-09-15,NFL,TEN,,IND,L 17-19,2,2,Sun,2,2,100.0,1,2,50.0,,,0,5,SantCa01
Justin Tucker,K,29.298,2019-09-15,NFL,BAL,,ARI,W 23-17,2,2,Sun,2,2,100.0,3,3,100.0,,,0,11,TuckJu00
Adam Vinatieri,K,46.261,2019-09-15,NFL,IND,@,TEN,W 19-17,2,2,Sun,1,3,33.3,,,,,,0,1,vinatada01
Greg Zuerlein,K,31.262,2019-09-15,NFL,LAR,,NOR,W 27-9,2,2,Sun,3,3,100.0,2,2,100.0,,,0,9,ZuerGr00
Austin Seibert,K,22.305,2019-09-16,NFL,CLE,@,NYJ,W 23-3,2,2,Mon,2,2,100.0,3,3,100.0,,,0,11,SeibAu00
Josh Lambo,K,28.304,2019-09-19,NFL,JAX,,TEN,W 20-7,3,3,Thu,2,2,100.0,2,2,100.0,,,0,8,LambJo00
Cairo Santos,K,27.311,2019-09-19,NFL,TEN,@,JAX,L 7-20,3,3,Thu,1,1,100.0,,,,,,0,1,SantCa01
Dan Bailey,K,31.239,2019-09-22,NFL,MIN,,OAK,W 34-14,3,3,Sun,4,4,100.0,2,2,100.0,,,0,10,BailDa00
Chris Boswell,K,28.190,2019-09-22,NFL,PIT,@,SFO,L 20-24,3,3,Sun,2,2,100.0,2,2,100.0,,,0,8,BoswCh00
Matt Bryant,K,44.116,2019-09-22,NFL,ATL,@,IND,L 24-27,3,3,Sun,3,3,100.0,1,1,100.0,,,0,6,bryanmat01
Randy Bullock,K,29.280,2019-09-22,NFL,CIN,@,BUF,L 17-21,3,3,Sun,2,2,100.0,1,1,100.0,,,0,5,BullRa00
Harrison Butker,K,24.070,2019-09-22,NFL,KAN,,BAL,W 33-28,3,3,Sun,3,4,75.0,2,2,100.0,,,0,9,ButkHa00
Daniel Carlson,K,24.242,2019-09-22,NFL,OAK,@,MIN,L 14-34,3,3,Sun,2,2,100.0,,1,0.0,,,0,2,CarlDa00
Mason Crosby,K,35.019,2019-09-22,NFL,GNB,,DEN,W 27-16,3,3,Sun,3,3,100.0,2,3,66.7,,,0,9,CrosMa20
Jake Elliott,K,24.244,2019-09-22,NFL,PHI,,DET,L 24-27,3,3,Sun,3,3,100.0,1,1,100.0,,,0,6,ElliJa03
Ka'imi Fairbairn,K,25.236,2019-09-22,NFL,HOU,@,LAC,W 27-20,3,3,Sun,3,4,75.0,,1,0.0,,,0,3,FairKa01
Sam Ficken,K,26.282,2019-09-22,NFL,NYJ,@,NWE,L 14-30,3,3,Sun,2,2,100.0,,,,,,0,2,FickSa00
Matt Gay,K,25.191,2019-09-22,NFL,TAM,,NYG,L 31-32,3,3,Sun,1,3,33.3,4,5,80.0,,,0,13,GayxMa00
Zane Gonzalez,K,24.138,2019-09-22,NFL,ARI,,CAR,L 20-38,3,3,Sun,2,2,100.0,2,2,100.0,,,0,8,GonzZa00
Stephen Gostkowski,K,35.237,2019-09-22,NFL,NWE,,NYJ,W 30-14,3,3,Sun,3,4,75.0,1,1,100.0,,,0,6,GostSt20
Robbie Gould,K,36.290,2019-09-22,NFL,SFO,,PIT,W 24-20,3,3,Sun,3,3,100.0,1,1,100.0,,,0,6,gouldrob01
Stephen Hauschka,K,34.085,2019-09-22,NFL,BUF,,CIN,W 21-17,3,3,Sun,1,1,100.0,2,3,66.7,,,0,7,HausSt00
Ty Long,P,26.169,2019-09-22,NFL,LAC,,HOU,L 20-27,3,3,Sun,2,2,100.0,2,2,100.0,,,0,8,LongTy00
Wil Lutz,K,25.077,2019-09-22,NFL,NOR,@,SEA,W 33-27,3,3,Sun,3,4,75.0,,,,,,0,3,LutzWi00
Brett Maher,K,29.305,2019-09-22,NFL,DAL,,MIA,W 31-6,3,3,Sun,4,4,100.0,1,2,50.0,,,0,7,MaheBr01
Brandon McManus,K,28.059,2019-09-22,NFL,DEN,@,GNB,L 16-27,3,3,Sun,1,2,50.0,1,1,100.0,,,0,4,McMaBr01
Jason Myers,K,28.133,2019-09-22,NFL,SEA,,NOR,L 27-33,3,3,Sun,3,3,100.0,,,,,,0,3,MyerJa00
Matt Prater,K,35.043,2019-09-22,NFL,DET,@,PHI,W 27-24,3,3,Sun,3,3,100.0,2,3,66.7,,,0,9,PratMa20
Aldrick Rosas,K,24.266,2019-09-22,NFL,NYG,@,TAM,W 32-31,3,3,Sun,3,3,100.0,1,1,100.0,,,0,6,RosaAl00
Austin Seibert,K,22.311,2019-09-22,NFL,CLE,,LAR,L 13-20,3,3,Sun,1,1,100.0,2,2,100.0,,,0,7,SeibAu00
Joey Slye,K,23.165,2019-09-22,NFL,CAR,@,ARI,W 38-20,3,3,Sun,5,5,100.0,1,1,100.0,,,0,8,SlyeJo00
Justin Tucker,K,29.305,2019-09-22,NFL,BAL,@,KAN,L 28-33,3,3,Sun,1,1,100.0,1,1,100.0,,,0,4,TuckJu00
Adam Vinatieri,K,46.268,2019-09-22,NFL,IND,,ATL,W 27-24,3,3,Sun,3,3,100.0,2,2,100.0,,,0,9,vinatada01
Greg Zuerlein,K,31.269,2019-09-22,NFL,LAR,@,CLE,W 20-13,3,3,Sun,2,2,100.0,2,3,66.7,,,0,8,ZuerGr00
Eddy Pineiro,K,24.010,2019-09-23,NFL,CHI,@,WAS,W 31-15,3,3,Mon,4,4,100.0,1,2,50.0,,,0,7,PineEd00
Mason Crosby,K,35.023,2019-09-26,NFL,GNB,,PHI,L 27-34,4,4,Thu,3,3,100.0,2,2,100.0,,,0,9,CrosMa20
Jake Elliott,K,24.248,2019-09-26,NFL,PHI,@,GNB,W 34-27,4,4,Thu,4,4,100.0,,,,,,0,4,ElliJa03
Matt Bryant,K,44.123,2019-09-29,NFL,ATL,,TEN,L 10-24,4,4,Sun,1,1,100.0,1,2,50.0,,,0,4,bryanmat01
Harrison Butker,K,24.077,2019-09-29,NFL,KAN,@,DET,W 34-30,4,4,Sun,4,4,100.0,2,3,66.7,,,0,10,ButkHa00
Daniel Carlson,K,24.249,2019-09-29,NFL,OAK,@,IND,W 31-24,4,4,Sun,4,4,100.0,1,1,100.0,,,0,7,CarlDa00
Ka'imi Fairbairn,K,25.243,2019-09-29,NFL,HOU,,CAR,L 10-16,4,4,Sun,1,1,100.0,1,2,50.0,,,0,4,FairKa01
Matt Gay,K,25.198,2019-09-29,NFL,TAM,@,LAR,W 55-40,4,4,Sun,7,7,100.0,2,2,100.0,,,0,13,GayxMa00
Zane Gonzalez,K,24.145,2019-09-29,NFL,ARI,,SEA,L 10-27,4,4,Sun,1,1,100.0,1,3,33.3,,,0,4,GonzZa00
Stephen Gostkowski,K,35.244,2019-09-29,NFL,NWE,@,BUF,W 16-10,4,4,Sun,1,2,50.0,1,1,100.0,,,0,4,GostSt20
Stephen Hauschka,K,34.092,2019-09-29,NFL,BUF,,NWE,L 10-16,4,4,Sun,1,1,100.0,1,2,50.0,,,0,4,HausSt00
Josh Lambo,K,28.314,2019-09-29,NFL,JAX,@,DEN,W 26-24,4,4,Sun,2,2,100.0,4,4,100.0,,,0,14,LambJo00
Ty Long,P,26.176,2019-09-29,NFL,LAC,@,MIA,W 30-10,4,4,Sun,3,3,100.0,3,3,100.0,,,0,12,LongTy00
Brett Maher,K,29.312,2019-09-29,NFL,DAL,@,NOR,L 10-12,4,4,Sun,1,1,100.0,1,1,100.0,,,0,4,MaheBr01
Brandon McManus,K,28.066,2019-09-29,NFL,DEN,,JAX,L 24-26,4,4,Sun,3,3,100.0,1,1,100.0,,,0,6,McMaBr01
Jason Myers,K,28.140,2019-09-29,NFL,SEA,@,ARI,W 27-10,4,4,Sun,3,3,100.0,2,2,100.0,,,0,9,MyerJa00
Eddy Pineiro,K,24.016,2019-09-29,NFL,CHI,,MIN,W 16-6,4,4,Sun,1,1,100.0,3,3,100.0,,,0,10,PineEd00
Matt Prater,K,35.050,2019-09-29,NFL,DET,,KAN,L 30-34,4,4,Sun,3,3,100.0,3,3,100.0,,,0,12,PratMa20
Aldrick Rosas,K,24.273,2019-09-29,NFL,NYG,,WAS,W 24-3,4,4,Sun,3,3,100.0,1,1,100.0,,,0,6,RosaAl00
Jason Sanders,K,23.317,2019-09-29,NFL,MIA,,LAC,L 10-30,4,4,Sun,1,1,100.0,1,3,33.3,,,0,4,SandJa00
Cairo Santos,K,27.321,2019-09-29,NFL,TEN,@,ATL,W 24-10,4,4,Sun,3,3,100.0,1,1,100.0,,,0,6,SantCa01
Austin Seibert,K,22.318,2019-09-29,NFL,CLE,@,BAL,W 40-25,4,4,Sun,4,4,100.0,2,2,100.0,,,0,10,SeibAu00
Joey Slye,K,23.172,2019-09-29,NFL,CAR,@,HOU,W 16-10,4,4,Sun,1,1,100.0,3,3,100.0,,,0,10,SlyeJo00
Justin Tucker,K,29.312,2019-09-29,NFL,BAL,,CLE,L 25-40,4,4,Sun,2,2,100.0,1,1,100.0,,,0,5,TuckJu00
Adam Vinatieri,K,46.275,2019-09-29,NFL,IND,,OAK,L 24-31,4,4,Sun,3,3,100.0,1,2,50.0,,,0,6,vinatada01
Greg Zuerlein,K,31.276,2019-09-29,NFL,LAR,,TAM,L 40-55,4,4,Sun,4,4,100.0,2,2,100.0,,,0,10,ZuerGr00
Chris Boswell,K,28.198,2019-09-30,NFL,PIT,,CIN,W 27-3,4,4,Mon,3,3,100.0,2,2,100.0,,,0,9,BoswCh00
Jason Myers,K,28.144,2019-10-03,NFL,SEA,,LAR,W 30-29,5,5,Thu,3,3,100.0,1,2,50.0,,,0,6,MyerJa00
Greg Zuerlein,K,31.280,2019-10-03,NFL,LAR,@,SEA,L 29-30,5,5,Thu,2,2,100.0,3,4,75.0,,,0,11,ZuerGr00
Dan Bailey,K,31.253,2019-10-06,NFL,MIN,@,NYG,W 28-10,5,5,Sun,2,2,100.0,4,4,100.0,,,0,14,BailDa00
Chris Boswell,K,28.204,2019-10-06,NFL,PIT,,BAL,L 23-26,5,5,Sun,2,2,100.0,3,3,100.0,,,0,11,BoswCh00
Matt Bryant,K,44.130,2019-10-06,NFL,ATL,@,HOU,L 32-53,5,5,Sun,3,3,100.0,1,1,100.0,,,0,6,bryanmat01
Randy Bullock,K,29.294,2019-10-06,NFL,CIN,,ARI,L 23-26,5,5,Sun,2,2,100.0,3,3,100.0,,,0,11,BullRa00
Harrison Butker,K,24.084,2019-10-06,NFL,KAN,,IND,L 13-19,5,5,Sun,1,1,100.0,2,2,100.0,,,0,7,ButkHa00
Daniel Carlson,K,24.256,2019-10-06,NFL,OAK,,CHI,W 24-21,5,5,Sun,3,3,100.0,1,1,100.0,,,0,6,CarlDa00
Mason Crosby,K,35.033,2019-10-06,NFL,GNB,@,DAL,W 34-24,5,5,Sun,4,4,100.0,2,2,100.0,,,0,10,CrosMa20
Jake Elliott,K,24.258,2019-10-06,NFL,PHI,,NYJ,W 31-6,5,5,Sun,4,4,100.0,1,1,100.0,,,0,7,ElliJa03
Ka'imi Fairbairn,K,25.250,2019-10-06,NFL,HOU,,ATL,W 53-32,5,5,Sun,5,7,71.4,2,2,100.0,,,0,11,FairKa01
Matt Gay,K,25.205,2019-10-06,NFL,TAM,@,NOR,L 24-31,5,5,Sun,3,3,100.0,1,1,100.0,,,0,6,GayxMa00
Zane Gonzalez,K,24.152,2019-10-06,NFL,ARI,@,CIN,W 26-23,5,5,Sun,2,2,100.0,4,5,80.0,,,0,14,GonzZa00
Stephen Hauschka,K,34.099,2019-10-06,NFL,BUF,@,TEN,W 14-7,5,5,Sun,2,2,100.0,,,,,,0,2,HausSt00
Dustin Hopkins,K,29.005,2019-10-06,NFL,WAS,,NWE,L 7-33,5,5,Sun,1,1,100.0,,,,,,0,1,HopkDu00
Josh Lambo,K,28.321,2019-10-06,NFL,JAX,@,CAR,L 27-34,5,5,Sun,3,3,100.0,2,2,100.0,,,0,9,LambJo00
Wil Lutz,K,25.091,2019-10-06,NFL,NOR,,TAM,W 31-24,5,5,Sun,4,4,100.0,1,1,100.0,,,0,7,LutzWi00
Brett Maher,K,29.319,2019-10-06,NFL,DAL,,GNB,L 24-34,5,5,Sun,3,3,100.0,1,3,33.3,,,0,6,MaheBr01
Chase McLaughlin,K,23.180,2019-10-06,NFL,LAC,,DEN,L 13-20,5,5,Sun,1,1,100.0,2,3,66.7,,,0,7,McLaCh00
Brandon McManus,K,28.073,2019-10-06,NFL,DEN,@,LAC,W 20-13,5,5,Sun,2,2,100.0,2,3,66.7,,,0,8,McMaBr01
Mike Nugent,K,37.218,2019-10-06,NFL,NWE,@,WAS,W 33-7,5,5,Sun,3,4,75.0,2,2,100.0,,,0,9,nugenmik01
Eddy Pineiro,K,24.023,2019-10-06,NFL,CHI,@,OAK,L 21-24,5,5,Sun,3,3,100.0,,,,,,0,3,PineEd00
Aldrick Rosas,K,24.280,2019-10-06,NFL,NYG,,MIN,L 10-28,5,5,Sun,1,1,100.0,1,1,100.0,,,0,4,RosaAl00
Cairo Santos,K,27.328,2019-10-06,NFL,TEN,,BUF,L 7-14,5,5,Sun,1,1,100.0,,4,0.0,,,0,1,SantCa01
Joey Slye,K,23.179,2019-10-06,NFL,CAR,,JAX,W 34-27,5,5,Sun,4,5,80.0,,2,0.0,,,0,4,SlyeJo00
Justin Tucker,K,29.319,2019-10-06,NFL,BAL,@,PIT,W 26-23,5,5,Sun,2,2,100.0,4,4,100.0,,,0,14,TuckJu00
Adam Vinatieri,K,46.282,2019-10-06,NFL,IND,@,KAN,W 19-13,5,5,Sun,1,1,100.0,4,4,100.0,,,0,13,vinatada01
Robbie Gould,K,36.305,2019-10-07,NFL,SFO,,CLE,W 31-3,4,5,Mon,4,4,100.0,1,4,25.0,,,0,7,gouldrob01
Mike Nugent,K,37.222,2019-10-10,NFL,NWE,,NYG,W 35-14,6,6,Thu,5,5,100.0,,1,0.0,,,0,5,nugenmik01
Aldrick Rosas,K,24.284,2019-10-10,NFL,NYG,@,NWE,L 14-35,6,6,Thu,2,2,100.0,,,,,,0,2,RosaAl00
Dan Bailey,K,31.260,2019-10-13,NFL,MIN,,PHI,W 38-20,6,6,Sun,5,5,100.0,1,1,100.0,,,0,8,BailDa00
Chris Boswell,K,28.211,2019-10-13,NFL,PIT,@,LAC,W 24-17,6,6,Sun,3,3,100.0,1,1,100.0,,,0,6,BoswCh00
Matt Bryant,K,44.137,2019-10-13,NFL,ATL,@,ARI,L 33-34,6,6,Sun,3,4,75.0,2,2,100.0,,,0,9,bryanmat01
Randy Bullock,K,29.301,2019-10-13,NFL,CIN,@,BAL,L 17-23,6,6,Sun,2,2,100.0,1,1,100.0,,,0,5,BullRa00
Harrison Butker,K,24.091,2019-10-13,NFL,KAN,,HOU,L 24-31,6,6,Sun,3,3,100.0,1,2,50.0,,,0,6,ButkHa00
Jake Elliott,K,24.265,2019-10-13,NFL,PHI,@,MIN,L 20-38,6,6,Sun,2,2,100.0,2,2,100.0,,,0,8,ElliJa03
Ka'imi Fairbairn,K,25.257,2019-10-13,NFL,HOU,@,KAN,W 31-24,6,6,Sun,2,3,66.7,1,2,50.0,,,0,5,FairKa01
Sam Ficken,K,26.303,2019-10-13,NFL,NYJ,,DAL,W 24-22,5,6,Sun,3,3,100.0,1,1,100.0,,,0,6,FickSa00
Matt Gay,K,25.212,2019-10-13,NFL,TAM,,CAR,L 26-37,6,6,Sun,1,1,100.0,1,1,100.0,,,0,4,GayxMa00
Zane Gonzalez,K,24.159,2019-10-13,NFL,ARI,,ATL,W 34-33,6,6,Sun,4,4,100.0,2,2,100.0,,,0,10,GonzZa00
Robbie Gould,K,36.311,2019-10-13,NFL,SFO,@,LAR,W 20-7,5,6,Sun,2,2,100.0,2,3,66.7,,,0,8,gouldrob01
Dustin Hopkins,K,29.012,2019-10-13,NFL,WAS,@,MIA,W 17-16,6,6,Sun,2,2,100.0,1,2,50.0,,,0,5,HopkDu00
Wil Lutz,K,25.098,2019-10-13,NFL,NOR,@,JAX,W 13-6,6,6,Sun,1,1,100.0,2,2,100.0,,,0,7,LutzWi00
Brett Maher,K,29.326,2019-10-13,NFL,DAL,@,NYJ,L 22-24,6,6,Sun,1,1,100.0,3,4,75.0,,,0,10,MaheBr01
Chase McLaughlin,K,23.187,2019-10-13,NFL,LAC,,PIT,L 17-24,6,6,Sun,2,2,100.0,1,2,50.0,,,0,5,McLaCh00
Brandon McManus,K,28.080,2019-10-13,NFL,DEN,,TEN,W 16-0,6,6,Sun,1,1,100.0,3,3,100.0,,,0,10,McMaBr01
Jason Myers,K,28.154,2019-10-13,NFL,SEA,@,CLE,W 32-28,6,6,Sun,2,3,66.7,2,2,100.0,,,0,8,MyerJa00
Jason Sanders,K,23.331,2019-10-13,NFL,MIA,,WAS,L 16-17,5,6,Sun,1,1,100.0,1,1,100.0,,,0,4,SandJa00
Austin Seibert,K,22.332,2019-10-13,NFL,CLE,,SEA,L 28-32,6,6,Sun,2,3,66.7,,,,,,0,2,SeibAu00
Joey Slye,K,23.186,2019-10-13,NFL,CAR,@,TAM,W 37-26,6,6,Sun,4,4,100.0,3,5,60.0,,,0,13,SlyeJo00
Justin Tucker,K,29.326,2019-10-13,NFL,BAL,,CIN,W 23-17,6,6,Sun,2,2,100.0,3,3,100.0,,,0,11,TuckJu00
Greg Zuerlein,K,31.290,2019-10-13,NFL,LAR,,SFO,L 7-20,6,6,Sun,1,1,100.0,,,,,,0,1,ZuerGr00
Mason Crosby,K,35.041,2019-10-14,NFL,GNB,,DET,W 23-22,6,6,Mon,2,2,100.0,3,3,100.0,,,0,11,CrosMa20
Matt Prater,K,35.065,2019-10-14,NFL,DET,@,GNB,L 22-23,5,6,Mon,1,1,100.0,5,5,100.0,,,0,16,PratMa20
Harrison Butker,K,24.095,2019-10-17,NFL,KAN,@,DEN,W 30-6,7,7,Thu,3,3,100.0,3,3,100.0,,,0,12,ButkHa00
Dan Bailey,K,31.267,2019-10-20,NFL,MIN,@,DET,W 42-30,7,7,Sun,6,6,100.0,,1,0.0,,,0,6,BailDa00
Matt Bryant,K,44.144,2019-10-20,NFL,ATL,,LAR,L 10-37,7,7,Sun,1,1,100.0,1,2,50.0,,,0,4,bryanmat01
Randy Bullock,K,29.308,2019-10-20,NFL,CIN,,JAX,L 17-27,7,7,Sun,2,2,100.0,1,1,100.0,,,0,5,BullRa00
Daniel Carlson,K,24.270,2019-10-20,NFL,OAK,@,GNB,L 24-42,6,7,Sun,3,3,100.0,1,1,100.0,,,0,6,CarlDa00
Mason Crosby,K,35.047,2019-10-20,NFL,GNB,,OAK,W 42-24,7,7,Sun,6,6,100.0,,,,,,0,6,CrosMa20
Jake Elliott,K,24.272,2019-10-20,NFL,PHI,@,DAL,L 10-37,7,7,Sun,1,1,100.0,1,1,100.0,,,0,4,ElliJa03
Ka'imi Fairbairn,K,25.264,2019-10-20,NFL,HOU,@,IND,L 23-30,7,7,Sun,2,2,100.0,3,3,100.0,,,0,11,FairKa01
Zane Gonzalez,K,24.166,2019-10-20,NFL,ARI,@,NYG,W 27-21,7,7,Sun,3,3,100.0,2,2,100.0,,,0,9,GonzZa00
Stephen Hauschka,K,34.113,2019-10-20,NFL,BUF,,MIA,W 31-21,6,7,Sun,2,2,100.0,3,3,100.0,,,0,11,HausSt00
Josh Lambo,K,28.335,2019-10-20,NFL,JAX,@,CIN,W 27-17,7,7,Sun,1,1,100.0,4,4,100.0,,,0,13,LambJo00
Wil Lutz,K,25.105,2019-10-20,NFL,NOR,@,CHI,W 36-25,7,7,Sun,4,4,100.0,2,4,50.0,,,0,10,LutzWi00
Brett Maher,K,29.333,2019-10-20,NFL,DAL,,PHI,W 37-10,7,7,Sun,4,4,100.0,3,3,100.0,,,0,13,MaheBr01
Chase McLaughlin,K,23.194,2019-10-20,NFL,LAC,@,TEN,L 20-23,7,7,Sun,2,2,100.0,2,2,100.0,,,0,8,McLaCh00
Jason Myers,K,28.161,2019-10-20,NFL,SEA,,BAL,L 16-30,7,7,Sun,1,1,100.0,3,4,75.0,,,0,10,MyerJa00
Cody Parkey,K,27.243,2019-10-20,NFL,TEN,,LAC,W 23-20,7,7,Sun,2,3,66.7,1,1,100.0,,,0,5,ParkCo03
