Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Sack,Tackle Solo,Tackle Assist,Tackle Tot,Tackle for Loss,QBHits,unique_id
Gary Barnidge,TE,23.356,2009-09-13,NFL,CAR,,PHI,L 10-38,1,1,Sun,0.0,2,0,2,0,0,BarnGa01
Ron Bartell,LCB,27.203,2009-09-13,NFL,STL,@,SEA,L 0-28,1,1,Sun,0.0,4,1,5,0,0,BartRo20
Eric Barton,ILB,31.349,2009-09-13,NFL,CLE,,MIN,L 20-34,1,1,Sun,0.0,6,2,8,1,0,BartEr20
Connor Barwin,DE,22.333,2009-09-13,NFL,HOU,,NYJ,L 7-24,1,1,Sun,0.0,1,0,1,0,0,BarwCo99
Jackie Battle,RB,25.347,2009-09-13,NFL,KAN,@,BAL,L 24-38,1,1,Sun,0.0,1,0,1,0,0,BattJa00
Jon Beason,MLB,24.242,2009-09-13,NFL,CAR,,PHI,L 10-38,1,1,Sun,0.0,3,1,4,0,0,BeasJo99
Jovan Belcher,LB,22.051,2009-09-13,NFL,KAN,@,BAL,L 24-38,1,1,Sun,0.0,1,0,1,0,0,BelcJo00
Yeremiah Bell,SS,31.194,2009-09-13,NFL,MIA,@,ATL,L 7-19,1,1,Sun,0.0,8,0,8,0,0,BellYe20
Fred Bennett,LCB,25.256,2009-09-13,NFL,HOU,,NYJ,L 7-24,1,1,Sun,0.0,3,1,4,0,0,BennFr99
Kevin Bentley,LB,29.258,2009-09-13,NFL,HOU,,NYJ,L 7-24,1,1,Sun,0.0,1,1,2,0,0,BentKe20
Rocky Bernard,DT,30.147,2009-09-13,NFL,NYG,,WAS,W 23-17,1,1,Sun,0.0,1,0,1,0,0,BernRo20
Bertrand Berry,DE,34.029,2009-09-13,NFL,ARI,,SFO,L 16-20,1,1,Sun,1.0,1,0,1,1,1,BerrBe99
Antoine Bethea,FS,25.048,2009-09-13,NFL,IND,,JAX,W 14-12,1,1,Sun,0.0,3,2,5,0,0,BethAn20
Kroy Biermann,DE,24.001,2009-09-13,NFL,ATL,,MIA,W 19-7,1,1,Sun,2.0,5,0,5,1,1,BierKr99
Atari Bigby,SS,27.359,2009-09-13,NFL,GNB,,CHI,W 21-15,1,1,Sun,0.0,3,3,6,0,0,BigbAt20
Darnell Bing,LB,25.003,2009-09-13,NFL,DET,@,NOR,L 27-45,1,1,Sun,0.0,1,0,1,0,0,BingDa00
Desmond Bishop,LB,25.051,2009-09-13,NFL,GNB,,CHI,W 21-15,1,1,Sun,0.0,1,1,2,0,0,BishDe99
Quincy Black,SLB,25.197,2009-09-13,NFL,TAM,,DAL,L 21-34,1,1,Sun,0.0,4,2,6,0,0,BlacQu99
Chase Blackburn,WLB,26.095,2009-09-13,NFL,NYG,,WAS,W 23-17,1,1,Sun,0.5,6,2,8,1,1,BlacCh21
H.B. Blades,LB,24.348,2009-09-13,NFL,WAS,@,NYG,L 17-23,1,1,Sun,0.0,2,1,3,0,0,BladH.99
Dre' Bly,CB,32.114,2009-09-13,NFL,SFO,@,ARI,W 20-16,1,1,Sun,0.0,3,0,3,1,0,BlyxDr00
Stephen Bowen,DE,25.169,2009-09-13,NFL,DAL,@,TAM,W 34-21,1,1,Sun,0.0,1,0,1,1,1,BoweSt20
David Bowens,OLB,32.072,2009-09-13,NFL,CLE,,MIN,L 20-34,1,1,Sun,0.0,4,2,6,0,0,BoweDa20
Zackary Bowman,CB,24.303,2009-09-13,NFL,CHI,@,GNB,L 15-21,1,1,Sun,0.0,1,0,1,0,0,BowmZa20
Tyron Brackenridge,CB,25.075,2009-09-13,NFL,JAX,@,IND,L 12-14,1,1,Sun,0.0,3,1,4,0,0,BracTy99
Gary Brackett,MLB,29.113,2009-09-13,NFL,IND,,JAX,W 14-12,1,1,Sun,0.0,8,2,10,0,2,BracGa20
Tyler Brayton,LDE,29.297,2009-09-13,NFL,CAR,,PHI,L 10-38,1,1,Sun,0.0,2,0,2,0,0,BrayTy20
Lance Briggs,WLB,28.305,2009-09-13,NFL,CHI,@,GNB,L 15-21,1,1,Sun,0.0,3,0,3,0,0,BrigLa99
Jasper Brinkley,LB,24.063,2009-09-13,NFL,MIN,@,CLE,W 34-20,1,1,Sun,0.0,1,0,1,0,0,BrinJa99
Keith Brooking,MOLB,33.318,2009-09-13,NFL,DAL,@,TAM,W 34-21,1,1,Sun,0.0,7,2,9,0,0,BrooKe00
Alex Brown,RDE,30.101,2009-09-13,NFL,CHI,@,GNB,L 15-21,1,1,Sun,0.0,3,2,5,1,0,BrowAl20
C.C. Brown,S,26.229,2009-09-13,NFL,NYG,,WAS,W 23-17,1,1,Sun,0.0,2,0,2,0,1,BrowC.20
Mike Brown,SS,31.212,2009-09-13,NFL,KAN,@,BAL,L 24-38,1,1,Sun,0.0,8,4,12,0,0,BrowMi99
Sheldon Brown,RCB,30.178,2009-09-13,NFL,PHI,@,CAR,W 38-10,1,1,Sun,0.0,1,0,1,0,0,BrowSh20
Tarell Brown,CB,24.250,2009-09-13,NFL,SFO,@,ARI,W 20-16,1,1,Sun,0.0,2,0,2,0,0,BrowTa99
David Bruton,S,22.052,2009-09-13,NFL,DEN,@,CIN,W 12-7,1,1,Sun,0.0,0,1,1,0,0,BrutDa99
Melvin Bullitt,SS,24.304,2009-09-13,NFL,IND,,JAX,W 14-12,1,1,Sun,0.0,1,1,2,0,0,BullMe99
Tim Bulman,DE,26.317,2009-09-13,NFL,HOU,,NYJ,L 7-24,1,1,Sun,0.0,2,0,2,0,0,BulmTi20
Brodrick Bunkley,RDT,25.294,2009-09-13,NFL,PHI,@,CAR,W 38-10,1,1,Sun,0.0,1,1,2,0,0,BunkBr20
Prescott Burgess,LB,25.191,2009-09-13,NFL,BAL,,KAN,W 38-24,1,1,Sun,0.0,1,0,1,0,0,BurgPr99
John Busing,FS,26.012,2009-09-13,NFL,HOU,,NYJ,L 7-24,1,1,Sun,0.0,3,0,3,0,0,BusiJo20
James Butler,SS,27.006,2009-09-13,NFL,STL,@,SEA,L 0-28,1,1,Sun,0.0,3,2,5,0,0,ButlJa20
Victor Butler,LB,22.046,2009-09-13,NFL,DAL,@,TAM,W 34-21,1,1,Sun,0.0,1,1,2,0,0,ButlVi99
Calais Campbell,DE,23.012,2009-09-13,NFL,ARI,,SFO,L 16-20,1,1,Sun,0.0,5,0,5,1,1,CampCa99
Chris Canty,DL,26.307,2009-09-13,NFL,NYG,,WAS,W 23-17,1,1,Sun,0.0,2,0,2,1,0,CantCh21
Bobby Carpenter,LB,26.043,2009-09-13,NFL,DAL,@,TAM,W 34-21,1,1,Sun,0.0,3,0,3,0,1,CarpBo20
Brandon Carr,RCB,23.117,2009-09-13,NFL,KAN,@,BAL,L 24-38,1,1,Sun,0.0,3,1,4,0,0,CarrBr99
Chris Carr,S,26.136,2009-09-13,NFL,BAL,,KAN,W 38-24,1,1,Sun,0.0,3,1,4,0,0,CarrCh22
Andre Carter,DE,30.124,2009-09-13,NFL,WAS,@,NYG,L 17-23,1,1,Sun,1.0,2,1,3,0,2,CartAn20
Rock Cartwright,RB,29.284,2009-09-13,NFL,WAS,@,NYG,L 17-23,1,1,Sun,0.0,0,1,1,0,0,CartRo01
Chris Chamberlain,LB,23.348,2009-09-13,NFL,STL,@,SEA,L 0-28,1,1,Sun,0.0,1,0,1,0,0,ChamCh99
Jeff Charleston,DE,26.237,2009-09-13,NFL,NOR,,DET,W 45-27,1,1,Sun,0.0,1,0,1,0,0,CharJe99
Brandon Chillar,LB,26.327,2009-09-13,NFL,GNB,,CHI,W 21-15,1,1,Sun,1.0,7,1,8,1,1,ChilBr20
Kendrick Clancy,DT,30.361,2009-09-13,NFL,NOR,,DET,W 45-27,1,1,Sun,0.0,1,0,1,0,0,ClanKe20
Danny Clark,SLB,32.127,2009-09-13,NFL,NYG,,WAS,W 23-17,1,1,Sun,0.0,1,3,4,0,0,ClarDa21
Nate Clements,LCB,29.275,2009-09-13,NFL,SFO,@,ARI,W 20-16,1,1,Sun,0.0,4,1,5,1,0,ClemNa99
Shaun Cody,NT,26.234,2009-09-13,NFL,HOU,,NYJ,L 7-24,1,1,Sun,0.0,2,2,4,0,0,CodySh20
Glen Coffee,RB,22.135,2009-09-13,NFL,SFO,@,ARI,W 20-16,1,1,Sun,0.0,1,0,1,0,0,CoffGl00
Barry Cofield,NT,25.178,2009-09-13,NFL,NYG,,WAS,W 23-17,1,1,Sun,0.0,1,1,2,0,0,CofiBa20
Landon Cohen,DT,23.041,2009-09-13,NFL,DET,@,NOR,L 27-45,1,1,Sun,0.0,1,0,1,1,0,CoheLa99
Ricardo Colclough,CB,25.352,2009-09-13,NFL,KAN,@,BAL,L 24-38,1,1,Sun,0.0,4,0,4,0,0,ColcRi20
Colin Cole,RDT,29.081,2009-09-13,NFL,SEA,,STL,W 28-0,1,1,Sun,0.0,2,1,3,0,0,ColeCo20
Trent Cole,RDE,26.343,2009-09-13,NFL,PHI,@,CAR,W 38-10,1,1,Sun,1.0,4,1,5,0,2,ColeTr20
Erik Coleman,SS,27.130,2009-09-13,NFL,ATL,,MIA,W 19-7,1,1,Sun,0.0,2,0,2,0,0,ColeEr21
Kenyon Coleman,LDE,30.156,2009-09-13,NFL,CLE,,MIN,L 20-34,1,1,Sun,0.0,1,1,2,0,0,ColeKe20
Nick Collins,FS,26.028,2009-09-13,NFL,GNB,,CHI,W 21-15,1,1,Sun,0.0,1,1,2,0,0,CollNi20
Sean Considine,SS,26.270,2009-09-13,NFL,JAX,@,IND,L 12-14,1,1,Sun,0.0,3,2,5,0,0,ConsSe20
Derek Cox,CB,22.356,2009-09-13,NFL,JAX,@,IND,L 12-14,1,1,Sun,0.0,3,0,3,0,0,CoxxDe99
Torrie Cox,CB,28.319,2009-09-13,NFL,TAM,,DAL,L 21-34,1,1,Sun,0.0,1,0,1,0,0,CoxxTo21
Chris Crocker,FS,29.188,2009-09-13,NFL,CIN,,DEN,L 7-12,1,1,Sun,0.0,2,1,3,0,0,CrocCh20
Channing Crowder,ILB,25.285,2009-09-13,NFL,MIA,@,ATL,L 7-19,1,1,Sun,0.0,3,1,4,0,0,CrowCh20
Quinton Culberson,LB,23.327,2009-09-13,NFL,STL,@,SEA,L 0-28,1,1,Sun,0.0,1,0,1,0,0,CulbQu99
Tyrone Culver,S,26.069,2009-09-13,NFL,MIA,@,ATL,L 7-19,1,1,Sun,0.0,1,0,1,0,0,CulvTy20
Aaron Curry,OLB,23.160,2009-09-13,NFL,SEA,,STL,W 28-0,1,1,Sun,0.0,4,0,4,0,0,CurrAa99
Brian Cushing,SLB,22.232,2009-09-13,NFL,HOU,,NYJ,L 7-24,1,1,Sun,0.0,5,3,8,0,0,CushBr99
Phillip Daniels,DE,36.193,2009-09-13,NFL,WAS,@,NYG,L 17-23,1,1,Sun,0.0,1,1,2,0,0,DaniPh20
Karlos Dansby,ILB,27.314,2009-09-13,NFL,ARI,,SFO,L 16-20,1,1,Sun,0.0,6,0,6,1,1,DansKa20
Kenneth Darby,RB,26.261,2009-09-13,NFL,STL,@,SEA,L 0-28,1,1,Sun,0.0,1,0,1,0,0,DarbKe00
Andra Davis,ILB,30.264,2009-09-13,NFL,DEN,@,CIN,W 12-7,1,1,Sun,1.0,5,4,9,3,1,DaviAn20
Chauncey Davis,DE,26.229,2009-09-13,NFL,ATL,,MIA,W 19-7,1,1,Sun,0.0,1,0,1,1,0,DaviCh22
James Davis,,23.255,2009-09-13,NFL,CLE,,MIN,L 20-34,1,1,Sun,0.0,0,1,1,0,0,DaviJa03
Rashied Davis,WR,30.051,2009-09-13,NFL,CHI,@,GNB,L 15-21,1,1,Sun,0.0,1,0,1,0,0,DaviRa00
Thomas Davis,WLB,26.175,2009-09-13,NFL,CAR,,PHI,L 10-38,1,1,Sun,0.0,14,2,16,1,0,DaviTh20
Vontae Davis,CB,21.109,2009-09-13,NFL,MIA,@,ATL,L 7-19,1,1,Sun,0.0,1,0,1,1,0,DaviVo99
Will Davis,OLB,23.103,2009-09-13,NFL,ARI,,SFO,L 16-20,1,1,Sun,0.0,1,0,1,0,0,DaviWi99
Brian Dawkins*,S,35.335,2009-09-13,NFL,DEN,@,CIN,W 12-7,1,1,Sun,0.0,7,4,11,0,0,DawkBr00
Keyunta Dawson,DT,24.000,2009-09-13,NFL,IND,,JAX,W 14-12,1,1,Sun,0.0,1,1,2,0,0,DawsKe99
Thomas DeCoud,FS,24.178,2009-09-13,NFL,ATL,,MIA,W 19-7,1,1,Sun,0.0,2,0,2,0,0,DeCoTh99
Louis Delmas,FS,22.154,2009-09-13,NFL,DET,@,NOR,L 27-45,1,1,Sun,0.0,6,0,6,0,0,DelmLo99
John Denney,LS,30.274,2009-09-13,NFL,MIA,@,ATL,L 7-19,1,1,Sun,0.0,2,1,3,0,0,DennJo20
Na'il Diggs,SLB,31.067,2009-09-13,NFL,CAR,,PHI,L 10-38,1,1,Sun,0.0,1,0,1,0,0,DiggNa20
Zach Diles,WLB,24.094,2009-09-13,NFL,HOU,,NYJ,L 7-24,1,1,Sun,0.0,4,0,4,2,0,DileZa99
Jordon Dizon,LB,23.240,2009-09-13,NFL,DET,@,NOR,L 27-45,1,1,Sun,0.0,3,1,4,0,0,DizoJo99
Darnell Dockett,DT,28.109,2009-09-13,NFL,ARI,,SFO,L 16-20,1,1,Sun,1.0,2,0,2,2,1,DockDa20
Jon Dorenbos,LS,29.054,2009-09-13,NFL,PHI,@,CAR,W 38-10,1,1,Sun,0.0,1,0,1,0,0,DoreJo20
Glenn Dorsey,RDE,24.043,2009-09-13,NFL,KAN,@,BAL,L 24-38,1,1,Sun,0.0,3,1,4,0,0,DorsGl99
Reed Doughty,S,26.313,2009-09-13,NFL,WAS,@,NYG,L 17-23,1,1,Sun,0.0,2,1,3,1,0,DougRe20
Marques Douglas,END,32.192,2009-09-13,NFL,NYJ,@,HOU,W 24-7,1,1,Sun,0.0,1,1,2,1,0,DougMa20
Joel Dreessen,TE,27.049,2009-09-13,NFL,HOU,,NYJ,L 7-24,1,1,Sun,0.0,2,1,3,0,0,DreeJo00
Elvis Dumervil,OLB,25.237,2009-09-13,NFL,DEN,@,CIN,W 12-7,1,1,Sun,0.0,2,0,2,0,0,DumeEl20
Justin Durant,LB,23.358,2009-09-13,NFL,JAX,@,IND,L 12-14,1,1,Sun,0.0,10,1,11,1,0,DuraJu99
Dwan Edwards,DE,28.120,2009-09-13,NFL,BAL,,KAN,W 38-24,1,1,Sun,0.0,2,0,2,0,0,EdwaDw20
Ray Edwards,LDE,24.255,2009-09-13,NFL,MIN,@,CLE,W 34-20,1,1,Sun,0.5,3,3,6,1,2,EdwaRa21
Abram Elam,S,27.333,2009-09-13,NFL,CLE,,MIN,L 20-34,1,1,Sun,1.0,8,1,9,1,1,ElamAb20
Sedrick Ellis,DT,24.066,2009-09-13,NFL,NOR,,DET,W 45-27,1,1,Sun,0.0,1,0,1,0,0,ElliSe99
Greg Estandia,TE,26.299,2009-09-13,NFL,JAX,@,IND,L 12-14,1,1,Sun,0.0,1,0,1,0,0,EstaGr01
Jonathan Fanene,DT,27.178,2009-09-13,NFL,CIN,,DEN,L 7-12,1,1,Sun,1.0,2,0,2,2,1,FaneJo20
Heath Farwell,LB,27.256,2009-09-13,NFL,MIN,@,CLE,W 34-20,1,1,Sun,0.0,3,1,4,0,0,FarwHe20
Jay Feely,K,33.113,2009-09-13,NFL,NYJ,@,HOU,W 24-7,1,1,Sun,0.0,1,0,1,0,0,feelyjay01
Daniel Fells,TE,25.355,2009-09-13,NFL,STL,@,SEA,L 0-28,1,1,Sun,0.0,1,0,1,0,0,FellDa00
Jason Ferguson,NT,34.289,2009-09-13,NFL,MIA,@,ATL,L 7-19,1,1,Sun,0.0,1,0,1,0,0,FergJa21
Nick Ferguson,FS,34.290,2009-09-13,NFL,HOU,,NYJ,L 7-24,1,1,Sun,0.0,3,1,4,0,0,FergNi20
Ronald Fields,NT,28.000,2009-09-13,NFL,DEN,@,CIN,W 12-7,1,1,Sun,0.0,1,1,2,0,0,FielRo20
Yamon Figurs,WR,26.246,2009-09-13,NFL,DET,@,NOR,L 27-45,1,1,Sun,0.0,1,0,1,0,0,FiguYa00
Bradley Fletcher,CB,23.080,2009-09-13,NFL,STL,@,SEA,L 0-28,1,1,Sun,0.0,1,0,1,0,0,FletBr99
London Fletcher,MLB,34.117,2009-09-13,NFL,WAS,@,NYG,L 17-23,1,1,Sun,0.0,11,7,18,0,0,FletLo20
Andre Fluellen,DT,24.190,2009-09-13,NFL,DET,@,NOR,L 27-45,1,1,Sun,0.0,2,2,4,0,0,FlueAn99
Moise Fokou,LB,24.016,2009-09-13,NFL,PHI,@,CAR,W 38-10,1,1,Sun,0.0,1,0,1,0,0,FokoMo99
Larry Foote,MLB,29.093,2009-09-13,NFL,DET,@,NOR,L 27-45,1,1,Sun,0.0,9,0,9,0,0,FootLa20
Justin Forsett,RB,23.334,2009-09-13,NFL,SEA,,STL,W 28-0,1,1,Sun,0.0,1,0,1,0,0,ForsJu00
Eric Foster,LDT,24.161,2009-09-13,NFL,IND,,JAX,W 14-12,1,1,Sun,0.0,3,0,3,0,1,FostEr20
Domonique Foxworth,RCB,26.170,2009-09-13,NFL,BAL,,KAN,W 38-24,1,1,Sun,0.0,3,0,3,0,0,FoxwDo20
Coye Francies,DB,22.302,2009-09-13,NFL,CLE,,MIN,L 20-34,1,1,Sun,0.0,1,0,1,0,0,FranCo99
Aubrayo Franklin,NT,29.017,2009-09-13,NFL,SFO,@,ARI,W 20-16,1,1,Sun,0.0,2,0,2,1,0,FranAu20
Dwight Freeney,RDE,29.206,2009-09-13,NFL,IND,,JAX,W 14-12,1,1,Sun,1.0,2,0,2,1,2,FreeDw00
Scott Fujita,SLB,30.138,2009-09-13,NFL,NOR,,DET,W 45-27,1,1,Sun,0.0,5,2,7,0,0,FujiSc20
Omar Gaither,MLB,25.179,2009-09-13,NFL,PHI,@,CAR,W 38-10,1,1,Sun,0.5,3,1,4,0,1,GaitOm20
Chris Gamble,LCB,26.186,2009-09-13,NFL,CAR,,PHI,L 10-38,1,1,Sun,0.0,3,1,4,0,0,GambCh20
Randall Gay,CB,27.131,2009-09-13,NFL,NOR,,DET,W 45-27,1,1,Sun,0.0,1,0,1,0,0,GayxRa20
Robert Geathers,LDE,26.033,2009-09-13,NFL,CIN,,DEN,L 7-12,1,1,Sun,0.0,0,3,3,0,0,GeatRo21
Vernon Gholston,OLB,23.100,2009-09-13,NFL,NYJ,@,HOU,W 24-7,1,1,Sun,0.0,3,0,3,1,0,GholVe99
Gary Gibson,LDT,27.131,2009-09-13,NFL,STL,@,SEA,L 0-28,1,1,Sun,0.0,3,1,4,1,0,GibsGa99
