Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Targets,Rec,Rec Yards,Rec Avg,Rec TD,Catch Pct,YPTgt,unique_id 
Roy Williams,WR,25.277,2007-09-23,NFL,DET,@,PHI,L 21-56,3,3,Sun,16,9,204,22.67,1,56.3%,12.75,WillRo04
Kris Wilson,FB,26.032,2007-09-23,NFL,KAN,,MIN,W 13-10,3,3,Sun,6,3,13,4.33,0,50.0%,2.17,WilsKr00
Kellen Winslow,TE,24.064,2007-09-23,NFL,CLE,@,OAK,L 24-26,3,3,Sun,10,6,88,14.67,0,60.0%,8.80,WinsKe01
Jason Witten,TE,25.140,2007-09-23,NFL,DAL,@,CHI,W 34-10,3,3,Sun,9,6,90,15.00,1,66.7%,10.00,WittJa00
George Wrighster,TE,26.175,2007-09-23,NFL,JAX,@,DEN,W 23-14,3,3,Sun,2,2,11,5.50,0,100.0%,5.50,WrigGe00
Jason Wright,RB,25.073,2007-09-23,NFL,CLE,@,OAK,L 24-26,3,3,Sun,3,2,8,4.00,0,66.7%,2.67,WrigJa01
DeShawn Wynn,RB,23.349,2007-09-23,NFL,GNB,,SDG,W 31-24,3,3,Sun,5,3,14,4.67,0,60.0%,2.80,WynnDe00
Selvin Young,RB,23.357,2007-09-23,NFL,DEN,,JAX,L 14-23,3,3,Sun,2,2,37,18.50,0,100.0%,18.50,YounSe00
Chris Brown,RB,26.160,2007-09-24,NFL,TEN,@,NOR,W 31-14,3,3,Mon,4,4,18,4.50,0,100.0%,4.50,BrowCh03
Reggie Bush,RB,22.206,2007-09-24,NFL,NOR,,TEN,L 14-31,3,3,Mon,8,6,20,3.33,0,75.0%,2.50,BushRe00
Marques Colston,WR,24.111,2007-09-24,NFL,NOR,,TEN,L 14-31,3,3,Mon,8,4,68,17.00,0,50.0%,8.50,ColsMa00
Terrance Copper,WR,25.196,2007-09-24,NFL,NOR,,TEN,L 14-31,3,3,Mon,3,2,23,11.50,0,66.7%,7.67,CoppTe00
Ben Hartsock,TE,27.081,2007-09-24,NFL,TEN,@,NOR,W 31-14,3,3,Mon,1,1,2,2.00,0,100.0%,2.00,HartBe00
Devery Henderson,WR,25.182,2007-09-24,NFL,NOR,,TEN,L 14-31,3,3,Mon,2,1,11,11.00,0,50.0%,5.50,HendDe00
Eric Johnson,TE,31.147,2007-09-24,NFL,NOR,,TEN,L 14-31,3,3,Mon,6,5,23,4.60,0,83.3%,3.83,JohnEr00
Brandon Jones,WR,25.188,2007-09-24,NFL,TEN,@,NOR,W 31-14,3,3,Mon,4,4,73,18.25,1,100.0%,18.25,JoneBr02
Mike Karney,FB,26.080,2007-09-24,NFL,NOR,,TEN,L 14-31,3,3,Mon,1,1,5,5.00,0,100.0%,5.00,KarnMi00
Deuce McAllister,RB,28.271,2007-09-24,NFL,NOR,,TEN,L 14-31,3,3,Mon,2,1,1,1.00,0,50.0%,0.50,McAlDe00
Lance Moore,WR,24.024,2007-09-24,NFL,NOR,,TEN,L 14-31,3,3,Mon,10,6,54,9.00,0,60.0%,5.40,MoorLa00
Eric Moulds,WR,34.069,2007-09-24,NFL,TEN,@,NOR,W 31-14,3,3,Mon,4,2,20,10.00,0,50.0%,5.00,MoulEr00
David Patten,WR,33.036,2007-09-24,NFL,NOR,,TEN,L 14-31,3,3,Mon,1,1,6,6.00,0,100.0%,6.00,PattDa00
Bo Scaife,TE,26.261,2007-09-24,NFL,TEN,@,NOR,W 31-14,3,3,Mon,4,3,26,8.67,1,75.0%,6.50,ScaiBo00
Aaron Stecker,RB,31.315,2007-09-24,NFL,NOR,,TEN,L 14-31,3,3,Mon,3,2,14,7.00,0,66.7%,4.67,StecAa00
LenDale White,RB,22.278,2007-09-24,NFL,TEN,@,NOR,W 31-14,3,3,Mon,1,1,10,10.00,0,100.0%,10.00,WhitLe01
Roydell Williams,WR,26.194,2007-09-24,NFL,TEN,@,NOR,W 31-14,3,3,Mon,5,3,37,12.33,0,60.0%,7.40,WillRo05
Joseph Addai,RB,24.150,2007-09-30,NFL,IND,,DEN,W 38-20,4,4,Sun,4,3,10,3.33,0,75.0%,2.50,AddaJo00
Shaun Alexander,RB,30.031,2007-09-30,NFL,SEA,@,SFO,W 23-3,4,4,Sun,1,1,5,5.00,0,100.0%,5.00,AlexSh00
David Anderson,WR,24.064,2007-09-30,NFL,HOU,@,ATL,L 16-26,4,4,Sun,2,1,9,9.00,0,50.0%,4.50,AndeDa01
B.J. Askew,FB,27.042,2007-09-30,NFL,TAM,@,CAR,W 20-7,4,4,Sun,2,1,17,17.00,0,50.0%,8.50,AskeB.00
Jason Avant,WR,24.163,2007-09-30,NFL,PHI,@,NYG,L 3-16,4,4,Sun,4,1,12,12.00,0,25.0%,3.00,AvanJa00
Chris Baker,TE,27.316,2007-09-30,NFL,NYJ,@,BUF,L 14-17,4,4,Sun,3,3,24,8.00,0,100.0%,8.00,BakeCh00
Marion Barber,RB,24.112,2007-09-30,NFL,DAL,,STL,W 35-7,4,4,Sun,3,2,22,11.00,0,66.7%,7.33,BarbMa01
Arnaz Battle,WR,27.220,2007-09-30,NFL,SFO,,SEA,L 3-23,4,4,Sun,8,3,19,6.33,0,37.5%,2.38,BattAr00
Tatum Bell,HB,26.212,2007-09-30,NFL,DET,,CHI,W 37-27,4,4,Sun,2,1,7,7.00,0,50.0%,3.50,BellTa00
Drew Bennett,WR,29.035,2007-09-30,NFL,STL,@,DAL,L 7-35,4,4,Sun,6,2,20,10.00,0,33.3%,3.33,BennDr00
Cedric Benson,RB,24.276,2007-09-30,NFL,CHI,@,DET,L 27-37,4,4,Sun,7,5,24,4.80,0,71.4%,3.43,BensCe00
Bernard Berrian,WR,26.277,2007-09-30,NFL,CHI,@,DET,L 27-37,4,4,Sun,14,8,99,12.38,0,57.1%,7.07,BerrBe00
Marty Booker,WR,31.061,2007-09-30,NFL,MIA,,OAK,L 17-35,4,4,Sun,4,1,8,8.00,0,25.0%,2.00,BookMa00
Dwayne Bowe,WR,23.009,2007-09-30,NFL,KAN,@,SDG,W 30-16,4,4,Sun,10,8,164,20.50,1,80.0%,16.40,BoweDw00
Deion Branch,WR,28.074,2007-09-30,NFL,SEA,@,SFO,W 23-3,4,4,Sun,10,7,130,18.57,0,70.0%,13.00,BranDe00
Reggie Brown,WR,26.260,2007-09-30,NFL,PHI,@,NYG,L 3-16,4,4,Sun,7,3,17,5.67,0,42.9%,2.43,BrowRe01
Ronnie Brown,RB,25.292,2007-09-30,NFL,MIA,,OAK,L 17-35,4,4,Sun,8,6,73,12.17,0,75.0%,9.13,BrowRo05
Isaac Bruce,WR,34.324,2007-09-30,NFL,STL,@,DAL,L 7-35,4,4,Sun,2,1,24,24.00,0,50.0%,12.00,BrucIs00
Correll Buckhalter,RB,28.359,2007-09-30,NFL,PHI,@,NYG,L 3-16,4,4,Sun,9,4,35,8.75,0,44.4%,3.89,BuckCo00
Nate Burleson,WR,26.042,2007-09-30,NFL,SEA,@,SFO,W 23-3,4,4,Sun,3,2,10,5.00,0,66.7%,3.33,BurlNa00
Plaxico Burress,WR,30.049,2007-09-30,NFL,NYG,,PHI,W 16-3,4,4,Sun,8,4,24,6.00,1,50.0%,3.00,BurrPl00
Drew Carter,WR,26.025,2007-09-30,NFL,CAR,,TAM,L 7-20,4,4,Sun,5,2,16,8.00,0,40.0%,3.20,CartDr00
Brent Celek,TE,22.248,2007-09-30,NFL,PHI,@,NYG,L 3-16,4,4,Sun,3,3,31,10.33,0,100.0%,10.33,CeleBr00
Chris Chambers,WR,29.049,2007-09-30,NFL,MIA,,OAK,L 17-35,4,4,Sun,5,2,21,10.50,0,40.0%,4.20,ChamCh00
Dallas Clark,TE,28.110,2007-09-30,NFL,IND,,DEN,W 38-20,4,4,Sun,11,6,76,12.67,2,54.5%,6.91,ClarDa00
Desmond Clark,TE,30.163,2007-09-30,NFL,CHI,@,DET,L 27-37,4,4,Sun,10,7,44,6.29,1,70.0%,4.40,ClarDe00
Mark Clayton,WR,25.090,2007-09-30,NFL,BAL,@,CLE,L 13-27,4,4,Sun,7,3,43,14.33,0,42.9%,6.14,ClayMa01
Michael Clayton,WR,24.352,2007-09-30,NFL,TAM,@,CAR,W 20-7,4,4,Sun,2,1,13,13.00,0,50.0%,6.50,ClayMi00
Keary Colbert,WR,25.132,2007-09-30,NFL,CAR,,TAM,L 7-20,4,4,Sun,5,2,16,8.00,0,40.0%,3.20,ColbKe00
Laveranues Coles,WR,29.275,2007-09-30,NFL,NYJ,@,BUF,L 14-17,4,4,Sun,10,8,65,8.13,1,80.0%,6.50,ColeLa00
Jameel Cook,FB,28.234,2007-09-30,NFL,HOU,@,ATL,L 16-26,4,4,Sun,6,6,28,4.67,0,100.0%,4.67,CookJa00
Jerricho Cotchery,WR,25.106,2007-09-30,NFL,NYJ,@,BUF,L 14-17,4,4,Sun,10,8,107,13.38,0,80.0%,10.70,CotcJe00
Patrick Crayton,WR,28.176,2007-09-30,NFL,DAL,,STL,W 35-7,4,4,Sun,8,7,184,26.29,2,87.5%,23.00,CrayPa00
Alge Crumpler,TE,29.281,2007-09-30,NFL,ATL,,HOU,W 26-16,4,4,Sun,5,3,34,11.33,0,60.0%,6.80,CrumAl00
Ronald Curry,WR,28.125,2007-09-30,NFL,OAK,@,MIA,W 35-17,4,4,Sun,3,1,16,16.00,0,33.3%,5.33,CurrRo01
Kevin Curtis,WR,29.075,2007-09-30,NFL,PHI,@,NYG,L 3-16,4,4,Sun,4,2,21,10.50,0,50.0%,5.25,CurtKe00
Owen Daniels,TE,24.325,2007-09-30,NFL,HOU,@,ATL,L 16-26,4,4,Sun,7,5,69,13.80,0,71.4%,9.86,DaniOw00
Andre' Davis,WR,28.110,2007-09-30,NFL,HOU,@,ATL,L 16-26,4,4,Sun,7,5,117,23.40,1,71.4%,16.71,DaviAn01
Craig Davis,WR,21.363,2007-09-30,NFL,SDG,,KAN,L 16-30,4,4,Sun,4,1,8,8.00,0,25.0%,2.00,DaviCr00
Rashied Davis,WR,28.068,2007-09-30,NFL,CHI,@,DET,L 27-37,4,4,Sun,5,5,38,7.60,0,100.0%,7.60,DaviRa00
Ron Dayne,RB,29.200,2007-09-30,NFL,HOU,@,ATL,L 16-26,4,4,Sun,3,2,12,6.00,0,66.7%,4.00,DaynRo00
Donald Driver,WR,32.240,2007-09-30,NFL,GNB,@,MIN,W 23-16,4,4,Sun,9,7,58,8.29,0,77.8%,6.44,DrivDo00
Jeff Dugan,FB,26.175,2007-09-30,NFL,MIN,,GNB,L 16-23,4,4,Sun,1,1,13,13.00,0,100.0%,13.00,DugaJe00
Warrick Dunn,RB,32.268,2007-09-30,NFL,ATL,,HOU,W 26-16,4,4,Sun,4,4,9,2.25,0,100.0%,2.25,DunnWa00
Braylon Edwards,WR,24.221,2007-09-30,NFL,CLE,,BAL,W 27-13,4,4,Sun,5,3,97,32.33,1,60.0%,19.40,EdwaBr00
Bobby Engram,WR,34.266,2007-09-30,NFL,SEA,@,SFO,W 23-3,4,4,Sun,7,4,53,13.25,1,57.1%,7.57,EngrBo00
Lee Evans,WR,26.203,2007-09-30,NFL,BUF,,NYJ,W 17-14,4,4,Sun,8,6,72,12.00,0,75.0%,9.00,EvanLe00
Anthony Fasano,TE,23.163,2007-09-30,NFL,DAL,,STL,W 35-7,4,4,Sun,2,1,14,14.00,0,50.0%,7.00,FasaAn00
Larry Fitzgerald,WR,24.030,2007-09-30,NFL,ARI,,PIT,W 21-14,4,4,Sun,12,10,120,12.00,0,83.3%,10.00,FitzLa00
Bryan Fletcher,TE,28.191,2007-09-30,NFL,IND,,DEN,W 38-20,4,4,Sun,2,2,33,16.50,0,100.0%,16.50,FletBr00
Malcom Floyd,WR,26.022,2007-09-30,NFL,SDG,,KAN,L 16-30,4,4,Sun,5,3,28,9.33,0,60.0%,5.60,FloyMa00
DeShaun Foster,RB,27.263,2007-09-30,NFL,CAR,,TAM,L 7-20,4,4,Sun,6,3,17,5.67,0,50.0%,2.83,FostDe00
Bubba Franks,TE,29.267,2007-09-30,NFL,GNB,@,MIN,W 23-16,4,4,Sun,6,4,30,7.50,0,66.7%,5.00,FranBu00
Mike Furrey,WR,30.141,2007-09-30,NFL,DET,,CHI,W 37-27,4,4,Sun,7,5,91,18.20,0,71.4%,13.00,FurrMi00
Michael Gaines,TE,27.184,2007-09-30,NFL,BUF,,NYJ,W 17-14,4,4,Sun,4,4,20,5.00,1,100.0%,5.00,GainMi00
Joey Galloway,WR,35.314,2007-09-30,NFL,TAM,@,CAR,W 20-7,4,4,Sun,2,1,7,7.00,0,50.0%,3.50,GallJo00
Antonio Gates,TE,27.104,2007-09-30,NFL,SDG,,KAN,L 16-30,4,4,Sun,10,6,79,13.17,0,60.0%,7.90,GateAn00
Anthony Gonzalez,WR,23.012,2007-09-30,NFL,IND,,DEN,W 38-20,4,4,Sun,1,1,19,19.00,0,100.0%,19.00,GonzAn00
Tony Gonzalez*,TE,31.215,2007-09-30,NFL,KAN,@,SDG,W 30-16,4,4,Sun,7,5,71,14.20,1,71.4%,10.14,GonzTo00
Frank Gore,RB,24.139,2007-09-30,NFL,SFO,,SEA,L 3-23,4,4,Sun,5,3,42,14.00,0,60.0%,8.40,GoreFr00
Daniel Graham,TE,28.318,2007-09-30,NFL,DEN,@,IND,L 20-38,4,4,Sun,4,4,35,8.75,0,100.0%,8.75,GrahDa00
Earnest Graham,RB,27.258,2007-09-30,NFL,TAM,@,CAR,W 20-7,4,4,Sun,2,1,8,8.00,0,50.0%,4.00,GrahEa00
Ryan Grant,RB,24.295,2007-09-30,NFL,GNB,@,MIN,W 23-16,4,4,Sun,3,2,1,0.50,0,66.7%,0.33,GranRy00
Korey Hall,FB,24.056,2007-09-30,NFL,GNB,@,MIN,W 23-16,4,4,Sun,2,1,2,2.00,0,50.0%,1.00,HallKo99
Marvin Harrison*,WR,35.036,2007-09-30,NFL,IND,,DEN,W 38-20,4,4,Sun,1,1,8,8.00,0,100.0%,8.00,HarrMa00
Todd Heap,TE,27.198,2007-09-30,NFL,BAL,@,CLE,L 13-27,4,4,Sun,8,4,36,9.00,0,50.0%,4.50,HeapTo00
Madison Hedgecock,FB,26.034,2007-09-30,NFL,NYG,,PHI,W 16-3,4,4,Sun,1,1,9,9.00,0,100.0%,9.00,HedgMa00
Steve Heiden,TE,31.009,2007-09-30,NFL,CLE,,BAL,W 27-13,4,4,Sun,1,1,1,1.00,0,100.0%,1.00,HeidSt00
Devin Hester,KR/P,24.330,2007-09-30,NFL,CHI,@,DET,L 27-37,4,4,Sun,1,1,3,3.00,0,100.0%,3.00,HestDe99
Maurice Hicks,RB,29.070,2007-09-30,NFL,SFO,,SEA,L 3-23,4,4,Sun,1,1,8,8.00,0,100.0%,8.00,HickMa00
Ike Hilliard,WR,31.178,2007-09-30,NFL,TAM,@,CAR,W 20-7,4,4,Sun,7,7,114,16.29,0,100.0%,16.29,HillIk00
Santonio Holmes,SE,23.211,2007-09-30,NFL,PIT,@,ARI,L 14-21,4,4,Sun,9,6,128,21.33,2,66.7%,14.22,HolmSa00
Torry Holt,WR,31.117,2007-09-30,NFL,STL,@,DAL,L 7-35,4,4,Sun,12,5,52,10.40,0,41.7%,4.33,HoltTo00
Brad Hoover,FB,30.323,2007-09-30,NFL,CAR,,TAM,L 7-20,4,4,Sun,2,2,17,8.50,0,100.0%,8.50,HoovBr00
Joe Horn,WR,35.257,2007-09-30,NFL,ATL,,HOU,W 26-16,4,4,Sun,1,1,5,5.00,0,100.0%,5.00,HornJo00
Sam Hurd,WR,22.159,2007-09-30,NFL,DAL,,STL,W 35-7,4,4,Sun,2,1,4,4.00,0,50.0%,2.00,HurdSa00
Darrell Jackson,WR,28.298,2007-09-30,NFL,SFO,,SEA,L 3-23,4,4,Sun,10,3,38,12.67,0,30.0%,3.80,JackDa00
Nate Jackson,TE,28.118,2007-09-30,NFL,DEN,@,IND,L 20-38,4,4,Sun,2,1,24,24.00,0,50.0%,12.00,JackNa00
Vincent Jackson,WR,24.259,2007-09-30,NFL,SDG,,KAN,L 16-30,4,4,Sun,9,3,52,17.33,0,33.3%,5.78,JackVi00
Taylor Jacobs,WR,26.123,2007-09-30,NFL,SFO,,SEA,L 3-23,4,4,Sun,5,1,14,14.00,0,20.0%,2.80,JacoTa00
Edgerrin James,RB,29.060,2007-09-30,NFL,ARI,,PIT,W 21-14,4,4,Sun,2,1,7,7.00,0,50.0%,3.50,JameEd00
Dwayne Jarrett,WR,21.019,2007-09-30,NFL,CAR,,TAM,L 7-20,4,4,Sun,1,1,6,6.00,0,100.0%,6.00,JarrDw00
Michael Jenkins,WR,25.104,2007-09-30,NFL,ATL,,HOU,W 26-16,4,4,Sun,6,6,64,10.67,2,100.0%,10.67,JenkMi00
Greg Jennings,WR,24.009,2007-09-30,NFL,GNB,@,MIN,W 23-16,4,4,Sun,6,3,43,14.33,1,50.0%,7.17,JennGr00
Bryant Johnson,WR,26.207,2007-09-30,NFL,ARI,,PIT,W 21-14,4,4,Sun,8,4,40,10.00,0,50.0%,5.00,JohnBr02
Larry Johnson,RB,27.315,2007-09-30,NFL,KAN,@,SDG,W 30-16,4,4,Sun,5,3,25,8.33,0,60.0%,5.00,JohnLa00
James Jones,WR,23.183,2007-09-30,NFL,GNB,@,MIN,W 23-16,4,4,Sun,7,4,49,12.25,1,57.1%,7.00,JoneJa04
Julius Jones,RB,26.047,2007-09-30,NFL,DAL,,STL,W 35-7,4,4,Sun,1,1,11,11.00,0,100.0%,11.00,JoneJu01
Kevin Jones,RB,25.040,2007-09-30,NFL,DET,,CHI,W 37-27,4,4,Sun,2,2,6,3.00,0,100.0%,3.00,JoneKe02
Thomas Jones,RB,29.042,2007-09-30,NFL,NYJ,@,BUF,L 14-17,4,4,Sun,3,2,20,10.00,0,66.7%,6.67,JoneTh00
LaMont Jordan,RB,28.323,2007-09-30,NFL,OAK,@,MIA,W 35-17,4,4,Sun,2,1,7,7.00,0,50.0%,3.50,JordLa00
Joe Jurevicius,WR,32.281,2007-09-30,NFL,CLE,,BAL,W 27-13,4,4,Sun,3,2,10,5.00,1,66.7%,3.33,JureJo00
Kenton Keith,RB,27.078,2007-09-30,NFL,IND,,DEN,W 38-20,4,4,Sun,1,1,4,4.00,0,100.0%,4.00,KeitKe00
Jeff King,TE,24.223,2007-09-30,NFL,CAR,,TAM,L 7-20,4,4,Sun,5,1,14,14.00,0,20.0%,2.80,KingJe00
Joe Kowalewski,TE,24.319,2007-09-30,NFL,NYJ,@,BUF,L 14-17,4,4,Sun,1,1,1,1.00,0,100.0%,1.00,KowaJo00
Vonta Leach,FB,25.328,2007-09-30,NFL,HOU,@,ATL,L 16-26,4,4,Sun,2,2,3,1.50,0,100.0%,1.50,LeacVo00
Donald Lee,TE,27.030,2007-09-30,NFL,GNB,@,MIN,W 23-16,4,4,Sun,5,4,66,16.50,0,80.0%,13.20,LeexDo00
Brian Leonard,RB,23.239,2007-09-30,NFL,STL,@,DAL,L 7-35,4,4,Sun,1,1,1,1.00,0,100.0%,1.00,LeonBr00
Dane Looker,WR,31.178,2007-09-30,NFL,STL,@,DAL,L 7-35,4,4,Sun,1,1,9,9.00,0,100.0%,9.00,LookDa00
Reno Mahe,PR,27.119,2007-09-30,NFL,PHI,@,NYG,L 3-16,4,4,Sun,1,1,11,11.00,0,100.0%,11.00,MaheRe00
Brandon Marshall,WR,23.191,2007-09-30,NFL,DEN,@,IND,L 20-38,4,4,Sun,7,3,23,7.67,1,42.9%,3.29,MarsBr00
David Martin,TE,28.201,2007-09-30,NFL,MIA,,OAK,L 17-35,4,4,Sun,3,1,6,6.00,0,33.3%,2.00,MartDa00
Ruvell Martin,WR,25.051,2007-09-30,NFL,GNB,@,MIN,W 23-16,4,4,Sun,2,2,52,26.00,0,100.0%,26.00,MartRu00
Derrick Mason,WR,33.256,2007-09-30,NFL,BAL,@,CLE,L 13-27,4,4,Sun,13,10,78,7.80,0,76.9%,6.00,MasoDe00
Michael Matthews,TE,23.356,2007-09-30,NFL,NYG,,PHI,W 16-3,4,4,Sun,1,1,5,5.00,0,100.0%,5.00,MattMi00
Reagan Maui'a,,23.086,2007-09-30,NFL,MIA,,OAK,L 17-35,4,4,Sun,1,1,5,5.00,0,100.0%,5.00,MauiRe00
Shaun McDonald,WR,26.109,2007-09-30,NFL,DET,,CHI,W 37-27,4,4,Sun,4,3,31,10.33,1,75.0%,7.75,McDoSh00
Willis McGahee,HB,25.344,2007-09-30,NFL,BAL,@,CLE,L 13-27,4,4,Sun,2,2,32,16.00,0,100.0%,16.00,McGaWi00
Sean McHugh,TE,25.126,2007-09-30,NFL,DET,,CHI,W 37-27,4,4,Sun,1,1,23,23.00,0,100.0%,23.00,McHuSe00
Randy McMichael,TE,28.094,2007-09-30,NFL,STL,@,DAL,L 7-35,4,4,Sun,5,3,24,8.00,0,60.0%,4.80,McMiRa01
Heath Miller,TE,24.343,2007-09-30,NFL,PIT,@,ARI,L 14-21,4,4,Sun,6,3,46,15.33,0,50.0%,7.67,MillHe00
Travis Minor,RB,28.092,2007-09-30,NFL,STL,@,DAL,L 7-35,4,4,Sun,1,1,13,13.00,0,100.0%,13.00,MinoTr00
Aaron Moorehead,WR,26.329,2007-09-30,NFL,IND,,DEN,W 38-20,4,4,Sun,1,1,5,5.00,0,100.0%,5.00,MoorAa00
Vernand Morency,RB,27.238,2007-09-30,NFL,GNB,@,MIN,W 23-16,4,4,Sun,3,3,33,11.00,0,100.0%,11.00,MoreVe00
Maurice Morris,RB,27.303,2007-09-30,NFL,SEA,@,SFO,W 23-3,4,4,Sun,1,1,4,4.00,0,100.0%,4.00,MorrMa00
Muhsin Muhammad,WR,34.148,2007-09-30,NFL,CHI,@,DET,L 27-37,4,4,Sun,7,5,49,9.80,1,71.4%,7.00,MuhaMu00
Lorenzo Neal,FB,36.277,2007-09-30,NFL,SDG,,KAN,L 16-30,4,4,Sun,2,2,8,4.00,0,100.0%,4.00,NealLo00
Jerious Norwood,RB,24.063,2007-09-30,NFL,ATL,,HOU,W 26-16,4,4,Sun,3,2,16,8.00,0,66.7%,5.33,NorwJe00
Terrell Owens*,WR,33.297,2007-09-30,NFL,DAL,,STL,W 35-7,4,4,Sun,9,3,33,11.00,0,33.3%,3.67,OwenTe00
Willie Parker,HB,26.323,2007-09-30,NFL,PIT,@,ARI,L 14-21,4,4,Sun,4,4,29,7.25,0,100.0%,7.25,ParkWi00
Roscoe Parrish,WR,25.076,2007-09-30,NFL,BUF,,NYJ,W 17-14,4,4,Sun,4,4,33,8.25,0,100.0%,8.25,ParrRo00
Justin Peelle,TE,28.199,2007-09-30,NFL,MIA,,OAK,L 17-35,4,4,Sun,3,3,45,15.00,1,100.0%,15.00,PeelJu00
Adrian Peterson,RB,22.193,2007-09-30,NFL,MIN,,GNB,L 16-23,4,4,Sun,3,1,6,6.00,0,33.3%,2.00,PeteAd01
Adrian Peterson,RB,28.091,2007-09-30,NFL,CHI,@,DET,L 27-37,4,4,Sun,3,3,29,9.67,0,100.0%,9.67,PeteAd00
Marcus Pollard,TE,35.234,2007-09-30,NFL,SEA,@,SFO,W 23-3,4,4,Sun,2,2,23,11.50,1,100.0%,11.50,PollMa00
Jerry Porter,WR,29.078,2007-09-30,NFL,OAK,@,MIA,W 35-17,4,4,Sun,3,3,52,17.33,2,100.0%,17.33,PortJe00
Peerless Price,WR,30.338,2007-09-30,NFL,BUF,,NYJ,W 17-14,4,4,Sun,1,1,14,14.00,0,100.0%,14.00,PricPe00
Jeb Putzier,TE,28.253,2007-09-30,NFL,HOU,@,ATL,L 16-26,4,4,Sun,1,1,2,2.00,0,100.0%,2.00,PutzJe00
Josh Reed,WR,27.152,2007-09-30,NFL,BUF,,NYJ,W 17-14,4,4,Sun,6,4,64,16.00,0,66.7%,10.67,ReedJo01
Willie Reid,WR,25.011,2007-09-30,NFL,PIT,@,ARI,L 14-21,4,4,Sun,2,2,23,11.50,0,100.0%,11.50,ReidWi00
Sidney Rice,WR,21.029,2007-09-30,NFL,MIN,,GNB,L 16-23,4,4,Sun,9,6,75,12.50,1,66.7%,8.33,RiceSi01
Tony Richardson,FB,35.287,2007-09-30,NFL,MIN,,GNB,L 16-23,4,4,Sun,1,1,9,9.00,0,100.0%,9.00,RichTo00
Laurent Robinson,WR,22.133,2007-09-30,NFL,ATL,,HOU,W 26-16,4,4,Sun,4,4,31,7.75,0,100.0%,7.75,RobiLa01
Robert Royal,TE,28.138,2007-09-30,NFL,BUF,,NYJ,W 17-14,4,4,Sun,3,3,31,10.33,0,100.0%,10.33,RoyaRo00
Cecil Sapp,FB,28.281,2007-09-30,NFL,DEN,@,IND,L 20-38,4,4,Sun,1,1,10,10.00,0,100.0%,10.00,SappCe00
Matt Schobel,TE,28.330,2007-09-30,NFL,PHI,@,NYG,L 3-16,4,4,Sun,1,1,11,11.00,0,100.0%,11.00,SchoMa00
Visanthe Shiancoe,TE,27.104,2007-09-30,NFL,MIN,,GNB,L 16-23,4,4,Sun,5,4,38,9.50,0,80.0%,7.60,ShiaVi00
Jeremy Shockey,TE,27.043,2007-09-30,NFL,NYG,,PHI,W 16-3,4,4,Sun,3,1,17,17.00,0,33.3%,5.67,ShocJe00
Alex Smith,TE,25.131,2007-09-30,NFL,TAM,@,CAR,W 20-7,4,4,Sun,6,4,17,4.25,0,66.7%,2.83,SmitAl02
Brad Smith,QB,23.292,2007-09-30,NFL,NYJ,@,BUF,L 14-17,4,4,Sun,2,2,36,18.00,0,100.0%,18.00,SmitBr01
Musa Smith,RB,25.122,2007-09-30,NFL,BAL,@,CLE,L 13-27,4,4,Sun,5,3,19,6.33,0,60.0%,3.80,SmitMu00
Steve Smith,WR,28.141,2007-09-30,NFL,CAR,,TAM,L 7-20,4,4,Sun,9,5,32,6.40,0,55.6%,3.56,SmitSt01
Terrelle Smith,FB,29.202,2007-09-30,NFL,ARI,,PIT,W 21-14,4,4,Sun,1,1,5,5.00,0,100.0%,5.00,SmitTe00
Darren Sproles,RB/K,24.102,2007-09-30,NFL,SDG,,KAN,L 16-30,4,4,Sun,1,1,14,14.00,0,100.0%,14.00,SproDa00
Brandon Stokley,WR,31.099,2007-09-30,NFL,DEN,@,IND,L 20-38,4,4,Sun,4,2,20,10.00,0,50.0%,5.00,StokBr00
Mack Strong,FB,36.019,2007-09-30,NFL,SEA,@,SFO,W 23-3,4,4,Sun,1,1,12,12.00,0,100.0%,12.00,StroMa00
Quinn Sypniewski,TE,25.169,2007-09-30,NFL,BAL,@,CLE,L 13-27,4,4,Sun,6,6,34,5.67,1,100.0%,5.67,SypnQu00
Chester Taylor,RB,28.008,2007-09-30,NFL,MIN,,GNB,L 16-23,4,4,Sun,4,1,11,11.00,0,25.0%,2.75,TaylCh01
LaDainian Tomlinson*,RB,28.099,2007-09-30,NFL,SDG,,KAN,L 16-30,4,4,Sun,7,5,22,4.40,0,71.4%,3.14,TomlLa00
Amani Toomer,WR,33.022,2007-09-30,NFL,NYG,,PHI,W 16-3,4,4,Sun,7,4,54,13.50,0,57.1%,7.71,ToomAm00
Jerheme Urban,WR,26.308,2007-09-30,NFL,ARI,,PIT,W 21-14,4,4,Sun,6,5,53,10.60,1,83.3%,8.83,UrbaJe00
Bobby Wade,WR,26.217,2007-09-30,NFL,MIN,,GNB,L 16-23,4,4,Sun,7,5,83,16.60,0,71.4%,11.86,WadeBo00
Delanie Walker,TE,23.049,2007-09-30,NFL,SFO,,SEA,L 3-23,4,4,Sun,4,1,7,7.00,0,25.0%,1.75,WalkHu00
Seneca Wallace,QB,27.055,2007-09-30,NFL,SEA,@,SFO,W 23-3,4,4,Sun,1,1,18,18.00,0,100.0%,18.00,WallSe00
