Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,XP Made,XP Att,XP %,FG Made,FG Att,FG %,2PM,Sfty,TD,Pts,unique_id
Randy Bullock,K,27.272,2017-09-14,NFL,CIN,,HOU,L 9-13,2,2,Thu,,,,3,3,100.0,,,0,9,BullRa00
Ka'imi Fairbairn,K,23.228,2017-09-14,NFL,HOU,@,CIN,W 13-9,2,2,Thu,1,1,100.0,2,2,100.0,,,0,7,FairKa01
Dan Bailey,K,29.234,2017-09-17,NFL,DAL,@,DEN,L 17-42,2,2,Sun,2,2,100.0,1,1,100.0,,,0,5,BailDa00
Chris Boswell,K,26.185,2017-09-17,NFL,PIT,,MIN,W 26-9,2,2,Sun,2,2,100.0,4,4,100.0,,,0,14,BoswCh00
Matt Bryant,K,42.111,2017-09-17,NFL,ATL,,GNB,W 34-23,2,2,Sun,4,4,100.0,2,2,100.0,,,0,10,bryanmat01
Chandler Catanzaro,K,26.203,2017-09-17,NFL,NYJ,@,OAK,L 20-45,2,2,Sun,2,2,100.0,2,2,100.0,,,0,8,CataCh00
Mason Crosby,K,33.014,2017-09-17,NFL,GNB,@,ATL,L 23-34,2,2,Sun,2,2,100.0,1,1,100.0,,,0,5,CrosMa20
Phil Dawson,K,42.237,2017-09-17,NFL,ARI,@,IND,W 16-13,2,2,Sun,1,1,100.0,3,4,75.0,,,0,10,dawsophi01
Jake Elliott,K,22.239,2017-09-17,NFL,PHI,@,KAN,L 20-27,2,2,Sun,2,2,100.0,2,3,66.7,,,0,8,ElliJa03
Nick Folk,K,32.316,2017-09-17,NFL,TAM,,CHI,W 29-7,1,2,Sun,2,3,66.7,3,3,100.0,,,0,11,FolkNi20
Kai Forbath,K,30.015,2017-09-17,NFL,MIN,@,PIT,L 9-26,2,2,Sun,,1,0.0,1,1,100.0,,,0,3,ForbKa00
Graham Gano,K,30.161,2017-09-17,NFL,CAR,,BUF,W 9-3,2,2,Sun,,,,3,3,100.0,,,0,9,GanoGr44
Zane Gonzalez,K,22.133,2017-09-17,NFL,CLE,@,BAL,L 10-24,2,2,Sun,1,1,100.0,1,1,100.0,,,0,4,GonzZa00
Stephen Gostkowski,K,33.232,2017-09-17,NFL,NWE,@,NOR,W 36-20,2,2,Sun,3,4,75.0,3,3,100.0,,,0,12,GostSt20
Robbie Gould,K,34.285,2017-09-17,NFL,SFO,@,SEA,L 9-12,2,2,Sun,,,,3,3,100.0,,,0,9,gouldrob01
Stephen Hauschka,K,32.080,2017-09-17,NFL,BUF,@,CAR,L 3-9,2,2,Sun,,,,1,1,100.0,,,0,3,HausSt00
Dustin Hopkins,K,26.351,2017-09-17,NFL,WAS,@,LAR,W 27-20,2,2,Sun,3,3,100.0,2,3,66.7,,,0,9,HopkDu00
Younghoe Koo,K,23.045,2017-09-17,NFL,LAC,,MIA,L 17-19,2,2,Sun,2,2,100.0,1,3,33.3,,,0,5,KooxYo00
Wil Lutz,K,23.072,2017-09-17,NFL,NOR,,NWE,L 20-36,2,2,Sun,2,2,100.0,2,3,66.7,,,0,8,LutzWi00
Brandon McManus,K,26.054,2017-09-17,NFL,DEN,,DAL,W 42-17,2,2,Sun,6,6,100.0,,1,0.0,,,0,6,McMaBr01
Jason Myers,K,26.128,2017-09-17,NFL,JAX,,TEN,L 16-37,2,2,Sun,1,1,100.0,1,1,100.0,,,0,4,MyerJa00
Cody Parkey,K,25.210,2017-09-17,NFL,MIA,@,LAC,W 19-17,1,2,Sun,1,1,100.0,4,4,100.0,,,0,13,ParkCo03
Cairo Santos,K,25.309,2017-09-17,NFL,KAN,,PHI,W 27-20,2,2,Sun,3,3,100.0,2,2,100.0,,,0,9,SantCa01
Ryan Succop,K,30.363,2017-09-17,NFL,TEN,@,JAX,W 37-16,2,2,Sun,4,4,100.0,3,3,100.0,,,0,13,SuccRy44
Giorgio Tavecchio,K,27.063,2017-09-17,NFL,OAK,,NYJ,W 45-20,2,2,Sun,6,6,100.0,1,1,100.0,,,0,9,TaveGi00
Justin Tucker,K,27.300,2017-09-17,NFL,BAL,,CLE,W 24-10,2,2,Sun,3,3,100.0,1,2,50.0,,,0,6,TuckJu00
Adam Vinatieri,K,44.263,2017-09-17,NFL,IND,,ARI,L 13-16,2,2,Sun,1,1,100.0,2,2,100.0,,,0,7,vinatada01
Blair Walsh,K,27.252,2017-09-17,NFL,SEA,,SFO,W 12-9,2,2,Sun,,1,0.0,2,2,100.0,,,0,6,WalsBl00
Greg Zuerlein,K,29.264,2017-09-17,NFL,LAR,,WAS,L 20-27,2,2,Sun,2,2,100.0,2,2,100.0,,,0,8,ZuerGr00
Matt Prater,K,33.039,2017-09-18,NFL,DET,@,NYG,W 24-10,2,2,Mon,3,3,100.0,1,1,100.0,,,0,6,PratMa20
Aldrick Rosas,K,22.262,2017-09-18,NFL,NYG,,DET,L 10-24,2,2,Mon,1,1,100.0,1,1,100.0,,,0,4,RosaAl00
Robbie Gould,K,34.289,2017-09-21,NFL,SFO,,LAR,L 39-41,3,3,Thu,3,4,75.0,2,2,100.0,,,0,9,gouldrob01
Greg Zuerlein,K,29.268,2017-09-21,NFL,LAR,@,SFO,W 41-39,3,3,Thu,5,5,100.0,2,2,100.0,,,0,11,ZuerGr00
Connor Barth,K,31.166,2017-09-24,NFL,CHI,,PIT,W 23-17,3,3,Sun,2,2,100.0,1,2,50.0,,,0,5,barthco01
Chris Boswell,K,26.192,2017-09-24,NFL,PIT,@,CHI,L 17-23,3,3,Sun,2,2,100.0,1,2,50.0,,,0,5,BoswCh00
Matt Bryant,K,42.118,2017-09-24,NFL,ATL,@,DET,W 30-26,3,3,Sun,3,3,100.0,3,3,100.0,,,0,12,bryanmat01
Randy Bullock,K,27.282,2017-09-24,NFL,CIN,@,GNB,L 24-27,3,3,Sun,3,3,100.0,1,2,50.0,,,0,6,BullRa00
Chandler Catanzaro,K,26.210,2017-09-24,NFL,NYJ,,MIA,W 20-6,3,3,Sun,2,2,100.0,2,3,66.7,,,0,8,CataCh00
Mason Crosby,K,33.021,2017-09-24,NFL,GNB,,CIN,W 27-24,3,3,Sun,3,3,100.0,2,2,100.0,,,0,9,CrosMa20
Jake Elliott,K,22.246,2017-09-24,NFL,PHI,,NYG,W 27-24,3,3,Sun,3,3,100.0,2,3,66.7,,,0,9,ElliJa03
Ka'imi Fairbairn,K,23.238,2017-09-24,NFL,HOU,@,NWE,L 33-36,3,3,Sun,3,3,100.0,4,4,100.0,,,0,15,FairKa01
Nick Folk,K,32.323,2017-09-24,NFL,TAM,@,MIN,L 17-34,2,3,Sun,2,2,100.0,1,1,100.0,,,0,5,FolkNi20
Kai Forbath,K,30.022,2017-09-24,NFL,MIN,,TAM,W 34-17,3,3,Sun,4,4,100.0,2,2,100.0,,,0,10,ForbKa00
Graham Gano,K,30.168,2017-09-24,NFL,CAR,,NOR,L 13-34,3,3,Sun,1,1,100.0,2,2,100.0,,,0,7,GanoGr44
Stephen Hauschka,K,32.087,2017-09-24,NFL,BUF,,DEN,W 26-16,3,3,Sun,2,2,100.0,4,4,100.0,,,0,14,HausSt00
Dustin Hopkins,K,26.358,2017-09-24,NFL,WAS,,OAK,W 27-10,3,3,Sun,3,3,100.0,2,3,66.7,,,0,9,HopkDu00
Younghoe Koo,K,23.052,2017-09-24,NFL,LAC,,KAN,L 10-24,3,3,Sun,1,1,100.0,1,1,100.0,,,0,4,KooxYo00
Wil Lutz,K,23.079,2017-09-24,NFL,NOR,@,CAR,W 34-13,3,3,Sun,4,4,100.0,2,3,66.7,,,0,10,LutzWi00
Brandon McManus,K,26.061,2017-09-24,NFL,DEN,@,BUF,L 16-26,3,3,Sun,1,1,100.0,3,3,100.0,,,0,10,McMaBr01
Jason Myers,K,26.135,2017-09-24,NFL,JAX,,BAL,W 44-7,3,3,Sun,5,5,100.0,3,3,100.0,,,0,14,MyerJa00
Matt Prater,K,33.045,2017-09-24,NFL,DET,,ATL,L 26-30,3,3,Sun,2,2,100.0,4,4,100.0,,,0,14,PratMa20
Aldrick Rosas,K,22.268,2017-09-24,NFL,NYG,@,PHI,L 24-27,3,3,Sun,3,3,100.0,1,1,100.0,,,0,6,RosaAl00
Cairo Santos,K,25.316,2017-09-24,NFL,KAN,@,LAC,W 24-10,3,3,Sun,3,3,100.0,1,1,100.0,,,0,6,SantCa01
Ryan Succop,K,31.005,2017-09-24,NFL,TEN,,SEA,W 33-27,3,3,Sun,3,3,100.0,4,4,100.0,,,0,15,SuccRy44
Giorgio Tavecchio,K,27.070,2017-09-24,NFL,OAK,@,WAS,L 10-27,3,3,Sun,1,1,100.0,1,1,100.0,,,0,4,TaveGi00
Adam Vinatieri,K,44.270,2017-09-24,NFL,IND,,CLE,W 31-28,3,3,Sun,4,4,100.0,1,1,100.0,,,0,7,vinatada01
Phil Dawson,K,42.245,2017-09-25,NFL,ARI,,DAL,L 17-28,3,3,Mon,2,2,100.0,1,2,50.0,,,0,5,dawsophi01
Connor Barth,K,31.170,2017-09-28,NFL,CHI,@,GNB,L 14-35,4,4,Thu,2,2,100.0,,1,0.0,,,0,2,barthco01
Dan Bailey,K,29.248,2017-10-01,NFL,DAL,,LAR,L 30-35,4,4,Sun,3,3,100.0,1,1,100.0,,,0,6,BailDa00
Chris Boswell,K,26.199,2017-10-01,NFL,PIT,@,BAL,W 26-9,4,4,Sun,2,2,100.0,2,3,66.7,,,0,8,BoswCh00
Matt Bryant,K,42.125,2017-10-01,NFL,ATL,,BUF,L 17-23,4,4,Sun,2,2,100.0,1,1,100.0,,,0,5,bryanmat01
Randy Bullock,K,27.289,2017-10-01,NFL,CIN,@,CLE,W 31-7,4,4,Sun,4,4,100.0,1,1,100.0,,,0,7,BullRa00
Chandler Catanzaro,K,26.217,2017-10-01,NFL,NYJ,,JAX,W 23-20,4,4,Sun,2,2,100.0,3,4,75.0,,,0,11,CataCh00
Phil Dawson,K,42.251,2017-10-01,NFL,ARI,,SFO,W 18-15,4,4,Sun,,,,4,4,100.0,,,0,12,dawsophi01
Jake Elliott,K,22.253,2017-10-01,NFL,PHI,@,LAC,W 26-24,4,4,Sun,2,2,100.0,4,4,100.0,,,0,14,ElliJa03
Ka'imi Fairbairn,K,23.245,2017-10-01,NFL,HOU,,TEN,W 57-14,4,4,Sun,6,7,85.7,3,3,100.0,,,0,15,FairKa01
Nick Folk,K,32.330,2017-10-01,NFL,TAM,,NYG,W 25-23,3,4,Sun,1,2,50.0,2,4,50.0,,,0,7,FolkNi20
Kai Forbath,K,30.029,2017-10-01,NFL,MIN,,DET,L 7-14,4,4,Sun,1,1,100.0,,1,0.0,,,0,1,ForbKa00
Graham Gano,K,30.175,2017-10-01,NFL,CAR,@,NWE,W 33-30,4,4,Sun,3,4,75.0,2,2,100.0,,,0,9,GanoGr44
Zane Gonzalez,K,22.147,2017-10-01,NFL,CLE,,CIN,L 7-31,4,4,Sun,1,1,100.0,,1,0.0,,,0,1,GonzZa00
Stephen Gostkowski,K,33.246,2017-10-01,NFL,NWE,,CAR,L 30-33,4,4,Sun,3,3,100.0,3,3,100.0,,,0,12,GostSt20
Robbie Gould,K,34.299,2017-10-01,NFL,SFO,@,ARI,L 15-18,4,4,Sun,,,,5,5,100.0,,,0,15,gouldrob01
Stephen Hauschka,K,32.094,2017-10-01,NFL,BUF,@,ATL,W 23-17,4,4,Sun,2,2,100.0,3,3,100.0,,,0,11,HausSt00
Younghoe Koo,K,23.059,2017-10-01,NFL,LAC,,PHI,L 24-26,4,4,Sun,3,3,100.0,1,1,100.0,,,0,6,KooxYo00
Wil Lutz,K,23.086,2017-10-01,NFL,NOR,@,MIA,W 20-0,4,4,Sun,2,2,100.0,2,3,66.7,,,0,8,LutzWi00
Brandon McManus,K,26.068,2017-10-01,NFL,DEN,,OAK,W 16-10,4,4,Sun,1,1,100.0,3,4,75.0,,,0,10,McMaBr01
Jason Myers,K,26.142,2017-10-01,NFL,JAX,@,NYJ,L 20-23,4,4,Sun,2,2,100.0,2,3,66.7,,,0,8,MyerJa00
Matt Prater,K,33.052,2017-10-01,NFL,DET,@,MIN,W 14-7,4,4,Sun,,,,2,3,66.7,,,0,6,PratMa20
Aldrick Rosas,K,22.275,2017-10-01,NFL,NYG,@,TAM,L 23-25,4,4,Sun,2,2,100.0,1,2,50.0,,,0,5,RosaAl00
Giorgio Tavecchio,K,27.077,2017-10-01,NFL,OAK,@,DEN,L 10-16,4,4,Sun,1,1,100.0,1,1,100.0,,,0,4,TaveGi00
Justin Tucker,K,27.314,2017-10-01,NFL,BAL,,PIT,L 9-26,4,4,Sun,,,,1,2,50.0,,,0,3,TuckJu00
Adam Vinatieri,K,44.277,2017-10-01,NFL,IND,@,SEA,L 18-46,4,4,Sun,1,1,100.0,1,1,100.0,,,0,4,vinatada01
Blair Walsh,K,27.266,2017-10-01,NFL,SEA,,IND,W 46-18,4,4,Sun,5,5,100.0,1,2,50.0,,,0,8,WalsBl00
Greg Zuerlein,K,29.278,2017-10-01,NFL,LAR,@,DAL,W 35-30,4,4,Sun,2,2,100.0,7,7,100.0,,,0,23,ZuerGr00
Harrison Butker,K,22.080,2017-10-02,NFL,KAN,,WAS,W 29-20,4,4,Mon,2,2,100.0,3,4,75.0,,,0,11,ButkHa00
Dustin Hopkins,K,27.001,2017-10-02,NFL,WAS,@,KAN,L 20-29,4,4,Mon,2,2,100.0,2,2,100.0,,,0,8,HopkDu00
Nick Folk,K,32.334,2017-10-05,NFL,TAM,,NWE,L 14-19,4,5,Thu,2,2,100.0,,3,0.0,,,0,2,FolkNi20
Stephen Gostkowski,K,33.250,2017-10-05,NFL,NWE,@,TAM,W 19-14,5,5,Thu,1,1,100.0,4,4,100.0,,,0,13,GostSt20
Dan Bailey,K,29.255,2017-10-08,NFL,DAL,,GNB,L 31-35,5,5,Sun,4,4,100.0,1,1,100.0,,,0,7,BailDa00
Chris Boswell,K,26.206,2017-10-08,NFL,PIT,,JAX,L 9-30,5,5,Sun,,,,3,3,100.0,,,0,9,BoswCh00
Randy Bullock,K,27.296,2017-10-08,NFL,CIN,,BUF,W 20-16,5,5,Sun,2,2,100.0,2,2,100.0,,,0,8,BullRa00
Harrison Butker,K,22.086,2017-10-08,NFL,KAN,@,HOU,W 42-34,5,5,Sun,3,3,100.0,5,5,100.0,,,0,18,ButkHa00
Chandler Catanzaro,K,26.224,2017-10-08,NFL,NYJ,@,CLE,W 17-14,5,5,Sun,2,2,100.0,1,1,100.0,,,0,5,CataCh00
Mason Crosby,K,33.035,2017-10-08,NFL,GNB,@,DAL,W 35-31,5,5,Sun,2,4,50.0,1,1,100.0,,,0,5,CrosMa20
Phil Dawson,K,42.258,2017-10-08,NFL,ARI,@,PHI,L 7-34,5,5,Sun,1,1,100.0,,1,0.0,,,0,1,dawsophi01
Jake Elliott,K,22.260,2017-10-08,NFL,PHI,,ARI,W 34-7,5,5,Sun,4,4,100.0,2,2,100.0,,,0,10,ElliJa03
Graham Gano,K,30.182,2017-10-08,NFL,CAR,@,DET,W 27-24,5,5,Sun,3,3,100.0,2,3,66.7,,,0,9,GanoGr44
Zane Gonzalez,K,22.154,2017-10-08,NFL,CLE,,NYJ,L 14-17,5,5,Sun,2,2,100.0,,2,0.0,,,0,2,GonzZa00
Robbie Gould,K,34.306,2017-10-08,NFL,SFO,@,IND,L 23-26,5,5,Sun,2,2,100.0,3,3,100.0,,,0,11,gouldrob01
Stephen Hauschka,K,32.101,2017-10-08,NFL,BUF,@,CIN,L 16-20,5,5,Sun,1,1,100.0,3,3,100.0,,,0,10,HausSt00
Jason Myers,K,26.149,2017-10-08,NFL,JAX,@,PIT,W 30-9,5,5,Sun,3,4,75.0,1,1,100.0,,,0,6,MyerJa00
Nick Novak,K,36.048,2017-10-08,NFL,LAC,@,NYG,W 27-22,5,5,Sun,3,3,100.0,2,2,100.0,,,0,9,novaknic01
Cody Parkey,K,25.231,2017-10-08,NFL,MIA,,TEN,W 16-10,4,5,Sun,1,2,50.0,1,1,100.0,,,0,4,ParkCo03
Matt Prater,K,33.059,2017-10-08,NFL,DET,,CAR,L 24-27,5,5,Sun,3,3,100.0,1,1,100.0,,,0,6,PratMa20
Ryan Succop,K,31.019,2017-10-08,NFL,TEN,@,MIA,L 10-16,5,5,Sun,1,1,100.0,1,1,100.0,,,0,4,SuccRy44
Giorgio Tavecchio,K,27.084,2017-10-08,NFL,OAK,,BAL,L 17-30,5,5,Sun,2,2,100.0,1,1,100.0,,,0,5,TaveGi00
Justin Tucker,K,27.321,2017-10-08,NFL,BAL,@,OAK,W 30-17,5,5,Sun,3,3,100.0,3,3,100.0,,,0,12,TuckJu00
Adam Vinatieri,K,44.284,2017-10-08,NFL,IND,,SFO,W 26-23,5,5,Sun,2,2,100.0,4,4,100.0,,,0,14,vinatada01
Blair Walsh,K,27.273,2017-10-08,NFL,SEA,@,LAR,W 16-10,5,5,Sun,1,1,100.0,3,3,100.0,,,0,10,WalsBl00
Greg Zuerlein,K,29.285,2017-10-08,NFL,LAR,,SEA,L 10-16,5,5,Sun,1,1,100.0,1,2,50.0,,,0,4,ZuerGr00
Kai Forbath,K,30.037,2017-10-09,NFL,MIN,@,CHI,W 20-17,5,5,Mon,2,2,100.0,2,2,100.0,,,0,8,ForbKa00
Jake Elliott,K,22.264,2017-10-12,NFL,PHI,@,CAR,W 28-23,6,6,Thu,2,2,100.0,2,2,100.0,,,0,8,ElliJa03
Graham Gano,K,30.186,2017-10-12,NFL,CAR,,PHI,L 23-28,6,6,Thu,2,2,100.0,3,3,100.0,,,0,11,GanoGr44
Connor Barth,K,31.187,2017-10-15,NFL,CHI,@,BAL,W 27-24,6,6,Sun,3,3,100.0,2,2,100.0,,,0,9,barthco01
Chris Boswell,K,26.213,2017-10-15,NFL,PIT,@,KAN,W 19-13,6,6,Sun,2,2,100.0,1,1,100.0,,,0,5,BoswCh00
Matt Bryant,K,42.139,2017-10-15,NFL,ATL,,MIA,L 17-20,5,6,Sun,2,2,100.0,1,2,50.0,,,0,5,bryanmat01
Harrison Butker,K,22.093,2017-10-15,NFL,KAN,,PIT,L 13-19,6,6,Sun,1,1,100.0,2,2,100.0,,,0,7,ButkHa00
Chandler Catanzaro,K,26.231,2017-10-15,NFL,NYJ,,NWE,L 17-24,6,6,Sun,2,2,100.0,1,1,100.0,,,0,5,CataCh00
Mason Crosby,K,33.042,2017-10-15,NFL,GNB,@,MIN,L 10-23,6,6,Sun,1,1,100.0,1,1,100.0,,,0,4,CrosMa20
Phil Dawson,K,42.265,2017-10-15,NFL,ARI,,TAM,W 38-33,6,6,Sun,5,5,100.0,1,1,100.0,,,0,8,dawsophi01
Ka'imi Fairbairn,K,23.259,2017-10-15,NFL,HOU,,CLE,W 33-17,6,6,Sun,2,3,66.7,1,1,100.0,,,0,5,FairKa01
Kai Forbath,K,30.043,2017-10-15,NFL,MIN,,GNB,W 23-10,6,6,Sun,2,2,100.0,3,3,100.0,,,0,11,ForbKa00
Zane Gonzalez,K,22.161,2017-10-15,NFL,CLE,@,HOU,L 17-33,6,6,Sun,2,2,100.0,1,1,100.0,,,0,5,GonzZa00
Stephen Gostkowski,K,33.260,2017-10-15,NFL,NWE,@,NYJ,W 24-17,6,6,Sun,3,3,100.0,1,2,50.0,,,0,6,GostSt20
Robbie Gould,K,34.313,2017-10-15,NFL,SFO,@,WAS,L 24-26,6,6,Sun,3,3,100.0,1,2,50.0,,,0,6,gouldrob01
Dustin Hopkins,K,27.014,2017-10-15,NFL,WAS,,SFO,W 26-24,5,6,Sun,2,3,66.7,2,2,100.0,,,0,8,HopkDu00
Wil Lutz,K,23.100,2017-10-15,NFL,NOR,,DET,W 52-38,5,6,Sun,7,7,100.0,1,1,100.0,,,0,10,LutzWi00
Brandon McManus,K,26.082,2017-10-15,NFL,DEN,,NYG,L 10-23,5,6,Sun,1,1,100.0,1,3,33.3,,,0,4,McMaBr01
Jason Myers,K,26.156,2017-10-15,NFL,JAX,,LAR,L 17-27,6,6,Sun,2,2,100.0,1,3,33.3,,,0,5,MyerJa00
Nick Novak,K,36.055,2017-10-15,NFL,LAC,@,OAK,W 17-16,6,6,Sun,2,2,100.0,1,2,50.0,,,0,5,novaknic01
Cody Parkey,K,25.238,2017-10-15,NFL,MIA,@,ATL,W 20-17,5,6,Sun,2,2,100.0,2,2,100.0,,,0,8,ParkCo03
Matt Prater,K,33.066,2017-10-15,NFL,DET,@,NOR,L 38-52,6,6,Sun,5,5,100.0,1,2,50.0,,,0,8,PratMa20
Aldrick Rosas,K,22.289,2017-10-15,NFL,NYG,@,DEN,W 23-10,6,6,Sun,2,2,100.0,3,4,75.0,,,0,11,RosaAl00
Giorgio Tavecchio,K,27.091,2017-10-15,NFL,OAK,,LAC,L 16-17,6,6,Sun,1,2,50.0,1,1,100.0,,,0,4,TaveGi00
Justin Tucker,K,27.328,2017-10-15,NFL,BAL,,CHI,L 24-27,6,6,Sun,1,1,100.0,3,3,100.0,,,0,10,TuckJu00
Greg Zuerlein,K,29.292,2017-10-15,NFL,LAR,@,JAX,W 27-17,6,6,Sun,3,3,100.0,2,2,100.0,,,0,9,ZuerGr00
Ryan Succop,K,31.027,2017-10-16,NFL,TEN,,IND,W 36-22,6,6,Mon,3,3,100.0,5,5,100.0,,,0,18,SuccRy44
Adam Vinatieri,K,44.292,2017-10-16,NFL,IND,@,TEN,L 22-36,6,6,Mon,1,2,50.0,3,3,100.0,,,0,10,vinatada01
Harrison Butker,K,22.097,2017-10-19,NFL,KAN,@,OAK,L 30-31,7,7,Thu,3,3,100.0,3,3,100.0,,,0,12,ButkHa00
Giorgio Tavecchio,K,27.095,2017-10-19,NFL,OAK,,KAN,W 31-30,7,7,Thu,4,4,100.0,1,3,33.3,,,0,7,TaveGi00
Connor Barth,K,31.194,2017-10-22,NFL,CHI,,CAR,W 17-3,7,7,Sun,2,2,100.0,1,2,50.0,,,0,5,barthco01
Chris Boswell,K,26.220,2017-10-22,NFL,PIT,,CIN,W 29-14,7,7,Sun,2,2,100.0,5,5,100.0,,,0,17,BoswCh00
Matt Bryant,K,42.146,2017-10-22,NFL,ATL,@,NWE,L 7-23,6,7,Sun,1,1,100.0,,2,0.0,,,0,1,bryanmat01
Mason Crosby,K,33.049,2017-10-22,NFL,GNB,,NOR,L 17-26,7,7,Sun,2,2,100.0,1,2,50.0,,,0,5,CrosMa20
Phil Dawson,K,42.272,2017-10-22,NFL,ARI,@,LAR,L 0-33,7,7,Sun,,,,,1,0.0,,,0,0,dawsophi01
Kai Forbath,K,30.050,2017-10-22,NFL,MIN,,BAL,W 24-16,7,7,Sun,,1,0.0,6,6,100.0,,,0,18,ForbKa00
Graham Gano,K,30.196,2017-10-22,NFL,CAR,@,CHI,L 3-17,7,7,Sun,,,,1,1,100.0,,,0,3,GanoGr44
Zane Gonzalez,K,22.168,2017-10-22,NFL,CLE,,TEN,L 9-12,7,7,Sun,,,,3,3,100.0,,,0,9,GonzZa00
Stephen Gostkowski,K,33.267,2017-10-22,NFL,NWE,,ATL,W 23-7,7,7,Sun,2,2,100.0,3,3,100.0,,,0,11,GostSt20
Robbie Gould,K,34.320,2017-10-22,NFL,SFO,,DAL,L 10-40,7,7,Sun,1,1,100.0,1,1,100.0,,,0,4,gouldrob01
Stephen Hauschka,K,32.115,2017-10-22,NFL,BUF,,TAM,W 30-27,6,7,Sun,3,3,100.0,3,4,75.0,,,0,12,HausSt00
Josh Lambo,K,26.337,2017-10-22,NFL,JAX,@,IND,W 27-0,7,7,Sun,3,3,100.0,2,2,100.0,,,0,9,LambJo00
