Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Sack,Tackle Solo,Tackle Assist,Tackle Tot,Tackle for Loss,QBHits,unique_id
Tony Brackens,RDE,25.252,2000-09-03,NFL,JAX,@,CLE,W 27-7,1,1,Sun,1.0,3,0,3,1,,BracTo00
Ronnie Bradford,FS,29.338,2000-09-03,NFL,ATL,,SFO,W 36-28,1,1,Sun,0.0,6,2,8,0,,BradRo20
Calvin Branch,S,26.118,2000-09-03,NFL,OAK,,SDG,W 9-6,1,1,Sun,0.0,2,0,2,0,,BranCa20
Chad Bratzke,DE,28.354,2000-09-03,NFL,IND,@,KAN,W 27-14,1,1,Sun,0.0,2,1,3,0,,BratCh20
O.J. Brigance,LB,30.340,2000-09-03,NFL,BAL,@,PIT,W 16-0,1,1,Sun,0.0,1,0,1,0,,BrigO.20
Zack Bronson,S,26.219,2000-09-03,NFL,SFO,@,ATL,L 28-36,1,1,Sun,0.0,4,1,5,1,,BronZa20
Keith Brooking,WLB,24.309,2000-09-03,NFL,ATL,,SFO,W 36-28,1,1,Sun,0.0,6,3,9,0,,BrooKe00
Derrick Brooks*,WLB,27.138,2000-09-03,NFL,TAM,@,NWE,W 21-16,1,1,Sun,0.0,12,3,15,2,,BrooDe00
Chad Brown,OLB,30.053,2000-09-03,NFL,SEA,@,MIA,L 0-23,1,1,Sun,0.0,3,1,4,2,,BrowCh04
Kris Brown,K,23.255,2000-09-03,NFL,PIT,,BAL,L 0-16,1,1,Sun,0.0,1,0,1,0,,brownkri01
Mike Brown,FS,22.203,2000-09-03,NFL,CHI,@,MIN,L 27-30,1,1,Sun,0.0,1,1,2,0,,BrowMi99
John Browning,RDT,26.339,2000-09-03,NFL,KAN,,IND,L 14-27,1,1,Sun,0.0,2,1,3,0,,BrowJo24
Tedy Bruschi,WLB,27.086,2000-09-03,NFL,NWE,,TAM,L 16-21,1,1,Sun,0.0,7,5,12,1,,BrusTe99
Fernando Bryant,LCB,23.161,2000-09-03,NFL,JAX,@,CLE,W 27-7,1,1,Sun,0.0,3,0,3,1,,BryaFe20
Junior Bryant,RDE,29.231,2000-09-03,NFL,SFO,@,ATL,L 28-36,1,1,Sun,0.0,5,0,5,2,,BryaJu20
Tony Bryant,DE,24.000,2000-09-03,NFL,OAK,,SDG,W 9-6,1,1,Sun,0.0,1,1,2,0,,BryaTo20
Ray Buchanan,LCB,28.340,2000-09-03,NFL,ATL,,SFO,W 36-28,1,1,Sun,0.0,7,0,7,0,,BuchRa00
Brentson Buckner,RDT,28.339,2000-09-03,NFL,SFO,@,ATL,L 28-36,1,1,Sun,0.0,4,0,4,0,,BuckBr20
Keith Bulluck,LB,23.152,2000-09-03,NFL,TEN,@,BUF,L 13-16,1,1,Sun,0.0,4,0,4,0,,BullKe00
Rob Burnett,LDE,33.007,2000-09-03,NFL,BAL,@,PIT,W 16-0,1,1,Sun,1.0,4,0,4,1,,BurnRo00
Jeff Burris,DB,28.088,2000-09-03,NFL,IND,@,KAN,W 27-14,1,1,Sun,0.0,4,0,4,0,,BurrJe20
John Burrough,LDE,28.109,2000-09-03,NFL,MIN,,CHI,W 30-27,1,1,Sun,1.0,3,1,4,2,,BurrJo20
Lewis Bush,LLB,30.276,2000-09-03,NFL,KAN,,IND,L 14-27,1,1,Sun,0.0,1,0,1,0,,BushLe20
LeRoy Butler,SS,32.046,2000-09-03,NFL,GNB,,NYJ,L 16-20,1,1,Sun,0.0,4,4,8,0,,ButlLe00
Mike Caldwell,WILB,29.003,2000-09-03,NFL,PHI,@,DAL,W 41-14,1,1,Sun,0.0,3,0,3,0,,CaldMi20
Lamar Campbell,CB,24.005,2000-09-03,NFL,DET,@,NOR,W 14-10,1,1,Sun,0.0,1,1,2,0,,CampLa20
Mark Campbell,TE,24.272,2000-09-03,NFL,CLE,,JAX,L 7-27,1,1,Sun,0.0,1,0,1,0,,CampMa00
Chris Canty,CB,24.157,2000-09-03,NFL,SEA,@,MIA,L 0-23,1,1,Sun,0.0,4,2,6,0,,CantCh20
Keion Carpenter,FS,22.308,2000-09-03,NFL,BUF,,TEN,W 16-13,1,1,Sun,0.0,0,1,1,0,,CarpKe20
Mark Carrier,FS,32.128,2000-09-03,NFL,WAS,,CAR,W 20-17,1,1,Sun,0.0,6,0,6,0,,CarrMa01
Marty Carter,SS,30.261,2000-09-03,NFL,ATL,,SFO,W 36-28,1,1,Sun,0.0,4,0,4,0,,CartMa20
Johndale Carty,S,23.007,2000-09-03,NFL,ATL,,SFO,W 36-28,1,1,Sun,0.0,2,0,2,0,,CartJo22
Martin Chase,DT,25.259,2000-09-03,NFL,NOR,,DET,L 10-14,1,1,Sun,0.0,1,0,1,0,,ChasMa20
Matt Chatham,LB,23.067,2000-09-03,NFL,NWE,,TAM,L 16-21,1,1,Sun,0.0,1,0,1,0,,ChatMa20
Corey Chavous,CB,24.232,2000-09-03,NFL,ARI,@,NYG,L 16-21,1,1,Sun,0.0,2,1,3,0,,ChavCo00
Larry Chester,DT,24.322,2000-09-03,NFL,IND,@,KAN,W 27-14,1,1,Sun,1.0,2,0,2,1,,ChesLa20
Steve Christie,K,32.295,2000-09-03,NFL,BUF,,TEN,W 16-13,1,1,Sun,0.0,1,0,1,0,,chrisste01
Chris Claiborne,WLB,22.039,2000-09-03,NFL,DET,@,NOR,W 14-10,1,1,Sun,0.0,3,1,4,0,,ClaiCh20
Phil Clarke,LB,23.238,2000-09-03,NFL,NOR,,DET,L 10-14,1,1,Sun,0.0,3,2,5,1,,ClarPh21
Duane Clemons,RDE,26.103,2000-09-03,NFL,KAN,,IND,L 14-27,1,1,Sun,0.0,3,0,3,2,,ClemDu20
Dexter Coakley,WLB,27.319,2000-09-03,NFL,DAL,,PHI,L 14-41,1,1,Sun,0.0,4,0,4,1,,CoakDe00
Antonio Cochran,DE,24.074,2000-09-03,NFL,SEA,@,MIA,L 0-23,1,1,Sun,0.0,3,0,3,0,,CochAn20
Marco Coleman,LDE,30.260,2000-09-03,NFL,WAS,,CAR,W 20-17,1,1,Sun,2.5,5,1,6,2,,ColeMa00
Marcus Coleman,RCB,26.102,2000-09-03,NFL,NYJ,@,GNB,W 20-16,1,1,Sun,0.0,2,0,2,0,,ColeMa20
Stalin Colinet,LDT,26.048,2000-09-03,NFL,CLE,,JAX,L 7-27,1,1,Sun,0.0,1,0,1,1,,ColiSt20
Rosevelt Colvin,SLB,22.364,2000-09-03,NFL,CHI,@,MIN,L 27-30,1,1,Sun,0.0,1,0,1,0,,ColvRo20
Chris Combs,DE,23.263,2000-09-03,NFL,PIT,,BAL,L 0-16,1,1,Sun,0.0,3,0,3,0,,CombCh21
Chad Cota,SS,29.026,2000-09-03,NFL,IND,@,KAN,W 27-14,1,1,Sun,0.0,1,1,2,0,,CotaCh20
Terry Cousin,DB,25.176,2000-09-03,NFL,ATL,,SFO,W 36-28,1,1,Sun,0.0,2,0,2,0,,CousTe20
Sam Cowart,WILB,25.190,2000-09-03,NFL,BUF,,TEN,W 16-13,1,1,Sun,0.0,6,5,11,0,,CowaSa00
Bryan Cox,LILB,32.199,2000-09-03,NFL,NYJ,@,GNB,W 20-16,1,1,Sun,0.0,3,0,3,0,,CoxxBr00
Henri Crockett,SLB,25.311,2000-09-03,NFL,ATL,,SFO,W 36-28,1,1,Sun,1.0,2,1,3,1,,CrocHe20
Zack Crockett,RB,27.276,2000-09-03,NFL,OAK,,SDG,W 9-6,1,1,Sun,0.0,1,0,1,0,,CrocZa00
Lional Dalton,DT,25.195,2000-09-03,NFL,BAL,@,PIT,W 16-0,1,1,Sun,0.0,0,1,1,0,,DaltLi20
Phillip Daniels,RDE,27.183,2000-09-03,NFL,CHI,@,MIN,L 27-30,1,1,Sun,1.0,3,0,3,1,,DaniPh20
Donovin Darius,SS,25.022,2000-09-03,NFL,JAX,@,CLE,W 27-7,1,1,Sun,0.0,3,0,3,0,,DariDo20
James Darling,LB,25.249,2000-09-03,NFL,PHI,@,DAL,W 41-14,1,1,Sun,0.5,0,1,1,0,,DarlJa20
Anthony Davis,LB,31.180,2000-09-03,NFL,BAL,@,PIT,W 16-0,1,1,Sun,0.0,1,0,1,1,,DaviAn23
Don Davis,LB,27.261,2000-09-03,NFL,TAM,@,NWE,W 21-16,1,1,Sun,0.0,2,0,2,0,,DaviDo22
Eric Davis,LCB,32.221,2000-09-03,NFL,CAR,@,WAS,L 17-20,1,1,Sun,0.0,5,0,5,0,,DaviEr00
Reggie Davis,TE,24.000,2000-09-03,NFL,SDG,@,OAK,L 6-9,1,1,Sun,0.0,2,0,2,0,,DaviRe00
Thabiti Davis,WR,25.163,2000-09-03,NFL,NYG,,ARI,W 21-16,1,1,Sun,0.0,1,0,1,0,,DaviTh00
Brian Dawkins*,FS,26.326,2000-09-03,NFL,PHI,@,DAL,W 41-14,1,1,Sun,0.0,5,0,5,0,,DawkBr00
Jared DeVries,DE,24.084,2000-09-03,NFL,DET,@,NOR,W 14-10,1,1,Sun,0.0,1,0,1,0,,DeVrJa20
Na'il Diggs,SLB,22.057,2000-09-03,NFL,GNB,,NYJ,L 16-20,1,1,Sun,0.0,1,3,4,0,,DiggNa20
Adrian Dingle,DE,23.070,2000-09-03,NFL,SDG,@,OAK,L 6-9,1,1,Sun,1.0,3,0,3,1,,DingAd20
Cris Dishman,LCB,35.021,2000-09-03,NFL,MIN,,CHI,W 30-27,1,1,Sun,0.0,6,0,6,0,,DishCr00
Gerald Dixon,OLB,31.075,2000-09-03,NFL,SDG,@,OAK,L 6-9,1,1,Sun,1.0,3,1,4,1,,DixoGe20
Ron Dixon,WR,24.098,2000-09-03,NFL,NYG,,ARI,W 21-16,1,1,Sun,0.0,1,0,1,0,,DixoRo00
Anthony Dorsett,FS,26.355,2000-09-03,NFL,OAK,,SDG,W 9-6,1,1,Sun,0.0,2,0,2,0,,DorsAn20
Santana Dotson,DT,30.259,2000-09-03,NFL,GNB,,NYJ,L 16-20,1,1,Sun,0.0,1,2,3,0,,DotsSa20
Hugh Douglas,RDE,29.011,2000-09-03,NFL,PHI,@,DAL,W 41-14,1,1,Sun,2.0,4,2,6,3,,DougHu00
Shane Dronett,RDT,29.235,2000-09-03,NFL,ATL,,SFO,W 36-28,1,1,Sun,0.0,1,0,1,0,,DronSh20
Chad Dukes,RB,28.249,2000-09-03,NFL,WAS,,CAR,W 20-17,1,1,Sun,0.0,1,0,1,0,,DukeCh00
Mike Dumas,FS,31.169,2000-09-03,NFL,SDG,@,OAK,L 6-9,1,1,Sun,0.0,5,1,6,0,,DumaMi20
Jamie Duncan,MLB,25.045,2000-09-03,NFL,TAM,@,NWE,W 21-16,1,1,Sun,0.0,2,1,3,0,,DuncJa20
Chad Eaton,NT,28.150,2000-09-03,NFL,NWE,,TAM,L 16-21,1,1,Sun,0.0,3,2,5,0,,EatoCh20
Paul Edinger,K,22.230,2000-09-03,NFL,CHI,@,MIN,L 27-30,1,1,Sun,0.0,1,0,1,0,,edingpau01
Antuan Edwards,CB/S,23.100,2000-09-03,NFL,GNB,,NYJ,L 16-20,1,1,Sun,0.0,1,0,1,0,,EdwaAn21
Donnie Edwards,RLB,27.150,2000-09-03,NFL,KAN,,IND,L 14-27,1,1,Sun,0.0,7,0,7,2,,EdwaDo20
Ebenezer Ekuban,LDE,24.097,2000-09-03,NFL,DAL,,PHI,L 14-41,1,1,Sun,0.0,1,0,1,0,,EkubEb20
Greg Ellis,RDE,25.020,2000-09-03,NFL,DAL,,PHI,L 14-41,1,1,Sun,0.0,4,1,5,1,,ElliGr20
Shaun Ellis,DE,23.071,2000-09-03,NFL,NYJ,@,GNB,W 20-16,1,1,Sun,1.0,3,0,3,1,,ElliSh00
Luther Elliss,DT,27.165,2000-09-03,NFL,DET,@,NOR,W 14-10,1,1,Sun,1.0,5,1,6,1,,ElliLu00
Percy Ellsworth,FS,25.320,2000-09-03,NFL,CLE,,JAX,L 7-27,1,1,Sun,0.0,5,0,5,0,,EllsPe20
Carlos Emmons,LB,27.000,2000-09-03,NFL,PHI,@,DAL,W 41-14,1,1,Sun,0.5,0,1,1,0,,EmmoCa20
John Engelberger,DE,23.321,2000-09-03,NFL,SFO,@,ATL,L 28-36,1,1,Sun,0.0,1,0,1,0,,EngeJo20
Doug Evans,RCB,30.113,2000-09-03,NFL,CAR,@,WAS,L 17-20,1,1,Sun,0.0,2,3,5,0,,EvanDo21
Terry Fair,RCB,24.045,2000-09-03,NFL,DET,@,NOR,W 14-10,1,1,Sun,0.0,5,0,5,0,,FairTe20
James Farrior,LB,25.241,2000-09-03,NFL,NYJ,@,GNB,W 20-16,1,1,Sun,0.0,3,0,3,1,,FarrJa99
Greg Favors,LLB,25.339,2000-09-03,NFL,TEN,@,BUF,L 13-16,1,1,Sun,2.0,3,0,3,2,,FavoGr20
Jason Ferguson,NT,25.280,2000-09-03,NFL,NYJ,@,GNB,W 20-16,1,1,Sun,0.0,1,0,1,0,,FergJa21
John Fiala,LB,26.283,2000-09-03,NFL,PIT,,BAL,L 0-16,1,1,Sun,0.0,3,0,3,0,,FialJo20
Mark Fields,ROLB,27.299,2000-09-03,NFL,NOR,,DET,L 10-14,1,1,Sun,0.0,3,1,4,1,,FielMa99
Jim Finn,RB,23.269,2000-09-03,NFL,IND,@,KAN,W 27-14,1,1,Sun,0.0,2,0,2,0,,FinnJi00
Jason Fisk,RDT,27.365,2000-09-03,NFL,TEN,@,BUF,L 13-16,1,1,Sun,1.0,2,1,3,1,,FiskJa20
Jim Flanigan,LDT,29.007,2000-09-03,NFL,CHI,@,MIN,L 27-30,1,1,Sun,0.0,0,1,1,0,,FlanJi21
Zeron Flemister,TE,23.361,2000-09-03,NFL,WAS,,CAR,W 20-17,1,1,Sun,0.0,1,0,1,0,,FlemZe00
Lee Flowers,SS,27.233,2000-09-03,NFL,PIT,,BAL,L 0-16,1,1,Sun,0.0,2,5,7,0,,FlowLe20
Henry Ford,DT,28.309,2000-09-03,NFL,TEN,@,BUF,L 13-16,1,1,Sun,0.0,2,3,5,2,,FordHe21
Todd Franz,CB,24.144,2000-09-03,NFL,NOR,,DET,L 10-14,1,1,Sun,0.0,1,0,1,0,,FranTo21
Rob Fredrickson,RLB,29.113,2000-09-03,NFL,ARI,@,NYG,L 16-21,1,1,Sun,0.0,4,4,8,3,,FredRo20
Scott Frost,FS,25.243,2000-09-03,NFL,NYJ,@,GNB,W 20-16,1,1,Sun,0.0,1,0,1,0,,FrosSc20
Corey Fuller,LCB,29.125,2000-09-03,NFL,CLE,,JAX,L 7-27,1,1,Sun,0.0,3,0,3,0,,FullCo20
Scott Galyon,LB,26.164,2000-09-03,NFL,MIA,,SEA,W 23-0,1,1,Sun,0.0,3,0,3,0,,GalySc20
Trent Gamble,S,23.041,2000-09-03,NFL,MIA,,SEA,W 23-0,1,1,Sun,0.0,1,0,1,0,,GambTr20
Daryl Gardener,RDT,27.191,2000-09-03,NFL,MIA,,SEA,W 23-0,1,1,Sun,0.5,2,2,4,0,,GardDa20
Barry Gardner,LB,23.265,2000-09-03,NFL,PHI,@,DAL,W 41-14,1,1,Sun,0.0,1,0,1,0,,GardBa20
Sam Garnes,SS,26.053,2000-09-03,NFL,NYG,,ARI,W 21-16,1,1,Sun,0.0,5,1,6,0,,GarnSa20
Tony George,SS,25.024,2000-09-03,NFL,NWE,,TAM,L 16-21,1,1,Sun,0.0,2,0,2,0,,GeorTo20
David Gibson,S,22.303,2000-09-03,NFL,TAM,@,NWE,W 21-16,1,1,Sun,0.0,1,0,1,0,,GibsDa20
Sean Gilbert,DT,30.146,2000-09-03,NFL,CAR,@,WAS,L 17-20,1,1,Sun,0.0,2,0,2,0,,GilbSe00
Jason Gildon,LOLB,28.034,2000-09-03,NFL,PIT,,BAL,L 0-16,1,1,Sun,0.0,2,3,5,0,,GildJa00
Aaron Glenn,LCB,28.049,2000-09-03,NFL,NYJ,@,GNB,W 20-16,1,1,Sun,0.0,1,1,2,0,,GlenAa00
La'Roi Glover,RDT,26.061,2000-09-03,NFL,NOR,,DET,L 10-14,1,1,Sun,1.0,5,1,6,1,,GlovLa00
Randall Godfrey,MLB,27.150,2000-09-03,NFL,TEN,@,BUF,L 13-16,1,1,Sun,0.0,5,1,6,0,,GodfRa20
Jeff Gooch,LB,25.308,2000-09-03,NFL,TAM,@,NWE,W 21-16,1,1,Sun,0.0,1,1,2,0,,GoocJe20
Dwayne Gordon,LB,30.306,2000-09-03,NFL,NYJ,@,GNB,W 20-16,1,1,Sun,0.0,2,0,2,0,,GordDw20
Paul Grasmanis,DT,26.032,2000-09-03,NFL,PHI,@,DAL,W 41-14,1,1,Sun,0.0,1,0,1,0,,GrasPa20
Darrell Green*,CB,40.201,2000-09-03,NFL,WAS,,CAR,W 20-17,1,1,Sun,0.0,1,0,1,0,,GreeDa00
Victor Green,SS,30.270,2000-09-03,NFL,NYJ,@,GNB,W 20-16,1,1,Sun,0.0,3,1,4,0,,GreeVi20
Donovan Greer,DB,25.358,2000-09-03,NFL,BUF,,TEN,W 16-13,1,1,Sun,0.0,1,0,1,0,,GreeDo25
Cornelius Griffin,DT,23.275,2000-09-03,NFL,NYG,,ARI,W 21-16,1,1,Sun,0.0,3,0,3,1,,GrifCo20
Robert Griffith,SS,29.278,2000-09-03,NFL,MIN,,CHI,W 30-27,1,1,Sun,0.0,1,4,5,0,,GrifRo00
Ryan Hale,DT,25.055,2000-09-03,NFL,NYG,,ARI,W 21-16,1,1,Sun,0.0,3,0,3,0,,HaleRy20
Jermaine Haley,DT,27.203,2000-09-03,NFL,MIA,,SEA,W 23-0,1,1,Sun,0.0,0,1,1,0,,HaleJe20
Travis Hall,LDE,28.031,2000-09-03,NFL,ATL,,SFO,W 36-28,1,1,Sun,0.0,1,0,1,0,,HallTr20
Ty Hallock,LB,29.126,2000-09-03,NFL,CHI,@,MIN,L 27-30,1,1,Sun,0.0,1,0,1,0,,HallTy00
Darren Hambrick,SLB,25.004,2000-09-03,NFL,DAL,,PHI,L 14-41,1,1,Sun,0.0,4,1,5,1,,HambDa20
Bobby Hamilton,RDE,29.064,2000-09-03,NFL,NWE,,TAM,L 16-21,1,1,Sun,0.0,2,3,5,1,,HamiBo20
Keith Hamilton,RDT,29.101,2000-09-03,NFL,NYG,,ARI,W 21-16,1,1,Sun,0.0,1,2,3,0,,HamiKe20
Norman Hand,LDT,27.365,2000-09-03,NFL,NOR,,DET,L 10-14,1,1,Sun,0.0,5,0,5,0,,HandNo20
Phil Hansen,LDE,32.106,2000-09-03,NFL,BUF,,TEN,W 16-13,1,1,Sun,1.0,2,2,4,1,,HansPh20
Jason Hanson,K,30.078,2000-09-03,NFL,DET,@,NOR,W 14-10,1,1,Sun,0.0,1,0,1,0,,hansojas01
Kevin Hardy,WLB,27.041,2000-09-03,NFL,JAX,@,CLE,W 27-7,1,1,Sun,0.0,4,0,4,0,,HardKe00
Al Harris,CB,25.271,2000-09-03,NFL,PHI,@,DAL,W 41-14,1,1,Sun,0.0,2,0,2,0,,HarrAl21
Bernardo Harris,MLB,28.324,2000-09-03,NFL,GNB,,NYJ,L 16-20,1,1,Sun,0.0,4,2,6,0,,HarrBe20
Corey Harris,CB,23.280,2000-09-03,NFL,NOR,,DET,L 10-14,1,1,Sun,0.0,1,0,1,0,,HarrCo21
Corey Harris,S,30.314,2000-09-03,NFL,BAL,@,PIT,W 16-0,1,1,Sun,0.0,3,1,4,0,,HarrCo20
Walt Harris,LCB,26.024,2000-09-03,NFL,CHI,@,MIN,L 27-30,1,1,Sun,0.0,2,0,2,1,,HarrWa21
Rodney Harrison,SS,27.263,2000-09-03,NFL,SDG,@,OAK,L 6-9,1,1,Sun,1.0,8,0,8,2,,HarrRo01
James Hasty,RCB,35.103,2000-09-03,NFL,KAN,,IND,L 14-27,1,1,Sun,0.0,5,2,7,0,,HastJa00
Tim Hauck,,33.258,2000-09-03,NFL,PHI,@,DAL,W 41-14,1,1,Sun,0.0,1,0,1,0,,HaucTi20
Michael Hawthorne,CB,23.221,2000-09-03,NFL,NOR,,DET,L 10-14,1,1,Sun,0.0,1,0,1,0,,HawtMi20
Steve Heiden,TE,23.348,2000-09-03,NFL,SDG,@,OAK,L 6-9,1,1,Sun,0.0,1,0,1,0,,HeidSt00
Chad Hennings,RDT,34.319,2000-09-03,NFL,DAL,,PHI,L 14-41,1,1,Sun,0.0,2,0,2,0,,HennCh20
Kevin Henry,DE,31.316,2000-09-03,NFL,PIT,,BAL,L 0-16,1,1,Sun,0.0,6,3,9,1,,HenrKe20
Kim Herring,SS,24.359,2000-09-03,NFL,BAL,@,PIT,W 16-0,1,1,Sun,0.0,3,0,3,0,,HerrKi20
Eric Hicks,LDE,24.078,2000-09-03,NFL,KAN,,IND,L 14-27,1,1,Sun,1.0,1,2,3,1,,HickEr20
Ray Hill,CB,25.027,2000-09-03,NFL,MIA,,SEA,W 23-0,1,1,Sun,0.0,1,2,3,0,,HillRa22
Jimmy Hitchcock,CB,29.299,2000-09-03,NFL,CAR,@,WAS,L 17-20,1,1,Sun,0.0,3,0,3,0,,HitcJi20
Warrick Holdman,WLB,24.286,2000-09-03,NFL,CHI,@,MIN,L 27-30,1,1,Sun,0.0,6,3,9,0,,HoldWa20
John Holecek,SILB,28.119,2000-09-03,NFL,BUF,,TEN,W 16-13,1,1,Sun,0.0,1,1,2,0,,HoleJo20
Darius Holland,DT,26.298,2000-09-03,NFL,CLE,,JAX,L 7-27,1,1,Sun,0.0,3,0,3,0,,HollDa20
Vonnie Holliday,LDE,24.267,2000-09-03,NFL,GNB,,NYJ,L 16-20,1,1,Sun,0.0,1,5,6,0,,HollVo20
Dwight Hollier,MLB,31.135,2000-09-03,NFL,IND,@,KAN,W 27-14,1,1,Sun,0.0,3,2,5,0,,HollDw20
Earl Holmes,RILB,27.128,2000-09-03,NFL,PIT,,BAL,L 0-16,1,1,Sun,0.0,4,3,7,0,,HolmEa20
Kenny Holmes,RDE,26.315,2000-09-03,NFL,TEN,@,BUF,L 13-16,1,1,Sun,0.0,1,0,1,1,,HolmKe20
