Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Sack,Tackle Solo,Tackle Assist,Tackle Tot,Tackle for Loss,QBHits,unique_id
Alex Albright,LB,24.220,2012-09-05,NFL,DAL,@,NYG,W 24-17,1,1,Wed,0.0,1,1,2,0,0,AlbrAl00
Rocky Bernard,RDT,33.139,2012-09-05,NFL,NYG,,DAL,L 17-24,1,1,Wed,1.0,2,1,3,1,1,BernRo20
Chase Blackburn,MLB,29.087,2012-09-05,NFL,NYG,,DAL,L 17-24,1,1,Wed,0.0,5,1,6,0,0,BlacCh21
Michael Boley,LB,30.012,2012-09-05,NFL,NYG,,DAL,L 17-24,1,1,Wed,0.0,1,0,1,0,0,BoleMi20
Josh Brent,NT,24.219,2012-09-05,NFL,DAL,@,NYG,W 24-17,1,1,Wed,0.0,0,2,2,,,BrenJo00
Stevie Brown,S,25.050,2012-09-05,NFL,NYG,,DAL,L 17-24,1,1,Wed,0.0,2,0,2,0,0,BrowSt99
Brandon Carr,LCB,26.109,2012-09-05,NFL,DAL,@,NYG,W 24-17,1,1,Wed,0.0,1,0,1,0,0,CarrBr99
Bruce Carter,MLB,24.199,2012-09-05,NFL,DAL,@,NYG,W 24-17,1,1,Wed,0.0,4,1,5,0,0,CartBr00
Barry Church,SS,24.207,2012-09-05,NFL,DAL,@,NYG,W 24-17,1,1,Wed,0.0,1,1,2,0,0,ChurBa99
Morris Claiborne,RCB,22.211,2012-09-05,NFL,DAL,@,NYG,W 24-17,1,1,Wed,0.0,4,0,4,0,0,ClaiMo00
Michael Coe,RCB,28.263,2012-09-05,NFL,NYG,,DAL,L 17-24,1,1,Wed,0.0,3,2,5,0,0,CoexMi99
Kenyon Coleman,DT,33.148,2012-09-05,NFL,DAL,@,NYG,W 24-17,1,1,Wed,0.0,1,0,1,0,0,ColeKe20
Zak DeOssie,LS,28.104,2012-09-05,NFL,NYG,,DAL,L 17-24,1,1,Wed,0.0,1,0,1,0,0,DeOsZa99
James Hanna,TE,23.053,2012-09-05,NFL,DAL,@,NYG,W 24-17,1,1,Wed,0.0,1,0,1,0,0,HannJa00
Jason Hatcher,DT,30.054,2012-09-05,NFL,DAL,@,NYG,W 24-17,1,1,Wed,1.0,4,1,5,1,2,HatcJa20
Will Hill,S,22.182,2012-09-05,NFL,NYG,,DAL,L 17-24,1,1,Wed,0.0,1,0,1,0,0,HillWi01
Andre Holmes,WR,24.081,2012-09-05,NFL,DAL,@,NYG,W 24-17,1,1,Wed,0.0,1,0,1,0,0,HolmAn00
Jayron Hosley,CB,21.353,2012-09-05,NFL,NYG,,DAL,L 17-24,1,1,Wed,0.0,0,1,1,0,0,HoslJa00
Linval Joseph,LDT,23.331,2012-09-05,NFL,NYG,,DAL,L 17-24,1,1,Wed,1.0,2,0,2,1,1,JoseLi99
Mathias Kiwanuka,SLB,29.181,2012-09-05,NFL,NYG,,DAL,L 17-24,1,1,Wed,0.0,1,0,1,0,0,KiwaMa20
Markus Kuhn,DT,26.122,2012-09-05,NFL,NYG,,DAL,L 17-24,1,1,Wed,0.0,0,1,1,0,0,KuhnMa00
Sean Lee,WLB,26.045,2012-09-05,NFL,DAL,@,NYG,W 24-17,1,1,Wed,0.0,10,2,12,0,0,LeexSe99
Sean Lissemore,DT,24.360,2012-09-05,NFL,DAL,@,NYG,W 24-17,1,1,Wed,0.0,1,1,2,0,0,LissSe99
Spencer Paysinger,LB,24.069,2012-09-05,NFL,NYG,,DAL,L 17-24,1,1,Wed,0.0,0,1,1,0,0,PaysSp00
Kenny Phillips,SS,25.286,2012-09-05,NFL,NYG,,DAL,L 17-24,1,1,Wed,0.0,3,1,4,0,0,PhilKe99
Jason Pierre-Paul,RDE,23.248,2012-09-05,NFL,NYG,,DAL,L 17-24,1,1,Wed,0.0,3,1,4,1,0,PierJa99
Keith Rivers,WLB,26.123,2012-09-05,NFL,NYG,,DAL,L 17-24,1,1,Wed,0.0,5,2,7,1,0,RiveKe99
Antrel Rolle,FS,29.264,2012-09-05,NFL,NYG,,DAL,L 17-24,1,1,Wed,0.0,9,0,9,0,0,RollAn20
Orlando Scandrick,CB,25.208,2012-09-05,NFL,DAL,@,NYG,W 24-17,1,1,Wed,0.0,2,0,2,0,0,ScanOr99
Gerald Sensabaugh,FS,29.084,2012-09-05,NFL,DAL,@,NYG,W 24-17,1,1,Wed,0.0,3,0,3,0,0,SensGe20
Mana Silva,S,24.019,2012-09-05,NFL,DAL,@,NYG,W 24-17,1,1,Wed,0.0,2,0,2,0,0,SilvMa00
Marcus Spears,DT,29.181,2012-09-05,NFL,DAL,@,NYG,W 24-17,1,1,Wed,0.0,2,0,2,1,0,SpeaMa21
Anthony Spencer,SLB,28.226,2012-09-05,NFL,DAL,@,NYG,W 24-17,1,1,Wed,0.0,3,4,7,1,0,SpenAn99
Justin Tryon,CB,28.099,2012-09-05,NFL,NYG,,DAL,L 17-24,1,1,Wed,0.0,2,1,3,0,0,TryoJu99
Justin Tuck,LDE,29.160,2012-09-05,NFL,NYG,,DAL,L 17-24,1,1,Wed,0.0,1,3,4,0,0,TuckJu20
Osi Umenyiora,DE,30.294,2012-09-05,NFL,NYG,,DAL,L 17-24,1,1,Wed,0.0,1,0,1,0,0,UmenOs99
Lawrence Vickers,FB,29.120,2012-09-05,NFL,DAL,@,NYG,W 24-17,1,1,Wed,0.0,0,1,1,0,0,VickLa00
DeMarcus Ware,JLB,30.036,2012-09-05,NFL,DAL,@,NYG,W 24-17,1,1,Wed,2.0,5,0,5,2,2,WareDe99
Corey Webster,LCB,30.187,2012-09-05,NFL,NYG,,DAL,L 17-24,1,1,Wed,0.0,2,0,2,0,0,WebsCo20
Jacquian Williams,LB,24.047,2012-09-05,NFL,NYG,,DAL,L 17-24,1,1,Wed,0.0,4,2,6,0,0,WillJa02
Isa Abdul-Quddus,S,23.037,2012-09-09,NFL,NOR,,WAS,L 32-40,1,1,Sun,0.0,1,0,1,0,0,AbduIs00
John Abraham,RDE,34.126,2012-09-09,NFL,ATL,@,KAN,W 40-24,1,1,Sun,1.0,3,0,3,2,1,AbraJo00
Sam Acho,ROLB,24.003,2012-09-09,NFL,ARI,,SEA,W 20-16,1,1,Sun,0.0,1,0,1,0,0,AchoSa00
Michael Adams,CB,27.084,2012-09-09,NFL,ARI,,SEA,W 20-16,1,1,Sun,0.0,4,1,5,0,0,AdamMi98
Mike Adams,SS,31.169,2012-09-09,NFL,DEN,,PIT,W 31-19,1,1,Sun,0.0,4,0,4,0,1,AdamMi21
Frank Alexander,DE,22.267,2012-09-09,NFL,CAR,@,TAM,L 10-16,1,1,Sun,0.0,1,0,1,0,0,AlexFr00
Mister Alexander,ILB,24.099,2012-09-09,NFL,HOU,,MIA,W 30-10,1,1,Sun,0.0,1,0,1,0,0,AlexMi01
