Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Fmb,Fumble Forced,FR,FR Yds,FR TD,unique_id
Rob Fredrickson,LLB,28.143,1999-10-03,NFL,ARI,@,DAL,L 7-35,4,4,Sun,,1,0,,,FredRo20
Corey Fuller,FS,28.155,1999-10-03,NFL,CLE,,NWE,L 7-19,4,4,Sun,,2,0,,,FullCo20
Sam Garnes,SS,25.083,1999-10-03,NFL,NYG,,PHI,W 16-15,4,4,Sun,,1,0,,,GarnSa20
La'Roi Glover,RDT,25.091,1999-10-03,NFL,NOR,@,CHI,L 10-14,3,4,Sun,0,1,0,0,0,GlovLa00
James Harris,DE,31.143,1999-10-03,NFL,OAK,@,SEA,L 21-22,4,4,Sun,0,1,0,0,0,HarrJa22
Sean Harris,MLB,27.220,1999-10-03,NFL,CHI,,NOR,W 14-10,4,4,Sun,,1,0,,,HarrSe20
Warrick Holdman,LB,23.315,1999-10-03,NFL,CHI,,NOR,W 14-10,4,4,Sun,0,1,0,0,0,HoldWa20
Joe Horn,WR,27.260,1999-10-03,NFL,KAN,@,SDG,L 14-21,4,4,Sun,0,1,0,0,0,HornJo00
Bill Johnson,DT,30.298,1999-10-03,NFL,PHI,@,NYG,L 15-16,4,4,Sun,0,1,0,0,0,JohnBi22
Raylee Johnson,RDE,29.124,1999-10-03,NFL,SDG,,KAN,W 21-14,3,4,Sun,0,1,0,0,0,JohnRa22
Mike Mamula,DE,26.050,1999-10-03,NFL,PHI,@,NYG,L 15-16,4,4,Sun,,1,0,,,MamuMi20
Ricardo McDonald,SLB,29.329,1999-10-03,NFL,CHI,,NOR,W 14-10,4,4,Sun,,1,0,,,McDoRi20
Ray Mickens,CB,26.272,1999-10-03,NFL,NYJ,@,DEN,W 21-13,4,4,Sun,0,1,0,0,0,MickRa20
Keith Mitchell,SLB,25.071,1999-10-03,NFL,NOR,@,CHI,L 10-14,3,4,Sun,,1,1,,,MitcKe00
Greg Myers,FS,27.003,1999-10-03,NFL,CIN,,STL,L 10-38,4,4,Sun,,1,0,,,MyerGr20
John Randle*,RDE,31.295,1999-10-03,NFL,MIN,,TAM,W 21-14,4,4,Sun,0,1,1,0,0,RandJo00
Ike Reese,LB,25.352,1999-10-03,NFL,PHI,@,NYG,L 15-16,4,4,Sun,0,1,0,0,0,ReesIk99
Troy Wilson,LDE,28.315,1999-10-03,NFL,NOR,@,CHI,L 10-14,3,4,Sun,,1,0,,,WilsTr21
Sam Cowart,LB,24.220,1999-10-04,NFL,BUF,@,MIA,W 23-18,4,4,Mon,,1,0,,,CowaSa00
John Holecek,LB,27.150,1999-10-04,NFL,BUF,@,MIA,W 23-18,4,4,Mon,0,1,0,0,0,HoleJo20
Bruce Smith*,DE,36.108,1999-10-04,NFL,BUF,@,MIA,W 23-18,4,4,Mon,0,1,0,0,0,SmitBr00
Chidi Ahanotu,LDE,28.364,1999-10-10,NFL,TAM,@,GNB,L 23-26,5,5,Sun,0,1,0,0,0,AhanCh20
Cornelius Bennett,LLB,34.046,1999-10-10,NFL,IND,,MIA,L 31-34,4,5,Sun,,1,0,,,BennCo00
Stephen Boyd,MLB,27.049,1999-10-10,NFL,DET,,SDG,L 10-20,4,5,Sun,,1,0,,,BoydSt00
John Copeland,LDE,29.020,1999-10-10,NFL,CIN,@,CLE,W 18-17,5,5,Sun,0,1,0,0,0,CopeJo20
Reggie Davis,TE,23.037,1999-10-10,NFL,SDG,@,DET,W 20-10,4,5,Sun,0,1,0,0,0,DaviRe00
Mark Fields,WLB,26.335,1999-10-10,NFL,NOR,,ATL,L 17-20,4,5,Sun,,2,1,,,FielMa99
Raylee Johnson,RDE,29.131,1999-10-10,NFL,SDG,@,DET,W 20-10,4,5,Sun,0,1,0,0,0,JohnRa22
Jeff Kelly,LB,23.301,1999-10-10,NFL,ATL,@,NOR,W 20-17,5,5,Sun,,1,0,,,KellJe20
Ricardo McDonald,SLB,29.336,1999-10-10,NFL,CHI,@,MIN,W 24-22,5,5,Sun,,1,0,,,McDoRi20
Tim McDonald,SS,34.277,1999-10-10,NFL,SFO,@,STL,L 20-42,5,5,Sun,0,1,0,0,0,McDoTi00
Keith McKenzie,DE,25.358,1999-10-10,NFL,GNB,,TAM,W 26-23,4,5,Sun,0,1,1,0,0,McKeKe20
Barry Minter,WLB,29.255,1999-10-10,NFL,CHI,@,MIN,W 24-22,5,5,Sun,0,1,0,0,0,MintBa20
Coby Rhinehart,CB,22.245,1999-10-10,NFL,ARI,,NYG,W 14-3,5,5,Sun,,1,0,,,RhinCo20
Kato Serwanga,CB,23.079,1999-10-10,NFL,NWE,@,KAN,L 14-16,5,5,Sun,,1,0,,,SerwKa20
Paul Shields,RB,23.252,1999-10-10,NFL,IND,,MIA,L 31-34,4,5,Sun,0,1,0,0,0,ShiePa00
Brady Smith,RDE,26.127,1999-10-10,NFL,NOR,,ATL,L 17-20,4,5,Sun,0,1,0,0,0,SmitBr21
Chuck Smith,RDE,29.293,1999-10-10,NFL,ATL,@,NOR,W 20-17,5,5,Sun,,1,0,,,SmitCh23
Derrick Thomas*,LOLB,32.282,1999-10-10,NFL,KAN,,NWE,W 16-14,5,5,Sun,0,1,0,0,0,ThomDe01
William Thomas,LB,31.058,1999-10-10,NFL,PHI,,DAL,W 13-10,5,5,Sun,,1,1,,,ThomWi00
Zach Thomas,MLB,26.039,1999-10-10,NFL,MIA,@,IND,W 34-31,4,5,Sun,,1,0,,,ThomZa01
Jeremiah Trotter,LB,22.263,1999-10-10,NFL,PHI,,DAL,W 13-10,5,5,Sun,,1,0,,,TrotJe00
Marquis Walker,CB,27.096,1999-10-10,NFL,OAK,,DEN,L 13-16,5,5,Sun,,1,0,,,WalkMa21
Al Wilson,MLB,22.111,1999-10-10,NFL,DEN,@,OAK,W 16-13,5,5,Sun,0,1,0,0,0,WilsAl00
Jerome Woods,FS,26.207,1999-10-10,NFL,KAN,,NWE,W 16-14,5,5,Sun,,1,0,,,WoodJe00
Jason Ferguson,NT,24.317,1999-10-11,NFL,NYJ,,JAX,L 6-16,5,5,Mon,,1,0,,,FergJa21
Mike Barber,MLB,27.342,1999-10-17,NFL,IND,@,NYJ,W 16-13,5,6,Sun,,1,0,,,BarbMi20
Junior Bryant,LDE,28.274,1999-10-17,NFL,SFO,,CAR,L 29-31,6,6,Sun,0,1,0,0,0,BryaJu20
Terry Cousin,CB,24.220,1999-10-17,NFL,CHI,,PHI,L 16-20,6,6,Sun,,1,1,,,CousTe20
Bryan Cox,LILB,31.242,1999-10-17,NFL,NYJ,,IND,L 13-16,6,6,Sun,,1,0,,,CoxxBr00
D'Marco Farr,RDT,28.130,1999-10-17,NFL,STL,@,ATL,W 41-13,5,6,Sun,,1,0,,,FarrDM20
Jim Flanigan,LDT,28.051,1999-10-17,NFL,CHI,,PHI,L 16-20,6,6,Sun,0,1,0,0,0,FlanJi21
Donta Jones,LB,27.051,1999-10-17,NFL,CAR,@,SFO,W 31-29,5,6,Sun,,1,1,,,JoneDo22
James Jones,DT,30.253,1999-10-17,NFL,DET,,MIN,W 25-23,5,6,Sun,0,1,1,0,0,JoneJa20
Sam Madison,RCB,25.177,1999-10-17,NFL,MIA,@,NWE,W 31-30,5,6,Sun,,1,0,,,MadiSa00
Tod McBride,CB,23.264,1999-10-17,NFL,GNB,@,DEN,L 10-31,5,6,Sun,,1,0,,,McBrTo20
Barry Minter,WLB,29.262,1999-10-17,NFL,CHI,,PHI,L 16-20,6,6,Sun,,1,0,,,MintBa20
Chris Oldham,S,30.356,1999-10-17,NFL,PIT,@,CIN,W 17-3,6,6,Sun,0,1,1,0,0,OldhCh20
Perry Phenix,SS,24.337,1999-10-17,NFL,TEN,@,NOR,W 24-21,6,6,Sun,,1,0,,,PhenPe20
Eddie Robinson,LLB,29.187,1999-10-17,NFL,TEN,@,NOR,W 24-21,6,6,Sun,,1,1,,,RobiEd22
Eugene Robinson,FS,36.142,1999-10-17,NFL,ATL,,STL,L 13-41,6,6,Sun,,1,0,,,RobiEu00
Bryan Schwartz,LB,27.316,1999-10-17,NFL,JAX,,CLE,W 24-7,6,6,Sun,,1,0,,,SchwBr20
Tracy Scroggins,LDT,30.036,1999-10-17,NFL,DET,,MIN,W 25-23,5,6,Sun,0,1,0,0,0,ScroTr20
Steve Tovar,MLB,29.175,1999-10-17,NFL,CAR,@,SFO,W 31-29,5,6,Sun,,1,0,,,TovaSt20
Andre Wadsworth,LDE,24.363,1999-10-17,NFL,ARI,,WAS,L 10-24,6,6,Sun,0,1,0,0,0,WadsAn20
Dean Wells,LB,29.089,1999-10-17,NFL,CAR,@,SFO,W 31-29,5,6,Sun,0,1,0,0,0,WellDe20
Alfred Williams,RDE,30.345,1999-10-17,NFL,DEN,,GNB,W 31-10,6,6,Sun,0,1,0,0,0,WillAl00
Troy Wilson,DE,28.329,1999-10-17,NFL,NOR,,TEN,L 21-24,5,6,Sun,0,1,0,0,0,WilsTr21
Barron Wortham,MLB,29.350,1999-10-17,NFL,TEN,@,NOR,W 24-21,6,6,Sun,,1,0,,,WortBa20
Ink Aleaga,LB,26.180,1999-10-24,NFL,NOR,@,NYG,L 3-31,6,7,Sun,,1,0,,,AleaIn20
Trace Armstrong,DE,34.019,1999-10-24,NFL,MIA,,PHI,W 16-13,6,7,Sun,0,1,0,0,0,ArmsTr00
Shawn Barber,RLB,24.283,1999-10-24,NFL,WAS,@,DAL,L 20-38,6,7,Sun,,1,0,,,BarbSh20
Junior Bryant,RDT,28.281,1999-10-24,NFL,SFO,@,MIN,L 16-40,7,7,Sun,,1,0,,,BryaJu20
Devin Bush,S,26.113,1999-10-24,NFL,STL,,CLE,W 34-3,6,7,Sun,,1,0,,,BushDe20
Luther Elliss,UT,26.216,1999-10-24,NFL,DET,@,CAR,W 24-9,6,7,Sun,,1,0,,,ElliLu00
Jason Ferguson,NT,24.330,1999-10-24,NFL,NYJ,@,OAK,L 23-24,7,7,Sun,,1,0,,,FergJa21
Jimmy Hitchcock,RCB,28.349,1999-10-24,NFL,MIN,,SFO,W 40-16,7,7,Sun,0,1,0,0,0,HitcJi20
Mo Lewis,LOLB,30.003,1999-10-24,NFL,NYJ,@,OAK,L 23-24,7,7,Sun,0,1,0,0,0,LewiMo00
Ryan McNeil,LCB,29.020,1999-10-24,NFL,CLE,@,STL,L 3-34,7,7,Sun,,1,0,,,McNeRy20
Mike Minter,FS,25.282,1999-10-24,NFL,CAR,,DET,L 9-24,6,7,Sun,,2,0,,,MintMi21
Roman Phifer,ROLB,31.233,1999-10-24,NFL,NYJ,@,OAK,L 23-24,7,7,Sun,,1,0,,,PhifRo20
Kavika Pittman,DE,25.015,1999-10-24,NFL,DAL,,WAS,W 38-20,6,7,Sun,,1,0,,,PittKa20
Ron Rice,SS,26.349,1999-10-24,NFL,DET,@,CAR,W 24-9,6,7,Sun,0,1,0,0,0,RiceRo21
Warren Sapp*,DT,26.309,1999-10-24,NFL,TAM,,CHI,W 6-3,6,7,Sun,0,1,0,0,0,SappWa00
Michael Sinclair,LDE,31.266,1999-10-24,NFL,SEA,,BUF,W 26-16,6,7,Sun,0,1,0,0,0,SincMi00
William Thomas,RLB,31.072,1999-10-24,NFL,PHI,@,MIA,L 13-16,7,7,Sun,,1,0,,,ThomWi00
Mike Wells,RDT,28.281,1999-10-24,NFL,CHI,@,TAM,L 3-6,7,7,Sun,0,1,0,0,0,WellMi23
Troy Wilson,DE,28.336,1999-10-24,NFL,NOR,@,NYG,L 3-31,6,7,Sun,0,1,0,0,0,WilsTr21
Kenny Wright,LCB,22.040,1999-10-24,NFL,MIN,,SFO,W 40-16,7,7,Sun,,1,0,,,WrigKe20
Joe Bowden,RLB,29.248,1999-10-31,NFL,TEN,,STL,W 24-21,7,8,Sun,0,1,1,0,0,BowdJo20
Chad Bratzke,RDE,28.046,1999-10-31,NFL,IND,,DAL,W 34-24,7,8,Sun,0,2,1,0,0,BratCh20
Mark Carrier,FS,31.186,1999-10-31,NFL,DET,,TAM,W 20-3,7,8,Sun,,1,0,,,CarrMa01
Corey Chavous,CB,23.289,1999-10-31,NFL,ARI,,NWE,L 3-27,7,8,Sun,,1,0,,,ChavCo00
Chris Claiborne,WLB,21.097,1999-10-31,NFL,DET,,TAM,W 20-3,7,8,Sun,0,1,1,0,0,ClaiCh20
Dexter Coakley,WLB,27.011,1999-10-31,NFL,DAL,@,IND,L 24-34,7,8,Sun,,1,0,,,CoakDe00
Greg Ellis,DE,24.078,1999-10-31,NFL,DAL,@,IND,L 24-34,7,8,Sun,,1,0,,,ElliGr20
Josh Evans,LDT,27.055,1999-10-31,NFL,TEN,,STL,W 24-21,7,8,Sun,0,1,0,0,0,EvanJo23
Keith Hamilton,RDT,28.159,1999-10-31,NFL,NYG,@,PHI,W 23-17,8,8,Sun,0,1,0,0,0,HamiKe20
Kevin Hardy,WLB,26.099,1999-10-31,NFL,JAX,@,CIN,W 41-10,7,8,Sun,0,1,0,0,0,HardKe00
Dwight Hollier,LB,30.193,1999-10-31,NFL,MIA,@,OAK,W 16-9,7,8,Sun,,1,0,,,HollDw20
Steve Jackson,CB,30.206,1999-10-31,NFL,TEN,,STL,W 24-21,7,8,Sun,0,1,0,0,0,JackSt22
Jevon Kearse,LDE,23.058,1999-10-31,NFL,TEN,,STL,W 24-21,7,8,Sun,0,1,0,0,0,KearJe00
Jeff Kelly,LB,23.322,1999-10-31,NFL,ATL,,CAR,W 27-20,8,8,Sun,,1,1,,,KellJe20
Hurvin McCormack,DT,27.208,1999-10-31,NFL,CLE,@,NOR,W 21-16,8,8,Sun,,1,0,,,McCoHu20
Ronald McKinnon,MLB,26.041,1999-10-31,NFL,ARI,,NWE,L 3-27,7,8,Sun,,1,0,,,McKiRo21
Gabe Northern,LB,25.145,1999-10-31,NFL,BUF,@,BAL,W 13-10,8,8,Sun,,1,0,,,NortGa20
John Parrella,RDT,29.343,1999-10-31,NFL,SDG,@,KAN,L 0-34,7,8,Sun,0,1,0,0,0,ParrJo20
John Randle*,LDE,31.323,1999-10-31,NFL,MIN,@,DEN,W 23-20,8,8,Sun,,1,0,,,RandJo00
Brandon Sanders,FS,26.143,1999-10-31,NFL,NYG,@,PHI,W 23-17,8,8,Sun,,1,0,,,SandBr20
Chuck Smith,DE,29.314,1999-10-31,NFL,ATL,,CAR,W 27-20,8,8,Sun,0,1,0,0,0,SmitCh23
Vinson Smith,LB,34.120,1999-10-31,NFL,NOR,,CLE,L 16-21,7,8,Sun,,1,0,,,SmitVi20
Marcus Spriggs,DT,23.097,1999-10-31,NFL,CLE,@,NOR,W 21-16,8,8,Sun,,1,0,,,SpriMa21
Reggie Tongue,SS,26.203,1999-10-31,NFL,KAN,,SDG,W 34-0,7,8,Sun,0,1,1,0,1,TongRe20
Alfred Williams,RDE,30.359,1999-10-31,NFL,DEN,,MIN,L 20-23,8,8,Sun,0,1,0,0,0,WillAl00
