Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Sack,Tackle Solo,Tackle Assist,Tackle Tot,Tackle for Loss,QBHits,unique_id
Dan Wilkinson,DT,33.178,2006-09-07,NFL,MIA,@,PIT,L 17-28,1,1,Thu,0.0,0,1,1,0,0,WilkDa22
John Abraham,RDE,28.127,2006-09-10,NFL,ATL,@,CAR,W 20-6,1,1,Sun,2.0,4,1,5,1,0,AbraJo00
Blue Adams,CB,26.330,2006-09-10,NFL,TAM,,BAL,L 0-27,1,1,Sun,0.0,2,0,2,0,0,AdamBl20
Mike Adams,FS,25.170,2006-09-10,NFL,SFO,@,ARI,L 27-34,1,1,Sun,0.0,7,1,8,0,1,AdamMi21
Sam Adams,LDT,33.089,2006-09-10,NFL,CIN,@,KAN,W 23-10,1,1,Sun,0.0,1,0,1,1,0,AdamSa00
Victor Adeyanju,DE,23.211,2006-09-10,NFL,STL,,DEN,W 18-10,1,1,Sun,0.0,2,0,2,0,0,AdeyVi20
Eric Alexander,LB,24.214,2006-09-10,NFL,NWE,,BUF,W 19-17,1,1,Sun,0.0,2,0,2,0,0,AlexEr20
Roc Alexander,CB,24.352,2006-09-10,NFL,HOU,,PHI,L 10-24,1,1,Sun,0.0,1,0,1,0,0,AlexRo21
Jared Allen,RDE,24.160,2006-09-10,NFL,KAN,,CIN,L 10-23,1,1,Sun,1.0,7,0,7,0,2,AlleJa22
Kenderick Allen,DT,27.361,2006-09-10,NFL,GNB,,CHI,L 0-26,1,1,Sun,0.0,2,0,2,0,0,AlleKe20
Will Allen,FS,24.085,2006-09-10,NFL,TAM,,BAL,L 0-27,1,1,Sun,0.0,4,2,6,0,0,AlleWi21
Ken Amato,LB/LS,29.115,2006-09-10,NFL,TEN,,NYJ,L 16-23,1,1,Sun,0.0,0,1,1,0,0,AmatKe20
Charlie Anderson,LB,24.276,2006-09-10,NFL,HOU,,PHI,L 10-24,1,1,Sun,0.0,0,1,1,0,0,AndeCh21
Mark Anderson,DE,23.107,2006-09-10,NFL,CHI,@,GNB,W 26-0,1,1,Sun,1.0,1,1,2,1,1,AndeMa21
Tim Anderson,RDT,25.292,2006-09-10,NFL,BUF,@,NWE,L 17-19,1,1,Sun,0.0,2,1,3,0,0,AndeTi20
Willie Andrews,DB,22.312,2006-09-10,NFL,NWE,,BUF,W 19-17,1,1,Sun,0.0,1,1,2,0,0,AndrWi20
LaVar Arrington,SLB,28.082,2006-09-10,NFL,NYG,,IND,L 21-26,1,1,Sun,0.0,3,1,4,1,0,ArriLa00
B.J. Askew,FB,26.022,2006-09-10,NFL,NYJ,@,TEN,W 23-16,1,1,Sun,0.0,0,2,2,0,0,AskeB.00
O.J. Atogwe,FS,25.079,2006-09-10,NFL,STL,,DEN,W 18-10,1,1,Sun,0.0,6,1,7,0,0,AtogO.20
Brendon Ayanbadejo,LB,30.004,2006-09-10,NFL,CHI,@,GNB,W 26-0,1,1,Sun,0.0,4,0,4,0,0,AyanBr99
Akin Ayodele,JLB,26.358,2006-09-10,NFL,DAL,@,JAX,L 17-24,1,1,Sun,0.0,7,0,7,1,0,AyodAk20
Jason Babin,DE,26.109,2006-09-10,NFL,HOU,,PHI,L 10-24,1,1,Sun,0.0,1,0,1,0,1,BabiJa20
Jonathan Babineaux,DT,24.333,2006-09-10,NFL,ATL,@,CAR,W 20-6,1,1,Sun,0.0,1,0,1,0,0,BabiJo20
Boss Bailey,LB,26.331,2006-09-10,NFL,DET,,SEA,L 6-9,1,1,Sun,1.0,1,3,4,1,1,BailBo20
Champ Bailey*,LCB,28.080,2006-09-10,NFL,DEN,@,STL,L 10-18,1,1,Sun,0.0,9,0,9,0,0,BailCh00
Jason Baker,P,28.116,2006-09-10,NFL,CAR,,ATL,L 6-20,1,1,Sun,0.0,1,0,1,0,0,BakeJa20
Tully Banta-Cain,OLB,26.013,2006-09-10,NFL,NWE,,BUF,W 19-17,1,1,Sun,0.0,2,1,3,0,2,BantTu20
Ronde Barber,RCB,31.156,2006-09-10,NFL,TAM,,BAL,L 0-27,1,1,Sun,0.0,10,1,11,0,0,BarbRo00
Shawn Barber,LB,31.239,2006-09-10,NFL,PHI,@,HOU,W 24-10,1,1,Sun,0.0,2,0,2,1,0,BarbSh20
Nick Barnett,MIKE,25.106,2006-09-10,NFL,GNB,,CHI,L 0-26,1,1,Sun,0.0,4,5,9,0,1,BarnNi20
David Barrett,CB,28.262,2006-09-10,NFL,NYJ,@,TEN,W 23-16,1,1,Sun,0.0,6,1,7,0,0,BarrDa22
Eric Barton,OLB,28.346,2006-09-10,NFL,NYJ,@,TEN,W 23-16,1,1,Sun,0.0,6,3,9,1,0,BartEr20
Gary Baxter,RCB,27.290,2006-09-10,NFL,CLE,,NOR,L 14-19,1,1,Sun,0.0,4,1,5,0,0,BaxtGa20
Kendrell Bell,ROLB,28.070,2006-09-10,NFL,KAN,,CIN,L 10-23,1,1,Sun,0.0,2,0,2,0,0,BellKe20
Kevin Bentley,LB,26.255,2006-09-10,NFL,SEA,@,DET,W 9-6,1,1,Sun,0.0,0,1,1,0,0,BentKe20
Rocky Bernard,RDT,27.144,2006-09-10,NFL,SEA,@,DET,W 9-6,1,1,Sun,0.0,1,0,1,0,0,BernRo20
Antoine Bethea,SS,22.045,2006-09-10,NFL,IND,@,NYG,W 26-21,1,1,Sun,0.0,4,2,6,0,0,BethAn20
Darryl Blackstock,OLB,23.103,2006-09-10,NFL,ARI,,SFO,W 34-27,1,1,Sun,0.0,3,0,3,0,0,BlacDa20
Dre' Bly,RCB,29.111,2006-09-10,NFL,DET,,SEA,L 6-9,1,1,Sun,0.0,5,1,6,0,0,BlyxDr00
Colby Bockwoldt,LB,25.149,2006-09-10,NFL,TEN,,NYJ,L 16-23,1,1,Sun,0.0,1,1,2,0,0,BockCo20
Leigh Bodden,LCB,24.351,2006-09-10,NFL,CLE,,NOR,L 14-19,1,1,Sun,0.0,6,0,6,0,0,BoddLe20
Rocky Boiman,LB,26.229,2006-09-10,NFL,IND,@,NYG,W 26-21,1,1,Sun,0.0,1,1,2,0,0,BoimRo20
Juran Bolden,CB,32.075,2006-09-10,NFL,TAM,,BAL,L 0-27,1,1,Sun,0.0,1,0,1,0,0,BoldJu20
Alfonso Boone,DT,30.242,2006-09-10,NFL,CHI,@,GNB,W 26-0,1,1,Sun,0.0,2,0,2,1,0,BoonAl20
Michael Boulware,SS,24.358,2006-09-10,NFL,SEA,@,DET,W 9-6,1,1,Sun,0.0,3,2,5,0,0,BoulMi20
Gary Brackett,MLB,26.110,2006-09-10,NFL,IND,@,NYG,W 26-21,1,1,Sun,0.0,6,1,7,0,0,BracGa20
Sam Brandon,S,27.067,2006-09-10,NFL,DEN,@,STL,L 10-18,1,1,Sun,0.0,1,0,1,0,0,BranSa20
Lance Briggs,WLB,25.302,2006-09-10,NFL,CHI,@,GNB,W 26-0,1,1,Sun,1.0,9,0,9,1,1,BrigLa99
Raheem Brock,RDT,28.092,2006-09-10,NFL,IND,@,NYG,W 26-21,1,1,Sun,0.0,2,1,3,0,0,BrocRa20
Keith Brooking,MLB,30.315,2006-09-10,NFL,ATL,@,CAR,W 20-6,1,1,Sun,0.0,6,0,6,0,0,BrooKe00
Derrick Brooks*,OLB,33.145,2006-09-10,NFL,TAM,,BAL,L 0-27,1,1,Sun,0.0,9,2,11,1,0,BrooDe00
Alex Brown,RDE,27.098,2006-09-10,NFL,CHI,@,GNB,W 26-0,1,1,Sun,1.0,1,0,1,1,2,BrowAl20
C.C. Brown,FS,23.226,2006-09-10,NFL,HOU,,PHI,L 10-24,1,1,Sun,0.0,4,1,5,0,0,BrowC.20
Fakhir Brown,RCB,28.354,2006-09-10,NFL,STL,,DEN,W 18-10,1,1,Sun,1.0,4,0,4,1,1,BrowFa20
Mike Brown,SS,28.209,2006-09-10,NFL,CHI,@,GNB,W 26-0,1,1,Sun,0.0,3,1,4,0,0,BrowMi99
Ralph Brown,CB,27.359,2006-09-10,NFL,CLE,,NOR,L 14-19,1,1,Sun,0.0,1,1,2,0,0,BrowRa20
Sheldon Brown,LCB,27.175,2006-09-10,NFL,PHI,@,HOU,W 24-10,1,1,Sun,0.0,3,0,3,1,0,BrowSh20
Fernando Bryant,LCB,29.168,2006-09-10,NFL,DET,,SEA,L 6-9,1,1,Sun,0.0,8,0,8,1,0,BryaFe20
Josh Bullocks,FS,23.194,2006-09-10,NFL,NOR,@,CLE,W 19-14,1,1,Sun,0.0,5,1,6,0,0,BullJo20
Keith Bulluck,RLB,29.159,2006-09-10,NFL,TEN,,NYJ,L 16-23,1,1,Sun,0.0,10,4,14,0,0,BullKe00
Brodrick Bunkley,DT,22.291,2006-09-10,NFL,PHI,@,HOU,W 24-10,1,1,Sun,0.0,3,0,3,0,1,BunkBr20
Kevin Burnett,LB,23.260,2006-09-10,NFL,DAL,@,JAX,L 17-24,1,1,Sun,0.0,2,0,2,0,0,BurnKe20
James Butler,S,24.003,2006-09-10,NFL,NYG,,IND,L 21-26,1,1,Sun,0.0,2,1,3,0,0,ButlJa20
Chris Canty,RDE,23.304,2006-09-10,NFL,DAL,@,JAX,L 17-24,1,1,Sun,0.0,3,1,4,0,0,CantCh21
Ahmad Carroll,CB,23.038,2006-09-10,NFL,GNB,,CHI,L 0-26,1,1,Sun,0.0,2,2,4,0,0,CarrAh20
Jerome Carter,S,23.320,2006-09-10,NFL,STL,,DEN,W 18-10,1,1,Sun,0.0,1,0,1,0,0,CartJe20
Matt Chatham,LB,29.074,2006-09-10,NFL,NYJ,@,TEN,W 23-16,1,1,Sun,0.0,0,1,1,0,0,ChatMa20
Corey Chavous,SS,30.238,2006-09-10,NFL,STL,,DEN,W 18-10,1,1,Sun,0.0,2,0,2,0,0,ChavCo00
Brandon Chillar,SLB,23.324,2006-09-10,NFL,STL,,DEN,W 18-10,1,1,Sun,0.0,3,0,3,0,0,ChilBr20
Patrick Chukwurah,LB,27.193,2006-09-10,NFL,DEN,@,STL,L 10-18,1,1,Sun,1.0,2,0,2,1,1,ChukPa20
Vinny Ciurciu,LB,26.131,2006-09-10,NFL,CAR,,ATL,L 6-20,1,1,Sun,0.0,0,1,1,0,0,CiurVi20
Kendrick Clancy,NT,27.358,2006-09-10,NFL,ARI,,SFO,W 34-27,1,1,Sun,0.0,2,0,2,0,0,ClanKe20
Danny Clark,LB,29.124,2006-09-10,NFL,NOR,@,CLE,W 19-14,1,1,Sun,0.0,1,1,2,0,0,ClarDa21
Nate Clements,RCB,26.272,2006-09-10,NFL,BUF,@,NWE,L 17-19,1,1,Sun,0.0,1,2,3,0,0,ClemNa99
Dexter Coakley,LB,33.325,2006-09-10,NFL,STL,,DEN,W 18-10,1,1,Sun,0.0,2,0,2,0,0,CoakDe00
Barry Cofield,NT,22.175,2006-09-10,NFL,NYG,,IND,L 21-26,1,1,Sun,0.0,3,0,3,0,0,CofiBa20
Colin Cole,LDT,26.078,2006-09-10,NFL,GNB,,CHI,L 0-26,1,1,Sun,0.0,2,1,3,0,0,ColeCo20
Trent Cole,LB,23.340,2006-09-10,NFL,PHI,@,HOU,W 24-10,1,1,Sun,2.0,2,1,3,2,2,ColeTr20
Drew Coleman,CB-KR,23.141,2006-09-10,NFL,NYJ,@,TEN,W 23-16,1,1,Sun,0.0,0,1,1,0,0,ColeDr20
Erik Coleman,S,24.127,2006-09-10,NFL,NYJ,@,TEN,W 23-16,1,1,Sun,0.0,2,1,3,0,0,ColeEr21
Roderick Coleman,UT,30.025,2006-09-10,NFL,ATL,@,CAR,W 20-6,1,1,Sun,1.0,2,0,2,1,3,ColeRo99
Nick Collins,FS,23.025,2006-09-10,NFL,GNB,,CHI,L 0-26,1,1,Sun,0.0,5,2,7,0,0,CollNi20
Rosevelt Colvin,OLB,29.005,2006-09-10,NFL,NWE,,BUF,W 19-17,1,1,Sun,1.0,2,1,3,1,4,ColvRo20
Sean Considine,S,23.267,2006-09-10,NFL,PHI,@,HOU,W 24-10,1,1,Sun,0.0,2,0,2,0,0,ConsSe20
Jameel Cook,FB,27.214,2006-09-10,NFL,HOU,,PHI,L 10-24,1,1,Sun,0.0,2,1,3,0,0,CookJa00
Terrance Copper,WR,24.182,2006-09-10,NFL,NOR,@,CLE,W 19-14,1,1,Sun,0.0,1,0,1,0,0,CoppTe00
Jorge Cordova,LB/DE,24.350,2006-09-10,NFL,JAX,,DAL,W 24-17,1,1,Sun,0.0,1,0,1,0,0,CordJo20
Terry Cousin,CB,31.183,2006-09-10,NFL,JAX,,DAL,W 24-17,1,1,Sun,0.0,1,0,1,0,0,CousTe20
Curome Cox,S,25.194,2006-09-10,NFL,DEN,@,STL,L 10-18,1,1,Sun,0.0,1,0,1,0,0,CoxxCu20
Torrie Cox,CB,25.316,2006-09-10,NFL,TAM,,BAL,L 0-27,1,1,Sun,0.0,1,0,1,0,0,CoxxTo21
Jason Craft,CB,30.209,2006-09-10,NFL,NOR,@,CLE,W 19-14,1,1,Sun,0.0,1,0,1,0,0,CrafJa20
Josh Cribbs,WR,23.093,2006-09-10,NFL,CLE,,NOR,L 14-19,1,1,Sun,0.0,0,1,1,0,0,CribJo01
Chris Crocker,FS,26.185,2006-09-10,NFL,ATL,@,CAR,W 20-6,1,1,Sun,0.0,2,0,2,0,0,CrocCh20
Angelo Crowell,WLB,25.025,2006-09-10,NFL,BUF,@,NWE,L 17-19,1,1,Sun,0.0,5,3,8,1,0,CrowAn20
Donte Curry,LB,28.050,2006-09-10,NFL,DET,,SEA,L 6-9,1,1,Sun,0.0,2,0,2,0,0,CurrDo21
Chartric Darby,LDT,30.323,2006-09-10,NFL,SEA,@,DET,W 9-6,1,1,Sun,0.0,0,1,1,0,0,DarbCh20
Donovin Darius,SS,31.029,2006-09-10,NFL,JAX,,DAL,W 24-17,1,1,Sun,0.0,2,0,2,0,0,DariDo20
James Darling,MLB,31.255,2006-09-10,NFL,ARI,,SFO,W 34-27,1,1,Sun,0.0,1,1,2,0,0,DarlJa20
Jason David,RCB,24.090,2006-09-10,NFL,IND,@,NYG,W 26-21,1,1,Sun,0.0,5,0,5,0,0,DaviJa20
Andra Davis,MLB,27.261,2006-09-10,NFL,CLE,,NOR,L 14-19,1,1,Sun,0.0,8,3,11,1,1,DaviAn20
Andre' Davis,WR,27.090,2006-09-10,NFL,BUF,@,NWE,L 17-19,1,1,Sun,0.0,0,2,2,0,0,DaviAn01
Don Davis,LB,33.267,2006-09-10,NFL,NWE,,BUF,W 19-17,1,1,Sun,0.0,2,2,4,0,0,DaviDo22
Sammy Davis,CB,26.155,2006-09-10,NFL,SFO,@,ARI,L 27-34,1,1,Sun,0.0,3,0,3,0,0,DaviSa21
Thomas Davis,SLB,23.172,2006-09-10,NFL,CAR,,ATL,L 6-20,1,1,Sun,0.0,4,1,5,0,2,DaviTh20
Brian Dawkins*,FS,32.332,2006-09-10,NFL,PHI,@,HOU,W 24-10,1,1,Sun,0.0,2,0,2,0,0,DawkBr00
Will Demps,FS,26.307,2006-09-10,NFL,NYG,,IND,L 21-26,1,1,Sun,0.0,3,2,5,0,0,DempWi20
Ryan Denney,DE,29.087,2006-09-10,NFL,BUF,@,NWE,L 17-19,1,1,Sun,0.0,5,3,8,1,0,DennRy20
Jared DeVries,DE,30.091,2006-09-10,NFL,DET,,SEA,L 6-9,1,1,Sun,0.0,1,0,1,1,0,DeVrJa20
Darnell Dockett,UT,25.106,2006-09-10,NFL,ARI,,SFO,W 34-27,1,1,Sun,0.0,0,1,1,0,1,DockDa20
Mike Doss,DB,25.170,2006-09-10,NFL,IND,@,NYG,W 26-21,1,1,Sun,0.0,7,1,8,0,0,DossMi20
Marques Douglas,RDE,29.189,2006-09-10,NFL,SFO,@,ARI,L 27-34,1,1,Sun,0.0,2,1,3,1,0,DougMa20
Chris Draft,WLB,30.196,2006-09-10,NFL,CAR,,ATL,L 6-20,1,1,Sun,0.0,4,2,6,0,0,DrafCh20
Andre Dyson,LCB,27.108,2006-09-10,NFL,NYJ,@,TEN,W 23-16,1,1,Sun,0.0,5,1,6,0,0,DysoAn20
Glenn Earl,SS,25.092,2006-09-10,NFL,HOU,,PHI,L 10-24,1,1,Sun,0.0,3,1,4,0,0,EarlGl20
Dwan Edwards,DT,25.117,2006-09-10,NFL,BAL,@,TAM,W 27-0,1,1,Sun,0.0,1,0,1,0,0,EdwaDw20
Kalimba Edwards,DE,26.258,2006-09-10,NFL,DET,,SEA,L 6-9,1,1,Sun,0.0,2,2,4,1,0,EdwaKa20
Ebenezer Ekuban,RDE,30.104,2006-09-10,NFL,DEN,@,STL,L 10-18,1,1,Sun,1.0,4,0,4,1,1,EkubEb20
Devale Ellis,WR,22.161,2006-09-10,NFL,DET,,SEA,L 6-9,1,1,Sun,0.0,1,0,1,0,0,ElliDe00
Greg Ellis,SLB,31.027,2006-09-10,NFL,DAL,@,JAX,L 17-24,1,1,Sun,0.0,3,1,4,0,0,ElliGr20
Shaun Ellis,LDE,29.078,2006-09-10,NFL,NYJ,@,TEN,W 23-16,1,1,Sun,0.0,0,1,1,0,0,ElliSh00
Keith Ellison,LB,22.216,2006-09-10,NFL,BUF,@,NWE,L 17-19,1,1,Sun,0.0,3,7,10,0,0,ElliKe20
Carlos Emmons,WLB,33.007,2006-09-10,NFL,NYG,,IND,L 21-26,1,1,Sun,0.0,4,4,8,0,0,EmmoCa20
Troy Evans,LB,28.281,2006-09-10,NFL,HOU,,PHI,L 10-24,1,1,Sun,0.0,1,0,1,0,0,EvanTr20
Jason Ferguson,NT,31.286,2006-09-10,NFL,DAL,@,JAX,L 17-24,1,1,Sun,0.0,2,0,2,0,0,FergJa21
Nick Ferguson,SS,31.287,2006-09-10,NFL,DEN,@,STL,L 10-18,1,1,Sun,0.0,2,2,4,0,0,FergNi20
Alfred Fincher,LB,23.026,2006-09-10,NFL,NOR,@,CLE,W 19-14,1,1,Sun,0.0,1,0,1,0,0,FincAl20
Cortland Finnegan,CB,22.220,2006-09-10,NFL,TEN,,NYJ,L 16-23,1,1,Sun,1.0,5,1,6,0,0,FinnCo20
Bryce Fisher,LDE,29.121,2006-09-10,NFL,SEA,@,DET,W 9-6,1,1,Sun,1.0,2,0,2,1,1,FishBr20
Travis Fisher,LCB,26.363,2006-09-10,NFL,STL,,DEN,W 18-10,1,1,Sun,0.0,2,0,2,0,0,FishTr20
Jason Fisk,DT,34.006,2006-09-10,NFL,STL,,DEN,W 18-10,1,1,Sun,0.0,1,0,1,0,0,FiskJa20
Jamar Fletcher,CB,27.013,2006-09-10,NFL,DET,,SEA,L 6-9,1,1,Sun,0.0,2,0,2,0,0,FletJa20
London Fletcher,MLB,31.114,2006-09-10,NFL,BUF,@,NWE,L 17-19,1,1,Sun,0.0,9,1,10,3,0,FletLo20
Domonique Foxworth,CB,23.167,2006-09-10,NFL,DEN,@,STL,L 10-18,1,1,Sun,0.0,1,0,1,0,0,FoxwDo20
Aaron Francisco,S,23.067,2006-09-10,NFL,ARI,,SFO,W 34-27,1,1,Sun,0.0,3,0,3,0,0,FranAa20
Dwight Freeney,RDE,26.203,2006-09-10,NFL,IND,@,NYG,W 26-21,1,1,Sun,0.0,0,1,1,0,0,FreeDw00
Scott Fujita,SLB,27.135,2006-09-10,NFL,NOR,@,CLE,W 19-14,1,1,Sun,0.0,4,2,6,0,1,FujiSc20
Vincent Fuller,S,24.038,2006-09-10,NFL,TEN,,NYJ,L 16-23,1,1,Sun,0.0,1,0,1,0,0,FullVi20
Omar Gaither,LB,22.176,2006-09-10,NFL,PHI,@,HOU,W 24-10,1,1,Sun,0.0,1,0,1,0,0,GaitOm20
Chris Gamble,LCB,23.183,2006-09-10,NFL,CAR,,ATL,L 6-20,1,1,Sun,0.0,5,2,7,0,0,GambCh20
Gilbert Gardner,SLB,24.124,2006-09-10,NFL,IND,@,NYG,W 26-21,1,1,Sun,0.0,4,2,6,0,0,GardGi20
Randall Gay,CB,24.128,2006-09-10,NFL,NWE,,BUF,W 19-17,1,1,Sun,0.0,1,0,1,0,0,GayxRa20
Kabeer Gbaja-Biamila,RDE,28.351,2006-09-10,NFL,GNB,,CHI,L 0-26,1,1,Sun,0.0,4,0,4,1,0,GbajKa20
Robert Geathers,DE,23.030,2006-09-10,NFL,CIN,@,KAN,W 23-10,1,1,Sun,2.0,3,1,4,2,3,GeatRo21
Tony Gilbert,LB,26.329,2006-09-10,NFL,JAX,,DAL,W 24-17,1,1,Sun,0.0,2,0,2,0,0,GilbTo20
Steve Gleason,S,29.175,2006-09-10,NFL,NOR,@,CLE,W 19-14,1,1,Sun,0.0,1,0,1,0,0,GleaSt20
Aaron Glenn,CB,34.056,2006-09-10,NFL,DAL,@,JAX,L 17-24,1,1,Sun,0.0,2,0,2,0,0,GlenAa00
La'Roi Glover,UT,32.068,2006-09-10,NFL,STL,,DEN,W 18-10,1,1,Sun,0.5,3,3,6,1,1,GlovLa00
Nick Goings,RB,28.227,2006-09-10,NFL,CAR,,ATL,L 6-20,1,1,Sun,0.0,1,0,1,0,0,GoinNi00
Ian Gold,WLB,28.018,2006-09-10,NFL,DEN,@,STL,L 10-18,1,1,Sun,0.0,2,0,2,0,0,GoldIa00
Earnest Graham,RB,26.238,2006-09-10,NFL,TAM,,BAL,L 0-27,1,1,Sun,0.0,1,0,1,0,0,GrahEa00
Charles Grant,LDE,28.007,2006-09-10,NFL,NOR,@,CLE,W 19-14,1,1,Sun,0.0,2,1,3,0,1,GranCh21
Deon Grant,FS,27.180,2006-09-10,NFL,JAX,,DAL,W 24-17,1,1,Sun,0.0,4,0,4,0,0,GranDe21
Eric Green,CB,24.178,2006-09-10,NFL,ARI,,SFO,W 34-27,1,1,Sun,0.0,4,0,4,0,1,GreeEr20
Justin Green,FB,24.133,2006-09-10,NFL,BAL,@,TAM,W 27-0,1,1,Sun,0.0,1,0,1,0,0,GreeJu00
Roderick Green,LB,24.137,2006-09-10,NFL,SFO,@,ARI,L 27-34,1,1,Sun,0.0,1,0,1,0,0,GreeRo20
