Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,XP Made,XP Att,XP %,FG Made,FG Att,FG %,2PM,Sfty,TD,Pts,unique_id
Justin Tucker,K,29.004,2018-11-25,NFL,BAL,,OAK,W 34-17,11,12,Sun,4,4,100.0,2,2,100.0,,,0,10,TuckJu00
Adam Vinatieri,K,45.332,2018-11-25,NFL,IND,,MIA,W 27-24,11,12,Sun,3,3,100.0,2,3,66.7,,,0,9,vinatada01
Ka'imi Fairbairn,K,24.301,2018-11-26,NFL,HOU,,TEN,W 34-17,11,12,Mon,4,4,100.0,2,2,100.0,,,0,10,FairKa01
Ryan Succop,K,32.068,2018-11-26,NFL,TEN,@,HOU,L 17-34,11,12,Mon,2,2,100.0,1,1,100.0,,,0,5,SuccRy44
Wil Lutz,K,24.145,2018-11-29,NFL,NOR,@,DAL,L 10-13,12,13,Thu,1,1,100.0,1,1,100.0,,,0,4,LutzWi00
Brett Maher,K,29.008,2018-11-29,NFL,DAL,,NOR,W 13-10,12,13,Thu,1,1,100.0,2,2,100.0,,,0,7,MaheBr01
Michael Badgley,K,23.127,2018-12-02,NFL,LAC,@,PIT,W 33-30,12,13,Sun,2,2,100.0,1,2,50.0,,,0,5,BadgMi00
Dan Bailey,K,30.310,2018-12-02,NFL,MIN,@,NWE,L 10-24,12,13,Sun,1,1,100.0,1,2,50.0,,,0,4,BailDa00
Chris Boswell,K,27.261,2018-12-02,NFL,PIT,,LAC,L 30-33,12,13,Sun,3,4,75.0,1,1,100.0,,,0,6,BoswCh00
Matt Bryant,K,43.187,2018-12-02,NFL,ATL,,BAL,L 16-26,12,13,Sun,1,1,100.0,1,1,100.0,,,0,4,bryanmat01
Randy Bullock,K,28.351,2018-12-02,NFL,CIN,,DEN,L 10-24,12,13,Sun,1,1,100.0,1,1,100.0,,,0,4,BullRa00
Harrison Butker,K,23.141,2018-12-02,NFL,KAN,@,OAK,W 40-33,12,13,Sun,4,5,80.0,2,2,100.0,,,0,10,ButkHa00
Daniel Carlson,K,23.313,2018-12-02,NFL,OAK,,KAN,L 33-40,12,13,Sun,3,3,100.0,2,2,100.0,,,0,9,CarlDa00
Mason Crosby,K,34.090,2018-12-02,NFL,GNB,,ARI,L 17-20,12,13,Sun,2,2,100.0,1,2,50.0,,,0,5,CrosMa20
Ka'imi Fairbairn,K,24.307,2018-12-02,NFL,HOU,,CLE,W 29-13,12,13,Sun,2,2,100.0,5,5,100.0,,,0,17,FairKa01
Graham Gano,K,31.237,2018-12-02,NFL,CAR,@,TAM,L 17-24,12,13,Sun,2,2,100.0,1,1,100.0,,,0,5,GanoGr44
Zane Gonzalez,K,23.209,2018-12-02,NFL,ARI,@,GNB,W 20-17,12,13,Sun,2,2,100.0,2,2,100.0,,,0,8,GonzZa00
Stephen Gostkowski,K,34.308,2018-12-02,NFL,NWE,,MIN,W 24-10,12,13,Sun,3,3,100.0,1,2,50.0,,,0,6,GostSt20
Robbie Gould,K,35.361,2018-12-02,NFL,SFO,@,SEA,L 16-43,12,13,Sun,1,1,100.0,1,1,100.0,,,0,4,gouldrob01
Stephen Hauschka,K,33.156,2018-12-02,NFL,BUF,@,MIA,L 17-21,12,13,Sun,,1,0.0,1,2,50.0,,,0,3,HausSt00
Sebastian Janikowski,K,40.275,2018-12-02,NFL,SEA,,SFO,W 43-16,12,13,Sun,4,6,66.7,1,1,100.0,,,0,7,janikseb01
Josh Lambo,K,28.013,2018-12-02,NFL,JAX,,IND,W 6-0,12,13,Sun,,,,2,2,100.0,,,0,6,LambJo00
Brandon McManus,K,27.130,2018-12-02,NFL,DEN,@,CIN,W 24-10,12,13,Sun,3,3,100.0,1,2,50.0,,,0,6,McMaBr01
Jason Myers,K,27.204,2018-12-02,NFL,NYJ,@,TEN,L 22-26,12,13,Sun,1,1,100.0,5,5,100.0,,,0,16,MyerJa00
Cody Parkey,K,26.286,2018-12-02,NFL,CHI,@,NYG,L 27-30,12,13,Sun,3,3,100.0,2,2,100.0,,,0,9,ParkCo03
Matt Prater,K,34.114,2018-12-02,NFL,DET,,LAR,L 16-30,12,13,Sun,1,1,100.0,3,3,100.0,,,0,10,PratMa20
Aldrick Rosas,K,23.337,2018-12-02,NFL,NYG,,CHI,W 30-27,12,13,Sun,3,3,100.0,3,3,100.0,,,0,12,RosaAl00
Cairo Santos,K,27.020,2018-12-02,NFL,TAM,,CAR,W 24-17,12,13,Sun,3,3,100.0,1,1,100.0,,,0,6,SantCa01
Ryan Succop,K,32.074,2018-12-02,NFL,TEN,,NYJ,W 26-22,12,13,Sun,2,3,66.7,2,2,100.0,,,0,8,SuccRy44
Justin Tucker,K,29.011,2018-12-02,NFL,BAL,@,ATL,W 26-16,12,13,Sun,2,2,100.0,4,4,100.0,,,0,14,TuckJu00
Greg Zuerlein,K,30.340,2018-12-02,NFL,LAR,@,DET,W 30-16,12,13,Sun,3,3,100.0,3,3,100.0,,,0,12,ZuerGr00
Jake Elliott,K,23.316,2018-12-03,NFL,PHI,,WAS,W 28-13,12,13,Mon,2,2,100.0,2,2,100.0,,,0,8,ElliJa03
Dustin Hopkins,K,28.063,2018-12-03,NFL,WAS,@,PHI,L 13-28,12,13,Mon,1,1,100.0,2,2,100.0,,,0,7,HopkDu00
Ryan Succop,K,32.078,2018-12-06,NFL,TEN,,JAX,W 30-9,13,14,Thu,3,4,75.0,1,1,100.0,,,0,6,SuccRy44
Michael Badgley,K,23.134,2018-12-09,NFL,LAC,,CIN,W 26-21,13,14,Sun,2,2,100.0,4,4,100.0,,,0,14,BadgMi00
Chris Boswell,K,27.268,2018-12-09,NFL,PIT,@,OAK,L 21-24,13,14,Sun,3,3,100.0,,2,0.0,,,0,3,BoswCh00
Matt Bryant,K,43.194,2018-12-09,NFL,ATL,@,GNB,L 20-34,13,14,Sun,2,3,66.7,,1,0.0,,,0,2,bryanmat01
Randy Bullock,K,28.358,2018-12-09,NFL,CIN,@,LAC,L 21-26,13,14,Sun,,,,3,3,100.0,,,0,9,BullRa00
Harrison Butker,K,23.148,2018-12-09,NFL,KAN,,BAL,W 27-24,13,14,Sun,3,3,100.0,2,4,50.0,,,0,9,ButkHa00
Daniel Carlson,K,23.320,2018-12-09,NFL,OAK,,PIT,W 24-21,13,14,Sun,3,3,100.0,1,1,100.0,,,0,6,CarlDa00
Chandler Catanzaro,K,27.286,2018-12-09,NFL,CAR,@,CLE,L 20-26,13,14,Sun,2,2,100.0,2,2,100.0,,,0,8,CataCh00
Mason Crosby,K,34.097,2018-12-09,NFL,GNB,,ATL,W 34-20,13,14,Sun,4,4,100.0,2,2,100.0,,,0,10,CrosMa20
Jake Elliott,K,23.322,2018-12-09,NFL,PHI,@,DAL,L 23-29,13,14,Sun,2,3,66.7,1,1,100.0,,,0,5,ElliJa03
Zane Gonzalez,K,23.216,2018-12-09,NFL,ARI,,DET,L 3-17,13,14,Sun,,,,1,2,50.0,,,0,3,GonzZa00
Stephen Gostkowski,K,34.315,2018-12-09,NFL,NWE,@,MIA,L 33-34,13,14,Sun,3,4,75.0,2,3,66.7,,,0,9,GostSt20
Robbie Gould,K,36.003,2018-12-09,NFL,SFO,,DEN,W 20-14,13,14,Sun,2,2,100.0,2,2,100.0,,,0,8,gouldrob01
Stephen Hauschka,K,33.163,2018-12-09,NFL,BUF,,NYJ,L 23-27,13,14,Sun,2,2,100.0,3,5,60.0,,,0,11,HausSt00
Greg Joseph,K,24.127,2018-12-09,NFL,CLE,,CAR,W 26-20,13,14,Sun,2,3,66.7,2,2,100.0,,,0,8,JoseGr00
Wil Lutz,K,24.155,2018-12-09,NFL,NOR,@,TAM,W 28-14,13,14,Sun,2,2,100.0,2,2,100.0,,,0,8,LutzWi00
Brett Maher,K,29.018,2018-12-09,NFL,DAL,,PHI,W 29-23,13,14,Sun,2,2,100.0,3,4,75.0,,,0,11,MaheBr01
Jason Myers,K,27.211,2018-12-09,NFL,NYJ,@,BUF,W 27-23,13,14,Sun,3,3,100.0,2,2,100.0,,,0,9,MyerJa00
Cody Parkey,K,26.293,2018-12-09,NFL,CHI,,LAR,W 15-6,13,14,Sun,1,1,100.0,2,3,66.7,,,0,7,ParkCo03
Matt Prater,K,34.121,2018-12-09,NFL,DET,@,ARI,W 17-3,13,14,Sun,2,2,100.0,1,1,100.0,,,0,5,PratMa20
Aldrick Rosas,K,23.344,2018-12-09,NFL,NYG,@,WAS,W 40-16,13,14,Sun,4,5,80.0,2,2,100.0,,,0,10,RosaAl00
Cairo Santos,K,27.027,2018-12-09,NFL,TAM,,NOR,L 14-28,13,14,Sun,2,2,100.0,,2,0.0,,,0,2,SantCa01
Justin Tucker,K,29.018,2018-12-09,NFL,BAL,@,KAN,L 24-27,13,14,Sun,3,3,100.0,1,1,100.0,,,0,6,TuckJu00
Adam Vinatieri,K,45.346,2018-12-09,NFL,IND,@,HOU,W 24-21,13,14,Sun,3,3,100.0,1,1,100.0,,,0,6,vinatada01
Greg Zuerlein,K,30.347,2018-12-09,NFL,LAR,@,CHI,L 6-15,13,14,Sun,,,,2,3,66.7,,,0,6,ZuerGr00
Dan Bailey,K,30.318,2018-12-10,NFL,MIN,@,SEA,L 7-21,13,14,Mon,1,1,100.0,,1,0.0,,,0,1,BailDa00
Sebastian Janikowski,K,40.283,2018-12-10,NFL,SEA,,MIN,W 21-7,13,14,Mon,1,1,100.0,2,2,100.0,,,0,7,janikseb01
Ka'imi Fairbairn,K,24.320,2018-12-15,NFL,HOU,@,NYJ,W 29-22,14,15,Sat,2,2,100.0,5,5,100.0,,,0,17,FairKa01
Greg Joseph,K,24.133,2018-12-15,NFL,CLE,@,DEN,W 17-16,14,15,Sat,2,2,100.0,1,1,100.0,,,0,5,JoseGr00
Brandon McManus,K,27.143,2018-12-15,NFL,DEN,,CLE,L 16-17,14,15,Sat,1,1,100.0,3,3,100.0,,,0,10,McMaBr01
Jason Myers,K,27.217,2018-12-15,NFL,NYJ,,HOU,L 22-29,14,15,Sat,1,3,33.3,1,1,100.0,,,0,4,MyerJa00
Dan Bailey,K,30.324,2018-12-16,NFL,MIN,,MIA,W 41-17,14,15,Sun,5,5,100.0,2,2,100.0,,,0,11,BailDa00
Chris Boswell,K,27.275,2018-12-16,NFL,PIT,,NWE,W 17-10,14,15,Sun,2,2,100.0,1,2,50.0,,,0,5,BoswCh00
Matt Bryant,K,43.201,2018-12-16,NFL,ATL,,ARI,W 40-14,14,15,Sun,4,4,100.0,2,2,100.0,,,0,10,bryanmat01
Randy Bullock,K,29.000,2018-12-16,NFL,CIN,,OAK,W 30-16,14,15,Sun,3,3,100.0,3,3,100.0,,,0,12,BullRa00
Daniel Carlson,K,23.327,2018-12-16,NFL,OAK,@,CIN,L 16-30,14,15,Sun,1,1,100.0,3,3,100.0,,,0,10,CarlDa00
Mason Crosby,K,34.104,2018-12-16,NFL,GNB,@,CHI,L 17-24,14,15,Sun,,,,3,3,100.0,,,0,9,CrosMa20
Jake Elliott,K,23.329,2018-12-16,NFL,PHI,@,LAR,W 30-23,14,15,Sun,3,3,100.0,3,4,75.0,,,0,12,ElliJa03
Kai Forbath,K,31.105,2018-12-16,NFL,JAX,,WAS,L 13-16,14,15,Sun,1,1,100.0,2,2,100.0,,,0,7,ForbKa00
Stephen Gostkowski,K,34.322,2018-12-16,NFL,NWE,@,PIT,L 10-17,14,15,Sun,1,1,100.0,1,1,100.0,,,0,4,GostSt20
Robbie Gould,K,36.010,2018-12-16,NFL,SFO,,SEA,W 26-23,14,15,Sun,2,2,100.0,4,4,100.0,,,0,14,gouldrob01
Dustin Hopkins,K,28.076,2018-12-16,NFL,WAS,@,JAX,W 16-13,14,15,Sun,1,1,100.0,3,3,100.0,,,0,10,HopkDu00
Sebastian Janikowski,K,40.289,2018-12-16,NFL,SEA,@,SFO,L 23-26,14,15,Sun,2,3,66.7,1,1,100.0,,,0,5,janikseb01
Brett Maher,K,29.025,2018-12-16,NFL,DAL,@,IND,L 0-23,14,15,Sun,,,,,1,0.0,,,0,0,MaheBr01
Cody Parkey,K,26.300,2018-12-16,NFL,CHI,,GNB,W 24-17,14,15,Sun,3,3,100.0,1,1,100.0,,,0,6,ParkCo03
Matt Prater,K,34.128,2018-12-16,NFL,DET,@,BUF,L 13-14,14,15,Sun,1,1,100.0,,1,0.0,,,0,1,PratMa20
Jason Sanders,K,23.030,2018-12-16,NFL,MIA,@,MIN,L 17-41,14,15,Sun,2,2,100.0,1,1,100.0,,,0,5,SandJa00
Cairo Santos,K,27.034,2018-12-16,NFL,TAM,@,BAL,L 12-20,14,15,Sun,,,,2,2,100.0,,,0,6,SantCa01
Ryan Succop,K,32.088,2018-12-16,NFL,TEN,@,NYG,W 17-0,14,15,Sun,2,2,100.0,1,2,50.0,,,0,5,SuccRy44
Justin Tucker,K,29.025,2018-12-16,NFL,BAL,,TAM,W 20-12,14,15,Sun,2,2,100.0,2,2,100.0,,,0,8,TuckJu00
Adam Vinatieri,K,45.353,2018-12-16,NFL,IND,,DAL,W 23-0,14,15,Sun,2,2,100.0,3,3,100.0,,,0,11,vinatada01
Greg Zuerlein,K,30.354,2018-12-16,NFL,LAR,,PHI,L 23-30,14,15,Sun,2,2,100.0,3,3,100.0,,,0,11,ZuerGr00
Wil Lutz,K,24.163,2018-12-17,NFL,NOR,@,CAR,W 12-9,14,15,Mon,,,,2,2,100.0,,,0,6,LutzWi00
Michael Badgley,K,23.147,2018-12-22,NFL,LAC,,BAL,L 10-22,15,16,Sat,1,1,100.0,1,1,100.0,,,0,4,BadgMi00
Dustin Hopkins,K,28.082,2018-12-22,NFL,WAS,@,TEN,L 16-25,15,16,Sat,1,1,100.0,3,3,100.0,,,0,10,HopkDu00
Ryan Succop,K,32.094,2018-12-22,NFL,TEN,,WAS,W 25-16,15,16,Sat,1,2,50.0,2,2,100.0,,,0,7,SuccRy44
Justin Tucker,K,29.031,2018-12-22,NFL,BAL,@,LAC,W 22-10,15,16,Sat,1,1,100.0,3,5,60.0,,,0,10,TuckJu00
Dan Bailey,K,30.331,2018-12-23,NFL,MIN,@,DET,W 27-9,15,16,Sun,3,3,100.0,2,2,100.0,,,0,9,BailDa00
Chris Boswell,K,27.282,2018-12-23,NFL,PIT,@,NOR,L 28-31,15,16,Sun,2,2,100.0,2,2,100.0,,,0,8,BoswCh00
Matt Bryant,K,43.208,2018-12-23,NFL,ATL,@,CAR,W 24-10,15,16,Sun,3,3,100.0,1,1,100.0,,,0,6,bryanmat01
Randy Bullock,K,29.007,2018-12-23,NFL,CIN,@,CLE,L 18-26,15,16,Sun,1,1,100.0,1,1,100.0,,,0,4,BullRa00
Harrison Butker,K,23.162,2018-12-23,NFL,KAN,@,SEA,L 31-38,15,16,Sun,2,2,100.0,3,3,100.0,,,0,11,ButkHa00
Chandler Catanzaro,K,27.300,2018-12-23,NFL,CAR,,ATL,L 10-24,15,16,Sun,1,1,100.0,1,1,100.0,,,0,4,CataCh00
Mason Crosby,K,34.111,2018-12-23,NFL,GNB,@,NYJ,W 44-38,15,16,Sun,3,3,100.0,3,3,100.0,,,0,12,CrosMa20
Jake Elliott,K,23.336,2018-12-23,NFL,PHI,,HOU,W 32-30,15,16,Sun,2,3,66.7,2,2,100.0,,,0,8,ElliJa03
Ka'imi Fairbairn,K,24.328,2018-12-23,NFL,HOU,@,PHI,L 30-32,15,16,Sun,3,4,75.0,1,1,100.0,,,0,6,FairKa01
Kai Forbath,K,31.112,2018-12-23,NFL,JAX,@,MIA,W 17-7,15,16,Sun,2,2,100.0,1,2,50.0,,,0,5,ForbKa00
Zane Gonzalez,K,23.230,2018-12-23,NFL,ARI,,LAR,L 9-31,15,16,Sun,,1,0.0,1,2,50.0,,,0,3,GonzZa00
Stephen Gostkowski,K,34.329,2018-12-23,NFL,NWE,,BUF,W 24-12,15,16,Sun,3,3,100.0,1,1,100.0,,,0,6,GostSt20
Robbie Gould,K,36.017,2018-12-23,NFL,SFO,,CHI,L 9-14,15,16,Sun,,,,3,3,100.0,,,0,9,gouldrob01
Stephen Hauschka,K,33.177,2018-12-23,NFL,BUF,@,NWE,L 12-24,15,16,Sun,,,,2,3,66.7,,,0,6,HausSt00
Sebastian Janikowski,K,40.296,2018-12-23,NFL,SEA,,KAN,W 38-31,15,16,Sun,5,5,100.0,1,2,50.0,,,0,8,janikseb01
Greg Joseph,K,24.141,2018-12-23,NFL,CLE,,CIN,W 26-18,15,16,Sun,2,3,66.7,2,2,100.0,,,0,8,JoseGr00
Wil Lutz,K,24.169,2018-12-23,NFL,NOR,,PIT,W 31-28,15,16,Sun,4,4,100.0,1,2,50.0,,,0,7,LutzWi00
Brett Maher,K,29.032,2018-12-23,NFL,DAL,,TAM,W 27-20,15,16,Sun,3,3,100.0,2,2,100.0,,,0,9,MaheBr01
Jason Myers,K,27.225,2018-12-23,NFL,NYJ,,GNB,L 38-44,15,16,Sun,5,5,100.0,1,2,50.0,,,0,8,MyerJa00
Cody Parkey,K,26.307,2018-12-23,NFL,CHI,@,SFO,W 14-9,15,16,Sun,2,2,100.0,,1,0.0,,,0,2,ParkCo03
Matt Prater,K,34.135,2018-12-23,NFL,DET,,MIN,L 9-27,15,16,Sun,,,,3,3,100.0,,,0,9,PratMa20
Aldrick Rosas,K,23.358,2018-12-23,NFL,NYG,@,IND,L 27-28,15,16,Sun,3,3,100.0,2,2,100.0,,,0,9,RosaAl00
Jason Sanders,K,23.037,2018-12-23,NFL,MIA,,JAX,L 7-17,15,16,Sun,1,1,100.0,,1,0.0,,,0,1,SandJa00
Cairo Santos,K,27.041,2018-12-23,NFL,TAM,@,DAL,L 20-27,15,16,Sun,2,2,100.0,2,3,66.7,,,0,8,SantCa01
Greg Zuerlein,K,30.361,2018-12-23,NFL,LAR,@,ARI,W 31-9,15,16,Sun,4,4,100.0,1,2,50.0,,,0,7,ZuerGr00
Daniel Carlson,K,23.335,2018-12-24,NFL,OAK,,DEN,W 27-14,15,16,Mon,3,3,100.0,2,2,100.0,,,0,9,CarlDa00
Brandon McManus,K,27.152,2018-12-24,NFL,DEN,@,OAK,L 14-27,15,16,Mon,2,2,100.0,,1,0.0,,,0,2,McMaBr01
Dan Bailey,K,30.338,2018-12-30,NFL,MIN,,CHI,L 10-24,16,17,Sun,1,1,100.0,1,1,100.0,,,0,4,BailDa00
Matt Bryant,K,43.215,2018-12-30,NFL,ATL,@,TAM,W 34-32,16,17,Sun,4,4,100.0,2,2,100.0,,,0,10,bryanmat01
Randy Bullock,K,29.014,2018-12-30,NFL,CIN,@,PIT,L 13-16,16,17,Sun,1,1,100.0,2,2,100.0,,,0,7,BullRa00
Daniel Carlson,K,23.341,2018-12-30,NFL,OAK,@,KAN,L 3-35,16,17,Sun,,,,1,1,100.0,,,0,3,CarlDa00
Chandler Catanzaro,K,27.307,2018-12-30,NFL,CAR,@,NOR,W 33-14,16,17,Sun,3,4,75.0,2,2,100.0,,,0,9,CataCh00
Jake Elliott,K,23.343,2018-12-30,NFL,PHI,@,WAS,W 24-0,16,17,Sun,3,3,100.0,1,1,100.0,,,0,6,ElliJa03
Ka'imi Fairbairn,K,24.335,2018-12-30,NFL,HOU,,JAX,W 20-3,16,17,Sun,2,2,100.0,2,2,100.0,,,0,8,FairKa01
Kai Forbath,K,31.119,2018-12-30,NFL,JAX,@,HOU,L 3-20,16,17,Sun,,,,1,1,100.0,,,0,3,ForbKa00
Zane Gonzalez,K,23.237,2018-12-30,NFL,ARI,@,SEA,L 24-27,16,17,Sun,1,1,100.0,3,3,100.0,,,0,10,GonzZa00
Stephen Gostkowski,K,34.336,2018-12-30,NFL,NWE,,NYJ,W 38-3,16,17,Sun,5,5,100.0,1,1,100.0,,,0,8,GostSt20
Robbie Gould,K,36.024,2018-12-30,NFL,SFO,@,LAR,L 32-48,16,17,Sun,3,3,100.0,1,1,100.0,,,0,6,gouldrob01
Stephen Hauschka,K,33.184,2018-12-30,NFL,BUF,,MIA,W 42-17,16,17,Sun,6,6,100.0,,1,0.0,,,0,6,HausSt00
Sebastian Janikowski,K,40.303,2018-12-30,NFL,SEA,,ARI,W 27-24,16,17,Sun,3,3,100.0,2,2,100.0,,,0,9,janikseb01
Greg Joseph,K,24.148,2018-12-30,NFL,CLE,@,BAL,L 24-26,16,17,Sun,3,3,100.0,1,2,50.0,,,0,6,JoseGr00
Brett Maher,K,29.039,2018-12-30,NFL,DAL,@,NYG,W 36-35,16,17,Sun,4,4,100.0,,1,0.0,,,0,4,MaheBr01
Matthew McCrane,K,24.113,2018-12-30,NFL,PIT,,CIN,W 16-13,16,17,Sun,1,1,100.0,3,3,100.0,,,0,10,McCrMa00
Brandon McManus,K,27.158,2018-12-30,NFL,DEN,,LAC,L 9-23,16,17,Sun,,,,1,1,100.0,,,0,3,McMaBr01
Jason Myers,K,27.232,2018-12-30,NFL,NYJ,@,NWE,L 3-38,16,17,Sun,,,,1,1,100.0,,,0,3,MyerJa00
Cody Parkey,K,26.314,2018-12-30,NFL,CHI,@,MIN,W 24-10,16,17,Sun,1,2,50.0,1,1,100.0,,,0,4,ParkCo03
Matt Prater,K,34.142,2018-12-30,NFL,DET,@,GNB,W 31-0,16,17,Sun,4,4,100.0,1,1,100.0,,,0,7,PratMa20
Aldrick Rosas,K,24.000,2018-12-30,NFL,NYG,,DAL,L 35-36,16,17,Sun,3,3,100.0,2,2,100.0,,,0,9,RosaAl00
Jason Sanders,K,23.044,2018-12-30,NFL,MIA,@,BUF,L 17-42,16,17,Sun,2,2,100.0,1,1,100.0,,,0,5,SandJa00
Cairo Santos,K,27.048,2018-12-30,NFL,TAM,,ATL,L 32-34,16,17,Sun,2,2,100.0,2,2,100.0,,,0,8,SantCa01
Ryan Succop,K,32.102,2018-12-30,NFL,TEN,,IND,L 17-33,16,17,Sun,2,2,100.0,1,1,100.0,,,0,5,SuccRy44
Justin Tucker,K,29.039,2018-12-30,NFL,BAL,,CLE,W 26-24,16,17,Sun,2,2,100.0,4,4,100.0,,,0,14,TuckJu00
Adam Vinatieri,K,46.002,2018-12-30,NFL,IND,@,TEN,W 33-17,16,17,Sun,3,4,75.0,2,2,100.0,,,0,9,vinatada01
Greg Zuerlein,K,31.003,2018-12-30,NFL,LAR,,SFO,W 48-32,16,17,Sun,6,6,100.0,2,2,100.0,,,0,12,ZuerGr00
Sebastian Janikowski,K,40.309,2019-01-05,NFL,SEA,@,DAL,L 22-24,17,18,Sat,,,,2,3,66.7,,,0,6,janikseb01
Brett Maher,K,29.045,2019-01-05,NFL,DAL,,SEA,W 24-22,17,18,Sat,3,3,100.0,1,2,50.0,,,0,6,MaheBr01
Michael Badgley,K,23.162,2019-01-06,NFL,LAC,@,BAL,W 23-17,17,18,Sun,,,,5,6,83.3,,,0,15,BadgMi00
Jake Elliott,K,23.350,2019-01-06,NFL,PHI,@,CHI,W 16-15,17,18,Sun,1,1,100.0,1,1,100.0,,,0,4,ElliJa03
Cody Parkey,K,26.321,2019-01-06,NFL,CHI,,PHI,L 15-16,17,18,Sun,,,,3,4,75.0,,,0,9,ParkCo03
Justin Tucker,K,29.046,2019-01-06,NFL,BAL,,LAC,L 17-23,17,18,Sun,2,2,100.0,1,2,50.0,,,0,5,TuckJu00
Harrison Butker,K,23.182,2019-01-12,NFL,KAN,,IND,W 31-13,17,19,Sat,4,4,100.0,1,1,100.0,,,0,7,ButkHa00
Adam Vinatieri,K,46.015,2019-01-12,NFL,IND,@,KAN,L 13-31,18,19,Sat,1,2,50.0,,1,0.0,,,0,1,vinatada01
Greg Zuerlein,K,31.016,2019-01-12,NFL,LAR,,DAL,W 30-22,17,19,Sat,3,3,100.0,3,4,75.0,,,0,12,ZuerGr00
Stephen Gostkowski,K,34.350,2019-01-13,NFL,NWE,,LAC,W 41-28,17,19,Sun,5,5,100.0,2,2,100.0,,,0,11,GostSt20
Wil Lutz,K,24.190,2019-01-13,NFL,NOR,,PHI,W 20-14,17,19,Sun,2,2,100.0,2,3,66.7,,,0,8,LutzWi00
Harrison Butker,K,23.190,2019-01-20,NFL,KAN,,NWE,L 31-37,18,20,Sun,4,4,100.0,1,1,100.0,,,0,7,ButkHa00
Stephen Gostkowski,K,34.357,2019-01-20,NFL,NWE,@,KAN,W 37-31,18,20,Sun,4,4,100.0,1,1,100.0,,,0,7,GostSt20
Wil Lutz,K,24.197,2019-01-20,NFL,NOR,,LAR,L 23-26,18,20,Sun,2,2,100.0,3,3,100.0,,,0,11,LutzWi00
Greg Zuerlein,K,31.024,2019-01-20,NFL,LAR,@,NOR,W 26-23,18,20,Sun,2,2,100.0,4,4,100.0,,,0,14,ZuerGr00
Stephen Gostkowski,K,35.006,2019-02-03,NFL,NWE,N,LAR,W 13-3,19,21,Sun,1,1,100.0,2,3,66.7,,,0,7,GostSt20
Greg Zuerlein,K,31.038,2019-02-03,NFL,LAR,N,NWE,L 3-13,19,21,Sun,,,,1,2,50.0,,,0,3,ZuerGr00
