Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Fmb,Fumble Forced,FR,FR Yds,FR TD,unique_id
Tim Crowder,DE,25.081,2010-09-19,NFL,TAM,@,CAR,W 20-7,2,2,Sun,0,1,0,0,0,CrowTi99
Andra Davis,MLB,31.270,2010-09-19,NFL,BUF,@,GNB,L 7-34,2,2,Sun,0,1,0,0,0,DaviAn20
Dwight Freeney,RDE,30.212,2010-09-19,NFL,IND,,NYG,W 38-14,2,2,Sun,0,2,0,0,0,FreeDw00
Courtney Greene,SS,23.300,2010-09-19,NFL,JAX,@,SDG,L 13-38,2,2,Sun,0,1,1,0,0,GreeCo99
James Hall,RDE,33.227,2010-09-19,NFL,STL,@,OAK,L 14-16,2,2,Sun,0,2,0,0,0,HallJa21
James Harrison,ROLB,32.138,2010-09-19,NFL,PIT,@,TEN,W 19-11,2,2,Sun,0,2,1,0,0,HarrJa23
E.J. Henderson,MLB,30.047,2010-09-19,NFL,MIN,,MIA,L 10-14,2,2,Sun,0,1,1,0,0,HendE.20
Brett Keisel,DE,32.000,2010-09-19,NFL,PIT,@,TEN,W 19-11,2,2,Sun,0,1,0,0,0,KeisBr20
Robert Mathis,LDE,29.205,2010-09-19,NFL,IND,,NYG,W 38-14,2,2,Sun,0,1,0,0,0,MathRo20
Turk McBride,LDE,25.112,2010-09-19,NFL,DET,,PHI,L 32-35,2,2,Sun,0,1,0,0,0,McBrTu99
Leodis McKelvin,CB,25.018,2010-09-19,NFL,BUF,@,GNB,L 7-34,2,2,Sun,0,1,0,0,0,McKeLe99
Lawyer Milloy,SS,36.309,2010-09-19,NFL,SEA,@,DEN,L 14-31,2,2,Sun,0,1,0,0,0,MillLa00
Juqua Parker,LDE,32.127,2010-09-19,NFL,PHI,@,DET,W 35-32,2,2,Sun,0,1,0,0,0,ThomJu20
Joey Porter,ROLB,33.181,2010-09-19,NFL,ARI,@,ATL,L 7-41,2,2,Sun,0,1,0,0,0,PortJo00
Dan Skuta,LB,24.151,2010-09-19,NFL,CIN,,BAL,W 15-10,2,2,Sun,0,1,0,0,0,SkutDa00
Stevenson Sylvester,LB,22.063,2010-09-19,NFL,PIT,@,TEN,W 19-11,2,2,Sun,0,1,0,0,0,SylvSt99
Jason Taylor*,OLB,36.018,2010-09-19,NFL,NYJ,,NWE,W 28-14,2,2,Sun,0,1,0,0,0,TaylJa03
Terrell Thomas,RCB,25.254,2010-09-19,NFL,NYG,@,IND,L 14-38,2,2,Sun,0,1,1,0,0,ThomTe99
Charles Tillman,RCB,29.208,2010-09-19,NFL,CHI,@,DAL,W 27-20,2,2,Sun,0,1,0,0,0,TillCh20
Lawrence Timmons,RILB,24.128,2010-09-19,NFL,PIT,@,TEN,W 19-11,2,2,Sun,0,1,0,0,0,TimmLa99
Mike Vrabel,LOLB,35.036,2010-09-19,NFL,KAN,@,CLE,W 16-14,2,2,Sun,0,1,0,0,0,VrabMi20
Cameron Wake,WLB,28.232,2010-09-19,NFL,MIA,@,MIN,W 14-10,2,2,Sun,0,1,0,0,0,WakeCa00
Pat Williams,NT,37.330,2010-09-19,NFL,MIN,,MIA,L 10-14,2,2,Sun,0,1,0,0,0,WillPa20
Will Witherspoon,OLB,30.031,2010-09-19,NFL,TEN,,PIT,L 11-19,2,2,Sun,0,1,0,0,0,WithWi20
LaMarr Woodley,LOLB,25.320,2010-09-19,NFL,PIT,@,TEN,W 19-11,2,2,Sun,0,1,0,0,0,WoodLa99
Roman Harper,SS,27.283,2010-09-20,NFL,NOR,@,SFO,W 25-22,2,2,Mon,0,1,0,0,0,HarpRo21
Jonathan Vilma,MLB,28.157,2010-09-20,NFL,NOR,@,SFO,W 25-22,2,2,Mon,0,1,0,0,0,VilmJo99
Kam Chancellor,SS,22.176,2010-09-26,NFL,SEA,,SDG,W 27-20,3,3,Sun,0,1,0,0,0,ChanKa99
Na'il Diggs,SLB,32.080,2010-09-26,NFL,STL,,WAS,W 30-16,3,3,Sun,0,1,0,0,0,DiggNa20
Reed Doughty,S,27.326,2010-09-26,NFL,WAS,@,STL,L 16-30,3,3,Sun,0,1,0,0,0,DougRe20
James Farrior,LILB,35.263,2010-09-26,NFL,PIT,@,TAM,W 38-13,3,3,Sun,0,1,0,0,0,FarrJa99
Drayton Florence,CB,29.281,2010-09-26,NFL,BUF,@,NWE,L 30-38,3,3,Sun,0,1,0,0,0,FlorDr20
Howard Green,DT,31.257,2010-09-26,NFL,NYJ,@,MIA,W 31-23,3,3,Sun,0,1,0,0,0,GreeHo20
Michael Griffin,FS,25.265,2010-09-26,NFL,TEN,@,NYG,W 29-10,3,3,Sun,0,1,0,0,0,GrifMi99
Tamba Hali,ROLB,26.327,2010-09-26,NFL,KAN,,SFO,W 31-10,3,3,Sun,0,1,0,0,0,HaliTa20
David Hawthorne,OLB,25.135,2010-09-26,NFL,SEA,,SDG,W 27-20,3,3,Sun,0,1,0,0,0,HawtDa20
Kelvin Hayden,LCB,27.065,2010-09-26,NFL,IND,@,DEN,W 27-13,3,3,Sun,0,1,0,0,0,HaydKe20
Dhani Jones,MLB,32.216,2010-09-26,NFL,CIN,@,CAR,W 20-7,3,3,Sun,0,1,0,0,0,JoneDh20
Paul Oliver,FS,26.180,2010-09-26,NFL,SDG,@,SEA,L 20-27,3,3,Sun,0,1,0,0,0,OlivPa20
Mike Peterson,WLB,34.101,2010-09-26,NFL,ATL,@,NOR,W 27-24,3,3,Sun,0,1,0,0,0,PeteMi20
Joey Porter,ROLB,33.188,2010-09-26,NFL,ARI,,OAK,W 24-23,3,3,Sun,0,1,0,0,0,PortJo00
Anthony Spencer,SLB,26.246,2010-09-26,NFL,DAL,@,HOU,W 27-13,3,3,Sun,0,1,0,0,0,SpenAn99
Lofa Tatupu,MLB,27.315,2010-09-26,NFL,SEA,,SDG,W 27-20,3,3,Sun,0,1,0,0,0,TatuLo99
Brian Urlacher*,MLB,32.125,2010-09-27,NFL,CHI,,GNB,W 20-17,3,3,Mon,0,1,0,0,0,UrlaBr00
Charles Woodson,LCB,33.355,2010-09-27,NFL,GNB,@,CHI,L 17-20,3,3,Mon,0,1,0,0,0,WoodCh00
James Anderson,SLB,27.007,2010-10-03,NFL,CAR,@,NOR,L 14-16,4,4,Sun,0,1,2,0,0,AndeJa21
Zackary Bowman,CB,25.323,2010-10-03,NFL,CHI,@,NYG,L 3-17,4,4,Sun,0,1,1,0,0,BowmZa20
Tyron Brackenridge,DB,26.095,2010-10-03,NFL,JAX,,IND,W 31-28,4,4,Sun,0,1,0,0,0,BracTy99
Kevin Burnett,ILB,27.283,2010-10-03,NFL,SDG,,ARI,W 41-10,4,4,Sun,0,1,0,0,0,BurnKe20
Andre Carter,LB,31.144,2010-10-03,NFL,WAS,@,PHI,W 17-12,4,4,Sun,0,1,0,0,0,CartAn20
Chris Crocker,FS,30.208,2010-10-03,NFL,CIN,@,CLE,L 20-23,4,4,Sun,0,1,0,0,0,CrocCh20
Isaiah Ekejiuba,LB,28.363,2010-10-03,NFL,DET,@,GNB,L 26-28,4,4,Sun,0,1,0,0,0,EkejIs20
Scott Fujita,OLB,31.158,2010-10-03,NFL,CLE,,CIN,W 23-20,4,4,Sun,0,1,0,0,0,FujiSc20
Mario Haggan,ILB,30.214,2010-10-03,NFL,DEN,@,TEN,W 26-20,4,4,Sun,0,1,0,0,0,HaggMa20
James Hall,RDE,33.241,2010-10-03,NFL,STL,,SEA,W 20-3,4,4,Sun,0,1,0,0,0,HallJa21
Casey Hampton,NT,33.030,2010-10-03,NFL,PIT,,BAL,L 14-17,4,4,Sun,0,1,0,0,0,HampCa00
James Harrison,ROLB,32.152,2010-10-03,NFL,PIT,,BAL,L 14-17,4,4,Sun,0,1,0,0,0,HarrJa23
David Jones,CB,25.014,2010-10-03,NFL,JAX,,IND,W 31-28,4,4,Sun,0,1,0,0,0,JoneDa99
Jason Jones,DT,24.133,2010-10-03,NFL,TEN,,DEN,L 20-26,4,4,Sun,0,1,0,0,0,JoneJa99
Jason Kyle,LS,38.144,2010-10-03,NFL,NOR,,CAR,W 16-14,4,4,Sun,0,1,0,0,0,KyleJa20
Richard Marshall,RCB,25.295,2010-10-03,NFL,CAR,@,NOR,L 14-16,4,4,Sun,0,1,0,0,0,MarsRi20
Sherrod Martin,FS,25.356,2010-10-03,NFL,CAR,@,NOR,L 14-16,4,4,Sun,0,1,0,0,0,MartSh99
William Moore,S,25.138,2010-10-03,NFL,ATL,,SFO,W 16-14,4,4,Sun,0,1,0,0,0,MoorWi99
Mike Neal,DE,23.099,2010-10-03,NFL,GNB,,DET,W 28-26,4,4,Sun,0,1,0,0,0,NealMi99
Ashlee Palmer,LB,24.179,2010-10-03,NFL,DET,@,GNB,L 26-28,4,4,Sun,0,1,0,0,0,PalmAs99
Julius Peppers,RDE,30.258,2010-10-03,NFL,CHI,@,NYG,L 3-17,4,4,Sun,0,1,0,0,0,PeppJu99
Carlos Rogers,RCB,29.093,2010-10-03,NFL,WAS,@,PHI,W 17-12,4,4,Sun,0,1,0,0,0,RogeCa20
Antonio Smith,LDE,28.347,2010-10-03,NFL,HOU,@,OAK,W 31-24,4,4,Sun,0,1,0,0,0,SmitAn22
Bryan Thomas,OLB,31.118,2010-10-03,NFL,NYJ,@,BUF,W 38-14,4,4,Sun,0,1,0,0,0,ThomBr21
Greg Toler,RCB,25.274,2010-10-03,NFL,ARI,@,SDG,L 10-41,4,4,Sun,0,1,0,0,0,ToleGr99
Justin Tuck,LDE,27.188,2010-10-03,NFL,NYG,,CHI,W 17-3,4,4,Sun,0,1,0,0,0,TuckJu20
Osi Umenyiora,RDE,28.321,2010-10-03,NFL,NYG,,CHI,W 17-3,4,4,Sun,0,2,0,0,0,UmenOs99
Mario Williams,RDE,25.245,2010-10-03,NFL,HOU,@,OAK,W 31-24,4,4,Sun,0,1,0,0,0,WillMa22
Chris Wilson,LB,28.085,2010-10-03,NFL,WAS,@,PHI,W 17-12,4,4,Sun,0,1,0,0,0,WilsCh99
Remi Ayodele,NT,27.171,2010-10-10,NFL,NOR,@,ARI,L 20-30,5,5,Sun,0,1,0,0,0,AyodRe99
Jonathan Babineaux,DT,28.363,2010-10-10,NFL,ATL,@,CLE,W 20-10,5,5,Sun,0,1,0,0,0,BabiJo20
Antoine Bethea,FS,26.075,2010-10-10,NFL,IND,,KAN,W 19-9,5,5,Sun,0,1,0,0,0,BethAn20
Ricky Brown,LB,26.287,2010-10-10,NFL,OAK,,SDG,W 35-27,5,5,Sun,0,1,1,0,0,BrowRi22
Kevin Burnett,ILB,27.290,2010-10-10,NFL,SDG,@,OAK,L 27-35,5,5,Sun,0,1,0,0,0,BurnKe20
Danny Clark,LB,33.154,2010-10-10,NFL,NOR,@,ARI,L 20-30,5,5,Sun,0,1,0,0,0,ClarDa21
Stephen Cooper,ILB,31.113,2010-10-10,NFL,SDG,@,OAK,L 27-35,5,5,Sun,0,1,0,0,0,CoopSt20
Chris Crocker,FS,30.215,2010-10-10,NFL,CIN,,TAM,L 21-24,5,5,Sun,0,1,0,0,0,CrocCh20
Darnell Dockett,DT,29.136,2010-10-10,NFL,ARI,,NOR,W 30-20,5,5,Sun,0,1,0,0,0,DockDa20
Moise Fokou,SAM,25.043,2010-10-10,NFL,PHI,@,SFO,W 27-24,5,5,Sun,0,1,0,0,0,FokoMo99
Scott Fujita,OLB,31.165,2010-10-10,NFL,CLE,,ATL,L 10-20,5,5,Sun,0,1,0,0,0,FujiSc20
Brandon Graham,DE,22.190,2010-10-10,NFL,PHI,@,SFO,W 27-24,5,5,Sun,0,1,0,0,0,GrahBr99
Clark Haggans,LOLB,33.273,2010-10-10,NFL,ARI,,NOR,W 30-20,5,5,Sun,0,1,0,0,0,HaggCl20
Tamba Hali,ROLB,26.341,2010-10-10,NFL,KAN,@,IND,L 9-19,4,5,Sun,0,1,0,0,0,HaliTa20
Anthony Hargrove,DL,27.082,2010-10-10,NFL,NOR,@,ARI,L 20-30,5,5,Sun,0,1,0,0,0,HargAn20
Roman Harper,SS,27.303,2010-10-10,NFL,NOR,@,ARI,L 20-30,5,5,Sun,0,1,0,0,0,HarpRo21
Cary Harris,,23.202,2010-10-10,,BUF,,JAX,L 26-36,5,5,Sun,,1,0,,,HarrCa99
Michael Huff,FS,27.218,2010-10-10,NFL,OAK,,SDG,W 35-27,5,5,Sun,0,1,0,0,0,HuffMi20
Dante Hughes,CB,25.050,2010-10-10,NFL,SDG,@,OAK,L 27-35,5,5,Sun,0,1,0,0,0,HughDa99
Israel Idonije,LDE,29.327,2010-10-10,NFL,CHI,@,CAR,W 23-6,5,5,Sun,0,1,0,0,0,IdonIs20
Bradie James,MILB,29.266,2010-10-10,NFL,DAL,,TEN,L 27-34,4,5,Sun,0,1,0,0,0,JameBr20
Edgar Jones,OLB,25.313,2010-10-10,NFL,BAL,,DEN,W 31-17,5,5,Sun,,1,0,,,JoneEd22
LaRon Landry,SS,25.361,2010-10-10,NFL,WAS,,GNB,W 16-13,5,5,Sun,0,1,0,0,0,LandLa99
Manny Lawson,SAM,26.089,2010-10-10,NFL,SFO,,PHI,L 24-27,5,5,Sun,0,1,0,0,0,LawsMa20
Rian Lindell,K,33.263,2010-10-10,NFL,BUF,,JAX,L 26-36,5,5,Sun,0,1,0,0,0,linderia01
Rashean Mathis,CB,30.044,2010-10-10,NFL,JAX,@,BUF,W 36-26,5,5,Sun,0,1,0,0,0,MathRa99
Taylor Mays,SS,22.245,2010-10-10,NFL,SFO,,PHI,L 24-27,5,5,Sun,0,1,0,0,0,MaysTa99
Roddrick Muckelroy,LB,23.348,2010-10-10,NFL,CIN,,TAM,L 21-24,5,5,Sun,0,1,0,0,0,MuckRo99
Jason Phillips,ILB,24.238,2010-10-10,NFL,BAL,,DEN,W 31-17,5,5,Sun,0,1,0,0,0,PhilJa99
Matt Shaughnessy,DE,24.017,2010-10-10,NFL,OAK,,SDG,W 35-27,5,5,Sun,0,1,0,0,0,ShauMa99
Ernie Sims,WILL,25.291,2010-10-10,NFL,PHI,@,SFO,W 27-24,5,5,Sun,0,1,1,0,0,SimsEr20
Osi Umenyiora,RDE,28.328,2010-10-10,NFL,NYG,@,HOU,W 34-10,5,5,Sun,0,2,0,0,0,UmenOs99
Corey Williams,DT,30.054,2010-10-10,NFL,DET,,STL,W 44-6,5,5,Sun,0,1,0,0,0,WillCo21
Kion Wilson,TE,23.351,2010-10-10,NFL,SDG,@,OAK,L 27-35,5,5,Sun,0,1,0,0,0,WilsKi00
Jason Taylor*,DE,36.040,2010-10-11,NFL,NYJ,,MIN,W 29-20,5,5,Mon,0,1,0,0,0,TaylJa03
Madieu Williams,FS,28.358,2010-10-11,NFL,MIN,@,NYJ,L 20-29,4,5,Mon,0,1,0,0,0,WillMa20
Lorenzo Alexander,LOLB,27.139,2010-10-17,NFL,WAS,,IND,L 24-27,6,6,Sun,0,1,0,0,0,AlexLo99
Jordan Babineaux,S,28.047,2010-10-17,NFL,SEA,@,CHI,W 23-20,5,6,Sun,0,1,0,0,0,BabiJo21
Quincy Black,SLB,26.231,2010-10-17,NFL,TAM,,NOR,L 6-31,5,6,Sun,0,1,0,0,0,BlacQu99
Michael Boley,WLB,28.054,2010-10-17,NFL,NYG,,DET,W 28-20,6,6,Sun,0,1,0,0,0,BoleMi20
Chris Canty,RDT,27.341,2010-10-17,NFL,NYG,,DET,W 28-20,6,6,Sun,0,1,0,0,0,CantCh21
Nate Clements,RCB,30.309,2010-10-17,NFL,SFO,,OAK,W 17-9,6,6,Sun,0,1,0,0,0,ClemNa99
Trent Cole,RDE,28.012,2010-10-17,NFL,PHI,,ATL,W 31-17,6,6,Sun,0,1,0,0,0,ColeTr20
Drew Coleman,CB,27.178,2010-10-17,NFL,NYJ,@,DEN,W 24-20,6,6,Sun,0,1,0,0,0,ColeDr20
Perrish Cox,RCB,23.280,2010-10-17,NFL,DEN,,NYJ,L 20-24,6,6,Sun,0,1,0,0,0,CoxxPe99
Jermaine Cunningham,OLB,22.054,2010-10-17,NFL,NWE,,BAL,W 23-20,5,6,Sun,0,1,0,0,0,CunnJe99
London Fletcher,ILB,35.151,2010-10-17,NFL,WAS,,IND,L 24-27,6,6,Sun,0,1,0,0,0,FletLo20
Deon Grant,DB,31.217,2010-10-17,NFL,NYG,,DET,W 28-20,6,6,Sun,0,1,1,0,0,GranDe21
Cody Grimm,FS,23.233,2010-10-17,NFL,TAM,,NOR,L 6-31,5,6,Sun,0,1,0,0,0,GrimCo99
Roman Harper,SS,27.310,2010-10-17,NFL,NOR,@,TAM,W 31-6,6,6,Sun,0,2,0,0,0,HarpRo21
James Harrison,ROLB,32.166,2010-10-17,NFL,PIT,,CLE,W 28-10,5,6,Sun,0,1,0,0,0,HarrJa23
Ricky Jean-Francois,DT,23.328,2010-10-17,NFL,SFO,,OAK,W 17-9,6,6,Sun,0,1,0,0,0,JeanRi99
Marvin Mitchell,LB,25.361,2010-10-17,NFL,NOR,@,TAM,W 31-6,6,6,Sun,0,1,1,2,0,MitcMa99
Brian Orakpo,ROLB,24.078,2010-10-17,NFL,WAS,,IND,L 24-27,6,6,Sun,0,1,0,0,0,OrakBr99
Osi Umenyiora,RDE,28.335,2010-10-17,NFL,NYG,,DET,W 28-20,6,6,Sun,0,2,0,0,0,UmenOs99
Chris Wilson,LB,28.099,2010-10-17,NFL,WAS,,IND,L 24-27,6,6,Sun,0,1,0,0,0,WilsCh99
Javier Arenas,CB,22.361,2010-10-24,NFL,KAN,,JAX,W 42-20,6,7,Sun,0,1,0,0,0,ArenJa99
Stanley Arnoux,LB,24.045,2010-10-24,NFL,NOR,,CLE,L 17-30,7,7,Sun,0,1,0,0,0,ArnoSt99
Akin Ayodele,LB,31.037,2010-10-24,NFL,BUF,@,BAL,L 34-37,6,7,Sun,0,1,0,0,0,AyodAk20
Yeremiah Bell,SS,32.235,2010-10-24,NFL,MIA,,PIT,L 22-23,6,7,Sun,0,1,0,0,0,BellYe20
Eric Berry,SS,21.299,2010-10-24,NFL,KAN,,JAX,W 42-20,6,7,Sun,0,1,0,0,0,BerrEr99
Alan Branch,DT,25.299,2010-10-24,NFL,ARI,@,SEA,L 10-22,6,7,Sun,0,1,0,0,0,BranAl99
James Butler,SS,28.047,2010-10-24,NFL,STL,@,TAM,L 17-18,7,7,Sun,0,1,0,0,0,ButlJa20
Nate Clements,RCB,30.316,2010-10-24,NFL,SFO,@,CAR,L 20-23,7,7,Sun,0,1,0,0,0,ClemNa99
Chris Clemons,FS,25.039,2010-10-24,NFL,MIA,,PIT,L 22-23,6,7,Sun,0,2,0,0,0,ClemCh97
Chris Clemons,LDE,28.358,2010-10-24,NFL,SEA,,ARI,W 22-10,6,7,Sun,0,1,0,0,0,ClemCh23
Jon Condo,LS/L,29.059,2010-10-24,NFL,OAK,@,DEN,W 59-14,7,7,Sun,0,1,0,0,0,CondJo20
Dane Fletcher,LB,24.040,2010-10-24,NFL,NWE,@,SDG,W 23-20,6,7,Sun,0,1,0,0,0,FletDa00
London Fletcher,ILB,35.158,2010-10-24,NFL,WAS,@,CHI,W 17-14,7,7,Sun,0,1,1,0,0,FletLo20
Chad Greenway,SLB,27.285,2010-10-24,NFL,MIN,@,GNB,L 24-28,6,7,Sun,0,1,0,0,0,GreeCh99
Lavelle Hawkins,WR,24.104,2010-10-24,NFL,TEN,,PHI,W 37-19,7,7,Sun,0,1,0,0,0,HawkLa00
Lex Hilliard,RB,26.086,2010-10-24,NFL,MIA,,PIT,L 22-23,6,7,Sun,0,1,0,0,0,HillLe00
Michael Huff,S,27.232,2010-10-24,NFL,OAK,@,DEN,W 59-14,7,7,Sun,0,1,0,0,0,HuffMi20
Israel Idonije,LDE,29.341,2010-10-24,NFL,CHI,,WAS,L 14-17,7,7,Sun,0,1,0,0,0,IdonIs20
Brian Iwuh,LB,26.230,2010-10-24,NFL,CHI,,WAS,L 14-17,7,7,Sun,0,1,0,0,0,IwuhBr20
Adam Jones,LCB,27.024,2010-10-24,NFL,CIN,@,ATL,L 32-39,6,7,Sun,0,1,1,59,1,JonePa20
Jason Jones,DT,24.154,2010-10-24,NFL,TEN,,PHI,W 37-19,7,7,Sun,0,1,0,0,0,JoneJa99
Ray Lewis*,MIKE,35.162,2010-10-24,NFL,BAL,,BUF,W 37-34,7,7,Sun,0,1,1,1,0,LewiRa00
Curtis Lofton,MLB,24.144,2010-10-24,NFL,ATL,,CIN,W 39-32,7,7,Sun,0,2,0,0,0,LoftCu99
Chris Long,LDE,25.210,2010-10-24,NFL,STL,@,TAM,L 17-18,7,7,Sun,0,1,0,0,0,LongCh99
Bryant McFadden,LCB,28.337,2010-10-24,NFL,PIT,@,MIA,W 23-22,6,7,Sun,0,1,0,0,0,McFaBr20
Rocky McIntosh,ILB,27.343,2010-10-24,NFL,WAS,@,CHI,W 17-14,7,7,Sun,0,1,0,0,0,McInRo20
Quintin Mikell,SS,30.038,2010-10-24,NFL,PHI,@,TEN,L 19-37,7,7,Sun,0,1,0,0,0,MikeQu20
Mike Mitchell,S,23.136,2010-10-24,NFL,OAK,@,DEN,W 59-14,7,7,Sun,0,1,0,0,0,MitcMi99
Jalen Parmele,RB,24.298,2010-10-24,NFL,BAL,,BUF,W 37-34,7,7,Sun,0,1,0,0,0,ParmJa00
Ed Reed*,FS,32.043,2010-10-24,NFL,BAL,,BUF,W 37-34,7,7,Sun,0,1,0,0,0,ReedEd00
Stanford Routt,CB,27.093,2010-10-24,NFL,OAK,@,DEN,W 59-14,7,7,Sun,0,1,0,0,0,RoutSt20
Shawntae Spencer,LCB,28.244,2010-10-24,NFL,SFO,@,CAR,L 20-23,7,7,Sun,0,1,1,0,0,SpenSh20
Charles Tillman,RCB,29.243,2010-10-24,NFL,CHI,,WAS,L 14-17,7,7,Sun,0,2,1,-8,0,TillCh20
Pisa Tinoisamoa,SLB,29.101,2010-10-24,NFL,CHI,,WAS,L 14-17,7,7,Sun,0,1,0,0,0,TinoPi20
Marcus Trufant,LCB,29.303,2010-10-24,NFL,SEA,,ARI,W 22-10,6,7,Sun,0,1,1,0,0,TrufMa20
Stylez G. White,RDE,31.091,2010-10-24,NFL,TAM,,STL,W 18-17,6,7,Sun,0,1,0,0,0,WhitGr99
D.J. Williams,ILB,28.096,2010-10-24,NFL,DEN,,OAK,L 14-59,7,7,Sun,0,1,0,0,0,WillD.20
Barry Cofield,LDT,26.220,2010-10-25,NFL,NYG,@,DAL,W 41-35,7,7,Mon,0,1,0,0,0,CofiBa20
