Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Int Ret,Int Ret Yds,Int Ret TD,Pass Broken Up,unique_id
Johnathan Cyprien,S,24.040,2014-09-07,,JAX,@,PHI,L 17-34,1,1,Sun,,,,1,CyprJo00
Karlos Dansby,MIKE,32.308,2014-09-07,NFL,CLE,@,PIT,L 27-30,1,1,Sun,1,0,0,2,DansKa20
Thomas Davis,WLB,31.169,2014-09-07,NFL,CAR,@,TAM,W 20-14,1,1,Sun,0,0,0,1,DaviTh20
Vontae Davis,CB,26.103,2014-09-07,NFL,IND,@,DEN,L 24-31,1,1,Sun,0,0,0,1,DaviVo99
Will Davis,CB,24.122,2014-09-07,NFL,MIA,,NWE,W 33-20,1,1,Sun,0,0,0,1,DaviWi02
Alfonzo Dennard,RCB,24.363,2014-09-07,NFL,NWE,@,MIA,L 20-33,1,1,Sun,1,0,0,1,DennAl00
Mike DeVito,LDE,30.089,2014-09-07,NFL,KAN,,TEN,L 10-26,1,1,Sun,0,0,0,1,DeViMi99
Justin Durant,WLB,28.352,2014-09-07,NFL,DAL,,SFO,L 17-28,1,1,Sun,0,0,0,1,DuraJu99
Cortland Finnegan,CB,30.217,2014-09-07,NFL,MIA,,NWE,W 33-20,1,1,Sun,0,0,0,1,FinnCo20
Bradley Fletcher,CB,28.074,2014-09-07,NFL,PHI,,JAX,W 34-17,1,1,Sun,0,0,0,1,FletBr99
E.J. Gaines,LCB,22.196,2014-09-07,NFL,STL,,MIN,L 6-34,1,1,Sun,0,0,0,1,GainE.00
William Gay,CB,29.249,2014-09-07,NFL,PIT,,CLE,W 30-27,1,1,Sun,0,0,0,2,GayxWi99
Wallace Gilberry,RDE,29.276,2014-09-07,NFL,CIN,@,BAL,W 23-16,1,1,Sun,0,0,0,1,GilbWa00
Corey Graham,RCB,29.044,2014-09-07,NFL,BUF,@,CHI,W 23-20,1,1,Sun,1,45,0,4,GrahCo99
Michael Griffin,FS,29.246,2014-09-07,NFL,TEN,@,KAN,W 26-10,1,1,Sun,1,12,0,1,GrifMi99
Leon Hall,RCB,29.272,2014-09-07,NFL,CIN,@,BAL,W 23-16,1,1,Sun,0,0,0,1,HallLe98
Roman Harper,SS,31.270,2014-09-07,NFL,CAR,@,TAM,W 20-14,1,1,Sun,1,3,0,1,HarpRo21
Chris Harris,CB,25.081,2014-09-07,NFL,DEN,,IND,W 31-24,1,1,Sun,0,0,0,2,HarrCh01
Jason Hatcher,RDE,32.056,2014-09-07,NFL,WAS,@,HOU,L 6-17,1,1,Sun,0,0,0,1,HatcJa20
Margus Hunt,DE,27.055,2014-09-07,NFL,CIN,@,BAL,W 23-16,1,1,Sun,0,0,0,1,HuntMa00
Asa Jackson,CB,24.279,2014-09-07,NFL,BAL,,CIN,L 16-23,1,1,Sun,0,0,0,1,JackAs00
Malcolm Jenkins,S,26.261,2014-09-07,NFL,PHI,,JAX,W 34-17,1,1,Sun,0,0,0,1,JenkMa99
Dontae Johnson,CB,22.280,2014-09-07,NFL,SFO,@,DAL,W 28-17,1,1,Sun,0,0,0,2,JohnDo02
Cameron Jordan,RDE,25.059,2014-09-07,NFL,NOR,@,ATL,L 34-37,1,1,Sun,0,0,0,1,JordCa00
Mychal Kendricks,ILB,23.344,2014-09-07,NFL,PHI,,JAX,W 34-17,1,1,Sun,0,0,0,1,KendMy00
Luke Kuechly,MLB,23.140,2014-09-07,NFL,CAR,@,TAM,W 20-14,1,1,Sun,0,0,0,1,KuecLu00
Emmanuel Lamur,SLB,25.091,2014-09-07,NFL,CIN,@,BAL,W 23-16,1,1,Sun,1,1,0,1,LamuEm00
Keenan Lewis,LCB,28.113,2014-09-07,NFL,NOR,@,ATL,L 34-37,1,1,Sun,0,0,0,1,LewiKe96
Aaron Lynch,LB,21.183,2014-09-07,NFL,SFO,@,DAL,W 28-17,1,1,Sun,0,0,0,1,LyncAa00
Brandon Marshall,WLB,24.362,2014-09-07,NFL,DEN,,IND,W 31-24,1,1,Sun,0,0,0,1,MarsBr01
Robert McClain,CB,26.047,2014-09-07,NFL,ATL,,NOR,W 37-34,1,1,Sun,1,0,0,1,McClRo98
Jason McCourty,CB,27.025,2014-09-07,NFL,TEN,@,KAN,W 26-10,1,1,Sun,2,0,0,2,McCoJa99
T.J. McDonald,SS,23.224,2014-09-07,NFL,STL,,MIN,L 6-34,1,1,Sun,0,0,0,1,McDoTJ00
Pernell McPhee,OLB,25.264,2014-09-07,NFL,BAL,,CIN,L 16-23,1,1,Sun,0,0,0,1,McPhPe00
Rahim Moore,FS,24.208,2014-09-07,NFL,DEN,,IND,W 31-24,1,1,Sun,2,17,0,2,MoorRa00
Derrick Morgan,OLB,25.244,2014-09-07,NFL,TEN,@,KAN,W 26-10,1,1,Sun,0,0,0,2,MorgDe99
C.J. Mosley,ILB,22.080,2014-09-07,NFL,BAL,,CIN,L 16-23,1,1,Sun,0,0,0,1,MoslC.00
Terence Newman,LCB,36.003,2014-09-07,NFL,CIN,@,BAL,W 23-16,1,1,Sun,0,0,0,1,NewmTe20
Haloti Ngata,DT,30.229,2014-09-07,NFL,BAL,,CIN,L 16-23,1,1,Sun,0,0,0,1,NgatHa20
Alec Ogletree,LLB,22.347,2014-09-07,NFL,STL,,MIN,L 6-34,1,1,Sun,0,0,0,1,OgleAl00
Ron Parker,LCB,27.021,2014-09-07,NFL,KAN,,TEN,L 10-26,1,1,Sun,0,0,0,1,ParkRo01
Ropati Pitoitua,DE,29.154,2014-09-07,NFL,TEN,@,KAN,W 26-10,1,1,Sun,0,0,0,1,PitoRo00
Calvin Pryor,S,22.067,2014-09-07,NFL,NYJ,,OAK,W 19-14,1,1,Sun,0,0,0,2,PryoCa00
Eric Reid,FS,22.271,2014-09-07,NFL,SFO,@,DAL,W 28-17,1,1,Sun,1,48,0,1,ReidEr00
Darrelle Revis,LCB,29.055,2014-09-07,NFL,NWE,@,MIA,L 20-33,1,1,Sun,0,0,0,2,ReviDa99
Vincent Rey,LB,27.001,2014-09-07,NFL,CIN,@,BAL,W 23-16,1,1,Sun,0,0,0,2,ReyxVi00
Nickell Robey-Coleman,DB,22.233,2014-09-07,NFL,BUF,@,CHI,W 23-20,1,1,Sun,0,0,0,1,RobeNi00
Josh Robinson,RB,23.242,2014-09-07,NFL,MIN,@,STL,W 34-6,1,1,Sun,1,0,0,2,RobiJo01
Bradley Roby,CB,22.129,2014-09-07,NFL,DEN,,IND,W 31-24,1,1,Sun,0,0,0,3,RobyBr00
DeMeco Ryans,ILB,30.041,2014-09-07,NFL,PHI,,JAX,W 34-17,1,1,Sun,0,0,0,1,RyanDe20
Ryan Shazier,LILB,22.001,2014-09-07,NFL,PIT,,CLE,W 30-27,1,1,Sun,0,0,0,1,ShazRy00
Harrison Smith,FS,25.217,2014-09-07,NFL,MIN,@,STL,W 34-6,1,1,Sun,1,81,1,1,SmitHa00
Jimmy Smith,RCB,26.043,2014-09-07,NFL,BAL,,CIN,L 16-23,1,1,Sun,0,0,0,1,SmitJi03
Sean Smith,RCB,27.055,2014-09-07,NFL,KAN,,TEN,L 10-26,1,1,Sun,0,0,0,1,SmitSe99
Randy Starks,DT,30.267,2014-09-07,NFL,MIA,,NWE,W 33-20,1,1,Sun,0,0,0,1,StarRa20
Aqib Talib,CB,28.206,2014-09-07,NFL,DEN,,IND,W 31-24,1,1,Sun,0,0,0,3,TaliAq99
Ike Taylor,RCB,34.125,2014-09-07,NFL,PIT,,CLE,W 30-27,1,1,Sun,0,0,0,1,TaylIk20
Greg Toler,CB,29.248,2014-09-07,NFL,IND,@,DEN,L 24-31,1,1,Sun,0,0,0,3,ToleGr99
Desmond Trufant,CB,23.362,2014-09-07,NFL,ATL,,NOR,W 37-34,1,1,Sun,0,0,0,1,TrufDe00
T.J. Ward,SS,27.269,2014-09-07,NFL,DEN,,IND,W 31-24,1,1,Sun,0,0,0,1,WardT.99
J.J. Watt,RDE,25.169,2014-09-07,NFL,HOU,,WAS,W 17-6,1,1,Sun,0,0,0,1,WattJ.00
Melvin White,RCB,24.073,2014-09-07,NFL,CAR,@,TAM,W 20-14,1,1,Sun,0,0,0,1,WhitMe00
Muhammad Wilkerson,DE,24.320,2014-09-07,NFL,NYJ,,OAK,W 19-14,1,1,Sun,0,0,0,2,WilkMu00
Kyle Williams,DT,31.089,2014-09-07,NFL,BUF,@,CHI,W 23-20,1,1,Sun,1,2,0,1,WillKy20
Patrick Willis,ILB,29.225,2014-09-07,NFL,SFO,@,DAL,W 28-17,1,1,Sun,1,0,0,1,WillPa98
Charles Woodson,FS,37.335,2014-09-07,NFL,OAK,@,NYJ,L 14-19,1,1,Sun,1,2,0,1,WoodCh00
Prince Amukamara,RCB,25.094,2014-09-08,NFL,NYG,@,DET,L 14-35,1,1,Mon,0,0,0,2,AmukPr00
Antonio Cromartie,RCB,30.146,2014-09-08,NFL,ARI,,SDG,W 18-17,1,1,Mon,0,0,0,1,CromAn20
Larry Foote,ILB,34.088,2014-09-08,NFL,ARI,,SDG,W 18-17,1,1,Mon,0,0,0,1,FootLa20
Marcus Gilchrist,SS,25.274,2014-09-08,NFL,SDG,@,ARI,L 17-18,1,1,Mon,0,0,0,1,GilcMa00
Thomas Keiser,OLB,25.164,2014-09-08,NFL,ARI,,SDG,W 18-17,1,1,Mon,0,0,0,1,KeisTh00
DeAndre Levy,OLB,27.166,2014-09-08,NFL,DET,,NYG,W 35-14,1,1,Mon,1,13,0,1,LevyDe99
Jerraud Powers,CB,27.051,2014-09-08,NFL,ARI,,SDG,W 18-17,1,1,Mon,1,12,0,2,PoweJe99
Glover Quin,FS,28.236,2014-09-08,NFL,DET,,NYG,W 35-14,1,1,Mon,1,18,0,1,QuinGl99
Dominique Rodgers-Cromartie,LCB,28.154,2014-09-08,NFL,NYG,@,DET,L 14-35,1,1,Mon,0,0,0,2,RodgDo99
Antrel Rolle,SS,31.266,2014-09-08,NFL,NYG,@,DET,L 14-35,1,1,Mon,0,0,0,1,RollAn20
Darius Slay,CB,23.250,2014-09-08,NFL,DET,,NYG,W 35-14,1,1,Mon,0,0,0,3,SlayDa00
Jason Verrett,CB,23.082,2014-09-08,NFL,SDG,@,ARI,L 17-18,1,1,Mon,0,0,0,1,VerrJa00
Eric Weddle,FS,29.247,2014-09-08,NFL,SDG,@,ARI,L 17-18,1,1,Mon,0,0,0,2,WeddEr99
Cortez Allen,LCB,25.317,2014-09-11,NFL,PIT,@,BAL,L 6-26,2,2,Thu,0,0,0,1,AlleCo00
Pernell McPhee,OLB,25.268,2014-09-11,NFL,BAL,,PIT,W 26-6,2,2,Thu,0,0,0,1,McPhPe00
C.J. Mosley,ILB,22.084,2014-09-11,NFL,BAL,,PIT,W 26-6,2,2,Thu,0,0,0,1,MoslC.00
Haloti Ngata,DT,30.233,2014-09-11,NFL,BAL,,PIT,W 26-6,2,2,Thu,1,13,0,1,NgatHa20
Daryl Smith,ILB,32.181,2014-09-11,NFL,BAL,,PIT,W 26-6,2,2,Thu,0,0,0,1,SmitDa24
Ike Taylor,RCB,34.129,2014-09-11,NFL,PIT,@,BAL,L 6-26,2,2,Thu,0,0,0,1,TaylIk20
Isa Abdul-Quddus,SS,25.042,2014-09-14,NFL,DET,@,CAR,L 7-24,2,2,Sun,0,0,0,1,AbduIs00
Sam Acho,LB,26.008,2014-09-14,NFL,ARI,@,NYG,W 25-14,2,2,Sun,1,3,0,1,AchoSa00
Antonio Allen,CB,25.356,2014-09-14,NFL,NYJ,@,GNB,L 24-31,2,2,Sun,0,0,0,2,AlleAn02
David Amerson,RCB,22.280,2014-09-14,NFL,WAS,,JAX,W 41-10,2,2,Sun,0,0,0,2,AmerDa00
Prince Amukamara,RCB,25.100,2014-09-14,NFL,NYG,,ARI,L 14-25,2,2,Sun,0,0,0,1,AmukPr00
Cliff Avril,RDE,28.159,2014-09-14,NFL,SEA,@,SDG,L 21-30,2,2,Sun,0,0,0,1,AvriCl99
Alan Ball,RCB,29.169,2014-09-14,NFL,JAX,@,WAS,L 10-41,2,2,Sun,0,0,0,1,BallAl99
Mark Barron,SS,24.322,2014-09-14,NFL,TAM,,STL,L 17-19,2,2,Sun,0,0,0,1,BarrMa00
Bene Benwikere,CB,23.011,2014-09-14,NFL,CAR,,DET,W 24-7,2,2,Sun,0,0,0,1,BenwBe00
Antoine Bethea,SS,30.049,2014-09-14,NFL,SFO,,CHI,L 20-28,2,2,Sun,0,0,0,1,BethAn20
E.J. Biggers,CB,27.093,2014-09-14,NFL,WAS,,JAX,W 41-10,2,2,Sun,0,0,0,2,BiggE.99
Nigel Bradham,SLB,25.010,2014-09-14,NFL,BUF,,MIA,W 29-10,2,2,Sun,0,0,0,1,BradNi00
Bashaud Breeland,SS,22.227,2014-09-14,NFL,WAS,,JAX,W 41-10,2,2,Sun,0,0,0,1,BreeBa00
Stevie Brown,FS,27.059,2014-09-14,NFL,NYG,,ARI,L 14-25,2,2,Sun,0,0,0,1,BrowSt99
Vontaze Burfict,WLB,23.355,2014-09-14,NFL,CIN,,ATL,W 24-10,2,2,Sun,0,0,0,1,BurfVo00
Morgan Burnett,SS,25.244,2014-09-14,NFL,GNB,,NYJ,W 31-24,2,2,Sun,0,0,0,1,BurnMo99
Jairus Byrd,FS,27.342,2014-09-14,NFL,NOR,@,CLE,L 24-26,2,2,Sun,0,0,0,1,ByrdJa99
Brandon Carr,LCB,28.118,2014-09-14,NFL,DAL,@,TEN,W 26-10,2,2,Sun,0,0,0,2,CarrBr99
Chimdi Chekwa,LCB,26.007,2014-09-14,NFL,OAK,,HOU,L 14-30,2,2,Sun,0,0,0,1,ChekCh00
Barry Church,SS,26.215,2014-09-14,NFL,DAL,@,TEN,W 26-10,2,2,Sun,1,4,0,1,ChurBa99
Morris Claiborne,RCB,24.219,2014-09-14,NFL,DAL,@,TEN,W 26-10,2,2,Sun,0,0,0,1,ClaiMo00
Chris Conte,FS,25.203,2014-09-14,NFL,CHI,@,SFO,W 28-20,2,2,Sun,1,1,0,1,ContCh00
Marcus Cooper,LCB,24.225,2014-09-14,NFL,KAN,@,DEN,L 17-24,2,2,Sun,0,0,0,2,CoopMa00
Perrish Cox,LCB,27.247,2014-09-14,NFL,SFO,,CHI,L 20-28,2,2,Sun,0,0,0,1,CoxxPe99
Jared Crick,LDE,25.024,2014-09-14,NFL,HOU,@,OAK,W 30-14,2,2,Sun,0,0,0,1,CricJa00
Antonio Cromartie,RCB,30.152,2014-09-14,NFL,ARI,@,NYG,W 25-14,2,2,Sun,0,0,0,1,CromAn20
Marcell Dareus,DT,24.185,2014-09-14,NFL,BUF,,MIA,W 29-10,2,2,Sun,0,0,0,1,DareMa00
Ryan Davis,DE,25.202,2014-09-14,NFL,JAX,@,WAS,L 10-41,2,2,Sun,0,0,0,1,DaviRy00
Will Davis,CB,24.129,2014-09-14,NFL,MIA,@,BUF,L 10-29,2,2,Sun,0,0,0,1,DaviWi02
Thomas DeCoud,FS,29.179,2014-09-14,NFL,CAR,,DET,W 24-7,2,2,Sun,0,0,0,1,DeCoTh99
Carlos Dunlap,LDE,25.198,2014-09-14,NFL,CIN,,ATL,W 24-10,2,2,Sun,0,0,0,1,DunlCa99
Dominique Easley,DL,22.139,2014-09-14,NFL,NWE,@,MIN,W 30-7,2,2,Sun,1,0,0,1,EaslDo00
Josh Evans,SS,23.101,2014-09-14,NFL,JAX,@,WAS,L 10-41,2,2,Sun,0,0,0,1,EvanJo00
Larry Foote,ILB,34.094,2014-09-14,NFL,ARI,@,NYG,W 25-14,2,2,Sun,1,0,0,1,FootLa20
Kyle Fuller,CB,22.210,2014-09-14,NFL,CHI,@,SFO,W 28-20,2,2,Sun,2,38,0,2,FullKy00
Justin Gilbert,DB,22.311,2014-09-14,NFL,CLE,,NOR,W 26-24,2,2,Sun,0,0,0,1,GilbJu00
Tashaun Gipson,FS,24.038,2014-09-14,NFL,CLE,,NOR,W 26-24,2,2,Sun,1,62,1,1,GipsTa00
Corey Graham,LCB,29.051,2014-09-14,NFL,BUF,,MIA,W 29-10,2,2,Sun,0,0,0,3,GrahCo99
Dwayne Gratz,LCB,24.190,2014-09-14,NFL,JAX,@,WAS,L 10-41,2,2,Sun,0,0,0,1,GratDw00
Chad Greenway,WLB,31.245,2014-09-14,NFL,MIN,,NWE,L 7-30,2,2,Sun,0,0,0,1,GreeCh99
Brent Grimes,CB,31.057,2014-09-14,NFL,MIA,@,BUF,L 10-29,2,2,Sun,0,0,0,3,GrimBr20
Joe Haden,LCB,25.153,2014-09-14,NFL,CLE,,NOR,W 26-24,2,2,Sun,0,0,0,1,HadeJo99
Andre Hal,CB,22.107,2014-09-14,NFL,HOU,@,OAK,W 30-14,2,2,Sun,0,0,0,1,HalxAn00
Leon Hall,RCB,29.279,2014-09-14,NFL,CIN,,ATL,W 24-10,2,2,Sun,1,-3,0,2,HallLe98
Chris Harris,RCB,25.088,2014-09-14,NFL,DEN,,KAN,W 24-17,2,2,Sun,0,0,0,1,HarrCh01
Mark Herzlich,LB,27.013,2014-09-14,NFL,NYG,,ARI,L 14-25,2,2,Sun,0,0,0,1,HerzMa00
Dont'a Hightower,LB,24.186,2014-09-14,NFL,NWE,@,MIN,W 30-7,2,2,Sun,0,0,0,1,HighDo01
Davon House,CB,25.066,2014-09-14,NFL,GNB,,NYJ,W 31-24,2,2,Sun,0,0,0,2,HousDa00
George Iloka,SS,24.167,2014-09-14,NFL,CIN,,ATL,W 24-10,2,2,Sun,2,42,0,3,IlokGe00
Kareem Jackson,LCB,26.157,2014-09-14,NFL,HOU,@,OAK,W 30-14,2,2,Sun,1,65,0,2,JackKa99
Leonard Johnson,CB,24.168,2014-09-14,NFL,TAM,,STL,L 17-19,2,2,Sun,0,0,0,1,JohnLe03
Adam Jones,CB,30.349,2014-09-14,NFL,CIN,,ATL,W 24-10,2,2,Sun,0,0,0,1,JonePa20
Cameron Jordan,RDE,25.066,2014-09-14,NFL,NOR,@,CLE,L 24-26,2,2,Sun,0,0,0,2,JordCa00
Tommy Kelly,DT,33.261,2014-09-14,NFL,ARI,@,NYG,W 25-14,2,2,Sun,0,0,0,1,KellTo21
Ryan Kerrigan,LOLB,26.029,2014-09-14,NFL,WAS,,JAX,W 41-10,2,2,Sun,0,0,0,1,KerrRy00
Terrance Knighton,NT,28.072,2014-09-14,NFL,DEN,,KAN,W 24-17,2,2,Sun,0,0,0,2,KnigTe99
Paul Kruger,OLB,28.211,2014-09-14,NFL,CLE,,NOR,W 26-24,2,2,Sun,0,0,0,1,KrugPa99
Luke Kuechly,MLB,23.147,2014-09-14,NFL,CAR,,DET,W 24-7,2,2,Sun,0,0,0,2,KuecLu00
Emmanuel Lamur,SLB,25.098,2014-09-14,NFL,CIN,,ATL,W 24-10,2,2,Sun,0,0,0,1,LamuEm00
Manny Lawson,DE,30.063,2014-09-14,NFL,BUF,,MIA,W 29-10,2,2,Sun,0,0,0,1,LawsMa20
Khalil Mack,SLB,23.204,2014-09-14,NFL,OAK,,HOU,L 14-30,2,2,Sun,0,0,0,1,MackKh00
Brandon Marshall,WLB,25.004,2014-09-14,NFL,DEN,,KAN,W 24-17,2,2,Sun,0,0,0,1,MarsBr01
Rashean Mathis,CB,34.018,2014-09-14,NFL,DET,@,CAR,L 7-24,2,2,Sun,0,0,0,2,MathRa99
Clay Matthews,ROLB,28.123,2014-09-14,NFL,GNB,,NYJ,W 31-24,2,2,Sun,0,0,0,1,MattCl99
Rolando McClain,MLB,25.062,2014-09-14,NFL,DAL,@,TEN,W 26-10,2,2,Sun,1,0,0,1,McClRo00
Devin McCourty,S,27.032,2014-09-14,NFL,NWE,@,MIN,W 30-7,2,2,Sun,1,60,0,1,McCoDe99
Leodis McKelvin,CB,29.013,2014-09-14,NFL,BUF,,MIA,W 29-10,2,2,Sun,1,1,0,1,McKeLe99
Rodney McLeod,FS,24.083,2014-09-14,NFL,STL,@,TAM,W 19-17,2,2,Sun,1,0,0,1,McLeRo00
Henry Melton,DT,27.338,2014-09-14,NFL,DAL,@,TEN,W 26-10,2,2,Sun,0,0,0,1,MeltHe99
Sterling Moore,CB,24.223,2014-09-14,NFL,DAL,@,TEN,W 26-10,2,2,Sun,0,0,0,2,MoorSt00
Reggie Nelson,FS,30.358,2014-09-14,NFL,CIN,,ATL,W 24-10,2,2,Sun,0,0,0,1,NelsRe99
Terence Newman,LCB,36.010,2014-09-14,NFL,CIN,,ATL,W 24-10,2,2,Sun,0,0,0,3,NewmTe20
Julius Peppers,LDE,34.239,2014-09-14,NFL,GNB,,NYJ,W 31-24,2,2,Sun,0,0,0,2,PeppJu99
Jason Pierre-Paul,RDE,25.256,2014-09-14,NFL,NYG,,ARI,L 14-25,2,2,Sun,0,0,0,2,PierJa99
Brooks Reed,SAM,27.198,2014-09-14,NFL,HOU,@,OAK,W 30-14,2,2,Sun,1,5,0,1,ReedBr00
Darrelle Revis,LCB,29.062,2014-09-14,NFL,NWE,@,MIN,W 30-7,2,2,Sun,1,0,0,1,ReviDa99
Patrick Robinson,RCB,27.007,2014-09-14,NFL,NOR,@,CLE,L 24-26,2,2,Sun,0,0,0,1,RobiPa99
Trent Robinson,S,24.210,2014-09-14,NFL,WAS,,JAX,W 41-10,2,2,Sun,1,14,0,1,RobiTr02
Dominique Rodgers-Cromartie,LCB,28.160,2014-09-14,NFL,NYG,,ARI,L 14-25,2,2,Sun,0,0,0,2,RodgDo99
Antrel Rolle,SS,31.272,2014-09-14,NFL,NYG,,ARI,L 14-25,2,2,Sun,0,0,0,1,RollAn20
Logan Ryan,RCB,23.217,2014-09-14,NFL,NWE,@,MIN,W 30-7,2,2,Sun,1,0,0,2,RyanLo00
Jabaal Sheard,OLB,25.127,2014-09-14,NFL,CLE,,NOR,W 26-24,2,2,Sun,0,0,0,1,SheaJa00
Sam Shields,RCB,26.280,2014-09-14,NFL,GNB,,NYJ,W 31-24,2,2,Sun,0,0,0,1,ShieSa00
Kawann Short,DT,25.224,2014-09-14,NFL,CAR,,DET,W 24-7,2,2,Sun,0,0,0,1,ShorKa00
Josh Thomas,CB,25.134,2014-09-14,NFL,SEA,@,SDG,L 21-30,2,2,Sun,0,0,0,1,ThomJo01
Charles Tillman,RCB,33.203,2014-09-14,NFL,CHI,@,SFO,W 28-20,2,2,Sun,0,0,0,1,TillCh20
Desmond Trufant,CB,24.004,2014-09-14,NFL,ATL,@,CIN,L 10-24,2,2,Sun,0,0,0,1,TrufDe00
Darrin Walls,CB,26.086,2014-09-14,NFL,NYJ,@,GNB,L 24-31,2,2,Sun,0,0,0,1,WallDa00
Melvin White,RCB,24.080,2014-09-14,NFL,CAR,,DET,W 24-7,2,2,Sun,1,23,0,3,WhitMe00
J.J. Wilcox,FS,23.212,2014-09-14,NFL,DAL,@,TEN,W 26-10,2,2,Sun,0,0,0,1,WilcJ.00
Michael Wilhoite,ILB,27.281,2014-09-14,NFL,SFO,,CHI,L 20-28,2,2,Sun,0,0,0,1,WilhMi00
Aaron Williams,DS,24.144,2014-09-14,NFL,BUF,,MIA,W 29-10,2,2,Sun,0,0,0,1,WillAa00
Duke Williams,S,23.334,2014-09-14,NFL,BUF,,MIA,W 29-10,2,2,Sun,0,0,0,1,WillDu00
Tramon Williams,LCB,31.182,2014-09-14,NFL,GNB,,NYJ,W 31-24,2,2,Sun,1,0,0,2,WillTr99
Patrick Willis,ILB,29.232,2014-09-14,NFL,SFO,,CHI,L 20-28,2,2,Sun,0,0,0,1,WillPa98
Shareece Wright,RCB,27.159,2014-09-14,NFL,SDG,,SEA,W 30-21,2,2,Sun,0,0,0,1,WrigSh00
Mike Adams,SS,33.175,2014-09-15,NFL,IND,,PHI,L 27-30,2,2,Mon,0,0,0,1,AdamMi21
Darius Butler,CB,28.181,2014-09-15,NFL,IND,,PHI,L 27-30,2,2,Mon,0,0,0,2,ButlDa99
Vontae Davis,RCB,26.111,2014-09-15,NFL,IND,,PHI,L 27-30,2,2,Mon,0,0,0,1,DaviVo99
Bradley Fletcher,CB,28.082,2014-09-15,NFL,PHI,@,IND,W 30-27,2,2,Mon,0,0,0,2,FletBr99
Malcolm Jenkins,S,26.269,2014-09-15,NFL,PHI,@,IND,W 30-27,2,2,Mon,1,8,0,2,JenkMa99
