Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Kick Ret,Kick Ret Yds,Kick Ret YPA,Kick Ret TD,unique_id
Bobby Rainey,RB,27.346,2015-09-27,NFL,TAM,@,HOU,L 9-19,3,3,Sun,1,27,27.00,0,RainBo00
Khiry Robinson,RB,25.273,2015-09-27,NFL,NOR,@,CAR,L 22-27,3,3,Sun,1,14,14.00,0,RobiKh00
Kelvin Sheppard,LB,27.268,2015-09-27,NFL,MIA,,BUF,L 14-41,3,3,Sun,1,0,0.00,0,ShepKe00
Zac Stacy,RB,24.171,2015-09-27,NFL,NYJ,,PHI,L 17-24,3,3,Sun,4,82,20.50,0,StacZa00
Jordan Todman,RB,25.215,2015-09-27,NFL,PIT,@,STL,W 12-6,3,3,Sun,1,22,22.00,0,TodmJo00
Joe Webb,QB,28.317,2015-09-27,NFL,CAR,,NOR,W 27-22,3,3,Sun,1,15,15.00,0,WebbJo00
Eric Weems,WR,30.085,2015-09-27,NFL,ATL,@,DAL,W 39-28,3,3,Sun,1,23,23.00,0,WeemEr00
DeAndrew White,WR,23.346,2015-09-27,NFL,SFO,@,ARI,L 7-47,3,3,Sun,4,95,23.75,0,WhitDe01
Damien Williams,RB,23.177,2015-09-27,NFL,MIA,,BUF,L 14-41,3,3,Sun,2,45,22.50,0,WillDa05
Knile Davis,RB,23.358,2015-09-28,NFL,KAN,@,GNB,L 28-38,3,3,Mon,3,95,31.67,0,DaviKn00
Ty Montgomery,WR,22.249,2015-09-28,NFL,GNB,,KAN,W 38-28,3,3,Mon,2,64,32.00,0,MontTy01
De'Anthony Thomas,WR,22.266,2015-09-28,NFL,KAN,@,GNB,L 28-38,3,3,Mon,1,19,19.00,0,ThomDe05
Dri Archer,WR,24.053,2015-10-01,NFL,PIT,,BAL,L 20-23,4,4,Thu,1,31,31.00,0,ArchDr00
Michael Campanaro,WR,24.249,2015-10-01,NFL,BAL,@,PIT,W 23-20,4,4,Thu,1,24,24.00,0,CampMi02
Giovani Bernard,HB,23.316,2015-10-04,NFL,CIN,,KAN,W 36-21,4,4,Sun,1,6,6.00,0,BernGi00
Andre Caldwell,WR,30.172,2015-10-04,NFL,DEN,,MIN,W 23-20,4,4,Sun,2,55,27.50,0,CaldAn00
Benny Cunningham,RB,25.089,2015-10-04,NFL,STL,@,ARI,W 24-22,4,4,Sun,5,121,24.20,0,CunnBe01
Knile Davis,RB,23.364,2015-10-04,NFL,KAN,@,CIN,L 21-36,4,4,Sun,4,86,21.50,0,DaviKn00
Phillip Dorsett,WR,22.272,2015-10-04,NFL,IND,,JAX,W 16-13,4,4,Sun,1,12,12.00,0,DorsPh00
Lance Dunbar,RB,25.252,2015-10-04,NFL,DAL,@,NOR,L 20-26,4,4,Sun,1,17,17.00,0,DunbLa00
Bruce Ellington,WR,24.043,2015-10-04,NFL,SFO,,GNB,L 3-17,4,4,Sun,1,20,20.00,0,ElliBr00
Justin Gilbert,DB,23.331,2015-10-04,NFL,CLE,@,SDG,L 27-30,4,4,Sun,3,110,36.67,0,GilbJu00
Percy Harvin,WR,27.129,2015-10-04,NFL,BUF,,NYG,L 10-24,4,4,Sun,2,39,19.50,0,HarvPe00
Roy Helu,RB,26.301,2015-10-04,NFL,OAK,@,CHI,L 20-22,4,4,Sun,3,58,19.33,0,HeluRo00
David Johnson,RB,23.292,2015-10-04,NFL,ARI,,STL,L 22-24,4,4,Sun,1,19,19.00,0,JohnDa08
Adam Jones,RCB,32.004,2015-10-04,NFL,CIN,,KAN,W 36-21,4,4,Sun,2,47,23.50,0,JonePa20
Jarvis Landry,WR,22.310,2015-10-04,NFL,MIA,,NYJ,L 14-27,4,4,Sun,5,122,24.40,0,LandJa00
Marc Mariani,KR,28.155,2015-10-04,NFL,CHI,,OAK,W 22-20,4,4,Sun,1,21,21.00,0,MariMa00
Darren McFadden,RB,28.038,2015-10-04,NFL,DAL,@,NOR,L 20-26,4,4,Sun,1,23,23.00,0,McFaDa00
Keith Mumphery,WR,23.121,2015-10-04,NFL,HOU,@,ATL,L 21-48,4,4,Sun,3,70,23.33,0,MumpKe00
Marcus Murphy,RB,24.208,2015-10-04,NFL,NOR,,DAL,W 26-20,4,4,Sun,1,34,34.00,0,MurpMa03
Branden Oliver,RB,24.150,2015-10-04,NFL,SDG,,CLE,W 30-27,4,4,Sun,4,107,26.75,0,OlivBr01
Cordarrelle Patterson,WR,24.201,2015-10-04,NFL,MIN,@,DEN,L 20-23,4,4,Sun,2,34,17.00,0,PattCo00
John Phillips,TE,28.115,2015-10-04,NFL,SDG,,CLE,W 30-27,4,4,Sun,1,5,5.00,0,PhilJo00
Bobby Rainey,RB,27.353,2015-10-04,NFL,TAM,,CAR,L 23-37,4,4,Sun,3,92,30.67,0,RainBo00
Rashad Ross,WR,25.244,2015-10-04,NFL,WAS,,PHI,W 23-20,4,4,Sun,1,22,22.00,0,RossRa00
Zac Stacy,RB,24.178,2015-10-04,NFL,NYJ,@,MIA,W 27-14,4,4,Sun,2,45,22.50,0,StacZa00
Marcus Thigpen,WR,29.142,2015-10-04,NFL,BUF,,NYG,L 10-24,4,4,Sun,2,29,14.50,0,ThigMa00
De'Anthony Thomas,WR,22.272,2015-10-04,NFL,KAN,@,CIN,L 21-36,4,4,Sun,1,23,23.00,0,ThomDe05
Shane Vereen,RB,26.155,2015-10-04,NFL,NYG,@,BUF,W 24-10,4,4,Sun,1,25,25.00,0,VereSh00
Eric Weems,WR,30.092,2015-10-04,NFL,ATL,,HOU,W 48-21,4,4,Sun,1,29,29.00,0,WeemEr00
Griff Whalen,WR,25.217,2015-10-04,NFL,IND,,JAX,W 16-13,4,4,Sun,2,60,30.00,0,WhalGr00
Fozzy Whittaker,RB,26.244,2015-10-04,NFL,CAR,@,TAM,W 37-23,4,4,Sun,1,26,26.00,0,WhitFo00
Damien Williams,RB,23.184,2015-10-04,NFL,MIA,,NYJ,L 14-27,4,4,Sun,1,19,19.00,0,WillDa05
Ameer Abdullah,RB,22.114,2015-10-05,NFL,DET,@,SEA,L 10-13,4,4,Mon,2,54,27.00,0,AbduAm00
Tyler Lockett,WR,23.007,2015-10-05,NFL,SEA,,DET,W 13-10,4,4,Mon,2,30,15.00,0,LockTy00
Will Tukuafu,FB,31.275,2015-10-05,NFL,SEA,,DET,W 13-10,4,4,Mon,1,16,16.00,0,TukuWi00
Griff Whalen,WR,25.221,2015-10-08,NFL,IND,@,HOU,W 27-20,5,5,Thu,2,74,37.00,0,WhalGr00
Ameer Abdullah,RB,22.120,2015-10-11,NFL,DET,,ARI,L 17-42,5,5,Sun,1,41,41.00,0,AbduAm00
Omar Bolden,S,26.295,2015-10-11,NFL,DEN,@,OAK,W 16-10,5,5,Sun,2,54,27.00,0,BoldOm00
Benny Cunningham,RB,25.096,2015-10-11,NFL,STL,@,GNB,L 10-24,5,5,Sun,1,25,25.00,0,CunnBe01
Bruce Ellington,WR,24.050,2015-10-11,NFL,SFO,@,NYG,L 27-30,5,5,Sun,1,22,22.00,0,ElliBr00
Justin Gilbert,DB,23.338,2015-10-11,NFL,CLE,@,BAL,W 33-30,5,5,Sun,1,15,15.00,0,GilbJu00
Corey Grant,RB,23.296,2015-10-11,NFL,JAX,@,TAM,L 31-38,5,5,Sun,3,93,31.00,0,GranCo00
Percy Harvin,WR,27.136,2015-10-11,NFL,BUF,@,TEN,W 14-13,5,5,Sun,1,24,24.00,0,HarvPe00
Roy Helu,RB,26.308,2015-10-11,NFL,OAK,,DEN,L 10-16,5,5,Sun,1,27,27.00,0,HeluRo00
Josh Huff,WR,23.362,2015-10-11,NFL,PHI,,NOR,W 39-17,5,5,Sun,1,40,40.00,0,HuffJo00
David Johnson,RB,23.299,2015-10-11,NFL,ARI,@,DET,W 42-17,5,5,Sun,1,35,35.00,0,JohnDa08
T.J. Jones,WR,23.084,2015-10-11,NFL,DET,,ARI,L 17-42,5,5,Sun,2,53,26.50,0,JoneT.00
Kyle Juszczyk,FB,24.171,2015-10-11,NFL,BAL,,CLE,L 30-33,5,5,Sun,1,7,7.00,0,JuszKy00
Tyler Lockett,WR,23.013,2015-10-11,NFL,SEA,@,CIN,L 24-27,5,5,Sun,1,21,21.00,0,LockTy00
Dexter McCluster,RB,26.047,2015-10-11,NFL,TEN,,BUF,L 13-14,4,5,Sun,1,20,20.00,0,McClDe00
Bruce Miller,FB,28.066,2015-10-11,NFL,SFO,@,NYG,L 27-30,5,5,Sun,1,3,3.00,0,MillBr02
Marcus Murphy,RB,24.215,2015-10-11,NFL,NOR,@,PHI,L 17-39,5,5,Sun,3,66,22.00,0,MurpMa03
Marcel Reece,FB,30.110,2015-10-11,NFL,OAK,,DEN,L 10-16,5,5,Sun,1,18,18.00,0,ReecMa00
Khiry Robinson,RB,25.287,2015-10-11,NFL,NOR,@,PHI,L 17-39,5,5,Sun,1,19,19.00,0,RobiKh00
Jeremy Ross,WR,27.209,2015-10-11,NFL,BAL,,CLE,L 30-33,5,5,Sun,5,136,27.20,0,RossJe01
Rashad Ross,WR,25.251,2015-10-11,NFL,WAS,@,ATL,L 19-25,5,5,Sun,2,53,26.50,0,RossRa00
Bishop Sankey,RB,23.026,2015-10-11,NFL,TEN,,BUF,L 13-14,4,5,Sun,2,33,16.50,0,SankBi00
Anthony Sherman,FB,26.304,2015-10-11,NFL,KAN,,CHI,L 17-18,5,5,Sun,1,11,11.00,0,SherAn00
Brandon Tate,WR,28.006,2015-10-11,NFL,CIN,,SEA,W 27-24,5,5,Sun,4,87,21.75,0,TateBr00
De'Anthony Thomas,WR,22.279,2015-10-11,NFL,KAN,,CHI,L 17-18,5,5,Sun,1,19,19.00,0,ThomDe05
Shane Vereen,RB,26.162,2015-10-11,NFL,NYG,,SFO,W 30-27,5,5,Sun,2,44,22.00,0,VereSh00
Lucky Whitehead,WR,23.131,2015-10-11,NFL,DAL,,NWE,L 6-30,5,5,Sun,1,21,21.00,0,WhitLu00
Dri Archer,WR,24.064,2015-10-12,NFL,PIT,@,SDG,W 24-20,5,5,Mon,2,62,31.00,0,ArchDr00
Jacoby Jones,WR,31.093,2015-10-12,NFL,SDG,,PIT,L 20-24,5,5,Mon,1,30,30.00,0,JoneJa03
Patrick DiMarco,FB,26.168,2015-10-15,NFL,ATL,@,NOR,L 21-31,6,6,Thu,1,19,19.00,0,DiMaPa00
Jared Abbrederis,WR,24.305,2015-10-18,NFL,GNB,,SDG,W 27-20,6,6,Sun,1,30,30.00,0,AbbrJa00
Ameer Abdullah,RB,22.127,2015-10-18,NFL,DET,,CHI,W 37-34,6,6,Sun,1,22,22.00,0,AbduAm00
Dri Archer,WR,24.070,2015-10-18,NFL,PIT,,ARI,W 25-13,6,6,Sun,4,89,22.25,0,ArchDr00
Kapri Bibbs,RB,22.281,2015-10-18,NFL,DEN,@,CLE,W 26-23,6,6,Sun,1,15,15.00,0,BibbKa00
Omar Bolden,S,26.302,2015-10-18,NFL,DEN,@,CLE,W 26-23,6,6,Sun,5,95,19.00,0,BoldOm00
Knile Davis,RB,24.013,2015-10-18,NFL,KAN,@,MIN,L 10-16,6,6,Sun,1,19,19.00,0,DaviKn00
Shaun Draughn,RB,27.315,2015-10-18,NFL,CLE,,DEN,L 23-26,6,6,Sun,2,29,14.50,0,DrauSh00
Justin Gilbert,DB,23.345,2015-10-18,NFL,CLE,,DEN,L 23-26,6,6,Sun,2,56,28.00,0,GilbJu00
Marquise Goodwin,WR,24.333,2015-10-18,NFL,BUF,,CIN,L 21-34,6,6,Sun,2,33,16.50,0,GoodMa00
Rob Gronkowski,TE,26.157,2015-10-18,NFL,NWE,@,IND,W 34-27,5,6,Sun,1,5,5.00,0,GronRo00
David Johnson,RB,23.306,2015-10-18,NFL,ARI,@,PIT,L 13-25,6,6,Sun,6,123,20.50,0,JohnDa08
Adam Jones,RCB,32.018,2015-10-18,NFL,CIN,@,BUF,W 34-21,6,6,Sun,2,69,34.50,0,JonePa20
Jacoby Jones,WR,31.099,2015-10-18,NFL,SDG,@,GNB,L 20-27,6,6,Sun,3,55,18.33,0,JoneJa03
T.J. Jones,WR,23.091,2015-10-18,NFL,DET,,CHI,W 37-34,6,6,Sun,2,47,23.50,0,JoneT.00
Tyler Lockett,WR,23.020,2015-10-18,NFL,SEA,,CAR,L 23-27,6,6,Sun,2,27,13.50,0,LockTy00
Marc Mariani,WR,28.169,2015-10-18,NFL,CHI,@,DET,L 34-37,6,6,Sun,2,50,25.00,0,MariMa00
Ty Montgomery,WR,22.269,2015-10-18,NFL,GNB,,SDG,W 27-20,6,6,Sun,1,29,29.00,0,MontTy01
Denarius Moore,WR,26.313,2015-10-18,NFL,BUF,,CIN,L 21-34,6,6,Sun,2,39,19.50,0,MoorDe02
Keith Mumphery,WR,23.135,2015-10-18,NFL,HOU,@,JAX,W 31-20,6,6,Sun,1,14,14.00,0,MumpKe00
Cordarrelle Patterson,WR,24.215,2015-10-18,NFL,MIN,,KAN,W 16-10,5,6,Sun,2,51,25.50,0,PattCo00
Cedric Peerman,HB,29.008,2015-10-18,NFL,CIN,@,BUF,W 34-21,6,6,Sun,1,7,7.00,0,PeerCe00
Trevor Reilly,OLB,27.274,2015-10-18,NFL,NYJ,,WAS,W 34-20,5,6,Sun,1,0,0.00,0,ReilTr00
Jeremy Ross,WR,27.216,2015-10-18,NFL,BAL,@,SFO,L 20-25,6,6,Sun,1,41,41.00,0,RossJe01
Rashad Ross,WR,25.258,2015-10-18,NFL,WAS,@,NYJ,L 20-34,6,6,Sun,5,96,19.20,0,RossRa00
Bishop Sankey,RB,23.033,2015-10-18,NFL,TEN,,MIA,L 10-38,5,6,Sun,3,79,26.33,0,SankBi00
Zac Stacy,RB,24.192,2015-10-18,NFL,NYJ,,WAS,W 34-20,5,6,Sun,2,47,23.50,0,StacZa00
Brandon Tate,WR,28.013,2015-10-18,NFL,CIN,@,BUF,W 34-21,6,6,Sun,1,8,8.00,0,TateBr00
De'Anthony Thomas,WR,22.286,2015-10-18,NFL,KAN,@,MIN,L 10-16,6,6,Sun,1,20,20.00,0,ThomDe05
J.C. Tretter,C,24.248,2015-10-18,NFL,GNB,,SDG,W 27-20,6,6,Sun,1,0,0.00,0,TretJC00
Bryan Walters,WR,27.348,2015-10-18,NFL,JAX,,HOU,L 20-31,6,6,Sun,3,79,26.33,0,WaltBr00
Griff Whalen,WR,25.231,2015-10-18,NFL,IND,,NWE,L 27-34,6,6,Sun,1,19,19.00,0,WhalGr00
Damien Williams,RB,23.198,2015-10-18,NFL,MIA,@,TEN,W 38-10,5,6,Sun,2,45,22.50,0,WillDa05
Riley Cooper,WR,28.040,2015-10-19,NFL,PHI,,NYG,W 27-7,6,6,Mon,1,12,12.00,0,CoopRi00
Dwayne Harris,WR,28.033,2015-10-19,NFL,NYG,@,PHI,L 7-27,6,6,Mon,2,49,24.50,0,HarrDw00
Mark Herzlich,SLB,28.048,2015-10-19,NFL,NYG,@,PHI,L 7-27,6,6,Mon,1,6,6.00,0,HerzMa00
Josh Huff,WR,24.005,2015-10-19,NFL,PHI,,NYG,W 27-7,6,6,Mon,1,21,21.00,0,HuffJo00
Shane Vereen,RB,26.170,2015-10-19,NFL,NYG,@,PHI,L 7-27,6,6,Mon,1,24,24.00,0,VereSh00
Bruce Ellington,WR,24.061,2015-10-22,NFL,SFO,,SEA,L 3-20,7,7,Thu,3,73,24.33,0,ElliBr00
Tyler Lockett,WR,23.024,2015-10-22,NFL,SEA,@,SFO,W 20-3,7,7,Thu,1,20,20.00,0,LockTy00
Quinton Patton,WR,25.074,2015-10-22,NFL,SFO,,SEA,L 3-20,7,7,Thu,1,31,31.00,0,PattQu00
Ameer Abdullah,RB,22.134,2015-10-25,NFL,DET,,MIN,L 19-28,7,7,Sun,3,79,26.33,0,AbduAm00
Danny Amendola,WR,29.357,2015-10-25,NFL,NWE,,NYJ,W 30-23,6,7,Sun,3,83,27.67,0,AmenDa00
Dri Archer,WR,24.077,2015-10-25,NFL,PIT,@,KAN,L 13-23,7,7,Sun,4,116,29.00,0,ArchDr00
Stedman Bailey,WR,24.348,2015-10-25,NFL,STL,,CLE,W 24-6,6,7,Sun,1,28,28.00,0,BailSt01
Benny Cunningham,RB,25.110,2015-10-25,NFL,STL,,CLE,W 24-6,6,7,Sun,1,27,27.00,0,CunnBe01
Knile Davis,RB,24.020,2015-10-25,NFL,KAN,,PIT,W 23-13,7,7,Sun,2,46,23.00,0,DaviKn00
Ed Dickson,TE,28.092,2015-10-25,NFL,CAR,,PHI,W 27-16,6,7,Sun,1,0,0.00,0,DickEd00
Anthony Dixon,RB,28.031,2015-10-25,NFL,BUF,@,JAX,L 31-34,7,7,Sun,1,17,17.00,0,DixoAn00
