Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Int Ret,Int Ret Yds,Int Ret TD,Pass Broken Up,unique_id
Tamba Hali,ROLB,29.309,2013-09-08,NFL,KAN,@,JAX,W 28-2,1,1,Sun,1,10,1,1,HaliTa20
Leon Hall,RCB,28.273,2013-09-08,NFL,CIN,@,CHI,L 21-24,1,1,Sun,0,0,0,2,HallLe98
Greg Hardy,RDE,25.042,2013-09-08,NFL,CAR,,SEA,L 7-12,1,1,Sun,0,0,0,1,HardGr99
Roman Harper,S,30.271,2013-09-08,NFL,NOR,,ATL,W 23-17,1,1,Sun,1,0,0,1,HarpRo21
Mike Harris,CB,24.246,2013-09-08,NFL,JAX,,KAN,L 2-28,1,1,Sun,0,0,0,1,HarrMi00
Erin Henderson,MLB,27.069,2013-09-08,NFL,MIN,@,DET,L 24-34,1,1,Sun,1,10,0,1,HendEr99
Chris Houston,LCB,28.325,2013-09-08,NFL,DET,,MIN,W 34-24,1,1,Sun,0,0,0,1,HousCh99
Ramon Humber,LB,26.029,2013-09-08,NFL,NOR,,ATL,W 23-17,1,1,Sun,0,0,0,1,HumbRa00
D'Qwell Jackson,ILB,29.347,2013-09-08,NFL,CLE,,MIA,L 10-23,1,1,Sun,0,0,0,1,JackDQ20
Janoris Jenkins,RCB,24.314,2013-09-08,NFL,STL,,ARI,W 27-24,1,1,Sun,0,0,0,3,JenkJa03
Leonard Johnson,RCB,23.162,2013-09-08,NFL,TAM,@,NYJ,L 17-18,1,1,Sun,0,0,0,1,JohnLe03
Trumaine Johnson,CB,23.250,2013-09-08,NFL,STL,,ARI,W 27-24,1,1,Sun,1,29,0,2,JohnTr05
Dawan Landry,S,30.252,2013-09-08,NFL,NYJ,,TAM,W 18-17,1,1,Sun,1,38,0,1,LandDa21
LaRon Landry,FS,28.329,2013-09-08,NFL,IND,,OAK,W 21-17,1,1,Sun,0,0,0,1,LandLa99
James Laurinaitis,MLB,26.279,2013-09-08,NFL,STL,,ARI,W 27-24,1,1,Sun,0,0,0,1,LaurJa99
Sean Lee,MLB,27.048,2013-09-08,NFL,DAL,,NYG,W 36-31,1,1,Sun,0,0,0,1,LeexSe99
DeAndre Levy,OLB,26.166,2013-09-08,NFL,DET,,MIN,W 34-24,1,1,Sun,1,9,0,1,LevyDe99
Chris Long,LDE,28.164,2013-09-08,NFL,STL,,ARI,W 27-24,1,1,Sun,0,0,0,1,LongCh99
Byron Maxwell,CB,25.197,2013-09-08,NFL,SEA,@,CAR,W 12-7,1,1,Sun,0,0,0,1,MaxwBy00
Robert McClain,CB,25.048,2013-09-08,NFL,ATL,@,NOR,L 17-23,1,1,Sun,0,0,0,1,McClRo98
Jason McCourty,CB,26.026,2013-09-08,NFL,TEN,@,PIT,W 16-9,1,1,Sun,0,0,0,1,McCoJa99
T.J. McDonald,SS,22.225,2013-09-08,NFL,STL,,ARI,W 27-24,1,1,Sun,0,0,0,1,McDoTJ00
Leodis McKelvin,LCB,28.007,2013-09-08,NFL,BUF,,NWE,L 21-23,1,1,Sun,0,0,0,4,McKeLe99
Quintin Mikell,SS,32.357,2013-09-08,NFL,CAR,,SEA,L 7-12,1,1,Sun,0,0,0,1,MikeQu20
Derrick Morgan,DE,24.245,2013-09-08,NFL,TEN,@,PIT,W 16-9,1,1,Sun,0,0,0,1,MorgDe99
Ryan Mundy,FS,28.209,2013-09-08,NFL,NYG,@,DAL,L 31-36,1,1,Sun,1,91,0,1,MundRy00
Dimitri Patterson,CB,30.082,2013-09-08,NFL,MIA,@,CLE,W 23-10,1,1,Sun,2,2,0,3,PattDi20
Dontari Poe,NT,23.021,2013-09-08,NFL,KAN,@,JAX,W 28-2,1,1,Sun,0,0,0,1,PoexDo00
Jerraud Powers,RCB,26.051,2013-09-08,NFL,ARI,@,STL,L 24-27,1,1,Sun,0,0,0,1,PoweJe99
Glover Quin,SS,27.236,2013-09-08,NFL,DET,,MIN,W 34-24,1,1,Sun,1,15,0,1,QuinGl99
Eric Reid,FS,21.272,2013-09-08,NFL,SFO,,GNB,W 34-28,1,1,Sun,1,0,0,1,ReidEr00
Darrelle Revis,LCB,28.056,2013-09-08,NFL,TAM,@,NYJ,L 17-18,1,1,Sun,0,0,0,2,ReviDa99
Justin Rogers,RCB,25.235,2013-09-08,NFL,BUF,,NWE,L 21-23,1,1,Sun,1,0,0,1,RogeJu00
Aaron Ross,CB,30.358,2013-09-08,NFL,NYG,@,DAL,L 31-36,1,1,Sun,0,0,0,1,RossAa99
Orlando Scandrick,CB,26.210,2013-09-08,NFL,DAL,,NYG,W 36-31,1,1,Sun,0,0,0,1,ScanOr99
Coty Sensabaugh,CB,24.297,2013-09-08,NFL,TEN,@,PIT,W 16-9,1,1,Sun,0,0,0,1,SensCo00
Matt Shaughnessy,DE/L,26.350,2013-09-08,NFL,ARI,@,STL,L 24-27,1,1,Sun,0,0,0,1,ShauMa99
Richard Sherman,LCB,25.162,2013-09-08,NFL,SEA,@,CAR,W 12-7,1,1,Sun,0,0,0,1,SherRi00
Sam Shields,RCB,25.274,2013-09-08,NFL,GNB,@,SFO,L 28-34,1,1,Sun,0,0,0,2,ShieSa00
Eugene Sims,DE,27.174,2013-09-08,NFL,STL,,ARI,W 27-24,1,1,Sun,0,0,0,1,SimsEu99
Buster Skrine,DB,24.135,2013-09-08,NFL,CLE,,MIA,L 10-23,1,1,Sun,0,0,0,1,SkriBu00
Darius Slay,RCB,22.250,2013-09-08,NFL,DET,,MIN,W 34-24,1,1,Sun,0,0,0,1,SlayDa00
Harrison Smith,FS,24.218,2013-09-08,NFL,MIN,@,DET,L 24-34,1,1,Sun,0,0,0,1,SmitHa00
Paul Soliai,DT,29.252,2013-09-08,NFL,MIA,@,CLE,W 23-10,1,1,Sun,0,0,0,2,SoliPa99
Devon Still,DT,24.059,2013-09-08,NFL,CIN,@,CHI,L 21-24,1,1,Sun,0,0,0,1,StilDe00
Ndamukong Suh,DT,26.245,2013-09-08,NFL,DET,,MIN,W 34-24,1,1,Sun,0,0,0,1,SuhxNd99
Terrell Thomas,CB,28.243,2013-09-08,NFL,NYG,@,DAL,L 31-36,1,1,Sun,0,0,0,1,ThomTe99
Charles Tillman,RCB,32.197,2013-09-08,NFL,CHI,,CIN,W 24-21,1,1,Sun,2,41,0,2,TillCh20
Greg Toler,LCB,28.249,2013-09-08,NFL,IND,,OAK,W 21-17,1,1,Sun,1,26,0,2,ToleGr99
Desmond Trufant,CB,22.363,2013-09-08,NFL,ATL,@,NOR,L 17-23,1,1,Sun,0,0,0,1,TrufDe00
Stephen Tulloch,MLB,28.250,2013-09-08,NFL,DET,,MIN,W 34-24,1,1,Sun,1,0,0,1,TullSt20
Kenny Vaccaro,NB,22.205,2013-09-08,NFL,NOR,,ATL,W 23-17,1,1,Sun,0,0,0,1,VaccKe00
Alterraun Verner,CB,24.269,2013-09-08,NFL,TEN,@,PIT,W 16-9,1,1,Sun,1,0,0,2,VernAl99
T.J. Ward,SS,26.270,2013-09-08,NFL,CLE,,MIA,L 10-23,1,1,Sun,0,0,0,1,WardT.99
DeMarcus Ware,RDE,31.039,2013-09-08,NFL,DAL,,NYG,W 36-31,1,1,Sun,1,0,0,1,WareDe99
Corey Webster,LCB,31.190,2013-09-08,NFL,NYG,@,DAL,L 31-36,1,1,Sun,0,0,0,1,WebsCo20
Philip Wheeler,LB,28.270,2013-09-08,NFL,MIA,@,CLE,W 23-10,1,1,Sun,0,0,0,1,WheePh99
Donte Whitner,SS,28.046,2013-09-08,NFL,SFO,,GNB,W 34-28,1,1,Sun,0,0,0,1,WhitDo20
Dan Williams,NT,26.099,2013-09-08,NFL,ARI,@,STL,L 24-27,1,1,Sun,1,2,1,1,WillDa99
Tramon Williams,LCB,30.176,2013-09-08,NFL,GNB,@,SFO,L 28-34,1,1,Sun,0,0,0,1,WillTr99
Jimmy Wilson,DB,27.040,2013-09-08,NFL,MIA,@,CLE,W 23-10,1,1,Sun,0,0,0,1,WilsJi00
David Amerson,CB,21.275,2013-09-09,NFL,WAS,,PHI,L 27-33,1,1,Mon,0,0,0,1,AmerDa00
Connor Barwin,LOLB,26.329,2013-09-09,NFL,PHI,@,WAS,W 33-27,1,1,Mon,0,0,0,1,BarwCo99
E.J. Biggers,CB,26.088,2013-09-09,NFL,WAS,,PHI,L 27-33,1,1,Mon,0,0,0,1,BiggE.99
Brandon Boykin,CB,23.058,2013-09-09,NFL,PHI,@,WAS,W 33-27,1,1,Mon,1,0,0,2,BoykBr00
Derek Cox,LCB,26.352,2013-09-09,NFL,SDG,,HOU,L 28-31,1,1,Mon,0,0,0,1,CoxxDe99
Brian Cushing,MLB,26.228,2013-09-09,NFL,HOU,@,SDG,W 31-28,1,1,Mon,1,18,1,2,CushBr99
Tim Jamison,DE,27.195,2013-09-09,NFL,HOU,@,SDG,W 31-28,1,1,Mon,0,0,0,1,JamiTi99
Jarret Johnson,OLB,32.026,2013-09-09,NFL,SDG,,HOU,L 28-31,1,1,Mon,0,0,0,1,JohnJa23
Johnathan Joseph,RCB,29.146,2013-09-09,NFL,HOU,@,SDG,W 31-28,1,1,Mon,0,0,0,2,JoseJo20
Shiloh Keo,FS,25.266,2013-09-09,NFL,HOU,@,SDG,W 31-28,1,1,Mon,0,0,0,1,KeoxSh00
Danieal Manning,SS,31.031,2013-09-09,NFL,HOU,@,SDG,W 31-28,1,1,Mon,0,0,0,1,MannDa21
Richard Marshall,CB,28.271,2013-09-09,NFL,SDG,,HOU,L 28-31,1,1,Mon,0,0,0,1,MarsRi20
Cam Thomas,DT,26.271,2013-09-09,NFL,SDG,,HOU,L 28-31,1,1,Mon,1,0,0,2,ThomCa99
Cedric Thornton,LDE,25.080,2013-09-09,NFL,PHI,@,WAS,W 33-27,1,1,Mon,0,0,0,1,ThorCe00
J.J. Watt,DE,24.171,2013-09-09,NFL,HOU,@,SDG,W 31-28,1,1,Mon,0,0,0,1,WattJ.00
Eric Weddle,FS,28.248,2013-09-09,NFL,SDG,,HOU,L 28-31,1,1,Mon,0,0,0,1,WeddEr99
Cary Williams,RCB,28.260,2013-09-09,NFL,PHI,@,WAS,W 33-27,1,1,Mon,1,1,0,2,WillCa99
Josh Wilson,RCB,28.182,2013-09-09,NFL,WAS,,PHI,L 27-33,1,1,Mon,0,0,0,1,WilsJo99
Shareece Wright,RCB,26.154,2013-09-09,NFL,SDG,,HOU,L 28-31,1,1,Mon,0,0,0,1,WrigSh00
Kyle Arrington,DB,27.031,2013-09-12,NFL,NWE,,NYJ,W 13-10,2,2,Thu,0,0,0,2,ArriKy00
Alfonzo Dennard,RCB,24.003,2013-09-12,NFL,NWE,,NYJ,W 13-10,2,2,Thu,1,0,0,1,DennAl00
Devin McCourty,S,26.030,2013-09-12,NFL,NWE,,NYJ,W 13-10,2,2,Thu,0,0,0,2,McCoDe99
Dee Milliner,CB,21.363,2013-09-12,NFL,NYJ,@,NWE,L 10-13,2,2,Thu,0,0,0,1,MillDe00
Calvin Pace,OLB,32.319,2013-09-12,NFL,NYJ,@,NWE,L 10-13,2,2,Thu,0,0,0,1,PaceCa20
Aqib Talib,LCB,27.211,2013-09-12,NFL,NWE,,NYJ,W 13-10,2,2,Thu,2,14,0,2,TaliAq99
Darrin Walls,CB,25.084,2013-09-12,NFL,NYJ,@,NWE,L 10-13,2,2,Thu,0,0,0,1,WallDa00
Husain Abdullah,S,28.050,2013-09-15,NFL,KAN,,DAL,W 17-16,2,2,Sun,0,0,0,1,AbduHu99
Nate Allen,SS,25.289,2013-09-15,NFL,PHI,,SDG,L 30-33,2,2,Sun,0,0,0,1,AlleNa99
Will Allen,SS,31.090,2013-09-15,NFL,DAL,@,KAN,L 16-17,2,2,Sun,0,0,0,1,AlleWi21
Kiko Alonso,MLB,23.032,2013-09-15,NFL,BUF,,CAR,W 24-23,2,2,Sun,1,0,0,1,AlonKi00
Prince Amukamara,RCB,24.101,2013-09-15,NFL,NYG,,DEN,L 23-41,2,2,Sun,0,0,0,1,AmukPr00
James Anderson,SLB,29.354,2013-09-15,NFL,CHI,,MIN,W 31-30,2,2,Sun,0,0,0,1,AndeJa21
Cliff Avril,DE,27.160,2013-09-15,NFL,SEA,,SFO,W 29-3,2,2,Sun,0,0,0,1,AvriCl99
Akeem Ayers,SLB,24.067,2013-09-15,NFL,TEN,@,HOU,L 24-30,2,2,Sun,0,0,0,1,AyerAk00
Mark Barron,SS,23.323,2013-09-15,NFL,TAM,,NOR,L 14-16,2,2,Sun,0,0,0,2,BarrMa00
Yeremiah Bell,SS,35.196,2013-09-15,NFL,ARI,,DET,W 25-21,2,2,Sun,0,0,0,1,BellYe20
Antoine Bethea,SS,29.050,2013-09-15,NFL,IND,,MIA,L 20-24,2,2,Sun,0,0,0,1,BethAn20
Brandon Boykin,LCB,23.064,2013-09-15,NFL,PHI,,SDG,L 30-33,2,2,Sun,0,0,0,1,BoykBr00
Lance Briggs,WLB,32.307,2013-09-15,NFL,CHI,,MIN,W 31-30,2,2,Sun,0,0,0,2,BrigLa99
Darius Butler,CB,27.181,2013-09-15,NFL,IND,,MIA,L 20-24,2,2,Sun,0,0,0,1,ButlDa99
Nolan Carroll,CB,26.242,2013-09-15,NFL,MIA,@,IND,W 24-20,2,2,Sun,0,0,0,1,CarrNo00
Bruce Carter,WLB,25.208,2013-09-15,NFL,DAL,@,KAN,L 16-17,2,2,Sun,0,0,0,1,CartBr00
Tony Carter,CB,27.114,2013-09-15,NFL,DEN,@,NYG,W 41-23,2,2,Sun,1,0,0,3,CartTo99
Jurrell Casey,DT,23.284,2013-09-15,NFL,TEN,@,HOU,L 24-30,2,2,Sun,0,0,0,1,CaseJu00
Kam Chancellor,SS,25.165,2013-09-15,NFL,SEA,,SFO,W 29-3,2,2,Sun,1,30,0,1,ChanKa99
Adrian Clayborn,RDE,25.071,2013-09-15,NFL,TAM,,NOR,L 14-16,2,2,Sun,0,0,0,1,ClayAd00
Chris Clemons,S,28.000,2013-09-15,NFL,MIA,@,IND,W 24-20,2,2,Sun,0,0,0,2,ClemCh97
Karlos Dansby,ILB,31.316,2013-09-15,NFL,ARI,,DET,W 25-21,2,2,Sun,0,0,0,1,DansKa20
Lavonte David,WLB,23.235,2013-09-15,NFL,TAM,,NOR,L 14-16,2,2,Sun,0,0,0,2,DaviLa00
Thomas Davis,SLB,30.177,2013-09-15,NFL,CAR,@,BUF,L 23-24,2,2,Sun,0,0,0,1,DaviTh20
Thomas DeCoud,S,28.180,2013-09-15,NFL,ATL,,STL,W 31-24,2,2,Sun,0,0,0,1,DeCoTh99
Akeem Dent,LB,25.353,2013-09-15,NFL,ATL,,STL,W 31-24,2,2,Sun,0,0,0,1,DentAk00
Mason Foster,LB,24.198,2013-09-15,NFL,TAM,,NOR,L 14-16,2,2,Sun,1,85,1,2,FostMa00
Aubrayo Franklin,NT,33.019,2013-09-15,NFL,IND,,MIA,L 20-24,2,2,Sun,0,0,0,1,FranAu20
Charles Godfrey,FS,27.304,2013-09-15,NFL,CAR,@,BUF,L 23-24,2,2,Sun,0,0,0,2,GodfCh99
Dashon Goldson,FS,28.362,2013-09-15,NFL,TAM,,NOR,L 14-16,2,2,Sun,0,0,0,1,GoldDa99
Chad Greenway,SLB,30.246,2013-09-15,NFL,MIN,@,CHI,L 30-31,2,2,Sun,0,0,0,1,GreeCh99
Jabari Greer,LCB,31.216,2013-09-15,NFL,NOR,@,TAM,W 16-14,2,2,Sun,0,0,0,2,GreeJa22
Michael Griffin,FS,28.254,2013-09-15,NFL,TEN,@,HOU,L 24-30,2,2,Sun,0,0,0,1,GrifMi99
Brent Grimes,CB,30.058,2013-09-15,NFL,MIA,@,IND,W 24-20,2,2,Sun,1,0,0,3,GrimBr20
Joe Haden,LCB,24.154,2013-09-15,NFL,CLE,@,BAL,L 6-14,2,2,Sun,0,0,0,1,HadeJo99
Chris Harris,LCB,24.089,2013-09-15,NFL,DEN,@,NYG,W 41-23,2,2,Sun,1,0,0,2,HarrCh01
Jason Hatcher,DT,31.064,2013-09-15,NFL,DAL,@,KAN,L 16-17,2,2,Sun,0,0,0,1,HatcJa20
D.J. Hayden,CB,23.080,2013-09-15,NFL,OAK,,JAX,W 19-9,2,2,Sun,0,0,0,1,HaydDJ00
William Hayes,DE,28.136,2013-09-15,NFL,STL,@,ATL,L 24-31,2,2,Sun,0,0,0,1,HayeWi99
Chris Houston,LCB,28.332,2013-09-15,NFL,DET,@,ARI,L 21-25,2,2,Sun,0,0,0,2,HousCh99
Jason Hunter,LDE,30.018,2013-09-15,NFL,OAK,,JAX,W 19-9,2,2,Sun,0,0,0,1,HuntJa24
Duke Ihenacho,SS,24.091,2013-09-15,NFL,DEN,@,NYG,W 41-23,2,2,Sun,0,0,0,1,IhenDu00
Kareem Jackson,LCB,25.158,2013-09-15,NFL,HOU,,TEN,W 30-24,2,2,Sun,0,0,0,2,JackKa99
Tyson Jackson,LDE,27.101,2013-09-15,NFL,KAN,,DAL,W 17-16,2,2,Sun,0,0,0,2,JackTy98
Ricky Jean-Francois,DT,26.296,2013-09-15,NFL,IND,,MIA,L 20-24,2,2,Sun,0,0,0,1,JeanRi99
Malcolm Jenkins,FS,25.269,2013-09-15,NFL,NOR,@,TAM,W 16-14,2,2,Sun,1,31,0,1,JenkMa99
Mike Jenkins,LCB,28.177,2013-09-15,NFL,OAK,,JAX,W 19-9,2,2,Sun,0,0,0,1,JenkMi99
Tim Jennings,LCB,29.265,2013-09-15,NFL,CHI,,MIN,W 31-30,2,2,Sun,1,44,1,2,JennTi20
Leonard Johnson,RCB,23.169,2013-09-15,NFL,TAM,,NOR,L 14-16,2,2,Sun,0,0,0,1,JohnLe03
Jason Jones,DE,27.115,2013-09-15,NFL,DET,@,ARI,L 21-25,2,2,Sun,0,0,0,1,JoneJa99
Johnathan Joseph,RCB,29.152,2013-09-15,NFL,HOU,,TEN,W 30-24,2,2,Sun,0,0,0,1,JoseJo20
Luke Kuechly,MLB,22.148,2013-09-15,NFL,CAR,@,BUF,L 23-24,2,2,Sun,1,0,0,1,KuecLu00
James Laurinaitis,MLB,26.286,2013-09-15,NFL,STL,@,ATL,L 24-31,2,2,Sun,0,0,0,1,LaurJa99
DeAndre Levy,OLB,26.173,2013-09-15,NFL,DET,@,ARI,L 21-25,2,2,Sun,1,66,1,1,LevyDe99
Kendrick Lewis,FS,25.091,2013-09-15,NFL,KAN,,DAL,W 17-16,2,2,Sun,0,0,0,1,LewiKe00
Dwight Lowery,FS,27.235,2013-09-15,NFL,JAX,@,OAK,L 9-19,2,2,Sun,0,0,0,1,LoweDw99
Tyrann Mathieu,S,21.125,2013-09-15,NFL,ARI,,DET,W 25-21,2,2,Sun,0,0,0,1,MathTy00
Rashean Mathis,CB,33.019,2013-09-15,NFL,DET,@,ARI,L 21-25,2,2,Sun,0,0,0,2,MathRa99
Robert McClain,CB,25.055,2013-09-15,NFL,ATL,,STL,W 31-24,2,2,Sun,0,0,0,1,McClRo98
Jason McCourty,CB,26.033,2013-09-15,NFL,TEN,@,HOU,L 24-30,2,2,Sun,0,0,0,1,McCoJa99
Leodis McKelvin,LCB,28.014,2013-09-15,NFL,BUF,,CAR,W 24-23,2,2,Sun,0,0,0,3,McKeLe99
Barkevious Mingo,LB,22.346,2013-09-15,NFL,CLE,@,BAL,L 6-14,2,2,Sun,0,0,0,1,MingBa00
Rahim Moore,FS,23.216,2013-09-15,NFL,DEN,@,NYG,W 41-23,2,2,Sun,1,0,0,2,MoorRa00
Captain Munnerlyn,RCB,25.158,2013-09-15,NFL,CAR,@,BUF,L 23-24,2,2,Sun,0,0,0,1,MunnCa99
Mike Neal,DE,26.081,2013-09-15,NFL,GNB,,WAS,W 38-20,2,2,Sun,1,5,0,1,NealMi99
Alec Ogletree,LLB,21.355,2013-09-15,NFL,STL,@,ATL,L 24-31,2,2,Sun,0,0,0,2,OgleAl00
Nick Perry,LOLB,23.156,2013-09-15,NFL,GNB,,WAS,W 38-20,2,2,Sun,0,0,0,1,PerrNi00
Patrick Peterson,LCB,23.066,2013-09-15,NFL,ARI,,DET,W 25-21,2,2,Sun,0,0,0,1,PetePa00
Ryan Pickett,NT,33.342,2013-09-15,NFL,GNB,,WAS,W 38-20,2,2,Sun,0,0,0,1,PickRy20
Bernard Pollard,SS,28.266,2013-09-15,NFL,TEN,@,HOU,L 24-30,2,2,Sun,1,32,0,1,PollBe20
Tracy Porter,RCB,27.035,2013-09-15,NFL,OAK,,JAX,W 19-9,2,2,Sun,0,0,0,3,PortTr99
Paul Posluszny,MLB,28.340,2013-09-15,NFL,JAX,@,OAK,L 9-19,2,2,Sun,0,0,0,1,PoluPa99
Glover Quin,SS,27.243,2013-09-15,NFL,DET,@,ARI,L 21-25,2,2,Sun,0,0,0,1,QuinGl99
Eric Reid,FS,21.279,2013-09-15,NFL,SFO,@,SEA,L 3-29,2,2,Sun,1,1,0,1,ReidEr00
