Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Kick Ret,Kick Ret Yds,Kick Ret YPA,Kick Ret TD,unique_id
Jacoby Jones,WR,26.063,2010-09-12,NFL,HOU,,IND,W 34-24,1,1,Sun,2,46,23.00,0,JoneJa03
Mike Karney,FB,29.068,2010-09-12,NFL,STL,,ARI,L 13-17,1,1,Sun,1,17,17.00,0,KarnMi00
Stefan Logan,WR,29.102,2010-09-12,NFL,DET,@,CHI,L 14-19,1,1,Sun,3,68,22.67,0,LogaSt00
Danieal Manning,SS,28.034,2010-09-12,NFL,CHI,,DET,W 19-14,1,1,Sun,3,70,23.33,0,MannDa21
Marc Mariani,WR,23.133,2010-09-12,NFL,TEN,,OAK,W 38-13,1,1,Sun,3,70,23.33,0,MariMa00
Devin Moore,RB,24.310,2010-09-12,NFL,IND,@,HOU,L 24-34,1,1,Sun,7,155,22.14,0,MoorDe01
Josh Morgan,WR,25.084,2010-09-12,NFL,SFO,@,SEA,L 6-31,1,1,Sun,1,13,13.00,0,MorgJo00
Captain Munnerlyn,CB,22.155,2010-09-12,NFL,CAR,@,NYG,L 18-31,1,1,Sun,1,23,23.00,0,MunnCa99
Jordy Nelson,WR,25.104,2010-09-12,NFL,GNB,@,PHI,W 27-20,1,1,Sun,5,156,31.20,0,NelsJo00
Jerious Norwood,RB,27.045,2010-09-12,NFL,ATL,@,PIT,L 9-15,1,1,Sun,3,63,21.00,0,NorwJe00
Kevin Ogletree,WR,23.038,2010-09-12,NFL,DAL,@,WAS,L 7-13,1,1,Sun,1,13,13.00,0,OgleKe00
Montell Owens,FB,26.131,2010-09-12,NFL,JAX,,DEN,W 24-17,1,1,Sun,1,22,22.00,0,OwenMo01
Akwasi Owusu-Ansah,LB,22.155,2010-09-12,NFL,DAL,@,WAS,L 7-13,1,1,Sun,2,37,18.50,0,OwusAk99
Jordan Pugh,S,22.226,2010-09-12,NFL,CAR,@,NYG,L 18-31,1,1,Sun,1,32,32.00,0,PughJo99
Darius Reynaud,WR,25.257,2010-09-12,NFL,NYG,,CAR,W 31-18,1,1,Sun,4,67,16.75,0,ReynDa00
Emmanuel Sanders,WR,23.179,2010-09-12,NFL,PIT,,ATL,W 15-9,1,1,Sun,1,23,23.00,0,SandEm00
Bernard Scott,HB,26.214,2010-09-12,NFL,CIN,@,NWE,L 24-38,1,1,Sun,1,15,15.00,0,ScotBe00
Steve Slaton,RB,24.251,2010-09-12,NFL,HOU,,IND,W 34-24,1,1,Sun,1,33,33.00,0,SlatSt00
Clifton Smith,RB,25.070,2010-09-12,NFL,MIA,@,BUF,W 15-10,1,1,Sun,1,15,15.00,0,SmitCl22
C.J. Spiller,RB,23.038,2010-09-12,NFL,BUF,,MIA,L 10-15,1,1,Sun,1,11,11.00,0,SpilC.00
Micheal Spurlock,WR,27.224,2010-09-12,NFL,TAM,,CLE,W 17-14,1,1,Sun,2,50,25.00,0,SpurMi00
LaRod Stephens-Howling,RB,23.139,2010-09-12,NFL,ARI,@,STL,W 17-13,1,1,Sun,3,82,27.33,0,StepLa00
Brandon Tate,WR,22.342,2010-09-12,NFL,NWE,,CIN,W 38-24,1,1,Sun,4,184,46.00,1,TateBr00
Devin Thomas,WR,23.301,2010-09-12,NFL,WAS,,DAL,W 13-7,1,1,Sun,2,76,38.00,0,ThomDe02
Tiquan Underwood,WR,23.207,2010-09-12,NFL,JAX,,DEN,W 24-17,1,1,Sun,3,115,38.33,0,UndeTi00
Danny Ware,RB,25.206,2010-09-12,NFL,NYG,,CAR,W 31-18,1,1,Sun,1,0,0.00,0,WareDa00
Leon Washington,RB,28.014,2010-09-12,NFL,SEA,,SFO,W 31-6,1,1,Sun,2,58,29.00,0,WashLe00
Eric Weems,WR,25.070,2010-09-12,NFL,ATL,@,PIT,L 9-15,1,1,Sun,1,19,19.00,0,WeemEr00
Javier Arenas,CB,22.320,2010-09-13,NFL,KAN,,SDG,W 21-14,1,1,Mon,3,59,19.67,0,ArenJa99
Jalen Parmele,RB,24.257,2010-09-13,NFL,BAL,@,NYJ,W 10-9,1,1,Mon,3,57,19.00,0,ParmJa00
Brad Smith,WR,26.275,2010-09-13,NFL,NYJ,,BAL,L 9-10,1,1,Mon,2,49,24.50,0,SmitBr01
Darren Sproles,RB/K,27.085,2010-09-13,NFL,SDG,@,KAN,L 14-21,1,1,Mon,2,32,16.00,0,SproDa00
Tom Zbikowski,FS,25.114,2010-09-13,NFL,BAL,@,NYJ,W 10-9,1,1,Mon,1,15,15.00,0,ZbikTo99
Javier Arenas,CB,22.326,2010-09-19,NFL,KAN,@,CLE,W 16-14,2,2,Sun,1,19,19.00,0,ArenJa99
Mike Bell,RB,27.149,2010-09-19,NFL,PHI,@,DET,W 35-32,2,2,Sun,1,8,8.00,0,BellMi00
Antonio Brown,WR,22.071,2010-09-19,NFL,PIT,@,TEN,W 19-11,2,2,Sun,2,107,53.50,1,BrowAn04
Perrish Cox,CB,23.252,2010-09-19,NFL,DEN,,SEA,W 31-14,2,2,Sun,1,11,11.00,0,CoxxPe99
Josh Cribbs,WR,27.102,2010-09-19,NFL,CLE,,KAN,L 14-16,2,2,Sun,1,19,19.00,0,CribJo01
James Davis,RB,24.261,2010-09-19,NFL,CLE,,KAN,L 14-16,2,2,Sun,1,11,11.00,0,DaviJa03
Jacoby Ford,WR,23.054,2010-09-19,NFL,OAK,,STL,W 16-14,2,2,Sun,3,61,20.33,0,FordJa01
Mardy Gilyard,WR,23.291,2010-09-19,NFL,STL,@,OAK,L 14-16,2,2,Sun,5,118,23.60,0,GilyMa00
Mike Goodson,RB,23.119,2010-09-19,NFL,CAR,,TAM,L 7-20,2,2,Sun,4,75,18.75,0,GoodMi00
Jerome Harrison,RB,27.205,2010-09-19,NFL,CLE,,KAN,L 14-16,2,2,Sun,2,17,8.50,0,HarrJe00
Percy Harvin,WR,22.114,2010-09-19,NFL,MIN,,MIA,L 10-14,2,2,Sun,2,44,22.00,0,HarvPe00
Ellis Hobbs,RCB,27.126,2010-09-19,NFL,PHI,@,DET,W 35-32,2,2,Sun,3,58,19.33,0,HobbEl20
Donald Jones,WR,22.276,2010-09-19,NFL,BUF,@,GNB,L 7-34,2,2,Sun,1,18,18.00,0,JoneDo00
Johnny Knox,WR,23.320,2010-09-19,NFL,CHI,@,DAL,W 27-20,2,2,Sun,1,42,42.00,0,KnoxJo00
Stefan Logan,WR,29.109,2010-09-19,NFL,DET,,PHI,L 32-35,2,2,Sun,5,109,21.80,0,LogaSt00
Danieal Manning,SS,28.041,2010-09-19,NFL,CHI,@,DAL,W 27-20,2,2,Sun,2,43,21.50,0,MannDa21
Marc Mariani,WR,23.140,2010-09-19,NFL,TEN,,PIT,L 11-19,2,2,Sun,4,97,24.25,0,MariMa00
Dexter McCluster,WR,21.025,2010-09-19,NFL,KAN,@,CLE,W 16-14,2,2,Sun,2,39,19.50,0,McClDe00
Devin Moore,RB,24.317,2010-09-19,NFL,IND,,NYG,W 38-14,2,2,Sun,2,40,20.00,0,MoorDe01
Jordy Nelson,WR,25.111,2010-09-19,NFL,GNB,,BUF,W 34-7,2,2,Sun,2,61,30.50,0,NelsJo00
Jerious Norwood,RB,27.052,2010-09-19,NFL,ATL,,ARI,W 41-7,2,2,Sun,1,34,34.00,0,NorwJe00
Akwasi Owusu-Ansah,LB,22.162,2010-09-19,NFL,DAL,,CHI,L 20-27,2,2,Sun,4,107,26.75,0,OwusAk99
Jalen Parmele,RB,24.263,2010-09-19,NFL,BAL,@,CIN,L 10-15,2,2,Sun,3,92,30.67,0,ParmJa00
Jordan Pugh,S,22.233,2010-09-19,NFL,CAR,,TAM,L 7-20,2,2,Sun,1,17,17.00,0,PughJo99
Darius Reynaud,WR,25.264,2010-09-19,NFL,NYG,@,IND,L 14-38,2,2,Sun,2,25,12.50,0,ReynDa00
Bernard Scott,HB,26.221,2010-09-19,NFL,CIN,,BAL,W 15-10,2,2,Sun,1,60,60.00,0,ScotBe00
Mike Sellers,FB,35.060,2010-09-19,NFL,WAS,,HOU,L 27-30,2,2,Sun,1,16,16.00,0,SellMi00
Steve Slaton,RB,24.258,2010-09-19,NFL,HOU,@,WAS,W 30-27,2,2,Sun,6,88,14.67,0,SlatSt00
Brad Smith,WR,26.281,2010-09-19,NFL,NYJ,,NWE,W 28-14,2,2,Sun,1,15,15.00,0,SmitBr01
Clifton Smith,RB,25.077,2010-09-19,NFL,MIA,@,MIN,W 14-10,2,2,Sun,2,37,18.50,0,SmitCl22
C.J. Spiller,RB,23.045,2010-09-19,NFL,BUF,@,GNB,L 7-34,2,2,Sun,6,174,29.00,0,SpilC.00
Darren Sproles,RB/K,27.091,2010-09-19,NFL,SDG,,JAX,W 38-13,2,2,Sun,3,56,18.67,0,SproDa00
Micheal Spurlock,WR,27.231,2010-09-19,NFL,TAM,@,CAR,W 20-7,2,2,Sun,1,18,18.00,0,SpurMi00
LaRod Stephens-Howling,RB,23.146,2010-09-19,NFL,ARI,@,ATL,L 7-41,2,2,Sun,5,91,18.20,0,StepLa00
Brandon Tate,WR,22.349,2010-09-19,NFL,NWE,@,NYJ,L 14-28,2,2,Sun,5,123,24.60,0,TateBr00
Devin Thomas,WR,23.308,2010-09-19,NFL,WAS,,HOU,L 27-30,2,2,Sun,3,66,22.00,0,ThomDe02
Tiquan Underwood,WR,23.214,2010-09-19,NFL,JAX,@,SDG,L 13-38,2,2,Sun,6,112,18.67,0,UndeTi00
Lawrence Vickers,FB,27.134,2010-09-19,NFL,CLE,,KAN,L 14-16,2,2,Sun,1,3,3.00,0,VickLa00
Leon Washington,RB,28.021,2010-09-19,NFL,SEA,@,DEN,L 14-31,2,2,Sun,1,13,13.00,0,WashLe00
Eric Weems,WR,25.077,2010-09-19,NFL,ATL,,ARI,W 41-7,2,2,Sun,1,30,30.00,0,WeemEr00
Kyle Wilson,CB,23.112,2010-09-19,NFL,NYJ,,NWE,W 28-14,2,2,Sun,1,15,15.00,0,WilsKy99
Heath Evans,FB,31.264,2010-09-20,NFL,NOR,@,SFO,W 25-22,2,2,Mon,1,9,9.00,0,EvanHe00
Moran Norris,FB,32.096,2010-09-20,NFL,SFO,,NOR,L 22-25,2,2,Mon,1,12,12.00,0,NorrMo00
Courtney Roby,WR,27.253,2010-09-20,NFL,NOR,@,SFO,W 25-22,2,2,Mon,3,81,27.00,0,RobyCo00
Delanie Walker,TE,26.039,2010-09-20,NFL,SFO,,NOR,L 22-25,2,2,Mon,3,51,17.00,0,WalkHu00
Javier Arenas,CB,22.333,2010-09-26,NFL,KAN,,SFO,W 31-10,3,3,Sun,1,19,19.00,0,ArenJa99
Antonio Brown,WR,22.078,2010-09-26,NFL,PIT,@,TAM,W 38-13,3,3,Sun,3,67,22.33,0,BrowAn04
Jorrick Calvin,CB,23.071,2010-09-26,NFL,PHI,@,JAX,W 28-3,3,3,Sun,1,13,13.00,0,CalvJo99
Rock Cartwright,RB,30.297,2010-09-26,NFL,OAK,@,ARI,L 23-24,3,3,Sun,1,24,24.00,0,CartRo01
Patrick Cobbs,RB,27.238,2010-09-26,NFL,MIA,,NYJ,L 23-31,3,3,Sun,6,141,23.50,0,CobbPa00
Patrick Crayton,WR,31.172,2010-09-26,NFL,SDG,@,SEA,L 20-27,3,3,Sun,1,31,31.00,0,CrayPa00
Josh Cribbs,WR,27.109,2010-09-26,NFL,CLE,@,BAL,L 17-24,3,3,Sun,2,47,23.50,0,CribJo01
Jacoby Ford,WR,23.061,2010-09-26,NFL,OAK,@,ARI,L 23-24,3,3,Sun,3,83,27.67,0,FordJa01
Mardy Gilyard,WR,23.298,2010-09-26,NFL,STL,,WAS,W 30-16,3,3,Sun,3,57,19.00,0,GilyMa00
Mike Goodson,RB,23.126,2010-09-26,NFL,CAR,,CIN,L 7-20,3,3,Sun,3,68,22.67,0,GoodMi00
BenJarvus Green-Ellis,RB,25.086,2010-09-26,NFL,NWE,,BUF,W 38-30,3,3,Sun,1,0,0.00,0,GreeBe00
Percy Harvin,WR,22.121,2010-09-26,NFL,MIN,,DET,W 24-10,3,3,Sun,2,41,20.50,0,HarvPe00
Ellis Hobbs,RCB,27.133,2010-09-26,NFL,PHI,@,JAX,W 28-3,3,3,Sun,1,46,46.00,0,HobbEl20
Stefan Logan,WR,29.116,2010-09-26,NFL,DET,@,MIN,L 10-24,3,3,Sun,5,142,28.40,0,LogaSt00
Marc Mariani,WR,23.147,2010-09-26,NFL,TEN,@,NYG,W 29-10,3,3,Sun,3,74,24.67,0,MariMa00
Dexter McCluster,RB,21.032,2010-09-26,NFL,KAN,,SFO,W 31-10,3,3,Sun,1,17,17.00,0,McClDe00
Devin Moore,RB,24.324,2010-09-26,NFL,IND,@,DEN,W 27-13,3,3,Sun,1,16,16.00,0,MoorDe01
Mewelde Moore,RB,28.064,2010-09-26,NFL,PIT,@,TAM,W 38-13,3,3,Sun,1,17,17.00,0,MoorMe00
Ovie Mughelli,FB,30.108,2010-09-26,NFL,ATL,@,NOR,W 27-24,3,3,Sun,1,6,6.00,0,MughOv00
Akwasi Owusu-Ansah,LB,22.169,2010-09-26,NFL,DAL,@,HOU,W 27-13,3,3,Sun,3,62,20.67,0,OwusAk99
Preston Parker,WR,23.225,2010-09-26,NFL,TAM,,PIT,L 13-38,3,3,Sun,2,52,26.00,0,ParkPr00
Jalen Parmele,RB,24.270,2010-09-26,NFL,BAL,,CLE,W 24-17,3,3,Sun,4,85,21.25,0,ParmJa00
Darius Reynaud,WR,25.271,2010-09-26,NFL,NYG,,TEN,L 10-29,3,3,Sun,3,67,22.33,0,ReynDa00
Courtney Roby,WR,27.259,2010-09-26,NFL,NOR,,ATL,L 24-27,3,3,Sun,3,81,27.00,0,RobyCo00
Bernard Scott,HB,26.228,2010-09-26,NFL,CIN,@,CAR,W 20-7,3,3,Sun,1,16,16.00,0,ScotBe00
Steve Slaton,RB,24.265,2010-09-26,NFL,HOU,,DAL,L 13-27,3,3,Sun,5,122,24.40,0,SlatSt00
Brad Smith,WR,26.288,2010-09-26,NFL,NYJ,@,MIA,W 31-23,3,3,Sun,4,150,37.50,0,SmitBr01
C.J. Spiller,RB,23.052,2010-09-26,NFL,BUF,@,NWE,L 30-38,3,3,Sun,5,189,37.80,1,SpilC.00
Darren Sproles,RB,27.098,2010-09-26,NFL,SDG,@,SEA,L 20-27,3,3,Sun,4,101,25.25,0,SproDa00
Micheal Spurlock,WR,27.238,2010-09-26,NFL,TAM,,PIT,L 13-38,3,3,Sun,4,81,20.25,0,SpurMi00
LaRod Stephens-Howling,RB,23.153,2010-09-26,NFL,ARI,,OAK,W 24-23,3,3,Sun,5,179,35.80,1,StepLa00
Brandon Tate,WR,22.356,2010-09-26,NFL,NWE,,BUF,W 38-30,3,3,Sun,6,141,23.50,0,TateBr00
Devin Thomas,WR,23.315,2010-09-26,NFL,WAS,@,STL,L 16-30,3,3,Sun,6,170,28.33,0,ThomDe02
Tiquan Underwood,WR,23.221,2010-09-26,NFL,JAX,,PHI,L 3-28,3,3,Sun,3,67,22.33,0,UndeTi00
Leon Washington,RB,28.028,2010-09-26,NFL,SEA,,SDG,W 27-20,3,3,Sun,4,253,63.25,2,WashLe00
Eric Weems,WR,25.084,2010-09-26,NFL,ATL,@,NOR,W 27-24,3,3,Sun,3,76,25.33,0,WeemEr00
Ernest Wilford,TE,31.255,2010-09-26,NFL,JAX,,PHI,L 3-28,3,3,Sun,1,0,0.00,0,WilfEr00
Kyle Williams,WR,22.069,2010-09-26,NFL,SFO,@,KAN,L 10-31,3,3,Sun,3,65,21.67,0,WillKy01
Donald Driver,WR,35.237,2010-09-27,NFL,GNB,@,CHI,L 17-20,3,3,Mon,1,0,0.00,0,DrivDo00
Johnny Knox,WR,23.328,2010-09-27,NFL,CHI,,GNB,W 20-17,3,3,Mon,2,47,23.50,0,KnoxJo00
Danieal Manning,SS,28.049,2010-09-27,NFL,CHI,,GNB,W 20-17,3,3,Mon,1,44,44.00,0,MannDa21
Jordy Nelson,WR,25.119,2010-09-27,NFL,GNB,@,CHI,L 17-20,3,3,Mon,4,97,24.25,0,NelsJo00
Antonio Brown,WR,22.085,2010-10-03,NFL,PIT,,BAL,L 14-17,4,4,Sun,2,45,22.50,0,BrowAn04
Jorrick Calvin,CB,23.078,2010-10-03,NFL,PHI,,WAS,L 12-17,4,4,Sun,2,45,22.50,0,CalvJo99
Rock Cartwright,RB,30.304,2010-10-03,NFL,OAK,,HOU,L 24-31,4,4,Sun,1,14,14.00,0,CartRo01
Josh Cribbs,WR,27.116,2010-10-03,NFL,CLE,,CIN,W 23-20,4,4,Sun,5,107,21.40,0,CribJo01
Chris Ellis,LB,25.234,2010-10-03,NFL,BUF,,NYJ,L 14-38,4,4,Sun,1,0,0.00,0,ElliCh99
Jacoby Ford,WR,23.068,2010-10-03,NFL,OAK,,HOU,L 24-31,4,4,Sun,3,85,28.33,0,FordJa01
Mardy Gilyard,WR,23.305,2010-10-03,NFL,STL,,SEA,W 20-3,4,4,Sun,2,42,21.00,0,GilyMa00
Mike Goodson,RB,23.133,2010-10-03,NFL,CAR,@,NOR,L 14-16,4,4,Sun,5,142,28.40,0,GoodMi00
Ellis Hobbs,RCB,27.140,2010-10-03,NFL,PHI,,WAS,L 12-17,4,4,Sun,2,47,23.50,0,HobbEl20
Adam Jones,CB,27.003,2010-10-03,NFL,CIN,@,CLE,L 20-23,4,4,Sun,1,9,9.00,0,JonePa20
Reggie Kelly,TE,33.223,2010-10-03,NFL,CIN,@,CLE,L 20-23,4,4,Sun,1,8,8.00,0,KellRe00
Johnny Knox,WR,23.334,2010-10-03,NFL,CHI,@,NYG,L 3-17,4,4,Sun,1,13,13.00,0,KnoxJo00
Stefan Logan,WR,29.123,2010-10-03,NFL,DET,@,GNB,L 26-28,4,4,Sun,4,98,24.50,0,LogaSt00
Danieal Manning,SS,28.055,2010-10-03,NFL,CHI,@,NYG,L 3-17,4,4,Sun,2,38,19.00,0,MannDa21
Marc Mariani,WR,23.154,2010-10-03,NFL,TEN,,DEN,L 20-26,4,4,Sun,6,187,31.17,1,MariMa00
Devin Moore,RB,24.331,2010-10-03,NFL,IND,@,JAX,L 28-31,4,4,Sun,2,46,23.00,0,MoorDe01
Josh Morgan,WR,25.105,2010-10-03,NFL,SFO,@,ATL,L 14-16,4,4,Sun,1,6,6.00,0,MorgJo00
Cameron Morrah,TE,23.199,2010-10-03,NFL,SEA,@,STL,L 3-20,4,4,Sun,1,12,12.00,0,MorrCa00
Jordy Nelson,WR,25.125,2010-10-03,NFL,GNB,,DET,W 28-26,4,4,Sun,7,124,17.71,0,NelsJo00
Jalen Parmele,RB,24.277,2010-10-03,NFL,BAL,@,PIT,W 17-14,4,4,Sun,2,42,21.00,0,ParmJa00
Darius Reynaud,WR,25.278,2010-10-03,NFL,NYG,,CHI,W 17-3,4,4,Sun,2,44,22.00,0,ReynDa00
Courtney Roby,WR,27.266,2010-10-03,NFL,NOR,,CAR,W 16-14,4,4,Sun,2,51,25.50,0,RobyCo00
Bernard Scott,HB,26.235,2010-10-03,NFL,CIN,@,CLE,L 20-23,4,4,Sun,3,30,10.00,0,ScotBe00
Brad Smith,WR,26.295,2010-10-03,NFL,NYJ,@,BUF,W 38-14,4,4,Sun,3,84,28.00,0,SmitBr01
C.J. Spiller,RB,23.059,2010-10-03,NFL,BUF,,NYJ,L 14-38,4,4,Sun,5,110,22.00,0,SpilC.00
Darren Sproles,RB/K,27.105,2010-10-03,NFL,SDG,,ARI,W 41-10,4,4,Sun,2,51,25.50,0,SproDa00
LaRod Stephens-Howling,RB,23.160,2010-10-03,NFL,ARI,@,SDG,L 10-41,4,4,Sun,7,119,17.00,0,StepLa00
Demaryius Thomas,WR,22.282,2010-10-03,NFL,DEN,@,TEN,W 26-20,4,4,Sun,4,144,36.00,0,ThomDe03
Devin Thomas,WR,23.322,2010-10-03,NFL,WAS,@,PHI,W 17-12,4,4,Sun,1,24,24.00,0,ThomDe02
Justin Tryon,DB,26.127,2010-10-03,NFL,IND,@,JAX,L 28-31,4,4,Sun,3,76,25.33,0,TryoJu99
Tiquan Underwood,WR,23.228,2010-10-03,NFL,JAX,,IND,W 31-28,4,4,Sun,5,127,25.40,0,UndeTi00
Leon Washington,RB,28.035,2010-10-03,NFL,SEA,@,STL,L 3-20,4,4,Sun,3,80,26.67,0,WashLe00
Eric Weems,WR,25.091,2010-10-03,NFL,ATL,,SFO,W 16-14,4,4,Sun,3,77,25.67,0,WeemEr00
Byron Westbrook,CB,24.281,2010-10-03,NFL,WAS,@,PHI,W 17-12,4,4,Sun,1,0,0.00,0,WestBy00
Kyle Williams,WR,22.076,2010-10-03,NFL,SFO,@,ATL,L 14-16,4,4,Sun,1,17,17.00,0,WillKy01
Tom Zbikowski,FS,25.134,2010-10-03,NFL,BAL,@,PIT,W 17-14,4,4,Sun,1,13,13.00,0,ZbikTo99
Nolan Carroll,CB,23.261,2010-10-04,NFL,MIA,,NWE,L 14-41,4,4,Mon,2,54,27.00,0,CarrNo00
Brandon Tate,WR,22.364,2010-10-04,NFL,NWE,@,MIA,W 41-14,4,4,Mon,3,153,51.00,1,TateBr00
Brandon Banks,WR,22.293,2010-10-10,NFL,WAS,,GNB,W 16-13,5,5,Sun,2,33,16.50,0,BankBr00
Ladell Betts,RB,31.044,2010-10-10,NFL,NOR,@,ARI,L 20-30,5,5,Sun,1,23,23.00,0,BettLa00
Jorrick Calvin,CB,23.085,2010-10-10,NFL,PHI,@,SFO,W 27-24,5,5,Sun,1,38,38.00,0,CalvJo99
Josh Cribbs,WR,27.123,2010-10-10,NFL,CLE,,ATL,L 10-20,5,5,Sun,3,64,21.33,0,CribJo01
Jacoby Ford,WR,23.075,2010-10-10,NFL,OAK,,SDG,W 35-27,5,5,Sun,5,91,18.20,0,FordJa01
Mardy Gilyard,WR,23.312,2010-10-10,NFL,STL,@,DET,L 6-44,5,5,Sun,4,82,20.50,0,GilyMa00
Ted Ginn,WR,25.181,2010-10-10,NFL,SFO,,PHI,L 24-27,5,5,Sun,5,181,36.20,0,GinnTe00
Mike Goodson,RB,23.140,2010-10-10,NFL,CAR,,CHI,L 6-23,5,5,Sun,2,62,31.00,0,GoodMi00
Larry Grant,WLB,25.236,2010-10-10,NFL,STL,@,DET,L 6-44,5,5,Sun,1,8,8.00,0,GranLa99
Leon Hall,RCB,25.305,2010-10-10,NFL,CIN,,TAM,L 21-24,5,5,Sun,1,29,29.00,0,HallLe98
Jerome Harrison,RB,27.226,2010-10-10,NFL,CLE,,ATL,L 10-20,5,5,Sun,2,15,7.50,0,HarrJe00
Ellis Hobbs,RCB,27.147,2010-10-10,NFL,PHI,@,SFO,W 27-24,5,5,Sun,4,88,22.00,0,HobbEl20
Javarris James,RB,23.022,2010-10-10,NFL,IND,,KAN,W 19-9,5,5,Sun,1,0,0.00,0,JameJa00
Adam Jones,CB,27.010,2010-10-10,NFL,CIN,,TAM,L 21-24,5,5,Sun,2,42,21.00,0,JonePa20
Donald Jones,WR,22.297,2010-10-10,NFL,BUF,,JAX,L 26-36,5,5,Sun,2,55,27.50,0,JoneDo00
Deji Karim,RB/K,23.326,2010-10-10,NFL,JAX,@,BUF,W 36-26,5,5,Sun,4,145,36.25,0,KariDe00
Pat Lee,CB,26.232,2010-10-10,NFL,GNB,@,WAS,L 13-16,5,5,Sun,2,33,16.50,0,LeexPa99
Stefan Logan,WR,29.130,2010-10-10,NFL,DET,,STL,W 44-6,5,5,Sun,1,105,105.00,1,LogaSt00
Danieal Manning,SS,28.062,2010-10-10,NFL,CHI,@,CAR,W 23-6,5,5,Sun,3,133,44.33,0,MannDa21
Marc Mariani,WR,23.161,2010-10-10,NFL,TEN,@,DAL,W 34-27,5,5,Sun,3,109,36.33,0,MariMa00
Dexter McCluster,WR,21.046,2010-10-10,NFL,KAN,@,IND,L 9-19,4,5,Sun,6,141,23.50,0,McClDe00
Earl Mitchell,DT,23.015,2010-10-10,NFL,HOU,,NYG,L 10-34,5,5,Sun,1,0,0.00,0,MitcEa99
Kenny Moore,WR,25.233,2010-10-10,NFL,IND,,KAN,W 19-9,5,5,Sun,2,41,20.50,0,MoorKe00
Jordy Nelson,WR,25.132,2010-10-10,NFL,GNB,@,WAS,L 13-16,5,5,Sun,2,35,17.50,0,NelsJo00
Eric Norwood,DE,22.139,2010-10-10,NFL,CAR,,CHI,L 6-23,5,5,Sun,1,17,17.00,0,NorwEr99
Kevin Ogletree,WR,23.066,2010-10-10,NFL,DAL,,TEN,L 27-34,4,5,Sun,1,15,15.00,0,OgleKe00
Akwasi Owusu-Ansah,LB,22.183,2010-10-10,NFL,DAL,,TEN,L 27-34,4,5,Sun,4,91,22.75,0,OwusAk99
Darius Reynaud,WR,25.285,2010-10-10,NFL,NYG,@,HOU,W 34-10,5,5,Sun,3,78,26.00,0,ReynDa00
Courtney Roby,WR,27.273,2010-10-10,NFL,NOR,@,ARI,L 20-30,5,5,Sun,4,111,27.75,0,RobyCo00
Eddie Royal,WR,24.142,2010-10-10,NFL,DEN,@,BAL,L 17-31,5,5,Sun,1,33,33.00,0,RoyaEd00
Bernard Scott,HB,26.242,2010-10-10,NFL,CIN,,TAM,L 21-24,5,5,Sun,2,31,15.50,0,ScotBe00
Maurice Simpkins,LB,27.164,2010-10-10,NFL,GNB,@,WAS,L 13-16,5,5,Sun,1,0,0.00,0,SimpMa00
Chad Simpson,S,25.049,2010-10-10,NFL,WAS,,GNB,W 16-13,5,5,Sun,1,27,27.00,0,SimpCh00
Steve Slaton,RB,24.279,2010-10-10,NFL,HOU,,NYG,L 10-34,5,5,Sun,6,109,18.17,0,SlatSt00
C.J. Spiller,RB,23.066,2010-10-10,NFL,BUF,,JAX,L 26-36,5,5,Sun,7,146,20.86,0,SpilC.00
