Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Fmb,Fumble Forced,FR,FR Yds,FR TD,unique_id
Noah Spence,DE,23.252,2017-09-17,NFL,TAM,,CHI,W 29-7,1,2,Sun,0,1,0,0,0,SpenNo00
Terrell Suggs,LB,34.341,2017-09-17,NFL,BAL,,CLE,W 24-10,2,2,Sun,0,1,0,0,0,SuggTe99
James Winchester,LS,28.042,2017-09-17,NFL,KAN,,PHI,W 27-20,2,2,Sun,0,1,0,0,0,WincJa00
Ezekiel Ansah,DE,28.112,2017-09-18,NFL,DET,@,NYG,W 24-10,2,2,Mon,0,1,0,0,0,AnsaEz00
Jason Pierre-Paul,LDE,28.260,2017-09-18,NFL,NYG,,DET,L 10-24,2,2,Mon,0,1,0,0,0,PierJa99
Victor Bolden,WR,22.170,2017-09-21,NFL,SFO,,LAR,L 39-41,3,3,Thu,0,1,0,0,0,BoldVi00
DeForest Buckner,RDT,23.188,2017-09-21,NFL,SFO,,LAR,L 39-41,3,3,Thu,0,1,0,0,0,BuckDe00
Tyrunn Walker,DT,27.187,2017-09-21,NFL,LAR,@,SFO,W 41-39,3,3,Thu,0,1,0,0,0,WalkTy00
James Burgess,LB,23.199,2017-09-24,NFL,CLE,@,IND,L 28-31,3,3,Sun,0,1,0,0,0,BurgJa01
Bryce Callahan,DB,25.336,2017-09-24,NFL,CHI,,PIT,W 23-17,3,3,Sun,0,1,0,0,0,CallBr00
Calais Campbell,DE,31.023,2017-09-24,NFL,JAX,,BAL,W 44-7,3,3,Sun,0,1,0,0,0,CampCa99
Landon Collins,SS,23.257,2017-09-24,NFL,NYG,@,PHI,L 24-27,3,3,Sun,0,1,0,0,0,CollLa00
Christian Covington,DE,23.343,2017-09-24,NFL,HOU,@,NWE,L 33-36,3,3,Sun,0,1,0,0,0,CoviCh00
Kendall Fuller,CB,22.223,2017-09-24,NFL,WAS,,OAK,W 27-10,3,3,Sun,0,1,0,0,0,FullKe00
E.J. Gaines,RCB,25.213,2017-09-24,NFL,BUF,,DEN,W 26-16,3,3,Sun,0,1,0,0,0,GainE.00
Marcus Gilchrist,S,28.290,2017-09-24,NFL,HOU,@,NWE,L 33-36,3,3,Sun,0,1,0,0,0,GilcMa00
Andre Hal,FS,25.117,2017-09-24,NFL,HOU,@,NWE,L 33-36,3,3,Sun,0,1,0,0,0,HalxAn00
Trey Hendrickson,DE,22.293,2017-09-24,NFL,NOR,@,CAR,W 34-13,3,3,Sun,0,1,0,0,0,HendTr00
Cory James,WLB,24.125,2017-09-24,NFL,OAK,@,WAS,L 10-27,3,3,Sun,0,1,0,0,0,JameCo00
Corey Liuget,DT,27.190,2017-09-24,NFL,LAC,,KAN,L 10-24,3,3,Sun,0,1,0,0,0,LiugCo00
Cassius Marsh,LB,25.079,2017-09-24,NFL,NWE,,HOU,W 36-33,3,3,Sun,0,1,0,0,0,MarsCa00
Byron Maxwell,CB,29.213,2017-09-24,NFL,MIA,@,NYJ,L 6-20,2,3,Sun,0,1,0,0,0,MaxwBy00
Vance McDonald,TE,27.103,2017-09-24,NFL,PIT,@,CHI,L 17-23,3,3,Sun,0,1,0,0,0,McDoVa00
Whitney Mercilus,SAM,27.065,2017-09-24,NFL,HOU,@,NWE,L 33-36,3,3,Sun,0,1,0,0,0,MercWh00
Alex Okafor,RDE,26.228,2017-09-24,NFL,NOR,@,CAR,W 34-13,3,3,Sun,0,1,0,0,0,OkafAl00
Ryan Shazier,LILB,25.018,2017-09-24,NFL,PIT,@,CHI,L 17-23,3,3,Sun,0,2,1,3,0,ShazRy00
Ndamukong Suh,DT,30.261,2017-09-24,NFL,MIA,@,NYJ,L 6-20,2,3,Sun,0,1,0,0,0,SuhxNd99
Clay Matthews,LOLB,31.137,2017-09-28,NFL,GNB,,CHI,W 35-14,4,4,Thu,0,1,0,0,0,MattCl99
Lorenzo Alexander,SLB,34.123,2017-10-01,NFL,BUF,@,ATL,W 23-17,4,4,Sun,0,1,0,0,0,AlexLo99
Tyvon Branch,SS,30.294,2017-10-01,NFL,ARI,,SFO,W 18-15,4,4,Sun,0,1,0,0,0,BranTy99
Jadeveon Clowney,LB,24.229,2017-10-01,NFL,HOU,,TEN,W 57-14,4,4,Sun,0,1,0,0,0,ClowJa00
Chris Conte,S,28.220,2017-10-01,NFL,TAM,,NYG,W 25-23,3,4,Sun,0,1,0,0,0,ContCh00
Trey Flowers,LDE,24.046,2017-10-01,NFL,NWE,,CAR,L 30-33,4,4,Sun,0,1,0,0,0,FlowTr00
Dante Fowler,DE,23.059,2017-10-01,NFL,JAX,@,NYJ,L 20-23,4,4,Sun,0,1,0,0,0,FowlDa00
E.J. Gaines,RCB,25.220,2017-10-01,NFL,BUF,@,ATL,W 23-17,4,4,Sun,0,1,0,0,0,GainE.00
Cameron Heyward,LDE,28.148,2017-10-01,NFL,PIT,@,BAL,W 26-9,4,4,Sun,0,1,1,0,0,HeywCa01
Jerry Hughes,RDE,29.049,2017-10-01,NFL,BUF,@,ATL,W 23-17,4,4,Sun,0,1,0,0,0,HughJe99
Cameron Jordan,LDE,28.083,2017-10-01,NFL,NOR,@,MIA,W 20-0,4,4,Sun,0,1,0,0,0,JordCa00
Damontae Kazee,S,24.118,2017-10-01,NFL,ATL,,BUF,L 17-23,4,4,Sun,0,1,0,0,0,KazeDa00
Marshon Lattimore,LCB,21.135,2017-10-01,NFL,NOR,@,MIA,W 20-0,4,4,Sun,0,1,0,0,0,LattMa01
Demarcus Lawrence,DE,25.156,2017-10-01,NFL,DAL,,LAR,L 30-35,4,4,Sun,0,1,0,0,0,LawrDe00
Chris Long,DE,32.187,2017-10-01,NFL,PHI,@,LAC,W 26-24,4,4,Sun,0,1,0,0,0,LongCh99
C.J. Mosley,MLB,25.104,2017-10-01,NFL,BAL,,PIT,L 9-26,4,4,Sun,0,1,0,0,0,MoslC.00
Yannick Ngakoue,DE,22.184,2017-10-01,NFL,JAX,@,NYJ,L 20-23,4,4,Sun,0,1,0,0,0,NgakYa00
Emmanuel Ogbah,DE,23.329,2017-10-01,NFL,CLE,,CIN,L 7-31,4,4,Sun,0,2,1,0,0,OgbaEm00
Glover Quin,FS,31.259,2017-10-01,NFL,DET,@,MIN,W 14-7,4,4,Sun,0,1,0,0,0,QuinGl99
Marcus Smith,DE,25.184,2017-10-01,NFL,SEA,,IND,W 46-18,4,4,Sun,0,1,0,0,0,SmitMa03
Tavon Wilson,S,27.196,2017-10-01,NFL,DET,@,MIN,W 14-7,4,4,Sun,0,1,0,0,0,WilsTa00
Marcus Peters,LCB,24.266,2017-10-02,NFL,KAN,,WAS,W 29-20,4,4,Mon,0,1,0,0,0,PeteMa00
Adarius Taylor,SLB,27.014,2017-10-05,NFL,TAM,,NWE,L 14-19,4,5,Thu,0,1,0,0,0,GlanAd00
Mario Addison,DE,30.032,2017-10-08,NFL,CAR,@,DET,W 27-24,5,5,Sun,0,1,0,0,0,AddiMa00
Lorenzo Alexander,SLB,34.130,2017-10-08,NFL,BUF,@,CIN,L 16-20,5,5,Sun,0,1,0,0,0,AlexLo99
Kiko Alonso,LB,27.055,2017-10-08,NFL,MIA,,TEN,W 16-10,4,5,Sun,0,1,0,0,0,AlonKi00
Joey Bosa,DE,22.089,2017-10-08,NFL,LAC,@,NYG,W 27-22,5,5,Sun,0,1,0,0,0,BosaJo00
Frank Clark,RDE,24.116,2017-10-08,NFL,SEA,@,LAR,W 16-10,5,5,Sun,0,1,0,0,0,ClarFr01
James Cowser,DE,27.025,2017-10-08,NFL,OAK,,BAL,L 17-30,5,5,Sun,0,1,0,0,0,CowsJa00
Zach Cunningham,ILB,22.300,2017-10-08,NFL,HOU,,KAN,L 34-42,5,5,Sun,0,1,0,0,0,CunnZa00
Carlos Dunlap,LDE,28.222,2017-10-08,NFL,CIN,,BUF,W 20-16,5,5,Sun,0,1,0,0,0,DunlCa99
Davon Godchaux,DT,22.331,2017-10-08,NFL,MIA,,TEN,W 16-10,4,5,Sun,0,1,0,0,0,GodcDa00
B.J. Goodson,MLB,24.162,2017-10-08,NFL,NYG,,LAC,L 22-27,5,5,Sun,0,1,0,0,0,GoodB.00
Thomas Hennessy,LS,23.119,2017-10-08,NFL,NYJ,@,CLE,W 17-14,5,5,Sun,0,1,0,0,0,HennTh00
Melvin Ingram,DE,28.165,2017-10-08,NFL,LAC,@,NYG,W 27-22,5,5,Sun,0,1,1,0,0,IngrMe00
Adoree' Jackson,CB,22.020,2017-10-08,NFL,TEN,@,MIA,L 10-16,5,5,Sun,0,1,0,0,0,JackAd00
Chris Jones,LDE,23.097,2017-10-08,NFL,KAN,@,HOU,W 42-34,5,5,Sun,0,1,0,0,0,JoneCh09
Elijah Lee,LB,21.242,2017-10-08,NFL,SFO,@,IND,L 23-26,5,5,Sun,0,1,0,0,0,LeexEl00
Jason McCourty,CB,30.056,2017-10-08,NFL,CLE,,NYJ,L 14-17,5,5,Sun,0,1,0,0,0,McCoJa99
Rodney McLeod,CB,27.107,2017-10-08,NFL,PHI,,ARI,W 34-7,5,5,Sun,0,1,0,0,0,McLeRo00
Patrick Onwuasor,WLB,25.047,2017-10-08,NFL,BAL,@,OAK,W 30-17,5,5,Sun,0,1,0,0,0,OnwuPa00
Nick Perry,LOLB,27.179,2017-10-08,NFL,GNB,@,DAL,W 35-31,5,5,Sun,1,1,1,1,0,PerrNi00
Kawann Short,DT,28.248,2017-10-08,NFL,CAR,@,DET,W 27-24,5,5,Sun,0,1,0,0,0,ShorKa00
Akeem Spence,DT,25.313,2017-10-08,NFL,DET,,CAR,L 24-27,5,5,Sun,0,1,0,0,0,SpenAk00
Earl Thomas,FS,28.154,2017-10-08,NFL,SEA,@,LAR,W 16-10,5,5,Sun,0,1,0,0,0,ThomEa99
K'Waun Williams,CB,26.088,2017-10-08,NFL,SFO,@,IND,L 23-26,5,5,Sun,0,1,0,0,0,WillKW00
Everson Griffen,RDE,29.291,2017-10-09,NFL,MIN,@,CHI,W 20-17,5,5,Mon,0,1,0,0,0,GrifEv99
DeAndre Houston-Carson,DB,24.179,2017-10-09,NFL,CHI,,MIN,L 17-20,5,5,Mon,0,1,0,0,0,HousDe00
Julius Peppers,DE,37.267,2017-10-12,NFL,CAR,,PHI,L 23-28,6,6,Thu,0,1,0,0,0,PeppJu99
Ray-Ray Armstrong,WILL,26.224,2017-10-15,NFL,SFO,@,WAS,L 24-26,6,6,Sun,0,1,0,0,0,ArmsRa01
Joey Bosa,DE,22.096,2017-10-15,NFL,LAC,@,OAK,W 17-16,6,6,Sun,0,1,0,0,0,BosaJo00
Malcolm Butler,LCB,27.227,2017-10-15,NFL,NWE,@,NYJ,W 24-17,6,6,Sun,0,1,0,0,0,ButlMa01
Kenny Clark,NT,22.011,2017-10-15,NFL,GNB,@,MIN,L 10-23,6,6,Sun,0,1,0,0,0,ClarKe01
Lavonte David,WLB,27.265,2017-10-15,NFL,TAM,@,ARI,L 33-38,5,6,Sun,0,2,1,21,1,DaviLa00
Aaron Donald,OLB,26.145,2017-10-15,NFL,LAR,@,JAX,W 27-17,6,6,Sun,0,1,0,0,0,DonaAa00
Morgan Fox,DE,23.033,2017-10-15,NFL,LAR,@,JAX,W 27-17,6,6,Sun,0,1,0,0,0,FoxxMo00
Josh Hawkins,RCB,24.265,2017-10-15,NFL,GNB,@,MIN,L 10-23,6,6,Sun,0,1,0,0,0,HawkJo00
Lamarr Houston,DE,30.113,2017-10-15,NFL,HOU,,CLE,W 33-17,6,6,Sun,0,1,0,0,0,HousLa99
Janoris Jenkins,CB,28.351,2017-10-15,NFL,NYG,@,DEN,W 23-10,6,6,Sun,0,1,0,0,0,JenkJa03
Christian Jones,ILB,26.239,2017-10-15,NFL,CHI,@,BAL,W 27-24,6,6,Sun,0,1,0,0,0,JoneCh05
Miles Killebrew,S,24.158,2017-10-15,NFL,DET,@,NOR,L 38-52,6,6,Sun,0,1,0,0,0,KillMi00
Darron Lee,ILB,22.362,2017-10-15,NFL,NYJ,,NWE,L 17-24,6,6,Sun,0,1,0,0,0,LeexDa00
Dexter McDonald,RCB,25.319,2017-10-15,NFL,OAK,,LAC,L 16-17,6,6,Sun,0,1,0,0,0,McDoDe02
Alex Okafor,RDE,26.249,2017-10-15,NFL,NOR,,DET,W 52-38,5,6,Sun,0,1,0,0,0,OkafAl00
Jason Pierre-Paul,LDE,28.287,2017-10-15,NFL,NYG,@,DEN,W 23-10,6,6,Sun,0,1,0,0,0,PierJa99
Craig Robertson,WILL,29.246,2017-10-15,NFL,NOR,,DET,W 52-38,5,6,Sun,0,1,1,8,0,RobeCr00
Telvin Smith,WLB,26.187,2017-10-15,NFL,JAX,,LAR,L 17-27,6,6,Sun,0,1,0,0,0,SmitTe01
Lardarius Webb,DB,32.003,2017-10-15,NFL,BAL,,CHI,L 24-27,6,6,Sun,0,1,0,0,0,WebbLa99
Eric Weddle,FS,32.284,2017-10-15,NFL,BAL,,CHI,L 24-27,6,6,Sun,0,1,0,0,0,WeddEr99
K'Waun Williams,HB,26.095,2017-10-15,NFL,SFO,@,WAS,L 24-26,6,6,Sun,0,1,0,0,0,WillKW00
Avery Williamson,ILB,25.221,2017-10-16,NFL,TEN,,IND,W 36-22,6,6,Mon,0,1,0,0,0,WillAv00
Henry Anderson,DE,26.080,2017-10-22,NFL,IND,,JAX,L 0-27,7,7,Sun,0,1,0,0,0,AndeHe00
Calais Campbell,DE,31.051,2017-10-22,NFL,JAX,@,IND,W 27-0,7,7,Sun,0,1,0,0,0,CampCa99
De'Vondre Campbell,LB,24.111,2017-10-22,NFL,ATL,@,NWE,L 7-23,6,7,Sun,0,1,0,0,0,CampDe00
Lavonte David,WLB,27.272,2017-10-22,NFL,TAM,@,BUF,L 27-30,6,7,Sun,0,1,1,0,0,DaviLa00
Ryan Davis,DE,28.240,2017-10-22,NFL,BUF,,TAM,W 30-27,6,7,Sun,0,1,0,0,0,DaviRy00
Sean Davis,SS,23.364,2017-10-22,NFL,PIT,,CIN,W 29-14,7,7,Sun,0,1,0,0,0,DaviSe00
Matthias Farley,SS,25.099,2017-10-22,NFL,IND,,JAX,L 0-27,7,7,Sun,0,1,1,0,0,FarlMa00
Kavon Frazier,S,23.072,2017-10-22,NFL,DAL,@,SFO,W 40-10,6,7,Sun,0,1,0,0,0,FrazKa00
Everson Griffen,RDE,29.304,2017-10-22,NFL,MIN,,BAL,W 24-16,7,7,Sun,0,1,0,0,0,GrifEv99
David Irving,DT,24.065,2017-10-22,NFL,DAL,@,SFO,W 40-10,6,7,Sun,0,1,0,0,0,IrviDa00
Malik Jackson,DT,27.284,2017-10-22,NFL,JAX,@,IND,W 27-0,7,7,Sun,0,1,0,0,0,JackMa02
Cameron Jordan,LDE,28.104,2017-10-22,NFL,NOR,@,GNB,W 26-17,6,7,Sun,0,1,0,0,0,JordCa00
Christian Kirksey,WILL,25.052,2017-10-22,NFL,CLE,,TEN,L 9-12,7,7,Sun,0,1,0,0,0,KirkCh00
Demarcus Lawrence,DE,25.177,2017-10-22,NFL,DAL,@,SFO,W 40-10,6,7,Sun,0,1,1,0,0,LawrDe00
Darron Lee,ILB,23.004,2017-10-22,NFL,NYJ,@,MIA,L 28-31,7,7,Sun,0,1,0,0,0,LeexDa00
Matt Longacre,OLB,26.031,2017-10-22,NFL,LAR,,ARI,W 33-0,7,7,Sun,0,1,0,0,0,LongMa00
Chris McCain,DE,25.335,2017-10-22,NFL,LAC,,DEN,W 21-0,7,7,Sun,0,2,0,0,0,McCaCh00
Avery Moss,DE,23.036,2017-10-22,NFL,NYG,,SEA,L 7-24,7,7,Sun,0,1,0,0,0,MossAv00
Adrian Phillips,S,25.208,2017-10-22,NFL,LAC,,DEN,W 21-0,7,7,Sun,0,1,0,0,0,PhilAd00
Sheldon Rankins,LDT,23.201,2017-10-22,NFL,NOR,@,GNB,W 26-17,6,7,Sun,0,1,0,0,0,RankSh00
Jarran Reed,LDT,24.310,2017-10-22,NFL,SEA,@,NYG,W 24-7,6,7,Sun,0,1,0,0,0,ReedJa02
Jaylon Smith,LB,22.130,2017-10-22,NFL,DAL,@,SFO,W 40-10,6,7,Sun,0,1,0,0,0,SmitJa05
TreDavious White,LCB,22.279,2017-10-22,NFL,BUF,,TAM,W 30-27,6,7,Sun,0,1,1,0,0,WhitTr01
Shareece Wright,CB,30.197,2017-10-22,NFL,BUF,,TAM,W 30-27,6,7,Sun,0,1,0,0,0,WrigSh00
Kamu Grugier-Hill,LB,23.160,2017-10-23,NFL,PHI,,WAS,W 34-24,7,7,Mon,0,1,0,0,0,GrugKa00
Ryan Kerrigan,WLB,29.068,2017-10-23,NFL,WAS,@,PHI,L 24-34,6,7,Mon,0,1,0,0,0,KerrRy00
Lorenzo Alexander,WLB,34.151,2017-10-29,NFL,BUF,,OAK,W 34-14,7,8,Sun,0,1,0,0,0,AlexLo99
Adrian Amos,S,24.183,2017-10-29,NFL,CHI,@,NOR,L 12-20,8,8,Sun,0,1,1,4,0,AmosAd00
Jonathan Bullard,DL,24.007,2017-10-29,NFL,CHI,@,NOR,L 12-20,8,8,Sun,0,1,0,0,0,BullJo00
Darius Butler,S,31.225,2017-10-29,NFL,IND,@,CIN,L 23-24,8,8,Sun,0,1,0,0,0,ButlDa99
Jadeveon Clowney,DE,24.257,2017-10-29,NFL,HOU,@,SEA,L 38-41,7,8,Sun,0,1,0,0,0,ClowJa00
Tyrone Crawford,DE,27.341,2017-10-29,NFL,DAL,@,WAS,W 33-19,7,8,Sun,0,1,0,0,0,CrawTy00
Stephen Hauschka,K,32.122,2017-10-29,NFL,BUF,,OAK,W 34-14,7,8,Sun,0,1,0,0,0,HausSt00
Danielle Hunter,LDE,23.000,2017-10-29,NFL,MIN,@,CLE,W 33-16,8,8,Sun,0,1,0,0,0,HuntDa01
Matthew Ioannidis,DE,23.291,2017-10-29,NFL,WAS,,DAL,L 19-33,7,8,Sun,0,1,0,0,0,IoanMa01
Leonard Johnson,DB,27.213,2017-10-29,NFL,BUF,,OAK,W 34-14,7,8,Sun,0,1,0,0,0,JohnLe03
Tanner McEvoy,WR,24.276,2017-10-29,NFL,SEA,,HOU,W 41-38,7,8,Sun,0,1,0,0,0,McEvTa01
Takkarist McKinley,DE,21.361,2017-10-29,NFL,ATL,@,NYJ,W 25-20,7,8,Sun,0,1,0,0,0,McKiTa00
Matt Milano,LB,23.093,2017-10-29,NFL,BUF,,OAK,W 34-14,7,8,Sun,0,1,1,40,1,MilaMa00
Barkevious Mingo,SLB,27.025,2017-10-29,NFL,IND,@,CIN,L 23-24,8,8,Sun,0,1,1,0,0,MingBa00
Julius Peppers,DE,37.284,2017-10-29,NFL,CAR,@,TAM,W 17-3,8,8,Sun,0,1,0,0,0,PeppJu99
Joe Schobert,MIKE,23.357,2017-10-29,NFL,CLE,,MIN,L 16-33,8,8,Sun,0,1,0,0,0,SchoJo00
Keith Smith,FB,25.204,2017-10-29,NFL,DAL,@,WAS,W 33-19,7,8,Sun,0,1,0,0,0,SmitKe03
Anthony Zettel,DE,25.081,2017-10-29,NFL,DET,,PIT,L 15-20,7,8,Sun,0,1,0,0,0,ZettAn00
Shaquil Barrett,OLB,24.347,2017-10-30,NFL,DEN,@,KAN,L 19-29,7,8,Mon,0,1,0,0,0,BarrSh00
Marcus Peters,LCB,24.294,2017-10-30,NFL,KAN,,DEN,W 29-19,8,8,Mon,0,1,1,45,1,PeteMa00
Juston Burris,CB,24.090,2017-11-02,NFL,NYJ,,BUF,W 34-21,9,9,Thu,0,1,1,0,0,BurrJu00
Jordan Jenkins,OLB,23.124,2017-11-02,NFL,NYJ,,BUF,W 34-21,9,9,Thu,0,1,0,0,0,JenkJo01
Marcus Maye,FS,24.238,2017-11-02,NFL,NYJ,,BUF,W 34-21,9,9,Thu,0,1,0,0,0,MayeMa00
Kiko Alonso,LB,27.083,2017-11-05,NFL,MIA,,OAK,L 24-27,8,9,Sun,0,1,0,0,0,AlonKi00
Robert Ayers,DE,32.060,2017-11-05,NFL,TAM,@,NOR,L 10-30,8,9,Sun,0,1,0,0,0,AyerRo99
Vonn Bell,S,22.328,2017-11-05,NFL,NOR,,TAM,W 30-10,8,9,Sun,0,1,0,0,0,BellVo00
Lavonte David,WLB,27.286,2017-11-05,NFL,TAM,@,NOR,L 10-30,8,9,Sun,0,1,0,0,0,DaviLa00
Aaron Donald,DT,26.166,2017-11-05,NFL,LAR,@,NYG,W 51-17,8,9,Sun,0,1,1,0,0,DonaAa00
Bruce Irvin,SLB,30.004,2017-11-05,NFL,OAK,@,MIA,W 27-24,9,9,Sun,0,1,0,0,0,IrviBr00
Chris Long,DE,32.222,2017-11-05,NFL,PHI,,DEN,W 51-23,9,9,Sun,0,1,0,0,0,LongCh99
Tyrann Mathieu,FS,25.176,2017-11-05,NFL,ARI,@,SFO,W 20-10,8,9,Sun,0,1,0,0,0,MathTy00
Tony McDaniel,DT,32.289,2017-11-05,NFL,SFO,,ARI,L 10-20,9,9,Sun,0,1,0,0,0,McDaTo20
Von Miller,WLB,28.224,2017-11-05,NFL,DEN,@,PHI,L 23-51,8,9,Sun,0,1,0,0,0,MillVo00
Calvin Munson,LB,22.313,2017-11-05,NFL,NYG,,LAR,L 17-51,8,9,Sun,0,1,0,0,0,MunsCa00
Keanu Neal,S,22.102,2017-11-05,NFL,ATL,@,CAR,L 17-20,8,9,Sun,0,2,1,0,0,NealKe01
Alec Ogletree,ILB,26.041,2017-11-05,NFL,LAR,@,NYG,W 51-17,8,9,Sun,0,1,0,0,0,OgleAl00
Eddie Pleasant,S,28.323,2017-11-05,NFL,HOU,,IND,L 14-20,8,9,Sun,0,1,0,0,0,PleaEd00
Jabaal Sheard,RC,28.179,2017-11-05,NFL,IND,@,HOU,W 20-14,9,9,Sun,0,2,0,0,0,SheaJa00
Chris Smith,DE,25.267,2017-11-05,NFL,CIN,@,JAX,L 7-23,8,9,Sun,0,1,0,0,0,SmitCh03
Ndamukong Suh,DT,30.303,2017-11-05,NFL,MIA,,OAK,L 24-27,8,9,Sun,0,1,0,0,0,SuhxNd99
