Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Int Ret,Int Ret Yds,Int Ret TD,Pass Broken Up,unique_id
Eric Hagg,FS,22.360,2012-09-09,NFL,CLE,,PHI,L 16-17,1,1,Sun,0,0,0,1,HaggEr00
Kelvin Hayden,CB,29.048,2012-09-09,NFL,CHI,,IND,W 41-21,1,1,Sun,0,0,0,1,HaydKe20
D'Qwell Jackson,MLB,28.349,2012-09-09,NFL,CLE,,PHI,L 16-17,1,1,Sun,1,27,1,3,JackDQ20
Kareem Jackson,LCB,24.152,2012-09-09,NFL,HOU,,MIA,W 30-10,1,1,Sun,1,3,0,2,JackKa99
Tim Jamison,DE,26.196,2012-09-09,NFL,HOU,,MIA,W 30-10,1,1,Sun,0,0,0,1,JamiTi99
Janoris Jenkins,RCB,23.316,2012-09-09,NFL,STL,@,DET,L 23-27,1,1,Sun,1,34,0,1,JenkJa03
Tim Jennings,LCB,28.260,2012-09-09,NFL,CHI,,IND,W 41-21,1,1,Sun,2,28,0,4,JennTi20
Charles Johnson,RDE,26.061,2012-09-09,NFL,CAR,@,TAM,L 10-16,1,1,Sun,0,0,0,1,JohnCh98
Jason Jones,DE,26.109,2012-09-09,NFL,SEA,@,ARI,L 16-20,1,1,Sun,0,0,0,2,JoneJa99
Johnathan Joseph,RCB,28.146,2012-09-09,NFL,HOU,,MIA,W 30-10,1,1,Sun,1,36,0,1,JoseJo20
Justin King,CB,25.121,2012-09-09,NFL,IND,@,CHI,L 21-41,1,1,Sun,0,0,0,2,KingJu99
Keenan Lewis,LCB,26.115,2012-09-09,NFL,PIT,@,DEN,L 19-31,1,1,Sun,0,0,0,3,LewiKe96
Kaluka Maiava,WLB,25.171,2012-09-09,NFL,CLE,,PHI,L 16-17,1,1,Sun,0,0,0,1,MaiaKa99
Richard Marshall,RCB,27.272,2012-09-09,NFL,MIA,@,HOU,L 10-30,1,1,Sun,0,0,0,1,MarsRi20
Rashean Mathis,CB,32.013,2012-09-09,NFL,JAX,@,MIN,L 23-26,1,1,Sun,0,0,0,1,MathRa99
Jerod Mayo,LB,26.199,2012-09-09,NFL,NWE,@,TEN,W 34-13,1,1,Sun,0,0,0,1,MayoJe99
Devin McCourty,LCB,25.027,2012-09-09,NFL,NWE,@,TEN,W 34-13,1,1,Sun,0,0,0,2,McCoDe99
Brandon Mebane,RDT,27.238,2012-09-09,NFL,SEA,@,ARI,L 16-20,1,1,Sun,0,0,0,2,MebaBr99
D.J. Moore,CB,25.171,2012-09-09,NFL,CHI,,IND,W 41-21,1,1,Sun,0,0,0,2,MoorDJ99
Rahim Moore,FS,22.211,2012-09-09,NFL,DEN,,PIT,W 31-19,1,1,Sun,0,0,0,1,MoorRa00
William Moore,S,27.114,2012-09-09,NFL,ATL,@,KAN,W 40-24,1,1,Sun,1,2,0,1,MoorWi99
Ryan Mundy,FS,27.211,2012-09-09,NFL,PIT,@,DEN,L 19-31,1,1,Sun,0,0,0,1,MundRy00
Captain Munnerlyn,CB,24.152,2012-09-09,NFL,CAR,@,TAM,L 10-16,1,1,Sun,0,0,0,2,MunnCa99
Stephen Nicholas,OLB,29.131,2012-09-09,NFL,ATL,@,KAN,W 40-24,1,1,Sun,1,3,0,2,NichSt99
Brian Orakpo,ROLB,26.040,2012-09-09,NFL,WAS,@,NOR,W 40-32,1,1,Sun,0,0,0,3,OrakBr99
Stephen Paea,DT,24.121,2012-09-09,NFL,CHI,,IND,W 41-21,1,1,Sun,0,0,0,1,PaeaSt00
Johnny Patrick,CB,24.023,2012-09-09,NFL,NOR,,WAS,L 32-40,1,1,Sun,0,0,0,1,PatrJo00
Patrick Peterson,LCB,22.060,2012-09-09,NFL,ARI,,SEA,W 20-16,1,1,Sun,0,18,0,1,PetePa00
Tracy Porter,RCB,26.029,2012-09-09,NFL,DEN,,PIT,W 31-19,1,1,Sun,1,43,1,5,PortTr99
Paul Posluszny,MLB,27.335,2012-09-09,NFL,JAX,@,MIN,L 23-26,1,1,Sun,0,0,0,1,PoluPa99
Jerraud Powers,RCB,25.052,2012-09-09,NFL,IND,@,CHI,L 21-41,1,1,Sun,0,0,0,2,PoweJe99
Chris Prosinski,S,25.134,2012-09-09,NFL,JAX,@,MIN,L 23-26,1,1,Sun,0,0,0,1,ProsCh00
Mistral Raymond,SS,25.002,2012-09-09,NFL,MIN,,JAX,W 26-23,1,1,Sun,0,0,0,1,RaymMi00
Cory Redding,DE,31.299,2012-09-09,NFL,IND,@,CHI,L 21-41,1,1,Sun,0,0,0,1,ReddCo20
Darrelle Revis,CB,27.057,2012-09-09,NFL,NYJ,,BUF,W 48-28,1,1,Sun,1,1,0,3,ReviDa99
Craig Robertson,LB,24.211,2012-09-09,NFL,CLE,,PHI,L 16-17,1,1,Sun,1,1,0,2,RobeCr00
Patrick Robinson,RCB,25.002,2012-09-09,NFL,NOR,,WAS,L 32-40,1,1,Sun,0,0,0,1,RobiPa99
Brian Robison,LDE,29.135,2012-09-09,NFL,MIN,,JAX,W 26-23,1,1,Sun,0,0,0,1,RobiBr98
Dominique Rodgers-Cromartie,LCB,26.155,2012-09-09,NFL,PHI,@,CLE,W 17-16,1,1,Sun,2,0,0,4,RodgDo99
Ahtyba Rubin,DT,26.046,2012-09-09,NFL,CLE,,PHI,L 16-17,1,1,Sun,0,0,0,1,RubiAh99
Asante Samuel,CB,31.247,2012-09-09,NFL,ATL,@,KAN,W 40-24,1,1,Sun,0,0,0,1,SamuAs20
Bryan Scott,OLB,31.149,2012-09-09,NFL,BUF,@,NYJ,L 28-48,1,1,Sun,1,0,0,1,ScotBr20
Jabaal Sheard,LDE,23.122,2012-09-09,NFL,CLE,,PHI,L 16-17,1,1,Sun,0,0,0,1,SheaJa00
Richard Sherman,LCB,24.163,2012-09-09,NFL,SEA,@,ARI,L 16-20,1,1,Sun,1,0,0,2,SherRi00
Buster Skrine,DB,23.136,2012-09-09,NFL,CLE,,PHI,L 16-17,1,1,Sun,0,0,0,1,SkriBu00
Harrison Smith,FS,23.220,2012-09-09,NFL,MIN,,JAX,W 26-23,1,1,Sun,0,0,0,1,SmitHa00
Aqib Talib,CB,26.209,2012-09-09,NFL,TAM,,CAR,W 16-10,1,1,Sun,0,0,0,2,TaliAq99
Ike Taylor,RCB,32.127,2012-09-09,NFL,PIT,@,DEN,L 19-31,1,1,Sun,0,0,0,1,TaylIk20
Isaiah Trufant,CB,29.275,2012-09-09,NFL,NYJ,,BUF,W 48-28,1,1,Sun,0,0,0,1,TrufIs00
Brian Urlacher*,MLB,34.107,2012-09-09,NFL,CHI,,IND,W 41-21,1,1,Sun,0,0,0,1,UrlaBr00
J.J. Watt,DE,23.171,2012-09-09,NFL,HOU,,MIA,W 30-10,1,1,Sun,0,0,0,3,WattJ.00
Sean Weatherspoon,OLB,24.255,2012-09-09,NFL,ATL,@,KAN,W 40-24,1,1,Sun,0,0,0,1,WeatSe99
Donte Whitner,SS,27.047,2012-09-09,NFL,SFO,@,GNB,W 30-22,1,1,Sun,0,0,0,1,WhitDo20
Madieu Williams,FS,30.327,2012-09-09,NFL,WAS,@,NOR,W 40-32,1,1,Sun,0,0,0,1,WillMa20
Adrian Wilson,SS,32.333,2012-09-09,NFL,ARI,,SEA,W 20-16,1,1,Sun,1,-2,0,1,WilsAd99
Josh Wilson,RCB,27.182,2012-09-09,NFL,WAS,@,NOR,W 40-32,1,1,Sun,0,0,0,2,WilsJo99
Kyle Wilson,CB,25.102,2012-09-09,NFL,NYJ,,BUF,W 48-28,1,1,Sun,1,5,0,1,WilsKy99
Tavon Wilson,DB,22.174,2012-09-09,NFL,NWE,@,TEN,W 34-13,1,1,Sun,1,0,0,2,WilsTa00
Eric Wright,CB,27.047,2012-09-09,NFL,TAM,,CAR,W 16-10,1,1,Sun,0,0,0,1,WrigEr99
Tom Zbikowski,SS,27.110,2012-09-09,NFL,IND,@,CHI,L 21-41,1,1,Sun,0,0,0,1,ZbikTo99
Atari Bigby,SS,30.357,2012-09-10,NFL,SDG,@,OAK,W 22-14,1,1,Mon,0,0,0,1,BigbAt20
Antoine Cason,RCB,26.063,2012-09-10,NFL,SDG,@,OAK,W 22-14,1,1,Mon,0,0,0,1,CasoAn99
Nate Clements,LCB,32.273,2012-09-10,NFL,CIN,@,BAL,L 13-44,1,1,Mon,0,0,0,1,ClemNa99
Leon Hall,RCB,27.276,2012-09-10,NFL,CIN,@,BAL,L 13-44,1,1,Mon,0,0,0,2,HallLe98
Thomas Howard,LB,29.058,2012-09-10,NFL,CIN,@,BAL,L 13-44,1,1,Mon,0,0,0,1,HowaTh20
Quentin Jammer,LCB,33.083,2012-09-10,NFL,SDG,@,OAK,W 22-14,1,1,Mon,0,0,0,2,JammQu20
Rey Maualuga,LB,25.234,2012-09-10,NFL,CIN,@,BAL,L 13-44,1,1,Mon,0,0,0,1,MauaRe99
Jameel McClain,WILL,27.047,2012-09-10,NFL,BAL,,CIN,W 44-13,1,1,Mon,0,0,0,1,McClJa01
Reggie Nelson,FS,28.355,2012-09-10,NFL,CIN,@,BAL,L 13-44,1,1,Mon,0,0,0,1,NelsRe99
Haloti Ngata,DT,28.233,2012-09-10,NFL,BAL,,CIN,W 44-13,1,1,Mon,0,0,0,1,NgatHa20
Bernard Pollard,SS,27.262,2012-09-10,NFL,BAL,,CIN,W 44-13,1,1,Mon,0,0,0,2,PollBe20
Ed Reed*,FS,33.365,2012-09-10,NFL,BAL,,CIN,W 44-13,1,1,Mon,1,34,1,2,ReedEd00
Lardarius Webb,LCB,26.334,2012-09-10,NFL,BAL,,CIN,W 44-13,1,1,Mon,0,0,0,1,WebbLa99
Philip Wheeler,SLB,27.273,2012-09-10,NFL,OAK,,SDG,L 14-22,1,1,Mon,0,0,0,1,WheePh99
Cary Williams,RCB,27.262,2012-09-10,NFL,BAL,,CIN,W 44-13,1,1,Mon,0,0,0,2,WillCa99
Lance Briggs,WLB,31.306,2012-09-13,NFL,CHI,@,GNB,L 10-23,2,2,Thu,0,0,0,1,BrigLa99
Morgan Burnett,FS,23.244,2012-09-13,NFL,GNB,,CHI,W 23-10,2,2,Thu,0,0,0,1,BurnMo99
Tim Jennings,LCB,28.264,2012-09-13,NFL,CHI,@,GNB,L 10-23,2,2,Thu,1,20,0,2,JennTi20
Clay Matthews,ROLB,26.122,2012-09-13,NFL,GNB,,CHI,W 23-10,2,2,Thu,0,0,0,1,MattCl99
Jerron McMillian,S,23.164,2012-09-13,NFL,GNB,,CHI,W 23-10,2,2,Thu,1,0,0,1,McMiJe00
B.J. Raji,NT,26.064,2012-09-13,NFL,GNB,,CHI,W 23-10,2,2,Thu,0,0,0,1,RajiBJ99
Tramon Williams,LCB,29.181,2012-09-13,NFL,GNB,,CHI,W 23-10,2,2,Thu,2,38,0,2,WillTr99
Charles Woodson,SS,35.342,2012-09-13,NFL,GNB,,CHI,W 23-10,2,2,Thu,1,0,0,1,WoodCh00
Frank Alexander,DE,22.274,2012-09-16,NFL,CAR,,NOR,W 35-27,2,2,Sun,0,0,0,1,AlexFr00
Cortez Allen,DB,23.323,2012-09-16,NFL,PIT,,NYJ,W 27-10,2,2,Sun,0,0,0,1,AlleCo00
Jared Allen,RDE,30.166,2012-09-16,NFL,MIN,@,IND,L 20-23,2,2,Sun,0,0,0,1,AlleJa22
Nate Allen,SS,24.291,2012-09-16,NFL,PHI,,BAL,W 24-23,2,2,Sun,0,0,0,1,AlleNa99
Mark Anderson,RDE,29.113,2012-09-16,NFL,BUF,,KAN,W 35-17,2,2,Sun,0,0,0,1,AndeMa21
Akeem Ayers,SLB,23.068,2012-09-16,NFL,TEN,@,SDG,L 10-38,2,2,Sun,0,0,0,1,AyerAk00
Ronde Barber,FS,37.162,2012-09-16,NFL,TAM,@,NYG,L 34-41,2,2,Sun,0,0,0,3,BarbRo00
Mark Barron,SS,22.325,2012-09-16,NFL,TAM,@,NYG,L 34-41,2,2,Sun,0,0,0,2,BarrMa00
Jon Beason,MLB,27.246,2012-09-16,NFL,CAR,,NOR,W 35-27,2,2,Sun,1,2,0,2,BeasJo99
Antoine Bethea,FS,28.051,2012-09-16,NFL,IND,,MIN,W 23-20,2,2,Sun,0,0,0,1,BethAn20
Michael Boley,WLB,30.023,2012-09-16,NFL,NYG,,TAM,W 41-34,2,2,Sun,1,6,0,1,BoleMi20
Stephen Bowen,RDE,28.172,2012-09-16,NFL,WAS,@,STL,L 28-31,2,2,Sun,0,0,0,1,BoweSt20
NaVorro Bowman,ILB,24.172,2012-09-16,NFL,SFO,,DET,W 27-19,2,2,Sun,0,0,0,2,BowmNa99
Brandon Boykin,CB,22.065,2012-09-16,NFL,PHI,,BAL,W 24-23,2,2,Sun,0,0,0,2,BoykBr00
Andre Branch,RDE,23.064,2012-09-16,NFL,JAX,,HOU,L 7-27,2,2,Sun,0,0,0,1,BranAn00
Ahmad Brooks,OLB,28.186,2012-09-16,NFL,SFO,,DET,W 27-19,2,2,Sun,0,0,0,1,BrooAh21
Brandon Browner,RCB,28.045,2012-09-16,NFL,SEA,,DAL,W 27-7,2,2,Sun,1,35,0,1,BrowBr00
Donald Butler,ILB,23.335,2012-09-16,NFL,SDG,,TEN,W 38-10,2,2,Sun,0,0,0,1,ButlDo99
Victor Butler,LB,25.049,2012-09-16,NFL,DAL,@,SEA,L 7-27,2,2,Sun,0,0,0,1,ButlVi99
Jairus Byrd,FS,25.345,2012-09-16,NFL,BUF,,KAN,W 35-17,2,2,Sun,1,0,0,1,ByrdJa99
Bruce Carter,MLB,24.210,2012-09-16,NFL,DAL,@,SEA,L 7-27,2,2,Sun,0,0,0,1,CartBr00
Antoine Cason,RCB,26.069,2012-09-16,NFL,SDG,,TEN,W 38-10,2,2,Sun,0,0,0,1,CasoAn99
Patrick Chung,S,25.028,2012-09-16,NFL,NWE,,ARI,L 18-20,2,2,Sun,0,0,0,1,ChunPa99
Morris Claiborne,RCB,22.222,2012-09-16,NFL,DAL,@,SEA,L 7-27,2,2,Sun,0,0,0,1,ClaiMo00
Ryan Clark,FS,32.340,2012-09-16,NFL,PIT,,NYJ,W 27-10,2,2,Sun,0,0,0,1,ClarRy20
Chris Clemons,RDE,30.321,2012-09-16,NFL,SEA,,DAL,W 27-7,2,2,Sun,0,0,0,2,ClemCh23
Michael Coe,CB,28.274,2012-09-16,NFL,NYG,,TAM,W 41-34,2,2,Sun,0,0,0,1,CoexMi99
Kavell Conner,MIKE,25.206,2012-09-16,NFL,IND,,MIN,W 23-20,2,2,Sun,0,0,0,1,ConnKa99
Fletcher Cox,DT,21.278,2012-09-16,NFL,PHI,,BAL,W 24-23,2,2,Sun,0,0,0,1,CoxxFl00
Chris Culliver,CB,24.030,2012-09-16,NFL,SFO,,DET,W 27-19,2,2,Sun,0,0,0,1,CullCh00
Karlos Dansby,LB,30.318,2012-09-16,NFL,MIA,,OAK,W 35-13,2,2,Sun,0,0,0,1,DansKa20
Thomas Davis,LB,29.178,2012-09-16,NFL,CAR,,NOR,W 35-27,2,2,Sun,0,0,0,1,DaviTh20
Darnell Dockett,DT,31.112,2012-09-16,NFL,ARI,@,NWE,W 20-18,2,2,Sun,0,0,0,1,DockDa20
Cortland Finnegan,LCB,28.227,2012-09-16,NFL,STL,,WAS,W 31-28,2,2,Sun,1,5,0,1,FinnCo20
Jamell Fleming,DB,23.134,2012-09-16,NFL,ARI,@,NWE,W 20-18,2,2,Sun,0,0,0,1,FlemJa00
Bradley Fletcher,CB,26.083,2012-09-16,NFL,STL,,WAS,W 31-28,2,2,Sun,0,0,0,1,FletBr99
London Fletcher,MLB,37.120,2012-09-16,NFL,WAS,@,STL,L 28-31,2,2,Sun,1,0,0,1,FletLo20
Drayton Florence,LCB,31.272,2012-09-16,NFL,DET,@,SFO,L 19-27,2,2,Sun,0,0,0,1,FlorDr20
Brandon Flowers,LCB,26.211,2012-09-16,NFL,KAN,@,BUF,L 17-35,2,2,Sun,0,0,0,1,FlowBr99
Mason Foster,MLB,23.199,2012-09-16,NFL,TAM,@,NYG,L 34-41,2,2,Sun,1,0,0,1,FostMa00
Chris Gamble,LCB,29.189,2012-09-16,NFL,CAR,,NOR,W 35-27,2,2,Sun,0,0,0,1,GambCh20
Stephon Gilmore,RCB,21.363,2012-09-16,NFL,BUF,,KAN,W 35-17,2,2,Sun,0,0,0,3,GilmSt00
Charles Godfrey,SS,26.306,2012-09-16,NFL,CAR,,NOR,W 35-27,2,2,Sun,1,9,1,1,GodfCh99
Dashon Goldson,FS,27.364,2012-09-16,NFL,SFO,,DET,W 27-19,2,2,Sun,1,20,0,1,GoldDa99
DeJon Gomes,SS,22.304,2012-09-16,NFL,WAS,@,STL,L 28-31,2,2,Sun,0,0,0,1,GomeDe00
DeAngelo Hall,LCB,28.302,2012-09-16,NFL,WAS,@,STL,L 28-31,2,2,Sun,0,0,0,1,HallDe99
Leon Hall,RCB,27.282,2012-09-16,NFL,CIN,,CLE,W 34-27,2,2,Sun,0,0,0,3,HallLe98
David Harris,MIKE,28.239,2012-09-16,NFL,NYJ,@,PIT,L 10-27,2,2,Sun,0,0,0,1,HarrDa99
Tysyn Hartman,DB,23.038,2012-09-16,NFL,KAN,@,BUF,L 17-35,2,2,Sun,0,0,0,1,HartTy00
Adam Hayward,LB,28.085,2012-09-16,NFL,TAM,@,NYG,L 34-41,2,2,Sun,0,0,0,1,HaywAd98
Melvin Ingram,OLB,23.143,2012-09-16,NFL,SDG,,TEN,W 38-10,2,2,Sun,0,0,0,1,IngrMe00
D'Qwell Jackson,MLB,28.356,2012-09-16,NFL,CLE,@,CIN,L 27-34,2,2,Sun,1,4,0,1,JackDQ20
Janoris Jenkins,RCB,23.323,2012-09-16,NFL,STL,,WAS,W 31-28,2,2,Sun,0,0,0,1,JenkJa03
Reshad Jones,S,24.204,2012-09-16,NFL,MIA,,OAK,W 35-13,2,2,Sun,1,8,0,1,JoneRe99
Ma'ake Kemoeatu,NT,33.250,2012-09-16,NFL,BAL,@,PHI,L 23-24,2,2,Sun,0,0,0,1,KemoMa20
Mychal Kendricks,SAM,21.354,2012-09-16,NFL,PHI,,BAL,W 24-23,2,2,Sun,0,0,0,2,KendMy00
Derek Landri,RDT,28.361,2012-09-16,NFL,PHI,,BAL,W 24-23,2,2,Sun,0,0,0,1,LandDe99
Ellis Lankster,CB,25.105,2012-09-16,NFL,NYJ,@,PIT,L 10-27,2,2,Sun,0,0,0,1,LankEl99
Pat Lee,LCB,28.209,2012-09-16,NFL,OAK,@,MIA,L 13-35,2,2,Sun,0,0,0,1,LeexPa99
Ray Lewis*,MIKE,37.124,2012-09-16,NFL,BAL,@,PHI,L 23-24,2,2,Sun,0,0,0,1,LewiRa00
Corey Liuget,RDE,22.182,2012-09-16,NFL,SDG,,TEN,W 38-10,2,2,Sun,0,0,0,1,LiugCo00
Albert McClellan,RUSH,26.104,2012-09-16,NFL,BAL,@,PHI,L 23-24,2,2,Sun,0,0,0,1,McClAl00
Gerald McCoy,DT,24.204,2012-09-16,NFL,TAM,@,NYG,L 34-41,2,2,Sun,0,0,0,1,McCoGe99
Brandon McDonald,CB,27.021,2012-09-16,NFL,TAM,@,NYG,L 34-41,2,2,Sun,1,40,0,2,McDoBr99
Terrence McGee,CB,31.338,2012-09-16,NFL,BUF,,KAN,W 35-17,2,2,Sun,0,0,0,1,McGeTe99
Jeremy Mincey,LDE,28.277,2012-09-16,NFL,JAX,,HOU,L 7-27,2,2,Sun,0,0,0,1,MincJe99
Dimitri Patterson,LCB,29.090,2012-09-16,NFL,CLE,@,CIN,L 27-34,2,2,Sun,0,0,0,1,PattDi20
Patrick Peterson,LCB,22.067,2012-09-16,NFL,ARI,@,NWE,W 20-18,2,2,Sun,1,0,0,1,PetePa00
Kenny Phillips,SS,25.297,2012-09-16,NFL,NYG,,TAM,W 41-34,2,2,Sun,0,0,0,1,PhilKe99
Dontari Poe,NT,22.029,2012-09-16,NFL,KAN,@,BUF,L 17-35,2,2,Sun,0,0,0,1,PoexDo00
Bernard Pollard,SS,27.268,2012-09-16,NFL,BAL,@,PHI,L 23-24,2,2,Sun,1,0,0,1,PollBe20
Sione Pouha,NT,33.226,2012-09-16,NFL,NYJ,@,PIT,L 10-27,2,2,Sun,0,0,0,1,PouhSi20
Jerraud Powers,RCB,25.059,2012-09-16,NFL,IND,,MIN,W 23-20,2,2,Sun,0,0,0,2,PoweJe99
Cory Redding,DE,31.306,2012-09-16,NFL,IND,,MIN,W 23-20,2,2,Sun,0,0,0,1,ReddCo20
Ed Reed*,FS,34.005,2012-09-16,NFL,BAL,@,PHI,L 23-24,2,2,Sun,1,9,0,1,ReedEd00
Kerry Rhodes,FS,30.045,2012-09-16,NFL,ARI,@,NWE,W 20-18,2,2,Sun,0,0,0,1,RhodKe20
Perry Riley,JLB,24.136,2012-09-16,NFL,WAS,@,STL,L 28-31,2,2,Sun,0,0,0,1,RilePe00
Patrick Robinson,RCB,25.009,2012-09-16,NFL,NOR,@,CAR,L 27-35,2,2,Sun,0,0,0,2,RobiPa99
Carlos Rogers,LCB,31.076,2012-09-16,NFL,SFO,,DET,W 27-19,2,2,Sun,0,0,0,1,RogeCa20
Antrel Rolle,FS,29.275,2012-09-16,NFL,NYG,,TAM,W 41-34,2,2,Sun,0,0,0,1,RollAn20
Stanford Routt,RCB,29.055,2012-09-16,NFL,KAN,@,BUF,L 17-35,2,2,Sun,0,0,0,1,RoutSt20
