Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Int Ret,Int Ret Yds,Int Ret TD,Pass Broken Up,unique_id
Mike Dumas,FS,31.169,2000-09-03,NFL,SDG,@,OAK,L 6-9,1,1,Sun,,,,2,DumaMi20
Chad Eaton,NT,28.150,2000-09-03,NFL,NWE,,TAM,L 16-21,1,1,Sun,,,,1,EatoCh20
Antuan Edwards,CB/S,23.100,2000-09-03,NFL,GNB,,NYJ,L 16-20,1,1,Sun,,,,1,EdwaAn21
Donnie Edwards,RLB,27.150,2000-09-03,NFL,KAN,,IND,L 14-27,1,1,Sun,1,3,0,2,EdwaDo20
Carlos Emmons,LB,27.000,2000-09-03,NFL,PHI,@,DAL,W 41-14,1,1,Sun,1,8,0,1,EmmoCa20
Doug Evans,RCB,30.113,2000-09-03,NFL,CAR,@,WAS,L 17-20,1,1,Sun,,,,1,EvanDo21
Terry Fair,RCB,24.045,2000-09-03,NFL,DET,@,NOR,W 14-10,1,1,Sun,,,,1,FairTe20
Mark Fields,ROLB,27.299,2000-09-03,NFL,NOR,,DET,L 10-14,1,1,Sun,,,,1,FielMa99
Jason Fisk,RDT,27.365,2000-09-03,NFL,TEN,@,BUF,L 13-16,1,1,Sun,0,0,0,1,FiskJa20
Daryl Gardener,RDT,27.191,2000-09-03,NFL,MIA,,SEA,W 23-0,1,1,Sun,0,0,0,1,GardDa20
Victor Green,SS,30.270,2000-09-03,NFL,NYJ,@,GNB,W 20-16,1,1,Sun,1,0,0,1,GreeVi20
Bobby Hamilton,RDE,29.064,2000-09-03,NFL,NWE,,TAM,L 16-21,1,1,Sun,,,,1,HamiBo20
Phil Hansen,LDE,32.106,2000-09-03,NFL,BUF,,TEN,W 16-13,1,1,Sun,0,0,0,1,HansPh20
Al Harris,CB,25.271,2000-09-03,NFL,PHI,@,DAL,W 41-14,1,1,Sun,,,,1,HarrAl21
Bernardo Harris,MLB,28.324,2000-09-03,NFL,GNB,,NYJ,L 16-20,1,1,Sun,,,,1,HarrBe20
James Hasty,RCB,35.103,2000-09-03,NFL,KAN,,IND,L 14-27,1,1,Sun,,,,1,HastJa00
Earl Holmes,RILB,27.128,2000-09-03,NFL,PIT,,BAL,L 0-16,1,1,Sun,,,,1,HolmEa20
Ellis Johnson,RDT,26.309,2000-09-03,NFL,IND,@,KAN,W 27-14,1,1,Sun,,,,1,JohnEl20
Henry Jones,SS,32.249,2000-09-03,NFL,BUF,,TEN,W 16-13,1,1,Sun,,,,1,JoneHe00
Sammy Knight,SS,24.359,2000-09-03,NFL,NOR,,DET,L 10-14,1,1,Sun,1,37,1,1,KnigSa00
Antonio Langham,RCB,28.034,2000-09-03,NFL,NWE,,TAM,L 16-21,1,1,Sun,,,,1,LangAn20
Kwamie Lassiter,FS,30.275,2000-09-03,NFL,ARI,@,NYG,L 16-21,1,1,Sun,1,11,0,1,LassKw20
Leon Lett,DT,31.327,2000-09-03,NFL,DAL,,PHI,L 14-41,1,1,Sun,,,,1,LettLe00
Ray Lewis*,MLB,25.111,2000-09-03,NFL,BAL,@,PIT,W 16-0,1,1,Sun,,,,1,LewiRa00
Sam Madison,RCB,26.133,2000-09-03,NFL,MIA,,SEA,W 23-0,1,1,Sun,2,38,0,2,MadiSa00
Brock Marion,FS,30.084,2000-09-03,NFL,MIA,,SEA,W 23-0,1,1,Sun,1,0,0,2,MariBr00
Michael McCrary,RDE,30.058,2000-09-03,NFL,BAL,@,PIT,W 16-0,1,1,Sun,,,,1,McCrMi00
Emmanuel McDaniel,CB,28.038,2000-09-03,NFL,NYG,,ARI,W 21-16,1,1,Sun,2,2,0,4,McDaEm20
Barry Minter,MLB,30.219,2000-09-03,NFL,CHI,@,MIN,L 27-30,1,1,Sun,,,,1,MintBa20
Damon Moore,SS,23.354,2000-09-03,NFL,PHI,@,DAL,W 41-14,1,1,Sun,,,,1,MoorDa20
Dat Nguyen,MLB,24.344,2000-09-03,NFL,DAL,,PHI,L 14-41,1,1,Sun,1,24,0,2,NguyDa20
Hardy Nickerson,MLB,35.002,2000-09-03,NFL,JAX,@,CLE,W 27-7,1,1,Sun,,,,1,NickHa00
John Parrella,DT,30.286,2000-09-03,NFL,SDG,@,OAK,L 6-9,1,1,Sun,,,,1,ParrJo20
Mike Peterson,RLB,24.078,2000-09-03,NFL,IND,@,KAN,W 27-14,1,1,Sun,,,,1,PeteMi20
Roman Phifer,ROLB,32.182,2000-09-03,NFL,NYJ,@,GNB,W 20-16,1,1,Sun,,,,1,PhifRo20
Ahmed Plummer,LCB,24.161,2000-09-03,NFL,SFO,@,ATL,L 28-36,1,1,Sun,,,,2,PlumAh20
Tyrone Poole,RCB,28.213,2000-09-03,NFL,IND,@,KAN,W 27-14,1,1,Sun,,,,2,PoolTy20
Marquez Pope,SS,29.310,2000-09-03,NFL,OAK,,SDG,W 9-6,1,1,Sun,1,25,0,1,PopeMa20
Joey Porter,ROLB,23.165,2000-09-03,NFL,PIT,,BAL,L 0-16,1,1,Sun,,,,1,PortJo00
Shawn Price,DE,30.159,2000-09-03,NFL,BUF,,TEN,W 16-13,1,1,Sun,,,,1,PricSh20
Wali Rainer,MLB,23.137,2000-09-03,NFL,CLE,,JAX,L 7-27,1,1,Sun,,,,1,RainWa20
Izell Reese,S,26.119,2000-09-03,NFL,DAL,,PHI,L 14-41,1,1,Sun,1,14,0,1,ReesIz20
Ron Rice,SS,27.299,2000-09-03,NFL,DET,@,NOR,W 14-10,1,1,Sun,,,,2,RiceRo21
Samari Rolle,RCB,24.024,2000-09-03,NFL,TEN,@,BUF,L 13-16,1,1,Sun,0,0,0,2,RollSa00
Mike Rucker,DE,25.188,2000-09-03,NFL,CAR,@,WAS,L 17-20,1,1,Sun,,,,1,RuckMi20
Darrell Russell,DT,24.099,2000-09-03,NFL,OAK,,SDG,W 9-6,1,1,Sun,,,,1,RussDa00
Deion Sanders*,RCB,33.025,2000-09-03,NFL,WAS,,CAR,W 20-17,1,1,Sun,0,0,0,1,SandDe00
Kurt Schulz,FS,31.266,2000-09-03,NFL,DET,@,NOR,W 14-10,1,1,Sun,1,6,0,1,SchuKu20
Junior Seau*,OLB,31.228,2000-09-03,NFL,SDG,@,OAK,L 6-9,1,1,Sun,0,0,0,1,SeauJu00
Jason Sehorn,RCB,29.141,2000-09-03,NFL,NYG,,ARI,W 21-16,1,1,Sun,,,,2,SehoJa20
Sam Shade,SS,27.081,2000-09-03,NFL,WAS,,CAR,W 20-17,1,1,Sun,,,,1,ShadSa20
Darren Sharper,FS,24.305,2000-09-03,NFL,GNB,,NYJ,L 16-20,1,1,Sun,1,29,0,1,SharDa00
Derek Smith,MLB,25.229,2000-09-03,NFL,WAS,,CAR,W 20-17,1,1,Sun,0,0,0,1,SmitDe21
Thomas Smith,RCB,29.273,2000-09-03,NFL,CHI,@,MIN,L 27-30,1,1,Sun,,,,2,SmitTh21
Phillippi Sparks,CB,31.141,2000-09-03,NFL,DAL,,PHI,L 14-41,1,1,Sun,1,0,0,2,SparPh20
Duane Starks,LCB,26.103,2000-09-03,NFL,BAL,@,PIT,W 16-0,1,1,Sun,,,,2,StarDu20
Reggie Stephens,CB,25.195,2000-09-03,NFL,NYG,,ARI,W 21-16,1,1,Sun,,,,1,StepRe21
Michael Strahan*,LDE,28.287,2000-09-03,NFL,NYG,,ARI,W 21-16,1,1,Sun,,,,1,StraMi02
Patrick Surtain,LCB,24.076,2000-09-03,NFL,MIA,,SEA,W 23-0,1,1,Sun,1,12,0,3,SurtPa00
Dave Thomas,LCB,32.009,2000-09-03,NFL,NYG,,ARI,W 21-16,1,1,Sun,,,,1,ThomDa21
Orlando Thomas,FS,27.318,2000-09-03,NFL,MIN,,CHI,W 30-27,1,1,Sun,,,,1,ThomOr20
William Thomas,OLB,32.021,2000-09-03,NFL,OAK,,SDG,W 9-6,1,1,Sun,1,3,0,2,ThomWi00
John Thornton,LDT,23.337,2000-09-03,NFL,TEN,@,BUF,L 13-16,1,1,Sun,,,,1,ThorJo21
Reggie Tongue,SS,27.145,2000-09-03,NFL,SEA,@,MIA,L 0-23,1,1,Sun,,,,2,TongRe20
Jeremiah Trotter,MLB,23.227,2000-09-03,NFL,PHI,@,DAL,W 41-14,1,1,Sun,1,27,1,1,TrotJe00
Darrick Vaughn,CB,21.337,2000-09-03,NFL,ATL,,SFO,W 36-28,1,1,Sun,0,0,0,1,VaugDa20
Troy Vincent,LCB,29.087,2000-09-03,NFL,PHI,@,DAL,W 41-14,1,1,Sun,,,,1,VincTr00
Gary Walker,DT,27.188,2000-09-03,NFL,JAX,@,CLE,W 27-7,1,1,Sun,,,,1,WalkGa00
Dewayne Washington,RC,27.251,2000-09-03,NFL,PIT,,BAL,L 0-16,1,1,Sun,,,,1,WashDe20
Nate Wayne,WLB,25.235,2000-09-03,NFL,GNB,,NYJ,L 16-20,1,1,Sun,,,,1,WaynNa20
Fred Weary,RCB,26.144,2000-09-03,NFL,NOR,,DET,L 10-14,1,1,Sun,,,,1,WearFr20
Bryant Westbrook,LCB,25.259,2000-09-03,NFL,DET,@,NOR,W 14-10,1,1,Sun,,,,2,WestBr20
Dan Wilkinson,LDT,27.174,2000-09-03,NFL,WAS,,CAR,W 20-17,1,1,Sun,,,,1,WilkDa22
Shaun Williams,FS,23.329,2000-09-03,NFL,NYG,,ARI,W 21-16,1,1,Sun,1,40,0,2,WillSh20
Tyrone Williams,RCB,27.095,2000-09-03,NFL,GNB,,NYJ,L 16-20,1,1,Sun,,,,2,WillTy20
Antoine Winfield,LCB,23.071,2000-09-03,NFL,BUF,,TEN,W 16-13,1,1,Sun,,,,2,WinfAn20
Charles Woodson,CB,23.332,2000-09-03,NFL,OAK,,SDG,W 9-6,1,1,Sun,1,13,0,1,WoodCh00
Matt Bowen,S,23.297,2000-09-04,NFL,STL,,DEN,W 41-36,1,1,Mon,,,,1,BoweMa20
Terrell Buckley,RCB,29.089,2000-09-04,NFL,DEN,@,STL,L 36-41,1,1,Mon,1,32,1,2,BuckTe20
London Fletcher,MLB,25.108,2000-09-04,NFL,STL,,DEN,W 41-36,1,1,Mon,0,0,0,1,FletLo20
Todd Lyght,LCB,31.208,2000-09-04,NFL,STL,,DEN,W 41-36,1,1,Mon,,,,1,LyghTo00
Keith Lyle,FS,28.140,2000-09-04,NFL,STL,,DEN,W 41-36,1,1,Mon,,,,1,LyleKe20
Dexter McCleon,RCB,26.331,2000-09-04,NFL,STL,,DEN,W 41-36,1,1,Mon,,,,1,McClDe21
Al Wilson,MLB,23.075,2000-09-04,NFL,DEN,@,STL,L 36-41,1,1,Mon,2,1,0,2,WilsAl00
Donnie Abraham,LCB,26.338,2000-09-10,NFL,TAM,,CHI,W 41-0,2,2,Sun,2,19,0,3,AbraDo00
Eric Allen,CB,34.293,2000-09-10,NFL,OAK,@,IND,W 38-31,2,2,Sun,,,,1,AlleEr00
Ashley Ambrose,RCB,29.359,2000-09-10,NFL,ATL,@,DEN,L 14-42,2,2,Sun,,,,1,AmbrAs00
Jessie Armstead,OLB,29.320,2000-09-10,NFL,NYG,@,PHI,W 33-18,2,2,Sun,0,0,0,2,ArmsJe00
Champ Bailey*,LCB,22.080,2000-09-10,NFL,WAS,@,DET,L 10-15,2,2,Sun,2,0,0,2,BailCh00
Aaron Beasley,RCB,27.065,2000-09-10,NFL,JAX,@,BAL,L 36-39,2,2,Sun,,,,1,BeasAa20
Jay Bellamy,FS,28.064,2000-09-10,NFL,SEA,,STL,L 34-37,2,2,Sun,1,84,1,1,BellJa22
Dre' Bly,CB,23.111,2000-09-10,NFL,STL,@,SEA,W 37-34,2,2,Sun,,,,1,BlyxDr00
Tim Bowens,LDT,27.216,2000-09-10,NFL,MIA,@,MIN,L 7-13,2,2,Sun,1,0,0,1,BoweTi00
Ronnie Bradford,FS,29.345,2000-09-10,NFL,ATL,@,DEN,L 14-42,2,2,Sun,,,,1,BradRo20
Zack Bronson,SS,26.226,2000-09-10,NFL,SFO,,CAR,L 22-38,2,2,Sun,,,,1,BronZa20
Chad Brown,OLB,30.060,2000-09-10,NFL,SEA,,STL,L 34-37,2,2,Sun,0,0,0,1,BrowCh04
Fernando Bryant,LCB,23.168,2000-09-10,NFL,JAX,@,BAL,L 36-39,2,2,Sun,,,,1,BryaFe20
Mike Caldwell,LB,29.010,2000-09-10,NFL,PHI,,NYG,L 18-33,2,2,Sun,,,,1,CaldMi20
Tom Carter,LCB,28.005,2000-09-10,NFL,CIN,,CLE,L 7-24,1,2,Sun,,,,2,CartTo20
Duane Clemons,RDE,26.110,2000-09-10,NFL,KAN,@,TEN,L 14-17,2,2,Sun,0,0,0,1,ClemDu20
Stalin Colinet,RDT,26.055,2000-09-10,NFL,CLE,@,CIN,W 24-7,2,2,Sun,0,0,0,1,ColiSt20
John Copeland,RDE,29.356,2000-09-10,NFL,CIN,,CLE,L 7-24,1,2,Sun,,,,1,CopeJo20
Sam Cowart,WILB,25.197,2000-09-10,NFL,BUF,,GNB,W 27-18,2,2,Sun,,,,1,CowaSa00
Ray Crockett,LCB,33.249,2000-09-10,NFL,DEN,,ATL,W 42-14,2,2,Sun,,,,2,CrocRa20
Brad Daluiso,PK,32.254,2000-09-10,NFL,NYG,@,PHI,W 33-18,2,2,Sun,0,0,0,1,daluibra01
Eric Davis,LCB,32.228,2000-09-10,NFL,CAR,@,SFO,W 38-22,2,2,Sun,1,3,0,1,DaviEr00
Adrian Dingle,DE,23.077,2000-09-10,NFL,SDG,,NOR,L 27-28,2,2,Sun,,,,1,DingAd20
Cris Dishman,CB,35.028,2000-09-10,NFL,MIN,,MIA,W 13-7,2,2,Sun,,,,1,DishCr00
Gerald Dixon,OLB,31.082,2000-09-10,NFL,SDG,,NOR,L 27-28,2,2,Sun,,,,1,DixoGe20
Mike Dumas,FS,31.176,2000-09-10,NFL,SDG,,NOR,L 27-28,2,2,Sun,,,,1,DumaMi20
Donnie Edwards,RLB,27.157,2000-09-10,NFL,KAN,@,TEN,L 14-17,2,2,Sun,1,42,1,1,EdwaDo20
Terry Fair,RCB,24.052,2000-09-10,NFL,DET,,WAS,W 15-10,2,2,Sun,1,0,0,1,FairTe20
Steve Foley,LLB,24.365,2000-09-10,NFL,CIN,,CLE,L 7-24,1,2,Sun,,,,1,FoleSt21
Darrell Green*,CB,40.208,2000-09-10,NFL,WAS,@,DET,L 10-15,2,2,Sun,,,,2,GreeDa00
Norman Hand,LDT,28.006,2000-09-10,NFL,NOR,@,SDG,W 28-27,2,2,Sun,,,,1,HandNo20
Kevin Hardy,WLB,27.048,2000-09-10,NFL,JAX,@,BAL,L 36-39,2,2,Sun,,,,1,HardKe00
Corey Harris,S,30.321,2000-09-10,NFL,BAL,,JAX,W 39-36,2,2,Sun,1,2,0,2,HarrCo20
Johnnie Harris,S,28.020,2000-09-10,NFL,OAK,@,IND,W 38-31,2,2,Sun,,,,2,HarrJo25
James Hasty,RCB,35.110,2000-09-10,NFL,KAN,@,TEN,L 14-17,2,2,Sun,1,38,0,1,HastJa00
Artrell Hawkins,RCB,23.291,2000-09-10,NFL,CIN,,CLE,L 7-24,1,2,Sun,,,,1,HawkAr20
Rodney Heath,CB,25.317,2000-09-10,NFL,CIN,,CLE,L 7-24,1,2,Sun,,,,2,HeatRo20
Kim Herring,SS,25.000,2000-09-10,NFL,BAL,,JAX,W 39-36,2,2,Sun,1,30,0,2,HerrKi20
John Holecek,SILB,28.126,2000-09-10,NFL,BUF,,GNB,W 27-18,2,2,Sun,,,,1,HoleJo20
Vonnie Holliday,LDE,24.274,2000-09-10,NFL,GNB,@,BUF,L 18-27,2,2,Sun,1,3,0,1,HollVo20
Chris Hovan,DT,22.121,2000-09-10,NFL,MIN,,MIA,W 13-7,2,2,Sun,,,,1,HovaCh20
Ken Irvin,RCB,28.061,2000-09-10,NFL,BUF,,GNB,W 27-18,2,2,Sun,,,,1,IrviKe20
Tory James,CB,27.115,2000-09-10,NFL,OAK,@,IND,W 38-31,2,2,Sun,2,25,0,2,JameTo99
Cedric Jones,RDE,26.133,2000-09-10,NFL,NYG,@,PHI,W 33-18,2,2,Sun,,,,3,JoneCe20
Henry Jones,SS,32.256,2000-09-10,NFL,BUF,,GNB,W 27-18,2,2,Sun,0,0,0,1,JoneHe00
Brian Kelly,CB,24.240,2000-09-10,NFL,TAM,,CHI,W 41-0,2,2,Sun,,,,2,KellBr21
Cortez Kennedy*,RDT,32.018,2000-09-10,NFL,SEA,,STL,L 34-37,2,2,Sun,,,,2,KennCo00
Darryll Lewis,CB,31.269,2000-09-10,NFL,SDG,,NOR,L 27-28,2,2,Sun,1,3,0,1,LewiDa04
Earl Little,DB,27.184,2000-09-10,NFL,CLE,@,CIN,W 24-7,2,2,Sun,1,7,0,1,LittEa20
Todd Lyght,LCB,31.214,2000-09-10,NFL,STL,@,SEA,W 37-34,2,2,Sun,1,0,0,1,LyghTo00
Keith Lyle,FS,28.146,2000-09-10,NFL,STL,@,SEA,W 37-34,2,2,Sun,1,9,0,1,LyleKe20
Sam Madison,RCB,26.140,2000-09-10,NFL,MIA,@,MIN,L 7-13,2,2,Sun,,,,1,MadiSa00
Brock Marion,FS,30.091,2000-09-10,NFL,MIA,@,MIN,L 7-13,2,2,Sun,1,14,0,1,MariBr00
Michael McCrary,RDE,30.065,2000-09-10,NFL,BAL,,JAX,W 39-36,2,2,Sun,,,,1,McCrMi00
Daylon McCutcheon,RCB,23.276,2000-09-10,NFL,CLE,@,CIN,W 24-7,2,2,Sun,,,,1,McCuDa22
Ryan McNeil,RCB,29.342,2000-09-10,NFL,DAL,@,ARI,L 31-32,2,2,Sun,,,,1,McNeRy20
Jamir Miller,WLB,26.296,2000-09-10,NFL,CLE,@,CIN,W 24-7,2,2,Sun,0,0,0,2,MillJa01
John Mobley,WLB,26.336,2000-09-10,NFL,DEN,,ATL,W 42-14,2,2,Sun,,,,1,MoblJo20
Alex Molden,CB,27.037,2000-09-10,NFL,NOR,@,SDG,W 28-27,2,2,Sun,1,24,0,1,MoldAl20
Hardy Nickerson,MLB,35.009,2000-09-10,NFL,JAX,@,BAL,L 36-39,2,2,Sun,,,,2,NickHa00
Rich Owens,DE,28.111,2000-09-10,NFL,MIA,@,MIN,L 7-13,2,2,Sun,,,,1,OwenRi20
Julian Peterson,LB,22.044,2000-09-10,NFL,SFO,,CAR,L 22-38,2,2,Sun,1,31,0,2,PeteJu00
Anthony Pleasant,LDE,32.227,2000-09-10,NFL,SFO,,CAR,L 22-38,2,2,Sun,,,,1,PleaAn20
Kelvin Pritchett,DT,30.322,2000-09-10,NFL,DET,,WAS,W 15-10,2,2,Sun,1,78,0,1,PritKe20
Trevor Pryce,RDT,25.038,2000-09-10,NFL,DEN,,ATL,W 42-14,2,2,Sun,0,0,0,2,PrycTr00
Marcus Robertson,FS,30.344,2000-09-10,NFL,TEN,,KAN,W 17-14,2,2,Sun,,,,1,RobeMa21
Damien Robinson,FS,26.263,2000-09-10,NFL,TAM,,CHI,W 41-0,2,2,Sun,,,,1,RobiDa20
Eddie Robinson,RLB,30.150,2000-09-10,NFL,TEN,,KAN,W 17-14,2,2,Sun,,,,1,RobiEd22
Dwayne Rudd,SLB,24.220,2000-09-10,NFL,MIN,,MIA,W 13-7,2,2,Sun,,,,1,RuddDw20
Orlando Ruff,ILB,23.348,2000-09-10,NFL,SDG,,NOR,L 27-28,2,2,Sun,1,18,0,1,RuffOr20
Darrell Russell,DT,24.106,2000-09-10,NFL,OAK,@,IND,W 38-31,2,2,Sun,0,0,0,2,RussDa00
Lewis Sanders,DB,22.080,2000-09-10,NFL,CLE,@,CIN,W 24-7,2,2,Sun,1,0,0,2,SandLe20
Warren Sapp*,DT,27.266,2000-09-10,NFL,TAM,,CHI,W 41-0,2,2,Sun,0,0,0,1,SappWa00
Kurt Schulz,FS,31.273,2000-09-10,NFL,DET,,WAS,W 15-10,2,2,Sun,1,6,0,1,SchuKu20
Jason Sehorn,RCB,29.148,2000-09-10,NFL,NYG,@,PHI,W 33-18,2,2,Sun,0,0,0,1,SehoJa20
Jamie Sharper,RLB,25.292,2000-09-10,NFL,BAL,,JAX,W 39-36,2,2,Sun,,,,1,SharJa20
Bruce Smith*,RDE,37.084,2000-09-10,NFL,WAS,@,DET,L 10-15,2,2,Sun,,,,1,SmitBr00
Marquis Smith,SS,25.241,2000-09-10,NFL,CLE,@,CIN,W 24-7,2,2,Sun,,,,2,SmitMa21
Thomas Smith,RCB,29.280,2000-09-10,NFL,CHI,@,TAM,L 0-41,2,2,Sun,,,,1,SmitTh21
Phillippi Sparks,CB,31.148,2000-09-10,NFL,DAL,@,ARI,L 31-32,2,2,Sun,,,,1,SparPh20
Jimmy Spencer,CB,31.165,2000-09-10,NFL,DEN,,ATL,W 42-14,2,2,Sun,,,,1,SpenJi21
Takeo Spikes,RLB,23.268,2000-09-10,NFL,CIN,,CLE,L 7-24,1,2,Sun,1,5,0,1,SpikTa00
Shawn Springs,LCB,25.183,2000-09-10,NFL,SEA,,STL,L 34-37,2,2,Sun,,,,1,SpriSh00
Duane Starks,LCB,26.110,2000-09-10,NFL,BAL,,JAX,W 39-36,2,2,Sun,,,,1,StarDu20
Rayna Stewart,FS,27.084,2000-09-10,NFL,JAX,@,BAL,L 36-39,2,2,Sun,2,37,0,3,StewRa21
Patrick Surtain,LCB,24.083,2000-09-10,NFL,MIA,@,MIN,L 7-13,2,2,Sun,,,,4,SurtPa00
Eric Swann,LDT,30.025,2000-09-10,NFL,CAR,@,SFO,W 38-22,2,2,Sun,,,,2,SwanEr00
Robert Tate,RCB,26.327,2000-09-10,NFL,MIN,,MIA,W 13-7,2,2,Sun,,,,2,TateRo00
Keith Thibodeaux,CB,26.117,2000-09-10,NFL,MIN,,MIA,W 13-7,2,2,Sun,1,0,0,2,ThibKe20
Dave Thomas,LCB,32.016,2000-09-10,NFL,NYG,@,PHI,W 33-18,2,2,Sun,,,,1,ThomDa21
Pat Tillman,SS,23.309,2000-09-10,NFL,ARI,,DAL,W 32-31,2,2,Sun,,,,3,TillPa20
Reggie Tongue,SS,27.152,2000-09-10,NFL,SEA,,STL,L 34-37,2,2,Sun,,,,1,TongRe20
Keith Traylor,LDE,31.007,2000-09-10,NFL,DEN,,ATL,W 42-14,2,2,Sun,,,,1,TrayKe20
Jeremiah Trotter,MLB,23.234,2000-09-10,NFL,PHI,,NYG,L 18-33,2,2,Sun,,,,1,TrotJe00
Eric Vance,S,25.058,2000-09-10,NFL,TAM,,CHI,W 41-0,2,2,Sun,,,,1,VancEr20
Brian Walker,SS,28.102,2000-09-10,NFL,MIA,@,MIN,L 7-13,2,2,Sun,1,1,0,1,WalkBr21
Marquis Walker,CB,28.066,2000-09-10,NFL,DET,,WAS,W 15-10,2,2,Sun,,,,1,WalkMa21
Fred Weary,RCB,26.151,2000-09-10,NFL,NOR,@,SDG,W 28-27,2,2,Sun,1,27,0,2,WearFr20
Jason Webster,CB,23.002,2000-09-10,NFL,SFO,,CAR,L 22-38,2,2,Sun,,,,1,WebsJa20
Mike Wells,RDT,29.238,2000-09-10,NFL,CHI,@,TAM,L 0-41,2,2,Sun,,,,1,WellMi23
Bryant Westbrook,LCB,25.266,2000-09-10,NFL,DET,,WAS,W 15-10,2,2,Sun,1,0,0,1,WestBr20
Reggie White*,DE,38.266,2000-09-10,NFL,CAR,@,SFO,W 38-22,2,2,Sun,0,0,0,1,WhitRe00
Dan Wilkinson,LDT,27.181,2000-09-10,NFL,WAS,@,DET,L 10-15,2,2,Sun,0,0,0,1,WilkDa22
Tyrone Williams,RCB,27.102,2000-09-10,NFL,GNB,@,BUF,L 18-27,2,2,Sun,,,,2,WillTy20
Willie Williams,RCB,29.259,2000-09-10,NFL,SEA,,STL,L 34-37,2,2,Sun,,,,2,WillWi21
Jerry Wilson,CB,27.055,2000-09-10,NFL,MIA,@,MIN,L 7-13,2,2,Sun,,,,1,WilsJe22
Grant Wistrom,DE,24.069,2000-09-10,NFL,STL,@,SEA,W 37-34,2,2,Sun,,,,1,WistGr20
Lee Woodall,WLB,30.315,2000-09-10,NFL,CAR,@,SFO,W 38-22,2,2,Sun,,,,1,WoodLe00
Jerome Woods,FS,27.177,2000-09-10,NFL,KAN,@,TEN,L 14-17,2,2,Sun,,,,1,WoodJe00
Rod Woodson*,FS,35.184,2000-09-10,NFL,BAL,,JAX,W 39-36,2,2,Sun,,,,1,WoodRo01
Tedy Bruschi,WLB,27.094,2000-09-11,NFL,NWE,@,NYJ,L 19-20,2,2,Mon,,,,1,BrusTe99
Shane Burton,RDE,26.237,2000-09-11,NFL,NYJ,,NWE,W 20-19,2,2,Mon,,,,1,BurtSh20
Marcus Coleman,RCB,26.110,2000-09-11,NFL,NYJ,,NWE,W 20-19,2,2,Mon,,,,1,ColeMa20
