Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Punt Ret,Punt Ret Yds,Punt Ret YPA,Punt Ret TD,unique_id
Larry Parker,WR,24.051,2000-09-03,NFL,KAN,,IND,L 14-27,1,1,Sun,2,18,9.00,0,ParkLa00
Charlie Rogers,RB,24.076,2000-09-03,NFL,SEA,@,MIA,L 0-23,1,1,Sun,4,52,13.00,0,RogeCh00
Allen Rossum,CB/K,24.317,2000-09-03,NFL,GNB,,NYJ,L 16-20,1,1,Sun,1,43,43.00,0,RossAl99
Deion Sanders*,RCB,33.025,2000-09-03,NFL,WAS,,CAR,W 20-17,1,1,Sun,3,15,5.00,0,SandDe00
Leslie Shepherd,WR,30.305,2000-09-03,NFL,MIA,,SEA,W 23-0,1,1,Sun,2,11,5.50,0,ShepLe00
Dedric Ward,WR,25.340,2000-09-03,NFL,NYJ,@,GNB,W 20-16,1,1,Sun,1,0,0.00,0,WardDe00
Chris Watson,DB,23.065,2000-09-03,NFL,BUF,,TEN,W 16-13,1,1,Sun,5,10,2.00,0,WatsCh20
Karl Williams,WR,29.146,2000-09-03,NFL,TAM,@,NWE,W 21-16,1,1,Sun,3,13,4.33,0,WillKa00
Kevin Williams,WR/K,29.222,2000-09-03,NFL,SFO,@,ATL,L 28-36,1,1,Sun,1,0,0.00,0,WillKe00
Payton Williams,DB,21.289,2000-09-03,NFL,IND,@,KAN,W 27-14,1,1,Sun,4,80,20.00,0,WillPa21
Az-Zahir Hakim,WR,23.093,2000-09-04,NFL,STL,,DEN,W 41-36,1,1,Mon,1,86,86.00,1,HakiAz00
Tiki Barber,RB,25.156,2000-09-10,NFL,NYG,@,PHI,W 33-18,2,2,Sun,4,34,8.50,0,BarbTi00
Reggie Barlow,WR/K,27.232,2000-09-10,NFL,JAX,@,BAL,L 36-39,2,2,Sun,5,25,5.00,0,BarlRe00
Mac Cody,WR,28.034,2000-09-10,NFL,ARI,,DAL,W 32-31,2,2,Sun,1,7,7.00,0,CodyMa00
Eric Davis,LCB,32.228,2000-09-10,NFL,CAR,@,SFO,W 38-22,2,2,Sun,1,20,20.00,0,DaviEr00
David Dunn,WR,28.092,2000-09-10,NFL,OAK,@,IND,W 38-31,2,2,Sun,2,36,18.00,0,DunnDa00
Tim Dwight,WR/K,25.059,2000-09-10,NFL,ATL,@,DEN,L 14-42,2,2,Sun,3,50,16.67,0,DwigTi00
Desmond Howard,WR,30.118,2000-09-10,NFL,DET,,WAS,W 15-10,2,2,Sun,1,6,6.00,0,HowaDe00
Nate Jacquet,WR,25.008,2000-09-10,NFL,SDG,,NOR,L 27-28,2,2,Sun,2,32,16.00,0,JacqNa00
Derrick Mason,WR,26.237,2000-09-10,NFL,TEN,,KAN,W 17-14,2,2,Sun,3,37,12.33,0,MasoDe00
Wane McGarity,WR,23.346,2000-09-10,NFL,DAL,@,ARI,L 31-32,2,2,Sun,2,65,32.50,1,McGaWa00
Glyn Milburn,RB/K,29.204,2000-09-10,NFL,CHI,@,TAM,L 0-41,2,2,Sun,3,23,7.67,0,MilbGl00
Chad Morton,RB,23.159,2000-09-10,NFL,NOR,@,SDG,W 28-27,2,2,Sun,4,93,23.25,0,MortCh00
Dennis Northcutt,WR,22.263,2000-09-10,NFL,CLE,@,CIN,W 24-7,2,2,Sun,2,5,2.50,0,NortDe00
Deltha O'Neal,CB,23.224,2000-09-10,NFL,DEN,,ATL,W 42-14,2,2,Sun,3,33,11.00,0,ONeaDe00
David Palmer,RB,27.296,2000-09-10,NFL,MIN,,MIA,W 13-7,2,2,Sun,4,16,4.00,0,PalmDa00
Charlie Rogers,WR,24.083,2000-09-10,NFL,SEA,,STL,L 34-37,2,2,Sun,1,13,13.00,0,RogeCh00
Allen Rossum,CB/K,24.324,2000-09-10,NFL,GNB,@,BUF,L 18-27,2,2,Sun,1,5,5.00,0,RossAl99
Deion Sanders*,RCB,33.032,2000-09-10,NFL,WAS,@,DET,L 10-15,2,2,Sun,1,4,4.00,0,SandDe00
Leslie Shepherd,WR,30.312,2000-09-10,NFL,MIA,@,MIN,L 7-13,2,2,Sun,2,14,7.00,0,ShepLe00
Chris Watson,DB,23.072,2000-09-10,NFL,BUF,,GNB,W 27-18,2,2,Sun,3,3,1.00,0,WatsCh20
Karl Williams,WR,29.153,2000-09-10,NFL,TAM,,CHI,W 41-0,2,2,Sun,4,17,4.25,0,WillKa00
Kevin Williams,WR/K,29.229,2000-09-10,NFL,SFO,,CAR,L 22-38,2,2,Sun,1,16,16.00,0,WillKe00
Payton Williams,DB,21.296,2000-09-10,NFL,IND,,OAK,L 31-38,2,2,Sun,3,28,9.33,0,WillPa21
Craig Yeast,WR,23.295,2000-09-10,NFL,CIN,,CLE,L 7-24,1,2,Sun,7,35,5.00,0,YeasCr00
Troy Brown,WR,29.071,2000-09-11,NFL,NWE,@,NYJ,L 19-20,2,2,Mon,4,93,23.25,0,BrowTr00
Damon Dunn,WR,24.180,2000-09-11,NFL,NYJ,,NWE,W 20-19,2,2,Mon,1,0,0.00,0,DunnDa01
Dedric Ward,WR,25.348,2000-09-11,NFL,NYJ,,NWE,W 20-19,2,2,Mon,1,5,5.00,0,WardDe00
Tiki Barber,RB,25.163,2000-09-17,NFL,NYG,@,CHI,W 14-7,3,3,Sun,3,24,8.00,0,BarbTi00
Reggie Barlow,WR/K,27.239,2000-09-17,NFL,JAX,,CIN,W 13-0,3,3,Sun,3,40,13.33,0,BarlRe00
Michael Bates,RB,30.273,2000-09-17,NFL,CAR,,ATL,L 10-15,3,3,Sun,1,5,5.00,0,BateMi00
Troy Brown,WR,29.077,2000-09-17,NFL,NWE,,MIN,L 13-21,3,3,Sun,1,13,13.00,0,BrowTr00
Chris Canty,CB,24.171,2000-09-17,NFL,SEA,,NOR,W 20-10,3,3,Sun,4,21,5.25,0,CantCh20
Kevin Faulk,RB,24.104,2000-09-17,NFL,NWE,,MIN,L 13-21,3,3,Sun,3,22,7.33,0,FaulKe00
Az-Zahir Hakim,WR,23.106,2000-09-17,NFL,STL,,SFO,W 41-24,3,3,Sun,3,7,2.33,0,HakiAz00
Jimmy Hitchcock,CB,29.313,2000-09-17,NFL,CAR,,ATL,L 10-15,3,3,Sun,1,0,0.00,0,HitcJi20
Desmond Howard,WR,30.125,2000-09-17,NFL,DET,,TAM,L 10-31,3,3,Sun,1,17,17.00,0,HowaDe00
Nate Jacquet,WR,25.015,2000-09-17,NFL,SDG,@,KAN,L 10-42,3,3,Sun,4,31,7.75,0,JacqNa00
Kevin Lockett,WR,26.009,2000-09-17,NFL,KAN,,SDG,W 42-10,3,3,Sun,2,18,9.00,0,LockKe00
Glyn Milburn,RB/K,29.211,2000-09-17,NFL,CHI,,NYG,L 7-14,3,3,Sun,2,20,10.00,0,MilbGl00
Brian Mitchell,RB/K,32.030,2000-09-17,NFL,PHI,@,GNB,L 3-6,3,3,Sun,4,30,7.50,0,MitcBr00
Chad Morton,RB,23.166,2000-09-17,NFL,NOR,@,SEA,L 10-20,3,3,Sun,1,6,6.00,0,MortCh00
Dennis Northcutt,WR,22.270,2000-09-17,NFL,CLE,,PIT,W 23-20,3,3,Sun,1,5,5.00,0,NortDe00
Deltha O'Neal,CB,23.231,2000-09-17,NFL,DEN,@,OAK,W 33-24,3,3,Sun,1,8,8.00,0,ONeaDe00
Jeff Ogden,WR,25.208,2000-09-17,NFL,MIA,,BAL,W 19-6,3,3,Sun,1,31,31.00,0,OgdeJe00
Winslow Oliver,RB,27.198,2000-09-17,NFL,ATL,@,CAR,W 15-10,3,3,Sun,2,0,0.00,0,OlivWi00
David Palmer,RB,27.303,2000-09-17,NFL,MIN,@,NWE,W 21-13,3,3,Sun,1,-3,-3.00,0,PalmDa00
Larry Parker,WR,24.065,2000-09-17,NFL,KAN,,SDG,W 42-10,3,3,Sun,3,32,10.67,0,ParkLa00
Hank Poteat,CB,23.018,2000-09-17,NFL,PIT,@,CLE,L 20-23,2,3,Sun,2,43,21.50,0,PoteHa20
Allen Rossum,CB/K,24.331,2000-09-17,NFL,GNB,,PHI,W 6-3,3,3,Sun,5,45,9.00,0,RossAl99
Bobby Shaw,WR,25.147,2000-09-17,NFL,PIT,@,CLE,L 20-23,2,3,Sun,2,17,8.50,0,ShawBo00
Leslie Shepherd,WR,30.319,2000-09-17,NFL,MIA,,BAL,W 19-6,3,3,Sun,2,28,14.00,0,ShepLe00
Chris Walsh,WR,31.280,2000-09-17,NFL,MIN,@,NWE,W 21-13,3,3,Sun,1,11,11.00,0,WalsCh00
Dedric Ward,WR,25.354,2000-09-17,NFL,NYJ,,BUF,W 27-14,3,3,Sun,3,27,9.00,0,WardDe00
Chris Watson,DB,23.079,2000-09-17,NFL,BUF,@,NYJ,L 14-27,3,3,Sun,3,22,7.33,0,WatsCh20
Karl Williams,WR,29.160,2000-09-17,NFL,TAM,@,DET,W 31-10,3,3,Sun,2,42,21.00,0,WillKa00
Kevin Williams,WR/K,29.236,2000-09-17,NFL,SFO,@,STL,L 24-41,3,3,Sun,2,19,9.50,0,WillKe00
Craig Yeast,WR,23.302,2000-09-17,NFL,CIN,@,JAX,L 0-13,2,3,Sun,6,54,9.00,0,YeasCr00
Wane McGarity,WR,23.354,2000-09-18,NFL,DAL,@,WAS,W 27-21,3,3,Mon,1,0,0.00,0,McGaWa00
Deion Sanders*,RCB,33.040,2000-09-18,NFL,WAS,,DAL,L 21-27,3,3,Mon,3,0,0.00,0,SandDe00
Jason Tucker,WR,24.086,2000-09-18,NFL,DAL,@,WAS,W 27-21,3,3,Mon,3,12,4.00,0,TuckJa00
Tiki Barber,RB,25.170,2000-09-24,NFL,NYG,,WAS,L 6-16,4,4,Sun,1,6,6.00,0,BarbTi00
Jason Bostic,FS,24.086,2000-09-24,NFL,PHI,@,NOR,W 21-7,4,4,Sun,1,0,0.00,0,BostJa20
Troy Brown,WR,29.084,2000-09-24,NFL,NWE,@,MIA,L 3-10,4,4,Sun,3,25,8.33,0,BrowTr00
Mac Cody,WR,28.048,2000-09-24,NFL,ARI,,GNB,L 3-29,3,4,Sun,1,11,11.00,0,CodyMa00
Darrien Gordon,CB,29.315,2000-09-24,NFL,OAK,,CLE,W 36-10,4,4,Sun,3,13,4.33,0,GordDa20
Damon Griffin,WR,24.102,2000-09-24,NFL,CIN,@,BAL,L 0-37,3,4,Sun,1,9,9.00,0,GrifDa00
Az-Zahir Hakim,WR,23.113,2000-09-24,NFL,STL,@,ATL,W 41-20,4,4,Sun,2,-1,-0.50,0,HakiAz00
Desmond Howard,WR,30.132,2000-09-24,NFL,DET,@,CHI,W 21-14,4,4,Sun,1,22,22.00,0,HowaDe00
Nate Jacquet,WR,25.022,2000-09-24,NFL,SDG,,SEA,L 12-20,4,4,Sun,3,9,3.00,0,JacqNa00
Ben Kelly,CB,22.009,2000-09-24,NFL,MIA,,NWE,W 10-3,4,4,Sun,2,18,9.00,0,KellBe20
Jermaine Lewis,WR,25.344,2000-09-24,NFL,BAL,,CIN,W 37-0,4,4,Sun,2,37,18.50,0,LewiJe00
Derrick Mason,WR,26.251,2000-09-24,NFL,TEN,@,PIT,W 23-20,3,4,Sun,5,70,14.00,0,MasoDe00
Dexter McCleon,RCB,26.351,2000-09-24,NFL,STL,@,ATL,W 41-20,4,4,Sun,1,0,0.00,0,McClDe21
Glyn Milburn,RB/K,29.218,2000-09-24,NFL,CHI,,DET,L 14-21,4,4,Sun,4,30,7.50,0,MilbGl00
Brian Mitchell,RB/K,32.037,2000-09-24,NFL,PHI,@,NOR,W 21-7,4,4,Sun,1,72,72.00,1,MitcBr00
Chad Morton,RB,23.173,2000-09-24,NFL,NOR,,PHI,L 7-21,4,4,Sun,3,9,3.00,0,MortCh00
Dennis Northcutt,WR,22.277,2000-09-24,NFL,CLE,@,OAK,L 10-36,4,4,Sun,4,40,10.00,0,NortDe00
Deltha O'Neal,CB,23.238,2000-09-24,NFL,DEN,,KAN,L 22-23,4,4,Sun,3,37,12.33,0,ONeaDe00
Charlie Rogers,WR,24.097,2000-09-24,NFL,SEA,@,SDG,W 20-12,4,4,Sun,5,44,8.80,0,RogeCh00
Allen Rossum,CB/K,24.338,2000-09-24,NFL,GNB,@,ARI,W 29-3,4,4,Sun,3,19,6.33,0,RossAl99
Deion Sanders*,RCB,33.046,2000-09-24,NFL,WAS,@,NYG,W 16-6,4,4,Sun,3,15,5.00,0,SandDe00
Leslie Shepherd,WR,30.326,2000-09-24,NFL,MIA,,NWE,W 10-3,4,4,Sun,2,32,16.00,0,ShepLe00
Dedric Ward,WR,25.361,2000-09-24,NFL,NYJ,@,TAM,W 21-17,4,4,Sun,5,46,9.20,0,WardDe00
Karl Williams,WR,29.167,2000-09-24,NFL,TAM,,NYJ,L 17-21,4,4,Sun,4,40,10.00,0,WillKa00
Kevin Williams,WR/K,29.243,2000-09-24,NFL,SFO,@,DAL,W 41-24,4,4,Sun,1,15,15.00,0,WillKe00
R. Jay Soward,WR,22.253,2000-09-25,NFL,JAX,@,IND,L 14-43,4,4,Mon,2,21,10.50,0,SowaR.00
Terrence Wilkins,WR,25.058,2000-09-25,NFL,IND,,JAX,W 43-14,3,4,Mon,4,20,5.00,0,WilkTe00
Tiki Barber,RB,25.177,2000-10-01,NFL,NYG,@,TEN,L 14-28,5,5,Sun,2,18,9.00,0,BarbTi00
Michael Bates,RB,30.287,2000-10-01,NFL,CAR,,DAL,L 13-16,4,5,Sun,1,12,12.00,0,BateMi00
Troy Brown,WR,29.091,2000-10-01,NFL,NWE,@,DEN,W 28-19,5,5,Sun,3,22,7.33,0,BrowTr00
Mac Cody,WR,28.055,2000-10-01,NFL,ARI,@,SFO,L 20-27,4,5,Sun,5,32,6.40,0,CodyMa00
Eric Davis,LCB,32.249,2000-10-01,NFL,CAR,,DAL,L 13-16,4,5,Sun,1,4,4.00,0,DaviEr00
Tim Dwight,WR,25.080,2000-10-01,NFL,ATL,@,PHI,L 10-38,5,5,Sun,3,85,28.33,1,DwigTi00
Jacquez Green,WR,24.260,2000-10-01,NFL,TAM,@,WAS,L 17-20,5,5,Sun,2,1,0.50,0,GreeJa00
Az-Zahir Hakim,WR,23.120,2000-10-01,NFL,STL,,SDG,W 57-31,5,5,Sun,2,32,16.00,0,HakiAz00
Tony Horne,WR,24.194,2000-10-01,NFL,STL,,SDG,W 57-31,5,5,Sun,1,16,16.00,0,HornTo00
Desmond Howard,WR,30.139,2000-10-01,NFL,DET,,MIN,L 24-31,5,5,Sun,4,32,8.00,0,HowaDe00
Jermaine Lewis,WR,25.351,2000-10-01,NFL,BAL,@,CLE,W 12-0,5,5,Sun,3,69,23.00,0,LewiJe00
Derrick Mason,WR,26.258,2000-10-01,NFL,TEN,,NYG,W 28-14,4,5,Sun,2,10,5.00,0,MasoDe00
Brian Mitchell,RB,32.044,2000-10-01,NFL,PHI,,ATL,W 38-10,5,5,Sun,2,15,7.50,0,MitcBr00
Dennis Northcutt,WR,22.284,2000-10-01,NFL,CLE,,BAL,L 0-12,5,5,Sun,2,16,8.00,0,NortDe00
Deltha O'Neal,CB,23.245,2000-10-01,NFL,DEN,,NWE,L 19-28,5,5,Sun,2,18,9.00,0,ONeaDe00
Hank Poteat,CB,23.032,2000-10-01,NFL,PIT,@,JAX,W 24-13,4,5,Sun,3,51,17.00,0,PoteHa20
Allen Rossum,CB/K,24.345,2000-10-01,NFL,GNB,,CHI,L 24-27,5,5,Sun,2,10,5.00,0,RossAl99
Deion Sanders*,RCB,33.053,2000-10-01,NFL,WAS,,TAM,W 20-17,5,5,Sun,7,86,12.29,0,SandDe00
R. Jay Soward,WR,22.259,2000-10-01,NFL,JAX,,PIT,L 13-24,5,5,Sun,1,9,9.00,0,SowaR.00
Duane Starks,LCB,26.131,2000-10-01,NFL,BAL,@,CLE,W 12-0,5,5,Sun,1,5,5.00,0,StarDu20
Jason Tucker,WR,24.099,2000-10-01,NFL,DAL,@,CAR,W 16-13,5,5,Sun,1,-3,-3.00,0,TuckJa00
Troy Walters,WR,23.291,2000-10-01,NFL,MIN,@,DET,W 31-24,4,5,Sun,3,27,9.00,0,WaltTr00
Chris Watson,DB,23.093,2000-10-01,NFL,BUF,,IND,L 16-18,4,5,Sun,2,23,11.50,0,WatsCh20
Terrence Wilkins,WR,25.064,2000-10-01,NFL,IND,@,BUF,W 18-16,4,5,Sun,1,14,14.00,0,WilkTe00
Karl Williams,WR,29.174,2000-10-01,NFL,TAM,@,WAS,L 17-20,5,5,Sun,3,12,4.00,0,WillKa00
Kevin Williams,WR/K,29.250,2000-10-01,NFL,SFO,,ARI,W 27-20,5,5,Sun,1,3,3.00,0,WillKe00
Craig Yeast,WR,23.316,2000-10-01,NFL,CIN,,MIA,L 16-31,4,5,Sun,1,1,1.00,0,YeasCr00
Dante Hall,RB/K,22.031,2000-10-02,NFL,KAN,,SEA,W 24-17,5,5,Mon,2,27,13.50,0,HallDa00
Charlie Rogers,WR,24.105,2000-10-02,NFL,SEA,@,KAN,L 17-24,5,5,Mon,3,46,15.33,0,RogeCh00
Tiki Barber,RB,25.184,2000-10-08,NFL,NYG,@,ATL,W 13-6,6,6,Sun,1,6,6.00,0,BarbTi00
Michael Bates,RB,30.294,2000-10-08,NFL,CAR,,SEA,W 26-3,5,6,Sun,5,14,2.80,0,BateMi00
Troy Brown,WR,29.098,2000-10-08,NFL,NWE,,IND,W 24-16,6,6,Sun,1,15,15.00,0,BrowTr00
Isaac Byrd,WR,25.327,2000-10-08,NFL,CAR,,SEA,W 26-3,5,6,Sun,1,10,10.00,0,ByrdIs00
Mac Cody,WR,28.062,2000-10-08,NFL,ARI,,CLE,W 29-21,5,6,Sun,5,26,5.20,0,CodyMa00
Tim Dwight,WR,25.087,2000-10-08,NFL,ATL,,NYG,L 6-13,6,6,Sun,2,-2,-1.00,0,DwigTi00
Darrien Gordon,CB,29.329,2000-10-08,NFL,OAK,@,SFO,W 34-28,5,6,Sun,1,12,12.00,0,GordDa20
Desmond Howard,WR,30.146,2000-10-08,NFL,DET,,GNB,W 31-24,6,6,Sun,2,9,4.50,0,HowaDe00
Nate Jacquet,WR,25.036,2000-10-08,NFL,SDG,,DEN,L 7-21,6,6,Sun,3,10,3.33,0,JacqNa00
Charles Lee,WR,22.324,2000-10-08,NFL,GNB,@,DET,L 24-31,6,6,Sun,4,50,12.50,0,LeexCh00
Jermaine Lewis,WR,25.358,2000-10-08,NFL,BAL,@,JAX,W 15-10,6,6,Sun,2,24,12.00,0,LewiJe00
Derrick Mason,WR,26.265,2000-10-08,NFL,TEN,@,CIN,W 23-14,5,6,Sun,5,53,10.60,0,MasoDe00
Glyn Milburn,RB/K,29.232,2000-10-08,NFL,CHI,,NOR,L 10-31,6,6,Sun,3,33,11.00,0,MilbGl00
Brian Mitchell,RB,32.051,2000-10-08,NFL,PHI,,WAS,L 14-17,6,6,Sun,2,28,14.00,0,MitcBr00
Chad Morton,RB,23.187,2000-10-08,NFL,NOR,@,CHI,W 31-10,5,6,Sun,3,25,8.33,0,MortCh00
Dennis Northcutt,WR,22.291,2000-10-08,NFL,CLE,@,ARI,L 21-29,6,6,Sun,3,27,9.00,0,NortDe00
Deltha O'Neal,CB,23.252,2000-10-08,NFL,DEN,@,SDG,W 21-7,6,6,Sun,3,72,24.00,0,ONeaDe00
Jeff Ogden,WR,25.229,2000-10-08,NFL,MIA,,BUF,W 22-13,6,6,Sun,1,10,10.00,0,OgdeJe00
Winslow Oliver,RB,27.219,2000-10-08,NFL,ATL,,NYG,L 6-13,6,6,Sun,1,0,0.00,0,OlivWi00
Hank Poteat,CB,23.039,2000-10-08,NFL,PIT,@,NYJ,W 20-3,5,6,Sun,3,25,8.33,0,PoteHa20
Allen Rossum,CB/K,24.352,2000-10-08,NFL,GNB,@,DET,L 24-31,6,6,Sun,1,-9,-9.00,0,RossAl99
Deion Sanders*,RCB,33.060,2000-10-08,NFL,WAS,@,PHI,W 17-14,6,6,Sun,5,47,9.40,0,SandDe00
Leslie Shepherd,WR,30.340,2000-10-08,NFL,MIA,,BUF,W 22-13,6,6,Sun,2,21,10.50,0,ShepLe00
R. Jay Soward,WR,22.266,2000-10-08,NFL,JAX,,BAL,L 10-15,6,6,Sun,6,38,6.33,0,SowaR.00
Dedric Ward,WR,26.009,2000-10-08,NFL,NYJ,,PIT,L 3-20,5,6,Sun,1,6,6.00,0,WardDe00
Chris Watson,DB,23.100,2000-10-08,NFL,BUF,@,MIA,L 13-22,5,6,Sun,1,0,0.00,0,WatsCh20
Terrence Wilkins,WR,25.071,2000-10-08,NFL,IND,@,NWE,L 16-24,5,6,Sun,2,6,3.00,0,WilkTe00
Craig Yeast,WR,23.323,2000-10-08,NFL,CIN,,TEN,L 14-23,5,6,Sun,1,6,6.00,0,YeasCr00
Andre Hastings,WR,29.337,2000-10-09,NFL,TAM,@,MIN,L 23-30,6,6,Mon,2,24,12.00,0,HastAn00
Troy Walters,WR,23.299,2000-10-09,NFL,MIN,,TAM,W 30-23,5,6,Mon,1,3,3.00,0,WaltTr00
Tiki Barber,RB,25.191,2000-10-15,NFL,NYG,,DAL,W 19-14,7,7,Sun,3,47,15.67,0,BarbTi00
Troy Brown,WR,29.105,2000-10-15,NFL,NWE,,NYJ,L 17-34,7,7,Sun,3,35,11.67,0,BrowTr00
Terrell Buckley,RCB,29.130,2000-10-15,NFL,DEN,,CLE,W 44-10,7,7,Sun,1,11,11.00,0,BuckTe20
Mac Cody,WR,28.069,2000-10-15,NFL,ARI,,PHI,L 14-33,6,7,Sun,2,8,4.00,0,CodyMa00
Darrien Gordon,CB,29.336,2000-10-15,NFL,OAK,@,KAN,W 20-17,6,7,Sun,1,17,17.00,0,GordDa20
Az-Zahir Hakim,WR,23.134,2000-10-15,NFL,STL,,ATL,W 45-29,6,7,Sun,1,1,1.00,0,HakiAz00
Dante Hall,RB/K,22.044,2000-10-15,NFL,KAN,,OAK,L 17-20,6,7,Sun,1,11,11.00,0,HallDa00
Walt Harris,LCB,26.066,2000-10-15,NFL,CHI,,MIN,L 16-28,7,7,Sun,1,14,14.00,0,HarrWa21
Nate Jacquet,WR,25.043,2000-10-15,NFL,SDG,@,BUF,L 24-27,7,7,Sun,6,51,8.50,0,JacqNa00
Jermaine Lewis,WR,25.365,2000-10-15,NFL,BAL,@,WAS,L 3-10,7,7,Sun,2,14,7.00,0,LewiJe00
Wane McGarity,WR,24.015,2000-10-15,NFL,DAL,@,NYG,L 14-19,6,7,Sun,3,22,7.33,0,McGaWa00
Glyn Milburn,RB/K,29.239,2000-10-15,NFL,CHI,,MIN,L 16-28,7,7,Sun,2,15,7.50,0,MilbGl00
Brian Mitchell,RB,32.058,2000-10-15,NFL,PHI,@,ARI,W 33-14,7,7,Sun,2,0,0.00,0,MitcBr00
Chad Morton,RB,23.194,2000-10-15,NFL,NOR,,CAR,W 24-6,6,7,Sun,4,27,6.75,0,MortCh00
Dennis Northcutt,WR,22.298,2000-10-15,NFL,CLE,@,DEN,L 10-44,7,7,Sun,1,22,22.00,0,NortDe00
Deltha O'Neal,CB,23.259,2000-10-15,NFL,DEN,,CLE,W 44-10,7,7,Sun,2,20,10.00,0,ONeaDe00
Winslow Oliver,RB,27.226,2000-10-15,NFL,ATL,@,STL,L 29-45,7,7,Sun,1,-1,-1.00,0,OlivWi00
Hank Poteat,CB,23.046,2000-10-15,NFL,PIT,,CIN,W 15-0,6,7,Sun,6,78,13.00,0,PoteHa20
Charlie Rogers,RB,24.118,2000-10-15,NFL,SEA,,IND,L 24-37,7,7,Sun,1,17,17.00,0,RogeCh00
James Thrash,WR,25.170,2000-10-15,NFL,WAS,,BAL,W 10-3,7,7,Sun,2,23,11.50,0,ThraJa00
Iheanyi Uwaezuoke,WR,27.083,2000-10-15,NFL,CAR,@,NOR,L 6-24,6,7,Sun,1,12,12.00,0,UwaeIh00
Troy Walters,WR,23.305,2000-10-15,NFL,MIN,@,CHI,W 28-16,6,7,Sun,2,32,16.00,0,WaltTr00
Dedric Ward,WR,26.016,2000-10-15,NFL,NYJ,@,NWE,W 34-17,6,7,Sun,3,17,5.67,0,WardDe00
Peter Warrick,WR,23.118,2000-10-15,NFL,CIN,@,PIT,L 0-15,6,7,Sun,1,10,10.00,0,WarrPe00
Chris Watson,DB,23.107,2000-10-15,NFL,BUF,,SDG,W 27-24,6,7,Sun,1,0,0.00,0,WatsCh20
Terrence Wilkins,WR,25.078,2000-10-15,NFL,IND,@,SEA,W 37-24,6,7,Sun,1,5,5.00,0,WilkTe00
Kevin Williams,WR/K,29.264,2000-10-15,NFL,SFO,@,GNB,L 28-31,7,7,Sun,2,7,3.50,0,WillKe00
Craig Yeast,WR,23.330,2000-10-15,NFL,CIN,@,PIT,L 0-15,6,7,Sun,5,30,6.00,0,YeasCr00
Derrick Mason,WR,26.273,2000-10-16,NFL,TEN,,JAX,W 27-13,6,7,Mon,2,23,11.50,0,MasoDe00
R. Jay Soward,WR,22.274,2000-10-16,NFL,JAX,@,TEN,L 13-27,7,7,Mon,2,25,12.50,0,SowaR.00
Yancey Thigpen,WR,31.062,2000-10-16,NFL,TEN,,JAX,W 27-13,6,7,Mon,1,9,9.00,0,ThigYa00
Andre Hastings,WR,29.347,2000-10-19,NFL,TAM,,DET,L 14-28,7,8,Thu,3,26,8.67,0,HastAn00
Desmond Howard,WR,30.157,2000-10-19,NFL,DET,@,TAM,W 28-14,7,8,Thu,1,6,6.00,0,HowaDe00
