Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,XP Made,XP Att,XP %,FG Made,FG Att,FG %,2PM,Sfty,TD,Pts,unique_id
Martin Gramatica,K,27.285,2003-09-08,NFL,TAM,@,PHI,W 17-0,1,1,Mon,2,2,100.0,1,1,100.0,,,0,5,gramamar01
David Akers,K,28.279,2003-09-14,NFL,PHI,,NWE,L 10-31,2,2,Sun,1,1,100.0,1,1,100.0,,,0,4,akersdav01
Morten Andersen*,K,43.026,2003-09-14,NFL,KAN,,PIT,W 41-20,2,2,Sun,5,6,83.3,,,,,,0,5,andermor01
Gary Anderson,K,44.060,2003-09-14,NFL,TEN,@,IND,L 7-33,2,2,Sun,1,1,100.0,,,,,,0,1,andergar02
Doug Brien,K,32.294,2003-09-14,NFL,NYJ,,MIA,L 10-21,2,2,Sun,1,1,100.0,1,1,100.0,,,0,4,briendou01
Josh Brown,K,24.138,2003-09-14,NFL,SEA,@,ARI,W 38-0,2,2,Sun,5,5,100.0,1,1,100.0,,,0,8,brownjos01
Kris Brown,PK,26.265,2003-09-14,NFL,HOU,@,NOR,L 10-31,2,2,Sun,1,1,100.0,1,1,100.0,,,0,4,brownkri01
John Carney,K,39.147,2003-09-14,NFL,NOR,,HOU,W 31-10,2,2,Sun,4,4,100.0,1,1,100.0,,,0,7,carnejoh01
Jeff Chandler,K,24.088,2003-09-14,NFL,SFO,@,STL,L 24-27,2,2,Sun,3,3,100.0,1,2,50.0,,,0,6,chandjef01
Steve Christie,K,35.305,2003-09-14,NFL,SDG,,DEN,L 13-37,2,2,Sun,1,1,100.0,2,2,100.0,,,0,7,chrisste01
Phil Dawson,K,28.234,2003-09-14,NFL,CLE,@,BAL,L 13-33,2,2,Sun,1,1,100.0,2,2,100.0,,,0,7,dawsophi01
Paul Edinger,K,25.240,2003-09-14,NFL,CHI,@,MIN,L 13-24,2,2,Sun,1,1,100.0,2,2,100.0,,,0,7,edingpau01
Jason Elam,K,33.190,2003-09-14,NFL,DEN,@,SDG,W 37-13,2,2,Sun,4,4,100.0,3,3,100.0,,,0,13,elamxjas01
Aaron Elling,K,25.106,2003-09-14,NFL,MIN,,CHI,W 24-13,2,2,Sun,3,3,100.0,1,2,50.0,,,0,6,ellinaar01
Jay Feely,K,27.114,2003-09-14,NFL,ATL,,WAS,L 31-33,2,2,Sun,4,4,100.0,1,2,50.0,,,0,7,feelyjay01
Shayne Graham,K,25.279,2003-09-14,NFL,CIN,@,OAK,L 20-23,2,2,Sun,2,2,100.0,2,2,100.0,,,0,8,grahasha01
Martin Gramatica,K,27.291,2003-09-14,NFL,TAM,,CAR,L 9-12,2,2,Sun,,1,0.0,1,3,33.3,,,0,3,gramamar01
John Hall,K,29.181,2003-09-14,NFL,WAS,@,ATL,W 33-31,2,2,Sun,4,4,100.0,1,2,50.0,,,0,7,hallxjoh01
Sebastian Janikowski,K,25.196,2003-09-14,NFL,OAK,,CIN,W 23-20,2,2,Sun,2,2,100.0,3,3,100.0,,,0,11,janikseb01
Rian Lindell,K,26.237,2003-09-14,NFL,BUF,@,JAX,W 38-17,2,2,Sun,5,5,100.0,1,1,100.0,,,0,8,linderia01
Ryan Longwell,K,29.029,2003-09-14,NFL,GNB,,DET,W 31-6,2,2,Sun,4,4,100.0,1,1,100.0,,,0,7,longwrya01
Olindo Mare,K,30.100,2003-09-14,NFL,MIA,@,NYJ,W 21-10,2,2,Sun,3,3,100.0,,,,,,0,3,marexoli01
Seth Marler,PK,22.171,2003-09-14,NFL,JAX,,BUF,L 17-38,2,2,Sun,2,2,100.0,1,2,50.0,,,0,5,marleset01
Jeff Reed,K,24.158,2003-09-14,NFL,PIT,@,KAN,L 20-41,2,2,Sun,2,2,100.0,2,2,100.0,,,0,8,reedxjef01
Matt Stover,K,35.230,2003-09-14,NFL,BAL,,CLE,W 33-13,2,2,Sun,3,3,100.0,3,4,75.0,,,0,12,stovemat01
Mike Vanderjagt,K,33.174,2003-09-14,NFL,IND,,TEN,W 33-7,2,2,Sun,3,3,100.0,4,4,100.0,,,0,15,vandemik01
Adam Vinatieri,K,30.260,2003-09-14,NFL,NWE,@,PHI,W 31-10,2,2,Sun,4,4,100.0,1,1,100.0,,,0,7,vinatada01
Jeff Wilkins,K,31.148,2003-09-14,NFL,STL,,SFO,W 27-24,2,2,Sun,3,3,100.0,2,2,100.0,,,0,9,wilkijef01
Matt Bryant,K,28.109,2003-09-15,NFL,NYG,,DAL,L 32-35,2,2,Mon,3,3,100.0,1,1,100.0,,,0,6,bryanmat01
Billy Cundiff,K,23.169,2003-09-15,NFL,DAL,@,NYG,W 35-32,2,2,Mon,2,2,100.0,7,8,87.5,,,0,23,cundibil01
Morten Andersen*,K,43.033,2003-09-21,NFL,KAN,@,HOU,W 42-14,3,3,Sun,6,6,100.0,,,,,,0,6,andermor01
Gary Anderson,K,44.067,2003-09-21,NFL,TEN,,NOR,W 27-12,3,3,Sun,3,3,100.0,2,2,100.0,,,0,9,andergar02
Doug Brien,K,32.301,2003-09-21,NFL,NYJ,@,NWE,L 16-23,3,3,Sun,1,1,100.0,3,4,75.0,,,0,10,briendou01
Josh Brown,K,24.145,2003-09-21,NFL,SEA,,STL,W 24-23,3,3,Sun,3,3,100.0,1,2,50.0,,,0,6,brownjos01
Kris Brown,PK,26.272,2003-09-21,NFL,HOU,,KAN,L 14-42,3,3,Sun,2,2,100.0,,,,,,0,2,brownkri01
Matt Bryant,K,28.115,2003-09-21,NFL,NYG,@,WAS,W 24-21,3,3,Sun,3,3,100.0,1,2,50.0,,,0,6,bryanmat01
John Carney,K,39.154,2003-09-21,NFL,NOR,@,TEN,L 12-27,3,3,Sun,1,1,100.0,1,1,100.0,,,0,4,carnejoh01
Steve Christie,K,35.312,2003-09-21,NFL,SDG,,BAL,L 10-24,3,3,Sun,1,1,100.0,1,2,50.0,,,0,4,chrisste01
Phil Dawson,K,28.241,2003-09-21,NFL,CLE,@,SFO,W 13-12,3,3,Sun,1,1,100.0,,1,0.0,,,0,1,dawsophi01
Aaron Elling,K,25.113,2003-09-21,NFL,MIN,@,DET,W 23-13,3,3,Sun,2,2,100.0,1,2,50.0,,,0,5,ellinaar01
Jay Feely,K,27.121,2003-09-21,NFL,ATL,,TAM,L 10-31,3,3,Sun,1,1,100.0,1,2,50.0,,,0,4,feelyjay01
Shayne Graham,K,25.286,2003-09-21,NFL,CIN,,PIT,L 10-17,3,3,Sun,1,1,100.0,1,1,100.0,,,0,4,grahasha01
Bill Gramatica,K,25.073,2003-09-21,NFL,ARI,,GNB,W 20-13,3,3,Sun,2,2,100.0,2,2,100.0,,,0,8,gramabil01
Martin Gramatica,K,27.298,2003-09-21,NFL,TAM,@,ATL,W 31-10,3,3,Sun,4,4,100.0,1,1,100.0,,,0,7,gramamar01
John Hall,K,29.188,2003-09-21,NFL,WAS,,NYG,L 21-24,3,3,Sun,1,1,100.0,2,4,50.0,,,0,7,hallxjoh01
Jason Hanson,K,33.096,2003-09-21,NFL,DET,,MIN,L 13-23,3,3,Sun,1,1,100.0,2,2,100.0,,,0,7,hansojas01
Rian Lindell,K,26.244,2003-09-21,NFL,BUF,@,MIA,L 7-17,3,3,Sun,1,1,100.0,,,,,,0,1,linderia01
Ryan Longwell,K,29.036,2003-09-21,NFL,GNB,@,ARI,L 13-20,3,3,Sun,1,1,100.0,2,2,100.0,,,0,7,longwrya01
Olindo Mare,K,30.107,2003-09-21,NFL,MIA,,BUF,W 17-7,3,3,Sun,2,2,100.0,1,3,33.3,,,0,5,marexoli01
Seth Marler,PK,22.178,2003-09-21,NFL,JAX,@,IND,L 13-23,3,3,Sun,1,1,100.0,2,4,50.0,,,0,7,marleset01
Jeff Reed,K,24.165,2003-09-21,NFL,PIT,@,CIN,W 17-10,3,3,Sun,2,2,100.0,1,2,50.0,,,0,5,reedxjef01
Matt Stover,K,35.237,2003-09-21,NFL,BAL,@,SDG,W 24-10,3,3,Sun,3,3,100.0,1,1,100.0,,,0,6,stovemat01
Mike Vanderjagt,K,33.181,2003-09-21,NFL,IND,,JAX,W 23-13,3,3,Sun,2,2,100.0,3,3,100.0,,,0,11,vandemik01
Adam Vinatieri,K,30.267,2003-09-21,NFL,NWE,,NYJ,W 23-16,3,3,Sun,2,2,100.0,3,3,100.0,,,0,11,vinatada01
Jeff Wilkins,K,31.155,2003-09-21,NFL,STL,@,SEA,L 23-24,3,3,Sun,2,2,100.0,3,3,100.0,,,0,11,wilkijef01
Jason Elam,K,33.198,2003-09-22,NFL,DEN,,OAK,W 31-10,3,3,Mon,4,4,100.0,1,1,100.0,,,0,7,elamxjas01
Sebastian Janikowski,K,25.204,2003-09-22,NFL,OAK,@,DEN,L 10-31,3,3,Mon,1,1,100.0,1,1,100.0,,,0,4,janikseb01
David Akers,K,28.293,2003-09-28,NFL,PHI,@,BUF,W 23-13,3,4,Sun,2,2,100.0,3,3,100.0,,,0,11,akersdav01
Morten Andersen*,K,43.040,2003-09-28,NFL,KAN,@,BAL,W 17-10,4,4,Sun,2,2,100.0,1,1,100.0,,,0,5,andermor01
Gary Anderson,K,44.074,2003-09-28,NFL,TEN,@,PIT,W 30-13,4,4,Sun,4,4,100.0,,,,,,0,4,andergar02
Kris Brown,PK,26.279,2003-09-28,NFL,HOU,,JAX,W 24-20,4,4,Sun,3,3,100.0,1,2,50.0,,,0,6,brownkri01
John Carney,K,39.161,2003-09-28,NFL,NOR,,IND,L 21-55,4,4,Sun,1,1,100.0,2,2,100.0,,,0,7,carnejoh01
Steve Christie,K,35.319,2003-09-28,NFL,SDG,@,OAK,L 31-34,4,4,Sun,4,4,100.0,1,1,100.0,,,0,7,chrisste01
Billy Cundiff,K,23.182,2003-09-28,NFL,DAL,@,NYJ,W 17-6,3,4,Sun,2,2,100.0,1,1,100.0,,,0,5,cundibil01
Phil Dawson,K,28.248,2003-09-28,NFL,CLE,,CIN,L 14-21,4,4,Sun,2,2,100.0,,1,0.0,,,0,2,dawsophi01
Jason Elam,K,33.204,2003-09-28,NFL,DEN,,DET,W 20-16,4,4,Sun,2,2,100.0,2,2,100.0,,,0,8,elamxjas01
Aaron Elling,K,25.120,2003-09-28,NFL,MIN,,SFO,W 35-7,4,4,Sun,5,5,100.0,,,,,,0,5,ellinaar01
Shayne Graham,K,25.293,2003-09-28,NFL,CIN,@,CLE,W 21-14,4,4,Sun,3,3,100.0,,,,,,0,3,grahasha01
Bill Gramatica,K,25.080,2003-09-28,NFL,ARI,@,STL,L 13-37,4,4,Sun,1,1,100.0,,,,,,0,1,gramabil01
John Hall,K,29.195,2003-09-28,NFL,WAS,,NWE,W 20-17,4,4,Sun,2,2,100.0,2,3,66.7,,,0,8,hallxjoh01
Jason Hanson,K,33.103,2003-09-28,NFL,DET,@,DEN,L 16-20,4,4,Sun,1,2,50.0,1,1,100.0,,,0,4,hansojas01
Sebastian Janikowski,K,25.210,2003-09-28,NFL,OAK,,SDG,W 34-31,4,4,Sun,4,4,100.0,2,2,100.0,,,0,10,janikseb01
John Kasay,K,33.336,2003-09-28,NFL,CAR,,ATL,W 23-3,3,4,Sun,2,2,100.0,3,3,100.0,,,0,11,kasayjoh01
Rian Lindell,K,26.251,2003-09-28,NFL,BUF,,PHI,L 13-23,4,4,Sun,1,1,100.0,,1,0.0,,,0,1,linderia01
Seth Marler,PK,22.185,2003-09-28,NFL,JAX,@,HOU,L 20-24,4,4,Sun,2,2,100.0,2,2,100.0,,,0,8,marleset01
Owen Pochman,K,26.057,2003-09-28,NFL,SFO,@,MIN,L 7-35,4,4,Sun,1,1,100.0,,,,,,0,1,pochmowe01
Jeff Reed,K,24.172,2003-09-28,NFL,PIT,,TEN,L 13-30,4,4,Sun,1,1,100.0,2,3,66.7,,,0,7,reedxjef01
Matt Stover,K,35.244,2003-09-28,NFL,BAL,,KAN,L 10-17,4,4,Sun,1,1,100.0,1,1,100.0,,,0,4,stovemat01
Mike Vanderjagt,K,33.188,2003-09-28,NFL,IND,@,NOR,W 55-21,4,4,Sun,7,7,100.0,2,2,100.0,,,0,13,vandemik01
Adam Vinatieri,K,30.274,2003-09-28,NFL,NWE,@,WAS,L 17-20,4,4,Sun,2,2,100.0,1,2,50.0,,,0,5,vinatada01
Jeff Wilkins,K,31.162,2003-09-28,NFL,STL,,ARI,W 37-13,4,4,Sun,4,4,100.0,3,4,75.0,,,0,13,wilkijef01
Paul Edinger,K,25.255,2003-09-29,NFL,CHI,,GNB,L 23-38,3,4,Mon,2,2,100.0,3,3,100.0,,,0,11,edingpau01
Ryan Longwell,K,29.044,2003-09-29,NFL,GNB,@,CHI,W 38-23,4,4,Mon,5,5,100.0,1,1,100.0,,,0,8,longwrya01
David Akers,K,28.300,2003-10-05,NFL,PHI,,WAS,W 27-25,4,5,Sun,3,3,100.0,2,2,100.0,,,0,9,akersdav01
Morten Andersen*,K,43.047,2003-10-05,NFL,KAN,,DEN,W 24-23,5,5,Sun,3,3,100.0,1,1,100.0,,,0,6,andermor01
Gary Anderson,K,44.081,2003-10-05,NFL,TEN,@,NWE,L 30-38,5,5,Sun,1,1,100.0,4,5,80.0,,,0,13,andergar02
Josh Brown,K,24.159,2003-10-05,NFL,SEA,@,GNB,L 13-35,4,5,Sun,1,1,100.0,2,2,100.0,,,0,7,brownjos01
Matt Bryant,K,28.129,2003-10-05,NFL,NYG,,MIA,L 10-23,4,5,Sun,1,1,100.0,1,1,100.0,,,0,4,bryanmat01
John Carney,K,39.168,2003-10-05,NFL,NOR,@,CAR,L 13-19,5,5,Sun,1,1,100.0,2,3,66.7,,,0,7,carnejoh01
Steve Christie,K,35.326,2003-10-05,NFL,SDG,@,JAX,L 21-27,5,5,Sun,3,3,100.0,,,,,,0,3,chrisste01
Billy Cundiff,K,23.189,2003-10-05,NFL,DAL,,ARI,W 24-7,4,5,Sun,2,2,100.0,2,2,100.0,,,0,8,cundibil01
Phil Dawson,K,28.255,2003-10-05,NFL,CLE,@,PIT,W 33-13,5,5,Sun,3,4,75.0,2,2,100.0,,,0,9,dawsophi01
Tim Duncan,K,24.115,2003-10-05,NFL,ARI,@,DAL,L 7-24,5,5,Sun,1,1,100.0,,,,,,0,1,duncatim0
Paul Edinger,K,25.261,2003-10-05,NFL,CHI,,OAK,W 24-21,4,5,Sun,1,1,100.0,3,3,100.0,,,0,10,edingpau01
Jason Elam,K,33.211,2003-10-05,NFL,DEN,@,KAN,L 23-24,5,5,Sun,2,2,100.0,3,4,75.0,,,0,11,elamxjas01
Aaron Elling,K,25.127,2003-10-05,NFL,MIN,@,ATL,W 39-26,5,5,Sun,3,3,100.0,2,2,100.0,,,0,9,ellinaar01
Jay Feely,K,27.135,2003-10-05,NFL,ATL,,MIN,L 26-39,5,5,Sun,2,2,100.0,2,2,100.0,,,0,8,feelyjay01
Shayne Graham,K,25.300,2003-10-05,NFL,CIN,@,BUF,L 16-22,5,5,Sun,1,1,100.0,3,4,75.0,,,0,10,grahasha01
John Hall,K,29.202,2003-10-05,NFL,WAS,@,PHI,L 25-27,5,5,Sun,1,1,100.0,4,4,100.0,,,0,13,hallxjoh01
Jason Hanson,K,33.110,2003-10-05,NFL,DET,@,SFO,L 17-24,5,5,Sun,2,2,100.0,1,1,100.0,,,0,5,hansojas01
Sebastian Janikowski,K,25.217,2003-10-05,NFL,OAK,@,CHI,L 21-24,5,5,Sun,,1,0.0,5,6,83.3,,,0,15,janikseb01
John Kasay,K,33.343,2003-10-05,NFL,CAR,,NOR,W 19-13,4,5,Sun,1,1,100.0,2,2,100.0,,,0,7,kasayjoh01
Rian Lindell,K,26.258,2003-10-05,NFL,BUF,,CIN,W 22-16,5,5,Sun,1,1,100.0,3,3,100.0,,,0,10,linderia01
Ryan Longwell,K,29.050,2003-10-05,NFL,GNB,,SEA,W 35-13,5,5,Sun,5,5,100.0,,,,,,0,5,longwrya01
Olindo Mare,K,30.121,2003-10-05,NFL,MIA,@,NYG,W 23-10,4,5,Sun,2,2,100.0,3,3,100.0,,,0,11,marexoli01
Seth Marler,PK,22.192,2003-10-05,NFL,JAX,,SDG,W 27-21,5,5,Sun,3,3,100.0,2,2,100.0,,,0,9,marleset01
Owen Pochman,K,26.064,2003-10-05,NFL,SFO,,DET,W 24-17,5,5,Sun,3,3,100.0,1,2,50.0,,,0,6,pochmowe01
Jeff Reed,K,24.179,2003-10-05,NFL,PIT,,CLE,L 13-33,5,5,Sun,1,1,100.0,2,2,100.0,,,0,7,reedxjef01
Adam Vinatieri,K,30.281,2003-10-05,NFL,NWE,,TEN,W 38-30,5,5,Sun,5,5,100.0,1,3,33.3,,,0,8,vinatada01
Martin Gramatica,K,27.313,2003-10-06,NFL,TAM,,IND,L 35-38,4,5,Mon,5,5,100.0,,2,0.0,,,0,5,gramamar01
Mike Vanderjagt,K,33.196,2003-10-06,NFL,IND,@,TAM,W 38-35,5,5,Mon,5,5,100.0,1,1,100.0,,,0,8,vandemik01
David Akers,K,28.307,2003-10-12,NFL,PHI,@,DAL,L 21-23,5,6,Sun,3,3,100.0,,,,,,0,3,akersdav01
Morten Andersen*,K,43.054,2003-10-12,NFL,KAN,@,GNB,W 40-34,6,6,Sun,4,4,100.0,2,3,66.7,,,0,10,andermor01
Gary Anderson,K,44.088,2003-10-12,NFL,TEN,,HOU,W 38-17,6,6,Sun,5,5,100.0,1,1,100.0,,,0,8,andergar02
Doug Brien,K,32.322,2003-10-12,NFL,NYJ,,BUF,W 30-3,5,6,Sun,3,3,100.0,3,4,75.0,,,0,12,briendou01
Josh Brown,K,24.166,2003-10-12,NFL,SEA,,SFO,W 20-19,5,6,Sun,2,2,100.0,2,2,100.0,,,0,8,brownjos01
Kris Brown,PK,26.293,2003-10-12,NFL,HOU,@,TEN,L 17-38,5,6,Sun,2,2,100.0,1,1,100.0,,,0,5,brownkri01
John Carney,K,39.175,2003-10-12,NFL,NOR,,CHI,W 20-13,6,6,Sun,2,2,100.0,2,3,66.7,,,0,8,carnejoh01
Billy Cundiff,K,23.196,2003-10-12,NFL,DAL,,PHI,W 23-21,5,6,Sun,2,2,100.0,3,3,100.0,,,0,11,cundibil01
Phil Dawson,K,28.262,2003-10-12,NFL,CLE,,OAK,W 13-7,6,6,Sun,1,1,100.0,2,2,100.0,,,0,7,dawsophi01
Tim Duncan,K,24.122,2003-10-12,NFL,ARI,,BAL,L 18-26,6,6,Sun,1,1,100.0,1,1,100.0,,,0,4,duncatim0
Paul Edinger,K,25.268,2003-10-12,NFL,CHI,@,NOR,L 13-20,5,6,Sun,1,1,100.0,2,2,100.0,,,0,7,edingpau01
Jason Elam,K,33.218,2003-10-12,NFL,DEN,,PIT,W 17-14,6,6,Sun,2,2,100.0,1,1,100.0,,,0,5,elamxjas01
Martin Gramatica,K,27.319,2003-10-12,NFL,TAM,@,WAS,W 35-13,5,6,Sun,5,5,100.0,,,,,,0,5,gramamar01
John Hall,K,29.209,2003-10-12,NFL,WAS,,TAM,L 13-35,6,6,Sun,1,1,100.0,2,2,100.0,,,0,7,hallxjoh01
Sebastian Janikowski,K,25.224,2003-10-12,NFL,OAK,@,CLE,L 7-13,6,6,Sun,1,1,100.0,,,,,,0,1,janikseb01
John Kasay,K,33.350,2003-10-12,NFL,CAR,@,IND,W 23-20,5,6,Sun,2,2,100.0,3,3,100.0,,,0,11,kasayjoh01
Ryan Longwell,K,29.057,2003-10-12,NFL,GNB,,KAN,L 34-40,6,6,Sun,4,4,100.0,2,2,100.0,,,0,10,longwrya01
Olindo Mare,K,30.128,2003-10-12,NFL,MIA,@,JAX,W 24-10,5,6,Sun,3,3,100.0,1,1,100.0,,,0,6,marexoli01
Seth Marler,PK,22.199,2003-10-12,NFL,JAX,,MIA,L 10-24,6,6,Sun,1,1,100.0,1,2,50.0,,,0,4,marleset01
Owen Pochman,K,26.071,2003-10-12,NFL,SFO,@,SEA,L 19-20,6,6,Sun,1,2,50.0,2,3,66.7,,,0,7,pochmowe01
Matt Stover,K,35.258,2003-10-12,NFL,BAL,@,ARI,W 26-18,5,6,Sun,2,2,100.0,4,4,100.0,,,0,14,stovemat01
Mike Vanderjagt,K,33.202,2003-10-12,NFL,IND,,CAR,L 20-23,6,6,Sun,2,2,100.0,2,2,100.0,,,0,8,vandemik01
Adam Vinatieri,K,30.288,2003-10-12,NFL,NWE,,NYG,W 17-6,6,6,Sun,2,2,100.0,1,2,50.0,,,0,5,vinatada01
Jeff Wilkins,K,31.177,2003-10-13,NFL,STL,,ATL,W 36-0,5,6,Mon,4,4,100.0,2,2,100.0,,,0,10,wilkijef01
David Akers,K,28.314,2003-10-19,NFL,PHI,@,NYG,W 14-10,6,7,Sun,2,2,100.0,,,,,,0,2,akersdav01
Gary Anderson,K,44.095,2003-10-19,NFL,TEN,@,CAR,W 37-17,7,7,Sun,4,4,100.0,3,3,100.0,,,0,13,andergar02
Doug Brien,K,32.329,2003-10-19,NFL,NYJ,@,HOU,W 19-14,6,7,Sun,1,1,100.0,2,2,100.0,,,0,7,briendou01
Josh Brown,K,24.173,2003-10-19,NFL,SEA,,CHI,W 24-17,6,7,Sun,3,3,100.0,1,2,50.0,,,0,6,brownjos01
Kris Brown,PK,26.300,2003-10-19,NFL,HOU,,NYJ,L 14-19,6,7,Sun,2,2,100.0,,,,,,0,2,brownkri01
John Carney,K,39.182,2003-10-19,NFL,NOR,@,ATL,W 45-17,7,7,Sun,6,6,100.0,1,1,100.0,,,0,9,carnejoh01
Steve Christie,K,35.340,2003-10-19,NFL,SDG,@,CLE,W 26-20,6,7,Sun,2,2,100.0,4,5,80.0,,,0,14,chrisste01
Brett Conway,PK,28.225,2003-10-19,NFL,NYG,,PHI,L 10-14,6,7,Sun,1,1,100.0,1,1,100.0,,,0,4,conwabre01
Billy Cundiff,K,23.203,2003-10-19,NFL,DAL,@,DET,W 38-7,6,7,Sun,5,5,100.0,1,1,100.0,,,0,8,cundibil01
Phil Dawson,K,28.269,2003-10-19,NFL,CLE,,SDG,L 20-26,7,7,Sun,2,2,100.0,2,3,66.7,,,0,8,dawsophi01
Jason Elam,K,33.225,2003-10-19,NFL,DEN,@,MIN,L 20-28,7,7,Sun,2,2,100.0,2,2,100.0,,,0,8,elamxjas01
Aaron Elling,K,25.141,2003-10-19,NFL,MIN,,DEN,W 28-20,6,7,Sun,4,4,100.0,,,,,,0,4,ellinaar01
Jay Feely,K,27.149,2003-10-19,NFL,ATL,,NOR,L 17-45,7,7,Sun,2,2,100.0,1,1,100.0,,,0,5,feelyjay01
Shayne Graham,K,25.314,2003-10-19,NFL,CIN,,BAL,W 34-26,6,7,Sun,4,4,100.0,2,2,100.0,,,0,10,grahasha01
Martin Gramatica,K,27.326,2003-10-19,NFL,TAM,@,SFO,L 7-24,6,7,Sun,1,1,100.0,,,,,,0,1,gramamar01
John Hall,K,29.216,2003-10-19,NFL,WAS,@,BUF,L 7-24,7,7,Sun,1,1,100.0,,,,,,0,1,hallxjoh01
Jason Hanson,K,33.124,2003-10-19,NFL,DET,,DAL,L 7-38,6,7,Sun,1,1,100.0,,,,,,0,1,hansojas01
John Kasay,K,33.357,2003-10-19,NFL,CAR,,TEN,L 17-37,6,7,Sun,2,2,100.0,1,1,100.0,,,0,5,kasayjoh01
Rian Lindell,K,26.272,2003-10-19,NFL,BUF,,WAS,W 24-7,7,7,Sun,3,3,100.0,1,1,100.0,,,0,6,linderia01
Ryan Longwell,K,29.064,2003-10-19,NFL,GNB,@,STL,L 24-34,7,7,Sun,3,3,100.0,1,1,100.0,,,0,6,longwrya01
