Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,XP Made,XP Att,XP %,FG Made,FG Att,FG %,2PM,Sfty,TD,Pts,unique_id
Joe Nedney,K,33.221,2006-10-29,NFL,SFO,@,CHI,L 10-41,7,8,Sun,1,1,100.0,1,1,100.0,,,0,4,nednejoe01
Mike Nugent,K,24.241,2006-10-29,NFL,NYJ,@,CLE,L 13-20,8,8,Sun,1,1,100.0,2,3,66.7,,,0,7,nugenmik01
Dave Rayner,K,24.003,2006-10-29,NFL,GNB,,ARI,W 31-14,7,8,Sun,4,4,100.0,1,1,100.0,,,0,7,raynedav01
Jeff Reed,K,27.203,2006-10-29,NFL,PIT,@,OAK,L 13-20,7,8,Sun,1,1,100.0,2,2,100.0,,,0,7,reedxjef01
Josh Scobee,PK,24.128,2006-10-29,NFL,JAX,@,PHI,W 13-6,7,8,Sun,1,1,100.0,2,2,100.0,,,0,7,scobejos01
Lawrence Tynes,K,28.179,2006-10-29,NFL,KAN,,SEA,W 35-28,7,8,Sun,3,3,100.0,2,3,66.7,,,0,9,tyneslaw01
Mike Vanderjagt,K,36.219,2006-10-29,NFL,DAL,@,CAR,W 35-14,7,8,Sun,3,3,100.0,2,3,66.7,,,0,9,vandemik01
Adam Vinatieri,K,33.305,2006-10-29,NFL,IND,@,DEN,W 34-31,7,8,Sun,2,2,100.0,4,4,100.0,,,0,14,vinatada01
Jeff Wilkins,K,34.193,2006-10-29,NFL,STL,@,SDG,L 24-38,7,8,Sun,3,3,100.0,1,1,100.0,,,0,6,wilkijef01
Stephen Gostkowski,K,22.275,2006-10-30,NFL,NWE,@,MIN,W 31-7,7,8,Mon,4,4,100.0,1,1,100.0,,,0,7,GostSt20
Kris Brown,PK,29.317,2006-11-05,NFL,HOU,@,NYG,L 10-14,8,9,Sun,1,1,100.0,1,2,50.0,,,0,4,brownkri01
John Carney,K,42.199,2006-11-05,NFL,NOR,@,TAM,W 31-14,8,9,Sun,4,4,100.0,1,1,100.0,,,0,7,carnejoh01
Phil Dawson,K,31.286,2006-11-05,NFL,CLE,@,SDG,L 25-32,8,9,Sun,1,1,100.0,6,6,100.0,,,0,19,dawsophi01
Jason Elam,K,36.242,2006-11-05,NFL,DEN,@,PIT,W 31-20,8,9,Sun,4,4,100.0,1,1,100.0,,,0,7,elamxjas01
Stephen Gostkowski,K,22.281,2006-11-05,NFL,NWE,,IND,L 20-27,8,9,Sun,2,2,100.0,2,3,66.7,,,0,8,GostSt20
Robbie Gould,K,23.334,2006-11-05,NFL,CHI,,MIA,L 13-31,8,9,Sun,1,1,100.0,2,2,100.0,,,0,7,gouldrob01
Shayne Graham,K,28.331,2006-11-05,NFL,CIN,@,BAL,L 20-26,8,9,Sun,2,2,100.0,2,2,100.0,,,0,8,grahasha01
Jason Hanson,K,36.141,2006-11-05,NFL,DET,,ATL,W 30-14,8,9,Sun,3,3,100.0,3,3,100.0,,,0,12,hansojas01
Nate Kaeding,K,24.224,2006-11-05,NFL,SDG,,CLE,W 32-25,8,9,Sun,3,3,100.0,1,1,100.0,,,0,6,kaedinat01
Rian Lindell,K,29.289,2006-11-05,NFL,BUF,,GNB,W 24-10,8,9,Sun,3,3,100.0,1,1,100.0,,,0,6,linderia01
Ryan Longwell,K,32.081,2006-11-05,NFL,MIN,@,SFO,L 3-9,8,9,Sun,,,,1,1,100.0,,,0,3,longwrya01
Olindo Mare,K,33.152,2006-11-05,NFL,MIA,@,CHI,W 31-13,8,9,Sun,4,4,100.0,1,2,50.0,,,0,7,marexoli01
Joe Nedney,K,33.228,2006-11-05,NFL,SFO,,MIN,W 9-3,8,9,Sun,,,,3,3,100.0,,,0,9,nednejoe01
Nick Novak,K,25.076,2006-11-05,NFL,WAS,,DAL,W 22-19,8,9,Sun,2,2,100.0,2,3,66.7,,,0,8,novaknic01
Dave Rayner,K,24.010,2006-11-05,NFL,GNB,@,BUF,L 10-24,8,9,Sun,1,1,100.0,1,1,100.0,,,0,4,raynedav01
Jeff Reed,K,27.210,2006-11-05,NFL,PIT,,DEN,L 20-31,8,9,Sun,2,2,100.0,2,3,66.7,,,0,8,reedxjef01
Josh Scobee,PK,24.135,2006-11-05,NFL,JAX,,TEN,W 37-7,8,9,Sun,4,4,100.0,3,3,100.0,,,0,13,scobejos01
Matt Stover,K,38.282,2006-11-05,NFL,BAL,,CIN,W 26-20,8,9,Sun,2,2,100.0,4,4,100.0,,,0,14,stovemat01
Lawrence Tynes,K,28.186,2006-11-05,NFL,KAN,@,STL,W 31-17,8,9,Sun,4,4,100.0,1,1,100.0,,,0,7,tyneslaw01
Mike Vanderjagt,K,36.226,2006-11-05,NFL,DAL,@,WAS,L 19-22,8,9,Sun,1,1,100.0,2,3,66.7,,,0,7,vandemik01
Adam Vinatieri,K,33.312,2006-11-05,NFL,IND,@,NWE,W 27-20,8,9,Sun,3,3,100.0,2,4,50.0,,,0,9,vinatada01
Jeff Wilkins,K,34.200,2006-11-05,NFL,STL,,KAN,L 17-31,8,9,Sun,2,2,100.0,1,1,100.0,,,0,5,wilkijef01
Josh Brown,K,27.191,2006-11-06,NFL,SEA,,OAK,W 16-0,8,9,Mon,1,1,100.0,3,3,100.0,,,0,10,brownjos01
David Akers,K,31.338,2006-11-12,NFL,PHI,,WAS,W 27-3,9,10,Sun,3,3,100.0,2,2,100.0,,,0,9,akersdav01
Morten Andersen*,K,46.085,2006-11-12,NFL,ATL,,CLE,L 13-17,9,10,Sun,1,1,100.0,2,2,100.0,,,0,7,andermor01
Rob Bironas,K,28.287,2006-11-12,NFL,TEN,,BAL,L 26-27,9,10,Sun,3,3,100.0,1,3,33.3,,,0,6,bironrob01
Josh Brown,K,27.197,2006-11-12,NFL,SEA,,STL,W 24-22,9,10,Sun,3,3,100.0,1,1,100.0,,,0,6,brownjos01
Kris Brown,PK,29.324,2006-11-12,NFL,HOU,@,JAX,W 13-10,9,10,Sun,1,1,100.0,2,4,50.0,,,0,7,brownkri01
John Carney,K,42.206,2006-11-12,NFL,NOR,@,PIT,L 31-38,9,10,Sun,4,4,100.0,1,2,50.0,,,0,7,carnejoh01
Phil Dawson,K,31.293,2006-11-12,NFL,CLE,@,ATL,W 17-13,9,10,Sun,2,2,100.0,1,1,100.0,,,0,5,dawsophi01
Jason Elam,K,36.249,2006-11-12,NFL,DEN,@,OAK,W 17-13,9,10,Sun,2,2,100.0,1,1,100.0,,,0,5,elamxjas01
Jay Feely,K,30.173,2006-11-12,NFL,NYG,,CHI,L 20-38,9,10,Sun,2,2,100.0,2,4,50.0,,,0,8,feelyjay01
Stephen Gostkowski,K,22.288,2006-11-12,NFL,NWE,,NYJ,L 14-17,9,10,Sun,,,,2,2,100.0,,,0,6,GostSt20
Robbie Gould,K,23.341,2006-11-12,NFL,CHI,@,NYG,W 38-20,9,10,Sun,5,5,100.0,1,1,100.0,,,0,8,gouldrob01
Shayne Graham,K,28.338,2006-11-12,NFL,CIN,,SDG,L 41-49,9,10,Sun,5,5,100.0,2,3,66.7,,,0,11,grahasha01
Jason Hanson,K,36.148,2006-11-12,NFL,DET,,SFO,L 13-19,9,10,Sun,1,1,100.0,2,2,100.0,,,0,7,hansojas01
Sebastian Janikowski,K,28.255,2006-11-12,NFL,OAK,,DEN,L 13-17,9,10,Sun,1,1,100.0,2,3,66.7,,,0,7,janikseb01
Rian Lindell,K,29.296,2006-11-12,NFL,BUF,@,IND,L 16-17,9,10,Sun,1,1,100.0,3,4,75.0,,,0,10,linderia01
Ryan Longwell,K,32.088,2006-11-12,NFL,MIN,,GNB,L 17-23,9,10,Sun,2,2,100.0,1,1,100.0,,,0,5,longwrya01
Olindo Mare,K,33.159,2006-11-12,NFL,MIA,,KAN,W 13-10,9,10,Sun,1,1,100.0,2,3,66.7,,,0,7,marexoli01
Joe Nedney,K,33.235,2006-11-12,NFL,SFO,@,DET,W 19-13,9,10,Sun,1,1,100.0,4,4,100.0,,,0,13,nednejoe01
Nick Novak,K,25.083,2006-11-12,NFL,WAS,@,PHI,L 3-27,9,10,Sun,,,,1,2,50.0,,,0,3,novaknic01
Mike Nugent,K,24.255,2006-11-12,NFL,NYJ,@,NWE,W 17-14,9,10,Sun,2,2,100.0,1,1,100.0,,,0,5,nugenmik01
Neil Rackers,K,30.088,2006-11-12,NFL,ARI,,DAL,L 10-27,9,10,Sun,1,1,100.0,1,1,100.0,,,0,4,rackenei01
Dave Rayner,K,24.017,2006-11-12,NFL,GNB,@,MIN,W 23-17,9,10,Sun,2,2,100.0,3,3,100.0,,,0,11,raynedav01
Jeff Reed,K,27.217,2006-11-12,NFL,PIT,,NOR,W 38-31,9,10,Sun,5,5,100.0,1,2,50.0,,,0,8,reedxjef01
Josh Scobee,PK,24.142,2006-11-12,NFL,JAX,,HOU,L 10-13,9,10,Sun,1,1,100.0,1,1,100.0,,,0,4,scobejos01
Matt Stover,K,38.289,2006-11-12,NFL,BAL,@,TEN,W 27-26,9,10,Sun,3,3,100.0,2,2,100.0,,,0,9,stovemat01
Lawrence Tynes,K,28.193,2006-11-12,NFL,KAN,@,MIA,L 10-13,9,10,Sun,1,1,100.0,1,2,50.0,,,0,4,tyneslaw01
Mike Vanderjagt,K,36.233,2006-11-12,NFL,DAL,@,ARI,W 27-10,9,10,Sun,3,3,100.0,2,2,100.0,,,0,9,vandemik01
Adam Vinatieri,K,33.319,2006-11-12,NFL,IND,,BUF,W 17-16,9,10,Sun,2,2,100.0,1,1,100.0,,,0,5,vinatada01
Jeff Wilkins,K,34.207,2006-11-12,NFL,STL,@,SEA,L 22-24,9,10,Sun,1,1,100.0,3,3,100.0,,,0,10,wilkijef01
Matt Bryant,K,31.168,2006-11-13,NFL,TAM,@,CAR,L 10-24,9,10,Mon,1,1,100.0,1,1,100.0,,,0,4,bryanmat01
John Kasay,K,37.017,2006-11-13,NFL,CAR,,TAM,W 24-10,9,10,Mon,3,3,100.0,1,1,100.0,,,0,6,kasayjoh01
David Akers,K,31.345,2006-11-19,NFL,PHI,,TEN,L 13-31,10,11,Sun,1,1,100.0,2,2,100.0,,,0,7,akersdav01
Morten Andersen*,K,46.092,2006-11-19,NFL,ATL,@,BAL,L 10-24,10,11,Sun,1,1,100.0,1,1,100.0,,,0,4,andermor01
Rob Bironas,K,28.294,2006-11-19,NFL,TEN,@,PHI,W 31-13,10,11,Sun,4,4,100.0,1,1,100.0,,,0,7,bironrob01
Matt Bryant,K,31.174,2006-11-19,NFL,TAM,,WAS,W 20-17,10,11,Sun,2,2,100.0,2,2,100.0,,,0,8,bryanmat01
John Carney,K,42.213,2006-11-19,NFL,NOR,,CIN,L 16-31,10,11,Sun,1,2,50.0,1,1,100.0,,,0,4,carnejoh01
Phil Dawson,K,31.300,2006-11-19,NFL,CLE,,PIT,L 20-24,10,11,Sun,2,2,100.0,2,3,66.7,,,0,8,dawsophi01
Jason Elam,K,36.256,2006-11-19,NFL,DEN,,SDG,L 27-35,10,11,Sun,3,3,100.0,2,2,100.0,,,0,9,elamxjas01
Robbie Gould,K,23.348,2006-11-19,NFL,CHI,@,NYJ,W 10-0,10,11,Sun,1,1,100.0,1,1,100.0,,,0,4,gouldrob01
Shayne Graham,K,28.345,2006-11-19,NFL,CIN,@,NOR,W 31-16,10,11,Sun,4,4,100.0,1,1,100.0,,,0,7,grahasha01
Jason Hanson,K,36.155,2006-11-19,NFL,DET,@,ARI,L 10-17,10,11,Sun,1,1,100.0,1,2,50.0,,,0,4,hansojas01
Sebastian Janikowski,K,28.262,2006-11-19,NFL,OAK,@,KAN,L 13-17,10,11,Sun,1,1,100.0,2,2,100.0,,,0,7,janikseb01
John Kasay,K,37.023,2006-11-19,NFL,CAR,,STL,W 15-0,10,11,Sun,1,1,100.0,2,2,100.0,,,0,7,kasayjoh01
Rian Lindell,K,29.303,2006-11-19,NFL,BUF,@,HOU,W 24-21,10,11,Sun,3,3,100.0,1,1,100.0,,,0,6,linderia01
Ryan Longwell,K,32.095,2006-11-19,NFL,MIN,@,MIA,L 20-24,10,11,Sun,2,2,100.0,2,2,100.0,,,0,8,longwrya01
Olindo Mare,K,33.166,2006-11-19,NFL,MIA,,MIN,W 24-20,10,11,Sun,3,3,100.0,1,2,50.0,,,0,6,marexoli01
Joe Nedney,K,33.242,2006-11-19,NFL,SFO,,SEA,W 20-14,10,11,Sun,2,2,100.0,2,4,50.0,,,0,8,nednejoe01
Nick Novak,K,25.090,2006-11-19,NFL,WAS,@,TAM,L 17-20,10,11,Sun,2,2,100.0,1,1,100.0,,,0,5,novaknic01
Neil Rackers,K,30.095,2006-11-19,NFL,ARI,,DET,W 17-10,10,11,Sun,2,2,100.0,1,1,100.0,,,0,5,rackenei01
Dave Rayner,K,24.024,2006-11-19,NFL,GNB,,NWE,L 0-35,10,11,Sun,,,,,1,0.0,,,0,0,raynedav01
Jeff Reed,K,27.224,2006-11-19,NFL,PIT,@,CLE,W 24-20,10,11,Sun,3,3,100.0,1,1,100.0,,,0,6,reedxjef01
Matt Stover,K,38.296,2006-11-19,NFL,BAL,,ATL,W 24-10,10,11,Sun,3,3,100.0,1,2,50.0,,,0,6,stovemat01
Lawrence Tynes,K,28.200,2006-11-19,NFL,KAN,,OAK,W 17-13,10,11,Sun,2,2,100.0,1,2,50.0,,,0,5,tyneslaw01
Mike Vanderjagt,K,36.240,2006-11-19,NFL,DAL,,IND,W 21-14,10,11,Sun,3,3,100.0,,2,0.0,,,0,3,vandemik01
Jay Feely,K,30.181,2006-11-20,NFL,NYG,@,JAX,L 10-26,10,11,Mon,1,1,100.0,1,1,100.0,,,0,4,feelyjay01
Josh Scobee,PK,24.150,2006-11-20,NFL,JAX,,NYG,W 26-10,10,11,Mon,2,2,100.0,4,4,100.0,,,0,14,scobejos01
Matt Bryant,K,31.178,2006-11-23,NFL,TAM,@,DAL,L 10-38,11,12,Thu,1,1,100.0,1,1,100.0,,,0,4,bryanmat01
Jason Elam,K,36.260,2006-11-23,NFL,DEN,@,KAN,L 10-19,11,12,Thu,1,1,100.0,1,1,100.0,,,0,4,elamxjas01
Jason Hanson,K,36.159,2006-11-23,NFL,DET,,MIA,L 10-27,11,12,Thu,1,1,100.0,1,1,100.0,,,0,4,hansojas01
Olindo Mare,K,33.170,2006-11-23,NFL,MIA,@,DET,W 27-10,11,12,Thu,3,3,100.0,2,2,100.0,,,0,9,marexoli01
Lawrence Tynes,K,28.204,2006-11-23,NFL,KAN,,DEN,W 19-10,11,12,Thu,1,1,100.0,4,4,100.0,,,0,13,tyneslaw01
Mike Vanderjagt,K,36.244,2006-11-23,NFL,DAL,,TAM,W 38-10,11,12,Thu,5,5,100.0,1,1,100.0,,,0,8,vandemik01
David Akers,K,31.352,2006-11-26,NFL,PHI,@,IND,L 21-45,11,12,Sun,3,3,100.0,,1,0.0,,,0,3,akersdav01
Morten Andersen*,K,46.099,2006-11-26,NFL,ATL,,NOR,L 13-31,11,12,Sun,1,1,100.0,2,3,66.7,,,0,7,andermor01
Rob Bironas,K,28.301,2006-11-26,NFL,TEN,,NYG,W 24-21,11,12,Sun,3,3,100.0,1,2,50.0,,,0,6,bironrob01
Kris Brown,PK,29.338,2006-11-26,NFL,HOU,@,NYJ,L 11-26,11,12,Sun,,,,1,2,50.0,,,0,3,brownkri01
John Carney,K,42.220,2006-11-26,NFL,NOR,@,ATL,W 31-13,11,12,Sun,4,4,100.0,1,1,100.0,,,0,7,carnejoh01
Phil Dawson,K,31.307,2006-11-26,NFL,CLE,,CIN,L 0-30,11,12,Sun,,,,,1,0.0,,,0,0,dawsophi01
Stephen Gostkowski,K,22.302,2006-11-26,NFL,NWE,,CHI,W 17-13,11,12,Sun,2,2,100.0,1,1,100.0,,,0,5,GostSt20
Robbie Gould,K,23.355,2006-11-26,NFL,CHI,@,NWE,L 13-17,11,12,Sun,1,1,100.0,2,3,66.7,,,0,7,gouldrob01
Shayne Graham,K,28.352,2006-11-26,NFL,CIN,@,CLE,W 30-0,11,12,Sun,3,4,75.0,1,1,100.0,,,0,6,grahasha01
Sebastian Janikowski,K,28.269,2006-11-26,NFL,OAK,@,SDG,L 14-21,11,12,Sun,2,2,100.0,,1,0.0,,,0,2,janikseb01
John Kasay,K,37.030,2006-11-26,NFL,CAR,@,WAS,L 13-17,11,12,Sun,1,1,100.0,2,2,100.0,,,0,7,kasayjoh01
Rian Lindell,K,29.310,2006-11-26,NFL,BUF,,JAX,W 27-24,11,12,Sun,3,3,100.0,2,2,100.0,,,0,9,linderia01
Ryan Longwell,K,32.102,2006-11-26,NFL,MIN,,ARI,W 31-26,11,12,Sun,4,4,100.0,1,1,100.0,,,0,7,longwrya01
Joe Nedney,K,33.249,2006-11-26,NFL,SFO,@,STL,L 17-20,11,12,Sun,2,2,100.0,1,1,100.0,,,0,5,nednejoe01
Nick Novak,K,25.097,2006-11-26,NFL,WAS,,CAR,W 17-13,11,12,Sun,2,2,100.0,1,2,50.0,,,0,5,novaknic01
Mike Nugent,K,24.269,2006-11-26,NFL,NYJ,,HOU,W 26-11,11,12,Sun,2,2,100.0,4,4,100.0,,,0,14,nugenmik01
Neil Rackers,K,30.102,2006-11-26,NFL,ARI,@,MIN,L 26-31,11,12,Sun,2,2,100.0,2,3,66.7,,,0,8,rackenei01
Josh Scobee,PK,24.156,2006-11-26,NFL,JAX,@,BUF,L 24-27,11,12,Sun,3,3,100.0,1,2,50.0,,,0,6,scobejos01
Matt Stover,K,38.303,2006-11-26,NFL,BAL,,PIT,W 27-0,11,12,Sun,3,3,100.0,2,2,100.0,,,0,9,stovemat01
Adam Vinatieri,K,33.333,2006-11-26,NFL,IND,,PHI,W 45-21,11,12,Sun,6,6,100.0,1,1,100.0,,,0,9,vinatada01
Jeff Wilkins,K,34.221,2006-11-26,NFL,STL,,SFO,W 20-17,11,12,Sun,2,2,100.0,2,2,100.0,,,0,8,wilkijef01
Josh Brown,K,27.212,2006-11-27,NFL,SEA,,GNB,W 34-24,11,12,Mon,2,2,100.0,4,4,100.0,,,0,14,brownjos01
Dave Rayner,K,24.032,2006-11-27,NFL,GNB,@,SEA,L 24-34,11,12,Mon,3,3,100.0,1,2,50.0,,,0,6,raynedav01
Shayne Graham,K,28.356,2006-11-30,NFL,CIN,,BAL,W 13-7,12,13,Thu,1,1,100.0,2,3,66.7,,,0,7,grahasha01
Matt Stover,K,38.307,2006-11-30,NFL,BAL,@,CIN,L 7-13,12,13,Thu,1,1,100.0,,1,0.0,,,0,1,stovemat01
Morten Andersen*,K,46.106,2006-12-03,NFL,ATL,@,WAS,W 24-14,12,13,Sun,3,3,100.0,1,1,100.0,,,0,6,andermor01
Rob Bironas,K,28.308,2006-12-03,NFL,TEN,,IND,W 20-17,12,13,Sun,2,2,100.0,2,2,100.0,,,0,8,bironrob01
Josh Brown,K,27.218,2006-12-03,NFL,SEA,@,DEN,W 23-20,12,13,Sun,2,2,100.0,3,5,60.0,,,0,11,brownjos01
Kris Brown,PK,29.345,2006-12-03,NFL,HOU,@,OAK,W 23-14,12,13,Sun,2,2,100.0,3,4,75.0,,,0,11,brownkri01
Matt Bryant,K,31.188,2006-12-03,NFL,TAM,@,PIT,L 3-20,12,13,Sun,,,,1,1,100.0,,,0,3,bryanmat01
John Carney,K,42.227,2006-12-03,NFL,NOR,,SFO,W 34-10,12,13,Sun,4,4,100.0,2,2,100.0,,,0,10,carnejoh01
Phil Dawson,K,31.314,2006-12-03,NFL,CLE,,KAN,W 31-28,12,13,Sun,4,4,100.0,1,1,100.0,,,0,7,dawsophi01
Jason Elam,K,36.270,2006-12-03,NFL,DEN,,SEA,L 20-23,12,13,Sun,2,2,100.0,2,2,100.0,,,0,8,elamxjas01
Jay Feely,K,30.194,2006-12-03,NFL,NYG,,DAL,L 20-23,12,13,Sun,2,2,100.0,2,2,100.0,,,0,8,feelyjay01
Stephen Gostkowski,K,22.309,2006-12-03,NFL,NWE,,DET,W 28-21,12,13,Sun,2,2,100.0,2,2,100.0,,,0,8,GostSt20
Martin Gramatica,K,31.006,2006-12-03,NFL,DAL,@,NYG,W 23-20,12,13,Sun,2,2,100.0,3,4,75.0,,,0,11,gramamar01
Jason Hanson,K,36.169,2006-12-03,NFL,DET,@,NWE,L 21-28,12,13,Sun,1,1,100.0,4,4,100.0,,,0,13,hansojas01
Sebastian Janikowski,K,28.276,2006-12-03,NFL,OAK,,HOU,L 14-23,12,13,Sun,2,2,100.0,,3,0.0,,,0,2,janikseb01
Nate Kaeding,K,24.252,2006-12-03,NFL,SDG,@,BUF,W 24-21,12,13,Sun,3,3,100.0,1,2,50.0,,,0,6,kaedinat01
Ryan Longwell,K,32.109,2006-12-03,NFL,MIN,@,CHI,L 13-23,12,13,Sun,1,1,100.0,2,2,100.0,,,0,7,longwrya01
Olindo Mare,K,33.180,2006-12-03,NFL,MIA,,JAX,L 10-24,12,13,Sun,1,1,100.0,1,2,50.0,,,0,4,marexoli01
Joe Nedney,K,33.256,2006-12-03,NFL,SFO,@,NOR,L 10-34,12,13,Sun,1,1,100.0,1,1,100.0,,,0,4,nednejoe01
Mike Nugent,K,24.276,2006-12-03,NFL,NYJ,@,GNB,W 38-10,12,13,Sun,5,5,100.0,1,1,100.0,,,0,8,nugenmik01
Neil Rackers,K,30.109,2006-12-03,NFL,ARI,@,STL,W 34-20,12,13,Sun,4,4,100.0,2,2,100.0,,,0,10,rackenei01
Dave Rayner,K,24.038,2006-12-03,NFL,GNB,,NYJ,L 10-38,12,13,Sun,1,1,100.0,1,2,50.0,,,0,4,raynedav01
Jeff Reed,K,27.238,2006-12-03,NFL,PIT,,TAM,W 20-3,12,13,Sun,2,2,100.0,2,3,66.7,,,0,8,reedxjef01
Josh Scobee,PK,24.163,2006-12-03,NFL,JAX,@,MIA,W 24-10,12,13,Sun,3,3,100.0,1,1,100.0,,,0,6,scobejos01
Shaun Suisham,K,24.339,2006-12-03,NFL,WAS,,ATL,L 14-24,12,13,Sun,2,2,100.0,,1,0.0,,,0,2,suishsha01
Adam Vinatieri,K,33.340,2006-12-03,NFL,IND,@,TEN,L 17-20,12,13,Sun,2,2,100.0,1,2,50.0,,,0,5,vinatada01
Jeff Wilkins,K,34.228,2006-12-03,NFL,STL,,ARI,L 20-34,12,13,Sun,2,2,100.0,2,2,100.0,,,0,8,wilkijef01
David Akers,K,31.360,2006-12-04,NFL,PHI,,CAR,W 27-24,12,13,Mon,3,3,100.0,2,2,100.0,,,0,9,akersdav01
John Kasay,K,37.038,2006-12-04,NFL,CAR,@,PHI,L 24-27,12,13,Mon,3,3,100.0,1,1,100.0,,,0,6,kasayjoh01
Phil Dawson,K,31.318,2006-12-07,NFL,CLE,@,PIT,L 7-27,13,14,Thu,1,1,100.0,,1,0.0,,,0,1,dawsophi01
Jeff Reed,K,27.242,2006-12-07,NFL,PIT,,CLE,W 27-7,13,14,Thu,3,3,100.0,2,3,66.7,,,0,9,reedxjef01
Morten Andersen*,K,46.113,2006-12-10,NFL,ATL,@,TAM,W 17-6,13,14,Sun,2,2,100.0,1,1,100.0,,,0,5,andermor01
Rob Bironas,K,28.315,2006-12-10,NFL,TEN,@,HOU,W 26-20,13,14,Sun,2,2,100.0,2,2,100.0,,,0,8,bironrob01
Kris Brown,PK,29.352,2006-12-10,NFL,HOU,,TEN,L 20-26,13,14,Sun,2,2,100.0,2,2,100.0,,,0,8,brownkri01
Matt Bryant,K,31.195,2006-12-10,NFL,TAM,,ATL,L 6-17,13,14,Sun,,,,2,3,66.7,,,0,6,bryanmat01
Jason Elam,K,36.277,2006-12-10,NFL,DEN,@,SDG,L 20-48,13,14,Sun,2,2,100.0,2,2,100.0,,,0,8,elamxjas01
Jay Feely,K,30.201,2006-12-10,NFL,NYG,@,CAR,W 27-13,13,14,Sun,3,3,100.0,2,2,100.0,,,0,9,feelyjay01
Martin Gramatica,K,31.013,2006-12-10,NFL,DAL,,NOR,L 17-42,13,14,Sun,2,2,100.0,1,2,50.0,,,0,5,gramamar01
Jason Hanson,K,36.176,2006-12-10,NFL,DET,,MIN,L 20-30,13,14,Sun,2,2,100.0,2,2,100.0,,,0,8,hansojas01
Sebastian Janikowski,K,28.283,2006-12-10,NFL,OAK,@,CIN,L 10-27,13,14,Sun,1,1,100.0,1,2,50.0,,,0,4,janikseb01
Nate Kaeding,K,24.259,2006-12-10,NFL,SDG,,DEN,W 48-20,13,14,Sun,6,6,100.0,2,2,100.0,,,0,12,kaedinat01
John Kasay,K,37.044,2006-12-10,NFL,CAR,,NYG,L 13-27,13,14,Sun,1,1,100.0,2,2,100.0,,,0,7,kasayjoh01
Rian Lindell,K,29.324,2006-12-10,NFL,BUF,@,NYJ,W 31-13,13,14,Sun,4,4,100.0,1,1,100.0,,,0,7,linderia01
Ryan Longwell,K,32.116,2006-12-10,NFL,MIN,@,DET,W 30-20,13,14,Sun,3,3,100.0,1,1,100.0,,,0,6,longwrya01
Olindo Mare,K,33.187,2006-12-10,NFL,MIA,,NWE,W 21-0,13,14,Sun,1,1,100.0,2,2,100.0,,,0,7,marexoli01
Joe Nedney,K,33.263,2006-12-10,NFL,SFO,,GNB,L 19-30,13,14,Sun,1,1,100.0,2,2,100.0,,,0,7,nednejoe01
Mike Nugent,K,24.283,2006-12-10,NFL,NYJ,,BUF,L 13-31,13,14,Sun,1,1,100.0,2,2,100.0,,,0,7,nugenmik01
Neil Rackers,K,30.116,2006-12-10,NFL,ARI,,SEA,W 27-21,13,14,Sun,3,3,100.0,2,3,66.7,,,0,9,rackenei01
Dave Rayner,K,24.045,2006-12-10,NFL,GNB,@,SFO,W 30-19,13,14,Sun,3,3,100.0,3,3,100.0,,,0,12,raynedav01
Josh Scobee,PK,24.170,2006-12-10,NFL,JAX,,IND,W 44-17,13,14,Sun,5,5,100.0,3,4,75.0,,,0,14,scobejos01
Matt Stover,K,38.317,2006-12-10,NFL,BAL,@,KAN,W 20-10,13,14,Sun,2,2,100.0,2,2,100.0,,,0,8,stovemat01
Shaun Suisham,K,24.346,2006-12-10,NFL,WAS,,PHI,L 19-21,13,14,Sun,1,1,100.0,4,4,100.0,,,0,13,suishsha01
Lawrence Tynes,K,28.221,2006-12-10,NFL,KAN,,BAL,L 10-20,13,14,Sun,1,1,100.0,1,2,50.0,,,0,4,tyneslaw01
Adam Vinatieri,K,33.347,2006-12-10,NFL,IND,@,JAX,L 17-44,13,14,Sun,2,2,100.0,1,1,100.0,,,0,5,vinatada01
Robbie Gould,K,24.005,2006-12-11,NFL,CHI,@,STL,W 42-27,13,14,Mon,6,6,100.0,,2,0.0,,,0,6,gouldrob01
Jeff Wilkins,K,34.236,2006-12-11,NFL,STL,,CHI,L 27-42,13,14,Mon,3,3,100.0,,1,0.0,,,0,3,wilkijef01
Joe Nedney,K,33.267,2006-12-14,NFL,SFO,@,SEA,W 24-14,14,15,Thu,3,3,100.0,1,1,100.0,,,0,6,nednejoe01
Martin Gramatica,K,31.019,2006-12-16,NFL,DAL,@,ATL,W 38-28,14,15,Sat,5,5,100.0,1,1,100.0,,,0,8,gramamar01
David Akers,K,32.008,2006-12-17,NFL,PHI,@,NYG,W 36-22,14,15,Sun,4,4,100.0,,1,0.0,,,0,4,akersdav01
Rob Bironas,K,28.322,2006-12-17,NFL,TEN,,JAX,W 24-17,14,15,Sun,3,3,100.0,1,2,50.0,,,0,6,bironrob01
Matt Bryant,K,31.202,2006-12-17,NFL,TAM,@,CHI,L 31-34,14,15,Sun,4,4,100.0,1,1,100.0,,,0,7,bryanmat01
John Carney,K,42.241,2006-12-17,NFL,NOR,,WAS,L 10-16,14,15,Sun,1,1,100.0,1,1,100.0,,,0,4,carnejoh01
Phil Dawson,K,31.328,2006-12-17,NFL,CLE,@,BAL,L 17-27,14,15,Sun,2,2,100.0,1,2,50.0,,,0,5,dawsophi01
