Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Punt Ret,Punt Ret Yds,Punt Ret YPA,Punt Ret TD,unique_id
Wes Welker,WR,31.173,2012-10-21,NFL,NWE,,NYJ,W 29-26,7,7,Sun,2,21,10.50,0,WelkWe00
Josh Wilson,RCB,27.224,2012-10-21,NFL,WAS,@,NYG,L 23-27,7,7,Sun,1,1,1.00,0,WilsJo99
Earl Bennett,WR,25.213,2012-10-22,NFL,CHI,,DET,W 13-7,6,7,Mon,1,2,2.00,0,BennEa00
Devin Hester,WR,29.353,2012-10-22,NFL,CHI,,DET,W 13-7,6,7,Mon,1,5,5.00,0,HestDe99
Stefan Logan,RB,31.142,2012-10-22,NFL,DET,@,CHI,L 7-13,6,7,Mon,6,7,1.17,0,LogaSt00
Roscoe Parrish,WR,30.101,2012-10-25,NFL,TAM,@,MIN,W 36-17,7,8,Thu,3,1,0.33,0,ParrRo00
Marcus Sherels,CB,25.025,2012-10-25,NFL,MIN,,TAM,L 17-36,8,8,Thu,3,31,10.33,0,SherMa20
Phillip Adams,DB,24.100,2012-10-28,NFL,OAK,@,KAN,W 26-16,7,8,Sun,3,38,12.67,0,AdamPh00
Javier Arenas,CB,25.000,2012-10-28,NFL,KAN,,OAK,L 16-26,7,8,Sun,5,59,11.80,0,ArenJa99
Brandon Banks,WR,24.312,2012-10-28,NFL,WAS,@,PIT,L 12-27,8,8,Sun,2,34,17.00,0,BankBr00
Brandon Boykin,CB,22.107,2012-10-28,NFL,PHI,,ATL,L 17-30,7,8,Sun,1,7,7.00,0,BoykBr00
Antonio Brown,WR,24.110,2012-10-28,NFL,PIT,,WAS,W 27-12,7,8,Sun,3,25,8.33,0,BrowAn04
Dez Bryant,WR,23.359,2012-10-28,NFL,DAL,,NYG,L 24-29,7,8,Sun,1,-6,-6.00,0,BryaDe01
Randall Cobb,WR,22.067,2012-10-28,NFL,GNB,,JAX,W 24-15,8,8,Sun,1,0,0.00,0,CobbRa00
Josh Cribbs,WR,29.141,2012-10-28,NFL,CLE,,SDG,W 7-6,8,8,Sun,2,7,3.50,0,CribJo01
Julian Edelman,WR,26.159,2012-10-28,NFL,NWE,@,STL,W 45-7,8,8,Sun,3,16,5.33,0,EdelJu00
Dominique Franks,CB,25.020,2012-10-28,NFL,ATL,@,PHI,W 30-17,7,8,Sun,1,11,11.00,0,FranDo99
Dwayne Harris,WR,25.042,2012-10-28,NFL,DAL,,NYG,L 24-29,7,8,Sun,1,14,14.00,0,HarrDw00
Devin Hester,WR,29.359,2012-10-28,NFL,CHI,,CAR,W 23-22,7,8,Sun,2,11,5.50,0,HestDe99
T.Y. Hilton,WR,22.349,2012-10-28,NFL,IND,@,TEN,W 19-13,7,8,Sun,1,13,13.00,0,HiltT.00
Trindon Holliday,WR,26.184,2012-10-28,NFL,DEN,,NOR,W 34-14,7,8,Sun,4,43,10.75,0,HollTr00
Stefan Logan,RB,31.148,2012-10-28,NFL,DET,,SEA,W 28-24,7,8,Sun,1,6,6.00,0,LogaSt00
Austin Pettis,WR,24.174,2012-10-28,NFL,STL,,NWE,L 7-45,8,8,Sun,1,0,0.00,0,PettAu00
Rueben Randle,WR,21.174,2012-10-28,NFL,NYG,@,DAL,W 29-24,8,8,Sun,1,1,1.00,0,RandRu00
Darius Reynaud,RB,27.304,2012-10-28,NFL,TEN,,IND,L 13-19,8,8,Sun,1,19,19.00,0,ReynDa00
Darren Sproles,RB,29.130,2012-10-28,NFL,NOR,@,DEN,L 14-34,7,8,Sun,1,-1,-1.00,0,SproDa00
Micheal Spurlock,WR,29.271,2012-10-28,NFL,JAX,@,GNB,L 15-24,7,8,Sun,1,0,0.00,0,SpurMi00
Marcus Thigpen,RB,26.166,2012-10-28,NFL,MIA,@,NYJ,W 30-9,7,8,Sun,2,26,13.00,0,ThigMa00
Leon Washington,RB,30.060,2012-10-28,NFL,SEA,@,DET,L 24-28,8,8,Sun,3,29,9.67,0,WashLe00
Eric Weddle,FS,27.298,2012-10-28,NFL,SDG,@,CLE,L 6-7,7,8,Sun,5,46,9.20,0,WeddEr99
Ted Ginn,WR,27.200,2012-10-29,NFL,SFO,@,ARI,W 24-3,8,8,Mon,5,59,11.80,0,GinnTe00
Patrick Peterson,LCB,22.110,2012-10-29,NFL,ARI,,SFO,L 3-24,8,8,Mon,4,15,3.75,0,PetePa00
Dexter McCluster,WR,23.068,2012-11-01,NFL,KAN,@,SDG,L 13-31,8,9,Thu,1,0,0.00,0,McClDe00
Eric Weddle,FS,27.302,2012-11-01,NFL,SDG,,KAN,W 31-13,8,9,Thu,1,2,2.00,0,WeddEr99
Phillip Adams,DB,24.107,2012-11-04,NFL,OAK,,TAM,L 32-42,8,9,Sun,2,0,0.00,0,AdamPh00
Brandon Banks,WR,24.319,2012-11-04,NFL,WAS,,CAR,L 13-21,9,9,Sun,2,-4,-2.00,0,BankBr00
Randall Cobb,WR,22.074,2012-11-04,NFL,GNB,,ARI,W 31-17,9,9,Sun,3,46,15.33,0,CobbRa00
Josh Cribbs,WR,29.148,2012-11-04,NFL,CLE,,BAL,L 15-25,9,9,Sun,5,54,10.80,0,CribJo01
Dominique Franks,CB,25.027,2012-11-04,NFL,ATL,,DAL,W 19-13,8,9,Sun,2,6,3.00,0,FranDo99
Dwayne Harris,WR,25.049,2012-11-04,NFL,DAL,@,ATL,L 13-19,8,9,Sun,1,37,37.00,0,HarrDw00
Devin Hester,WR,30.000,2012-11-04,NFL,CHI,@,TEN,W 51-20,8,9,Sun,5,69,13.80,0,HestDe99
T.Y. Hilton,WR,22.356,2012-11-04,NFL,IND,,MIA,W 23-20,8,9,Sun,4,29,7.25,0,HiltT.00
Trindon Holliday,WR,26.191,2012-11-04,NFL,DEN,@,CIN,W 31-23,8,9,Sun,2,2,1.00,0,HollTr00
Adam Jones,CB,29.035,2012-11-04,NFL,CIN,,DEN,L 23-31,8,9,Sun,2,-1,-0.50,0,JonePa20
Jacoby Jones,WR,28.116,2012-11-04,NFL,BAL,@,CLE,W 25-15,8,9,Sun,2,7,3.50,0,JoneJa03
Keshawn Martin,WR,22.234,2012-11-04,NFL,HOU,,BUF,W 21-9,8,9,Sun,2,34,17.00,0,MartKe01
Leodis McKelvin,CB,27.064,2012-11-04,NFL,BUF,@,HOU,L 9-21,8,9,Sun,4,37,9.25,0,McKeLe99
Captain Munnerlyn,LCB,24.208,2012-11-04,NFL,CAR,@,WAS,W 21-13,8,9,Sun,2,8,4.00,0,MunnCa99
Roscoe Parrish,WR,30.111,2012-11-04,NFL,TAM,@,OAK,W 42-32,8,9,Sun,3,46,15.33,0,ParrRo00
Patrick Peterson,LCB,22.116,2012-11-04,NFL,ARI,@,GNB,L 17-31,9,9,Sun,4,19,4.75,0,PetePa00
Aaron Ross,RCB,30.050,2012-11-04,NFL,JAX,,DET,L 14-31,8,9,Sun,1,5,5.00,0,RossAa99
Emmanuel Sanders,WR,25.232,2012-11-04,NFL,PIT,@,NYG,W 24-20,8,9,Sun,3,76,25.33,0,SandEm00
Marcus Sherels,CB,25.035,2012-11-04,NFL,MIN,@,SEA,L 20-30,9,9,Sun,3,1,0.33,0,SherMa20
Micheal Spurlock,WR,29.278,2012-11-04,NFL,JAX,,DET,L 14-31,8,9,Sun,1,7,7.00,0,SpurMi00
Brandon Tate,WR,25.030,2012-11-04,NFL,CIN,,DEN,L 23-31,8,9,Sun,1,0,0.00,0,TateBr00
Marcus Thigpen,RB,26.173,2012-11-04,NFL,MIA,@,IND,L 20-23,8,9,Sun,1,12,12.00,0,ThigMa00
Leon Washington,RB,30.067,2012-11-04,NFL,SEA,,MIN,W 30-20,9,9,Sun,2,21,10.50,0,WashLe00
Damaris Johnson,WR,22.349,2012-11-05,NFL,PHI,@,NOR,L 13-28,8,9,Mon,1,20,20.00,0,JohnDa04
Lance Moore,WR,29.066,2012-11-05,NFL,NOR,,PHI,W 28-13,8,9,Mon,1,5,5.00,0,MoorLa00
T.Y. Hilton,WR,22.360,2012-11-08,NFL,IND,@,JAX,W 27-10,9,10,Thu,1,12,12.00,0,HiltT.00
Phillip Adams,DB,24.114,2012-11-11,NFL,OAK,@,BAL,L 20-55,9,10,Sun,3,0,0.00,0,AdamPh00
Danny Amendola,WR,27.009,2012-11-11,NFL,STL,@,SFO,T 24-24,9,10,Sun,3,14,4.67,0,AmenDa00
Travaris Cadet,RB,23.284,2012-11-11,NFL,NOR,,ATL,W 31-27,9,10,Sun,1,2,2.00,0,CadeTr00
Tandon Doss,WR,23.050,2012-11-11,NFL,BAL,,OAK,W 55-20,9,10,Sun,1,0,0.00,0,DossTa00
Harry Douglas,WR,28.056,2012-11-11,NFL,ATL,@,NOR,L 27-31,9,10,Sun,1,0,0.00,0,DougHa00
Julian Edelman,WR,26.173,2012-11-11,NFL,NWE,,BUF,W 37-31,9,10,Sun,2,10,5.00,0,EdelJu00
Dominique Franks,CB,25.034,2012-11-11,NFL,ATL,@,NOR,L 27-31,9,10,Sun,2,9,4.50,0,FranDo99
Ted Ginn,WR,27.213,2012-11-11,NFL,SFO,,STL,T 24-24,9,10,Sun,2,23,11.50,0,GinnTe00
Dwayne Harris,WR,25.056,2012-11-11,NFL,DAL,@,PHI,W 38-23,9,10,Sun,4,97,24.25,1,HarrDw00
Devin Hester,WR,30.007,2012-11-11,NFL,CHI,,HOU,L 6-13,9,10,Sun,3,31,10.33,0,HestDe99
Trindon Holliday,WR,26.198,2012-11-11,NFL,DEN,@,CAR,W 36-14,9,10,Sun,8,125,15.63,1,HollTr00
Damaris Johnson,WR,22.355,2012-11-11,NFL,PHI,,DAL,L 23-38,9,10,Sun,1,4,4.00,0,JohnDa04
Adam Jones,CB,29.042,2012-11-11,NFL,CIN,,NYG,W 31-13,9,10,Sun,2,77,38.50,0,JonePa20
Jacoby Jones,WR,28.123,2012-11-11,NFL,BAL,,OAK,W 55-20,9,10,Sun,3,36,12.00,0,JoneJa03
Jeremy Kerley,WR,24.003,2012-11-11,NFL,NYJ,@,SEA,L 7-28,9,10,Sun,2,6,3.00,0,KerlJe00
Stefan Logan,RB,31.162,2012-11-11,NFL,DET,@,MIN,L 24-34,9,10,Sun,2,46,23.00,0,LogaSt00
Captain Munnerlyn,LCB,24.215,2012-11-11,NFL,CAR,,DEN,L 14-36,9,10,Sun,3,10,3.33,0,MunnCa99
Roscoe Parrish,WR,30.118,2012-11-11,NFL,TAM,,SDG,W 34-24,9,10,Sun,1,5,5.00,0,ParrRo00
Rueben Randle,WR,21.188,2012-11-11,NFL,NYG,@,CIN,L 13-31,10,10,Sun,2,28,14.00,0,RandRu00
Darius Reynaud,RB,27.318,2012-11-11,NFL,TEN,@,MIA,W 37-3,10,10,Sun,4,56,14.00,0,ReynDa00
Eddie Royal,WR-K,26.174,2012-11-11,NFL,SDG,@,TAM,L 24-34,9,10,Sun,1,11,11.00,0,RoyaEd00
Marcus Sherels,CB,25.042,2012-11-11,NFL,MIN,,DET,W 34-24,10,10,Sun,2,6,3.00,0,SherMa20
Alphonso Smith,CB,27.022,2012-11-11,NFL,DET,@,MIN,L 24-34,9,10,Sun,1,2,2.00,0,SmitAl98
Brandon Tate,WR,25.037,2012-11-11,NFL,CIN,,NYG,W 31-13,9,10,Sun,1,7,7.00,0,TateBr00
Marcus Thigpen,RB,26.180,2012-11-11,NFL,MIA,,TEN,L 3-37,9,10,Sun,2,16,8.00,0,ThigMa00
Leon Washington,RB,30.074,2012-11-11,NFL,SEA,,NYJ,W 28-7,10,10,Sun,3,40,13.33,0,WashLe00
Javier Arenas,RCB,25.015,2012-11-12,NFL,KAN,@,PIT,L 13-16,9,10,Mon,3,17,5.67,0,ArenJa99
David Gilreath,WR,23.337,2012-11-12,NFL,PIT,,KAN,W 16-13,9,10,Mon,2,8,4.00,0,GilrDa00
Chris Rainey,RB,24.255,2012-11-12,NFL,PIT,,KAN,W 16-13,9,10,Mon,1,-4,-4.00,0,RainCh00
Davone Bess,WR,27.063,2012-11-15,NFL,MIA,@,BUF,L 14-19,10,11,Thu,1,0,0.00,0,BessDa00
Leodis McKelvin,LCB,27.075,2012-11-15,NFL,BUF,,MIA,W 19-14,10,11,Thu,3,98,32.67,1,McKeLe99
Marcus Thigpen,RB,26.184,2012-11-15,NFL,MIA,@,BUF,L 14-19,10,11,Thu,2,31,15.50,0,ThigMa00
Joe Adams,WR,22.362,2012-11-18,NFL,CAR,,TAM,L 21-27,10,11,Sun,2,27,13.50,0,AdamJo01
Phillip Adams,DB,24.121,2012-11-18,NFL,OAK,,NOR,L 17-38,10,11,Sun,1,0,0.00,0,AdamPh00
Javier Arenas,RCB,25.021,2012-11-18,NFL,KAN,,CIN,L 6-28,10,11,Sun,3,30,10.00,0,ArenJa99
Brandon Banks,WR,24.333,2012-11-18,NFL,WAS,,PHI,W 31-6,10,11,Sun,3,32,10.67,0,BankBr00
Antoine Cason,RCB,26.132,2012-11-18,NFL,SDG,@,DEN,L 23-30,10,11,Sun,1,9,9.00,0,CasoAn99
Josh Cribbs,WR,29.162,2012-11-18,NFL,CLE,@,DAL,L 20-23,10,11,Sun,2,41,20.50,0,CribJo01
Tandon Doss,WR,23.057,2012-11-18,NFL,BAL,@,PIT,W 13-10,10,11,Sun,1,8,8.00,0,DossTa00
Julian Edelman,WR,26.180,2012-11-18,NFL,NWE,,IND,W 59-24,10,11,Sun,2,117,58.50,1,EdelJu00
Dominique Franks,CB,25.041,2012-11-18,NFL,ATL,,ARI,W 23-19,10,11,Sun,4,44,11.00,0,FranDo99
Dwayne Harris,WR,25.063,2012-11-18,NFL,DAL,,CLE,W 23-20,10,11,Sun,2,27,13.50,0,HarrDw00
T.Y. Hilton,WR,23.004,2012-11-18,NFL,IND,@,NWE,L 24-59,10,11,Sun,1,7,7.00,0,HiltT.00
Trindon Holliday,WR,26.205,2012-11-18,NFL,DEN,,SDG,W 30-23,10,11,Sun,3,22,7.33,0,HollTr00
Damaris Johnson,WR,22.362,2012-11-18,NFL,PHI,@,WAS,L 6-31,10,11,Sun,3,28,9.33,0,JohnDa04
Adam Jones,DB,29.049,2012-11-18,NFL,CIN,@,KAN,W 28-6,10,11,Sun,1,11,11.00,0,JonePa20
Jacoby Jones,WR,28.130,2012-11-18,NFL,BAL,@,PIT,W 13-10,10,11,Sun,2,66,33.00,1,JoneJa03
Stefan Logan,RB,31.169,2012-11-18,NFL,DET,,GNB,L 20-24,10,11,Sun,1,0,0.00,0,LogaSt00
Keshawn Martin,WR,22.248,2012-11-18,NFL,HOU,,JAX,W 43-37,10,11,Sun,2,76,38.00,0,MartKe01
Captain Munnerlyn,LCB,24.222,2012-11-18,NFL,CAR,,TAM,L 21-27,10,11,Sun,1,14,14.00,0,MunnCa99
Roscoe Parrish,WR,30.125,2012-11-18,NFL,TAM,@,CAR,W 27-21,10,11,Sun,2,15,7.50,0,ParrRo00
Patrick Peterson,LCB,22.130,2012-11-18,NFL,ARI,@,ATL,L 19-23,10,11,Sun,1,7,7.00,0,PetePa00
Andre Roberts,WR,24.314,2012-11-18,NFL,ARI,@,ATL,L 19-23,10,11,Sun,1,10,10.00,0,RobeAn00
Aaron Ross,LCB,30.064,2012-11-18,NFL,JAX,@,HOU,L 37-43,10,11,Sun,2,11,5.50,0,RossAa99
Eddie Royal,WR-K,26.181,2012-11-18,NFL,SDG,@,DEN,L 23-30,10,11,Sun,1,1,1.00,0,RoyaEd00
Emmanuel Sanders,WR,25.246,2012-11-18,NFL,PIT,,BAL,L 10-13,10,11,Sun,3,12,4.00,0,SandEm00
Brandon Tate,WR,25.044,2012-11-18,NFL,CIN,@,KAN,W 28-6,10,11,Sun,3,13,4.33,0,TateBr00
Kyle Wilson,CB,25.172,2012-11-18,NFL,NYJ,@,STL,W 27-13,10,11,Sun,3,29,9.67,0,WilsKy99
Ted Ginn,WR,27.221,2012-11-19,NFL,SFO,,CHI,W 32-7,10,11,Mon,4,19,4.75,0,GinnTe00
Devin Hester,WR,30.015,2012-11-19,NFL,CHI,@,SFO,L 7-32,10,11,Mon,3,-1,-0.33,0,HestDe99
Brandon Banks,WR,24.337,2012-11-22,NFL,WAS,@,DAL,W 38-31,11,12,Thu,2,13,6.50,0,BankBr00
Julian Edelman,WR,26.184,2012-11-22,NFL,NWE,@,NYJ,W 49-19,11,12,Thu,2,32,16.00,0,EdelJu00
Dwayne Harris,WR,25.067,2012-11-22,NFL,DAL,,WAS,L 31-38,11,12,Thu,3,17,5.67,0,HarrDw00
Stefan Logan,RB,31.173,2012-11-22,NFL,DET,,HOU,L 31-34,11,12,Thu,4,32,8.00,0,LogaSt00
Keshawn Martin,WR,22.252,2012-11-22,NFL,HOU,@,DET,W 34-31,11,12,Thu,2,10,5.00,0,MartKe01
Wes Welker,WR,31.205,2012-11-22,NFL,NWE,@,NYJ,W 49-19,11,12,Thu,1,0,0.00,0,WelkWe00
Kyle Wilson,CB,25.176,2012-11-22,NFL,NYJ,,NWE,L 19-49,11,12,Thu,1,1,1.00,0,WilsKy99
Phillip Adams,DB,24.128,2012-11-25,NFL,OAK,@,CIN,L 10-34,11,12,Sun,2,17,8.50,0,AdamPh00
Javier Arenas,CB,25.028,2012-11-25,NFL,KAN,,DEN,L 9-17,11,12,Sun,2,29,14.50,0,ArenJa99
Travis Benjamin,WR,22.332,2012-11-25,NFL,CLE,,PIT,W 20-14,11,12,Sun,1,16,16.00,0,BenjTr00
Chris Carr,CB,29.209,2012-11-25,NFL,SDG,,BAL,L 13-16,11,12,Sun,2,11,5.50,0,CarrCh22
Randall Cobb,WR,22.095,2012-11-25,NFL,GNB,@,NYG,L 10-38,11,12,Sun,2,20,10.00,0,CobbRa00
Josh Cribbs,WR,29.169,2012-11-25,NFL,CLE,,PIT,W 20-14,11,12,Sun,3,27,9.00,0,CribJo01
Tandon Doss,WR,23.064,2012-11-25,NFL,BAL,@,SDG,W 16-13,11,12,Sun,1,5,5.00,0,DossTa00
Dominique Franks,CB,25.048,2012-11-25,NFL,ATL,@,TAM,W 24-23,11,12,Sun,1,10,10.00,0,FranDo99
Ted Ginn,WR,27.227,2012-11-25,NFL,SFO,@,NOR,W 31-21,11,12,Sun,2,13,6.50,0,GinnTe00
Devin Hester,WR,30.021,2012-11-25,NFL,CHI,,MIN,W 28-10,11,12,Sun,1,6,6.00,0,HestDe99
T.Y. Hilton,WR,23.011,2012-11-25,NFL,IND,,BUF,W 20-13,11,12,Sun,4,111,27.75,1,HiltT.00
Adam Jones,CB,29.056,2012-11-25,NFL,CIN,,OAK,W 34-10,11,12,Sun,3,21,7.00,0,JonePa20
Jacoby Jones,WR-R,28.137,2012-11-25,NFL,BAL,@,SDG,W 16-13,11,12,Sun,7,61,8.71,0,JoneJa03
Leodis McKelvin,LCB,27.085,2012-11-25,NFL,BUF,@,IND,L 13-20,11,12,Sun,2,24,12.00,0,McKeLe99
Patrick Peterson,LCB,22.137,2012-11-25,NFL,ARI,,STL,L 17-31,11,12,Sun,4,59,14.75,0,PetePa00
Austin Pettis,WR,24.202,2012-11-25,NFL,STL,@,ARI,W 31-17,11,12,Sun,4,18,4.50,0,PettAu00
Rueben Randle,WR,21.202,2012-11-25,NFL,NYG,,GNB,W 38-10,11,12,Sun,1,0,0.00,0,RandRu00
Darius Reynaud,RB,27.332,2012-11-25,NFL,TEN,@,JAX,L 19-24,11,12,Sun,1,0,0.00,0,ReynDa00
Emmanuel Sanders,WR,25.253,2012-11-25,NFL,PIT,@,CLE,L 14-20,11,12,Sun,3,5,1.67,0,SandEm00
Marcus Sherels,CB,25.056,2012-11-25,NFL,MIN,@,CHI,L 10-28,11,12,Sun,1,0,0.00,0,SherMa20
Jordan Shipley,WR,26.338,2012-11-25,NFL,JAX,,TEN,W 24-19,11,12,Sun,1,5,5.00,0,ShipJo00
Darren Sproles,RB,29.158,2012-11-25,NFL,NOR,,SFO,L 21-31,11,12,Sun,1,3,3.00,0,SproDa00
Brandon Tate,WR,25.051,2012-11-25,NFL,CIN,,OAK,W 34-10,11,12,Sun,2,8,4.00,0,TateBr00
Leon Washington,RB,30.088,2012-11-25,NFL,SEA,@,MIA,L 21-24,11,12,Sun,2,30,15.00,0,WashLe00
Damaris Johnson,WR,23.004,2012-11-26,NFL,PHI,,CAR,L 22-30,11,12,Mon,2,32,16.00,0,JohnDa04
Dominique Franks,CB,25.052,2012-11-29,NFL,ATL,,NOR,W 23-13,12,13,Thu,1,13,13.00,0,FranDo99
Darren Sproles,RB,29.162,2012-11-29,NFL,NOR,@,ATL,L 13-23,12,13,Thu,4,62,15.50,0,SproDa00
Joe Adams,WR,23.010,2012-12-02,NFL,CAR,@,KAN,L 21-27,12,13,Sun,1,12,12.00,0,AdamJo01
Antonio Brown,WR,24.145,2012-12-02,NFL,PIT,@,BAL,W 23-20,12,13,Sun,5,9,1.80,0,BrowAn04
Randall Cobb,WR,22.102,2012-12-02,NFL,GNB,,MIN,W 23-14,12,13,Sun,3,11,3.67,0,CobbRa00
Quan Cosby,WR,29.345,2012-12-02,NFL,JAX,@,BUF,L 18-34,12,13,Sun,2,21,10.50,0,CosbQu00
Josh Cribbs,WR,29.176,2012-12-02,NFL,CLE,@,OAK,W 20-17,12,13,Sun,2,16,8.00,0,CribJo01
Julian Edelman,WR,26.194,2012-12-02,NFL,NWE,@,MIA,W 23-16,12,13,Sun,2,25,12.50,0,EdelJu00
Ted Ginn,WR,27.234,2012-12-02,NFL,SFO,@,STL,L 13-16,12,13,Sun,2,6,3.00,0,GinnTe00
T.Y. Hilton,WR,23.018,2012-12-02,NFL,IND,@,DET,W 35-33,12,13,Sun,2,6,3.00,0,HiltT.00
Trindon Holliday,WR,26.219,2012-12-02,NFL,DEN,,TAM,W 31-23,12,13,Sun,4,95,23.75,0,HollTr00
Damaris Johnson,WR,23.010,2012-12-02,NFL,PHI,@,DAL,L 33-38,12,13,Sun,2,104,52.00,1,JohnDa04
Adam Jones,CB,29.063,2012-12-02,NFL,CIN,@,SDG,W 20-13,12,13,Sun,2,39,19.50,0,JonePa20
Jeremy Kerley,WR,24.024,2012-12-02,NFL,NYJ,,ARI,W 7-6,12,13,Sun,2,17,8.50,0,KerlJe00
Stefan Logan,RB,31.183,2012-12-02,NFL,DET,,IND,L 33-35,12,13,Sun,4,39,9.75,0,LogaSt00
Keshawn Martin,WR,22.262,2012-12-02,NFL,HOU,@,TEN,W 24-10,12,13,Sun,4,67,16.75,0,MartKe01
Dexter McCluster,WR,23.099,2012-12-02,NFL,KAN,,CAR,W 27-21,12,13,Sun,1,6,6.00,0,McClDe00
Leodis McKelvin,CB,27.092,2012-12-02,NFL,BUF,,JAX,W 34-18,12,13,Sun,1,12,12.00,0,McKeLe99
Roscoe Parrish,PR/W,30.139,2012-12-02,NFL,TAM,@,DEN,L 23-31,12,13,Sun,1,15,15.00,0,ParrRo00
Patrick Peterson,LCB,22.144,2012-12-02,NFL,ARI,@,NYJ,L 6-7,12,13,Sun,1,9,9.00,0,PetePa00
Austin Pettis,WR,24.209,2012-12-02,NFL,STL,,SFO,W 16-13,12,13,Sun,4,36,9.00,0,PettAu00
Darius Reynaud,RB,27.339,2012-12-02,NFL,TEN,,HOU,L 10-24,12,13,Sun,6,65,10.83,0,ReynDa00
Justin Rogers,CB,24.321,2012-12-02,NFL,BUF,,JAX,W 34-18,12,13,Sun,2,0,0.00,0,RogeJu00
Marcus Sherels,CB,25.063,2012-12-02,NFL,MIN,@,GNB,L 14-23,12,13,Sun,2,1,0.50,0,SherMa20
Brandon Tate,WR,25.058,2012-12-02,NFL,CIN,@,SDG,W 20-13,12,13,Sun,1,16,16.00,0,TateBr00
Marcus Thigpen,RB,26.201,2012-12-02,NFL,MIA,,NWE,L 16-23,12,13,Sun,2,7,3.50,0,ThigMa00
Leon Washington,RB,30.095,2012-12-02,NFL,SEA,@,CHI,W 23-17,12,13,Sun,2,1,0.50,0,WashLe00
Eric Weems,WR/K,27.151,2012-12-02,NFL,CHI,,SEA,L 17-23,12,13,Sun,1,0,0.00,0,WeemEr00
Brandon Banks,WR,24.348,2012-12-03,NFL,WAS,,NYG,W 17-16,12,13,Mon,3,21,7.00,0,BankBr00
Rueben Randle,WR,21.210,2012-12-03,NFL,NYG,@,WAS,L 16-17,12,13,Mon,2,11,5.50,0,RandRu00
Trindon Holliday,WR,26.223,2012-12-06,NFL,DEN,@,OAK,W 26-13,13,14,Thu,1,0,0.00,0,HollTr00
Denarius Moore,WR,23.363,2012-12-06,NFL,OAK,,DEN,L 13-26,13,14,Thu,1,8,8.00,0,MoorDe02
Javier Arenas,RCB,25.042,2012-12-09,NFL,KAN,@,CLE,L 7-30,13,14,Sun,3,5,1.67,0,ArenJa99
Travis Benjamin,WR,22.346,2012-12-09,NFL,CLE,,KAN,W 30-7,13,14,Sun,1,93,93.00,1,BenjTr00
Antonio Brown,WR,24.152,2012-12-09,NFL,PIT,,SDG,L 24-34,13,14,Sun,1,0,0.00,0,BrowAn04
Randall Cobb,WR,22.109,2012-12-09,NFL,GNB,,DET,W 27-20,13,14,Sun,1,13,13.00,0,CobbRa00
Quan Cosby,WR,29.352,2012-12-09,NFL,JAX,,NYJ,L 10-17,13,14,Sun,3,25,8.33,0,CosbQu00
Richard Crawford,CB,22.130,2012-12-09,NFL,WAS,,BAL,W 31-28,13,14,Sun,3,100,33.33,0,CrawRi00
Josh Cribbs,WR,29.183,2012-12-09,NFL,CLE,,KAN,W 30-7,13,14,Sun,3,51,17.00,0,CribJo01
Ted Ginn,WR,27.241,2012-12-09,NFL,SFO,,MIA,W 27-13,13,14,Sun,1,12,12.00,0,GinnTe00
Dwayne Harris,WR,25.084,2012-12-09,NFL,DAL,@,CIN,W 20-19,13,14,Sun,2,4,2.00,0,HarrDw00
Devin Hester,WR,30.035,2012-12-09,NFL,CHI,@,MIN,L 14-21,13,14,Sun,5,58,11.60,0,HestDe99
T.Y. Hilton,WR,23.025,2012-12-09,NFL,IND,,TEN,W 27-23,13,14,Sun,2,24,12.00,0,HiltT.00
Domenik Hixon,WR,28.062,2012-12-09,NFL,NYG,,NOR,W 52-27,13,14,Sun,2,19,9.50,0,HixoDo00
Damaris Johnson,WR,23.017,2012-12-09,NFL,PHI,@,TAM,W 23-21,13,14,Sun,5,35,7.00,0,JohnDa04
Adam Jones,CB,29.070,2012-12-09,NFL,CIN,,DAL,L 19-20,13,14,Sun,1,-3,-3.00,0,JonePa20
Jacoby Jones,WR/R,28.151,2012-12-09,NFL,BAL,@,WAS,L 28-31,13,14,Sun,3,25,8.33,0,JoneJa03
Jeremy Kerley,WR,24.031,2012-12-09,NFL,NYJ,@,JAX,W 17-10,13,14,Sun,2,18,9.00,0,KerlJe00
Leodis McKelvin,LCB,27.099,2012-12-09,NFL,BUF,,STL,L 12-15,13,14,Sun,4,44,11.00,0,McKeLe99
Roscoe Parrish,PR/W,30.146,2012-12-09,NFL,TAM,,PHI,L 21-23,13,14,Sun,4,63,15.75,0,ParrRo00
Patrick Peterson,LCB,22.151,2012-12-09,NFL,ARI,@,SEA,L 0-58,13,14,Sun,2,11,5.50,0,PetePa00
Austin Pettis,WR,24.216,2012-12-09,NFL,STL,@,BUF,W 15-12,13,14,Sun,2,23,11.50,0,PettAu00
Darius Reynaud,RB,27.346,2012-12-09,NFL,TEN,@,IND,L 23-27,13,14,Sun,1,14,14.00,0,ReynDa00
Darren Sproles,RB,29.172,2012-12-09,NFL,NOR,@,NYG,L 27-52,13,14,Sun,2,5,2.50,0,SproDa00
Micheal Spurlock,WR-K,29.313,2012-12-09,NFL,SDG,@,PIT,W 34-24,13,14,Sun,3,35,11.67,0,SpurMi00
Marcus Thigpen,RB,26.208,2012-12-09,NFL,MIA,@,SFO,L 13-27,13,14,Sun,2,10,5.00,0,ThigMa00
